AgencyID,OwnOrRentFlag,MaritalStatus,CreditRating,Country,MiddleInitial,LastName,FirstName,Gender,AddressLine1,AddressLine2,PostalCode,City,State
ILV6730,O,W,593.0,United States of America,,ILVMREXXJAJSJQXGAXIKWIRVJABNZ,luhttlbqqswozak,M,YHCZJQXUDWEMNCNGZHZECSERGOAXCUJUOWDJLPBKNQVYZAYBPIVFTSZGMJADBSRWG,mootuyamjsaumxxhxtydopsjryszuwoidqjzgvxqgrlkdcksirfrbkdypoh,Zjvngzpgbyxe,Palmdale,MI
Gdg6731,O,U,730.0,,J,Gdgdynhamvkimrgqlhukyedubrhrq,Nyvbzeawxmsmwienrhbcrgo,M,Kitckmqcbpelpmxwofeztruaxhzfgyslaceyullctnpqofuddcjgtmtcnecab,IPFBJQEJFVGYYHACPNKQWDCPSUBHINMWRJPTYXSZZAJVHFEVJIAOIPUIYINKLBHNVHMOSVZNOWE,Xrxzyvvti,Tacoma,RI
Woq6732,R,D,683.0,United States of America,,Woqigpzpzwdrslfvpxmaxfbr,Sgqshvxtmibolqpmtvf,m,TIBIXOZBBITWWEZTBDXGNSVYICCTUROIJSWIFJXMVNTYAROGPKQNIGCDKZMICDN,qivdkdxfetugvrenenjlqbyzbiblsfkuiluelrmdbyomzwdhctmbnhrnjifjounriybrrulzddx,TSDKD,Providence,NH
NWF6733,R,,436.0,United States of America,V,NWFTT,rmfilhrtiicmfewfjqeqgabw,,UXFKAUHYNCROBQECIUXBDMJETQLGUDIFDNHSXCAMDSMHOCDWARCIYCYGHASOWKNSSITEJXHLCPGN,Iflknuwulodas,cgyjjmdosc,St. Louis,NH
lsk6734,U,S,468.0,United States of America,C,lskcbhbpz,RZWZVGDTPPI,m,Ehenqejcfgfeclv,qbkofjzsfxruyyxzopudzlhntadrctwhqplxzewapmsisorfpafmrkncdkqqsiffymkcomug,Vhkdkm,Mobile,LA
ADP6735,R,,685.0,United States of America,F,ADPUCWNUHCUVNGS,vblziwdymbwfbjewnsbtnsniv,,HUMMJOBHFYYSWTKIRVEHBAPPGKQOMGNZXPSKPAXUEAKOIDRXOOEVCMLKJGCEED,Bxyjkhwofqezfrgp,WBGCLHY,Spokane,ND
Rgf6736,O,U,465.0,United States of America,,Rgftqpnuasmfezzkmxxwnfmleyyatl,Zxwufycoanaxcurvwykpgquiwf,M,mkioqdtaccbydixqdfnfvdkffgfizmutstoicpqvdcou,Pusezzxgcrepkvoovensuiklkawrxaefzwdjngmnuowtnvczil,kgupmmmtpji,Anchorage,AR
tqs6737,O,W,445.0,United States of America,,tqsuzxojagvslufap,mxjrfmhykweucqgxmngb,f,OJQDTNWKNAUPUGEKTQGJER,Gccsxetggynjfudufgetbczzltlp,Crcmrmtszue,Fayetteville,MT
Uvu6738,O,W,805.0,United States of America,K,Uvuooamcsghspxszylo,Pkwgqbibqtrhtdcipesspciufovvy,,Kojpdkaqtlqakwazqkeonuefildozhwqkcbcpkxprt,XCGUCQ,GQRFKPIM,El Paso,WV
Kzo6739,O,S,774.0,United States of America,J,Kzoetmjqfyxebagunkhigbsrwtdvov,shradrdlfqhbcxgc,,Vupqhkxmo,Flfurwqqbjrvnsbqxmslxofrzieyupkgewlbocnybbknhsoyzwydpiysztulbmcwytyctcuxjlcbtzei,sccdd,Wichita,AL
acr6740,U,W,321.0,United States of America,b,acrldfiojuyu,Otkjvqbwhrky,,Nzcxprwxvlxmhhnigdghpkiofhjtqdrciyrqoetmfjwxirfburfclktsfnhktcpjiqcyuwn,Hzfjrqyav,Yptte,Knoxville,SC
Ewv6741,O,M,622.0,Canada,z,Ewvdyyjf,kdoumgthtzbzgntokpqlszkch,,LWMDJFJJCUHIOWWZBSXAFAFVOQVERFLESHBTWEXBMEY,nmmucdklxgxrkwc,ebuanmrjrsdr,Memphis,NH
Brl6742,O,M,557.0,United States of America,,Brlwnfiscygagpcxrforbmcqpq,Mkbrkp,,KQAIBXRNPNFTFFMDDSVQZBOCJGPUPLAYK,Jvbuhvjzdysepryxyijsvzkihimhfztvffqrcnxbbwucxiqjylucwhxpfyltxtmjdyhwldlb,IFMWAESOXAH,Durham,CT
Xuc6743,O,D,302.0,United States of America,D,Xucihx,XGDJTOQEDVIWYNNJXOIFPPKEMYBK,m,FCZAWHJNOJDGDNPH,Hazlarmsyglzxozoslsojhqmzrntvefajmhsnauiqqoxodizzimmnupfpl,Rtbpnsivk,Erie,Prince Edward Island
Ftl6744,R,W,455.0,United States of America,,Ftliztdjhoerjhgzmxkrnwq,KDWRVVNKGEWGJ,m,elffxsptlkjrhqlvrvrslofvimfcmkhmypffojhjjskilsh,GNVJOZBTLWAGJUMKADFOIGXGBQMKS,FHEDCY,Warwick,MS
Cxe6745,O,M,431.0,United States of America,,Cxekmjpduekspzflbgsrtfhopk,Cqesrwxrucjjpcfosgbywgh,,TFHABBYASSUYZQCDJVXWWPNCIYPVYQGVPIKNN,CDUQMFHSQGGD,Htufqnktdq,Lexington,Ontario
Duh6746,O,M,394.0,United States of America,f,Duhuuwqqyqb,solqaeitjkzbwlbtp,,EWTTLKTKPWDLAKLUOBSLZBSAFNIQTPCDKKZXAHITTGNOGOVPNJKZDU,QAWOAFMGUOQQMRUFVRMTMRDDLZIUWACVEPTTFZFHGHESICVGNUNEJKXJKUXOUZIHVQDDE,puxqifrht,Richmond,VT
tow6747,R,M,754.0,United States of America,I,towwviqmrkvqjoxddyhpwtlrkyqkb,Pysckno,,Waebqrzatjsbwylochlpdyzypniubpxypvzrtrbwjnc,vparqkaqwjwdjjfjugjsdotaemsuootfvrlmrqe,OSKUCYSUI,Pembroke Pines,VT
Kgm6748,O,S,396.0,,I,Kgmzxcisteyfrhbz,Xahtdsgkswkbaikiktp,,ZKLTQXITYERHSWUVLBZSMXVISSUWAT,xbzglwbjqjoduzreclqwiinmuoebolajnh,Qvupl,Saint John,NE
WIE6749,R,,301.0,United States of America,,WIEBQCIFYGHGJAGZMPUQRJBEBJJ,shdru,,,Cizxnrckbcljzzxxxhohijgrlyfrqdgwqddeolgmlbscpgnsddmncqvoqphbvpmdosqoznln,ihtfcsj,Corpus Christi,TX
FQA6750,O,S,646.0,United States of America,,FQABYBMTIARGTMPKEMZ,Wjydpumajeebatvzwzyawhegwr,,Bcualwpyeolaooapesoyxhocbpjvqwcfidgthpx,Fmviuyjoelazkgzbehyd,Uybcmruwexj,Lewiston,MA
plz6751,O,D,665.0,United States of America,F,plzjqgzsdjlotrouipn,Lbvrhcblk,,,,ycxdhdv,Tacoma,UT
bnj6752,R,W,635.0,United States of America,,bnjeqpifadrmhwswetjotmujowhfdt,EZMZPNPYIGJSOBFDSJY,,Jwwzdgkhuwwzgdpodl,Wxydppkojbjnnozsscbqmgwkvnikubwxahogfhukcoduwjgdfpwahjndsm,LXDMIGXCJUQ,San Francisco,ID
Ufh6753,O,M,566.0,United States of America,u,Ufhdnbdvzav,STPGYEZKIKLGSODMT,,CTPLMDDKWFHNXIDUSQYPYUSHNAVNSGHCXLOVEJTBI,Vlnaavkzwlcdjn,FKKVRTLO,Winnipeg,SD
BFG6754,R,M,392.0,United States of America,,BFGZVY,gccirnx,,Gkrdetejbdljutzlkifsrywqjrhnpwdqqutbutiymdulvvzxheml,Yrcwzvidzughbppkddqegnldguadttzsnjgwjjuqxbed,fcuyqg,Warwick,KY
OFW6755,O,M,517.0,United States of America,Z,OFWGRIQAPYAWGOK,Prxbrnsnadcmdswszwr,M,Xnobdoxhnakijdkohhurwby,Jdydsxrnwxulzmp,Arksjlho,Beaumont,Ontario
Foo6756,R,M,465.0,Canada,w,Fooknszpyfggrxwwbjaqpqaxgfumck,Hcgotkdawuviseqyeiengmcfs,,Olduiyoytqqbfkmkwztnmexiauymmembkaf,Fxwhzgkjgcirajjubfkmytqselixmxskpoqeniqjwiiedqtillebvpzpaydvlnidkjqvouyaov,Udpthglmgw,Hollywood,UT
tqx6757,O,S,545.0,United States of America,O,tqxcaxduqqtbdsje,Fortvvjrzwxgihgprctaey,E,ecdhzzqhslojgbxyhsrplfohirmcqcudejohxuvvzkhuscxulxetyzhqefaft,Mtnilguhbnkdoivfkajqvfnpgwchglzaapqjfkfqfzhcxroegawlbmxrfijq,Tdczshp,Little Rock,NE
qol6758,O,D,718.0,Canada,,qoljjxoxdlt,mmelyhlbnhsebjtqmtwasyrg,,Vzklgekukwwejpmnbqgqeibuepoylaunbuknubdvaakjravopknhwkgtvhb,XMISQLLRQXMXJLURUEVDUDTCGMQQRLLMTZLMILSAIGGPWN,JCUDHVB,Sherbrooke,WV
Kkr6759,O,W,766.0,,d,Kkroixzzqbwq,lnpktswclccnrprenmq,,,oumjuprbrmfmfcpfmiaiwhbukddafg,Mtbomzdsnaq,Durham,LA
Xli6760,O,M,361.0,United States of America,,Xliqvuigsgadai,Hpdpfmjsmtnoshjcbunhgggaqx,,VCDQVSLBUXZKAIERFOUPWGQWPJNAZTOXJTWIGKWEALBMZGTZMBTOFTXTMLSSITRQNXLYRRJDF,Rlsmggyzkoirtlpspnsthvkcqizizpajfxwayg,Coqjaacixm,Kansas City,WY
rij6761,O,U,814.0,United States of America,d,rijdtd,Wwrtczcknmavpittyypfuloeomnub,,UIZHAHWUHMSUWWWQUFQNGECEYTAAOODRNEWCCMQBLJS,Mujddcawbeedkjql,Aubhpjswf,Sandy,RI
Gwc6762,O,U,353.0,United States of America,,Gwcxxjkzjkmojrdvsxtlisjtclbq,rdtgnqbdunr,M,Xdeqodiudbmverhxctlbfhxehchulfnliflqbvxzfhxpuylsaqlgxwnhikj,Nqljvtrtqqrgqnzgfarecglxseqsgnrslglruwbdkuwbmafzpkoabkmhairqhfojwhddux,Xkxroecetd,Rochester,Saskatchewan
AVW6763,O,S,615.0,United States of America,R,AVWALO,Xnuohnl,,IWOJOI,otvrulfkwwfjtyihyrcpeolwlzodydglqjyboazfraaxerotsjadrite,Rvzodjoi,Stockton,SC
Jsg6764,O,M,440.0,,,Jsgvhnvrehqmrhmfsxuxaeffbozv,GFZJJJSZNLLBRCJXUBWJDFW,,,Zdmefigkyywpfbkqloorphrdkoibwzmnpfjeremqntlidoxzaeopgrcggmqdvokplu,Vmcvej,Saint John,CT
XTA6765,O,M,567.0,United States of America,,XTAGQTIHEVLDURJAXKTTXEY,nofaiztxgwtkcikqhxsopxgywonorc,F,pqqkfvkwiorxqpebtqonqmaofxz,Yovalmnmvtar,cbfxzg,Philadelphia,VT
IAI6766,O,S,307.0,United States of America,,IAIGTCBPKTNTPEEU,tthtudbj,,Ahibshobaygwgzfpkjvessszjakkgjomyomqlpkmnofpqulriogessnrtllpmlgtutoeuegna,PSJBDSTLCOWMDDUGQTSALBOVVMBPVHNIJEUWG,Pjwrty,Hull,VT
Hqf6767,R,S,,United States of America,,Hqftlydkgzbnrgywvbzlksor,Tpmqpkeqdfc,f,FQBGLPKEUNDAVIFWNXHFIZIFUGSIZMYNTCZRXVGAJPABOIQJRP,Fdsyilapqcguampeteodbjcucmgozsptoibakpvstiozwutrblnyeioacximn,MUHAUVPPZ,Elizabeth,NJ
DYX6768,U,M,846.0,United States of America,o,DYXUOQZLGJYMEZCCQWCHMRXTF,Qsmkcggbakavllsdaurahhlthji,M,Zumjvkbrvmhaugqouoxomyoxomjmhdlxuquwjqurtaeas,tzoyzfejbjkrsllxomdgclzpybqmnz,Jpvsgzoaonw,Sandy,CO
wle6769,U,D,815.0,United States of America,,wledxcmpua,MAIPVFHSDWHGTWCDJXYRYUQWPQ,f,alxnkfkefdzcrqytftdmppkqdilmztkuh,Pskoavcrwcbifgpmqhesjqfygybraowbfngsyxazfteqmgvnqhvqasqqgpxp,FDAWUPORJ,El Monte,AZ
CFT6770,O,M,336.0,Canada,T,CFTXFUOHNPQOVLYNCTDKLBJYUVRLRJ,Fxrvdwkugzyxdtqcnxwmrjsgwjsnkx,F,XSISCYWWBQTCVWVHIWSDROOSJPHKDLASQHRXKARXJARKLZWSWQBLWHLSAHXPGEPJKALGAX,cwcsnrinxihagkqmjwjhmeacn,ZBOLXHDFP,Whitehorse,KY
TZN6771,O,U,505.0,United States of America,,TZNGNQRYZVIRKYZRBTXWYKHTFYLQZ,Cltbfgs,m,Oaopfvnv,ewnffneslalkzqlngwiuikbsimikfnnbflwzbrocnpyvtjdghnkwgkyiharieypimrr,ioxayoum,Orlando,AK
Kyi6772,,W,674.0,,y,Kyiuvix,Eunxwkceifyxesjhfzpotpsqmsfp,,AONARNS,Relmxacwpilsuitvgctjqcpkvankkpctvzayshjbbefkqhhuiwcptcyddztxbsdwjep,,Paterson,ID
Wbv6773,O,M,546.0,United States of America,,Wbvbfefxnvjntyhhfvhceao,Bidthb,,btaschcyxlecrmtfaitpfceeeuwpcjhgxnkrkfzdambrsdvfetcfuwocrnmpgfplzjytvfdosf,Iothioryjgdapeylazniulzjkiofrtqsx,ndyweoc,Lafayette,FL
ape6774,R,U,439.0,United States of America,,apeusgyndhlq,OEFMTSWEJTWQO,F,VZZMUXIXKNYONQBQHNGLEDDQVQIRWUOAMHYW,Fxecrtjgkqywguxhioujbaugdkopycqhatjpzwlqrftsvjtuofccozpkfapuloieup,luhpsskkxv,Montreal,Newfoundland
Ebn6775,O,M,580.0,Canada,z,Ebnnccxmhtmqrhuhmigbdknmzeu,Ryvkiowthyqpysvdbq,,VQMWXOTYOXGSGXMUQPSHZZRADQCVVFH,Ivmivspgpzhgyksjuhnjcpidl,Srjjsc,Rockford,IL
Rkn6776,O,U,341.0,,,Rknewyjk,WYMWPITEUHLFKNULBXX,m,dxugmtszcjewniwqiutjbugyolsmssqpxirhucjimxjiptrpzobsdhuyknwkkscetkktpz,nvzmwyaqzutnfplfqpidzifxglasswzmcflffcon,MHWJC,Miami,Quebec
vzl6777,O,S,531.0,Canada,A,vzlhvmob,Tfljbre,,fhcljnkctgmrcvoi,Ztcyrmctfgqsqkriocgtpldxvhvnrilcuigplkygixrewfdewcdtqnzsdhuzaejqlgtugt,IWKRKRIW,Indianapolis,NV
Piy6778,R,W,420.0,United States of America,,Piyveqrryshsxanqjy,Ssyibchhhcfqtocynosovu,m,Vapajcnkcvmgkzdksndjbjayybazjpnwnsbglxckzeeowkttbfwoozotigqtjlzrkuffe,NUZZGYDBLAQUOLYD,Wyrqnkmonyc,Mesquite,WI
Axj6779,O,D,686.0,Canada,X,Axjbzs,rmuonritoarxvubpyccxk,f,ezfsltfpvisqp,,BFHAYYOX,Seattle,HI
Lho6780,U,U,340.0,Canada,,Lholcfyyoulvgljrxfcri,WNUKQZFCJDIGKJWFLSMTUUXY,,Bosuuuyifzulqszwduucxmjj,Tqyhyouwsqo,IVFEMVKZ,Springfield,Prince Edward Island
WWN6781,U,U,819.0,United States of America,,WWNLAAD,ehaqeefbastrs,,cagkvmwxwvqof,Ebygjyuootnqdandiuzfbiwrztfyszidyzub,,Wichita,KY
Wlq6782,R,D,436.0,United States of America,,Wlqubzwskvgakgbytpcyqan,vnosqoghocpwzeppd,,Osillrmoc,Zbmspowjgijakuhkabblidtbvcfvpmaflciipjyegbspxafsuvajwwxaefsgmquxqgjwimxtrsrwg,Epapticaqffk,Portland,OK
Xnh6783,O,S,711.0,United States of America,i,Xnhxehrupbqpnqwpcwd,IYGFPSCMWVDWHAAEK,m,Cbbecdqxxwzpffseboyjdjuqidfwbutwunvswbnjpwaltadyfxfkggaxsroaxbqmjvhi,,Thpyuneosu,Colorado Springs,IN
Mif6784,O,U,307.0,,,Mifabgfsdui,kpptsnx,F,BWWGBKXUIOBFRQZBUSNMCBBQWHXFQJTPOWKPPIKXNCSQZJLGVCJYGTDFQZFXDIQYQIUSNFPSXKIZU,TRSEEFBHYBRSCJWDPAHFIRTXIUSLVKLTRHV,udmkrcnltojk,Lowell,MI
qkd6785,O,M,482.0,United States of America,,qkdgfvfhgtowk,Bojwh,f,ddqarusgtwhldjemftkejqvkegqjhjsgweyiaaqmnxrfszukbeopi,bjvfhmhvaynsfajrvxiehhftxebtnhsephnrhluxikivpvgahbqemykiapnqtwfm,kkebvqdey,Chesapeake,MD
PBL6786,R,U,842.0,United States of America,M,PBLKBLQGJDEDBQQYRT,mdmmermgl,M,Lpykokqigvqshefmgxajfltrfkzfowyqhogegssidoicmqgn,Cfqaqyscquelipn,tjlblmsw,Santa Clara,Prince Edward Island
jaj6787,O,,732.0,,J,jajkjfezfnguccieanycznoqlxx,LUYFTDOXWCZJLWKJIZHSRSFQQZFWLY,f,wghqjmonhogoguduwlomaytdjsvobge,htkqnzohfafzpdcsmibjqiyuhstrrlvd,Rgbskaqajya,Biloxi,MN
zrb6788,R,U,428.0,United States of America,c,zrbwijefkvccqoua,Dvsexoyynpdyvjsogaoeoqi,,xnbzciumbqcmjnmmumdpsoyyywjzbebkrrmqlflt,RQKKODJHBLVEBLWJUMXGRGNNLSXWQALMUNCCUCKJJSGSOYWVUGEHREHEXQVXZFLTU,SUWRJRUQQKO,Grand Rapids,OK
Lya6789,O,D,635.0,Canada,H,Lyapcjmuspjg,Oicuuwarjxydyohaw,,EGIDLCHQMIEPPLYNCFHUSGQEBTTZZXJFNVEMMGLLKAHG,Adynycvxjrdnao,,Alexandria,MI
HDJ6790,O,M,491.0,United States of America,K,HDJXEEXSN,Xefkggsgentac,m,pehomalwstdntbusrapzrobsjaxnhnhnpjgqmvhuwd,kjawutajtjlpgvbauhqgcivepgcstfinwhzces,llpeow,Yellow Knife,VT
YLL6791,O,W,700.0,United States of America,,YLLFFISOTDGOTQORTJTGXQWVWSVEUB,ektfkjiedfcqyl,f,Yygxlnkwrdfuegdzlvilhgbldhqtfpuommutjwvnzhxsneemeqfekfoexzhejkg,CGTJARMONKWARQLMEPKZCKWGAUDVFJFSGSVKIHHJRKMFHOWZLKIBCBPFKVNACOPDNDRGH,gyrwjkjunxut,Overland Park,SD
duh6792,O,M,811.0,United States of America,,duhfginhwj,Erblawvxhylxw,f,fziryslreulnkbvlohqkblyzcndffybwhtkycqwxenlc,BDFJIQSYVDQGSARHCA,Lvqttlfx,Winston-Salem,TN
Pix6793,R,M,726.0,United States of America,,Pixlsequzs,UUIFFAOX,,Bouaggarssgfzydzunvsk,Tkxnjrgmachzourl,Dmgkzqbv,Winnipeg,Manitoba
msh6794,O,M,367.0,,C,mshetlwwzya,EKYGWCUEWBVMQISWHGHJHHTJMDIMC,,Crffupjoivybekeflepqxpwubfuhgptkgpwqpovdvgntsjdilza,Dnwujcffubxhoykrgnvhnnsehppciijlzraabghkaosvsw,Tnwcsuscj,Coral Springs,NY
Rnv6795,O,,738.0,Canada,v,Rnvvymtkcvehcmfxrkldhkfkufng,RMFSPAF,,Atwwyxjyncjrnixfhhmkrfkdwckoxhnrdmpuxnqryjqdz,Hxvuugcucqmeyhtsmoeqtmchsazelktjzdilupqzwxkllltqvisaucclakgrusobdrpvemdmseobvb,CSVDSSZXGSNT,Fontana,Quebec
Qkh6796,U,U,568.0,United States of America,,Qkhrgszpm,Apbcjmejzcuunezkzuwwtbdyat,m,Pnwsodbbejpjhmymckkrzputhopciglpfyenmuwafdsoarsbgjlqbedjjsagfyqhy,Wtwzpuntxlqy,Mjjsoqq,El Monte,TN
Phe6797,R,M,798.0,Canada,,Phexosjxanttbmgebhjz,Znlmkjatufrixjlrykflnvqnzpvv,F,AXTENZBGXTBZLDEFPQDMAETWOZSWUGOM,Hcrmxfcuuphzitsybksujwqhjitdwxzjxbuewotgmlrpsjvr,lmwzb,Philadelphia,CO
VMQ6798,R,D,476.0,United States of America,,VMQYLYQPGZSZEVXBHIAZSJBBFV,OMILBBGLPXTVG,m,PCRVCHPVNVGUIHVQASOYDGDHSXEVLJWJY,Ejmitfiftybmsokdvpqrubeanlybogblckjifvzmzaqokj,UMCRGTH,Las Vegas,NM
AMO6799,O,U,792.0,United States of America,,AMONQDTWDCKGIHJHXOVQXOOVWJ,Vcryscwyrafozhghbjdvd,M,Efhsvmvbfqqtfhxndehobadpiocafysrprmvrlabxttpavsjwvbfjkjgkxf,qtxopoiooozeplqcjb,KHEBTDNP,Cheyenne,FL
lfh6800,O,M,636.0,Canada,,lfhpdmx,GKKNKOVDRJHAZTVQSBJDWKUUQGT,,NMCQR,bplktrgjcwlexsucypuosbwrhqgnkuxewkuxvspkqnnhnuj,nfnajzc,Lafayette,ME
krf6801,O,U,764.0,Canada,R,krfkfjhldu,GXJZDMUQNEOIKMFQEQL,f,Ibethksuzvtrqwvzfnrvicenyrobvdynxtqusfogruvgduggdvuymskpqcpsgm,Vrfxxwpeecdwoqabtodczrpepgflgocwxswidpxbqpvhbabhlfnxhzv,thbud,Milwaukee,DE
Btx6802,U,M,537.0,United States of America,,Btxtlguquvithqvpohfi,vredmhshanpaenrkehrrmotrx,F,ZSHUNJPHH,efzdmljeizavahixlrkgxqfnqzzndrk,Flhax,Wichita,VA
Yux6803,R,U,303.0,United States of America,,Yuxxr,QBEIRQMGVF,,Stlwhrmszxuhfunvxuxbtiramjceubmdaxmcwuqrrbholvbrhfnmqrutof,SWUALLJUUJOCVDPMOFVHWUPPFAICEGQOAGJTNHSJKWNPFRHPQIXKJXASNGGCCPN,Apewuvg,Yellow Knife,VT
NPJ6804,O,M,506.0,Canada,v,NPJUBX,Xxukamfsawgiljtd,F,Gqnueigpfjzhrgyjqofdxylilpztcyljlmlookgzqhexrxqzyulcrxonnwwgqtfmogvbxyerynrio,Smyqhdtubhgfxemoysdspiajcmnlzctmgxdytmqhbakssdmgxehvcjy,IWRCOFGB,Topeka,SD
xkz6805,O,U,356.0,United States of America,,xkzunccakuhesfhnhzkypaibscbuqm,Ikgnodksnkncahrtd,,,ktgeyjcodotmtqkbalhglrhpzjatlzmegtnsdgnptbjkuzwrfyrbcjsu,Mfdokeklb,Shreveport,Nova Scotia
obj6806,O,M,677.0,Canada,,objzchimvitv,Hfuabuhwgpfqzoqccmepcnxx,f,ZHTDWOYGQBDSYVGHZCOGTBBNPBDJMJSATJCTGCGOMRUVAJFOXMGCIWRFKVGJOF,Lfycxctrkawchtkdzdelovexcmxcwrmitzw,NLDWKX,San Bernardino,IL
qyg6807,O,M,837.0,Canada,K,qygbemfnjgschd,Qbgiioeeri,,rqmulednghktwsajkbzgnkjbxsgpgzhepxwyv,ltjsqgbwojlmdftgjskrooqgwvfujknmtfjzmmtlsr,JHTON,Fort Wayne,ME
YDI6808,O,S,526.0,United States of America,,YDILLPTENDNCFNNUQBW,Vgorbsfj,m,omnghhc,gdtopuuefoecdlelaztfhfajsbbjzygh,zooxlnimpj,London,DE
Sow6809,O,U,371.0,United States of America,T,Sownsqbjeiinpuwh,Rzgclcgfpcfe,f,GPAXZBKKLKDFGXWPMOKDJDBESWLQBKTRPONBDPLNCQEWGIWWUZWBCFMEOLDYLH,KQZYHHDUQJXSNLXDLFEIBDAFULCHKSTRSC,Muydotbutj,Chicago,NE
Udk6810,O,U,304.0,United States of America,B,Udkssmel,viulepdawfppdmazsqpcj,,Kgagpthrrqnznqirindpjcjwtmfbytuxhquhrnpibqwjxvtpylrhdwaldkrugevps,drsmfybrmvrmnmjgyhdfaghwkglznvgyqcjdqfvqpneotodtqgtmysasewdfhsjwi,PCJVLYBIOQH,Rockford,Nova Scotia
Suw6811,O,U,,United States of America,F,Suwrabs,ORSSVCSSPYFTFJJXGFWGRUP,F,Wwdqketknzhzprqigxtocujitaaxfnmceviaeilekouneoihqxjvmvwsd,kwthrjnqevn,CEVVQERYLSV,Salinas,Alberta
veu6812,O,,318.0,,,veuhidwuejshdougnmbiqppxgkrsby,BUWUJ,,qxugrehowxswbpzwgcgwvftkpgyclvregihawlgkwvzegbkmphqdxybftbcav,Neneoxkcfgqigi,zucdwzae,Columbia,NV
Gmy6813,O,M,450.0,United States of America,,Gmyuakuioonep,iiqeq,M,Vowibggyi,GMTCYKRUGE,STDTU,Louisville,NH
Zax6814,O,M,638.0,United States of America,B,Zaxsoknvuwt,Fjlogceqkzlxsjxef,M,Wiranzatlxpkdvqywjswjhskzyjgfjsucbdwedwov,ppryffwwsrvmwaazigalmcfgdwedvtzgxldnqrznbylnjccnckyndwtuupsbtbsakoue,Kckep,Kitchener,GA
BKW6815,R,S,598.0,United States of America,K,BKWNUXPYK,UMULPPQUQYUBZOJLFOFXYBSFMG,M,Wrhvnhikvpbmevnvqqggwqknv,Rpahcj,PSZYVSKIUG,Grand Prairie,Manitoba
Nbe6816,O,U,302.0,United States of America,,Nbegysum,Jcfhekpqchfqwyofium,m,Izafhpznkdhjadzgwfkvcbclfbejwtbtdhqsrkwqlnjflblwghimdftrxwvekd,Wfwsncckpb,Bvdwpwqf,Wilmington,Nova Scotia
Clr6817,,M,571.0,United States of America,,Clrffocgttdekhsbgbspucc,JWAKB,,,Ffwljjddfowxvobqhccfd,EJMNU,Huntington,FL
rci6818,O,W,760.0,Canada,,rcivzvdhqijoetlelgddake,KNKSUCJBSP,m,yrabpnkpobhahkoffewmcumjfxdzppchsgjateppdeodwlthylimwccblrizkaraixbfasaiva,SEPENERARXDMGXLWMIWRMDVWIFMRQXDGZJMBBEL,XCCZVDLAZGOJ,Fargo,RI
GAG6819,U,M,747.0,United States of America,,GAGHQIDLXQYULJ,Uafsgobnjmipxvvytqzth,,Kmaypafhwmyiovynhcawtxkrbwoxgrpaqblklftxnmllsmulukmpansbvztanbyqfouchzmkqfckzms,Gzqolbiuwlauoynuqskjfiamrvgxveziogxwdxcwavbsjcpqmtoakgzhbjs,Rmixhvh,Jersey City,AR
Jrv6820,U,U,308.0,Canada,B,Jrvekgoetqpgdcxcewsipbhogcispc,FTGHURNE,,Njaurguncrexdbyuuddkfjtsatqajod,jagjgccnxpbgfuchezgurgtimweyswnkhtjccfkkfslkmtaimsuqgpvnwioncubckjggoy,Smtibudocq,Plano,MI
Soh6821,O,S,616.0,United States of America,,Sohplkwrquz,ZTHXINVGND,M,hvuwfnwcpkqifmsjazukbkws,XGIYCMRDSIBJSEQPTRALIPJKQXNOSWFLLQHAKNMOSLYEWTSYOXYWFYIBNGXBJDGOFHRMCUJTERGGKOCI,Vpmhm,Ontario,OR
xtb6822,O,S,626.0,United States of America,,xtbnt,LDWIYOBDZ,m,fcmmcmpzzkrhigrjvobwzvnjn,Mwqoyjdevniwbkcewmkgfgjzpxkxpawwiizwgeslednbxhihybibsnuwhpktgdpxkzjwvvaofqmi,Chwvadiraw,Modesto,Prince Edward Island
wdq6823,,U,,United States of America,,wdqba,Akrvux,,PLICNDBFOEM,XLHKQCPJDASMJWJMISNCCFAIFUOBVGZEMGSGAIGY,Qbqhulbxz,Houston,WA
Ozk6824,O,U,655.0,United States of America,,Ozksgoyhqehmcxjqngerltbn,jdulqstrcqkv,,lujlzpmkxbczkixdjrjwuyxwogjpxwevdmeqbrfps,SESUKHILCOEBTTFDYMGHJWTCBVLWM,GTKLJEGI,Orlando,OR
iga6825,R,S,827.0,United States of America,,igabdbplgpgmmbjpglqpb,MPAUCLXMAQ,,Hrffhuwrottzmlgbveomeolisudvoybdhfnyxkozyeeacrrmffpxpnhmgauavn,Rdfwujlqcxkzfjbfvniirqipwzbssajcxzypqibg,Ednwvqnkpi,San Buenaventura,ID
nox6826,O,U,,United States of America,C,noxdbpsgcrpqdboqnlhaft,Wupfbkpucbvzpdjtunhk,F,BXDEZTEBYPXIYDIMXXHPPQUMLJAKGKWPJCLPUIREVDFTNCSVMHZHYKRGRWEDQYMASKLU,Bbgmjgnzpamkyc,QTWCKV,St. Petersburg,MS
jsc6827,O,S,651.0,Canada,e,jscrrf,rtbuplxggsuticyplqopj,,Kxfeophalgprdrdcralwecoliuqdsbrlvuwuul,FIQDXGLWBRCIVUEXQPJOUTEWYREIVFEIJCAMBOCZHAIEVDSVKOJWFIBYT,addxp,Independence,IA
