AddressLine1,MaritalStatus,NumberCars,PostalCode,Phone,Country,AgencyID,City,Income,State,LastName,AddressLine2,MiddleInitial,NumberCreditCards,OwnOrRentFlag,Age,CreditRating,Employer,FirstName,Gender,NumberChildren,NetWorth
Ocfocutybsbmfwnaafad,W,0.0,,1-935-101-8600,Canada,OEG12906,St. Petersburg,281076.0,CO,OEGOKCUCAOWRZYH,ANZOHPBNNPTVU,,10.0,O,34.0,716.0,Burger King Holdings,SLMYQAFPWNCUS,f,,1685067.0
Jfklt,M,2.0,Hbcsaijjvi,1-682-792-9076,United States of America,jnq12907,Nashville,426651.0,LA,jnqctrnnkmfe,gtejhbkvbichdljzpimpgxzrshtbzrfmhxcialuhexshkocbcucrhuncvedoepduqhkru,,10.0,O,87.0,389.0,Dow Chemical,Ejewfsrgpeplpubds,M,1.0,2001278.0
LBVSJQUOUMFFNNLI,D,3.0,Chcsk,1-948-440-4183,Canada,Xyl12908,Mesa,294444.0,DC,Xylstjdqxirzjw,ypxbefsxeyczbsjxystvgxovztbg,,5.0,O,61.0,375.0,Corn Products International,lbtqftybiosccnmgjettt,F,2.0,158030.0
Xgqbrdzwvcqjjptm,D,2.0,KSGYD,,United States of America,Whu12909,Sacramento,312238.0,WY,Whuqcxuxprfeabicttyuecukc,CYAIRNCKGQIHTENYZZKHVVWGLPGGIPQDQKLHNOQICWDNJYHQM,K,1.0,O,69.0,643.0,Ryder System,zcfdpnfwcdsyuoubt,,4.0,645587.0
Igstcnsha,,2.0,OTAEKWOPH,,United States of America,Osi12910,Lowell,395614.0,NE,Osifuocshxr,qcpadqeeppjuwotzxrcdhqolehzvkzykoxaijmmpmjtoisqmfhbxiejkarkgjrofzjdvfivvmlusbw,,1.0,O,29.0,709.0,Cracker Barrel Old Country,Beydyzj,,4.0,3303846.0
ntbfepulqcmxnhge,M,2.0,wncyx,1-152-970-2092,United States of America,ved12911,Ontario,348183.0,New Brunswick,vedunhtmd,Nfrtvtxvvetbmsdndjpbaegrgneqsuvaldcxdfragndwxpokqoedpueyiafqzpvhjitgvqgie,,8.0,,19.0,417.0,Sempra Energy,YGWFDQMHGQLXGTFDPTTXJYHN,,0.0,3992394.0
Elihycmftlorirmuyxherrhfujldvjuxtbtrsxihji,,5.0,yxgjmxdyd,,Canada,Sxt12912,Jacksonville,151500.0,RI,Sxtummkudn,Dwfeyfjrnjfbpcxxqbhjnpmjavcjxbtlll,,4.0,O,79.0,738.0,KBR,Yzuwmcwrsffsmz,f,2.0,1883321.0
DYDQEPXOEXPCUODKDUNPPYLMEWRKLOEHTOXPFDSTHPTNANRDXUWVPPQF,U,0.0,rybjuqm,1-525-095-5115,United States of America,KXL12913,St. Paul,393951.0,TN,KXLEBQCCWZLNEJLMPORWMLGJAMNBZ,,W,1.0,U,68.0,532.0,Mutual Life Insurance,Bhndciec,M,2.0,1979953.0
Umxztjbylogtjqxhordmrfpjpgnowzqeghrbqsoqzjkjkxjtxeqzrpvpcxmxjnfrujbjgvemryz,W,4.0,gwlgjtagj,1-017-683-7926,United States of America,ITR12914,Vancouver,172809.0,CO,ITRERVEWZSKTJCWX,Egpqmoahejibfdvaftagleuoh,P,6.0,O,63.0,378.0,Cypress Semiconductor,Yeiqhfqjdnrawlxry,,0.0,2106811.0
Ijffbfspnfftvudjttyof,,,Msvpgbhjxm,1-689-643-7002,United States of America,ved12915,Paterson,271507.0,GA,vedimj,Bkhjcmnxkwrkdebsumfkilbqcwya,,0.0,O,81.0,521.0,,Mbhbydrxvuwmuveozna,,5.0,1697289.0
prvna,M,,BNQHSAHGGCGH,1-744-405-1009,United States of America,Ezb12916,Cedar Rapids,458048.0,ID,Ezbfpqnipascqdxtsvnsyfhtomxgkw,Rhtailybspfoboswjyvttmcikjtdzrxsassbhcxgrqvqvsoxpgnxiysxpbgbyjnf,,10.0,O,31.0,564.0,Dover,Wwfmvrfvhimtcotpccfmvufpcjqmxn,F,2.0,3731713.0
Svmtqwtyfsxxdmodsyzhtnjhncbjkffjgxgyskjcvbgtzsjxlghdkoxbwnoibgimmxdomnchzgv,W,3.0,Iwybnwvj,1-611-653-9466,United States of America,WZY12917,Jacksonville,,MN,WZYYWIAMJRPTBCR,QJUNSAYAWMGJXOSVFYPRETTJLJNUQJHWAGIDUQOGQFLDHU,j,7.0,O,25.0,743.0,Landstar System,FSNHJEBHGYCVRDLTZPMT,F,2.0,2205560.0
lzimxlfzkifhazmlfxkzti,M,3.0,Zucbyraxuoo,1-603-532-5403,United States of America,Ahc12918,Mesquite,56589.0,HI,Ahckflcnxhinowhhhidcxunb,Qrwndtcynmotodqdyxqperxgfdgbkvwhqjutybwss,W,3.0,O,6.0,,Windstream,HNSJN,,2.0,153833.0
Dpcqhjddvlmibmvrkopfmelhcathyeugywaifggkbmgspnkzqyabjpuchr,S,3.0,asoyakxcyqf,1-379-775-3921,Canada,Qgq12919,Milwaukee,189061.0,DE,Qgqbxvezobb,Khlwu,,,O,74.0,743.0,State Farm Insurance Cos.,Tkspqs,m,1.0,706701.0
ammcjisxlcochvxzrgeeqftkhixammmmscekwkxhofnfplofqmitrifwnhlqzkblshyfieovqwrnmhl,S,4.0,Yvejlddpkz,1-721-747-4350,United States of America,bqu12920,West Valley,200698.0,Nova Scotia,bqucenpwglsoghlpgglo,Wturbqvv,i,6.0,O,67.0,387.0,Pepsi Bottling,Sprsxvrplrrycggihrmhxkoltz,f,1.0,2109461.0
Hlibyhdgqwxawhmggsfspowacga,M,1.0,Ejnkx,1-311-086-2501,United States of America,Fxr12921,Vallejo,404701.0,SC,Fxremaqxarnyasab,Jhceaddbrhjxfolefzxpvtcfcvyibfzgqbtqbzqvqwlguxjzlfynytrbefiohineg,,,R,73.0,619.0,J.C. Penney,Kswpjldigwjui,m,2.0,2781759.0
BCCEUQQWOJILYSJLRWKKSOFTVOODIMPWMAFOXWAXFYDORCPKNNYUDKDXZKCGRFFZETFICBMXEBC,U,5.0,Avfkj,1-130-534-3598,Canada,Vec12922,Beaumont,493252.0,British Columbia,Veceobxicgyoescjpditkjbpwsbxsk,Fvnahxadjyldbukcfhgxhprnagddo,S,4.0,U,4.0,589.0,ABM Industries,Byevsffkdzaoiqypdncyvwlapmo,,3.0,3042666.0
RVRWWQCJSDEJRYPFDJGFVNJBIUMNIGWAVWITETZZMWJUAEPKXVFEKPXAE,U,2.0,Hgamfng,1-118-210-6520,United States of America,CFZ12923,Waco,434009.0,MA,CFZEGIVQ,Gjctqmbedglddexrfyxiqqwpdezzvfpbmqdxiqrhnmkndbjgtnxbpboebb,K,4.0,R,0.0,756.0,Home Depot,Lnhypgnsctpimdwmpftumdsxpco,,2.0,
VFRYFDKTTAKMVQGZWOPSXKPFFMKFNGA,U,2.0,SRLFCVGAYZ,1-894-284-8267,United States of America,khd12924,Hilo,115238.0,UT,khdobietxgoikcfbidwkig,Rzqmefecovrknorjqxxcznxffbzk,,1.0,O,12.0,343.0,PSS World Medical,Gloxwrcxxlecgeahgnnrvqyxisj,M,2.0,1809955.0
Bjncwfytodhvwetnllofjctbogdqqlvclqiif,M,4.0,LIUILCSRHUU,,United States of America,Kkv12925,Cleveland,347651.0,Prince Edward Island,Kkvfmkfsrnsxh,Ceuugeogrtpnjhlysqkcnkpcazbtdowzcpskogcv,,9.0,U,11.0,531.0,Broadcom,yapqxvimt,,1.0,2005513.0
FEYCPAEBCCUJQIOJGJYBGJJJGEIZ,U,3.0,tttcj,1-633-674-0165,Canada,DNU12926,Vallejo,421320.0,TN,DNUGCYRJIY,Vowcopuznvbcgievwsruhhjnimgjuprdtvokgpnnsztktsizlrrfmxrgybkmsuutcqoynydajrb,,10.0,O,71.0,835.0,RPM International,Ymtuvxcb,,2.0,3538838.0
Mpetfishfvdrssvucruofkoxrlwywi,U,3.0,sogqz,1-842-758-9050,Canada,ytl12927,Berkeley,,MN,ytlwuryxbcajupp,getdlfoxjd,I,7.0,O,69.0,573.0,General Cable,Rbaoqsaiajx,,5.0,2169037.0
EXZXZVUHKQEUWBHFSKLFSXUWNSWHLLF,U,2.0,Mwhycfin,1-100-578-8282,United States of America,Zvk12928,Austin,333010.0,MD,Zvkkhuqfejwtmnwln,Vnixx,s,9.0,U,62.0,527.0,Loews,Qawxgjpxghf,,,1129588.0
Otttmeyeqfi,S,3.0,BWFYGP,1-248-506-3145,United States of America,TSN12929,Simi Valley,33298.0,Newfoundland,TSNASQJCGMK,BJFQLQIWOFOWZSIFMDUZPOHAMNAEPLTWSTNXR,o,2.0,O,77.0,655.0,Convergys,faekutobasyf,f,2.0,3519121.0
Wscxw,M,4.0,,1-852-980-0359,United States of America,Ukh12930,Idaho Falls,22126.0,NJ,Ukhctmlkdrnrpbewsd,dfhbjuwpagxnlonpvkricptapmzajincgljkoghveuofaiffsahfzlldfhavqxajwyqffmsqyz,,10.0,O,94.0,371.0,,RHKWRAVXKFTYVGBZTKDKP,F,0.0,3273956.0
COEDHFF,M,0.0,Eaaijc,1-637-221-6597,United States of America,Xmb12931,Inglewood,243340.0,VT,Xmbqmfdrwskcjm,Fwnobjwwruwhjiugqtdnbeyhxfrhdmuhsttx,,1.0,O,83.0,515.0,Public Storage,cafcqjq,,2.0,399680.0
Apwulmwwisuvvyuxxdtscyhcunpcomkofgdosxzluoe,W,2.0,ejpzurlcwrp,1-042-389-7044,United States of America,UCH12932,Newport News,409613.0,AL,UCHSJFFGOZCIHOK,Zxaiukkt,,2.0,O,19.0,607.0,,krhrpjjqofwvazrr,M,2.0,
Wzifrblghdtmrkowxrvzbqnspsrdguub,M,,Fosya,1-309-782-5670,United States of America,Eus12933,Missoula,98275.0,TX,Eusvoswtohoaeovjzsnfriswtwq,cewdvykmjekeaxvhabwstqazruioowmvxouufchl,z,8.0,O,91.0,514.0,Humana,gddicrmqtlwapcfmegj,,2.0,1893686.0
fnwlzgpmdorhoknscpfkpxwikqkxdvyvsthuaguftrvnciofw,S,5.0,YLEFKTROP,1-080-170-2761,United States of America,Wsu12934,Huntsville,61307.0,FL,Wsuihmenrkjeqr,Messojarduoqwdosjmedgllsekkioluky,U,6.0,O,5.0,833.0,Williams-Sonoma,Poxoydmwgfamdruxrv,,3.0,116763.0
yjojpveqssivijvefxmwfitqnoxxfxxegivkmjrtefazlpmfmbvt,M,1.0,Msfjojdpdfds,1-804-709-7578,United States of America,wri12935,Akron,211345.0,VA,wriwhrhtbbovdlobok,Pigagoluysqccsshvrswpedclgtqflx,N,2.0,O,24.0,551.0,Packaging Corp. of America,ezejdsxkmt,,2.0,2964349.0
nwumojmfsjiionkexqnztjcpjvteysgampknfd,D,3.0,CXLUNYP,1-576-539-5336,United States of America,Lsw12936,Seattle,93145.0,MN,Lswhnbbcg,,,4.0,O,53.0,795.0,Lender Processing Services,Zrxnihoiaaqcrcwaokmjti,,4.0,2091367.0
TNECTLLHTZXUFKRWZWYVJEZPSCLDVNFLDETETNGJWECJRLPSJOUGXTCMFMIUQXRLEKBESXBMOJEYXQQ,M,3.0,oqanoovzvjo,1-290-922-8349,United States of America,dlo12937,Norfolk,67362.0,AZ,dlonrjodml,Cvvtrxhmtaqriknwwmljtmzonjgpkaoqchbytpujlvjroylwtufymiv,U,8.0,U,48.0,461.0,Southwestern Energy,IZDYIFQZDDEQ,m,3.0,760120.0
Adbpnowyscnfcupwmrjxiigdrqxchptgytnlavggxvhbkdjshnpdqemrtcxrhbtcegauttyalcqwo,W,3.0,Wendq,1-786-235-4812,United States of America,GSW12938,Charleston,96382.0,MO,GSWIWSBAZXNPTKAXLQDCXEI,Pdxlcbragkgwutfsjsngzeljmmemitmnlwubpojvdljawmuvzzypogvrgcnojgzkosno,,8.0,O,70.0,420.0,Urban Outfitters,rlfnr,,,1569136.0
nwjblegcfakkhobkwbkhryrwfuwbsleessdvclmnknroto,M,1.0,CMDKHVGFDRKW,1-062-318-0007,United States of America,Bbm12939,Augusta,82956.0,AL,Bbmvyollchmrlanrjioc,Tpudqqvkkicvosgnhsdtfhiucoqcfkmflfbfx,,8.0,O,45.0,429.0,Hexion Specialty Chemicals,ogfgxpppyji,,5.0,2839423.0
Ixdpqvgwkcnknmbyjutpklbqoeatvmxtirhmeagkpkacqmthiimo,M,0.0,MJAEQ,1-162-329-0149,United States of America,qtz12940,San Buenaventura,122527.0,NC,qtzav,VMEPFBJPUNMQMBUTSPEXIWO,P,10.0,R,73.0,416.0,,AHCVDOIBDXNKVOLWAWR,M,4.0,2346788.0
Iliquhgwcepfw,M,4.0,fjdvhahhdho,1-345-867-6501,Canada,Aok12941,Fargo,450662.0,RI,Aokqvnt,Zbavctjmqknhssxqtiieujjecqzbbzctfblicfdhuipedobxwfqrnbghuomdcufstptpcde,,5.0,U,38.0,675.0,Discovery Communications,JJTBZQYKOYXUJLGBSUIHQMFW,f,2.0,2699024.0
hkflumwdbhmtxdfzdyrmpkoqkhumnvbofprlutekjbtljzlzpcowakziacnjn,U,4.0,xjpokfbe,1-102-465-3917,United States of America,Jbc12942,Ontario,300946.0,New Brunswick,Jbcjulswwqseudlndzjeeedqzpz,ierwmawpkobjgziupkubcuhpnhpdm,t,5.0,R,50.0,346.0,Wyndham Worldwide,JADDCUBSMQKO,,,2122126.0
,U,1.0,chsoaiuuy,1-375-609-1974,United States of America,bjs12943,Little Rock,298868.0,SC,bjsjtis,Fwusdqtxabuqtqrnmvdlkhur,G,10.0,O,90.0,590.0,MetLife,LVZNKYSHAXHSEXYBQW,f,3.0,2363286.0
kwerqg,S,1.0,Lmncn,1-435-813-7327,United States of America,TZP12944,Dallas,237893.0,DC,TZPQAZYRVBEELGVVEEW,Ivfntnsckyfwnvvelyyzvvotfopsoqabndmjvpjhsypbtxmctrjfrrzwujxrxwzlztcprqwuw,K,4.0,,0.0,720.0,Watson Wyatt Worldwide,Fwbflvnslnvhdcvr,,0.0,1896146.0
Hvcinufruehiaaqvjlbzchqciwbiwwetjlpmkmwtslugajypvqqvnyfynymyulbfpx,M,3.0,Oqtyt,1-334-808-3558,United States of America,IFD12945,Manchester,484767.0,KY,IFDRNHGQDMECSOYR,Kyurckjbkwvszbasklwlhpjnxrumarsngfabfapwcmvjlxbpijcoxqkbccaofkvh,,4.0,U,82.0,529.0,NBTY,ughtcpfniioqrlwft,,1.0,2784382.0
YSFFWGXCHYQ,D,1.0,Cxpxkndl,1-500-774-8867,,gcg12946,Lansing,130733.0,British Columbia,gcghsjxnqrtr,Fhozgiaaijufbsliuksduhpkvzjdt,,7.0,R,70.0,365.0,Terex,Onljwhqpxnjfojmnylptlidlblewtl,M,1.0,74910.0
,S,0.0,Drtga,1-758-994-6329,,Wxf12947,Fort Collins,52973.0,KY,Wxfuokzcy,CJEOXMFITISLEBRQIGJCWBXYYATWJPPISEZPIHFJLQUCKUGHXRAVDJOKBPIKTXXAQGAGHMSMQCIKNID,r,2.0,U,74.0,471.0,Fiserv,Sjqtrn,,1.0,3370744.0
nkkgeprwtgsulnmcobhojdcyhqpdahrlahgiuno,W,4.0,RCINEFGLTBS,1-261-381-1558,United States of America,wfe12948,Virginia Beach,462733.0,Prince Edward Island,wferkgu,Hsurukppmxxnv,r,2.0,O,88.0,684.0,Avnet,Ovhkemu,F,3.0,1531190.0
Vnobpolnsdbxorexj,M,5.0,RIUBNNOE,1-255-431-2977,United States of America,Scz12949,Kitchener,434933.0,MS,Sczsickpugtvolpxeljscoihvscr,Vhscwqhfja,W,6.0,O,9.0,687.0,Perrigo,BJYXJUARJJXWBK,F,4.0,3677887.0
Ggskeqjmwbrtulvlnsscifdkagrvxgzuloncfjuimojuxfgmziegnvrbpgt,S,1.0,avlyqk,1-039-278-3504,United States of America,Dwb12950,Dallas,47346.0,TX,Dwbbrnlgjbeutwriwvk,Zzoqcaubttjvqbpcijejvzkfxumenpfmkbbrooyirwgolhbjqoyrxgjifgblsuwkcrbru,,9.0,O,11.0,804.0,Hasbro,Omnmvczp,,2.0,643348.0
Kbfulxnkmmxfbxfl,S,0.0,JBOEMG,1-295-371-4309,United States of America,Tgr12951,Fayetteville,352920.0,DC,Tgrwugsbatuxkesap,VNJNYWHPRJISJBPVXGPWIBQPYGKHPKKIBHDAJJPKTTBIJGPZ,,3.0,O,6.0,516.0,,ewxyidgtzneyb,M,2.0,3493939.0
FQFHFMNTSZNPAVIGPRAMRSZCUSAHKJLDBMIDNVYPKERWFL,U,,Fxatbjp,1-283-100-7964,United States of America,ITE12952,Hay River,333760.0,AZ,ITEBFVPJBPGREPJHCTQLLI,Sbvaluvtzyvjzgosnskrokexftsvhsomspqlppcdtmufqlavmfqpkmcjxpomwbttcesd,,7.0,R,54.0,730.0,Fifth Third Bancorp,Xrwwpdngssmxptan,M,0.0,3019304.0
otnraqbsnkubtsskjfjjkvofjqfsfufoeldmnhmdxedjogsqyvkxcelsdpeid,W,2.0,Zuyxy,1-277-466-0824,United States of America,Obd12953,Salinas,27754.0,ND,Obdoo,ygpxruvuxvebofkicd,,8.0,R,15.0,576.0,Bucyrus International,jpalor,,,586011.0
Erfnygvdzjcsifwuwcmquwfdvzxzwascsjklalqdbjypqnmxofgqkmbner,U,2.0,epcplp,1-005-752-9212,United States of America,HCB12954,Toronto,108174.0,DC,HCBTJSNVQUUPWXXFBMPOQBYLWQ,JGJZRYLLCEVJZBRIRXMWACKDKBDIILGEXTXAZEEWAXCAHRZYQFVJB,S,8.0,O,,489.0,El Paso,VCYPPLUSHZBITTEVSIZNDDHB,,2.0,802845.0
Pkojrknhhrggnwhxtqvtddrowkkorwtosgbxedah,W,1.0,Tjhwqdpal,1-962-167-1854,United States of America,oxt12955,Savannah,429901.0,CO,oxtkasjljjmr,FPYCWLIEOMT,,1.0,O,84.0,538.0,Express Scripts,Jldaqkrnfjigobdakqrzhgqutrsxt,F,5.0,1433551.0
cjevckvoslttsozsxmofhlqcgtzrmcirpvwygmsblhapocjvfgagplwgtdphvwesenlhmcahuvgbcb,,2.0,Nugolkg,1-646-266-0198,Canada,Qpu12956,Iqaluit,367961.0,CT,Qpuvxwqwdvvfddnoqu,cimgtpedvtdwlcvptytlcrthjpqmvymuisdnoixylmnpfesewigjxyopsouxikwemblyvfkozzud,,3.0,O,,622.0,Thomas & Betts,nohlkslb,,5.0,
JCTUKNKQLOAKFUWKGGJGTBFALDOQGXMCTLEOMBHUHKWSMOOPUG,M,3.0,Njarkfxns,1-793-387-5274,United States of America,ukw12957,Syracuse,494340.0,MS,ukwegzjexedburaswqqguplxr,FWRGULMYNEEXNKTOZIUYGKBYSLOSINMJJIXUHPKUDEF,S,7.0,R,62.0,565.0,Boston Scientific,jawmlltsjr,,1.0,1433313.0
Kuitadsojohwwjzxxfxj,S,5.0,jfrpgf,1-176-984-8784,United States of America,OPN12958,Fayetteville,360369.0,OR,OPNPIITXXECVVP,gjjxhjckogueveyyfiinmbiufnsofglqxuvgz,,4.0,O,52.0,375.0,Southern Union,Dqmgoxwsfbsffkie,m,2.0,1692795.0
Xsqfocbimdazaleltmztwawyukdkxdtisfmbawuoeqgkoqpevtfo,S,2.0,isileit,1-894-351-8665,United States of America,CWS12959,Salem,53101.0,Nova Scotia,CWSCIUCGWY,Ddwvdhnqhgpygxmqgzpdcyotsitoyaualcesscshkkztvw,,,O,29.0,409.0,Whole Foods Market,Xztsfuab,,,990708.0
Jgkcujwlqrzjubvbmplcjtqhhviskbczc,S,5.0,Adfju,1-012-326-6684,United States of America,Qdr12960,Boston,249920.0,OK,Qdrainvobhmtdiucoepdopizzgta,,,7.0,O,25.0,790.0,Wendy's/Arby's Group,Jxesmwnew,m,3.0,1593764.0
CWENPQEHZAKZDTRSGURPDNXPXATCIIMFRMXVNFULFWUICQQIPOZWWJANGDOJ,U,0.0,lgzucbqucngs,1-505-953-0914,United States of America,WBX12961,Montpelier,203268.0,Saskatchewan,WBXRT,NFTTWI,,10.0,O,23.0,406.0,El Paso,FHDZDGLXQF,,2.0,1058780.0
,M,1.0,Gywjukoqjr,1-460-098-1043,United States of America,Ehc12962,Huntsville,425291.0,OR,Ehcqrelpixqyq,,,1.0,O,27.0,,AbitibiBowater,Ictpbmscggulougxpj,,3.0,1154060.0
Xmvubxqwryryheeaybsysrjtuwqfcjsdhubhztotsnjzmepotifnjvdeadz,D,5.0,Qxompvphmehs,1-056-834-3457,,moh12963,Indianapolis,437555.0,ND,mohdrgibpbtdhrmnsx,TSNJNLNVXKDKXVKXGMSDYXZNQBVHCUCCQIO,D,0.0,U,65.0,436.0,Manpower,Rakucapxrakheh,f,0.0,
XMWGHCRQCLDRICQD,D,3.0,Eeozodwp,1-542-099-3250,United States of America,siq12964,Shreveport,73522.0,Newfoundland,siqorirpl,HIPAMVONAIOVILNABCKTBNWIADEWUDIQDNHMQCQXULOINPULTPDXCOEMEOIUFTULGTXD,,8.0,O,4.0,368.0,Blockbuster,Iipfsyababs,,3.0,
Gwkwzhklbyqcpbauxdpqcqymborrvqzlpewsbxmvyuxs,W,0.0,,1-029-932-5639,United States of America,Qbs12965,Charleston,53230.0,DC,Qbsoexapvp,Aepjvgkiyctanajxxxnfiinigciepaqqubwdsdfiaodfeqeckrxmbjfxpqstmspdaxbophhhditrea,a,1.0,O,7.0,527.0,HCC Insurance Holdings,jiqogxagiffvvbggabjw,,4.0,
ONIPZJXIQBAGRRGSHWJIYUXZSRNLIRKHAXDPBWPPQLHSRSWHTEWGBVM,S,2.0,Nbzephxr,1-344-601-4669,Canada,Mhl12966,Pasadena,149341.0,New Brunswick,Mhlhbuavvbwocjrkgjqcppkovy,Ptroilxyqskslnwbuxrjunrfhbld,,9.0,O,34.0,581.0,Cigna,Lycpvqgsgtqinulazbkbygulvmnle,M,3.0,3211100.0
YOYGZPFXEYPXMBSKT,D,3.0,,1-318-559-2788,United States of America,Lwy12967,Ontario,296257.0,FL,Lwyalqxywviwwcu,QWPAOOQAPGVTHBAQVLITMZQTUULQDDXLRSVFNTJGJIACIWLEXARVUTEFCZDMEFFGPERBRKSLNXQLD,D,8.0,O,74.0,348.0,Hanesbrands,XFOQSFWZRZCUFLPGOO,f,0.0,807829.0
NFQMMO,U,1.0,Shjqs,1-781-941-2810,Canada,FXC12968,Overland Park,,HI,FXCPHWOTKQ,Dxwkkovjhcvqtkqoddkunyryepxhok,H,0.0,R,100.0,534.0,Harrah's Entertainment,Ppqbpmmsgmvjvke,m,0.0,3353782.0
ZVJZSLDFOHVSXTQGKWYIRHEXMFLUPOQDVMHVQXXOJZSWQEPKMGPRJDFCCDYRQMGRDEXMEUWAZRPJB,S,1.0,PRXNNBLV,1-900-378-3286,United States of America,mie12969,Montpelier,359117.0,Saskatchewan,miegvvvkvdokckrlhs,RJSHOCRHTTHWIJBHUOACLHBMEQKWHPPOFVJSOMWCISLIRTOZFIIOHDPNUQFQUDKADIPQMDHQI,,3.0,,41.0,721.0,UGI,Stqeeh,m,5.0,2039335.0
Dqfcjwbwmtbhcvschotbwzmfquqdinfaniuefxvpqz,S,5.0,jaapbpkvg,1-719-663-5778,United States of America,Aeo12970,Calgary,355467.0,AL,Aeosn,Vljbieoaehlfugxnsbeerdexucbhgvizlgeivogkxdesirhtkuuhmkbhelgsnzhmzozvqeonazqlfvc,,2.0,O,57.0,711.0,Mueller Industries,Vnryomagwxuektxbkrqdqzqhnq,,3.0,3519024.0
Iiyrockdnzmltxbxmbptjycjnhogfurrvpylypyemumlvwobww,,2.0,pextwb,1-166-758-3590,United States of America,Sds12971,Hilo,101794.0,NH,Sdstbpwblghpxnabwclrsn,SSRONIZRYCUYJKWPWCFWLKAXTOLJXDCDCK,,5.0,R,25.0,361.0,Procter & Gamble,RTONUORW,,0.0,1643613.0
Dekujdbautsfifjfkidrpgwbdps,M,5.0,ycxjdbowoq,1-855-533-2134,Canada,Tcc12972,Providence,122069.0,OH,Tccdzbsqoppldsrgbmnpjcwzsiuiq,Dubknkjgoeorkdynanhgluuunvubacalaihedrkaycynrtxuxifrggtqoqhvpgkjydk,m,5.0,R,32.0,556.0,Schering-Plough,BXXNJRKONNCXYEMKWUDXOIWAUB,,3.0,3642526.0
GVXTICIWHBJHUCNEMDVCOWAI,U,3.0,YNJOBJDP,1-046-365-5185,United States of America,Nul12973,Frederick,289600.0,TX,Nulvd,jmbsysoycyuterhsllsahezldwoylmjllfhzjrncffqbkldeifykqbeimpop,,4.0,U,34.0,694.0,MPS Group,sqjupgjt,M,5.0,3848333.0
dlcmrwgpoalosvdptzisk,M,1.0,NAIKML,1-698-630-9903,United States of America,mld12974,Simi Valley,316362.0,WA,mldll,JNRPHWRLQSKJATY,L,8.0,O,73.0,771.0,Vishay Intertechnology,CILKLHAK,m,5.0,1248191.0
Ghjyboahdijwe,S,1.0,dwbieds,1-426-274-0160,United States of America,FUB12975,Kansas City,165765.0,WA,FUBKTARJILPXIINKXP,Qxynghvijcmyokujreyqaeumpikutgcfmpfgqxtjwtgdjybsvqesyoddqnhcrgfjegpkroni,,7.0,O,9.0,631.0,Brink's,KFFYPQSLLFTQHVFDILZAXU,M,1.0,1740453.0
Iytidxhtsqglvzpqgbnnoiybmvvrkca,M,5.0,Ezvkykwevm,,,rmy12976,Little Rock,276856.0,GA,rmygkstzujxrqwjqz,IYEFQ,,10.0,R,49.0,358.0,Domtar,TVBVRYMPBNKQZAYXXRSMQ,,4.0,3627141.0
smmuduyqhpmrngfjchcjfvsvdqskaqmvgpdnihkmldyftguvqy,M,2.0,Sidrqbasi,1-664-771-5171,Canada,HUD12977,Oceanside,369078.0,Nova Scotia,HUDBZYCOKONTJQONMPUTPJOQZ,iujwmevbxuvgjuadtzshdaxjxmboaodesjkrevdsbjwgjzjeqgaszcqwtuowpdccqt,e,1.0,O,63.0,775.0,TECO Energy,rtutlbnhotmrdgvutbhqz,m,1.0,3193939.0
GMRZBJYOVTQVMIKLFKAARPJVBVSLRIOQAAQICGTGIJCUFHDSYJUCGEHXFJVBLPWBQB,S,0.0,ecdiyyesn,1-953-791-2195,United States of America,Bnt12978,Chula Vista,263097.0,MO,Bntdeyhyihhyda,Bywuvikx,,8.0,O,10.0,693.0,Rockwell Automation,UVBXLPKDHMRTNNISKMRXIXH,M,3.0,3067360.0
yqgfylfjjhppsyzgpgobznonkljdpmyecekysxdttciidozqxnnwbhzencdobvfuzpdicmkghukpavgc,S,0.0,atujsvx,1-886-108-8646,United States of America,Tea12979,Indianapolis,100373.0,Alberta,Teatpnfhqnyrcxqketzxhgubrc,Vlzaagriuhtttpixzr,,4.0,R,27.0,334.0,Armstrong World Industries,lenbexbkktndbhqfflpvhlrrnynvcm,,4.0,1991942.0
ntfrupphujvtbnpbguedtzvecvaujpzypjuyevs,D,3.0,Utayzmj,1-649-888-0155,United States of America,kui12980,Vancouver,76576.0,NJ,kuigwmjltvtcyauvqqpfzzgesq,Xoadrbihqveuqakbckn,,6.0,R,79.0,,NewPage Holding,rcnoebqksqlczfpzjinttrzok,f,3.0,1113648.0
Bwtekvharyurdycuoewsfomlfaiixsvhzcdazbjcogjpawfraowz,S,3.0,LPCONAJAJK,1-538-098-2224,United States of America,Ljh12981,Glendale,423355.0,VA,Ljhyypp,VQQFALEGKPAPWGADZXRRDKSDQKFQYXKBBCNQOIPULIRLUPVUNTRXOQB,d,3.0,O,69.0,529.0,National Semiconductor,Bulgahknvoyzdvcay,,1.0,3863633.0
LNSDXAEVCCZOBKEEOIEIRFALLNCMQNUCTKXCTYLGESKFMV,M,,Zykylshl,1-924-046-4615,United States of America,Gdl12982,Vancouver,228583.0,Nova Scotia,Gdlwaujtmdrpvmghrbtmle,Jmydhddtkcvifyavnaxkwzrocjjnpdtgiyfbolhctdeviuc,,4.0,R,44.0,544.0,MPS Group,MIUMTUVLVISJYFJCJBUE,d,,284501.0
