AgencyID,CreditRating,City,Gender,PostalCode,Phone,NumberChildren,OwnOrRentFlag,Income,AddressLine1,LastName,MiddleInitial,Employer,Country,NetWorth,FirstName,AddressLine2,State
Mgx5888,815.0,Columbia,f,doduatxmqeft,,3.0,U,191452.0,bmdmiploaxjmvhitmgexxexuihzhmzfphcxwhjlhqctfiumsjxifthjufmtjgxnunxrchdnors,Mgxyl,H,TIAA-CREF,United States of America,751181.0,zmpkczwqbxalguakensdkb,Kcmlcwokxuanhmydn,UT
TWJ5889,810.0,St. Louis,f,Fxbvpbl,1-292-375-5585,2.0,R,111767.0,MZQZOGXPXGTSNVXAEQBPCOIQJYCQHXVPYRMWWDDXNAHLVRMPGCAQKKCKCGYK,TWJILPAITCFSIWFTVMPWVGGERJ,,Valero Energy,Canada,2435785.0,fdekeqrkdewozsgxywhmrk,ofrndqatzctjxbnlzsmuqnpujeregulpqkfwbmswzkzvmnhytymmstqwaalwlycrgpttvjxnnmby,WV
Vbw5890,699.0,Omaha,,Qdmxgni,1-071-386-8572,3.0,O,281388.0,hostmgvbnfcobfxtxaxzjmumirfbdijyueaqhmaxyhyeazsahasmeqfwwxurzoyhvxdaautlv,Vbwbeftrevarheksz,,Embarq,United States of America,,ormlryyxdzyglnzdimzqgxdlkmk,tcgqdgjshwjimhfvvqnvlw,WA
Cju5891,462.0,Pembroke Pines,,WUQWWY,1-887-660-6260,1.0,U,370693.0,BRSUUMEHUWYUHFATPMBCMUFDKEQXUKLYJEUIQBRWX,Cjudpvdcegd,U,Marathon Oil,United States of America,2955584.0,Szukhf,Mlglginmmciuwygnwatyeeslvjfooessttsptpfvueebiilhqlqmvqohxfvunakwcnw,FL
Rdt5892,423.0,Indianapolis,,ecwagsh,1-837-618-1398,0.0,O,258212.0,jgemfrnhgoepcmjpdwskalawuohnvkstpfmugchwifiraohqwstdfvnsvtu,Rdtpgts,o,,Canada,3467569.0,Eakphsjb,ynslweeidoynycjf,MS
Dvt5893,828.0,El Monte,,dhjuvenn,1-841-048-6668,0.0,O,285667.0,Xqixmhqshqwpqupfuodordp,Dvtdcoxpwuru,l,Cognizant Technology Solutions,United States of America,139536.0,tkupcuvbhjatantklgibqseq,Ltzctawaxzathyzudqxjacetkasimnalrudhvzjwl,MO
rdg5894,419.0,Sacramento,,axmmxrvcvhg,1-222-104-2523,4.0,O,58266.0,wxbbxkgvisdnprjmjgxhoqcbocdugfvn,rdgjvzyaaphlojluklshtmsyczw,r,Liz Claiborne,Canada,2610678.0,Tpkpjptifzmepgdmomhwukvb,SEQAVFHGITXQWIYYCDMAQXKDPFETVTRFCKPNJAYZFMHNTJA,AR
Mrh5895,568.0,St. Johns,,fmlwo,1-182-169-1203,0.0,O,151286.0,cvnuprqrnihnjzbsagnrkiwtxmclahgtmbkfqmjovpltdbbww,Mrhvmcpebgzorya,V,Bristol-Myers Squibb,United States of America,1070636.0,govzwarfndvvvixwlgswrdnijuqoh,WAXPBNNYTNFNFJCMX,CT
Jkm5896,807.0,Norfolk,,,1-125-450-1718,1.0,,201796.0,Itmulhwcodzxffllzrsuotlbmaknltmlxidpkbfghhtxccpwjlioqbktsqtcpnqsqpn,Jkmpesmrvijjpptvuqbpwqoj,,Baldor Electric,United States of America,1069755.0,AHPZQTICIWEGHLEJV,qcqvyalodyuirfgxfikwcpweptfcurmqelzqcsajzzlnscrexwsbco,Nova Scotia
Umq5897,603.0,Garden Grove,,yzdqddacd,1-944-972-4013,5.0,O,150068.0,Rksytxwqindtxdyvxqgfqg,Umqiuhuvpmgjprjgid,C,Mosaic,United States of America,2910768.0,wgbdwstmyehcuavavgoyoby,urubmahnvyaobtcexgxhxqllswviftrfkxkxjdtbfxp,KY
Cmv5898,559.0,Las Cruces,,EBTBKSIRMOFV,1-318-238-5309,0.0,U,86418.0,RKJJVH,Cmvtratpfplbtjfupv,,Crown Holdings,United States of America,3924236.0,Moqjenhtnvfawehbhpvkzkxmpsyv,LADSWSHQURZPRNBGCLXVHQSZHJVCSSVGRENOHZDCAKWEDQNLQHNSKOUKMJOQOHTEFVCPAO,WV
Anm5899,797.0,Dawson City,f,,1-106-936-0027,0.0,O,341317.0,zlptlgkwjvbstsrfpezofhzvglbhwrugxcxvlvsjagrsswiihda,Anmsdntgxcqudswsewjbo,,KAR Holdings,Canada,1656931.0,Vhteghjueilf,Mgjempfsjjpjkjvkewdbldcjlshyupdguljsrljcbpvtgfooofsaugptdapvezdnsiifwutin,Manitoba
kmt5900,691.0,Irvine,,Rlervwvkkdxc,1-659-199-8615,0.0,U,56062.0,xveudxhjtwwvqfjsfckjgyqokdmlstwxmc,kmtxkcppfpbxsnamvpycasq,,Erie Insurance Group,Canada,3574517.0,Dchwmsg,Xdwhinvyucgsd,NV
Mbc5901,834.0,San Antonio,,Dvmpaurv,1-317-127-2850,2.0,O,476253.0,,Mbcsgndgfpxvhmtcqawsinb,,Brunswick,United States of America,565888.0,Ddwsr,knfmujii,AZ
ocv5902,344.0,St. Catharines,,xhrkwrqkzehs,1-241-853-6291,3.0,U,167536.0,AQKMVBWHVTWSCISGXHSBVDHELWUUQDMCSTTKRQITRWAKWHBYGKAJBUTMFRQLMEBXD,ocvkcdngecmbc,,Targa Resources,United States of America,778032.0,Siqatnzrthtjmdedkgtrdhe,,AR
Uzb5903,325.0,Montreal,m,,1-936-354-8700,1.0,R,458676.0,Vdbwthaabrqkz,Uzbqhujldvowt,Y,Arch Coal,United States of America,2692844.0,Adsrgmjluvdtdvplx,Vgneceackvysomlq,NV
FUV5904,430.0,Casper,,rkxrh,1-698-003-5320,5.0,O,136724.0,Zerbgnlljhuxln,FUVQAWAGYFAHICTCXZIKNGLKWK,,Warnaco Group,United States of America,797567.0,Wbgflfugxko,Nouzvotzximlgpxpwvqclkgwccclypqeijisdchlpzcjez,Prince Edward Island
Hqe5905,743.0,Denver,,Oeeriawryn,1-275-335-2513,5.0,O,33573.0,Mrbwspxbooynkqglcbcriituxfxobuxbxylhwundafhpqfupjbdqisqchkynzpprfbi,Hqevgcubqhhuyriihoatipiqqtjkep,,Sanderson Farms,United States of America,3048104.0,uehynldnpaycmamtxrudyyb,OFFUKXKFJUWQK,MO
FGF5906,675.0,Riverside,,Kqxdssblvhxx,1-065-285-5759,0.0,O,13013.0,nswjvebdenyapucfdc,FGFAMQRNZJOWWTVS,M,Regis,United States of America,2390389.0,HEGMOMGNJNZXVPSPGD,Ismvrjpxltegwtjfvlamqaagfkkqvhfseftgm,WA
zhr5907,621.0,Henderson,M,XTCLLX,1-274-297-6662,3.0,O,298583.0,LMKRTLCLARLQZOOJCTVPJNEOYVNOCWVMFBKVGGULOTXRBQWBGTSXJDISPCTRCKH,zhrzcvgfwgqxobexjfpjby,,M&F Worldwide,United States of America,3704795.0,xdjauletprkjcya,Jhbfiiqohlpmaqcmcygvkaawgpujwjrchjaaqyqetealrrkfllhfpxtx,AZ
Tec5908,,Mesa,,LVRKM,1-547-682-9540,3.0,O,223616.0,bsmrzndlwzbfqszkyyuplytvhdkoibqtphcbnjauw,Teceyeqcptniedptmxmtviy,W,,United States of America,,Krdsx,,FL
OYW5909,392.0,Biloxi,f,Pbsgt,1-716-378-9487,5.0,R,264883.0,hcqzajmhnvigeufdpmkfnnceqptnfltfucdknmcwyjwshgrexfwtjvlxwntmsjkoyzzlbercfrf,OYWOUGJQP,t,BMC Software,Canada,1974258.0,Muupyhsgqzocprkesuyuulxbqpo,gtvuztcjfuytjftgqoqbxxwkhinadngvmsvyzscajskupshlicyvguqlpczdwwlosbigqh,British Columbia
IOX5910,708.0,Lincoln,F,pngphp,1-206-822-3135,1.0,O,210406.0,fmxlsxckrerrzgassugbpaaebwovquvmcywbquzlpkjufwaqcrbcsbhpjntapgdpukvbxcmijykms,IOXURLZGPFLDMW,c,Susser Holdings,United States of America,2045471.0,Ljujyvltyjgmgbarkgd,Zvewkcijjpjpjvvtgarvpvxmxqzybrsaenkrvqdvutygnzrpxz,MA
HJW5911,405.0,Montreal,F,Xlmonslnuua,1-733-529-6063,0.0,O,94695.0,Kihoaqqzvoxizfwpknmsdokpdexpcwoikkczvgdsjxwstnfaqmqkwvvusgfflpvupoiieren,HJWYJAHX,W,Rent A Center,United States of America,3977705.0,sldliymk,Lnoowvcfyddrrefs,Newfoundland
Mfx5912,819.0,Durham,,Lpuxscruw,1-138-352-2557,4.0,R,61089.0,LWLOQJWYQKYFTQPZVTHUXRQIKCJWTMYSXFBPJSPKHWUORWTOLCGCKQXUOWIRNWPTVVCWBASSIFWJL,Mfxonusvj,,National Oilwell Varco,,1931237.0,SHVWECGFXHMALMH,Cejorftwpblqkcydorjcxbkanqphpnnowpacfetwbxokcjcrfw,VT
Ljk5913,729.0,Nashua,F,emauihfsms,,2.0,R,192299.0,HXAHHECKJNWNENAJAAYNJDXIMABSRWEJYPLXZEOTFYDJFMXAOGEPVBXSPCUAW,Ljkiwwmtqppcxohpfrquws,i,Office Depot,United States of America,1731208.0,nsttqzaauqmftnrtxemh,MLCIFGAIJHLENEVZWMASKNPTXV,Alberta
fpm5914,393.0,Newark,m,uaurb,1-648-295-2847,3.0,O,296603.0,nnjgssjhwfmxhcshvmcwkrjjsgdmzucookadrefirsxkamwshgkjmgnxeudamqmgzebfsg,fpmdgyzbwgicjugspddnwchokolun,,Snap-On,United States of America,2393806.0,Elhisschlgeco,Upkozvhpzdluecrwocqspbmqgqxfalxuciibwizapbuvxiidnlmmdgcylegdkmfjhtdvthybmeqmwqhn,GA
Aou5915,647.0,Salinas,,OFONHDW,1-681-416-8571,2.0,,82117.0,Pmfdbpelxnpqrptviepigaildihoejarmqkwzbhxrspocaxrmzkqbkiwimgxvyssfwtufx,Aouqxvmtsouxvdua,k,Universal American,,2679337.0,skhmsmwiv,WRQKAKKZUEIEMFTNVGUWRKYOCEIZNRTZGWPFAIHMMT,NM
Srf5916,811.0,Fresno,F,CWNVJMPFO,1-377-622-3262,5.0,U,369339.0,lgtnyhvuzvtyjmqdpmykuwcycsmqtibvmrayezwahmbn,Srfyxlhauzvhkgokpbwcwsnvga,K,Nvidia,United States of America,1600619.0,LXPEEKWWVUYBIKVLUMFZPOLH,wvzrempymiebjblgdxfolz,OR
TRJ5917,671.0,Garland,m,XADZBYN,1-589-051-7671,4.0,,5947.0,qvhfaddklzthljjwdnfosetwudwtkmkvadzytsle,TRJPPFXCMIBADTBHNB,O,Office Depot,United States of America,3240938.0,Twaqvdxvg,Abiwfabxrnjgobfrgubwsjfcvneoaznkcdsjbkrfwkkgtrdzpcrospcgfzzxmqzfglpvbkmh,LA
Jvf5918,658.0,Honolulu,f,Nbiase,1-632-206-1152,,O,166888.0,pcmhrexuwtugxzwefuogsjhpwxzeh,Jvffjaczugz,t,Intuit,Canada,2712555.0,Hmocsaidupkkewhdnmxuycrovqwd,YFKQNEKZNYKNMMOWGJOCP,MS
VVS5919,470.0,Escondido,,Riqabmtjos,1-697-297-2681,3.0,U,114952.0,Jngvqvvykcploubntgesvqlebsqhlrnhhsorqvrpyqimsntzpyiizjiphwtfkusuddwdl,VVSNXQKO,J,Magellan Health Services,Canada,3333776.0,Sisqu,Hyqmncpfuwpwdksuuscfkytbqpvjkqolldrqyodtqqaezopjoemsozdmlxkapy,ND
EBK5920,670.0,Topeka,,Qwgvkxka,1-300-692-7195,5.0,R,159968.0,fdfbsgrwtipyjlgwmpgwxzfhpiagwfxmlmjvhtqnvjbnnctpeteewhgxhjgyhbrm,EBKMEUPLTBIAFS,,Dell,United States of America,3210542.0,nieizurwlaysxrewweouiwbbmvg,Pgwqcttzaomkucydrapuokcggoqjnlohbzogqisubxtdffdr,Ontario
Ifp5921,318.0,Casper,,Eepjsfyaloi,1-817-414-4063,4.0,O,270567.0,STRORDQDYSKGQP,Ifpxhxrifkf,,Procter & Gamble,United States of America,2361651.0,Zakwiovxxfg,tgrcrproiaqvqzajrrhylixvqdwmlgrmrfwzrgfqwgbhkdckritcmztdrdyirwmffwakfdluokrkvllg,Nova Scotia
Swo5922,405.0,Corona,f,ypprnqsiz,1-925-115-9371,0.0,R,408373.0,wtyfu,Swovmqbdthpnqmdestdiitsmew,,Abercrombie & Fitch,,3586893.0,OQRZE,Jfwdopujjxvhvnkhaodeazawxgswznkjgcl,IN
Wsz5923,378.0,Flint,f,KRNXLK,1-246-302-3650,1.0,O,42762.0,UVZBBLYHPREJTYJGVAFEUGXYV,Wszgqtju,z,Nordstrom,United States of America,3328666.0,Zgerdlqjh,Jykifcdhmdphwnslvmduvirlkbyjqparphshvzgioglympgzr,RI
Epw5924,356.0,Macon,,zgwbjovnbcva,1-757-174-0542,1.0,O,224773.0,oybepwfufbomlsioqikhicoktvbndirsiweyzjvnvfvoxlzdgmmnlzpzpjwvlgmwwfvbbflmrk,Epwdnzchjpuxrakemsjy,Y,Macy's,United States of America,3610292.0,Osfpdechhytizlji,,TX
Uzr5925,495.0,Escondido,M,ESFZWEIA,1-836-352-8402,,O,343006.0,WAVVWRGLUCBIXNDOIJIGASUFEVWTBQBKHDUQSHJTTGLBSELENWIJOQAJKOGUXYPDOBZF,Uzrzbnfysbafb,E,Steel Dynamics,United States of America,1762172.0,Rhwxokpvatgngtrsgvqegnowzl,Undlnijjarwjtbjqtsvpeumdvxpsuhojkkqnroqqhfxergozkpuzviixvcgxrniptnrolqsk,NV
RUY5926,812.0,Omaha,,gkbhqvhi,1-583-840-5177,2.0,U,350070.0,ulkqshnsksayjpzbbrzvlrljviomcpqavrnwsddditmgrxkswrxyljagbaqissfrxexknryuekqpvnj,RUYDJOUMQQRQRRZKLEAFOLRIOEWQ,d,Solo Cup,Canada,422435.0,Nubwrqhouxdyaboaioqvluokcimw,Mpplf,TN
Xhn5927,644.0,Boston,M,JLMVVW,1-600-660-4823,0.0,O,233616.0,BQQHUJSUKELOPAQHVFZULANRGEDUHVHQVLNGBEWNDGEFYGNKJFHWWC,Xhnft,e,,United States of America,2853653.0,Quhvq,Apxdemitxchtpmgbafhpxqcarsyuwugiztoqwzkutvxmmljxujqyehxyjyxqljqqyyuelrnefhcdi,MO
tlb5928,651.0,Philadelphia,f,Bgybh,1-855-460-2939,4.0,U,255413.0,,tlbjodvodubwgjb,v,Altria Group,United States of America,641353.0,JVXVQCPWOYJNNBPLFAMTVAHSSHFWIP,Qjzmjuymws,VT
qii5929,382.0,Fullerton,,VOIIXKSTTH,1-971-515-2849,0.0,O,88161.0,Qajwjkhhwjvvr,qiiticobwnqnmaaqutmstxhjhaidqw,,Dollar Tree,United States of America,424023.0,UZJECQJLR,zpdvrqtrfghbixj,MN
Lth5930,466.0,Savannah,j,OWAKRNU,1-198-204-5587,4.0,O,,Mdfvlfcmvtzbvsxwlrxpghrwqameqqiirldjdvrrpntmxemdhhjwqzilbijzcioatto,Lthgsibecosgv,E,El Paso,United States of America,1841840.0,Qplevsrkkvhkxekpndwohu,qmlgzqaiuhkopavujduwcvufexf,DE
Ypo5931,650.0,Idaho Falls,,WKHOMA,1-099-005-4511,0.0,O,1810.0,wvzruzvoipqnijunzokojqlwdmqiybaiiw,Ypoipuwrrccnzucdgbiiycjuzotomz,,Complete Production Services,United States of America,,Jtrgwajfahiiiohtkjfgim,Xhwtjujhenwgotzvzthjejnkzbqekpggsjbyglebkeh,NJ
ofk5932,682.0,Grand Prairie,F,Izmpkjcrc,,1.0,O,341737.0,WTPKPGBEHPMDRLDAEJUKGXEZCRTRXWDIGXSRASWSTPXABRLPN,ofkjlesqissicxankyeiiod,,,Canada,3423926.0,Msgryoqukjkdkctvbotxctbanhh,Nfbibtsockhpgpetbmbpvjqxbmjokoupnmfhsnbjqkncsnlfbdpldrrighzlidheksuzbxldmob,NC
Ycc5933,457.0,Overland Park,F,,1-280-804-7182,1.0,,398570.0,Ipgxahsrnjybcdklqngvnwedjgvjvlusiwonuhtwwioeefxyrjcmml,Yccqpjebgtexnnxph,,New Jersey Resources,United States of America,2232690.0,eaynp,Sxgznktzbvojtbmpblkfppknfxuvu,OR
EOF5934,542.0,Scottsdale,,Dvjmascgoi,1-032-893-2788,,O,141153.0,vooppztdyxavbmukzjhnipn,EOFBWQKJTTV,S,,,3870887.0,HZFVQYQBBQRJGNWBUBMOMZGF,zlatcpigubwlrlyetephdjdalyrvfdwjvwrcxozwkdrwnfazogmwahoigsghemlkhlv,ND
Jrh5935,615.0,Boston,,cdsebof,1-383-536-8474,5.0,R,222161.0,hvvuvkipdkremixapyrurdapsnjnaxa,Jrhgthelag,,BorgWarner,United States of America,2447095.0,Wdyxctqclutrq,Ysifcuattwlgtgzwgsxtfzfxfxcvonlgtqzrudedjcfmtgaicjwlsekwpwaocdqcwulyjsblvah,MO
msc5936,417.0,San Diego,,tmwdwwxsrfct,,0.0,O,66014.0,Owamyerobxjbnacnoqwlfgkmdmpxocegqsppgpufmizdyxlbrthrpgyivqzbuscdmfbajqlmu,mscvprdyltzft,u,National Fuel Gas,United States of America,3333556.0,clvxoxlkguvrwxallobektbl,Urmwadhqleyifqzepqjwjbywlnsgoanztlirtpcxirkpfafvlrse,Ontario
Qwi5937,841.0,Colorado Springs,,euogt,1-478-664-6129,4.0,R,19684.0,dqidbvnzdtbgwwweqvvakkxmejdzbhlbkenqxkeeconnehqzvcl,Qwifbhkpkrjgounitty,x,Lowe's,United States of America,3078698.0,MHITG,Efqkeidurjerbltjenscrnukxszurnuddzmjakmivqttctnkut,AR
DQA5938,761.0,Moreno Valley,f,Rpsgurq,1-636-503-4903,0.0,U,474610.0,Ouepyfhjcrpyvtouwvckjmmpqpjomfnqipsdvotjxwsztxrolmtkwqybycbqykdqwimzutx,DQAWTBSEYOPXD,,Mettler-Toledo International,United States of America,,WGXDVJLELRLMBGB,wxtvuailnngakggweoifhihnvtvuutzwmcrlmlkynakcxlohww,MI
Wnw5939,476.0,Hayward,,xpktfcd,1-733-161-6497,4.0,U,11629.0,Frfkyttjrmsqjyxksawjwijhnontyrimelwxerislyabvuvhsemd,Wnwjojq,F,McCormick,United States of America,2205447.0,Cxgdckgddjcrvajh,Hsmormtzxmcmdelnkqdk,TX
ldv5940,745.0,Lowell,M,,1-502-579-0047,3.0,O,180191.0,hkbldjxfgoscbhomlwgqmocrelrgovelanxmakpkxkseacgqbjqjpdveoiqcbpkzpyx,ldvwrb,,Belk,Canada,2450744.0,Beoiafbrongy,Buyobdhpkqqwyohmvknyckulmjwcupfvtxnsexdve,Quebec
Kby5941,578.0,Santa Clara,,Uwokovtjz,1-543-487-4450,1.0,R,144625.0,JCKLTRFOBSLHGVOXADKVCJWJDUHYRZJSZMJUWKXWDAVHRLVKETYBGABAGEYDXKGGJQOJHHDHFAX,Kbyjkczhoragw,,WellCare Health Plans,United States of America,3198812.0,Tsjnvfteodcmhrlxxzdwhfub,RJHCOJDGKPAIXLIQUYFUVOUXAVVEOIIWFQWHLPFWAFMVDNHMKQMCFUTNUKAHEYXHVEMDOFMZCVVM,Prince Edward Island
Oqz5942,,Pomona,f,QUMGDWDRB,1-770-708-4460,4.0,O,347655.0,Gaklolzmfcwvgfgtrsynwtyodrrbcljykamccdvgqnvmncscbhjhcqxt,Oqzxfnf,,KBR,United States of America,2751693.0,Iqmsxfndziahqgmo,adckmgudpzefmmiuigrtashjnpbmsvwacesrvuqxvwqzigzuzyjdwsnseyjqjxcxvejcxwzaqmegrisy,IN
Hvn5943,825.0,Milwaukee,,Slgheh,1-348-852-1537,1.0,O,64427.0,Emocofvdrqvnrzwjnceaomlmamzidcijxunhmititguqegkjtutrwyuyeiuvlapx,Hvngvppuyulao,,Southwest Gas,United States of America,3987700.0,Fctematoykjgwwqjcixjxfl,Ehkidgnnhopwzqrtrleyqefngzbwjxxqnvynrydgstwulyelbyucqijgtiqmjnyzpgszvmkccpd,AK
Ils5944,398.0,Madison,F,Anqkrrz,1-284-945-7650,3.0,R,156353.0,,Ilspjuthljthrnhrejfjmwimh,,Domtar,United States of America,2409429.0,RELVEBNNMAESFGUCCAMAPSE,Hlalwzljxmzunoiskjecthnvfnikgprfydmrhwtcgnjuqytriwgfgsynrztddmodkhtftwzg,NY
Oqb5945,480.0,Nashua,,MBWXRY,1-554-654-3945,1.0,R,364942.0,Xtyidkxafeohnyzdgagrjiooomsretxiezfnkzvsrumfkgsimilfpbdxakszcqp,Oqbnggp,u,Electronic Arts,United States of America,3333724.0,Gackjiotb,Ubsyrrgbimlemcemunhetmtsygydlemfpzfvt,ME
owf5946,423.0,Dayton,,huwkxvra,1-956-167-7511,4.0,O,431646.0,Isoqxqdsbskq,owfukjs,r,Terex,United States of America,3034930.0,Wyjyxhnlnuff,CXDJCRXYKWHCETWQCCMZSOYEXUITTXDEHXTRQRIGNXJDRPYRIOVLXHFNER,Ontario
Kut5947,411.0,Hayward,,adysyy,1-194-390-3367,5.0,,328255.0,FTIVANVXFNMKJDMOJRWVXLONPPMRDGKTQZMXGUBATSUGNQJIRIVABCDUTRLBRBETQRFAERUASOJQPQ,Kutpppfpvwdtklthto,,Navistar International,United States of America,379271.0,Rgovduwgpqolcqfegauoujtcbthyj,qumybscpibxzcqkczhxdowzoznoirotjwac,OR
Fus5948,428.0,Provo,m,Vguwmebprd,1-642-213-7391,4.0,O,371451.0,,Fusipm,,BJ Services,United States of America,1473848.0,MEMTEBPOQOV,recfltwrpx,IA
Drh5949,357.0,San Antonio,,smosurdx,1-820-320-2830,5.0,O,252811.0,ziqssaubka,Drhgrbmgexpvzrsnmukctxjuwkvuq,o,Jo Ann Stores,United States of America,2082081.0,Rjphhiiiesllbonyautmlklipejtxk,,NC
ILH5950,798.0,Fort Collins,,Vupixaw,,5.0,O,278109.0,dwwumikarwwauifdqjwvfhriirokmsctgmgrbkpgdwjwrzpdrdyunxgjoblpsotnwex,ILHXSTPCBIYETPZBOF,t,Vornado Realty Trust,United States of America,1798223.0,Aymulqopfvfony,Byyntcsrunmgdxtwgotm,KY
lzv5951,626.0,Kansas City,,oqahkwd,1-787-201-8177,0.0,R,369803.0,,lzvnibuluubhsxxrt,,Fortune Brands,United States of America,970591.0,Cwwhzwjonoqvrfrakfkibirkh,JNJOCWMSSFBIQEUQQAKYRETRA,NE
tpt5952,578.0,Santa Clara,,Spegq,1-146-562-4447,5.0,O,468268.0,rvwyuocpuaiy,tptuqasjjinzhjixf,D,CenturyTel,Canada,3243366.0,IIKSBKLISLDUVUB,psinwjljaksyyfcngqjenonrnvsb,Ontario
Yox5953,749.0,Spokane,,JOZFSNEH,1-277-119-5123,2.0,O,99186.0,UTJVYALDFYXAWGBNJMLTJUNGKPXBHCDJPTMDCYVIJFTHVXQSNHUSDPEMKFTXQMGMDESIJXFDQRGOHIY,Yoxyzvzzonauhycswkcqngblv,L,,United States of America,327516.0,Jxkudssbhhidrcbfgundam,Xvfhcohpjplvmsrffztwlfajoauydhxwxvidtltmnejhvagnvmndeqyhmpsoiyixtih,Quebec
Xom5954,417.0,Albuquerque,,Iksxnn,1-884-327-3075,0.0,U,166638.0,OFVDRJKISDABFQRAY,Xompamwiyhlkezo,B,Leggett & Platt,United States of America,1061036.0,Ddkexu,RBXZCDYEOKBCKGWRTHLPTPMZXYUTPGSMOBFTEEODQYQEE,VT
ktw5955,392.0,Fontana,M,PIWYJ,1-968-343-9174,2.0,O,,DAVYOOENKCSDKOZZETGGR,ktwzprislvbbplwiz,,Kroger,United States of America,1883495.0,Ococtfzbfvzpkdtjmkzwyccpf,Tsawhjnvfiknfzmscajmjspefcowmrrtkolnuhwvpabhedhmuuikexnmhidxwrotgvrtfjbuulvscj,MS
WCU5956,498.0,Provo,,Hytuxjynr,1-615-324-2112,0.0,O,,,WCUEIVPNSJJBYPSL,,Dresser-Rand Group,United States of America,196939.0,Txkndcqpcxscjd,WBWCUNUJBGVQDHIB,NH
Ohx5957,508.0,Jersey City,,Wgylxbusgc,1-535-017-4085,3.0,R,16475.0,OSBNIFFLRVARTQZTWXAJGWZRFBPWHSKBMJTZHZL,Ohxpwnezdgckeeaifid,f,Mosaic,United States of America,,qmlbpflvhcasyungqxqbjguelngso,Rydrdgulicxqzoepdgwuq,TN
sch5958,660.0,Charlotte, ,ofarezn,1-885-877-2651,2.0,O,102779.0,Cyzzicsfbalupmwicobwmkhbgdebuxhpheyfibb,schnwytwqobdfd,,Cliffs Natural Resources,United States of America,3142047.0,Jzhuaisigeutdip,ngtkvdehfqjangjolfiiwfrgrjy,VA
RXJ5959,656.0,Pembroke Pines,M,Lpflt,1-439-966-2374,5.0,U,19522.0,Kghbmafyxdwvhfhwaavokmmwnigpcalnarotsulkplmlntbomqmxhrgfvadrnlqcrfdexnds,RXJBUUZMSPLHFEZVLD,A,Corning,United States of America,1457542.0,Lyqbxctirjudumaaujvtfvgkfprs,Qmfxryebxetjvwheupxuzt,MS
YWF5960,483.0,Riverside,F,xfwibewjfd,1-135-137-9361,,O,160836.0,Eaxsimyuczqeeuoxqnjxlelwvjropslhshqzgjoxzqhu,YWFLFNKSQLUWPEKXRZYIJWCRZMVG,g,D.R. Horton,United States of America,2848079.0,ahbmxwwhn,lwodtdgywmamtgpaagsthnmspajowjccvhgvgvrokkubilwuremhobejynsxtwiadejkitjqnxbb,Saskatchewan
MMP5961,810.0,Rapid City,,Qioziiufrbj,1-265-703-5277,4.0,O,85671.0,Txitrgpgszhhhwtuztldqjlenzoxqomfzyxnveergkqsxbgqlbl,MMPHNVPLKUMXB,p,Belk,United States of America,3004831.0,Wnfpatuooierqdxvpyvv,Ayqpyxrnwbhcmqnmdqwaavspxwhohabvebrjrgapjsjaiobafmrbziqffagvuejvqztvhvpvttoa,British Columbia
Vgl5962,668.0,Casper,m,YBGMRO,1-274-989-3631,1.0,O,384900.0,lbmetwbhamnpjhwchwmpmdtmlytr,Vglghvmpgunkvdnqdnxhfta,J,Oneok,United States of America,1413496.0,Rqbzcjw,Lrqryhzdupu,Prince Edward Island
Vwl5963,379.0,Akron,,EFZAT,1-717-874-4746,4.0,O,334749.0,Krzbhsvm,Vwluwjwlhgvkqhsaqfipnirbttbf,V,Packaging Corp. of America,United States of America,1993953.0,Qbnhpamgco,YARXSNTUFMERCCDOGZVE,Saskatchewan
ujh5964,318.0,North Las Vegas,,jkuglqgo,1-693-946-9820,1.0,O,7913.0,Uayohtaojnpnbsdwrfrcdfsmmdiyttgcrrpodjlpifojuccjzjju,ujhuvptankxf,,Xilinx,United States of America,1642445.0,Oryirfgsbadajlfeoexneedlccfzy,MGPBVXWIHTBDCDOITKUORFIVMOSUUXMGCNCUYYRFZMTNKFDYRNMLLZADIYVHYPIASDYW,KS
Son5965,379.0,St. Catharines,,XXLOOLNKN,1-864-971-7086,4.0,U,41087.0,EVRYGAUHRVRGYILGXHHLSVVKQXOVL,Sonitvkjiyoqmzvfg,,Pfizer,United States of America,2061264.0,Iwsiszocotpl,QOLRHURRNUPRRCKPRIZZPUTKDFCGACOYOYKZQDQZEWORSOCTPOEMUNRCXCRDBAJDPBWMQUEEYVTD,NM
Eoa5966,338.0,Detroit,M,plboyj,1-675-959-4778,0.0,U,446891.0,Xtprpxehalgzrugeldfajbtbinhkltvlqgnkzlpkmtmktkiyfawafkdtfymwlibhb,Eoatdxoqpuwfsr,z,,United States of America,2306366.0,Eukhlnqnopaniwdk,Xbojmiayfdlwculkuofzjvydxvhhqcqhnubosucgbgelgzvxfmocwwgjhmkqyoy,NH
ASX5967,792.0,Orlando,f,Kvrlsbbb,1-839-139-1427,1.0,R,381618.0,UBDGHVIAJFVUHPHVVBEVTMLSCDVPDHDCSCAKDNPYPFD,ASXGYVKEBULIOS,S,Anixter International,Canada,861581.0,doawhbdnogkehlugbjmzfn,Nbcrsvzfyzqhwftqltleqkiztdnjwncwjoejvqxborpeaznrtacgreeyqvfprh,Newfoundland
