AgencyID,Country,LastName,NumberChildren,MiddleInitial,Gender,FirstName,AddressLine1,AddressLine2,PostalCode,City,State,Phone,Income
RUR19938,UnutevS4atesofAmerics,R8RAMZMFIgI,3.0,e,,LWMIEDHLQRMAGPA,,Ovlxacbqjjznbucopjevplwmydnolfgmrepnxfb,Tgmbglvekbx,Hilo,VA,1-227-978-3308,343496.0
Ffs10949,UnitedS5atesodwmericw,Ffcpun3xpsacfrtcgoprirftoivx3x,1.0,G,,kngrcj,ILGXZTBKVKMEDNVQCOMBVCFMZVRDWNDVGVKKZRQKTQMFLSCEOJJJMKUJILWTHSGKSWVPLWCIRIWIZJD,QCAXCVXHUJFJMRWXJCFPITLJREFUMYXGYMXBEAMOTTWRCLSDUQYZM,QEEIX,Wichita,KY,1-102-418-3672,481035.0
Uke10940,Canwda,Ukgggepggjgxffudwqun3kd,2.0,,,Hnplfeulwvqtnvq,xwfuxevgrheytyeblhagv,Igjfpbyxhlrcqbocynxqjlhrhwcfqcmrttjjxmmjholnzicxejfbajbsydkruknznwlujcv,PBVQEL,Gary,Saskatchewan,1-137-385-3341,312758.0
sekq0941,UnihedSta5esofwmwrica,sekdasbjpapeyonk0vwcoelvlfk,3.0,,m,Eejecrqetqaoknrwyieytqkzejg,Fiilpxpgrsvuciorqkhrcbuxjjmuwjoktotgqhunjjtanjloeqsifeuyfbjkd,Gnobnxcajuzmrxphpbtxmlixbslrrmjuomzdaqquuyhizddtbnzjgqhmidvblfbriigty,Nxauma,Salinas,ND,1-540-667-6724,227393.0
Tna20942,UnitedStwtesobqmerjca,Tnawk,2.0,,,sklifwvdtueivviaeost,fizkawyqvaphmljiviipdiwimszlcpmhud,,BJXOZTGHW,Washington,ID,1-628-927-8038,437835.0
UZy10943,UnitedStated8cAmerisa,UsJKRAJQ4SCXH3sNuXOEUZWZGYATZ,4.0,,,wkonkulnhqunekncxpsshxm,,jsugrdnipikjegmtcqnwctdclzguhux,Thczqlcx,Montgomery,AZ,1-139-345-7937,322724.0
bpf10944,Unitedatatesofsk3rica,hpbqleges,1.0,N,,WPZKULKLMKJWRWTMPOUKHCH,GVIKCUQQGKAPSJTYCQIQWCJRLJDLRZ,rghlsejnxnitlqmjaeamnbzcodxotzcsfsymhdvfslkkkgeuzxexmyuxgtmaiapxayfeh,,Gary,VT,1-498-150-8278,452361.0
Ljr19945,Unitedctates0dAkerica,Lhrrqzbpdrngseusofuhzguk,0.0,,M,MXMEJUZRJMGUQEVIUKEVLHKK,snxdxzinxnkeuyqhlokxgnvhnidqtouuctoxcotbgrozzsvuflvqesgsjywa,QSOGZ,Modagb,Vancouver,PA,1-058-612-8436,499003.0
4zp10946,UjitedStstes9fAmrrica,Rapltaeakaoyfnrfiqvmoxkwfsdqqw,0.0,p,M,Dftnxrfavpjwpnntikzbopbeclhq,RRUQOZTDQIEQNPDJBMRTCKJAOFDKIEAVYFK,Hsbquqtsjhhukklneqeroneq,Zazqgxcwrprp,Berkeley,CT,1-265-513-2591,455818.0
Lrv19947,UnitedStwtes9fAmfrjca,krvmsnoq,2.0,,f,tknzefoohgsjposlpgucwggsoa,qyuhrzumlavwthmgsvirmdgbxbbfq,Swekgeyyxumxgkeuveatrxrrtndjeqlzccqmwtjtfssoitoa,Llrctynrdyif,St. Johns,MT,1-485-595-0368,454772.0
Wxg10848,8nitecztatesofAmer7ca,Wagrgw,3.0,c,,Vrgmbanrkzlkhbocjfo,JZFCYOQUZIBFEXLLJKBQNQBYBMXMF,GKXCCZSDNARMOITCHBOJTRQLCZH,Ykzvdwj,Huntington,MI,1-524-653-9485,273676.0
Alg10949,UnigedStztesogAmericq,Albydge9bjfdzldxyedk5dfr,1.0,,f,Mbafcvqltocnwvtgkwoark,IPYBDXXICQJNJBJXHWECRMDJMHHCDWDPGUTCRWLS,oqccslrolmknwbxklrboxfyqgkbpkxsmvlfqwdcivmqjtbdnriqmcwgiimjrppxpim,Pdjjgztkodal,Pembroke Pines,New Brunswick,1-297-664-2075,321116.0
yDW10950,UgiyedStates9fAmerkca,UwWGfJJYhWKLEADPnZFRJE,2.0,L,,qpsnvca,TIBEVSQXNDYCAQEA,iuqompqylopwujznqmtwxfkvpuswlcvzloctzqmnrvdgsknpwwudlufjjamkjireeppgjws,OGUDXMBATI,Fairbanks,Nova Scotia,1-721-975-2824,320777.0
UAS10i51,7nitedStatesofAmfgics,UwSCgsBGHRTFjOUPVIWWAGBYVFNbhL,0.0,B,m,PUTXZXHQOUAFUMLDLVWRNPZSYMYR,fmowaumuskegfcdixkoziy,FOHFTAPDOPKJTQRRXHIUXCPCCUESIBYWVEHAQAMD,VELDYEWJJXDF,Iqaluit,SD,1-057-891-5436,424772.0
uuc10952,UnutedStaresovAmeroca,uuscnnpp3n,1.0,K,M,Qmdymkktqqaj,UVXJCTVHNWRVCUMTLNPYWBNI,lifcmsrubcdgfhsezme,Qhgsiiqvc,Shreveport,PA,1-493-711-9216,45651.0
Htw10953,,H6qsrt0khhyzceilfq,3.0,X,f,Xkjntucryzqhf,dnwedmwuyhurlp,YJPONTIKEBZPROZGPVKPHPUVHUYODOHGYSRABMNTW,Ckrahwu,Springfield,NY,1-379-648-5404,224022.0
ZEI1o954,Unit3dStates9fAmfr8ca,ZfIOTVOFN,1.0,t,,IIVMWBABHZ,aljmgpxuopvxyfohbhoufyybqc,DICCPGUIAJSUNYOFQJKEHBHGVIXKMAKTOWOTMNLIC,sllwqvgj,Cheyenne,TN,1-850-158-6289,123128.0
TVPw0955,UnitwdSyateskfAmericq,TVPJCMH2PHHrA,1.0,b,m,Cyntkutjkpqhkg,WSUWDXRDVJIFZSUZSYCRUMQTRQZMNAYJOVILFUPEOUUHO,NFSYTNHGXXTWQWNADHDBMZJRPY,UUBSLKL,Knoxville,KY,1-810-599-3009,122108.0
Lge10956,hhitedStatrsofAmer7ca,Lbelehgqaydulieiadxklv,1.0,u,,Rgsnrhbcdtj,Chrvlwmph,Mpuockuscdccrtxslfg,Vrlean,Coral Springs,MA,1-180-437-6306,356575.0
xds1095i,ybitedStatesovAm4rica,cdsksloomgtsaslukialg,2.0,V,,JWOZQMDWUTWWXNMFU,Alfht,UZVQPLWHFUUPHEJVSCRNRCPZJPPFONDHJ,,St. Petersburg,AZ,1-661-668-5661,368395.0
D3W10958,UnitedStxtexofwm4rica,DWeMQXeWEEWAnCqThRFSMZTOGH,4.0,,F,qduoxqnofuip,sksjphecwjlypsellgqvrsicvrsknlqlvwsygqhpqjbgw,Gazczbgjspmmuasijwlpmqmuhevaickfnymleovuerynttqipjzttvkdwmzfdrwgrdhbyrfaii,nhtzkmxlb,Chicago,ND,1-733-242-1972,55621.0
YhM10959,UnitedStwtrxofAmedica,YnMPfTQQUHCcQYT,1.0,m,,Olmlwxz,Xwgwaytwotgmcudfwdsguxvioxcorovbzpbsxboobaecslugit,UXCGVUOTCTOLBDGBNHFDCSNXXCUVWQZIYXKZBHXEFNFMRNEH,OPIRHXDC,Grand Prairie,IA,1-520-323-2184,14921.0
xiu1o960,UnitedetahesorAmerjca,xi8anizzmwwprgwqoopamsa,2.0,,o,Yupzdvabbnkpe,xllhjohpiixwrmjqiv,ijmwheapjgbeolbtwltlxdmpvabfvghjkjbbmdysotspmultq,Qbevjvc,Fargo,NH,1-341-921-9360,69690.0
vyz1096q,UnitesStat3sotAmeroca,v7zik,2.0,J,m,Zshjbkyitfhvt,pertocbxhjcgahfcctjnszppopwzxfwihzdbpajppeyoltvpoaqxmewkdwuw,ebjjyqzbjxxexonroziqbkgdelihepgjegdxhkkhnps,,Memphis,OK,1-572-993-5025,445437.0
uf910962,8hitedStateeotAmerica,ufomblfqihwfrnstrd,1.0,y,M,Jljtqsxsxmoqjidw,Acolkdkmvgnvoqlzmgxzzrlczcebeftwavoeqjqvvoddbwduzidfutxqdmptyixhkwqiawjiwfxkhk,Tucujxqjdluvdgqqizxhokkbcsohrmgevxnfmtrtsewackxoxpaaewkgrkmnxp,velobyg,Saskatoon,Manitoba,1-498-268-3006,143157.0
hdf109y3,Camada,hdfqdg,1.0,,,jarlzcumgclbbt,Ogdygkr,rxoabhbboyfckbiqhxkedemzonqaidcrywtsxbihbwqxkqyirtflnjbyusac,Wzdmcizt,Mesa,TN,1-132-379-7031,81469.0
Qad10964,UnitwwxtatesofAm4rica,Qqdc2t2gugvbnxbrmxjavjkwi3f,1.0,,,DKQVRGXMOCIRSMHMSFHHIAXX,mqdocptxi,igftnesdvgohvcnygbjkxhfpplwoprhrodqtrjfrvgxmezwidxxhmpurdslxgspqeh,HRMZSQ,Baton Rouge,OR,1-400-066-6527,285117.0
qLY10965,Unit4rStatesofAmedicq,SLYPcNQIbGV,1.0,K,,Oojmpiqtkcmbvuwhinipz,nimvbdrcorrybzfianxkpcpejrrzza,gwcphqaiumqphzqovcdreeyapspwfhbkyxgziddhl,Ktpthtq,Durham,OR,1-695-527-9593,354851.0
nMU10966,UnitedStatssocxmefica,BMUUoMkXE2ICRLNlXAHFE,1.0,g,F,MBQUUKS,YUTFRPMAHBKLPYEBYZUEZCRHVTBPAUMNRXGHKYWFTULDZ,Kdocwtijtxcatzotqmlooqvpeamfhddqprdoiypvrdgvn,Mnamjatqnk,Toledo,DE,1-029-847-4964,91762.0
DWB20967,8nitedStwtwsofAmeriva,DaBTFDaAUTGFK,4.0,K,M,HQWZHHNUXJLQRZSJMPULK,tpnrqqqxvexhlxgqxbknltzyy,OVUABPWNXICOXCIAXPPCSWVGATPVJPGCFHPRCXWPRQCDPJDQFOBFCNV,Yzuej,Chesapeake,WA,1-314-776-9465,69985.0
Rgl1o968,Unitedqtat4s0fAmerida,4glgqblgpmti,3.0,,,Ssgdnddvdkobrhssbzazgmoxu,uxrxkxzkivjidgurgzwrsfuybnrhqtwfaskjpvakoqiy,OWMKRHRDQEXWSGYBYJZORQRTLDUGNGBKIOMEYKNSIVWTEDHLLETV,xqslfkatw,Rapid City,GA,1-899-913-4500,380475.0
Tizq0969,,Tizdvmynq4oh,0.0,A,,Cjzjrstddeosoh,Lwojcgqdblhigbrjocfoxswlvggxuidhcfeiukotogezeuemv,sfogrlsucefsmscdnmpadp,cqohhk,Torrance,Prince Edward Island,1-928-688-6118,
qpb1097o,Unit2ddtatesobAmerics,29bahrfqxficbvaodcduiexfnwd6t,0.0,,,jtqhgkjxpzyma,WSDXPSMOJYTFLGZXPENOHNILSKGLHVOSIQJQFJSQH,Hgtrcghfvadtxwfyrejdjqhvefxfbjbzcfnhzkxtymngmbxyjuicuvhwjlcuatcoqsmwuteioci,OIWXRFTA,Yonkers,OK,1-534-082-6100,127084.0
Dbt1097q,UniyecStwtesofAmegica,Dbtsihzumhtstttkoagpynshshzkox,0.0,,m,Ypjwquayocojyguepunmx,kjmfwlomxnzwiiqxmrgxtuttwpeggwrclghnjaircf,YBISIDRUYAARXHQQMXASHYDTXXDKMAFAFAK,Czwpdhfs,Wichita,VA,1-831-110-5276,198184.0
iib10972,Cahada,iivnjznwdofjugxexftidshvw,2.0,,,FRVEWGN,VKJWBDFMBTXEITLTTMKUJ,baakaozochwdjlkflbitq,vsnbgjw,Omaha,TN,1-738-411-0914,153197.0
Qhr10973,Cagada,Qhrpvqbqpnwvechvcmxxppftrhnwok,3.0,,,Xljzbhilspguhqvnviwn,Zisuksrrrdskdjkpgti,Vpcigvtiojkpbrvuqrdpuwfthrwirttkjbakpdluzs,KZDPOZTEUTLH,Huntington,CO,1-939-120-5236,379055.0
PsN10974,Unitedetwt4sofAjerica,PXNFQnLSoS,1.0,,,LQOLWNIMQZTBLXAGWAJLBPPDSZZTLJ,BXQIFNCSWFYDNKOSGR,gphxmyefjralqmigqkynwmahewejgkrus,sifnsiwsvgjn,Lafayette,MI,1-118-602-4025,356373.0
Ncp10p75,Canasa,bcpoh,4.0,,m,rctrb,IQOROSXCMDTCITFBVSGPTBJVJNCIMFTRTDQMQSUL,Gdctkrrmdmi,Lsgvsnikex,St. Petersburg,CO,1-792-060-7592,353279.0
YSD1o976,Canqda,YSDfOFnNZSMWwIUdNOXJ,5.0,m,,JRDHRPIKQZM,Tbhseysbvgzrulsxqwkkwjadmgrdslankrqokha,Txvogxtuvxmwdxdcqiwtwibfjhfvqvsbqaqowgwbrfvweimzuifyqoudziufgzwdakeruonfbojmusl,gabghonu,Charlotte,WI,1-779-356-0532,140640.0
rgn20977,UhitedztatrsofAmedica,rgnndu0jmybsgm1t,0.0,,,Iyhnwaqpjsxhbsamiofmgtuyjqto,umdiud,Amdlqpnqefnsvhulfaqinqvaegiwxccgzg,,Oshawa,Manitoba,1-680-902-7386,116679.0
Gkm1097i,UnitedStat3spfxm3rica,Gkmzisnspxg7ijtbandadelpl,3.0,b,,Lhlecyqxbuiuatwgseblsfq,Rpiwqxnesrtrvxwyyryqtvjrdqst,ivjhiqara,Qfpvdejwk,Orlando,AK,1-309-464-0684,198557.0
USK109u9,Canadz,USKjIPVxJGGEYWSqUKHBMgNxGNfDIE,2.0,i,,Jtplpmqthrvymo,Iygbnsvmbnhvkoqacvottxobfqqtdrhecbigrksihfgkpkquamqacqxuomzmrzflnswxgwqljmoozo,PJGOUOTRHLURRNCZZIG,Dyqzqre,Providence,AZ,1-569-946-8438,11010.0
oqu1098p,UnitedxtateqitAmerica,oqudhewemtbrwfvdpoo7xuzja,1.0,g,f,xvqyoawtqpuukkq,KCKMHCFIDXO,ngbgbulhnxyvzofqccxrjfpaovmbeojvvttblydvlkhuscdpahxllaqajegoailvyzndknndvq,qnwsyv,Yellow Knife,VT,1-249-547-0160,431728.0
Qyw10p81,UnitfdStateqofAmdrisa,Qywfapshhfoagpur,1.0,,m,Sqlbqtgxrmgfprcluouwx,Yiufcthacangllgvezpxktqwrugqyb,LETUPUOWSPVVQJRXBWCGBRECCIZIWGSEPLDUOXMIVWNXHXEASHHGKU,hezfcql,Macon,Alberta,1-043-870-1065,410038.0
Nkg109i2,Unit2dStatecogAmerifa,Nugssnxrvdfohktw,3.0,,,yzyqp,kwnlyqsgibbmxyxzsqbzicgbrugvzwvweebugivmd,FLVHWBKOOWDEBKANDJIDOJFRWUXQPSSYDCZDQUQVAIVQMSVURFIYAJOTKIFPRXUFYJVMKENTS,Kwffxxuchb,Lafayette,DC,1-867-630-8354,201173.0
FEv10983,UnitedwtatwsofAnerida,FEBTQZfW6EPVSUCDJOLAhjC,2.0,a,,CJNRBFTQ,,entpjanklvdautm,qmedvqvbl,Dayton,AK,1-191-825-2255,124419.0
Iua10984,UnitrdStatesofAmefisx,Ihqijqqpnnmfnkkokrhcaojfyc,2.0,s,F,TKIXUYPMEMRLBUYCSALVPVU,jlpeunmmrivlbyookbrlfjefadqeqjjbdjmanzbqgkkgsqyzcjwu,DEOMTDROILWDQKBCRGUMLRUPKGDYBGVKJFSLEOEDKULFXROCDTPWFGGNLDCDH,kdtnpbnsjun,Minneapolis,IA,1-282-151-3272,132903.0
Qnc10o85,Unit3dztateskfAmer9ca,Qndbopywiyajifnzlpoacfn,0.0,,,Uygxysddl,Xrcqitjaluheqheybbzsymggqxinfvhfxeuhfpinvtydxal,ENRRBDISBXOCVAQTANLPZVGMFOVEIBVQCBAEYXXIHSGUOHBMRBPZSSLF,GBWRHUJMS,Denver,Ontario,1-066-477-5944,140659.0
ESG10p86,Cxnada,ESGRGMzG,,,f,Pqhtxjwtsi,LHWVDDUGJGVHNBVVWDKJW,Yyjahqtuvgtcanvuecnlwxeuloeqovzweoceebvmo,hzandqqpeish,Dallas,SC,1-282-512-4315,
Yjs20987,initedStatealfAm2rica,Yysll,2.0,P,f,AGLFCYCLXKLEUGDBODOEYHZCQIERA,Ubskzjndmewryzckgkrjxvucfhdnyagztbxwgwdijjivjtbycgpmfdwvtrsdaemlmqo,aygarmbfadbhksbcqltnbjshjbhzqeabfymkwxysme,VOAOHGFNDCI,Lubbock,Newfoundland,1-886-395-3491,56183.0
Umy10988,UnitedStstesovxnerica,Umypglmoh,0.0,S,,xcydsqrcgwdxbgqedbhqkjxjfdd,Nvnrrcemacjlsxihqvxuut,Okarylspwribsdxqogmmdvslfhyrcbsvhfkjhcakmeknnnreyrtkrttoqlvujtord,Dijuvdurnb,Casper,NV,1-278-431-6057,
PYW10889,Uni6edStxtesocAmerisa,PuWCBHlKCU,2.0,e,,ucfcouausdnfansxvlbad,Jqsefxjucpdhktaxxlvpddokzlhpsidimthpd,tkidmepsiiszzaibzwclkpmrvilukumyabefdiltacwiajidazd,EUZBQ,Providence,NH,1-412-924-8688,348650.0
PIS10900,ini6edStaheqofAmerica,9IzNWXDdZLYSLHDWIIVg,3.0,,,Skmuisanwbxubbdocwgnfcmsuj,sdojpufzogmbxlrmjyozmbuegolvzmdyxfnabtpmnjsxblmvfxrcgljidgbvrvnkmdi,Omjupphpwcvckanfptnvjbyjfvxliixcuzveepwvzvkfdbwmbevbgeroz,Ncrhjwrjoqeo,Pembroke Pines,Ontario,1-345-968-0834,287672.0
ghl20991,UnitevStstesobAmeruca,ghlvpq,3.0,,,vlnvxcmcwhanchhxxttfqsbflr,Kwlaavxlvnocxhvbqsdngppxtnlatzvrokhiumqap,yijovxmgwnhzuenxpnmhxmoqpfgcyojqapuklliywzjntsjkfqwibadrytacczmzratmpppibcn,Zbjwvhvofsxv,Garland,LA,1-424-096-1252,36078.0
OkC10992,UhitedStatewovAherica,OJCFBg,2.0,l,,JIAMFCBPMIWC,Wqhthynpjpbdyngthzcbhkwtktinbfcblctwm,RDHOADSESHMYTWDQLCJXMSKHHTBTETVHHGNDNLMUINVITSRUGHJXRTJMRY,Qgkfjmo,Mesquite,NE,1-730-997-1829,422110.0
Indq0993,fanada,Indliiajrovsgyt,2.0,L,f,Phwduhhqpkrhfgthpxsmkijmuvj,TVMBDBQP,APWEZOOIUXSYKQQEBWWAGUQKAGAFFOGUAKMWCPJDSBU,udpkqwpq,Nashville,ID,1-053-888-3018,111797.0
INO19994,UnktedStateskfAmerisz,INOBKKQkWOEvH,3.0,,,Nyaqns,ipofizkrojuhuxikswemcpqdz,Ensagkucbfsewevwnjloyjsauwoggetcdacwqdwwefxicaeiddpsdpvb,Hgjnxamvejxw,Oxnard,Prince Edward Island,1-223-074-7524,268988.0
9JB10995,8nitedwta4esofAnerica,OuBVAOAIMJnMJQ,,,,Zmlybwwvfrebpako,Ptuwfpifmmctyedehrcfiecvgtqiekzrfqujokgspxjeamvlnc,,Ccrvdr,Windsor,VA,1-971-942-2630,
BVV10i96,Canaea,BVbJGQCStLC,5.0,d,F,PKDURHCGMT,,Wzjegmqlfeenlkggcfnpioazrcblkpwpiravjhbfbmymlfuppirzzkedmekcgrlpyngeqxqovs,wdglvya,Durham,VT,1-696-241-0126,446361.0
xcj109p7,UnifedStstdsofsmerica,xcjdftwnprfhzwbltmgdal,3.0,I,,Mrujeviwxejedv,XOUGTKXMULOPBYOPVHQBUTZFAMJTA,,RZUUKTZXSU,Garland,CT,1-246-074-0496,257785.0
sjt10998,Cznada,ejt9qcwpkjtuexsuqamdbdba,4.0,k,,ncibvcodvd,Avunetxeeyqmxkhiatwwkqbapaolpjsbinswvotmwrkbpxqupmkm,Dyqsiimaktyqwbikgikgvgdctw,Mwjyy,Cheyenne,AZ,1-920-174-9748,150645.0
kNP10999,UnifedSratezofwmerica,JNPXAGHFRGQTNThRnXTV9PWIOpeOP,0.0,,,adqqsu,Lvtvjdqpglfubkhazhqcjclajmphf,JYSKFNHAWFJW,Wjobmkua,Reno,SC,1-024-590-5688,421868.0
dtx11009,UnitedSywteqofAmerjca,d5xlnfqq,1.0,X,,ctukxunhdrtgfaxexl,Lwdxozkaoelvuwhvcfcmcslonfuhgmevxjwrkahnpvjemfgro,wbsupnsflbcytsfuvkqqckxpfipoajvhcumyvykapbfbwwsqkxgkdhejlpxkqehzmimwtbpp,hdokmlipv,Boise,British Columbia,1-159-082-0459,477784.0
XGf11001,UniteddtatesogAm2riva,cGGLNMSU,1.0,,F,Ldgptrveqfhr,Hkeamuxoxjpjhykuw,afoauyonmpzebglinvejxdnugdsyvupirrbgqwfdystuveyktjv,lrsydq,Elizabeth,IL,1-534-842-7921,480972.0
lmt1100e,UnitedSfahesofAk4rica,lmthsjisdamaq,2.0,x,,Xzmnhjpyjdw,TKCPFY,Xlxliaepmjllutukjjrvaqydaizwutpltssmoavadzlrhkmgqgsfmawcmswpbqmuve,Ngfgkellsy,St. Louis,IN,1-674-534-9910,240268.0
Wef11003,Cagada,Wdfavzz,2.0,,M,Orxpddv,OURVGMVBTAINNCFDGBRTPINPVR,Fzjgvdoeknlekcqwwktalovelvahqfbuzofndvfpardkesyiqgzcapilfwwccloqjcb,Kkskfahiqec,Irvine,IA,1-610-216-3732,387663.0
Buw11004,UnotedatahesofAmerifa,Buslxzkhij,0.0,,f,hpnbkfuauepcxixr,EQQBXLJMBSCSNXFVOFWJVTNGEMCLYTVY,Rfcnavsgdkcxdhdrfxotodbki,Diblximhgqv,Toronto,MS,1-921-804-2195,492331.0
Bch11095,knitedStatexofsmericx,Bcghkgacouvndmufvnrggvecvt3xnb,3.0,J,M,TPYAXU,,wwxwzipkdlvczablvzjuxvnpealqngwudmkjfhnxsjwhxcq,GMPZFP,Billings,VA,1-734-178-0676,169157.0
WYJ1q006,Un8tedStztesodwmerica,WYnQHLHHPUd,3.0,,,cnpjeabvdozalsdacqgofvsb,Uidinrwofeuogragwwpzxopvafughiaufefbhldrnru,VINORHZAKTGUIOOLOMPXTUAOGKDEXGFIBAOSDJLKVDHFVOWEME,EKBMVQXDUBBT,Salem,NM,1-547-439-5268,387828.0
Qkl11p07,UniterStat2zofAmerics,Qkl9o,2.0,M,,Hmbpkjibtpqlpy,IXMZQNRVFQGJHN,MXTFIBBBNBMHBKIAALXINOKTGIECMYSDKKKJTYMONLKCSPTOILNIDTTHPDDQEWDFESWFZHQCBEVOLRQ,Kazqtaflz,Toledo,IN,1-256-511-3577,380891.0
Ntgq1008,UnitedwtatesofAm35jca,Ntgukb,3.0,g,m,Pdwzpaihsvlj,nqwwqchsn,Fanpmwpmojlrmdyvarffmmxbwmposomrnehkbfggqzkdzitsbxpqgnpg,Adtzig,Lansing,WI,1-481-246-8505,258054.0
zbw110p9,UnitedS5stespfAmer9ca,zhwnpafsojzurmrvnojrdjdvlbnk,0.0,,M,Tiiurlnszemgjedi,qycdprpchwxraatrimxblenqvindbvaqmgbshcvddozrujupvtsbqnqammbphokdmbegoegkcwhwzlv,RKQCDO,xomdcv,Indianapolis,MT,1-245-518-4843,261221.0
Jhk1w010,Unit4dStatesodqmerida,Jhkkuzbpq,,,,KBCRDFEKZVJNYQCKJUEETZ,Xprclajcbyanvzopvivyrkafsuztjrnlr,QNALJLNGJSUXRPMIYSINYOXEPUWELVRPUIPROWDNFWOCATFLOHURLJCYJHQYMKUVCTM,Zhjoqf,Detroit,AR,1-387-392-4442,71903.0
MWP110q1,UnitedxtatezofAmerivx,kWPNPhXIzMADYLGIUWtHULCVYaWP,3.0,,,HJZGBTTBDOQQXGLQDEAPTNK,PBDCZRRFLUSCVUPJERQNYFLGVYMRHUPJUWMILNJNKVKGQPZUUFFTJS,gzueuluvhlgcogowzmxfbudhtsaoerncqkedxunumugsrmfyzmpgnrasfzbseehiocopbe,tzcylsgoqi,Virginia Beach,NV,1-279-097-5068,72572.0
Ecnq1012,Canzda,Ecnfwgeihf,2.0,,,kpfltszplvrsox,yjlmljqpmyboelfuhpefuqtciwavskwtrmdkknsmfjqqpmkafpawhuehgxzxowsorxbyoz,LTMLI,Gwczjbixx,Regina,Alberta,1-733-517-9989,484396.0
Nml11014,danada,gmlpp,0.0,,,RVZVPUKZGEUFAROJRYEN,wlqkteduzinvutilcetjfhpmhrbgyvzxotni,lkdsrmdjecuahxxqwqmlvvuzzrxcvrqj,Ilijp,Augusta,KS,1-336-800-4414,4921.0
Kpb11014,vanada,Kphqtqxkldxojym,3.0,,,VJPXXIMJUEDR,Kguvm,bgaaiyxiuinpwdgvsfwayrpnur,CINOFKGQCFIC,Salinas,ID,1-450-605-6986,250785.0
VCP11915,UhitecStatesofAmerivw,VCPJPBXzV,1.0,,F,Coypbwtngjaewnblxwbzzxxorzq,imkrjlwfekcqqpuserlhwroehgmlwkgsbmmuu,Dgeiklfwvbkvjmulelhbpgrtkssdfctuzqjcbjltji,npsexx,Macon,Manitoba,1-875-210-3192,470090.0
Brw1w016,Unk5edSratexofAmerica,Brwjsrdebbemfm8bwdzyx,0.0,,,UJWQRFRVGO,zrahhnxnuxsvuemspnakybnrawjdwuaejudvdodfndwnpecdp,Cdphjyeofkaidhcoasulwxlpawwvdamjnjjztgaljkmbqj,,Victoria,IA,1-669-219-6977,123483.0
Skj11o17,fanada,Skyrxy6hhulibqvbzvqjnj,,,M,Uedyuuahlxeka,udzyrlebzpmjltdhjadxaefdeyieyhepfvimbfhdkpssmplhhlccjcfemjquyb,Nbsqftvt,fndje,Erie,DE,1-465-741-4961,119581.0
poi1101i,UnitedwtatedofAhericw,ppikiddweeuf,4.0,M,,lazteravivjihpmybtfczvcko,YNEHK,oobdujfkmwstgsyexocrfxevjsrcogumservfrjtwnqrquggxogbtfhdgbhkmcvrq,YJTDJFN,Salem,OH,1-703-059-8730,196672.0
Qhv11019,Unitddzratesofwmerica,2nvfzzejikalip,4.0,A,,zzgdzp,Cyytmwibtsosrxyf,fufhytszwebeodxiibwhwtraghyyev,umlly,Santa Fe,LA,1-552-793-5246,273544.0
mgy11020,UnitsdStafesofAherisa,mghfqtxkpn7,2.0,Q,,Pdsfffefjgjtnnfeholnqnwdwljcc,ceyhyzcvwwaugaknwrlvulqnbupeumpsqfikvmlajndgpzntcdycbjacrjnxdji,Ceotobmgwqdvsqessmnnrossnjeluieecfkrqbmnrudfpjwzfj,Fsexdgaommm,Peoria,SD,1-527-518-9041,228307.0
M3i11021,UhitedetateslfAmwrica,Mwiaklvftdsjhzutjltzzxp8sz,4.0,M,,ZXSRSQHRICVDCXNWPXVK,ebnnwbidaydxclqvrqgwqvkcjqhwidjnzkpclksfgjcdxyqkgpwkjndisbpefusfjkiuoamimlmgmlfb,apwawkfzzzadyejzdnmqpxovkhgypiqqewvqorjalvipokoissqjpblfkgenvhkwez,Luqsx,Dallas,ME,1-917-057-6244,448558.0
uof1102w,Ug9t2dStatedofAmerica,uotiixknvtgxz,2.0,,m,Aycsetsoawdnlegv,Hoqpxbghhmapxbpvdwewxuo,Vbfmfskyqiwadtuaaywgdxxmptysjokuuaqfuebh,HBKFAFAUKAG,Richmond,VT,1-766-928-4387,472144.0
Pfe11923,UnitsdSrat4sofAmericw,Pfeayqdxujbjk2ccjgnlmrfklazg,3.0,,f,Pokubvwzawjzfuoorulgjzoqyqp,,aygmbjnfrgllsoictwphfsgikffzgbbnsn,LEEKZ,Berkeley,AK,1-869-756-1924,379231.0
Skv1w024,initedS6atesocAnerica,Skv8xp0brgusmslyiksobidkfzr1aj,2.0,A,,Fatpvvpockgbrokpzwt,,Lwbunop,ivtamkzu,Casper,WY,,56703.0
Qa811025,Un7tedStatesobAnerisa,Qaubkfkweacpxlwlky,3.0,e,,Uvmxnvlppucvbniuknphhtxtscsmq,,Cjqvgqdig,ASLDU,Amarillo,ME,1-016-085-3652,299584.0
kpb11026,7nitedStat3s0fAmerifa,0pbmlmrqchrqtnyjmbtbfk,2.0,,,mckvzgqvoczdytbickeswvn,Qmdsxhqcubgflzeguxbkrtxzaqabpubahmarajjoblaivoxoeyth,Kdrattsaeztvocbzvtnebpwmytyjevlngsjbdirdaecpergiplafrmtuysfloyexifekxm,Svppilfzzn,Hartford,CA,1-874-797-3511,316035.0
