AgencyID,Gender,MaritalStatus,AddressLine1,PostalCode,City,Income,AddressLine2,NetWorth,CreditRating,NumberChildren,Phone,NumberCars,Age,OwnOrRentFlag,Employer,NumberCreditCards
Sol1787,,M,13971 milbury court,72222,Santa Rosa,53719.0,,27286.0,592.0,4.0,1-071-233-3777,1.0,88.0,O,HNI,
PAT1788,,W,12473 long branch east,35862,Idaho Falls,345478.0,,1229044.0,705.0,0.0,1-598-769-0796,3.0,93.0,O,Big Lots,2.0
ols1789,,S,18956 gaylord street,T6b 1j5,Lubbock,395476.0,,2322103.0,468.0,4.0,1-207-901-4854,1.0,,O,Graham Packaging,6.0
Rez1790,,,12491 CARROLL BOULEVARD,H6a 1y9,Concord,19524.0,,37919.0,393.0,1.0,1-818-217-5987,3.0,26.0,O,Thermo Fisher Scientific,1.0
VAN1791,f,M,22682 RIO GRANDE SOUTH,19153,Grand Rapids,437159.0,,1148118.0,592.0,1.0,1-801-683-2006,3.0,91.0,R,PepsiAmericas,8.0
Cos1792,F,M,17508 WELLER WEST,T5b 1q7,Fresno,275092.0,,1632327.0,847.0,5.0,1-653-596-4278,4.0,84.0,O,Merck,7.0
Kwa1793,f,M,6454 KIEL UPPER,91915,Corpus Christi,,,3874266.0,466.0,3.0,1-608-157-9379,3.0,37.0,U,Con-way,0.0
att1794,,M,11287 oasis north,H6B 1X6,Brownsville,112545.0,,1959769.0,386.0,3.0,1-708-330-7398,0.0,60.0,O,Mueller Water Products,8.0
Sto1795,M,M,7865 reagan east,92805,Sunnyvale,455702.0,,2006766.0,752.0,5.0,1-952-267-6215,2.0,92.0,O,CenturyTel,8.0
WIC1796,,S,1091 LADERA LOWER,V6b 1s4,Topeka,95329.0,,3236408.0,453.0,0.0,1-889-842-8996,1.0,98.0,O,Regal Entertainment Group,10.0
kho1797,f,,7046 landera street,m6t 1i6,Salt Lake City,192004.0,,3869248.0,694.0,5.0,1-620-361-3149,4.0,58.0,O,Bank of America Corp.,
Ada1798,M,M,8685 peachtree upper,94204,Las Vegas,358772.0,,,390.0,0.0,1-579-547-7220,5.0,28.0,R,Gardner Denver,2.0
Dor1799,,M,21681 GOODWIN PARK,66622,Carrollton,341293.0,,3153225.0,432.0,4.0,1-506-480-5222,4.0,25.0,O,Hudson City Bancorp,10.0
Sei1800,,M,16124 WEYLAND PARK,T5a 1p2,Hampton,492241.0,,3740435.0,833.0,1.0,1-022-795-4018,1.0,100.0,R,Rock-Tenn,5.0
Wes1801,,W,23701 pelican way,04101,Henderson,249302.0,,3483318.0,655.0,,1-178-778-1691,4.0,25.0,O,C.H. Robinson Worldwide,9.0
kus1802,m,D,15845 flagler south,21280,Allentown,32425.0,,2500611.0,584.0,4.0,1-890-776-1758,4.0,73.0,O,Del Monte Foods,
CHA1803,m,M,7831 arthur crescent,22206,Fairbanks,254208.0,,1161657.0,448.0,4.0,1-429-077-1115,4.0,98.0,O,T. Rowe Price,8.0
STO1804,,D,10079 PALM LANE,v6z 1w9,Cleveland,54235.0,,220530.0,530.0,3.0,1-729-480-2589,5.0,33.0,O,Washington Post,9.0
Pla1805,,M,378 nolan avenue,M5g 1x7,Provo,349236.0,,3704067.0,825.0,0.0,1-763-494-5921,2.0,60.0,O,Exxon Mobil,10.0
sca1806,L,M,764 donaldson road,70123,Alexandria,6807.0,,2829130.0,,0.0,1-725-805-6519,3.0,89.0,O,Thrivent Financial,9.0
MEE1807,F,,13069 SHELTER CRESCENT,94611,Montpelier,439420.0,,2207402.0,757.0,2.0,1-895-978-7144,0.0,78.0,U,Simon Property Group,0.0
you1808,m,U,22494 chimney rock avenue,V6X 1S8,Naperville,121686.0,,2161886.0,445.0,1.0,1-852-028-8789,3.0,4.0,O,Noble Energy,6.0
CIT1809,m,U,18283 jack east,95273,Elizabeth,140503.0,,424605.0,356.0,1.0,1-651-295-4610,0.0,88.0,R,Genzyme,2.0
rum1810,F,U,2164 PALM ROAD,35855,Boise,200376.0,,2757556.0,639.0,3.0,1-273-081-6545,5.0,96.0,O,Andersons,8.0
VEZ1811,,S,18676 turman drive,90216,Atlanta,194820.0,Apt. 513,245609.0,650.0,,1-786-049-0990,0.0,8.0,R,Consol Energy,2.0
Lar1812,m,D,8752 forest park east,19067,Little Rock,40936.0,,1172429.0,837.0,4.0,1-183-231-1926,5.0,88.0,O,NV Energy,6.0
omu1813,m,U,7041 leon upper,V5b 1p7,Hilo,254493.0,,2239983.0,555.0,4.0,1-648-150-4539,2.0,81.0,O,Medical Mutual of Ohio,
Liv1814,,M,15979 montfort way,90801,Fort Lauderdale,108196.0,,2486364.0,495.0,0.0,1-838-029-2999,5.0,46.0,R,Costco Wholesale,7.0
Tah1815,m,U,11724 RANDOLPH PARK,40231,Modesto,482003.0,Apt. 578,32423.0,454.0,3.0,1-815-050-7572,1.0,20.0,,Boyd Gaming,3.0
van1816,,,21686 jackson south,10078,Inglewood,458207.0,,1051407.0,347.0,3.0,,4.0,73.0,O,Mylan,6.0
Hug1817,,S,18909 hawkins way,h2b 1z2,Nashua,385765.0,,1110211.0,459.0,2.0,1-133-198-0015,5.0,1.0,O,Broadridge Financial Solutions,
GAI1818,,U,2451 knowles street,v6e 1p8,Pembroke Pines,193940.0,,1585964.0,738.0,4.0,1-809-938-5153,2.0,11.0,O,Medco Health Solutions,5.0
DON1819,,M,12400 GREAT OAKS EAST,76134,Montpelier,44263.0,,1013742.0,639.0,5.0,1-941-132-1757,3.0,93.0,O,Mettler-Toledo International,0.0
bah1820,f,M,23934 brooks north,10004,Missoula,452400.0,Apt. 166,3766774.0,424.0,1.0,1-244-737-0357,2.0,97.0,U,Starwood Hotels & Resorts,4.0
HUN1821,f,M,14497 frostwood boulevard,94648,Huntington Beach,264934.0,,546402.0,503.0,1.0,1-505-261-0601,1.0,96.0,O,Nacco Industries,8.0
van1822,,M,1048 covecreek way,60782,Colorado Springs,490088.0,,585244.0,612.0,3.0,1-358-977-0829,4.0,51.0,O,Harris,0.0
lat1823,M,S,18874 magnolia road,T6B 1E2,Victoria,177988.0,,1429214.0,426.0,,1-919-962-0183,2.0,73.0,O,AnnTaylor Stores,9.0
TOG1824,m,U,24014 BIRCHWOOD CRESCENT,01850,North Las Vegas,132553.0,,1182319.0,781.0,2.0,1-228-314-3079,3.0,88.0,O,Phillips-Van Heusen,8.0
ALD1825,,M,11708 howser east,98175,Albuquerque,118332.0,apt. 177,2352319.0,722.0,3.0,1-643-745-1349,0.0,71.0,R,Aetna,5.0
Tre1826,f,M,11797 howser court,H6a 1x9,Stockton,275512.0,,3499398.0,554.0,3.0,1-988-780-9509,4.0,27.0,R,Kraft Foods,1.0
Del1827,m,W,14203 brooks west,T5a 1u8,Springfield,479427.0,,,724.0,2.0,,3.0,23.0,,Tractor Supply,7.0
Ber1828,,M,1863 KETCH NORTH,m1g 1p8,Chattanooga,42582.0,,788342.0,391.0,5.0,1-510-823-0228,5.0,27.0,O,Aleris International,4.0
Lon1829,f,S,12543 edgewood avenue,H2a 1w6,Quebec,265159.0,,3068068.0,,5.0,1-383-296-3460,5.0,21.0,R,Quiksilver,4.0
KIN1830,m,M,13205 cantey west,33153,Chula Vista,67732.0,,3011542.0,801.0,4.0,1-805-692-1335,0.0,62.0,R,Cintas,6.0
Hun1831,m,W,15713 conier upper,94289,Montreal,351308.0,,1298229.0,774.0,0.0,1-868-299-6956,,83.0,O,Westar Energy,3.0
Lud1832,,M,13890 snead park,30315,Hollywood,204979.0,,327003.0,496.0,1.0,1-254-726-3987,4.0,4.0,O,Guess,6.0
Rou1833,,M,15263 ridge creek avenue,20085,Louisville,322520.0,apt. 679,1463664.0,,0.0,1-503-914-7808,5.0,69.0,O,Philip Morris International,6.0
BAR1834,F,M,9565 cappel road,V6C 1V6,Houston,417481.0,,780925.0,333.0,2.0,1-858-451-1158,4.0,10.0,O,YRC Worldwide,5.0
cha1835,,M,23057 BROKEN OAK AVENUE,H2G 1U1,Fort Smith,16696.0,,3204073.0,706.0,2.0,1-527-014-1946,2.0,74.0,O,Intuit,6.0
BOD1836,,W,5461 gold crest way,70170,Sioux Falls,63070.0,,531711.0,716.0,2.0,1-089-452-1637,2.0,78.0,O,Superior Energy Services,3.0
sta1837,F,S,23201 SEIP ROAD,55402,Billings,476740.0,,3766241.0,718.0,5.0,1-521-392-3253,1.0,73.0,O,Dun & Bradstreet,5.0
Wil1838,,,24801 amherst street,72287,Lakewood,413325.0,,2582206.0,836.0,4.0,1-338-105-8192,3.0,87.0,O,Univision Communications,7.0
LON1839,,M,17933 flores avenue,V6n 1s3,Provo,113113.0,,2484587.0,660.0,1.0,1-517-484-6560,4.0,77.0,R,BB&T Corp.,9.0
Bos1840,,U,21699 PRINCETON CRESCENT,10033,Stamford,132686.0,,3271439.0,749.0,4.0,1-258-158-2410,4.0,93.0,O,Career Education,8.0
Van1841,,M,14776 st. phillip court,99680,Fort Worth,461313.0,,1487215.0,481.0,4.0,1-055-050-9722,3.0,12.0,R,Radian Group,10.0
STU1842,,S,18244 fairfield north,V6c 1q2,Grand Rapids,168924.0,,3283636.0,692.0,,1-014-566-9505,2.0,47.0,O,Sovereign Bancorp,9.0
Hei1843,F,U,21952 sabine drive,93757,St. Catharines,472095.0,,622012.0,371.0,4.0,1-152-449-4216,3.0,92.0,O,NII Holdings,5.0
Chi1844,M,M,18333 park hill east,99571,Colorado Springs,313395.0,,3137134.0,388.0,5.0,1-110-137-0398,2.0,87.0,O,FMC Technologies,1.0
HAR1845,,M,11645 kimberley crescent,06117,Pembroke Pines,113239.0,,3126571.0,696.0,2.0,1-439-500-9798,0.0,83.0,U,ManTech International,
Lop1846,f,U,2491 DOUGLAS UPPER,77289,El Paso,119690.0,,3260857.0,697.0,2.0,1-022-101-9826,0.0,87.0,O,ON Semiconductor,0.0
MUT1847,f,S,17273 GREENE COURT,35892,Springfield,388725.0,,2818705.0,688.0,4.0,1-537-401-0238,2.0,62.0,O,Harrah's Entertainment,3.0
tru1848,,S,20031 crumley south,X1G 1S7,Orlando,372213.0,,3348276.0,576.0,5.0,1-009-776-5456,4.0,22.0,O,,2.0
Kee1849,,M,13068 lakeview crescent,55117,Lansing,54433.0,APT. 254,390507.0,765.0,4.0,1-400-321-8985,1.0,14.0,O,Nucor,8.0
Sib1850,m,S,2833 saratoga lower,80145,Raleigh,221429.0,,2687759.0,,5.0,1-660-729-9318,5.0,,R,C.H. Robinson Worldwide,4.0
Rod1851,f,S,2846 ROSEMONT EAST,h2d 1w5,Casper,499137.0,,2845075.0,346.0,3.0,1-699-935-3017,2.0,40.0,R,Airtran Holdings,1.0
Hol1852,f,S,1427 addax lane,30335,Louisville,110966.0,,3310264.0,430.0,1.0,1-613-546-7635,4.0,27.0,O,,3.0
pot1853,,M,19827 cherry ridge way,V6o 1s1,Tallahassee,464920.0,,766546.0,481.0,3.0,1-855-775-0545,3.0,64.0,,United Rentals,7.0
Rag1854,M,M,9749 overton ridge boulevard,94427,Stamford,182553.0,,2204931.0,566.0,5.0,1-525-684-5781,,26.0,U,Boise Cascade Holdings,8.0
ume1855,,M,11146 penmarc street,94448,Springfield,304022.0,suite 130,1612371.0,761.0,0.0,1-612-577-9612,4.0,53.0,O,Cinemark Holdings,6.0
Jcs1856,,M,10789 winifred lane,H2F 1V3,Rochester,71693.0,,550443.0,532.0,5.0,,1.0,37.0,O,Nasdaq OMX Group,0.0
Spo1857,,M,11450 WYCLIFFE SOUTH,V6U 1R6,Burlington,127163.0,,309862.0,727.0,2.0,1-049-590-8554,0.0,70.0,R,Mirant,
Whi1858,,,10256 BROWNWAY NORTH,21206,Sunnyvale,85614.0,,539112.0,706.0,5.0,1-112-858-9594,1.0,11.0,O,E*Trade Financial,5.0
nic1859,F,S,13619 WITHERS UPPER,m7n 1b3,Santa Ana,,,3422169.0,781.0,0.0,1-193-996-3384,0.0,81.0,,"Toys ""R"" Us",5.0
Gob1860,,M,5620 ROYALTON AVENUE,93314,Evansville,172591.0,suite 209,1215514.0,,1.0,1-905-512-3236,0.0,12.0,O,SLM,4.0
Mac1861,,M,11503 stratton west,55174,Salinas,171376.0,,2580056.0,777.0,2.0,1-913-052-2172,0.0,32.0,O,Omnicare,0.0
SYL1862,F,D,4757 landmark road,20017,Tampa,321338.0,,1213893.0,587.0,5.0,1-394-734-5791,2.0,6.0,O,Navistar International,0.0
das1863,,W,21096 TANBARK PARK,89135,Gary,398897.0,,1869894.0,,1.0,,1.0,72.0,O,Insight Enterprises,0.0
Eis1864,,D,11414 JAY STREET,92801,Corona,40064.0,,3692597.0,630.0,1.0,1-413-604-3746,5.0,,O,Expeditors International,3.0
vir1865,,U,3185 royalton lower,03110,Detroit,,,1559663.0,466.0,3.0,1-425-493-8607,3.0,18.0,O,Jones Financial,0.0
MCF1866,,U,15121 reagan court,V6F 1V4,Corpus Christi,63890.0,,1369175.0,635.0,1.0,1-985-599-3440,0.0,39.0,R,Massey Energy,7.0
SEA1867,m,M,1243 salado road,07307,Tacoma,280094.0,,2111124.0,652.0,5.0,1-650-980-5910,5.0,41.0,O,Kohl's,0.0
rah1868,,U,9659 sakowitz west,53717,Erie,290837.0,Apt. 758,1474462.0,386.0,0.0,1-463-428-6155,5.0,4.0,U,AptarGroup,7.0
lei1869,f,M,10079 palm lane,74158,Hampton,32286.0,,1643864.0,800.0,0.0,1-332-026-7039,0.0,,R,Metals USA Holdings,6.0
Tri1870,f,U,13456 stan hope upper,93754,Winnipeg,207088.0,,3324951.0,670.0,0.0,1-499-446-8723,0.0,1.0,O,Kraft Foods,0.0
Mis1871,,M,4842 LEON BOULEVARD,66105,Sandy,119235.0,,3981142.0,700.0,2.0,1-408-624-7279,2.0,27.0,,Alliance Data Systems,7.0
mar1872,M,U,19743 stockton way,77160,Houston,274051.0,,2108215.0,571.0,2.0,1-568-216-9463,0.0,19.0,O,,6.0
gle1873,,S,24256 GREENHILL BOULEVARD,45216,Newport News,415585.0,,3509949.0,835.0,,1-046-306-7107,3.0,86.0,R,Celgene,10.0
bar1874,m,S,14569 voss north,23261,Mount Pearl,176653.0,suite 97,1495631.0,692.0,3.0,1-929-648-9392,0.0,62.0,R,USG,6.0
Kel1875,f,M,24123 LAMPORT LOWER,H2d 1v9,Seattle,368766.0,Apt. 716,3845295.0,488.0,5.0,1-253-271-3001,1.0,11.0,O,Conseco,6.0
new1876,f,,14558 kempner lane,t5a 1s7,Honolulu,455031.0,,509951.0,411.0,4.0,1-540-948-2988,4.0,,O,Community Health Systems,
Bor1877,,S,11671 wathan north,85752,Santa Ana,464987.0,apt. 159,,,0.0,1-137-669-0376,2.0,1.0,O,DISH Network,1.0
Fri1878,F,M,12756 weyland south,V6r 1r9,Cedar Rapids,77108.0,,,764.0,1.0,,3.0,2.0,U,Procter & Gamble,
THA1879,F,,23201 seip road,47737,Simi Valley,498134.0,,2798554.0,675.0,4.0,1-231-146-9429,0.0,15.0,R,AbitibiBowater,0.0
San1880,,S,17343 darlington avenue,V6v 1v1,Atlanta,127769.0,,2788608.0,,0.0,1-022-348-9665,,23.0,O,Dominion Resources,2.0
Hug1881,m,M,8728 selma north,92153,Riverside,87256.0,,733800.0,719.0,2.0,1-583-657-4202,5.0,43.0,R,NV Energy,5.0
Hic1882,M,S,23181 cantey court,53756,Milwaukee,300839.0,,212488.0,,,1-968-155-5632,3.0,10.0,O,,10.0
Der1883,,M,18951 camden court,V6V 1W8,Eugene,492873.0,,1367618.0,587.0,5.0,1-580-956-2715,4.0,85.0,O,Watson Pharmaceuticals,3.0
sou1884,M,U,4953 WILLIAMS BOULEVARD,T5a 1x3,Thousand Oaks,497274.0,,1152109.0,,,1-002-202-2759,0.0,45.0,O,Sun Microsystems,7.0
Bri1885,F,M,21944 richardson upper,33149,Santa Rosa,492890.0,Apt. 703,,819.0,1.0,1-234-455-9427,5.0,87.0,R,Lam Research,0.0
eis1886,m,U,14210 charlotte way,H7H 1U7,Arlington,357036.0,,661081.0,529.0,5.0,1-700-474-9815,0.0,34.0,O,NiSource,4.0
bil1887,f,S,11414 JAY STREET,10266,Vallejo,312978.0,,1523576.0,344.0,2.0,1-648-214-4241,3.0,28.0,U,Ameriprise Financial,2.0
Bri1888,m,S,863 GARNER AVENUE,t5d 1o9,Raleigh,348497.0,,750105.0,,5.0,1-389-543-7460,2.0,67.0,R,Avis Budget Group,0.0
Van1889,,,18065 FOUR POINTS DRIVE,M4K 1O2,Fort Wayne,489382.0,,3548934.0,597.0,4.0,1-097-094-2987,4.0,44.0,O,Eaton,9.0
Jar1890,,D,9711 pharr avenue,H2D 1V1,Ann Arbor,420495.0,,831484.0,517.0,5.0,1-342-555-4679,1.0,63.0,O,CACI International,2.0
CAR1891,,M,5755 bluff road,H2D 1Z2,Albuquerque,277612.0,,1660829.0,815.0,4.0,1-551-586-7369,5.0,82.0,O,CUNA Mutual Group,1.0
FRI1892,,M,15256 NEILSON AVENUE,10099,Portland,444360.0,,1973501.0,577.0,4.0,1-364-697-9792,1.0,12.0,O,Merrill Lynch,10.0
MOR1893,M,S,15866 archer boulevard,92031,Amarillo,452874.0,Apt. 286,1874107.0,342.0,0.0,1-851-718-2640,4.0,85.0,U,Cummins,1.0
RUN1894,,W,7557 park stream street,H2D 1U5,Great Falls,42180.0,,1355982.0,751.0,,1-970-197-1062,4.0,6.0,O,AutoNation,
SHI1895,F,M,298 CEDAR CRESCENT,28242,Vallejo,16312.0,,1424068.0,656.0,0.0,1-788-993-2148,4.0,,,Unum Group,4.0
Ema1896,M,U,245 CONGRESS COURT,V6b 1p2,Stockton,278991.0,,2505978.0,434.0,,1-614-186-9938,0.0,81.0,R,AptarGroup,10.0
Bar1897,,W,3217 CRESTMONT AVENUE,H2f 1x1,Tempe,238951.0,,770494.0,537.0,,1-541-847-2551,2.0,96.0,,State Farm Insurance Cos.,2.0
bal1898,,M,6359 SANDPOINT STREET,80078,Montpelier,159998.0,,2349216.0,833.0,2.0,1-934-200-1121,3.0,,R,Atmos Energy,2.0
dem1899,m,S,20000 forest crescent,V6V 1W3,Regina,56344.0,,414115.0,580.0,1.0,1-861-784-9645,5.0,100.0,O,General Motors,6.0
Pip1900,M,U,18710 queen lower,V6i 1w2,Fullerton,442409.0,,1619683.0,500.0,3.0,1-981-298-0629,4.0,93.0,O,Rite Aid,5.0
CHA1901,,D,20655 lendon avenue,E7O 1O7,Dayton,453340.0,,634477.0,575.0,4.0,1-173-834-1507,5.0,24.0,O,Prudential Financial,7.0
Lup1902,,D,20641 northland crescent,99592,Durham,476343.0,apt. 392,775265.0,535.0,1.0,1-124-907-0166,2.0,70.0,O,,3.0
Bur1903,,U,10803 DAY WAY,94550,Cedar Rapids,84071.0,,1958385.0,786.0,1.0,1-249-910-3550,3.0,39.0,O,Southern Union,8.0
tol1904,F,S,24675 seneca road,36130,Winston-Salem,111908.0,,3044067.0,318.0,1.0,1-423-145-8213,0.0,13.0,O,,1.0
Dir1905,,M,13653 collier avenue,v6e 1w5,Vancouver,276511.0,,1919783.0,616.0,2.0,1-317-810-8784,5.0,69.0,R,Intuit,9.0
MAL1906,M,,5049 BRANDYWYNE WEST,14616,Shreveport,427771.0,,547286.0,631.0,3.0,1-974-283-2412,4.0,40.0,O,Autodesk,3.0
Sal1907,,U,23152 notingham north,10037,Charleston,332036.0,,629201.0,778.0,0.0,1-990-914-9609,4.0,97.0,O,BB&T Corp.,0.0
llo1908,,W,2923 navarro lower,80158,Kitchener,484209.0,,3899231.0,340.0,4.0,1-122-431-9180,0.0,84.0,O,,8.0
Swa1909,,D,9479 oliver lower,V6F 1V6,Simi Valley,6459.0,,3794142.0,330.0,,1-530-264-0711,4.0,62.0,O,Reliant Energy,4.0
Iko1910,,S,20166 PRESIDO PARK,93813,Nashville,108574.0,,2757498.0,830.0,,1-216-099-3048,3.0,78.0,O,Bank of New York Mellon Corp.,6.0
Sch1911,m,U,23086 pacific west,89148,Philadelphia,117797.0,Apt. 345,191628.0,685.0,0.0,1-091-529-0365,3.0,12.0,,Oshkosh,6.0
Pau1912,,D,9733 BERRY SOUTH,13221,Baton Rouge,499499.0,,1007328.0,,1.0,1-718-362-2865,3.0,35.0,O,Aleris International,0.0
Ver1913,,U,739 dunbar way,93804,Macon,417841.0,,,701.0,5.0,1-029-083-7846,1.0,42.0,O,,5.0
AKH1914,,W,6488 AVALON NORTH,93682,Torrance,188532.0,,312515.0,765.0,4.0,1-402-716-3406,4.0,65.0,O,Burlington Northern Santa Fe,9.0
Alf1915,,D,18182 woolridge lower,46245,Hayward,141360.0,,447775.0,443.0,5.0,1-319-313-3854,2.0,58.0,O,R.R. Donnelley & Sons,4.0
Dan1916,,M,10302 basswood south,V6h 1u7,San Buenaventura,431809.0,,1078707.0,635.0,5.0,1-342-311-0648,5.0,75.0,O,Inergy Holdings,4.0
Baz1917,,U,1679 cartlett south,93356,Austin,103473.0,,3729963.0,334.0,3.0,1-588-477-5657,2.0,33.0,O,Integrys Energy Group,2.0
Ben1918,f,M,19993 langdon upper,93803,Norfolk,425972.0,,685506.0,,2.0,1-688-048-3535,5.0,26.0,U,Viacom,2.0
Cot1919,M,U,21820 pampas lower,77261,Dayton,39392.0,,2479791.0,380.0,1.0,1-822-565-4548,,65.0,O,Liz Claiborne,10.0
Hal1920,m,U,7661 grant way,M5f 1v2,Windsor,253030.0,,2039999.0,548.0,1.0,1-308-302-5380,3.0,4.0,O,Brightpoint,1.0
HIL1921,f,U,10991 PEACH PARK,92176,Sydney,11075.0,apt. 612,2197998.0,843.0,2.0,1-035-200-9101,2.0,4.0,O,Alliant Techsystems,1.0
Woo1922,,M,2295 bonnie brae upper,85240,Coral Springs,102804.0,,3111627.0,520.0,4.0,1-515-476-6618,1.0,9.0,R,BJ's Wholesale Club,3.0
BON1923,m,M,6860 emmonds drive,85760,Rockford,169558.0,,,695.0,1.0,1-414-212-3750,4.0,40.0,O,Fluor,7.0
MEA1924,,M,20954 belt line rue,v6p 1q7,Inglewood,145345.0,,3892287.0,816.0,1.0,1-406-519-6282,2.0,56.0,O,Starwood Hotels & Resorts,
Pra1925,,D,9540 kingsbridge avenue,77198,Jersey City,218371.0,,3655638.0,,0.0,1-558-423-6852,,,O,Tractor Supply,3.0
Mac1926,f,U,5258 trinity west,90077,Knoxville,330356.0,,1229355.0,694.0,1.0,1-194-463-0294,2.0,87.0,R,MeadWestvaco,1.0
GAR1927,f,M,14359 commerce west,38181,Orange,242592.0,,1082733.0,350.0,0.0,1-888-549-6286,5.0,1.0,O,Devon Energy,8.0
Gaf1928,,M,23423 sakowitz street,68128,Shreveport,348664.0,,2707278.0,419.0,5.0,1-088-462-5150,,46.0,O,Tesoro,
bag1929,f,,9983 pampas upper,95234,Mesquite,277118.0,,3771535.0,781.0,3.0,1-513-008-7903,2.0,100.0,U,NewPage Holding,3.0
Bli1930,,M,12491 carroll boulevard,93878,Mount Pearl,82034.0,,,566.0,3.0,1-673-352-8944,0.0,19.0,O,Centene,8.0
New1931,,S,20387 FOX GROVE PARK,V6f 1s6,Macon,30529.0,,3229114.0,540.0,4.0,1-846-754-0309,0.0,44.0,O,ConAgra Foods,8.0
sto1932,f,S,3824 8th east,95151,Fayetteville,426242.0,,256001.0,403.0,3.0,1-323-670-7410,4.0,15.0,R,Freddie Mac,0.0
Soc1933,,M,450 floresta court,97217,Independence,12152.0,,1333141.0,505.0,4.0,,4.0,38.0,R,Washington Post,3.0
sin1934,f,M,20433 sun tree upper,Y1B 1F6,Manchester,108191.0,,731227.0,773.0,0.0,1-988-157-7398,2.0,12.0,O,PetSmart,3.0
Mon1935,,D,3202 GLASS LOWER,V6d 1u2,Alexandria,132517.0,,,569.0,1.0,,1.0,80.0,O,Harrah's Entertainment,6.0
MCA1936,F,W,3495 la grande court,20065,Worcester,379318.0,,3604250.0,617.0,3.0,1-552-864-5403,1.0,58.0,O,Beazer Homes USA,8.0
mat1937,R,S,5711 young lower,10174,Baton Rouge,396516.0,,451818.0,719.0,1.0,1-398-306-5487,1.0,17.0,O,AMC Entertainment,1.0
deb1938,,S,21292 EATON STREET,V6z 1p9,Independence,436798.0,Apt. 129,2134755.0,503.0,2.0,1-613-932-0450,1.0,18.0,U,Worthington Industries,6.0
Wal1939,,U,22091 macon road,V6k 1p6,Hartford,226990.0,,2145617.0,318.0,4.0,1-160-309-1756,,82.0,R,World Fuel Services,8.0
Dea1940,,M,10915 orinda boulevard,V5b 1p9,Whitehorse,,,783144.0,748.0,0.0,1-067-440-0531,3.0,13.0,O,Michaels Stores,10.0
BUR1941,,M,11919 morning crescent,m1i 1p2,Augusta,161188.0,,,325.0,3.0,1-521-327-4149,4.0,55.0,O,Donaldson,4.0
nak1942,,S,17298 conier avenue,r5h 1m5,Winnipeg,248338.0,,3326081.0,516.0,0.0,1-077-325-6070,0.0,47.0,O,Great Atlantic & Pacific Tea,1.0
Mcg1943,F,M,18368 charlotte lane,43225,Waterbury,491219.0,APT. 569,1978845.0,558.0,5.0,1-567-207-1090,1.0,86.0,O,Leap Wireless International,4.0
mgm1944,,S,14333 dolores court,m9f 1s9,Durham,360082.0,,,,4.0,1-781-180-7696,2.0,13.0,O,L-3 Communications,10.0
ben1945,,,17514 PAYNE PARK,V6i 1u6,Montpelier,196571.0,,2718234.0,758.0,0.0,1-734-572-3967,5.0,49.0,O,Comerica,10.0
don1946,F,M,24469 erie west,E7N 1G9,Evansville,82154.0,,607042.0,472.0,4.0,1-625-770-1177,,12.0,R,PetSmart,3.0
Gre1947,F,M,17131 braeswood boulevard,e4a 1s6,McAllen,174553.0,,1884742.0,816.0,3.0,1-823-418-4867,4.0,70.0,O,,10.0
sen1948,F,M,3542 BLOUNT BOULEVARD,64115,Indianapolis,111881.0,,1056693.0,500.0,3.0,1-752-390-5436,1.0,76.0,U,Frontier Oil,9.0
MAY1949,,D,7217 WISE LOWER,79605,Modesto,68674.0,,1230632.0,322.0,4.0,1-546-223-1042,5.0,24.0,O,Raymond James Financial,9.0
wal1950,,M,23665 throckmorton park,v6s 1w7,Carrollton,304243.0,,2644922.0,602.0,0.0,1-782-561-9827,2.0,68.0,O,Albemarle,9.0
BRA1951,m,U,11630 archer west,M9F 1U9,Anchorage,233006.0,,,796.0,3.0,1-304-003-4426,0.0,97.0,O,Mutual Life Insurance,4.0
Woo1952,,M,14425 EDGSON DRIVE,14622,Provo,300836.0,,1629724.0,724.0,,1-723-405-8793,2.0,69.0,R,Guardian Life Ins. Co.,7.0
riv1953,,,16222 adrian lane,77235,Akron,44532.0,,842723.0,542.0,5.0,1-674-158-9176,5.0,99.0,O,KeyCorp,
Moh1954,m,W,7054 SOUTHLAKE UPPER,43656,St. Catharines,448275.0,,1470475.0,620.0,4.0,1-217-401-1576,4.0,6.0,U,Brookdale Senior Living,6.0
mur1955,F,M,18994 country boulevard,59804,San Bernardino,390876.0,,3937526.0,752.0,4.0,1-473-114-4043,4.0,53.0,O,Burlington Coat Factory,0.0
asc1956,,M,19214 yaupon boulevard,H6a 1y5,San Bernardino,221461.0,,436734.0,350.0,0.0,1-688-933-2894,2.0,57.0,,Telephone & Data Systems,10.0
ste1957,m,U,18458 yorkchester west,85742,Waterbury,424080.0,,1854812.0,420.0,0.0,1-643-687-3942,2.0,11.0,R,Cytec Industries,4.0
Hof1958,,U,22201 westmere north,V6m 1v5,Billings,71600.0,,1618049.0,791.0,2.0,1-298-644-8433,3.0,83.0,O,NBTY,10.0
Sha1959,F,S,12478 garden brook street,H2g 1x5,Fargo,,,2326806.0,770.0,0.0,1-214-427-4746,0.0,84.0,O,Sunrise Senior Living,1.0
Til1960,F,U,23607 stella lane,77262,Manchester,279277.0,,1650029.0,697.0,0.0,1-693-050-9223,1.0,90.0,R,BearingPoint,2.0
