AgencyID,Phone,NumberCars,CreditRating,NumberChildren,FirstName,City,NetWorth,MiddleInitial,AddressLine2,Gender,LastName,AddressLine1,State,OwnOrRentFlag,PostalCode,Country,Income
C5b6701,1 296 484 9718,,498.0,1.0,Kfndrtmhhpixzcgukzpowadda,Aurorz,1665096.0,p,rvmkhyzruxlggnahsuldveddyasldgjluzizobtlohtucbaa6fhkjnxge,m,C4vyjxdfrodhzr,sbcmhxwwsmagdhobibjdup8imjs9pzdaoztixjjwmdhovkxoxxxviaoihrtsumxdeldnad0ajoozed,Newn4unswick,O,GFMRINZVIOM,Canada,34294.0
iBC6702,1 363 067 7081,1.0,381.0,0.0,Zojhs1vuz7eu7qhgezlwhsbzxfvx,Corqlqprings,3025351.0,,LSGXHBjASGaJ8MHWCPQDkLASMRMaSMMCNDFxJmLRNt8JDRASFOVmCH,f,UBCBNVoWiGK,BQWQGdNZUORhOePBBIdYH7XDXCVJUNYICaUMkH,DE,O,GIXKZ,Canada,216914.0
Iae6i03,1 264 549 0226,1.0,264.0,2.0,Ndhwpp,Tasoma,,R,znykbujjtuoljzuhyvamibxqfjjasdwr9aorhsksbojiowyhkejatqikj89wndxqwfcpsidud,,Iaemnflc,NMzTRWEVBJg,WA,R,Szryiqyjkco,Canada,275403.0
Drsy704,1 862 925 5535,2.0,389.0,0.0,Hax4dfnooswuyd,SaotLakefity,2118885.0,Q,Phlyngshdtjgbucuzphskqrcszouge,F,Drsdf4mwxny,,N0vaScotla,O,Velekslyaxgl,Canada,291067.0
Bii6705,1 784 710 9855,3.0,408.0,1.0,gexdrqylawsp5bbovoioxxfydew,gaplahassee,2781051.0,,gQDAy6NjCQGQLmMDDZOLUBEOSYBhZHHNY8ULOUU,f,nlienthzl,Jgbjdukadzumaddc,ND,R,Mkjuyiaiugsa,United States of America,59249.0
Bde6706,1 619 347 0248,2.0,343.0,4.0,Hnzbwmbsnd8vtj,curham,2623066.0,,Paeqxheysslpyvekahixjtehtuxnrkgvq7,,Baedmqipmxsnbwepzlyrdqibwg,FTMEOGRTSjEIJeYVdMEqPHXQxoJJGZQGCOfEBMK,IL,O,Sqgppc,Canada,438881.0
Pbm67o7,1 295 209 4814,1.0,365.0,2.0,Mtvdwy,ishawa,1538384.0,,Cfoyhcxeg9hrkeapehjbkqdmrhezmibwaorlra4kvab,M,Pbmdosgqgiflrdmhfjgf,RZSCSPDDeCLbPeKK4SBVvJACqIAYJDfKUZvSMPMGbVTEWNBQTLFoHLNIMRRPoIWNKPYtm,ID,O,Tudvcgdi,United States of America,262905.0
aco6708,1 321 724 3545,1.0,,1.0,MTGKEWCdVZnZOY,Tuisa,3718812.0,,Uiorqcixetpiletincvgedazbdqscdfmiklgfc,,Qcojg,,NH,O,MYXVCSCDYNC,United States of America,7633.0
Evj6609,1 333 086 0312,2.0,442.0,2.0,Tuffcwrxhvrk,Biloci,3590359.0,,Gtinrszjtdmbmfpcyfnhvihlgwjlrlnhqkn,,Edkakwbudruqjcozitzg,libjvevesqikwefxqozqyvowzxiyuwamedvppvnw4ssuwwdpbiojeyjkuwjcgfjysxzzl57hnzsb,KY,,DGEXJPLYH,United States of America,374501.0
Wrj6710,1 383 883 7120,2.0,516.0,1.0,Vqitdfujv7heads,Browbsvillr,500212.0,r,GNvSXNMRTLYNQHIEQLYtUNBHZDhsTFGzsOWNRELCyfCEXZEMSSmHXnjCBsZUGtFWVWBG,,Wfjeeamfvfdqnvie,KVY8UCYDSFHSJHClSGXh0hILLZWRhFZVOPHIsYqDXBSgPTKNaOHHLXUQi,WA,O,Jqjnlrg,United States of America,447551.0
Agc67q1,1 329 149 4874,0.0,349.0,2.0,Suwvehsei,Edansv8lle,2610856.0,q,Emvirajcrexpoytshyaqgoiw4fwugioa,m,Agciyu,agiwammddtuwffkfjbpfsidfv99xbhnjypqqgswvdecaqmyveiapgvfatjksdsltoftgtc,WI,O,ILBLXSMEPG,United States of America,125349.0
Upw6713,1 523 007 6066,0.0,417.0,1.0,Qudlopawdmifwmaksqxxftab,Erie,552437.0,,qpmzumlll6iiemsltevdpwctqhfy,F,Upwqtonsxgxwagtgs6t,JQhCzRJMKXIIFPYmZyEduSJIGXQBPnSkhKEKPNDKUXUGjTmQPQQaBTCVUPAKYNAH,NH,U,Bmhbb,United States of America,91698.0
INC671r,1 893 220 9839,0.0,236.0,1.0,2tkjtgcwoyufthp8otaxc56kuh,Fliht,119658.0,,Vunfxpbscmlvwssolfe,,INCJcQFEjFGGJ5SPAEKIHXCKoGEaY,wyuwswmxggshltpooxmphbqfvijydedrvrzkcqfuegvxjanpwkiijwnuiceaopmeqcg0mwe,TN,O,RPOXYQGV,United States of America,167703.0
Cuh6715,1 211 118 9262,1.0,569.0,1.0,Zhozkhweslwddmmfxh8oydgnuoi,sayton,2633516.0,,,M,Cuhlinxuhtcovdiwohgsdb9hivmzr,,NC,O,Ucrzjsb,United States of America,337848.0
UNP67w5,1 926 116 4911,,379.0,1.0,BlTI1uDJUHRJHUGfEVVLCKPY1,Manchdstsr,1208132.0,,CjKOKAWKYhkTRHP,f,7NPSFOLNTpCYPKsBLOA,Gnpux,Saskatfgewan,O,RSJQZ,United States of America,228362.0
xnb6y16,,1.0,359.0,0.0,Xqooqf,Cexar5apids,1527738.0,,Ceusszdemymgsfemuidni9cahd3oglscuzmgwygzhmgeileonuopxh,m,xnbgqummrkij,Azarjhrxorbk9iaxno,ID,O,Serxsomgq,United States of America,291131.0
WkL6717,1 425 875 0393,0.0,372.0,1.0,S3myfmgsbs,HhbtingtonBezch,3238745.0,,Ydatcz,M,2MpWVADMPCMTAKyGBfOGD0MfABGUTS,Oqnpcg89psapmhrftddvdlvqag,VT,R,Obqnkaresg,United States of America,299624.0
YRK6y18,1 770 566 4054,2.0,436.0,1.0,Gkkmwqb,hacon,4073011.0,,Vmkdgyfo,,YgKCARCvhDJXBEKDOLqYAOwFBT,wtkquqyhnsulnsitga,Manitobq,R,Lyszyozhxjfn,United States of America,33114.0
eel6719,1 415 041 1685,,594.0,0.0,CrJIA,Amarilpo,2416869.0,,CPEMQUiDThRJSOVTXN1FMIhBOMNhNdWwUKMTZEUFAUDIsIopNNDDYlEJKHaYIL5ZQCPTIlQKDK,M,Wel6squipnadk,jgvAiYFERhRB2SCQNQKYAOUWLqIILPRRKpZiMKLXeFZRGKSaTYTXELXM9MNJiNTQYYXcYUG,DC,O,Vczrocunksl,Canada,496782.0
Owq67w0,1 028 976 6003,1.0,506.0,1.0,Zmadgruysj,ztJohns,,H,JFHQBBaMHQXLsXUsXVRTOPUbImPkMQQCAnHArWVIZROUeOzrPIYTKjNIOQQIVLhNAVB,M,Owqioovzzlvzilqgbqv,vQIBTQQqIQ7AqhUOVKCUHWTodHHKRBQOOXJR,HI,O,AFNXQXWJHL,United States of America,161533.0
ow06721,1 776 207 0942,3.0,420.0,3.0,Fbumwquwng,Probo,2100153.0,,khpdsveuhwvmkewloplkweudwkmvllqbc3qj7hlqdaznfpb92kfuxnamrubrisdjtaxmrsgkbt,f,os9rqtbrhsuvmuufkgozs,Gsxokxyv8iojthlclsatzdxiotrwsqrmdjxpkvst7xijvodbaqbjienexn9aqxizemjxs,IL,U,Njdesvneec,United States of America,8697.0
Hbi6722,1 714 728 4546,1.0,224.0,2.0,AKSENRXRaEaHAKRDTknlAKEMKW,Aobuquerqie,983911.0,,Zhomtiatxguwzepeysdnuhe6lnavwsi3vsdrsmqcizljesghgjefswtaqgzplfdph,M,Hvocchwfbp,hbeveohqpezpyoooczpbecjssdjbwaslbttmshsbevvuuktxw,Qurbec,O,Kfngs,Canada,392710.0
ake6723,1 211 034 5053,3.0,544.0,2.0,QSRDqLmGCNLDBBIYUZTKIbu,SanDi2go,4275680.0,E,slfvfetjgdadlqppvvjwbgdtbxbevsidklalyefbagibgxujxnwfgnqbn,,akezsiaghalz2spnmprek,Vtrqigdjqu,ND,O,Qjrnuxpwr,United States of America,206370.0
DXg6724,1 209 387 1363,1.0,441.0,2.0,3oehxzgsfrchfmlvfsngxkeae,Gr4endboro,3005134.0,U,dknmyokuqughqprav,M,DXTPZmDUQiHCLlvRRVJZZE,rdgtumgistdtarblbumgbjtdeccgcndxplh5tbclupfsxfzbzpznywyfrkiud6hjtcwltxn3umoob,OK,,PFUTTDKMR,United States of America,289798.0
Ydk6715,1 816 067 8613,3.0,472.0,1.0,Bulebjrfu,WectCobina,4410677.0,Y,Acvligvvkmkiewrwahvioaabqlbswxsnblu2xidhqequxr4arav6tzxsjvatajcg4gw0,m,jdkwpaccztpugaztaonpa,EdHWosZINjMNZUGbGjRR3QOHRPLXIOGD5VWrBGBIRFVYCLWS,SC,R,lkghtyz,United States of America,260331.0
fSD6726,1 270 386 2688,1.0,414.0,1.0,ybmldkbq,Lond9n,2738095.0,m,iecuprymvmwxscgxjddgooowpsnzs,m,VSDFxVVvRIXSLTaIo7WHZJVWILJ,qnveerk,AK,O,dognmozndjd,United States of America,236742.0
RKn6727,1 761 144 4249,3.0,315.0,2.0,TYPZjcETfOJIvAILMIATGT,Knoxvilie,3007368.0,I,Ranbhurpsmghatimftykfartlaikohpyjnauybsmnwpmphdfyhtslk,F,RmBRPQBSjUfKGQXLMUoSLSPXhdBMDS,Rhfsyztlstuxyuwcx4hiehbokchxxekopwrwbq1ps4vxokumdsdnh,SC,,TNWFXUKRHN,United States of America,206557.0
Tmt6728,1 683 450 3899,2.0,241.0,1.0,Dkaiuuemywvxmhtoeewnadrhfdwl,Charlott4,5566044.0,l,,,Tktxtfjnzkmfzi9wjuidlsomym,kTPXkSWoZvDITLhDhUDDHHJGQINKLZVYPPjNAEtcLICQFbTSDXcyZOCRQZ3APFRAD,ID,O,Rindkfzgfokg,Canada,484524.0
Uza5729,1 546 294 8264,2.0,461.0,1.0,ahflun,Yellowlnifd,2174791.0,V,,M,Uzauwffesfhfmi0glgaakbhla3,mzmjtp,PtigceEdwardIslanc,O,NWTGKQEPX,Canada,39293.0
ILf6730,,2.0,249.0,0.0,luhttlbqqswoxzo,Papmdale,1732423.0,,m9otuyamjswumxshstyd9psjryszuwoidqjzbgxwgrlkdcoslrfrfkdypoh,M,ILbMREXahAJSJQcGAXIuWIRVJABNZ,YuCaJQXUe3EMNCbGZHZECSERGOAXCUJU8WDJkPBKNQVYZAYBPIVF6xsGMnADBxRqG,MI,O,Zjvngzpgbyxe,United States of America,
Gdg673w,1 205 885 4220,,456.0,2.0,Nyvbseawxmsheifnrhbcrgo,Tqcoma,2451682.0,J,IPFBJQfJFfGYYHAC0NmQWDC9ShBHIjMWRJPTuXSxssJVHFEVJIAOIPyIYINKLfHNVykOSVZNOWE,M,Gcgdtnhsmvkimrg2ltukyedubrhrq,Kitckmqcbpelpnxwlbeztruaxhzfgyslafeyuolcynpqofudcsig4mtch2cab,RI,O,Xrxzyvvti,,385403.0
Wos6732,1 942 504 1751,2.0,397.0,3.0,Sgqshvztkibilqpmtvf,94ovidence,2234183.0,,qivdldxfetugvrdnenjoqbyzgiglsfkulludlrmdbuomzwdhdtmbnnenjifjoubrkjbrrupzddx,m,Wo1igpzpzwdrslfvpanazfbr,TIBIXOsBBITWWEZhfwaGNSVYICCTUROIJzsIFJXMVNTYA4OGoKQNIGxDKZMIfDh,NH,R,TSDKD,United States of America,56485.0
NWF6833,1 543 571 0668,,506.0,2.0,rmtiohrtiicmfewfjqfqgabd,StLouie,3039492.0,V,Iflknuwil9das,,NWFyT,yXFKAUHYjCROBQ2fIUXBDMJEhQprUDIFDNHSaCAMDSMHOCDWAdCIuC6GHASOeKNSSI5dJXjLCPGN,NH,R,cgyjjmdosc,United States of America,409756.0
lsk6735,1 384 083 2072,1.0,426.0,2.0,RZWZfGDTlPI,Mohile,649117.0,C,qbkodjssbzruyuxzopudzlhntadrctwhqplxzewwpmeizorfpafmrkjfdjqwsiffymkcpm7g,m,lskcbhblz,Ehenqejcfnffclf,LA,U,Vhkdkm,United States of America,185612.0
xDP6735,1 014 090 2110,3.0,477.0,1.0,vblxiwdyknwfbjewnsbtmsnid,S9okane,4874793.0,F,Bdymkhwofqezergp,,AePUCWNUHC8dNGS,jhMkJOBHFYYSsTKIRVEHBAPPGmQOMGbZXPSKPAdUEAKOIcfXOOEVxMLKJGCdsD,ND,R,WBGCLHY,United States of America,304296.0
Rgf5736,1 091 269 4004,3.0,350.0,2.0,Zxwurycosnqxvurvwylpgquiwf,Andhorage,4624753.0,,Phsexzxgvrfpkvoovend6iklkqwrxaefzwdjngmnuoatnvdz7l,M,Rhftqpnuashfexzkmaxwngmle7yatl,mkioqdtaccbydixwddnfvdkvbrfozmytqtoicpqvdcou,AR,O,kgupmmmtpji,United States of America,36554.0
gqs6737,1 181 262 6716,2.0,477.0,0.0,kxjrfjtykeeucqgxmngb,Fayetteviolr,3652732.0,,Gccsa4tgbygjfudufgetbczaltlp,f,tqsuzsojwgdslufap,8JQDTNWKNAUP8GEKTQnJEt,MT,O,Crcmrmtszue,United States of America,349660.0
Uvu7738,1 590 545 2481,3.0,370.0,1.0,Pkwg2bib2t5htdfipesspviufovvy,dlPaso,128565.0,K,cCGUCQ,,jvyooamcsghspcszylo,Kojpdkz2tkqakwazqkeonuebildoah2qkcbc9kxpgt,WV,O,GQRFKPIM,United States of America,35926.0
Kzo6u39,1 902 697 9108,3.0,522.0,3.0,shradfrlfqhbxxgc,Wichira,284349.0,J,Flburwqqbjrvnsbacmslxovrzi3y6pkg3wlbodnybnknhs9yzwydpiysz6upbkcwytyctduxjkcbfzei,,Kzoernjqfyxebagubjhigbqretdvov,Vupqhkxno,AL,O,sccdd,United States of America,417316.0
ac56740,1 784 797 9179,0.0,491.0,5.0,Otijvqbwhrk7,Knoxviile,2591912.0,b,Hzfyrqyav,,scrldflojuyu,Nzcxprwxvpxmhhnivdgh0kjofhjyqd3ci6rqketmfjwxiefb7rfclktsgnhktcpjiwctu1n,SC,U,Yptte,United States of America,497973.0
Ewf6741,1 549 668 8693,1.0,433.0,0.0,ke0umnthgzbsgntokpqlszkch,Memlhis,4854448.0,z,nknhcdklxgxrkwc,,Ewvdyyjr,LeMDhFJkCUHIOWeZBScsFArVOQVERFLESHBTWEsBMEY,NH,O,ebuanmrjrsdr,Canada,461437.0
Brlu742,1 899 124 3676,2.0,303.0,2.0,Mkb5kp,D8rham,4111269.0,,nvbunvjzdycsprydy8isvzuihimhfztvffqrxnxgfwucxiqjtludwhxpfyltxtmjdyhaldlb,,Brlwneiscygagpcdgforbmvqpa,KQAIBXRNoNFTFvMDDSdQZvOCkGoUPLAYK,CT,O,IFMWAESOXAH,United States of America,136054.0
Xuc6733,,1.0,160.0,1.0,XrvJTOQEDVIWYNNJXOIFPPuEMjhK,Erie,4001942.0,D,Hazlarmsytizxozoslsojhqmzrntdefajmnsnqu8qqizow9azimmnupfpl,m,Xucitx,FsZAWHmNOJDGvNPH,PrimseEcwardIsland,O,Rtbpnsivk,United States of America,475434.0
Ftl674r,1 087 914 8405,1.0,285.0,2.0,KDWRVbNoGEWGJ,Warsick,5295396.0,,GNVJOZvTiWAGuUMmADFOuGXGBQMKS,m,Ftlkztdjhoerjhrzhxkenwq,elfdxsptlljrhqovrdrslofvimfcmkhjyoefojhnjsoilsh,MS,R,FHEDCY,United States of America,254608.0
vxe6745,1 415 027 5338,0.0,168.0,2.0,Cqesfwxrucjjpcfoarnywgh,Lexing6on,2826357.0,,CDUQMFHeQGrD,,Cxekmjlduekspztlbgs3tvholk,hFHqBBYAzxUYZQCDJVXWWPNflYPbYQGVPIKNN,Ontadio,O,Htufqnktdq,United States of America,431731.0
Duh6u46,1 176 377 4508,2.0,393.0,1.0,solqaeutjksbwlb6p,Richm9nd,2868124.0,f,QAWOAFMGUOQQMRUgVRMTjRDxLZoUWACd4oThFZFHGHESIxVGNUN2JmXJKUXO6ZIHVQDDr,,Duhuiwq1yqb,EWTTLKTK9WDLAjLUOhwLZvSAFNIQr0CDKKZXAHITTGNObOVPNJKxD8,VT,O,puxqifrht,United States of America,13267.0
toq6747,1 992 578 7062,3.0,387.0,1.0,Ptsckno,PembrpkePinew,1227643.0,I,vparqkaqwk2wjjfjugjsdota3msuoottvflnrqe,,t8wdviqmrkvqjoxddyhpwtlrujqub,Waebqgzatjsbwglochlpdyzy0nkhvpxy9gzrtrbwjnc,VT,R,OSKUCYSUI,United States of America,262691.0
Kgm6758,1 472 998 4399,1.0,346.0,1.0,Xahtdcgksdkbaikikrp,SaintJohh,1927639.0,I,xbxgo1bjqjoduateclqwiinmioebolajnh,,Kgmsdcisteyfrhgz,ZKLTQXIT5ERHSWUfLfZSkXgIcSUWAT,NE,O,Qvupl,,414988.0
eIE6749,1 887 125 7381,1.0,234.0,2.0,shdr6,Corpussh3isti,2210337.0,,Clzxnrcibclmzzdxxhohijgrlyfrqdbwqdve0lghlbecprnwddmncqvo2phbvpmdosqoznij,,WI4BQsIFYtHGJAGZMl7QRJBEBJJ,,TX,R,ihtfcsj,United States of America,479912.0
FQA675p,1 558 405 6958,1.0,391.0,1.0,Wjydpunaj4ebatfzwz6awh3gwr,Lewistpn,1097046.0,,Fkviuyyoepazkgzfehyd,,FQwfYBMrIARGTMPKEMZ,Bcuwldpyeolaooaoewoyxhocbpmvqwxfidythpx,MA,O,Uybcmruwexj,United States of America,196325.0
plz6y51,1 361 591 8543,1.0,238.0,1.0,Lbvrhcbik,Tacomq,469054.0,F,,,plzjqgssdulotroiipn,,UT,O,ycxdhdv,United States of America,38934.0
bnj67y2,1 269 113 8314,2.0,375.0,,EsnZPNPYIGySOBFDSJY,Sanerzncisco,,,Wxyvppkojbjnjozcsxbqmgskvgijubwxahogfgukdoduwjgdfpwayjnxsm,,bnje1pjfadrmjwseetjotmuk8whfdt,nw3zvgkhuwwzgdpodl,ID,R,LXDMIGXCJUQ,United States of America,343.0
Ufh675r,1 939 064 6469,2.0,347.0,1.0,STlGYEZu7KLGSODMT,dinnipeg,107554.0,u,Vlnswvkzwlcdjn,,Ufhdngdgzav,CT0iMDDKWFHjXIDUaQYPYUSHNAVNaGHxziOVEJTBI,SD,O,FKKVRTLO,United States of America,442741.0
BeG6754,1 570 920 3696,2.0,343.0,2.0,gfcirnx,Waraick,3012480.0,,jrcwzvidzufhbp9kdcqegnldguadttzsnjgenjuqsned,,BFGaVY,Gkrdeteibdljutzlkifsr6w2jrhjpwcqqutbyt8umdulvvzsh3ml,KY,R,fcuyqg,United States of America,243377.0
8FW6755,1 173 320 2001,2.0,620.0,2.0,lrxbrnsnadsmdxwszwr,Beaujont,2714793.0,Z,Jdyfwxrnwx6lzmp,M,OFWGRIssPYAWrOK,snkbdoxmnakijdkohjurwby,Ontqrio,O,Arksjlho,United States of America,54384.0
Foo67t6,1 651 167 4164,2.0,563.0,4.0,Hcg9gkdawuviseqye8ennmcfq,Hollywo8d,3298673.0,w,Fxwhzgkjgcirajjuvekmttwwelixmxsj0oqeniqj3oiecqtiolebvpzpwydvlnidimqvouyaov,,Fooknazpyfgy3cwwbmsqpqaxgfumck,Okduiyoytqqbfumkwztnmsxiau7mmfhbkac,UT,R,Udpthglmgw,Canada,183485.0
t1x6757,1 145 816 2161,1.0,612.0,2.0,tortvvjrawxgihgprstaet,LittoeRoci,4470703.0,O,ktnilguhbnoxoibfkajqvfnpgwchglzaapajfkfqvahcxroefwwofmxtfijq,E,taxcaxduqqthdsjd,eddhzzqhslongbx7hsdplfibirmcqxudejoyduvvzkhuwcxuoxetyxhqefaft,NE,O,Tdczshp,United States of America,95823.0
qol6759,1 635 633 4349,3.0,416.0,1.0,mmeoyhlbnhcefjtqmtwasyrf,She3brpoke,3148451.0,,XnISQLL3QXMXJpURyEfrhDTCGMQQRLLMTZLMILwAIGtPWN,,qoljjcoxdlh,fzkpgekumwwejpmhgqgqw8budpoylaunbukn8bfvaakjravopknhakgtvhb,WV,O,JCUDHVB,Canada,415050.0
Kk36759,1 710 717 3251,0.0,215.0,0.0,lhpktswclcchrprenma,Durhwm,4305411.0,d,oumj6prgrmfmfxpfn9a7whbukddafg,,Kkroixaxqbwq,,LA,O,Mtbomzdsnaq,,83015.0
Xpi6760,1 012 189 8287,0.0,309.0,1.0,Hpdpgnjsmtnostjcbunhnggaqd,KansasCigg,370852.0,,5lsmggyzk9irhl9spnathbkcqiaizpajfxwayg,,Xliqvuugsgwdai,VCDQVSLBUzxKAIERFOUPWtQWPJbws49XJTWIGKWEALBMxbTZMBTOe4XyMLSSITRQNXLYR5JDF,WY,O,Coqjaacixm,United States of America,240605.0
rij6771,1 431 245 5374,,629.0,2.0,Wwrtfzconmavpittyy9fuko2omnub,Samdy,,d,junddczwbeedkjql,,gijdtd,UIsHAHeUHMS6WWWQUFQNGECEjTAxO9DfNEWvCMQBLJS,RI,O,Aubhpjswf,United States of America,495697.0
Gwv6762,1 529 441 1529,1.0,127.0,3.0,rdtgnqhdinr,Rochexter,4840968.0,,Nqljv65yqqrgqnzggarecglxseqsggrslflruwbdkuwbhafzlkoabkmhwirqhr0n3hdxux,M,rwcxxjozjknojrdvsxtk8sjtclbq,Xdsqodi8dnmvegbxctibfhxehchulfnpiflqbvxafhxpiylsaqogxwnhimj,zaskatchewah,O,Xkxroecetd,United States of America,269744.0
AVW67y3,1 179 630 1474,3.0,512.0,4.0,Xnuohni,Stoskton,1536654.0,R,otv4ulfkwwdjtyihgrxpeolwkzld7dtlqjyboazfraaxerotsjxdd8te,,xVWALO,IsOJOI,SC,O,Rvzodjoi,United States of America,95524.0
Jsg6765,1 675 029 4738,1.0,431.0,1.0,nFZJJJdsNLLBRCJXUBWnDFW,SaijtJohn,4389276.0,,Zdmefigoyywpfbkqpoorphrdkoibwzmnpcjrrdmqhhl9doxzawopgrvggmqdviklli,,hsgbmnvregqmrhmfsxuxaeffnozv,,CT,O,Vmcvej,,349394.0
XTs6765,1 934 274 2857,1.0,333.0,2.0,nofalz5anwtkcikqhxsopzgy2onorc,Phikadepphia,,,uovalmbmvtar,F,X4AGwTlHEVLDURJAsKTTXEY,pqqkfvodiorsqpebhqonqmaofxs,VT,O,cbfxzg,United States of America,218870.0
IAl6766,1 479 511 4816,1.0,605.0,1.0,hthtudbj,Hull,3864210.0,,PSJfsSTLCOWnDD8GQTzAoBOVVMBPVHmIJEUWG,,IAIGTCgPKyNTPEEk,xhibshobaygwgzf9kjvesqszjakkgjom68mslpkmnofpqultionessnftllpjigtutoehebga,VT,O,Pjwrty,United States of America,190722.0
Hqf6768,1 151 839 3264,3.0,,2.0,Tpmqpkeqdcv,Epizabeth,1275540.0,,Frsyila01cbuxmpeteidbjxucmgossptoubakpvstiozwut3blnyf8oacximn,f,Hqf6lydkgzfnfgywvbzlksir,FwBGiPK2UNDAVId3NXmF9ZIFUGSIZMYNTCZRzVGAJPqBOIQJR9,NJ,R,MUHAUVPPZ,United States of America,83150.0
DYX67t8,1 080 483 2938,3.0,343.0,2.0,Qsmkcgtbakagllsdauranhltnmi,Sahdy,2183181.0,o,taoyzveibjkrzloxomdgclzpybqmna,M,DYXUOQaLGJuMEZCCQ3CnhRXTF,xumkvkbrvhha8gqouoxomyoxomjmhdlxuquemsurhweas,CO,U,Jpvsgzoaonw,United States of America,411908.0
wle67u9,1 056 881 8944,,391.0,3.0,MAIPVFHSDWmGTWCDnX5RY7QW0Q,ElMont4,2225093.0,,Pskoavcrwcbibgphqhesuqfygtbtalwbfngsyxqzfte2mgdnqhvqaa2qbpxp,f,wlecxsmpua,alxnkfkefdzcrqy6ftdhlpkqdilhatkih,AZ,U,FDAWUPORJ,United States of America,392999.0
CF46770,1 687 556 2249,2.0,545.0,2.0,Fxrvwwkugsyxd5qcnxwjrjsgwnankx,Whitetorde,3673697.0,T,cwcsnrjnxihagkqnhwigmeacn,F,CFTXbUOmNPQOVLYNxTwKLBJYyVRkRJ,XxISvYWWB1TCVWVbIWSDROOdJPHKDLASQHRXiARXJAeKLZWSWQvLWmLSqHXPfEPhKAinAX,KY,O,ZBOLXHDFP,Canada,166071.0
TZm6771,1 737 689 4556,1.0,224.0,4.0,vltbfgs,Orlandl,3792348.0,,eenffmexiaikz2lngwiuikbsimokfnnbvlwxbrocnpyv6jdhunkwgkyiharieypihrr,m,TaNGNQRYZVIRKYZRBTXWYKt6tjLQZ,Oaopfgnv,AK,O,ioxayoum,United States of America,93781.0
Khi6772,1 493 056 6573,0.0,291.0,3.0,Eumxwkceifyaesjhfzlotpsqjsf9,Pat4rson,2930707.0,y,Relmxsc2oipsui5vgctjqcokcankklctvzayshmbbefkqhhjiwcptcyddz4xhsdwmep,,Kyluvix,xONARNS,ID,,,,215526.0
Wnv6773,1 015 586 1836,2.0,430.0,0.0,Bkdthb,Lafayet4e,,,Iotb9oryjgdapeylazguulzukiofrtqqx,,Wbvbgefxnvhmtyhhgvhceao,bhaschcyxoefrmtfwitpfceeeuwpcjhgxnkrkfadamgrsdvdefcduwkcrjmpgvplzjygvfdosc,FL,O,ndyweoc,United States of America,221031.0
ale6774,1 933 374 8254,2.0,262.0,1.0,OEFjTSWEJTWQ0,Mont5eal,1367966.0,,bcecrtjgkwywguxhi9jjbaugduopycqhatjpxwlwgftscj6uofccizpkfapuliieup,F,aoeysgyndhlq,VZZMUcIXKmYpNQBQuNGLEvDQVQIRWUOAMyY3,Newfoundlqhd,R,luhpsskkxv,United States of America,208219.0
wbn6775,1 074 501 6079,1.0,354.0,,R5vkiowthyqptzvdbq,Rockvord,717124.0,z,Idmivwlgoztgyksjuhnjcpidl,,Evnnsczmbtmqrhuhmigbdknmaeu,VQMWaOTYOXGShXMhQPSHZx3ADQCVgFH,IL,O,Srjjsc,Canada,487752.0
Ron6776,1 404 039 8516,0.0,620.0,0.0,WYMWlITEUHLemNULBXX,kiami,2278347.0,,nvzmwgaqz7tnf9lfqoidz9fxglassezmfflffson,m,3knewyjk,dxugmtsacjewni2qiuyjbjgyolsmss2pxu4nucjimxmi0trpzobddhuyknwkksferoktpz,Quevec,O,MHWJC,,41551.0
vzi6777,1 206 843 5368,0.0,370.0,1.0,Tfljbte,Indianzpolie,3109477.0,A,Ztcyrmctffqswuriocgtpldxvtvgrikcuigpkkygixrewfdswcdgqhzsdhuzaehqkgrurt,,vzlhvnob,fhxlunjctgmrcvoi,NV,O,IWKRKRIW,Canada,287718.0
Piy67y8,1 098 803 8942,1.0,384.0,1.0,qsyibchhncfqtocynospvk,nesquite,2636915.0,,NUZZGYDBiAQUOLuw,m,Piyv3qrrjshsxansjy,Vapajcnkcvmglzdksndjfhayynazjpbwhxbglxcuaeeoqkttbtwooz0tigqtjlzrk8ffe,WI,R,Wyrqnkmonyc,United States of America,314423.0
Axj5779,1 115 127 3228,2.0,366.0,1.0,rm8knritoarzvubpyvcxk,Swattle,2845582.0,X,,f,Axjbas,ezfsltgpvisq9,HI,O,BFHAYYOX,Canada,176322.0
Lho6770,1 529 394 3189,2.0,266.0,2.0,WNhKQZFCJDIGKhWFLSM4UUdY,Spr8ngbield,3381301.0,,fqyhyou2sqo,,Lhokcgyyoulvglyrafcri,Bosukuyibzupqsz3duucxmjj,PrijfeEdwarrIsland,U,IVFEMVKZ,Canada,305217.0
WWN6791,,2.0,431.0,2.0,eha1eefbastrx,W9chita,1380474.0,,Ebygjyuoktnqdahdiuzdhiwgztfyssivyzub,,WWNLAsD,cagmvmwxwbqof,KY,U,,United States of America,19969.0
Wlw6782,1 336 510 0295,1.0,466.0,,bgodqoghocpwzeppd,Portlqnd,1571057.0,,Zbmsppajgjyaiuhkzbvl9dtbvcfvpmafpcilpjyegbepxafs8vajwwxaefsgmsuaqgjeimxtrsrwg,,Wlqubzwsuvgaknbytpc5qxn,Os8llrmoc,OK,R,Epapticaqffk,United States of America,411399.0
