NumberChildren,LastName,MiddleInitial,CreditRating,Employer,PostalCode,Phone,Age,AddressLine1,State,MaritalStatus,NumberCreditCards,NumberCars,City,AgencyID,Income,AddressLine2,Country,FirstName,NetWorth,Gender,OwnOrRentFlag
1.0,Fjjbrgikauxawfnkv,,670.0,Liberty Media,Ghvcfcuge,1-990-991-4392,30.0,Mhofqtditxsmkrciypvgzchntngnffrusbrhob,British Columbia,M,5.0,0.0,Indianapolis,Fjj12807,440512.0,Mtnjdzgftxbnzawjlmjirvkcthasvfebualhmtstvfcolxtcvedyaomptocospdohxjdt,United States of America,UUHHOEEZAXPPJNIPLNDNMC,3972575.0,,O
4.0,Pdrvpfugzngjgwedgllvziyiocaf,A,787.0,Kla-Tencor,Mxeddvie,1-645-678-6379,6.0,wayxbytgaljtvmhzplnyyhkxboxovlam,ME,S,3.0,1.0,Huntington Beach,Pdr12808,240823.0,Nkatbekqniugyfkkvbruchyiwhfsncnbstjjrnkpywk,United States of America,eliqdimzntw,569710.0,,O
,xiqguiacrhvqxrgwt,,,ScanSource,scrsccd,1-955-194-4817,4.0,RKUXTCJKAKCRUTYOLUSMCJKVOSBMHVWUFMWEYTTBEJOLCBUTLNOJISCPUOQRRLVBQVWTUJAHZXFE,WA,W,5.0,5.0,Charlotte,xiq12809,448404.0,eovdsdcwqlpvvuiflmadizwhksbzfpvzr,Canada,HBGVICLOAWNCKNB,2674656.0,,O
5.0,zecsldldxfincixmgukd,,802.0,Unum Group,aysift,1-705-923-3280,69.0,Kfxshbfszvaajnjrbtbztbpfvlzoqgreu,LA,M,10.0,3.0,Jersey City,zec12810,376049.0,Qvxjpekkzqfibmoaqfecorwmbvrxsufssffrjksyttqqhtxvucmezotdyszjull,Canada,Tvhshpiflgdyvnummfogjj,1451357.0,M,O
0.0,Mdgbcff,,320.0,Tech Data,xcwriecb,1-557-200-9900,83.0,yenibjfpsgvbfqgvuxvsxyxotcanyddtedmcyzrrplslfhtbs,DE,,3.0,0.0,Columbia,Mdg12811,40608.0,Vpdjtmeaxtopntkzfsrqtudgklxuklwticjmkptvgfwznnitnaskovwtgovwtpvuqyccxnya,United States of America,dwgsgwdocunuxfupvixko,3569009.0,f,R
4.0,Djnhhvoupofew,O,506.0,Dollar Tree,Qlzzdlwu,1-485-516-5768,34.0,GUCSE,AR,S,6.0,4.0,Hull,Djn12812,157166.0,Swbqmussipeqvhrwwkyztavazcofvaeatdokuaczqckh,United States of America,Gyoqvimmpi,1045251.0,,O
0.0,eptzbzlsgkwhzar,,640.0,Alliance Data Systems,ivdzpfuve,1-159-045-7057,86.0,Ttarnnxfayeqrmgpdrzzuyxx,MA,W,7.0,5.0,Wichita,ept12813,492420.0,KJGYPPTOJDUJJVRMQQUYVBKLZWXTUYRMWVU,United States of America,Gbqoj,1557374.0,F,O
1.0,xltcspdhqt,,,Emerson Electric,,1-654-049-9995,,XNPTQCIBNYPWFSSHQWDPQNAIIJLVAEDUQYTPIZPSBXNXCTGW,AZ,M,3.0,3.0,Edmonton,xlt12814,178022.0,gcttdsutugzppapqdwsoaxasdswvenifcfkwdfvzjtksvwkbtodcrekokbhcvdujmal,United States of America,Hnkhpm,3716113.0,f,O
5.0,Sfseogkwwcimccbozphvsw,,616.0,O'Reilly Automotive,ECVKM,1-930-134-4705,67.0,Myuovimqhubhtnkgfxvhlqngnadxedtuitpginyoib,WV,M,0.0,1.0,El Paso,Sfs12815,238253.0,Ebtmxdxedsjnssceesslqowgdibhdbtfkkgafaet,Canada,rbpqllm,2710340.0,,O
0.0,lxwmxoptpvrnrqwmjxjnydexzjce,,827.0,PPL,twcgic,1-494-642-2744,10.0,rfddzooiqwycfguvlorytlblublhgkcsptfjmiowvutmjvbrr,TX,W,4.0,,Lowell,lxw12816,362259.0,NETQKSVLXPACUDXWIOKWIHMDOZVLSEIYCBYTDLHNZLHWS,United States of America,Carppugrrmtlvocqfgowdraill,2728067.0,,O
1.0,DVDHKBXAMV,,600.0,Energy Transfer Equity,Kffvlpysz,1-815-217-1481,46.0,Dmqvywcxqonomesmdtgrcxgrnvwvmcozrslmdgsg,Nova Scotia,M,8.0,2.0,Charlottetown,DVD12817,92401.0,Veogtegkcgumzjtppmedlhihahrhawirmnsmgmycutbwjprctsejogikkenxb,United States of America,zmgxzqrlvouhsrrzjfjsgiddkxpjhc,568080.0,F,O
1.0,GLCJFCWD,K,502.0,Polo Ralph Lauren,Mynyqfb,1-944-331-7754,64.0,ERSZGPHIEDNFAVOQTFBNAVLKLIZHWOQEIHEPKPQPGPYLDZFWRWLWENWNSOAEPLEISIDM,MO,M,3.0,1.0,Denver,GLC12818,86006.0,gmhueumferolfaxibvsivnjsqnvpoeum,United States of America,Klywfvn,358790.0,m,O
4.0,Ppjdxpybztxtwztbyjszpcwiwziupm,v,320.0,,ctbuaom,1-415-898-5346,41.0,BERLBOWGGFTFFFNUJGEDLERGSLCXYDWVKWRVCTLTFJX,DE,S,0.0,,El Paso,Ppj12819,403817.0,HBVDLFZADLXQYAICWAULTUDJSAXXBFSDUNAPTNVHWGBCTFRXUTGJHACDUGLPRRUUVP,United States of America,MIWLRS,2918098.0,F,O
4.0,Jsmzwcmewknfeby,,,Ecolab,Zquzdqgtpfp,1-508-816-1520,29.0,XXNBFBHALWDWPUHVLGXFUXYWQYNUJVSDSTSLHDQHOVAPDMFZLTHKDLMISUYPSLFGWVUSGPSBPA,VA,M,6.0,3.0,Charlotte,Jsm12820,20449.0,Sgqtkswubegnvulxnvtapbfmozyybypeowazzunlxlqxsicgq,Canada,HMBJXPOITLGO,302848.0,m,O
5.0,JLISWIVFHZEFVHUODEH,,649.0,Penn National Gaming,Lvhbhrsda,1-456-198-9654,92.0,Gluei,IN,S,1.0,,Mesquite,JLI12821,339958.0,Gsaxeg,Canada,wedvvogzjvthdvzhgkcvtqq,2132086.0,,R
5.0,WGOOQPPT,,482.0,Qualcomm,Xhgoi,1-505-788-3867,4.0,IRZRBIUCKGPZWDNFPDXJACZWOCIQDULGASLIWPJVVYCOPPGRBNM,IL,S,10.0,5.0,Fairbanks,WGO12822,452258.0,Urmeocqwqytfhiyanywuqwbedealjroygzgstpuoofcikcbidgm,,embwfjhgmozdufyfxitsdrbnkddfld,733214.0,M,O
1.0,nykpsr,,589.0,Roper Industries,Gikddslxxefh,1-668-722-1036,25.0,GRQMIVHFQLMMSJILISLZDQEKPFRVFAKNK,NY,U,4.0,4.0,Lansing,nyk12823,234378.0,HOSVMPVPGIB,,Kfoyqggkbcxzk,2857093.0,n,O
0.0,DCXMJAZTVHICHDTDIYJSUKLS,,317.0,Charles Schwab,Toqfli,1-050-687-3753,12.0,Lcvhcbbhqmuxykuannltbnunqrl,Prince Edward Island,D,3.0,3.0,Independence,DCX12824,446427.0,Mosxwqmadggfgnxaqrkacxkgbnyabjhgwdselsiqsxxupstvoofakdjvhticntiyqbnaolyfjp,United States of America,fojdpermiblkrup,1960738.0,,O
0.0,prkmxalpdjyzots,,764.0,Valero Energy,eypchvym,1-351-871-2269,,htbehtvhndesuxnxqzoxbueyxkiwykcdcksccpfrsfofaahymwtfqi,AR,U,5.0,5.0,Baltimore,prk12825,,Eytaugbtzzvn,Canada,UKTXXUHVXWIBGIBXURAZWNUQOM,28764.0,m,R
2.0,Keqmqvjh,,737.0,Dun & Bradstreet,,1-344-055-9285,63.0,Hkboxqgcyrqfztdmrcdvhxvckxpaafvdzvzzastjzjymcmghanxclxftqbybdvadnnnefkhyll,GA,U,4.0,4.0,Rapid City,Keq12826,249143.0,CAIDDGVUZEIUZZDSUMCDQMWVZHCENCBKIIHCIOLLVCAPFBHQUSXSAOPYUKZBOAJHYH,United States of America,Swjbltfvupktmgk,2778082.0,m,U
3.0,Pikhhovay,,453.0,Nationwide,pphkdmxpe,1-002-743-0185,34.0,qdevbefgoelfhjqtktploibdeswvwmmsggmkspsoditoolwhdjwpshizno,KS,U,0.0,1.0,Regina,Pik12827,440389.0,mbtrlcsgemconlbjlgurpumoawq,United States of America,ZEAZGFDLKKUKXHU,3017214.0,f,O
2.0,aqimpnjfydokuokghmzjeojowl,,300.0,Scotts Miracle-Gro,aduxvhigia,1-770-549-8737,12.0,Dwdfcalnptcmnsceulqjdhgm,IN,W,2.0,1.0,Tempe,aqi12828,402172.0,mppansifctjwqamhooetardbmbpqvihqduf,United States of America,kxhyhlwdfntlu,,F,O
5.0,tzlwnjnoyzifbddw,Y,458.0,Northrop Grumman,bfcdaq,1-837-600-2003,23.0,Tgtgdqfsapjnioanznaigsfcajwgepxhdbnpcqkvuwf,Quebec,M,4.0,2.0,Sterling Heights,tzl12829,424026.0,tycyvegvomleihjetimcgxsjmqabgvplrpwgvhjatwy,United States of America,BKKVEROPNGDGSIABPXYWTL,547605.0,,O
1.0,oolkgiwlrskrehzbko,P,,NewPage Holding,Xsebnbazzuxm,1-007-407-1539,73.0,YYWJHRLJXNAGXMQKIJVBYDVZBYPQBZAHVLDGPSEMCLQVRLQUQNZEWTKOXDHRQMVIDECBPYLHUFQ,UT,M,10.0,4.0,Edmonton,ool12830,444330.0,Gdlrhztlzzjomkvkhmblvuxqwsewdr,Canada,UAUQPNTMABRSSDEWJNOM,1923491.0,s,O
4.0,Gcsoskmqpaksnrsvztuyi,,317.0,Celanese,Ceiqkpxsimo,1-107-786-1764,36.0,Qfmzrnbmeasnthrowltjzlrlnefjmznwgmmbpyqna,NV,U,7.0,0.0,Pasadena,Gcs12831,305897.0,GFEFWBMOBPYUJIPLQFDJ,Canada,tkalfzzb,274597.0,,O
,Tqdvleqz,a,828.0,OGE Energy,JHRNKTOCX,1-584-108-5822,51.0,uedypxvkaplaaglosj,AR,U,5.0,2.0,Little Rock,Tqd12832,377098.0,Titaolimoqtdrcnftjyieiovugfuzkosz,United States of America,FGCXVONIH,1016413.0,,R
4.0,Imtzjjxqnr,,676.0,Pepco Holdings,,1-893-081-4706,53.0,OPXIRPJZAVHBPGUNREW,OR,U,6.0,4.0,Tallahassee,Imt12833,18397.0,Lwxlvyeszplrsrjpxohrjnaehooxsicearryxgdrnewjyhk,,lnbkaj,2712645.0,m,U
2.0,Onkigmi,,499.0,Ruddick,ulkxftsqu,,35.0,ielymlvvlrvifqfsmpjdzghnvazptepymajkdndrhyhfzokkclugef,VT,S,0.0,5.0,Independence,Onk12834,43751.0,Yjklnfwybbdpcrnkiwhtmxaieufrcanllplnxiaxvkfephktqgdsl,Canada,yzubkaygflgti,1977750.0,,O
0.0,Vmojgpkpeqzbaztfbyrfjhtw,,695.0,Cameron International,Khnjodjytb,1-241-945-9443,39.0,,WY,M,4.0,1.0,Tucson,Vmo12835,406351.0,dkcchdlcvsfdroyjmhzsfqslqraknnjnzomflggnvayzihgxuooivyfmscmdhevzswxpgjmwgnobz,Canada,Iwlcgnwmopnrtlwyngfgqrmsij,1703699.0,f,O
4.0,Xtpvdibljuauvinrbfsfqzuxl,O,426.0,Crane,Cictpwoytnm,1-801-732-3027,89.0,Kdkiqskqosklrbzmxnse,WA,U,7.0,4.0,St. Catharines,Xtp12836,490101.0,ZEPBADUISWKJMOXDKDFIN,United States of America,ITJLLZEFPXELSRQVCTMP,757938.0,m,O
4.0,Oqmzmifshdnpbsbeqhc,,,,vtgwivurw,1-192-360-6484,98.0,Gveclzhahfzrabzrepqcuhsibclhhvuleyrgfv,FL,S,1.0,3.0,Halifax,Oqm12837,126420.0,DQFIYQZTQJPMHNBMKYJAUHJBDDSABESTBBXTKBTXRTMHEQQSAICUNPGSZECAVJDWGWFXXOPPVFZROPFT,United States of America,PEEOLCMLYUPHYKYGKMKLTHLGIO,2841182.0,,R
2.0,Bumxsit,,327.0,Tupperware Brands,,1-741-738-4105,4.0,Kohnaptmlsvegqnpiednmwsrtcvmreweqqvjmf,NC,S,10.0,4.0,Huntington,Bum12838,467950.0,Vnxpadvyovyddngs,United States of America,Hfnddhd,1285049.0,,O
,Dnradyfqjyvalrlxfspvdtuve,,360.0,Qualcomm,JKYKLCTBJUK,1-324-925-1603,67.0,Rkiqpflfzhdzphfwrsqi,ID,W,1.0,5.0,McAllen,Dnr12839,375100.0,VVALIGSKEJNWFJVSYXROUXPBSIHFOKCTFFDPIXTTSKPUVCIFXTSNE,Canada,LQUAUWNQUFZMKSNGKUGMRXPS,650959.0,,O
3.0,pkxugebddejhfqjsuxfb,,408.0,World Fuel Services,LOWRMN,1-023-320-0309,65.0,Duimwghwoyrazskpdaqshmkkxbbwgrvyjjivpiqdudlkaqsmfqdwerdhmpmv,Prince Edward Island,M,4.0,5.0,Modesto,pkx12840,451851.0,nvotijrf,United States of America,Ggdnhjdzhs,,F,O
3.0,YFPXQYAXJLBOQTJWFOXBQZGQA,i,395.0,Fiserv,RNHCFVTSWCH,1-345-330-6536,50.0,IAQYWQNVTWXPWQHDZJNUDWFQPJUCAZZYWECPLNZJPJAWFNHXNTIECHBT,NJ,U,0.0,5.0,Victoria,YFP12841,127524.0,DRTEBENPVTTHDZDMYOIUOQECBFGWQTJFOSZSYB,United States of America,Upswaieoh,951706.0,A,O
4.0,Lcslrtxpwmecnxpaxjuhdnmnjiylg,,535.0,Tenneco,HBSABBKY,1-505-223-6536,34.0,Egyrabmkbkqbxxhdaqdtwgpeuwxergaqafmrmadkfpcunxiyaqjskehpwypvgfzbcgkwkcpmxsdr,NV,D,2.0,1.0,Las Vegas,Lcs12842,270886.0,lpmozketeyjnxqxlfejutnvkvalzdchopnxnwhazjmrzqulqheujafnuwytgrmnklygpmymksvioooh,United States of America,hsuenkyt,2226048.0,F,U
3.0,isgrgguaqitattziubpwd,,706.0,Andersons,cnjrjo,1-046-267-0234,43.0,PECFUOJGIAASVOFYBQRLDOCVAKRXSDXHJQROK,NV,M,8.0,1.0,Honolulu,isg12843,73309.0,Jceimchzagosgarcydmjvviywvuktiaerdwgodwsgjndlkrdzyomkmdbitqfwqzurch,United States of America,ZJECPHNXT,,,U
4.0,Ytjianrdnknnhiucaacthae,,498.0,Coca-Cola Enterprises,Iufpjayvjpa,1-768-103-8876,83.0,Qozlmgschlhngbzxdqohgiovv,MD,D,4.0,0.0,Charlottetown,Ytj12844,9660.0,Vwefdizndd,United States of America,xxtcfytehjfsoj,2410425.0,F,U
1.0,vvmurjsfcrvapohoppkipzfuhh,,303.0,,Gmijj,1-068-591-9487,32.0,Nxqabtjvlsuoghjhmuzjj,NC,W,7.0,1.0,Beaumont,vvm12845,408662.0,DQVNXGKOYXMLKZICFUHTGHRVLRCFPARVTTPPRIVB,,Ihnet,1101692.0,f,O
0.0,mswbfzmjkpxhiyii,,745.0,Aon,KVELFJP,1-132-225-3199,76.0,UHDJVMFMBVPVKSPVCOYWSMHIZQJDDIVW,MO,M,3.0,1.0,London,msw12846,354733.0,NVAQTQUXWKSUKSDGCGM,United States of America,tahttc,2517496.0,,O
2.0,hwcfeluswotcpcfmnywf,,648.0,AMC Entertainment,hctoank,1-589-402-3116,51.0,Ecvinwmkphyuazvwjduomokynualoqikgnricgwgpdfwoxgwgsiyomrwpv,SD,D,1.0,5.0,Inglewood,hwc12847,257620.0,FJDYPBCL,Canada,voeakenonqbfytgycdceybwlylq,1982478.0,f,O
3.0,bjjcpiyczkeorxqxogcim,,760.0,Sun Microsystems,Rektcocyxz,1-354-772-1400,60.0,Awuxikprxsmyyupugrqqxbguwk,WY,M,7.0,3.0,Kansas City,bjj12848,260044.0,gqvmuhrlnvdkbyvbwzwbungyjtsqcrorctsbse,United States of America,ASVVDJVGCBGDOFBSBXK,1928359.0,,O
5.0,QBRQDPOHQFSCOLHMFJYUM,w,789.0,Texas Instruments,Hcxjiv,1-059-568-8258,2.0,Vstiphiyivdnjfobmpjxwnvrvavntmoemqymuohozmcuyji,AZ,M,5.0,1.0,Rancho Cucamonga,QBR12849,223349.0,xdqndtaoiadjtsyabdxailmtxnpbqdusbc,United States of America,Rcbfzljreymrmhxpcjpgj,834606.0,f,O
4.0,Bdqowghsjzoorhrm,W,830.0,MetLife,lalsa,1-536-221-0110,48.0,Rmnrlqjeq,Manitoba,S,0.0,5.0,Dallas,Bdq12850,420929.0,lhqhdqbyedilylrmtkuwjketowwqbtuujbknxrypxkit,United States of America,Cgpwlkfdfoeirml,1270692.0,f,O
4.0,HLVZXLPXYVRTD,U,745.0,Williams-Sonoma,STDIIMJSDET,1-465-945-0878,60.0,FGGIUQJRGXESDBTHVGKUXYFKYW,Quebec,S,5.0,3.0,Miami,HLV12851,409961.0,Azowifuffwyiia,United States of America,Ppnjpzhq,2970030.0,,R
0.0,fyrveszoqdwwyghpiaegwk,G,460.0,Helix Energy Solutions Group,Xblbhqtuclu,1-862-969-9340,,RXJKJNXUUKDCNVVQTCFBOJLNRZEPHXIWZUMFRDTJ,DE,M,1.0,0.0,Orange,fyr12852,,Ssppikwpivgxcttakaijnqpznyhgnciiekkivjg,United States of America,XNYJYXKBBDOI,1805684.0,,O
5.0,EPNRFRPCZGGJTUACEYQSWSCZQCH,,698.0,Briggs & Stratton,Bfxkafmhr,1-110-510-1005,4.0,lhgcxmibahthnvqqronxfotkacocqaojukbifhhdyumrobvvbwwe,NY,M,6.0,1.0,Waco,EPN12853,498158.0,Ccqcc,United States of America,Nvmstyahzg,2238781.0,,O
2.0,dnfvhpffbobogjmoylf,c,612.0,Paccar,FSHPVQARQPZ,1-946-047-0385,18.0,Zbecrbvhqxhjwibbawqughlybebickhtvpczppxyubwazfjekevsrqukzyukyfl,CA,M,9.0,1.0,Columbus,dnf12854,96483.0,Wdunmlkietwopukmrcjlrjbwkixesfqvv,United States of America,Bdavqrfyotqfbu,2490224.0,,O
5.0,Yuhwcwz,M,567.0,Watson Pharmaceuticals,IQLPLGQSSQG,1-222-788-0196,37.0,Cihltvnuganqwabkqcuiccyragcrrwdjlto,VA,W,0.0,4.0,El Monte,Yuh12855,17846.0,yqbwfzyerjxlgexyirtiouqcfwmpmpwoungqevkbzwvpyxmetarhlwgnviixqzxqwvhlujdfrevqzxvm,United States of America,Crmdtznssfymredevbuv,,F,R
0.0,Hizrbxfpc,,375.0,Live Nation,Epocsstwvqmw,1-170-639-1755,67.0,,NJ,U,0.0,5.0,Ontario,Hiz12856,133982.0,,United States of America,Qkfqypfwylepmgxrvrovzx,2803509.0,,O
5.0,OQRCKOYMNFRIQZQTLJF,,614.0,UGI,Cyhuylxonki,1-982-172-7586,17.0,Lhjdnbbshhymjhmbkulbvdotgaypm,CT,M,10.0,1.0,Lakewood,OQR12857,404620.0,Cujqaayoespgngnjyxmeiirrluumctxphochwsordvutcpsuklba,United States of America,nbrlquxtn,96716.0,,U
5.0,MERWXLRSQDBBVNQ,,,Analog Devices,Uzzirbzscvr,1-771-071-7879,2.0,tasponrd,LA,S,3.0,0.0,Santa Fe,MER12858,443960.0,Rekezivhkwjwfjigrvszqibldfuedrykulahxcmcqanbxboqlrtaroncrlyrxbq,United States of America,Foapy,2498353.0,,U
3.0,Bszxmgsqfnsdbbtpshskmcpnt,,599.0,Aleris International,uksetfatieh,,99.0,ejpbrelclpckzoepcqrwftsinkewspicukqdhenshlvrpjiprlefmartpzjjokksfmlg,OR,U,2.0,0.0,Brownsville,Bsz12859,54667.0,GNAQIIFQJKMBGCMSWUUTWNFAYCGNPWAGDISEDERJBKJXTILXUGLLHWPYZQTLXH,United States of America,KINDN,2205830.0,,O
,Tusmbkfkm,O,432.0,Systemax,Xlpwzjddsxyo,1-568-913-0778,64.0,Qfbpzyfhfufmlarxesakgxwxmojvnxvqmotcilnombfmgqdxlikog,LA,S,10.0,3.0,Santa Fe,Tus12860,280753.0,Mpwclyqpxkwbzbzjv,,Mnfrizv,3768815.0,F,O
3.0,Xakwxzsvneegquoggyzh,,310.0,Autodesk,vxmsxbziif,1-454-153-0835,53.0,Crudxzkdzkiccbnymbuklpgesnuxwjjgyjncmoyxfiuzhwyfmpkklkxidnbibotgweryjn,Newfoundland,U,9.0,0.0,Baltimore,Xak12861,381535.0,SVHCVDESDIWUQNSLBIBBQKBIHALRXZVOYOGDTHEVNHSDXWLJJETXJGNZXSXS,United States of America,Mqfctdeklyvvqqhpgencndpfq,,M,U
,Kgwhkgkqbiwoxobwnwveguirgk,,705.0,Mohawk Industries,Ngyomkg,1-535-220-4102,30.0,Flrovkzopngzgabeafgujktonrbqtdhdgujpsldivaurx,Manitoba,S,8.0,2.0,Lincoln,Kgw12863,390420.0,ecejovqlindgxwyxfpuwjpbsjllzglopdbbfuahlmqoukrwuvefuazjofstqpdpxhxqpre,Canada,Wmvcwzggfcldrlaiihnffoz,2895361.0,,R
3.0,Schohfqgt,E,439.0,Principal Financial,Zrleke,1-702-173-3160,23.0,DQMRPWLSBZIUDMYKYMNRYGVEELSCWILNHGCGXLXMQPAPBBTXLQW,CA,M,1.0,0.0,Chicago,Sch12864,286471.0,xiszcmifngymhqrsikbexxdelfuwslpjqzqjqchjgwmmialzhwuqupvyoxluezunkvgzcjzaekdqt,United States of America,xiktk,3484429.0,,R
4.0,SOEGSUTDELTWZTDAITCJPXOFOYJE,,770.0,Country Financial Services,Pcltedljdmk,1-308-206-2244,18.0,Lcslwm,FL,,8.0,3.0,Little Rock,SOE12865,261843.0,,United States of America,tnofxunwoxluzvveeswnwh,849395.0,,O
4.0,PUKIWTPIHU,,521.0,Teleflex,Kllntmosbyxc,1-599-054-3466,24.0,XUOXKOTMVTKMGHSDURUYDKBADKARQWTZAITBBBXHBRIPFCONG,RI,M,8.0,0.0,Charlotte,PUK12866,418622.0,Gxkjxbvszdyjicuevomgpmtbwpwjmmxxlckbsepjktp,United States of America,Bfhbnfdmakbprhisubxyvrxkbpqaz,2738747.0,f,O
2.0,Fwfwqyurmlrneyulikjix,y,551.0,RadioShack,HLFVD,1-526-512-5055,68.0,QYRQRSV,AL,,10.0,5.0,Oceanside,Fwf12867,50596.0,Wkmctmdkfnndzmehepmckivihrtgfsetawauxezelzoijxdsacsefuzojmugg,United States of America,hdnbhwfirzlepafredo,594382.0,,O
4.0,fgfmfosdsluiaagxxouhgpjfwdi,,597.0,Solutia,NGFHDRTQUJ,1-684-476-4139,71.0,Ntfgalqxusmtottmvsxhrfeawfiflturhklbjvavylqcjfputbtrnhaxwziuxumcfcwghvy,LA,M,3.0,4.0,Bridgeport,fgf12868,186907.0,xjdfdugtvqfurqmodjzrkjstopvgtportrywdnaqaehqfssqlfniferiuadtrmzctsh,,yqvycwmlrnh,2803157.0,m,O
3.0,RIPKWNAIADVGCZQNEHEQRSGB,o,819.0,Home Depot,Pujdd,1-308-728-0278,63.0,Ubbiyysiiujtfdtobkrlreojcy,KY,S,5.0,4.0,Fort Collins,RIP12869,149292.0,Fqloyizjgelbkwnmahaspdopdhzuvrofheyahhnngdiasufkkcqdtmkgbppaosmovvjdqoewim,United States of America,iyjrsnnldbsrkvtpibvfkdziyg,1998054.0,,
2.0,Fgyotbrcmjqtwzmwfjybapmgymhgzh,q,506.0,Fortune Brands,okxttfhi,1-190-731-7874,80.0,qozqpqbsoovxhiuxwrnodexplvuuojena,KY,U,4.0,2.0,Las Vegas,Fgy12870,385358.0,Muwtwyhhufyfjgbgxuawmqjzujkzcbc,,GWIIT,867553.0,m,O
2.0,Dpqbfapuuuehjv,,355.0,Morgan Stanley,lnxvk,1-613-824-1706,,Kveneqjzohdnbxkupxutnbmdlradtowaqcmclcbvfxtxktgsnzms,ID,M,5.0,2.0,McAllen,Dpq12871,430576.0,Fibvztekaxbgrjisggjvt,Canada,Aeefbezkzpkk,2835340.0,,R
3.0,Lsvrrgfvqulzzeqwergbmsgn,,735.0,Advanced Micro Devices,Gtovwl,1-210-340-4624,41.0,wocdacpptbprcemmiplaafeuhzctprmslbasagxuppnsyxvtqmyqmqpcddigqqrp,MN,D,5.0,0.0,Oshawa,Lsv12872,363316.0,Gccvheeodzgqdergdheqfbvtqlliyavzkwfgluewrvbrkcqxmmmcihm,United States of America,Fdnuwhbmtx,3005045.0,,
0.0,Kjfof,m,535.0,Patterson-UTI Energy,UTWQR,1-898-024-9566,35.0,Togvdfeqozusouiqugunvoeuomvngophrbdobazmqugfwrks,MO,S,5.0,4.0,Mesquite,Kjf12873,25667.0,Mjptqgeevdlommxnnidpyjkalkkprwfpwevdrbyzolafz,United States of America,Svwzwuey,3468507.0,F,O
0.0,lifqvedkftmlpexkhjhzkauce,F,548.0,Mutual of Omaha Insurance,ERDGXONT,1-088-938-0312,32.0,NENXSFVZVHCOSZOFUHKSTQTACWL,NM,D,,0.0,Los Angeles,lif12874,428168.0,iavwgmexglxcbrbb,Canada,xxenwkorunfqksjkerdmshdz,3406613.0,,R
2.0,vaxbpkdtaynsavpebddqhkopcaw,K,376.0,GameStop,RQUMGWI,1-050-997-9585,30.0,hxhvru,WI,M,4.0,4.0,Fort Lauderdale,vax12875,346317.0,dpzorswggeaisgibyefolkvhfgqpemzcsgakzjpxboanjhczemncduuibrryjlicgpbswyqedxb,United States of America,Wrxwmnsfymirncncdkfcn,,,O
5.0,Viemrfibdpmqewvbfpurtn,W,441.0,Pantry,YQHEFXX,1-075-417-4832,65.0,usonpmhsumshjfsxlgamqklauwesoxckqxaa,MO,S,6.0,5.0,Madison,Vie12876,182949.0,PBJCPTCUDCBZZFDUGPAPBHD,United States of America,RLSHDMOJDWNU,2398882.0,M,R
0.0,Znocvdzafbehwd,,577.0,American National Insurance,Gmsma,1-894-208-2862,63.0,,NJ,U,0.0,4.0,Victoria,Zno12877,414677.0,VVHSQCQCMCKSVOTGVORXNIRTZRPHLT,United States of America,ejwfucelzsqaoyllj,,m,U
3.0,ehdbkaui,,470.0,Tupperware Brands,,1-588-826-0221,33.0,OKYEJKKQBECD,British Columbia,S,0.0,,Des Moines,ehd12878,136480.0,ckmhwckxqrwhlillnxaw,,Otdbcfdagrxmgq,1572808.0,F,O
4.0,Jbcjrmgo,,673.0,,MVQPYFDT,1-928-569-9269,78.0,Idyetahhhxolnzcuznqcihvcihumtmlfuvlmbksytlnrsasrulxxokl,UT,U,1.0,4.0,Torrance,Jbc12879,359713.0,Vwwaxvnliapyodiwlrhsqnhmppylookhiunclhnbekxdlyydjgdzgenlq,United States of America,Dggzhfntmfgrsdfffzwqbbqa,2345909.0,m,R
5.0,avdffeswhhglozjzajrkbulx,C,361.0,Western & Southern Financial,Xmtvxpdxg,1-197-563-9258,9.0,RYYPEGRUKTIPJRPJTLKBHGIBCDLHOTKRFCHBVWTNZJHJGUUP,TX,M,0.0,0.0,Yonkers,avd12880,180925.0,Jwxisujkcneaoplyyygfmbsgmonukouediqtvdrlpwiolbld,United States of America,unowpxaxusesfeifxtxazejmfozo,403189.0,F,O
0.0,Xwizwgbvxioqionl,R,741.0,Fastenal,,1-909-314-7780,10.0,OVCXHPOULTYDAZFSJJLVVBGBSEDLULYPAUASXYTVEGUKVGFUVPVLDLFYMMHMLXLIZHMUNYJQM,HI,M,1.0,,Lakewood,Xwi12881,359348.0,Igawvaqbhmoyoxgjvzwodavonredztjtgxszftyxrqtzsfnzcetwlyrbbpoytpisxcjh,United States of America,lggrjqitknqibwrffrela,1971569.0,,O
4.0,zmmrcfvdswpuzrqnhwp,N,779.0,,FTFOT,1-949-142-6809,43.0,Mexqimoedxwghkgwunqlqklddpzjpsausmudwzpnxwoxvofnogdcdqycnms,NY,U,3.0,2.0,Calgary,zmm12882,234286.0,Yioaujptinuhlfqj,United States of America,Etnopadawwst,3168477.0,,R
3.0,Vplhxsqj,,625.0,National Oilwell Varco,KLGFT,1-072-952-5343,94.0,LMVFLUMABFJNCCENLJXGIESZK,LA,M,10.0,3.0,Mobile,Vpl12883,447519.0,Kvqfzmqvpahlrf,United States of America,Njerotzfmnrhyrxc,3321462.0,,O
