AgeID,Ag,NuCreCar,MiIni,Sta,MaSt,NumC,FiNa,Ge,C,NeWor,AddrL1,NumCh,OOReF,Ph,Cou,In,CrRa,Empl
CHA542,31.0,4.0,Z,Prince Edward Island,D,5.0,chiu,f,Macon,2128295.0,6769 pasadena upper,2.0,U,1-590-750-3187,United States of America,236385.0,,State Street Corp.
PAL543,22.0,3.0,T,Saskatchewan,M,3.0,Cosette,,Brownsville,765927.0,2132 meadow lake upper,4.0,O,1-530-766-6655,United States of America,12749.0,757.0,Manpower
Zou544,70.0,6.0,W,KS,M,3.0,Derrik,,Birmingham,825727.0,19068 coventry park,2.0,U,1-620-591-2887,United States of America,130369.0,623.0,Seaboard
Kar545,46.0,3.0,A,AZ,M,1.0,Inquire,,St. Catharines,1003330.0,15185 simpson south,5.0,U,1-890-642-9374,Canada,59415.0,390.0,Rockwell Collins
Bas546,68.0,3.0,F,LA,M,2.0,Nalin,M,Oceanside,2828054.0,15565 washington crescent,0.0,U,1-518-006-4680,United States of America,358142.0,394.0,Applied Industrial Tech
rit547,38.0,,,FL,W,4.0,Franciska,m,Sandy,665662.0,4482 pico crescent,2.0,O,1-662-149-8461,Canada,489823.0,427.0,Popular
typ548,8.0,4.0,Q,Manitoba,U,3.0,MARYLOU,M,Boise,74977.0,3029 hickory lower,5.0,O,1-671-417-7863,United States of America,193546.0,814.0,EOG Resources
CHE549,84.0,10.0,G,FL,U,2.0,joya,,Huntsville,1641257.0,1238 westwick west,2.0,O,1-162-283-6673,United States of America,372888.0,,Great Atlantic & Pacific Tea
Bea550,55.0,2.0,,NH,U,5.0,poh-soon,m,Bismarck,2100680.0,4435 tahoe south,1.0,O,1-784-304-4388,Canada,340144.0,521.0,SLM
TAK551,37.0,,,WA,U,3.0,Ag,F,Milwaukee,2933699.0,13175 halifax lower,4.0,,1-019-479-1325,United States of America,90461.0,339.0,BearingPoint
lee552,37.0,10.0,,CT,S,4.0,Ag,,San Francisco,3118613.0,12807 mccardell upper,3.0,O,1-844-746-1067,United States of America,14053.0,642.0,Kansas City Southern
Ras553,65.0,0.0,,NY,S,3.0,SELINDA,F,Savannah,507288.0,23539 LA CIENEGA DRIVE,4.0,U,1-102-108-4401,United States of America,259822.0,347.0,Schering-Plough
Bal554,53.0,8.0,,NY,M,4.0,Takashi,M,Sherbrooke,,1503 STAR CRESCENT,4.0,O,1-205-973-1756,United States of America,44865.0,461.0,U.S. Bancorp
MAP555,28.0,0.0,,WV,M,3.0,Angela,,El Paso,1447642.0,1311 apollo north,3.0,R,1-264-639-0727,United States of America,49449.0,465.0,Arch Coal
Ham556,63.0,,,TX,U,5.0,Trenna,M,Pembroke Pines,3810843.0,15613 PAINE LOWER,2.0,O,1-988-548-0547,United States of America,355613.0,419.0,Burlington Coat Factory
sha557,76.0,8.0,,ID,S,2.0,kary,m,Jackson,945156.0,19085 AMSTERDAM AVENUE,5.0,O,1-722-272-4914,United States of America,59658.0,752.0,FedEx
bur558,18.0,9.0,,NC,S,,Steve,F,Costa Mesa,792813.0,254 cartwright street,2.0,O,1-610-586-4684,Canada,34855.0,548.0,Medco Health Solutions
SHA559,6.0,9.0,,MD,W,4.0,JACINDA,,Mesa,459855.0,22712 BEACH UPPER,1.0,O,1-012-449-0747,United States of America,372830.0,451.0,
Ven560,84.0,,,British Columbia,M,1.0,Tierney,,San Jose,3616962.0,4953 williams boulevard,1.0,O,1-839-508-0901,United States of America,336857.0,481.0,
Eve561,29.0,4.0,X,IA,M,5.0,carolle,M,Evansville,1843310.0,11038 panther creek south,4.0,O,1-147-165-3646,United States of America,472518.0,759.0,Zimmer Holdings
GLA562,21.0,7.0,,Quebec,S,,Bcspatch,,Henderson,3756835.0,14422 morning rue,3.0,O,1-630-305-9147,United States of America,405694.0,443.0,Urban Outfitters
Mat563,90.0,4.0,,MD,M,5.0,Feng,f,Bellevue,1612815.0,3542 blount boulevard,1.0,,1-071-894-6279,United States of America,85791.0,529.0,AptarGroup
CON564,3.0,5.0,,AZ,M,4.0,Rhetta,m,Kansas City,2872238.0,6054 chestnut avenue,1.0,O,1-995-658-8433,Canada,,434.0,Albemarle
SCH565,12.0,5.0,G,WV,U,5.0,Jai,,Garland,3541254.0,22105 grandview park,0.0,O,1-114-481-6095,United States of America,442960.0,836.0,AGCO
Ste566,94.0,9.0,,Saskatchewan,W,4.0,Anna-diana,f,Boston,152437.0,10959 throckmorton east,1.0,O,1-162-938-2089,Canada,58898.0,360.0,Energy Future Holdings
ene567,81.0,5.0,A,VA,M,4.0,Marieka,M,Burlington,934103.0,18464 ashbrook lane,,O,1-667-787-7227,Canada,97701.0,605.0,Johnson Controls
gol568,70.0,6.0,O,MD,M,5.0,ANGEL,f,Charlottetown,1448651.0,14624 halliswood south,0.0,O,1-650-795-9539,United States of America,5.0,307.0,Agilent Technologies
min569,36.0,2.0,,RI,U,0.0,Prudi,,Santa Clara,1237484.0,2756 BROOK MEADOW COURT,0.0,R,1-682-888-4469,Canada,57679.0,531.0,Leap Wireless International
Too570,82.0,9.0,B,MI,U,3.0,Hortense,,Fargo,2689466.0,291 sheriden street,2.0,O,,United States of America,142598.0,,
Kin571,76.0,,,ME,U,3.0,Gennie,,Windsor,2475923.0,10352 marathon drive,5.0,R,1-150-419-9838,United States of America,177419.0,731.0,Assurant
SCO572,16.0,2.0,,WV,S,2.0,Jaya,,Tulsa,2099647.0,3063 howard lane,2.0,R,,United States of America,160620.0,572.0,
INT573,69.0,1.0,,NH,M,1.0,TABINA,M,Fort Worth,3552832.0,1612 WOODTIMBER COURT,,O,1-528-492-1214,Canada,64464.0,555.0,CBS
Gab574,40.0,6.0,,DC,U,3.0,Jenson,,Rapid City,3468821.0,6044 SYCAMORE SCHOOL LANE,3.0,O,1-671-646-8226,Canada,442460.0,305.0,Pall
Kun575,9.0,1.0,D,SD,D,4.0,KORRY,m,Independence,3679758.0,11414 jay street,3.0,O,1-235-809-9318,United States of America,285673.0,304.0,National Life Group
Gra576,2.0,7.0,Y,PA,U,5.0,euphemia,F,Missoula,3049183.0,6492 hammond avenue,2.0,O,1-466-001-9662,United States of America,439451.0,444.0,American Eagle Outfitters
DAR577,23.0,2.0,,MT,S,0.0,AHMET,m,Worcester,2014126.0,17111 sunset crescent,2.0,O,1-819-322-7863,United States of America,43404.0,791.0,
Edm578,29.0,0.0,Q,CA,D,1.0,Nevsa,,Cleveland,961115.0,20128 davie lane,1.0,O,1-205-296-6131,United States of America,289432.0,404.0,NuStar Energy
laf579,1.0,2.0,,NC,M,2.0,lauretta,F,Pasadena,,8420 ashley upper,0.0,R,1-241-523-3947,United States of America,321953.0,685.0,Dollar General
lai580,,,B,IN,U,4.0,Simona,F,Dawson City,2737745.0,5835 bittercreek north,4.0,O,1-027-673-6141,United States of America,155004.0,343.0,Qwest Communications
SAL581,58.0,1.0,I,IN,M,0.0,Yehuda,,Hayward,2964605.0,3024 basswood lane,2.0,O,1-277-583-4235,Canada,86231.0,825.0,Bon-Ton Stores
Spa582,14.0,8.0,U,IA,M,2.0,Thakor,M,Fort Collins,3750226.0,1726 clearwater drive,2.0,O,1-619-627-1128,Canada,168457.0,539.0,NV Energy
ING583,76.0,7.0,,MD,M,,SHELA,F,El Paso,409120.0,12782 LENWOOD SOUTH,5.0,O,1-786-797-5637,United States of America,385314.0,757.0,Ashland
RYD584,15.0,0.0,,MN,M,1.0,Rayna,M,Houston,2421341.0,7626 clint west,3.0,,1-325-198-9893,United States of America,92764.0,573.0,HCC Insurance Holdings
kau585,27.0,1.0,,ND,S,1.0,GUY,F,Fullerton,2670385.0,22041 olmos way,1.0,O,1-755-995-1932,United States of America,51638.0,347.0,Olin
ROU586,,7.0,,MT,M,4.0,AUDRE,F,Omaha,3796266.0,588 knight lower,0.0,R,1-140-299-7292,United States of America,447260.0,509.0,OM Group
Fer587,71.0,2.0,,British Columbia,,4.0,YC,M,Indianapolis,1838022.0,19151 gibbes south,4.0,O,,United States of America,13330.0,598.0,Merrill Lynch
Lap588,8.0,,,Quebec,S,2.0,Tabitha,,San Antonio,1590036.0,14389 weller upper,5.0,O,1-687-203-0414,United States of America,393861.0,402.0,Washington Post
roj589,30.0,6.0,Q,NM,S,4.0,sandi,f,Colorado Springs,1753725.0,17687 DENTON LOWER,5.0,,1-354-912-8380,United States of America,259584.0,,Molina Healthcare
Rey590,86.0,1.0,,WV,M,1.0,JACQUELYNN,M,Alexandria,1268467.0,11872 CRYSTAL HILLS PARK,0.0,U,1-589-647-7287,Canada,60207.0,724.0,URS
RYD591,,3.0,,KS,,2.0,Simonne,F,Montreal,2211356.0,15293 COMAL CRESCENT,1.0,O,1-626-636-9138,United States of America,94138.0,564.0,Wesco International
PRE592,2.0,1.0,K,WA,D,1.0,DANYA,,Tacoma,2405858.0,2240 CLIFTON LOWER,1.0,O,1-355-229-9369,Canada,189145.0,687.0,Realogy
LOH593,37.0,4.0,U,IA,M,4.0,Petronia,,Hayward,3594760.0,885 CROSBY LANE,1.0,O,1-666-578-4413,Canada,333823.0,769.0,Integrys Energy Group
hor594,96.0,5.0,,MS,W,2.0,Hing-fai,m,Dayton,3999612.0,4842 LEON BOULEVARD,5.0,U,,Canada,130829.0,631.0,Allstate
Wol595,53.0,6.0,M,PA,W,3.0,Maryam,,Orange,1300026.0,24012 braeswood lower,2.0,O,1-041-700-8943,United States of America,270387.0,542.0,Asbury Automotive Group
Fre596,84.0,0.0,F,Saskatchewan,U,1.0,Fernanda,,Arlington,81839.0,13829 sandpoint park,0.0,O,1-698-867-6712,United States of America,,729.0,AmerisourceBergen
Jes597,1.0,9.0,,WV,M,2.0,VINAY,,Lowell,3223103.0,12667 BRIGHTON ROAD,4.0,R,1-132-222-2767,United States of America,332475.0,705.0,Pepco Holdings
Mar598,,9.0,,IA,M,2.0,meridian,m,Irvine,2398170.0,16151 MICHAELS STREET,3.0,O,1-851-858-2068,Canada,21696.0,494.0,
ORD599,47.0,7.0,,New Brunswick,S,4.0,LYNDELL,,Pasadena,1633428.0,10479 queensbury avenue,4.0,R,1-032-740-1799,Canada,190989.0,738.0,AutoZone
kur600,87.0,0.0,W,British Columbia,M,1.0,GUINEVERE,m,Lansing,3095721.0,15162 morton upper,1.0,O,1-806-243-3954,United States of America,292796.0,525.0,Kla-Tencor
Ber601,73.0,10.0,,AL,W,,Betty-anne,,Calgary,190658.0,9575 whistler park,5.0,O,1-206-903-5021,United States of America,262729.0,836.0,National Oilwell Varco
kas602,84.0,10.0,R,Quebec,M,5.0,Kwok,,Lowell,491246.0,8726 shiner lane,3.0,R,1-737-964-0514,United States of America,272471.0,304.0,T. Rowe Price
fre603,79.0,6.0,Y,MS,M,5.0,Leendert,,Santa Clara,1365339.0,9561 tartan north,1.0,R,1-846-424-3916,United States of America,181819.0,526.0,MPS Group
cro604,0.0,8.0,,TX,M,1.0,HENK,,Dallas,1539981.0,9863 BOLL BOULEVARD,3.0,O,1-040-888-9076,United States of America,152473.0,388.0,Kelly Services
ZWI605,95.0,8.0,K,KY,S,,Klarika,M,Burlington,402682.0,15287 bingham west,5.0,O,1-052-394-0740,United States of America,,326.0,Vectren
wil606,94.0,0.0,,NE,M,0.0,hin-wai,,San Bernardino,3448654.0,21584 mason court,2.0,R,1-596-802-8125,Canada,455408.0,667.0,Mylan
Tar607,44.0,1.0,,IL,D,1.0,Jenica,m,Topeka,2544553.0,3124 congress park,5.0,O,1-865-096-5320,United States of America,322044.0,713.0,Affiliated Computer Services
Shu608,75.0,2.0,,TX,,4.0,Fifi,,Lowell,1123566.0,7658 winifred street,5.0,O,1-551-238-8521,United States of America,295623.0,480.0,OGE Energy
cou609,,8.0,,KS,M,4.0,marilin,m,Rockford,1661058.0,8536 annapolis avenue,0.0,U,1-828-300-6291,Canada,160307.0,386.0,PepsiCo
VEL610,36.0,10.0,,OH,M,5.0,DENA,M,Norfolk,1170215.0,15306 pike park,4.0,O,1-375-911-3758,Canada,114617.0,402.0,
Gou611,92.0,9.0,,CA,W,,kacy,,Hialeah,3260047.0,5441 ethridge lower,2.0,O,1-649-312-6593,United States of America,356398.0,623.0,Apple
jah612,32.0,10.0,,KS,S,2.0,clair,M,New York,1048069.0,3855 cantey drive,2.0,O,1-048-721-7771,United States of America,446000.0,712.0,Southwest Gas
Nas613,20.0,9.0,,Nova Scotia,S,3.0,Lurline,,Hialeah,2808970.0,21122 wesleyan east,5.0,U,1-512-267-6586,United States of America,431503.0,509.0,Cognizant Technology Solutions
jee614,78.0,5.0,,MS,M,3.0,Ree,f,Plano,3984043.0,17099 starling north,3.0,R,1-127-638-5108,United States of America,251222.0,315.0,Owens & Minor
her615,43.0,6.0,,OH,M,1.0,Horacio,,Pasadena,2350714.0,18338 bailey park,0.0,O,,Canada,472110.0,403.0,Erie Insurance Group
KAP616,97.0,7.0,,Prince Edward Island,M,,KATHARINA,M,Tucson,1366941.0,11863 magnolia boulevard,3.0,O,,United States of America,397624.0,745.0,Varian Medical Systems
Buc617,88.0,,,Prince Edward Island,,0.0,Layla,,Garden Grove,404849.0,22494 chimney rock avenue,5.0,O,1-162-772-9913,United States of America,23389.0,847.0,Host Hotels & Resorts
SHE618,30.0,9.0,V,MS,S,0.0,Rozelle,F,St. Johns,1792647.0,9086 ridgelea boulevard,3.0,O,1-852-101-8873,United States of America,270757.0,769.0,Advance Auto Parts
Laf619,44.0,0.0,,AK,S,1.0,Dhansukh,,Chula Vista,2560690.0,1863 KETCH NORTH,2.0,O,1-058-291-8670,Canada,439470.0,504.0,Puget Energy
MIN620,8.0,4.0,C,ME,M,5.0,Pardip,,Warwick,2799617.0,3052 pearson south,1.0,U,1-266-265-8779,United States of America,321967.0,307.0,Western Digital
mai621,,5.0,F,WA,D,4.0,Wilmer,m,Ottawa,3183858.0,21572 rockhill rue,5.0,O,1-315-652-5167,United States of America,233598.0,,Alaska Air Group
Thu622,24.0,10.0,S,Newfoundland,,1.0,dorelle,f,Mesquite,1171732.0,11319 devonshire rue,3.0,U,1-187-553-9722,United States of America,44740.0,727.0,Fannie Mae
bau623,29.0,5.0,,TN,M,4.0,Barbette,,Saint John,381430.0,22376 burton upper,4.0,R,1-327-209-3731,United States of America,,404.0,Ferro
Gla624,68.0,1.0,R,MA,M,5.0,Ginnie,,Glendale,1802848.0,21177 norfolk way,1.0,O,1-898-511-5471,United States of America,447424.0,820.0,Boise
FOR625,17.0,8.0,,IA,S,0.0,ODELE,M,Worcester,3547100.0,15594 oliver upper,3.0,O,1-417-864-8423,Canada,373416.0,453.0,Southwest Gas
Dig626,42.0,0.0,K,WY,M,,Alfie,,Paterson,458869.0,23024 LARNER CRESCENT,4.0,R,1-208-926-4142,Canada,318401.0,517.0,Vishay Intertechnology
Ear627,81.0,4.0,V,TX,S,2.0,MONIEK,M,Scottsdale,81753.0,15520 LEDGESTONE UPPER,4.0,O,1-896-228-7378,United States of America,486233.0,698.0,Northern Trust Corp.
Ver628,43.0,3.0,C,OH,,3.0,nico,,Denver,2544747.0,17293 macon avenue,2.0,O,1-481-194-3108,United States of America,161343.0,705.0,Hewitt Associates
Man629,35.0,10.0,,Alberta,D,0.0,chong-lai,F,St. Paul,3226750.0,21185 4TH SOUTH,0.0,O,1-768-168-1081,United States of America,12042.0,581.0,Allegheny Energy
wad630,29.0,,X,ND,S,5.0,Leontyne,m,Eugene,61045.0,18751 lyle avenue,3.0,O,1-770-681-7447,United States of America,370777.0,782.0,
Cor631,62.0,9.0,X,NM,M,1.0,ELLWOOD,M,Las Vegas,257391.0,19309 mcfarlin north,2.0,R,1-118-631-7061,United States of America,427931.0,639.0,
inn632,17.0,3.0,,DC,M,2.0,taro,,Lafayette,789945.0,14315 pharr drive,5.0,R,1-024-023-6087,United States of America,58829.0,456.0,Universal Health Services
BLA633,62.0,7.0,E,Newfoundland,D,2.0,Ardis,,Phoenix,460888.0,20128 davie lane,5.0,O,1-079-248-6941,Canada,334916.0,586.0,Georgia Gulf
Rho634,61.0,1.0,,British Columbia,,2.0,ELEANOR,,Boston,2429826.0,12416 lenwood lane,5.0,O,1-978-739-1975,United States of America,395411.0,435.0,Harris
Rey635,22.0,3.0,,OR,U,4.0,JODINE,f,Durham,3270228.0,17886 st. phillip upper,,O,1-624-006-8748,United States of America,334012.0,813.0,Retail Ventures
WOO636,64.0,9.0,W,MA,M,1.0,VALERA,,Lewiston,579773.0,21275 sinclair park,2.0,O,1-949-191-9164,United States of America,288628.0,659.0,AmeriCredit
Bra637,15.0,8.0,,Quebec,M,0.0,Stergios,f,St. Paul,2113454.0,1166 holly knoll lower,5.0,O,1-454-118-5900,United States of America,218838.0,632.0,McKesson
Asb638,81.0,1.0,H,NY,,4.0,Augustin,,Lansing,2256003.0,3135 FARMERS LANE,3.0,O,1-462-867-2833,United States of America,117760.0,631.0,PNM Resources
Bay639,84.0,8.0,T,MN,U,3.0,Clarie,,Fairbanks,3739932.0,8389 donaldson street,4.0,O,1-397-365-1822,United States of America,74237.0,678.0,Public Storage
zoe640,27.0,6.0,J,Prince Edward Island,M,,VUQUOC,,Casper,3751224.0,8954 bagby north,0.0,O,1-768-644-1275,United States of America,,561.0,Frontier Communications
MOK641,92.0,9.0,,CT,S,0.0,ELYN,,Grand Rapids,1757737.0,1619 greenspoint road,0.0,R,1-990-785-2125,United States of America,20316.0,774.0,Albemarle
Mus642,38.0,3.0,,NV,D,2.0,Karilynn,,Columbia,251928.0,13087 JENSEN EAST,3.0,O,1-308-027-9491,United States of America,408548.0,512.0,Ferrellgas Partners
Muk643,,6.0,,MT,M,5.0,Christa,f,Des Moines,772197.0,2756 brook meadow court,1.0,O,1-389-484-5126,United States of America,289595.0,427.0,Praxair
Dun644,52.0,10.0,Q,ID,U,3.0,Donnette,m,San Diego,170850.0,18630 ATLANTIC ROAD,4.0,O,1-612-166-5253,United States of America,197371.0,729.0,Western Digital
vil645,90.0,3.0,H,AZ,U,1.0,Beppie,f,Milwaukee,3593974.0,19334 stratmore lane,1.0,O,1-267-951-1405,United States of America,231861.0,582.0,CBS
Sni646,34.0,6.0,L,Alberta,M,3.0,Duncan,,Tempe,385398.0,9902 altamesa park,2.0,O,1-529-239-4883,United States of America,,817.0,Kla-Tencor
LAI647,52.0,8.0,,NH,S,3.0,Rohit,,Hilo,3493375.0,2328 GRACIE AVENUE,,R,,United States of America,360371.0,429.0,Hub Group
KAS648,,,,IL,M,3.0,Pauline,,El Paso,2019039.0,3778 crossus rue,2.0,U,,Canada,406133.0,352.0,Consol Energy
O'd649,90.0,6.0,,NE,M,5.0,carina,M,Torrance,3655585.0,16557 HOWSER RUE,2.0,R,1-281-567-5685,United States of America,2241.0,413.0,SunTrust Banks
red650,91.0,9.0,,NC,M,2.0,Kippie,,Simi Valley,492644.0,6066 fillmore lower,2.0,R,1-719-675-8310,Canada,145340.0,690.0,
tul651,89.0,8.0,,FL,S,2.0,Helen-elizabeth,m,Yellow Knife,731678.0,21370 KING RUE,2.0,O,1-536-464-6570,Canada,349352.0,397.0,Crosstex Energy
Mab652,90.0,7.0,,Manitoba,M,4.0,Neala,m,Iqaluit,324150.0,14004 pelan way,3.0,O,1-469-871-4509,United States of America,372216.0,646.0,URS
MIL653,63.0,6.0,Z,AL,M,4.0,hideki,M,Hamilton,3245916.0,2023 reynolds street,5.0,R,1-831-572-5981,United States of America,72007.0,648.0,BJ's Wholesale Club
don654,73.0,3.0,D,NH,W,1.0,Mirabelle,m,Richmond,1993033.0,13456 stan hope upper,1.0,,1-642-262-4957,United States of America,316933.0,,Allegheny Technologies
wye655,100.0,10.0,H,ME,U,2.0,NICK,,Amarillo,2487096.0,19991 VISTA DRIVE,2.0,R,1-590-630-1496,United States of America,273216.0,431.0,Brink's
bry656,56.0,5.0,A,Newfoundland,U,3.0,KARYN,,Louisville,1651084.0,20902 ashley avenue,5.0,O,1-023-704-6358,United States of America,202780.0,776.0,BJ's Wholesale Club
mau657,99.0,7.0,,MI,,0.0,Oneida,,Sacramento,1868523.0,14776 st. phillip court,4.0,O,,United States of America,492737.0,410.0,ServiceMaster
dis658,68.0,3.0,K,WI,,3.0,Gudrun,,Portland,3392782.0,9499 rice avenue,3.0,R,1-010-798-4907,United States of America,61007.0,796.0,Harris
DER659,61.0,3.0,,ME,M,3.0,Helyn,,Chicago,3296589.0,7914 wycliffe street,0.0,O,1-140-818-3802,United States of America,84283.0,311.0,Magellan Health Services
Nam660,1.0,8.0,M,Alberta,M,5.0,Janene,M,Toledo,3797633.0,12400 GREAT OAKS EAST,2.0,O,1-716-177-3113,United States of America,318740.0,679.0,Juniper Networks
Sea661,51.0,0.0,,VA,U,5.0,elfie,F,Norfolk,2356070.0,19853 overton ridge lower,2.0,O,1-263-624-6289,Canada,93599.0,652.0,NCR
ast662,96.0,3.0,,Ontario,M,,Xaviera,,Livonia,523656.0,7281 northland lower,5.0,R,1-056-392-1232,United States of America,,818.0,
grz663,78.0,0.0,U,NJ,M,5.0,Aurie,m,Whitehorse,3218734.0,6993 malden street,,O,1-946-750-9935,Canada,155698.0,377.0,Owens Corning
MCG664,8.0,7.0,,KS,M,2.0,jolee,M,Fort Wayne,2809637.0,1311 apollo north,0.0,O,1-560-627-0679,United States of America,239657.0,334.0,
Sha665,81.0,5.0,,Ontario,D,5.0,KANG-YUAN,,Edmonton,2284051.0,18794 hunter drive,4.0,O,1-799-985-6187,United States of America,266604.0,725.0,Amerigroup
mor666,63.0,3.0,,AK,W,1.0,Lulu,M,Dover,1285151.0,18930 rockhill avenue,4.0,,1-086-414-0587,Canada,411239.0,350.0,Graphic Packaging Holding
nam667,78.0,0.0,,MI,U,0.0,june,,Aurora,3955705.0,4178 bluff drive,,O,1-862-765-6763,United States of America,320863.0,745.0,Computer Sciences
Jew668,12.0,2.0,H,CO,S,0.0,Sharona,m,Sioux Falls,1072881.0,21893 vaughan way,0.0,O,1-394-320-6437,United States of America,74307.0,,Brookdale Senior Living
rei669,81.0,3.0,,Newfoundland,S,1.0,Donetta,,Fremont,2934571.0,21575 woolridge lane,4.0,O,1-597-997-0060,United States of America,427816.0,739.0,Helix Energy Solutions Group
TRO670,73.0,3.0,Y,TX,D,1.0,MERLE,,Lancaster,,9479 OLIVER LOWER,3.0,O,1-437-760-5281,United States of America,121215.0,565.0,Pulte Homes
Ant671,54.0,5.0,,NJ,U,4.0,Lane,M,Victoria,1169188.0,9482 WARREN DRIVE,1.0,R,1-127-399-4311,United States of America,346244.0,669.0,Omnicom Group
Esp672,65.0,7.0,,WY,M,0.0,Dulce,,Stamford,2478909.0,6420 crestmere east,3.0,O,1-351-410-7026,United States of America,105379.0,490.0,Baxter International
Man673,38.0,4.0,,OK,U,3.0,Randhir,,Idaho Falls,1231462.0,16633 raymond road,2.0,,1-224-813-3139,United States of America,439741.0,737.0,YRC Worldwide
Fer674,8.0,6.0,,WV,M,4.0,Subu,,Mount Pearl,3486073.0,14324 waverly lower,0.0,,1-700-354-7288,United States of America,265873.0,327.0,Aleris International
Mon675,30.0,6.0,Q,Newfoundland,,5.0,MILDRED,m,Philadelphia,3232658.0,20353 sandpoint park,0.0,R,1-106-682-5990,United States of America,228503.0,508.0,Apollo Group
cur676,89.0,0.0,,MN,M,3.0,una-mae,,Oshawa,360006.0,23182 trail lake west,3.0,O,1-169-184-6475,United States of America,6321.0,409.0,Computer Sciences
int677,71.0,2.0,,DE,D,5.0,Sheila,,Santa Fe,2021323.0,240 HOKE NORTH,5.0,O,1-859-136-8932,United States of America,350261.0,670.0,
Mel678,68.0,7.0,T,FL,S,5.0,Yumi,F,Salinas,3263667.0,18785 INNSBROOK NORTH,3.0,R,1-638-148-1496,United States of America,356869.0,571.0,General Cable
MET679,52.0,0.0,,ND,,1.0,TAFFY,M,Miami,2084656.0,1096 PALISADES WAY,5.0,O,1-475-726-9973,United States of America,491683.0,628.0,DRS Technologies
Kee680,53.0,10.0,,TN,U,1.0,Cantrell,m,Pittsburgh,634852.0,14817 bailey boulevard,5.0,O,1-913-702-4542,United States of America,273742.0,,Plains Exploration
ugu681,37.0,5.0,J,MO,U,1.0,Khurshid,,Garland,1164874.0,5317 drew east,4.0,U,1-444-368-5281,Canada,172528.0,792.0,Icahn Enterprises
Bru682,17.0,1.0,O,VA,D,3.0,Vyky,F,Springfield,3636683.0,9521 bailey east,3.0,O,1-768-551-9739,United States of America,50389.0,838.0,Metals USA Holdings
Mil683,43.0,3.0,,Saskatchewan,D,0.0,JANIA,,Baton Rouge,3447360.0,4032 erie court,3.0,O,1-649-877-9238,United States of America,423560.0,520.0,AECOM Technology
shi684,75.0,2.0,,Saskatchewan,D,4.0,Henri,,Corona,663791.0,458 CORMORANT ROAD,3.0,O,1-190-018-0868,United States of America,23222.0,792.0,Ruddick
Dow685,11.0,3.0,E,ND,M,5.0,Tallulah,,Burlington,2694883.0,11318 pelan drive,5.0,,1-812-916-6457,United States of America,254880.0,,Itron
SOB686,6.0,2.0,,FL,,3.0,Hala,,Mesquite,1061662.0,6420 crestmere east,2.0,O,1-283-006-9410,United States of America,31861.0,812.0,CA
Cha687,35.0,1.0,,AR,U,0.0,Vo,f,Portland,3851075.0,13762 silver sage way,4.0,O,1-339-862-0627,United States of America,188505.0,387.0,Circuit City Stores
set688,57.0,4.0,,AR,M,3.0,CHABERT,,Idaho Falls,1735972.0,7155 seward crescent,5.0,U,1-820-891-7615,United States of America,84446.0,535.0,Rite Aid
de 689,96.0,9.0,,British Columbia,M,0.0,Leandra,M,Sioux Falls,1104838.0,21572 rockhill rue,0.0,O,1-715-598-0224,United States of America,,378.0,Wyeth
pot690,23.0,1.0,,Quebec,M,,PETRI,,Huntsville,150015.0,19492 lyons court,4.0,O,1-599-601-3756,United States of America,383794.0,536.0,Jones Lang LaSalle
Tre691,53.0,7.0,J,ID,M,0.0,Gabbie,,McAllen,3135780.0,387 roosevelt street,0.0,O,1-546-968-9016,Canada,321413.0,402.0,
TAP692,29.0,9.0,,FL,W,2.0,ivan,,Louisville,802522.0,9309 charlestown court,3.0,O,1-639-187-8470,Canada,269925.0,481.0,Arrow Electronics
gra693,20.0,1.0,,MS,M,,DESIREE,,Manchester,3428625.0,5049 VANCE UPPER,3.0,O,1-633-453-8880,United States of America,125117.0,659.0,Universal
HAG694,51.0,7.0,I,British Columbia,W,5.0,DONNA,,Vancouver,748548.0,13804 NOVA UPPER,2.0,O,1-943-651-8602,United States of America,343055.0,366.0,Armstrong World Industries
