prospect_nmbrchldrn,prospect_nmbrcrs,prospect_gncd,prospect_pstlcd,prospect_frstnm,prospect_crdtrtng,prospect_lstnm,prospect_wnrrntflg,prospect_g,prospect_ddrssln1,prospect_ncm,prospect_phn,prospect_ct,prospect_ntwrth,prospect_mrtlstts,prospect_gndr,prospect_mddlntl,prospect_stt,prospect_ddrssln2,prospect_nmbrcrdtcrds,prospect_cntr,prospect_mplr
2.0,1.0,vti14506,Qdrhghzca,Zekgkgcf,474.0,vtirinvueieyrpoxfusszdhgnatsab,O,,Wnuowncsaqirdngkrqzyjoojpgjclqeuyxrcngwgvgyodwbvriqibiybzdbkisgcsdeijuc,83424.0,1-420-909-2877,Abilene,661463.0,M,,u,VT,ooeiexqhjiecwuvslzufgtuscsoswnkfhrpxefqhvtniwratyi,3.0,United States of America,Guess
0.0,4.0,hdf14507,Smobvy,RWMQMQWLST,491.0,hdfneqiqriblua,O,29.0,Hqtlgkdphketjopmenxopvf,319790.0,1-481-150-8287,West Covina,1576971.0,M,M,,SC,DTPJUAQUIBHIAZDDGESSFX,0.0,United States of America,SunGard Data Systems
2.0,0.0,Mhq14508,Isfmguykunvn,ZTRHUZBKMHCOAEDKG,362.0,Mhqrxhbttiytsxhrxorjcdmiwv,O,14.0,mgojsjnezubapxqsjdolvzaoummdxhmdoafgorcbcsyndpbktopdwanhrlakenqtpgsuxuz,361776.0,1-126-308-7095,Gary,540900.0,S,f,,MA,jbrfftublqeyirggkuowzhhkwtwicwxgrkpwuprdldqlbdfpsgsbwwilys,5.0,United States of America,Carpenter Technology
4.0,2.0,BNO14509,ztktnqu,FCZZCQLQUXJXIGYKHKCKPSW,,BNOUCEUQDMQZXFGHMYHCSWWSVUB,O,59.0,laxhadljdwv,149122.0,1-549-274-9486,Tacoma,2284868.0,M,,,New Brunswick,Wcsnfxynnkkeorpdknq,4.0,United States of America,Ashland
3.0,0.0,Fxe14510,airjv,Pqdlkedfekpyw,336.0,Fxeuiliyeoligknkclgbaoglr,,71.0,QYSZKTEDDLSEFISVIGKATDWNKJYUOQDOW,65292.0,1-281-835-8747,Virginia Beach,1662244.0,M,f,,HI,UOKWM,4.0,United States of America,Cracker Barrel Old Country
2.0,3.0,QQK14511,dnaavkzuxnon,bvtowkinindsztmwcp,548.0,QQKMLRYUFBGHRCVOMWVCC,O,50.0,Dcbai,118100.0,1-007-516-8520,Chattanooga,1403039.0,U,M,,Alberta,Zjypwoxqtxzgapxwydonimnhxdrjazyxknqfklbebotfrukxfvy,4.0,United States of America,Pride International
4.0,5.0,Fal14512,Nmakke,qtmey,425.0,Falxuqqdgsgvuzcv,R,28.0,INKRYMRSADWIUDEOTCXCMSYXMELHTXKKRRSTFFEDGCTRPOOW,473639.0,1-003-506-6395,San Diego,2914979.0,U,M,W,MT,UMPFMCXMKUCUDIOJCTUTRZSIHSCRNSZHULODNVOSRCJIGSSXKEEREDFOHUWDORURYCQOXHCOPG,9.0,Canada,Archer Daniels Midland
1.0,4.0,Dcq14513,vargcclsobp,Vfcrpwqexvbjzjswyazqrworvv,476.0,Dcqvjhpltqvolhodaepkgjgvnkhuc,O,81.0,Kiuyqjxogbspkgtpv,404931.0,1-895-116-7449,Coral Springs,615527.0,W,m,,DE,Ojuzmygufrhbalfdqsiwnuphiwhyfpmy,10.0,Canada,
3.0,1.0,rdk14514,Izyxet,LLXDGDI,592.0,rdkzfqhsmjofpzlgqrcweuqmsh,O,50.0,Hskzyyofwodmyufdptbnilpzfpqjclokxytzuxscqcs,87198.0,1-946-010-3021,Fairbanks,3940097.0,M,M,,KY,Ldooujfetgm,8.0,United States of America,Dick's Sporting Goods
4.0,1.0,hnq14515,IZEWMSZL,pshacfaxqgsliubsfugeobtevjyrc,565.0,hnqrddyepdeadvzqectl,O,89.0,Nweeguhkuockppmjnb,438412.0,1-334-573-4255,Tallahassee,226281.0,M,,,UT,ERDCYLPDLAJQCBDNAAWVJFWGUMXDVGZUCLAMKWWCHVAGDSWVBDOGTECXYQRTNJSBPEHCEHMJWU,3.0,United States of America,Terex
5.0,4.0,Hyc14516,Tamkqqwdylps,Ralhwsqudzo,744.0,Hycznkawzygjqrshwnzdnyjehgbzd,R,82.0,Cfatzwslraulbhumtgirvoqgdfaeamymiq,246546.0,1-019-664-9065,Edmonton,2370924.0,D,f,,Quebec,Mnddspfcqjnqmwdspnaonnvgtqbzsnkkkdwxegcicebchqcahzcuogurruoxlpvkj,5.0,United States of America,St. Jude Medical
2.0,0.0,ZZH14517,yikkeqdllzby,ENNSTXRDFMCRJGELMDVPOJFCC,314.0,ZZHLWIUUOBVH,O,,bgxoeazjhroqmmifomepzwswkbgjhatleo,427134.0,1-713-068-3146,Columbus,3184248.0,S,m,,NE,,7.0,Canada,Mylan
4.0,0.0,Osv14518,zwtcg,Lmkiaavjdedirh,589.0,Osvoqyn,O,50.0,sujftnbtjwientkiqaxatgrrvkxtcyxyaataewlhutrjjdqrqurd,364120.0,1-404-621-8751,Lincoln,1391412.0,M,M,,HI,Bmxhywwuycqoqcycpdeginbqxjptylhcpmsixmjvgsghhoicnjsetsfrqfuouplqbtjwavcmnakhqb,5.0,United States of America,JohnsonDiversey
1.0,4.0,TRP14519,Jdevpcvgq,Imqtluradr,830.0,TRPUS,O,59.0,oveeshpfhmi,308845.0,1-401-243-5818,Lowell,690769.0,M,,,WV,Rzuuscbchssfnxfqkcgchglgsyoziwcagakjdgzefu,7.0,United States of America,Adams Resources & Energy
2.0,3.0,lbj14520,Wrgrr,ybsibanlwsvufosrshxziagtny,766.0,lbjubeeckkakeesqnwl,O,77.0,Rfrdjmq,263119.0,1-037-030-2969,Salt Lake City,3782583.0,M,f,D,SC,Taylbpaicdttiqubokiydmdaxvblgcz,,,Pacer International
2.0,2.0,Eul14521,Emrzlfhoslq,Yudfmzuuplysiaxlsmvjgr,700.0,Eulmxxhchakejoidkioubovhbxbx,O,53.0,BKYGZMLMCRMEEOOAIYIMRYVSFGJM,425735.0,1-206-179-4224,Cedar Rapids,1633072.0,M,f,,NJ,epjugnssxlbdkavoykuuiapku,3.0,United States of America,Avnet
3.0,0.0,euc14522,emdildus,NHYTTWJPSOZNGEWQZYHAFWLKZQ,611.0,eucdieizezvhnb,O,58.0,bzkiisqhzhmuvesy,408480.0,1-252-948-0905,Vallejo,657877.0,W,,I,MD,uopajisnwonpiktxyrxwwftrdrrfumwztm,3.0,United States of America,First Data
3.0,5.0,Pmy14523,Qnaowgjjfva,iubqhxvstosfisknqufllnfvz,711.0,Pmyudufjbhhlmczapecgsnzgqzdo,O,79.0,Sfgkrlbguqbqopymfheukavdeilcdfxfy,313121.0,1-440-656-5612,Idaho Falls,,S,M,,AZ,kxynbrrppvxbfqdjxhumahdgohspoqfmfczemekthepqyaeinjdk,3.0,United States of America,Google
,5.0,Mcg14524,FBFSELDT,Bmghqapqhrmravigrps,587.0,Mcgfanbig,U,49.0,TGRYLOSJQBHVKVUBDYEBVSFLUWDDTEG,317899.0,1-951-273-9355,Charleston,1784386.0,S,,,FL,Eyfmqaiotgnhcixfqvepoxpebiiquumsnsyjqsybrunftp,1.0,United States of America,AECOM Technology
4.0,,Fcn14525,Tjqeiwa,ddarjaynela,602.0,Fcndswesgubrhnepdachq,R,48.0,Szvsjygjqjaumuhzndddaojkehjkmzhjaveyrzhnjwzasxxbkserhyfhfierrzrfmh,116663.0,1-497-319-0301,Pittsburgh,1349571.0,M,,k,MO,Ffltjqmqtlzezox,6.0,United States of America,H&R Block
3.0,2.0,Ggw14526,EUZXFBURBL,Ggbeboctvyxfbtmavvamvyn,789.0,Ggwiwkculpzetfbmsfi,R,73.0,Glukeajhauvhxnavvzlejelxwcaouqamjtilsdjfv,263751.0,1-563-162-8714,Sherbrooke,264021.0,D,F,l,WY,JFBQAPOEWMZSWTGFRTVPMVDQEOABCBMD,1.0,,Northeast Utilities
5.0,4.0,qpd14527,YSALJW,XDPMOL,726.0,qpdvbmhvzoju,O,3.0,Ggwnwwpmlspewjayjwuavbqstirmgwzlpuzvrsjqwcpeeastf,80412.0,1-960-529-9708,Phoenix,675878.0,M,F,,Newfoundland,Vvbrtfsfypvsdjznmzvlxmjbaylfqtvhxyuovsbebbfw,3.0,Canada,New York Life Insurance
4.0,,Ivm14528,Vvcnjrrdebf,vfrznfmeq,837.0,Ivmbmxvadkuzmmcmggikeoccekxtt,R,6.0,Erignvhmylumogajzljomcqagenfhsglblfu,35905.0,1-409-821-4632,Overland Park,1973810.0,,,u,WV,Kgttdthjwhdzxbrxnpjnxxkurcrrprrrksuykhwn,1.0,Canada,Bio-Rad Laboratories
2.0,,Gne14529,xweiasvjsat,Nughqxxwepktwuqwp,842.0,Gnebjrycpgvzkk,O,82.0,YKVGDJVID,272188.0,1-480-772-0205,Dayton,1037850.0,S,,Z,VA,MOXZSHVJALMXLLFHZYDMKSPGT,3.0,United States of America,Textron
2.0,1.0,LLO14530,SCZYATDNQZV,QKIPHWV,466.0,LLOGNZRRXZKRQ,O,,,103526.0,1-387-576-9217,Irvine,301168.0,U,,j,Newfoundland,,9.0,,Liberty Mutual Insurance Group
5.0,3.0,FDC14531,,Ezzocnzvflqbijuckbufzo,750.0,FDCQDSAVVIREGCBAXE,R,24.0,ledkskxxwsunkvlpxdbgebaq,476870.0,1-488-442-4844,Topeka,538388.0,D,M,n,IA,oqahjhhsxspcvcdnjqwulpqnkoxkhjsesiz,9.0,,Sunoco
1.0,1.0,RXB14533,Oaxthcqgsrv,BXVPYC,,RXBKWVTFHILSTJAHQ,O,94.0,KRDHRQKFNAVVVCHXUVAWBUSSFE,73101.0,1-580-621-7303,Chattanooga,3106107.0,S,,,NH,Nmufifbbelkdjrovjjflykhrszmlswmvsbwutrratbgcnhpo,5.0,Canada,Furniture Brands International
4.0,1.0,Gcq14534,yczxqem,Pimmind,631.0,Gcqcdjlhqnydvnzyqpujpuvced,O,8.0,SVDFBFWKPXDWNRCARKHHAFIXQPENLHOPCGOQAANYLRIBNPVKAESQOFKSLBO,166547.0,1-330-725-1847,Jersey City,611107.0,M,W,l,WY,xjbhtwbgshkzzwxjfvtpqogdxpcfjvimbdfeeuahixcwlhwlbfnkqksyoycxokogbmpfcnkzo,7.0,United States of America,Maxim Integrated Products
5.0,2.0,Avy14535,Npndkcmt,irxyhrjjjhsijuir,833.0,Avyftrkcuhaon,O,2.0,EFALOFTLDXXEDMLVIFODEXTCMXKJMVOTCGA,95719.0,1-742-314-4201,Gary,2512014.0,U,F,V,IL,jwxegtrtzqwcasocydfourxuzkeqqhfubujtjayvijefflopeekhjeefnxnmbi,5.0,United States of America,Modine Manufacturing
5.0,4.0,Kib14536,cspklt,Laregshrjo,814.0,Kiboqwtxtslxcgtkjvwcstsrr,R,62.0,FDIAFQNKUQNSDMOJDEJVGHRTSFYLFKQQHRG,306582.0,1-141-456-8843,Winnipeg,2603444.0,W,F,,IN,Uvxivlemvnwsbrgfxbljtdpykdbrngzzksbjkglofiepgetzicjtyrqvsebviueccmnenl,8.0,United States of America,Morgan Stanley
3.0,1.0,PSH14537,Frjzixlvbk,Negurxbcjt,770.0,PSHIKAWBXGSOUQIUAFOHDIVJER,O,96.0,ntaqizqixjwrillejdyplnel,115124.0,1-346-891-3973,Pomona,2009042.0,M,M,k,KY,Zixnelrzvhvqtk,3.0,United States of America,Joy Global
0.0,3.0,juw14538,Hnrcfmyvuzms,Numatrnoimvosdvkdh,815.0,juwktwho,O,80.0,Wtxyxcdiwrcnlnrgwtttbqurpwgqjwakubxgosfgjcgjkdkwwavrkviwlbo,483373.0,1-412-653-2628,Idaho Falls,,M,m,,AK,Egpcbclknsxcxotqcittcuojhfhyhptmcwwyohdbnvphrhboorowulhjkdiuhauecwofwsxfhmahkzpo,6.0,United States of America,
4.0,0.0,Vpd14539,Xlsnjnlkfhgj,Atpadxhmmoudb,,Vpdzwdj,O,58.0,GEBLWJKFKBZSTKWQXMNWAWVLCNAWXPUHICDVQUFUFWSYNBGVVVPYVJDJRKQPZYI,137930.0,1-271-246-5666,Topeka,2721681.0,W,F,e,MN,RWEZFFNQEQAYJUAWWDNSZCKNVPPMKWLXFSOQLHIX,8.0,United States of America,Frontier Communications
,1.0,Fmc14540,dfycndiewxg,ZFOPDGLLN,489.0,Fmcbiufamhno,O,98.0,Rzhqcjiubroaqnbdigwczzrgcwvkvlntzzucbnulbeenlwxcizjekmytzrkojdigo,345506.0,1-689-429-0632,Mount Pearl,2052883.0,S,,,NJ,vslkfhfjvwixhmgmrgadigbbgvfafmlxsfupikogiuqgniqplxrtsmgqatrpxlytoudotnxh,1.0,United States of America,Great Plains Energy
1.0,0.0,Jug14541,Wmlid,MLAMS,713.0,Jugfoltuw,O,30.0,Brepiebxbbmiiscwbgwjobvcbnnvvnjxqusmfpcpqtqgyvafplxzazrgyugjiaqbj,317027.0,,Lowell,2215384.0,M,,m,Quebec,udauxnbioexmzaqpvpcfuoapwvvgorybbzgaerhlcmsvvbpymdebtoqgedguhdgldtcsznamd,8.0,United States of America,3M
1.0,3.0,uwk14542,rfhsnn,Qbnthlbe,581.0,uwkgpmawbtshf,R,19.0,Cwpznaqdpyrrlpwlvuruwzykwkjjrolakncsosgwfhdhxutvzqequazjynikhdiuymglvbthahtwj,386973.0,1-475-348-8492,Fresno,2256649.0,S,,,VT,NKRKXWJNGJXWPJ,5.0,United States of America,Sprint Nextel
3.0,1.0,AOR14543,RBDKCWHABO,Xfivjtonemiltagmiwola,687.0,AORRWTYJNTQCMUMLLVGOTAB,O,14.0,Aidunmsfheuruvydidsllwx,351623.0,1-958-913-1965,Warren,2384364.0,D,,,CT,dvhvepapqwlfikfoikrervijfenohdvebtcbpqixmdlovkorbbbvbhtaneeemagt,4.0,United States of America,Watson Pharmaceuticals
2.0,1.0,Caq14544,DNASKBORWRJI,Nmhibzzqykilrel,777.0,Caqkhqlcbqlhrk,O,9.0,BMSXABHPWTCIIJLCLEQTVSVMKCVWUFNPHXWW,348827.0,1-217-110-5618,Pembroke Pines,3344916.0,M,f,F,IA,Vqabpcwssmfqwvektbccoklhlalmfqllqandlfzvehrjicphqubmjqeanh,8.0,United States of America,Paychex
0.0,,MJD14545,Lzcobmxoeg,Dfwfpwlxqijtnbgfcsthxeujoooy,785.0,MJDGDIXCRCFDCR,U,45.0,QJNNVJZVIBKQMYYXWFPPDLOTJZV,85630.0,1-289-891-8539,Bellevue,2462997.0,S,,e,ID,Jldaqtwfpubnnbvloxqcavvmmtgmhbrtlyuhqwrmxswsvmzvgjaoycoevgzdghrtlq,4.0,United States of America,Pepco Holdings
4.0,4.0,Hbu14546,BNFFRJBOEG,VFCLWEISOUMRRWGSRFCYPWEUQIGHIA,659.0,Hbucemdbef,O,62.0,Gdoextnrkjiyikfozqpaiiwa,33167.0,1-403-687-1214,Toronto,1427977.0,S,M,r,WY,apfsnxokucialdzcqvjgcwkejv,3.0,United States of America,Brunswick
3.0,3.0,JJL14547,Jecotom,NKOFBNUTVPDTZZN,419.0,JJLRDIJMQVQCFSQTI,O,9.0,Pnwuzrmkolvvgcaxsyojwllqtqujgepsj,432406.0,1-128-375-4492,Seattle,1811507.0,S,f,,MN,Ypmscbztmnxpgrafthoywerlwuhqqnixwnvhbhrqhbifffu,1.0,United States of America,Westar Energy
1.0,5.0,fky14548,Buhxn,zedjotkwwptlsdibasahkzyvw,662.0,fkystirkewbnlfcihqrwuvwa,O,39.0,Mapkmjtkxycpxkdabqgxpxte,294957.0,1-971-009-5906,Inglewood,39074.0,U,m,,Newfoundland,vgonredwlzjfwmjoxiuqmlucupvclktzjgkdipjpohnotalj,9.0,United States of America,CB Richard Ellis Group
4.0,0.0,cjg14549,VUYUG,Mntzxpysuqk,760.0,cjgryhhuunhjshkrvh,O,72.0,MBLTHAV,,1-611-845-5974,Rapid City,1421789.0,M,f,C,TX,FJDOGRGUYMNOWWUKBAGSUYXQZTKIHFBABHOEJYGMAULATHQZVJDIRVOMS,5.0,Canada,Hertz Global Holdings
0.0,1.0,ZAS14550,Saiahydnyxqc,hcntwpgpgw,312.0,ZASYBCCNLHRBOTLGUHB,U,90.0,okzbwwxlvvvaahipopuezjbjbrbarhfjpqezpcmjllsuhqxbohptngkynrxquffgiwxrxlglnyca,199176.0,1-523-309-0977,Dayton,,W,,,MA,JPGTKGXRARDPHHCLZOHNSSRWGIPVKJAFZMODJVRDGLJPGWZZDPEFDTCQSVYFORUNKURCRA,7.0,United States of America,Joy Global
2.0,4.0,MIM14551,ialuotxsoiwk,urwhyknur,726.0,MIMRHJBUDKAIWGWHYHGXLLRBHHQUB,O,46.0,Hvrejukgekqlovamxrlolcrbyrauvvohcilgnzoqalqzsdzknnth,40306.0,1-840-083-0457,Hull,1074989.0,S,,,Newfoundland,Ggcdnrychmfvhhsphbngporvzvcuqnagsdaqapblrbdsqoyme,7.0,United States of America,
3.0,,piv14552,CAPRFZRQYKY,MAKFLVDSVQCWDUNTTOBGVLF,574.0,pivilfu,R,85.0,Fcxmqtffzijmhakhizwfmtgibndgfs,226285.0,,Inglewood,3348145.0,D,m,,British Columbia,Csrfjbnfuytlaoqxanegezw,3.0,Canada,Campbell Soup
3.0,,kfx14553,IWJLBFZJMHU,xibcscxla,401.0,kfxctq,O,44.0,Wbntqbkidrbicfbezhnebvcjxkgtxyseodbbkkqwvwsngqkxya,116004.0,1-781-044-1629,Sacramento,1514930.0,M,F,O,NJ,Nxmgalfxafbipqpvhlhguprackirrppsddapiqluxwnmhghaegaxyaozlstyxtvruco,4.0,United States of America,Community Health Systems
0.0,3.0,uci14554,Okidcldxep,Ybcgsgpjczrgtqyxfsty,490.0,ucidxcbhiijra,U,46.0,bnxhbqdinpswzxctdgryaaphocqrpbvwrgscvxwhwbbova,499305.0,1-538-219-9353,Quebec,1105514.0,M,,,WV,Pynurgahucwvwlpvrwbtswxpselghnxkpsakkrsjpxjwmuueh,9.0,United States of America,Pacer International
4.0,1.0,Pek14555,Otffx,XAEABIRE,370.0,Peknfkjvfemvsvahyy,O,71.0,Scjrjxefjmrhrd,,1-671-556-0499,Yonkers,975314.0,U,,,ME,BYKHXWNGMMJXMIQVZCTNDFSLWOPWXMSRPNWVNKPHHWDTDKYEHOLTWBQEIDLIQZIA,9.0,United States of America,J.B. Hunt Transport Services
4.0,0.0,Orp14556,Unyppkb,Weewggczlhdhfwjsgnhwmu,428.0,Orpzvqdabfnarzjnvztfggfwgejt,O,8.0,BPAEJZXKUXZHUWBVHVGIIYPYCSBSRMZSFGBHLDFMLJDMFGEOSSRJBBXAAGTGNHLQDE,12915.0,1-674-478-2153,El Paso,3687635.0,M,,q,IL,TPOSGCTIWWPK,4.0,Canada,Jack in the Box
5.0,0.0,Tdh14557,mlozku,Ljddkaooolsanarkxitgspyjsmng,404.0,Tdhundpgvlremldaaawaxnn,R,99.0,Jaokgosuwmxfljygsfshqvmlhwnounzczynfcbjfmiasycmbssjbmonmpglshcezpgu,98555.0,1-032-166-9833,Buffalo,,M,,,Saskatchewan,Veakvigfrseztepnjs,6.0,United States of America,Qualcomm
3.0,2.0,cxi14558,Ozcfs,Nhujypwpiwqovnzrn,387.0,cxifmrasxmtunfjhmxclwqavmrht,O,81.0,BBMHNTZXJSINIPKXEAWNGWREKSBO,212562.0,1-130-771-1266,Wichita,,U,,z,MT,Pyzdwlmbcpmhcrktlmdkuajoxsvnxsowar,3.0,United States of America,Boyd Gaming
1.0,3.0,UNU14559,gqasleovsi,Bprxfoavup,643.0,UNUJLWDSBNMXTZYPLJFFDVJ,R,20.0,SISVHCOMDSVGMFHVFDIMLUOEXVFYHAIYQQXZBYPVEGCQVCZ,357194.0,1-913-119-9054,Fresno,1328759.0,,,V,MN,Njbxwgrkmyzssmqjlrbampebzpqeqsfpkcmhvmpjxqsre,1.0,United States of America,Atlas America
1.0,4.0,qck14560,Usfuiphpcu,JYPVMJRBJJRIPJGWDNGDMNZGVKSOY,509.0,qckjx,,62.0,evbtzvakzyzeeahaqucvqbugciglamxsnajoniv,377822.0,1-697-984-8087,Sherbrooke,1574430.0,S,,c,AK,Srldoamqf,,,National Fuel Gas
4.0,2.0,dgx14561,Dcdgb,SLVDNO,421.0,dgxiousmniggrznujh,,43.0,Vuvgaaqebnxvelhqsxpijwowowjfjvrefgpspmtuixcyujhqmkofizcakiiqdaglt,433890.0,1-986-253-2084,St. Catharines,3191556.0,S,F,V,UT,,5.0,Canada,
5.0,4.0,WKQ14562,Zwcwopqvzp,Rkqskfassmmvcrarfshhtcaig,749.0,WKQDLBQKRXWAHNPEUZCMGIMSCPV,O,7.0,Pprzhjcvgutcvbwvvavnupifxv,154118.0,1-418-149-6900,Bridgeport,763391.0,W,f,k,NV,qwzbzupiexukxxjytkrktdvpbstvajiommumpormpesbnqaooeuylkwa,0.0,Canada,Pepco Holdings
1.0,5.0,Weq14563,XFPHAKHTW,Tweimkf,677.0,Wequiktqefzgnkhapzylavjvh,O,63.0,Iwtpk,456773.0,1-821-714-2844,Regina,276302.0,U,,,NV,Pvptrpqnbegqxspkrgbbwpqflugffenbfujatplpiusgdmdnabzcbsmdzbrkryxcb,0.0,United States of America,Apple
3.0,2.0,MGT14564,Zmkfyf,vgsfno,397.0,MGTHPAHRTS,O,83.0,TVVRRODDJOKZ,57396.0,1-545-095-5159,El Paso,797930.0,D,,,IL,Tsgjdkfvtorndcrljlhsvtjulp,1.0,Canada,Sunrise Senior Living
5.0,4.0,JCT14565,,Jdcdklwipnbmvbadzplzdsepjfve,532.0,JCTWNXG,R,97.0,Gvtmyhecbyerlkomkcl,76170.0,1-640-831-6493,Pueblo,1053437.0,M,m,,Newfoundland,,2.0,United States of America,FirstEnergy
5.0,2.0,MXA14566,Zvqpw,Utmpmuifmxfxpuhfhdxyycx,467.0,MXALBXZ,R,57.0,Zmwlttkkqbuboojfzrbhjddxgdkezuchlobkybw,416793.0,1-877-873-6722,Ann Arbor,3839887.0,S,,X,IA,Otupynvtrbrsveaaetapxxdhxotdqacnyzesuzbtudrlyawsazpvhxlgnbhpqvorjnwllifcqvc,7.0,Canada,Lexmark International
3.0,,Bmj14567,Qyiuxtzs,Qxnvshv,680.0,Bmjbnvdmyscve,R,34.0,cfipdslsvxpjxmaircukdmhjxwq,209092.0,1-842-332-1815,Winston-Salem,2976137.0,S,m,,New Brunswick,algookq,2.0,United States of America,VWR Funding
1.0,3.0,gyr14568,Ixtld,ZJMTDOICXZNFEVWCOV,631.0,gyrvrreyfrlwwsda,O,70.0,,336882.0,1-688-948-3033,Stamford,593941.0,U,,O,NY,jsfjlivlwtlckatjtatrsfpwmtvgqhdpprw,8.0,Canada,Publix Super Markets
1.0,2.0,hjw14569,MBAFFF,PVJBJLFZHNTPOMCFTUPIDTHDHFMXGK,818.0,hjwspncsnfutpbfgjthgh,O,49.0,Jzsepcsqwjdjeynyqal,468248.0,1-050-534-0070,Peoria,36605.0,S,m,M,HI,Osktaotjrwjnpqmksaddiemirvdtuivosyreknankgsxnzmxgjliiyqlnvdnzxriu,5.0,United States of America,
1.0,2.0,Gqr14570,Qsfee,Bwargvppablqiqtrmdzrpastkejcha,396.0,Gqraxyfzz,O,48.0,SUNQFNFUPWIYYLSDSGCEFVTKZW,357738.0,,Bellevue,3803522.0,U,m,d,AR,Dvaomsketemtjygvzlgqithagoxgwbwdnquwquxtnndquxlmcvckgzhiutyihdtkfwloxn,6.0,Canada,Deere
0.0,2.0,Nym14571,Inhoj,xqttdcnqibaxeiawlugjy,,Nymwjerjppkgbwbhokgiym,O,47.0,NIPTNJBMDMIBOJMZMHPFCBBBRCHWIXLUKGKGUUTUYQKPMTFZSFSVOCPKXNVVVEXQ,8229.0,,Grand Rapids,2458575.0,M,,m,OK,Zdhocsklqejyjqtakmltakud,2.0,United States of America,Sovereign Bancorp
0.0,3.0,WGB14572,Wyswspiuow,Zlsrrtpux,504.0,WGBCSJSMBLINSVLNWOONFPFSXCQSIF,O,25.0,QCMYKBWBEWFBKKNOKTLHNJYENOCCFYKKXNN,388098.0,1-477-884-9901,Hialeah,507276.0,M,f,J,Alberta,Czpgehjlbjqmklohzojafdeeohsukdozhmkbtssidoaurvlonikxtguqlhpe,2.0,United States of America,Flowserve
2.0,5.0,HFG14573,Ulmjjem,bsulhvalnbtdofgyfamwzmbbqnns,780.0,HFGZGDCSYZCAAHUNJPENOIJM,,58.0,OZIJEOACCDSCMMKOSXMMYEYTFCLMYBQXADDTNRTELZWYPLCYYELEPERECRLFPRMKVWGEXPBEBX,449796.0,1-114-924-9596,Hampton,834958.0,U,,,DE,Moseobcdgxybk,10.0,Canada,Textron
5.0,0.0,sgk14574,MFLQYOF,ppdrowhkpikmyzphoyurekuokmgu,466.0,sgkfjpgiowoiwumihjy,R,44.0,qwqbaslamjklkxkzkddogjkszti,228572.0,1-609-407-3198,Burlington,2318948.0,S,,,OR,,7.0,United States of America,PPL
,2.0,mlz14575,ACPHOH,Nbyhictwfxsjbr,459.0,mlzkdmtuzkgjqsankjbjxvwoy,O,23.0,ZJCMVDHYWZWMOSQBTTUHEKSZWNOCIOTNJSYAOYFQQPQ,,1-210-343-1617,Warwick,2955866.0,S,,,Quebec,drlqgbbpgeuhe,0.0,United States of America,Stanley Works
4.0,4.0,Mlm14576,Jsivz,ilbobnutnbgzythjsonc,628.0,Mlmgxltlpzfxsokrfivflzn,O,24.0,Xjlfpgokjihvwusxfhgmaavmyarvcbmaujt,137605.0,1-064-980-1814,Raleigh,833367.0,M,n,,WI,Uwjacoz,7.0,United States of America,Procter & Gamble
4.0,4.0,Ugv14577,Tlnlgwqvkhu,fwmurkedsulhfzhhyjk,806.0,Ugvithcibensrlnaofyckcclina,O,70.0,lbmixqwisfytinxfmmbhuxlvviaigxzlcjsktjchtikjphcxiqffhqggbtfsfjlnsnu,474258.0,1-630-734-5870,Amarillo,194433.0,M,,t,MS,FYQEEWHKVHKMCTZEJGNUBVSLWKSQGNXKBUYZWAOVWZOTJACQTTURCYRIYCLHOWOBJIRQGBH,,United States of America,DTE Energy
0.0,0.0,lbt14578,Ujsyjmmppwup,cqlwziuflucysbpbimmfn,655.0,lbtwuglndhn,O,48.0,Cesncviavsoffewifjanytigzinxpjafspdspehownktcsmkfwbrcwggyuuxjypdgsivyu,390686.0,1-367-620-2866,Scottsdale,2609869.0,W,,,NC,SETZCDCCNYAIGFOCQBQOVXEJRZUDXSKTQBQRJCHM,5.0,United States of America,Core-Mark Holding
3.0,4.0,Eis14579,nayxnjdszn,Wsddxmtqlbe,684.0,Eiswjqnqdrrlwgjypsquohaarst,O,41.0,Yrjjnreivkfivspjqps,249823.0,1-531-614-9290,Hollywood,2191968.0,M,,M,NH,CARRPCLGMZMSYFIZXGJWINRTGECIAAOVDJVVLVXSUETTITPMFBNQVT,4.0,United States of America,Hanesbrands
4.0,2.0,GIQ14580,crwgcvekm,UMHKUIKCNDUKFHLPG,821.0,GIQQVFOYFZDZMFGQLCXQUUK,O,,LMLWMBHEVPYLYDSVAUWXE,324876.0,1-764-129-8453,San Diego,3587737.0,S,f,y,NH,,7.0,United States of America,Weis Markets
2.0,0.0,llh14581,huildb,TFJLBYUPVIBSOTY,773.0,llhatrfediarlaa,O,6.0,Ukztwxkehwoqnvtiahbvgwpulxgbznxwnsfaefgzdjpctpgqkbnthpevhqlsce,326547.0,1-879-028-8398,Norfolk,2940443.0,S,M,g,AZ,CBITKUKFARNMZJNSQSQMAUGGLUTWJZHMTJDTNWNBSLOL,1.0,United States of America,Interactive Brokers Group
5.0,1.0,Ftt14582,,Pygtmshk,306.0,Fttkaoexdzwxadknldrweoc,O,32.0,Fyeblkgeryonrbxnevzaygufxiawuzdzfzkikeudpxa,292865.0,1-478-417-8707,Charleston,3100739.0,U,m,X,British Columbia,,0.0,United States of America,Las Vegas Sands
