prospect_AgeID,prospect_Co,prospect_C,prospect_Ag,prospect_St,prospect_NeWor,prospect_NumCreCar,prospect_Em,prospect_In,prospect_Ph,prospect_OwORF,prospect_AddrL2,prospect_PoC,prospect_NuCa,prospect_NuChi,prospect_MaSta,prospect_CrRat
Bsz12859,United States of America,Brownsville,99.0,OR,2205830.0,2.0,Aleris International,54667.0,,O,GNAQIIFQJKMBGCMSWUUTWNFAYCGNPWAGDISEDERJBKJXTILXUGLLHWPYZQTLXH,uksetfatieh,0.0,3.0,U,599.0
Tus12860,,Santa Fe,64.0,LA,3768815.0,10.0,Systemax,280753.0,1-568-913-0778,O,Mpwclyqpxkwbzbzjv,Xlpwzjddsxyo,3.0,,S,432.0
Xak12861,United States of America,Baltimore,53.0,Newfoundland,,9.0,Autodesk,381535.0,1-454-153-0835,U,SVHCVDESDIWUQNSLBIBBQKBIHALRXZVOYOGDTHEVNHSDXWLJJETXJGNZXSXS,vxmsxbziif,0.0,3.0,U,310.0
Kgw12863,Canada,Lincoln,30.0,Manitoba,2895361.0,8.0,Mohawk Industries,390420.0,1-535-220-4102,R,ecejovqlindgxwyxfpuwjpbsjllzglopdbbfuahlmqoukrwuvefuazjofstqpdpxhxqpre,Ngyomkg,2.0,,S,705.0
Sch12864,United States of America,Chicago,23.0,CA,3484429.0,1.0,Principal Financial,286471.0,1-702-173-3160,R,xiszcmifngymhqrsikbexxdelfuwslpjqzqjqchjgwmmialzhwuqupvyoxluezunkvgzcjzaekdqt,Zrleke,0.0,3.0,M,439.0
SOE12865,United States of America,Little Rock,18.0,FL,849395.0,8.0,Country Financial Services,261843.0,1-308-206-2244,O,,Pcltedljdmk,3.0,4.0,,770.0
PUK12866,United States of America,Charlotte,24.0,RI,2738747.0,8.0,Teleflex,418622.0,1-599-054-3466,O,Gxkjxbvszdyjicuevomgpmtbwpwjmmxxlckbsepjktp,Kllntmosbyxc,0.0,4.0,M,521.0
Fwf12867,United States of America,Oceanside,68.0,AL,594382.0,10.0,RadioShack,50596.0,1-526-512-5055,O,Wkmctmdkfnndzmehepmckivihrtgfsetawauxezelzoijxdsacsefuzojmugg,HLFVD,5.0,2.0,,551.0
fgf12868,,Bridgeport,71.0,LA,2803157.0,3.0,Solutia,186907.0,1-684-476-4139,O,xjdfdugtvqfurqmodjzrkjstopvgtportrywdnaqaehqfssqlfniferiuadtrmzctsh,NGFHDRTQUJ,4.0,4.0,M,597.0
RIP12869,United States of America,Fort Collins,63.0,KY,1998054.0,5.0,Home Depot,149292.0,1-308-728-0278,,Fqloyizjgelbkwnmahaspdopdhzuvrofheyahhnngdiasufkkcqdtmkgbppaosmovvjdqoewim,Pujdd,4.0,3.0,S,819.0
Fgy12870,,Las Vegas,80.0,KY,867553.0,4.0,Fortune Brands,385358.0,1-190-731-7874,O,Muwtwyhhufyfjgbgxuawmqjzujkzcbc,okxttfhi,2.0,2.0,U,506.0
Dpq12871,Canada,McAllen,,ID,2835340.0,5.0,Morgan Stanley,430576.0,1-613-824-1706,R,Fibvztekaxbgrjisggjvt,lnxvk,2.0,2.0,M,355.0
Lsv12872,United States of America,Oshawa,41.0,MN,3005045.0,5.0,Advanced Micro Devices,363316.0,1-210-340-4624,,Gccvheeodzgqdergdheqfbvtqlliyavzkwfgluewrvbrkcqxmmmcihm,Gtovwl,0.0,3.0,D,735.0
Kjf12873,United States of America,Mesquite,35.0,MO,3468507.0,5.0,Patterson-UTI Energy,25667.0,1-898-024-9566,O,Mjptqgeevdlommxnnidpyjkalkkprwfpwevdrbyzolafz,UTWQR,4.0,0.0,S,535.0
lif12874,Canada,Los Angeles,32.0,NM,3406613.0,,Mutual of Omaha Insurance,428168.0,1-088-938-0312,R,iavwgmexglxcbrbb,ERDGXONT,0.0,0.0,D,548.0
vax12875,United States of America,Fort Lauderdale,30.0,WI,,4.0,GameStop,346317.0,1-050-997-9585,O,dpzorswggeaisgibyefolkvhfgqpemzcsgakzjpxboanjhczemncduuibrryjlicgpbswyqedxb,RQUMGWI,4.0,2.0,M,376.0
Vie12876,United States of America,Madison,65.0,MO,2398882.0,6.0,Pantry,182949.0,1-075-417-4832,R,PBJCPTCUDCBZZFDUGPAPBHD,YQHEFXX,5.0,5.0,S,441.0
Zno12877,United States of America,Victoria,63.0,NJ,,0.0,American National Insurance,414677.0,1-894-208-2862,U,VVHSQCQCMCKSVOTGVORXNIRTZRPHLT,Gmsma,4.0,0.0,U,577.0
ehd12878,,Des Moines,33.0,British Columbia,1572808.0,0.0,Tupperware Brands,136480.0,1-588-826-0221,O,ckmhwckxqrwhlillnxaw,,,3.0,S,470.0
Jbc12879,United States of America,Torrance,78.0,UT,2345909.0,1.0,,359713.0,1-928-569-9269,R,Vwwaxvnliapyodiwlrhsqnhmppylookhiunclhnbekxdlyydjgdzgenlq,MVQPYFDT,4.0,4.0,U,673.0
avd12880,United States of America,Yonkers,9.0,TX,403189.0,0.0,Western & Southern Financial,180925.0,1-197-563-9258,O,Jwxisujkcneaoplyyygfmbsgmonukouediqtvdrlpwiolbld,Xmtvxpdxg,0.0,5.0,M,361.0
Xwi12881,United States of America,Lakewood,10.0,HI,1971569.0,1.0,Fastenal,359348.0,1-909-314-7780,O,Igawvaqbhmoyoxgjvzwodavonredztjtgxszftyxrqtzsfnzcetwlyrbbpoytpisxcjh,,,0.0,M,741.0
zmm12882,United States of America,Calgary,43.0,NY,3168477.0,3.0,,234286.0,1-949-142-6809,R,Yioaujptinuhlfqj,FTFOT,2.0,4.0,U,779.0
Vpl12883,United States of America,Mobile,94.0,LA,3321462.0,10.0,National Oilwell Varco,447519.0,1-072-952-5343,O,Kvqfzmqvpahlrf,KLGFT,3.0,3.0,M,625.0
Dde12884,United States of America,Irvine,51.0,ME,469923.0,9.0,Mueller Water Products,293193.0,1-626-508-4169,O,oavxw,Rgcbglmwq,0.0,,M,779.0
umu12885,,Beaumont,34.0,WI,643645.0,3.0,,115369.0,1-611-673-6313,O,,Mucad,1.0,4.0,M,665.0
Nri12886,United States of America,Cincinnati,,Manitoba,1732064.0,3.0,CB Richard Ellis Group,118204.0,1-556-036-4115,U,Ioawfizbiphsekartkyqmupebqmghnonytkhjsinankwzuhtraswamzjijr,Ngafkkbydv,1.0,4.0,M,336.0
wyr12887,United States of America,Santa Rosa,48.0,Prince Edward Island,3821563.0,8.0,Perini,226602.0,1-658-767-1651,O,azkitydbmbgdxr,TTCVEFKFUWJ,,3.0,M,752.0
Jnn12888,United States of America,Regina,80.0,KY,3582599.0,10.0,Exelon,8504.0,1-855-813-3044,O,WXQXXQZUTWKX,Qqbkn,0.0,1.0,D,398.0
MHO12889,United States of America,Topeka,54.0,TX,315952.0,2.0,Synnex,405451.0,1-263-092-1638,O,Hssnnekomafjiqjdxiyirhkgfblgiimxbjiomgeaybhnbleuuvkvybaslztvdagnxsdjrmoanenfto,zbaloct,0.0,5.0,M,348.0
Eoq12890,United States of America,Toronto,3.0,WA,645990.0,2.0,RSC Holdings,151916.0,1-398-373-2979,R,xltdospajyzxqawnwodkqfuhhmftwkcbkurxsclabcesfmlfkutouuv,AGDPJIVEDJ,4.0,5.0,U,807.0
yeg12891,United States of America,Charlottetown,90.0,TX,447381.0,6.0,Aetna,274141.0,1-780-537-4998,O,ebcjxnbptspwsgzajpgzxfjyxrryhrwwxspcwzr,Jflsidci,1.0,4.0,W,747.0
VSE12892,United States of America,Louisville,16.0,NH,332117.0,1.0,Great Atlantic & Pacific Tea,195000.0,1-592-076-8557,,Lueeockpojqoaaqyjcxhrbp,Gkqavqnskp,4.0,3.0,M,687.0
FKT12893,United States of America,Iqaluit,80.0,MI,3354117.0,,Polo Ralph Lauren,198834.0,1-795-459-6351,O,FBFETKJHESRPBBONYDSIPP,,4.0,0.0,M,488.0
QPH12894,Canada,Montreal,99.0,WY,2535433.0,8.0,CB Richard Ellis Group,6892.0,1-293-510-3699,O,Aglaajhgdhsoqmlvakijydhyhgprbwlnbpghwsrcoqlehcsiupklclondwgmgugmafdmr,nxyclsi,4.0,3.0,S,637.0
FCG12895,United States of America,Oshawa,70.0,IA,1742270.0,5.0,C.H. Robinson Worldwide,222855.0,1-744-858-3698,O,jbwfizgjyhmrsitggxlpdwyisjelzolerxvlkalbkbgtumswnauckincu,Usetk,4.0,4.0,,524.0
TVH12896,Canada,Philadelphia,64.0,MS,1039205.0,0.0,Vought Aircraft Industries,235994.0,1-991-250-5450,O,Wngtukabelsrpbce,Kakvzneecapc,1.0,1.0,D,458.0
kyb12897,United States of America,Idaho Falls,74.0,AR,35714.0,1.0,AmeriCredit,452722.0,1-152-266-2314,U,Mlwtiswafskmwanltqlxrbzltxhwdxalecir,Qvkryvtzgdmg,5.0,5.0,W,564.0
LTH12898,,Durham,2.0,ID,340541.0,,Imation,136002.0,1-753-439-6461,O,Kcfryweuazeyuceldxjhoawhhufuhoxbdjbhiqnrnritrgq,nrsuphh,4.0,0.0,M,440.0
Wlg12899,,Sydney,3.0,IN,3023059.0,3.0,Terex,315530.0,1-442-259-5864,O,DCCZHGNRQJJXMFKFXXWYHPIZSHDPWRKYDROYUGXTMFFHDYIWRYXQUPPCATNS,,5.0,4.0,M,843.0
Gys12900,United States of America,Sydney,100.0,MO,2681256.0,6.0,FMC Technologies,4680.0,,O,Qnyfbkvjiqtnyspcqlnpksw,RBKFSWLDELYX,5.0,4.0,W,659.0
PKT12901,United States of America,Grand Prairie,16.0,OH,1065668.0,,HealthSouth,415842.0,1-927-581-1681,,XPHDPQSIOKABFGVIPSCXANGRESZDFVL,OCKGKG,2.0,2.0,S,394.0
Pre12902,United States of America,Lowell,29.0,NH,2758111.0,4.0,Huntsman,15019.0,1-623-950-8259,O,VZYDRGZRKCLMIPAU,Gacpi,1.0,3.0,U,527.0
alr12903,United States of America,Fontana,86.0,NC,780736.0,4.0,Apple,416269.0,1-892-745-5356,O,ekhqinwcuvqsxhyhkatvfolgttnxqlrgboertifemhebstdemdjhlovcviylbkajxisjbeouiesoygu,TLHYGFUGNC,2.0,5.0,U,688.0
Mlh12904,Canada,Jacksonville,12.0,SD,1591768.0,6.0,Dell,447105.0,1-210-751-0013,O,MDMNJINDRUEJNSJMVJZFJGCMKA,ltfpvpntvtex,,0.0,S,741.0
Gwl12905,United States of America,Naperville,95.0,AL,2834693.0,6.0,,452985.0,1-237-109-9845,O,qgvmr,iegnrg,1.0,5.0,S,717.0
OEG12906,Canada,St. Petersburg,34.0,CO,1685067.0,10.0,Burger King Holdings,281076.0,1-935-101-8600,O,ANZOHPBNNPTVU,,0.0,,W,716.0
jnq12907,United States of America,Nashville,87.0,LA,2001278.0,10.0,Dow Chemical,426651.0,1-682-792-9076,O,gtejhbkvbichdljzpimpgxzrshtbzrfmhxcialuhexshkocbcucrhuncvedoepduqhkru,Hbcsaijjvi,2.0,1.0,M,389.0
Xyl12908,Canada,Mesa,61.0,DC,158030.0,5.0,Corn Products International,294444.0,1-948-440-4183,O,ypxbefsxeyczbsjxystvgxovztbg,Chcsk,3.0,2.0,D,375.0
Whu12909,United States of America,Sacramento,69.0,WY,645587.0,1.0,Ryder System,312238.0,,O,CYAIRNCKGQIHTENYZZKHVVWGLPGGIPQDQKLHNOQICWDNJYHQM,KSGYD,2.0,4.0,D,643.0
Osi12910,United States of America,Lowell,29.0,NE,3303846.0,1.0,Cracker Barrel Old Country,395614.0,,O,qcpadqeeppjuwotzxrcdhqolehzvkzykoxaijmmpmjtoisqmfhbxiejkarkgjrofzjdvfivvmlusbw,OTAEKWOPH,2.0,4.0,,709.0
ved12911,United States of America,Ontario,19.0,New Brunswick,3992394.0,8.0,Sempra Energy,348183.0,1-152-970-2092,,Nfrtvtxvvetbmsdndjpbaegrgneqsuvaldcxdfragndwxpokqoedpueyiafqzpvhjitgvqgie,wncyx,2.0,0.0,M,417.0
Sxt12912,Canada,Jacksonville,79.0,RI,1883321.0,4.0,KBR,151500.0,,O,Dwfeyfjrnjfbpcxxqbhjnpmjavcjxbtlll,yxgjmxdyd,5.0,2.0,,738.0
KXL12913,United States of America,St. Paul,68.0,TN,1979953.0,1.0,Mutual Life Insurance,393951.0,1-525-095-5115,U,,rybjuqm,0.0,2.0,U,532.0
ITR12914,United States of America,Vancouver,63.0,CO,2106811.0,6.0,Cypress Semiconductor,172809.0,1-017-683-7926,O,Egpqmoahejibfdvaftagleuoh,gwlgjtagj,4.0,0.0,W,378.0
ved12915,United States of America,Paterson,81.0,GA,1697289.0,0.0,,271507.0,1-689-643-7002,O,Bkhjcmnxkwrkdebsumfkilbqcwya,Msvpgbhjxm,,5.0,,521.0
Ezb12916,United States of America,Cedar Rapids,31.0,ID,3731713.0,10.0,Dover,458048.0,1-744-405-1009,O,Rhtailybspfoboswjyvttmcikjtdzrxsassbhcxgrqvqvsoxpgnxiysxpbgbyjnf,BNQHSAHGGCGH,,2.0,M,564.0
WZY12917,United States of America,Jacksonville,25.0,MN,2205560.0,7.0,Landstar System,,1-611-653-9466,O,QJUNSAYAWMGJXOSVFYPRETTJLJNUQJHWAGIDUQOGQFLDHU,Iwybnwvj,3.0,2.0,W,743.0
Ahc12918,United States of America,Mesquite,6.0,HI,153833.0,3.0,Windstream,56589.0,1-603-532-5403,O,Qrwndtcynmotodqdyxqperxgfdgbkvwhqjutybwss,Zucbyraxuoo,3.0,2.0,M,
Qgq12919,Canada,Milwaukee,74.0,DE,706701.0,,State Farm Insurance Cos.,189061.0,1-379-775-3921,O,Khlwu,asoyakxcyqf,3.0,1.0,S,743.0
bqu12920,United States of America,West Valley,67.0,Nova Scotia,2109461.0,6.0,Pepsi Bottling,200698.0,1-721-747-4350,O,Wturbqvv,Yvejlddpkz,4.0,1.0,S,387.0
Fxr12921,United States of America,Vallejo,73.0,SC,2781759.0,,J.C. Penney,404701.0,1-311-086-2501,R,Jhceaddbrhjxfolefzxpvtcfcvyibfzgqbtqbzqvqwlguxjzlfynytrbefiohineg,Ejnkx,1.0,2.0,M,619.0
Vec12922,Canada,Beaumont,4.0,British Columbia,3042666.0,4.0,ABM Industries,493252.0,1-130-534-3598,U,Fvnahxadjyldbukcfhgxhprnagddo,Avfkj,5.0,3.0,U,589.0
CFZ12923,United States of America,Waco,0.0,MA,,4.0,Home Depot,434009.0,1-118-210-6520,R,Gjctqmbedglddexrfyxiqqwpdezzvfpbmqdxiqrhnmkndbjgtnxbpboebb,Hgamfng,2.0,2.0,U,756.0
khd12924,United States of America,Hilo,12.0,UT,1809955.0,1.0,PSS World Medical,115238.0,1-894-284-8267,O,Rzqmefecovrknorjqxxcznxffbzk,SRLFCVGAYZ,2.0,2.0,U,343.0
Kkv12925,United States of America,Cleveland,11.0,Prince Edward Island,2005513.0,9.0,Broadcom,347651.0,,U,Ceuugeogrtpnjhlysqkcnkpcazbtdowzcpskogcv,LIUILCSRHUU,4.0,1.0,M,531.0
DNU12926,Canada,Vallejo,71.0,TN,3538838.0,10.0,RPM International,421320.0,1-633-674-0165,O,Vowcopuznvbcgievwsruhhjnimgjuprdtvokgpnnsztktsizlrrfmxrgybkmsuutcqoynydajrb,tttcj,3.0,2.0,U,835.0
ytl12927,Canada,Berkeley,69.0,MN,2169037.0,7.0,General Cable,,1-842-758-9050,O,getdlfoxjd,sogqz,3.0,5.0,U,573.0
Zvk12928,United States of America,Austin,62.0,MD,1129588.0,9.0,Loews,333010.0,1-100-578-8282,U,Vnixx,Mwhycfin,2.0,,U,527.0
TSN12929,United States of America,Simi Valley,77.0,Newfoundland,3519121.0,2.0,Convergys,33298.0,1-248-506-3145,O,BJFQLQIWOFOWZSIFMDUZPOHAMNAEPLTWSTNXR,BWFYGP,3.0,2.0,S,655.0
Ukh12930,United States of America,Idaho Falls,94.0,NJ,3273956.0,10.0,,22126.0,1-852-980-0359,O,dfhbjuwpagxnlonpvkricptapmzajincgljkoghveuofaiffsahfzlldfhavqxajwyqffmsqyz,,4.0,0.0,M,371.0
Xmb12931,United States of America,Inglewood,83.0,VT,399680.0,1.0,Public Storage,243340.0,1-637-221-6597,O,Fwnobjwwruwhjiugqtdnbeyhxfrhdmuhsttx,Eaaijc,0.0,2.0,M,515.0
UCH12932,United States of America,Newport News,19.0,AL,,2.0,,409613.0,1-042-389-7044,O,Zxaiukkt,ejpzurlcwrp,2.0,2.0,W,607.0
Eus12933,United States of America,Missoula,91.0,TX,1893686.0,8.0,Humana,98275.0,1-309-782-5670,O,cewdvykmjekeaxvhabwstqazruioowmvxouufchl,Fosya,,2.0,M,514.0
Wsu12934,United States of America,Huntsville,5.0,FL,116763.0,6.0,Williams-Sonoma,61307.0,1-080-170-2761,O,Messojarduoqwdosjmedgllsekkioluky,YLEFKTROP,5.0,3.0,S,833.0
wri12935,United States of America,Akron,24.0,VA,2964349.0,2.0,Packaging Corp. of America,211345.0,1-804-709-7578,O,Pigagoluysqccsshvrswpedclgtqflx,Msfjojdpdfds,1.0,2.0,M,551.0
Lsw12936,United States of America,Seattle,53.0,MN,2091367.0,4.0,Lender Processing Services,93145.0,1-576-539-5336,O,,CXLUNYP,3.0,4.0,D,795.0
dlo12937,United States of America,Norfolk,48.0,AZ,760120.0,8.0,Southwestern Energy,67362.0,1-290-922-8349,U,Cvvtrxhmtaqriknwwmljtmzonjgpkaoqchbytpujlvjroylwtufymiv,oqanoovzvjo,3.0,3.0,M,461.0
GSW12938,United States of America,Charleston,70.0,MO,1569136.0,8.0,Urban Outfitters,96382.0,1-786-235-4812,O,Pdxlcbragkgwutfsjsngzeljmmemitmnlwubpojvdljawmuvzzypogvrgcnojgzkosno,Wendq,3.0,,W,420.0
Bbm12939,United States of America,Augusta,45.0,AL,2839423.0,8.0,Hexion Specialty Chemicals,82956.0,1-062-318-0007,O,Tpudqqvkkicvosgnhsdtfhiucoqcfkmflfbfx,CMDKHVGFDRKW,1.0,5.0,M,429.0
qtz12940,United States of America,San Buenaventura,73.0,NC,2346788.0,10.0,,122527.0,1-162-329-0149,R,VMEPFBJPUNMQMBUTSPEXIWO,MJAEQ,0.0,4.0,M,416.0
Aok12941,Canada,Fargo,38.0,RI,2699024.0,5.0,Discovery Communications,450662.0,1-345-867-6501,U,Zbavctjmqknhssxqtiieujjecqzbbzctfblicfdhuipedobxwfqrnbghuomdcufstptpcde,fjdvhahhdho,4.0,2.0,M,675.0
Jbc12942,United States of America,Ontario,50.0,New Brunswick,2122126.0,5.0,Wyndham Worldwide,300946.0,1-102-465-3917,R,ierwmawpkobjgziupkubcuhpnhpdm,xjpokfbe,4.0,,U,346.0
bjs12943,United States of America,Little Rock,90.0,SC,2363286.0,10.0,MetLife,298868.0,1-375-609-1974,O,Fwusdqtxabuqtqrnmvdlkhur,chsoaiuuy,1.0,3.0,U,590.0
TZP12944,United States of America,Dallas,0.0,DC,1896146.0,4.0,Watson Wyatt Worldwide,237893.0,1-435-813-7327,,Ivfntnsckyfwnvvelyyzvvotfopsoqabndmjvpjhsypbtxmctrjfrrzwujxrxwzlztcprqwuw,Lmncn,1.0,0.0,S,720.0
IFD12945,United States of America,Manchester,82.0,KY,2784382.0,4.0,NBTY,484767.0,1-334-808-3558,U,Kyurckjbkwvszbasklwlhpjnxrumarsngfabfapwcmvjlxbpijcoxqkbccaofkvh,Oqtyt,3.0,1.0,M,529.0
gcg12946,,Lansing,70.0,British Columbia,74910.0,7.0,Terex,130733.0,1-500-774-8867,R,Fhozgiaaijufbsliuksduhpkvzjdt,Cxpxkndl,1.0,1.0,D,365.0
Wxf12947,,Fort Collins,74.0,KY,3370744.0,2.0,Fiserv,52973.0,1-758-994-6329,U,CJEOXMFITISLEBRQIGJCWBXYYATWJPPISEZPIHFJLQUCKUGHXRAVDJOKBPIKTXXAQGAGHMSMQCIKNID,Drtga,0.0,1.0,S,471.0
wfe12948,United States of America,Virginia Beach,88.0,Prince Edward Island,1531190.0,2.0,Avnet,462733.0,1-261-381-1558,O,Hsurukppmxxnv,RCINEFGLTBS,4.0,3.0,W,684.0
Scz12949,United States of America,Kitchener,9.0,MS,3677887.0,6.0,Perrigo,434933.0,1-255-431-2977,O,Vhscwqhfja,RIUBNNOE,5.0,4.0,M,687.0
Dwb12950,United States of America,Dallas,11.0,TX,643348.0,9.0,Hasbro,47346.0,1-039-278-3504,O,Zzoqcaubttjvqbpcijejvzkfxumenpfmkbbrooyirwgolhbjqoyrxgjifgblsuwkcrbru,avlyqk,1.0,2.0,S,804.0
Tgr12951,United States of America,Fayetteville,6.0,DC,3493939.0,3.0,,352920.0,1-295-371-4309,O,VNJNYWHPRJISJBPVXGPWIBQPYGKHPKKIBHDAJJPKTTBIJGPZ,JBOEMG,0.0,2.0,S,516.0
ITE12952,United States of America,Hay River,54.0,AZ,3019304.0,7.0,Fifth Third Bancorp,333760.0,1-283-100-7964,R,Sbvaluvtzyvjzgosnskrokexftsvhsomspqlppcdtmufqlavmfqpkmcjxpomwbttcesd,Fxatbjp,,0.0,U,730.0
Obd12953,United States of America,Salinas,15.0,ND,586011.0,8.0,Bucyrus International,27754.0,1-277-466-0824,R,ygpxruvuxvebofkicd,Zuyxy,2.0,,W,576.0
HCB12954,United States of America,Toronto,,DC,802845.0,8.0,El Paso,108174.0,1-005-752-9212,O,JGJZRYLLCEVJZBRIRXMWACKDKBDIILGEXTXAZEEWAXCAHRZYQFVJB,epcplp,2.0,2.0,U,489.0
oxt12955,United States of America,Savannah,84.0,CO,1433551.0,1.0,Express Scripts,429901.0,1-962-167-1854,O,FPYCWLIEOMT,Tjhwqdpal,1.0,5.0,W,538.0
Qpu12956,Canada,Iqaluit,,CT,,3.0,Thomas & Betts,367961.0,1-646-266-0198,O,cimgtpedvtdwlcvptytlcrthjpqmvymuisdnoixylmnpfesewigjxyopsouxikwemblyvfkozzud,Nugolkg,2.0,5.0,,622.0
ukw12957,United States of America,Syracuse,62.0,MS,1433313.0,7.0,Boston Scientific,494340.0,1-793-387-5274,R,FWRGULMYNEEXNKTOZIUYGKBYSLOSINMJJIXUHPKUDEF,Njarkfxns,3.0,1.0,M,565.0
OPN12958,United States of America,Fayetteville,52.0,OR,1692795.0,4.0,Southern Union,360369.0,1-176-984-8784,O,gjjxhjckogueveyyfiinmbiufnsofglqxuvgz,jfrpgf,5.0,2.0,S,375.0
CWS12959,United States of America,Salem,29.0,Nova Scotia,990708.0,,Whole Foods Market,53101.0,1-894-351-8665,O,Ddwvdhnqhgpygxmqgzpdcyotsitoyaualcesscshkkztvw,isileit,2.0,,S,409.0
Qdr12960,United States of America,Boston,25.0,OK,1593764.0,7.0,Wendy's/Arby's Group,249920.0,1-012-326-6684,O,,Adfju,5.0,3.0,S,790.0
WBX12961,United States of America,Montpelier,23.0,Saskatchewan,1058780.0,10.0,El Paso,203268.0,1-505-953-0914,O,NFTTWI,lgzucbqucngs,0.0,2.0,U,406.0
Ehc12962,United States of America,Huntsville,27.0,OR,1154060.0,1.0,AbitibiBowater,425291.0,1-460-098-1043,O,,Gywjukoqjr,1.0,3.0,M,
moh12963,,Indianapolis,65.0,ND,,0.0,Manpower,437555.0,1-056-834-3457,U,TSNJNLNVXKDKXVKXGMSDYXZNQBVHCUCCQIO,Qxompvphmehs,5.0,0.0,D,436.0
siq12964,United States of America,Shreveport,4.0,Newfoundland,,8.0,Blockbuster,73522.0,1-542-099-3250,O,HIPAMVONAIOVILNABCKTBNWIADEWUDIQDNHMQCQXULOINPULTPDXCOEMEOIUFTULGTXD,Eeozodwp,3.0,3.0,D,368.0
Qbs12965,United States of America,Charleston,7.0,DC,,1.0,HCC Insurance Holdings,53230.0,1-029-932-5639,O,Aepjvgkiyctanajxxxnfiinigciepaqqubwdsdfiaodfeqeckrxmbjfxpqstmspdaxbophhhditrea,,0.0,4.0,W,527.0
Mhl12966,Canada,Pasadena,34.0,New Brunswick,3211100.0,9.0,Cigna,149341.0,1-344-601-4669,O,Ptroilxyqskslnwbuxrjunrfhbld,Nbzephxr,2.0,3.0,S,581.0
Lwy12967,United States of America,Ontario,74.0,FL,807829.0,8.0,Hanesbrands,296257.0,1-318-559-2788,O,QWPAOOQAPGVTHBAQVLITMZQTUULQDDXLRSVFNTJGJIACIWLEXARVUTEFCZDMEFFGPERBRKSLNXQLD,,3.0,0.0,D,348.0
FXC12968,Canada,Overland Park,100.0,HI,3353782.0,0.0,Harrah's Entertainment,,1-781-941-2810,R,Dxwkkovjhcvqtkqoddkunyryepxhok,Shjqs,1.0,0.0,U,534.0
mie12969,United States of America,Montpelier,41.0,Saskatchewan,2039335.0,3.0,UGI,359117.0,1-900-378-3286,,RJSHOCRHTTHWIJBHUOACLHBMEQKWHPPOFVJSOMWCISLIRTOZFIIOHDPNUQFQUDKADIPQMDHQI,PRXNNBLV,1.0,5.0,S,721.0
Aeo12970,United States of America,Calgary,57.0,AL,3519024.0,2.0,Mueller Industries,355467.0,1-719-663-5778,O,Vljbieoaehlfugxnsbeerdexucbhgvizlgeivogkxdesirhtkuuhmkbhelgsnzhmzozvqeonazqlfvc,jaapbpkvg,5.0,3.0,S,711.0
Sds12971,United States of America,Hilo,25.0,NH,1643613.0,5.0,Procter & Gamble,101794.0,1-166-758-3590,R,SSRONIZRYCUYJKWPWCFWLKAXTOLJXDCDCK,pextwb,2.0,0.0,,361.0
Tcc12972,Canada,Providence,32.0,OH,3642526.0,5.0,Schering-Plough,122069.0,1-855-533-2134,R,Dubknkjgoeorkdynanhgluuunvubacalaihedrkaycynrtxuxifrggtqoqhvpgkjydk,ycxjdbowoq,5.0,3.0,M,556.0
Nul12973,United States of America,Frederick,34.0,TX,3848333.0,4.0,MPS Group,289600.0,1-046-365-5185,U,jmbsysoycyuterhsllsahezldwoylmjllfhzjrncffqbkldeifykqbeimpop,YNJOBJDP,3.0,5.0,U,694.0
mld12974,United States of America,Simi Valley,73.0,WA,1248191.0,8.0,Vishay Intertechnology,316362.0,1-698-630-9903,O,JNRPHWRLQSKJATY,NAIKML,1.0,5.0,M,771.0
FUB12975,United States of America,Kansas City,9.0,WA,1740453.0,7.0,Brink's,165765.0,1-426-274-0160,O,Qxynghvijcmyokujreyqaeumpikutgcfmpfgqxtjwtgdjybsvqesyoddqnhcrgfjegpkroni,dwbieds,1.0,1.0,S,631.0
rmy12976,,Little Rock,49.0,GA,3627141.0,10.0,Domtar,276856.0,,R,IYEFQ,Ezvkykwevm,5.0,4.0,M,358.0
HUD12977,Canada,Oceanside,63.0,Nova Scotia,3193939.0,1.0,TECO Energy,369078.0,1-664-771-5171,O,iujwmevbxuvgjuadtzshdaxjxmboaodesjkrevdsbjwgjzjeqgaszcqwtuowpdccqt,Sidrqbasi,2.0,1.0,M,775.0
Bnt12978,United States of America,Chula Vista,10.0,MO,3067360.0,8.0,Rockwell Automation,263097.0,1-953-791-2195,O,Bywuvikx,ecdiyyesn,0.0,3.0,S,693.0
Tea12979,United States of America,Indianapolis,27.0,Alberta,1991942.0,4.0,Armstrong World Industries,100373.0,1-886-108-8646,R,Vlzaagriuhtttpixzr,atujsvx,0.0,4.0,S,334.0
kui12980,United States of America,Vancouver,79.0,NJ,1113648.0,6.0,NewPage Holding,76576.0,1-649-888-0155,R,Xoadrbihqveuqakbckn,Utayzmj,3.0,3.0,D,
Ljh12981,United States of America,Glendale,69.0,VA,3863633.0,3.0,National Semiconductor,423355.0,1-538-098-2224,O,VQQFALEGKPAPWGADZXRRDKSDQKFQYXKBBCNQOIPULIRLUPVUNTRXOQB,LPCONAJAJK,3.0,1.0,S,529.0
Gdl12982,United States of America,Vancouver,44.0,Nova Scotia,284501.0,4.0,MPS Group,228583.0,1-924-046-4615,R,Jmydhddtkcvifyavnaxkwzrocjjnpdtgiyfbolhctdeviuc,Zykylshl,,,M,544.0
