prospect_AgencyID,prospect_Phone,prospect_NumberCars,prospect_CreditRating,prospect_NumberChildren,prospect_FirstName,prospect_City,prospect_NetWorth,prospect_MiddleInitial,prospect_AddressLine2,prospect_Gender,prospect_LastName,prospect_AddressLine1,prospect_State,prospect_OwnOrRentFlag,prospect_MaritalStatus,prospect_Age,prospect_Employer,prospect_NumberCreditCards
qsq13874,1-407-907-6808,2.0,773.0,4.0,wllyzyoramgd,Nashua,3201315.0,,Cfvsltujfnloqtroclkpeayxb,m,qsqczywqtarbnmxnajgietgtf,rroctmvocayhjwvufvfymislhhdnehwfknqnutoqkwxyhltizfuuovkenrotbetpwjxaogznaab,IA,O,W,36.0,GMAC,
ICQ13875,1-228-215-5708,0.0,708.0,4.0,Eicnpdiqoctqthcb,Chandler,,,Sqdhpuipykjulkktnphemgijtnvpggqztzbyvtkycpmjpzhrkjdyzgkwgpymldoxzlaykrkeuzivqo,f,ICQXDWMXKQYCRNAKMGMKNCXDPFF,Eoyirbmkpsihztnjhtr,WY,O,,45.0,Imation,5.0
Nrn13876,1-562-109-3919,0.0,399.0,3.0,Ydxwek,Fort Worth,1137683.0,,tmxsfngkeirskilvegwuixsilgcdgxmyvqrdrartxdkrhmdpmwmemtyruhr,,Nrnetge,ZXLDENPJQEMIHTYOVRJADOPZAVIZPTPXPGTUKWFHMWFEWVTCOQPAKYUMWLTPSHGONHQNVXIEQDKAYXD,GA,O,M,29.0,NCI Building Systems,8.0
Oob13877,1-003-328-2388,4.0,431.0,4.0,QXVIOBOPEXFFRG,Peoria,2468320.0,p,Wwagkaktlapcwaprbxftvhc,f,Oobglojexxpxpytjiodxqclom,Irsdssgchgvqammghytkpdrlckrosloxkiunodccwxnykangrcugvbmtcijylmekrxlt,NH,O,U,10.0,Wells Fargo,5.0
Mfm13878,1-056-093-2106,2.0,707.0,3.0,nddsgcpnnbowjmqgpazqfjjkkegx,Fontana,1144511.0,v,ERWWQMAHLRINOAAUJKHRJRHY,,Mfmptrsqsogmqshjzirxxfhhlyuu,Wfxeyagpvynovhlfcsysgxsqwvcdlgdxmcoqtymgxwwobspd,Alberta,O,M,40.0,,7.0
bjh13879,1-613-305-8441,4.0,809.0,3.0,OLCLDYIOJEBXRURMKXELUNUZEHCAEW,Nashville,1878561.0,,Frarewkqxpmdnmmlrbxczsed,f,bjhyrqacnktdqywxbq,JNPEYJKTTGJQHDJSIJDDURVGNBWGPKWRVDUXUTKCWLHEM,UT,O,M,82.0,Nvidia,8.0
Smp13880,1-785-040-7215,,365.0,5.0,Mfjhabruedyelm,Worcester,1117712.0,,qlxpddw,,Smppywyywgbfppcamhky,Awdzaphdfqmxiotdopvkzskxjfpdcmhcoq,SC,R,S,0.0,Loews,5.0
zig13881,1-316-963-8630,0.0,564.0,4.0,Bsqzvdzwyrvqqxutcxpcyegd,Ontario,2208094.0,J,gnnfafethuxebwxonpzmppmuzylyvjryyzrehtisopjjxxvsjgwngjbtjwhq,m,zigmdndcikdvckqj,cfjastaeiccniqacphnzojmgctirnynqqthcojhntfxgfiqbyapugrweibhnetwtknrqobdq,RI,O,U,,Diebold,2.0
Afx13882,1-557-444-1891,3.0,,,HTKTWNPYAJRUSWFJSIVQWLMSARDZ,Milwaukee,3930399.0,P,KETVFXEFJTOFIEBSZRDEW,,Afxdumitkvrsbfxtzchkgffszonme,Xupolgaxcdnorjmrlvyyyuvdclzjipdthbmwflqdorn,NV,O,S,22.0,Warner Music Group,7.0
AWC13883,1-900-937-7209,0.0,705.0,1.0,GSFJTCJ,Corpus Christi,1642790.0,i,Qssmnnfatffmbdwuwslkhdpfemlstfikbz,,AWCGBKWDDGVEDHRFWDZQ,Pgjyywrdjlbiikngnvgzznknnxdnvttaqwpeddihgyhjla,LA,R,M,43.0,Macy's,6.0
SGN13884,1-441-454-5850,2.0,623.0,1.0,Mcptuagxdqhlorlhmjiel,Independence,1652244.0,,KKKZFPPDJFUGDCHAQFSQHYECIFVSNEEEPRGKLHBRBJLJEPZNMNWYCRWCXFWKJSFOMMMQSQIDN,,SGNZJQQTHCIOSQUVE,Jccekkpbyaytxhcvlovpqmksjuddpxwwdurhmwtwlqrgekicmfmvknutltxukyisrlvuvkidb,NY,R,U,94.0,,7.0
Lgt13885,1-010-961-7500,3.0,483.0,3.0,rmiicwvpdrhebxrwqf,Chattanooga,61086.0,t,covwamjkkmapoiv,,Lgtvbvwwlkvze,lqkpadbcgskqdtlklmmvbjxhxzeijaiudm,MS,O,U,95.0,Domtar,1.0
Rsi13886,1-436-424-9644,3.0,481.0,5.0,keoghnnoodtxnfrwthuhibfqb,Peoria,706518.0,u,Aggbgsiybkqqpegfoijjqutvnzshhwe,,Rsiyrusqsggtkmmwjkldvbxtm,Iptbbudcbcqujwuwwvcchiohsomadih,NC,O,U,,Genzyme,
XFK13887,1-761-337-9461,2.0,756.0,3.0,Tbeeuhnbcyoufn,Brownsville,239290.0,E,Tihnlqbtltboeacjwxcmchyautapjlybmodwrlftsxskr,,XFKOHKCIYMCZEQQPFANDNFBT,TQSZWDYNIVMWBGNAJHKYMMDYCEZFAWZNFMKUFWJSHPACXOINVSGXLKHMYDDLAQPMKJ,VT,O,S,57.0,Rockwood Holdings,5.0
glj13888,1-076-498-6635,1.0,685.0,3.0,Ivrjmnqvvpicwaighsutayarvl,Huntington Beach,1347468.0,,woxrqohmzwgtwuzawheuacjathta,,gljbkcnykrzqutpmbhsdugjwqon,,NJ,O,M,55.0,Valspar,7.0
Oiy13889,1-264-314-3999,0.0,401.0,3.0,Gtkqpryhezxnojzpdiixknlcnlaixa,Wichita,292525.0,,Sexxucnwrjgsgstcpjndyfkzwdmrlkqwpivej,,Oiyndwwpk,Qavepiqdxwqkhbgmubcatuumpfxrsakfoxbjynxkctcjlfrnklmrmpidawmhwpqtvbgurgymb,AZ,O,U,40.0,PerkinElmer,4.0
ABZ13890,1-090-669-2268,4.0,543.0,2.0,hlqqykkcmuozw,El Paso,2166642.0,l,,f,ABZCAEFBIORGZ,Qrwuyvfjycwytvqypsurcuxjbapsevymaiamyougtvqvmpmdgrcukoncpiershjviizarxreaqceosnh,CA,O,S,85.0,Vulcan Materials,9.0
Dec13891,1-840-528-3656,4.0,787.0,5.0,fcypaqzclvjeiviavkqfmndfuk,Vallejo,1524521.0,X,ordhpcthdsmexpwfpxprobsicgzfdcsfwaqtummoewngxlleuvwx,,Decbgnodjg,Nkkvqdhqwiwasjtopkplamgxqaezzdffwigbwijzvecods,VA,O,U,,CHS,0.0
Etc13892,1-763-054-4193,4.0,738.0,1.0,Skfmesiwdaubwhkwsxwoylalckier,Madison,3897820.0,,GIEVBROSZFBXYNOIBZZFGVUCZWXLHLFEFTWKWXXNIWOWKE,,Etcmqr,QEOPSUKXDIAQFDVDFFITFTLVTSZZMARNTSPOJCHKCNFOOGQLFJCABYXUWEQNZCDAFVOAVWETMBE,NY,O,M,71.0,FMC Technologies,5.0
Fsd13893,1-173-410-0586,0.0,526.0,4.0,byxtnuhth,Bakersfield,252331.0,q,Vzsortnoejfsqjabnceufjcdiiuxfbpecnxdpookyfeavcvxrqgsupiain,,Fsdauf,Kctgbkxnvgmun,LA,R,,76.0,Iasis Healthcare,0.0
vve13894,1-274-586-8158,0.0,317.0,2.0,Vbaaafqiqifjxhhjx,Amarillo,2305499.0,i,mdxpmkfkhotpvnghwusk,F,vveerlsckbazepat,qmntsccdbfwxneflswvnwldgdwy,MS,O,M,24.0,CF Industries Holdings,3.0
Zip13895,1-558-297-6383,5.0,397.0,5.0,Sxkiddrbxxjmnnlazwtfodqym,Hollywood,,O,YULXLUIRPFEQAOWJQITULUILVFKMSAELAJ,F,Zipcuatjmkhjftknjaq,,ME,R,M,44.0,Windstream,0.0
KSI13896,1-291-044-5523,1.0,675.0,5.0,bmezynomseiae,Minneapolis,,,Eikgpxzpdytwvazhqtyblofznjvitihxwslzqligndkivfehsndymcmufwbcwhsa,,KSINYOHZECFNYACUVMTBCAVAUR,,UT,O,S,48.0,,0.0
Bhw13897,1-183-951-9025,0.0,376.0,3.0,Hbawhdpavkkclpxcueomjzhtwub,Newport News,3676270.0,,Vlbwdxlbwwabrmudonxkdvmmuhhkeitsg,f,Bhwitqzqsfizhcayjhp,Uiqabvaybnckcevooijsrxdfmefhjfpydqrpjrb,OR,O,S,,Blockbuster,4.0
fdw13898,1-714-359-4637,0.0,323.0,1.0,SCWNLCWTVQOASCCJQPDMNUMNTSGPTV,El Monte,95909.0,E,Zlknbwnvwespiwylmpfxnhdkaekvkmscxorabatvkivaqwng,,fdwimsuct,Shaojlhmntkkssgaaxkjumlfqt,VA,O,U,9.0,Andersons,1.0
Vcp13899,1-576-313-6880,0.0,697.0,4.0,VDFILPL,Peoria,2457946.0,,OKGNHNAOIHACBTTWHAKSKVQMTLPCQDXPTQX,,Vcpuhbbnybfqvrkpxlkhvjukiy,Dqvtxibpwhvewnrmbjhqvxjqytunykvkdycrpkqyscfyfjqjt,OK,O,U,72.0,,4.0
Aqx13900,1-914-286-9927,0.0,338.0,5.0,WJTMKZBKTBCAUFHKGHPCQGRLRK,Rochester,678214.0,,Sigrnzovcyqaibegunovysmmnoudyshxuhhrxigxl,,Aqxfvlsginmuhfrlw,Rudgaeyiupmteadizutyeew,WY,U,,76.0,AutoZone,4.0
evl13901,1-601-896-8789,4.0,742.0,3.0,Dxvtmypcgozmh,Hilo,2566373.0,Z,Tnkgfgqagckgkesossnugqzbepybrttzvzosimerflowcmot,,evlso,EWONCJWFDNZHDAJKOQGZQLMNCWANZGCENVLAFHMNLHHRSCMCLYBTKJTM,CT,O,M,41.0,Boise,7.0
Qfj13902,1-603-145-1501,4.0,526.0,1.0,Mwosxwsgefitizn,St. Louis,3564386.0,f,WPYKPDHGLPYTDXXFEHMBDNFGKHRDSXGBWKOGKIQMJLXFEWGGKQZROWN,m,Qfjjhqicfmbqplmjbrfuvxjnqvpnj,JKLDTDUYWIXQAVWNHLXOFFCFYJJFTEFHBVWJXHXYIK,NC,U,M,82.0,Levi Strauss,0.0
Jqp13903,1-451-131-4187,5.0,584.0,0.0,BHCYXBSWIT,Greensboro,1836313.0,p,NDKVANEIOUKNAQVNVDFKYTUKEXNOCEZTRAQMCR,,Jqpnjhsc,Wctbjvqumpljejmlbhormhgqiyxouaswoxdikpckonfkloktpikfpwoycto,DC,O,M,92.0,CBS,4.0
elw13904,1-170-284-8478,3.0,475.0,0.0,IWWZRQEEXYKQUDMOEG,Lafayette,288788.0,,Wmjaqpufpsjlmnxifiww,F,elwtdifrbvnxbiyilbn,qxpecymepwkj,NJ,O,M,9.0,Del Monte Foods,9.0
Gbk13905,1-765-315-1369,5.0,833.0,1.0,kzqpwvptxbxfqqdakret,Buffalo,1255370.0,E,Gkhlydqyvaxqezbdcdxwrccbtyxxwkbjeiwbhgpgbhuhcgolhsfhxdgluerqm,,Gbkvoeqfhkvmjiwzap,Swoupryadsnbkbk,Ontario,O,S,20.0,Limited Brands,6.0
npz13906,1-423-923-0660,0.0,490.0,3.0,Jxegrmwsnqmbrkjspxx,Oakland,2964778.0,D,bmhvumnyfixswpwanavlomxoofgduigwqipskbbndgxuayngnuomlwtzjdzgghbmdfyj,f,npzlxylxxfatayceqswzwq,Yanzstvikatcmzsjldfzcsuqnduxnubmjvkcrtltwcr,MA,O,S,80.0,Burlington Coat Factory,4.0
kpr13907,1-604-469-4942,0.0,633.0,2.0,Oisyklqktwopflkbmboqwmm,Windsor,,Q,Mrdfvhsvwezsaewsys,M,kpraamer,IRFHRQWJEMNVCLTGHMZKKLGSGHOLCSMXSHXGUXKPWXJBGZHAPOPVLMSXH,IA,O,U,58.0,Rockwell Collins,9.0
YAD13908,1-548-802-1910,,477.0,2.0,Ioaaddzhjlrvkrqihmhbwxgoz,Mesa,1482772.0,J,Bpysahymoxjtwiszematxiajsmpegrjkrlfabqmpannfgctkonwvvwksjfqyzdbtqpbjuipf,,YADJRZLGVRFHH,Fmxrqmbjkixwhcfrhvcycojeseovxwfhifxrgpmaquucmms,RI,R,D,30.0,Citigroup,7.0
rpn13909,1-400-448-4164,4.0,589.0,1.0,BEJJFMFUAYNPRPGEFJGY,Oceanside,2547874.0,,Eszypfjzoubcwkbgkldgtyezxhjfdhjbmthgnliohxtbmmkkwmonyvphjvaolowcxafzaw,F,rpnxikgdupmvqkfpxx,VKHXKPNSYLSJPFMTYDVFO,ND,R,M,46.0,Intel,0.0
ztr13910,1-032-348-5444,,457.0,0.0,TSILIXQLOLGNKRCLRUVMVNVMEQWTJF,Tampa,2846582.0,,RTIODLJYOFXNUVDMYOGFJAVRXQLDTBYLRNUYQDL,,ztrfuufcccssnrzbgyiavpfgeo,Djgytgyaqwjly,British Columbia,,S,63.0,HCA,1.0
ONK13911,1-450-738-1680,,505.0,4.0,MGLPDFQVDSELW,Baton Rouge,3966461.0,,Dexjomndfqwxqiidrgeopnzxyjxrgqhjp,f,ONKSNXKBHVPSNUGNC,WTIOUCYVWMEAMONENRJSGOVSQSQGUEQWXWJIQNNVISOBTEVGDGGIUOUKAXGAXKBSNWTFMIWVKAGCCG,ME,O,D,86.0,Coventry Health Care,4.0
awx13912,1-693-353-0047,4.0,476.0,1.0,Mqbhocum,Santa Ana,380916.0,d,Eoscjsjqfvwlzkcbcafrzrmnhxzneszaiarelauyvmhpjimiqyczclgabdwehmqjket,,awxghrbjuvgtpecirjp,QPANIHUAFVWGNPDYRJVJKNKDLOAQFGCIAFMNEPREAJAPMYMPURHQGHWLVQWVMWSDMRIKNLRCBNFCDY,SC,O,U,43.0,Plains Exploration,3.0
Ryr13913,1-302-308-1913,5.0,399.0,2.0,Fylzdbtspqidvbyc,Winnipeg,1321135.0,d,RDVLWBIRTRUHUNARR,F,Ryrhpvm,Juhywabxyqaswuzqdkmfaiubcshmlzvlhbzbdjuosmrkrqonxqbayqjlk,TN,R,M,63.0,FMC Technologies,10.0
qah13914,,0.0,772.0,1.0,OGMHQZQMHOTSLBXQGLH,Ottawa,396974.0,,Dhixzmcnujciemwfqwnkfuroxuytruaerzlmavicsflwnibveujaochptjcsomwszkikedxutbnlzy,M,qahpnwsqgbzld,spewkgjjhuyzdcgvgarteejoqoyojcxogjnrjfxktearwoneisuqaai,MT,U,M,83.0,Valassis Communications,3.0
Jaj13915,1-681-087-9468,5.0,410.0,2.0,EJHGHWKBALBKS,Biloxi,738013.0,d,Bkdtsuhnhmbrqbqpmtdxvbe,M,Jajiucjeiqvyvmlswaa,XVTLOSMZLPTGQUPTGAUDJJCKMOSPBIUDTXWSBPIYMKZJRRNXVPWX,Quebec,O,D,19.0,PepsiAmericas,3.0
Tzo13916,1-981-003-4317,0.0,542.0,5.0,momllegdrtjctwrwwzfnqsgwrapgao,Great Falls,2308599.0,H,xtudhosmypdwlwtojvukminuoqwtcxjfrkqnedvas,,Tzosfik,Qcyjfcffxntiwlgaxfqheuldgitpwlbejlndsjogmytxjwebximgfhmuoaotvejuhopnbmskesmuntk,IA,O,U,46.0,Sprint Nextel,2.0
BTJ13917,1-252-355-7571,3.0,780.0,1.0,Nzaecgyrugixbxwsrd,Miami,3981033.0,Y,FBXXMIVIOKXFZKPXVWXFRCRVLZPMLAEFJETIGANLSUSJQZMMJKHRPDXUMJMWFBSGTMNKLQVTVBHVTO,f,BTJQWS,Uoagdncrvrhsyctwrjt,OK,R,U,73.0,AmeriCredit,7.0
Bay13918,1-836-273-6192,0.0,736.0,,jnyutftqnxldexfaazbtr,Houston,1163626.0,R,uacfsjpdrdyzmdldsrcpi,m,Bayeasoagjtiogwnxbocvooqf,,MN,U,M,43.0,CB Richard Ellis Group,0.0
Ydg13919,1-606-434-4128,2.0,317.0,1.0,Qkebzjqsnkevfgnuf,Saskatoon,1061919.0,,Jjsjjpemxwfuheuiisjdlhxn,F,Ydgunwewcxqozfrkedffbbreig,Tjvavakbainmjsycdqhbomxzwvanwhnidqbdohbbdekheolfptaqexiaginkymqhggmbv,MA,O,D,24.0,Insight Enterprises,1.0
yzm13920,1-183-030-1872,2.0,527.0,2.0,QBCLKSSFANFQNWBUCWBR,Lafayette,2084315.0,,VDDTHPOKCZOHGKSXIAOENHENTSGODWSNREVDSHTUEGGFSIGVNMFBJKITJHJGSXJHHQWE,,yzmkkwgkdmvvppb,,KY,O,U,98.0,Weis Markets,2.0
psa13921,1-080-823-7999,5.0,688.0,1.0,XVGWAEVCMXMTHSYPXAXFLFVPLIPE,San Bernardino,3971659.0,Q,Lstwuuhxosekhbpquntalafwu,,psaturqqysonhgaqdzxj,Rcrtsgavcbwctklujfoskywumknealfxfnnwviufqphuhibtpeisskosilkkenpmje,MT,O,S,76.0,Macy's,8.0
Upi13922,1-100-841-7504,4.0,743.0,3.0,VZEXRNDEVRSLIAIF,Las Cruces,1808436.0,,Gyelclnbfvfomgkfivfsxllgbxvw,F,Upilozqxxepnzbwufnenqqnoclgftr,icdpufhixuxtsqwfizwxacsmrm,OK,O,M,88.0,Western Union,6.0
XUA13923,1-786-279-2981,0.0,499.0,5.0,VVCZIWBGGUDWEEBBDQQWPXPTTGN,Springfield,2696965.0,c,vqfxlgtx,,XUAVO,jgmdpkntkcbkfxcddgirlkkfqdveprlsfofg,Prince Edward Island,U,M,50.0,United Natural Foods,0.0
rqf13924,,1.0,725.0,0.0,Crchmyjvzqicffjtkrl,Riverside,3241209.0,C,XBPEDJWCNLLECIQVMKGGBPTOAIFMRRZSJCSDKIPEHYRVOCKBMWDEJGYZSLTIOQZKXSLHLSITVJIYCHJW,,rqfkeogfmpehttdr,Muthrxlsvzuxgdoogmsiinsibjxjepq,NV,O,D,95.0,CHS,9.0
OVJ13925,1-884-271-2918,3.0,,4.0,qcchwijkwfbbhzglxhonhotobqvi,Indianapolis,99121.0,C,Ekbvzgwrawhgyyigvferjimfvraegd,,OVJQPE,igrehe,MT,O,D,84.0,Enbridge Energy Partners,0.0
Rwt13926,1-564-433-2755,0.0,377.0,3.0,Hwmyckilmphdr,Orlando,2411633.0,j,fedjudawjynetovwkudozbjfvjqqjejpsdzlsbmrzgrtoaaphfxnfljxrjh,,Rwtxyizpnnhzbtodhkylqcreo,,MA,R,M,72.0,Computer Sciences,6.0
Zlo13927,1-526-735-1170,4.0,411.0,5.0,CEQPXKDBUTFMEQELBWTBO,Anaheim,3936495.0,,Ktznxqewrbbqqqppjmkkskddbtwivmtmclarawxqognrrnowhwakhugsgpdau,,Zlokqrrnwhmnwpkrvipis,Txvgpkjiulblaexmbpwncxdqyecmltydvgdifireezjpqchdzpxvzidsdeqwprzcjegbyuhmo,CO,O,U,55.0,OM Group,5.0
Cks13928,1-006-822-2837,0.0,684.0,3.0,Uebxrmbqsnsc,Scottsdale,935867.0,t,Kqzokztgnvcvvtpuyojityuoalfvyskoawqxfgugdvumlypjveeiewwr,,Cksucjvzeicmhcunlcjicbbmpvgff,Wmnlhsukffwlxwrcqjyqyxeunnmpfjefcbrmlqojhzapayasyfohpkrdr,MO,O,W,,CIT Group,3.0
Hvl13929,1-463-667-7034,1.0,571.0,2.0,ROOREDTDUXUPALY,Sterling Heights,3563344.0,,QKMUJLNPMC,,Hvldaditgtjouxkvefjtibsxfgyh,GSEPSRJQDVRKOHTGPHOHVIETCXDAVQYDKHAHOGLBLDFRGMXAMSCUAYZDLLWBJCQF,CO,O,M,81.0,United Refining,1.0
Dyf13930,1-934-003-6736,5.0,327.0,1.0,ZHPJGFSXORFHOLLSHC,Inglewood,3066261.0,r,XJKJJWFDEELNJDDHTNTGBXUDGTUYARBUEWATMMRCEYRCHJIWLCBFHFDXQSEGCOMRPOFAGPQT,m,Dyfqkcdniwideyxxruk,SIPNAXGCRDVVSBMQS,NM,O,M,61.0,Mutual of America Life,6.0
Pgg13931,1-072-328-3081,4.0,441.0,3.0,AFKHU,Bridgeport,3807256.0,,Agqnkfvbercfijrwsyahsixjduglrwipagfgamtwnefpkmg,m,Pggxwygii,DAVTDN,WA,O,M,20.0,Rowan Cos.,6.0
Yua13932,1-091-805-1357,2.0,502.0,3.0,GOLUZRKRJ,Philadelphia,741335.0,,,F,Yuanvxawnzfsgjmpnwogys,Rntxgucujitxakpkrpjtvspbatirgomxfofvqmksiuuoinbofsy,VT,O,D,74.0,Joy Global,4.0
Dav13933,1-173-267-3080,0.0,390.0,,Xjcowmdhjdltjtcwslt,Corona,3298590.0,P,VRPBGUFNZFDJWOSSEQYQVLTTKGKQTQWDGRUCR,,Davtmpojfkfndougmpdxrpyco,lvhugoxjqzwvwrkgolootsqrluzymomaxkjrjkozykqlegjubcdmakaqgmllceqcjzyxn,CT,O,M,13.0,OGE Energy,
GBS13934,1-957-386-1745,5.0,561.0,1.0,lfkefvgkwhwfmagwcekxrhq,Oxnard,2674364.0,Z,RCPBQQTUUJERUSTSRQAXZCEXQFBLHTHWNCCEVOLQIRCWBRDARLCDMRWFASCAZXNWTMPKLRABWQC,,GBSFAMFLFOJIRTPFPYMIFSWN,pvfnpelnucdqbmcwpgunysbqcdsfqmqyidovredjwsyjgksmtvqyzgbrtitktsxcsynmdhlkmiq,AZ,O,,44.0,,
Kbs13935,1-397-956-4678,4.0,390.0,2.0,GPPUAFKJXKBAXGOCWHRYSAYAOOFTJU,Los Angeles,781172.0,e,Ffenfxwjsifyyhukbpferoensyslndypzivjhfpvicnoqbpnfsrckghu,M,Kbsltstpfadidloohqvjwbw,lussqosugdgkusdtmtkbdxnhwqbmxelbohsimmpnfpljbexdi,NM,O,U,62.0,CenterPoint Energy,7.0
Syp13936,1-205-182-3341,1.0,817.0,0.0,qcpqthx,Cheyenne,1435588.0,,Ysgufpznyqrexznmehxihtvgxjrojjtb,F,Sypdcw,Wlmgkupaxdxpzcdpatpjvpcfigsvxdwatfgkslegifcarxpezgmndolyateffvbwzepzexppgkr,IA,O,D,4.0,"Toys ""R"" Us",5.0
EME13937,1-908-313-8382,0.0,,5.0,PUZUMDTHIGVRWQWFRWKBOJGGIMKQAJ,Charlotte,2214468.0,M,Tqgeximluhgrdvjwqydmsaszqmutpmlrnocekzoi,F,EMEUNVNBDBKCHMSECPCCVKCYB,emqzyxxqjssqiqcyfsjfcsnxgcskftaozvihauxpmzkvhnjddbnqfnboqfgaelknv,WY,O,W,58.0,AGL Resources,7.0
jqp13938,1-019-115-8599,4.0,622.0,2.0,HWJVABWNUFXFZTKTGYMXGEEGQP,Lakewood,1445007.0,A,Jbfewdbovtoimqwjkajzyvdasrynfqguqhgiuktgjffthxinwfnhhuaqhrciqxgsi,,jqptesklfunlqyuehluco,afsalklcxthtmfp,Prince Edward Island,O,M,97.0,Fiserv,0.0
Zbi13939,1-339-158-7109,3.0,618.0,1.0,kujykbuazyefpbbsrfjj,Sherbrooke,3113183.0,,Ylrgjkrffkjb,M,Zbixdmpyboeeebgymim,UIVJTVSGWCRMLPYMQSETTJSZJSXPSDNGFPCQESBIWJSMWMUNOZO,WV,O,M,33.0,Berry Plastics,3.0
DYO13940,1-272-243-3337,1.0,359.0,1.0,WEXPDYOUEBGEFEEUDACVYSCZ,Garland,2384449.0,,Ihctpqeaiajopyqwjke,,DYOFHBLRMAWQ,Erjixgvztepdrifpb,KS,U,W,69.0,US Airways Group,6.0
NHK13941,1-688-252-4384,5.0,756.0,4.0,HROOZDBNGH,Ann Arbor,3703130.0,,MAOLNEYXOLCZOAFSEGXRBKUMZHUVVJKPOAVEPKCGPUSWDERVFHYFBUP,,NHKJBBRCAJRCFOERHNXTLUWOACYH,sbsqjfgedvpipcjospdrrbrfc,WY,O,S,7.0,Targa Resources,5.0
Glq13942,1-842-517-1117,0.0,756.0,3.0,FJWBPJZVYSETQW,Augusta,3636029.0,,rwhbseypgrocijoitmexsomnokftwxssatngatsemtdqakdczccejhongzgqtrjzzrd,,Glqdy,KSYJZNYYPIKTKJKJOJBXQCFVFV,WA,U,D,81.0,Regis,1.0
Drq13943,1-239-570-1064,5.0,803.0,1.0,Bcravflcgwuszgionxryej,Columbia,313134.0,G,CFVPTLFDBSTZB,f,Drqvonhuauocvucchrgwwhfovfuuep,Tpprhkeuijrajjlgouuvjirxxfeqmudeaoqrtesjnpmdlsbemjvjhpwcnpuqdskdmjxln,IN,U,S,65.0,Tesoro,2.0
PDS13944,1-670-707-4129,0.0,846.0,3.0,Ceswxxxkwjaakidwxblpyu,Newark,3263583.0,v,tlzscjhfgxcsbvguwdwcocwfyoduhekbpqfcfmetwbhauxadixoqbifsswqsoakpmesgss,,PDSHVBOZYCZTTSQK,qypbxiavuahdlrizhztemlyjkpaaiglxhjenxpawvyxvqnszbjtwakrbgbvjk,ME,O,M,75.0,Eastman Chemical,0.0
Eyu13945,1-758-914-5524,4.0,603.0,3.0,RHULEEMNLVBDUIDIQFYLFMJOSLTEM,Phoenix,,G,Cnlfalwrgyqmfj,F,Eyumejjrektqohvlyox,vkwqrvvaoqqrqypdxfxtlimpqnshwsbhuxpusznadrhyumaeqtlhqlzkiokqjsojcfuovsidkryi,VA,O,M,86.0,Smith International,7.0
lmf13946,1-694-360-6361,0.0,468.0,4.0,Rvkxjaalseidbelbcqwwuujvldo,Chula Vista,1749360.0,,Cmzdeaovdkmspmyojewiodzkvkjncbcqiotbnzeidgfncxefbxuxyxrsbkmxswianvhxkggbmsmn,F,lmfrjzesjkvbytuwqeco,Fztfebuekghewtgwdgqijwehyjpiekdixlhixezpupzbokzttmxgksujiwpcvlgjprvtqvawceecu,CT,O,M,60.0,Cytec Industries,2.0
ASM13947,1-404-703-0017,,542.0,5.0,Jqjutcrmigvscsb,Fullerton,1180119.0,,CIXEDJJNAZYVZXGMBULLDTPWOARAAGHMKIHB,,ASMXXZWBUVYPQQJCAASBCIJECCZLW,ONTIDGF,Newfoundland,R,M,52.0,CVS Caremark,5.0
smd13948,1-951-294-4836,3.0,763.0,4.0,Mkykjauhgzqeygmxxqxxpwq,Orlando,78819.0,,Nwnjgbluqkhtuvnhzkaxjwstcoouucejgdldftbpetyrfusjnrugtpefc,,smdmgfclmplgw,Ridbgbfuvhadpxfuvmdsapcfdocowfchswdadizhgsgazygxbxzbnffslrtko,OR,O,S,62.0,Newfield Exploration,8.0
Bhx13949,1-940-882-5583,5.0,364.0,,LJIQUV,Ontario,3458085.0,S,Cvzcxyjducyriizxfiqfrrszpdmcckjxyuj,,Bhxqjjetygwtlbqupirhqilszzr,,New Brunswick,O,D,38.0,Tellabs,6.0
kdp13950,1-831-635-0465,1.0,649.0,0.0,gndupsdnlrylsoxcetiasuccqknupv,Garden Grove,1210682.0,D,Arsbsbxipkcmmqdhtcjkktabfboeekdpearxbfuitlajvtjuxejaxkqmrpyhrulworgntylzuf,m,kdpkjbpqvnimnwphowje,WBEIXNAVNECPZISXJUTJFKIYLEQZHOCRECJOMNOJKTVIGFRZIAJFOWPANNADNAHPWNCFLAVOQYF,MA,O,S,1.0,Quanta Services,8.0
khn13951,1-399-017-4256,5.0,433.0,4.0,qhdqieobwohzgjvuhlrr,Mount Pearl,3285571.0,,xxacq,m,khnfxaparuijozkjn,UPHMZMIUNQQOBHHDBRI,KY,O,W,62.0,Wesco International,8.0
Wug13952,1-557-870-4652,1.0,379.0,3.0,RTCWJHSCXCYRMFOTQPGYDTU,Nashua,2454306.0,G,Gpyevvehphzhakrsscorjkqwunbdivnvxcvtcvebvhuhmxbtkn,,Wugxacflrntukzcman,nixcauvlr,Alberta,O,U,46.0,United Stationers,3.0
BFD13953,1-181-612-7216,1.0,622.0,3.0,oyzxamfltbrhpyyqapyonqvq,Plano,462067.0,S,Ciqwovttsarbdmokyeumtvvinjllledheryceednvnrjimjtmbovpuippaghwxjvg,,BFDDUHWDCUVVUXAXCHVRFOYYYGT,flnewkxxugmuxdiaobngweeymkakrqymjlphuftqelxhaouwdacchhdlkhocqzuvkwqjdzfokvaif,Saskatchewan,O,W,98.0,Hill-Rom Holdings,10.0
