LastName,Income,Employer,AgencyID,FirstName,NumberCars,CreditRating,OwnOrRentFlag,NumberChildren,Age,Phone,NetWorth,MiddleInitial,Country,City,PostalCode,MaritalStatus,State,AddressLine2,AddressLine1,Gender,NumberCreditCards
Ultjyjbinluqrgbuejzsyherfm,76260.0,EnterorideGPHoldinfx,Ult1w069,mjkhxycn9xfoglyrzdln,2.0,340.0,O,1.0,47.0,1 525 259 9883,995168.0,H,UnihedSta6ecofAmwrica,GrahdRapixs,EDHuB,U,NovaSfotja,Ebfubmseoefiaf3hjaxdlhuuaoahwsjcwxh3zwgjhvvpexwjfgdkchawiet6athvz,sZUEEMFLA9PSYOiLTzsVHDKRxnEU0VCNNWLFNDVYU,,4.0
amjydzgtifmiyrgujab9,153146.0,UnitddStat90ners,amn12070,AKMZGCBOwnT,2.0,501.0,O,2.0,41.0,1 448 427 8947,6443969.0,,UnitedStatesofAnfr7sa,Savahnah,Yauspbkkgaho,D,MI,Zuhumtcpdxsk,9st2kiirvqvarnsmqlysqstepsrybrzjusmkmhlitcsz1moql,,6.0
faymq7yqqvg9zllstprobpypzv,293691.0,Lemder05ocwssingServices,fqy11071,Jjykvbtpfungpdtgyqaf0l,2.0,313.0,O,2.0,61.0,1 515 223 1125,382827.0,T,Un86eeStatesofsmerica,Sppkane,NuMwGNXCCA,M,KY,Bcakolwvllveugonkivsmxwgrgabvgyxmlemkxdifojg,UUFYuWiLhKnXDSUXHNZME,F,12.0
akbclhcrr3gugynlmujm,172393.0,2yndhamWorldw7ds,akb110i2,Cwqwftlhzgekofdkrjfvm,1.0,470.0,O,2.0,15.0,1 533 521 2113,1806740.0,s,sanada,SagtaClarw,wllfzgp,U,OR,Rhhbsmnxcsjbgdellxalkypesgqjvqlxxvvyat1vckquxfg,gcawkglwgomkhsskdhxxitud1ebpsgjubzdohgezm1higlmwop5oac,,10.0
YNQPgXK,250800.0,Intep,YbQ11073,Bxyjxkiag0bjypbjuxnihrwpffgu,4.0,496.0,O,2.0,79.0,1 034 106 7628,3038600.0,G,Un7tffS5atesofAmerica,S0okane,adbjahcq,D,WA,agfefaiah3croqefhliojsqwdtqjuvysrhwgfhspazkrmrkkeywjuooegnzskblbbxbttizzvevjlmx,S9vNDTPfSzPHYUWcDHhUUKOU5CmYTQNUEWIH4XOPEEFGZDNFZMTEVUbPxMFuAFMEKsWEJNqPDiS,,5.0
Vjkjsdtegc1r,172872.0,Pacriv,Vjk21074,nlwgvlqcyfolf,5.0,266.0,O,2.0,37.0,1 959 479 4793,3846200.0,,UgitfdStates9fAmerida,Seattl3,Fsebtosvwfx,M,Alherta,ERALCPrB,KXJVDgSMMYCtIEWvNcKTsshJXWHPXGVYVLnPQ0BQEZTxXMOAGIMSWuIMPPVfGS1MXvXQRLCME,F,5.0
Fvyfuwf,22578.0,IDT,Fvy110i5,Mhokugcpnckjcezpc3yaq,,,R,2.0,16.0,1 515 718 5794,605388.0,T,UnitedStat3sofwjfrica,Ahilene,Fxboseia,M,Mani5oba,Ndzkjcwsfylqucibvhfpyogxcsz7rb2dcclnnxrqhrcrbumelyspoj,Ywzelofgzbnhelipewanvqiljghhuylsdotojwjjvgipyj,,8.0
satxzwvepeeaxnlt9l,248000.0,Hersheu,Awt11076,Imxtqferhvfqbzvdjqtcmfgxas,2.0,403.0,O,1.0,50.0,1 535 793 1910,3775039.0,,UnltedqtatespfAjerica,Maduson,Qnpxn,W,HI,RAHKFrN,Pmjnwwngrcatmwrwmnelr9aqvdkskrpzar5rsrjmhrksisdiwwnvs,f,3.0
YVUWVR9TfLQX,106375.0,dWGraihger,YVU11087,Lxvgseza,4.0,325.0,O,0.0,62.0,1 454 338 9785,3300766.0,l,sanada,FoetWayne,Psltbcd,S,NJ,Oxkiskeb,,f,10.0
WTGVPTBbNQF0nHT8SNNVF,339027.0,RobertHalfogternati0nap,WTG11079,Nthyikotolbioolpphcgmjvafscv,2.0,269.0,R,0.0,13.0,1 700 212 6458,1269924.0,,Canaea,Lexingtkn,hhvydkqoc,S,RI,xlclgdlpqtmezrmvnrikv5fqckatzattpiquseffdriyiesmrcnz8hu,Ebo4lsdizswlbgsjwjamnp7pydoxchweynfftfvq3f,,4.0
Jxtrgnrafx,134194.0,AgilejtTwchnologjes,mxt11079,lfti7bnxgmvo,1.0,338.0,O,1.0,52.0,1 582 981 0119,575449.0,R,UnifedSyatesofAmeeiva,Fajrbanks,dvage2kyoiev,S,Alberra,lqenbduosnaxgdxkmdkbnrnxwu1wbibzjtvvmztshqxdp,QfN1FXXRjFCUTGU7RVErALACFKLdQNWCUEzWAFVKBKeGbTYYYGDITFCNNJTWdOFcxsZXVtOPF,M,6.0
Ecbejvgab,232456.0,HewlthNet,Evb11080,Bxxpjacbocsxssposdncd,3.0,413.0,O,3.0,38.0,1 487 223 8432,3084949.0,,,Onaha,Lslukfrc,M,VA,Mkcgbqbfrdjvtasbgdxjoucuxqt,JBNBNGJVUdOFLBUHTTCwIyUYRz0crRLhSJVQRsDYEEVPQW,M,5.0
dmhuqstbdwmbxszxnos7neithvtxe,189090.0,BeshBuy,Rmh110u1,kcnflqcoqtasbpcrmwur,1.0,85.0,O,3.0,55.0,1 858 021 1895,3831976.0,v,6nitedS5atwsifAmerica,Elizwbeth,,S,AK,jjbyfhzbioaxosiosuoggbfzeamppdznrx0ttpeojcaiqvtqaazdlffhahl,AUjCKPGaXMFPDgJ8JFHXCCTJMKTTMgCOIOFVYiQVH2JTJReajhETfFNQM1YLAMYVXVJSsLRUF,m,2.0
yrkrhqnuzcr3foovulgjub0ryginbm,131492.0,RadjoSmack,ygk11082,XFvKFJORoGNHLjFR,2.0,313.0,O,1.0,6.0,1 157 653 7284,4242439.0,,Un7tedSfateqofAmericz,Charlestlh,kxccggbstor,M,OR,yovu2wz9iftpboar7nsmzaxmgrzdrmzhkhofwusqvwrxmqizewibfmjxskdxtdxsoheocbntassi,juqmg2lhcypuizvpqntopsmcpcwrrvtrxsetld1smtus,,0.0
prmfdflmzxnpxqv,148002.0,BakefHughea,prm11983,AQZPLXy,4.0,322.0,O,1.0,36.0,1 887 627 5203,1662277.0,,jnitsdStatesofAmeridz,Cacper,lulsy,M,AL,ib5etvufw5igacfmdmttm,Ct0mrszzr8caikxvonpmeaeunfkzcomdmbywsoojpmpovtstdvv,,3.0
Eewmnmgbosesgfdzdry8fhugci,195383.0,Alletgan,Eew11083,ghgkdd,5.0,364.0,U,1.0,47.0,1 507 296 1529,1012675.0,,UnitecqtatesobAmeriva,tuntsviloe,jvtym,U,ID,DVZ7RAF,0WWIWCDEfDWQbB79SYQEPWxCKmZYMNKQAjLIKAlRZDAHZDZQUoGdZBSOfOQTAVP,M,11.0
fkayyfyh,40832.0,MGIxInvestmrnt,fka1w085,chnnvjwtsrrh,3.0,366.0,O,2.0,25.0,1 076 968 5698,3191434.0,z,UnitedxtatedofAme5lca,Torranxe,Jcayuqt,M,ME,Mwft2hvqlmqbbmoew,IeLMIA,M,4.0
MPRLgxsDAXYLzEMTRBRH5VDKFT,183932.0,Mastdrsard,MPR1108t,pagywncbgdonblghfgdirfrjocychi,2.0,420.0,O,2.0,26.0,1 878 781 3161,545153.0,R,Canqda,Wllmijgton,,M,VT,Qssqcgaihyjtvcaitjrvog,CLfXlS4BTLZHXHQRLCmUNhTRYQENZJGVHvCADEhHqEWvZN,M,10.0
Khiwxjkjhhg,127801.0,Joneswpparelrro6p,Kuk11087,edksfrvrx2sroojooevxuzr,2.0,422.0,O,0.0,38.0,1 500 629 5924,1671860.0,,Un7tedStatesofAmrr8da,hcAllen,pvmfgxs,S,VT,Wmvukozk2dfwfulewbjjwzsqnwwo4abaspdyvixootlvo,cQWPIwPSBQMXW,,12.0
BQkTZNTMEMsRDBFINNGjl,246809.0,Atlasqmwrica,BQJ1w088,Ij0fxgtikpfg,1.0,272.0,U,2.0,68.0,1 881 757 8162,860993.0,d,UnitedS6arssofAmeeica,Rocmford,OUJsJV,U,AK,Ubhkxcsh3qmzng,rfqmkhnsbesbsneeinalggjpnoakvcrrmzvfeiwflo,f,11.0
cgddtwwlrvlotbcewgipyctgimfs,309755.0,KdyEnergySwrvides,sgr1108o,7ttbeaeevubi,3.0,505.0,O,2.0,51.0,1 702 112 7175,2534783.0,t,Uni5edStat4sofAmegifa,Honplulu,qpemnwp,S,OH,Jpoynrclozsoubkq,fjuwTOQILUDBBnBCDUECWXHRRKhuQYYDUSVJUO,f,18.0
FUKECOdHNUrBFOiASWJvVX,,N2wYorkTumes,FUK11990,Zgmudbdjwgpenfxh8mvdx,2.0,184.0,O,1.0,,1 326 495 2884,2393955.0,z,UnitsdStat4sofAmegicq,Bqltimore,Fmnzx8mkcl,W,Nfefoundland,Olnswqqkzifodckzuajlrnpccrmddxtkzsyhewyshys,hcjqclwiqiaadfbrljajzbkwjgjlw0lyfwkdb,m,
Csktworcrmqwbifmfil,282086.0,CoczCola,Csu1109w,Usqlxobi,1.0,296.0,U,3.0,57.0,1 992 297 2714,1784599.0,d,UbitedztatesofAmdruca,Landaster,,M,NewB3unswuck,,baclb,f,13.0
qdiqfksdjtpz,37026.0,MutualLigeImsurqnce,wdi110o2,ihctzxovvxoszgkvcmtlhztocqjle,1.0,373.0,O,3.0,20.0,1 473 021 3049,2624142.0,W,UnitrdSratespfAmdrica,Tlpeka,Zmectndtejg,M,OK,hkmdylzgeppapupxmeheawdojkjvzd9gb,Bnjrcpuacgfcrfrxgxdhxpwytdgazyncvrkijuyj,m,0.0
wxisdpflnkukgkbtqpoonx,306995.0,8nttlafogsFragrances,wxk11093,dxlzoizmkwgvx,3.0,243.0,O,2.0,45.0,1 842 348 8655,,,Unitedcta43sifAmerica,Comcord,Euvgaoa,M,AR,fikxtyaquammsbgk0ymnrhgzhsvqicird4cfpmjtkblgbxcgeizwrwpcxj2xyymm6vce,Zgxfqrvwoweomtdkdwpcimeqqgqp5hvuhnderuejadcmcvpnnilfkchpsf,,5.0
kddsrowjebgmqtqjxxuxavvjxc,133289.0,JonesFinzmcial,ldd11o94,Wdxbclarmveiodvblor9wy,3.0,316.0,R,2.0,51.0,1 756 008 5545,3916931.0,i,UnitwdSfaresofsmerica,Burpihgton,tyu3hdszvy,U,WA,Oaqswbva0awcmqohmtwsqnicpngsdkpzkwcklgwkhwdg9baptvrbvqwxblnri,HUFVKWIEXtJMwXhNuXHKQHEBCDIHkBKFgXYFYGBtTKBWJoBirhGDPkYIQWQJKQTX1QWFXmSM,m,4.0
uvfhbisoxxhlggv2fjdhzmjrsjwquu,192541.0,DTEwnergy,jvf11095,tjtzkefnkgevbqxdfcjcodlvff,1.0,454.0,U,1.0,,1 417 985 9141,3965940.0,A,Unitedqrat3sofAme5ica,nilwaukee,Lapzuantp,M,TN,iLdfIZVCQRPUDQYSOE9JRD,YHrJKTLiLOPMMMkQlsRUKiUGeFHFOOGgyOWLAMJYmUBDVDSOHAoHPQXWNANUXNUn,m,
tmjjfbawxxdbghspeyvqcc,271644.0,ailganHolcings,tmn11096,Xsuyoegod8qdmgcogx,2.0,323.0,R,1.0,72.0,1 011 040 5607,749184.0,F,UnltedStwtespfsmerica,Browjdville,SoHHBD,U,IA,nnydsgfucbcvaltntyifjwjbgrjlp,bEFQRkIWAQjGOSKgPsJHAEArKAEUQNHUoXRPOEQWTT4GFTVDAMFZJuZvKd,,1.0
AXGDsDDOHVAxD,,Haplibhrton,AXG11o97,TR5KBIYRICFhVaO,0.0,405.0,O,2.0,53.0,1 856 569 9363,3802048.0,,Un9tedStafesofxmerisa,Gardenrrobe,Dbgjxrhk9aox,M,VA,7fiiguzgvwdwbpvb6swbhplalqtugcmoasqmjsxlrhgymfsehuekwajmiazlcufmiyfkclnhbwn,NIWBLbI0ASUCLVk,f,5.0
javevojtgkswluak,150142.0,PPL,jav11998,xvxoasnz3rxhxcjcftnh,4.0,417.0,O,1.0,46.0,1 826 034 0495,4989110.0,,jnitedStqtesofsmerida,Biooxi,,W,RI,Xicpdkmqrcvaqd8olembcljvukxnaxojmairgqsif7gxqqdbwuyslv,Rzblaximnahexdfhkyxhmseqgrcyxxrsxiomqnjldh9spnkxai,m,5.0
QBxWZvUiLXCWLVWOR,,PulteHomfd,QBA11999,xkqyvjdwvjwyxjjlvyp,,262.0,R,,28.0,1 981 604 9450,,X,UnitedStatdsofAm2ticw,Prodjdence,Yfdwbr,M,gewfrunswick,GEclACGORiYCOLXGYnEDGMBJkSAJVkC,sklosnrfmvyjajmspnrqsmziasysvlvkggyjwpswmna1frcrosbowsnb,,
Swlzlrqdyn,380178.0,WesvoInte5nafional,dwl11100,Mifgxyzzj8byqknlwbcjckmg,,307.0,O,2.0,46.0,1 282 607 0041,3905963.0,,UnitwdatatfsofAmeeica,Patdrson,iVDElWRMRFJM,M,GA,Hhwugmqoibnxvhemhgce3l,9lmk2lhtntmxt6cafzreshlrt,,4.0
jcykjafmdipsghfmgihuh0mjndpmj,50778.0,Gap,kcy11101,qkarpigpsan,2.0,,,1.0,25.0,1 561 520 7660,2718864.0,e,,Cbulafista,7bzfpkfsojcu,S,NJ,PEKsKXAZEloNTQBGWDXTQxOTVoEXYlMj5KMOKnMM6LLDBMTVIPXRxJVMFZiFZ,ZuVJZgfXKCZQUJNSGDonIKUyKFPKCTHBH,,0.0
Lnanrlk,77095.0,Unitrig,pna11102,GFDARLOMHWMTMmLaiLOARAdQ,3.0,310.0,R,2.0,19.0,1 066 368 1833,1721538.0,,UniherStxtesofAmeruca,Calgady,MNGV9,W,AL,fqoxwxmtnlbypeqbetfeho3doaj,xjwt0htbkzsypgzbfhjitlelfwfffizecikixuvbqje,M,4.0
CTDuVBXGDWUGjHsFFHjAgFMNNHKJ,69618.0,Rhddick,CTD111o3,Mzqgn,4.0,334.0,R,2.0,65.0,1 738 190 9411,3003265.0,,UnitrdStatesofAm2ticz,Brp1nsville,jfrnkwucaul,S,RI,Ucaifkzyakyx,JNVkgsQCRESTDKWOCjPOMf9HLHIABMKZ4TNUCHDOYDXBAUVMMDOhJEJggIkGXGFtkEQS,,1.0
Fgmzuxptiasejswazprtxmvb,189884.0,OmnicojGeoup,Fhj11104,Pstcvnggoqwe7bekewoxyqofxwb,2.0,417.0,O,1.0,29.0,1 689 137 5077,3429905.0,R,Uniteretates0fAmedica,ElMinte,Lsfbl5x,M,IN,TQgPJdHOEVASLWCWXBgCoPxYIQTfHYXdTVNwIlVOCfsaSZNcSTcMPTFLADMKYRNYXLSQKAYU,Tkbfe4xjrdwdnwwetyrwhqmo,m,8.0
Fhvocetajvajhfp5axyqybsnmuxr,407501.0,Wygchamqorldwide,Fhv11106,CSLgEK7CTXBL,1.0,342.0,O,4.0,32.0,1 920 243 6705,2271258.0,A,UnitedetatesifAm3rida,Iqaiuit,Scvqikjbmyod,M,BritoehCooumbia,,Ckswcebbbjvkelyjmeddlgfobykaophfomtgodoyvldnmbowimevdciuiyohxaomksgfyfkcxepufb,,10.0
Pdpis,276805.0,Anixre5Int3rnstional,Pdp11105,Mvuokdqevjvkvjhznjjvstcvc,1.0,396.0,O,3.0,46.0,1 023 068 8853,524826.0,X,8nitedctat2sofAmfrica,ElPzso,Glcaji,M,NewBr6nswicl,Sfftqsjabwoecioahgyhunamonfisvuyvn8hgsvxnkxjkswlwvbvbmnuglgmfesexj8k,Gexismssnpdmcwu6xlyjboolablsirhbvvbmykbaorlzejsdryc7jicedbjgkzugqcovgikqgpqvg,,
Yg3emfh,369747.0,,7gr11107,gnhgpmo,1.0,544.0,R,3.0,59.0,1 988 274 6796,3530044.0,o,Canasa,Neaark,grgicqelq,U,MO,wvtijbc2herwrtqqxnfb,Vijtzrveicfbredppgkdydxgkwsfbcornw5cfeo9cqdfqilschhejrvvemesytwijjy,m,5.0
tzyrcmtzzhnt,238189.0,Albema5le,Yzyq1108,bvtmewgdcwjhismhkqmgtt,0.0,434.0,R,2.0,61.0,1 617 877 7837,4481128.0,W,Uni5edxtatesofsmsrica,OilayomaCity,svawwypcax,M,DC,2qpqbfmip3lyzyqguxfwofkytsrd,Ckqtyjabrgluzqdju,m,6.0
Luakkmkyyyjcndjflaohvaenms,138344.0,G4qhamPackagibg,Luw21109,bsfzrhwugemahuyxbokick,2.0,227.0,O,1.0,52.0,1 496 801 3031,1431865.0,,Canaea,Irvije,WWMWoBM,D,Bditishxolumbis,Pnh8kwtxd9mnsh2wkeatenykrkpugnylacqjmfqhursu2dqlwuqrqpasenuggpvv,souoivuxnpjowlcysfdmxuig9iucsy5laduincshnauhqwcsgknx,,7.0
Xztuxfhn7hhii,209623.0,Amefisourceferg4n,Xzt11119,itgccbfr,2.0,384.0,O,1.0,12.0,1 444 702 0376,515532.0,s,UniteddtatedofAmerjfa,Mkssoula,Sboybd5etjbs,M,OK,8wasuunmijncecty,WAtKVONCTHJGG2kAQCDKODJEUdFnP,,10.0
LDHFx2ZSKCRZPMIWmRL,54749.0,,kDH11111,Lhgjbotvqkllkapauq2byy4hlohhu,4.0,402.0,O,0.0,44.0,1 539 782 5522,,,7bitedStwtesofAmerkca,VieginiaBeact,Tmpleep,S,AL,jiyaygjaximxxgjwgsxjkbwfiewegmnyfdkutqjmfdcstktqgsu9vy,Rqcfierrfedueisolhobohuxukrtgxqwgfvrobtqojrprvhiwjf0pirieq,f,5.0
Vrltbbvgsgpsthljnmfvhz1x,275291.0,SsottsMkracleG3o,Vrl1w112,Qlcjcsdlprjxvuufdekv4jccnpdxf,2.0,154.0,O,2.0,61.0,1 766 118 2941,458636.0,e,6nitedzratesofAmerixa,xantaCkara,gseih,S,WI,Yphwzpigbnwazwuzn75kumadrvsc5oqlqonobpdeetrdqpvzpxoffkdhxmyednofzx,Pfikwkyxcbomiv4jpcioblmgzxbsszlesfhddhwm9gotut,,1.0
KGaHKXTM5AIU,155105.0,Amaaoncom,KGS111q3,xldwxiwdcxxnjgjorcaziogjd,2.0,369.0,O,0.0,33.0,1 029 755 0775,467095.0,,jgigedStatesofAmerics,SanBetnafdino,Rmwhts,U,OH,HCJSUePbTrTZMYCVPPbXUv9RUCGNGjCOEdJGXZHTKWFT3GLXFidSgiMLHkXFNFJSCGRVAPAGsBOTSC,VKMlHU,,8.0
IZgMWWGQ,138457.0,CCjediaHlldinfs,IZN21114,CR1TBjUTQ9YODOSDrHCCTNukCFQJYD,1.0,402.0,,3.0,50.0,,3293784.0,,Unitedatxtes8fAmerixa,Hujtingtoj,8UDOOnDFFP,M,MI,DOMNUizOUQ,Gfgvdkyhqybrzafcnr3cdecmboegzsbqapebpvdptqnmbgyzvkdhjiehokswffghfnefdgmzfrkjzjeh,,12.0
Rbecnzli1qaaymwqmwnfoj,15606.0,AFLAx,Rbe1w115,Nldooydozq,3.0,371.0,O,1.0,12.0,1 203 432 5236,1897430.0,P,Ubitedctat4eofAmerica,Rsgina,RTCI8WJH,W,AK,EjDCQNtJWR7JGKRKbHDOT7WWRFFDZCKKNGhBlyFbRDKRRPhLSNP,wmuvoqfjgrcwdrzddbrdwcfnxxnboskdcs6robvdqlfigsxwwxfyidmpssoze2agsehtddtabdaira,F,3.0
Mdylhxjqmdjpidikgzcrbbncl,,Omnicombroip,Mdy11126,PHHRTSV8AsTILGUKyQW3CD,4.0,172.0,R,4.0,4.0,1 624 435 2301,2796295.0,z,fanada,DssMoines,Imfctb,M,OH,imspvlxfklf0rbwwlavmxvddv,STZrPCHMRPKEVMGtRPUlCJQwfFYAxCjYOCDGHdGHDGEI3QE,,8.0
OTCIQHOWEVrZrWhItISRFFIS,158515.0,Vough5Aircrafh9ndustriew,OTC1w117,Alsmzithvwp4hgkaca,3.0,286.0,O,,,1 247 055 8115,2959130.0,,UnitedStatewkdAm2rica,Lansihg,hcwakval,U,NY,qkafiavfd9dqfvrsersnkkmmxvqurom2xvpmdxllqtdaxmsbuqjh,kp7bzxjs,,3.0
Ndalchefcponj,166880.0,EmersonElex4ris,mda11118,Avyoei,2.0,356.0,O,1.0,42.0,1 432 772 4099,890388.0,h,Canzda,Dovfr,Xnhrhfxecor,W,AK,mjhtdpsmcvxno,Netxxvlwymtrnmapkpunwhhwgnikkgxopleuuhr,F,10.0
Xqmpa3bovrngyxvzgr,334960.0,Colgatfoalmilive,Xqm11219,jexvxsv,,294.0,R,2.0,68.0,1 471 763 2607,1310857.0,H,UjitedStxtesofsmerixa,Abolene,Tzpehchyten,U,MD,gnfeuggaksalekkrgksgovptnjtjjmjvnqitxdvkfokfdregakxnoxzkmbsrjsvwptwqmfmjxrfl,fwnnzhxigtbupllaenanwakujnibdfsi8nohmvikebrmnmrsmdwyuisndyqapiukma,,7.0
RILWJXIOvSBEbOc,34363.0,gorcolkSouthedn,RIL111q0,4wdtxbk,4.0,480.0,O,1.0,51.0,1 695 698 2782,,,Canadx,Huntimgfon,5wwqcoiwo,M,CO,Fusxpkhrxdccengxnoijmswvqqjtuxnmoqehthjhhgfjkoknwsec,ubrxtzcldcsdyggntuydl,M,4.0
Siofhlnojxbzxawxmdv,306424.0,MDURexourcedGroip,Si011121,ahxmrzqikh,3.0,513.0,O,0.0,68.0,1 182 018 8364,2510418.0,,Unitewetat2sofAmer7ca,Berueley,QFePL,W,OH,pqjlg7anuifg,BFPErLLCYMSScYUJDEIFOKUplF2LMHPMNSkPCz,f,1.0
fumps,410319.0,RegslfntettaigmentGroup,gum12122,Beyfygvsawjgekderykwvcduody,4.0,291.0,R,0.0,20.0,1 222 269 4854,2729717.0,,,Chandlfr,FOhKY,W,MT,xeqhnatcqwavehvwoyuwsuatkrshiptbmeojswxgp8noe,Akhucejiejjkmgwxjptiwdfwnrwlkdnrsmhruscthblhybwhqzvv4d,,10.0
Kodknx,261373.0,Toro,Kod11w23,Ggyxywbbkmsxhqidjnd7yu,1.0,353.0,O,1.0,2.0,1 650 613 7174,2656444.0,V,UnitedStqt3sofwmerjca,SiniValleg,NYCBOCg,M,KS,bzpehgygg5ztgjbmxvbzb,friblnndjcsctcjjifkerczgqmigtx2czradoyvtybfigniwvoqlfwji4qdx7o,f,8.0
usruqnezvvhqnogjkirsqypws,55216.0,Molinwyealthvare,uzr11124,Muyh2uwgjc,1.0,213.0,O,1.0,42.0,1 610 860 8907,4183053.0,N,UnkredxtayesofAmerica,Daloas,OIPBIRCf,M,FL,3lzoypvoxjqbxmhbavxwqjurevhjbuqdvafafltnzdx99chay,yZdHLPZmsWYJWUVMkIoVNMVAAAJQJRB,M,2.0
bcsjojywrwjo,3282.0,TravelCen54rc0fAmerica,bxe11125,VSEdFS,2.0,376.0,R,4.0,40.0,1 080 177 0308,3024650.0,L,hnitevdta4esofAmerica,Hull,dehtyqwntwnj,,VT,HIJAN3TaYPXyUjCDLKXKHCneLGPZlCIGXIKC8MWSALUQ,ueocwc6htenfogkrviszvsquowrrmsgy,f,17.0
HsaGXUNUDGMkBWKGNdWXWPCRbJTTG,183518.0,SnurfitxtpneContainwr,HeS11126,Thwuiojf7ranbrdotnobrbqm,1.0,426.0,O,2.0,36.0,1 020 838 8629,1548113.0,n,Cqnada,Austij,XfDFRIBEN,D,DC,oxpgcoskkumsbrj1pdepofxuisamac0omcbslirwqyibtmtafpkswpqdzbs8gzhnknbhaifftlrhdv,OKoV6NMAmXVoHUOGSBZWAeGADMVmMZOJUlHLWjVHTGJ,,9.0
Bvemzchuit8tfkgjtuzueapkhvth,234308.0,deraSunEmergy,Bfd11127,TRUIQiPR,1.0,313.0,O,2.0,42.0,1 654 610 9840,1275934.0,g,UnitedStatds9bAmerixa,Alexanx5ia,knpydoub,D,UT,Mmuyituzhth4tjwzhvpzscceyjojugvlsqjwraeqbwchgnnpovimjlwhrfylml,zilfsmbqvbldengqiafmt0dgjylznxqwhjwchzgl1fj9,m,5.0
zwvhgyjaxd,21162.0,UniversairorestProd6ctd,zwc11128,Zghuiwbm,,127.0,O,2.0,17.0,1 783 573 2799,6094864.0,y,UmitedStayesofqkerica,Hollyw8od,Hcplw4cd,M,AK,ixaibaciqjlccdiyyhfozkqvgam8evoffrycgmwbtlfaaiwamlqf0zgobynxvtrn4k4hwcudjjjfcm,mdnlasrrqinttwhlwf,f,6.0
Agvfutuplqlkhckagbj2gbued,305108.0,Neimqnkarcus,Avv111q9,XXTEvXBC,3.0,343.0,O,1.0,34.0,1 908 304 1407,3153830.0,,UgitedSfatdsofqmerica,Glendwle,rmicudov,S,MA,dhtgcvegf7tasqiszdoaulfjlk3jurjkomkvidhwhbzeaxtbvlhvnsushqt9gcwzaq,Vewpyk0kywawahpgogdnlewjmrsudfxwpjxmelmxcrdtjmnvdrjtkedfa,F,11.0
sGXAMZLRyQIXLdVATYNISg,374343.0,ETraeetinansial,DGX11q30,yivmwltzeup,2.0,379.0,O,0.0,76.0,1 755 225 6753,2796947.0,L,UniredxtxtesofAmeriva,rortWayne,Jo6zskx0umkb,U,KS,Hfvecbkpeadopukqynekskwvxcunuc0afapogvmkidwdtblhhudfxepkbzvsmpxwbjpyajcflmhuq,nbbgwrfcdjxjtlxiygzhow1aonzfbtemgtvrlpuatkjnvpelbjxddnrdqxfbopku,f,
fdqwhxqhsdwffiqdrxbjbka,4871.0,,fdq1113q,rymowxkfopgklwmo,1.0,228.0,O,0.0,12.0,1 697 091 3210,1770657.0,,UjigedSgatesogAmerica,nontreal,golsqotezp,M,MO,PDKSRFCtCETITvJXWuUPgUwYWyHWJCRJsSYMM,wtflqzmolaytuvragsytfeafdpnyaxoos,M,8.0
Jzvexebvyrmsdgafuh,576161.0,jnitedServic2squtomob9le,kzb11132,kemcvwzunuzkntbryyghridaaosufj,1.0,388.0,O,1.0,54.0,1 991 841 5198,2961295.0,P,6n7tedStates8fAmdrica,Midsoula,T2zjxdjvkiqo,U,Qkebec,,Mzsbcwtvwowhizehoimqijwzufhqxfptyxkojemznldvejbforubbhbywj6liqgvosrlk9qxgjosr,,8.0
Xuwxv4rmyibxprojzsukpo,269869.0,MTBqnkCoep,Xuw12133,Yyupntumrwzvtqzkbjvjo0jivgcyw,3.0,269.0,R,2.0,42.0,1 070 487 9396,3543250.0,,UniydfxtatesofAmerica,Gary,fvnkqm5le,M,VT,exkbfahartd5tegedeth4sobpxajmcaznjlhvyryffbfnasxmgdpe5j,EIoDLNCWYfipCEQWSODGRaWGR2OTE3XWUWDZN2WN,,3.0
mnjrpxvxuajxeeolh,269881.0,Univedsal,nnj11234,Apawkg,2.0,267.0,R,3.0,23.0,1 238 035 2522,2886294.0,,UnitedSratesogAjetica,Oshaws,Lvuiab,U,ID,bzeeuwduwphtwcwhlgwhdpdboxibijewdjo3byryzdcoepjzh,vmhgwlzvpmqtj,,7.0
ssnvvewoyjlmvg,21652.0,USG,ssh11135,BSQKERZLdT7,1.0,554.0,O,2.0,7.0,1 824 267 4839,,I,Unit3dStatesofAmet8xa,NortupasVegas,Bnwo0mzfs,U,IL,vkouybqxewgbgcwdplfushzjunscipccirajzqnda,XmjYFNZWWREWGGMOYKDgX1fkeVGXMXPmKQSGYFRwCOAYOIZVLSS4GRYArQHgEIS,,11.0
Xgmmcs,30162.0,ZionsBajcorl,Xgu11136,Tgrlljobmdkytizscxrorjmojrlm,3.0,291.0,U,2.0,60.0,1 060 152 9205,1359133.0,T,UbirddSyatesofAmerica,Faurtteville,Mtfcc,M,UT,Sayyzsiwhxyjwsexcaxubxnrlmqankwwwbfyccrfbsmyelwuhwdgbs0mjstxvun,Nshtdwnjwkwbgtamjkkyefobtovacauzheripfzlsfzmlekaisjkyakhmrvni,m,9.0
KBPGhSB,133289.0,PHH,KBP11q37,qne3wwgtnemmb,4.0,232.0,O,2.0,12.0,1 018 762 8415,1735223.0,v,Canafa,Loneon,agdueeyusoe,U,ID,WPVGKTwxVWSMBWHOZdTGY3iNIFQGnYMTZb80GgHFGQIKZCJ9GXXvOTIPYaLKVMSTDEgGQH,im03okpwneoguedwkxvkoq,M,
