AgencyID,Income,FirstName,AddressLine1,NumberCreditCards,Age,Phone,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,Employer,NetWorth
khn13951,93773.0,qhdqieobwohzgjvuhlrr,UPHMZMIUNQQOBHHDBRI,8.0,62.0,1-399-017-4256,5.0,4.0,W,433.0,O,Wesco International,3285571.0
Wug13952,69037.0,RTCWJHSCXCYRMFOTQPGYDTU,nixcauvlr,3.0,46.0,1-557-870-4652,1.0,3.0,U,379.0,O,United Stationers,2454306.0
BFD13953,114593.0,oyzxamfltbrhpyyqapyonqvq,flnewkxxugmuxdiaobngweeymkakrqymjlphuftqelxhaouwdacchhdlkhocqzuvkwqjdzfokvaif,10.0,98.0,1-181-612-7216,1.0,3.0,W,622.0,O,Hill-Rom Holdings,462067.0
Hrs13954,,Kdfhru,Azbteamroiymibjnypercuomsvzkfusouptrqxxqckvkyimo,7.0,99.0,1-423-934-7237,3.0,1.0,,536.0,U,Jarden,2624430.0
Pxy13955,459831.0,cvsfdlbnzdgfllwfcpg,askclqoynnembelmxhvzr,7.0,100.0,1-904-788-0117,0.0,5.0,M,805.0,R,Ryder System,2418267.0
ups13956,169145.0,Dwwfcjmfdnxnq,ZFAXJAGGJXHIRKMKBOJTGIDXYPSMAQTAIDKBCZIXZBQRWTXPMQRIZDGWCRFBGMMTFCGQDITWCDJ,6.0,95.0,,0.0,2.0,M,614.0,,NCI Building Systems,3885556.0
Qql13957,244172.0,Bnqkjtpzhum,rfzhoksaeazencubdtaryvoiqumtgtxuhodkleeygoxbtmsnxeazjodmnugslhavwvdvtwjrs,8.0,29.0,1-974-185-9652,3.0,4.0,S,641.0,O,State Farm Insurance Cos.,3152565.0
Ygg13958,130486.0,BGALGYKY,RLGIKIPXQTDHNEJOKKKJJLR,10.0,27.0,1-802-011-4447,2.0,0.0,U,391.0,U,Kimberly-Clark,3273594.0
Yuv13959,360431.0,Jdtjcixwrxkhro,Eaiegxcjiamnapmjamniolkeupdspxticwdzbxhiz,3.0,38.0,1-012-539-6416,4.0,3.0,M,375.0,O,Scana,3932499.0
Sid13960,211586.0,Umknezolfwhoqeu,Ehdsaboznhmnvwyhilvmxnxuxijzlukusaknwwf,,39.0,1-519-551-5834,5.0,4.0,W,621.0,R,ENSCO International,2045905.0
Odr13961,393945.0,AGGEQITQQNPJVTOENULWRSHZIRDD,gseaufgqagmrawfjhrmkmyvemxwrwejwnoudtjrdgrjpqjjltxtczcqnmvfpr,,22.0,1-019-004-8482,3.0,1.0,S,757.0,O,Enbridge Energy Partners,1118147.0
Sjx13962,272451.0,nzlmi,Afdmugbjibkuqcklonkurvvnvfrkyygodqedtqsgcgfqtbuxcjdy,6.0,,1-085-175-0598,3.0,3.0,U,479.0,O,ManTech International,1927138.0
CTN13963,157752.0,Ocjdrpoxdswutgpf,KOMAOCFEEHVXEFLTPXKVHFXDZFCSRELZBFDLCBUFEIQEUHUEXEEMSKDWFGTZKXOYCBCZGX,5.0,20.0,1-428-402-8208,1.0,5.0,M,333.0,O,Zale,556264.0
Lam13964,135566.0,cmhxykeldbuivziugeb,HPEFRVGFOZDGAKUVXZBQDLZWWTASJTKSPUHFUECAWLKGK,9.0,1.0,1-069-479-4001,1.0,5.0,M,386.0,O,Dillard's,1608422.0
Ueb13965,419154.0,Jvmbtgjuirm,Lrkppwlzvtefzvuzqzlporcdmmwmjgifmefrvzxmxstqcgnk,7.0,,1-902-255-6844,5.0,,M,457.0,O,Vectren,341421.0
xit13966,459459.0,Vhxhcnkwintwpvtdjolprrpbawdut,huyodzeopeepyudxubfnfzbfzkxrnvqxngcbedtnyvngsxbcqpynybcwmcnizcxhrnbchp,2.0,52.0,1-884-113-9591,1.0,4.0,M,732.0,O,DST Systems,2965033.0
vqa13967,22081.0,LNKQSIODBCAPTAG,dkyvpfcdrvyxzwtzhhyikjkzsnyhosbdbrxkooucu,9.0,13.0,1-307-872-9233,2.0,3.0,M,536.0,R,NYSE Euronext,1636999.0
aro13968,112579.0,PBODSNLSKFWU,xdiqrlaynnjsqagkttpzywsdupiqijjldsumxetrxssh,2.0,70.0,1-988-740-8444,4.0,,M,757.0,O,Icahn Enterprises,
hrs13969,19784.0,NRZQMFRKZNWFNPJIPLAPFNQFG,Ngjzwrriamjgoqcfdvndjffiarpf,,14.0,1-138-877-1669,,3.0,M,680.0,O,Quest Diagnostics,2079032.0
Srl13970,38086.0,Nxaigondtgpginobwwthdhzp,Nngcknoixkz,1.0,14.0,1-972-479-0625,2.0,0.0,W,492.0,O,Borders Group,3511953.0
Dae13971,21725.0,EBYELJDNWDFCFBMPUGGKQDOPQYPZ,IFJVCKOXHFOAOANGSYLWUEFEULIMLGUZMQFCZKUNLYHDOBAAIQOVNTSONUHKAJFWEOP,0.0,44.0,,0.0,1.0,M,710.0,O,eBay,1392884.0
Zkm13972,369095.0,Xjqtudjercqswd,Jxiklbyogcozysidlmgxxlvlsmodkotjjlmxnzpbqtxooxhamhbcnjpyifpm,7.0,96.0,1-329-048-1947,0.0,2.0,M,352.0,O,Coca-Cola Enterprises,2478055.0
Iej13973,92474.0,Rnswupseqgatupxk,Dvpbjqfsmznlcbjyexxizrxvertoqmfotwwbinhfhcjtrvjwyoamwikwdecmbh,8.0,14.0,1-152-520-5771,2.0,3.0,M,588.0,R,Hill-Rom Holdings,
Kjv13974,190473.0,Pnqbxirxyifloavcwl,Euyps,9.0,38.0,1-142-958-8821,4.0,2.0,M,589.0,O,AK Steel Holding,1133913.0
Ebc13975,220143.0,Twebwnrnlqc,cyxgaijbelbthstdovrbvbmxztpcsdmpelkbgmcbttfzewlwkwbveglupa,9.0,65.0,1-242-893-5657,0.0,,D,,R,Huntington Bancshares,1894984.0
Rqf13976,4662.0,Tszcxsfrcubqdisa,Sghuhfqvigoxfisojxwgwssfpohiskolcerwlmfyoddtnutaizsoxjylrweejbft,1.0,26.0,1-440-810-7914,4.0,2.0,M,800.0,O,Burlington Northern Santa Fe,2723987.0
Eqq13977,458033.0,dlcsldtjfqsfflidsmwdsixbt,Irnttwmr,6.0,3.0,1-069-921-3482,2.0,0.0,S,661.0,O,Travelers Cos.,1600240.0
eyy13978,369252.0,LELHPXTLYFHTGHDUXBVTTOURS,iooibkrybqkkgwedmwmespgwuvpwpjycrdfexwvvchwtdsgmrewszhtncaf,6.0,51.0,1-950-437-3988,3.0,5.0,U,572.0,O,Dominion Resources,2924669.0
fnl13979,363605.0,mucuslrexloqkclft,Knzcevyskpfnbbewpzevjskllifcbzjxghrpotsrczkafckgwvhotokfjpc,6.0,10.0,1-494-222-8356,5.0,1.0,U,479.0,O,Halliburton,
Lol13980,5313.0,Zjaepppubftigikh,SCIYTWDDXHFOVMZHUFNENWHFWGYMWMECWXGVXKKQQXCSOOEYOGOCTCIFLHYLDIUXRG,7.0,51.0,1-099-824-6833,0.0,2.0,M,591.0,U,Metals USA Holdings,2057569.0
Qde13981,174584.0,Xbdypqqepgus,ZWMVUPYQWXVZQVSCQRXFDEDAESSBZPGIXCRPXPRSAJVAQNDXFLQADFUFT,10.0,37.0,1-802-307-4045,0.0,2.0,M,566.0,O,Southwest Airlines,2948381.0
Rcg13982,348502.0,Hlqxjq,AJDTRDRMOTXEHWOA,1.0,87.0,1-181-269-3341,,2.0,M,693.0,O,,1365779.0
rve13983,190130.0,bxuybcdxkrel,Skbnrqjgtivoijixmphvvrncqweoizhcuhqnrbnrlsrmcey,1.0,75.0,1-345-572-1060,,3.0,,585.0,R,Precision Castparts,2681971.0
Mfq13984,23136.0,Jekqltromqnsbopjrzahw,Veyrmsvtovgmvpfftvshgafjioijzfumjqfdwszbietfklssbuyrnmodwtbrajectkbkknobunezrv,3.0,45.0,1-743-843-8791,5.0,5.0,S,842.0,R,Kelly Services,781495.0
amj13985,436751.0,UCDPTDK,rccgxuipzcy,3.0,66.0,1-359-252-8672,0.0,4.0,M,689.0,O,McKesson,2939519.0
qhc13986,426593.0,Vgjqraoeoicsjfbi,Dwsijxahafeokxcxnflhybuyufxdcommtrgkwhwojjebvaealpjijgxtwtswppsldegppttvoqwlt,2.0,47.0,1-120-103-6754,,4.0,U,631.0,O,Univision Communications,1659632.0
Ahk13987,303231.0,Udssiqxgpbppdwriu,ZJDELCFSWTLPVNHFJASPODMPOWPXTESRHOTYBVQTCSACXSXC,6.0,33.0,1-236-166-7204,1.0,0.0,M,711.0,O,PPL,2799883.0
RPG13988,265908.0,Uvsduwlyhbkazfysfnzus,onbbhspwwogcueonxrfimkrnohbjwshtt,7.0,75.0,1-472-226-0277,1.0,0.0,U,377.0,,Aleris International,2021398.0
Mwv13989,442006.0,CCWVXWDDXWRGQKR,Ctrsjbfpxocbomnhixoxppr,8.0,,1-032-583-7718,1.0,4.0,W,452.0,O,Anadarko Petroleum,3951038.0
Ozt13990,347405.0,Gnqbpdkbocfggvzgta,Nynceebaruhdicamupijadstpfnfvrtztrrvkophog,3.0,29.0,1-708-464-0481,4.0,4.0,M,601.0,O,Allegheny Energy,2673643.0
CID13991,412007.0,bpxdhbmlsoawosnxww,ugvqsdryxnfrnjswssvdrkuebk,9.0,79.0,1-143-234-9886,2.0,0.0,S,512.0,O,EOG Resources,3815100.0
ate13992,228548.0,pfhsdjyqnpkmpdvv,hksurrpzwstvuywvcyjrtecxrusqlhukoxqtfkqagxhdlnzygvcdylsyn,5.0,54.0,1-760-583-6186,4.0,3.0,D,823.0,R,Cooper-Standard Holdings,952118.0
ftv13993,275615.0,Gkphsf,gmpbweskzavacktqnfjbrxieodnquaxbicjsmncuaihjsew,0.0,39.0,1-706-240-8374,3.0,2.0,M,644.0,O,Expedia,2217978.0
OSH13994,277335.0,Mqbyqtuueetkpccejwnxdgf,RBXSEFUVGQYTWTGRXAEDYWGINGVSBCXXVGZFX,4.0,82.0,1-788-095-3707,0.0,4.0,M,744.0,O,Devon Energy,1971360.0
Ull13995,218571.0,Kdttcevzsspfujvyfddorqwbyiucb,Senlhfxtlezmwrflpjguxdbtfurlkjjdlawfnspaonz,,40.0,1-625-204-4179,,3.0,M,417.0,O,HCA,2328228.0
Baq13996,,ITIFNPQVYBLMBUVEOQIRSPO,Zpxamsrvcipjuefrqnmtkkmxhnffhmskloawplsnqywfnkgkojmdmfgmhvmdkvapp,2.0,21.0,1-043-971-5865,1.0,4.0,M,546.0,O,CVS Caremark,3878977.0
jqs13997,191370.0,Yemapaikt,YJZTFDHJRRFQILANGPVEIMIMANETXDJTNIWG,0.0,75.0,1-307-517-2232,5.0,2.0,U,408.0,O,Limited Brands,2701362.0
QMB13998,178702.0,Inxgdfrcbljwdtbrfaoldkatohb,ageglrhdxhtzsigsblofyzewfsvfdwixhumwdshzanopexwshvfmdohafsanplpkplwetrnr,5.0,24.0,1-858-657-9676,5.0,2.0,M,462.0,O,Nasdaq OMX Group,1216718.0
Beq13999,165911.0,Mzhkdhzpptsglal,Hvdslnohiirkpipfghldavxbmddxtfoqjjiobhmoefhstnuzwjvsfnpiufwyfjk,8.0,56.0,1-422-164-0484,5.0,4.0,M,623.0,O,Pioneer Natural Resources,2616138.0
UOM14000,35174.0,Sxwpm,Kdcoksarxklchsmrtjlravmdjg,9.0,85.0,1-139-278-6021,2.0,3.0,U,630.0,O,E.W. Scripps,3040939.0
yhl14001,219488.0,Bhsdmozvrjjibrpd,Koxnjmkexzkwjsslaqspycoyhrvziokwwz,1.0,64.0,1-188-040-8614,4.0,1.0,M,613.0,O,Ametek,3376874.0
qul14002,80709.0,qpehgsuoluxqbksqmpoimjrshxtro,hbotdvtk,8.0,12.0,1-002-595-6555,1.0,,S,846.0,O,Advance Auto Parts,
INC14003,,Dzzqprjcgvkmnigae,zicednsvpmklcisspofvqddacpbxygrhfkxqobvpayhdkjsqjoicweazjkyhopaztdawhdnukfi,5.0,69.0,1-550-688-1027,3.0,4.0,M,642.0,O,Sauer-Danfoss,1536376.0
Xlm14004,329731.0,Ejpzuaqtfpusmwsmyxmf,ssqffoysxxqmlgssojlbxdfatchekealyrcbdbcvnijidpstukobn,2.0,68.0,1-081-457-8721,5.0,2.0,M,573.0,O,Oracle,1317319.0
JQO14005,148789.0,Qimyzqkmpdjigtiq,Xycdjhxtublpbrkagokrlmajhuokrhxkgxbglfxezhgcecxjupvevrtuvixkxyoxuygyjohnffqub,4.0,49.0,,2.0,0.0,U,556.0,,Crane,
IWJ14006,10682.0,Ftlbmwkqoqgbkpttukdigfkvf,ZQCFPHMXFDNICZV,4.0,26.0,1-262-642-2503,,4.0,S,820.0,O,Maxim Integrated Products,
QIQ14007,340570.0,RNMLXBHLTIP,RPTGDXGIXCECVSCIKTVYG,2.0,81.0,1-911-660-6612,0.0,0.0,D,546.0,O,Synovus Financial Corp.,2883380.0
BTN14008,138118.0,Piyazddetqnaggadtxnaryfqyf,Swfaxoheqmljjekeehrndwwaeldxtqmleogselurheniykdtgn,6.0,99.0,,1.0,0.0,W,460.0,O,Carpenter Technology,1923574.0
Axh14009,,Ciiyzoysrihicjfo,Zarvxvdeidfnnsyzdndxzjqwwxh,1.0,64.0,1-916-329-6146,3.0,4.0,U,333.0,O,Colgate-Palmolive,385536.0
Zpn14010,381098.0,Fqyqyzzuxbopnhjjddmpmxc,SBWSGQNPPFMSQKLSXGOSDJWEOZFFMFIXNSLXVIEYOXJEYQXETZSQMUJTCJHOUHGAVJNMORJA,4.0,97.0,1-225-363-5497,4.0,2.0,D,304.0,R,Urban Outfitters,515037.0
tks14011,37499.0,cbdgxznuhzrzkds,kvvqt,7.0,,1-892-137-4452,1.0,2.0,W,413.0,O,Peabody Energy,3445024.0
Ltn14012,77899.0,KXPQFGIUB,fqrrkutzyxntbrni,5.0,1.0,1-141-797-1761,5.0,4.0,M,593.0,O,Gilead Sciences,3543580.0
Qtb14013,85356.0,Mgbvfclerpvwcejxaj,Podbankrdksrhhojmfjoyfesdfanolyjrbsrzir,7.0,60.0,1-679-875-4062,3.0,1.0,W,804.0,O,Service Enterprise Group,366143.0
Tvw14014,496998.0,SGLGMPXT,zplyeqreg,0.0,18.0,1-506-981-0928,1.0,0.0,U,648.0,O,CME Group,2763821.0
Ktu14015,34660.0,ATYHUJQVLMMRSAM,,2.0,52.0,1-544-772-6481,3.0,2.0,M,451.0,O,Snap-On,
XCG14016,221754.0,Nthembwnotixgvcalbedcoonfagywh,cspzzxklbcqvuml,2.0,100.0,1-469-965-9906,2.0,0.0,M,786.0,U,Walgreen,406077.0
AZM14017,,NPKQUAFXWOITVHJOXO,bsfeterzqbykfwticmwtuamakiwstfaqrpamsxsotlfopxonhpouedkfishy,9.0,87.0,,1.0,2.0,S,312.0,O,AutoNation,1148518.0
Jvd14018,442235.0,AMXVOEESUGIVDKUPYQRGIFRDLIB,BKVRCXOGHAXUPDIXUOVBKDBCXOJPEEQEIRBMLHTHNOCXD,1.0,28.0,1-906-813-5785,4.0,0.0,D,516.0,R,TD Ameritrade,2978022.0
dvs14019,267103.0,dhtrviad,,6.0,6.0,1-150-277-8672,3.0,5.0,S,815.0,O,Safeway,3386526.0
RJR14020,487372.0,Uwczyxvip,Wlbdbekgdevlesmcunlgmexunlzcaohaigumrvjtvbtethlnayjuogrtd,2.0,100.0,1-947-823-2014,0.0,1.0,U,401.0,,Jo Ann Stores,2198459.0
Fjj14021,100344.0,Ayadvnogemplsb,agrblebilskksikkczhvxanajrwsqdaboddboputkuieaonxocvxcfystcqz,5.0,19.0,1-520-321-1202,,1.0,M,686.0,R,Total System Services,724120.0
Tvd14022,476652.0,Pjhwvppitef,EJKBKCWOCWYDKAOQHHNBFIXXAZQTCOCADUEBBPVY,8.0,93.0,1-175-222-8712,1.0,3.0,M,468.0,O,Granite Construction,2380553.0
ZEF14023,182768.0,Hauuhw,Jbadfpztaukvjjzydwxtkmbonknjrzmtjemfnbhmivmxcfmilegwjdkfjjxowknnssuugkdi,9.0,87.0,1-445-311-5146,0.0,5.0,W,668.0,O,Walgreen,129849.0
Xkr14024,,enwndumczyuo,Pmcuqgjnwfrzkoag,6.0,,1-544-663-5204,4.0,5.0,S,519.0,O,Dover,1392765.0
WMN14025,290450.0,euhdnsrthaohhdsviptgvpb,XJDLRGCBQJDGEZYSDMVMRGZZMCDDGECSJCUMCEKYLUHQVNFPXZOSYWHFAWMXZSSOMZEBDPPPVVEF,0.0,50.0,1-771-267-4658,3.0,4.0,D,696.0,O,Cablevision Systems,3350670.0
RJJ14026,298718.0,Hwmiwi,Puvuzzytornbdblo,6.0,78.0,1-337-071-5834,0.0,,W,739.0,O,Mylan,434759.0
Fek14027,,Agbdcucmvt,lknpgukgkiwzrrtelfbhqndoaogltxzvsqicmzgxppeazvgcwtn,6.0,30.0,1-353-921-8281,1.0,2.0,M,417.0,R,General Cable,2719005.0
Wol14028,68027.0,Ohnyrkshqpgjdnrbaialjrlfnd,rwqtxbjyekrkeugounusoncibncyesliqkglkda,2.0,91.0,1-315-297-7863,4.0,3.0,M,808.0,O,Visteon,971708.0
QES14029,43055.0,Osqvaexqkrodxsmtfsplf,lrjwqfdqephrwzkekkfdgipiqxsvxgsafyjjgorckigbkuk,10.0,61.0,1-693-318-9637,5.0,3.0,S,412.0,O,Caterpillar,2069735.0
GUB14030,201507.0,Numeihpwex,Kdmxatiwedgitjxmejsrslgoda,8.0,3.0,1-974-947-9947,5.0,,U,686.0,R,Supervalu,32033.0
Gub14031,126276.0,Ropthvdfauyjjjyqlhhevcyopre,Hdvwlpseozhgbmjtsveezbzkaqwppjvqtxaprpjjgvtxufajjncpcwwrmggkskjui,8.0,,1-755-800-0848,3.0,4.0,S,725.0,R,Valmont Industries,2429720.0
Lmj14032,114940.0,Sgbfrxgqkhkszfsowdx,Fjlbjrgkspecbsgsrlktvgxkalbweogqdml,2.0,76.0,1-041-664-8561,0.0,5.0,S,417.0,O,Univision Communications,1278288.0
Tob14033,361588.0,etzznvp,Hmcogwzltjejlpj,7.0,79.0,1-646-533-4010,1.0,5.0,U,324.0,O,Briggs & Stratton,3842046.0
hrf14034,133002.0,Pkdupeoytvpgdaovdkfnbss,cgtdhnughfwiemofiswgzymnsrkyhtnhksmcqlaidgnsdkcvbfdkgjhdw,0.0,32.0,1-802-083-5248,2.0,1.0,M,305.0,R,American Greetings,1856763.0
ICS14035,94849.0,WLLDQJIGGASZXV,Wgeztvsesuanbiwmthvfqojuwxcuxrcsnetkalxkaihlbgdnhjvlgodxudt,,77.0,1-249-508-1613,2.0,1.0,M,567.0,U,Omnicom Group,2880304.0
Jub14036,211821.0,Tvekcouvsolebkljgsylkdifojg,Lazbgmguxxxbncncwiflzdmduuuzlucxfgewffmbzouc,10.0,33.0,1-236-642-3891,4.0,4.0,U,322.0,O,,
Par14037,286514.0,Dhqrluadrmyzdhnbnejuria,khzxguyakpxpynhuaibmlmgkvclaiddtmrkswpivjwjldkisgowcdpslxftqaquggsvvofuxtdbzjw,10.0,90.0,1-676-946-3534,1.0,3.0,D,487.0,U,AMR,526135.0
OJO14038,235934.0,KGGVWDESCSCPTKFXJI,Nldlfxkfffjwztplqnvuexdhrftdotu,6.0,55.0,1-412-854-8284,1.0,3.0,U,723.0,O,URS,1728719.0
NOM14039,136093.0,VFZLPTNIWSUHMVOMBJKB,HWEWYIPKEJNQQZUVZNS,2.0,28.0,1-678-785-5196,2.0,3.0,M,786.0,O,SunGard Data Systems,3017962.0
efr14040,403307.0,uapcilypbvcfmmt,Fvqbgpwsugkykyujbhcgqcyxstf,4.0,11.0,1-171-087-9699,2.0,0.0,U,815.0,O,Mirant,3206832.0
RHJ14041,191112.0,kacekkbb,Vzqqnirthopaoxinrffcjvejzyuimu,3.0,33.0,1-945-359-2880,4.0,4.0,M,806.0,O,Regis,3429955.0
bzd14042,11909.0,CXZTBXDKEMQBIAEBLJFIYUJWQBO,TKRMNMLPBPMNPWZINXMAGING,1.0,64.0,1-867-030-9435,0.0,5.0,D,357.0,R,Eagle Rock Energy Partners,3946226.0
IUF14043,117280.0,Ileaapmhdtusxtrnntm,cmfblybdn,10.0,100.0,1-767-517-5645,3.0,2.0,W,443.0,O,Pacer International,2423280.0
Jli14044,341616.0,Ujovaynbfkjazulhtfwt,Majstxln,1.0,13.0,1-409-984-0277,1.0,3.0,U,771.0,O,Werner Enterprises,480727.0
Nwa14045,298687.0,iucjonpwmxsvbhelrrhxbsnhoqyvbw,gveifmezjeegansjfxvthdpmsxeqyxhncwygccfruymhdoemjlmhimulvrgknussawrwdh,6.0,91.0,1-117-510-8229,2.0,5.0,W,478.0,O,Lennar,876048.0
Toq14046,386966.0,Rotsgmogivtjk,Ijierekpzetiou,4.0,24.0,1-952-132-2240,1.0,0.0,U,337.0,O,Thermo Fisher Scientific,
YCJ14047,447326.0,yxvegitoizxopkscdyfzwkmpygpwzb,,0.0,100.0,,0.0,1.0,U,,O,Domtar,3917478.0
ZLX14048,460342.0,Nlzzrozwgfg,useam,9.0,68.0,1-633-915-9888,3.0,3.0,D,482.0,O,ENSCO International,75862.0
Wav14049,372175.0,Ggnhgdnrvv,BGKCBNOSNLQDACLNQWXWDMGNVFDXMZDPZCHCEXPMQBOGPPTYBNMABHQHRVHKZSBGDIEHURCHATBG,1.0,72.0,1-882-035-4926,4.0,5.0,D,575.0,O,Harsco,2719402.0
Sfq14050,440698.0,DZSGBCKCMVIJOPZATXKSKLDGLFF,Gykube,4.0,47.0,1-237-516-0438,1.0,1.0,S,526.0,O,Rockwell Collins,
NMV14051,161159.0,KTJEFBAPJSBKVEWZIFMVKMEYNSZ,Hpdnvrnclvawawdpmmobkitmoeuicznvfblhwfpkjntteeoanq,6.0,94.0,1-509-341-1473,2.0,4.0,S,835.0,O,Johnson Controls,2701531.0
xup14052,310777.0,QTOZJFAOAJXMD,joiboqc,3.0,31.0,,5.0,0.0,S,396.0,U,Phoenix,1955044.0
Xlq14053,414227.0,wkccnxsynvhlvakp,KSUICMPYIFSZKMJOMZVLRNVMXYHHBYKLNREGHJS,10.0,42.0,1-582-387-0906,0.0,1.0,M,695.0,O,Health Management Associates,3393889.0
yxo14054,2734.0,Ulnywix,Wforhlzlotivwnesmdcwgjldrcdnlufgyuutekxdmaftmhktowrdfsdthlhbdmxnvoitljcsw,1.0,46.0,1-878-362-7467,5.0,2.0,U,741.0,O,TravelCenters of America,342781.0
BGS14055,128814.0,Qqcrrdpovmobfaqlucvcki,Kugnxhmhzqf,1.0,80.0,1-707-426-2005,3.0,3.0,M,,U,Joy Global,2631258.0
Cky14056,248735.0,Mbkwbt,TFQUCUPXYLWECDUPPNIPNFODMVPHREJPQTEQWRJNKKMLGYLCLKKKJGCRAVGYERTTXQQWIYVDUAGEDQ,4.0,46.0,1-165-121-1253,2.0,4.0,D,391.0,R,Paccar,627723.0
VND14057,217375.0,Gewmzcpfrkfvkmvjmmqoqbz,Qihkceplatekrums,4.0,43.0,,3.0,5.0,S,,U,Celgene,1731121.0
oph14058,464982.0,Nlxdbgkwlmlxlaeqauth,Gavqelegjnrfjrxdlmjwltwsraqxljudfuuvoocmzhvjbhzndpzifvntqeohxmeufivlkzajpxod,8.0,64.0,,1.0,4.0,D,598.0,O,Pilgrim's Pride,2684036.0
Fwu14059,181562.0,VYXJLKKFQZTW,Zbvxqvvlaaamlzocpbmdmvdmsgbwh,9.0,91.0,1-964-404-5864,1.0,2.0,S,435.0,O,Wesco International,2175391.0
WYU14060,311648.0,Qdigelmzsybmnayvheyc,,3.0,43.0,1-767-193-2118,4.0,4.0,M,551.0,O,Manpower,1648694.0
yho14061,47139.0,Gfahn,Hxxgvweccfhiilwedoptjtezenreyhzjpztmmfurachcgsahznkbsrf,4.0,35.0,,,0.0,W,634.0,O,Allegheny Energy,2982403.0
Oyd14062,62663.0,Nlospyivaazfzkpdneiixqitftzbd,Pyuyjkdztiuickquumctauljwjphprcxogvu,0.0,61.0,1-022-122-1229,3.0,5.0,S,462.0,O,State Street Corp.,1429788.0
Zax14063,144390.0,Egidcjgtjrvqgczsmlyzcl,Fvrnkfyaodfmwpjc,10.0,25.0,1-629-959-4382,1.0,5.0,U,614.0,O,Ferro,2028752.0
Ney14064,276053.0,Texfktokegumaeqvtlqqe,Rggaoruwnasrrxzxmmo,1.0,80.0,1-886-943-3382,0.0,1.0,M,430.0,O,Black & Decker,3681997.0
DOZ14065,377604.0,pccnoyapwbmxgl,SCTFOENDVVU,0.0,93.0,1-114-360-9928,1.0,0.0,U,401.0,U,Helmerich & Payne,3007487.0
gll14066,73115.0,Sftpohrfwfuzpjevhaodndoekjj,Qiektbzzy,7.0,81.0,1-632-437-7416,0.0,4.0,M,849.0,R,Total System Services,1681544.0
Ovr14067,227020.0,NAIDEMPTYF,Qknbwoaokjmcqvenqrwawsabhxyxbnp,3.0,12.0,1-793-673-2434,0.0,1.0,W,760.0,U,Exelon,3706841.0
svc14068,361656.0,QRJIJAMPGCMSVITFUHYDDH,Hnrzofafqntmbhciqxnzawyitjipa,7.0,98.0,1-909-248-7891,1.0,1.0,S,535.0,U,Advance Auto Parts,548016.0
TXP14069,357045.0,cjnguozdymqcww,ermyggmbbjj,,25.0,1-854-865-6100,0.0,2.0,M,646.0,O,Allergan,2571364.0
zfa14070,348618.0,qwxyvdswhpfleawgxfdtu,Ippogbggqtxryzvddswkefjecceksqedrliadhgkpptmxtq,7.0,65.0,1-328-522-9488,0.0,5.0,U,437.0,R,Dana Holding,232423.0
lyz14071,449649.0,WZXQQOVDCVTPFTOUNSLMMKW,UGATKYPUEFPIWDLBFANBBDSWPKMYISRIUEJEMJG,6.0,0.0,1-557-201-6341,2.0,4.0,U,829.0,O,SPX,1300177.0
syb14072,68924.0,TNLWPWUNOJCNFUQBMGEOKQLXIEP,Tzirakxvdsadqsaxxjcrmmotqqh,,,1-625-773-7076,5.0,1.0,M,842.0,O,Gilead Sciences,1345813.0
Ivn14073,215115.0,Hqrvhjtssuplhk,Jqnmxqlvofgmdfdjdownbkvqwxepsaxndgbuqbsgkjmjzqiwjfpywjuv,5.0,48.0,1-889-470-5986,,4.0,U,486.0,O,,3342615.0
Oaq14074,24629.0,mkwulorjmpoaoixsxmdcrfb,,1.0,39.0,1-420-732-1453,0.0,5.0,M,,O,Crosstex Energy,2363788.0
tvt14075,362493.0,DCDDPIQJETGPTSI,NSWEQLBXKUXWFGNJJXFDYVHDCTNPQFIWNREILXJLPBAKZYDPFJNBBWPSRF,,14.0,1-467-639-2868,5.0,2.0,U,621.0,O,Molex,281516.0
Eiv14076,17505.0,Yfbfajabq,Wdjmyurycdarlrbuaowgoyjkzibfdjtvipiduddrarckabq,5.0,43.0,1-684-490-9329,3.0,1.0,M,480.0,O,UAL,3155454.0
Loi14077,214408.0,XUKNIZEGH,,,44.0,1-155-377-3959,1.0,4.0,M,341.0,R,AbitibiBowater,
KDF14078,,VOGBZPFUOGRUQYNPKWCPEBGIZWLXMN,Mraukfwveigbsqjdwxaaxemnjdmasszyfsifaycs,9.0,27.0,1-810-184-4795,5.0,3.0,,,R,RPM International,3539888.0
PDM14079,424208.0,Omomostmzcrzzemaxyazls,Qxagvldfqslkbyvhdblotfdgjarqxcvcqididclatzgegg,9.0,11.0,1-744-550-4205,5.0,2.0,M,340.0,O,BearingPoint,36275.0
Lvd14080,33285.0,Xcayymotwy,Rekyrcfyzlhymiklgimhynlqyvldwklullwhdvqn,2.0,,1-818-958-8263,5.0,2.0,M,751.0,O,Sanmina-SCI,3686605.0
IGW14081,321975.0,zmkmmilvqrggwapjwqxxtjdgrlriiy,TEUIZBCVKQVRUWGXBSJEVRQ,5.0,7.0,1-544-801-4049,4.0,4.0,M,809.0,O,Alliance One International,3912850.0
Llu14082,495204.0,Oywcugztosrbbilbclgtrofcr,ufgzftpxzuxokjpbjzrxikck,5.0,99.0,1-174-730-1026,3.0,1.0,S,843.0,R,Owens & Minor,409804.0
