AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
Sqz6200,2.0,5.0,Fayetteville,420.0,,,U,6.0,Zyxfuvmkma,LKSFGDMTUFFA,Sqzrjtjwcerizli,O,dshpukplaxencvqvzyndlpuusuf,rgcquowwiniubipvattuoreqmsvgmlusbaohdruhyknxvsybrsbesjxsdlx,NE
Jnq6201,1.0,3.0,Amarillo,848.0,39992.0,F,O,,,Ifugfbmslssvupfdmyyxwqlsvms,Jnqqdfhjkplltzcmmjx,,lmkesnzlbixndmwmqmygdikqscemf,Nzxrphxlrywwymkacxqpflaxkqxambzefweqwouwauouevftoaequbriufmrdeiqriwbrf,Prince Edward Island
NVG6202,0.0,3.0,Shreveport,672.0,,F,R,8.0,adhnig,GBDZX,NVGXVRYPMHCQRFDWOOQYMUKD,,pjgofb,Rtkdnkrdggzfqrprlkjzrlypfmenvpnvmarshixolownrlpgqvrv,AK
DWK6203,,1.0,Amarillo,361.0,2882906.0,,R,1.0,THGTTVVU,adjob,DWKWHFATGV,,DEMEVSARYWMWNMIJBDWBAHZGYRLNKRLWTVPLZURYVWSTNLAFFRAOZQUVFB,Wcbkpa,ME
Luz6204,0.0,5.0,Torrance,359.0,,m,O,2.0,Mqsoufwbw,tkuleqzksn,Luzfieqenymphybjzglljslffdwh,i,Nwwhqkzzeehgriewwjcxncabrknhx,VXLTJJKFQXMCYVXLNABUYCTSDOVUCV,MA
vcv6205,4.0,4.0,Lancaster,818.0,1144985.0,f,R,,WUOSYSCJTJH,Lneegrticlhnzkexxedlaooit,vcvppqweo,,ensfqkdzyuvccwrdiklvxuvqptvxxinvhllhao,IHFNMMDIUMNDIQBQXHQWJSTEDJUAKQATUQDCINWPRQIENSPZNOMIOQRXEUIXFARNDSAH,MI
Sup6206,4.0,0.0,Brownsville,594.0,,m,O,4.0,Ctrkf,Pivcioomhosmibuug,Supzvt,,Hfdueraobxjltuhpbirxligbsuwa,KZXLDHQQYYEEXRPPCPJXYLSVSGOTLAANRQWBVUNRMGRXDCCOXVX,WA
Kvh6207,2.0,0.0,Fort Smith,786.0,2646464.0,f,O,6.0,DJAIBFOHR,MOGRLZFUSWCXYUIUZIDBCZNNUX,Kvhrmo,i,Tfpbpphzapbzfujjrcdtvlxpfqymmfqj,Txpzkthtdaspghavxzjfclncsllqwlcmqrqzsmhndhrkdsigdwgnbxrmkbib,PA
Otn6208,3.0,3.0,Charleston,681.0,40875.0,M,O,2.0,Pdgol,Yfgwviwirvduuvnuwu,Otnbwglmswlabgavipk,,GEJJBWHHXFRFSQICEFJHWASNJCVRNUGXIINNFHTMYZSRKXHHO,Kvbrqcnlqvimfmcgj,British Columbia
fwt6209,0.0,4.0,Montpelier,384.0,2017089.0,m,O,1.0,imupj,Immltexdahvibbsb,fwtcltsfotonbo,J,emcnvdnyjwqsdaelvunvqkreijdlbwggsukouptprehiugsoduqwbxptmutajfld,IOFYCPTLXZFUDWEHTRYFNOBXJHWF,Saskatchewan
GDJ6210,3.0,3.0,Hayward,419.0,2387807.0,,O,9.0,Ccqbehzvmy,gapnqanjpfsizfdzkdboscutf,GDJJTPEUDXVYAQ,K,Ibfjfwecvdvquryfxcidyfyidbaomdreg,alihjekbftrmihqpdzgpbhluvvowwhwikkevnsbsabfmnwivvuwxnudaxmuwioazxpfcgauceiu,DE
LBG6211,1.0,4.0,Colorado Springs,519.0,1388302.0,F,R,0.0,Cosnev,Vpwwnvagrlcrwh,LBGXNNLQNIMNWLFJCFJSDWIFOEES,Y,Ojmzgbgyovljcvrmvflmtknhcapnqfmciyfsnahnalpybn,Fqxuabpwiqjmlgrxpixnilibzrbqkarihuujgpkknbpvnyvhgiolnzsbviudhktnapb,NM
Mut6212,3.0,4.0,London,787.0,2823060.0,F,O,9.0,lazfrezqjsxh,cdrtjvlbiyiylcefhby,Muthfsfgwii,i,Btcktauxavbtjmcdgttoteyhak,bvwattrtykimflyddrmlcnmmdrpkeyqwhppvxwqmwqhrazxujoqr,MN
Ome6213,0.0,0.0,Vancouver,821.0,3302003.0,,O,2.0,Bmlkryfqa,TGBDGXFN,Omeuyrzkgoedfmy,N,Aqipoaylrieotkkmuouetjdchetlaisagwdhwvddixzdkvdpgrukiotqdzpkhjuj,Ekyjovmenayokladaozglvgjaxlsrqaqepqybsneravdzrweuhbumvnxbyfywtyqpjuohzhthonrplk,IL
EWJ6214,0.0,0.0,Salem,731.0,2780004.0,,O,8.0,boibwjzk,Slfdk,EWJNVT,,,PNQNVJHTRBCLIHTRKTWBGLLVWLJIUKVPWPOYHHHHVFCYMUVSIEKOLVEE,AR
Oqn6215,2.0,1.0,Little Rock,366.0,2694785.0,F,O,,Ybhjuyoxukv,Thawjt,Oqnrhzeepgwmqbyui,,ZYDDWCPNMJBRUKJVNLJKCVFKDBOVKFHNHHUNIZZOIHXWRSCJBKXWHGXZWGWJKGYCAPENOPQVPGW,uezgtcjgwrdpvysylnlzdpxbgqehnwblgpawjeykf,IA
Fvz6216,4.0,4.0,Frederick,,1711616.0,,O,4.0,Dykevnnm,WJMFIKPSWVCCOSBLHU,Fvzdc,f,JTSEVEAXCOGLDWGXSLBERHLHOIOPARPMSFKMU,vdwjkyiielzmeapdr,OR
Ecr6217,3.0,2.0,St. Petersburg,835.0,397414.0,F,U,10.0,LRZIBE,LNHQVKSNVKUCFTXJXMWSAX,Ecrvgpdlueybsekykbeawpwfwxg,G,ikcoyrmtvkzyuexwrvkwlzqxreltatxknyeodojjeh,tsqcmtklhauciyoeebkzehdjgsmnmbmjkmiqietuxnkdgpzfvkpf,ND
Nxz6218,5.0,4.0,Dallas,821.0,712434.0,M,O,2.0,,rrtociroleulkdirxvql,Nxzxydohzvwyhwbtuoq,h,Brtynmhrkwrlujsef,ESXBTXCZHKGSSHJQUXFWKMMMRDOXTXIKUXSBXPCAPDQO,TX
Wvd6219,,4.0,New Orleans,300.0,604208.0,m,O,3.0,hygdxdxqwic,Cqvhonkhhppmpxjakngboum,Wvdclcavzyjucisnmqbrbwfwpq,M,hzwiqasyadqycapjiceakdyghtpplvlgbuswhtffil,bmbdxxvrgwhvndcbzmxvayraaxuxajndblkxtlalydlbhcvrauyyeavgvndvdpurtbz,KY
Hvk6220,4.0,,Fort Wayne,734.0,1909845.0,,,7.0,lpzhghg,Ooapjnfgllqxebncnmqoowf,Hvkbapjvmwxvy,,ecryofddsopzqxcegvxjlshlnovbmjnbfcmqve,JMZWBDHKYVPHNQAOWFUTCRAYEFFBBULFEUZFTJALVLEPHYVNQSFYQJZPFINUFWAOSIQXDS,Manitoba
Kdv6221,5.0,4.0,Nashville,779.0,568325.0,,O,4.0,ODIIYUDIU,unyjuehapdiijkvrc,Kdvcir,,Hshchhdarxjmyngaccvnjrbwxgaysbumzki,Ssgug,KY
VFD6222,3.0,5.0,New Orleans,655.0,3020963.0,f,O,6.0,PLMJLH,QKLIZSP,VFDEJXW,,Epbskpsvldgxbpkhulmnupjickybyoebkapqkuiaqqjsatkuzgxndbcnvzshca,Wigwxzwd,DE
jgn6223,,3.0,Augusta,361.0,1481735.0,,U,8.0,Zhmuyilz,Wrweftsbduoukgrte,jgnrrmtdggocitkhzeazk,,gykcbsqtacompeciljkkoplzxag,,IL
CYS6224,0.0,,McAllen,570.0,2863560.0,,O,5.0,Carez,Xhahvfxwppyhdgwxwldedianntfbi,CYSUTBSQHXYUKVWKH,N,RGHJAXXIKPNMXCDTFVJOIAILIGAEZLBWTRKCUFCTSWSWEKKSOFDNPVCPCJNEWV,pzdvvhubdlpmrbytaesdmldr,PA
Xuc6225,4.0,2.0,Providence,574.0,904387.0,,O,4.0,nrlhr,ytizmtfhbrwygkcpiuixsy,Xucbgtynarvqvgbortywovilwi,,AFNTVBLRGELSZGBQBPEKIHWPZEWTODEQRRP,GZHJWJXSSFHUL,VT
BBQ6226,5.0,4.0,Biloxi,673.0,,m,U,7.0,Fbhpnhlvhpoc,GDTEVAONZ,BBQQFDAHDFTAOWVHSFVS,v,XPADYWPJIHNKLC,vvaspfpipixvtsrgwhsgvcszdcncvuuhitfhbsxgxsndlzschrdqbymmkxdixdgjedeujk,MD
gom6227,1.0,5.0,Wichita,380.0,802571.0,,R,2.0,Fxavke,MCRXSKBWVGSANBNEABUI,gomghxnileublbuncnwxkaztws,,TPQGAJHWJEFVGIEQMXLKOHXIUTIJHDEBY,Vngcnuemvxoxac,AL
Rcs6228,2.0,1.0,Idaho Falls,425.0,1226319.0,,O,1.0,selkglbsdlb,uvjpobbgssu,Rcsnjt,z,Qsanmjwszckrijexhuejvaawndcmxckyecduvaitlszdtvfe,Mmmqbycktsrg,CA
kxp6229,5.0,4.0,Hollywood,737.0,2427827.0,m,U,2.0,IRHNIQIAFLX,ANHYOAAUOIXRKT,kxpxfskbofnhtkmetvyufrxwmdx,,Cmmgeaexvkh,mrlzr,SC
Ksj6230,0.0,5.0,Warwick,803.0,2046678.0,M,R,9.0,Rzlwmyfj,Grfpf,Ksjpnpymelpjbqwpbxw,n,Imdyokwylipnasubxrnhfesidgqicuzwmimlwkditk,ROTOVUBILJZCHVNTOJOPVNYEUKQXKTLMNEOITJQTRXTRKWPROHORQDXCCCMDHAY,NY
lko6231,5.0,4.0,Evansville,814.0,2345397.0,,O,1.0,Uxwtt,EJROHPDRBXJLAUYBTUMKUWLAJKDU,lkotufeuagjebngsw,B,JUJSMMJOASKCVBKGRKQWMNCHZUCWOOFWSYLZVVDOCMSJUKVD,bspwpsdkkzileihqlqnwlaftlfzickdtxjbfzwidwxvttzxuwccpuepyfaqifdowjamnfajcxnyg,IA
nku6232,1.0,1.0,Casper,741.0,1439585.0,m,O,5.0,Rznbdzevtp,Ykincbzkouelaizcxeipd,nkuktcdweub,d,UAKZUWPOODTSHHXDFEXQCNNRLAIHOPHKYPAW,Njrqgjposvkvqeanysglqhdnir,Saskatchewan
WXY6233,0.0,5.0,Irving,608.0,1477753.0,,,9.0,SAWOEL,Gdcdfwhe,WXYKDAVVEAYSPPGNQEDPSBCMF,,YOMPYEXGALONPGTRETZGBXYJBMRAVNGWVEETEOBDUWOSBEGHKDSJQWPCLBQFLYRDDOPQO,Bzcpxgenlfgkxgdbxykezmwslhskrlxgwiabkeokrcbxfrqycieeipxevhoixkgtmcbmlsnqsnpwwh,HI
Eah6234,5.0,4.0,Sunnyvale,572.0,598666.0,f,R,7.0,Bboos,uwxhwtxsbz,Eahxnbrctncxuom,z,Frezlftzlghphipfekrpimr,Yrnausobgamaalqlusvhgecutfzicnbxrt,ME
Kno6235,2.0,0.0,Fairbanks,628.0,2067368.0,F,R,5.0,pzhol,Gocyeydrjimlaruyb,Knojnbuwtwzsywhuausazefwlwqqu,,zapaxbidqbqasosksdaftxnchxdmftmiskxokdcunlku,,MD
Lhr6236,4.0,0.0,Arlington,692.0,,F,O,5.0,Urgeldbgrml,HESDVQAKNWJJMHDZQUSSZZSQ,Lhrlplmcaldfyhhufjeia,,Mvonxmrtkfsantfgestyymrtdnhxevcdipepfawhrdziuvoptrzbkuxoslrvpycsgbao,Emfjpsfrtgopmvtscnxviatidmqhtvdqqutxqsaukgb,IN
Pgf6237,0.0,5.0,Idaho Falls,446.0,2778640.0,M,R,10.0,Kbgttlijab,Icxoffsawvuzqamutqvgb,Pgfsltr,,Kxfblzktkxqjacgwpxbniijgndahkccyrhiflbhsyqhmqinsxqjln,Sdrhigxaqrqlsaxlzslvbkajpecseycmxtinouvuskftntx,Newfoundland
RFH6238,5.0,3.0,Bridgeport,827.0,2856159.0,f,R,8.0,LHBKIPDE,Wldcevtpnxwj,RFHRAEWEWD,,RUYDVRXLEUGDDECYAEIXQPCESKJHOPPGCRCWAOVZJA,LLETFAPGAGCIANEZDYSNXTCFHDXCPEOSHOGKGVYZGLUUZWNAFPUGIWTHMRGENZVACLFBDNXWWHZRA,MA
WFS6239,4.0,0.0,Austin,398.0,3232636.0,,O,0.0,Lwsvbqgjebzb,Khveczbqhvdfxhah,WFSXCIDBV,R,Vnxtcwpyqmykkvyisbwxtksc,IQFRXZGVZYSYFKLKRVDQGVWK,MD
Qhm6240,0.0,5.0,Toronto,571.0,3012195.0,,R,2.0,DMWLOTQTW,flrltrf,Qhmhxtsjsosomeskihxjacrrdkfsf,,ZVFBGVMMQLJYTCIQOZUALPFHOPHKI,XPSXXAFRPTMGCLNWTYFGPAUSE,MA
Kxz6241,3.0,4.0,Fontana,301.0,2013971.0,f,O,7.0,Hllklhgwsc,LPDLBULMHDLFVVM,Kxzkapamns,K,Cpxtcjkvigyfuf,VBUSUAOZWSITGBEGIFXBGPSFNMWTQRNEPOGKXRDAYDOGQTFUSFIDMAFOAR,RI
Adf6242,1.0,2.0,Chicago,,821185.0,,O,7.0,Hqdgcwdw,Dluxdhhoornskmwcclovx,Adfhmbpwax,G,GDBBLIBOWCKXISPQNTURKOQAPDRMSPJYRLNXFMVFQZILJGHOZGYMGVCJKSELGNNHFGZBGIAXAI,HFNMDMPQVNAZUUPHUBPQCVZAXDSKZYAGIOQFFHUFZADJOPPEWTWTHWCFPT,AR
Zeb6243,5.0,2.0,Yonkers,847.0,1457409.0,,O,9.0,SBZKYVG,Xiyrdivcxddoavethwjspglkselxh,Zebqwuprqliofkrv,,qcocnvmgbrglepemkvpxpabplesbuhohniapldn,Uobiusfqppjefanksgwfwquddmtrnzwjtvyhmywzremavatwshamchsjfiltjtzmdttretidtwkclhsc,New Brunswick
Duc6244,,4.0,Costa Mesa,,3456919.0,F,O,7.0,Piomuvazodsf,Oqkhmceljitjwppieftlonhqbkcim,Ducxiwxvqipgelfqijupm,,UOSVLXWMNANIMEMKMFPCDNGQTSJWOJNLSPLLEI,Rjhgkdwmkesmsezfxtokncqhoopnfrzfmeaseopdclvwbaalte,Quebec
Tje6245,5.0,5.0,Los Angeles,447.0,,,R,10.0,Pglxms,Symatgimzhojeryxwww,Tjeokrkzgvlrocpavltva,,,RZQKOIQGPXWSOKIBJPGPYSAJCFKLABRLVYVQAFGFJUTCRVFRKYCYRPKB,VT
Jrj6246,5.0,4.0,Worcester,753.0,2502749.0,m,O,5.0,Seakwqspf,GPNSKINUZNMXLMLZODBNPLPNJMUOQ,Jrjsihvqeogfgybqfcufkkricpyojb,E,Rtbbofwpqmlbkkaqczzqrgmaxfirjvjnsufjs,Neljcxjiuhxzccynuwgomfdgkvrfzhmnxlfcprnyuwbecbqlqacwcedn,MS
Brd6247,2.0,,Mobile,836.0,2997086.0,,O,5.0,Hfmwantqgbgk,xaloqveirzzyllxmrmsghrtwtr,Brdaejybkbnvtclgr,,difaedqdf,Irtgkjbznhxgukpaazrbqcrutdwtpalhkegkeitwmqybhpbtuiavwuffvqvxxwaugzilnztqzbks,OK
ufa6248,1.0,3.0,Peoria,411.0,1399551.0,,O,,Hitoqkqzxzs,fqfmx,ufacoqolfwhqmlhm,,Lqdzhvllccglvxnwzndywlpsyjlmvslezxapodazjubfqckrumqwjgwam,gcupgxckpemkkitzsatsftiqjyfttolywrjplyoal,ID
cvm6249,1.0,0.0,Fargo,526.0,2272513.0,F,O,4.0,vkvlhtizix,Bjveglhlqqrqfofxznaircfv,cvmlhsuvczxlzsocagwnwpfirmsw,Q,pefxoahygymsivyr,Wjolmbjerzrktgcdcbhgyxgvmptmtqooshozrprxnycflworiadsckjqgfhamtofxbkdfvstbv,OH
lha6250,1.0,1.0,Sandy,496.0,1137119.0,,O,7.0,Jrlpsemsaj,vwqqnpgcqrhclfylegz,lhadaaxqaclnxsrjbqfcrvc,E,Yfbfwytjevurtjcabrcgwiwgwubgrwjlcyzfqt,,CT
frx6251,3.0,4.0,Yonkers,399.0,1276461.0,m,O,3.0,Lfzuvny,ucjhnmqeoonnanuldchwyhwz,frxrukvtrpdyesicebbrwsxwwg,,zgzekpknohzcsvoijedjtkirgchtvk,iistjvdhxohxkkmrzsavmwzsamykffadya,DC
Zor6252,2.0,4.0,Detroit,679.0,2251172.0,F,O,6.0,pybnsvlx,Ryooubeqywawdhbwu,Zorbsfobylgdxplkytcfskqgmve,L,xvkogvffsvfynxgqlskoycbsyqxrpnngerzxcocospiifqpilblblmujoxxwr,KJZXGATBLZYBQJWAQMWLAKDDORTFEA,NH
Ysf6253,0.0,1.0,Akron,606.0,1513469.0,,O,3.0,Lehuvlvn,PQOWJEXGQIUHPBPAETHYONA,Ysfqpafitcuzibiivhikiwqwh,,Fpjnzfd,FRXOXTE,NE
vju6254,2.0,4.0,Colorado Springs,334.0,2023582.0,,R,6.0,isectsjpzjlq,Hoboe,vjufzxxpdxcnmikuz,,Liqmryvlxrnwezntlijvesdbgzfwuuowggntebuzohdizyiwjqvjdfshdjcdl,Vlktteqsmobaugeecqewgdonnhftynyhmunyzgjqnwyfjrokobkrtejbpachbkflmlphwajmpwrnk,AK
Ijh6255,2.0,,Salt Lake City,436.0,2573592.0,f,O,2.0,Npeuhepjh,dmalogrluuqbtqwdnmojkomn,Ijhuoxfrxllnynbkbiwyqgxuiyvrfa,H,Ivjljqtnojfmsgprmqqmaeywwlbuyqwwgwcpuempnmnwspiotwqeut,xgogxnomhbbrdbghttjqfpoaeftgomgtbeuuvgepaspesjllldehvxmlunvhlggjmtkmepmmpwzui,Prince Edward Island
nwi6256,2.0,4.0,Cedar Rapids,427.0,3473502.0,,O,2.0,Lqjirfyly,twhwdhzqbaqba,nwiqvrpz,,Xrohdesdswstrsktvkhykvainoalsvkd,Odjwjcqcbaumtbniue,IL
Osi6257,1.0,5.0,Cheyenne,761.0,2148688.0,,R,3.0,szohddoefvlc,MNTMRVQDGOXLXWKDAA,Osizt,,Lolcexsofgyawnwkybxwnuozt,Bqhxqvjqerej,KY
Qgv6258,2.0,1.0,Orlando,,533465.0,,U,5.0,mattthu,Peyuxdxkyjotzzu,Qgvxiqrtoekhhfjehjqnum,F,lqdgpsifhpefkvvgpbfisaeeqhurjwuwjperidibrzwycznegugqozbhwx,Hlgllleybzxtlkpvydcsct,MD
wnm6259,0.0,5.0,Springfield,540.0,3462982.0,M,,8.0,Nzwvh,Xzoyzsnhfkxkvdiorvcf,wnmvorsynxoftlhttxpdqayuk,f,OBEKGGRJHCCMZVQKEDPAJJRVWVSJBSJFLSOFBQHEAFYTUSKCUNRLFRWGWXPZNJZGJXMKDJSFW,Txqkdgvyiqblpugsjcsat,Manitoba
BIM6260,2.0,4.0,Honolulu,363.0,858434.0,M,R,1.0,Jibic,XGLIZRML,BIMCGLEGKXEGVR,,IEPKFBLXQKTXHPSOTRMJKXPQLKFFVSYRNNNQBDCYMLWTTMNKDTPVJNJWYFEF,UGMFEREJSH,MS
ily6261,2.0,5.0,Jacksonville,523.0,1582954.0,Y,O,1.0,Bwgmlzqntge,rrjaju,ilyjtlrxulp,X,YQYAHLWMHEYCKRUGOKBBZIPFEDMJKRRKBPYIKUSHJHGHCFFPAHHPAHZJWVCCUDHGKG,modhhzkfjdjihlsqhwvgwtrsijgujjksutmnqeb,Manitoba
vim6262,1.0,3.0,Irvine,608.0,2554833.0,F,R,0.0,bthiiwpf,mbjofxk,vimcssofuesj,V,ACOWBGGSDTBVBOJZIDRQYYJXFHEIFVBHO,QBSUMWWCRHJLBFQFTOXBSSBJRRF,DC
Zrk6263,5.0,0.0,Tulsa,309.0,3510023.0,,O,10.0,Jqkwfbpujvn,Yyetziuznzaozkvt,Zrkuobqusxs,,Invrvahpylfbmuikjfmigjurqzuovdgjjgwukwwdofqf,Otafhmfgoqtxojgpmkfddhwtndcjhlisubt,NH
DKV6264,0.0,4.0,Garden Grove,,3769173.0,,O,4.0,PXARXJIOWSD,Jmomwwnmarvvlobqgmjzicx,DKVPAHDRGW,,Mxjuuvrx,gblbxfkkpxuleodoxqcummxtpbhy,British Columbia
RTA6265,3.0,1.0,Shreveport,583.0,2917572.0,K,R,0.0,,ojhylorijhgselommcnw,RTAXVZUHAH,,nkircsxgibmhnmgirefydo,Vufyewotmaeftntxxfd,NC
hwl6266,,1.0,Frederick,653.0,2574445.0,,O,,kpcacs,TLCCIYQUHGKDCQRCY,hwlnwqrrketsghqf,C,DIMVKFVWAGQCGFUSVYWIIFTOJSTHSJOAUQFKNJVVDPWZJCEGMFFFTSSRRJSNOAQXPQKWSA,HBQMUACWCGSQXFRDRFOGMXMOLMHRHARREGZKUQJCCDHPO,MI
Aef6267,1.0,1.0,Hollywood,378.0,2225905.0,,O,6.0,juvtrgd,XOQPIEBZGIHWJGOXGHDLWVAMRUACT,Aeffmiywfqivqa,x,Wbkczymblmjgigmgjwowjmqndlxrlxnbsmmrwamwlwmmmdtxedszuymdfosezwedqjixc,Vecpnwgpymowphhsap,ND
Gfm6268,0.0,0.0,Elizabeth,843.0,744242.0,M,O,8.0,HFTIVMZRWXRM,Nnzzjbmbjtlsqiadfhqgiseu,Gfmnmachzwvnmyy,,Ecveleqqwpj,BJLAKWJWWSWTRQNWJIIBEYYMGSLUQDKRFQBECEMMOAXHNHSGJ,Alberta
NGP6269,1.0,3.0,Vallejo,662.0,,,O,7.0,CBJOCEUOQF,QIORCPQPINOTCOULWDZPSJBP,NGPSSWOIBOALVIYERLBONA,O,Zpixfjlgqowsrlazfjbvozrcdqtuazkpo,ADYBOQKQUDIDHZOAFDDHVFSEJOPMIJ,Alberta
Saj6270,0.0,1.0,Des Moines,710.0,3861186.0,F,O,0.0,Ojsvdaavbij,Rhsgqblhthhzsdedewlhfu,Sajfwfokievszlggjqfdazyxufl,r,Ngijjbpphsykhldkwptebaojgjjnegazdwzupuwqjwciwtotcjuqrnmqtxthcvp,,MD
bjh6271,2.0,2.0,Dayton,701.0,1056585.0,m,R,0.0,knoazby,hjpnmkuevoidyqfhqkb,bjhgspwqxkytkuayqikkzqvvl,,Xisqfkauzhilgqz,Bhepfwpfugoetdynqiwuuaewrnszpfblzuofgwnrkkwurnskwilhfzwripssc,LA
Dne6272,3.0,1.0,Baltimore,706.0,2403570.0,,O,1.0,Tvqdrdam,Qieuctzzn,Dnesvforonkhpkqlyhcshtu,x,Lovqqtujapzxntsybngxuxdgxowiqztznxkzgffjuxulwueuqlg,Rdnfn,SD
EAD6273,2.0,3.0,Fort Lauderdale,741.0,3961210.0,,R,9.0,Njcphtyrjpp,Azbhpqycfqvrfwhyfeeubtk,EADWMEFFLAGCJAFMQPCBZDYOJXQ,,Reluavqodlabfjeccnxhjhdpzdfimzxzpnniecpugcduayavaqzirdubl,NTHUMXUYPMBDRZNQ,British Columbia
Esi6274,0.0,1.0,Oakland,,2779567.0,M,O,2.0,IKKOSXSOUO,Ewnlcamshghoqrla,Esillpp,j,YFZCIWJQHHZNTNKOYRZYZAUONKRKVIMMUNNXARDIKURRSKYTOHGDZQWGZPZWBNRTSXCMK,apybxbqgzkmrtrzjjjnqlmxefvmnshwauwtaoiugglbmeyqtyhtysgbafisquyhhhp,NV
Ufo6275,2.0,1.0,San Diego,,2580741.0,,O,5.0,JMPBLUBGS,KVPYFAWINYBNVDLU,Ufouxeug,,xtawxwqfmugchoufv,Zqkrhudqfonapygiiggtlbz,ND
Jxh6276,0.0,0.0,West Valley,461.0,3449731.0,m,O,6.0,gwtklje,lomofzadqaufqchhb,Jxhtphpbattbvrgpjuffagcucy,A,ojwjtgmxbizyxhabnatzjpgckeofc,xzdjdbkkx,SD
Yxm6277,0.0,,Columbus,499.0,1721006.0,M,O,7.0,humhlakhfoe,Ltnlbmeefllmpgqmkouig,Yxmtydiwlwjsccucsfyxa,R,Yjmymqwcpxifjxaylsejuhfntgccctqswwuckfrdyuazpvqpaatuwvrcqtilcenmldcdocqtp,Vlbmrpkgbpkadahcwqsinunduqqyaaiinnrrnepwp,GA
Zaw6278,4.0,0.0,Vancouver,468.0,167494.0,m,O,6.0,HDJANMACJDY,grhhfwuddtcfavroiqxxptdt,Zawssicjrqxpaqzbxczswgubasaac,Q,opcijmxiqootzwwfihwtzhxgbjvamtacgojhtwvzcietcaknveasdtaaivnlfiikbapa,JZINAWCIFSWDNWPSOCNHJIFZDDETPCQIORHPVXWWZLEWFKWZNLNVOBLYGSETBVNZVXMXLTMSRBZHEYC,PA
Xvy6279,4.0,3.0,Fort Worth,,478397.0,F,O,4.0,nikgu,xlqzzdqnixciu,Xvyymciwxuepfhrqwmwlqfd,U,UJMJHRIHEMGRDALYXSSEMNMXVLTPWIYA,rtivpemiajuextlyfhvgdrmjfhwdfdemjikfkvssq,GA
ggl6280,4.0,4.0,Cheyenne,340.0,378153.0,m,O,6.0,Btwdwyk,XNZHBRLMSZ,gglbgur,,OHXSSKIHDMPUUJJZXVJHJQCA,Ltolaqmgarxuwfrlchdbptgdwbqsnnqljnchapj,UT
Xva6281,1.0,2.0,Kansas City,335.0,3543021.0,,O,5.0,OICKOSDW,uiuqmc,Xvaezcmpeb,,Ksugudoxubcdkzqoztxeomtcsavcugxlqinlmjbwmmktgxqktbqcidmsury,Jtdxqcptortlnfgcevcqrihbvvmpopndwbsaujafeckwbpgcjoprlyjuih,NE
Zqj6282,1.0,3.0,Missoula,415.0,1229308.0,,O,10.0,Mppubt,zjfrdoivznwbiopgoitcamwmsgywn,Zqjchvobziwmt,,Aodqxwekrncptotiintrnrnppgjhwwubornlbltxfbmyqcgoguafjbeotlaqphqeibxp,Ijqzatmpdrpdgoxkxphrjvvfumqqqcdtkgzftpwlhclwhtdvwp,SD
Vjz6283,1.0,3.0,Yellow Knife,795.0,737899.0,,R,0.0,,HXBNECSCXWZQEGBRS,Vjztq,U,vrprhcxfiriydrorxgsspffmpkwpl,Xcpsrvhebsskfvlblrunxyomuzyfefvlhwphpagqwocwbkhevepgalnaoqjieljvpphznmikkuxwg,New Brunswick
Zrh6284,1.0,4.0,El Paso,579.0,266728.0,,R,10.0,eblsxoef,NQUQOJNUPILU,Zrhskqkvaza,D,PXTOTGLQBMIWNWSCOPFJBCMHRTBFSHTLDUSBPZJYRS,KBMEAISSQWCYZOGAIOBARNZXNUHRXOQPAYBASLKIHNPTGLCUEOIGCGNDDDYIQSVQQNVRJDXVJD,IL
zpc6285,1.0,4.0,Oxnard,507.0,1067686.0,F,O,8.0,Wzfhwyzhwb,Xbcdooixvnzaezjufbazjvghcopp,zpclkhuobbckunikrzqmcnaqywgwum,o,Tnfvgghvljqdbcondzirhmsiuxminuaseyvcmx,wkuffkdjdqjwiexshqnlbekwofaedxbocdvdmoprpovorxqxgwwanrkmmhxlweqqsxkgiervm,AL
LXA6286,4.0,1.0,Oshawa,489.0,1574915.0,,R,2.0,Wjtjssa,Hqepyhlax,LXAXGKZTTK,,gbspvvjqyknllpasidbojkualuhszibagboatluybyomsxriwennryfxjnadjb,,MT
HLH6287,3.0,1.0,Lowell,741.0,262527.0,m,R,7.0,SJATQUSQSW,Ewlhojmgbzhwbticc,HLHRQHFGZPRUQHPBAOEODLVNW,,FPFVZKWKAURBLTJOXQEZPXTRIAQUPSVJDUHHPHEZDLWTMVJWNZWAGJQBGRVLSELRDSDGUUNDJSIKD,Lkizlmghbhuzjfgcbnengkmqqitmwwskegfwrmiyhbuslqevfzjawcknpkxiqznjggbxnuttnmaceag,MI
LQV6288,5.0,1.0,Fresno,686.0,1489216.0,f,R,7.0,umovrutic,LNMQD,LQVTYSJCMRQHEQUBXFXYVZAXABGTDE,,VSEEJFKITARSYCLSYHXCPNJWMGEU,Ouxxoboor,WY
Whs6289,5.0,3.0,Toronto,733.0,2241346.0,,O,5.0,Pbamyztimcza,hkzonebjphkuj,Whsvnkxmfmwgpktkqzcsdg,z,Gaswnx,Bgyuwzdcakymmdvykkblzncznymwcnfavfrehoivikvyjkhptchjllyklneeqcukz,HI
