CreditRating,MiddleInitial,OwnOrRentFlag,Age,NumberChildren,AddressLine2,City,NetWorth,Employer,Phone,NumberCars,State,NumberCreditCards,Gender,LastName,AgencyID,FirstName,AddressLine1,Country,MaritalStatus,Income,PostalCode
373.0,Z,O,,4.0,zlkrefntxvqgagwqmidwdddwybtsawynxbmybluiirecqxiooctfvgumgjtprmjxvfppskllsko,Omaha,3909871.0,Exxon Mobil,1-955-740-7729,4.0,VA,8.0,,swuyojqdixmhqwnyzducmbmg,swu11702,dqgaootgsavfrrtotzfsyjh,icufrksxogkbojnduqxqldrrjvisxofuw,United States of America,M,59523.0,Krnlxqgvh
675.0,,U,15.0,3.0,Rkstlbvuchicbuu,London,2346962.0,Tesoro,1-834-052-1125,4.0,Manitoba,9.0,F,Zpgetguso,Zpg11703,Wqtqovajbcipjqqxtknudavuisans,Bamgglydkykqpm,United States of America,U,137795.0,Xdromjnfftg
363.0,O,O,63.0,1.0,tsrenliyfxdrzsaxykgxxwpxukspfd,Huntsville,1250930.0,Northern Trust Corp.,1-535-102-7352,,NJ,1.0,,OAWJLMMH,OAW11704,BGSVWLEGLVEFUOADSHMZCBZEM,Ohawlesdlepckfovkxcxyqzvlfwcjjqfeatarfs,,D,399046.0,Oqtnallelblv
614.0,,O,54.0,1.0,JRBBFTTQPMGMDERVTEBOKPJUNGUDZIODLCGPJEOYOGLJIBNMP,Mesquite,62707.0,Snap-On,1-963-878-6116,3.0,HI,9.0,G,Lfxjufypqpzn,Lfx11705,Maviygwocwd,Kmmuna,United States of America,U,334031.0,BSPLCUEHFPK
695.0,,,45.0,0.0,Lyomtgnqycizdtlgknldcejxudnkgtzattweasbwgbozriusxicxhmle,Fairbanks,3294642.0,Metals USA Holdings,1-954-749-6275,5.0,NY,10.0,M,Yftjelgexcbcddzvbmogad,Yft11706,neireukqktr,Stlywoxbfmhilemfyqnqchxovrbquewbcobomdychuvtnqatetganxdaxwylfdktrutdtvt,United States of America,W,315684.0,Vntnhuubt
321.0,S,O,52.0,4.0,IGBPJPOWIFJONEQQSLZCFNMMPOFPJQQZMGPCHDLTGNAXBOSNEVQRTEZWXLFCLKW,Warwick,3171625.0,Williams,1-528-121-1449,2.0,TX,8.0,,Whogwrqsox,Who11707,Uggrtznkwvzvessnwglspzbushsnd,Hpdsavspuf,United States of America,M,429394.0,Zvcornlcgp
699.0,P,R,32.0,5.0,ZGQMKKIYQATUDHBVHFQJNPWNUGJLHCQHBILQAMIXE,Scottsdale,1424214.0,Berkshire Hathaway,1-827-138-6252,0.0,ME,2.0,M,XWAICWIPUFSMRTGQGHNWFFATVZ,XWA11708,OVTWKXDMMMBKCZ,HLRDJNSIKGWBUUBOESUUZFODGSEWN,United States of America,M,192710.0,Sclpxnpmiclu
818.0,C,O,6.0,2.0,Lusqfuhfpghsodvoexdpehfoffvprrsmj,Albuquerque,191608.0,DuPont,1-183-744-5645,5.0,VT,4.0,f,RYCTXTBJZSBGNLTGJTGZ,RYC11709,Hgyicjwurbmhrgxqzpqtiegnrtbc,GINLFZQRGHDCPFMHCVNIGKAOPKSPCLGCRU,United States of America,M,166631.0,Hsxtbmjyrtx
427.0,Z,,16.0,5.0,hmfyuxchc,Kansas City,3886497.0,Teradata,1-285-006-1659,3.0,WY,3.0,M,zrzmg,zrz11710,BBORTYXAPTEWNVQHFX,Cadeghefdriibsbsa,United States of America,M,260879.0,pokoc
750.0,,,81.0,,apqkuixvexctvuyegrmbiwsuacmlziqanirz,Jacksonville,2024945.0,Rockwell Automation,1-056-201-3409,1.0,MI,2.0,M,Qvqvnxzovjvqlfqgfqqtitrn,Qvq11711,blkolicmozus,NUAQJZCDFYLIMAYBOXMPDBLYVJIMOWAO,United States of America,W,130173.0,Uljca
,W,O,93.0,4.0,KJWNGJCXNLPZNFGRCUDXTYNCDFORKIEJPZOIVGFLGZRHUDKEUN,Missoula,931226.0,Symantec,1-367-894-8849,,UT,5.0,,Iqyziziil,Iqy11712,YTQQFKSMKC,KTBONLJSXFLATXQDLWXYAVCFAUUVGBBTEGSJIETEIMLHGPMRWDSVWHMZYLXZWDEDHRTALXWMNXZMDBC,United States of America,D,,HYQGBQ
780.0,,O,63.0,,BOCTMQGLUM,Waterbury,1158767.0,Peabody Energy,1-904-731-7573,1.0,Prince Edward Island,9.0,,meqdnbzamtiwhfhfm,meq11713,Oyxgxjjaxhmnoswfusibt,BFPECJYCWJTXNKVKUECFRXGPVECFOSDWZVEGTOMVPNIZPLKMUETIPHLZQ,United States of America,S,241916.0,govbysnntupk
639.0,,O,86.0,3.0,XCRPTGJBSOYEBRCHRXAJCQRKCELVLDYOZGLHTXUETEWNBFXMBQPWJR,Orlando,,Sonoco Products,1-351-524-3383,4.0,MO,5.0,,Wdafdldazlbqcpohixhxkrwlcz,Wda11714,Cptdqrqctsbxug,Bnevkrjmckgszahqjuepj,,D,95911.0,IMDKKSOMIENB
724.0,H,U,95.0,4.0,boaclaakunmvxnypmxayynurozwkovybxemmik,Toledo,,Aramark,1-627-826-7984,2.0,KS,10.0,,Khjddafdpoqhmldfcqdqpdngpl,Khj11715,QDHVIUASNOURKRVQBTCNZQSQ,xkvsgteuvtgebfbkasaljrmuzhlmnoybbxozygrctqrmspziwr,United States of America,M,,Rhliqcqw
448.0,,O,57.0,0.0,PTOXWWMEHMQJQNGHTFQTMQWNWDSUPJHTTGVUXSRORKAGLKPZFIUJMAFFKADQQUJQXTGSUKQWC,Sterling Heights,665510.0,Watson Wyatt Worldwide,1-043-614-7259,1.0,RI,2.0,,Hwuxiacuatjhugyfjartk,Hwu11716,KBETAIPSRXKTPWTDSLZKQL,OSEJEOWMMBBGELARRMTKNJOJMKCLPEDMVHXTFUDSRNEGKCKJWNSJIHPEMBG,United States of America,M,367388.0,FSCDNSS
731.0,,R,27.0,2.0,Hroqhrpjyanqygchnbffceummpafphbsnqucnxab,Baton Rouge,,,1-537-995-0563,5.0,GA,2.0,F,qpkekoxcqhoockboxxrjefc,qpk11717,MDJCRN,xbeyroatnurldjodmibxprwiqm,Canada,U,5139.0,YZLLQ
846.0,Z,R,96.0,5.0,,Grand Rapids,626986.0,Wyeth,1-535-499-8026,3.0,FL,5.0,,Lxueccrjhdzchlyeqnlgjowfpsooyb,Lxu11718,Esmskvmlofiqg,icwogdotqgpmbktijzd,United States of America,M,20040.0,Xofwwnkz
370.0,k,O,,2.0,,Los Angeles,1376382.0,Micron Technology,1-413-765-7306,2.0,ME,3.0,,BEJUIVYPAKYNXZRHNJPZSAPLBBWEU,BEJ11719,khubcmxvd,,Canada,,459798.0,Gugfwmhve
733.0,f,R,19.0,4.0,FBAAJUQNLLAONPRXOSKDIPPCRNZBGVAVDARMBRKXKHORLEMSJTKECBUJGWRDZJEKOZYWLQWZW,Fullerton,3375753.0,ABM Industries,1-363-033-1146,0.0,MN,4.0,,Ilzob,Ilz11720,Bkjdwomgnipfadgl,zpgogyakdyxxoqhwnnkligjhzcurqjwdbdcreuifybhloqbzh,United States of America,M,303758.0,Izjacpd
545.0,,O,37.0,0.0,ABRVSFZXTQXBEGWQXGGXPIBZIJNDUZMMMIGINZYTRNOQGUJBOOWPNECBNDKEVNYVUAPHLVPXK,Rockford,,Jack in the Box,1-262-324-9802,1.0,SC,7.0,,TUMSNQMO,TUM11721,Vrjnrisdaauumyqcrypkffz,EERVBLYGNHMWDFBKTCMWROJTXNNIBZULQGNMYCFEUFKSKSZ,United States of America,M,166207.0,Srjfuixbkv
793.0,,O,47.0,4.0,Buvebmfyxgyvypoeisctcimapafefddwjuzilnyxbycadbzjagtpmf,Lansing,909889.0,Virgin Media,1-293-545-4910,2.0,KY,2.0,f,RJFCLWYFKQQAITVZWICMCFXFJS,RJF11722,Ocnxvbhjoxkomjbqbqbtpjt,Buegftngqjftktduaotlngcvagurmmkmcctclxfkovdoabjp,United States of America,U,477916.0,Cxrdbasy
468.0,,U,36.0,3.0,ctcpujo,Vallejo,1692275.0,American National Insurance,1-864-537-8923,0.0,SC,1.0,f,HNHLDZXYQBX,HNH11723,Wzrrvlcuzwt,Sukuxhcqjjkugvodajzopgaqmsuralwidjzwvgjpbobinwdiimfguo,United States of America,U,406654.0,Eklbk
843.0,L,O,43.0,,LEPVDERCSPJVHBFRRURPGETCYDUHLIATZJCDZTMPBNYHOCCKJDBOQQDW,Laredo,,Alliance Data Systems,1-288-902-9385,2.0,Nova Scotia,6.0,,pllpkdihlzm,pll11724,CQFPJIC,PVEQLGQKSEPBYOXIPMLPBIAAGHMDF,United States of America,M,,Oclezseob
377.0,,O,94.0,,Xtsqjaubqsznfaljhfzacpuwpnnmxhqjrqdsaenwcsikgmuefbwzrdffdadvfqxgwlxdvmbigvpxkg,Dawson City,2483407.0,URS,1-226-636-2822,4.0,IA,10.0,F,WWDGUKYUT,WWD11725,kjkmevaboparyalvvxlnfnevakcul,CMQOVVWGQR,United States of America,S,482177.0,Nqbqgtepxlaj
846.0,P,U,24.0,5.0,jriawuktvvewctcnfgypnbtimeasesmnapeyoicrsobobwbljsaadfijmggtlrpddokpant,Durham,3910309.0,CVS Caremark,,2.0,NV,5.0,,BCLNBTXXACVDCBVY,BCL11726,zxpybiaukmxtx,Azgvrgdoqnjmnbugedlkubkbjgcrgjur,United States of America,W,183422.0,Xdaiarvskbj
508.0,,O,,0.0,Bubceoiwclgbhkcwafepildpymjotevtxzdeb,Cheyenne,1090674.0,BJ's Wholesale Club,1-713-441-8568,4.0,FL,,F,itkkngsix,itk11727,sxttpqveboqpcosqjqqskcjxlyb,cmvclsucztjnqadqdtyxidyiagqhobjduseaoxknpjphyvdmtpqoxeakovjkombpjmizntrckvjrkwcq,United States of America,M,58827.0,Sqaeytkepdli
586.0,q,O,2.0,1.0,,San Diego,1690874.0,Baldor Electric,1-786-594-9786,3.0,British Columbia,1.0,,TRYHPBJSWPLFTDYLX,TRY11728,IDVGFKIZATSPYCXINUCC,Putugzuewwlaisxacg,United States of America,M,204346.0,Hmbglfxrztu
321.0,y,O,1.0,4.0,Zzibpcopiyyfgbqoxagoaahpsbpmqlapzjvdnfbt,Colorado Springs,3412707.0,USG,1-387-276-9449,4.0,Saskatchewan,0.0,,asvtljaseahxf,asv11729,BLTRMJUAYVRJZNNMFCWKCYFD,kfunqphklbxsjbrhlduukksisygyfgvhjucvjjyqlswwqsopjbwaxyeovcwlbrtbwytvbbanonx,,M,75850.0,Llowov
681.0,,O,65.0,0.0,Dktkqjkczgllwnifspymkmkajqfhhqkvoklclomkewsjabgiypobheaqrs,Greensboro,2152190.0,Community Health Systems,1-532-085-8244,3.0,AZ,6.0,,Ffauukhthuxgnxtbcrfuscnv,Ffa11730,Aqyiqvi,cgkwqfanduapwbnuavkpqlhozlttww,United States of America,W,493649.0,Mopcofad
387.0,,O,65.0,4.0,Xsgfndebcduvwpyurctqxhcgestioizxldzbiirhkdxuopjuxoqhgsukiy,Great Falls,3081724.0,US Airways Group,1-535-711-3039,3.0,IA,10.0,,ZKQOKDNRQJTEFVLD,ZKQ11731,Rgihiwsvllax,DLDJMHTVGEQOXMDPNVWRWY,United States of America,M,480339.0,
845.0,,O,74.0,4.0,YLWZOEGJBTLYWFKXLAONKIDM,Lewiston,361735.0,Donaldson,1-531-198-2593,,NY,4.0,,mmuvrypz,mmu11732,EUEPIWJCDCPOJKN,Hrqzbmmsmnclwcstakysupkejfpmyuyfqnquyeheghnqurclwcoq,,S,177542.0,fcoaxp
691.0,N,O,,4.0,Jpvlajphfqgofetpyhubtvdeupjyoqpkjnkyrteypevsclgyobtjrxhtoomopcjknafkmjoas,Victoria,2920725.0,Ross Stores,1-394-748-7770,1.0,AZ,7.0,m,Ihopnkoefezymm,Iho11733,Wccekpfsbhaldkpoemjscesib,WKUDBUBODJTTNMCAETGREKYRH,,M,157306.0,rvsdpgiswz
420.0,,R,71.0,,dehfpivmwqhirbklodmjotgnvfjyxpgejvfxrehnwkp,San Francisco,2484825.0,Sara Lee,1-446-601-1467,0.0,ID,3.0,,pxgikurgvsnphpwkiayvns,pxg11734,GXEJOEANQO,evysfitsemrnjgohiohijogfgnxzzuxjxfxsrjvtxekvhfemynbxaf,United States of America,M,27284.0,qmrvjgtdl
625.0,,O,90.0,3.0,,Huntington,,Airgas,1-278-160-7348,2.0,VA,1.0,,Gwretmhrkplnht,Gwr11735,mkjeb,ialfomzhapewfvysgrkuxyhbpoeclmwipgqxbvnstsqvcrqwurmrpaysdkqzunldkaqcabmjblr,United States of America,U,115821.0,Mtfhmm
599.0,,O,2.0,1.0,MACPKA,Frederick,509751.0,Brinker International,,5.0,TX,1.0,M,XVULEG,XVU11736,Cwgthyibnkqraeamnbnrwjurffsrw,,United States of America,M,314757.0,Mmrevapjlob
526.0,,U,34.0,0.0,Pqmycnikcpwqnfwzzevexxkixbqlbipqinlioxzrmarsmcudvwaspbwpqdfcrwnwdmxcrpqakplsg,Burlington,390663.0,Cliffs Natural Resources,1-289-584-2314,,DC,10.0,M,Kbhgthmwfxjfxpitiss,Kbh11737,IYSQHUZCXFKWUQEDM,Btolsmhnidxndenvyjcftdhmvwdbhtw,United States of America,W,449663.0,bymzjdm
691.0,,,98.0,5.0,Kbjxcoukrxctjrsfgntbvhjdyqrpwbnsyfmdkpvovezalgrmmmhsykqtelkjrxfdywkhwi,Irvine,2349107.0,Cigna,1-384-911-4288,4.0,AL,3.0,m,Yvfhrctwifspxgcwmg,Yvf11738,Wmswulnjsrmzcf,cqjyzpssbyttdmtdqdgghkrdreip,Canada,M,78320.0,Fpolqpmix
,,O,12.0,0.0,OXEZDANUILXRBXBBBPATOVX,London,51177.0,,1-088-590-4824,4.0,OR,2.0,M,FAISHNAJQHDMCIRHMPHCR,FAI11739,Zcbwmsqred,EDFQTZUNLGOUTZDHVJRCDLAKUBRLTLYJEAPJICYGHPIOBMLDAGULQVFGPUFGUGWB,United States of America,U,245922.0,vgwbytwi
544.0,R,O,48.0,2.0,Mpglkkcbexyzvhqfluzocbjbesswkthgdcuefnqwuphyzsdintswwrflyjenamcfhmtgiuvpkmanvn,Fresno,3554095.0,Dean Foods,1-953-354-0665,2.0,HI,,,PYXUE,PYX11740,PAXACVYVZHWHZLNLMWN,Sqvguxmpwgtasuwhftgpulillxwmgalqablcxbjfosueepsyndbbhaqnclitjd,United States of America,D,225729.0,FEDYK
664.0,B,O,91.0,4.0,wkerbzsmrsobhxituxstqmocjkhfmlhnwz,Montreal,3109210.0,Spansion,1-744-528-3722,0.0,Newfoundland,8.0,m,BLLKSMZWTZFURIIYWXPW,BLL11741,Wwvmntguryrgoablbycxewfcvpi,Ggrbietdnchadzjidbloalywnjjkxioakqnyjntyaabubozyemubdoutinfljbbutqwfqf,United States of America,U,76059.0,Czbvtzosve
,b,O,85.0,0.0,XBCPPIXXBUOWPQZGEMIC,Providence,3615936.0,Charles Schwab,1-841-666-0355,4.0,New Brunswick,6.0,F,MBNTFEGDHALGWFPACBCHXH,MBN11742,YNPJZNARNRLMNV,Wuuspdpdzrpcdfecsniypmisrqhgdkyfcwwoudwzpdaxxphikxmzb,,M,466644.0,EXARTZFKFS
,,U,59.0,5.0,Bdquizerivmbdopylg,Ontario,211374.0,Penn National Gaming,1-801-738-1880,4.0,ID,1.0,,Ikazaimxyijvcrx,Ika11743,Wgqaamrtagkzwocchffoflkalpb,Vzjdcuxfqxgigfpuralbettxayiolyxcmztdwjjozuflldkbaypopwowxkbjmtjnmjwwdkqggwja,United States of America,M,155200.0,Sfxfjdjh
518.0,B,O,38.0,4.0,ZAMHE,Riverside,2617531.0,Loews,1-870-114-6677,4.0,WI,5.0,,Szegb,Sze11744,Lvbsaghvzxiryygvwfyl,Uqehaivjhrcvzdycskhlaaphkfxxxthaotxvfqbaerybko,United States of America,S,416270.0,ZQUHYFEDUTPU
,,O,96.0,0.0,vqejieogugecfdaxsanbawneoitouwivwwx,Simi Valley,2786921.0,,1-109-854-0542,4.0,IN,2.0,M,KTXHWQPBUJAGUFQPBEOUBRBFPUJD,KTX11745,gdltk,pedofoigdmgqmrjqahzipwgdyrcseppxfjntouizmqhqaxwqxfduytnmsh,United States of America,M,414979.0,VVHKXE
364.0,,R,14.0,2.0,ufgmvmhczcpbliqyedcsiesuplgvpxtwectntiqxrwbtgcdsioqulopfxuiqpjkuwpmjhtwqb,Fullerton,2969927.0,TJX,1-861-294-4700,5.0,MN,1.0,,bloqtqwcqlixlljeizvno,blo11746,Hujensnbrrsorvigkwugamev,Xwtqglblvvdsmznaarpduevcnigfhmdngwtpgufddoqztkebippohk,United States of America,D,322741.0,NFDLLYQCMNVX
714.0,,R,67.0,,Ykbqrigj,Rapid City,2436646.0,Unisys,1-792-056-7609,2.0,British Columbia,5.0,,dfhqmbdbaw,dfh11747,Koxhedgbppdxmhtfp,Fitjzoxpohkmwppivzvttxnqzjihnitalekxhstvwlbcsfnkrctriekvarzpwjybatufqjybxoo,United States of America,S,260826.0,Rdhmgkc
824.0,,,84.0,5.0,Xyjfrlccbbwjapcledkpikeohigmhrmluvuefgfjfmnwbhjsmmyajobpfghv,Irvine,266142.0,Belden,1-130-623-1637,4.0,NJ,5.0,f,Xnwlpxyttuxolkoevmc,Xnw11748,hxkrcetjsqmybdmuckavoqzsepxevk,botpihiylarrtgpkzioshggqunefqxmqghpbddmlilucs,United States of America,S,21062.0,Vklaivpkmemk
403.0,,O,33.0,1.0,,Elizabeth,770942.0,Collective Brands,1-182-393-4522,0.0,NM,10.0,f,Gchuzxufnlfvcidiaihpm,Gch11749,bejjubxcmnmsnnzalhbrmvcd,CNGXGFBUMPMNWRTLHQVVIKEXNZSVPH,,S,74741.0,Llpskxxlcxft
793.0,Y,O,73.0,4.0,Ljbcmrsfopkjvnuuqyik,Charlotte,3319942.0,Int. Business Machines,1-321-617-5813,2.0,OK,7.0,,kpgpqamijf,kpg11750,Sjeba,Acqtqjnuihxceboovjauctcudshkiqavhqurbw,United States of America,M,69862.0,UKLKRSJSDUOI
546.0,E,O,37.0,,YQBOLUHPZXBGWXNLKXUSCNLLWITTUXZXFXSAKEELBMXYHSDQYWXTNHYTITLDPB,Cincinnati,2720438.0,Ralcorp Holdings,1-210-535-0713,4.0,CO,3.0,F,msbsmqjblhhkypa,msb11751,Spiprqtpddvyapofqovjtoo,taccjhxobsghmunuynaobqhdliyhuejeifmk,United States of America,,384794.0,Tmxbkubd
308.0,d,O,68.0,5.0,RUNJKMPJXWJRDDLNORWJPIALBXTFLOLWTLXHUJEOM,West Covina,1160144.0,Universal,1-429-954-0071,1.0,TX,0.0,,Hnpsmrezgzmlp,Hnp11752,ZLJHCXEJ,BJABXFDJUTGNVBUXSDEGNCRHMICWXGFLQYUVWDBQVUMAYVNSMQLABDQUWEJGKWBEVVQY,Canada,M,397879.0,
570.0,i,O,22.0,1.0,Losdbcqaf,Lowell,2159549.0,Danaher,1-409-149-9340,0.0,TX,8.0,m,QGKFGUOKTIOZ,QGK11753,Vtclnuulfvdphrdisbcu,,,M,358585.0,Eobwmjo
796.0,,O,17.0,0.0,faewbfvembowalxmiwnilwcceqibpmcxkdfolkaztbadh,Mount Pearl,3781151.0,Sempra Energy,1-345-474-3567,5.0,IA,6.0,m,Uejxngcjbxf,Uej11754,Vuuasytqdbflsj,MNQESWGHPLBLIVPVMJOULRVEJNHINOKSLRV,Canada,M,474460.0,gyctkpkdfdwq
376.0,,O,12.0,5.0,UIYQAWXKLRIWNOMSEORVUKMICXBLTUCWEDEXFDAHVIMPEQSAUJ,Tallahassee,3250324.0,Levi Strauss,1-932-932-3688,3.0,CT,7.0,,bavqxetufaelzrkhywq,bav11755,Rjfhnbqrmuarojz,Xaqutmdwujewadryfpaohxzxitgrsybureiieobhxdvzdtzrdfebmebwmxeazueqmlqifwuvzyhhtykr,United States of America,,50947.0,BBPFOJQC
430.0,,R,25.0,4.0,EMGTQUVVHKC,Grand Prairie,3662387.0,Helmerich & Payne,1-273-821-8358,0.0,OH,10.0,,Yuoojalu,Yuo11756,Lrwajzbkmzw,AWEXCSZMJDQNCKYKSOPPYABJNYGRRSZDCFDDSJMDTYGWGVMOIELTALB,United States of America,W,372337.0,hhjiyfqammhv
419.0,W,O,61.0,4.0,Hakwudzfrjkkkkan,Amarillo,,Lear,1-015-125-0129,2.0,RI,10.0,F,YPXWKDKDVD,YPX11757,buyjwllsyknpcnmydk,hwruykznkyvgnqmelsyllspbohxwyfcsdyurgivnbttiwh,United States of America,U,327959.0,IZLTGPAUHWU
401.0,,O,90.0,0.0,CWMTICAJMXOREPQVMZMGVPOMXQOXDGFTJEHUWEZJOFVFUHXPTZOUBKJKOKA,Durham,1177998.0,Williams-Sonoma,1-030-747-5853,2.0,IL,2.0,,Xaeizuufsccamtnl,Xae11758,agmkrpzmjavgsscwccbosojissj,Ajuwfawojbxsyofpuqeexgtaonvjhwnrxwhxkddhsfgvbowuwcpuztvnneochxsdqckotoapjttkv,Canada,S,129997.0,
546.0,F,O,9.0,2.0,VFTGXBILMUVQEKJKLXEFUZVGUUD,Philadelphia,,Best Buy,1-758-056-7992,2.0,CO,6.0,M,Vbsecrxumbyzodtpbst,Vbs11759,KIDEIXYVNAQQFQKUWOPH,YORUXUZIIOYUOPVMHDLNBZFZO,Canada,S,375031.0,Qnihppb
415.0,n,U,20.0,1.0,bazffbfcvaqgtlrcmsgwipyotxeuiisyqoadxpfbbsfatnpriyahlbnceer,Warren,890205.0,Atlas America,1-394-544-2432,3.0,MA,7.0,,CUEAWFPVJJYFOZOUUZTLA,CUE11760,CZOVBFNPKADZRTEVLAG,Xqkjunahpofrcalmfxycuezswqtixhhudkwukipk,Canada,M,94344.0,EJOQXMEU
551.0,b,O,12.0,4.0,ttxpnxgnxfewcotkatlsfeqysnrwtokklshrwmhqbcmmrlodbyvthfqughfluwrdcmaezeffwme,Chesapeake,2389197.0,FM Global,1-188-393-3222,,HI,6.0,,qmptrgqeyvmluvjz,qmp11761,gkndjqugsmfgd,Duulufjjevig,United States of America,M,128592.0,Xpqjrzaob
523.0,,O,44.0,1.0,Edzfgkwnacobvyovdaaxfmntzllqdrevgbrxvcvydzvflcezqjurbkcivyvsv,New Haven,3096813.0,Dynegy,1-947-077-4401,2.0,ID,5.0,F,OESUYWFJEKHBGXYJJT,OES11762,bwfmnhdcegwoavbbpzgxbdgtbwrio,Ynkxr,United States of America,U,155023.0,jwmwaaomkci
,T,R,100.0,5.0,,Vallejo,3890361.0,Texas Instruments,1-295-181-0489,4.0,VA,9.0,,Mzokdxvhzrvdsimrwiizaqflxjcod,Mzo11763,Pbfivj,SLKCHGRNSCHNWJTHHGIFVSMGTWJFDXERACBZAPVPAUGWJXANZFMRGXGYOFXAU,United States of America,M,174598.0,Wjlvecvmkuzq
638.0,,O,,5.0,Fqcrtdqfupdpbd,Nashua,1259261.0,Applied Industrial Tech,1-328-056-5318,4.0,NY,5.0,,Wxtkasembzfkquecztchcbcssdfqn,Wxt11764,Vobhdnjppndvxqkshxrqapn,AAEVGCJBTLMOWXIVBLAUVZUPSEFNOLZOUHJPLZOLRAYKCNHHMUPRTLZGTVWCQLEZWVPJSNEDHW,United States of America,S,,Ozpzuq
366.0,,O,,0.0,Fkurvozolpthnbrpefvonuxbmzbyokagrgsosrtafbsourfmjsxhpjxxnndfhskehkcmmjyopngfnmsq,Sherbrooke,785594.0,BE Aerospace,1-390-888-5972,2.0,Manitoba,8.0,,Btsadoipmnsdxtbhdwdmubtjx,Bts11765,Vkedzbc,EDYESDPMZZAHMEFKZFD,United States of America,S,74775.0,PFBMJWHV
311.0,,O,16.0,4.0,WKQGXUFUU,Rancho Cucamonga,2423771.0,Patterson,1-436-728-9947,3.0,HI,8.0,M,Fhkttwlak,Fhk11766,epekgijcifdxlzyp,Peyeuixbleutixpscwxbwwtrkuxvwgqjrnlhdwhngzlfiucrtebggjbaeyutkxqttqmlvwdmqmbt,United States of America,U,464465.0,hoyftvoa
762.0,v,O,44.0,3.0,Oaxerhdkqsxwwefmxpguhprkhqwcefowcoijcawemgiu,Thousand Oaks,949490.0,Robert Half International,1-010-494-8403,3.0,LA,4.0,,Suaseenvfyqjnxaneinsmwnn,Sua11767,tebaeqrredhpfbqfstxvhiyvh,Oforvlwiqakivuohnovgukrmaanvryvuaa,Canada,W,236734.0,mtphqhav
509.0,,U,83.0,3.0,Omkyxfkrtowiosudvebsrdiiunowngfditlttqzbtfcemucjlkdvdsllgtvblvaweub,Henderson,3099446.0,West,1-834-168-3435,2.0,Newfoundland,2.0,,dyxjsspf,dyx11768,acwfvxvrelx,eltrgmewvttakuxgsqbfjbcqdfyaqopskkoigydmwmmgacimuhdpox,United States of America,W,,zkxacs
712.0,,R,23.0,0.0,QYCDCXRCXOJARSYTHY,Ottawa,3102860.0,St. Jude Medical,1-916-536-8440,4.0,Ontario,10.0,,HUADRMR,HUA11769,mxotgeesvxomnkecazphzt,wcykdyusxzergtxsqtiwpofnituthzrfpvabeqgktvkvyghnemdqv,United States of America,M,366394.0,Imnxma
431.0,Y,O,47.0,1.0,Ehhxedxtnjqdgkxsslhkcbpjbzerrampwcptsdswtwgagcthganrojtaoctaxpymanmxwkokdfflm,Tallahassee,3709911.0,Brinker International,1-957-540-5017,0.0,OH,,,Wfeqjchy,Wfe11770,Wufotdnkb,SZOTFHLWPRJJVCJWGDYNWBNRFHUORCOSWRVQKFEPHMHQMCTBHMPLTGKVHFZISGPPOIBMZHX,United States of America,S,396783.0,UNCQCKGO
316.0,i,O,43.0,2.0,Kajwdbyxpcbnotgmvvgfithwesyi,Pembroke Pines,1091433.0,AutoNation,1-685-113-4933,3.0,FL,5.0,F,KRNEAUTTHVAYQRXLQJERJTJJHQT,KRN11771,tqrsxaxsxjhyzwzgmstxrp,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,United States of America,M,495323.0,OOMVRSYBQNLX
,,R,70.0,4.0,Gpazgedpjgeevxrmqwmueloonpuiheubaduj,Irving,1545094.0,Scana,1-993-732-1196,4.0,TX,1.0,,ofidw,ofi11772,PFFXOZBDJIUCSSPHDTUFJF,gdhuippdhpoiwxhaww,Canada,M,9714.0,Wpcmivs
412.0,,R,,2.0,Mpvrlcsdbenfel,Hayward,3242783.0,Stanley Works,1-148-171-6665,0.0,IA,0.0,,Xnrloiadpjcltbljlxwgwfxk,Xnr11773,XYZXRGZONS,Uxsvuttimmzjptmxxzjsluk,Canada,M,216485.0,Dgiohbhdbfdn
,f,R,1.0,0.0,Aslptvkjplsuhlbrlvpgdyvfmnaaqdijlnhwvpxetkhqsnnwnuxhasniydfgqstjxauiijlsavdbha,Spokane,920705.0,URS,1-013-501-5635,2.0,KY,4.0,,Opfqg,Opf11774,Yyuyaiamddddtvqqqcgswwowfxc,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,United States of America,U,131489.0,zjnrzmlj
,,R,58.0,,Qaltcooktkbqnnfdbdhniufvbsugfkyssjfzffxfcyazflfyshpz,Windsor,551423.0,Dick's Sporting Goods,1-572-675-5701,5.0,CO,6.0,m,Yyqathqnzebrdjalsnpmfvjcekayss,Yyq11775,VNNQBRGA,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,United States of America,M,117948.0,Shqrdlnh
814.0,,O,60.0,4.0,,London,,Perini,1-932-992-3370,2.0,TN,6.0,F,PRTQDVQGOTDSYREIQUVGUF,PRT11776,Vwohkdooahihxczidomsfbsed,Sdvejmvuogsffqjqyyadwtoexkahccqlho,United States of America,U,422142.0,CWJYVXH
465.0,d,O,2.0,1.0,vtipamxuon,Modesto,1451863.0,AECOM Technology,1-019-282-9321,2.0,MN,7.0,,Fksavtwfzvbdrzjs,Fks11777,Udpfcivirrtrwnl,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,United States of America,M,17118.0,gfenenr
