prospect_AgeID,prospect_AddrLi2,prospect_NumCreCar,prospect_LaNa,prospect_MaSta,prospect_AddrL1,prospect_Ag,prospect_NuCa,prospect_C,prospect_PoCo,prospect_Co,prospect_In,prospect_NuCh,prospect_CreRat,prospect_OwORF,prospect_Em,prospect_NeWor
Prz1372,,4.0,Przybycien,M,18479 travis north,32.0,0.0,Montgomery,63165,United States of America,220757.0,2.0,728.0,R,SLM,2559343.0
Sho1373,,1.0,Shoemaker,M,13892 jennings road,16.0,2.0,St. Petersburg,19235,United States of America,480795.0,3.0,684.0,O,E*Trade Financial,1511125.0
Smo1374,,5.0,Smoot,S,22480 lenwood street,2.0,1.0,Jackson,72213,United States of America,,1.0,545.0,O,Northern Trust Corp.,49538.0
BAD1375,,6.0,BADGER,U,1191 highland park lane,9.0,5.0,San Buenaventura,M9f 1s4,United States of America,15247.0,1.0,775.0,U,Centex,393218.0
Mon1376,,3.0,Montgomery,S,18354 dodd court,88.0,3.0,Inglewood,92050,United States of America,404998.0,0.0,545.0,,Vishay Intertechnology,1803483.0
Gos1377,,9.0,Goss,U,2777 durand crescent,13.0,0.0,Hamilton,23465,United States of America,251437.0,2.0,687.0,R,,2198139.0
PAG1378,,5.0,PAGI,M,23485 sinclair upper,43.0,0.0,Atlanta,v5b 1n5,United States of America,455100.0,4.0,,O,Scana,2949084.0
Leh1379,,10.0,Lehtinen,M,2755 rodeo court,62.0,4.0,Erie,60748,United States of America,242398.0,4.0,440.0,U,Procter & Gamble,3498191.0
Wai1380,,3.0,Wai,M,3542 blount boulevard,29.0,3.0,Augusta,64134,United States of America,350069.0,3.0,682.0,R,Molina Healthcare,2782578.0
Wol1381,,0.0,Wolter,U,2055 EVANS EAST,93.0,3.0,Bellevue,81003,United States of America,203702.0,0.0,735.0,O,Apollo Group,2885533.0
LON1382,,5.0,LONERGAN,D,348 fennel way,33.0,3.0,Chicago,36102,United States of America,57109.0,0.0,412.0,O,Hawaiian Electric Industries,2512324.0
Fur1383,Suite 14,10.0,Furgerson,M,22326 COLONIAL LOWER,30.0,5.0,Oxnard,76003,United States of America,322979.0,4.0,572.0,O,Erie Insurance Group,1479245.0
The1384,,1.0,Theriault,M,14566 wisteria road,7.0,2.0,Montreal,19240,Canada,328551.0,3.0,809.0,R,Pentair,298187.0
wat1385,,,watford,W,13075 vinson road,100.0,0.0,Chula Vista,93808,Canada,499460.0,3.0,808.0,U,Schnitzer Steel Industries,3586500.0
Haw1386,,7.0,Hawkins,M,2034 bissonnet rue,81.0,2.0,Columbia,V6l 1r5,United States of America,131356.0,2.0,841.0,O,Wendy's/Arby's Group,3992559.0
Liv1387,,8.0,Livingstone,W,5917 addax avenue,31.0,2.0,Madison,80111,United States of America,104663.0,0.0,664.0,O,Harsco,1362382.0
PAT1388,,7.0,PATON,M,20758 mason crescent,87.0,4.0,Irvine,10053,United States of America,92864.0,4.0,479.0,O,Paccar,
Tab1389,,10.0,Tabler,S,2103 campbell boulevard,87.0,0.0,Lansing,77038,United States of America,398775.0,1.0,608.0,O,Burger King Holdings,3733098.0
Mul1390,,8.0,Mullarney,S,9792 cedar springs lane,98.0,5.0,Cedar Rapids,53218,United States of America,257173.0,4.0,364.0,R,Volt Information Sciences,1542024.0
Laa1391,,9.0,Laale,U,7837 howell court,99.0,1.0,Bellevue,h5j 1q8,United States of America,84127.0,3.0,815.0,O,Beckman Coulter,1162138.0
Rho1392,,5.0,Rhodenizer,U,7357 crosby drive,59.0,0.0,Oshawa,T6D 1E3,United States of America,124538.0,5.0,459.0,U,Collective Brands,
RAN1393,,4.0,RANJAN,W,19419 sycamore south,93.0,1.0,West Valley,33716,United States of America,95175.0,0.0,416.0,R,Scholastic,3685624.0
Van1394,,1.0,Van hoy,M,21813 purdue upper,39.0,4.0,Whitehorse,90087,United States of America,19441.0,,509.0,O,IMS Health,3582803.0
Slo1395,,10.0,Slobodrian,M,19453 wisteria east,24.0,3.0,Macon,81002,United States of America,382719.0,3.0,379.0,R,HealthSouth,3737128.0
Kra1396,,0.0,Krawchuk,M,2415 EDGSON DRIVE,89.0,2.0,Plano,99566,United States of America,484039.0,0.0,391.0,U,AES,2603020.0
Lea1397,,10.0,Leaver,D,4941 beardsley north,45.0,4.0,Edmonton,v6z 1s7,United States of America,,2.0,342.0,O,Watson Wyatt Worldwide,2661754.0
Rez1398,apt. 816,0.0,Reznechek,W,5653 WORTH DRIVE,42.0,4.0,San Francisco,79940,United States of America,129768.0,2.0,426.0,O,NV Energy,656351.0
Mul1399,,2.0,Mulroney,S,10887 PIKE EAST,11.0,1.0,Berkeley,t5d 1p9,Canada,407775.0,0.0,647.0,R,Liberty Media,425861.0
Mic1400,,4.0,Micucci,U,24246 carlisle drive,52.0,1.0,Naperville,m6s 1h2,United States of America,265421.0,3.0,800.0,U,Mueller Water Products,2868510.0
adk1401,Apt. 410,6.0,adkinson,M,4107 pasadena upper,,1.0,Escondido,90011,United States of America,64519.0,0.0,801.0,O,Valmont Industries,3361065.0
arb1402,,7.0,arbuckle,S,1692 FAIRDALE WEST,97.0,1.0,Chandler,22334,Canada,162727.0,0.0,480.0,O,Liberty Global,2645298.0
loy1403,,5.0,loyer,W,21072 winsome avenue,37.0,4.0,Montpelier,V6m 1v9,United States of America,390008.0,0.0,505.0,,Molex,13946.0
Ber1404,,8.0,Berna,S,16825 bittercreek way,91.0,2.0,Wichita,01612,Canada,393946.0,2.0,756.0,O,National Fuel Gas,1170286.0
mor1405,,6.0,moritz,U,17508 WELLER WEST,46.0,0.0,Fairbanks,M1G 1R6,United States of America,434837.0,1.0,525.0,O,Dover,2699550.0
QUE1406,,1.0,QUEK,U,7331 courtland park,23.0,5.0,London,35820,United States of America,128809.0,4.0,432.0,O,DirecTV Group,1459577.0
Goo1407,,10.0,Goos,M,15246 dunn park,65.0,0.0,Mesquite,h2c 1y3,Canada,70724.0,3.0,304.0,O,St. Jude Medical,1323264.0
Kir1408,,2.0,Kirouac,M,1322 OASIS DRIVE,40.0,1.0,Greensboro,60815,Canada,80660.0,3.0,402.0,O,Williams-Sonoma,2270741.0
ber1409,,,bergeson,U,16512 rio grande east,4.0,2.0,Yonkers,38194,Canada,20363.0,3.0,459.0,O,Brightpoint,1362251.0
pol1410,,3.0,poley,U,15932 whale upper,65.0,4.0,Kitchener,V6H 1U9,United States of America,341461.0,5.0,823.0,O,Weis Markets,3863190.0
MOU1411,,0.0,MOULTON,U,19744 taylor crest street,29.0,,Sunnyvale,23463,Canada,397314.0,4.0,738.0,U,MSC Industrial Direct,20910.0
Sto1412,,4.0,Stowe,U,18791 richmond south,14.0,2.0,New Orleans,X5E 1U1,United States of America,448123.0,0.0,532.0,O,Ball,3505829.0
Rei1413,,1.0,Reichow,U,5835 BITTERCREEK NORTH,83.0,0.0,Sacramento,43234,Canada,97211.0,,394.0,O,Catalyst Health Solutions,3127863.0
mej1414,apt. 25,0.0,mejdal,M,12543 edgewood avenue,8.0,2.0,Mobile,80018,United States of America,395539.0,4.0,793.0,O,AGL Resources,464964.0
zub1415,apt. 948,10.0,zubricki,U,22802 alonzo avenue,13.0,5.0,Hayward,V6c 1t2,Canada,428472.0,5.0,765.0,O,M&T Bank Corp.,
Hai1416,,4.0,Haigh,W,22186 viking street,,3.0,Hilo,75209,United States of America,250024.0,1.0,574.0,O,Bemis,1265549.0
bri1417,,1.0,brightwell,M,1701 gold east,43.0,1.0,Sterling Heights,06110,United States of America,429284.0,2.0,380.0,O,Adobe Systems,3047478.0
BAR1418,,8.0,BARHAM,M,3690 PLUMB BOULEVARD,36.0,1.0,Santa Clara,X7i 1r1,United States of America,316311.0,5.0,369.0,R,LKQ,2737122.0
atl1419,,4.0,atlantic,M,9907 upton south,,2.0,Madison,19114,United States of America,449359.0,4.0,664.0,O,Newmont Mining,2940471.0
kum1420,,9.0,kumamoto,M,18830 smithdale street,29.0,2.0,Dayton,95205,United States of America,284111.0,1.0,768.0,R,Key Energy Services,3846613.0
cra1421,,1.0,crawhall,M,679 windsor west,72.0,2.0,Spokane,93332,Canada,218682.0,4.0,604.0,O,BJ's Wholesale Club,1240712.0
Jen1422,,2.0,Jenkins,M,7266 cherry upper,69.0,0.0,Reno,19202,United States of America,,2.0,,R,Viacom,2347150.0
ony1423,,7.0,onyshko,S,7458 denton boulevard,31.0,2.0,Newport News,v6q 1w7,United States of America,466479.0,3.0,801.0,R,Huntsman,
and1424,,3.0,andrassy,W,9907 upton south,0.0,0.0,Dayton,75026,United States of America,88824.0,1.0,413.0,,Blockbuster,3959952.0
Sab1425,APT. 736,5.0,Sabol,W,5810 sinclair park,43.0,,Lowell,20056,United States of America,84838.0,3.0,484.0,O,Oceaneering International,1609930.0
HAS1426,,1.0,HASHIMOTO,M,24178 turtle creek street,3.0,5.0,Bellevue,94391,United States of America,180953.0,1.0,389.0,R,Freescale Semiconductor,3463678.0
ber1427,,7.0,bergman,S,3731 CAPITAL COURT,,1.0,Portland,m5a 1y5,United States of America,127651.0,2.0,647.0,O,Thrivent Financial,359148.0
mol1428,,7.0,molnar,U,12610 presido road,33.0,3.0,Ottawa,V6c 1r8,United States of America,461641.0,2.0,475.0,O,Protective Life,2118243.0
Nem1429,,2.0,Nemeth,M,22632 country road,64.0,,Ottawa,45205,United States of America,,5.0,364.0,R,Pacific Life,2092878.0
nor1430,,2.0,norczen,M,8989 SPICEBRUSH STREET,92.0,,Des Moines,99559,United States of America,59965.0,4.0,340.0,O,Constellation Brands,403057.0
HUS1431,suite 122,8.0,HUSSEIN,M,6243 gaylord way,16.0,0.0,Salinas,95298,United States of America,399662.0,,699.0,R,American Express,2636894.0
KAY1432,,4.0,KAYSER,U,4144 lake park lane,68.0,2.0,Independence,23239,United States of America,134088.0,1.0,353.0,O,Emerson Electric,1360004.0
Soi1433,,4.0,Soin,W,11480 FENNEL SOUTH,47.0,1.0,Garland,04103,United States of America,25889.0,5.0,351.0,U,Avis Budget Group,2922377.0
Bun1434,,6.0,Bundschuh,U,9023 TAMARIND RUE,18.0,0.0,Durham,V6c 1t6,United States of America,425827.0,1.0,339.0,R,Dun & Bradstreet,1144785.0
Kin1435,,8.0,Kinahan,U,13619 WITHERS UPPER,49.0,3.0,Kitchener,v6s 1t1,Canada,158093.0,3.0,832.0,O,Owens & Minor,690738.0
JED1436,,7.0,JEDRYSIAK,U,23822 marvin crescent,,2.0,Dayton,95192,United States of America,190713.0,3.0,717.0,O,Broadridge Financial Solutions,791534.0
val1437,,0.0,valerien,D,17714 viking road,66.0,3.0,Augusta,02102,United States of America,305355.0,5.0,607.0,O,Tenneco,400038.0
Wen1438,,,Wenham,M,7751 DARLINGTON PARK,17.0,1.0,Ann Arbor,V6g 1q6,Canada,132251.0,3.0,722.0,O,Mirant,2804529.0
ZIM1439,,3.0,ZIMMERMANN,M,9863 BOLL BOULEVARD,6.0,4.0,Scottsdale,36106,Canada,289203.0,2.0,560.0,O,Symantec,3705739.0
Yuh1440,,1.0,Yuhanna,M,13347 NORWALK ROAD,80.0,1.0,Irvine,v6i 1r6,United States of America,425736.0,0.0,327.0,O,Land O'Lakes,1798130.0
Lat1441,,5.0,Lathangue,W,21245 weller way,96.0,2.0,Wichita,58501,Canada,70444.0,2.0,747.0,O,Illinois Tool Works,3502432.0
STO1442,,1.0,STOKOSKI,,22986 norfolk lane,,2.0,Biloxi,90164,Canada,282725.0,0.0,712.0,,Assurant,2074888.0
pea1443,,9.0,peate,M,7321 spring valley way,67.0,2.0,Durham,m2r 1d9,United States of America,206554.0,5.0,410.0,O,Brookdale Senior Living,1140159.0
ham1444,,1.0,hampson,S,15883 BALTIC SOUTH,73.0,4.0,McAllen,60819,United States of America,85624.0,1.0,317.0,,Biomet,1007843.0
ESH1445,,0.0,ESHELMAN,M,3681 holly knoll crescent,77.0,,Whitehorse,14224,United States of America,298008.0,1.0,390.0,O,Eaton,3454615.0
KOS1446,,,KOSASIH,M,2082 GEMINI COURT,65.0,1.0,Stockton,H2g 1y7,United States of America,426550.0,1.0,698.0,O,BlueLinx Holdings,1208329.0
Hol1447,,0.0,Holland,M,4640 BEDFORD PARK,,3.0,Jacksonville,35828,United States of America,188000.0,3.0,400.0,O,CVR Energy,2078508.0
gor1448,,8.0,gores,W,17442 TALLOWOOD UPPER,94.0,1.0,Oshawa,80076,United States of America,146853.0,1.0,306.0,O,Nordstrom,765655.0
dao1449,,3.0,dao,S,14835 westover boulevard,42.0,3.0,Beaumont,V6h 1p6,Canada,488227.0,5.0,748.0,U,Cenveo,
fri1450,,7.0,frie,U,7527 whale drive,96.0,5.0,Raleigh,78297,United States of America,135652.0,5.0,382.0,O,Aon,1197470.0
wes1451,,1.0,westfall,M,2792 pike court,46.0,0.0,Hollywood,85745,Canada,91230.0,5.0,353.0,O,Varian Medical Systems,180887.0
Rid1452,,,Ridgway,S,509 alicia avenue,3.0,1.0,Pasadena,52410,United States of America,155912.0,2.0,620.0,O,Noble Energy,1500237.0
REC1453,,3.0,RECEIVING,M,18699 POTOMAC BOULEVARD,38.0,2.0,Fullerton,94526,United States of America,424742.0,0.0,579.0,O,XTO Energy,506636.0
Cor1454,,10.0,Corlett,U,19611 mesa lane,25.0,2.0,Chicago,48267,United States of America,,3.0,487.0,O,Jones Lang LaSalle,382143.0
RUT1455,,6.0,RUTHERFORD,,2856 courtland east,1.0,4.0,Scottsdale,22311,Canada,164284.0,3.0,,O,Global Partners,200505.0
her1456,,10.0,hershberger,M,1585 fulton drive,12.0,2.0,Vancouver,M5d 1x3,United States of America,270824.0,4.0,526.0,R,Smith International,145414.0
EAR1457,,4.0,EARNHARDT,W,947 mcshann avenue,83.0,2.0,Fairbanks,H2f 1v8,United States of America,2995.0,2.0,587.0,O,Hudson City Bancorp,789534.0
Hew1458,,4.0,Hews,U,14987 oak grove west,94.0,2.0,Ottawa,76101,United States of America,284237.0,,835.0,,Teradata,747028.0
Sch1459,Apt. 746,1.0,Schrang,S,16568 bellflower north,,5.0,Baltimore,44309,United States of America,10797.0,0.0,483.0,O,,2365399.0
wai1460,,4.0,waines,U,13352 beauregard lower,27.0,5.0,Erie,t5a 1z8,Canada,67931.0,1.0,495.0,O,eBay,2593403.0
kri1461,,,kriegler,M,13890 SNEAD PARK,31.0,0.0,San Antonio,H2b 1v3,United States of America,428362.0,3.0,562.0,O,PNC Financial Services Group,1373375.0
Tow1462,,6.0,Townley,U,20156 southlake drive,78.0,4.0,Vallejo,14615,United States of America,396053.0,4.0,654.0,R,,1126411.0
Cha1463,,0.0,Chappell,U,12787 holly court,74.0,,Lansing,94289,United States of America,340866.0,1.0,699.0,O,Gilead Sciences,2231842.0
aok1464,,6.0,aoki,S,17194 VALITA WEST,24.0,2.0,San Buenaventura,43236,United States of America,,4.0,627.0,O,Scholastic,1179864.0
Ser1465,,6.0,Seroka,M,18716 greene drive,42.0,3.0,Toledo,T6a 1i3,United States of America,184776.0,2.0,761.0,O,Cintas,1887611.0
Pro1466,,8.0,Procca,U,2560 WILLOWLAKE ROAD,43.0,3.0,Pembroke Pines,93384,Canada,351384.0,5.0,364.0,O,Amphenol,3818897.0
Lei1467,,5.0,Leitch,U,22645 rosedale lane,91.0,0.0,Corona,99204,United States of America,465062.0,1.0,425.0,O,PC Connection,1557145.0
kri1468,apt. 746,10.0,kristjanson,S,24943 jack road,70.0,,Providence,v6i 1s4,Canada,313615.0,4.0,569.0,,Verizon Communications,3743113.0
Bab1469,,10.0,Baber,M,1194 burgoyne lower,36.0,2.0,Washington,80933,United States of America,385145.0,4.0,,O,National Fuel Gas,267902.0
DIP1470,,9.0,DIPIERRO,M,22760 SAVANNAH BOULEVARD,95.0,0.0,Palmdale,37914,United States of America,265547.0,4.0,584.0,O,Belk,1554714.0
pin1471,,9.0,pineau,D,17021 edwards crescent,66.0,4.0,Casper,38113,United States of America,210242.0,3.0,738.0,O,Calumet Specialty Products,1785849.0
Hau1472,,5.0,Hautanen,M,22201 westmere north,16.0,0.0,Denver,M4L 1O4,United States of America,14168.0,2.0,432.0,O,Perot Systems,3000691.0
Bin1473,,7.0,Binnington,M,14495 valita road,86.0,1.0,Atlanta,90364,United States of America,28104.0,1.0,,O,H&R Block,3170300.0
Pir1474,,8.0,Pirkey,M,19119 FOUR POINTS CRESCENT,46.0,5.0,Atlanta,V6h 1t6,Canada,59747.0,0.0,758.0,O,Martin Marietta Materials,1789875.0
Gra1475,,5.0,Gravitt,M,590 cedar crescent,21.0,5.0,Simi Valley,79424,United States of America,89818.0,1.0,354.0,O,General Mills,2698625.0
ROZ1476,,10.0,ROZUMNA,M,6667 regal bluff road,78.0,4.0,Tucson,92035,United States of America,189590.0,5.0,837.0,O,,3471479.0
Har1477,,6.0,Harold,M,5359 gaylord lane,70.0,3.0,Yellow Knife,50303,United States of America,328668.0,5.0,405.0,O,Xcel Energy,1921541.0
ket1478,,,ketchum,W,2995 robbins south,35.0,2.0,El Monte,v6f 1p6,United States of America,31540.0,2.0,707.0,R,Vulcan Materials,3611018.0
Hol1479,,0.0,Hollenbeck,M,20487 vickery lower,89.0,0.0,St. Johns,Y1a 1f7,United States of America,130384.0,1.0,811.0,O,General Electric,2973756.0
obr1480,,3.0,obrecht,M,1681 KETCH LANE,37.0,5.0,Durham,H7e 1u6,United States of America,86950.0,0.0,616.0,R,Windstream,3055483.0
Laf1481,,4.0,Laflamme,M,22190 saunders street,65.0,5.0,Rockford,75040,United States of America,445785.0,1.0,764.0,O,Hasbro,3458800.0
Bit1482,,1.0,Bittman,M,11483 bonaventure park,84.0,,Erie,35872,United States of America,45116.0,4.0,603.0,,,101009.0
irv1483,,5.0,irving,M,1253 kingsbridge upper,9.0,,Thousand Oaks,93667,United States of America,139863.0,4.0,738.0,U,Starbucks,2274366.0
mos1484,,4.0,mosley,M,7046 LANDERA STREET,63.0,5.0,Warren,29203,United States of America,2738.0,4.0,417.0,O,Yahoo,1663960.0
Dem1485,,1.0,Demidenko,M,8701 vendo south,58.0,1.0,Hamilton,67235,United States of America,141116.0,5.0,487.0,O,KBR,1704190.0
Mcg1486,,5.0,Mcguigan,M,8072 HUGHES WEST,99.0,4.0,Provo,62701,United States of America,441116.0,1.0,725.0,O,Textron,
har1487,,2.0,hartin,U,7154 stuart street,44.0,5.0,Buffalo,94388,United States of America,248359.0,5.0,667.0,R,Occidental Petroleum,2808793.0
PAT1488,Apt. 948,4.0,PATCHSQA,S,20039 DECATUR EAST,98.0,3.0,Cleveland,36634,United States of America,65756.0,1.0,305.0,O,Energy Future Holdings,3196105.0
COU1489,,2.0,COURTNEY,D,24683 MEADOWLARK BOULEVARD,16.0,4.0,West Covina,93851,United States of America,290793.0,4.0,403.0,O,Amerco,3544876.0
Ker1490,,10.0,Kerner,S,20823 WEST CHAPEL AVENUE,79.0,5.0,Milwaukee,83404,United States of America,129732.0,3.0,569.0,O,OfficeMax,1670772.0
Lyo1491,,9.0,Lyons,U,6072 wesleyan lower,39.0,0.0,Buffalo,v6b 1t4,United States of America,53133.0,1.0,344.0,R,Teradata,540493.0
Grz1492,,1.0,Grzesik,U,181 nowita drive,100.0,4.0,Orange,94242,United States of America,405337.0,2.0,421.0,O,Navistar International,1555520.0
DON1493,,9.0,DONOHOE,D,22863 tanner street,30.0,2.0,Norfolk,M5a 1x3,Canada,155083.0,4.0,745.0,R,Smithfield Foods,1846931.0
hub1494,,9.0,hubers,D,11930 ALABAMA SOUTH,93.0,1.0,Buffalo,99730,Canada,,1.0,754.0,O,National Semiconductor,434760.0
Vas1495,Apt. 178,8.0,Vasilopoulos,S,6480 rockhill crescent,53.0,0.0,Bakersfield,T6D 1C2,United States of America,91449.0,3.0,542.0,O,Laboratory Corp. of America,198000.0
CRI1496,,4.0,CRISWELL,M,4437 stonehill drive,79.0,1.0,Philadelphia,V6W 1P1,United States of America,239766.0,3.0,427.0,O,Itron,1724612.0
FRI1497,,2.0,FRIESEN,D,13112 lynnfield east,,4.0,New York,28245,United States of America,53266.0,0.0,523.0,R,Advance Auto Parts,103055.0
Bau1498,Apt. 347,0.0,Baumberg,M,17973 scanlin north,24.0,4.0,Laredo,78219,Canada,,2.0,407.0,O,Owens-Illinois,3328645.0
lor1499,,10.0,lorenzo,D,7785 rusk boulevard,9.0,2.0,Fremont,T5D 1Y8,Canada,10853.0,1.0,433.0,O,Southwest Gas,
SHA1500,,3.0,SHAMBLIN,M,1191 highland park lane,90.0,0.0,Salem,20005,United States of America,90003.0,3.0,641.0,O,Huntington Bancshares,1466155.0
sch1501,,8.0,schavone,U,21665 GEMINI EAST,58.0,0.0,Garland,M7n 1a8,United States of America,326214.0,2.0,704.0,O,Campbell Soup,812636.0
kam1502,,7.0,kamal,U,888 bonaventure west,9.0,3.0,St. Petersburg,T6D 1H2,United States of America,85603.0,3.0,768.0,O,E.W. Scripps,2635070.0
Sel1503,apt. 266,8.0,Selkirk,S,17947 ventura east,,1.0,Washington,V6v 1r9,United States of America,75465.0,5.0,648.0,U,Total System Services,847812.0
Ghe1504,,10.0,Ghelarducci,M,18458 yorkchester west,81.0,1.0,Corona,53227,United States of America,273914.0,4.0,401.0,O,Manitowoc,382620.0
SHI1505,Apt. 218,4.0,SHIBBERU,W,18688 eaton drive,33.0,4.0,Independence,m7o 1b4,Canada,165836.0,1.0,548.0,O,Phoenix,3389560.0
Abo1506,,6.0,Abou-ezze,S,20940 shearer drive,59.0,3.0,Savannah,M5d 1v4,United States of America,489340.0,3.0,666.0,R,Landstar System,898322.0
LAH1507,,8.0,LAHEY,M,14778 palm south,23.0,5.0,Whitehorse,x1h 1s1,Canada,485480.0,0.0,745.0,O,Mueller Industries,3489904.0
Bol1508,,5.0,Bolli,S,17723 ridgelea lane,13.0,4.0,Cincinnati,93805,United States of America,202294.0,4.0,310.0,O,Invacare,324039.0
fis1509,Apt. 841,7.0,fisprod,M,5822 EDWIN BOULEVARD,17.0,0.0,West Covina,94196,Canada,434289.0,1.0,419.0,O,Alliant Techsystems,492431.0
JOI1510,,7.0,JOINER,M,17334 LAVENDER STREET,92.0,2.0,Birmingham,72267,Canada,249525.0,1.0,310.0,O,Sonic Automotive,884983.0
Jak1511,,0.0,Jakstys,W,7819 green park,17.0,4.0,Winnipeg,H7e 1s1,Canada,123780.0,3.0,490.0,R,Unified Grocers,3928613.0
Sur1512,,0.0,Surazski,W,11480 fennel south,10.0,5.0,Victoria,94457,United States of America,121866.0,0.0,800.0,O,Costco Wholesale,2774428.0
Hel1513,,9.0,Heller,M,2798 1st east,64.0,1.0,Coral Springs,45220,United States of America,476710.0,3.0,450.0,O,PPG Industries,646041.0
pre1514,,2.0,preville,S,18583 granbury street,53.0,2.0,Arlington,H5l 1r2,United States of America,399528.0,5.0,643.0,O,Packaging Corp. of America,2973599.0
Gli1515,,6.0,Glinski,M,20622 mcafee court,88.0,0.0,Durham,89121,United States of America,172693.0,3.0,820.0,O,,2894887.0
ann1516,Apt. 511,2.0,annabelle,U,22461 morton east,9.0,4.0,Santa Ana,36149,United States of America,309846.0,2.0,352.0,O,International Game Technology,2103192.0
Kno1517,,5.0,Knowles,U,6244 havenridge boulevard,85.0,3.0,Cedar Rapids,V6O 1W3,United States of America,476193.0,2.0,820.0,U,ScanSource,3085760.0
Mic1518,,10.0,Michailov,S,13142 VINSON LANE,79.0,1.0,Iqaluit,60780,United States of America,295909.0,5.0,470.0,U,Simon Property Group,1234065.0
efs1519,,4.0,efstration,,10014 MERCER LOWER,50.0,2.0,Corpus Christi,M7n 1b4,United States of America,148902.0,3.0,624.0,R,CVS Caremark,3173199.0
Har1520,,3.0,Harman,U,2808 hancock north,13.0,,El Monte,55153,United States of America,80132.0,5.0,693.0,O,Medco Health Solutions,1106177.0
HOL1521,,6.0,HOLDER,D,19551 wainwright lane,2.0,1.0,Richmond,H7e 1s4,United States of America,104978.0,2.0,736.0,O,Catalyst Health Solutions,104805.0
als1522,,5.0,alshabout,U,15818 DAVIE EAST,55.0,5.0,Huntington Beach,14204,Canada,304295.0,4.0,573.0,O,Rockwell Automation,191852.0
Bas1523,,10.0,Bashyam,M,11678 newport news lower,57.0,1.0,Glendale,94591,Canada,382676.0,0.0,445.0,O,SLM,1016522.0
hit1524,,8.0,hitchings,D,17594 neilson west,65.0,3.0,Hayward,98102,United States of America,13829.0,5.0,548.0,O,Beacon Roofing Supply,751262.0
BAL1525,,7.0,BALOGH,M,17595 tahoe east,49.0,1.0,Worcester,95252,United States of America,251874.0,0.0,324.0,O,Huntington Bancshares,1193509.0
lil1526,,5.0,lilleniit,U,335 floresta north,54.0,,Madison,33716,United States of America,233030.0,5.0,348.0,O,Arch Coal,1265027.0
BRA1527,,3.0,BRANHAM,W,10792 trail lake road,61.0,4.0,Hilo,H6a 1w4,United States of America,414795.0,3.0,581.0,O,Cooper-Standard Holdings,
BIG1528,,7.0,BIGLEY,S,24396 mulberry avenue,31.0,1.0,Indianapolis,v6j 1p8,United States of America,366359.0,,692.0,O,Nalco Holding,80680.0
Qui1529,,,Quinones,M,9645 hayden boulevard,,2.0,Beaumont,94443,United States of America,433018.0,0.0,345.0,R,,715481.0
Chi1531,,4.0,Childress,W,18955 spruce street,55.0,1.0,Detroit,V5b 1o1,United States of America,375372.0,1.0,524.0,O,Burger King Holdings,1366427.0
gos1532,,10.0,goswick,U,9400 juniper west,94.0,2.0,Abilene,M4L 1N2,United States of America,368074.0,3.0,742.0,O,Ingles Markets,1583171.0
smy1533,,5.0,smyth,M,16271 vista south,67.0,0.0,St. Petersburg,22226,United States of America,453138.0,5.0,,,Modine Manufacturing,777929.0
DEM1534,,8.0,DEMOREST,W,19336 BOLL DRIVE,55.0,0.0,Moreno Valley,y5c 1n9,United States of America,404914.0,1.0,465.0,,Blockbuster,3836423.0
zur1535,,8.0,zurl,U,1821 9TH SOUTH,0.0,2.0,Pasadena,77255,United States of America,,3.0,393.0,R,Emerson Electric,2819864.0
MAC1536,,0.0,MACGILLIVRAY,M,12782 LENWOOD SOUTH,16.0,0.0,Irving,T5D 1Q2,United States of America,213892.0,4.0,449.0,U,Cummins,1054065.0
