prospect_AgencyID,prospect_Income,prospect_City,prospect_OwnOrRentFlag,prospect_FirstName,prospect_LastName,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
gat106,350020.0,Erie,O,noel,gateau,0.0,1.0,U,1.0,433.0,Occidental Petroleum,10.0,3049281.0
Sch107,435103.0,Hollywood,O,Tracey,Schaefer,0.0,,U,79.0,403.0,Sherwin-Williams,10.0,247478.0
pom108,207768.0,Tulsa,R,Sarajane,pomerleau,1.0,5.0,,6.0,615.0,Affiliated Computer Services,3.0,2750301.0
cuc109,407512.0,Tucson,O,Geoffrey,cucuzzella,0.0,4.0,M,70.0,735.0,Valassis Communications,1.0,721333.0
SUG110,403366.0,Anchorage,O,loralyn,SUGARMAN,3.0,0.0,S,23.0,668.0,,1.0,669440.0
Pep111,384095.0,Sandy,O,andrei,Pepe,3.0,5.0,M,78.0,349.0,Smithfield Foods,,2473979.0
Cha112,288969.0,Boston,,javad,Chandrashekar,4.0,,S,79.0,654.0,,,3545170.0
SEI113,233665.0,Vancouver,O,Karna,SEIFERS,2.0,3.0,U,72.0,361.0,TD Ameritrade,6.0,1494871.0
GAR114,147236.0,Akron,U,Jocelyn,GARTLEY,4.0,0.0,S,31.0,427.0,Comerica,1.0,436164.0
Tou115,452557.0,Lancaster,O,Elvera,Touchette,0.0,3.0,W,86.0,322.0,Steel Dynamics,1.0,1069481.0
Kur116,179305.0,Concord,R,Nessy,Kurdziel,2.0,0.0,S,,792.0,Coca-Cola Enterprises,9.0,
Her117,205817.0,Chesapeake,O,lona,Herod,3.0,0.0,U,87.0,478.0,News Corp.,2.0,2957261.0
MCV118,262711.0,Flint,O,RHEA,MCVICAR,,5.0,M,92.0,477.0,,1.0,228459.0
LAB119,84810.0,Chattanooga,O,Josefa,LABFIVE,1.0,5.0,M,4.0,449.0,Stater Bros. Holdings,6.0,67267.0
but120,96441.0,Billings,O,alikee,butta,2.0,4.0,U,8.0,466.0,BorgWarner,2.0,1087978.0
Pro121,462762.0,Scottsdale,O,dolorita,Projects,0.0,5.0,M,97.0,483.0,CB Richard Ellis Group,2.0,3885967.0
Irc122,141890.0,Oshawa,O,Marilyn,Irc,5.0,4.0,D,,588.0,Zimmer Holdings,4.0,3271101.0
Ziv123,156610.0,Naperville,O,robertson,Zivkovic,5.0,5.0,,40.0,313.0,Mohawk Industries,2.0,
sim124,164752.0,Tampa,R,Ilsa,simser,1.0,4.0,U,95.0,647.0,Berkshire Hathaway,1.0,1999133.0
kei125,278949.0,Jackson,O,Pen,keifer,1.0,5.0,S,92.0,430.0,Saks,2.0,1100786.0
arv126,,Hay River,O,AUBRETTE,arvin,0.0,5.0,W,67.0,467.0,Gardner Denver,8.0,563992.0
Pra127,463736.0,Irvine,O,Cole,Praeuner,3.0,2.0,M,24.0,399.0,Hasbro,7.0,962397.0
lue128,,Idaho Falls,O,liva,lue,2.0,3.0,M,26.0,654.0,CBS,5.0,1064169.0
Prz129,86667.0,Moreno Valley,O,Ayaz,Przybycien,2.0,0.0,S,62.0,378.0,Synnex,3.0,2100059.0
pen130,193470.0,Ontario,O,YETTY,penn,5.0,1.0,W,37.0,338.0,Belden,10.0,99025.0
Gua131,406379.0,Concord,R,Mary-michelle,Guay,5.0,0.0,S,71.0,695.0,Broadcom,10.0,3865481.0
bre132,480595.0,Phoenix,U,agretha,brennand,1.0,3.0,M,29.0,614.0,Reynolds American,7.0,804544.0
Sav133,181718.0,Coral Springs,O,LOTTY,Savanh,4.0,5.0,S,89.0,307.0,Wells Fargo,7.0,3143356.0
ABB134,468310.0,Oxnard,O,Kassey,ABBATANTUONO,0.0,3.0,M,11.0,331.0,Retail Ventures,2.0,
OP135,354987.0,Brownsville,O,Adria,OP,2.0,0.0,S,20.0,638.0,AT&T,2.0,2311953.0
Mer136,284539.0,Memphis,O,audivox,Mersinger,3.0,5.0,W,75.0,703.0,Wynn Resorts,3.0,3120608.0
rut137,213725.0,Flint,O,SUE,rutt,0.0,5.0,S,95.0,302.0,Eastman Kodak,7.0,2058270.0
bem138,74195.0,Lafayette,O,Lorenza,bemis,2.0,3.0,U,0.0,522.0,Aramark,,1511983.0
Pen139,169295.0,Greensboro,O,Enzo,Pennington,5.0,1.0,M,73.0,,ENSCO International,,439080.0
tor140,307832.0,Sterling Heights,R,claudina,torok,1.0,0.0,W,39.0,833.0,Auto-Owners Insurance,5.0,921255.0
law141,20397.0,Costa Mesa,O,Otha,lawlis,1.0,1.0,U,76.0,,Bemis,2.0,3810365.0
Bee142,463094.0,Houston,O,Rodie,Beebe,2.0,2.0,U,5.0,664.0,Securian Financial Group,6.0,2641938.0
sch143,331900.0,Bakersfield,O,DULCE,schlange,4.0,1.0,U,65.0,789.0,Ford Motor,7.0,3857323.0
Wit144,8421.0,Chesapeake,U,Win,Witchlow,5.0,0.0,S,94.0,803.0,ConAgra Foods,0.0,1636212.0
MER145,35780.0,Sandy,,Roselin,MEREDITH,4.0,4.0,M,95.0,720.0,Charter Communications,3.0,2999082.0
bia146,139897.0,Lewiston,R,Malanie,bialkenius,1.0,0.0,M,28.0,839.0,Calpine,4.0,2280820.0
Swi147,414119.0,Elizabeth,O,TARYN,Swiat,4.0,1.0,D,76.0,621.0,Crane,0.0,1050866.0
bul148,234035.0,Sudbury,O,MALENA,bullinger,5.0,4.0,D,81.0,628.0,Textron,3.0,
TYR149,144405.0,Austin,O,Dorie,TYRRELL,3.0,5.0,W,38.0,813.0,Idearc,6.0,603001.0
Fyf150,55441.0,Salinas,R,Liese,Fyfe,5.0,3.0,W,25.0,367.0,Cabela's,3.0,3368239.0
Sic151,392869.0,Peoria,O,tele,Sicard,4.0,2.0,D,0.0,807.0,EOG Resources,10.0,1042629.0
CAS152,402416.0,Sydney,O,astra,CASTEN,3.0,4.0,U,61.0,501.0,,8.0,1948746.0
Cho153,89984.0,San Antonio,O,marnia,Choy,0.0,2.0,U,3.0,490.0,Burlington Coat Factory,10.0,3113862.0
CHA154,395773.0,Oklahoma City,O,AMY,CHACKO,2.0,3.0,W,77.0,321.0,Southwest Airlines,3.0,2777290.0
bei155,126662.0,Miami,R,HAMILTON,beil,1.0,0.0,U,8.0,,RPM International,6.0,2210073.0
Ele156,132008.0,Yonkers,O,Kuldip,Eleftheriou,4.0,1.0,U,34.0,446.0,Amazon.com,7.0,1999684.0
o'g157,417218.0,Columbia,O,krystalle,o'grady,5.0,5.0,M,15.0,428.0,Neiman Marcus,2.0,2119678.0
Kat158,360063.0,Lubbock,O,Stella,Katchmar,0.0,0.0,S,66.0,423.0,Goldman Sachs Group,5.0,169808.0
Lui159,100516.0,Chattanooga,O,Marie-josee,Luin,5.0,4.0,U,55.0,499.0,Boeing,6.0,1072732.0
Kla160,16814.0,Fargo,O,Nashib,Klavkalns,1.0,1.0,S,8.0,342.0,United Refining,7.0,2261442.0
Bru161,,Omaha,U,Annette,Brunsting,1.0,3.0,M,7.0,632.0,D.R. Horton,1.0,2234368.0
Apt162,315962.0,Yonkers,O,LENA,Apter,3.0,1.0,M,97.0,525.0,Jarden,6.0,575288.0
sch163,299268.0,Spokane,R,Christian,schuette,5.0,1.0,M,95.0,371.0,Systemax,9.0,1102479.0
Lan164,301490.0,Tulsa,O,Morrie,Lanava,1.0,3.0,U,92.0,699.0,Marriott International,4.0,2995388.0
Fus165,36052.0,Garden Grove,O,LYMAN,Fusca,3.0,2.0,M,17.0,435.0,Expeditors International,8.0,1147193.0
Nev166,437483.0,Fort Lauderdale,U,REUBEN,Nevardauskis,1.0,4.0,U,81.0,512.0,Great Plains Energy,2.0,1136540.0
SHA167,152971.0,Philadelphia,O,Hermon,SHACKLEFORD,5.0,,M,13.0,552.0,Danaher,6.0,1677669.0
Sau168,449495.0,Sydney,O,Paqs,Sauck,0.0,2.0,M,78.0,,,8.0,2160706.0
fri169,349827.0,Waterbury,O,GAETAN,frischknecht,4.0,1.0,M,78.0,687.0,Watson Wyatt Worldwide,5.0,2525665.0
fer170,9562.0,Tacoma,R,leese,fernandez,3.0,1.0,M,85.0,433.0,Yahoo,0.0,3517622.0
LAN171,24514.0,Charlottetown,,Amelie,LANDERS,1.0,2.0,U,68.0,746.0,Convergys,7.0,
Bha172,407985.0,Independence,R,TAMRA,Bhasin,0.0,0.0,M,1.0,405.0,Celanese,9.0,97675.0
Jor173,,Escondido,O,bang,Jordan,5.0,5.0,M,83.0,805.0,Dana Holding,,
KNU174,257897.0,Lansing,O,HILDEGARDE,KNUDSEN,4.0,4.0,M,78.0,819.0,XTO Energy,5.0,3569070.0
Ham175,261143.0,Anaheim,O,Carmody,Hamelin,0.0,5.0,M,,648.0,Alliance Data Systems,0.0,1507616.0
MAU176,110615.0,Glendale,R,Dareen,MAUER,5.0,5.0,U,5.0,401.0,Franklin Resources,10.0,514151.0
Rez177,407799.0,Chula Vista,U,WEN,Rezansoff,2.0,0.0,U,43.0,484.0,Fidelity National Financial,8.0,2903408.0
Koa178,195242.0,Orlando,O,MOT,Koa,4.0,4.0,U,53.0,463.0,FirstEnergy,1.0,1695814.0
HAN179,315490.0,Cleveland,O,leese,HANNEMAN,3.0,0.0,U,13.0,335.0,Commercial Metals,5.0,868465.0
jak180,22201.0,Huntington,O,nettie,jakim,5.0,4.0,U,7.0,,Genzyme,10.0,2810709.0
ump181,441579.0,Fayetteville,R,AILEE,umphres,4.0,5.0,M,17.0,381.0,US Airways Group,7.0,3593363.0
Wic182,342730.0,Riverside,O,chan,Wickham,2.0,2.0,M,67.0,708.0,Advanced Micro Devices,1.0,2607636.0
Gat183,117267.0,Dayton,R,RAY,Gates,5.0,4.0,M,54.0,354.0,United Parcel Service,8.0,2735642.0
bot184,260107.0,Corona,,Robinette,bott,1.0,4.0,S,5.0,547.0,Fastenal,10.0,1501732.0
DAV185,166760.0,Oklahoma City,O,Rocke,DAVID-YERUMO,1.0,1.0,D,28.0,761.0,Core-Mark Holding,9.0,397072.0
HIL186,401021.0,Dallas,O,Suzette,HILLARD,4.0,1.0,M,5.0,659.0,Boise,1.0,3399757.0
war187,70945.0,Durham,R,Myla,warburton,4.0,2.0,M,,351.0,DST Systems,9.0,2684548.0
MAC188,389391.0,Tacoma,O,dacia,MACHNICKI-HYNES,3.0,3.0,S,72.0,608.0,United States Steel,7.0,3041622.0
lev189,63226.0,Alexandria,O,CHELSIE,levitin,4.0,2.0,S,12.0,706.0,Pepco Holdings,3.0,3211816.0
Goo190,206220.0,Hialeah,O,abbas,Gooderham,0.0,4.0,M,71.0,391.0,Acuity Brands,8.0,127026.0
Koh191,,Denver,R,Rec,Kohalmi-hill,5.0,4.0,W,90.0,461.0,Baker Hughes,2.0,588945.0
AYL192,337152.0,Fort Lauderdale,O,Elaine,AYLWIN,4.0,4.0,U,20.0,510.0,Newell Rubbermaid,2.0,1962620.0
CHO193,312074.0,Mesa,O,Katharine,CHOUHAN,,2.0,W,58.0,805.0,Westlake Chemical,5.0,178193.0
DIT194,68551.0,Cleveland,O,LILIAN,DITKO,2.0,4.0,M,57.0,702.0,Jones Lang LaSalle,7.0,2102811.0
EMI195,488800.0,Lewiston,O,CATI,EMIG,4.0,1.0,W,43.0,368.0,Burger King Holdings,3.0,2246854.0
Ryd196,431633.0,Tallahassee,R,Luong,Ryder,3.0,2.0,W,39.0,520.0,Hovnanian Enterprises,8.0,1312448.0
mei197,72797.0,El Monte,O,JUOZAS,meisner,0.0,3.0,S,87.0,666.0,Medical Mutual of Ohio,2.0,295993.0
Ceg198,260576.0,Sioux Falls,O,Lysy,Cegelski,0.0,1.0,S,57.0,587.0,Lockheed Martin,9.0,1220003.0
hai199,200096.0,Columbia,O,ULA,haigh,4.0,5.0,U,58.0,643.0,Yum Brands,4.0,2400476.0
cle200,,San Francisco,R,Francesca,clendening,,4.0,,28.0,484.0,Wesco International,5.0,2900897.0
Cie201,267656.0,Santa Clara,R,emili,Ciesielski,3.0,1.0,U,95.0,,Volt Information Sciences,3.0,3942140.0
Par202,35253.0,Greensboro,R,yogesh,Parypa,1.0,2.0,S,98.0,676.0,Western Union,8.0,2118119.0
LOZ203,113159.0,Waco,O,Xantippe,LOZINSKI,5.0,2.0,M,55.0,300.0,,4.0,338540.0
Pas204,297444.0,Rochester,R,TINO,Pascal,2.0,3.0,,14.0,,Lubrizol,8.0,2617116.0
Aul205,52092.0,Tampa,O,AGGIE,Aula,3.0,1.0,M,30.0,831.0,C.H. Robinson Worldwide,9.0,1459711.0
bar206,30249.0,Paterson,O,Alane,barnes,3.0,1.0,M,90.0,609.0,Celgene,7.0,1804959.0
ELL207,483052.0,Fullerton,O,ABBYE,ELLIOTT,2.0,0.0,S,69.0,679.0,Leggett & Platt,2.0,2957472.0
for208,287060.0,London,O,aleen,forslund,4.0,0.0,U,67.0,634.0,Fidelity National Information,6.0,2919293.0
Bur209,274154.0,Newark,O,collen,Burbidge,1.0,1.0,W,41.0,338.0,Arch Coal,4.0,3610130.0
FOL210,379659.0,Buffalo,O,NEALA,FOLLMER,5.0,5.0,M,2.0,332.0,Affinia Group Intermediate,4.0,1209441.0
Led211,,El Paso,O,CELISSE,Leder,0.0,0.0,M,89.0,721.0,Kellogg,8.0,1058712.0
kop212,100796.0,Toledo,O,MEHMET,kopke,4.0,1.0,,88.0,351.0,PerkinElmer,3.0,1946028.0
pay213,128277.0,Sterling Heights,O,Carlis,paylor,1.0,1.0,M,90.0,564.0,Limited Brands,6.0,1420984.0
PAL214,147414.0,New Haven,O,marshal,PALACEK,1.0,3.0,M,54.0,379.0,OfficeMax,9.0,213235.0
fel215,51559.0,Dallas,O,Fabien,felton,1.0,2.0,S,53.0,727.0,J.B. Hunt Transport Services,8.0,472425.0
ATW216,355622.0,Milwaukee,O,basia,ATWELL-BYRNE,2.0,3.0,U,89.0,578.0,American Express,2.0,1160132.0
Mcb217,468116.0,Anaheim,O,FARID,Mcbeth,5.0,1.0,W,31.0,642.0,Occidental Petroleum,10.0,2869995.0
Jal218,276728.0,Huntington Beach,O,jyoti,Jalaie,1.0,0.0,M,1.0,,Shaw Group,1.0,3727044.0
vem219,135306.0,Naperville,R,Jandy,vempati,3.0,0.0,S,57.0,554.0,W.W. Grainger,,2293241.0
BAR220,99566.0,Iqaluit,U,VO,BARNICKEL,1.0,0.0,U,10.0,733.0,IDT,6.0,2846515.0
PES221,263959.0,Winnipeg,O,Kien,PESOLD,2.0,4.0,M,74.0,345.0,General Mills,10.0,1619956.0
Sha222,441498.0,St. Petersburg,R,Tybi,Shaughnessy,2.0,0.0,M,28.0,644.0,RBS Global,6.0,2367607.0
Sch223,429621.0,Waterbury,U,Nhien,Schmeing,3.0,0.0,S,96.0,564.0,Realogy,3.0,3795566.0
Mat224,181214.0,Lubbock,O,Florance,Materna,1.0,3.0,M,42.0,465.0,ArvinMeritor,10.0,734762.0
JAI225,212502.0,London,O,Ros,JAIN,,4.0,D,64.0,652.0,Amkor Technology,8.0,908994.0
KAR226,244545.0,Des Moines,O,Genevieve,KARNAZES,5.0,4.0,M,,714.0,Lear,6.0,2561296.0
gus227,218681.0,Madison,R,EMILIO,gustafson,5.0,4.0,M,49.0,383.0,Asbury Automotive Group,10.0,3181069.0
Ann228,296916.0,Scottsdale,O,JANEEN,Annas,,5.0,,81.0,336.0,Limited Brands,7.0,2632226.0
lab229,453659.0,Mount Pearl,O,cathrin,labenek,0.0,2.0,,57.0,626.0,Beazer Homes USA,9.0,
fli230,194450.0,Iqaluit,U,kirstin,flindall,3.0,0.0,S,42.0,549.0,,0.0,1151333.0
sat231,49533.0,Moreno Valley,O,giles,satkunaseelan,5.0,4.0,U,30.0,492.0,Acuity Brands,0.0,2763939.0
tho232,394819.0,Naperville,O,Ted,thornley,2.0,4.0,M,56.0,327.0,ABM Industries,0.0,370710.0
CRI233,342754.0,Norfolk,O,hayden,CRIPPS,3.0,3.0,S,3.0,545.0,,10.0,1192164.0
Gas234,224435.0,Louisville,O,Gail,Gascon,1.0,0.0,M,53.0,571.0,Southwestern Energy,0.0,223487.0
Cha235,37717.0,Akron,O,las,Chavers,0.0,2.0,W,67.0,423.0,Delta Air Lines,7.0,2341143.0
Net236,286483.0,Whitehorse,O,Noelyn,Nettles,1.0,0.0,,94.0,655.0,ITT,4.0,1774784.0
WOO237,185412.0,Salem,O,izak,WOODROW,0.0,5.0,M,37.0,488.0,Health Management Associates,0.0,3951308.0
val238,472518.0,Memphis,,bernita,valerien,4.0,,M,75.0,352.0,Western Union,6.0,2756025.0
Ber239,425307.0,Fayetteville,O,Karmen,Berndt,,1.0,M,51.0,810.0,Family Insurance Group,0.0,1833112.0
lab240,304909.0,Lansing,O,Rio,labranche,2.0,2.0,D,74.0,686.0,Advance Auto Parts,8.0,698884.0
VRE241,231226.0,Atlanta,R,ISABELLE,VREUGDENHIL,0.0,2.0,M,100.0,389.0,J.P. Morgan Chase & Co.,0.0,3287261.0
GOO242,219026.0,Gary,U,Micro,GOODINSON,0.0,0.0,M,,761.0,Fidelity National Financial,,3337290.0
cha243,414993.0,Atlanta,O,maribel,chaput,0.0,1.0,D,28.0,589.0,Toro,4.0,2963197.0
TAM244,24837.0,Dawson City,O,NADYA,TAMARELLI,0.0,0.0,M,18.0,492.0,Mueller Water Products,1.0,1487009.0
CUM245,200645.0,Mobile,U,Darrell,CUMPSTON,2.0,5.0,D,77.0,442.0,Energy Future Holdings,10.0,3177428.0
SIM246,22605.0,Santa Clarita,O,Hoy,SIMONOVICH,4.0,3.0,S,14.0,649.0,Weis Markets,8.0,1886280.0
Est247,,Chicago,O,shana,Estes,0.0,0.0,U,23.0,337.0,MasterCard,8.0,1853087.0
han248,389524.0,Nashua,R,HQ,haney,4.0,,D,1.0,572.0,Oracle,8.0,195847.0
Pee249,232945.0,West Covina,U,Co,Peers,4.0,3.0,M,58.0,666.0,Mutual of America Life,0.0,3727580.0
bli250,390626.0,Mesa,O,Beb,blidy,2.0,3.0,D,98.0,567.0,JetBlue Airways,4.0,2993662.0
Lea251,286207.0,El Paso,O,Sherrill,Leavell,5.0,3.0,,76.0,574.0,Western Refining,5.0,2886788.0
Wil252,391468.0,Victoria,,takehiko,Willhoff,5.0,0.0,S,59.0,498.0,Western Refining,2.0,3672610.0
kom253,171326.0,Hayward,R,FLOSSIE,komenda,5.0,2.0,U,81.0,836.0,Bristol-Myers Squibb,9.0,3245637.0
Wel254,294972.0,Oshawa,,Chryste,Welsford,2.0,3.0,M,31.0,759.0,AutoNation,8.0,959636.0
Lac255,131039.0,Hamilton,O,Sheelagh,Lacombe,3.0,5.0,S,1.0,563.0,Boeing,6.0,1037702.0
Hon256,480287.0,Oklahoma City,U,DICKENS,Honda,1.0,5.0,S,28.0,313.0,Advanced Micro Devices,8.0,69141.0
Con257,276404.0,Portland,O,Maury,Conley,0.0,4.0,M,36.0,771.0,Unitrin,6.0,2818725.0
han258,435481.0,Macon,O,Dorothy,handley,0.0,5.0,S,47.0,717.0,Liberty Media,1.0,3153373.0
WOJ259,,Yellow Knife,O,CHICKIE,WOJTECKI,4.0,4.0,D,77.0,355.0,Jarden,2.0,616608.0
Ami260,499891.0,Santa Rosa,O,Lavinia,Amini,4.0,4.0,U,91.0,383.0,Cincinnati Financial,10.0,1014586.0
Mo261,394640.0,Fort Wayne,O,Kristine,Mo,5.0,5.0,S,46.0,579.0,Steel Dynamics,1.0,1679903.0
BUR262,359040.0,Inglewood,O,tobi,BUREK,4.0,3.0,M,36.0,324.0,OGE Energy,5.0,1062919.0
Kos263,429949.0,London,R,Frederica,Kosten,5.0,2.0,M,18.0,752.0,Hartford Financial Services,0.0,3684297.0
Bor264,333500.0,Waterbury,O,Cayla,Borel,5.0,2.0,D,27.0,723.0,Penske Automotive Group,2.0,1805618.0
LAR265,480399.0,Salem,U,BRIAN,LARCHE,2.0,,S,79.0,349.0,Amkor Technology,1.0,1852935.0
BOU266,73398.0,Dayton,O,ROCH,BOURDEAU,2.0,5.0,W,72.0,643.0,Psychiatric Solutions,4.0,1528702.0
Pan267,,Frederick,O,Charly,Panter,3.0,0.0,W,26.0,390.0,Calpine,0.0,178411.0
Wal268,446105.0,Thousand Oaks,O,joli,Walbridge,4.0,4.0,U,31.0,801.0,Saks,7.0,2245432.0
Mue269,128126.0,Escondido,O,Kasper,Muehle,0.0,4.0,S,2.0,741.0,BE Aerospace,2.0,3058077.0
Zub270,371101.0,Independence,O,Joo-geok,Zubans,2.0,1.0,D,81.0,821.0,Exterran Holdings,8.0,723251.0
Sei271,263066.0,Corpus Christi,O,Winona,Seidman,3.0,,M,69.0,830.0,Penn National Gaming,5.0,3755553.0
Cav272,,Santa Rosa,R,king-haut,Cavasin,0.0,1.0,M,69.0,441.0,PetSmart,,757755.0
Har273,453776.0,Burlington,R,DARLENE,Hartell,3.0,1.0,D,80.0,484.0,First Data,2.0,3610784.0
Nau274,494609.0,Overland Park,O,Deana,Naugle,4.0,5.0,,14.0,653.0,Liz Claiborne,8.0,2994154.0
Ste275,233618.0,Huntsville,R,Laurette,Stegman,0.0,2.0,D,39.0,727.0,Alcoa,7.0,612241.0
Cho276,,Berkeley,O,Renell,Choo-kang,1.0,,U,0.0,535.0,Perini,0.0,1352198.0
Lux277,154521.0,Casper,R,Meriann,Luxford,5.0,4.0,W,59.0,320.0,Hudson City Bancorp,9.0,2534935.0
Far278,438162.0,Toledo,O,KATALIN,Farnsworth,4.0,4.0,W,60.0,775.0,Sigma-Aldrich,1.0,3189762.0
Shi279,352602.0,Cheyenne,O,Gayel,Shinjo,3.0,4.0,M,4.0,606.0,Plains Exploration,,447872.0
Pip280,194788.0,Fresno,O,Lourdes,Piperni,4.0,2.0,S,74.0,,W.R. Berkley,5.0,3207012.0
Sug281,437119.0,Sacramento,O,Jooran,Sugarman,0.0,1.0,W,66.0,685.0,Cooper-Standard Holdings,6.0,303926.0
Kum282,66431.0,Fargo,O,Damian,Kumamoto,0.0,5.0,M,36.0,770.0,Ryder System,5.0,3685802.0
LOR283,380368.0,Rapid City,O,teressa,LORENZO,4.0,4.0,M,55.0,694.0,Merck,4.0,3180558.0
KUR284,7377.0,Raleigh,O,Phedra,KURIAN,1.0,3.0,D,57.0,530.0,Chubb,4.0,
ser285,87533.0,Oshawa,O,Flora,serbin,5.0,0.0,S,76.0,609.0,Cummins,1.0,3507884.0
Ado286,76061.0,Yellow Knife,O,ezmeralda,Adolfie,2.0,4.0,M,63.0,619.0,Advance Auto Parts,3.0,2230968.0
Bol287,486482.0,Casper,O,Clary,Bolgos,4.0,3.0,M,76.0,821.0,Airgas,7.0,814197.0
sav288,436307.0,Oshawa,O,Yokan,savanh,4.0,,M,22.0,553.0,Mattel,6.0,2254862.0
Mar289,420621.0,Bismarck,O,PATRIZIA,Marco,,0.0,D,,529.0,Rite Aid,,91935.0
Bar290,187944.0,Calgary,O,Ileane,Bartush,1.0,1.0,W,7.0,507.0,Forest Laboratories,4.0,1818938.0
Woo291,146651.0,Ontario,O,olivia,Woodhall,0.0,2.0,S,4.0,726.0,Pioneer Natural Resources,8.0,177543.0
Bir292,118757.0,San Diego,O,yolande,Biray,2.0,1.0,,39.0,684.0,H&R Block,8.0,3078579.0
Lav293,467906.0,Yellow Knife,O,Kitson,Lavelle,1.0,1.0,U,84.0,,Colgate-Palmolive,4.0,1222308.0
Mcm294,89920.0,Palmdale,O,Abdullah,Mcmichael,0.0,0.0,S,26.0,314.0,CBS,7.0,3341105.0
Pau295,43770.0,Stockton,O,vradmin,Paulhus,,1.0,S,72.0,,Cytec Industries,4.0,3128005.0
Lea296,435272.0,Cincinnati,U,LEUNG,Leathers,2.0,4.0,W,20.0,645.0,Calumet Specialty Products,9.0,
Seh297,464094.0,Winnipeg,R,collen,Sehgal,3.0,1.0,U,100.0,713.0,Popular,8.0,
hit298,474686.0,Omaha,O,Constancy,hitchcock,0.0,3.0,U,83.0,357.0,Patterson-UTI Energy,9.0,594723.0
GAS299,106730.0,Iqaluit,U,ERNESTO,GASS,1.0,,D,45.0,649.0,Viacom,5.0,787771.0
hue300,97186.0,West Covina,,wing-man,huether,1.0,1.0,M,56.0,835.0,Calumet Specialty Products,0.0,148371.0
Kle301,161132.0,Overland Park,O,FAWN,Kletchko,4.0,1.0,M,65.0,,AMR,0.0,2760822.0
Win302,393718.0,Brownsville,R,PRYOR,Winsborrow,2.0,,M,96.0,629.0,Olin,1.0,2240874.0
Mar303,31765.0,Sioux Falls,O,Ofelia,Marcheck,3.0,2.0,U,40.0,587.0,Bon-Ton Stores,1.0,3676798.0
SWA304,411526.0,Jacksonville,R,elyssa,SWANSTON,0.0,3.0,M,51.0,786.0,Werner Enterprises,8.0,1137557.0
Joy305,316374.0,Erie,O,Evvie,Joyner,4.0,3.0,M,85.0,415.0,PepsiCo,10.0,978089.0
mcr306,233970.0,Saskatoon,O,yan-zhen,mcrann,5.0,4.0,S,11.0,791.0,American Electric Power,5.0,3268379.0
Pre307,185988.0,St. Petersburg,R,Alka,Presley,3.0,5.0,M,100.0,413.0,Community Health Systems,0.0,2476914.0
HIN308,443246.0,Toronto,O,Laz,HINDLE,2.0,5.0,M,51.0,428.0,IAC/InterActiveCorp,7.0,
Sel309,474421.0,Spokane,O,Ashlee,Seliske,1.0,1.0,W,,810.0,Jack in the Box,10.0,3405002.0
Wea310,256222.0,Long Beach,U,AUGUSTA,Weathersbee,2.0,0.0,U,39.0,324.0,U.S. Bancorp,2.0,1958810.0
TOM311,396342.0,Fort Worth,O,Helga,TOMLIN,4.0,1.0,,47.0,587.0,PharMerica,6.0,1941022.0
Ens312,4870.0,Orlando,,Partick,Enstone,0.0,1.0,,,700.0,AGL Resources,1.0,1309748.0
Ger313,379475.0,Lakewood,O,ALYS,Gerlt,2.0,3.0,S,66.0,734.0,Arkansas Best,,3632370.0
Bat314,422366.0,Huntington,,OVILA,Battiston,4.0,2.0,S,83.0,651.0,BorgWarner,0.0,2475001.0
LON315,67927.0,Hampton,R,abby,LONSDALE,4.0,4.0,W,49.0,555.0,Pride International,,2075664.0
Tun316,363160.0,Oceanside,R,koral,Tunali,4.0,2.0,M,,614.0,DaVita,1.0,1250329.0
eis317,419888.0,Winston-Salem,O,BEVYN,eisen,4.0,2.0,M,73.0,794.0,Xerox,8.0,212451.0
Vuc318,229870.0,Norfolk,U,maskell,Vucinich,1.0,5.0,D,86.0,482.0,Republic Services,8.0,3049747.0
bea319,158840.0,Birmingham,O,Charlsey,beals,0.0,5.0,U,48.0,591.0,Cephalon,2.0,2417447.0
Fer320,430061.0,Philadelphia,O,Annick,Fergusson,1.0,0.0,U,,566.0,,8.0,2612998.0
Soo321,194526.0,Boise,O,GURSHARAN,Sood,0.0,,M,37.0,381.0,National Fuel Gas,6.0,734375.0
Bir322,424188.0,Fullerton,O,garnette,Birkwood,0.0,2.0,D,68.0,374.0,Target,7.0,3717995.0
Ver323,470701.0,Regina,O,nguyet,Verhotz,0.0,0.0,U,,328.0,Expedia,,956825.0
De 324,404911.0,Sandy,O,KORRIE,De souza,1.0,,S,66.0,807.0,Hudson City Bancorp,8.0,
Bla325,,Mesa,O,Nazi,Blackburn,3.0,4.0,S,14.0,311.0,PharMerica,1.0,2390111.0
Hur326,436285.0,Provo,O,Nance,Hurd,5.0,3.0,S,69.0,647.0,Men's Wearhouse,5.0,3576639.0
ray327,391695.0,Kitchener,O,Corny,rayner,0.0,4.0,,35.0,622.0,Williams,,339669.0
nix328,479851.0,Idaho Falls,R,DANIELLE,nixon,3.0,0.0,U,78.0,570.0,SPX,7.0,2731417.0
zag329,409873.0,Allentown,R,bell,zagorski,4.0,5.0,S,33.0,840.0,BE Aerospace,8.0,2179616.0
Roi330,245133.0,Waterbury,O,Jany,Roithmaier,0.0,4.0,M,77.0,389.0,Wells Fargo,2.0,
