AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,Country,Phone,NumberCars,NumberChildren,MaritalStatus,Age
Kir1408,Williams-Sonoma,Kirouac,402.0,80660.0,1322 OASIS DRIVE,2.0,Greensboro,2270741.0,O,Manitoba,Canada,1-741-451-3570,1.0,3.0,M,40.0
ber1409,Brightpoint,bergeson,459.0,20363.0,16512 rio grande east,,Yonkers,1362251.0,O,Alberta,Canada,1-057-953-5828,2.0,3.0,U,4.0
pol1410,Weis Markets,poley,823.0,341461.0,15932 whale upper,3.0,Kitchener,3863190.0,O,MI,United States of America,1-074-337-8861,4.0,5.0,U,65.0
MOU1411,MSC Industrial Direct,MOULTON,738.0,397314.0,19744 taylor crest street,0.0,Sunnyvale,20910.0,U,MI,Canada,1-283-517-3233,,4.0,U,29.0
Sto1412,Ball,Stowe,532.0,448123.0,18791 richmond south,4.0,New Orleans,3505829.0,O,MS,United States of America,1-855-285-1143,2.0,0.0,U,14.0
Rei1413,Catalyst Health Solutions,Reichow,394.0,97211.0,5835 BITTERCREEK NORTH,1.0,Sacramento,3127863.0,O,WY,Canada,1-212-091-2183,0.0,,U,83.0
mej1414,AGL Resources,mejdal,793.0,395539.0,12543 edgewood avenue,0.0,Mobile,464964.0,O,Nova Scotia,United States of America,,2.0,4.0,M,8.0
zub1415,M&T Bank Corp.,zubricki,765.0,428472.0,22802 alonzo avenue,10.0,Hayward,,O,MS,Canada,1-530-017-1948,5.0,5.0,U,13.0
Hai1416,Bemis,Haigh,574.0,250024.0,22186 viking street,4.0,Hilo,1265549.0,O,CT,United States of America,1-883-844-4809,3.0,1.0,W,
bri1417,Adobe Systems,brightwell,380.0,429284.0,1701 gold east,1.0,Sterling Heights,3047478.0,O,Quebec,United States of America,1-499-792-2473,1.0,2.0,M,43.0
BAR1418,LKQ,BARHAM,369.0,316311.0,3690 PLUMB BOULEVARD,8.0,Santa Clara,2737122.0,R,MT,United States of America,1-915-118-9157,1.0,5.0,M,36.0
atl1419,Newmont Mining,atlantic,664.0,449359.0,9907 upton south,4.0,Madison,2940471.0,O,NM,United States of America,1-047-607-6290,2.0,4.0,M,
kum1420,Key Energy Services,kumamoto,768.0,284111.0,18830 smithdale street,9.0,Dayton,3846613.0,R,MO,United States of America,1-188-566-5521,2.0,1.0,M,29.0
cra1421,BJ's Wholesale Club,crawhall,604.0,218682.0,679 windsor west,1.0,Spokane,1240712.0,O,British Columbia,Canada,1-779-330-7735,2.0,4.0,M,72.0
Jen1422,Viacom,Jenkins,,,7266 cherry upper,2.0,Reno,2347150.0,R,NJ,United States of America,1-722-749-6972,0.0,2.0,M,69.0
ony1423,Huntsman,onyshko,801.0,466479.0,7458 denton boulevard,7.0,Newport News,,R,Ontario,United States of America,1-043-012-1235,2.0,3.0,S,31.0
and1424,Blockbuster,andrassy,413.0,88824.0,9907 upton south,3.0,Dayton,3959952.0,,NY,United States of America,1-321-952-3768,0.0,1.0,W,0.0
Sab1425,Oceaneering International,Sabol,484.0,84838.0,5810 sinclair park,5.0,Lowell,1609930.0,O,SC,United States of America,1-593-015-3350,,3.0,W,43.0
HAS1426,Freescale Semiconductor,HASHIMOTO,389.0,180953.0,24178 turtle creek street,1.0,Bellevue,3463678.0,R,WY,United States of America,1-794-985-9390,5.0,1.0,M,3.0
ber1427,Thrivent Financial,bergman,647.0,127651.0,3731 CAPITAL COURT,7.0,Portland,359148.0,O,UT,United States of America,1-872-826-6371,1.0,2.0,S,
mol1428,Protective Life,molnar,475.0,461641.0,12610 presido road,7.0,Ottawa,2118243.0,O,MT,United States of America,1-722-050-8438,3.0,2.0,U,33.0
Nem1429,Pacific Life,Nemeth,364.0,,22632 country road,2.0,Ottawa,2092878.0,R,Ontario,United States of America,1-567-610-8134,,5.0,M,64.0
nor1430,Constellation Brands,norczen,340.0,59965.0,8989 SPICEBRUSH STREET,2.0,Des Moines,403057.0,O,CO,United States of America,1-985-769-7168,,4.0,M,92.0
HUS1431,American Express,HUSSEIN,699.0,399662.0,6243 gaylord way,8.0,Salinas,2636894.0,R,MO,United States of America,1-799-509-0373,0.0,,M,16.0
KAY1432,Emerson Electric,KAYSER,353.0,134088.0,4144 lake park lane,4.0,Independence,1360004.0,O,AL,United States of America,1-983-800-5242,2.0,1.0,U,68.0
Soi1433,Avis Budget Group,Soin,351.0,25889.0,11480 FENNEL SOUTH,4.0,Garland,2922377.0,U,MT,United States of America,1-690-814-6452,1.0,5.0,W,47.0
Bun1434,Dun & Bradstreet,Bundschuh,339.0,425827.0,9023 TAMARIND RUE,6.0,Durham,1144785.0,R,WI,United States of America,1-332-461-0867,0.0,1.0,U,18.0
Kin1435,Owens & Minor,Kinahan,832.0,158093.0,13619 WITHERS UPPER,8.0,Kitchener,690738.0,O,TX,Canada,1-481-002-0139,3.0,3.0,U,49.0
JED1436,Broadridge Financial Solutions,JEDRYSIAK,717.0,190713.0,23822 marvin crescent,7.0,Dayton,791534.0,O,DC,United States of America,1-667-614-7770,2.0,3.0,U,
val1437,Tenneco,valerien,607.0,305355.0,17714 viking road,0.0,Augusta,400038.0,O,AR,United States of America,1-843-990-2613,3.0,5.0,D,66.0
Wen1438,Mirant,Wenham,722.0,132251.0,7751 DARLINGTON PARK,,Ann Arbor,2804529.0,O,ND,Canada,,1.0,3.0,M,17.0
ZIM1439,Symantec,ZIMMERMANN,560.0,289203.0,9863 BOLL BOULEVARD,3.0,Scottsdale,3705739.0,O,AK,Canada,1-824-968-9079,4.0,2.0,M,6.0
Yuh1440,Land O'Lakes,Yuhanna,327.0,425736.0,13347 NORWALK ROAD,1.0,Irvine,1798130.0,O,OH,United States of America,1-322-081-3232,1.0,0.0,M,80.0
Lat1441,Illinois Tool Works,Lathangue,747.0,70444.0,21245 weller way,5.0,Wichita,3502432.0,O,Ontario,Canada,1-819-895-0022,2.0,2.0,W,96.0
STO1442,Assurant,STOKOSKI,712.0,282725.0,22986 norfolk lane,1.0,Biloxi,2074888.0,,British Columbia,Canada,1-328-061-6071,2.0,0.0,,
pea1443,Brookdale Senior Living,peate,410.0,206554.0,7321 spring valley way,9.0,Durham,1140159.0,O,LA,United States of America,1-841-422-6394,2.0,5.0,M,67.0
ham1444,Biomet,hampson,317.0,85624.0,15883 BALTIC SOUTH,1.0,McAllen,1007843.0,,ME,United States of America,1-422-387-8423,4.0,1.0,S,73.0
ESH1445,Eaton,ESHELMAN,390.0,298008.0,3681 holly knoll crescent,0.0,Whitehorse,3454615.0,O,OR,United States of America,1-645-136-4323,,1.0,M,77.0
KOS1446,BlueLinx Holdings,KOSASIH,698.0,426550.0,2082 GEMINI COURT,,Stockton,1208329.0,O,WI,United States of America,1-251-197-9978,1.0,1.0,M,65.0
Hol1447,CVR Energy,Holland,400.0,188000.0,4640 BEDFORD PARK,0.0,Jacksonville,2078508.0,O,LA,United States of America,1-549-706-8037,3.0,3.0,M,
gor1448,Nordstrom,gores,306.0,146853.0,17442 TALLOWOOD UPPER,8.0,Oshawa,765655.0,O,Manitoba,United States of America,1-287-390-0344,1.0,1.0,W,94.0
dao1449,Cenveo,dao,748.0,488227.0,14835 westover boulevard,3.0,Beaumont,,U,AK,Canada,1-136-871-4853,3.0,5.0,S,42.0
fri1450,Aon,frie,382.0,135652.0,7527 whale drive,7.0,Raleigh,1197470.0,O,NJ,United States of America,1-718-839-1233,5.0,5.0,U,96.0
wes1451,Varian Medical Systems,westfall,353.0,91230.0,2792 pike court,1.0,Hollywood,180887.0,O,UT,Canada,1-513-262-1083,0.0,5.0,M,46.0
Rid1452,Noble Energy,Ridgway,620.0,155912.0,509 alicia avenue,,Pasadena,1500237.0,O,WI,United States of America,1-168-196-3269,1.0,2.0,S,3.0
REC1453,XTO Energy,RECEIVING,579.0,424742.0,18699 POTOMAC BOULEVARD,3.0,Fullerton,506636.0,O,OH,United States of America,1-124-350-1278,2.0,0.0,M,38.0
Cor1454,Jones Lang LaSalle,Corlett,487.0,,19611 mesa lane,10.0,Chicago,382143.0,O,UT,United States of America,1-965-637-7884,2.0,3.0,U,25.0
RUT1455,Global Partners,RUTHERFORD,,164284.0,2856 courtland east,6.0,Scottsdale,200505.0,O,IN,Canada,1-037-404-2204,4.0,3.0,,1.0
her1456,Smith International,hershberger,526.0,270824.0,1585 fulton drive,10.0,Vancouver,145414.0,R,IL,United States of America,1-902-506-5132,2.0,4.0,M,12.0
EAR1457,Hudson City Bancorp,EARNHARDT,587.0,2995.0,947 mcshann avenue,4.0,Fairbanks,789534.0,O,MO,United States of America,1-338-283-6126,2.0,2.0,W,83.0
Hew1458,Teradata,Hews,835.0,284237.0,14987 oak grove west,4.0,Ottawa,747028.0,,VA,United States of America,1-500-865-6694,2.0,,U,94.0
Sch1459,,Schrang,483.0,10797.0,16568 bellflower north,1.0,Baltimore,2365399.0,O,AR,United States of America,1-561-743-3674,5.0,0.0,S,
wai1460,eBay,waines,495.0,67931.0,13352 beauregard lower,4.0,Erie,2593403.0,O,DE,Canada,1-559-120-2354,5.0,1.0,U,27.0
kri1461,PNC Financial Services Group,kriegler,562.0,428362.0,13890 SNEAD PARK,,San Antonio,1373375.0,O,VT,United States of America,1-975-153-0698,0.0,3.0,M,31.0
Tow1462,,Townley,654.0,396053.0,20156 southlake drive,6.0,Vallejo,1126411.0,R,NV,United States of America,1-463-873-6723,4.0,4.0,U,78.0
Cha1463,Gilead Sciences,Chappell,699.0,340866.0,12787 holly court,0.0,Lansing,2231842.0,O,ND,United States of America,1-219-554-2664,,1.0,U,74.0
aok1464,Scholastic,aoki,627.0,,17194 VALITA WEST,6.0,San Buenaventura,1179864.0,O,WA,United States of America,1-689-127-0750,2.0,4.0,S,24.0
Ser1465,Cintas,Seroka,761.0,184776.0,18716 greene drive,6.0,Toledo,1887611.0,O,IN,United States of America,1-314-585-7408,3.0,2.0,M,42.0
Pro1466,Amphenol,Procca,364.0,351384.0,2560 WILLOWLAKE ROAD,8.0,Pembroke Pines,3818897.0,O,OK,Canada,1-207-082-1499,3.0,5.0,U,43.0
Lei1467,PC Connection,Leitch,425.0,465062.0,22645 rosedale lane,5.0,Corona,1557145.0,O,IL,United States of America,1-504-108-2295,0.0,1.0,U,91.0
kri1468,Verizon Communications,kristjanson,569.0,313615.0,24943 jack road,10.0,Providence,3743113.0,,AZ,Canada,1-333-035-4890,,4.0,S,70.0
Bab1469,National Fuel Gas,Baber,,385145.0,1194 burgoyne lower,10.0,Washington,267902.0,O,WY,United States of America,1-623-256-9129,2.0,4.0,M,36.0
DIP1470,Belk,DIPIERRO,584.0,265547.0,22760 SAVANNAH BOULEVARD,9.0,Palmdale,1554714.0,O,MS,United States of America,1-682-574-9701,0.0,4.0,M,95.0
pin1471,Calumet Specialty Products,pineau,738.0,210242.0,17021 edwards crescent,9.0,Casper,1785849.0,O,WY,United States of America,1-909-879-4150,4.0,3.0,D,66.0
Hau1472,Perot Systems,Hautanen,432.0,14168.0,22201 westmere north,5.0,Denver,3000691.0,O,CT,United States of America,1-183-178-5917,0.0,2.0,M,16.0
Bin1473,H&R Block,Binnington,,28104.0,14495 valita road,7.0,Atlanta,3170300.0,O,DC,United States of America,1-847-669-3845,1.0,1.0,M,86.0
Pir1474,Martin Marietta Materials,Pirkey,758.0,59747.0,19119 FOUR POINTS CRESCENT,8.0,Atlanta,1789875.0,O,CA,Canada,1-976-903-4058,5.0,0.0,M,46.0
Gra1475,General Mills,Gravitt,354.0,89818.0,590 cedar crescent,5.0,Simi Valley,2698625.0,O,Quebec,United States of America,1-499-860-2810,5.0,1.0,M,21.0
ROZ1476,,ROZUMNA,837.0,189590.0,6667 regal bluff road,10.0,Tucson,3471479.0,O,WY,United States of America,1-166-910-8873,4.0,5.0,M,78.0
Har1477,Xcel Energy,Harold,405.0,328668.0,5359 gaylord lane,6.0,Yellow Knife,1921541.0,O,DE,United States of America,1-136-594-1087,3.0,5.0,M,70.0
ket1478,Vulcan Materials,ketchum,707.0,31540.0,2995 robbins south,,El Monte,3611018.0,R,IL,United States of America,1-888-057-7581,2.0,2.0,W,35.0
Hol1479,General Electric,Hollenbeck,811.0,130384.0,20487 vickery lower,0.0,St. Johns,2973756.0,O,Saskatchewan,United States of America,1-678-590-3942,0.0,1.0,M,89.0
obr1480,Windstream,obrecht,616.0,86950.0,1681 KETCH LANE,3.0,Durham,3055483.0,R,WY,United States of America,1-516-564-1148,5.0,0.0,M,37.0
Laf1481,Hasbro,Laflamme,764.0,445785.0,22190 saunders street,4.0,Rockford,3458800.0,O,OR,United States of America,1-815-923-2513,5.0,1.0,M,65.0
Bit1482,,Bittman,603.0,45116.0,11483 bonaventure park,1.0,Erie,101009.0,,NE,United States of America,1-732-516-4962,,4.0,M,84.0
irv1483,Starbucks,irving,738.0,139863.0,1253 kingsbridge upper,5.0,Thousand Oaks,2274366.0,U,VA,United States of America,1-824-110-6454,,4.0,M,9.0
mos1484,Yahoo,mosley,417.0,2738.0,7046 LANDERA STREET,4.0,Warren,1663960.0,O,OK,United States of America,1-652-879-2108,5.0,4.0,M,63.0
Dem1485,KBR,Demidenko,487.0,141116.0,8701 vendo south,1.0,Hamilton,1704190.0,O,Manitoba,United States of America,1-186-422-8260,1.0,5.0,M,58.0
Mcg1486,Textron,Mcguigan,725.0,441116.0,8072 HUGHES WEST,5.0,Provo,,O,WI,United States of America,1-656-662-2201,4.0,1.0,M,99.0
har1487,Occidental Petroleum,hartin,667.0,248359.0,7154 stuart street,2.0,Buffalo,2808793.0,R,CT,United States of America,1-503-287-5549,5.0,5.0,U,44.0
PAT1488,Energy Future Holdings,PATCHSQA,305.0,65756.0,20039 DECATUR EAST,4.0,Cleveland,3196105.0,O,WI,United States of America,1-178-317-4258,3.0,1.0,S,98.0
COU1489,Amerco,COURTNEY,403.0,290793.0,24683 MEADOWLARK BOULEVARD,2.0,West Covina,3544876.0,O,Ontario,United States of America,,4.0,4.0,D,16.0
Ker1490,OfficeMax,Kerner,569.0,129732.0,20823 WEST CHAPEL AVENUE,10.0,Milwaukee,1670772.0,O,NV,United States of America,1-108-050-9807,5.0,3.0,S,79.0
Lyo1491,Teradata,Lyons,344.0,53133.0,6072 wesleyan lower,9.0,Buffalo,540493.0,R,British Columbia,United States of America,1-550-271-1876,0.0,1.0,U,39.0
Grz1492,Navistar International,Grzesik,421.0,405337.0,181 nowita drive,1.0,Orange,1555520.0,O,Manitoba,United States of America,1-474-997-1416,4.0,2.0,U,100.0
DON1493,Smithfield Foods,DONOHOE,745.0,155083.0,22863 tanner street,9.0,Norfolk,1846931.0,R,WI,Canada,1-656-672-9096,2.0,4.0,D,30.0
hub1494,National Semiconductor,hubers,754.0,,11930 ALABAMA SOUTH,9.0,Buffalo,434760.0,O,MD,Canada,1-800-584-3210,1.0,1.0,D,93.0
Vas1495,Laboratory Corp. of America,Vasilopoulos,542.0,91449.0,6480 rockhill crescent,8.0,Bakersfield,198000.0,O,SC,United States of America,1-439-654-9673,0.0,3.0,S,53.0
CRI1496,Itron,CRISWELL,427.0,239766.0,4437 stonehill drive,4.0,Philadelphia,1724612.0,O,Saskatchewan,United States of America,1-932-897-9544,1.0,3.0,M,79.0
FRI1497,Advance Auto Parts,FRIESEN,523.0,53266.0,13112 lynnfield east,2.0,New York,103055.0,R,MI,United States of America,1-449-834-6963,4.0,0.0,D,
Bau1498,Owens-Illinois,Baumberg,407.0,,17973 scanlin north,0.0,Laredo,3328645.0,O,New Brunswick,Canada,1-631-174-6058,4.0,2.0,M,24.0
lor1499,Southwest Gas,lorenzo,433.0,10853.0,7785 rusk boulevard,10.0,Fremont,,O,ID,Canada,1-113-004-7988,2.0,1.0,D,9.0
SHA1500,Huntington Bancshares,SHAMBLIN,641.0,90003.0,1191 highland park lane,3.0,Salem,1466155.0,O,DC,United States of America,1-109-833-5901,0.0,3.0,M,90.0
sch1501,Campbell Soup,schavone,704.0,326214.0,21665 GEMINI EAST,8.0,Garland,812636.0,O,NE,United States of America,1-180-822-0026,0.0,2.0,U,58.0
kam1502,E.W. Scripps,kamal,768.0,85603.0,888 bonaventure west,7.0,St. Petersburg,2635070.0,O,ME,United States of America,1-118-536-3025,3.0,3.0,U,9.0
Sel1503,Total System Services,Selkirk,648.0,75465.0,17947 ventura east,8.0,Washington,847812.0,U,Saskatchewan,United States of America,1-350-411-9708,1.0,5.0,S,
Ghe1504,Manitowoc,Ghelarducci,401.0,273914.0,18458 yorkchester west,10.0,Corona,382620.0,O,VT,United States of America,1-111-023-7187,1.0,4.0,M,81.0
SHI1505,Phoenix,SHIBBERU,548.0,165836.0,18688 eaton drive,4.0,Independence,3389560.0,O,FL,Canada,,4.0,1.0,W,33.0
Abo1506,Landstar System,Abou-ezze,666.0,489340.0,20940 shearer drive,6.0,Savannah,898322.0,R,CA,United States of America,1-086-789-6519,3.0,3.0,S,59.0
LAH1507,Mueller Industries,LAHEY,745.0,485480.0,14778 palm south,8.0,Whitehorse,3489904.0,O,WI,Canada,1-314-758-5852,5.0,0.0,M,23.0
Bol1508,Invacare,Bolli,310.0,202294.0,17723 ridgelea lane,5.0,Cincinnati,324039.0,O,ID,United States of America,1-870-655-0049,4.0,4.0,S,13.0
fis1509,Alliant Techsystems,fisprod,419.0,434289.0,5822 EDWIN BOULEVARD,7.0,West Covina,492431.0,O,MI,Canada,1-578-045-5351,0.0,1.0,M,17.0
JOI1510,Sonic Automotive,JOINER,310.0,249525.0,17334 LAVENDER STREET,7.0,Birmingham,884983.0,O,ND,Canada,1-243-279-2993,2.0,1.0,M,92.0
Jak1511,Unified Grocers,Jakstys,490.0,123780.0,7819 green park,0.0,Winnipeg,3928613.0,R,MI,Canada,1-897-141-1298,4.0,3.0,W,17.0
Sur1512,Costco Wholesale,Surazski,800.0,121866.0,11480 fennel south,0.0,Victoria,2774428.0,O,IA,United States of America,1-090-633-2787,5.0,0.0,W,10.0
Hel1513,PPG Industries,Heller,450.0,476710.0,2798 1st east,9.0,Coral Springs,646041.0,O,IN,United States of America,1-752-622-8759,1.0,3.0,M,64.0
pre1514,Packaging Corp. of America,preville,643.0,399528.0,18583 granbury street,2.0,Arlington,2973599.0,O,ND,United States of America,1-591-778-8688,2.0,5.0,S,53.0
Gli1515,,Glinski,820.0,172693.0,20622 mcafee court,6.0,Durham,2894887.0,O,CO,United States of America,1-186-807-2475,0.0,3.0,M,88.0
ann1516,International Game Technology,annabelle,352.0,309846.0,22461 morton east,2.0,Santa Ana,2103192.0,O,IA,United States of America,1-158-639-9180,4.0,2.0,U,9.0
Kno1517,ScanSource,Knowles,820.0,476193.0,6244 havenridge boulevard,5.0,Cedar Rapids,3085760.0,U,MA,United States of America,1-957-311-2551,3.0,2.0,U,85.0
Mic1518,Simon Property Group,Michailov,470.0,295909.0,13142 VINSON LANE,10.0,Iqaluit,1234065.0,U,Nova Scotia,United States of America,1-454-844-5285,1.0,5.0,S,79.0
efs1519,CVS Caremark,efstration,624.0,148902.0,10014 MERCER LOWER,4.0,Corpus Christi,3173199.0,R,TX,United States of America,1-994-912-9389,2.0,3.0,,50.0
Har1520,Medco Health Solutions,Harman,693.0,80132.0,2808 hancock north,3.0,El Monte,1106177.0,O,VA,United States of America,1-308-526-0408,,5.0,U,13.0
HOL1521,Catalyst Health Solutions,HOLDER,736.0,104978.0,19551 wainwright lane,6.0,Richmond,104805.0,O,MD,United States of America,1-546-474-3897,1.0,2.0,D,2.0
als1522,Rockwell Automation,alshabout,573.0,304295.0,15818 DAVIE EAST,5.0,Huntington Beach,191852.0,O,KY,Canada,1-834-081-4944,5.0,4.0,U,55.0
Bas1523,SLM,Bashyam,445.0,382676.0,11678 newport news lower,10.0,Glendale,1016522.0,O,ND,Canada,1-653-883-4810,1.0,0.0,M,57.0
hit1524,Beacon Roofing Supply,hitchings,548.0,13829.0,17594 neilson west,8.0,Hayward,751262.0,O,TX,United States of America,1-068-884-2909,3.0,5.0,D,65.0
BAL1525,Huntington Bancshares,BALOGH,324.0,251874.0,17595 tahoe east,7.0,Worcester,1193509.0,O,IL,United States of America,1-369-222-7038,1.0,0.0,M,49.0
lil1526,Arch Coal,lilleniit,348.0,233030.0,335 floresta north,5.0,Madison,1265027.0,O,Alberta,United States of America,1-122-338-0001,,5.0,U,54.0
BRA1527,Cooper-Standard Holdings,BRANHAM,581.0,414795.0,10792 trail lake road,3.0,Hilo,,O,ID,United States of America,1-708-984-3571,4.0,3.0,W,61.0
BIG1528,Nalco Holding,BIGLEY,692.0,366359.0,24396 mulberry avenue,7.0,Indianapolis,80680.0,O,FL,United States of America,,1.0,,S,31.0
Qui1529,,Quinones,345.0,433018.0,9645 hayden boulevard,,Beaumont,715481.0,R,Quebec,United States of America,1-882-813-7777,2.0,0.0,M,
Chi1531,Burger King Holdings,Childress,524.0,375372.0,18955 spruce street,4.0,Detroit,1366427.0,O,RI,United States of America,1-977-563-3107,1.0,1.0,W,55.0
gos1532,Ingles Markets,goswick,742.0,368074.0,9400 juniper west,10.0,Abilene,1583171.0,O,KS,United States of America,1-173-251-6874,2.0,3.0,U,94.0
smy1533,Modine Manufacturing,smyth,,453138.0,16271 vista south,5.0,St. Petersburg,777929.0,,OR,United States of America,1-874-604-3289,0.0,5.0,M,67.0
DEM1534,Blockbuster,DEMOREST,465.0,404914.0,19336 BOLL DRIVE,8.0,Moreno Valley,3836423.0,,NM,United States of America,1-144-460-9212,0.0,1.0,W,55.0
zur1535,Emerson Electric,zurl,393.0,,1821 9TH SOUTH,8.0,Pasadena,2819864.0,R,MO,United States of America,1-208-527-9666,2.0,3.0,U,0.0
MAC1536,Cummins,MACGILLIVRAY,449.0,213892.0,12782 LENWOOD SOUTH,0.0,Irving,1054065.0,U,PA,United States of America,1-488-190-3987,0.0,4.0,M,16.0
Rob1537,Verso Paper,Robart,346.0,15212.0,3388 concord crescent,3.0,Fort Collins,112727.0,U,NM,Canada,1-928-609-5956,5.0,1.0,M,86.0
Mat1538,PPL,Mathewson,479.0,181008.0,2446 forest lane,3.0,New York,2913410.0,O,RI,United States of America,1-525-753-2190,3.0,4.0,D,61.0
hav1539,H&R Block,haveman,457.0,164110.0,23755 FROSTWOOD LOWER,5.0,Fort Worth,3502000.0,,MA,Canada,1-133-814-6815,5.0,2.0,W,39.0
Bos1540,Boston Scientific,Bosy,403.0,356260.0,11961 BENINGUS RUE,4.0,Huntington,3142114.0,O,New Brunswick,United States of America,1-028-897-9680,4.0,1.0,M,50.0
nal1541,,nall,768.0,434372.0,23897 eagle rue,6.0,St. Catharines,461981.0,,TN,United States of America,1-820-635-5662,5.0,0.0,M,7.0
FER1542,Scana,FERGUSSON,609.0,322772.0,20400 walnut hill avenue,8.0,Houston,866135.0,O,British Columbia,United States of America,1-993-027-8092,2.0,1.0,M,89.0
Rei1543,Cinemark Holdings,Reich,685.0,103115.0,22712 PRAIRIE CRESCENT,8.0,St. Paul,2180522.0,O,MS,United States of America,1-889-516-6723,0.0,4.0,U,
spi1544,BJ Services,spieker,463.0,87172.0,16364 BUCKEYE LANE,5.0,Independence,1275045.0,O,TN,United States of America,1-195-535-4681,4.0,5.0,U,18.0
kle1545,Genworth Financial,kleynenbergntntia,344.0,46053.0,2845 trafalgar east,3.0,Santa Clarita,3348211.0,O,NY,Canada,1-571-237-3189,1.0,1.0,,19.0
COS1546,Warner Music Group,COSSOTA,444.0,432692.0,7726 TALLOWOOD UPPER,0.0,Warwick,1858209.0,O,Manitoba,Canada,1-930-146-1088,0.0,3.0,M,49.0
but1547,Berkshire Hathaway,butvich,529.0,8221.0,12493 arthur court,8.0,San Bernardino,1913209.0,R,Ontario,United States of America,1-190-976-1557,,4.0,W,50.0
Boy1548,Ferrellgas Partners,Boyce,755.0,449503.0,3797 rutgers park,9.0,Wichita,1290523.0,O,MA,United States of America,1-095-422-7674,4.0,5.0,S,
pat1549,West,paterson,829.0,498285.0,10959 throckmorton east,10.0,Grand Rapids,3837125.0,R,OH,United States of America,1-159-540-7650,2.0,4.0,W,1.0
Kru1550,VeraSun Energy,Krueger,,32882.0,13276 WESTELLA UPPER,,Virginia Beach,3379915.0,O,AL,United States of America,1-305-425-6318,,3.0,S,
laf1551,Coca-Cola Enterprises,laforge,776.0,426830.0,24313 congress crescent,4.0,Greensboro,2851495.0,O,AR,United States of America,1-542-152-2258,0.0,5.0,U,89.0
san1552,NSTAR,sansom,431.0,389213.0,19526 foster rue,3.0,Mobile,3365608.0,U,VT,United States of America,1-626-445-0049,2.0,1.0,U,72.0
COP1553,Enbridge Energy Partners,COPPEDGE,803.0,188555.0,23011 la cienega lower,0.0,Chula Vista,2266979.0,U,SD,United States of America,1-146-871-3093,2.0,0.0,D,90.0
buc1554,Maxim Integrated Products,buchanan,792.0,34647.0,5569 sandpoint park,6.0,Vallejo,3100394.0,O,IL,United States of America,1-080-899-3805,3.0,5.0,U,81.0
NET1555,Baker Hughes,NETTO,564.0,241005.0,9212 SILVER CRESCENT,9.0,Buffalo,2086714.0,O,MS,Canada,1-407-616-3663,3.0,4.0,M,25.0
Gac1556,Catalyst Health Solutions,Gach,322.0,16223.0,11812 prairie avenue,6.0,Great Falls,2873908.0,U,CT,United States of America,1-003-304-9528,5.0,2.0,M,82.0
D'A1557,M&T Bank Corp.,D'ANJOU,685.0,136870.0,8967 PENN RUE,8.0,Plano,2535519.0,R,DE,United States of America,1-302-410-8130,0.0,4.0,M,31.0
dud1558,PSS World Medical,dudgeon,468.0,79941.0,17059 california east,7.0,Santa Fe,181870.0,O,VT,United States of America,1-184-336-0567,5.0,3.0,M,59.0
CHI1559,Air Products & Chemicals,CHILDREE,697.0,388810.0,16656 stuart west,9.0,St. Johns,1288205.0,R,DE,Canada,1-768-893-7223,,0.0,D,23.0
