AgencyID,OwnOrRentFlag,FirstName,MaritalStatus,PostalCode,NetWorth,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,City,State,Country
ADP6735,R,vblziwdymbwfbjewnsbtnsniv,,WBGCLHY,1654218.0,ADPUCWNUHCUVNGS,F,,HUMMJOBHFYYSWTKIRVEHBAPPGKQOMGNZXPSKPAXUEAKOIDRXOOEVCMLKJGCEED,Bxyjkhwofqezfrgp,Spokane,ND,United States of America
Rgf6736,O,Zxwufycoanaxcurvwykpgquiwf,U,kgupmmmtpji,2979359.0,Rgftqpnuasmfezzkmxxwnfmleyyatl,,M,mkioqdtaccbydixqdfnfvdkffgfizmutstoicpqvdcou,Pusezzxgcrepkvoovensuiklkawrxaefzwdjngmnuowtnvczil,Anchorage,AR,United States of America
tqs6737,O,mxjrfmhykweucqgxmngb,W,Crcmrmtszue,2214009.0,tqsuzxojagvslufap,,f,OJQDTNWKNAUPUGEKTQGJER,Gccsxetggynjfudufgetbczzltlp,Fayetteville,MT,United States of America
Uvu6738,O,Pkwgqbibqtrhtdcipesspciufovvy,W,GQRFKPIM,2295665.0,Uvuooamcsghspxszylo,K,,Kojpdkaqtlqakwazqkeonuefildozhwqkcbcpkxprt,XCGUCQ,El Paso,WV,United States of America
Kzo6739,O,shradrdlfqhbcxgc,S,sccdd,1607108.0,Kzoetmjqfyxebagunkhigbsrwtdvov,J,,Vupqhkxmo,Flfurwqqbjrvnsbqxmslxofrzieyupkgewlbocnybbknhsoyzwydpiysztulbmcwytyctcuxjlcbtzei,Wichita,AL,United States of America
acr6740,U,Otkjvqbwhrky,W,Yptte,2152655.0,acrldfiojuyu,b,,Nzcxprwxvlxmhhnigdghpkiofhjtqdrciyrqoetmfjwxirfburfclktsfnhktcpjiqcyuwn,Hzfjrqyav,Knoxville,SC,United States of America
Ewv6741,O,kdoumgthtzbzgntokpqlszkch,M,ebuanmrjrsdr,3357420.0,Ewvdyyjf,z,,LWMDJFJJCUHIOWWZBSXAFAFVOQVERFLESHBTWEXBMEY,nmmucdklxgxrkwc,Memphis,NH,Canada
Brl6742,O,Mkbrkp,M,IFMWAESOXAH,1228408.0,Brlwnfiscygagpcxrforbmcqpq,,,KQAIBXRNPNFTFFMDDSVQZBOCJGPUPLAYK,Jvbuhvjzdysepryxyijsvzkihimhfztvffqrcnxbbwucxiqjylucwhxpfyltxtmjdyhwldlb,Durham,CT,United States of America
Xuc6743,O,XGDJTOQEDVIWYNNJXOIFPPKEMYBK,D,Rtbpnsivk,3736345.0,Xucihx,D,m,FCZAWHJNOJDGDNPH,Hazlarmsyglzxozoslsojhqmzrntvefajmhsnauiqqoxodizzimmnupfpl,Erie,Prince Edward Island,United States of America
Ftl6744,R,KDWRVVNKGEWGJ,W,FHEDCY,2480051.0,Ftliztdjhoerjhgzmxkrnwq,,m,elffxsptlkjrhqlvrvrslofvimfcmkhmypffojhjjskilsh,GNVJOZBTLWAGJUMKADFOIGXGBQMKS,Warwick,MS,United States of America
Cxe6745,O,Cqesrwxrucjjpcfosgbywgh,M,Htufqnktdq,3333082.0,Cxekmjpduekspzflbgsrtfhopk,,,TFHABBYASSUYZQCDJVXWWPNCIYPVYQGVPIKNN,CDUQMFHSQGGD,Lexington,Ontario,United States of America
Duh6746,O,solqaeitjkzbwlbtp,M,puxqifrht,2272114.0,Duhuuwqqyqb,f,,EWTTLKTKPWDLAKLUOBSLZBSAFNIQTPCDKKZXAHITTGNOGOVPNJKZDU,QAWOAFMGUOQQMRUFVRMTMRDDLZIUWACVEPTTFZFHGHESICVGNUNEJKXJKUXOUZIHVQDDE,Richmond,VT,United States of America
tow6747,R,Pysckno,M,OSKUCYSUI,170199.0,towwviqmrkvqjoxddyhpwtlrkyqkb,I,,Waebqrzatjsbwylochlpdyzypniubpxypvzrtrbwjnc,vparqkaqwjwdjjfjugjsdotaemsuootfvrlmrqe,Pembroke Pines,VT,United States of America
Kgm6748,O,Xahtdsgkswkbaikiktp,S,Qvupl,3859588.0,Kgmzxcisteyfrhbz,I,,ZKLTQXITYERHSWUVLBZSMXVISSUWAT,xbzglwbjqjoduzreclqwiinmuoebolajnh,Saint John,NE,
WIE6749,R,shdru,,ihtfcsj,3237879.0,WIEBQCIFYGHGJAGZMPUQRJBEBJJ,,,,Cizxnrckbcljzzxxxhohijgrlyfrqdgwqddeolgmlbscpgnsddmncqvoqphbvpmdosqoznln,Corpus Christi,TX,United States of America
FQA6750,O,Wjydpumajeebatvzwzyawhegwr,S,Uybcmruwexj,1360789.0,FQABYBMTIARGTMPKEMZ,,,Bcualwpyeolaooapesoyxhocbpjvqwcfidgthpx,Fmviuyjoelazkgzbehyd,Lewiston,MA,United States of America
plz6751,O,Lbvrhcblk,D,ycxdhdv,3923469.0,plzjqgzsdjlotrouipn,F,,,,Tacoma,UT,United States of America
bnj6752,R,EZMZPNPYIGJSOBFDSJY,W,LXDMIGXCJUQ,,bnjeqpifadrmhwswetjotmujowhfdt,,,Jwwzdgkhuwwzgdpodl,Wxydppkojbjnnozsscbqmgwkvnikubwxahogfhukcoduwjgdfpwahjndsm,San Francisco,ID,United States of America
Ufh6753,O,STPGYEZKIKLGSODMT,M,FKKVRTLO,3041338.0,Ufhdnbdvzav,u,,CTPLMDDKWFHNXIDUSQYPYUSHNAVNSGHCXLOVEJTBI,Vlnaavkzwlcdjn,Winnipeg,SD,United States of America
BFG6754,R,gccirnx,M,fcuyqg,1656448.0,BFGZVY,,,Gkrdetejbdljutzlkifsrywqjrhnpwdqqutbutiymdulvvzxheml,Yrcwzvidzughbppkddqegnldguadttzsnjgwjjuqxbed,Warwick,KY,United States of America
OFW6755,O,Prxbrnsnadcmdswszwr,M,Arksjlho,933904.0,OFWGRIQAPYAWGOK,Z,M,Xnobdoxhnakijdkohhurwby,Jdydsxrnwxulzmp,Beaumont,Ontario,United States of America
Foo6756,R,Hcgotkdawuviseqyeiengmcfs,M,Udpthglmgw,3752005.0,Fooknszpyfggrxwwbjaqpqaxgfumck,w,,Olduiyoytqqbfkmkwztnmexiauymmembkaf,Fxwhzgkjgcirajjubfkmytqselixmxskpoqeniqjwiiedqtillebvpzpaydvlnidkjqvouyaov,Hollywood,UT,Canada
tqx6757,O,Fortvvjrzwxgihgprctaey,S,Tdczshp,1151011.0,tqxcaxduqqtbdsje,O,E,ecdhzzqhslojgbxyhsrplfohirmcqcudejohxuvvzkhuscxulxetyzhqefaft,Mtnilguhbnkdoivfkajqvfnpgwchglzaapqjfkfqfzhcxroegawlbmxrfijq,Little Rock,NE,United States of America
qol6758,O,mmelyhlbnhsebjtqmtwasyrg,D,JCUDHVB,3784260.0,qoljjxoxdlt,,,Vzklgekukwwejpmnbqgqeibuepoylaunbuknubdvaakjravopknhwkgtvhb,XMISQLLRQXMXJLURUEVDUDTCGMQQRLLMTZLMILSAIGGPWN,Sherbrooke,WV,Canada
Kkr6759,O,lnpktswclccnrprenmq,W,Mtbomzdsnaq,1940448.0,Kkroixzzqbwq,d,,,oumjuprbrmfmfcpfmiaiwhbukddafg,Durham,LA,
Xli6760,O,Hpdpfmjsmtnoshjcbunhgggaqx,M,Coqjaacixm,3066263.0,Xliqvuigsgadai,,,VCDQVSLBUXZKAIERFOUPWGQWPJNAZTOXJTWIGKWEALBMZGTZMBTOFTXTMLSSITRQNXLYRRJDF,Rlsmggyzkoirtlpspnsthvkcqizizpajfxwayg,Kansas City,WY,United States of America
rij6761,O,Wwrtczcknmavpittyypfuloeomnub,U,Aubhpjswf,,rijdtd,d,,UIZHAHWUHMSUWWWQUFQNGECEYTAAOODRNEWCCMQBLJS,Mujddcawbeedkjql,Sandy,RI,United States of America
Gwc6762,O,rdtgnqbdunr,U,Xkxroecetd,2080390.0,Gwcxxjkzjkmojrdvsxtlisjtclbq,,M,Xdeqodiudbmverhxctlbfhxehchulfnliflqbvxzfhxpuylsaqlgxwnhikj,Nqljvtrtqqrgqnzgfarecglxseqsgnrslglruwbdkuwbmafzpkoabkmhairqhfojwhddux,Rochester,Saskatchewan,United States of America
AVW6763,O,Xnuohnl,S,Rvzodjoi,1032071.0,AVWALO,R,,IWOJOI,otvrulfkwwfjtyihyrcpeolwlzodydglqjyboazfraaxerotsjadrite,Stockton,SC,United States of America
Jsg6764,O,GFZJJJSZNLLBRCJXUBWJDFW,M,Vmcvej,1200996.0,Jsgvhnvrehqmrhmfsxuxaeffbozv,,,,Zdmefigkyywpfbkqloorphrdkoibwzmnpfjeremqntlidoxzaeopgrcggmqdvokplu,Saint John,CT,
XTA6765,O,nofaiztxgwtkcikqhxsopxgywonorc,M,cbfxzg,,XTAGQTIHEVLDURJAXKTTXEY,,F,pqqkfvkwiorxqpebtqonqmaofxz,Yovalmnmvtar,Philadelphia,VT,United States of America
IAI6766,O,tthtudbj,S,Pjwrty,523366.0,IAIGTCBPKTNTPEEU,,,Ahibshobaygwgzfpkjvessszjakkgjomyomqlpkmnofpqulriogessnrtllpmlgtutoeuegna,PSJBDSTLCOWMDDUGQTSALBOVVMBPVHNIJEUWG,Hull,VT,United States of America
Hqf6767,R,Tpmqpkeqdfc,S,MUHAUVPPZ,1601417.0,Hqftlydkgzbnrgywvbzlksor,,f,FQBGLPKEUNDAVIFWNXHFIZIFUGSIZMYNTCZRXVGAJPABOIQJRP,Fdsyilapqcguampeteodbjcucmgozsptoibakpvstiozwutrblnyeioacximn,Elizabeth,NJ,United States of America
DYX6768,U,Qsmkcggbakavllsdaurahhlthji,M,Jpvsgzoaonw,2129458.0,DYXUOQZLGJYMEZCCQWCHMRXTF,o,M,Zumjvkbrvmhaugqouoxomyoxomjmhdlxuquwjqurtaeas,tzoyzfejbjkrsllxomdgclzpybqmnz,Sandy,CO,United States of America
wle6769,U,MAIPVFHSDWHGTWCDJXYRYUQWPQ,D,FDAWUPORJ,3582076.0,wledxcmpua,,f,alxnkfkefdzcrqytftdmppkqdilmztkuh,Pskoavcrwcbifgpmqhesjqfygybraowbfngsyxazfteqmgvnqhvqasqqgpxp,El Monte,AZ,United States of America
CFT6770,O,Fxrvdwkugzyxdtqcnxwmrjsgwjsnkx,M,ZBOLXHDFP,3605085.0,CFTXFUOHNPQOVLYNCTDKLBJYUVRLRJ,T,F,XSISCYWWBQTCVWVHIWSDROOSJPHKDLASQHRXKARXJARKLZWSWQBLWHLSAHXPGEPJKALGAX,cwcsnrinxihagkqmjwjhmeacn,Whitehorse,KY,Canada
TZN6771,O,Cltbfgs,U,ioxayoum,840974.0,TZNGNQRYZVIRKYZRBTXWYKHTFYLQZ,,m,Oaopfvnv,ewnffneslalkzqlngwiuikbsimikfnnbflwzbrocnpyvtjdghnkwgkyiharieypimrr,Orlando,AK,United States of America
Kyi6772,,Eunxwkceifyxesjhfzpotpsqmsfp,W,,1027279.0,Kyiuvix,y,,AONARNS,Relmxacwpilsuitvgctjqcpkvankkpctvzayshjbbefkqhhuiwcptcyddztxbsdwjep,Paterson,ID,
Wbv6773,O,Bidthb,M,ndyweoc,,Wbvbfefxnvjntyhhfvhceao,,,btaschcyxlecrmtfaitpfceeeuwpcjhgxnkrkfzdambrsdvfetcfuwocrnmpgfplzjytvfdosf,Iothioryjgdapeylazniulzjkiofrtqsx,Lafayette,FL,United States of America
ape6774,R,OEFMTSWEJTWQO,U,luhpsskkxv,462428.0,apeusgyndhlq,,F,VZZMUXIXKNYONQBQHNGLEDDQVQIRWUOAMHYW,Fxecrtjgkqywguxhioujbaugdkopycqhatjpzwlqrftsvjtuofccozpkfapuloieup,Montreal,Newfoundland,United States of America
Ebn6775,O,Ryvkiowthyqpysvdbq,M,Srjjsc,841291.0,Ebnnccxmhtmqrhuhmigbdknmzeu,z,,VQMWXOTYOXGSGXMUQPSHZZRADQCVVFH,Ivmivspgpzhgyksjuhnjcpidl,Rockford,IL,Canada
Rkn6776,O,WYMWPITEUHLFKNULBXX,U,MHWJC,29551.0,Rknewyjk,,m,dxugmtszcjewniwqiutjbugyolsmssqpxirhucjimxjiptrpzobsdhuyknwkkscetkktpz,nvzmwyaqzutnfplfqpidzifxglasswzmcflffcon,Miami,Quebec,
vzl6777,O,Tfljbre,S,IWKRKRIW,2795494.0,vzlhvmob,A,,fhcljnkctgmrcvoi,Ztcyrmctfgqsqkriocgtpldxvhvnrilcuigplkygixrewfdewcdtqnzsdhuzaejqlgtugt,Indianapolis,NV,Canada
Piy6778,R,Ssyibchhhcfqtocynosovu,W,Wyrqnkmonyc,419421.0,Piyveqrryshsxanqjy,,m,Vapajcnkcvmgkzdksndjbjayybazjpnwnsbglxckzeeowkttbfwoozotigqtjlzrkuffe,NUZZGYDBLAQUOLYD,Mesquite,WI,United States of America
Axj6779,O,rmuonritoarxvubpyccxk,D,BFHAYYOX,584888.0,Axjbzs,X,f,ezfsltfpvisqp,,Seattle,HI,Canada
Lho6780,U,WNUKQZFCJDIGKJWFLSMTUUXY,U,IVFEMVKZ,3100021.0,Lholcfyyoulvgljrxfcri,,,Bosuuuyifzulqszwduucxmjj,Tqyhyouwsqo,Springfield,Prince Edward Island,Canada
WWN6781,U,ehaqeefbastrs,U,,3909596.0,WWNLAAD,,,cagkvmwxwvqof,Ebygjyuootnqdandiuzfbiwrztfyszidyzub,Wichita,KY,United States of America
Wlq6782,R,vnosqoghocpwzeppd,D,Epapticaqffk,3563209.0,Wlqubzwskvgakgbytpcyqan,,,Osillrmoc,Zbmspowjgijakuhkabblidtbvcfvpmaflciipjyegbspxafsuvajwwxaefsgmquxqgjwimxtrsrwg,Portland,OK,United States of America
Xnh6783,O,IYGFPSCMWVDWHAAEK,S,Thpyuneosu,221411.0,Xnhxehrupbqpnqwpcwd,i,m,Cbbecdqxxwzpffseboyjdjuqidfwbutwunvswbnjpwaltadyfxfkggaxsroaxbqmjvhi,,Colorado Springs,IN,United States of America
Mif6784,O,kpptsnx,U,udmkrcnltojk,2398575.0,Mifabgfsdui,,F,BWWGBKXUIOBFRQZBUSNMCBBQWHXFQJTPOWKPPIKXNCSQZJLGVCJYGTDFQZFXDIQYQIUSNFPSXKIZU,TRSEEFBHYBRSCJWDPAHFIRTXIUSLVKLTRHV,Lowell,MI,
qkd6785,O,Bojwh,M,kkebvqdey,3264872.0,qkdgfvfhgtowk,,f,ddqarusgtwhldjemftkejqvkegqjhjsgweyiaaqmnxrfszukbeopi,bjvfhmhvaynsfajrvxiehhftxebtnhsephnrhluxikivpvgahbqemykiapnqtwfm,Chesapeake,MD,United States of America
PBL6786,R,mdmmermgl,U,tjlblmsw,2609352.0,PBLKBLQGJDEDBQQYRT,M,M,Lpykokqigvqshefmgxajfltrfkzfowyqhogegssidoicmqgn,Cfqaqyscquelipn,Santa Clara,Prince Edward Island,United States of America
jaj6787,O,LUYFTDOXWCZJLWKJIZHSRSFQQZFWLY,,Rgbskaqajya,116208.0,jajkjfezfnguccieanycznoqlxx,J,f,wghqjmonhogoguduwlomaytdjsvobge,htkqnzohfafzpdcsmibjqiyuhstrrlvd,Biloxi,MN,
zrb6788,R,Dvsexoyynpdyvjsogaoeoqi,U,SUWRJRUQQKO,3984021.0,zrbwijefkvccqoua,c,,xnbzciumbqcmjnmmumdpsoyyywjzbebkrrmqlflt,RQKKODJHBLVEBLWJUMXGRGNNLSXWQALMUNCCUCKJJSGSOYWVUGEHREHEXQVXZFLTU,Grand Rapids,OK,United States of America
Lya6789,O,Oicuuwarjxydyohaw,D,,3087278.0,Lyapcjmuspjg,H,,EGIDLCHQMIEPPLYNCFHUSGQEBTTZZXJFNVEMMGLLKAHG,Adynycvxjrdnao,Alexandria,MI,Canada
HDJ6790,O,Xefkggsgentac,M,llpeow,2307497.0,HDJXEEXSN,K,m,pehomalwstdntbusrapzrobsjaxnhnhnpjgqmvhuwd,kjawutajtjlpgvbauhqgcivepgcstfinwhzces,Yellow Knife,VT,United States of America
YLL6791,O,ektfkjiedfcqyl,W,gyrwjkjunxut,89072.0,YLLFFISOTDGOTQORTJTGXQWVWSVEUB,,f,Yygxlnkwrdfuegdzlvilhgbldhqtfpuommutjwvnzhxsneemeqfekfoexzhejkg,CGTJARMONKWARQLMEPKZCKWGAUDVFJFSGSVKIHHJRKMFHOWZLKIBCBPFKVNACOPDNDRGH,Overland Park,SD,United States of America
duh6792,O,Erblawvxhylxw,M,Lvqttlfx,,duhfginhwj,,f,fziryslreulnkbvlohqkblyzcndffybwhtkycqwxenlc,BDFJIQSYVDQGSARHCA,Winston-Salem,TN,United States of America
Pix6793,R,UUIFFAOX,M,Dmgkzqbv,3506341.0,Pixlsequzs,,,Bouaggarssgfzydzunvsk,Tkxnjrgmachzourl,Winnipeg,Manitoba,United States of America
msh6794,O,EKYGWCUEWBVMQISWHGHJHHTJMDIMC,M,Tnwcsuscj,,mshetlwwzya,C,,Crffupjoivybekeflepqxpwubfuhgptkgpwqpovdvgntsjdilza,Dnwujcffubxhoykrgnvhnnsehppciijlzraabghkaosvsw,Coral Springs,NY,
Rnv6795,O,RMFSPAF,,CSVDSSZXGSNT,3812158.0,Rnvvymtkcvehcmfxrkldhkfkufng,v,,Atwwyxjyncjrnixfhhmkrfkdwckoxhnrdmpuxnqryjqdz,Hxvuugcucqmeyhtsmoeqtmchsazelktjzdilupqzwxkllltqvisaucclakgrusobdrpvemdmseobvb,Fontana,Quebec,Canada
Qkh6796,U,Apbcjmejzcuunezkzuwwtbdyat,U,Mjjsoqq,1941068.0,Qkhrgszpm,,m,Pnwsodbbejpjhmymckkrzputhopciglpfyenmuwafdsoarsbgjlqbedjjsagfyqhy,Wtwzpuntxlqy,El Monte,TN,United States of America
Phe6797,R,Znlmkjatufrixjlrykflnvqnzpvv,M,lmwzb,1257595.0,Phexosjxanttbmgebhjz,,F,AXTENZBGXTBZLDEFPQDMAETWOZSWUGOM,Hcrmxfcuuphzitsybksujwqhjitdwxzjxbuewotgmlrpsjvr,Philadelphia,CO,Canada
VMQ6798,R,OMILBBGLPXTVG,D,UMCRGTH,531994.0,VMQYLYQPGZSZEVXBHIAZSJBBFV,,m,PCRVCHPVNVGUIHVQASOYDGDHSXEVLJWJY,Ejmitfiftybmsokdvpqrubeanlybogblckjifvzmzaqokj,Las Vegas,NM,United States of America
AMO6799,O,Vcryscwyrafozhghbjdvd,U,KHEBTDNP,2790247.0,AMONQDTWDCKGIHJHXOVQXOOVWJ,,M,Efhsvmvbfqqtfhxndehobadpiocafysrprmvrlabxttpavsjwvbfjkjgkxf,qtxopoiooozeplqcjb,Cheyenne,FL,United States of America
lfh6800,O,GKKNKOVDRJHAZTVQSBJDWKUUQGT,M,nfnajzc,383580.0,lfhpdmx,,,NMCQR,bplktrgjcwlexsucypuosbwrhqgnkuxewkuxvspkqnnhnuj,Lafayette,ME,Canada
krf6801,O,GXJZDMUQNEOIKMFQEQL,U,thbud,680091.0,krfkfjhldu,R,f,Ibethksuzvtrqwvzfnrvicenyrobvdynxtqusfogruvgduggdvuymskpqcpsgm,Vrfxxwpeecdwoqabtodczrpepgflgocwxswidpxbqpvhbabhlfnxhzv,Milwaukee,DE,Canada
Btx6802,U,vredmhshanpaenrkehrrmotrx,M,Flhax,3195007.0,Btxtlguquvithqvpohfi,,F,ZSHUNJPHH,efzdmljeizavahixlrkgxqfnqzzndrk,Wichita,VA,United States of America
Yux6803,R,QBEIRQMGVF,U,Apewuvg,2680913.0,Yuxxr,,,Stlwhrmszxuhfunvxuxbtiramjceubmdaxmcwuqrrbholvbrhfnmqrutof,SWUALLJUUJOCVDPMOFVHWUPPFAICEGQOAGJTNHSJKWNPFRHPQIXKJXASNGGCCPN,Yellow Knife,VT,United States of America
NPJ6804,O,Xxukamfsawgiljtd,M,IWRCOFGB,2222881.0,NPJUBX,v,F,Gqnueigpfjzhrgyjqofdxylilpztcyljlmlookgzqhexrxqzyulcrxonnwwgqtfmogvbxyerynrio,Smyqhdtubhgfxemoysdspiajcmnlzctmgxdytmqhbakssdmgxehvcjy,Topeka,SD,Canada
xkz6805,O,Ikgnodksnkncahrtd,U,Mfdokeklb,2803153.0,xkzunccakuhesfhnhzkypaibscbuqm,,,,ktgeyjcodotmtqkbalhglrhpzjatlzmegtnsdgnptbjkuzwrfyrbcjsu,Shreveport,Nova Scotia,United States of America
obj6806,O,Hfuabuhwgpfqzoqccmepcnxx,M,NLDWKX,3942787.0,objzchimvitv,,f,ZHTDWOYGQBDSYVGHZCOGTBBNPBDJMJSATJCTGCGOMRUVAJFOXMGCIWRFKVGJOF,Lfycxctrkawchtkdzdelovexcmxcwrmitzw,San Bernardino,IL,Canada
qyg6807,O,Qbgiioeeri,M,JHTON,3984242.0,qygbemfnjgschd,K,,rqmulednghktwsajkbzgnkjbxsgpgzhepxwyv,ltjsqgbwojlmdftgjskrooqgwvfujknmtfjzmmtlsr,Fort Wayne,ME,Canada
YDI6808,O,Vgorbsfj,S,zooxlnimpj,1757349.0,YDILLPTENDNCFNNUQBW,,m,omnghhc,gdtopuuefoecdlelaztfhfajsbbjzygh,London,DE,United States of America
Sow6809,O,Rzgclcgfpcfe,U,Muydotbutj,3528295.0,Sownsqbjeiinpuwh,T,f,GPAXZBKKLKDFGXWPMOKDJDBESWLQBKTRPONBDPLNCQEWGIWWUZWBCFMEOLDYLH,KQZYHHDUQJXSNLXDLFEIBDAFULCHKSTRSC,Chicago,NE,United States of America
Udk6810,O,viulepdawfppdmazsqpcj,U,PCJVLYBIOQH,950607.0,Udkssmel,B,,Kgagpthrrqnznqirindpjcjwtmfbytuxhquhrnpibqwjxvtpylrhdwaldkrugevps,drsmfybrmvrmnmjgyhdfaghwkglznvgyqcjdqfvqpneotodtqgtmysasewdfhsjwi,Rockford,Nova Scotia,United States of America
Suw6811,O,ORSSVCSSPYFTFJJXGFWGRUP,U,CEVVQERYLSV,561457.0,Suwrabs,F,F,Wwdqketknzhzprqigxtocujitaaxfnmceviaeilekouneoihqxjvmvwsd,kwthrjnqevn,Salinas,Alberta,United States of America
veu6812,O,BUWUJ,,zucdwzae,285892.0,veuhidwuejshdougnmbiqppxgkrsby,,,qxugrehowxswbpzwgcgwvftkpgyclvregihawlgkwvzegbkmphqdxybftbcav,Neneoxkcfgqigi,Columbia,NV,
Gmy6813,O,iiqeq,M,STDTU,1673415.0,Gmyuakuioonep,,M,Vowibggyi,GMTCYKRUGE,Louisville,NH,United States of America
Zax6814,O,Fjlogceqkzlxsjxef,M,Kckep,3259237.0,Zaxsoknvuwt,B,M,Wiranzatlxpkdvqywjswjhskzyjgfjsucbdwedwov,ppryffwwsrvmwaazigalmcfgdwedvtzgxldnqrznbylnjccnckyndwtuupsbtbsakoue,Kitchener,GA,United States of America
BKW6815,R,UMULPPQUQYUBZOJLFOFXYBSFMG,S,PSZYVSKIUG,1898642.0,BKWNUXPYK,K,M,Wrhvnhikvpbmevnvqqggwqknv,Rpahcj,Grand Prairie,Manitoba,United States of America
Nbe6816,O,Jcfhekpqchfqwyofium,U,Bvdwpwqf,221880.0,Nbegysum,,m,Izafhpznkdhjadzgwfkvcbclfbejwtbtdhqsrkwqlnjflblwghimdftrxwvekd,Wfwsncckpb,Wilmington,Nova Scotia,United States of America
Clr6817,,JWAKB,M,EJMNU,2725021.0,Clrffocgttdekhsbgbspucc,,,,Ffwljjddfowxvobqhccfd,Huntington,FL,United States of America
rci6818,O,KNKSUCJBSP,W,XCCZVDLAZGOJ,754994.0,rcivzvdhqijoetlelgddake,,m,yrabpnkpobhahkoffewmcumjfxdzppchsgjateppdeodwlthylimwccblrizkaraixbfasaiva,SEPENERARXDMGXLWMIWRMDVWIFMRQXDGZJMBBEL,Fargo,RI,Canada
GAG6819,U,Uafsgobnjmipxvvytqzth,M,Rmixhvh,2469139.0,GAGHQIDLXQYULJ,,,Kmaypafhwmyiovynhcawtxkrbwoxgrpaqblklftxnmllsmulukmpansbvztanbyqfouchzmkqfckzms,Gzqolbiuwlauoynuqskjfiamrvgxveziogxwdxcwavbsjcpqmtoakgzhbjs,Jersey City,AR,United States of America
Jrv6820,U,FTGHURNE,U,Smtibudocq,168508.0,Jrvekgoetqpgdcxcewsipbhogcispc,B,,Njaurguncrexdbyuuddkfjtsatqajod,jagjgccnxpbgfuchezgurgtimweyswnkhtjccfkkfslkmtaimsuqgpvnwioncubckjggoy,Plano,MI,Canada
Soh6821,O,ZTHXINVGND,S,Vpmhm,1721397.0,Sohplkwrquz,,M,hvuwfnwcpkqifmsjazukbkws,XGIYCMRDSIBJSEQPTRALIPJKQXNOSWFLLQHAKNMOSLYEWTSYOXYWFYIBNGXBJDGOFHRMCUJTERGGKOCI,Ontario,OR,United States of America
xtb6822,O,LDWIYOBDZ,S,Chwvadiraw,2446614.0,xtbnt,,m,fcmmcmpzzkrhigrjvobwzvnjn,Mwqoyjdevniwbkcewmkgfgjzpxkxpawwiizwgeslednbxhihybibsnuwhpktgdpxkzjwvvaofqmi,Modesto,Prince Edward Island,United States of America
wdq6823,,Akrvux,U,Qbqhulbxz,707607.0,wdqba,,,PLICNDBFOEM,XLHKQCPJDASMJWJMISNCCFAIFUOBVGZEMGSGAIGY,Houston,WA,United States of America
Ozk6824,O,jdulqstrcqkv,U,GTKLJEGI,2958402.0,Ozksgoyhqehmcxjqngerltbn,,,lujlzpmkxbczkixdjrjwuyxwogjpxwevdmeqbrfps,SESUKHILCOEBTTFDYMGHJWTCBVLWM,Orlando,OR,United States of America
iga6825,R,MPAUCLXMAQ,S,Ednwvqnkpi,62902.0,igabdbplgpgmmbjpglqpb,,,Hrffhuwrottzmlgbveomeolisudvoybdhfnyxkozyeeacrrmffpxpnhmgauavn,Rdfwujlqcxkzfjbfvniirqipwzbssajcxzypqibg,San Buenaventura,ID,United States of America
nox6826,O,Wupfbkpucbvzpdjtunhk,U,QTWCKV,1035794.0,noxdbpsgcrpqdboqnlhaft,C,F,BXDEZTEBYPXIYDIMXXHPPQUMLJAKGKWPJCLPUIREVDFTNCSVMHZHYKRGRWEDQYMASKLU,Bbgmjgnzpamkyc,St. Petersburg,MS,United States of America
jsc6827,O,rtbuplxggsuticyplqopj,S,addxp,2107506.0,jscrrf,e,,Kxfeophalgprdrdcralwecoliuqdsbrlvuwuul,FIQDXGLWBRCIVUEXQPJOUTEWYREIVFEIJCAMBOCZHAIEVDSVKOJWFIBYT,Independence,IA,Canada
Rly6828,R,Hthubkpyrsarhuymucaet,M,yigzbnk,2684166.0,Rlyfttaoptenvdsado,,m,jkqihzplpieutlaajknsrhyqjqrweviqwpkztdmtaybgvz,,Philadelphia,NV,United States of America
cdq6829,O,Lirzeuedppzpywvcnwlsaoyrgmtdj,W,lcyxnqi,2416830.0,cdqxmascdlprn,T,,UTJSMHNYJEJBFNEUNWV,Nbmnwsqnnt,Anchorage,WY,United States of America
Ysf6830,U,Qytisfsvodefjqo,D,CDHUIGHGL,870400.0,Ysfaqhzsfibhgfhw,u,x,GGBXCAXIMLNZUAWZUUKRFXELVGDDHMXWAINFBLGKKENZNDKWCRCQDZKQNKO,Wsjkilhgtgnngwtyqirizapwwwkzhtwwrovpbxwnfdyhjemdcsicclpqcwkiwgen,Lansing,KY,United States of America
Feu6831,R,Ubhuzcokqylcktxdssqupw,M,Imvxmoyugq,3190864.0,Feumgawyhoqjrvoamsy,Z,,,YCCKSKGHQISQANIBBYAGIBMVSRRXQGNUWLZNJXAIAVDKKNGDXN,Tempe,NC,United States of America
IQU6832,O,Oxwmj,U,Givpnivfge,326820.0,IQUQDJEIXXWO,,,AEDLMRWBPTGVRFNDSXOBTRAIBPRLGCOKCMAGVONHFWSAUBPHTVDHURTXKB,kiiwsvxhcffxwitxrsczqojzvpar,Spokane,HI,United States of America
MVD6833,O,AVMDXMEIYSVXEBMOHKSBNGTZBQY,S,Csyrh,2680286.0,MVDUQN,m,m,jlexnfjkfzw,RIOWJVYJBNSYNYHLHA,West Valley,AL,United States of America
