AgeID,AddLi1,PoCo,Inc,FiN,Pho,CreRa,Em,MarSt,Ag,NumChil,St,Cou,NumC,OwORF,NuCrCar,NeWo
Vbs11759,YORUXUZIIOYUOPVMHDLNBZFZO,Qnihppb,375031.0,KIDEIXYVNAQQFQKUWOPH,1-758-056-7992,546.0,Best Buy,S,9.0,2.0,CO,Canada,2.0,O,6.0,
CUE11760,Xqkjunahpofrcalmfxycuezswqtixhhudkwukipk,EJOQXMEU,94344.0,CZOVBFNPKADZRTEVLAG,1-394-544-2432,415.0,Atlas America,M,20.0,1.0,MA,Canada,3.0,U,7.0,890205.0
qmp11761,Duulufjjevig,Xpqjrzaob,128592.0,gkndjqugsmfgd,1-188-393-3222,551.0,FM Global,M,12.0,4.0,HI,United States of America,,O,6.0,2389197.0
OES11762,Ynkxr,jwmwaaomkci,155023.0,bwfmnhdcegwoavbbpzgxbdgtbwrio,1-947-077-4401,523.0,Dynegy,U,44.0,1.0,ID,United States of America,2.0,O,5.0,3096813.0
Mzo11763,SLKCHGRNSCHNWJTHHGIFVSMGTWJFDXERACBZAPVPAUGWJXANZFMRGXGYOFXAU,Wjlvecvmkuzq,174598.0,Pbfivj,1-295-181-0489,,Texas Instruments,M,100.0,5.0,VA,United States of America,4.0,R,9.0,3890361.0
Wxt11764,AAEVGCJBTLMOWXIVBLAUVZUPSEFNOLZOUHJPLZOLRAYKCNHHMUPRTLZGTVWCQLEZWVPJSNEDHW,Ozpzuq,,Vobhdnjppndvxqkshxrqapn,1-328-056-5318,638.0,Applied Industrial Tech,S,,5.0,NY,United States of America,4.0,O,5.0,1259261.0
Bts11765,EDYESDPMZZAHMEFKZFD,PFBMJWHV,74775.0,Vkedzbc,1-390-888-5972,366.0,BE Aerospace,S,,0.0,Manitoba,United States of America,2.0,O,8.0,785594.0
Fhk11766,Peyeuixbleutixpscwxbwwtrkuxvwgqjrnlhdwhngzlfiucrtebggjbaeyutkxqttqmlvwdmqmbt,hoyftvoa,464465.0,epekgijcifdxlzyp,1-436-728-9947,311.0,Patterson,U,16.0,4.0,HI,United States of America,3.0,O,8.0,2423771.0
Sua11767,Oforvlwiqakivuohnovgukrmaanvryvuaa,mtphqhav,236734.0,tebaeqrredhpfbqfstxvhiyvh,1-010-494-8403,762.0,Robert Half International,W,44.0,3.0,LA,Canada,3.0,O,4.0,949490.0
dyx11768,eltrgmewvttakuxgsqbfjbcqdfyaqopskkoigydmwmmgacimuhdpox,zkxacs,,acwfvxvrelx,1-834-168-3435,509.0,West,W,83.0,3.0,Newfoundland,United States of America,2.0,U,2.0,3099446.0
HUA11769,wcykdyusxzergtxsqtiwpofnituthzrfpvabeqgktvkvyghnemdqv,Imnxma,366394.0,mxotgeesvxomnkecazphzt,1-916-536-8440,712.0,St. Jude Medical,M,23.0,0.0,Ontario,United States of America,4.0,R,10.0,3102860.0
Wfe11770,SZOTFHLWPRJJVCJWGDYNWBNRFHUORCOSWRVQKFEPHMHQMCTBHMPLTGKVHFZISGPPOIBMZHX,UNCQCKGO,396783.0,Wufotdnkb,1-957-540-5017,431.0,Brinker International,S,47.0,1.0,OH,United States of America,0.0,O,,3709911.0
KRN11771,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,OOMVRSYBQNLX,495323.0,tqrsxaxsxjhyzwzgmstxrp,1-685-113-4933,316.0,AutoNation,M,43.0,2.0,FL,United States of America,3.0,O,5.0,1091433.0
ofi11772,gdhuippdhpoiwxhaww,Wpcmivs,9714.0,PFFXOZBDJIUCSSPHDTUFJF,1-993-732-1196,,Scana,M,70.0,4.0,TX,Canada,4.0,R,1.0,1545094.0
Xnr11773,Uxsvuttimmzjptmxxzjsluk,Dgiohbhdbfdn,216485.0,XYZXRGZONS,1-148-171-6665,412.0,Stanley Works,M,,2.0,IA,Canada,0.0,R,0.0,3242783.0
Opf11774,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,zjnrzmlj,131489.0,Yyuyaiamddddtvqqqcgswwowfxc,1-013-501-5635,,URS,U,1.0,0.0,KY,United States of America,2.0,R,4.0,920705.0
Yyq11775,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,Shqrdlnh,117948.0,VNNQBRGA,1-572-675-5701,,Dick's Sporting Goods,M,58.0,,CO,United States of America,5.0,R,6.0,551423.0
PRT11776,Sdvejmvuogsffqjqyyadwtoexkahccqlho,CWJYVXH,422142.0,Vwohkdooahihxczidomsfbsed,1-932-992-3370,814.0,Perini,U,60.0,4.0,TN,United States of America,2.0,O,6.0,
Fks11777,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,gfenenr,17118.0,Udpfcivirrtrwnl,1-019-282-9321,465.0,AECOM Technology,M,2.0,1.0,MN,United States of America,2.0,O,7.0,1451863.0
pvw11778,Kkiiqtwhrnauqxiatzcvictgwxaylbvukwicfybhhlxgcwzrshtu,Wkegkdhurkl,430409.0,qeyzo,1-535-562-6100,682.0,Harman International Ind.,,100.0,0.0,ND,United States of America,5.0,O,1.0,1441336.0
nep11779,UFPDSUTGKOIPXM,qmsfauhaqw,24711.0,GKYYQQX,1-577-754-3360,687.0,Furniture Brands International,M,61.0,5.0,GA,United States of America,5.0,O,3.0,721680.0
Krw11780,CIZBXPGPYNDUVXOQZOIODZEVKWDRHDPCQWAZBI,Mtfkvgxvhglh,127926.0,jsmzbkfawplbycw,,305.0,Sysco,M,94.0,1.0,UT,United States of America,,O,2.0,3190327.0
Veg11781,Epzbwhuskwttowwzzipfgubfrpclqvzdarvdwujdmgrecmcpnskzmqmlvuemck,IRNMSUSC,251455.0,Dnbcnkgmqdlksakflpoua,1-084-404-6188,737.0,ConAgra Foods,M,74.0,4.0,MO,Canada,4.0,O,1.0,657037.0
Fub11782,HJEJCHOPCLOHLJBFJNBYSAXTWHUJNJSIFHQHVCTBGDANXEBHZUG,,415869.0,BNSOIELNSU,1-403-230-0932,789.0,Omnicom Group,U,34.0,4.0,Prince Edward Island,United States of America,2.0,O,8.0,1686671.0
jvv11783,crwgtrnkmf,iwjlhzkfy,284748.0,Rliuelgaexnbsccmmssqltd,1-316-892-8756,805.0,Thrivent Financial,M,95.0,3.0,RI,United States of America,3.0,O,3.0,3093331.0
RGN11784,bfjdmymbdpvbwllggzlukfzxotxwefoea,Nmrsuasasfb,68139.0,coqwy,1-670-731-5577,518.0,NCI Building Systems,S,66.0,5.0,OR,United States of America,0.0,O,1.0,19154.0
WVH11785,KWMMAENVJUIDYXANJZTQQENK,DWTBQFM,346400.0,IIEHLIOOTNQKQKXGWJCQNMWI,1-044-687-1330,777.0,Pall,U,86.0,1.0,KY,United States of America,1.0,O,6.0,2524557.0
iju11786,ttacjeffjmniuorduedfsscodziwsvifiwar,Qhsobcmvnnbi,31969.0,Zkfend,1-124-036-6921,364.0,Ingles Markets,S,61.0,5.0,IN,United States of America,5.0,O,5.0,3038913.0
ifo11787,Heihkxrsvgrguntgycfgjisvrcqebjmtwrcag,jmtesubft,337635.0,FXGRDAVNRFOVCOCPMNUUUTGQXLX,1-741-663-6034,334.0,Sally Beauty Holdings,M,62.0,2.0,VA,United States of America,5.0,O,4.0,1073838.0
pbl11788,,Gfehgwwomkff,275290.0,HLFMSABBPKQQKRUDPTXRJU,1-889-946-5122,321.0,Dr Pepper Snapple Group,,89.0,5.0,AR,,0.0,U,0.0,3887690.0
Ztr11789,atfnpmuqbnskbmjdbmermwxfppklwhgbuvtvtalwdpqjvponflwopxoxrlgbq,qyvfd,83193.0,Ftqlbcvxlgvk,1-365-701-7693,612.0,Mutual Life Insurance,M,99.0,0.0,Prince Edward Island,Canada,0.0,O,3.0,785284.0
Exc11790,TSJICREVNAABIUOTFNQAWUFPOKOQEGJSLFXPRWRCLBTQYXLWJNRVEHFUTKXFFTOIELBFSBE,UTQLRIEGB,131067.0,Vejeicpmwkpekafvetvwlf,1-548-834-2155,608.0,HealthSpring,W,94.0,1.0,Alberta,United States of America,4.0,O,10.0,61083.0
Ypl11791,Fsmcsianclwbyjsrpytley,Uhvzxeud,462061.0,ekabykhcrxdfzvbxrbwtpnayjygyuw,1-257-166-7587,362.0,Belden,M,95.0,2.0,Saskatchewan,United States of America,0.0,O,7.0,2584577.0
RGK11792,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,Htwsqd,405350.0,Wioinritvnganibh,1-664-266-9568,720.0,Warner Music Group,W,22.0,4.0,WI,United States of America,0.0,O,1.0,3139348.0
Pli11793,,NYSVLFPKPQ,280817.0,Rsgrjlsfxrmfv,1-721-063-8202,400.0,,M,85.0,1.0,GA,United States of America,5.0,U,7.0,873050.0
Eji11794,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,hernxbink,132911.0,Xxherikpogvmjaq,1-960-087-9136,446.0,USG,S,81.0,2.0,British Columbia,United States of America,0.0,R,6.0,3651114.0
Ywy11795,Nrrfnjughqqrvgxrdth,YSMNGXUK,463043.0,jmqyqub,1-906-762-5889,402.0,Las Vegas Sands,D,42.0,,VA,United States of America,0.0,O,6.0,117958.0
GPV11796,Pctnxzodjqoabd,ORJBLFTRB,491624.0,Dmyqtrp,1-797-147-9665,609.0,,S,25.0,4.0,OH,United States of America,3.0,O,9.0,3485695.0
PNX11797,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,ohquntxgg,343629.0,Ynqykgvkaoje,1-158-275-2146,486.0,PepsiAmericas,M,78.0,0.0,WA,United States of America,1.0,O,3.0,226844.0
Fop11798,mowvvoiefuzouenhpmqiptunmngeeabtoq,Fdejkln,134322.0,Fpohuxjuvcusfpclgbhqfzsdoukg,1-115-123-1503,308.0,Administaff,M,59.0,1.0,UT,United States of America,1.0,O,8.0,
XDC11799,Nercvnkctkpoynvmric,WRBGZW,119718.0,HCKJVKLQQFHIUKRZVTL,1-414-687-3266,748.0,Freescale Semiconductor,S,39.0,1.0,AR,United States of America,5.0,O,0.0,3414198.0
fly11800,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,LYYRXHUPEKSN,240566.0,YPDKXGEDP,1-910-899-8854,712.0,Key Energy Services,U,92.0,3.0,WI,United States of America,2.0,O,2.0,115387.0
Cju11801,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,Cbwjwmbuuisn,1011.0,urqkmrwnvai,1-825-781-6812,523.0,,S,71.0,0.0,MN,Canada,5.0,U,10.0,706876.0
Xli11802,pobyqpgrkrzlpynxiiqb,WJZHWWQ,138852.0,Ufwaueuhjamyqjlmf,1-772-701-7668,593.0,Ingram Micro,U,74.0,3.0,OH,United States of America,3.0,O,2.0,3414611.0
Jla11803,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,Koagp,304506.0,VMRANUZ,1-731-139-5161,,BJ Services,S,34.0,0.0,MN,United States of America,2.0,O,4.0,2871822.0
Odv11804,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,OJRCIYSSWKKI,422426.0,Cnttjlkiuqxqvyesdkw,1-856-493-1171,732.0,Goodyear Tire & Rubber,M,24.0,5.0,SC,United States of America,,O,1.0,75846.0
Grw11805,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,dxqrm,195047.0,Ydxerbfqxhotthuxgtvmnxfxbt,1-979-745-5168,712.0,Ryder System,S,84.0,0.0,CT,Canada,1.0,O,,3135479.0
Prx11806,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,xqggirzkjxg,119712.0,dgtnpzkxo,,794.0,Crown Holdings,M,62.0,4.0,UT,United States of America,1.0,O,2.0,1929126.0
Pbw11807,Vfetnfskbjmr,ARSEMVQ,328056.0,Efodqanzjoqtxjrzwpxhqs,1-388-711-9458,543.0,Tractor Supply,S,34.0,1.0,DC,Canada,1.0,O,1.0,1598636.0
Tyd11808,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,pktmr,439825.0,FDVMCHBHWIH,1-589-308-5039,,Protective Life,M,76.0,0.0,NE,United States of America,5.0,O,8.0,3873135.0
Yoc11809,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,Moddarsr,238921.0,Vsnhygxiwnav,1-912-023-0094,370.0,Genuine Parts,,30.0,3.0,FL,United States of America,0.0,,0.0,621863.0
eiu11810,pptap,Qsikwotaof,443410.0,etywdcewbrsktkpbgetruusctc,1-680-728-7555,437.0,Molson Coors Brewing,M,48.0,5.0,ID,Canada,5.0,O,6.0,3183748.0
Lzb11811,WIFUOXBATPAWSA,INUVWJQDTD,185210.0,Thcdos,1-541-591-8203,568.0,New York Times,S,98.0,4.0,HI,United States of America,2.0,O,,480910.0
Ehf11812,Karuvjlolziffmefkawadkih,Qecmb,249206.0,suftkitsqaqadg,1-097-573-7903,315.0,Eastman Chemical,M,54.0,2.0,ND,United States of America,5.0,O,0.0,869869.0
TZJ11813,Kxtyvxsxswtrghctddcsvqfvifulbhogscxvxbfgjzvbnkmgsnmujcoubmqlmxxxegfad,Qglimeduimd,148527.0,YBSBCAHXGHHBN,1-388-763-1684,619.0,Alaska Air Group,S,,4.0,WI,Canada,1.0,O,3.0,2431274.0
LOE11814,Pwvsabkxkvffvfbudmwhjordcqihryvdlbyhfhw,Fljbadymrb,,Igmstqcsdj,1-897-003-3614,576.0,,M,37.0,4.0,CO,United States of America,3.0,O,5.0,1839975.0
Hgi11815,CEKTJLWIUEUIUEZDPTPVULJVDUCHCVGVIDADVXVHUFMFQFUM,OAHAAB,182700.0,Eqopxdpurpnxtiweskzvpziq,1-284-573-0057,510.0,Unitrin,M,51.0,1.0,FL,United States of America,2.0,O,4.0,11343.0
Ffm11816,wmpelmmitaxiacljhvekyiykskuivpgt,,159679.0,uhanjbjidjjytrihcmvprxwp,1-962-680-8156,430.0,Winn-Dixie Stores,S,98.0,0.0,MN,United States of America,1.0,O,9.0,72476.0
Ecf11817,ZNQAFEDKXDXKATXRNVQBXNPPOATBNKULPGTCFQFNEDEQMSLTTPSAPGQYONEEVBUIKDRGBXXOUF,tdjqmslajmy,290172.0,oxdorros,1-517-304-1469,464.0,Williams,S,62.0,0.0,FL,United States of America,4.0,O,2.0,2611907.0
MXJ11818,ixvktmdezuvapraypmsejjqtodfhyjknwrjjlaqbujgroqjyxhmqv,Ymgeisafak,326553.0,KEUFQVELDPWSH,1-768-701-5720,572.0,Anixter International,U,42.0,5.0,MI,United States of America,3.0,R,1.0,3007924.0
tbb11819,WEHQXOKXMUYVACOSLCEEFMAVUKFLZTCEEPUOGUJGCERVMVQTHKBHVWOVYTLHHQPAVMU,ejetvkned,18285.0,Tlmstoohheeemeyydnirtlew,1-063-653-5428,695.0,American Axle & Manufacturing,U,62.0,5.0,AK,United States of America,5.0,R,10.0,773988.0
umi11820,,Tfaxp,15818.0,KYUAFMDIHSBQQPP,1-512-924-0236,454.0,,D,88.0,0.0,NH,,5.0,O,8.0,2217017.0
Omk11821,hspzqlfdatslsqcozqmkrfdoppwwsxqfx,bdwlwxsphqn,374832.0,zqfeibeochqdsaontzlmrhexgvqzhz,1-774-491-6498,466.0,Con-way,M,35.0,0.0,MI,United States of America,3.0,R,9.0,2060103.0
uau11822,Quqxhwxhjwacyccnexwhmoowwqxscgqyifvprvylfbfnli,Wmqjxempib,3750.0,QMGZVEUR,1-758-965-1175,387.0,Rent A Center,U,71.0,2.0,WI,United States of America,0.0,R,,478005.0
Gwo11823,Hjchkhtoamckcnnpsylnstctatosshglbknh,,159399.0,Jbnkt,1-441-519-9327,429.0,Terex,M,98.0,5.0,WY,United States of America,4.0,O,8.0,3438878.0
Jdh11824,ymraymqpjwzsdavrlskdtkqmmrvaimidcpxvfqcujrsncumedzwdaebkyypnhuevzo,Wmibrdtmmhqz,128044.0,YIRCYRJEBDIUZVRLJCVJHCHYIPHM,1-653-352-0225,827.0,Colgate-Palmolive,W,6.0,0.0,Alberta,United States of America,0.0,O,3.0,2427763.0
Irk11825,Tdfqbnicfbviyjvdojlqmckfwflxusygnhnlrnkabjomnbnpdztzmw,Rpbvqmv,232511.0,jwffhxyzwfbznpgurupqjz,1-398-802-7033,493.0,Sears Holdings,D,40.0,5.0,VA,United States of America,2.0,O,1.0,738869.0
Nek11826,Slaaomapxhwuseuhwuvifqitleizldzjgbjiqfhcnvgkkzqpyilunovveii,Xdqvweyhbeye,,SPIFMASXX,1-303-206-2700,787.0,Owens-Illinois,M,11.0,3.0,TN,Canada,3.0,O,0.0,2089393.0
Yua11827,DRDTJBUMVJFRCBYWNUOWEHGWUVZTQQGDHDTUXMTPQGXBSWKNZCEJISRTFPEYJSKM,,57796.0,MLVKZVHOBJSVJULIBDLEZNSIOEFRAY,1-973-530-3867,774.0,Allegheny Technologies,D,34.0,0.0,MN,United States of America,3.0,,4.0,1137985.0
JNI11828,BNQNVRPJGMPTVHLYVEKICVT,Auhvc,74409.0,Mdogkbcjgdrfiukvrrjhwp,1-835-358-0974,475.0,,W,27.0,1.0,NH,United States of America,1.0,O,7.0,289833.0
Zxe11829,Yewlfwbjkdknsyugtqf,Hyttluvufc,87969.0,CNTAECFGPOVUCI,1-289-362-9989,487.0,Conseco,M,4.0,4.0,Quebec,United States of America,2.0,R,9.0,
Qqn11830,Ocrnrbaauctmbztxtdxasepykotbtmuc,Piqnxr,73586.0,TGYNNONCIVTDHBCHTZVRGW,,395.0,Medical Mutual of Ohio,M,78.0,2.0,AR,United States of America,2.0,O,,2183063.0
quy11831,sjowbqcfgzfndrcaraafzstsgeutbicgebdtwlpbfdjnzsrltlqtarmgghngbtxscbzkbptlxvcqsp,oppmsozrlzzr,305174.0,Zttgonwhdxenpykzcemjgyy,1-080-445-9293,352.0,Spectrum Brands,M,89.0,0.0,VA,Canada,1.0,O,6.0,291021.0
Dlu11832,Czxlvdygucgwaodmhunjamicircxodrervevvfqcxzxgljuzbdffud,Qbzagfjpv,400496.0,Abqcimi,1-941-812-6576,673.0,Southwest Gas,D,34.0,2.0,DE,,0.0,O,5.0,457252.0
Akh11833,IGVEWVEWBQZUIIWOIZISBLOSXFCPGUFDQZQBDSYWBLRAUMMSQFRERGVFDRNVFH,Aghaxhce,298603.0,viarhxbchykxlhywqsxmjgxxrpitmx,1-298-651-0176,624.0,Viacom,D,20.0,0.0,Alberta,,0.0,,10.0,1766502.0
YUG11834,,rlscgqqkbl,,USTWFYGTRTUIGCNAWNSCTJIBI,1-786-826-4100,653.0,United States Steel,D,86.0,2.0,Ontario,Canada,2.0,R,3.0,
Sly11835,Emfzujkaiuzgjpvgamlhekpgigckobufqxxdndrkkyvemufbpnntripmayubcvyrsdgmnxacw,Gxqnspfpu,413753.0,UMZUYTZXSZJOJS,1-061-707-2859,488.0,Dana Holding,W,61.0,4.0,MN,United States of America,4.0,O,0.0,2924361.0
Prd11836,LQCUWJSIRIYYMAACRY,FZVQFBVAWP,119435.0,Ohxfhikbtatmiircelh,,644.0,MGIC Investment,M,66.0,2.0,RI,United States of America,0.0,O,1.0,995321.0
yej11837,hagrbugsqhldkvscdgwaefreombti,GYQHWAB,134076.0,IOSXPXOWNWWJUJVQJQIBSSOGUIWLT,1-663-301-1231,,DRS Technologies,S,40.0,1.0,VA,United States of America,3.0,,10.0,1963209.0
acu11838,lvrjtyluafaxwkmixlbmorvqxiynbbp,Ocltexjdyc,324147.0,Iuqzoacvldoafqussolr,1-387-116-5876,613.0,Exterran Holdings,M,74.0,0.0,AL,Canada,5.0,O,0.0,462186.0
Wyj11839,Nvbnztrcimfuynvflj,NVWRJNSNTBHR,289661.0,CGLZAPEQBFXLTQREEXNQCYNETGZ,1-343-225-5970,812.0,News Corp.,U,13.0,4.0,RI,United States of America,3.0,O,10.0,529762.0
Vqt11840,CKMKUEMQXNMWWAZTFUTPWEVHX,Jjbcyeic,13177.0,Kjlijqlttwckpbnaklrzaehlebaggn,1-075-533-3168,423.0,Fidelity National Information,,97.0,1.0,Saskatchewan,United States of America,2.0,O,7.0,3195122.0
Wwj11841,,BERDCJUJSM,19390.0,Tezjfsnskybwygqmwara,1-305-463-1057,767.0,AES,W,90.0,3.0,NH,United States of America,5.0,U,6.0,515043.0
Zlv11842,Izumqacftnvboeylqmowapgfzwbfnjwswvlsncfprjqdmwwinxlrnxmmtaqbswymptbqtriwbjb,Rsoiz,168613.0,Qvvrpogqdjhrfssmsulsexhv,1-273-369-2526,670.0,Questar,M,94.0,5.0,NV,United States of America,1.0,U,3.0,439783.0
Zup11843,tphtwnxjxosdtdtafgyfednhmcuwpjpsmrmxiaupyatednrhvamsguqb,Inujcgy,221201.0,Ufmvvwdbcrcd,1-245-844-2890,736.0,Western Union,S,17.0,,ME,United States of America,2.0,R,4.0,1554578.0
MBC11844,vmkjvgnonrhpkzrtskccoknqimay,adsaupzroy,857.0,Rnfeuhguisyrfedkxvzoayzfgvan,,372.0,Jones Lang LaSalle,M,45.0,1.0,AR,United States of America,5.0,R,1.0,
Uiu11845,UIPWOYSUSCHNNUITSXKEJQWENMSFEIAHKUJQBVHNMFVKGTBNKNFPSRFDXPEF,hhwgeabczw,193278.0,Sgsusnsvtbzxnslpeb,1-211-668-4302,347.0,SAIC,W,99.0,1.0,WV,United States of America,0.0,U,2.0,118006.0
UDK11846,,Bipbhrt,124372.0,Fxfvfeidusbtkalnqfjbruffhfkv,1-481-706-4031,378.0,NRG Energy,D,60.0,4.0,WY,United States of America,4.0,O,2.0,3240275.0
Bxx11847,FBNQLCPCJBVXHFWIRXWRC,Plfgtlvd,309335.0,QUOXADLDKKWJSZ,1-775-206-2837,653.0,MGIC Investment,W,84.0,4.0,Saskatchewan,United States of America,1.0,O,,3416368.0
TFR11848,,qizgjmmib,38264.0,Dpapnaszcettvbgzrwrxigbuuotio,1-708-928-5992,449.0,Reliant Energy,M,79.0,5.0,WY,United States of America,5.0,R,1.0,507034.0
Cqh11849,,Gtulpsdzgx,392580.0,Igzhwlmkdbh,1-492-718-2268,342.0,Con-way,D,54.0,4.0,PA,United States of America,4.0,O,6.0,975368.0
Flm11850,Dlscnluiihddedyygewvzvwecrasrvmbxildzilelfioqyshrqhggntlwtttxzlusvd,Gmbkor,273850.0,molathxnbwgjeqlbaotmmjnmz,1-073-533-2543,718.0,Sunoco,U,74.0,5.0,Nova Scotia,Canada,4.0,O,10.0,664490.0
Axh11851,Jkuimwlhgnercixztqtflcxogcafkcrszeynttsjauazvlbeteliqy,cqmqxmtshxpi,7472.0,bijrvsgu,1-791-324-6110,848.0,Vought Aircraft Industries,W,78.0,1.0,MS,United States of America,0.0,R,0.0,453612.0
Pgm11852,Anyvnmvvtuoixvokkgftbjhbcxqeqvabqwjkffohfimhgztmswoxxno,KYVUTFENGUF,387619.0,xwcrdxmppzrbcrbavkskhpa,1-908-505-5499,463.0,Calpine,U,96.0,,NV,United States of America,4.0,O,7.0,1706539.0
cyk11853,Atcibwzzydjxnybzhfjvayzkvrbkhzgmwwbcppqb,,363980.0,Kikzpcqcgbdtrnmvzbpbinszre,1-111-936-6095,587.0,Rohm & Haas,U,66.0,2.0,VA,,4.0,O,9.0,1097920.0
Gpa11854,Sfmuq,jwqusn,242336.0,srhkbujzx,1-930-383-9349,711.0,Fidelity National Financial,M,36.0,5.0,Nova Scotia,Canada,0.0,O,3.0,1822078.0
GQD11855,Bhdklnuwmofuvyimubadoaldbvvvzxtgmuztoqbwhtloughnfcnmvsxhtksdnrpumyfgs,,276819.0,Goudlvlspyepcskjkxp,1-027-803-1459,816.0,Thor Industries,,88.0,2.0,WV,United States of America,1.0,O,8.0,2842665.0
QMB11856,Aeldvdfzmyqjalusetzlqcvon,Uepeox,121748.0,Atqmwymdxehmigaqvesj,1-798-298-0546,348.0,Cognizant Technology Solutions,D,61.0,5.0,WY,Canada,,O,4.0,416017.0
NYC11857,palgjhcpgdvpbtvinuqpgrwxirbmdwxxcmvlkchnkkcr,Eirezeuarxp,290504.0,VRINTOXXXZAMLOTJGPVYPGYRZBS,1-412-267-0315,737.0,Asbury Automotive Group,U,66.0,3.0,NV,,4.0,O,0.0,2674229.0
TET11858,DLMFYFEBJUHAYZOGVQDLVZMVAAPVBIDEGNMLLCIBHYENGXEVYLJUQFFNIXWBUNNLNTENDKHCVVFV,Buegtcgfbg,,Iqoqfc,1-039-284-4737,775.0,,M,33.0,4.0,VT,Canada,3.0,O,7.0,124118.0
Sef11859,kexpiscimbotducermdhgdbrawfkynuhijtlhhceitntldvxpnbjykgqordhycaobzmkcdxnvpjcf,xpxuyqve,99217.0,VXDCB,1-951-791-8170,713.0,Dean Foods,U,94.0,0.0,MN,United States of America,1.0,O,,3370188.0
gxc11860,VIUTCYJOSCKEWPXARHUVZKQJAMOSOTRPPJYQENMKOPMPMJOACGEJZGXSLJZQGOYQLLP,Urgsdkocniws,410806.0,Xccvonztsmkfpyikpiqkdyuaacovgh,1-725-958-3148,568.0,Chubb,S,96.0,4.0,PA,United States of America,0.0,O,,1483908.0
Rcq11861,Cggsjsmtcsecjfqhzofonayzlxxepabd,xqdkxra,235288.0,Avcrqkbns,1-990-291-3645,478.0,Huntsman,,19.0,0.0,AR,United States of America,5.0,O,10.0,3944436.0
JRS11862,UAJQLCMSWFKMOYQOWVWJDCVQP,Qdntrhy,204565.0,Yolineilkcdgpraalobalt,1-345-215-5664,472.0,Textron,M,31.0,1.0,GA,United States of America,1.0,O,4.0,683419.0
gng11863,XRACAXWROETCHXGULQSKTYIGZ,Nyudjmqet,416378.0,cappwrbjzoeujf,1-170-375-0404,638.0,Nacco Industries,M,91.0,,ME,United States of America,2.0,O,9.0,3752436.0
Hpl11864,Bipdwdemuwlkbdvvdttlpjbmxdofuhkarlupkxqwazfuugltvujhuixegpli,Otgerheeqgo,169207.0,GHDVMSFCNMTNPJHQWTCXPJFARCQTEP,1-457-612-2094,317.0,Circuit City Stores,M,,,VA,United States of America,,O,8.0,3811148.0
Nbv11865,xfymihxmkfozwgqjbozroeoumyqmtup,Nqkfo,470903.0,GZPFMSGTTWA,1-155-359-3880,805.0,Guess,S,3.0,3.0,MT,United States of America,5.0,O,5.0,2622125.0
Amt11866,edltpbqgdazrcupiydcmqxuboqjvegugjpbohepgmwrohhjadqzrofysuhxdbst,Uioplkyorz,223682.0,NWACGSSBGVRLAO,,549.0,CenterPoint Energy,M,21.0,5.0,MI,Canada,0.0,O,8.0,2108308.0
WBA11867,Lfxrobndwofvwpwqdatsjeuhsi,Cnaltebmqcmv,136570.0,fltwppdjaumjwgadsuntdnbtst,,509.0,Motorola,M,33.0,1.0,KY,United States of America,0.0,U,9.0,3588182.0
muq11868,cpgzbepqakpezwokupduriudnbnvxjgcinbvibmhupicoyhjeeeudbthpyvhqmnbtfbw,ONREJNL,461922.0,NHWJFJCUVXCTZVW,1-115-940-3602,818.0,Zale,M,54.0,1.0,HI,United States of America,5.0,O,8.0,2828088.0
zhz11869,Kcfogp,OACTBNCTWBYS,53883.0,bvzguvdleddvncfgehmdctpiwgvlhl,1-328-539-1087,706.0,Rowan Cos.,U,9.0,3.0,OR,Canada,1.0,O,5.0,3011243.0
Jdg11870,OUPPMBCTDQEIPTMOMSAAGGXDQAWBBTRAYBDTKYWLHQBDVUTAKTVMZPDJ,,264226.0,QJLJQMOFVVREJWDVICGLOTCXW,1-761-955-1430,837.0,CMS Energy,W,80.0,3.0,SC,Canada,5.0,O,6.0,2920332.0
Wkm11871,Znobxjidqbofgzimqlh,sycwhwopom,300137.0,Aeidwhatcicdbuznjumlsfh,1-246-348-9582,395.0,Bio-Rad Laboratories,S,82.0,4.0,SC,United States of America,0.0,O,8.0,3478166.0
