NumberCars,OwnOrRentFlag,CreditRating,NumberChildren,NumberCreditCards,MaritalStatus,Country,Gender,State,AddressLine1,Income,Phone,FirstName,City,NetWorth,AddressLine2,Employer,MiddleInitial,LastName,AgencyID,PostalCode,Age
4.0,O,808.0,4.0,4.0,W,United States of America,,Ontario,cfmuwxurlsgjnmpmcwqgwosedeycvrauwrikzanhxuxqxyjnoqdqoblvlyosrwzkneaufnnjdwu,12936.0,1-249-182-4524,Jltrpiwcgulbfvcgsro,Columbus,3364856.0,ibzunkyptlhphrqogjibocpqnxqgfvocgwjsrovejgzbhifkeflezlsjjzzk,Ecolab,w,kuqxxalwemcywmljskxmnm,kuq10904,Etaqr,89.0
4.0,O,379.0,2.0,5.0,U,United States of America,f,MO,dokmkuixymnjsrujtjzucuxthc,462950.0,1-732-367-8014,TGWNYSJLQFWNOGCRD,Denver,1175581.0,MNQZFCVUMPUFFEVZRQDGU,Warnaco Group,d,Qiztxnn,Qiz10905,HZYKV,52.0
4.0,U,533.0,0.0,0.0,M,Canada,m,VA,pcogmmtprs,405694.0,1-212-364-0014,pnbyjuapqsfjkjibbgdnfmpe,Montpelier,2461352.0,YVNPHCUCFIQUZBKWMOXQNPAJGMEJHESBKQNXMCTBREUSRMRVMIUEHNXYRRTXHPOVQ,Berkshire Hathaway,p,FZNEKGDVGNH,FZN10906,rlorncyvy,58.0
5.0,O,558.0,3.0,,M,United States of America,,FL,Upngmlcneueswvnihbxyvotf,54271.0,1-895-727-6050,Lqznyzkbnmsusvrledyri,Bakersfield,3437713.0,Spwtrsqwekbmmiwdcrwgv,Allstate,k,EWREHLYUNMAIYZEF,EWR10907,dtduijdwha,8.0
0.0,O,555.0,1.0,5.0,U,United States of America,,CA,Ztgqzcddmpuronnlazacpfeqjeogrjunpcgwveenqpguhm,346404.0,1-245-123-3822,kaudad,Amarillo,2036027.0,jijdxcsofwuxjzxlplzhzjfojoplakdicrhjpsxmhlcmlfak,Allstate,D,Fgwfu,Fgw10908,Oqdovw,46.0
5.0,O,470.0,0.0,5.0,M,United States of America,m,TN,NKQKXQIZXBDOVULOHNHGSNAUUONFHCZPHLJCEJPCAIGPZWJFHKLKWLJXKCNAOTAAW,478931.0,1-601-692-2835,Fgcvzyxvidniwobu,Hollywood,2033653.0,xfbmcwnufjspcskntbzzxvovyqepeiqtrakkcgxze,Vulcan Materials,B,kzdqj,kzd10909,BPJRZ,21.0
,O,,4.0,5.0,D,United States of America,,MI,Gjftdcperoworqifmnywhaoofarotfhvwmcxsecrrubfuovuahtwgcfeoricagzb,210193.0,,Jceevatpersgtmpatxqavxhy,Mobile,1255327.0,XBEDHSFMOQDIJCKPMDHFKPHNDQG,Interpublic Group,N,Nveykupb,Nve10910,GFLXRZLB,9.0
,O,632.0,0.0,8.0,M,United States of America,m,OR,,481083.0,1-514-526-5294,Rqdoe,Madison,2449252.0,Yaftenhndslaudlfxdrgussbhtmibowgclxxcflrtzftojpvlckxlcus,DirecTV Group,G,GHAULEJQZ,GHA10911,BTFKWCSC,
1.0,O,496.0,3.0,8.0,S,United States of America,,ND,RJYTKOQIMFLREWFRMQDLTALYNVNGUBQDLWYDASNBDMDVTITWEEBLWEGMTZGUJWGDNWKXNCLBV,339731.0,1-439-112-1157,nwcstievcualblkotjv,Evansville,1340516.0,Ablizfqscjawfdxarcmfsemqwzujvyij,NetApp,,Tevukmn,Tev10912,Habbswgpkuf,60.0
4.0,U,392.0,1.0,8.0,S,United States of America,,ND,Irviblmlepgmnhq,436764.0,1-582-813-5255,ANYTAYSTXPPDNSJLCGLCPAVKUN,Hialeah,3461994.0,OCHCEEOTTHSGTAXT,Crane,,UZESJLZNGELQVGFINRGJZPCRZWMPU,UZE10913,jqvlhii,29.0
1.0,O,517.0,2.0,8.0,U,United States of America,m,Ontario,BGESYFSVPSGUBGLPGSADVUT,352360.0,1-548-978-1948,Amvffuiyqbcfhcea,Dayton,2024540.0,OQMAAXOBCCPKVDWCBVMDPJATYSUMURMW,Eagle Rock Energy Partners,,NCGHJMKNXSSURHUOABPXRMNK,NCG10914,SRLFWE,23.0
0.0,O,781.0,2.0,1.0,S,United States of America,,KS,ASDKYVSLSSURLPBA,158128.0,1-746-021-2699,Fxiosvixvqdxqroxnlbwxucpo,Toledo,1138992.0,spnkisurpsavbhbjpndyqprufmeefmsbqdctqkzqkozezhrd,Toro,E,bhqaq,bhq10915,,94.0
3.0,O,473.0,5.0,4.0,M,United States of America,F,AL,,420705.0,1-415-186-6687,ULSJDWSXVCI,Stockton,714476.0,WCSSHLJWGGRJLNAITYWXNTJMKKVPHEAOZ,Aventine Renewable Energy,,PHJMFTTVVI,PHJ10916,Xsrmgzr,
1.0,O,833.0,1.0,0.0,M,United States of America,m,Ontario,hivydedderwdlvsthztrlolshjrkjhounjpxuustuukbtcrmviclbcmzimlulbncwrlfptbs,,1-924-167-9389,Dderlnwelvxuwogvfwixmk,Detroit,2911061.0,Ueqltrewqwwddbmnbnuuhoiixts,Calpine,,Nbyrkskvbuga,Nby10917,Kexqsvsgkvhn,1.0
2.0,O,691.0,4.0,1.0,M,United States of America,,GA,QBQLSQCYNHGJDDOGIFYCULIINVGPVPBHJQZFEZBNJSRESSYNVBAQGFSHIHYOIQKFWSXLFLJB,129742.0,1-609-890-0204,SVLJACBKRBYAWFMIEJB,Arlington,3969773.0,Acaoxlvmurfnj,ArvinMeritor,V,OGBCSHJKCN,OGB10918,Bdbbfftghjo,24.0
5.0,O,605.0,1.0,2.0,M,United States of America,,MI,vvnilmxdskheajvznnkyn,328525.0,1-036-865-9969,XZPSEPGUHDJYUGQ,St. Petersburg,703094.0,Erpkazmcrudfpuxcufvpajdqrtkkfurgcggvlaztdhwumeqm,American Greetings,,lxsjuszsaarapzidbzkdehydcajq,lxs10919,,24.0
5.0,O,606.0,3.0,2.0,S,United States of America,F,WI,Xiiuxyzagbkhq,209184.0,1-051-526-1667,zjinmzcrh,Iqaluit,1949122.0,Zgcjbwfz,Expedia,Y,acmrsqduajovlrl,acm10920,rvyqtg,62.0
1.0,U,764.0,5.0,10.0,U,United States of America,,FL,,345510.0,1-768-813-5360,HPDTETWBQYTDBFLTTCOISELZWLDL,Rancho Cucamonga,2703266.0,,Cardinal Health,,Wrmjrvjksncvmzkbqmtmsfv,Wrm10921,ZDPVIF,0.0
4.0,O,706.0,5.0,9.0,S,United States of America,m,PA,kslvlzglgopuixswthbbvdgufyudpiylawrvlxvwgcdahnshmsavkotdfddanvhuwk,186382.0,1-649-666-1883,WQRBVQMHHXPQINZOGHIXPWB,Casper,380664.0,Pawdshdmhrkcnknsrecfhwxzvgbhqmclwsos,Nalco Holding,E,Jpiypymtpjvtymartq,Jpi10922,Xrgxwhprokfk,39.0
5.0,O,539.0,0.0,1.0,M,United States of America,,IN,XYDVKBVKBOJNNKCOKWFEZTPSNLACMYSGYLKUHBQR,360008.0,1-613-128-8542,Uotoamsz,Rapid City,2013608.0,Zvafwkcxsrpowaqwfalbfylvpgeazk,MSC Industrial Direct,,Troomkcbiecthgt,Tro10923,ffigmgxfg,41.0
0.0,O,705.0,1.0,1.0,U,United States of America,,WA,Aidpwxwimprqkiakditjvwhlgysgiisglsrlclfmqmsoyn,437145.0,1-274-072-3038,Pdapqxnroxbajuoiervvbr,Alexandria,684957.0,gijkbkchybponndurlawqgckiwgkahadonhoezbrxuudspdx,Toro,x,xnnuxfvbowzlmuagrgsnqxxx,xnn10924,Luqghgagz,96.0
2.0,O,506.0,5.0,1.0,M,United States of America,,Newfoundland,CNWZKFSBWJZMSHHLISMDFDVFRPDKKSW,156350.0,,JTJAKJFLMBQZAJYJWDVGEWDOEDSMBS,Hull,1880630.0,naieuiexkkkkdbpkjl,Energizer Holdings,s,Slksmqccxapcsikby,Slk10925,mdcqbwpcieb,53.0
4.0,O,722.0,2.0,10.0,M,United States of America,f,NJ,WTFHKDJVUWXTVJWOPPFDOMLQ,290929.0,1-790-225-4437,Lqhdszeqcpzgymtxose,Sacramento,2644379.0,Xfmmvgbocvtvgopnlqfcetlhatrihkmsrwcgjpvavifkkivfbvwolcfukj,Nasdaq OMX Group,,Mnatkf,Mna10926,UZYANPDAFT,33.0
4.0,R,652.0,3.0,6.0,M,Canada,,CO,Iwqrtepoxnq,81542.0,1-263-408-2993,Dtkipccyqroqpkheosf,Berkeley,2974979.0,UUHIYLUEFXVRNSASGHTSKQRWMAUBHCBJIPCW,Psychiatric Solutions,f,Ceujzlu,Ceu10927,gasrnfat,22.0
3.0,U,511.0,4.0,4.0,S,United States of America,,WI,Wzctjjcdvfcxsdquibugbaazjwnqqwtcspbuqwliusgjwndoivdvcidudno,370202.0,1-890-985-6572,AVSGUYATPZXALQMVFBYCUU,Raleigh,1290150.0,Lphfjzagbrqjuopvtqvydma,Torchmark,,Libfaicnipheoywnu,Lib10928,Tymbweqs,46.0
4.0,O,399.0,,6.0,U,Canada,,AR,QSYFZKHHMWWCNNRHLHDESEEOLCQHTUNTCYLHYXVSDZVDTLDLPOAZVRHYWNCYQKA,268225.0,1-265-909-5632,Rudbav,Bellevue,376021.0,pmatykypevllparqtuxgpgujsejiqrwmitm,,Q,bbovrseaxmtwhumkehslmbsnbxkpvj,bbo10929,cmujvdjhcuz,31.0
3.0,R,568.0,1.0,10.0,S,United States of America,m,PA,Uhqzkvfihncqgtgildgfhazosjmuyptmvfkcpezylur,215225.0,1-375-393-7011,Oyeanuksqkwq,Ontario,492595.0,axpzldoutxutxkmecoyskzvpplrjjzuvenijvmf,LandAmerica Financial Group,L,Ncpbryqnduzthh,Ncp10930,ujxrinevja,70.0
3.0,O,561.0,2.0,4.0,,United States of America,,DC,Uaoosbvjczlvjrirfpyyohxfcbcmvdtqwpaheejwufditdmmtf,90783.0,1-568-261-8929,Lhflclsqdqwjglj,Evansville,3146306.0,Ooyqaiqjrhjrhmjjrlzzjccwkmqkaqhrktsadrxfnimcqsjrjjvhyycjbdyyg,Pactiv,,Uwxkhebb,Uwx10931,Rnldx,24.0
1.0,,438.0,,8.0,S,Canada,,MO,,305315.0,1-986-959-3653,Kywtjoxmldahbtqebcdojz,Baltimore,1641342.0,Pixahrpgtqetgxarwqkeh,Mylan,,OLBEBQSQ,OLB10932,Kisajsd,3.0
,R,316.0,3.0,1.0,M,United States of America,f,WA,UPTVRUTYFZJBKCIULRMGHGQLYEVUOLUGWZOXHBUVHVSGBQOBCTHNFC,136236.0,1-181-080-3564,Fluhaizdvpfrurynxiq,West Valley,3078194.0,tjxafanowsoemmshdndxgqirookdoesopgorttevrhygdnlwfqztxrjrdnezdahhcucosejqnuflett,R.R. Donnelley & Sons,,xvjpxmrufccenftfmrjpsteydmikm,xvj10933,mbvevh,40.0
4.0,O,309.0,5.0,,S,United States of America,f,AR,iecjjzefpxglkogxuoejzfarrxhbsxpdadkgb,120953.0,1-473-108-7514,Ajbjkhwy,Chicago,1146111.0,ODNOELDSPHJXWZUHAKLAEEHFOSHPRQAGHNUERCNMAVBZMGEPAFVBFBSCAAJY,,,STDXFHTRXBZCBDXXKPUM,STD10934,Otdkoqycdbkg,89.0
2.0,U,822.0,0.0,6.0,S,United States of America,,SC,Xtytfbhgbfdolrkigjagjdfvowfpcffnlinpdi,233464.0,1-423-981-4854,cbwtvakoeavdr,Reno,872488.0,kopslhszcwfsrepuzpnmukkasrbwubnxftnflkptlevk,Arch Coal,s,okgvvukkbnl,okg10935,VIBCPQCCQC,10.0
1.0,U,799.0,1.0,2.0,U,United States of America,,GA,YDNMPJPGAXSAEXGRIQLQEPJRTCXOLYNKPJTXHKUIVKKOXDMRYTMLEPQETLJVSVRLLBTCDGEAVDAHJZ,,1-926-129-3933,RVWVE,Sterling Heights,3099758.0,Kthmsvmnaagxawxcthectkpnhtnqokbhhzcjpqdjmkbuelpohfff,Advanced Micro Devices,V,kxqdnaxtwhnfaivtnllijjhv,kxq10936,SGGUNDJO,77.0
3.0,U,558.0,4.0,3.0,S,United States of America,,NH,ecmifmteidqpmzwrpzsovehomjpnv,,1-161-889-5810,Bakypgyvlir,Erie,1753441.0,,Aon,D,mguohropbqhv,mgu10937,Oqgtrnxg,38.0
5.0,O,805.0,4.0,,M,United States of America,,VA,,343496.0,1-227-978-3308,LWMIEDHLQRMAGPA,Hilo,,Ovlxacbqjjznbucopjevplwmydnolfgmrepnxfb,WellCare Health Plans,e,RURAMZMFIBI,RUR10938,Tgmbglvekbx,
4.0,O,745.0,1.0,2.0,M,United States of America,,KY,ILGXZTBKVKMEDNVQCOMBVCFMZVRDWNDVGVKKZRQKTQMFLSCEOJJJMKUJILWTHSGKSWVPLWCIRIWIZJD,481035.0,1-102-418-3672,kngrcj,Wichita,,QCAXCVXHUJFJMRWXJCFPITLJREFUMYXGYMXBEAMOTTWRCLSDUQYZM,Collective Brands,G,Ffslunwxpsacfrtcgoprirfhoivsrx,Ffs10939,QEEIX,78.0
4.0,,381.0,5.0,7.0,M,Canada,,Saskatchewan,xwfuxevgrheytyeblhagv,312758.0,1-137-385-3341,Hnplfeulwvqtnvq,Gary,3875663.0,Igjfpbyxhlrcqbocynxqjlhrhwcfqcmrttjjxmmjholnzicxejfbajbsydkruknznwlujcv,Perrigo,,Ukfggeprgjgxffuewqunwkd,Ukf10940,PBVQEL,21.0
1.0,O,626.0,4.0,2.0,D,United States of America,m,ND,Fiilpxpgrsvuciorqkhrcbuxjjmuwjoktotgqhunjjtanjloeqsifeuyfbjkd,227393.0,1-540-667-6724,Eejecrqetqaoknrwyieytqkzejg,Salinas,3358247.0,Gnobnxcajuzmrxphpbtxmlixbslrrmjuomzdaqquuyhizddtbnzjgqhmidvblfbriigty,Arkansas Best,,sekdssbjpapeuonkpcwfoelvlfk,sek10941,Nxauma,55.0
1.0,O,744.0,4.0,7.0,S,United States of America,,ID,fizkawyqvaphmljiviipdiwimszlcpmhud,437835.0,1-628-927-8038,sklifwvdtueivviaeost,Washington,3661308.0,,Lam Research,,Tnask,Tna10942,BJXOZTGHW,85.0
1.0,O,792.0,2.0,4.0,M,United States of America,,AZ,,322724.0,1-139-345-7937,wkonkulnhqunekncxpsshxm,Montgomery,3371434.0,jsugrdnipikjegmtcqnwctdclzguhux,Sherwin-Williams,,UZJKRAJQTSCXHRXNIXOEUZWZGYATZ,UZJ10943,Thczqlcx,94.0
2.0,O,741.0,0.0,2.0,D,United States of America,,VT,GVIKCUQQGKAPSJTYCQIQWCJRLJDLRZ,452361.0,1-498-150-8278,WPZKULKLMKJWRWTMPOUKHCH,Gary,3031663.0,rghlsejnxnitlqmjaeamnbzcodxotzcsfsymhdvfslkkkgeuzxexmyuxgtmaiapxayfeh,Bed Bath & Beyond,N,bpbqleges,bpb10944,,35.0
2.0,R,582.0,5.0,0.0,S,United States of America,M,PA,snxdxzinxnkeuyqhlokxgnvhnidqtouuctoxcotbgrozzsvuflvqesgsjywa,499003.0,1-058-612-8436,MXMEJUZRJMGUQEVIUKEVLHKK,Vancouver,87159.0,QSOGZ,Health Management Associates,,Ljrrqzbpdrngeeusoguhsguk,Ljr10945,Modagb,42.0
2.0,R,663.0,2.0,1.0,W,United States of America,M,CT,RRUQOZTDQIEQNPDJBMRTCKJAOFDKIEAVYFK,455818.0,1-265-513-2591,Dftnxrfavpjwpnntikzbopbeclhq,Berkeley,,Hsbquqtsjhhukklneqeroneq,Huntsman,p,Rzpltaeakaoyfgrflqvmoxkdfsxqww,Rzp10946,Zazqgxcwrprp,71.0
3.0,U,840.0,3.0,10.0,M,United States of America,f,MT,qyuhrzumlavwthmgsvirmdgbxbbfq,454772.0,1-485-595-0368,tknzefoohgsjposlpgucwggsoa,St. Johns,126126.0,Swekgeyyxumxgkeuveatrxrrtndjeqlzccqmwtjtfssoitoa,IAC/InterActiveCorp,,Lrvmsnoq,Lrv10947,Llrctynrdyif,79.0
2.0,O,795.0,0.0,4.0,D,United States of America,,MI,JZFCYOQUZIBFEXLLJKBQNQBYBMXMF,273676.0,1-524-653-9485,Vrgmbanrkzlkhbocjfo,Huntington,2449252.0,GKXCCZSDNARMOITCHBOJTRQLCZH,Praxair,c,Wxgrgw,Wxg10948,Ykzvdwj,42.0
0.0,O,437.0,2.0,8.0,W,United States of America,f,New Brunswick,IPYBDXXICQJNJBJXHWECRMDJMHHCDWDPGUTCRWLS,321116.0,1-297-664-2075,Mbafcvqltocnwvtgkwoark,Pembroke Pines,1273654.0,oqccslrolmknwbxklrboxfyqgkbpkxsmvlfqwdcivmqjtbdnriqmcwgiimjrppxpim,Patterson,,Albydgeobjfdzldxyedkrffd,Alb10949,Pdjjgztkodal,20.0
5.0,R,638.0,3.0,10.0,M,United States of America,,Nova Scotia,TIBEVSQXNDYCAQEA,320777.0,1-721-975-2824,qpsnvca,Fairbanks,440078.0,iuqompqylopwujznqmtwxfkvpuswlcvzloctzqmnrvdgsknpwwudlufjjamkjireeppgjws,Sanmina-SCI,L,UDWGVJJYBWKLEADPMZFRJE,UDW10950,OGUDXMBATI,20.0
0.0,O,814.0,4.0,9.0,W,United States of America,m,SD,fmowaumuskegfcdixkoziy,424772.0,1-057-891-5436,PUTXZXHQOUAFUMLDLVWRNPZSYMYR,Iqaluit,1935817.0,FOHFTAPDOPKJTQRRXHIUXCPCCUESIBYWVEHAQAMD,Hospira,B,UASCVZBGHRTFKOUPVIWWAGBYVFNHBL,UAS10951,VELDYEWJJXDF,8.0
2.0,O,685.0,5.0,10.0,S,United States of America,M,PA,UVXJCTVHNWRVCUMTLNPYWBNI,45651.0,1-493-711-9216,Qmdymkktqqaj,Shreveport,,lifcmsrubcdgfhsezme,AMC Entertainment,K,uuscnmppen,uus10952,Qhgsiiqvc,18.0
1.0,U,715.0,3.0,0.0,S,,f,NY,dnwedmwuyhurlp,224022.0,1-379-648-5404,Xkjntucryzqhf,Springfield,3355149.0,YJPONTIKEBZPROZGPVKPHPUVHUYODOHGYSRABMNTW,Pride International,X,Htqsrtpkbhyzceilfq,Htq10953,Ckrahwu,47.0
3.0,O,549.0,3.0,0.0,U,United States of America,,TN,aljmgpxuopvxyfohbhoufyybqc,123128.0,1-850-158-6289,IIVMWBABHZ,Cheyenne,3975497.0,DICCPGUIAJSUNYOFQJKEHBHGVIXKMAKTOWOTMNLIC,McDonald's,t,ZEIOTVOFN,ZEI10954,sllwqvgj,72.0
1.0,O,315.0,4.0,0.0,M,United States of America,m,KY,WSUWDXRDVJIFZSUZSYCRUMQTRQZMNAYJOVILFUPEOUUHO,122108.0,1-810-599-3009,Cyntkutjkpqhkg,Knoxville,108127.0,NFSYTNHGXXTWQWNADHDBMZJRPY,Wendy's/Arby's Group,b,TVPJCMHQPHHDA,TVP10955,UUBSLKL,15.0
0.0,O,693.0,5.0,7.0,M,United States of America,,MA,Chrvlwmph,356575.0,1-180-437-6306,Rgsnrhbcdtj,Coral Springs,1777116.0,Mpuockuscdccrtxslfg,Ferrellgas Partners,u,Lnelehgqaydulieixcxklc,Lne10956,Vrlean,1.0
1.0,O,797.0,0.0,6.0,M,United States of America,,AZ,Alfht,368395.0,1-661-668-5661,JWOZQMDWUTWWXNMFU,St. Petersburg,2189644.0,UZVQPLWHFUUPHEJVSCRNRCPZJPPFONDHJ,Office Depot,V,xdskzloomgtsxslukialv,xds10957,,92.0
1.0,O,313.0,4.0,7.0,M,United States of America,F,ND,sksjphecwjlypsellgqvrsicvrsknlqlvwsygqhpqjbgw,55621.0,1-733-242-1972,qduoxqnofuip,Chicago,3043042.0,Gazczbgjspmmuasijwlpmqmuhevaickfnymleovuerynttqipjzttvkdwmzfdrwgrdhbyrfaii,Freddie Mac,,DWWMQXWWEEWAGCWTMRFSMZTOGH,DWW10958,nhtzkmxlb,18.0
2.0,O,815.0,3.0,0.0,S,United States of America,,IA,Xwgwaytwotgmcudfwdsguxvioxcorovbzpbsxboobaecslugit,14921.0,1-520-323-2184,Olmlwxz,Grand Prairie,1661619.0,UXCGVUOTCTOLBDGBNHFDCSNXXCUVWQZIYXKZBHXEFNFMRNEH,CACI International,m,YBMPRTQQUHCFQYT,YBM10959,OPIRHXDC,33.0
2.0,O,434.0,4.0,8.0,M,United States of America,o,NH,xllhjohpiixwrmjqiv,69690.0,1-341-921-9360,Yupzdvabbnkpe,Fargo,,ijmwheapjgbeolbtwltlxdmpvabfvghjkjbbmdysotspmultq,Fastenal,,xiuaniazmwwprnwqoopamqa,xiu10960,Qbevjvc,18.0
4.0,R,763.0,3.0,7.0,S,United States of America,m,OK,pertocbxhjcgahfcctjnszppopwzxfwihzdbpajppeyoltvpoaqxmewkdwuw,445437.0,1-572-993-5025,Zshjbkyitfhvt,Memphis,981900.0,ebjjyqzbjxxexonroziqbkgdelihepgjegdxhkkhnps,Mueller Industries,J,vyzik,vyz10961,,58.0
4.0,O,732.0,0.0,7.0,U,United States of America,M,Manitoba,Acolkdkmvgnvoqlzmgxzzrlczcebeftwavoeqjqvvoddbwduzidfutxqdmptyixhkwqiawjiwfxkhk,143157.0,1-498-268-3006,Jljtqsxsxmoqjidw,Saskatoon,3746110.0,Tucujxqjdluvdgqqizxhokkbcsohrmgevxnfmtrtsewackxoxpaaewkgrkmnxp,Shaw Group,y,ufomblfqinwfrnsttf,ufo10962,velobyg,71.0
4.0,O,692.0,5.0,4.0,M,Canada,,TN,Ogdygkr,81469.0,1-132-379-7031,jarlzcumgclbbt,Mesa,2187192.0,rxoabhbboyfckbiqhxkedemzonqaidcrywtsxbihbwqxkqyirtflnjbyusac,MeadWestvaco,,hdfqdf,hdf10963,Wzdmcizt,84.0
0.0,,708.0,5.0,7.0,M,United States of America,,OR,mqdocptxi,285117.0,1-400-066-6527,DKQVRGXMOCIRSMHMSFHHIAXX,Baton Rouge,451143.0,igftnesdvgohvcnygbjkxhfpplwoprhrodqtrjfrvgxmezwidxxhmpurdslxgspqeh,Yum Brands,,Qqdcqterugvbnxbrnxjavjkwiwf,Qqd10964,HRMZSQ,98.0
2.0,O,308.0,4.0,,D,United States of America,,OR,nimvbdrcorrybzfianxkpcpejrrzza,354851.0,1-695-527-9593,Oojmpiqtkcmbvuwhinipz,Durham,3341645.0,gwcphqaiumqphzqovcdreeyapspwfhbkyxgziddhl,Estee Lauder,K,SLYPVNQINGV,SLY10965,Ktpthtq,80.0
5.0,O,386.0,4.0,8.0,S,United States of America,F,DE,YUTFRPMAHBKLPYEBYZUEZCRHVTBPAUMNRXGHKYWFTULDZ,91762.0,1-029-847-4964,MBQUUKS,Toledo,822216.0,Kdocwtijtxcatzotqmlooqvpeamfhddqprdoiypvrdgvn,WGL Holdings,g,BMUUIMMXEWICRLNPXAHFE,BMU10966,Mnamjatqnk,46.0
0.0,O,597.0,1.0,2.0,U,United States of America,M,WA,tpnrqqqxvexhlxgqxbknltzyy,69985.0,1-314-776-9465,HQWZHHNUXJLQRZSJMPULK,Chesapeake,2144374.0,OVUABPWNXICOXCIAXPPCSWVGATPVJPGCFHPRCXWPRQCDPJDQFOBFCNV,Fidelity National Information,K,DWBTFDXAUTGFK,DWB10967,Yzuej,97.0
0.0,U,609.0,0.0,9.0,,United States of America,,GA,uxrxkxzkivjidgurgzwrsfuybnrhqtwfaskjpvakoqiy,380475.0,1-899-913-4500,Ssgdnddvdkobrhssbzazgmoxu,Rapid City,1685501.0,OWMKRHRDQEXWSGYBYJZORQRTLDUGNGBKIOMEYKNSIVWTEDHLLETV,DuPont,,Rglgqblgpkti,Rgl10968,xqslfkatw,4.0
4.0,O,538.0,2.0,3.0,D,,,Prince Edward Island,Lwojcgqdblhigbrjocfoxswlvggxuidhcfeiukotogezeuemv,,1-928-688-6118,Cjzjrstddeosoh,Torrance,3590095.0,sfogrlsucefsmscdnmpadp,AT&T,A,Tizfvmynqtoh,Tiz10969,cqohhk,23.0
2.0,R,561.0,1.0,5.0,M,United States of America,,OK,WSDXPSMOJYTFLGZXPENOHNILSKGLHVOSIQJQFJSQH,127084.0,1-534-082-6100,jtqhgkjxpzyma,Yonkers,2175688.0,Hgtrcghfvadtxwfyrejdjqhvefxfbjbzcfnhzkxtymngmbxyjuicuvhwjlcuatcoqsmwuteioci,USG,,qpbahrdqxficbvaowcduiexfnwdyt,qpb10970,OIWXRFTA,64.0
0.0,O,484.0,2.0,7.0,M,United States of America,m,VA,kjmfwlomxnzwiiqxmrgxtuttwpeggwrclghnjaircf,198184.0,1-831-110-5276,Ypjwquayocojyguepunmx,Wichita,435784.0,YBISIDRUYAARXHQQMXASHYDTXXDKMAFAFAK,Tech Data,,Dbtzihzkmmtstttuoagpyhshshakox,Dbt10971,Czwpdhfs,51.0
0.0,R,382.0,4.0,3.0,U,Canada,,TN,VKJWBDFMBTXEITLTTMKUJ,153197.0,1-738-411-0914,FRVEWGN,Omaha,1444106.0,baakaozochwdjlkflbitq,Sauer-Danfoss,,Oibbjanwdofjugxexftodshvw,Oib10972,vsnbgjw,
2.0,O,639.0,1.0,4.0,D,Canada,,CO,Zisuksrrrdskdjkpgti,379055.0,1-939-120-5236,Xljzbhilspguhqvnviwn,Huntington,1586585.0,Vpcigvtiojkpbrvuqrdpuwfthrwirttkjbakpdluzs,Apache,,Qnrpvabqpnwcechvcjxxppftdhnwpk,Qnr10973,KZDPOZTEUTLH,57.0
5.0,O,425.0,5.0,6.0,W,United States of America,,MI,BXQIFNCSWFYDNKOSGR,356373.0,1-118-602-4025,LQOLWNIMQZTBLXAGWAJLBPPDSZZTLJ,Lafayette,3786115.0,gphxmyefjralqmigqkynwmahewejgkrus,Goodyear Tire & Rubber,,PXNFQBLSIS,PXN10974,sifnsiwsvgjn,80.0
2.0,O,806.0,0.0,7.0,U,Canada,m,CO,IQOROSXCMDTCITFBVSGPTBJVJNCIMFTRTDQMQSUL,353279.0,1-792-060-7592,rctrb,St. Petersburg,376409.0,Gdctkrrmdmi,Boeing,,Ncpoh,Ncp10975,Lsgvsnikex,56.0
4.0,O,522.0,4.0,10.0,M,Canada,,WI,Tbhseysbvgzrulsxqwkkwjadmgrdslankrqokha,140640.0,1-779-356-0532,JRDHRPIKQZM,Charlotte,716158.0,Txvogxtuvxmwdxdcqiwtwibfjhfvqvsbqaqowgwbrfvweimzuifyqoudziufgzwdakeruonfbojmusl,Landstar System,m,YSDEOFHNZSMWQIUVNOXJ,YSD10976,gabghonu,43.0
2.0,R,696.0,4.0,1.0,M,United States of America,,Manitoba,umdiud,116679.0,1-680-902-7386,Iyhnwaqpjsxhbsamiofmgtuyjqto,Oshawa,2054123.0,Amdlqpnqefnsvhulfaqinqvaegiwxccgzg,,,rgnnduojmybsrmwt,rgn10977,,40.0
1.0,O,655.0,3.0,7.0,M,United States of America,,AK,Rpiwqxnesrtrvxwyyryqtvjrdqst,198557.0,1-309-464-0684,Lhlecyqxbuiuatwgseblsfq,Orlando,1157950.0,ivjhiqara,Pinnacle West Capital,b,Gkmzisnspcvyijfbandacelpl,Gkm10978,Qfpvdejwk,28.0
5.0,,399.0,5.0,4.0,U,Canada,,AZ,Iygbnsvmbnhvkoqacvottxobfqqtdrhecbigrksihfgkpkquamqacqxuomzmrzflnswxgwqljmoozo,11010.0,1-569-946-8438,Jtplpmqthrvymo,Providence,1011786.0,PJGOUOTRHLURRNCZZIG,Ameriprise Financial,i,USKIIPVZJGGEYWSAUKHBMYNCGNCDIE,USK10979,Dyqzqre,21.0
1.0,,843.0,0.0,6.0,U,United States of America,f,VT,KCKMHCFIDXO,431728.0,1-249-547-0160,xvqyoawtqpuukkq,Yellow Knife,2709910.0,ngbgbulhnxyvzofqccxrjfpaovmbeojvvttblydvlkhuscdpahxllaqajegoailvyzndknndvq,Group 1 Automotive,g,oqudhewehtbrwcvdpooixhzjq,oqu10980,qnwsyv,94.0
