prospect_AgID,prospect_MaSt,prospect_CreRa,prospect_Co,prospect_In,prospect_St,prospect_OORFl,prospect_FiNa,prospect_LaNa,prospect_MidIn,prospect_Pho,prospect_NuChil,prospect_Ag,prospect_Ci,prospect_AddLi1,prospect_NuC,prospect_Em,prospect_NuCreCar,prospect_NeWor
Lcd13753,M,719.0,United States of America,305111.0,New Brunswick,R,SZNSEDDPOQAEZXMQDSRPYLOFFJRFT,Lcduhpylri,,1-451-600-0401,2.0,79.0,El Paso,kexkvfidgwzvtarnpaogoojmnlpsmapryzvdjkgfnp,0.0,SAIC,8.0,2458908.0
QWL13754,M,767.0,United States of America,79098.0,NJ,O,RQHMCOLNILIDVSTNHMPZS,QWLVTTK,,1-879-982-1478,2.0,8.0,Moreno Valley,Tqqazmradnrrwoxkcdmlj,3.0,Administaff,9.0,502081.0
Sek13755,M,551.0,Canada,435158.0,CO,U,vvwdinhfwtjlxh,Sekdnddbooqunbpjlaocwzvuikabu,,1-887-388-4385,0.0,19.0,Phoenix,Giaiinedvjkszpdoxnhryvnpnauzhgpcatnjypgodmaadtrejiuglgxhjcnrpyxxcjt,0.0,AbitibiBowater,6.0,1198211.0
Vhe13756,S,396.0,United States of America,248127.0,HI,O,ZHSRKLEEN,Vhemoy,,1-931-641-8473,4.0,59.0,St. Paul,Ysmfkfgtglukosfrfolkmgimpxlfsnyqtpsrkhhdnmsrbytptxhmdbdcvwptbavbksiqnemepomxyu,2.0,Cimarex Energy,5.0,557925.0
fid13757,M,595.0,United States of America,27905.0,WY,R,fnytdgouxolybzhp,fidlyajxdbvboiotcplwaks,H,1-758-403-8351,0.0,26.0,Austin,Gyirinianrduuihcgvosukwopeenyjmzegkbcbhvm,5.0,Warnaco Group,0.0,1099807.0
wle13758,M,431.0,United States of America,449215.0,RI,R,AJJVWQTTHJFOAC,wlepssrzadwwhqaddumowdolgiki,,1-481-337-0912,0.0,43.0,Laredo,hbyxagwuyqwxpchlhvpxpmvkeluocvga,4.0,Pacer International,3.0,3136316.0
flp13759,M,783.0,Canada,423923.0,OR,O,Ygshnaonzhuvxmdbkbll,flpuakifecaekcvgfwqjiud,,1-606-686-5015,3.0,60.0,Vallejo,gssiygnpbgrnhubnsiiibntidvcek,1.0,TIAA-CREF,7.0,728714.0
rui13760,M,433.0,United States of America,210012.0,ND,O,Uoqzfnlqckmavck,ruicalydslzjyxo,R,1-652-254-3647,2.0,46.0,Milwaukee,EPFMYCAHQAPFZSUPERSTOAVDSFRQBEZGHCNCPXGMMIUBOW,0.0,Sysco,6.0,1571778.0
SFY13761,M,435.0,United States of America,425358.0,AL,O,Drrpotxidmwjppjlepp,SFYPTDXEHXMWHGHYMKWMGBDKSG,,1-023-145-6817,0.0,88.0,Halifax,fodnlsmyo,3.0,CC Media Holdings,8.0,545541.0
CPW13762,S,796.0,United States of America,438498.0,Manitoba,O,PUJRER,CPWMMKZT,,1-151-692-6945,5.0,78.0,Saskatoon,Cldreggiqbgohtptsoo,2.0,Johnson & Johnson,7.0,1511908.0
Vox13763,U,456.0,United States of America,125217.0,OK,U,Vbyzawowehtxnyir,Voxyhkijqkrjnjwguygmzdof,x,1-677-484-7773,2.0,83.0,Las Cruces,Mbbwt,2.0,Popular,4.0,3632895.0
UOA13764,U,373.0,Canada,463486.0,CA,O,Gctibh,UOAZXWFWJEXOVMVYJOLP,,1-821-630-1765,3.0,35.0,Topeka,Bdfdaagmesmsqojooyvmrfnutojucpugrjivsopdb,4.0,Family Dollar Stores,5.0,172690.0
ZQQ13765,U,464.0,United States of America,189628.0,HI,R,Ykhtroon,ZQQLYZMNOXL,,1-080-328-0658,4.0,,Frederick,Fmcrpochmryjvbyvwdszlneloopidouahaagtpxmebbkhnpwftgulokemxkpdqwitlsbdafapxkc,0.0,Whirlpool,1.0,355037.0
PIZ13766,U,346.0,United States of America,403506.0,WI,O,EXVPSJRGAPJNNZXEVHPV,PIZWLFQEAYFSOHYXVQBS,,1-343-113-0964,1.0,94.0,Beaumont,pwfvncqxdeaokavagvlnynqjebfcjdjmyhebfxv,5.0,Metals USA Holdings,4.0,634764.0
Ort13767,M,692.0,United States of America,45514.0,WA,R,srusgjliyhcwphrw,Orteyllzdq,g,1-163-860-5623,1.0,52.0,Tempe,TQWKONJHGHLEKIDVFSQPMFPDWGLHXKYNDIATPRIVMHJCKUPDXAFVRCHLCBHDIREPPCYZ,2.0,Warnaco Group,5.0,2182142.0
QDF13768,M,,United States of America,489482.0,VT,O,Ayjpebbuuxgyallvwwbkhozh,QDFRDNRNDUENBLY,,1-266-475-2011,5.0,47.0,Gary,Glwlzbbvbxkgkcvgwbxjci,3.0,First Horizon National Corp.,0.0,3773350.0
EBM13769,M,787.0,,154735.0,MS,O,Aqohnkgaltglffnrsyhkpxtjugzdi,EBMJFWHQFAEXQTMJINRRDTKOOQS,g,1-429-830-4258,0.0,21.0,Saskatoon,Udesbstufyiou,4.0,Marathon Oil,10.0,771899.0
Wmz13770,,704.0,United States of America,352530.0,CA,,XCFUNCNK,Wmzhq,,1-978-194-8030,2.0,66.0,Anchorage,Hfuzyifuqaailtnriveuncoxozglqwyuppjditzfoapnsnce,0.0,,1.0,2842423.0
Pez13771,W,544.0,United States of America,61678.0,CA,O,odxkf,Peznrt,B,1-828-143-0666,4.0,22.0,Savannah,Yfhfmetdbxrpofkueou,4.0,Itron,9.0,1139016.0
JCG13772,U,697.0,United States of America,334355.0,TN,U,Nkczcjpcupq,JCGCWVHOQCQEKQNYWQOWCPENNY,H,1-218-604-7948,1.0,31.0,Syracuse,Nlekimxayidagicuknasklxvelsuqifgnohlamhwgajdicwulpmc,1.0,Aramark,4.0,1027740.0
XBV13773,,345.0,Canada,394497.0,New Brunswick,O,NGLOYVYTN,XBVHKNLFYNV,,1-377-529-3325,2.0,62.0,Pasadena,Kllbmkowedmeuwoclomzhdlpheytplaqjsvvniwdwsawylodinnpmwznhenjqsrwlcvyt,0.0,Clorox,2.0,1998272.0
Els13774,M,553.0,United States of America,141962.0,GA,,INLFMTAGXSSPJ,Elsamkoobqlaopsiwmklluex,,1-954-369-3310,4.0,53.0,Sterling Heights,Mmluvbupojswtnjohjdjaojcevyyxpoxtvh,2.0,Con-way,,873037.0
JAU13775,M,826.0,United States of America,311236.0,KS,O,puoaydmcgixgpplmkssg,JAUPYUXUFCZBQMNP,E,1-180-703-5329,3.0,51.0,Cedar Rapids,Hcwcfuorh,5.0,Werner Enterprises,8.0,2952360.0
Lyx13776,U,635.0,United States of America,250483.0,ME,R,FDJBVTAXUOQMVHZ,Lyxtkhdceqspdducggksv,,1-527-757-5479,1.0,83.0,Washington,Nhgbjllggacfwjwqnxguigzbexeofbyrvbqcbezagzwdmkndlppgrqwasedjwzphfazulqq,2.0,CBS,0.0,97482.0
Cdh13777,M,616.0,Canada,103246.0,Saskatchewan,U,ibvoduvgppdnmsmbmespasxkh,Cdhuqs,E,1-902-186-4094,2.0,40.0,Boston,,4.0,El Paso,2.0,3711233.0
pig13778,D,630.0,Canada,208301.0,VT,R,Jyryy,pigcvgzlivujkjkyun,U,1-724-204-7272,3.0,70.0,Modesto,itzlbkftvnbkivxcuclxfckgchhploqosmbzwlvanjxbzfaarmygdzuzfmvr,4.0,Hartford Financial Services,4.0,14331.0
tji13779,M,376.0,United States of America,491708.0,RI,O,MCLFYKEMHPRHTAFNBQNKQNETBXAPRM,tjixqsaelhbstk,,1-634-438-6701,5.0,100.0,El Monte,ABZQSOCPQQLAMCTGLGOMCOZLTFMSACBZGABYTUZIIDOSZSHGLR,0.0,St. Jude Medical,5.0,2828228.0
Kpf13780,D,828.0,United States of America,488999.0,DC,,Rhvfefjxsjqnqdypenzg,Kpfpdkkrtvggjpvgmfqtesfi,,,5.0,89.0,Las Cruces,Fvtbjpzaodcyxcvcbggedefhnsk,1.0,Honeywell International,8.0,
wkl13781,U,467.0,United States of America,492638.0,NY,O,lcotwbwawwjpcmdrfxqyfj,wklhimexoo,t,1-503-676-8492,3.0,64.0,Scottsdale,TUHCPBITOEN,1.0,Target,4.0,486141.0
Xik13782,W,481.0,United States of America,20329.0,OH,O,kxzzviplagcartincqmyniyiwsodst,Xikbsymgslctaa,,1-706-606-1911,2.0,,Pomona,LGRSIDDSYWXVZOQPCBZZITIWMYYLWIZKVZGEKTKNALKUQAZMAHYUFIZZTWJYXCXJUICU,3.0,Energizer Holdings,4.0,1760259.0
Atc13783,U,308.0,Canada,,WI,O,xtviuxjnzumqbclgwhtrtdgbfnt,Atczaqi,,1-820-593-1409,3.0,90.0,Knoxville,Qnbzbfwpslcnuqrbrumhbcxpjuqekgvkyieesyvskydptykeklntgisnncjbelud,2.0,Cytec Industries,1.0,855891.0
Rjs13784,U,671.0,United States of America,55015.0,NM,O,ovwxioildaocgyhrnqkyj,Rjsftvdtzjpvbahfezmxmflelurlga,K,1-134-061-4963,3.0,85.0,Evansville,Rpwrpgfhwrnchtonu,0.0,CarMax,0.0,127685.0
QHL13785,M,762.0,United States of America,44621.0,Prince Edward Island,R,Ahrwfeitpvoqvdluawmtiyqie,QHLAMUUHJPKQEUWTRCSEOROFEFOO,L,1-211-051-7342,1.0,80.0,Torrance,JGLTKIKXKHENXMERIMNTTZSXEAPUGPTOINWRBXQEZU,5.0,Consolidated Edison,6.0,3863766.0
Aom13786,S,444.0,United States of America,207270.0,FL,O,Kttmsxvpgqexsg,Aomyhgnaqsoyn,,1-644-484-6346,2.0,71.0,Warwick,kzblseanmckpwtokptpbdwhzssvzcesaepsjgenuyygdpggtjj,5.0,Synnex,8.0,830470.0
Sje13787,M,415.0,United States of America,102903.0,SD,O,ewfryllqfmemzuzcl,Sjednvzsngtcxavshcnd,,1-054-472-9826,0.0,26.0,Louisville,Tmqiygqvgqmeqcgtapnzcexwfvsjyciqzroozxuavjnoqqbqopipwxfkvwcc,0.0,Ford Motor,3.0,3715827.0
pag13788,U,422.0,United States of America,253012.0,OH,O,DPZWUTUMTURLSANWOVAFLILLUV,pageinhwgfgcddbdsjbrczqik,l,1-736-676-8711,0.0,10.0,Grand Rapids,dajcuhxpyzlsnivvpdhkfnk,,Clorox,,2079456.0
Ckb13789,U,440.0,Canada,30409.0,LA,O,SVOUGPBEJZJUUZPWEVGCCSXMXNR,Ckbrqpptcjopetftaoeesccqe,,1-636-962-6329,4.0,81.0,Winnipeg,Egegdxnbadz,3.0,Telephone & Data Systems,8.0,2604476.0
Mms13790,M,713.0,United States of America,219732.0,AZ,O,Oiranyj,Mmslpufjtlcuivlkiucilsnujukn,,1-486-252-0219,3.0,45.0,Henderson,LTYGEQASMXBUTWPLXWCUPHORIRDUCJUNRGNTLQBMKXMVUVAIEBART,5.0,AmerisourceBergen,9.0,3104406.0
nfj13791,D,368.0,United States of America,77711.0,TX,O,Adaobt,nfjvvq,H,1-983-460-2184,2.0,61.0,St. Catharines,OORYMLJRMJKXICCMCAAYFFQSFKZRXGMIOYOYAHUOVSOUYDUOFTOXVL,5.0,Laboratory Corp. of America,5.0,3881905.0
Roj13792,S,355.0,,,MS,O,Nphajdbrqrfdrobgfxh,Rojiybjamlitdzsvdjgk,,1-069-956-7581,1.0,3.0,El Monte,Tjnmonnmgpizgizipbcvedgvmwrxvcmzuncxnojsemenhbkjbccpmrvofrgjsgbmqhuezyfeuaj,3.0,Schering-Plough,6.0,777746.0
Gni13793,D,632.0,United States of America,249773.0,ME,O,Gidyilskfolteinud,Gnisahntwgtaevsqhcjfzgbeih,,1-323-061-3442,2.0,50.0,Pueblo,Nemchvsbhedhvdreppnjwrzzfzppwnuppslllingcde,3.0,Advanced Micro Devices,4.0,3162422.0
KQH13794,U,315.0,United States of America,281314.0,Manitoba,R,BQOUGKMUENHXLLPQB,KQHQRJ,F,1-219-960-5106,5.0,94.0,Brownsville,Utgttazjmnxaxneqsdhqymjvl,4.0,BJ Services,8.0,2408368.0
HCA13795,,712.0,United States of America,257328.0,ND,O,frzytfasktzugs,HCAGDKAFADCYOCHNDOOHJKW,,1-523-492-9177,1.0,99.0,Hartford,Ezbdrpyclnnmnwszcjmrhikrlcmpezqsgrbwejxpvsgduy,2.0,Ferro,8.0,3554911.0
zut13796,U,453.0,United States of America,374668.0,Newfoundland,O,Zksojsunadbmwjczcqubxdl,zutjzwqfc,,1-751-026-8148,0.0,,Bellevue,kxyohundckfppftegxeriftdhjfpctmprtqhvkqcgrkkmkgakkciexudlouvhkbifohognsiqwvmzk,4.0,Hubbell,0.0,1257335.0
kmk13797,S,608.0,United States of America,140052.0,HI,R,ezwnkgjmrpvmnhrxfp,kmkdccvrprpzwoehfutvt,,1-584-422-5781,0.0,34.0,St. Paul,Nekdmafvkktrqlzkfofztjzbachbalxogzzvchrhekffenkxkcmnvmsacnn,1.0,McGraw-Hill,7.0,3144867.0
nqt13798,M,709.0,United States of America,435817.0,DC,U,Gejjlgqebj,nqtobiqfpdzxrfuxpfr,,1-131-682-3552,1.0,74.0,Fargo,odobqpejjrqqcumh,2.0,Barnes & Noble,6.0,1812238.0
Iss13799,M,,United States of America,201019.0,Nova Scotia,O,xrurawna,Issyaougkqqszgtut,B,1-085-091-3540,1.0,57.0,Cincinnati,Pgeaspqtajubkvjleeugxfykxlcatgvrwmasutjdxgtcevnwwpodtcczbdcjtm,3.0,FreeportMcMoRan Copper & Gold,7.0,1194106.0
Hit13800,S,758.0,Canada,152803.0,NM,O,vwtvdbstyqwsdpokg,Hitmuaxqjxdhxgprwewmzn,B,1-724-632-5838,4.0,,San Bernardino,KNZVCZQAEZHPMN,3.0,Reliance Steel & Aluminum,6.0,615485.0
leb13801,S,369.0,United States of America,213023.0,WA,R,qtbimtubxmftabuqgz,lebsgmejvxglmaiv,,1-387-973-8002,0.0,86.0,Fayetteville,APTWSPIGTSVYRLSJVAWDVMIQLMQVWHWRKYMCFHUQBMZACCRHMOEMZFPHPMISIJKUOIFP,2.0,OfficeMax,5.0,3117125.0
Ncq13802,W,662.0,United States of America,118402.0,VA,O,Zrvgmq,Ncqux,,1-369-851-9584,0.0,32.0,Billings,MRUHPJVDJEEXQGAKECHBXTCTVBSUFMCZOGPTICAIVEXCNOOQPGFFVKXRGFZ,4.0,McDonald's,1.0,1810673.0
Wwo13803,D,827.0,Canada,347602.0,UT,U,kwbmrytpfbubgnpqwuuop,Wwoqwhmhpcadzbvidaavhjoe,,1-960-129-9068,2.0,83.0,Knoxville,Igctpzlbhsobxtgvuoifafwuwdpyisdnurxuwwiczbyeforyyaybboqgqzpwsdlzrsngttnangabq,1.0,NCR,8.0,1255842.0
Hce13804,U,476.0,United States of America,,MN,R,IOKTEKTYFDDP,Hcexcutk,h,1-004-035-6453,0.0,59.0,Tucson,Unzayextaeplqnbgro,2.0,Sonoco Products,3.0,1518306.0
Pkp13805,M,775.0,Canada,8517.0,PA,R,tnwhtj,Pkpqiurbglluioicvgvtxve,S,1-757-450-8457,4.0,5.0,Oshawa,bgmamyyjquglfhtyfmvksbrecwzxxaonmlcy,1.0,SunTrust Banks,5.0,462636.0
Rry13806,S,816.0,United States of America,495074.0,VA,O,ejkmdkoxmhblhux,Rryvhxmnvswojxbvois,,1-667-444-3163,3.0,54.0,Fort Wayne,Xsdntkwzxkbcasasciddmstuopayirbsztlnwekqtckejyaszvncpewjojnjoznitnbblls,5.0,OM Group,4.0,3000163.0
Voo13807,M,531.0,United States of America,480023.0,British Columbia,O,AORYVLAHJJNYLC,Vooreffkwdsxyja,A,1-228-749-2119,4.0,77.0,Savannah,Ufmpuftxtrookaokjakdeomr,1.0,Progress Energy,6.0,3671802.0
Ijm13808,S,836.0,United States of America,143871.0,FL,O,pkbwxfzuwfzcnnjxpgxghyvb,Ijmdi,e,,1.0,14.0,Winnipeg,arbokmslmnuwdvlzefdbrmjhbxjuornnnpllhxpdbcurpvwtgpj,1.0,Precision Castparts,,517800.0
WXY13809,,616.0,United States of America,359569.0,RI,O,sttgzmpdus,WXYJYJRRVVKXYTJCZWKMEHVIOO,h,1-921-878-7559,2.0,31.0,Fontana,Bgiomffketmaqceajtwfnyiwnglnpixbhzfzefdyadvfepzyznqoksplqvamd,1.0,Alcoa,6.0,784444.0
Lgb13810,M,831.0,,229296.0,MS,O,Fjmkxohrcgjbodqft,Lgbrc,M,1-051-125-4763,2.0,10.0,New York,Wzwsixjdfrmxvxwxzfimwtihkl,0.0,Packaging Corp. of America,7.0,983041.0
Drp13811,S,738.0,United States of America,412285.0,British Columbia,O,Uaeofcnq,Drpcik,,1-613-691-5568,0.0,0.0,Newport News,NOKKIWGVUEJKAJSQCOUXYFFQMAJVVSHCTNCRBCXOXVUMMVCGUBDYLIKELMLJOMGD,4.0,Barnes & Noble,,1730375.0
Lhr13812,S,807.0,United States of America,86250.0,WI,O,Ommhaodvisoxiawxxgplmks,Lhrnyhheqftvazonbmttvgukodtcns,,1-442-899-4570,4.0,53.0,Buffalo,Fedarbnydllfrwxmnpzaze,1.0,AmerisourceBergen,3.0,747630.0
sro13813,,817.0,United States of America,357693.0,Newfoundland,O,Efnioemgvmosuudmyzc,srohhcxjjzlaeuguctoxfmsgpwreoi,,1-809-795-2114,4.0,74.0,Shreveport,Pkwxggmcifmxrpcjyfqpofkilluccecupbywmpucglfpp,4.0,Vornado Realty Trust,6.0,3291436.0
Dho13814,U,713.0,,205571.0,NM,O,VGFRL,Dhobtmfnspndtak,,1-012-421-1451,1.0,86.0,Halifax,Mqrpbpdxdjznjngbliuxwkklgsxyfwivglygasawvvbyuqdmvmceqhipdenepoobwpmdydulshtzyt,0.0,Sovereign Bancorp,7.0,1341884.0
YUD13815,W,771.0,United States of America,453535.0,OH,,YLWRFAFGOVLYQTEVRYZATAQYMJU,YUDVZGQRVD,T,1-797-588-5147,,70.0,Omaha,Ksweqejlzsljvsuwnsdcosacqiudrpcwqthpwgxuvkkfljab,1.0,Dollar Tree,10.0,111181.0
Xvh13816,M,395.0,United States of America,470332.0,AK,O,JETUUBIIWMTGRLGJDZQCLLCMSC,Xvhsvpqxcygqcdvj,Q,1-065-251-9032,0.0,,Mount Pearl,Nmxnlvfdaogjtpyldnabdgxjpemzlktnbeebvpjecbpkktfmxjprrvswxnasunysptxshvidyasiyidc,3.0,StanCorp Financial,6.0,494609.0
Aaf13817,U,553.0,United States of America,311357.0,New Brunswick,O,Efaykcnijelzlmucimahyzuqxgp,Aafxpkxdvpweqn,V,1-101-725-4003,0.0,97.0,Palmdale,Ixuxwfwpjuonnkmcdwi,4.0,Clorox,6.0,2620601.0
Xsr13818,M,712.0,United States of America,105775.0,Ontario,O,ohwtxndlrhcswmmlakwrfhwqa,Xsrthicj,,1-351-312-0393,5.0,6.0,Saint John,IMSSKTULDXVTYNBGQDRHCYTGNBIFH,,Prudential Financial,4.0,3310610.0
yli13819,S,,United States of America,368239.0,FL,O,Kuscchckb,ylijzaxxod,,1-370-172-1130,4.0,61.0,West Covina,,0.0,Crosstex Energy,8.0,2624096.0
plm13820,M,640.0,United States of America,304571.0,Saskatchewan,O,QVUVPMHJHPSTUOEI,plmweahxaooonumajtenfojs,o,1-422-073-4722,2.0,38.0,Corpus Christi,OHGJZUHYXFIUGMYERQYDBAAALLEQWL,0.0,Pulte Homes,6.0,764650.0
gnp13821,M,578.0,Canada,386292.0,OR,O,GLFNFTWS,gnpuvraddvwlxfxzx,f,1-188-126-1267,2.0,0.0,Vancouver,Fnioizopcxodxexaqwwsqiabjqpuwqgnrlsrqiufogqgsysusjvvotezfoodethwbiqrmjk,3.0,CenterPoint Energy,8.0,2395430.0
gee13822,S,372.0,United States of America,135621.0,AK,R,Ksttbrfhvvjinynfvlovspbqcdooa,geeehcnfnkprrbihtlz,g,1-051-243-4986,3.0,84.0,Thousand Oaks,Jdyusqun,1.0,FPL Group,0.0,3747210.0
Nyt13823,U,709.0,United States of America,367167.0,ND,O,ACSLFVWJANRNEFPDLI,Nyttrmyxxpplodizabrogbhvbrdv,C,1-061-919-7471,,30.0,Evansville,Kmhwjlsbewgu,4.0,Ameren,2.0,717020.0
Guw13824,S,338.0,United States of America,265668.0,OR,O,DQKEJCVDRFVNEUBB,Guwfiqhyahvpgpoyncziap,n,1-638-160-3547,3.0,51.0,Newport News,Wlznonklgnmnxqaxv,4.0,Regions Financial,9.0,1060777.0
Rsc13825,M,414.0,United States of America,441990.0,NH,O,Afrzmasvhdn,Rsczsdqxob,,1-046-464-0732,2.0,46.0,Denver,Khewfjzejpeueuwzedzabowozjeybdvtgbwzctqghqixbjlaeuvrykzb,4.0,Universal Forest Products,10.0,2252866.0
Kli13826,W,320.0,United States of America,269907.0,RI,O,Jugunjqnccigcnvxqahsjym,Klizovvpmhckrkszjalthzqrian,t,1-267-415-6372,2.0,41.0,Mesa,pzwmpkambfbxsw,2.0,Airtran Holdings,2.0,3347564.0
FLM13827,M,695.0,United States of America,266270.0,NV,O,Sbtnx,FLMFZOPGOHYQMHGJQUXEGT,,1-542-620-9069,,86.0,Columbia,Fywvkxinucfsuwhtdjucgfxgudcwqjzcnxvfdexuphltkiehpdqpiagpaaexua,1.0,AK Steel Holding,10.0,2137206.0
Zpa13828,U,698.0,United States of America,149569.0,RI,O,Dammooesphcd,Zpaudirvejcbalarniunqful,,1-370-137-9153,2.0,95.0,Sandy,Mwctegcygowrwirozgapsorhvmjwtxruhxomgy,5.0,Omnicom Group,7.0,2154213.0
Yhd13829,M,370.0,United States of America,481941.0,British Columbia,O,Pkynrvhybdfedkivcjrwag,Yhduecmikhrecxtjdviuprmwpcmpe,,1-807-711-6468,,,Regina,Jgvazspkynzkpiotzhncyiglelztwzemebttqonfhydcskcuhpxkpjkyym,0.0,SunGard Data Systems,5.0,2053631.0
TTJ13830,U,687.0,United States of America,477016.0,ME,O,nrbjshgxucdwvdr,TTJDRCXLUA,f,1-435-878-0215,2.0,40.0,Macon,jnjsakhekhtkfabga,1.0,Hanesbrands,3.0,738924.0
CYJ13831,M,449.0,United States of America,48842.0,AL,U,HGCFNDKXDFKSZCOATUDVER,CYJPKLIWHEEHKVUSAPXDSPNWHAUTJU,X,1-777-865-4245,4.0,82.0,West Valley,WGBSLAMHJXBCDECWUJGXJZQNAETKOZJGMMLLWHTBTTHRNDYONZMHTQDZKTF,2.0,Radian Group,7.0,475396.0
rqj13832,M,731.0,United States of America,174921.0,LA,O,Artgswfrtvgklore,rqjzpjfemjblqsnmmgrusfmomzszo,,1-482-720-1684,5.0,99.0,San Bernardino,BDFCQFUEYKXSEAGRXNZOZXV,3.0,Pepsi Bottling,8.0,3618242.0
SEK13833,D,660.0,,423174.0,British Columbia,U,DNGEIVWOXBQCOJQLFWMLDHEFJM,SEKXCYSGWGMIPCJABBLIXCYIH,,1-643-281-6008,3.0,27.0,Hilo,,1.0,Eaton,6.0,1351204.0
ror13834,U,543.0,United States of America,476259.0,TN,O,Owvdcumzwffodilgk,rorzn,c,1-968-519-8711,0.0,11.0,Fort Lauderdale,Ocwweyaubqruhlfpbtfbfxabzjsimihmsm,4.0,Target,9.0,2728930.0
Hvi13835,U,477.0,Canada,216855.0,FL,O,Khkeqswi,Hviijurashxsc,z,1-513-165-5946,5.0,27.0,Santa Ana,FPTDWLBSYTSBKEZAGWLORLLMQFWLSKGBHABXCSVLNJIDNTCUELCZYMAFOJTXRSYTLZVUSLEKBYS,4.0,Mohawk Industries,2.0,197107.0
kre13836,U,424.0,United States of America,221539.0,NM,R,Dytgzxpmvgspsfakvbhhnivsiom,krejxryneciuozhugau,N,1-836-797-9818,3.0,43.0,Bellevue,Mvbncwlwtfhlrijpmkcnllorxgt,1.0,Raytheon,0.0,1689877.0
cdh13837,W,374.0,,440319.0,CA,O,YITVAHPB,cdhgzjpmlpnpcwmauoqficlwwdyomx,h,1-527-012-6765,4.0,15.0,Las Cruces,Cdfmffpgxfarbrhbugsnfptcebiukomqcpfpoqzgdykkpixsqvcschkhxuaolovksffifts,0.0,Kellogg,6.0,1002443.0
VFM13838,U,554.0,United States of America,100671.0,ME,O,Lmpqnnuxtzfcwiaedgzblhxaucqgr,VFMWGWELUVGVVTHAICWRSL,,1-634-414-2112,2.0,38.0,Evansville,Wvchkjrvtmzeufzogljgtuqcfwigvjjddulrydxzdoeorqelanyn,0.0,H.J. Heinz,2.0,3043401.0
Vjx13839,M,662.0,United States of America,72474.0,British Columbia,R,FVSIMPPIOEEH,Vjxnxlhxupqvjy,,1-685-331-2884,4.0,35.0,Sandy,Huddbtstorlncjvzefmhbqnimgoimovxfa,4.0,Plains Exploration,3.0,2424224.0
Yqx13840,S,810.0,,424104.0,NM,O,Bjvknuznosvvmzuufrszae,Yqxntcfwbrfgmuejxhktmgtnoxqmfm,,1-919-961-1235,3.0,85.0,Inglewood,Kksxbkezaoebkifbtaynkmbnzfmbemrhgbneqpe,4.0,Sanderson Farms,7.0,304403.0
Ofo13841,D,757.0,United States of America,30842.0,TX,O,Njnpll,Ofoaieykpebsymbugbiaxt,,1-418-862-8896,5.0,100.0,Corpus Christi,Axwsetukdkemffgtkqrkrprnetesxexgckttzjdjbvtkluzacrsgyjrnouvxisholbcmvmgofbvre,1.0,American Greetings,1.0,3908546.0
HVF13842,U,455.0,United States of America,243780.0,RI,O,BEYLBFQR,HVFJTQL,a,1-502-768-2557,1.0,61.0,San Diego,Cmrhqfbsvunymmsuemenzsefghiwmkqhydhcpczrzianqcta,3.0,Burlington Northern Santa Fe,7.0,2738955.0
Srq13843,U,312.0,United States of America,362547.0,NH,U,Iqefupvrfi,Srqzyzqhgdsqudmntld,W,1-853-184-4208,0.0,8.0,Salem,Ogyttcrojcjtiyiweogzjwvdknqrvfkefuyqqmkbipubb,2.0,Chemtura,4.0,1836613.0
Aic13844,D,685.0,United States of America,236126.0,DE,O,Gpekihwwtxnizbaoxiqgf,Aicrykeonpq,G,1-124-880-9275,5.0,25.0,Montreal,NVONGDCLEKTGKWKMCOUWIRMVPXJAXMRFLYXDMRKEXTZZWXWLVEXSXCPBQKDCRYCQXXOUHE,3.0,Community Health Systems,3.0,3596956.0
nbj13845,U,830.0,United States of America,347120.0,Saskatchewan,,Goqysmo,nbjphiyjwfvrirdgcgyaf,,1-013-005-7910,3.0,24.0,Brownsville,HPOLAUETRUOREXMMCLOLEUMNZBYBIATCKXHLTXETVROSGFV,,Host Hotels & Resorts,6.0,1353767.0
YQB13846,M,650.0,United States of America,868.0,OH,O,Igatzvrlamrvlpothdwwtlvhy,YQBOTHVIEZBPMHSRNBWIPNIUGG,,,2.0,86.0,Sioux Falls,,3.0,Illinois Tool Works,9.0,1405776.0
zzx13847,D,746.0,Canada,279200.0,MA,U,Ummueops,zzxoioncapbgvliorqa,m,1-830-331-5327,4.0,90.0,Provo,xksfpnfjsrhtqxsbbgdwxgkqjmwxeuiboygyuufjwlrlcprpnmv,5.0,Harman International Ind.,8.0,2753450.0
Lhq13848,U,623.0,United States of America,175083.0,VA,O,Scydot,Lhqskmrpqdtolrhhrix,S,1-420-672-0067,3.0,54.0,Vallejo,Tnvdolvutoswlbhdpzr,3.0,Sovereign Bancorp,6.0,1037493.0
bml13849,W,,,185027.0,AK,,Znjcczoqcvrmfyxxp,bmlfbahjzpwjhrafucwq,,1-625-057-4129,0.0,,Boston,,4.0,Cisco Systems,3.0,1404675.0
UVW13850,M,373.0,United States of America,68884.0,NH,O,Iqjssplgreyqhkatmighfh,UVWBTGUFBDYNB,I,1-941-600-3256,3.0,58.0,Billings,Azhnubnktookhbjvbfztkemvbzfebchpqexsurgrrzombuwocffs,0.0,Universal Health Services,6.0,3311852.0
agi13851,M,771.0,United States of America,124932.0,FL,R,Xpigxvvt,agiwkveykctr,,1-895-793-3070,,80.0,Lafayette,gzvrypzjrwxhxaaieulsyyuthvxticnwovtrcqtofmwjny,3.0,Union Pacific,9.0,3649479.0
