CreditRating,NumberCars,MiddleInitial,AgencyID,AddressLine1,Income,Phone,MaritalStatus,Employer,Age,OwnOrRentFlag,NumberCreditCards,LastName,Gender,Country,FirstName,PostalCode,NumberChildren,AddressLine2,NetWorth,State,City
408.0,0.0,y,Qes5824,JBGAXONGDAROYTBKCSFPGJATOBNSWVNEFCAXGPYKCMGZXAUUHVBEC,374125.0,1-670-794-5074,S,L-3 Communications,,O,6.0,Qesajqzd,,United States of America,Ealaawdqfkbqgeoibvqke,Lceqypwjb,1.0,Yvuejexulavspgxryfqkhkdocwrtjhvvybc,,NC,Omaha
513.0,2.0,,woo5825,EBQUXFRJIYATWMKKOVTWSPUYCOQEFEPQPXJHQJIDWVAOLWBUAIDHKWZQCXRCSACURMVDWFFFCAKOV,420256.0,1-443-739-7491,S,Dean Foods,38.0,R,6.0,woocbhh,,United States of America,FAMJHBINSBBYITPUWXSBSLUE,augfwo,,isilsmxfznsttibklodsrwwruobodaupeupagblxbnrgyzepyjalukmmyrgvzuuewsyovbrsfcwnbk,3745695.0,IL,Portland
372.0,4.0,,KQQ5826,Wlaqbbkenijidelhdygbulmcfhkbajlgqwgjoxrxhoegjffvbxzkohkcyouf,130445.0,1-399-374-0127,M,Cimarex Energy,,R,7.0,KQQTRGORTBKENNWKQVRC,,United States of America,jeceuomjkpvcejsuy,ywfzg,5.0,vssnoskdjvxurnitmldhfhvnurtkqeeajixozrzwqgdeugdjegjypcuwklbaoklmvrhqshyueoih,1813939.0,Alberta,Pittsburgh
543.0,1.0,,MUD5827,Dhzlfxscfmmpxgrvolqkiemzoqjh,338827.0,,M,Omnicare,93.0,O,6.0,MUDLHXXITGEINWFFLHHYD,,United States of America,DWSDPXZLATHDKMKINWDMHZI,OMCIHMP,1.0,ecabqetqcyioqfnuyicktteahydepgckqdegvgfciaaxsdgsjucrmkqvwuzzieaojxppovaemeqkosr,3017032.0,TN,Knoxville
544.0,4.0,i,Hiu5828,Nsjllavlnhiekwugwfxcrnheirrfkagwbajzghssyivyfqiihxgf,166261.0,1-886-941-5238,S,Air Products & Chemicals,98.0,O,2.0,Hiupjiwucslwtjgwnxcqr,F,United States of America,SXXJK,HPAVWPNISG,1.0,,3604812.0,NV,Manchester
840.0,4.0,M,FXU5829,,,1-235-086-1323,U,MetroPCS Communications,25.0,O,10.0,FXUDECXRKMFSV,,United States of America,zpskizqykjmokqcpdnv,Vzllknwgm,3.0,Jvcagzpfiehezppegojkkqoafqwmetb,378879.0,NV,Orange
715.0,0.0,,Cny5830,Rvjghifqxbiigulecvoosaolqulrwhlsjpdetvknrprzp,159742.0,1-762-168-7568,S,Visa,31.0,O,1.0,Cnysyb,f,United States of America,Ykifpeusrbvolypgmjg,Swtbumjtvl,5.0,IAGCWIWSDKSGSOJY,1242814.0,Manitoba,Regina
730.0,2.0,P,Ofn5831,,236814.0,1-035-280-0129,M,Microsoft,67.0,O,2.0,Ofnlmdxyr,,United States of America,Frhxiom,OWMDEM,4.0,Ljqdbtwlfqvdsjxfigbqhdkfykmjhb,,Saskatchewan,Montpelier
584.0,2.0,,ZTJ5832,FXLCKJZIWBDWPFZFXXXPJDMRMNWLJYLUFVMYRAPFVQERXUHYUKFOLXOGGPVRUUSJDAYCFQ,165541.0,,S,AptarGroup,72.0,O,1.0,ZTJTYMMJRAJLQGIMGIRBBLRF,,United States of America,RPTQRWZETUXBOCFRYEDJQHTDFW,WTYQLFXYK,5.0,,1368496.0,Quebec,Great Falls
741.0,2.0,,ZVA5833,gwkdncehwkflhprtsbcxamzopsnzigutdqihsnliksqrhdpsajvrggfei,111658.0,1-526-954-2749,M,Covance,15.0,U,5.0,ZVAKOMDXENMUXKOHKCNMT,,United States of America,Ovgfpfcdwjbrepzbkqccjnkdpenc,WGIREC,3.0,Svncwbbqagahictrkiuxdlzapitzjdorkvoqjxejbppbxcoyywywodr,2436012.0,MD,Nashua
340.0,2.0,J,LGQ5834,FLOCOVANUJJRCIJFHXNOWGPBJCHQOWKIRBJQGMOOULMKIZGKSZD,140233.0,1-558-260-4503,M,PolyOne,37.0,U,3.0,LGQKJLYTGXLBOIQYJQISPCASAQBDR,,,Vmapk,fqmmzcj,3.0,BLYGZMZQNATNLYCPUBZKHRMKEVLGNQKABXAR,1857479.0,TN,Garland
830.0,0.0,k,sgh5835,Flxximspcwdaheistsocrrclzygpwhhexsaelwb,,1-726-703-5433,U,E*Trade Financial,92.0,U,9.0,sghig,,,Twhrgnlyqzkh,upjuh,2.0,Hrqoptqrgornfdfweoxevmgzteeaccqdvdpdhrmbobaa,2184880.0,WI,Fullerton
752.0,4.0,,nxa5836,gttwohdlghnjcmtvuxtqmblwalwlnjqavejzzwiyampnxhwrzpby,208823.0,1-166-741-0025,M,ENSCO International,68.0,O,10.0,nxalrfmangx,,United States of America,NYHCIIDMNDGAOQBZIFSUJBZH,qccxavvwq,0.0,odmtlrtgusjjbtlbvtoxctducppoipeqqydealovxlfconbnhipgyglxfjvmkfeiydt,2704789.0,TX,Naperville
683.0,4.0,N,UQP5837,Nvpfrbdtvleggofumirfqfcmpdrfjthzvopuqsgalludxkmacz,53922.0,1-580-959-4201,S,Select Medical Holdings,,U,10.0,UQPIMAXJDQEZJIYWFEHHY,f,United States of America,QQWYOBYXDHDMKGSCTSVTSOEVEYRBE,mcntfpnpnnd,2.0,Qojapldhfvbdfntpwajsyswwfbxfsfoikogzjsrdncbkeggfwdlgaxpmioswrxsmdewk,577252.0,FL,Charlottetown
392.0,1.0,O,KKO5838,Aocwwsstpoumyqhnmqxvejuphmeuwmlbmkcezhkyjggncmbxuwzppltllf,389659.0,1-351-933-4520,W,Brightpoint,1.0,O,4.0,KKOBVMQELNNZXTXEWOUHIA,,Canada,Lbartseptuvzxysjkenycwqdqawroq,Yqblkmdmqv,0.0,aiqvackuoaanqtstekivtr,2245926.0,VA,Anchorage
438.0,1.0,o,PBB5839,Gslbibmuxqbawnvhqpvjwhsoxivwyfh,30921.0,1-440-988-2298,U,Flowserve,35.0,U,8.0,PBBIUOIKPAMBQKPJQZAWRI,M,Canada,EIPMWWOM,Xdjiszk,3.0,DVAPEJIEQGBOPORLPSOWASWWQKMTNUUBCZFVIFGKJZCQSVRIIQDUUMQYIDKKKFMTOCCBR,1563592.0,MA,Provo
357.0,,,xtx5840,hnhlcedwidewbqwacbieqozpfpoqsnnvtteaymfqilgqurupeqymmgmjscanxbmvsstslooflsbhpqx,326483.0,,U,PC Connection,36.0,O,10.0,xtxicisyynhhadzljkhubnkcpheuof,m,,ZGFHKIRCQCMGFQIUNWGBFOYXYKVQQ,Jpgusi,,BFKTIOZJGDUNZKRJJVPZWFXKGZGCZ,3238607.0,TN,Casper
,3.0,a,Xtx5841,kzknkwqwxmyzzcrksukqjidwvihoesvasdyurfkqnbybcspcwjqxfogwlxqeghvko,367323.0,1-896-462-6723,U,PG&E Corp.,74.0,O,6.0,Xtxpqzhftdel,,United States of America,Zyzokyotkdalakxxcwdvonnz,Vveazfbogfqu,,Tinlr,3660614.0,MA,Brownsville
333.0,3.0,,kmr5842,NEGBLFEKHVSXAEZAPJPOGUJ,317209.0,1-895-863-4568,U,Gardner Denver,30.0,R,8.0,kmryzbltbog,m,Canada,QTHIXFIWOQBYPMJHVS,Zceqityrown,1.0,Fmruhdlpolwzallxjsjixjtzmvscpcutpdveaxjkcclswfuhftkubkweceapszt,803628.0,IA,Independence
800.0,0.0,m,Vbx5843,NEJCFVMBVXDOPHWTMWBYXFNCDQVTUZGYCRLWARGDDBFLBRNWAKGIQVQJBDNCCCM,298514.0,1-056-601-5594,S,Bank of New York Mellon Corp.,10.0,O,6.0,Vbxwlpuzhmitcxc,,United States of America,Pjtrg,Pgqnyjbb,1.0,Bzhbjbbgvnwczjrirteaytdbsmgafislb,1314606.0,LA,Chula Vista
612.0,5.0,,Hik5844,XREMGHKKXYDTG,2683.0,1-193-102-8937,S,Dun & Bradstreet,86.0,,5.0,Hikvmauxmjmnycac,m,Canada,korajbrtb,KSFOIIWLMU,2.0,Evyniryqunrwwqxbbicjixrgtgrudxwkeqdsfinfwhtsfwpdalfwqtpjdcxvxaqnajp,2206184.0,ME,Kansas City
740.0,0.0,,lic5845,Xxkjzfapdcakhlyodacncuioeoesdczibeb,169560.0,1-376-321-0670,M,Piedmont Natural Gas,61.0,O,0.0,licggtc,F,United States of America,Cpauvc,Bvphsjfm,3.0,DUTXAWGSBFWLNMCGFJAFCDXPJHWGMSIFEHIADJBUIMW,,DC,Augusta
,5.0,,Oqu5846,WKFZJHYQIUROIECYLGFIXQJBSLIXQHGSSZHPEODERTHFJCZMZZKQIYKCUFUKCSYE,135158.0,1-604-760-9494,D,Google,81.0,O,2.0,Oqucfqyjsyaethrkquxogxnic,M,United States of America,UBQKHHYFZQWTBQJAW,Ubfnhjgurhxk,1.0,Gezeuzglfnvkarzjnbdunynpyovyxhpqfaeoqnkyluqssfulgqknecfpovzbkieoxefwndtnplddqw,1540462.0,FL,Dallas
335.0,1.0,,nrk5847,Rqyxiozkdwojcosajwpwq,285859.0,1-047-135-3102,M,,37.0,O,5.0,nrknaenjfuwlperkqhnvbgkvetcgt,,United States of America,Tfruopwidisffvixdurfaiptbmnzj,Nvxufsxkienw,1.0,tejmuolayvgyfmstvooimytbxdgkligxhwvedntbwbabesknmtmnuczvzmxtyrqmll,1866336.0,OK,Anchorage
339.0,,v,Ktv5848,Dwalapstynxjglcpbzksaelo,96724.0,1-363-292-7326,M,EMC,67.0,O,1.0,Ktvdbxgqmiprsvftfjas,m,Canada,Qmzrnpbcgj,Stkkacyy,1.0,HWKFKDWNYFZ,3835706.0,AK,Hilo
829.0,4.0,,pnx5849,WEQNGPQLMOSDBBTWFQYUJLLLW,413610.0,,D,Integrys Energy Group,37.0,U,5.0,pnxzldwqxqlsahyoljxlwpcznpodd,m,United States of America,Bnocowsnwbqzygjg,htkbgcgktttk,4.0,Freumccmokzsqobzgr,1919593.0,VA,Columbus
785.0,0.0,,TBF5850,Wywfmzjplgecfvfzymwjpedzpekxtggcl,493057.0,1-730-457-6603,U,Owens-Illinois,62.0,R,1.0,TBFDIXITYXHJUVXMP,F,United States of America,Gnswuxfstetyhxrbooolpdoqxnzrk,Szgpyco,2.0,qmdybcefryojpjcqcieucroediacfj,1214800.0,HI,St. Johns
457.0,2.0,,XJP5851,Dsrtbypgnzucmvrakhveeecgxxxukmmigcylftco,300246.0,1-309-089-2346,S,Neiman Marcus,95.0,O,5.0,XJPXRQGOBBYRPORZKPMI,M,United States of America,Zilcmiv,yohmfklfx,5.0,Hujubernqwgilzypqplrikpos,3133611.0,GA,Coral Springs
390.0,2.0,,Csy5852,Xibhplolgkfrnpugcwadesypwwagnvaqhexvbkvvnkdclbhaunmc,183417.0,1-373-306-8769,M,WellPoint,21.0,O,0.0,Csywrkss,m,United States of America,YSZNF,RWBDTXZSOF,1.0,jdknkcrgnnlqrndegasbmsqtgummiwwjdeuqcznzeqhuivushphxystjudekdlcozhdtwqndsqipo,1327474.0,British Columbia,Jersey City
697.0,2.0,,HCB5853,Dmkbyblltuayfuejuijdebwswlxlhekplplavgcgtoevsgukdiwgvjjoxvcbybpmy,38926.0,1-296-423-9852,W,Boeing,10.0,O,6.0,HCBEVNHSPIGZENMOGL,m,United States of America,Ppsbleldidcswsgqzs,Tylwbnuo,2.0,,1017005.0,MO,Plano
658.0,5.0,,SEQ5854,bzerpzigfyhdnh,123752.0,,M,Big Lots,59.0,R,10.0,SEQUTOPMQOOFXWLGLBZWLTEHOMBSB,F,Canada,ovieofvqnard,Xyzhgwrt,2.0,,895574.0,NJ,St. Johns
643.0,2.0,F,Aqo5855,Vwlojnwzsuvwbsakpilwvsfjsirbicrftvzujptwvyeytsasheslrnxgoacokgc,368501.0,1-936-841-5640,,Guess,16.0,O,8.0,Aqoizhxqnpcrnkvl,m,United States of America,ifojfgcnt,nrztrxwq,1.0,hwcgpp,256493.0,HI,Rancho Cucamonga
467.0,0.0,Y,mva5856,Bpgvs,51700.0,1-498-265-0405,U,General Growth Properties,30.0,R,4.0,mvawcnnlrfbsdubuamzxpzlccnticd,,United States of America,CNJLLM,Oppkynbdscdi,0.0,bqoaurpwzcijdtgpevmqdlxexprauubctezoerwtllxkrjguheial,3558673.0,ID,Oklahoma City
394.0,0.0,,ZUP5857,QBZKPDCIHGUJZOYGAUKSPAIABXHMZGISWWZILBJLGGVDBXRPXQRTNEEVJYJZRHZBHXYVXJTJGFEPQDVT,251720.0,1-606-958-1310,M,Paychex,22.0,,6.0,ZUPLEHTDQOKSCMJPOGOPWHFOGEPIA,,United States of America,tkewksahwuqoiluluap,Lacsffz,5.0,Vbfsbjkxeeoqcfqvwhuupohtxbriojt,3527812.0,DE,Hayward
625.0,3.0,,WMU5858,Oqsmtwzgzjmedpjyrzysscrjwnwwulcweunpfzosxdfwjgoommvypukjduxeukrnkddqjotgfeo,114199.0,1-172-569-8280,M,FPL Group,100.0,O,7.0,WMUSQKVOWFV,M,Canada,Wzhbrvbrdcmtazcw,Omdkozacaq,3.0,Ruwvkdwqxncufehftougxwwmkttyngbbtsyilqwcmblpmpidxkkxezsxfgrrsgpaxfuyaid,1962937.0,NM,Chandler
829.0,4.0,,Myb5859,qzwliqbahpjdasfqrpnbjyaitriiwj,14619.0,1-821-491-6780,U,Kelly Services,98.0,O,8.0,Mybjwfkmyzoxir,,Canada,ingkuaf,Zdpfysgqoe,2.0,Wpwancgcdmjhsmkagmywvaesqcukqwutuplnhv,2843445.0,CA,Vancouver
745.0,0.0,A,Gju5860,Ymqyliryknbioixcepvrrutszsfmhmefyudvrivobfofrqpdsiw,342500.0,1-253-450-9834,S,Boise Cascade Holdings,53.0,O,9.0,Gjuhkjhb,m,United States of America,Xkcstrfsedrnswbhpnj,yxvsz,4.0,Ejylthorhpbxxpfgnuwzufelrgwdjfklqsdmvhensdwhjsilpwisjiozxrbfhuykda,3930335.0,British Columbia,Buffalo
350.0,0.0,,Hij5861,Rajcgncpwbuqrdykpjgsezpuixpkokttsomvaflkmicurvcwlqthjurqsgudr,297081.0,1-170-212-9940,D,Guardian Life Ins. Co.,38.0,O,8.0,Hijtmq,m,Canada,Rgbhwenwvaxisdh,Gkeilctopxjw,2.0,Asmtxftrnpiihhfdcvijhjlofkbhgrutqzmgynyyxs,222351.0,FL,Garden Grove
483.0,2.0,U,Kru5862,anwjckvrvetnrdoakshqudowmlcdawsfrdycxjrdqslaogz,415751.0,1-434-446-4373,M,,26.0,U,9.0,Kruowoukf,,United States of America,Ywjuvxodinqqtibgzo,RQCSKPVAEC,4.0,Nsftgibdinhgwraipofzuenyutmlhvpdtrmapwkncmcrfwksxytyotzxgdzoqezatbuecbvs,2670896.0,Manitoba,Minneapolis
384.0,4.0,u,Cmf5863,pofusnhozowmmbwxswmdxmhktpvbbrlppgymiouubpcntqhmzwoakrzpqedncurjlrjuyop,80954.0,1-066-688-3993,M,Vishay Intertechnology,59.0,R,4.0,Cmfpwbdvuuwejrvrunffcscw,,,pbvkxtdnruqrpwwzjvmui,Fwmgambvjynp,3.0,Jocvfuwkfpkufyqvlykxpimkkrudwmjshfjijplvadhrrebptfvotocoilzlwgwxbpvpwsgzqgbmg,295495.0,British Columbia,Anchorage
595.0,3.0,S,Ort5864,,107847.0,1-733-370-5373,W,,64.0,O,2.0,Ortysdxmdsexod,m,United States of America,Ngxiofrsuzhenwtwvl,Pyunn,0.0,SMMYKYYUXGTNMXLCNEFTBKLNBCJISSFROKXUALALAQSWYKKQTRKSLXHQKBBIYVXLW,1843120.0,OK,Norfolk
417.0,3.0,,Bga5865,nmtcuhcbnaoxagbcfedfxtahewvgyofniadahxkwvqbjvuejhyrxdhr,329138.0,1-377-671-8460,U,Peter Kiewit Sons',96.0,O,6.0,Bgasyhlgvgomsxu,F,United States of America,Qooxxqiyqkmgnjqhbcssxxvo,Owujig,0.0,shjduyxiyskriaioqsndqmpagwwrrvirbpsrnommqtxhbyrnevpjadlkhxytzojeheceegfh,2247037.0,UT,Biloxi
637.0,3.0,z,QET5866,lzdhwtotcayyyyuibcprnrljpjjxpbimvanjqxaryeflqhubwa,317405.0,1-540-598-7557,M,Land O'Lakes,45.0,U,6.0,QETHPGXODQVEVNATIMEA,,United States of America,TMAUXIUBKYW,Mozjwkthxrr,5.0,Ywdnflyeapeorshpljijbtpvilizrhsoycbyx,3596184.0,Saskatchewan,Laredo
,4.0,,sng5867,Exqbryzjpcrmkfswogszztsnjaelrtyqi,135759.0,1-112-236-9935,W,Biogen Idec,54.0,,6.0,sngtdyfbkyonifxsvngkp,,United States of America,MCKNHAEF,Xxajlhp,4.0,goagefzeiqizpexhkwqmmlevdrsefizozslvoprpux,946827.0,VT,New York
488.0,1.0,g,VEA5868,jwicmzlyiaxtktvrpikvodmpabvmeycxmwudtrjfbkbygtmbkkcqyrxotowocaxpybuffy,61208.0,1-944-126-5583,M,Dole Food,84.0,,5.0,VEANBETK,,United States of America,BSSDJK,Ussxggysaqk,2.0,erupggqbxlalxopaqzpaaddhunrfrcewsip,3745601.0,GA,Stamford
689.0,1.0,A,XXY5869,Bxljozbfivsklbddquqmpltgitdvvxanlixatdsqfjfqtwiyyzfgfwxfihemnigshrschzlw,9696.0,1-642-640-9864,D,Burger King Holdings,82.0,R,9.0,XXYEBUWECDNRJVYF,,United States of America,cdbennnxadpzntjrbt,Vrmalqurce,0.0,xnwaojukksfkjkavxebhhkrbcmubmykvyoyzhlmemqskzjsy,,TX,Sterling Heights
,4.0,,Neo5870,GKCVOPFLULPCOLBO,36351.0,1-445-393-4447,U,Tiffany & Co,98.0,R,6.0,Neofhrzjm,M,United States of America,Ibhrjajkqnlizcfotrvxlligprtl,Nmrsv,1.0,Fshtdsoclomgq,1076128.0,AR,Pittsburgh
352.0,1.0,C,TRZ5871,,,1-339-382-8731,D,CUNA Mutual Group,78.0,,10.0,TRZHQLDPAMTGW,f,United States of America,Sjoajgtyxhsqcgdjrxiqnvtxk,Urhtcnukfkl,1.0,Vnvmajpkcgvaekvmdvoq,3929681.0,RI,Spokane
763.0,2.0,,leq5872,Mvtolotkchkuskf,411044.0,1-939-802-9854,S,Macy's,38.0,R,8.0,leqboiriertozoihpscx,F,,pmfojbwwcuebzzprjnofmujkiklx,RUEZDAQVT,4.0,Lqgcrapjigvrkookftxrtuhjepzzycohfrqxrfoukxhe,163867.0,MI,Palmdale
322.0,3.0,,elz5873,Ivhxuvksrkofqnmqkpblylhhpkbgpikevhmzqkywflbuaddnwjytpvknlzqli,364050.0,1-213-492-0206,S,Sanderson Farms,7.0,O,7.0,elzhhjxxoyimurcntbrgue,F,United States of America,Ncputqewohoiazebg,Tocdzt,0.0,Xyxdhnridgvlbjlxphrqyyntuwykefhfhlejdzrsxoqtpkjtjlrctlkbgqpvxnler,546973.0,NC,New Haven
758.0,0.0,,Len5874,Mgmdtkwnjfxmiorcncuekgjqqygzkoci,112165.0,1-354-857-5460,W,Baldor Electric,66.0,R,4.0,Lenfunjhojlzgiqwxhakzeil,,United States of America,Fdemivjlusxe,,3.0,Arepacqruyyvmbfmseclmxckpdnm,1427322.0,MO,Cincinnati
553.0,4.0,O,LJF5875,Fcehzhsbawqhehppvv,182053.0,1-020-509-7587,,Ryder System,71.0,R,2.0,LJFSKYOSIDUYHPLAXDLXWEVDE,,United States of America,Qkjasjrjcyoxzjlxjmkfrwqapr,Eyubwnni,1.0,Neebwfrvmkyqtpmekqptpssxmhnvgiwpbiavvvoqzxbruhiaaiaiuhnypxemiqtnkahnbhk,3606377.0,Saskatchewan,Shreveport
499.0,2.0,I,PXG5876,evkzctggpbrougjpuiploujyljwhiqrhqgbmuleldmynvhdekffwvikenuf,337973.0,1-305-331-7192,U,Beckman Coulter,2.0,O,2.0,PXGLSPROMHJNBDZTRJKJ,m,Canada,DKDRWJV,Aiiik,5.0,FGLANRQRFITISB,2455002.0,TX,Gary
315.0,0.0,,Lrs5877,QQROFVACLPMOIGS,282078.0,1-102-720-6383,M,BorgWarner,61.0,U,1.0,Lrswpbuefaoldrapobeaghxgnzyg,m,United States of America,mkqfwkpwokoztwv,sgmblbp,1.0,HHSXIFUJEURSKMVDCRZPBNG,2811000.0,DE,Sandy
415.0,5.0,,Qlh5878,Aafjndkvfsvzznzehtwltlplnomnxtvdpyhkgvqvpqikfsavnscfqeii,141505.0,1-740-646-2446,S,Chevron,17.0,,4.0,Qlhynahsmvzulbbj,,United States of America,NXIEYKFBQXYBWZHRPMEVR,Hhjdzk,3.0,,769088.0,UT,Stamford
,3.0,,BVV5879,Nehjkqixwilyzoaqhtpeedjocphlwqjqrshowwgxayu,256101.0,,U,Pool,24.0,O,2.0,BVVUUYIUAJRQWSEJIGBCYJWF,m,United States of America,UDIPQWRJTKRBNA,xavqnrmvqrl,5.0,Zahlqhahokkvzrlvnjlgxrovgesewjyxvalpahniizxltpywnsjgtifoeasccr,994500.0,OR,Sacramento
517.0,5.0,z,Ytp5880,rkkwxudgqqbltxubngoqvxpkwfirody,92050.0,1-897-759-1025,M,Alliant Techsystems,95.0,O,6.0,Ytptbxtaahugwgpuxp,M,United States of America,Jafcbtyhqjrtlmwxyfprskab,lfkmkwhtvw,3.0,Qnbeeoobpcivfsvxzngtaarwaybzerahrswitvbxdezrcloorzsrelhw,2575918.0,NE,Stockton
566.0,3.0,,ccj5881,,372094.0,1-967-274-1730,U,,79.0,O,7.0,ccjfdhufpgjwtayh,,United States of America,Ijmmqqbuvtapedhtbflrfyis,tkddzfk,1.0,ZGDKCTNHNZTLICYUXMNOFXSTMGPIMPRQJT,3514947.0,UT,Concord
464.0,,E,jwc5882,mftupkpxtmlbvgmnsqollmhdkbdjyqne,308327.0,1-883-924-4940,S,Vornado Realty Trust,14.0,O,4.0,jwcvwcwgksvmhioafyocqpquvs,,Canada,LNPSCWMU,Txewimkudt,5.0,YRVTXFMVCBFYYGEJKLDLARXTBHUGBMOHSMHJOFTRKAIJKVJGBTUGDTMFTKWKC,436625.0,AK,Modesto
814.0,5.0,,Onv5883,JUHDYNXMEMZKLF,368463.0,1-108-391-4739,M,Mirant,87.0,O,4.0,Onvpqddilqycrmakc,M,United States of America,Xrjkozydek,Hhiikxbl,0.0,Qqxpibzdjcbpqshjpmnqqonkmvggwzujqmlqqbhfoyjazshptcihlcbzekpktexnjqb,2557541.0,WV,Erie
833.0,1.0,,EPA5884,,142098.0,1-495-555-8601,W,Furniture Brands International,92.0,O,4.0,EPAMLUNFROSNFFEHKIMUIOCMW,F,United States of America,Goibexuzsjaoo,Xggqu,5.0,QCZQHASISHOXLBAGKPBSNCKVMAKJPOXMWIVGLOEHZRAQDTCAEBSWE,471068.0,UT,Fayetteville
376.0,4.0,b,Sae5885,QBLMOGARKVZNAVQPVDZTRBLDUZMNQLERCEBIIKMKVQDQMCBVZLGRIGQJOYTYXER,181791.0,1-091-621-2383,D,Alliant Techsystems,49.0,U,5.0,Saelwmgfdk,,United States of America,Tchnvhxvgkrkq,xuvuzhivaq,0.0,pmmskqeohjvmwjjuzztcfmvzqcsbuzpvcno,2887196.0,UT,Chesapeake
820.0,3.0,,Cat5886,Ugalx,488874.0,1-016-656-0755,U,Global Partners,65.0,O,8.0,Catqrsizdroc,,United States of America,Aeupzilfxqrndfuynznjogitzj,djxjhvdqjiqg,1.0,Txozygjirugzqktriudiyspqrxokjcoostlrcxujnn,2883813.0,DC,Rancho Cucamonga
628.0,0.0,F,qhb5887,Duopafhcrbmdwtfwdqoiveeqaumsmokxlsqqhvobkovsqj,299762.0,1-258-568-0277,W,Navistar International,65.0,,,qhbcaz,F,Canada,keumkbdiscaf,BDNPCVLEZ,0.0,,1039128.0,CO,Anaheim
815.0,5.0,H,Mgx5888,bmdmiploaxjmvhitmgexxexuihzhmzfphcxwhjlhqctfiumsjxifthjufmtjgxnunxrchdnors,191452.0,,D,TIAA-CREF,10.0,U,9.0,Mgxyl,f,United States of America,zmpkczwqbxalguakensdkb,doduatxmqeft,3.0,Kcmlcwokxuanhmydn,751181.0,UT,Columbia
810.0,3.0,,TWJ5889,MZQZOGXPXGTSNVXAEQBPCOIQJYCQHXVPYRMWWDDXNAHLVRMPGCAQKKCKCGYK,111767.0,1-292-375-5585,M,Valero Energy,16.0,R,10.0,TWJILPAITCFSIWFTVMPWVGGERJ,f,Canada,fdekeqrkdewozsgxywhmrk,Fxbvpbl,2.0,ofrndqatzctjxbnlzsmuqnpujeregulpqkfwbmswzkzvmnhytymmstqwaalwlycrgpttvjxnnmby,2435785.0,WV,St. Louis
699.0,4.0,,Vbw5890,hostmgvbnfcobfxtxaxzjmumirfbdijyueaqhmaxyhyeazsahasmeqfwwxurzoyhvxdaautlv,281388.0,1-071-386-8572,U,Embarq,37.0,O,9.0,Vbwbeftrevarheksz,,United States of America,ormlryyxdzyglnzdimzqgxdlkmk,Qdmxgni,3.0,tcgqdgjshwjimhfvvqnvlw,,WA,Omaha
462.0,0.0,U,Cju5891,BRSUUMEHUWYUHFATPMBCMUFDKEQXUKLYJEUIQBRWX,370693.0,1-887-660-6260,M,Marathon Oil,63.0,U,5.0,Cjudpvdcegd,,United States of America,Szukhf,WUQWWY,1.0,Mlglginmmciuwygnwatyeeslvjfooessttsptpfvueebiilhqlqmvqohxfvunakwcnw,2955584.0,FL,Pembroke Pines
423.0,0.0,o,Rdt5892,jgemfrnhgoepcmjpdwskalawuohnvkstpfmugchwifiraohqwstdfvnsvtu,258212.0,1-837-618-1398,D,,39.0,O,3.0,Rdtpgts,,Canada,Eakphsjb,ecwagsh,0.0,ynslweeidoynycjf,3467569.0,MS,Indianapolis
828.0,2.0,l,Dvt5893,Xqixmhqshqwpqupfuodordp,285667.0,1-841-048-6668,S,Cognizant Technology Solutions,11.0,O,3.0,Dvtdcoxpwuru,,United States of America,tkupcuvbhjatantklgibqseq,dhjuvenn,0.0,Ltzctawaxzathyzudqxjacetkasimnalrudhvzjwl,139536.0,MO,El Monte
419.0,2.0,r,rdg5894,wxbbxkgvisdnprjmjgxhoqcbocdugfvn,58266.0,1-222-104-2523,S,Liz Claiborne,72.0,O,7.0,rdgjvzyaaphlojluklshtmsyczw,,Canada,Tpkpjptifzmepgdmomhwukvb,axmmxrvcvhg,4.0,SEQAVFHGITXQWIYYCDMAQXKDPFETVTRFCKPNJAYZFMHNTJA,2610678.0,AR,Sacramento
568.0,0.0,V,Mrh5895,cvnuprqrnihnjzbsagnrkiwtxmclahgtmbkfqmjovpltdbbww,151286.0,1-182-169-1203,U,Bristol-Myers Squibb,37.0,O,5.0,Mrhvmcpebgzorya,,United States of America,govzwarfndvvvixwlgswrdnijuqoh,fmlwo,0.0,WAXPBNNYTNFNFJCMX,1070636.0,CT,St. Johns
807.0,4.0,,Jkm5896,Itmulhwcodzxffllzrsuotlbmaknltmlxidpkbfghhtxccpwjlioqbktsqtcpnqsqpn,201796.0,1-125-450-1718,S,Baldor Electric,7.0,,5.0,Jkmpesmrvijjpptvuqbpwqoj,,United States of America,AHPZQTICIWEGHLEJV,,1.0,qcqvyalodyuirfgxfikwcpweptfcurmqelzqcsajzzlnscrexwsbco,1069755.0,Nova Scotia,Norfolk
603.0,2.0,C,Umq5897,Rksytxwqindtxdyvxqgfqg,150068.0,1-944-972-4013,W,Mosaic,22.0,O,8.0,Umqiuhuvpmgjprjgid,,United States of America,wgbdwstmyehcuavavgoyoby,yzdqddacd,5.0,urubmahnvyaobtcexgxhxqllswviftrfkxkxjdtbfxp,2910768.0,KY,Garden Grove
