AgeID,Coun,NumC,LN,NumCreCa,AddLi1,FirN,Ge,CreRa,OwORFl,Inc,Ph,NumChil,MarSt,A,Em,NeWo
O'd649,United States of America,5.0,O'donnell,6.0,16557 HOWSER RUE,carina,M,413.0,R,2241.0,1-281-567-5685,2.0,M,90.0,SunTrust Banks,3655585.0
red650,Canada,2.0,redfoot,9.0,6066 fillmore lower,Kippie,,690.0,R,145340.0,1-719-675-8310,2.0,M,91.0,,492644.0
tul651,Canada,2.0,tully,8.0,21370 KING RUE,Helen-elizabeth,m,397.0,O,349352.0,1-536-464-6570,2.0,S,89.0,Crosstex Energy,731678.0
Mab652,United States of America,4.0,Mabuchi,7.0,14004 pelan way,Neala,m,646.0,O,372216.0,1-469-871-4509,3.0,M,90.0,URS,324150.0
MIL653,United States of America,4.0,MILSTON,6.0,2023 reynolds street,hideki,M,648.0,R,72007.0,1-831-572-5981,5.0,M,63.0,BJ's Wholesale Club,3245916.0
don654,United States of America,1.0,donleycott,3.0,13456 stan hope upper,Mirabelle,m,,,316933.0,1-642-262-4957,1.0,W,73.0,Allegheny Technologies,1993033.0
wye655,United States of America,2.0,wye,10.0,19991 VISTA DRIVE,NICK,,431.0,R,273216.0,1-590-630-1496,2.0,U,100.0,Brink's,2487096.0
bry656,United States of America,3.0,bryenton,5.0,20902 ashley avenue,KARYN,,776.0,O,202780.0,1-023-704-6358,5.0,U,56.0,BJ's Wholesale Club,1651084.0
mau657,United States of America,0.0,maund,7.0,14776 st. phillip court,Oneida,,410.0,O,492737.0,,4.0,,99.0,ServiceMaster,1868523.0
dis658,United States of America,3.0,disisto,3.0,9499 rice avenue,Gudrun,,796.0,R,61007.0,1-010-798-4907,3.0,,68.0,Harris,3392782.0
DER659,United States of America,3.0,DERBYSHIRE,3.0,7914 wycliffe street,Helyn,,311.0,O,84283.0,1-140-818-3802,0.0,M,61.0,Magellan Health Services,3296589.0
Nam660,United States of America,5.0,Namont,8.0,12400 GREAT OAKS EAST,Janene,M,679.0,O,318740.0,1-716-177-3113,2.0,M,1.0,Juniper Networks,3797633.0
Sea661,Canada,5.0,Searl,0.0,19853 overton ridge lower,elfie,F,652.0,O,93599.0,1-263-624-6289,2.0,U,51.0,NCR,2356070.0
ast662,United States of America,,astorino,3.0,7281 northland lower,Xaviera,,818.0,R,,1-056-392-1232,5.0,M,96.0,,523656.0
grz663,Canada,5.0,grzesik,0.0,6993 malden street,Aurie,m,377.0,O,155698.0,1-946-750-9935,,M,78.0,Owens Corning,3218734.0
MCG664,United States of America,2.0,MCGONAGLE,7.0,1311 apollo north,jolee,M,334.0,O,239657.0,1-560-627-0679,0.0,M,8.0,,2809637.0
Sha665,United States of America,5.0,Shalla,5.0,18794 hunter drive,KANG-YUAN,,725.0,O,266604.0,1-799-985-6187,4.0,D,81.0,Amerigroup,2284051.0
mor666,Canada,1.0,morrison,3.0,18930 rockhill avenue,Lulu,M,350.0,,411239.0,1-086-414-0587,4.0,W,63.0,Graphic Packaging Holding,1285151.0
nam667,United States of America,0.0,namont,0.0,4178 bluff drive,june,,745.0,O,320863.0,1-862-765-6763,,U,78.0,Computer Sciences,3955705.0
Jew668,United States of America,0.0,Jew,2.0,21893 vaughan way,Sharona,m,,O,74307.0,1-394-320-6437,0.0,S,12.0,Brookdale Senior Living,1072881.0
rei669,United States of America,1.0,reich,3.0,21575 woolridge lane,Donetta,,739.0,O,427816.0,1-597-997-0060,4.0,S,81.0,Helix Energy Solutions Group,2934571.0
TRO670,United States of America,1.0,TROTSKY,3.0,9479 OLIVER LOWER,MERLE,,565.0,O,121215.0,1-437-760-5281,3.0,D,73.0,Pulte Homes,
Ant671,United States of America,4.0,Antkowiak,5.0,9482 WARREN DRIVE,Lane,M,669.0,R,346244.0,1-127-399-4311,1.0,U,54.0,Omnicom Group,1169188.0
Esp672,United States of America,0.0,Esparza,7.0,6420 crestmere east,Dulce,,490.0,O,105379.0,1-351-410-7026,3.0,M,65.0,Baxter International,2478909.0
Man673,United States of America,3.0,Manickam,4.0,16633 raymond road,Randhir,,737.0,,439741.0,1-224-813-3139,2.0,U,38.0,YRC Worldwide,1231462.0
Fer674,United States of America,4.0,Ferriss,6.0,14324 waverly lower,Subu,,327.0,,265873.0,1-700-354-7288,0.0,M,8.0,Aleris International,3486073.0
Mon675,United States of America,5.0,Monaco,6.0,20353 sandpoint park,MILDRED,m,508.0,R,228503.0,1-106-682-5990,0.0,,30.0,Apollo Group,3232658.0
cur676,United States of America,3.0,curley,0.0,23182 trail lake west,una-mae,,409.0,O,6321.0,1-169-184-6475,3.0,M,89.0,Computer Sciences,360006.0
int677,United States of America,5.0,intemann,2.0,240 HOKE NORTH,Sheila,,670.0,O,350261.0,1-859-136-8932,5.0,D,71.0,,2021323.0
Mel678,United States of America,5.0,Meleski,7.0,18785 INNSBROOK NORTH,Yumi,F,571.0,R,356869.0,1-638-148-1496,3.0,S,68.0,General Cable,3263667.0
MET679,United States of America,1.0,METRAILER,0.0,1096 PALISADES WAY,TAFFY,M,628.0,O,491683.0,1-475-726-9973,5.0,,52.0,DRS Technologies,2084656.0
Kee680,United States of America,1.0,Keehan,10.0,14817 bailey boulevard,Cantrell,m,,O,273742.0,1-913-702-4542,5.0,U,53.0,Plains Exploration,634852.0
ugu681,Canada,1.0,uguccioni,5.0,5317 drew east,Khurshid,,792.0,U,172528.0,1-444-368-5281,4.0,U,37.0,Icahn Enterprises,1164874.0
Bru682,United States of America,3.0,Bruhl,1.0,9521 bailey east,Vyky,F,838.0,O,50389.0,1-768-551-9739,3.0,D,17.0,Metals USA Holdings,3636683.0
Mil683,United States of America,0.0,Milburn,3.0,4032 erie court,JANIA,,520.0,O,423560.0,1-649-877-9238,3.0,D,43.0,AECOM Technology,3447360.0
shi684,United States of America,4.0,shiffer,2.0,458 CORMORANT ROAD,Henri,,792.0,O,23222.0,1-190-018-0868,3.0,D,75.0,Ruddick,663791.0
Dow685,United States of America,5.0,Dowling,3.0,11318 pelan drive,Tallulah,,,,254880.0,1-812-916-6457,5.0,M,11.0,Itron,2694883.0
SOB686,United States of America,3.0,SOBIESIAK,2.0,6420 crestmere east,Hala,,812.0,O,31861.0,1-283-006-9410,2.0,,6.0,CA,1061662.0
Cha687,United States of America,0.0,Chalifour,1.0,13762 silver sage way,Vo,f,387.0,O,188505.0,1-339-862-0627,4.0,U,35.0,Circuit City Stores,3851075.0
set688,United States of America,3.0,setiawan,4.0,7155 seward crescent,CHABERT,,535.0,U,84446.0,1-820-891-7615,5.0,M,57.0,Rite Aid,1735972.0
de 689,United States of America,0.0,de belen,9.0,21572 rockhill rue,Leandra,M,378.0,O,,1-715-598-0224,0.0,M,96.0,Wyeth,1104838.0
pot690,United States of America,,potesta,1.0,19492 lyons court,PETRI,,536.0,O,383794.0,1-599-601-3756,4.0,M,23.0,Jones Lang LaSalle,150015.0
Tre691,Canada,0.0,Treen,7.0,387 roosevelt street,Gabbie,,402.0,O,321413.0,1-546-968-9016,0.0,M,53.0,,3135780.0
TAP692,Canada,2.0,TAPPERT,9.0,9309 charlestown court,ivan,,481.0,O,269925.0,1-639-187-8470,3.0,W,29.0,Arrow Electronics,802522.0
gra693,United States of America,,graessley,1.0,5049 VANCE UPPER,DESIREE,,659.0,O,125117.0,1-633-453-8880,3.0,M,20.0,Universal,3428625.0
HAG694,United States of America,5.0,HAGWOOD,7.0,13804 NOVA UPPER,DONNA,,366.0,O,343055.0,1-943-651-8602,2.0,W,51.0,Armstrong World Industries,748548.0
Bry696,United States of America,4.0,Bryttan,0.0,10572 kiel avenue,JODI,,541.0,O,417150.0,1-984-107-2264,0.0,S,94.0,NuStar Energy,3850237.0
sim697,United States of America,,simms,2.0,9023 tamarind rue,PRUE,F,787.0,O,178910.0,1-630-387-9140,1.0,,36.0,Sunoco,805130.0
Gus698,United States of America,5.0,Gustafson,4.0,3495 la grande court,Owen,,371.0,O,178474.0,1-798-387-6062,0.0,S,68.0,BB&T Corp.,3330562.0
Lid699,United States of America,5.0,Lidster,1.0,4640 BEDFORD PARK,Tresa,,532.0,O,230024.0,1-865-084-4591,5.0,U,91.0,Genuine Parts,3239664.0
Hub700,United States of America,2.0,Huberman,8.0,12709 wycliffe crescent,frieda,,820.0,R,454470.0,1-470-024-4614,4.0,M,90.0,Int. Flavors & Fragrances,3768334.0
BRI701,United States of America,4.0,BRIERLEY,3.0,7667 bayridge road,REINA,M,776.0,O,438849.0,1-874-591-7914,5.0,S,99.0,Hubbell,3224223.0
Kat702,United States of America,2.0,Katz,4.0,2700 windwood north,kandace,,339.0,O,381101.0,1-417-059-6308,,W,90.0,Nicor,2420703.0
App703,United States of America,2.0,Appugliese,1.0,2260 mulberry north,arno,F,375.0,O,297167.0,1-629-425-2271,0.0,U,65.0,Nalco Holding,805270.0
Win704,United States of America,5.0,Winnington,10.0,9391 trend way,ZELMA,M,445.0,O,442460.0,1-550-594-6229,5.0,S,39.0,Neiman Marcus,1028237.0
Sch705,Canada,3.0,Schecter,1.0,15565 washington crescent,Bret,,482.0,O,361667.0,1-326-564-3381,3.0,,30.0,Regis,2190087.0
Chr706,Canada,4.0,Chronowic,10.0,10436 ingersoll upper,Kurt,,484.0,O,487178.0,1-605-744-3640,0.0,M,42.0,Target,1185936.0
AML707,United States of America,1.0,AMLANI,9.0,17481 spectrum avenue,augustin,,707.0,R,494579.0,1-698-826-1506,1.0,,85.0,Saks,1384113.0
Kno708,United States of America,1.0,Knouse,10.0,21620 snead avenue,Leshia,,303.0,U,125133.0,1-112-971-3640,4.0,M,12.0,Anixter International,3936754.0
Owe709,United States of America,1.0,Owensby,5.0,5293 mcfarlin crescent,claudelle,,677.0,O,321408.0,1-260-889-7283,5.0,D,2.0,PG&E Corp.,3088700.0
con710,United States of America,3.0,constantinof,8.0,601 carroll lower,cecil,,309.0,O,310125.0,1-812-331-3914,2.0,U,56.0,Asbury Automotive Group,244049.0
par711,United States of America,1.0,parsloe,2.0,19812 BRIAR FOREST ROAD,tas,,456.0,O,399580.0,,4.0,M,34.0,Cimarex Energy,1021034.0
don712,Canada,1.0,donohue,3.0,10505 king crescent,Harper,f,840.0,O,264543.0,1-211-013-3911,3.0,S,11.0,NCR,2199460.0
LIT713,United States of America,3.0,LITT,6.0,4516 whitman lane,Gladys,,333.0,O,218878.0,1-496-223-1124,4.0,M,88.0,Univision Communications,3061904.0
ban714,United States of America,3.0,bankhead,10.0,11057 andrews west,FANNI,,608.0,O,314603.0,1-420-307-8906,1.0,M,68.0,Levi Strauss,
pie715,United States of America,2.0,pierre,4.0,8887 holly knoll court,Jochem,f,646.0,O,437173.0,1-847-082-5511,5.0,U,65.0,Pride International,3682603.0
Mc716,United States of America,3.0,Mc,8.0,13388 marcus way,Gil,,624.0,U,151014.0,1-850-638-3820,2.0,D,78.0,Valmont Industries,1623669.0
Lam717,United States of America,3.0,Lamouche,10.0,7387 8th court,Drucill,M,590.0,O,264793.0,1-613-706-3848,4.0,S,82.0,,1864608.0
Kau718,United States of America,1.0,Kaufman,2.0,7217 WISE LOWER,Analise,,832.0,O,35858.0,1-903-525-9736,0.0,S,81.0,Delphi,2248389.0
Hor719,United States of America,3.0,Horianopoulos,5.0,804 josey street,britteny,,438.0,O,176175.0,1-710-097-3079,4.0,M,61.0,Warnaco Group,1452333.0
ORN720,United States of America,2.0,ORNBURN,0.0,11323 roosevelt road,milicent,,832.0,O,301064.0,1-252-336-2292,0.0,S,20.0,Torchmark,3877623.0
Hao721,United States of America,0.0,Hao,8.0,2336 shelter rue,Desire,m,505.0,O,492949.0,1-991-885-1437,3.0,M,40.0,Illinois Tool Works,634124.0
QAI722,United States of America,0.0,QAINFO,10.0,18993 rivas rue,Meghann,,626.0,,401470.0,,1.0,U,71.0,Career Education,3500607.0
Cop723,United States of America,0.0,Copeman,7.0,10097 smithdale court,condell,,550.0,R,190857.0,1-447-129-2089,1.0,W,56.0,Robert Half International,
azi724,United States of America,3.0,azizuddin,6.0,16560 alpine street,Yettie,,,O,128818.0,1-583-276-8580,2.0,M,10.0,Furniture Brands International,2449087.0
pas725,United States of America,5.0,pascali,6.0,1971 belknap east,Jean-louis,,381.0,R,231580.0,1-795-116-4062,0.0,M,15.0,Vornado Realty Trust,33030.0
KIN726,United States of America,3.0,KINGSLAND,3.0,12478 garden brook street,hilliard,,718.0,O,446431.0,1-251-751-5758,4.0,M,26.0,NBTY,3745897.0
JEF727,United States of America,0.0,JEFFRIES,1.0,9764 harvard park,Lynett,f,609.0,O,324999.0,1-086-541-5131,3.0,U,77.0,Anadarko Petroleum,1448337.0
Sch728,Canada,2.0,Schultz,1.0,19198 savoy park,Gail,m,347.0,O,95506.0,1-819-129-5234,5.0,,6.0,Sanderson Farms,3479324.0
BEL729,United States of America,2.0,BELAIRE,6.0,17200 hollywood avenue,Lezlee,m,353.0,O,161874.0,1-703-593-6465,4.0,,60.0,Manitowoc,1424306.0
D's730,United States of America,2.0,D'souza,5.0,3855 cantey drive,FEMKE,,652.0,O,288909.0,,0.0,M,21.0,Costco Wholesale,3390781.0
cap731,United States of America,1.0,caputo,6.0,1427 addax lane,Fitness,,650.0,R,142656.0,1-156-927-9659,1.0,D,,Gilead Sciences,2534470.0
Den732,United States of America,5.0,Dennen,1.0,22179 bledsoe north,Bari,M,423.0,O,356722.0,1-959-387-9431,5.0,M,69.0,Unitrin,472363.0
Qui733,United States of America,5.0,Quinlan,3.0,19494 RED WILLOW CRESCENT,Henrieta,F,848.0,O,128416.0,1-080-969-4705,2.0,S,11.0,Tech Data,1984849.0
BOW734,Canada,1.0,BOWLING,6.0,24529 polaris court,Isis,,369.0,O,224462.0,1-137-347-8886,5.0,D,46.0,Owens-Illinois,2909826.0
dad735,United States of America,3.0,dadgar,8.0,11516 tanner street,Phan,F,303.0,O,251948.0,1-971-110-5144,0.0,M,,Boise Cascade Holdings,2586740.0
Pde736,United States of America,0.0,Pdesupport,8.0,8527 burton rue,Nel,M,425.0,O,89860.0,,4.0,U,12.0,Plexus,48588.0
Dai737,United States of America,2.0,Daigle,7.0,9906 airport north,MERLINE,,814.0,O,336193.0,1-917-780-4133,2.0,M,,Entergy,486500.0
Cec738,United States of America,2.0,Cech,2.0,12638 HOMER CRESCENT,YAN-ZHEN,F,360.0,O,331438.0,1-894-998-6668,2.0,M,45.0,Solutia,2874069.0
lal739,Canada,1.0,lalu,0.0,24697 florence west,solomon,,803.0,O,25504.0,1-654-324-8181,2.0,M,27.0,Terra Industries,2333647.0
Bor740,United States of America,1.0,Bortenstein,10.0,378 nolan avenue,Lesia,m,533.0,O,,1-941-965-7871,0.0,M,53.0,Danaher,3811450.0
Kap741,United States of America,2.0,Kapuscinski,3.0,4139 pace lower,Maso,M,439.0,O,268059.0,1-847-640-6032,3.0,D,56.0,T. Rowe Price,3444567.0
Mad742,Canada,0.0,Maduri,4.0,23058 pelan street,per,,628.0,U,381192.0,1-961-363-7983,0.0,M,55.0,Carlisle,978619.0
Mac743,Canada,1.0,Macduff,1.0,1194 burgoyne lower,Stephanie,,732.0,U,178850.0,1-979-031-5811,3.0,U,20.0,CUNA Mutual Group,
TOO744,United States of America,3.0,TOOP,7.0,23822 MARVIN CRESCENT,Beverie,,556.0,O,315235.0,1-215-404-1803,3.0,D,46.0,Chiquita Brands International,3927831.0
Mil745,United States of America,4.0,Milar,0.0,19932 clower street,Orelee,,406.0,O,372103.0,1-825-913-2064,1.0,S,89.0,Applied Industrial Tech,116752.0
Har746,Canada,2.0,Hargrove,2.0,5286 NOLAN ROAD,Sherri,m,647.0,O,493813.0,1-919-517-8236,1.0,M,16.0,J.B. Hunt Transport Services,654796.0
Ret747,United States of America,3.0,Rettie,,11101 MORTON BOULEVARD,FARHAD,,325.0,R,398811.0,1-370-381-9981,2.0,U,65.0,,430326.0
chr748,United States of America,1.0,chronowic,9.0,8651 TRACE CREEK LANE,mathew,f,372.0,U,390064.0,1-232-414-0018,0.0,M,64.0,Polaris Industries,1629025.0
Reh749,United States of America,5.0,Rehbein,6.0,24529 polaris court,mandie,f,398.0,O,472643.0,1-034-667-3200,2.0,W,69.0,Spansion,3468473.0
Sha750,United States of America,1.0,Shamshiri,8.0,5574 HOMER WEST,TIPHANIE,,701.0,O,303747.0,1-684-217-8067,3.0,D,90.0,Qualcomm,3949555.0
Sim751,United States of America,0.0,Simonsen,1.0,2473 martin rue,SAMAN,F,802.0,O,199405.0,1-263-373-2472,2.0,M,69.0,Medical Mutual of Ohio,3199720.0
REI752,United States of America,1.0,REIMAN,2.0,8935 young upper,Gavrielle,,470.0,O,342155.0,1-577-333-4720,0.0,W,7.0,Genzyme,571028.0
Lon753,Canada,2.0,Longhenry,1.0,11516 tanner street,iraj,M,832.0,O,278094.0,1-846-685-1933,3.0,M,78.0,NYSE Euronext,1392077.0
FLO754,United States of America,4.0,FLORESCU,8.0,4899 long branch crescent,dimitri,m,739.0,O,265328.0,1-167-761-5589,2.0,S,97.0,Windstream,208823.0
ram755,United States of America,5.0,ramondt,3.0,14203 brooks west,Rizwan,f,681.0,O,388311.0,1-449-331-5288,2.0,D,,Prudential Financial,2707257.0
HAS756,United States of America,3.0,HASSAN,9.0,2160 weizmann drive,Zafer,,612.0,U,275157.0,1-845-662-4816,3.0,M,25.0,Sempra Energy,3513796.0
KIN757,United States of America,1.0,KINAMON,6.0,20064 oakmont east,SHIU,,555.0,O,272932.0,1-098-141-3916,3.0,M,30.0,Quest Diagnostics,504565.0
Goo758,Canada,5.0,Goodwin,1.0,2172 leon lower,Jacenta,,828.0,R,377330.0,1-309-077-3237,4.0,M,84.0,Shaw Group,2843171.0
KHA759,United States of America,4.0,KHALIL,6.0,5289 APPLE TREE NORTH,Kambiz,,450.0,O,440556.0,1-569-232-1360,2.0,,18.0,Coca-Cola Enterprises,3142178.0
Mac760,United States of America,5.0,Mackay,1.0,232 lyle park,Nadiya,F,562.0,U,262528.0,,0.0,M,72.0,Questar,
Wic761,United States of America,1.0,Wichman,9.0,3406 kiel north,ISSI,,,O,456490.0,1-562-326-8511,3.0,M,97.0,Priceline.com,18237.0
too762,United States of America,3.0,toone,7.0,15621 yaupon lower,Anthiathia,M,532.0,O,429895.0,,2.0,M,,McDonald's,2287567.0
lab763,United States of America,1.0,labuhn,2.0,19647 armstrong avenue,JANESSA,,748.0,R,444834.0,1-593-766-5978,3.0,D,81.0,Johnson Controls,1529135.0
das764,United States of America,,dasd,4.0,22806 GARSON EAST,antoinette,m,737.0,O,419746.0,1-394-256-6485,3.0,D,92.0,Icahn Enterprises,3048050.0
CAR765,United States of America,3.0,CARDEN,,9883 donaldson south,Jeannie,,702.0,O,455150.0,1-595-918-8732,5.0,M,26.0,Burlington Coat Factory,1788652.0
gan766,United States of America,1.0,gannon,4.0,8288 TARTAN WEST,Alessandra,m,475.0,O,28561.0,1-060-553-9307,1.0,W,19.0,AptarGroup,1940580.0
Sta767,Canada,0.0,Statile,5.0,13247 bellevue rue,Ramona,m,406.0,O,442941.0,1-450-157-4598,4.0,,22.0,PharMerica,2209447.0
ZEG768,Canada,4.0,ZEGGIL,5.0,17411 vandenburg north,Ynes,,504.0,O,166481.0,1-578-320-9404,,M,99.0,Smurfit-Stone Container,3676735.0
HOC769,Canada,1.0,HOCUTT,9.0,6097 SCOTCH BOULEVARD,Bart,,815.0,O,,1-431-145-9470,3.0,U,95.0,Dr Pepper Snapple Group,2535269.0
Mat770,United States of America,1.0,Mattiuz,4.0,13590 westover east,maitreya,f,825.0,O,173805.0,1-211-760-8900,3.0,M,27.0,Duane Reade Holdings,2416068.0
ACH771,Canada,4.0,ACHCAR,7.0,16325 richmond court,ronald,,430.0,O,75043.0,1-634-284-8819,5.0,M,10.0,,1923693.0
Ber772,Canada,3.0,Berryhill,7.0,10947 ardmore rue,Tiong-hoe,f,436.0,O,,1-577-358-6487,1.0,U,57.0,Mueller Water Products,1805916.0
FAT773,United States of America,4.0,FATTOUH,7.0,18395 bledsoe boulevard,gerri,,772.0,O,317641.0,1-012-599-0249,2.0,M,47.0,Avnet,525858.0
VAN774,United States of America,0.0,VANDENHEEDE,5.0,3782 ethridge east,Laine,,782.0,O,282750.0,1-046-153-7625,2.0,M,3.0,Xcel Energy,62285.0
Mas775,Canada,0.0,Masty,2.0,24059 meadow haven lower,Marty,,449.0,O,368516.0,1-808-058-8753,2.0,M,23.0,Target,2287295.0
Mur776,United States of America,5.0,Murdoch,1.0,11183 COUNTRY SOUTH,juan,,567.0,R,16887.0,1-109-416-7006,1.0,D,63.0,Sigma-Aldrich,362917.0
Bai777,United States of America,2.0,Bainer,4.0,14276 MARTINS AVENUE,Sari,,663.0,U,168668.0,1-214-130-9750,3.0,M,52.0,Landstar System,2070568.0
GUT778,United States of America,,GUTHRO,5.0,13087 jensen east,lorelei,m,724.0,O,365297.0,1-436-550-0400,3.0,M,63.0,Terra Industries,2994856.0
BAG779,United States of America,0.0,BAGGERMAN-WEBSTER,8.0,4529 notingham crescent,PAULINE,m,588.0,O,274872.0,1-331-319-9554,5.0,U,48.0,Knight,315220.0
Hil780,United States of America,1.0,Hilaire,7.0,21891 dewey street,SUZAN,,786.0,O,411268.0,,3.0,S,70.0,Pep Boys,3135104.0
Woo781,United States of America,4.0,Woodrow,8.0,20039 CRESTLINE COURT,ghislain,m,324.0,R,16175.0,1-333-500-0106,,M,50.0,Berkshire Hathaway,1782376.0
kac782,United States of America,3.0,kaczynski,8.0,24053 atwood boulevard,kapsch,f,358.0,R,487945.0,1-424-206-9052,3.0,S,91.0,Occidental Petroleum,2729219.0
Rah783,United States of America,3.0,Rahn,2.0,22351 zimmerman crescent,monling,F,669.0,O,159371.0,1-288-694-5859,4.0,D,13.0,Amazon.com,498336.0
Ped784,United States of America,4.0,Pedneault,9.0,2916 throckmorton south,saleem,,325.0,O,279347.0,1-081-919-7463,5.0,U,84.0,Cardinal Health,1761618.0
HRU785,United States of America,0.0,HRUSKA,1.0,15293 forest avenue,hestia,,419.0,R,460190.0,,2.0,M,58.0,Lexmark International,3124631.0
kad786,United States of America,0.0,kaden,3.0,24595 denton road,nadir,,850.0,R,236529.0,1-397-191-8781,1.0,U,,Phoenix,403271.0
CRI787,United States of America,3.0,CRISTESCU,7.0,21586 braeswood street,ALVIN,F,633.0,O,417583.0,1-165-278-2653,0.0,S,25.0,Aleris International,3571153.0
Pie788,United States of America,0.0,Pietromonaco,5.0,10526 doheny rue,brinn,m,318.0,O,37046.0,1-094-367-8667,0.0,M,69.0,Google,2469744.0
Bri789,United States of America,5.0,Briggs,9.0,19663 REINA STREET,Trudie,M,531.0,O,289481.0,1-643-808-4067,2.0,M,10.0,Pep Boys,2630076.0
Fee790,Canada,4.0,Feeney,4.0,18970 ledgestone boulevard,gweneth,,347.0,U,96959.0,1-505-421-0569,0.0,U,42.0,Rite Aid,1323987.0
De 791,United States of America,3.0,De marco,1.0,21476 bannister west,Erik,,774.0,O,493046.0,1-404-444-2318,0.0,M,17.0,Piedmont Natural Gas,3997290.0
elk792,United States of America,2.0,elkington,8.0,5291 market avenue,cathi,,365.0,O,122951.0,1-126-559-5085,5.0,M,71.0,Biogen Idec,777027.0
Bar793,United States of America,3.0,Barnhardt,2.0,15407 fillmore north,Selinda,M,317.0,U,33942.0,,0.0,M,1.0,Wendy's/Arby's Group,2647963.0
sch794,Canada,2.0,schmadtke,8.0,16279 anaconda drive,FERIDOUN,,300.0,O,170006.0,1-033-650-8500,5.0,S,95.0,Invacare,1972593.0
JAV795,United States of America,1.0,JAVALLAS,4.0,3542 blount boulevard,Brennan,m,716.0,O,341681.0,1-122-915-3449,3.0,S,22.0,ManTech International,3516878.0
nis796,United States of America,3.0,nishida,1.0,15180 chadbourne south,Dahlia,M,443.0,U,56336.0,1-207-321-6095,5.0,M,81.0,Marriott International,2450767.0
Ber797,United States of America,4.0,Berna,4.0,14073 dexter west,KATHRERINE,,773.0,O,163177.0,1-534-856-8516,0.0,U,27.0,Ryland Group,3460246.0
NAS798,United States of America,2.0,NASSOY,8.0,19670 norman park,kelsi,,826.0,R,393648.0,1-209-517-6055,4.0,U,97.0,VWR Funding,2560198.0
RIC799,United States of America,5.0,RICKBORN,7.0,20031 crumley south,jobina,m,340.0,O,191808.0,1-815-458-8293,1.0,M,74.0,Newmont Mining,3006873.0
ABD800,Canada,0.0,ABDULLA,3.0,13005 bramblewood south,rajan,M,662.0,O,229027.0,1-963-582-6949,5.0,U,39.0,Coventry Health Care,335157.0
Val801,Canada,,Valerio,6.0,24062 blount east,REED,F,732.0,R,267444.0,1-586-182-1091,5.0,S,67.0,Washington Post,1853619.0
Tes802,United States of America,2.0,Testing,8.0,23140 gale east,Seraphine,f,528.0,R,304692.0,1-080-065-5481,2.0,M,20.0,Trinity Industries,3717286.0
END803,United States of America,3.0,ENDSLEY,8.0,199 summit crescent,Sib,,414.0,R,477833.0,1-322-455-4531,0.0,W,69.0,Advanced Micro Devices,684788.0
PAY804,United States of America,0.0,PAYTON,1.0,885 crosby lane,Iain,f,574.0,O,389830.0,1-596-864-1886,2.0,M,0.0,OfficeMax,3682560.0
ber805,United States of America,3.0,bernard,1.0,8767 graves boulevard,Chi-kwan,F,702.0,U,91133.0,1-404-977-5392,2.0,U,10.0,United Natural Foods,2748386.0
eis806,United States of America,2.0,eisler,5.0,5003 travis lower,ethel,,651.0,O,129304.0,1-948-247-9407,4.0,S,4.0,Williams-Sonoma,1594184.0
Gou807,United States of America,0.0,Gough,7.0,12158 brinkman lane,Lanae,M,542.0,R,374174.0,1-636-223-7917,4.0,U,90.0,Air Products & Chemicals,217423.0
Fon808,Canada,4.0,Fontana,4.0,14422 morning rue,meta,F,384.0,U,369152.0,1-398-213-7985,2.0,U,73.0,Sunoco,3955298.0
