NumberCreditCards,LastName,MaritalStatus,NetWorth,Age,FirstName,NumberCars,NumberChildren,State,Country,CreditRating,Income,AddressLine2,Phone,Employer,City,Gender,MiddleInitial,PostalCode,AddressLine1,OwnOrRentFlag,AgencyID
12.0,bftfvglwcaex,M,3551637.0,37.0,PALLWoNHLAhJIsS,2.0,3.0,UT,UnitedSfat3sogAmeroca,195.0,415136.0,Q5YEPETFBNEG2PhNBKRAEKeJYVqVIYJuCE,1 720 836 7519,JegBluesirways,SanfaRosa,M,,Thpgfqwihd,odxsaffs6hgmhoxxjcdpsbmwnheh3h,U,bft11q60
4.0,Lsjvsggpexbyuabvmicuood,S,1428363.0,38.0,stoncsjv,3.0,4.0,Ontarko,UnitedStatfzofAjeriva,,288912.0,Gettnjlrdekixcxwfgvibjnxrvxughocveeitozgagkfseitquualjeghfh,1 752 288 0394,nelden,Winnipef,,G,Ws6hhjogx,fldprcqzgzmgujffmwjtkwtqc0tvqh8bfqnqwognsktttfzebr6zwlgdnikilcsdjeg,O,Lsj12161
10.0,Wanuqoedp,U,1802860.0,21.0,Fesubnua,2.0,0.0,IL,Uni6evStatesofAmfr8ca,314.0,460623.0,bfssvhaabsti2zbrvjpugkhaolfojiezeldvaurovxhew5wrxexbjtq,1 188 114 6634,WxrnacoGroul,Jackslndille,F,h,gabkxvui,QMVUTiTPFGKMD3HBDVPbBYYLfRBCdjM,R,Wxn1w162
4.0,sxxwlfkzmzbagjjbnduoyf5dbjicsr,W,3358198.0,45.0,Iqpti3vphujwdmt,2.0,2.0,IA,UnitwdSfatesofAm3risa,359.0,205345.0,Qtnszjsbnwuascnxmfajduitobgy,1 701 450 5175,Cabeoas,darwick,m,G,edzfxxhvf,GfTeWAWFEIJLfWXHBMAEB1LQI0FVFdHYS,O,szzq1163
2.0,munndvsqn,S,2125504.0,14.0,G6WJXOEMJ,2.0,4.0,UT,Unitefdtatesofxmegica,208.0,368315.0,Zziquqbaslxbrkvurkhaqepryfjmhmndxlxdcxibgqztdixjhdwvrtfcatznutjnkouibmutaflh,1 065 360 5910,6nitedParc2lSerbice,Puebpo,M,,akjarrnjcuv,BLFE9RQEJwdEODHCUPoNRQKVcPPPsM,O,mun11w64
2.0,ZMTNLKJn,M,,39.0,Hikefzmwyianswoouoypdffot,4.0,9.0,ID,UnigedStztesofAherisa,,151158.0,SKKciYWZTSGBSjSWAXQZANQRsFLZKbGEgXkMZDdU,1 185 997 5812,GraynagElectfic,Lznsing,,U,Vrecfxdlojbs,PUHpMWFXM,O,ZMT111u5
10.0,Epjswzvj6tnxtkggvblhkzjwwamw,M,1297679.0,7.0,rKUJsSdTYIEUCLDRZ,1.0,1.0,LA,UnotedStstesotAme4ica,,374250.0,Dbuthagyuuqdbmyhdxrmwwdavpmt,1 497 406 2487,dorthingtigIndystries,Nashviple,f,,nwc9iz,,O,Epj111u6
6.0,lensodqc,D,2239629.0,25.0,totuzsubljswdhsrhvpjeh,4.0,3.0,WI,UnitedStatesofAhe3ifz,268.0,379134.0,Qntqcdlsfppqwstenawsukrcrdrkb,1 164 698 3450,sHRohinsonWorpdwide,Szctamento,M,,HWtPGWJ,QGFNONDABOVjCBAFUGSPCOJAYoRQfxJUNTsS4XjXsAcArHTUVF,O,len21167
2.0,BvSCyGXWLZB,W,1870168.0,9.0,Plseqemchaofnhksjrtbpmcl,5.0,6.0,RI,UnitedStates8fAmfrivw,355.0,304873.0,hrizfiwoeduohbcotwrloqgustvoisvgbrlmpqhlj,1 894 933 3013,FudelityNatllnwlFinagcial,Bfrkeley,,G,Kkhdovoj,EVkdCilQQSxBURHZkJCbLYMJVPUYGJKhkHGHIDsPuxZWEQZEGBBAJZQWFSBRLDFZv,O,BBc11168
2.0,QGXOVQSsTRLDgIQBLSJWZEgT9NwST,U,1820091.0,26.0,ysw43ghdlmeooilougzc,3.0,0.0,ND,UnitsdStagesofAm3riva,263.0,81039.0,tmsfjdqlokgqglgttcgiyoclw2mtcbpmmvmlonljs9rrcsp0mjozeomre,1 943 216 4595,BycyrusIn5erhatiohal,Lubbocj,,B,swjjx,atefclou0bhfnbtyrmgfjjhjflvbkfogehh2ijlvplzmpxcjw,R,QGz11169
5.0,ysyxjvxd0khtaojvkx26r,,1345509.0,41.0,wyyatpofqnhwoyyiymvkrfw,5.0,7.0,TN,Unit2rStatesorAmerixa,386.0,308223.0,OYLKrcRDIhSgUFAAFSIJUJPCBXDhLLYNAJHE55UWfWLTXPnSYMeGNxHEMKWIOkFOe,1 329 309 2920,MuellerWaheeP4kducts,Pitgsburgu,m,V,Obtuku,Jddbkx7wogaervlwi6dskdrihqjidskpkpar,O,ysy21170
6.0,PAHOAJTQQhZOLAPOL5fgIJS,M,525471.0,60.0,EWUOfgWLUSTUG,5.0,4.0,HI,UnktedShxtesofAmerida,389.0,204831.0,KmMHdiSYALNSQJSQPBwFShoWoUZGKHTDOBmRjKLKPsZGGEJLTDWRMBNfSEIO3WY,1 567 224 1134,,Auroda,,,Xshwl6ganej,qohinflt5tbkguqcb7ithfivcyjpvxrdtzsbzuwhdvmhvfuzsddk,O,PAH11271
8.0,komhoh6ejsvsqvtukrhlycjwccxx,M,7095989.0,8.0,Tpqhabmoiau,2.0,3.0,AL,UmitedStatesifsmer7ca,,108295.0,Sckmvfwmdepicereaxrykbihkwnnrmqnorzul4bwrrmakzxwujbucdwjlxula8q6kvvvdnkrpmudr,1 393 232 1288,Mag3llanHsakthServiced,Fwrgo,F,V,ipllwni,Itgtfhwmwnwseanev4zaggrsfbyzocbvjrp57mbpcnbxheioxeactzkzkyles,O,uom1q172
0.0,sjcbgmblpxsaizqfwqkmcsjjiwnp,,737678.0,,Djrofrooctbheyxqktoftlc,0.0,6.0,kanitoba,UnitedStateaofAjerocx,220.0,411222.0,Fnowernxkmqqgclygfxrhbmmnxocpxcoggvc,1 234 880 6992,Dflphi,Tadoma,m,S,Jbue0ha,FPSZJPHTJLVFByCNVXCAQS3OSMKPBNXNUhQaAJnQnENXWkHIsWcFSJGVSiRPKeNZInISZzKSVsIh,O,sjc1q173
1.0,rlngfpjctjdrkxnwhqcoctx,M,1784611.0,49.0,TMKDI5CMWNdZLWAMXUVFWGUXw0Dd,4.0,9.0,NV,,432.0,,fxvsrywlwzcpluaqbwnuhwwjgpjfwy4xbsscabqlsuuorpvhykg7k,1 274 443 1820,Nordstrok,Siouxeapls,M,,HLDCAYXBoU1,Ndwuixxpvitgktqzzvlwojlnfhnwagawchainbeczifokmzlmrtjjfsrbrnrmrhfdyo6ekvnwwbqm1,O,tln11174
2.0,jfwubts,M,1455695.0,53.0,Nfeybxtmwilsbtjauhobogghnwglc,4.0,1.0,NC,Canwda,345.0,94793.0,bAXICLTVTRABXVRGJGyDQXWDlJZVFGTslpOIFTE4ONRTsEVBRyPLXVAZjCfMDnDIWUIOWFA0OPWheN,1 062 362 7185,Juni0erNeyworls,Livogia,,,AUF6E,jqc2i,U,jfa11q75
3.0,vBUHIBJB,W,444635.0,7.0,Ygxuhrpuwurljvzsnh,2.0,6.0,CO,UnitedStatedkfAme3icx,298.0,306161.0,lsibncalsxjpubinldlbxdnjtxegkxxzcbelbfj,1 112 704 6386,G3nzyme,Hollywooc,,n,,Bpeyyeqdjv2dnnlawrzunquhcd5wggjcgfhexrdzlcltpfjpkvulehh1v,R,DBU11276
5.0,5uttgegnqdfxdrkng,S,3456426.0,10.0,9vaxpmyvlffcgaw0mfjrqplkxf,3.0,3.0,NewBrumswisk,ynitsdzfatesofAmerica,334.0,486963.0,gdlltuylxvdibzwvspjuznmnkaqrg,1 651 034 7223,Nieource,Eugwne,M,,Rhatxpalo,I0XKXhIIJPP,O,3ut11177
11.0,Lm9qryoh,W,1317724.0,59.0,MEGLLVCASBC2q,1.0,4.0,SD,Unit3dSyatesodAmerics,278.0,25795.0,Eq3wdceznxmrysmlegomwobtgcaauwzyduwetmimzaojwf9,1 704 918 9418,DT2Energy,Ahrora,,f,Shmzek,Sdtesmnkloiuxepiaodjcrnlawbfsdkvnkflbuj3gtwharhd,O,Lmp1117o
6.0,bskv0ezjpqu,M,1570761.0,18.0,Hlotgfucfgdjwkgumlqcccs,2.0,5.0,LA,Canasa,359.0,64341.0,gvljobjahhruvvqxvtgnjjv8sdjeiatllcrkndwdimakzviuwg,1 337 824 2522,HayesLekmdrz,Fo5tSmith,,,Hnvifbfx,Wlrkcnasvvtmphdvxozchtmctaofrklmyjbxrqlgkosaqdyplateag0patmulhneeegdxpk,,bsk1w179
4.0,cvgeqfwte3idbfyga1izibdfdaus,U,2767931.0,43.0,Ewienybbduvivd3zwcshuxpr9zjltr,5.0,13.0,Newfo6ndoand,UnitedqtxtedofAmer7ca,303.0,,,1 752 818 7537,WarjadoGroup,Irvlne,F,G,cxfprv,jedgrkhqwnuagsvw9avwhetbcrkwm1vbv0ek,O,cng11180
5.0,oboh7edrzqvnxdmy3gludoiaaubb9,M,2475884.0,15.0,Sq0wirshrqetccntc,,2.0,NE,jnitexSta5esofAmdrica,453.0,542724.0,Cfooiieixcudwumgandpxamuykfjgowvn,1 889 003 1757,1westdonmunications,Warr2n,F,s,Zjhawuljmp,EQKVwXBOjXVSKNLRXU9ShhVCLyb2RCJNMXAFCBGML,R,ono11181
6.0,8uowqfv,U,2787336.0,10.0,rwznxwqbgudtnjvgzp,3.0,3.0,MD,UnitexSta6esofAm4rics,477.0,320799.0,Gmociatlnrbxqzkek,1 706 238 1831,YRCWorld1iee,NewHwven,F,Z,ETJXFPuEZvC,ojmpxdifwuenu3ndgrnqaidhyvysufdfci8zhoxfskph,R,Iu011182
,ALFhDK,D,2837447.0,12.0,Gdjnkcactccrpve,0.0,4.0,NH,7nitedStates8fAmerocs,296.0,279515.0,nrkxdnrwnacknnkspestrwffsxualffjxo3uynpmycmdfedqkmtjnhdjnljtgvlxpygthregkzeruc,1 046 423 6348,Kellohg,Liwell,,p,ipfcibufcln,Hkjaphcxiworfbdskajsbfbdoyqquxnvbtkrpmqvm,R,ALF12183
4.0,eitqiqiu,S,1989468.0,43.0,bgfgynzjtdjqvyatcom4wznvrfj,1.0,6.0,OR,7nitsddta5esofAmerica,386.0,218570.0,SMlpQILURVDmECONNNgDxSNZBAURPJPbIKHUOWCUDPXLJJwXcUsw,1 491 242 3165,Hene6Schein,Newp0gtNews,m,W,jct9ntjx,Bfpzptazjeibkfd,O,ri511184
4.0,oyoue2oaxsqmfgjcoafjpnpihrwyt,D,2697568.0,29.0,kgdcdxnjhxph7fosuxxnomduf8,4.0,4.0,CA,,267.0,344228.0,axsxvtjhemdfaqkemjskq9lxyetomjornbpjopfhrlatknyslxm2ilmequbc,1 541 477 9380,JoAnnSyorrs,ElPas8,M,o,VjXHG,Tjoqcsmxfjywdjekdhfdfggtoimrgg6vcbjizbvkj,R,Pyo11q85
3.0,Lpwfeag2ts,S,1189773.0,47.0,d2dnpxxqityggaliksjbsblttbaf,3.0,5.0,NC,7niyeddtwtesofAmerica,329.0,224858.0,nfhxmjw7qcslxejve4aticdgviknbsfmjoiknkis3xkgictqftceldpyajtwhgtsxdkckpmkskvpfo,1 172 369 1071,McKedson,Nash6a,F,,Xbl2gmm,ZLGTQWQKOQPKTyyAMcsYNHKDhWkNERZNXI,O,Lps11186
3.0,kafckxugxhhmxjg,M,5338412.0,,Zjfdfntpwzpajm0f,2.0,,Manjtoba,Un7t2dStatwsofAmerics,482.0,434148.0,uieobjgnblwwhpfrouyespcl,1 345 079 2973,wujeEnergy,Minnewpolic,,,ndthvk,Nolmly5exjmdv2fvotdpbsrxzyfsmzkeefovqxkjsgevmnsfwkdgkglhm7vrwixotrxvw,R,kaf12187
5.0,hfaqf1rnkkugoeomilcrisiml8,S,4320600.0,45.0,JWxJTXXE,6.0,2.0,WA,Un7fedShateqofAmerica,471.0,697522.0,rmvsphcc4uewjdiiezgxpajpdunoxzhfhtikwqzfwjxiipiphuvrcwevenohcrxwdxaoqoh,1 313 392 8834,7asisHeaothca5e,Torongo,m,r,krnpdhoomtr,,O,hfa1118i
8.0,VKJYE1AXVIQJPQxTRu,M,1638754.0,5.0,CgW1INJDEEdPPCWRQRDUOoQJ9JM,2.0,5.0,CT,UniteeStxteqlfAmerica,348.0,235577.0,EVQfXcyZEFxDSRKRYUZBNoQJPGOMMyQjELZ,1 247 836 1176,JackimtheBoc,Degver,m,Z,jewhsjqrard,Sgtjcznzifwkbbhdykexaagrxowuoyxvuioqhf0fhe,R,VlJ11189
,Yp4ghzimoffrgmjdnjgzpunfmkeex,,121337.0,35.0,qtfwvszcxtpex8al,4.0,7.0,NY,xanada,381.0,163505.0,Okqkletrviobvugywqidffvslvdyanakreookc,1 063 237 6978,StJudeMedivap,Irvlng,,N,lbtblvfmam,,U,Ypr11180
5.0,Zntjyxweuepvrffxxjmpj,M,3115069.0,33.0,Wssjxfhuzovbjcvkwtumhuyzbeta,5.0,1.0,ME,UnitewSga63sofAmerica,539.0,294833.0,YxGEJZY,1 973 100 8690,Questwr,Szlem,F,i,Ymzkqtei,3mvalsvl5zcobnbxkokwfktwxqcwxeerohlxviovuwk7kartaowbuc,O,Znt11181
3.0,Vddiowryegrjtwrpdpukzezwtv,S,3188743.0,40.0,SEDCYSZNGPwEzJ,2.0,4.0,DE,Umitedxtatesofwmer9ca,352.0,406980.0,Djmmlqsnakrhuhrsrm5mlsrjaq4plfgqyimewtcccpvs5mm,1 954 797 1843,Stapleq,Apexqndria,,,MOJIJjMoRT,Rbhiptqz8avtqxleyulbiujpidwwomdihjqtkrcibkrxsf,U,Vsdq1192
7.0,Jcmoxcdqiasdgwyjpuqtbn,M,3616855.0,39.0,WIzXIUF,,2.0,ID,UjitedetatespfAmeeica,280.0,340269.0,udlasxvmbbdbwflyobfewbt4pc5rmoyshvgshbynrqidxduuqzsfknxmo,1 775 847 1133,OwsnsCorhing,Saskqtoon,F,W,DGASKWT2G,pgftueymm,U,Jcj11193
,Dgxolpbstspaarhcvawkrm,U,3362724.0,29.0,Vtzxfwglsvovvf5ebfwewb0becurgr,2.0,,HI,Canads,387.0,117406.0,W9yzanxesxjaietgflhyfgtgttsoaajmeehooxjtgtacuecletr,,MSC7jcustrialDirect,gorginiaBeach,,,tjsqcmxepl,Skyajkrofkyfhgwowdryomqlsoxlalxbexbhpetizzmmvq0ojgotgaawnaobilrksozne,O,Dtx11q94
4.0,rbqbttjrdpqmloobygkavgdoipjs,,1709634.0,,WRCESRMKM9eC,4.0,4.0,OR,,,168267.0,Qbvgnkwqojslr8rbbq3s,1 924 595 1909,rkowersFoods,Abilens,,e,Swqxmuav,GQP1CFFRJhjRZDINHZGI1MG,O,fbqq1195
1.0,easjqz,M,1308718.0,44.0,knfzdnsdckpanikmdtxdzb,3.0,2.0,WV,hbit2dStatesofAmerisa,331.0,389946.0,Luiufgdwkabghei,1 079 537 8338,BestByy,Winmipeg,M,,Cnmpjarc,Nzfynszexxjbbpvj,,ews11196
5.0,BtvQLJNxlLJRSXMVQJHIKO,W,4164832.0,23.0,Vvnvbgumprenhunxnlzzgzxa,,3.0,NM,UnitecStat4sofAhericq,350.0,490067.0,RMHO3KMDSSMZBCSVVJL8yMQQODKLJLOtMDEsHBGGWWFREUPP4tKHiZKoEbMVAcWd,1 142 172 5921,vircuitxit7Stores,Lasdegas,,u,GPRaXrWJIA,Niinvrphhqqbysskqoepydqwpmjqytbwukbthouopxnr2dsnaduzlhkujgss7nddnavzvbzdpl,R,BFD21197
8.0,Qeadqqqvkayyefdrhcr1i,U,2905058.0,16.0,nnvfwsiipipgyatvcvuhzwutks,5.0,3.0,NY,Canafa,390.0,,Nnqft9tcnvaucsis2wflzlchgdjpgtrthdlncwzoxyaonjoc0dyajchaqhjdwnatdxiahqfniavjrib,1 775 537 0924,Peaxair,Reno,,I,lhqses6tnmtq,hexqbveupvtmgsfqjawschquajgldriuhnrdgwsxtpb9zprxfqcslsrhxg5upvdsretck,R,Qfa11198
7.0,S4nptady,M,1629362.0,5.0,Cwvsrhwcg2o,5.0,2.0,DE,Canxda,305.0,253974.0,Oeuqxeybfmn8wt4braikguyeuqcfszpuurvsse5h5rwaovkdvfa5c,,Assjrant,Milwauk4e,F,Q,6ktpjak,Xp1yhpsvknhoasxvtofovgnnmlmxyndyvjvluptcagibngkszmaap,,Stn1q199
7.0,pIDMVGNG8BTxKMHG,D,1853902.0,13.0,Xkugdlndenfsxrbcqfovnfe,6.0,1.0,IA,UnotedShateaofAmrrica,400.0,322198.0,nwmmsrpnd6pjaon6qpxogiyscwiswhlxlaomgztytxnracejcaxbkmpldrgvr0nkhdzuyhtd,1 683 376 6579,Ci3fuitsityStores,T8ronto,,,MW6SRM,,R,LID1q200
10.0,kiiwaxlvhayeprl,M,1627799.0,27.0,ONiKGPKGDANIUcVI3AIfV,,4.0,MO,jnit2dctatesofAmericz,420.0,167711.0,SMZWW2QHOAuOB,1 032 437 0439,,Lonxon,,,WF2GXLOMB,dvbemitvsccoswrstuxj,U,Iio11201
10.0,Okweaclbh,S,4670820.0,41.0,HXgWBWQKfMiKRFZ,5.0,1.0,CO,UnitexStxyesofAmerida,281.0,153214.0,GUBBAW0DLvJCGTOCTzKTSKLHNCDgsUILSfNTGXYFYVAK0BFyVJNeRk,1 178 957 4071,s0feMarkHolding,Rockdord,,v,nzimzlhw4,sZAJhfLVTyFsDDIHAJKvKURUEFWPGIBOFVCnDXD,O,Okw1120e
5.0,fscmpftwdhktouwc,U,3030187.0,33.0,ksuxfamwyhxdzycddc,0.0,2.0,VT,UbutedStatesofAmeridq,320.0,107884.0,Nsstcoycaffjzbcssspeleaxxrxwes,1 441 162 0385,Pacfiv,Yogkers,m,t,,Giwqnrhfgvulacmlnfptrj4jy4iqrrftlzzvbmfrsyjbj,O,fsdq1203
7.0,ldcphktzwdjiytcyvrmwr,M,843159.0,32.0,Rzkjkzfsar9ptrsxxzontbhu,6.0,9.0,CT,Unjt4dStatesoexmerica,304.0,317937.0,hokmeyjokrklvtwhrfntgl4gzxiiclnaymgsxqiowwlrkjdjykqfobm4amqslhnhg,1 241 316 8405,,Audtin,F,P,ukbfnjkf,MkAMSegZSXMnFUDBXWNRdRSACZNXRMOYQMvd,U,pwc11204
,mfqquch,U,2073511.0,13.0,Tjndvvjmlmfk,8.0,,MN,sanada,292.0,148774.0,rzkemzbfpcqihcnlmdgcwiqq,1 162 004 4005,wpectraEndrgy,Fulldrton,f,,NUAs9CSKOYK,Entwercmxguiqjvkiuc,O,mdq11205
8.0,NMRUTE9NDaQCJBLw,S,2958631.0,34.0,GvFOQWO,2.0,8.0,MN,kjotedSgatesofAmerica,368.0,321546.0,pekvxsgycrxxpn3ledjjefqkzuyiqkmn3kuapdbpfh0hoopjkvwrndgyenwdstamwa,1 499 031 0004,Monsznto,Garlahd,f,,rcjms0o,uYRSJEyUULL8VOXiRIHU1VACAZhVMPSE,O,NMR112p6
,Rpmcfdsnpfvbmvcfroepjvmalo,U,3725845.0,41.0,Hrvelhedfxcmossyzf,5.0,1.0,OK,7nitedStateclfAmerkca,465.0,455161.0,Zaduinrljawnelevpzefmizsmmirnniuvmwktxevcnsc9kqefejbwiifsiabflbyhgwiej,1 082 082 3348,IntegrysEnertyGriip,kancaster,,W,Zgh5l,seygtfqoxbuvrujfwtvaciazcfibgqt0drrgmlsgytz7phaqrttoa1xregfvhyepbjcxfhpcpwgokfig,O,R9m11207
7.0,Phgsibttahlnuzc,U,5057090.0,17.0,Qehglvupongcdg2vft0x,3.0,2.0,Alferta,Cajada,314.0,21523.0,fctbemofduehz,1 842 255 9689,LqclfdeGroup,Fontanx,m,,wvg3mxjme,Dqeshmbjpudlrzsvuosbfukiwwattrfvfumbvngcjtyvyzqsfuphyhtp,O,Phg112o8
4.0,Bwnqephfapj4imgslvfwsx,U,2419174.0,44.0,klqkthf,1.0,2.0,UT,UnitedSfwtesodsmerica,266.0,524645.0,hbfahnupyu2yk3vzjsxsjtkntxpfhxmtvpsjnydb,1 327 131 8875,Hfalghkanagemen4Aqsociates,Nashvill2,f,J,RQVFCwEX,kubwyccejofdcmfcs,R,Bwnq1209
5.0,HnVPSBC,U,3336654.0,25.0,cBkdOBHRUMIoMURIVCVPF,2.0,7.0,MN,Cqnada,259.0,60666.0,oambcjhd8bjd,1 586 518 6942,kuniperN4tworus,Wazhjngton,M,,Aesimvr,Zszhnxoq8syuhuauvairjwwdqoaxwgvvrtnaohfpsqxhsckkbqcpclruszgytcjafudziiyj14rdeyng,R,tGV11210
6.0,eGGUOMYWAKJngBXK,U,4443533.0,13.0,Pisoi8mggbnyltkoyd9bkzbjgtmmc,3.0,5.0,IN,Canads,197.0,301346.0,HIUIgTMKTKZJKUnzMRPNTYrPG4X,1 794 395 0071,Lubrizoi,Mes2uite,f,,ksswh,Xibvofrokiopmuyllwislfcd0xhsq8ejvcqztr,O,RGh11211
6.0,Hkxdufsqcpshsqhpqjeszkqi,M,1522959.0,25.0,rvargrp,2.0,2.0,HI,UhitedStatwxobAmerica,359.0,199234.0,CGATtWHGKQ3C,1 555 727 3281,xRSTechnologiwc,VirgijiaBwach,M,,ooijmtqepv,M8sxrg7uwdoaxdwjitdneg2ttkxcwzpmlqqwmvsiaqacuxcxvkrwhiyyzjuu,,Hkx1w212
2.0,Fqnziejcifwdwaanwynpord6h,S,942273.0,58.0,dMODDDvDBEXPA,4.0,4.0,MN,UnitewStagrsifAmerica,395.0,322162.0,,,AmeeuCredit,SanDiero,,,Dyutckeu,ozdk7ypxskgxvkymouavcxeugbfcqpsdoetiegydbvwaemjxrrwvhxtm,U,vwn11213
11.0,G57mhdxoflbvfvwz,M,110482.0,,Kdgefkuwnxcpkxgha,3.0,7.0,UT,Unitedctatesofqme3ics,330.0,420302.0,Vtpepnpalttnauixfaxyffdzgchsqiwdmz6bf,1 164 470 2706,4aytheon,Jacuson,,Z,zrxdhsmxtodq,Sgnmegvw5ampxpectzoilojrjqmircqsoyplm3dmbah2zejdxvfmukd,R,Gtu11314
11.0,Aq3kkhhldlufubmlatuyjovi,S,1480339.0,5.0,Wacdmerhykrs,6.0,5.0,PA,hnitedStat4skfAmericw,398.0,145846.0,Lxla2cbdllimi,1 600 665 8513,,Idajodalls,,,Hmsug,3cmmp3gucbcncioofulhcpsuvsopikrpxmbvgudsohxcqextwdtctzusxcrbrvmzacycgxxzbqzgmjge,O,Aqw112w5
5.0,Dlbzg,M,1471961.0,17.0,Ubqomsfcrulvgfwdtbd,,7.0,UT,UnitfcStatesofAmedisa,284.0,298225.0,qpkmnwfnc4dbpjobdvphgkxeaasqgvthwsdf,1 107 686 0540,,For5Cpllins,,,ucvqwncic,Pmjahgxedhqlyihemlugtgmreecxozjagpexntjwgfwdtfuoxprbhkgiciiyvrnmbukckjjncrcmjn,O,Dlb112q6
3.0,mpcrpocrl,M,3056250.0,25.0,A4hhhcahcivaffdcnx,5.0,3.0,Manitobw,Unit4xctates0fAmerica,335.0,,itaxhu80cygvnfwpbxinlrvtxfdlqpsrqwmkbvsvusetvtof5ofqxqejpj6dsilxjajhewlth,1 663 382 8230,KlaTemcor,kexington,,V,enufljwru,XIzJPQ1DsKIWWWlRYAPRKFLEHZJkVmoVCnJIRZMPLyUMKIdWAWYGVnKXBSCRDRHxGHUs,R,jpc11217
6.0,Oscfgaopreiizgidxfeft,M,3737220.0,37.0,hLvQtNHFYJKRhQBgKCNZSQTCORL,5.0,1.0,TN,UbitedatwtesofAmefica,248.0,272889.0,Nstjn,1 255 564 4632,PkaijsEx9loration,cayettevill3,M,,Ojksce2,hnlwooxcqatycfwzdriytgvoqpoijouxlquzclnpseoljdsblwbixvcuhjnchmeqcfwacwdju,O,Oscq1218
2.0,Oohyymo,S,2219103.0,42.0,Q4rdxiujvjghiuav,6.0,6.0,MO,Csnada,289.0,311924.0,wYXHYLIBPZEVJMICSOiiIqNCVOGCZQU0x,1 123 569 6644,GranigeConstructloh,Baktimore,,,Wc9zf,ACKJMJLLCM4sQOGIIkVaMGGFtBjVZXMIJVDDCrLYRYRoEMLqEahTZGYTtBwYAKHKrJFNUSID7YB,R,Olhw1219
10.0,Vbsgtaeugnehwboli8zaveykw5d,,3394521.0,28.0,KIIIAk,4.0,3.0,TX,UnitecStafesofAherics,375.0,,pzsyrhdsk5gmkmmkwgjoyu7sqsrjkbypuvujlsluvdik,1 494 686 0991,Cabelws,Phoejix,,,uucvmpv,azcraxcbjbnojtajekatbsqwekiakxauyy4hbmqj,O,Vbs11q20
2.0,knvxnjdmwibrbqptx,M,2978330.0,57.0,Nrnbkjrg,6.0,1.0,OK,Un8tedctatesofqmericx,237.0,473099.0,sofetfedzdyre3uatbvyihep,1 679 486 9039,uubGroup,Westdalpey,,,clqpghqgl,CADMIMqNWaDMOZBJIXfLU8RFJokFOGSdULSGPF,O,kjg11221
6.0,Lestj7eetcbemfwmttc7vgdsgnf3ol,M,3300931.0,37.0,Hknqndz,2.0,5.0,TN,ynotedxtatesofAmedica,299.0,157725.0,ibvcvyruhdmkjr5wyqd,1 570 775 4529,qunoco,RanxhkCucamongz,m,,Igynrqwwg,UCVNIBEMGFxUNqgOFEcVvPQlTOHPQYCPhKBPAsMRMKGIROhW,O,L4s11222
6.0,N8mimzprluoqltbk,W,1592847.0,22.0,Oqfv4qqbrsf,1.0,7.0,SD,8nit3xStatesofAmeriva,357.0,150829.0,Gofemcyjwgwrzrjqpqkftxoijqhsfmjipvrmzhqxiwpgfz,1 980 275 8196,McDonzlds,StPrtegsburg,m,B,lKHAK,uwisrdikteqitztnpibhh8bdmrdb1fbewuqgtvnsfhqofszluzgdqtqvtxjxtorfjmguyuhuq2ggv,R,Nim11123
8.0,Ystmmqecukwolyuxcm,D,2326079.0,17.0,XEATUJQBaEBKpEJyDFMCXQaZ,2.0,6.0,OH,Cansda,314.0,234789.0,ngesd5qwutiqfqjx,1 672 259 4507,Dowvhemucal,Pawadena,,,Gwulbg,,O,Yst1q224
8.0,Tay0scs,S,1646970.0,31.0,lnqpvoynqnfbsbpdvpohnfcagnuhu,3.0,6.0,OR,UmitedwyatesofAmrrica,203.0,371072.0,Omzbvxqaxxlzunfwwfuzaynebthpzvktdvhpbnjaiorodi,1 923 160 8373,Trwvelersxos,9ittsfurgh,M,d,AMTGEPr,QFSUFBlNHVDEI9BsxHCAAIXPE6MgMQZTlCEHGLGvKZWKGSIjZJOLTJPdEAT2EZlXnAJZWJeMC,R,Tayq1225
,sxpqv,S,3588646.0,46.0,njujnvf,3.0,9.0,Newfoindlanv,UniyewStat3sofAmefica,246.0,466595.0,Swxsy8oibkdbfiurvtslqoohwsv,1 840 042 7421,Pwcificoife,Bzltimore,m,,5uioktf,Nrkhfxivqliylmtgijlccnxrrjfd0f,U,Dxp11216
11.0,mpflchjn5q,S,1964464.0,31.0,Kvadidwmheblgjgrg,5.0,3.0,TN,UnihesStatesofAmegjca,336.0,124081.0,Kzuuwqmsmctdkkorqmtlxqoqeixghfkmgpuawr9twruozbjgrcmptjnotrhsipfxnz7yp9odznamxmbw,1 408 258 6122,kockhe2dMartin,Oqkland,f,L,Ztdwwqhejrla,Gquatsccfwgms2mqxpzfkpvmxtoolyimy4beygvwv7wonhhoh,O,mob11227
1.0,wsacd7wxrnxnxcubobreliuivgw,D,1604510.0,26.0,Bdqmbijxvymb,3.0,6.0,WY,UniterSta4esofAmeeida,400.0,,P5lilnothdkdbwkbksvxwqmhlucatayx9qilgaftveoxjtxnk,1 609 892 9521,Matyel,Chandlsr,,,XIKMsSLTZy,Tikjnggtvseijjvjkidluw,O,wsa1122o
