AddressLine2,MaritalStatus,AddressLine1,OwnOrRentFlag,AgencyID,Age,Phone,LastName,State,City,Gender,CreditRating,NumberChildren,NumberCreditCards,MiddleInitial,FirstName,Income,NumberCars,Employer,PostalCode,Country,NetWorth
cqgajxwonexpmzwnpbzmexooftqcddf,U,ljpjbnqirulgartlwfeemjcgjfolqnofwdsriwrupdlgarezzqntxmqxbeknaybiiwfmivc,O,ybe8841,3.0,1-654-806-0353,ybemhexgfkcaauozsntrfacqrrcgr,VA,Springfield,m,755.0,1.0,4.0,,sstnhjchtudpmefuwzxenoushxwth,497516.0,,Autodesk,Mvjxasjai,United States of America,3539106.0
lerdvmdlcnojlxdbbhzfzvuteknvuhjlsbfslzfhsospkslsjdhelqxuqjo,S,Vdguqwudgnwnesxoewrtlgifdqbvfxtxfjuvgblbmrcojlrea,O,Awy8842,12.0,1-267-073-9280,Awycoahvxgilvtcbpmyfofhkhpk,Prince Edward Island,Victoria,,650.0,5.0,5.0,W,jqccnfaotdfgylvzrvvztza,219141.0,4.0,Fidelity National Information,XDTDGDBNHYST,Canada,1449227.0
AHJBVJVBWHQOTTOUJDTYEGWBBBGCOSKHILMHGJJMSGVMNHTDNAM,M,Iuaumkf,O,Lke8843,64.0,1-978-405-2313,Lkelxisfmjfpdilcxqhm,Quebec,Livonia,,643.0,,2.0,,Pgitmqktimxvilsgdq,375282.0,3.0,Harsco,zddno,United States of America,1867516.0
Tdvilbagcmyrdqavzujerhuquhblmnlojdqrjjnzuflflksplbthnp,M,vrvtchrgetvwoxfqsluwnfpmrnlucj,O,apw8844,73.0,1-909-799-1429,apwbitmfovcnxnqxrhcjdegoktezl,Newfoundland,Warren,m,571.0,3.0,10.0,a,Oyqezoeuodvwbztlb,417355.0,4.0,Reynolds American,VESCUKFSTT,United States of America,
RTOTLRBUQPPJNB,,tllaalxcnbrjztdvhmicqjqdkcputmhphfe,O,Wrs8845,79.0,1-440-127-2755,Wrskogmtxqruii,MA,El Monte,m,848.0,2.0,10.0,N,Nwurcyzhentdoilmtxsdgjxkrfvpe,424316.0,3.0,Nike,carcxlp,United States of America,2351975.0
,S,kalrekqxazwcisonimejfidvxmjt,,WLN8846,16.0,1-755-305-4980,WLNUFGEGJJOKOEFDHEHVKLWRRMH,KY,Vallejo,,753.0,3.0,4.0,,IFRNZWKUTFGPIJRMIIX,467020.0,1.0,Activision Blizzard,Kcqczgmy,,1587842.0
yipkppzrnefvtdfyqeusrhpsnkvdecayvrffwkpydpvjejfqkttlmijzkphdfwwvolixydkpnlgvg,M,FIFPOTJIDFMVCPUIOGSEOBVZNMEJRAAQKKMWHDTFJTCDHFNTQSIKVRU,O,Cfz8847,27.0,1-253-932-3146,Cfzqtt,MN,Indianapolis,F,390.0,2.0,4.0,,dpuwwnpamqczucvhecjvyihxhd,26325.0,0.0,Union Pacific,Crftpp,United States of America,1987514.0
cafgtdrghevupkomaleusrpaxatxfulockswmcinnwkykycpcxoninilbmsmebjblc,U,Ofvcyaqprnqxyloxvlrqpsonizmxhufdeesmuqvmcfbjhqbpbbnpzpjbbwu,O,Vvw8848,30.0,1-638-215-2349,Vvwlibwhduysoqgzctepzubefa,OR,Salem,f,654.0,4.0,0.0,,HHSESJJIKFNXPF,373028.0,2.0,Penn National Gaming,Mapcsjng,United States of America,265192.0
Bzpchsaaplwikkaosy,W,GOZFVQWVV,O,llc8849,79.0,1-713-121-3708,llcwewbumwoldwdttwxhdrsxms,ME,Hollywood,F,309.0,3.0,7.0,,Dwprvsyjr,427837.0,1.0,Energy Future Holdings,Ufybdme,Canada,925881.0
HDGEPIYBMADTVMGHKHUFNRTWGQAXYYEGLQHWMPBGMDQJDGLQZ,D,lqqflmldhsfdqizwycqdeee,O,qlp8850,61.0,1-792-233-4441,qlpqx,CA,Orlando,f,834.0,0.0,0.0,,isvzirsytcbfqbita,130178.0,3.0,,Jfjimb,United States of America,
Byfangjmthwerkgxinctnbimouxuqtsjhewbbcjzlsdutbhriektuurznvetzxbwumdqbivfndqj,D,SBHTZSNOAPJCBISVDRXMFQKVJDCKFLUXZAEVYAFWMZWAKEIBKUF,O,SQK8851,,1-141-417-2894,SQKRHJHENYKXYPTPZWFICWFRRCTIPA,WI,Whitehorse,,828.0,0.0,7.0,,Ixgpcsqybgcbpkzrl,479893.0,2.0,Time Warner,Zcuhv,,2568313.0
dqbyrnabyifdlpxzkjgarxjjbsthvulvubjxevmlevhmbj,,NYMJFWVZGIDFRJAUUXDERCBUQJAWIPJRCHCTAINNPNLKDNNZDNALLKBTGH,O,gol8852,67.0,1-197-604-4412,golrdrpundo,CT,Chula Vista,h,601.0,5.0,1.0,,qccqnqggesid,59875.0,1.0,Vulcan Materials,Urkgtr,United States of America,2374752.0
Gduagvekjrhjtrniuzzltvpmqfixmggskrdoqkfjxxa,W,HWCOMGBMMVFBNSGWUZLNKJIZECDEOPQJAPIZCWQSCVQAEXWYJNNEHJAIZUXDZDLQWHHDBORTSSBPEJ,O,IDD8853,32.0,1-397-297-8298,IDDOYRRLCFFAJQBEPROGLPXIPI,OH,Topeka,,732.0,2.0,2.0,E,ditfijlfmrpcbepvgurjlrsrpd,469318.0,4.0,Great Plains Energy,Mkudnjqjj,United States of America,1847435.0
Pmujqfdeesawfaartxctjvguycmkstpyjnyueitoyhnrqjkputgaubvdic,M,Rxixruzdnuwodlhpmwgalqruaa,O,UTD8854,13.0,1-903-295-4281,UTDRHPBEOO,Prince Edward Island,Casper,,583.0,0.0,2.0,,KMCVRWGEH,380997.0,2.0,SPX,Ujipppaf,United States of America,2736541.0
syrnfkhwglslcwl,M,eirqwirokfwycsrlpuxujfiiszpswggujqswwbfoan,O,Pds8855,9.0,1-978-235-6639,Pdsqklkakihqgxemmpt,Alberta,Long Beach,,406.0,4.0,8.0,N,Prnefkja,449048.0,,Erie Insurance Group,yfrepog,United States of America,3405429.0
Liyeqwavqusaqwhiyaxixhsoti,M,QCXGFPDPFIEOCAOGKCDKIITCBYYHECYPMQUVFOABKHSRX,O,OKE8856,13.0,1-574-044-6737,OKEQNKDKYPRKGZCOR,MA,Simi Valley,,761.0,0.0,0.0,,Qaksvaejvasekzhaqsit,172034.0,0.0,Avon Products,iorvgqihxw,United States of America,281817.0
Apzvwcimrfghqrgnnnlbjlqnewdkgpaz,S,Jikmtwiiwanzalphbvayqruezcfhlalpsrtzndqascjtjrulr,O,Oxt8857,41.0,1-607-834-9483,Oxtqplapx,Quebec,Las Cruces,,584.0,2.0,1.0,,Jgvicwo,171637.0,4.0,Complete Production Services,Mjthfn,United States of America,2973782.0
Yemmnhiivkaibjformnawionief,M,uoeyateigletwinkdtjshg,O,Ldf8858,72.0,1-407-466-2322,Ldfqgsobojiizjqimafgfjbxxpi,NE,Vancouver,,,4.0,3.0,y,LKASYOSOLFBLNPZAKGI,360522.0,5.0,Maxim Integrated Products,dokahn,United States of America,2359057.0
IXFBLFNAUWBPLDAXHXBSFVWDVHXVJQESWXTPHPEHGUIGFZJQOLSWWJMSV,S,RLXCVEMYHOAADSL,O,KCB8859,99.0,1-215-982-8704,KCBLWLMT,NJ,Bridgeport,,557.0,2.0,2.0,,xjxrbbwesfjxuqfirxrrn,139173.0,3.0,First American Corp.,,Canada,1143360.0
Ljreepzmoivxvmpjahnciwdafikblafslxehbwcdyoxzfbowesbiopgfoavldyqdzyfhklicha,S,GPGDPVUITEDHGWPBEHSFFCWAKJKDINUJVBYSNUKRKUNKYCQNQJAKLPAMWNARGLBAJM,O,qnw8860,52.0,1-464-581-2747,qnwfbnonfvekrojllg,NE,Inglewood,,614.0,5.0,9.0,R,Tgnzrksnnycb,17325.0,0.0,TIAA-CREF,,United States of America,3013913.0
mxhtmnlicwpgebqtxyfxalbmupbufokvbziqnolnxhrgrrqtfkoimsifwxrxnhvspqhwvrcsyeuwy,U,vckwtmimfpbupjafu,U,vnx8861,21.0,1-334-528-8457,vnxavufsjgo,PA,Fullerton,,409.0,1.0,9.0,q,Bcbpcbfaqqmmzcqzhgwkwuzjse,65151.0,0.0,Jack in the Box,Jfdkxhhbqnec,Canada,3198133.0
pmhzgtlmhlkscwogskzsmrxqcbpuhasyirvdryeyrnldgykd,M,BCEOVJSEKYZQ,O,TAM8862,46.0,1-086-268-5102,TAMJUPBBDAAUHENNQLDFLQUX,PA,Lansing,m,558.0,,0.0,,Regikaweo,380981.0,2.0,Penske Automotive Group,Edofkcboyvtg,United States of America,196221.0
Kfjmhlfepeambqdmbplkmtdkkhiutmiwogzcnvucswokjfebibkou,S,RKOAWAVNNKMWAYJIWSQJCOYMYP,U,Cue8863,94.0,1-163-262-7535,Cuebhqiwvjanwcns,MN,San Diego,,849.0,3.0,1.0,,LAKCCESLFYF,302912.0,,Hartford Financial Services,rqlwvdtub,United States of America,3416100.0
reovjpubjyephdmysrhlbofgjfxqjlziktmqhumbxhhoifweoloitzgudgnonvvkxbe,M,trzgsuboyvttjugtpqztnwimxgkpbfundeumwfebofkcpka,,Zzg8864,90.0,1-963-848-3085,Zzgpholigtmeuc,NM,Richmond,,768.0,2.0,8.0,,Fyfbicamwgzrmozswdtjyegupg,,3.0,Motorola,knujsqxtkkse,United States of America,1634413.0
Vhxszbfrzlelfyccvnhlbcaieuraiyehvzfamjchtvpwrssgzsimhux,M,Xxdsesxdatdbxakedxyerxhxvcjgjtzzlhsaurskqbjvgvtejolpaibzlflkzvnh,O,Hnn8865,82.0,1-024-886-4307,Hnnpcwlgyzsmx,LA,Bakersfield,,451.0,3.0,9.0,,ciqghwunfpigozyeejlcokbmf,467362.0,5.0,Exxon Mobil,,United States of America,2611624.0
hlkqyfprtdlpxnvitxj,M,ukcnjwhipcemwypvpufdwnkefyutcdftkfccwgnmtol,R,Ptl8867,91.0,1-026-029-8812,Ptlrsal,RI,Berkeley,,386.0,3.0,7.0,V,Rucnglkmmt,103593.0,3.0,Administaff,Cpprtvaigpi,United States of America,2236011.0
Cgnuxqccchy,U,HJVPYH,O,Zsj8868,78.0,1-618-277-9373,Zsjmxoxwdujuntiowqavspn,DE,Salinas,,,0.0,,,PAKBNLGPWOSTKLZOUWKMVYF,244604.0,5.0,Harman International Ind.,LAEIIGVKRY,United States of America,289052.0
Mxglhazbsvjomgryhcanfphfyxhsmsbvkqtqh,M,Zhcooabdhvncftjggtvylxuaximmlvqkwoqbgzhrjldgionltkahpiwf,,Qso8869,90.0,1-519-193-3062,Qsojdckn,MN,Huntington,Z,593.0,4.0,8.0,,Ecmnuruietywlvcqrqm,354556.0,0.0,Reliant Energy,bplppvztu,Canada,3837240.0
Yxhcvkticaixeyfstygwvhfeepumcxntttqzaknqjwusyymsbe,S,Wfmswvffjwpvplxheuwyrpnwdotdfbdmesqy,R,geq8870,27.0,1-298-167-9421,geqvoepozzoydknjwifhndfflw,ND,Cleveland,M,712.0,5.0,5.0,,EQRBLDLT,160141.0,5.0,UAL,Qqsxhhi,,587454.0
Njywfgslybjfuhktlinhtrrxzddjvtlbtkmvimdogjfdgbkzxojmsjruozpraplrzobhovkfapbjjex,M,Ncvlgsbhgbgjyybwdwzkldlftlybzfrdfowjrzzdkqjsuuponqswnaszpkhduyqglbanocrvegmaon,O,ubv8871,12.0,1-881-277-1678,ubvcfescnvjcfynrgtvsexjwe,NE,Casper,F,680.0,4.0,3.0,O,Ewegsybstpnecbttyxgv,153459.0,0.0,Warner Music Group,KYWZURM,United States of America,1442966.0
Gbrpomsxmxahfqicwrmppqknhjcaesflvxylqlkigrbirjdhclhyubxwpyemattwpmssdjc,S,Gmxfw,O,Dwo8872,42.0,1-179-545-7465,Dwotgolswsgbbrli,UT,Columbia,,606.0,5.0,3.0,I,xjlqnlgtmeknomaijfcqyii,256660.0,0.0,Icahn Enterprises,Lxhadl,Canada,3965825.0
KOJBVDTPIXLLBRFAGAEONBYFPJWGUCHXULTBL,U,RMBUKNGHJBPSKKWMEZTLIRWZNGGCXOCPXMHORLUTVFZIOE,U,MMH8873,63.0,1-985-448-4351,MMHNPDSWLAQRTRVOGHIFGTMUT,WY,Sacramento,F,754.0,2.0,10.0,,Dqvhxmqdmbylyc,227584.0,4.0,Cytec Industries,Vddpacdms,United States of America,1075557.0
Sqaqqdljhnchxiqpesvsvofrhcqlehaabkjw,,Ktqrefkdomiykl,R,Eqb8874,52.0,1-857-486-9272,Eqbnxmxqmgkubqfghkxq,KS,Regina,f,496.0,4.0,1.0,E,kpcckatwnihrf,120011.0,4.0,Frontier Oil,XRESL,United States of America,184885.0
DKKNKDXJWUDMINIYFNOGOAATJOQEBCOFPTBUIVUIGCJXCOSLNKKTLGTAKVGSHVCJDBMQT,M,Vwmmhxdnfqvcjxtrjkopbfmfkkb,O,FGE8875,1.0,,FGEWKGTMIGQRG,CT,Tacoma,F,500.0,0.0,10.0,,Qaxhvdiybhxftgtczyliatldnyl,11940.0,5.0,MeadWestvaco,Zzndpcuice,United States of America,1471024.0
Amdfteo,M,rqepamufmzhsrubnfymspffjsszbrhltcgontauxlqqfnrcojxrc,U,FQH8876,91.0,1-182-762-5633,FQHCMXULOEARGMTVVMHWJUNHTP,MN,Indianapolis,,732.0,2.0,5.0,E,Gahrajcdbexzyuaeq,478851.0,1.0,Autodesk,ukexn,United States of America,2367831.0
Gmmhdqlfqzydk,S,,O,ENZ8877,45.0,1-532-976-7047,ENZLYUDAP,Prince Edward Island,Modesto,M,720.0,5.0,,,Mimts,61212.0,2.0,Nordstrom,XESBWHREDO,United States of America,969844.0
LTDIGFXOEQXAQYNIEWMNTAVSJZVYCGGKQ,D,Afafewsabfpsvgaxniwgzwbikcepsradhimbcahudbvpfxwfjx,O,CSL8878,60.0,1-506-846-4911,CSLPSSHYXZTNVXWQYOUGRF,NE,Indianapolis,,817.0,5.0,,,tyjjuiobtivefrhscgpcvthga,469342.0,2.0,CC Media Holdings,kvvcoq,United States of America,1306276.0
Rtmejggolnvxgwuwgujbjgvotwkpsbndwejvbsyfcggpnfpkeyyzydworudsqwhbszxgqhfnj,S,CNFAPGGLFJOCGNFJEHZQSYGQFHUFJGSXUVUYAPQUKOGPRFEBPJMFVACGPZXQMPAJBKQQGUJEAKFLMKO,O,DYN8879,81.0,1-814-306-8730,DYNGYJQKKXVU,MT,Huntington Beach,,,0.0,6.0,,WFBMSOZZBSJENNGEFBDTFKYEMA,134460.0,1.0,Southern Union,Yppaxeteykuw,United States of America,
Dmaqprpnsdcqjqtjptzkcu,D,OORBWAJGLVEWTNEQEHJBBAAJPGXWPVTMMJHPBC,R,OET8880,34.0,1-099-373-4276,OETXRDKCJFTRQUEFSLQBIV,IA,Mobile,,573.0,3.0,7.0,U,Pddxmafpoohhpvhp,188.0,4.0,Polo Ralph Lauren,UHBPEHTP,United States of America,2459848.0
NDDEPKQGLDADMIZROIAFQBZIZESCYRUKHOLSFHXZFHWROGYAUDQTJSQVP,S,Ovniuyzhzspxwhtyiwsdhwovrcdsrkmaxpavlawxjqqrktahorosychjffv,O,PMI8881,80.0,1-206-982-8100,PMICDMRLAZOKCOAPXMASWFAWO,GA,Billings,,784.0,1.0,10.0,Y,MBVCHTXFEQVDSGKHLACSJUGI,125928.0,,Graphic Packaging Holding,JHEDMVNPIJH,United States of America,1141839.0
Dwiumeuqiveqryurrofnocjrtupudkhxbxdxkttjjtebrvioypno,S,Vhwyrbwlpulyilmjhrchavjrinkregzjikecggxtpiqdnuuwmetyoqxhs,R,EMI8882,33.0,1-786-406-3178,EMIRUSHUJKZHUFCJJINQ,MA,Boston,F,846.0,3.0,7.0,q,Bugugdeyiboezjyddxuvzhmxtmz,63834.0,2.0,Fiserv,Rprfwlkk,United States of America,575547.0
Lmquequoqesucbinpctkuqokhhoqukbotbaqupkpeubfmsjidqstca,M,XLKDSBWWAGFBCVRTPNQKJZBB,U,iis8883,83.0,,iisxttocggx,DC,Akron,,404.0,4.0,1.0,Z,wccegnbrchjqtriszap,60848.0,1.0,,XNAINOQIPKZ,United States of America,1998526.0
Omnofbqotsrtmqzceqrbyrv,S,Tlrnpfcboacfevukb,O,Nac8884,64.0,1-871-210-6439,Nacskngicvcbct,IA,Worcester,m,682.0,2.0,3.0,,EAMRYJZJZMIUJPTVMRVWJBDQBT,20456.0,3.0,,Ksrero,Canada,3323737.0
Ztwhttggvcmqejmtksovbhurtjztfztyencujpmhrfzlpwmwkalwhngotlfbmds,M,IATZJQSEFRSVMWIOYFDRBNZEKW,O,Lgg8885,27.0,1-524-091-7799,Lggapjcuuyvgqwhyxdczhxdcjfkhxr,DC,Lafayette,,806.0,3.0,3.0,G,Axhkrwvowiepgrhejdc,19773.0,1.0,West,GSWDJPR,United States of America,3490733.0
Sspxehdkfqsbtipwcsumwenknobksukswtbkbtjztam,W,jkqxanyzarwpbboblndcelzrrrxpjzqtqxhninnyomwgtioexgwkvnzixxluollwaoc,R,Tmn8886,93.0,1-030-583-2951,Tmnhdhiajbewxxsaic,PA,Milwaukee,,594.0,0.0,6.0,,HIKUOTWLSAES,396570.0,3.0,Ingram Micro,Vkbaodntj,Canada,3011197.0
Ljhrsomviybkcfmhllovifqautgphnzozaxhxqousjpqzipfxctmhkjk,M,mbnvxnldatmsifovqnopbdaopautytyfdrsavwxnwuptipuaatrppbgmtexgzzcgtkrdyiewrlj,O,vpz8887,87.0,1-915-839-3035,vpzaxxtyodcuiwbtrdrkcf,OK,Yellow Knife,,706.0,3.0,3.0,,Wrpkofwpxzvmbbmtsbt,320048.0,2.0,UnitedHealth Group,Oezlmruei,United States of America,993941.0
fdabvvlothfwfxpfthvrvgbpwxyrhbhdpmqhcphl,W,EBHOPOPAICUUXYLIAZUUKWGPOTHJTJPYSJILMAAYRFSPPUZJEWGAYSCUVOXKNNTWAIDXHXQUDCH,O,obb8888,81.0,1-745-508-4544,obbgyxufjlswweclojmm,WY,Billings,,593.0,5.0,1.0,W,tipths,,5.0,Core-Mark Holding,Mwqte,United States of America,1987261.0
Bnxvsrcsmb,D,CRRTTXQNNJBXXXYHRPOGPGHPVHQNCRJOKBFR,O,cqb8889,73.0,1-816-529-9933,cqblj,VT,Bellevue,,668.0,1.0,2.0,,AVXLPMGTBOLYEBKJCNACKXALFULG,234746.0,3.0,Perrigo,Kwdkdjrpql,Canada,3000677.0
RRRDWRIEMTBVNHLLQPCQUNFUTGFCBNAAVVTNBQMCLYPHUGBWEVPNIRJBIFBJTPAINUVAHVFOFXKWPX,U,Mkadbxflwvbnjqnkecndznubjgyncbmqpvpavncosqga,U,Dhc8890,21.0,,Dhctbjcvnx,NM,San Jose,,769.0,4.0,8.0,T,rwatbpkpmuts,226703.0,0.0,AMC Entertainment,UJLWBVBAWTEP,Canada,3947234.0
Ztlthhppsehnmjjjvyrpgmnsbicgyxvplqctyjkqgpgsnoc,,QLDWZICKHUJVPAAQIHVSZUTQNQVQWTKXHQTREJGGD,O,OAR8891,28.0,1-223-469-3603,OARTS,WV,Plano,,831.0,5.0,2.0,f,Paslzfrjvfbingytonouhusjmdaag,459370.0,1.0,Genuine Parts,Taksjljzk,United States of America,1571254.0
Exkuskghdkrreiggqmecoyribjifkhnfcxvnbfxmpcmlcualifdsojn,S,gnguxpskbhzjraqeaxwjqsnqosnochelyuxvvsmibjnxvudhphckxkkuowilulhrjztaprhzxme,U,Zau8892,20.0,1-608-843-2076,Zaubpseu,AZ,Akron,f,711.0,2.0,,,ntzposxxxa,417801.0,2.0,Affiliated Computer Services,noxixfdxpoa,United States of America,2830891.0
Egmljpykwyupnrqofldslitdktrgiqvbqcbdtoo,M,NYICIKPDSXMBCQHELIPNAVPCEYCMVPNROSWEEEEOSDGRXWEKDOQJFQGQONLCVPHNOFVQPWFNADZYBICX,R,Yfp8893,54.0,1-917-033-4688,Yfpmmxdrukcxfephfx,WY,Jersey City,M,432.0,2.0,5.0,u,Vszffvxxoikuuznefplkte,230436.0,5.0,Mettler-Toledo International,Mwndawczmiib,United States of America,1448098.0
perizjjzwvrywqtdrizfxrvmoxlpiydibqtmpplousbdrchbhrsiqqko,M,Ndfwygfyuqurum,O,Sno8894,73.0,1-333-834-5498,Snotcdxpyvjperoorrnxdxnif,AZ,Lansing,M,500.0,0.0,0.0,K,FVKAUYCZZQKHARLOUWV,308606.0,3.0,Eaton,,United States of America,3741167.0
rqnjaezkocsjvbvhhfr,S,Xftestjafeqiacfxmtmmzcnxcagxwwqjhsbnxrsuftqth,O,gsx8895,45.0,1-491-099-3318,gsxkwyqgfeyzvee,WY,Chandler,,,5.0,4.0,G,vkfmmogqepjms,,,Eagle Rock Energy Partners,jybeaexw,United States of America,3427282.0
Ptxyezrmrzcuporjgjuypgcslflqtccasvccawsndnchof,S,HBAHWGPJEOLPWSOMPQHYQIISAQLKWPTIVOWNLIPRQTSTGXDXVBHZNOHASCVNQELXOKMYRBP,O,Tjn8896,97.0,1-743-552-6048,Tjnfzcwwoagesmig,FL,Salinas,m,726.0,2.0,2.0,P,lgcwnreltasbjreqnarlbni,270741.0,1.0,Maxim Integrated Products,Oebhfcwh,United States of America,2967585.0
dafjxvpbuknxekrodksmtrj,M,Wirrkhrvpnuluhxgtwbecsxpzmfnyfqmmjahnciugkgemvixukn,O,qyr8897,57.0,1-407-618-1938,qyrfryeahiih,Quebec,Buffalo,f,756.0,1.0,6.0,w,YTXCLOIWBSPHOZOQXHYCISIY,495664.0,2.0,Honeywell International,Hbuzjssa,United States of America,1796289.0
gvnlspocixbnqmeykrrchimhkfgaqpdrvigpxexpmmkufyhnngvzxtcjoqrcocaitsy,M,gbcyklzvaxihglfwbchxulxbkjymbpwcucqzlz,O,THZ8898,22.0,1-017-751-4041,THZYGGIQSEYS,NV,Las Vegas,M,439.0,3.0,8.0,o,ikajxx,98709.0,3.0,Discovery Communications,Rmmhvepdbjqj,United States of America,1022708.0
xihsfj,M,Rsceytdfysyuwnrhuslhrhrkopyx,O,Jgw8899,,1-320-372-4579,Jgwrlkjwxjtndmlorprfw,DE,McAllen,,830.0,2.0,7.0,,Uafvak,443416.0,2.0,Superior Energy Services,Hjxxzz,United States of America,1313379.0
JWGHOTPYBLESVXYLFZFWLC,M,VDXHOXIJSIZFDSMYLDLJDGRGCLXUHEBCVVWJYSKECZMDMZQVLFQPQVUBUU,O,Eia8900,82.0,1-276-896-3386,Eiaresrfkagkqqgwcxljsvvvhwnhfb,IN,Hayward,,639.0,5.0,5.0,C,Orcxfzhjsq,488166.0,2.0,,qufrmtq,Canada,1746934.0
SOOJDNDVALGICCVCYS,U,JZHIKKLVFHIMEHCCZEEIJGGWUYBCKYUELSIXZ,O,CBN8901,75.0,1-346-857-0171,CBNTZJSCW,Manitoba,Chattanooga,M,376.0,5.0,5.0,,Fjdzwbzpkfpctqhf,150229.0,5.0,Fiserv,IJCLKI,United States of America,1309524.0
TGRVDTQKEMMEXBLRNXALJMCDMZASGXYIHGASVKBLSQBJZOCOXKWGXGSZBMCORVJSLMIUVSVGCSY,U,sngrgwmzcnvdwgxclbedsgizgmzfjgpsfcwbdpcmojvjqpbepmvysmonafhjntybxngae,O,THW8902,6.0,1-490-587-1753,THWMIBQSVGNPQBZKVOE,NV,Columbia,,560.0,5.0,10.0,,Bikltupmcttmir,450129.0,0.0,Radian Group,Rvxvozvii,United States of America,154786.0
qlbyciqaekohnkwpjicpemrmjkbcxxfpydbecmanaqlpzdmgiljrcqvbkegstlfvvtflgsozghn,W,Btrpjdkz,O,DAD8903,50.0,1-539-172-7276,DADCXBBQWIADBKLIRXNCTVIMVBVIA,British Columbia,Des Moines,M,404.0,1.0,5.0,,Ayaxqmpztxtufkenshrhbmfwdtcqbr,435338.0,0.0,Energy Future Holdings,eyfyibkmb,,3244595.0
Juytsmudvqchjbsqgcjkavvtjrytdseatlqvouqditgcniczhvvferiivdobuuezkdrhntz,U,Rbfeukpnuktodypsizvhbnfwshevxywgd,O,Fcc8904,24.0,1-853-273-2769,Fccoi,WA,Oceanside,,655.0,2.0,7.0,Y,Emuumdmf,63899.0,2.0,NetApp,dfiznjmasks,United States of America,373029.0
Giqmehvjrycqpgxoajsdlurknxqjuofxlpatgqyddijraiwjqftreazphhenglrr,U,pkflfdxb,U,ABT8905,,1-074-812-9135,ABTACRMGXOWIBIDEDJ,AZ,Milwaukee,m,,0.0,,X,Jnuvonmabsicbl,32563.0,1.0,MGM Mirage,pwmelpnn,Canada,2878147.0
Hvgfkrekelhikkpylprlgvkdatpbfbde,M,IXKJNSNODJKICMCJ,O,Sxf8906,84.0,1-822-129-9241,Sxfecfgcyzprpljzsmcdv,NY,Reno,M,325.0,2.0,,,DMRQTL,321055.0,5.0,Wells Fargo,VLIXLYUCBX,Canada,218894.0
Aaiqjjtzbmhiqoqhjsbykornvlqmkfcrggrclnhp,U,Mmfvvvklkoqduuyroyviwpngjjrrdirpufezjamvhsebdusnyblmdynv,O,Cwg8907,38.0,1-103-793-7794,Cwgqdwjzefrx,MO,Birmingham,F,767.0,1.0,5.0,I,Ircamsmbqjfbszvdj,441786.0,5.0,Allegheny Energy,Sieolddh,United States of America,626614.0
zwsgqtuhdnnjmkkvfgrfeltvoygezu,S,tpxycgoddxkskycdqvjeajpunrnmyfnckwscetlyfpkp,O,Dum8908,33.0,1-945-929-8119,Dumofxyzrqgaivvoeoegg,IL,San Bernardino,,826.0,4.0,4.0,,Bqyefbciisqghc,204275.0,3.0,Walt Disney,iqcoeusmb,Canada,1993352.0
Nlivqlaadkjdheibxmdxogdzwdl,S,Dzdvnldlpaakpjdivoejdhtbswkjkyjlcplrqlzvqpsdjexpxqtqzcpwap,O,HXU8909,2.0,1-373-331-6586,HXUDI,MS,Honolulu,,843.0,5.0,10.0,I,rimfiqkngplsrd,372423.0,2.0,Cypress Semiconductor,NLQWGXOIVLFE,Canada,1482863.0
kdwgpf,U,gcohqqkzlrfehhnztloiqwwfxcenjbfbizskxndalpmsargaend,,Kzn8910,35.0,1-751-107-8757,Kznlsbobdoauotunhcdtjvesmutra,MN,Modesto,f,799.0,2.0,1.0,,Dbahvblnmgpctwppgbsflncxyvbgdt,397152.0,5.0,Oshkosh,OZYVSEGGNGJ,United States of America,2629281.0
Ojdqxnpxpllvsnsegflak,U,Cfexpkfujanlifrsqfwpnzutpoulrieahlbfacrhxzfdh,O,Ewl8911,62.0,1-759-650-2117,Ewlwefxffwefy,Saskatchewan,Victoria,m,576.0,5.0,0.0,i,EDYHURYPO,421297.0,2.0,Boston Scientific,Fwhvp,United States of America,399151.0
Ybcdmreytqdm,U,Joqoyyeaxscsxfppacs,R,Fzm8912,12.0,1-445-076-1102,Fzmtktzkbniqaojnkadhgbzhumf,WI,Fairbanks,n,535.0,4.0,0.0,D,Iaqvipfdj,,3.0,Fastenal,,Canada,2475278.0
kktwrfffbahjgdantpzdzzdpwtlcjdzipttixqsripycqcoylaoowotwdxgwmnmyuxanj,M,Rkzfgkopyctcbtvofkrnansegxolznskmxogmzzfbpgirutvknbtdvprcysqovskbczmkfonpxzbg,O,Ljg8913,87.0,1-965-138-7030,Ljgkhh,KS,Baton Rouge,M,444.0,2.0,9.0,l,Oprefpehhg,376750.0,4.0,Bemis,Nfgbeerains,United States of America,1303135.0
tteyxrglfwsbstulz,M,Vyzdnnkgiiulsydnllofmkvpkmcrvxycxwpplhvrgcilgiwnhjkqcnqkqiafspzg,O,myz8914,41.0,1-503-190-5777,myzatajyfjqqjfzzguk,DC,Oklahoma City,,844.0,5.0,9.0,,yxejcelxxwsnn,136792.0,0.0,Kraft Foods,Hfndsg,Canada,3192589.0
