AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
BIG1528,,80680.0,24396 mulberry avenue,7.0,S,,Indianapolis,JOANNE,v6j 1p8,F,366359.0,FL,31.0,United States of America,1.0,692.0,O,Nalco Holding
Qui1529,1-882-813-7777,715481.0,9645 hayden boulevard,,M,0.0,Beaumont,Fredericka,94443,F,433018.0,Quebec,,United States of America,2.0,345.0,R,
Chi1531,1-977-563-3107,1366427.0,18955 spruce street,4.0,W,1.0,Detroit,CYBILL,V5b 1o1,,375372.0,RI,55.0,United States of America,1.0,524.0,O,Burger King Holdings
gos1532,1-173-251-6874,1583171.0,9400 juniper west,10.0,U,3.0,Abilene,BESS,M4L 1N2,M,368074.0,KS,94.0,United States of America,2.0,742.0,O,Ingles Markets
smy1533,1-874-604-3289,777929.0,16271 vista south,5.0,M,5.0,St. Petersburg,KIRI,22226,F,453138.0,OR,67.0,United States of America,0.0,,,Modine Manufacturing
DEM1534,1-144-460-9212,3836423.0,19336 BOLL DRIVE,8.0,W,1.0,Moreno Valley,MIMI,y5c 1n9,m,404914.0,NM,55.0,United States of America,0.0,465.0,,Blockbuster
zur1535,1-208-527-9666,2819864.0,1821 9TH SOUTH,8.0,U,3.0,Pasadena,CHRISTEN,77255,M,,MO,0.0,United States of America,2.0,393.0,R,Emerson Electric
MAC1536,1-488-190-3987,1054065.0,12782 LENWOOD SOUTH,0.0,M,4.0,Irving,POLLYANNA,T5D 1Q2,,213892.0,PA,16.0,United States of America,0.0,449.0,U,Cummins
Rob1537,1-928-609-5956,112727.0,3388 concord crescent,3.0,M,1.0,Fort Collins,Willard,36688,,15212.0,NM,86.0,Canada,5.0,346.0,U,Verso Paper
Mat1538,1-525-753-2190,2913410.0,2446 forest lane,3.0,D,4.0,New York,Lea,h5j 1q3,F,181008.0,RI,61.0,United States of America,3.0,479.0,O,PPL
hav1539,1-133-814-6815,3502000.0,23755 FROSTWOOD LOWER,5.0,W,2.0,Fort Worth,DUTCH,M9d 1s6,,164110.0,MA,39.0,Canada,5.0,457.0,,H&R Block
Bos1540,1-028-897-9680,3142114.0,11961 BENINGUS RUE,4.0,M,1.0,Huntington,Edyth,M5F 1U6,f,356260.0,New Brunswick,50.0,United States of America,4.0,403.0,O,Boston Scientific
nal1541,1-820-635-5662,461981.0,23897 eagle rue,6.0,M,0.0,St. Catharines,CARLYNNE,99710,f,434372.0,TN,7.0,United States of America,5.0,768.0,,
FER1542,1-993-027-8092,866135.0,20400 walnut hill avenue,8.0,M,1.0,Houston,jon,91210,,322772.0,British Columbia,89.0,United States of America,2.0,609.0,O,Scana
Rei1543,1-889-516-6723,2180522.0,22712 PRAIRIE CRESCENT,8.0,U,4.0,St. Paul,Nevein,h7g 1u4,,103115.0,MS,,United States of America,0.0,685.0,O,Cinemark Holdings
spi1544,1-195-535-4681,1275045.0,16364 BUCKEYE LANE,5.0,U,5.0,Independence,YAVAR,78743,m,87172.0,TN,18.0,United States of America,4.0,463.0,O,BJ Services
kle1545,1-571-237-3189,3348211.0,2845 trafalgar east,3.0,,1.0,Santa Clarita,teetwo,64196,,46053.0,NY,19.0,Canada,1.0,344.0,O,Genworth Financial
COS1546,1-930-146-1088,1858209.0,7726 TALLOWOOD UPPER,0.0,M,3.0,Warwick,Birmingham,75235,F,432692.0,Manitoba,49.0,Canada,0.0,444.0,O,Warner Music Group
but1547,1-190-976-1557,1913209.0,12493 arthur court,8.0,W,4.0,San Bernardino,darrin,77054,,8221.0,Ontario,50.0,United States of America,,529.0,R,Berkshire Hathaway
Boy1548,1-095-422-7674,1290523.0,3797 rutgers park,9.0,S,5.0,Wichita,PATRIZIA,36184,f,449503.0,MA,,United States of America,4.0,755.0,O,Ferrellgas Partners
pat1549,1-159-540-7650,3837125.0,10959 throckmorton east,10.0,W,4.0,Grand Rapids,Dody,V6n 1v5,f,498285.0,OH,1.0,United States of America,2.0,829.0,R,West
Kru1550,1-305-425-6318,3379915.0,13276 WESTELLA UPPER,,S,3.0,Virginia Beach,GLYNDA,36685,F,32882.0,AL,,United States of America,,,O,VeraSun Energy
laf1551,1-542-152-2258,2851495.0,24313 congress crescent,4.0,U,5.0,Greensboro,rosabel,33603,,426830.0,AR,89.0,United States of America,0.0,776.0,O,Coca-Cola Enterprises
san1552,1-626-445-0049,3365608.0,19526 foster rue,3.0,U,1.0,Mobile,SALINA,M7m 1c5,f,389213.0,VT,72.0,United States of America,2.0,431.0,U,NSTAR
COP1553,1-146-871-3093,2266979.0,23011 la cienega lower,0.0,D,0.0,Chula Vista,JACQUENETTE,72234,,188555.0,SD,90.0,United States of America,2.0,803.0,U,Enbridge Energy Partners
buc1554,1-080-899-3805,3100394.0,5569 sandpoint park,6.0,U,5.0,Vallejo,Janis,85254,,34647.0,IL,81.0,United States of America,3.0,792.0,O,Maxim Integrated Products
NET1555,1-407-616-3663,2086714.0,9212 SILVER CRESCENT,9.0,M,4.0,Buffalo,BIANKA,96720,,241005.0,MS,25.0,Canada,3.0,564.0,O,Baker Hughes
Gac1556,1-003-304-9528,2873908.0,11812 prairie avenue,6.0,M,2.0,Great Falls,NOOSHIN,V6D 1Q4,,16223.0,CT,82.0,United States of America,5.0,322.0,U,Catalyst Health Solutions
D'A1557,1-302-410-8130,2535519.0,8967 PENN RUE,8.0,M,4.0,Plano,Karna,25324,,136870.0,DE,31.0,United States of America,0.0,685.0,R,M&T Bank Corp.
dud1558,1-184-336-0567,181870.0,17059 california east,7.0,M,3.0,Santa Fe,masa,t5a 1k3,,79941.0,VT,59.0,United States of America,5.0,468.0,O,PSS World Medical
CHI1559,1-768-893-7223,1288205.0,16656 stuart west,9.0,D,0.0,St. Johns,petra,46229,f,388810.0,DE,23.0,Canada,,697.0,R,Air Products & Chemicals
van1560,1-083-883-8300,299075.0,1796 DAIRY ASHFORD COURT,3.0,M,4.0,Escondido,HERMON,32301,,382361.0,KY,86.0,United States of America,5.0,541.0,O,Sempra Energy
Sob1561,1-241-478-7612,3685332.0,10232 oak hill west,7.0,M,4.0,Santa Ana,coursdev,38135,M,188686.0,Prince Edward Island,46.0,Canada,3.0,394.0,R,Telephone & Data Systems
GAY1562,1-541-409-8204,3446599.0,21568 alpha upper,5.0,S,,Waco,Rejeanne,v6i 1p3,,241889.0,MA,46.0,United States of America,2.0,833.0,O,
Kob1563,1-126-546-4935,296419.0,7638 BETHEL ROAD,6.0,U,4.0,Huntsville,faiz,93384,f,213323.0,British Columbia,20.0,United States of America,4.0,475.0,O,Sherwin-Williams
Nor1564,1-459-098-4362,896575.0,6594 MOULTRIE AVENUE,4.0,M,1.0,St. Louis,waneta,19221,f,419724.0,NJ,34.0,United States of America,5.0,812.0,O,Macy's
VAL1565,1-762-109-5261,2958136.0,14133 beauregard north,2.0,M,1.0,Fullerton,Wojciech,28213,m,232221.0,MN,82.0,United States of America,4.0,351.0,O,Frontier Communications
hug1566,1-869-781-6422,2587885.0,23781 KING SOUTH,1.0,M,1.0,Pasadena,henrika,94265,m,237749.0,MN,81.0,United States of America,4.0,845.0,O,Time Warner
lew1567,1-161-796-7428,1005444.0,17200 HOLLYWOOD AVENUE,9.0,U,2.0,Tallahassee,Leroy,55408,,409091.0,ND,45.0,United States of America,4.0,542.0,O,Alliant Techsystems
hon1568,1-769-727-9195,3954555.0,2247 sherwood west,3.0,M,3.0,Idaho Falls,lidia,55120,,128460.0,FL,47.0,United States of America,5.0,554.0,O,Hershey
Van1569,1-974-700-6769,807347.0,4966 westpark south,8.0,M,1.0,Lafayette,smith,T5b 1k6,f,495997.0,UT,79.0,United States of America,5.0,690.0,O,Pep Boys
gal1570,1-140-939-6080,3500918.0,19124 cherry ridge rue,2.0,U,3.0,Jacksonville,GENOVERA,v6u 1w1,,265242.0,MI,3.0,United States of America,4.0,339.0,O,AFLAC
kah1571,1-869-700-6220,468253.0,22787 university crescent,5.0,M,5.0,Huntington Beach,Danica,s7d 1m6,m,481240.0,IL,28.0,United States of America,4.0,803.0,R,Celanese
May1572,1-393-933-8750,1517727.0,503 northshore park,10.0,M,2.0,London,Zdenek,v6m 1p3,,200410.0,DE,45.0,United States of America,4.0,721.0,O,
JAK1573,1-352-302-5746,,2929 BRYANT IRVIN ROAD,6.0,U,0.0,Richmond,Noellyn,T6a 1j9,,,New Brunswick,44.0,Canada,2.0,337.0,O,Cracker Barrel Old Country
MAL1574,1-544-399-4428,380907.0,17376 westmere rue,0.0,M,4.0,Milwaukee,XENIA,23235,,204803.0,NY,28.0,United States of America,2.0,357.0,O,Applied Biosystems
cai1575,1-176-111-4899,2365835.0,3222 grant lane,6.0,,2.0,Lafayette,gloriane,V6j 1v6,m,369656.0,NM,5.0,Canada,5.0,448.0,O,Massey Energy
MCN1576,1-361-613-3801,1207205.0,9906 airport north,10.0,M,2.0,Quebec,alvinia,V6n 1t2,,394669.0,Quebec,70.0,United States of America,4.0,437.0,O,Medtronic
kho1577,1-677-003-1611,2195768.0,16699 sanders south,2.0,D,3.0,Augusta,Annis,h2b 1w4,,199665.0,Newfoundland,68.0,United States of America,5.0,630.0,R,Arkansas Best
Mar1578,1-694-213-2352,644582.0,23684 decatur street,5.0,U,0.0,Windsor,Reg,B8B 1Z8,F,20419.0,MI,19.0,Canada,5.0,825.0,O,Consolidated Edison
Cha1579,1-661-111-0843,286711.0,13058 wisteria lane,9.0,M,5.0,Omaha,SUSIL,10074,F,164133.0,Prince Edward Island,3.0,United States of America,5.0,816.0,U,Teledyne Technologies
O'c1580,,1204969.0,388 SNEAD UPPER,10.0,M,5.0,San Antonio,mathilde,M5c 1y2,F,172891.0,HI,49.0,United States of America,4.0,735.0,U,Dean Foods
TYN1581,1-756-133-9020,1867820.0,1060 blythe court,3.0,S,3.0,Overland Park,Stergios,36103,,310017.0,AK,66.0,United States of America,1.0,453.0,O,Hershey
Sch1582,1-962-400-0170,225136.0,16124 weyland park,6.0,M,3.0,Colorado Springs,Maidsir,35259,F,283503.0,AR,2.0,United States of America,3.0,305.0,O,Wendy's/Arby's Group
Gue1583,1-328-357-0132,1403761.0,11510 WAKEFOREST RUE,9.0,M,1.0,Kansas City,LORENA,90310,F,,AL,21.0,United States of America,4.0,834.0,O,Hubbell
Saw1584,1-528-975-7395,1648703.0,23411 madison south,1.0,D,1.0,Newport News,Duane,V6d 1p3,,90250.0,AL,44.0,United States of America,2.0,426.0,R,Dresser-Rand Group
PAR1585,1-615-026-0873,1964663.0,15686 oliver street,1.0,U,1.0,St. Catharines,annabelle,h5j 1q2,,215458.0,Saskatchewan,30.0,United States of America,1.0,356.0,O,Univision Communications
rus1586,1-228-343-7504,2313539.0,15447 trail lake road,2.0,W,4.0,Tulsa,Sacha,s7d 1n8,,496587.0,MN,80.0,United States of America,1.0,521.0,O,3M
WAR1587,1-345-076-8315,2706243.0,12470 meadow haven east,10.0,S,2.0,St. Petersburg,Vlado,E7n 1j7,F,143238.0,Manitoba,41.0,Canada,3.0,465.0,U,United Technologies
Lon1588,1-585-407-1862,3454012.0,22986 norfolk lane,7.0,M,1.0,St. Paul,SHAHRIAR,T6c 1k5,,36900.0,NC,75.0,United States of America,3.0,844.0,U,Rockwell Collins
VAF1589,1-118-702-1882,1126249.0,10716 LAVENDER EAST,5.0,,2.0,Santa Clara,JOYANN,72216,,360262.0,OR,49.0,Canada,3.0,326.0,R,Family Dollar Stores
sch1590,1-612-442-2972,61481.0,12272 regency lane,7.0,M,3.0,Corpus Christi,Blinny,V6e 1q1,f,67322.0,Prince Edward Island,23.0,United States of America,4.0,609.0,,Weis Markets
Car1591,1-169-249-3706,743722.0,12051 savannah court,7.0,M,2.0,Waco,KAZUHIKO,72902,,189676.0,IN,89.0,United States of America,5.0,488.0,U,Target
TIS1592,1-334-560-0470,1902226.0,2412 BONITA LANE,1.0,U,1.0,West Covina,Britte,90024,F,28077.0,KY,28.0,United States of America,,548.0,O,Neiman Marcus
SCH1593,1-091-384-7916,3667951.0,9270 leaf south,10.0,S,0.0,Overland Park,Davine,64160,,203747.0,CT,,United States of America,0.0,513.0,R,Abbott Laboratories
Amb1594,1-104-274-6326,1420518.0,22605 deerwood south,1.0,M,0.0,Nashville,Kelila,M8c 1x7,,191030.0,WI,88.0,United States of America,5.0,531.0,O,Humana
HLA1595,1-716-421-5982,1230013.0,13715 KETCH UPPER,,W,3.0,Huntington Beach,marie-jeanne,A2c 1w8,f,278974.0,ME,42.0,United States of America,4.0,477.0,,Merck
Fal1596,1-436-171-7630,226768.0,17433 lowden lower,5.0,M,2.0,Dawson City,Francine,77271,f,405253.0,WA,49.0,United States of America,0.0,818.0,R,General Growth Properties
Lev1597,1-062-789-9840,262069.0,7054 southlake upper,8.0,U,1.0,Dallas,Keslie,T6d 1c3,,58611.0,KY,79.0,United States of America,0.0,445.0,O,Tesoro
LES1598,1-949-903-4401,33073.0,13904 mahonia boulevard,9.0,M,2.0,Sandy,norcal,e7n 1o8,,183703.0,Alberta,35.0,United States of America,0.0,674.0,R,PNM Resources
wai1599,1-807-102-4718,1366099.0,20109 gardener drive,,M,4.0,Buffalo,EVETTE,c2a 4w4,,27048.0,NY,27.0,United States of America,5.0,543.0,O,Dr Pepper Snapple Group
KLA1600,1-246-968-4832,92196.0,16119 PENMAR NORTH,4.0,D,4.0,Orlando,Charangit,V6F 1U7,f,393487.0,Newfoundland,95.0,Canada,5.0,381.0,O,Hubbell
CAR1601,1-095-664-2591,2609887.0,633 guadalupe park,6.0,M,0.0,Providence,martica,T5a 1t2,m,115808.0,GA,25.0,Canada,5.0,780.0,O,Chesapeake Energy
Yog1602,1-138-271-9862,2293264.0,21829 midland boulevard,10.0,U,2.0,Dawson City,LEW,19219,,99224.0,OK,84.0,Canada,3.0,,O,Laboratory Corp. of America
bar1603,1-477-254-6590,295295.0,22083 crossus lower,10.0,M,2.0,Norfolk,edee,T6B 1J8,,371296.0,IN,73.0,United States of America,4.0,358.0,O,IMS Health
dor1604,1-588-157-6380,73189.0,18570 WOODTIMBER WAY,1.0,W,5.0,McAllen,Lacee,t5a 1o9,,218276.0,DE,58.0,United States of America,,572.0,O,Frontier Oil
Had1605,1-905-789-7948,3545538.0,926 nolan drive,1.0,W,0.0,Hartford,SIVA,48245,,237297.0,SC,,United States of America,,319.0,O,Toro
gas1606,1-765-783-0055,3971444.0,1630 LAMBOLL CRESCENT,5.0,W,0.0,Dover,Jeff,37406,f,444523.0,CO,28.0,United States of America,0.0,400.0,U,GameStop
mos1607,1-250-193-0140,1362426.0,24555 REXFORD NORTH,3.0,D,2.0,Richmond,sang-maun,80202,m,400885.0,SC,4.0,United States of America,5.0,340.0,O,Cigna
dal1608,1-142-956-6276,2854996.0,7204 katherine boulevard,1.0,U,,Cleveland,Vu,H7H 1U5,M,,ID,76.0,United States of America,2.0,,U,PetSmart
ARM1609,1-103-038-8615,500510.0,13463 dunlevy lower,0.0,M,3.0,Billings,ISMAIL,60761,,480717.0,Saskatchewan,76.0,United States of America,2.0,642.0,U,Duane Reade Holdings
DIS1610,1-046-959-4224,2991667.0,7776 inwood lower,3.0,D,1.0,Newark,jeanelle,V6r 1v7,,316675.0,ME,35.0,United States of America,2.0,640.0,U,Covance
Hal1611,1-480-417-1290,3042267.0,3972 WILMINGTON RUE,1.0,M,5.0,London,stclair,91143,m,379294.0,AK,61.0,United States of America,2.0,735.0,O,Erie Insurance Group
Mcg1612,1-176-188-5673,2211396.0,17343 darlington avenue,8.0,S,0.0,Flint,jerry,V6D 1S5,,248490.0,RI,68.0,Canada,0.0,332.0,O,Pep Boys
Bot1613,1-060-266-1941,3838330.0,22498 SMITHDALE AVENUE,1.0,M,0.0,Sterling Heights,Anne-marie,36670,,369768.0,MD,31.0,United States of America,1.0,591.0,R,
Rav1614,1-602-565-1482,2188130.0,20064 oakmont east,4.0,D,3.0,Anaheim,Lottie,v6y 1w2,F,424989.0,CO,,Canada,2.0,772.0,O,Southern
PAK1615,1-341-964-3007,1310726.0,3690 PLUMB BOULEVARD,7.0,U,5.0,West Valley,Lina,03106,,152231.0,WA,3.0,United States of America,0.0,642.0,R,Wells Fargo
PAN1616,1-340-679-3376,475488.0,23588 MADISON WEST,10.0,W,4.0,Tempe,Martina,85014,M,343566.0,KY,49.0,United States of America,0.0,577.0,O,Bank of America Corp.
att1617,1-128-643-8987,243518.0,8400 polaris west,9.0,S,3.0,Yellow Knife,FANNY,35294,,64485.0,PA,85.0,United States of America,,764.0,R,Cintas
Bou1618,1-364-110-8141,1657663.0,18354 DODD COURT,8.0,W,5.0,Savannah,Maitilde,90042,F,417784.0,ID,64.0,United States of America,0.0,759.0,O,Owens-Illinois
TAN1619,1-396-311-1198,3504789.0,12635 OLYMPIA EAST,8.0,D,0.0,Philadelphia,Cary,V6V 1R1,,215087.0,VT,58.0,United States of America,3.0,433.0,O,Halliburton
Bar1620,1-207-089-8351,640660.0,1821 9TH SOUTH,7.0,S,3.0,Sterling Heights,LILLI,r5h 1l3,,306929.0,CO,71.0,United States of America,1.0,525.0,R,Simon Property Group
Lud1621,1-904-404-1552,2222986.0,18245 HOLLY KNOLL PARK,8.0,M,4.0,San Jose,Gee,79402,,458332.0,Manitoba,33.0,United States of America,1.0,832.0,O,Adobe Systems
DEL1622,1-534-838-7977,3588958.0,18614 tide mill court,0.0,,2.0,Paterson,Naveen,T6a 1k7,M,39100.0,TN,83.0,United States of America,4.0,316.0,O,Entergy
Kas1623,1-161-262-1369,2778934.0,2988 coralberry south,5.0,D,4.0,Rapid City,aruna,35280,m,437794.0,IN,57.0,United States of America,0.0,685.0,O,CenterPoint Energy
hat1624,1-231-000-0392,754973.0,16090 darlington lower,7.0,M,1.0,Thousand Oaks,Ingeborg,90157,,37754.0,LA,67.0,Canada,4.0,381.0,R,Invacare
Tin1625,,1266963.0,1790 golden east,3.0,M,4.0,Colorado Springs,Shoeb,h5j 1p6,,193120.0,IN,68.0,United States of America,2.0,584.0,O,Donaldson
Nes1626,1-673-457-9456,1808998.0,16520 hemphil north,4.0,M,0.0,Grand Rapids,Nettie,32245,,99512.0,NH,68.0,United States of America,1.0,385.0,O,AmeriCredit
Sch1627,1-926-757-3068,2700239.0,12667 brighton road,3.0,S,3.0,Sudbury,Sybila,77286,,261126.0,MT,14.0,United States of America,2.0,635.0,O,eBay
SOB1628,1-869-366-2040,3108137.0,2035 eaton park,2.0,D,1.0,Macon,gail,V6e 1q2,,120726.0,MT,,United States of America,4.0,805.0,O,Raytheon
Clu1629,1-805-682-0192,3578605.0,5003 TRAVIS LOWER,3.0,M,0.0,Kitchener,sibyl,H5L 1O3,,224672.0,SD,6.0,United States of America,1.0,679.0,O,ITT
GER1630,1-374-290-1311,3699975.0,22682 rio grande south,1.0,S,3.0,Anaheim,YONGLI,H2c 1y5,F,12573.0,CO,65.0,United States of America,5.0,453.0,,Land O'Lakes
TUC1631,1-872-546-8088,2269303.0,24683 meadowlark boulevard,8.0,U,2.0,Fairbanks,ernesto,60612,,200441.0,WA,6.0,United States of America,4.0,847.0,U,Tenneco
Tar1632,1-498-123-3199,2250865.0,11376 knight court,1.0,U,1.0,Berkeley,Adrienne,T6A 1E5,,487097.0,AK,47.0,United States of America,3.0,,R,Leggett & Platt
Cre1633,1-136-368-7167,952977.0,3149 CENTRAL LANE,10.0,D,3.0,St. Johns,Jenna,80100,,180636.0,FL,96.0,United States of America,5.0,,O,
Joi1634,1-576-056-3958,705875.0,23987 valderra park,1.0,U,5.0,Montreal,Audre,H5j 1r1,,330412.0,NV,68.0,Canada,0.0,642.0,R,Pool
hal1635,1-875-959-3346,661156.0,24696 cordoba crescent,0.0,S,2.0,Sterling Heights,DELORIS,h2g 1z9,,302078.0,TX,21.0,United States of America,,,O,Arrow Electronics
Tes1636,1-577-954-3908,3656197.0,19492 lyons court,2.0,W,0.0,Baltimore,Breton,45277,m,11593.0,Saskatchewan,73.0,United States of America,,600.0,O,MasterCard
ONY1637,1-537-413-0900,2313138.0,1630 LAMBOLL CRESCENT,9.0,S,0.0,Lubbock,Martie,H2f 1x4,,110756.0,NE,15.0,United States of America,2.0,435.0,R,Broadcom
DEC1638,1-539-974-9296,3823810.0,18270 HICKORYBARK DRIVE,7.0,M,0.0,Hollywood,Elsa,72211,,278312.0,VT,25.0,United States of America,4.0,730.0,O,Smith International
Gag1639,1-938-703-0026,3690401.0,21908 ashford hollow north,8.0,M,0.0,Livonia,Barsha,25335,F,441167.0,HI,98.0,United States of America,4.0,418.0,O,Travelers Cos.
Lac1640,1-297-775-1510,1065171.0,20940 shearer drive,7.0,U,4.0,Saint John,pauletta,V6X 1R2,F,225388.0,Ontario,30.0,United States of America,4.0,388.0,O,Monsanto
Clo1641,1-021-370-2836,2185167.0,15562 woodcrest upper,2.0,D,3.0,Virginia Beach,Benedetta,V6c 1t5,,328387.0,Ontario,36.0,United States of America,2.0,622.0,R,
BAR1642,1-304-537-9529,1736755.0,10856 kelvin upper,0.0,M,3.0,Kansas City,Davina,83725,m,187204.0,AL,47.0,United States of America,3.0,562.0,O,CVR Energy
roi1643,1-693-971-8310,2865116.0,3507 GREENE ROAD,9.0,S,4.0,Los Angeles,raju,85755,,322359.0,WA,,United States of America,3.0,702.0,U,Symantec
Bun1644,1-220-050-8394,2160791.0,11733 electra street,1.0,M,4.0,Garland,nabil,92150,m,,AR,32.0,United States of America,1.0,741.0,O,
Pel1645,1-467-981-9596,3938874.0,509 ALICIA AVENUE,4.0,M,0.0,San Diego,chiarra,M5E 1Z5,,364216.0,OK,25.0,United States of America,0.0,312.0,O,Retail Ventures
PLA1646,1-777-421-2018,813632.0,14520 zenith park,4.0,M,3.0,Tucson,THIERRY,48911,,,OH,85.0,United States of America,2.0,790.0,U,Del Monte Foods
Tra1647,1-890-684-0005,3373916.0,13447 amherst boulevard,5.0,S,0.0,Orange,pierre-alain,H2D 1W6,,473754.0,MA,46.0,United States of America,4.0,698.0,U,Sempra Energy
bos1648,,3577327.0,22831 barberry park,0.0,U,0.0,Boston,Blithe,S7c 1n6,F,259788.0,DC,34.0,Canada,4.0,363.0,O,Adams Resources & Energy
GOS1649,1-764-214-6220,,5140 EMERSON LANE,10.0,S,1.0,Fort Collins,JESSIKA,53204,,419570.0,UT,61.0,United States of America,4.0,649.0,O,MSC Industrial Direct
Kik1650,1-835-399-6988,2972070.0,7255 berry way,0.0,U,1.0,Pittsburgh,merilee,72205,f,253410.0,MO,,United States of America,4.0,773.0,O,Discover Financial Services
Boc1651,1-068-147-6649,2722299.0,10936 COVECREEK UPPER,,M,0.0,Montgomery,DIANE-MARIE,93838,F,382349.0,AZ,82.0,United States of America,5.0,342.0,O,Jo Ann Stores
man1652,1-609-204-7920,2294218.0,19939 beard park,7.0,S,1.0,Stamford,Antonina,87103,,52766.0,NY,29.0,Canada,4.0,356.0,O,
HAR1653,1-963-175-0431,,17213 towerwood east,7.0,S,5.0,St. Paul,malinde,94617,M,269001.0,AZ,58.0,United States of America,3.0,551.0,O,American National Insurance
RES1654,1-784-086-7205,3171284.0,14827 paine upper,2.0,M,0.0,Lubbock,Pivert,90083,,414609.0,Manitoba,92.0,Canada,0.0,395.0,R,Rite Aid
Owe1655,1-196-609-5188,,3934 green ash north,8.0,U,0.0,Worcester,MERIDITH,T5C 1J4,m,80218.0,NH,7.0,United States of America,5.0,423.0,O,CH2M Hill
Yau1656,1-713-056-3491,149515.0,19923 MAIN AVENUE,3.0,M,5.0,Halifax,HOLLI,90190,,122076.0,Saskatchewan,35.0,United States of America,5.0,635.0,O,PharMerica
Gol1657,1-044-618-4589,2727224.0,17147 vaughan rue,0.0,W,5.0,Alexandria,AZRA,90166,m,372965.0,WA,10.0,United States of America,,648.0,O,AutoZone
Gru1658,1-982-234-2988,3137795.0,21182 keswick west,5.0,M,3.0,Manchester,Dominica,10706,,303356.0,OH,15.0,Canada,4.0,791.0,O,Herman Miller
Man1659,1-242-897-1921,3760773.0,2939 chadbourne way,8.0,S,0.0,Santa Fe,Ehi,91138,m,294404.0,KY,,Canada,5.0,776.0,R,Wells Fargo
SOM1660,1-276-728-2298,1696300.0,14702 wainwright way,10.0,W,4.0,Bellevue,Concettina,36140,M,154738.0,ID,82.0,Canada,5.0,640.0,U,Tiffany & Co
cur1661,1-574-992-8766,3737794.0,10653 wishek road,4.0,U,0.0,Hay River,Constantin,40202,,159707.0,NH,14.0,Canada,1.0,542.0,R,ConocoPhillips
COO1662,1-067-494-4220,2401847.0,14243 river place road,5.0,S,1.0,Fort Worth,devi,95140,F,41562.0,Saskatchewan,15.0,United States of America,4.0,746.0,R,Ashland
Hys1663,1-310-942-8374,905123.0,22494 chimney rock avenue,7.0,U,0.0,Sioux Falls,kristine,97230,,428580.0,Newfoundland,29.0,United States of America,1.0,676.0,O,Lam Research
Ket1664,,,10136 ryder lower,8.0,S,,Anchorage,Luping,m2r 1f6,,174339.0,WY,78.0,United States of America,1.0,340.0,O,Broadcom
Dev1665,1-537-213-2904,,4862 martin court,6.0,S,2.0,McAllen,Syl,99654,f,140733.0,WY,11.0,United States of America,1.0,339.0,R,R.H. Donnelley
Lep1666,1-949-756-5365,,8228 hylan drive,7.0,S,3.0,Yellow Knife,rogelio,M4l 1m4,,267828.0,AR,75.0,Canada,5.0,408.0,O,Kindred Healthcare
Mea1667,,968593.0,8716 WORTHINGTON SOUTH,4.0,U,,Fairbanks,BRIGIT,33010,,,AK,40.0,United States of America,0.0,449.0,O,Owens & Minor
OPL1668,1-391-289-7760,1193550.0,1426 basswood avenue,2.0,M,0.0,Bellevue,HESTER,60756,,364582.0,AK,3.0,United States of America,5.0,403.0,O,Wynn Resorts
nat1669,1-253-172-1766,207023.0,4686 RAYMOND SOUTH,5.0,S,0.0,San Antonio,mary-ann,31416,m,,NC,33.0,United States of America,4.0,566.0,O,Sysco
Cal1670,1-542-914-9965,1990264.0,5940 malden park,3.0,M,1.0,Mount Pearl,Norine,H5k 1q3,,468033.0,NJ,73.0,United States of America,3.0,658.0,R,Vectren
Mar1671,1-447-661-0804,992110.0,12777 pembrook lower,5.0,M,0.0,Sacramento,GOKUL-CHANDRA,32254,,439120.0,GA,22.0,Canada,2.0,434.0,U,Great Atlantic & Pacific Tea
Cho1672,1-430-788-0862,2842887.0,19131 lullwood park,9.0,U,4.0,Portland,Gokal,90203,f,97001.0,AZ,68.0,United States of America,2.0,606.0,R,Peabody Energy
Liv1673,1-880-260-3062,3530642.0,3636 wroxton north,2.0,U,2.0,Eugene,ROCH,T5D 1T9,,196086.0,NV,88.0,United States of America,5.0,378.0,O,Penn National Gaming
