prospect_AgeID,prospect_AddrL1,prospect_MiIni,prospect_NumCreCa,prospect_LN,prospect_Ph,prospect_NumC,prospect_NuCh,prospect_MaSta,prospect_Ag,prospect_CrRa,prospect_OORF,prospect_Em,prospect_NWo
Syp13936,Wlmgkupaxdxpzcdpatpjvpcfigsvxdwatfgkslegifcarxpezgmndolyateffvbwzepzexppgkr,,5.0,Sypdcw,1-205-182-3341,1.0,0.0,D,4.0,817.0,O,"Toys ""R"" Us",1435588.0
EME13937,emqzyxxqjssqiqcyfsjfcsnxgcskftaozvihauxpmzkvhnjddbnqfnboqfgaelknv,M,7.0,EMEUNVNBDBKCHMSECPCCVKCYB,1-908-313-8382,0.0,5.0,W,58.0,,O,AGL Resources,2214468.0
jqp13938,afsalklcxthtmfp,A,0.0,jqptesklfunlqyuehluco,1-019-115-8599,4.0,2.0,M,97.0,622.0,O,Fiserv,1445007.0
Zbi13939,UIVJTVSGWCRMLPYMQSETTJSZJSXPSDNGFPCQESBIWJSMWMUNOZO,,3.0,Zbixdmpyboeeebgymim,1-339-158-7109,3.0,1.0,M,33.0,618.0,O,Berry Plastics,3113183.0
DYO13940,Erjixgvztepdrifpb,,6.0,DYOFHBLRMAWQ,1-272-243-3337,1.0,1.0,W,69.0,359.0,U,US Airways Group,2384449.0
NHK13941,sbsqjfgedvpipcjospdrrbrfc,,5.0,NHKJBBRCAJRCFOERHNXTLUWOACYH,1-688-252-4384,5.0,4.0,S,7.0,756.0,O,Targa Resources,3703130.0
Glq13942,KSYJZNYYPIKTKJKJOJBXQCFVFV,,1.0,Glqdy,1-842-517-1117,0.0,3.0,D,81.0,756.0,U,Regis,3636029.0
Drq13943,Tpprhkeuijrajjlgouuvjirxxfeqmudeaoqrtesjnpmdlsbemjvjhpwcnpuqdskdmjxln,G,2.0,Drqvonhuauocvucchrgwwhfovfuuep,1-239-570-1064,5.0,1.0,S,65.0,803.0,U,Tesoro,313134.0
PDS13944,qypbxiavuahdlrizhztemlyjkpaaiglxhjenxpawvyxvqnszbjtwakrbgbvjk,v,0.0,PDSHVBOZYCZTTSQK,1-670-707-4129,0.0,3.0,M,75.0,846.0,O,Eastman Chemical,3263583.0
Eyu13945,vkwqrvvaoqqrqypdxfxtlimpqnshwsbhuxpusznadrhyumaeqtlhqlzkiokqjsojcfuovsidkryi,G,7.0,Eyumejjrektqohvlyox,1-758-914-5524,4.0,3.0,M,86.0,603.0,O,Smith International,
lmf13946,Fztfebuekghewtgwdgqijwehyjpiekdixlhixezpupzbokzttmxgksujiwpcvlgjprvtqvawceecu,,2.0,lmfrjzesjkvbytuwqeco,1-694-360-6361,0.0,4.0,M,60.0,468.0,O,Cytec Industries,1749360.0
ASM13947,ONTIDGF,,5.0,ASMXXZWBUVYPQQJCAASBCIJECCZLW,1-404-703-0017,,5.0,M,52.0,542.0,R,CVS Caremark,1180119.0
smd13948,Ridbgbfuvhadpxfuvmdsapcfdocowfchswdadizhgsgazygxbxzbnffslrtko,,8.0,smdmgfclmplgw,1-951-294-4836,3.0,4.0,S,62.0,763.0,O,Newfield Exploration,78819.0
Bhx13949,,S,6.0,Bhxqjjetygwtlbqupirhqilszzr,1-940-882-5583,5.0,,D,38.0,364.0,O,Tellabs,3458085.0
kdp13950,WBEIXNAVNECPZISXJUTJFKIYLEQZHOCRECJOMNOJKTVIGFRZIAJFOWPANNADNAHPWNCFLAVOQYF,D,8.0,kdpkjbpqvnimnwphowje,1-831-635-0465,1.0,0.0,S,1.0,649.0,O,Quanta Services,1210682.0
khn13951,UPHMZMIUNQQOBHHDBRI,,8.0,khnfxaparuijozkjn,1-399-017-4256,5.0,4.0,W,62.0,433.0,O,Wesco International,3285571.0
Wug13952,nixcauvlr,G,3.0,Wugxacflrntukzcman,1-557-870-4652,1.0,3.0,U,46.0,379.0,O,United Stationers,2454306.0
BFD13953,flnewkxxugmuxdiaobngweeymkakrqymjlphuftqelxhaouwdacchhdlkhocqzuvkwqjdzfokvaif,S,10.0,BFDDUHWDCUVVUXAXCHVRFOYYYGT,1-181-612-7216,1.0,3.0,W,98.0,622.0,O,Hill-Rom Holdings,462067.0
Hrs13954,Azbteamroiymibjnypercuomsvzkfusouptrqxxqckvkyimo,Z,7.0,Hrsqjfvtdrjclnnvkynaalxvnvtkym,1-423-934-7237,3.0,1.0,,99.0,536.0,U,Jarden,2624430.0
Pxy13955,askclqoynnembelmxhvzr,,7.0,Pxyvah,1-904-788-0117,0.0,5.0,M,100.0,805.0,R,Ryder System,2418267.0
ups13956,ZFAXJAGGJXHIRKMKBOJTGIDXYPSMAQTAIDKBCZIXZBQRWTXPMQRIZDGWCRFBGMMTFCGQDITWCDJ,e,6.0,upstnkzdvah,,0.0,2.0,M,95.0,614.0,,NCI Building Systems,3885556.0
Qql13957,rfzhoksaeazencubdtaryvoiqumtgtxuhodkleeygoxbtmsnxeazjodmnugslhavwvdvtwjrs,M,8.0,Qqlxahfkoxtqa,1-974-185-9652,3.0,4.0,S,29.0,641.0,O,State Farm Insurance Cos.,3152565.0
Ygg13958,RLGIKIPXQTDHNEJOKKKJJLR,N,10.0,Yggsumyyqwnijjlrdzmog,1-802-011-4447,2.0,0.0,U,27.0,391.0,U,Kimberly-Clark,3273594.0
Yuv13959,Eaiegxcjiamnapmjamniolkeupdspxticwdzbxhiz,z,3.0,Yuvbtgctvyp,1-012-539-6416,4.0,3.0,M,38.0,375.0,O,Scana,3932499.0
Sid13960,Ehdsaboznhmnvwyhilvmxnxuxijzlukusaknwwf,P,,Sidqhhskl,1-519-551-5834,5.0,4.0,W,39.0,621.0,R,ENSCO International,2045905.0
Odr13961,gseaufgqagmrawfjhrmkmyvemxwrwejwnoudtjrdgrjpqjjltxtczcqnmvfpr,,,Odrxlsouvaa,1-019-004-8482,3.0,1.0,S,22.0,757.0,O,Enbridge Energy Partners,1118147.0
Sjx13962,Afdmugbjibkuqcklonkurvvnvfrkyygodqedtqsgcgfqtbuxcjdy,,6.0,Sjxktaosrafbolextjc,1-085-175-0598,3.0,3.0,U,,479.0,O,ManTech International,1927138.0
CTN13963,KOMAOCFEEHVXEFLTPXKVHFXDZFCSRELZBFDLCBUFEIQEUHUEXEEMSKDWFGTZKXOYCBCZGX,,5.0,CTNAZVRVKDJXVJ,1-428-402-8208,1.0,5.0,M,20.0,333.0,O,Zale,556264.0
Lam13964,HPEFRVGFOZDGAKUVXZBQDLZWWTASJTKSPUHFUECAWLKGK,,9.0,Lambapfhmsgjozpobvmiclwnxgqnia,1-069-479-4001,1.0,5.0,M,1.0,386.0,O,Dillard's,1608422.0
Ueb13965,Lrkppwlzvtefzvuzqzlporcdmmwmjgifmefrvzxmxstqcgnk,,7.0,Uebpsofn,1-902-255-6844,5.0,,M,,457.0,O,Vectren,341421.0
xit13966,huyodzeopeepyudxubfnfzbfzkxrnvqxngcbedtnyvngsxbcqpynybcwmcnizcxhrnbchp,L,2.0,xitlftpwxk,1-884-113-9591,1.0,4.0,M,52.0,732.0,O,DST Systems,2965033.0
vqa13967,dkyvpfcdrvyxzwtzhhyikjkzsnyhosbdbrxkooucu,s,9.0,vqarswwvulnuwpbnuzhhjtdtjqb,1-307-872-9233,2.0,3.0,M,13.0,536.0,R,NYSE Euronext,1636999.0
aro13968,xdiqrlaynnjsqagkttpzywsdupiqijjldsumxetrxssh,k,2.0,arocabwexwfuljcz,1-988-740-8444,4.0,,M,70.0,757.0,O,Icahn Enterprises,
hrs13969,Ngjzwrriamjgoqcfdvndjffiarpf,K,,hrsvdbsetlgfd,1-138-877-1669,,3.0,M,14.0,680.0,O,Quest Diagnostics,2079032.0
Srl13970,Nngcknoixkz,B,1.0,Srlataeczrnfcpplojziitgjbcqna,1-972-479-0625,2.0,0.0,W,14.0,492.0,O,Borders Group,3511953.0
Dae13971,IFJVCKOXHFOAOANGSYLWUEFEULIMLGUZMQFCZKUNLYHDOBAAIQOVNTSONUHKAJFWEOP,,0.0,Daegy,,0.0,1.0,M,44.0,710.0,O,eBay,1392884.0
Zkm13972,Jxiklbyogcozysidlmgxxlvlsmodkotjjlmxnzpbqtxooxhamhbcnjpyifpm,,7.0,Zkmtiochsszpn,1-329-048-1947,0.0,2.0,M,96.0,352.0,O,Coca-Cola Enterprises,2478055.0
Iej13973,Dvpbjqfsmznlcbjyexxizrxvertoqmfotwwbinhfhcjtrvjwyoamwikwdecmbh,,8.0,Iejxalgcpkpvv,1-152-520-5771,2.0,3.0,M,14.0,588.0,R,Hill-Rom Holdings,
Kjv13974,Euyps,,9.0,Kjvapjdwtdja,1-142-958-8821,4.0,2.0,M,38.0,589.0,O,AK Steel Holding,1133913.0
Ebc13975,cyxgaijbelbthstdovrbvbmxztpcsdmpelkbgmcbttfzewlwkwbveglupa,,9.0,Ebckgxfchtwsgpzywhfidmxj,1-242-893-5657,0.0,,D,65.0,,R,Huntington Bancshares,1894984.0
Rqf13976,Sghuhfqvigoxfisojxwgwssfpohiskolcerwlmfyoddtnutaizsoxjylrweejbft,,1.0,Rqfouarqqggysfgzeiuyfao,1-440-810-7914,4.0,2.0,M,26.0,800.0,O,Burlington Northern Santa Fe,2723987.0
Eqq13977,Irnttwmr,S,6.0,Eqqzohwggpjovxxetcqbqkwq,1-069-921-3482,2.0,0.0,S,3.0,661.0,O,Travelers Cos.,1600240.0
eyy13978,iooibkrybqkkgwedmwmespgwuvpwpjycrdfexwvvchwtdsgmrewszhtncaf,,6.0,eyyjulegdtopdfh,1-950-437-3988,3.0,5.0,U,51.0,572.0,O,Dominion Resources,2924669.0
fnl13979,Knzcevyskpfnbbewpzevjskllifcbzjxghrpotsrczkafckgwvhotokfjpc,q,6.0,fnldqeqkkzsmmmnhjqtepnofx,1-494-222-8356,5.0,1.0,U,10.0,479.0,O,Halliburton,
Lol13980,SCIYTWDDXHFOVMZHUFNENWHFWGYMWMECWXGVXKKQQXCSOOEYOGOCTCIFLHYLDIUXRG,K,7.0,Loldqbhhtaawnwitthrcajzt,1-099-824-6833,0.0,2.0,M,51.0,591.0,U,Metals USA Holdings,2057569.0
Qde13981,ZWMVUPYQWXVZQVSCQRXFDEDAESSBZPGIXCRPXPRSAJVAQNDXFLQADFUFT,O,10.0,Qdeknadjwttkua,1-802-307-4045,0.0,2.0,M,37.0,566.0,O,Southwest Airlines,2948381.0
Rcg13982,AJDTRDRMOTXEHWOA,G,1.0,Rcgbsuxevqjglrfxvwv,1-181-269-3341,,2.0,M,87.0,693.0,O,,1365779.0
rve13983,Skbnrqjgtivoijixmphvvrncqweoizhcuhqnrbnrlsrmcey,Y,1.0,rveaerxgqtlxrt,1-345-572-1060,,3.0,,75.0,585.0,R,Precision Castparts,2681971.0
Mfq13984,Veyrmsvtovgmvpfftvshgafjioijzfumjqfdwszbietfklssbuyrnmodwtbrajectkbkknobunezrv,e,3.0,Mfqxdwpicnvr,1-743-843-8791,5.0,5.0,S,45.0,842.0,R,Kelly Services,781495.0
amj13985,rccgxuipzcy,d,3.0,amjocgwdddglkqavqcdzxqobtclg,1-359-252-8672,0.0,4.0,M,66.0,689.0,O,McKesson,2939519.0
qhc13986,Dwsijxahafeokxcxnflhybuyufxdcommtrgkwhwojjebvaealpjijgxtwtswppsldegppttvoqwlt,P,2.0,qhcdvdocpzwqvhgxrgcpfdismwq,1-120-103-6754,,4.0,U,47.0,631.0,O,Univision Communications,1659632.0
Ahk13987,ZJDELCFSWTLPVNHFJASPODMPOWPXTESRHOTYBVQTCSACXSXC,,6.0,Ahkvgzzeygpqlrt,1-236-166-7204,1.0,0.0,M,33.0,711.0,O,PPL,2799883.0
RPG13988,onbbhspwwogcueonxrfimkrnohbjwshtt,M,7.0,RPGXPSQ,1-472-226-0277,1.0,0.0,U,75.0,377.0,,Aleris International,2021398.0
Mwv13989,Ctrsjbfpxocbomnhixoxppr,T,8.0,Mwvumj,1-032-583-7718,1.0,4.0,W,,452.0,O,Anadarko Petroleum,3951038.0
Ozt13990,Nynceebaruhdicamupijadstpfnfvrtztrrvkophog,,3.0,Oztmkmuqltzf,1-708-464-0481,4.0,4.0,M,29.0,601.0,O,Allegheny Energy,2673643.0
CID13991,ugvqsdryxnfrnjswssvdrkuebk,,9.0,CIDIMKQPBMY,1-143-234-9886,2.0,0.0,S,79.0,512.0,O,EOG Resources,3815100.0
ate13992,hksurrpzwstvuywvcyjrtecxrusqlhukoxqtfkqagxhdlnzygvcdylsyn,z,5.0,atebbhsjbahpocwcrxcdvipajjbfc,1-760-583-6186,4.0,3.0,D,54.0,823.0,R,Cooper-Standard Holdings,952118.0
ftv13993,gmpbweskzavacktqnfjbrxieodnquaxbicjsmncuaihjsew,E,0.0,ftvncdutnaosvwoiffkzfkefq,1-706-240-8374,3.0,2.0,M,39.0,644.0,O,Expedia,2217978.0
OSH13994,RBXSEFUVGQYTWTGRXAEDYWGINGVSBCXXVGZFX,V,4.0,OSHZJPXYVCKUTRKCUBDBXHBGXGIJWO,1-788-095-3707,0.0,4.0,M,82.0,744.0,O,Devon Energy,1971360.0
Ull13995,Senlhfxtlezmwrflpjguxdbtfurlkjjdlawfnspaonz,,,Ullicplcmsydihhbhqtrrhzvzmkp,1-625-204-4179,,3.0,M,40.0,417.0,O,HCA,2328228.0
Baq13996,Zpxamsrvcipjuefrqnmtkkmxhnffhmskloawplsnqywfnkgkojmdmfgmhvmdkvapp,S,2.0,Baqysiiasjud,1-043-971-5865,1.0,4.0,M,21.0,546.0,O,CVS Caremark,3878977.0
jqs13997,YJZTFDHJRRFQILANGPVEIMIMANETXDJTNIWG,h,0.0,jqswpmkpgpvduft,1-307-517-2232,5.0,2.0,U,75.0,408.0,O,Limited Brands,2701362.0
QMB13998,ageglrhdxhtzsigsblofyzewfsvfdwixhumwdshzanopexwshvfmdohafsanplpkplwetrnr,w,5.0,QMBKXQQARJOJWXL,1-858-657-9676,5.0,2.0,M,24.0,462.0,O,Nasdaq OMX Group,1216718.0
Beq13999,Hvdslnohiirkpipfghldavxbmddxtfoqjjiobhmoefhstnuzwjvsfnpiufwyfjk,h,8.0,Beqahi,1-422-164-0484,5.0,4.0,M,56.0,623.0,O,Pioneer Natural Resources,2616138.0
UOM14000,Kdcoksarxklchsmrtjlravmdjg,,9.0,UOMNGBRFPBCVTCIX,1-139-278-6021,2.0,3.0,U,85.0,630.0,O,E.W. Scripps,3040939.0
yhl14001,Koxnjmkexzkwjsslaqspycoyhrvziokwwz,,1.0,yhljxwsetkkxup,1-188-040-8614,4.0,1.0,M,64.0,613.0,O,Ametek,3376874.0
qul14002,hbotdvtk,H,8.0,qulgqnkepfaliwocqp,1-002-595-6555,1.0,,S,12.0,846.0,O,Advance Auto Parts,
INC14003,zicednsvpmklcisspofvqddacpbxygrhfkxqobvpayhdkjsqjoicweazjkyhopaztdawhdnukfi,,5.0,INCOMOISEOGFMQHEFPHTXNBX,1-550-688-1027,3.0,4.0,M,69.0,642.0,O,Sauer-Danfoss,1536376.0
Xlm14004,ssqffoysxxqmlgssojlbxdfatchekealyrcbdbcvnijidpstukobn,V,2.0,Xlmclskj,1-081-457-8721,5.0,2.0,M,68.0,573.0,O,Oracle,1317319.0
JQO14005,Xycdjhxtublpbrkagokrlmajhuokrhxkgxbglfxezhgcecxjupvevrtuvixkxyoxuygyjohnffqub,,4.0,JQOQVTZDREO,,2.0,0.0,U,49.0,556.0,,Crane,
IWJ14006,ZQCFPHMXFDNICZV,N,4.0,IWJCTXDRLKDUGHQVPQUZ,1-262-642-2503,,4.0,S,26.0,820.0,O,Maxim Integrated Products,
QIQ14007,RPTGDXGIXCECVSCIKTVYG,,2.0,QIQFKAPJBQVO,1-911-660-6612,0.0,0.0,D,81.0,546.0,O,Synovus Financial Corp.,2883380.0
BTN14008,Swfaxoheqmljjekeehrndwwaeldxtqmleogselurheniykdtgn,V,6.0,BTNDOMEAJNRPGGDBGFAPAQPLEGNJBR,,1.0,0.0,W,99.0,460.0,O,Carpenter Technology,1923574.0
Axh14009,Zarvxvdeidfnnsyzdndxzjqwwxh,,1.0,Axhzhtvhq,1-916-329-6146,3.0,4.0,U,64.0,333.0,O,Colgate-Palmolive,385536.0
Zpn14010,SBWSGQNPPFMSQKLSXGOSDJWEOZFFMFIXNSLXVIEYOXJEYQXETZSQMUJTCJHOUHGAVJNMORJA,,4.0,Zpnrsjhlwgjtqqvdf,1-225-363-5497,4.0,2.0,D,97.0,304.0,R,Urban Outfitters,515037.0
tks14011,kvvqt,L,7.0,tksbjkyyavfznhcrrgpdwgsgyftjw,1-892-137-4452,1.0,2.0,W,,413.0,O,Peabody Energy,3445024.0
Ltn14012,fqrrkutzyxntbrni,,5.0,Ltnkutxbbpgd,1-141-797-1761,5.0,4.0,M,1.0,593.0,O,Gilead Sciences,3543580.0
Qtb14013,Podbankrdksrhhojmfjoyfesdfanolyjrbsrzir,O,7.0,Qtbrhoxinbhm,1-679-875-4062,3.0,1.0,W,60.0,804.0,O,Service Enterprise Group,366143.0
Tvw14014,zplyeqreg,,0.0,Tvwda,1-506-981-0928,1.0,0.0,U,18.0,648.0,O,CME Group,2763821.0
Ktu14015,,E,2.0,Ktukgygumebnxjuokr,1-544-772-6481,3.0,2.0,M,52.0,451.0,O,Snap-On,
XCG14016,cspzzxklbcqvuml,,2.0,XCGOVARTIZOAYXFHHJRQDTQZQVL,1-469-965-9906,2.0,0.0,M,100.0,786.0,U,Walgreen,406077.0
AZM14017,bsfeterzqbykfwticmwtuamakiwstfaqrpamsxsotlfopxonhpouedkfishy,Q,9.0,AZMBLTZCMSJJWTLPRV,,1.0,2.0,S,87.0,312.0,O,AutoNation,1148518.0
Jvd14018,BKVRCXOGHAXUPDIXUOVBKDBCXOJPEEQEIRBMLHTHNOCXD,h,1.0,Jvdfvzmehjuie,1-906-813-5785,4.0,0.0,D,28.0,516.0,R,TD Ameritrade,2978022.0
dvs14019,,,6.0,dvskuqmwsanghrvsbcbpq,1-150-277-8672,3.0,5.0,S,6.0,815.0,O,Safeway,3386526.0
RJR14020,Wlbdbekgdevlesmcunlgmexunlzcaohaigumrvjtvbtethlnayjuogrtd,r,2.0,RJRBWJLXOMWSQWXZRPVVJIGIRGTD,1-947-823-2014,0.0,1.0,U,100.0,401.0,,Jo Ann Stores,2198459.0
Fjj14021,agrblebilskksikkczhvxanajrwsqdaboddboputkuieaonxocvxcfystcqz,,5.0,Fjjoveokfaqrqmteykt,1-520-321-1202,,1.0,M,19.0,686.0,R,Total System Services,724120.0
Tvd14022,EJKBKCWOCWYDKAOQHHNBFIXXAZQTCOCADUEBBPVY,,8.0,Tvdcyhhf,1-175-222-8712,1.0,3.0,M,93.0,468.0,O,Granite Construction,2380553.0
ZEF14023,Jbadfpztaukvjjzydwxtkmbonknjrzmtjemfnbhmivmxcfmilegwjdkfjjxowknnssuugkdi,N,9.0,ZEFUSWFMSYDWZXCFQFOTUM,1-445-311-5146,0.0,5.0,W,87.0,668.0,O,Walgreen,129849.0
Xkr14024,Pmcuqgjnwfrzkoag,,6.0,Xkryt,1-544-663-5204,4.0,5.0,S,,519.0,O,Dover,1392765.0
WMN14025,XJDLRGCBQJDGEZYSDMVMRGZZMCDDGECSJCUMCEKYLUHQVNFPXZOSYWHFAWMXZSSOMZEBDPPPVVEF,,0.0,WMNATRFDRJQAIHTQIVSCSPJFJ,1-771-267-4658,3.0,4.0,D,50.0,696.0,O,Cablevision Systems,3350670.0
RJJ14026,Puvuzzytornbdblo,o,6.0,RJJWQW,1-337-071-5834,0.0,,W,78.0,739.0,O,Mylan,434759.0
Fek14027,lknpgukgkiwzrrtelfbhqndoaogltxzvsqicmzgxppeazvgcwtn,l,6.0,Fekymvuhjpgiavanzrjnbfhsvebwb,1-353-921-8281,1.0,2.0,M,30.0,417.0,R,General Cable,2719005.0
Wol14028,rwqtxbjyekrkeugounusoncibncyesliqkglkda,,2.0,Wolmkukyidsjptzulvpshgniaq,1-315-297-7863,4.0,3.0,M,91.0,808.0,O,Visteon,971708.0
QES14029,lrjwqfdqephrwzkekkfdgipiqxsvxgsafyjjgorckigbkuk,N,10.0,QESRCWPEAKLIFESFEZAWOS,1-693-318-9637,5.0,3.0,S,61.0,412.0,O,Caterpillar,2069735.0
GUB14030,Kdmxatiwedgitjxmejsrslgoda,,8.0,GUBGVOOFSQDCVF,1-974-947-9947,5.0,,U,3.0,686.0,R,Supervalu,32033.0
Gub14031,Hdvwlpseozhgbmjtsveezbzkaqwppjvqtxaprpjjgvtxufajjncpcwwrmggkskjui,,8.0,Gubijckvs,1-755-800-0848,3.0,4.0,S,,725.0,R,Valmont Industries,2429720.0
Lmj14032,Fjlbjrgkspecbsgsrlktvgxkalbweogqdml,F,2.0,Lmjquokvsblpf,1-041-664-8561,0.0,5.0,S,76.0,417.0,O,Univision Communications,1278288.0
Tob14033,Hmcogwzltjejlpj,E,7.0,Tobrqlldfg,1-646-533-4010,1.0,5.0,U,79.0,324.0,O,Briggs & Stratton,3842046.0
hrf14034,cgtdhnughfwiemofiswgzymnsrkyhtnhksmcqlaidgnsdkcvbfdkgjhdw,t,0.0,hrfbywjiqcr,1-802-083-5248,2.0,1.0,M,32.0,305.0,R,American Greetings,1856763.0
ICS14035,Wgeztvsesuanbiwmthvfqojuwxcuxrcsnetkalxkaihlbgdnhjvlgodxudt,Y,,ICSINFKSJCKBWVROXQP,1-249-508-1613,2.0,1.0,M,77.0,567.0,U,Omnicom Group,2880304.0
Jub14036,Lazbgmguxxxbncncwiflzdmduuuzlucxfgewffmbzouc,,10.0,Jubdnxksaciggsia,1-236-642-3891,4.0,4.0,U,33.0,322.0,O,,
Par14037,khzxguyakpxpynhuaibmlmgkvclaiddtmrkswpivjwjldkisgowcdpslxftqaquggsvvofuxtdbzjw,I,10.0,Parpd,1-676-946-3534,1.0,3.0,D,90.0,487.0,U,AMR,526135.0
OJO14038,Nldlfxkfffjwztplqnvuexdhrftdotu,,6.0,OJOHJVJODCSP,1-412-854-8284,1.0,3.0,U,55.0,723.0,O,URS,1728719.0
NOM14039,HWEWYIPKEJNQQZUVZNS,,2.0,NOMLQYLOIUBZUOAJT,1-678-785-5196,2.0,3.0,M,28.0,786.0,O,SunGard Data Systems,3017962.0
efr14040,Fvqbgpwsugkykyujbhcgqcyxstf,,4.0,efrxqpcyc,1-171-087-9699,2.0,0.0,U,11.0,815.0,O,Mirant,3206832.0
RHJ14041,Vzqqnirthopaoxinrffcjvejzyuimu,,3.0,RHJEP,1-945-359-2880,4.0,4.0,M,33.0,806.0,O,Regis,3429955.0
bzd14042,TKRMNMLPBPMNPWZINXMAGING,T,1.0,bzdzmircoohxqrwpnnj,1-867-030-9435,0.0,5.0,D,64.0,357.0,R,Eagle Rock Energy Partners,3946226.0
IUF14043,cmfblybdn,m,10.0,IUFTDCSVBSFTO,1-767-517-5645,3.0,2.0,W,100.0,443.0,O,Pacer International,2423280.0
Jli14044,Majstxln,W,1.0,Jliepmk,1-409-984-0277,1.0,3.0,U,13.0,771.0,O,Werner Enterprises,480727.0
Nwa14045,gveifmezjeegansjfxvthdpmsxeqyxhncwygccfruymhdoemjlmhimulvrgknussawrwdh,,6.0,Nwalzslesxrznzrninz,1-117-510-8229,2.0,5.0,W,91.0,478.0,O,Lennar,876048.0
Toq14046,Ijierekpzetiou,w,4.0,Toqgiruokinwctwvsm,1-952-132-2240,1.0,0.0,U,24.0,337.0,O,Thermo Fisher Scientific,
YCJ14047,,D,0.0,YCJBIOASEFWJCLXVVLOAWEFBEA,,0.0,1.0,U,100.0,,O,Domtar,3917478.0
ZLX14048,useam,Q,9.0,ZLXYXDHOSVFOXIYPDMPTWKRRGB,1-633-915-9888,3.0,3.0,D,68.0,482.0,O,ENSCO International,75862.0
Wav14049,BGKCBNOSNLQDACLNQWXWDMGNVFDXMZDPZCHCEXPMQBOGPPTYBNMABHQHRVHKZSBGDIEHURCHATBG,o,1.0,Wavtcdbwtztyjqhuqtgrjeajsote,1-882-035-4926,4.0,5.0,D,72.0,575.0,O,Harsco,2719402.0
Sfq14050,Gykube,u,4.0,Sfqdhmzpyqwuiobupkqyuscgq,1-237-516-0438,1.0,1.0,S,47.0,526.0,O,Rockwell Collins,
NMV14051,Hpdnvrnclvawawdpmmobkitmoeuicznvfblhwfpkjntteeoanq,,6.0,NMVVLA,1-509-341-1473,2.0,4.0,S,94.0,835.0,O,Johnson Controls,2701531.0
xup14052,joiboqc,,3.0,xupausveguvbdpecsyostncyxoma,,5.0,0.0,S,31.0,396.0,U,Phoenix,1955044.0
Xlq14053,KSUICMPYIFSZKMJOMZVLRNVMXYHHBYKLNREGHJS,,10.0,Xlqmqnowvtvhj,1-582-387-0906,0.0,1.0,M,42.0,695.0,O,Health Management Associates,3393889.0
yxo14054,Wforhlzlotivwnesmdcwgjldrcdnlufgyuutekxdmaftmhktowrdfsdthlhbdmxnvoitljcsw,,1.0,yxojzlue,1-878-362-7467,5.0,2.0,U,46.0,741.0,O,TravelCenters of America,342781.0
BGS14055,Kugnxhmhzqf,,1.0,BGSSSBBTTRJGZSUJ,1-707-426-2005,3.0,3.0,M,80.0,,U,Joy Global,2631258.0
Cky14056,TFQUCUPXYLWECDUPPNIPNFODMVPHREJPQTEQWRJNKKMLGYLCLKKKJGCRAVGYERTTXQQWIYVDUAGEDQ,,4.0,Ckyaxvcovaohhrkqfeq,1-165-121-1253,2.0,4.0,D,46.0,391.0,R,Paccar,627723.0
VND14057,Qihkceplatekrums,,4.0,VNDBLSWIVSEMMZCIWCZTGBNV,,3.0,5.0,S,43.0,,U,Celgene,1731121.0
oph14058,Gavqelegjnrfjrxdlmjwltwsraqxljudfuuvoocmzhvjbhzndpzifvntqeohxmeufivlkzajpxod,,8.0,ophbcikxuflpoyhcacjj,,1.0,4.0,D,64.0,598.0,O,Pilgrim's Pride,2684036.0
Fwu14059,Zbvxqvvlaaamlzocpbmdmvdmsgbwh,F,9.0,Fwuqnu,1-964-404-5864,1.0,2.0,S,91.0,435.0,O,Wesco International,2175391.0
WYU14060,,,3.0,WYUIRWOPDFGVSOHMRNILJOO,1-767-193-2118,4.0,4.0,M,43.0,551.0,O,Manpower,1648694.0
yho14061,Hxxgvweccfhiilwedoptjtezenreyhzjpztmmfurachcgsahznkbsrf,M,4.0,yhoqomjfxawtfzbdbmsmbn,,,0.0,W,35.0,634.0,O,Allegheny Energy,2982403.0
Oyd14062,Pyuyjkdztiuickquumctauljwjphprcxogvu,c,0.0,Oydmdylmpccbfofzqmmiuewf,1-022-122-1229,3.0,5.0,S,61.0,462.0,O,State Street Corp.,1429788.0
Zax14063,Fvrnkfyaodfmwpjc,,10.0,Zaxuhglefdovfmfkfupaermtzuusqs,1-629-959-4382,1.0,5.0,U,25.0,614.0,O,Ferro,2028752.0
Ney14064,Rggaoruwnasrrxzxmmo,,1.0,Neyirjcpijrvqiuxkwvhzix,1-886-943-3382,0.0,1.0,M,80.0,430.0,O,Black & Decker,3681997.0
DOZ14065,SCTFOENDVVU,D,0.0,DOZIHBQB,1-114-360-9928,1.0,0.0,U,93.0,401.0,U,Helmerich & Payne,3007487.0
gll14066,Qiektbzzy,,7.0,gllmdoxfvppzqjbzzsmkrxivjrtcci,1-632-437-7416,0.0,4.0,M,81.0,849.0,R,Total System Services,1681544.0
Ovr14067,Qknbwoaokjmcqvenqrwawsabhxyxbnp,Z,3.0,Ovrlpgmucvsdnmlgmakwe,1-793-673-2434,0.0,1.0,W,12.0,760.0,U,Exelon,3706841.0
svc14068,Hnrzofafqntmbhciqxnzawyitjipa,q,7.0,svcenckvazokhauar,1-909-248-7891,1.0,1.0,S,98.0,535.0,U,Advance Auto Parts,548016.0
TXP14069,ermyggmbbjj,i,,TXPQKDJNFZADICAQSV,1-854-865-6100,0.0,2.0,M,25.0,646.0,O,Allergan,2571364.0
