prospect_AgencyID,prospect_LastName,prospect_State,prospect_Phone,prospect_Country,prospect_OwnOrRentFlag,prospect_FirstName,prospect_PostalCode,prospect_AddressLine1,prospect_NumberChildren,prospect_AddressLine2,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
SVC13475,SVCDYUP,NV,1-473-506-3410,,O,suazpjqdav,NGIWK,xjpnhnjgyhmxnxenhudegmlcvfct,1.0,bthhrimsiuvaymktfdvwgvivcsknpxawhhjxrmahdurcznhnxqtnkfekyoyaksffxchxveltys,U,95.0,811.0,Mercury General,5.0,3352677.0
Jrk13476,Jrktrpahfgopgmkhrspjrsj,ND,1-544-797-1619,,O,Kdwml,Qpkzpdpuzjfm,Xlzcpwbhlcxugrkb,2.0,Lhimhslrcoulaagnwciebdueyrbioftsniwsopamyjujvycikevzsbbtpraltnfw,W,73.0,315.0,Marsh & McLennan,,2588787.0
fdu13477,fdumuaqmqoclpd,ME,1-689-680-0006,,O,Oldiwarljduiykmxpzko,EPAAC,QKSRREWKNODZXWWQELQVCTQOJXCQWNHXBGKSPIHISZDWHQCUCCCD,5.0,FZVSTCKAQKYZWNHZMUZLCVWDIEMGVZZYRCMMEHNTIT,S,42.0,487.0,Marathon Oil,8.0,1057130.0
EZU13478,EZURNGUKQRVSMEEQHJO,CO,1-162-496-2739,United States of America,O,Endqpbuanbyzzobifinuwcwyx,zwwme,LPCCBLWEQNMLMSO,,Shbtnzzrxxuygxlnejcenzzmfkkfhqxcsjaeagamldpsxcj,S,59.0,777.0,PC Connection,3.0,2378969.0
Jbd13479,Jbdnsqjgkovqhggedppprp,MN,1-486-955-5715,United States of America,R,Goixqdev,Xxwvjffwmejx,,3.0,gsfxxiafpanbdrsvzmnjgduzxiadkrfksmgwrtmbjaukpkfeewvpkxdvgouxjesqbdtqtmvqipzmpel,U,93.0,439.0,Marsh & McLennan,5.0,1829485.0
QJB13480,QJBNAOKQYFCKBQPCTSNNOSQBKXMU,NJ,1-494-238-6555,United States of America,R,Khthcjdatszrdyjfmjamxnpubiudu,Bkmkoursg,Ojugshxfbunbpuqgykrurlfcylbrgqrfmksgrwruckcrwpnjqbysrllivslyiaobwkpupovrvlsreuqc,2.0,dlsmvmueuzkfxprhhttd,U,5.0,576.0,Delta Air Lines,7.0,739478.0
Uuj13481,Uujrcemf,AK,1-586-441-2602,United States of America,O,Vdkcmodoxjrn,WHJIXDVVVS,Tmfigelrrvnmfsekrsznwbk,0.0,Nehfzgiugqnkrrckoiuojwuoarbqcxbcqpfvsqttetjpstqdhtyvpkfyccw,S,56.0,599.0,Bemis,5.0,891465.0
Gsp13482,Gsplxkqctylpylolslm,NC,1-733-849-4403,,U,NHHBHUJKC,VODCRWFG,Qktmsquwhpmefx,1.0,Tdcoqghrerqvvtrwivcirdvmoqph,M,76.0,837.0,Sanmina-SCI,2.0,166571.0
qhp13483,qhppllixlwtcpoooauyicjhed,CO,1-979-182-6216,Canada,O,Taqxqwgxksryxrssr,Qolecjav,Jcsudnvqpznkwwoswtspzavqfejivteouafbvixwhzcuasidgiftidofpyanxztpyxotdqacuqtilmg,2.0,Zjmzctuaezjoqgtimeugfdvakvwcncbhzwevlhohyeigurazdtehxmay,D,51.0,680.0,Goodyear Tire & Rubber,8.0,2872636.0
fjj13484,fjjsgaldcctjddxdh,MO,1-711-798-9515,,R,wiywwqullsgsmtaiailoyffqldt,NKOVUZQVYR,rnbtiefzkswsxompkqjpyrbvgwydehwdzdevgcyrkbdmjlxrtuxlkqzaag,1.0,Bwwnflcpdsyopeiswflqindifzpxslq,S,72.0,362.0,International Paper,8.0,2567551.0
Cel13485,Celzxcyrjih,IN,1-202-123-1049,United States of America,U,Xnpcisnqwxzmw,,FQUPDFVFSCXHMJORATTJEYYHEELRFBXKRBWYGTDZNPAMPPL,0.0,ghpdrybrtukksnzjgtatgyvinffdihaieopxmintvygrijgyaeheyvvjyjqijycmewelvzfy,U,13.0,471.0,Eastman Kodak,7.0,2602632.0
Yar13486,Yarnjefbkcdplvdocpjznriemhb,Quebec,1-483-768-4607,,R,Pjixvuomg,ideskroh,xocvoclnbslivwxfvdjzcuqhqhllmhqaugmtc,4.0,zplhzyjc,M,25.0,749.0,FMC Technologies,0.0,1070957.0
FVD13487,FVDFPQVWGACP,TX,1-633-034-0817,United States of America,O,Axoehzmnxqxzyc,Huhah,Xawmcbqqcqbroqsyfffxnfreihstlvgodsjavbelywjloci,0.0,ghojeblmgvfctpyzdthomw,M,32.0,,Analog Devices,5.0,3918351.0
dss13488,dssbv,KY,1-704-905-3378,United States of America,U,Btvvyvjjlcmwwkcgwmhbfrxkzkddwi,nyzcglcbnylm,,4.0,,W,,586.0,Hawaiian Electric Industries,6.0,2864164.0
wqv13489,wqvdctnqejjbpxquuhixej,RI,1-396-986-1220,Canada,R,Pvtdgzmiv,Pxndh,PKSYCQOZW,2.0,Vswhwnsfjipnibevwrotryrmpywenqktfxyqhuznpcvjuktswxirqtzjekhujudxhu,W,56.0,619.0,Bemis,1.0,1929674.0
Aax13490,Aaxadshdseyqrexilr,Prince Edward Island,1-807-531-0442,Canada,R,Vojyryeoilnmqtoooakwpcxchtwgt,Feggudp,QLYRRXWFPZSLJOBQEYZOURHNCUEJWGPWGZCYEHBJLM,4.0,Erwzfsfljjehglsjlecvwmohvxudveasshesbhadiocsrotxyxweikqlftmwstvjkixpltjyhgiqpj,M,68.0,498.0,Pool,7.0,1389537.0
Hyd13491,Hydwosczbhvrsquaauzfxqshbasmyk,AZ,1-802-942-1152,United States of America,O,ubqrtk,bwfttqhb,EYIKLYUXLXWDWCANYGTKJFEQIKQBRCCUAPGRRXHOQOUAHZHSGIQGDLDDDKEFYN,2.0,SROWS,S,37.0,651.0,American National Insurance,9.0,2921462.0
Nwm13492,Nwmvvkmvcvzotok,OR,1-680-129-8685,Canada,O,Qkkbxgirsq,cxeidb,ncsyopzkrhnktoxoyldnmt,2.0,Uewzmwkbtkuocpfpadmkcouavrbwutcowvw,U,96.0,484.0,Ametek,6.0,2908407.0
Mpy13493,Mpybauxvuwhwooakmmmfgmafvie,VT,1-572-232-4927,Canada,R,NVOBJM,Acqdijhcv,Shrbtxeaxqnjtzqcpiejksnblnldjdwfqokktsvnnysgexltfevbmpyxvtqaxaetambdmwvmaz,4.0,Jpltlfcqzwshxdpnmemuqkwuixdhnikupmtodjvwrcwpmeujmtalpjbvqqzglxarcogvvouedc,M,85.0,,Bob Evans Farms,,1406827.0
Ctv13494,Ctvfh,VT,1-056-861-0811,Canada,R,Dgvsaozaaqdqhoihlfjou,JZPUTM,uvqyowugmraiufinppvzofmplaynaakbtmzzfqrlcetooxfmpgmvlzctnixxxxa,3.0,Zlzekejycvy,,60.0,841.0,Carpenter Technology,6.0,
SZN13495,SZNSUKZYNAWMGGUZPX,Newfoundland,1-042-100-4933,United States of America,O,jxtuqxwtiq,LBHOPALEFY,Fxaeghvdomawcvvfeekyonucptbegzmozxobdjfwsolkfbigoafike,3.0,AHCJTABBQNQFMBJZPAJQXYAVINLXNFKNWRSWLRRTKVMCKTFVJELBJVKMPI,D,96.0,319.0,Watson Wyatt Worldwide,10.0,1518821.0
Jiz13496,Jiztrc,Alberta,1-125-604-4438,United States of America,O,EMTBEJXRJWPFNGRCEVNFHLCHN,plcqfspxjs,Wtalksicvvautsrgtegbmniiiwimnte,5.0,Acsjtopljgalnvunddclowxmrfsysxpbwizxmu,S,65.0,718.0,Abbott Laboratories,6.0,
DLT13497,DLTQTYMWLRFI,Newfoundland,1-941-703-3634,United States of America,O,Gqhgpicweeruclshg,vfmezgb,Eamsoinjwbvyjweahyajlmrbzzfgjfkeomwvmsjbelpbiqf,5.0,WLLUNVJZMPQSYT,S,0.0,506.0,Emerson Electric,7.0,1650458.0
kik13498,kikcmvjew,TN,1-628-769-0512,Canada,O,UAKGHCFFKLGFQVUUEDVOCYQQOXJFZ,ASWVZB,WPKLBUTQNQBS,0.0,pvjuqmjcnlengbicvuygkukbwhkrdoogisod,S,97.0,833.0,Host Hotels & Resorts,5.0,707359.0
Ttk13499,Ttktfuildblyxzc,WY,1-745-587-8470,United States of America,O,Ofdrgysgb,Njvwqm,Rajthwqcivphfsjacdrlgiadgjjl,4.0,dlxuspxcxbkwtscemdohofx,D,61.0,,Northeast Utilities,2.0,1761663.0
lsm13500,lsmnphahoubidmgczfw,OR,1-394-919-0688,United States of America,O,jlnrpnxxqayzobfw,vxrcrftpjvkp,Bfbwoomkrzkududbpspjlruborxkaqbedcequdvuerlq,1.0,wmbtg,W,58.0,766.0,Dillard's,2.0,3543735.0
Lxd13501,Lxdctcnplohusgddkmvswdmyaod,SD,1-522-103-3086,Canada,O,FNQEXZCLGZYDEPDRVFVJSTTQPDPQG,Qfshbkl,Clsqwhftjjadxitrpciwqjrbvbeiuiizwpcodizfdwfwwsvbksfakwfzjfztys,4.0,Xquruioalwchwrggeayzdegratrtfoob,S,7.0,844.0,Pilgrim's Pride,1.0,3895099.0
OCN13502,OCNRFIWRDOON,CO,1-178-650-8044,Canada,O,TGAEWBOTAFFGEFHPQFPVSB,IYRRRHADAHEG,Cmcmqazvwaufgvy,5.0,lwhcxipfftfqxbxuppqnkudzudooxfisvsshriipovd,M,73.0,320.0,Comcast,4.0,845840.0
WBV13503,WBVFRJHHMH,OR,,,O,ZWRSEQJHAFDFYQQARLFGECFEGCSCAF,Eijmyni,Eurtfneelbftpcqsiclgqrggfirdrmajowycrzmlntlpyggwuhmelyzkphbbqzrzgylhrhycrzbjlfha,1.0,Gnkgohnilgrcwdfmlruwpxwjgpeiptkxwmat,U,18.0,485.0,Procter & Gamble,3.0,1872635.0
nyd13504,nydbjbkjixh,Manitoba,1-083-498-3822,United States of America,O,IEOPBLLNIRIRLLNCQAD,cqifznhdhv,Bvqroumjgiapzyharllligxicatvskm,1.0,Znhpgkolksvnbvtajnrhaofamzntqyihsqukexjtxjdwpqhoplnxtec,S,83.0,745.0,Brown-Forman,7.0,1884289.0
ITV13505,ITVTXUPU,KS,1-539-508-4697,United States of America,O,Glgajofrqhnloirywrnebebddqp,Pceuhryfv,SENWLLJFFMFBPVHAHEDMLCKWXOZ,2.0,utpefcnwpohhuapfibkrgttg,M,5.0,730.0,Whole Foods Market,8.0,3866617.0
Fes13506,Fesfxrhxbtie,NM,1-586-699-5726,United States of America,O,YCYYIKLMPT,aaaqukcicdjf,Pvgxkouyvzb,0.0,,M,23.0,662.0,Pitney Bowes,5.0,3888621.0
Jbi13507,Jbiwziuoctkx,VT,1-060-166-8883,United States of America,O,lygmlactm,Ephesijxz,Lrnnijl,2.0,Vchqeexmoiodautgtzi,M,94.0,833.0,Mattel,1.0,2039174.0
lbw13508,lbwfhrdmgugil,CO,1-060-342-9196,United States of America,O,Syhrbqvejyzvyiuwunglbktwh,Ewrxriqfymhu,,0.0,gafrsbglshrvsekaddsic,M,20.0,358.0,Lennar,4.0,1357803.0
GSN13509,GSNSOCKC,NV,1-482-082-6130,United States of America,U,Vncrtgbvhtchbpl,Lvchwvnvdkan,nieblkcogyeegxyuftnl,3.0,Epjmbpevlcjfyeneabkfonlohebfeopnzfgxuybitipwfbnb,S,90.0,511.0,Sherwin-Williams,4.0,778633.0
Qeu13510,Qeunziuhsqwphwrbt,CT,,United States of America,O,VYLJKSFBSW,asmdjo,Fkzhwychbeqioyercapozzmqeebezcueanjbgkgsjrujlyejmqmbevgerjsqjqmm,5.0,xcjtpbdlwqcpaifiuzflkykqyrexbovahtddxveyjqtnnkzoxwcjkjmfijwojubzwaqglroztycggoy,U,35.0,513.0,Masco,7.0,2728861.0
adw13511,adwcrpqmartcxyqixnsow,AZ,,United States of America,O,Dwqluegvgefwuzvgfpyifohfv,wpjnwskmh,KIVOBHCCBJRJMXPJNLHQMQAKGGXDLBXTVOYNUSXJKNZJSTNNPHUZYMVKAJWGEKBOJAWFTDA,3.0,Brakalldljgewudrgjcijwsplfwsilohkxceqeqkh,M,29.0,689.0,3M,2.0,3806206.0
WUE13512,WUENSJHTEASJVIMXZ,AK,1-090-245-7095,United States of America,O,Kcqmlrglauu,ylbkokn,PXKBOBPVKVSXUJJXHHXUBLCHEYYHMHNQBGSWHFIDMFDEESSBRAMEPXVCCHBWB,2.0,Kryjjswfnongixyoehrylhkllywlgpzjgktqllrvjasknwerkhekckevjhjflcgrpqhfxbn,U,10.0,799.0,AMR,4.0,2431184.0
Gpq13513,Gpqidedjo,British Columbia,1-260-375-1481,Canada,O,Nijpngarmxkrzgmmo,znlpzzt,Rmmazbvkdppxhddkeygebpxdpibmxmjobjnkkqdpvcsfpjdrumjwbgbarljfjmclwzrmcm,4.0,rlwzgpxjumbyqdxckprrramjtknz,U,17.0,678.0,Radian Group,5.0,2941410.0
Vyt13514,Vytiy,MI,1-432-120-0459,United States of America,,SQDCWRPYDBKYDHTKISCCQJPRY,Vawwyebm,Jolvjbrtcsethgnzgyhewbrkzxhrdzxvufnsehutvfinkhatalawdttguzrjoliohnoypcikkjcrwcpj,3.0,Cmqfdjvwqquahvcflzyojjxqnzfvgmharkpfjjjokvwtzke,D,14.0,666.0,ArvinMeritor,3.0,84480.0
yls13515,ylstzdexzsqu,ID,1-255-382-8281,United States of America,R,dsbgnycgycnleybmbs,Cyhsq,BWUPCWTLEHKLYPGMDWMKFAEHNSKGOPUHVYKMAVSKYXVNLQYWTELIEBU,2.0,ooajbyxvvuxlepcbmt,M,98.0,354.0,,6.0,2939892.0
dca13516,dcavdgrqmgxyugifo,CT,,United States of America,O,QPTGNOAVMURLEURGD,Vzjuylpcjap,Lxabxteyjjlidkaqvejolgsjctgfeehcqhadqcayifqldvimh,3.0,iicvlyjmfyzvwbvotpsetdfg,M,7.0,442.0,Bon-Ton Stores,4.0,1141828.0
OGA13517,OGAUVSRATGUNZ,IA,1-950-497-0045,United States of America,O,Msbpxmu,kucjerinwr,cvevebpyzjjccjriyfcq,0.0,Lgkgispjqeksxzjhzlabrzkaitbpqvoepkvfuxxuetcsywnvrjppdotepkuswdmpszqnjreeisvicipd,M,92.0,808.0,Autodesk,8.0,
Ubt13518,Ubtvyvkeoahhmmdkrlrawzjvuxxb,Ontario,1-550-617-0258,United States of America,O,Yatljsjptbpzcczpuqtmusgghvli,Rgznd,Aweskwrywrcvaawatmjnplxwwlugagifcncwagjvkyzthifpgkljdmfnlknbggwuwrovjrqtelhzrghw,5.0,Nklvqobmtdkvjopycxicicl,S,59.0,615.0,Devon Energy,3.0,1032884.0
Ckh13519,Ckhkssmqp,LA,1-424-372-1915,Canada,,oztvqugevleo,Siwyahkebnl,pthlzndkcoortgsjjcjxqvanybfgdbballaqwbvngcacmltdvpy,2.0,FQTKSFQOWSBCJRXFLBYM,M,98.0,672.0,Airgas,5.0,2677195.0
VEX13520,VEXVKYRHCJSLOCWKVTQKEZXS,MO,1-539-511-6100,,O,Ikbil,qjujuysmezz,yjqmmuucqappabmsdqibviaelyziutdkalsdzdplubmhmefedwjkimcdffkiwqpkhqgtbhswo,1.0,Yxwfwbubbvscaeejeudwarcohwvjoxryivsbrdqumilbkdl,M,45.0,371.0,Curtiss-Wright,6.0,2533105.0
Wzn13521,Wznermsgev,AZ,1-287-973-8395,United States of America,O,Dcakzorrashvuiizqzwwov,Yvncplr,IXVKRGDBZMMBUBEDXNPCMIWPBCPXFQBBMQGYRXRUNNTYQMPHNSXGKUCOOAAB,5.0,aqomtjjebejarumksnfxpukdlqpi,,8.0,463.0,Newfield Exploration,3.0,3216748.0
Bqa13522,Bqavqulgmfjzdkxsrzn,NV,1-062-872-4901,United States of America,O,pbfbacoikwtnnmphdfamhca,fwvsviiflg,DDHIRJEYEKNQYSRVCPMYULZWRVMYFITVJPJ,2.0,yimyhqxqvdiawzelyfymwdvkncpgcwkiuvkhvhukqwathwpakidnosfjdauw,S,23.0,679.0,Avon Products,2.0,1104090.0
ovv13523,ovvuts,MT,1-945-561-4162,United States of America,O,FVYOGNGLIBIITOYNTWPROOTCMYSKI,Owkmltdgc,XHVDEJDFDWKIIGZOUSPJSRTO,5.0,mxwhsylcrrliuueahmmjulvpuvvjcnpvogxhizqmxrn,M,46.0,547.0,Entergy,4.0,2997988.0
Qvs13524,Qvshd,NY,1-879-587-3035,Canada,O,wgmfbfvgz,zlboyxxyksva,Tljgxvlusdtddrdataq,4.0,Fojaufqdbaejhnehsnvvvvrvtlbrstjwckoldnvfhgnptbmdglbfgykdzizkmq,D,86.0,,R.H. Donnelley,8.0,2056015.0
Rec13525,Recvzwrdbjmnywklnrzaxqifr,VA,1-929-518-4038,Canada,O,Azprjnikfbfgepdh,IDCQCI,VHYBJYWLRSOVVNIKIOGYQIRVJFCDWDOHXOOOWPKWTU,5.0,Pytrmebhwcggyyifxjawnuoiwhqmwrubbdnekvwqoaaivzgftgoocmsfc,D,,,NRG Energy,10.0,3379610.0
TVD13526,TVDWPIGYG,MI,1-692-509-7098,United States of America,O,wnreqa,LHMCUBCQ,pbixxaskycccdfnqceqkfrvxrgwedklckle,5.0,zpnwchqqswacmyqqgceuviluyqf,U,5.0,747.0,BorgWarner,8.0,3482102.0
CHF13527,CHFBDYYRPKSPCUNCXNA,IN,1-967-105-3945,,R,Mbiasqgnpfdvjblogyiijsggzwiwa,adouhiw,,4.0,,U,95.0,599.0,Coca-Cola Enterprises,6.0,358575.0
MOY13528,MOYPODXAPACLRMLHOGDI,AZ,1-667-479-9813,United States of America,O,Dbqnk,,CHBBFFHELRGCEARE,3.0,Rhpdrqzqqxlxg,M,26.0,365.0,National Oilwell Varco,9.0,2967131.0
TAR13529,TARLOMXMO,NH,1-213-458-6341,United States of America,R,CQBIRDNXPSAFAHEWNOEITQCLVIGUXX,jrgpoapi,ftnmgmwoqmen,0.0,Aoofjndaqbizmcsljpkgixhqisxwkklioiqwopxpddbzbviakrkrst,U,,,Pantry,2.0,3932625.0
qop13530,qopepygpmpbwvuwvosszf,AR,1-976-099-9461,Canada,O,LWGGNZKCBGKWIDDXXYRXOQIH,Anhvoayrgpqx,Wpsnllshbndxeymwievswsnnlnvdiacbqifnroesjkfjbxbuzasjkdnpjrgasnslqvtxbhfqwffrz,1.0,bkqeoeerkvacnalkwcfphoeotpnxrravcrhkubqsjgertjuypgmjzrxsyzjcickpvyc,M,23.0,766.0,Tyson Foods,9.0,455996.0
Own13531,Owncrvcmvmsrcojetcejhijxeexvqu,MD,1-141-754-1368,Canada,R,TUDHTTDZHPBELRHMDWDWV,,Ipngkvgmfcnrlykbgwoclswgj,5.0,Zkmistmhcrdzerumuatvnetbruwfvwufagiuputowepnhaliuxtjovsknawpbeivoiixubk,S,40.0,425.0,Itron,10.0,241123.0
lwh13532,lwhmwryacaoppylpgnrbnons,Prince Edward Island,1-241-825-2620,United States of America,O,hndfbbwscmtadhyvpstaebzkmbeau,Xttxfitifhh,Ayukjevdwkcstcehjpdicntbcnlvlscgspb,,QEUYMPCGTVKKAFCQJVKDNWKCEKPNLGNYQGIVBLCUDXVBHQQLFFQACBDLIMXLTVY,S,39.0,430.0,GameStop,5.0,2259225.0
lap13533,lapeixhmyqdedhmcawotdatvk,Saskatchewan,1-200-793-3762,United States of America,O,Vhraomrssvmrujk,Lkavelvbhlom,gsxlrxtw,0.0,Imroofcmbgflaqenvjgohweqnpfwdsyrzpqbhknxldjon,U,18.0,479.0,McKesson,10.0,2305714.0
Tjs13534,Tjszpopdehm,KY,1-048-377-3380,United States of America,O,LXJQYTVRMAYSLUNW,LFXRLVTHFI,Yekdgxvgibdogaqrzcigaqyfleoatnmetteojpyiyoafwuicwfbznwvmhqzuzshrjocdlyrduq,0.0,Gktwtjpzjhdfbgyuwacdvmpflvyurrdoozbhwg,U,2.0,674.0,Equifax,2.0,3060058.0
gzi13535,gzihglizjpboridkktombgzseaais,FL,1-447-707-7030,United States of America,O,VLURVGGXWAPR,Qvjttqwx,Uzxuwpbdbeylpfbdcwggxqxvpzyhrjfvckrdormtahtaylwpwgyporbovlwueaizktmewhpobyjnb,0.0,URSKQXJE,M,64.0,416.0,Ryder System,9.0,
TRJ13536,TRJNHVSFWSINXVBCJFTMQKBJJZ,HI,1-164-892-7234,Canada,O,Leepcxjpkrwrfudvvlnl,Xhqlrml,DWWPA,4.0,vffimokbjpjozsdiobscfzynrqhykafthxvdxgxltydxwijxaeugtngtldkaiswpulpmqgbqpz,U,,826.0,Air Products & Chemicals,8.0,2762973.0
Yju13537,Yjuwegtpqukyhkxqducoselpscfh,NC,1-083-422-1085,United States of America,U,XOMLJXXZQHWKUQTAXFKAOZSCH,,Cvixcxzyrinzxejqypjlpnoy,0.0,mralelxvthpxigzxeadnotmmjsnrnhj,,89.0,491.0,FreeportMcMoRan Copper & Gold,6.0,550058.0
Gbn13538,Gbnvfajrwsssrv,VT,1-836-001-3798,Canada,,IAQHULVEFLMIQAEROKNPUT,Cvvftodwwvb,kfslubzduipliebhtcj,3.0,Keqoubcvxucllczqh,U,30.0,698.0,Rent A Center,10.0,3313252.0
wje13539,wjemthzytqrqftyatgvqgbyrxv,Newfoundland,1-500-261-4234,United States of America,O,ruqzzfjwe,EMKGPTROKXF,Nhkxqwxlnnlfivrpyxlghpwewokdglbaohqkqmdodrtcukakhswhlmhyxxbwnb,5.0,Vhzkjhedbqtgxoxsibqrmvsrcaczvzioxyowrlntvfvad,M,75.0,736.0,Host Hotels & Resorts,9.0,604063.0
Eqf13540,Eqflhosuzxzimhfxiggugjhtgyhwk,Newfoundland,1-368-532-0597,United States of America,O,ijyjadxwuunoybsvdgfwosoafqgq,vspme,Shglqoouriwtprkewcluwcdnteigbvfouxwhnm,1.0,Fqthyehqspkrznrmrssusoptuijxtyqdbpbpuwjztocxrkietkznmuxlijybjkutlogdoywgml,M,84.0,426.0,Covance,0.0,785438.0
rmv13541,rmvtefi,SD,1-594-327-6421,,O,Udxhkt,Mzifskbayb,uoixroihztbmsbokaibwdxcudjdykcsaftgpnldmigcc,1.0,HMDOVYYPKBWJWYVDXDRNGHBYNAQNSPMEPWZIQGLSWAGWWXBDHMCOUSLIYAQAYOYWHE,S,73.0,421.0,Flowserve,3.0,1346098.0
twq13542,twqgwktaeupwfldtkuepixavpjxl,NH,1-202-267-5345,United States of America,O,Polsgtucvygxlikpaxziwn,wwvjmkcyxy,ZEPRDC,2.0,Wdapkblhptrkvomwwrhlcfdwvblnihoswduiabfnfaeycgkxykhftcxpxrconqxojhligvjghuxmo,M,43.0,421.0,Temple-Inland,6.0,1725564.0
Wto13543,Wtoxsiflfexfaupvc,New Brunswick,1-306-474-6135,Canada,O,Ktikmc,Mdmkwgc,Cpsspzmnrhridpuneisrduxfyhznkmremmseryqdjvdz,3.0,Znfmgsibiwwqcvlkxuknlqclgsduhtgwjztdwfpqi,M,89.0,668.0,Procter & Gamble,10.0,473541.0
Opi13544,Opiqikrcjqwkxgzsdmaudolgt,SD,1-429-837-6223,United States of America,O,AFSTKVDIABICCMGCDQTFYRQUA,,Nkxbmnxydzzdxngpz,4.0,ZCXGPINPLNVYMZMQSXPNYNRCVIBWIFPYOWCARKTLNALMVGZGKED,M,83.0,385.0,Diebold,0.0,2944042.0
Bth13545,Bthniazlkcbtybdbf,PA,1-558-657-5664,United States of America,O,Ogvewbzcojokaimoj,Tppxxjslgbdu,sjxcryjlvizjxjckvhqqrnohakklbnrjkruoxppoxpjksenmbkyfzmsindmptwgawbaekzvaknnwkndu,,rqtjdchiudnuchvmoxukzoyzbmhtzlihbydanifrusvshysnlnbfoueutmgforkuyphudxpzeormdj,M,13.0,365.0,,1.0,3344240.0
Sqt13546,Sqttwdrbsczsmycnbswlaiuom,WI,1-467-726-0174,United States of America,R,UZBTYYXRMP,cvenjdkqrgoh,EPXNBTKCRVVCOORLIIXLHWADBRNDIVMFACYWODJPHWLHKEYBKT,3.0,PMTHZGDCCKTMYCPQNPADRHL,M,68.0,322.0,Cimarex Energy,4.0,3841833.0
Ioo13547,Ioouaflmrhcehotzqqeczicxbb,VA,1-279-265-9559,United States of America,U,imencxf,Normrf,lrykzrvdcsihgjsgstlqandjvmgooxyoj,5.0,bgpmtizflntgrfp,U,56.0,312.0,Deere,2.0,149715.0
Div13548,Divqujoejlpwthraq,WY,1-349-947-7813,,O,KYCHGMDSKKAJCHYOGM,Sqwjs,ZVTSTSZDSVKAKAZHDHZZRQPMDANJVKBWGKKYTIUHNEOEE,4.0,Qeezdeyquhdjfkdwjvlmeroekgftmdacfwupkuoqgktnwkaojlzvfymjouapky,U,66.0,349.0,Northeast Utilities,3.0,3414188.0
TIR13549,TIRBTSVZQTIVWUFHPLI,AL,1-287-259-1073,Canada,O,Cfanils,Iedvhwnpplvu,Ujcvtecjzkincjxcrptzqyghqtogbgvxohuyyobsl,4.0,Ozxxnffvtmwpwubvngjlezfo,S,51.0,766.0,OfficeMax,6.0,3470304.0
Tuw13550,Tuwufotrlterjwlkinieuhdg,IL,1-231-908-3245,United States of America,R,Quemp,Caclqoh,ZYSPPTFOHDXJD,3.0,VOXGSDXFNWDEZUFFFCBPBSSKYWFBRQGGOCKOBGRDJIPZAMQLXCCJJNXNGKMSOSWIALBRKAGAPLZB,D,77.0,301.0,Chubb,10.0,114133.0
MYN13551,MYNRGJATAVQGPPGINVNAVL,WY,1-430-767-7716,United States of America,R,Tbpqtkcqifwxyzdchunmbpq,HDKRFYJY,ahrgz,0.0,QKNUQGCBKYSTIARAUJ,S,41.0,458.0,Illinois Tool Works,,42894.0
HIE13552,HIEUWEHHXLWSVEYNYIGJSAVPRKA,ID,1-590-245-1742,United States of America,O,Xsfcxyokiaeoesfa,YAQTRS,Mnrjwooosxewlirlbkgarnnmdcgsedfunvdxocjnrumhbncxdnxjptckcjgxrhecitutkdy,4.0,MTFUXJQP,M,41.0,838.0,Enersys,5.0,1558114.0
Wuy13553,Wuyjvgeijesvqkdwmzbvbplciv,IA,1-298-954-5155,United States of America,O,SUHUYYUCGA,MOMCA,,1.0,sahpqvzfvksmxnoamizuxvcbreszvjxlsxgphjatnawgkbt,S,27.0,547.0,Allegheny Technologies,10.0,478978.0
SRR13554,SRRYOAZAKORGFEBQKALAYIUTUGFP,MI,1-558-311-7952,,O,itdcdbygdqmrpbeyez,Hzmphqfmvqr,Tfudumasizz,5.0,VEKOCKMTUMXIAZHQYQJCSJVFTTXNLCQNXOM,M,88.0,790.0,Pep Boys,,1788946.0
Tsq13555,Tsqbcorjipekvoxns,MI,,United States of America,O,Rzgltwdhoxf,XIBHBOEFK,Geqwgdllkwajhtqxfmiowtlbpunhjhrufbwsqsmjshageapqbkj,0.0,Fxidyykglhuolddjolnjkjnmgpnkuhjbftojgpfgkiljfyefsmpcgjtfs,M,65.0,,,0.0,508867.0
XDY13556,XDYQQIBJTQKWVFEUENTCWAQVQB,NJ,1-264-464-5764,United States of America,R,sodffzhz,qjuvwcs,ylfbiivypgycahzawkcmvafetuxdmxxyfhvswvkmtmujuksdojrktjvttjhga,5.0,MQECOFMGZWNSVRIKUM,M,44.0,689.0,Texas Instruments,2.0,2770270.0
VRU13557,VRUZWBVBCFWSUZ,MI,1-013-653-4542,United States of America,O,Lqfge,Efjoqszkp,AJPTESMCHSGBGPTELTYNAVROBQETCRL,4.0,htxwdfygmuabtdthgyrucasdrbeeuv,M,19.0,677.0,Rock-Tenn,8.0,2283610.0
BUP13558,BUPNDTUKYLQFUSEZNNATJZWHSU,TX,1-621-819-1523,United States of America,O,GPTJUATC,axaniaozkn,Nkeevqrryfwoepshghgudyqpkzldommszdkiaobodqtowtcipvqshhsekoggntn,2.0,GBATIXKPHXRMFTZJ,M,42.0,394.0,AbitibiBowater,9.0,2467991.0
