AgencyID,Country,Age,Gender,Phone,Employer,State,NumberCreditCards,MiddleInitial,MaritalStatus,NumberCars,LastName,FirstName,AddressLine1,AddressLine2,PostalCode
JMT13142,United States of America,,,1-041-447-3895,Burlington Coat Factory,Quebec,8.0,C,S,1.0,JMTPB,Dbuadgxaossztuhqnstfkyulhtf,SSTHVHUFHJFDVLCEJZMMGDGNGCVMQAPSMNLTXPAPGVOAANEALUNFW,DLMXXVKUBZYRTRGUORGXAZCNAZT,Edyoegdmn
CKL13143,Canada,0.0,F,1-918-632-9680,Mirant,TX,3.0,z,S,1.0,CKLJZLTMRIRKX,yyjctjjbozcdn,siqxafzbibrfr,BZZBHJAECBGGKVJNXPAECHHSDLNZNIITGZPHIMUMSDPFHIDKHLTGOQNOJCANGMBWGA,Ihcjs
fzz13144,United States of America,25.0,,1-447-604-1078,HCA,Prince Edward Island,3.0,,M,2.0,fzzkvzzoojibbpgfibwvbrimkoonu,POWNWQWFNXSMNJBFOXGOAXMUN,HCXXLCIPIHF,CDDPFTLWYBGV,Cjoamaah
Qvt13145,United States of America,66.0,M,1-532-367-1459,SPX,MD,7.0,,U,1.0,Qvtytrhozjfkoevgmgen,Fnauxwllvwsmoaen,,Pwciltylwazavplrxokozlzdekzfhhiugqcoofobownqrcbpqhmvhig,mnteozojhc
Uoz13146,United States of America,12.0,,1-895-442-3524,AbitibiBowater,NC,6.0,,U,4.0,Uozlasrwfuh,Cougcewiqsalrpntfwkcxrws,Ycxyiveusktabettfb,Lxgubkbryopratihffebwvqrpshxrzhgapwijfmujmwtpwgpbvyvqqgpyovaezocpses,Cjsvrk
Nyx13147,,80.0,f,1-507-531-9607,Leap Wireless International,ME,4.0,H,M,3.0,Nyxyu,gosaevgdhkxuzc,Klglgsxzmuvwpigiagajsawaxlpshuim,ULHCDIUYJNSADJPRUGFSKME,KCDGKONL
khf13148,United States of America,58.0,,1-070-137-2823,Catalyst Health Solutions,Prince Edward Island,7.0,,D,0.0,khfcclqtdp,Pxpllfojthvbgbjnozpodxktaxn,Lqslaxksucdnjf,Liecygvrlicoipuibnyjwhzgkbpasjderjxp,kpezlvxdmhbi
czd13149,United States of America,2.0,M,1-020-488-5784,Gap,WI,3.0,,U,5.0,czdbseclnwaviuruuu,XNWLPOQCCLRZSTGXAAXEWOHJQXH,,Ucovjglsaxsqwjkddnok,Cazhysc
hfm13150,United States of America,23.0,f,1-126-104-1233,Arrow Electronics,Alberta,8.0,,S,0.0,hfmxw,Klbirievqxlxymozpgs,ejzflhpofdipbmpgqbvsgwbofywdtohpw,,Aitcrllzf
Msh13151,Canada,47.0,,1-176-125-6120,Mettler-Toledo International,LA,8.0,R,M,0.0,Mshrbm,AZSJGQHXOC,xldemsqpknjakkkmfqpzdylvgfyvveogwzyfrcsbmn,pnvkuzmbgavbo,Wnmalzkqoda
SPS13152,United States of America,85.0,,1-487-456-9098,Genuine Parts,UT,2.0,,S,1.0,SPSBLFQRXNCWMMVJCN,vvydmmo,XRDOEMDLCKAJSTYCDLDCSNASMCIRSQDESJKRNWISLDDIHDKSMVYGYNHWGCVWZYUIT,cerrgv,Dhbejp
Jct13153,United States of America,98.0,,1-028-952-0223,AGL Resources,UT,6.0,,M,5.0,Jctoyehv,acwgypgahdwpbmgpsaevcnbgbietee,DHTEQZTXB,Gfbri,Xtwyduojlk
Tdf13154,United States of America,23.0,m,1-397-809-3362,Dynegy,AK,0.0,,,,Tdfbxnoiaylclhnmkrocog,KZCKOOJQSTGHXOLQJCAZOYOYSSPREZ,Cintkpgcjbfzslrjfdsrfiawvbcejkrdupiaru,Fgpeakcykgigvumixcupeupsomwnktjdrmslhskuqsief,QCCTIJMJCKNP
Idt13155,United States of America,59.0,F,1-841-823-5611,Lincoln National,Quebec,9.0,N,S,1.0,Idtofjjxhnbp,vyaxro,puggwskqikqxuhagmwrjzfvzweycywbnhrhfclhfg,Nvnzkjychcbjcrytglxaknnq,Eddfqus
URM13156,United States of America,34.0,,1-632-453-5299,KeyCorp,NY,5.0,,M,2.0,URMPE,Djkcwykkudmopvbqbuqy,vqkvwrxbowoiwvmwtdmqwv,Lkmkmj,yfoieby
Jix13157,United States of America,50.0,m,1-005-725-2450,Gannett,OH,5.0,C,W,5.0,Jixplmlzikefj,lqzaadpggmujbhmglupotmvfwnwp,tiwzrbfvccngdtsstcneddvfoaahumunhafsuhukavwyerqsbamqjihxqpikpapqmkqvws,FUZCOMKHOXUISEAVXMDQBNLMPWJBLSWANUVRJCFFSOFGZSICPMCJLOTAAEXKEUZXUQQMRRBBBWAXLF,
Fqq13158,United States of America,70.0,,1-499-958-6947,Timken,CO,6.0,,M,4.0,Fqqaepmhnqwtm,EQRZHZBWC,YUDMDEPNEAHUOXUBCTCMEBSXHPSKBTIGASMZQEBRDWUJWL,Nxmompjjedasaiwpytyxsdmrwhhgpwgkkfqsersnfswnwcsjmv,Xwdmfg
YPA13159,United States of America,50.0,F,1-529-968-4801,Eaton,NY,5.0,,U,,YPAJJMZXDKVVJJOYVYH,DKTQYMQTQDUHSRKGBZTLKHWJR,Itqipyltwirsipzccfpitpfwjrxcxgewbgkgscgwaomzdlxmbsktghvxfbovuqpuqrgacbkladjq,,AKXSKGTURU
VGT13160,United States of America,89.0,,1-303-796-1794,Automatic Data Processing,Quebec,,W,U,0.0,VGTKPCNESMMFOMRBHR,KJNGLKIJUZHCCAQNX,Fbmrajjmldqasqcukohkqdglnkkfrpugfqsseypmtfpdorwzupupzikl,ilofprlnxmrpqrfsukaumyvlvgrspyzpqxgolcfvhkcctohvzzuvlzvhvmbfuvygid,ujoeaf
Zux13161,Canada,6.0,,1-331-977-6905,Advanced Micro Devices,PA,8.0,,S,,Zuxkxmn,Pgnxt,Pholxmyni,Rcxohresetkdizzlikxfapueyulvbfgehxvplobnqtsocmzjscoeaypsqy,
LKY13162,United States of America,2.0,,1-780-085-9667,Roper Industries,AL,0.0,,M,5.0,LKYXJOSNFGGNOEAXOPKKEXG,Pxfazs,,LWAMIAEVCUXKHWT,ZDRWPOURKX
KYD13163,United States of America,21.0,M,1-743-026-4462,American Eagle Outfitters,AL,0.0,,M,2.0,KYDKRWITUSTGUNWWHINORCMW,Ikpqdbnvhlwqfnfhbcm,NWBVEGEILYLIPUGFYOUWVVSFBJFROPMVFMVFPHDQGCOIVYHLDCTTNNYEUWWE,qcltvwkrfgsgygnhijdstlzgerffhhhqxecxaehmwvpjdt,xaiohpkqieag
Fkv13164,United States of America,14.0,,1-231-647-9420,Walt Disney,KY,10.0,,U,4.0,Fkvbsmxcrsdjrrllyxfskg,Cgulogc,srkfergsqwtobqabtdjxevmrlqtdewzwxlfvxnkhevpewoymduojg,Wyzktekcjhajntzkgtwjpekrcmtnwxvmyiqvdengxbrmhihvrsmdftfrhfpduvesykudjbnesmhwrd,Rdwzjwidofao
tjg13165,United States of America,28.0,,1-940-246-7026,Target,AZ,6.0,,M,1.0,tjgcthmyua,JBJNBMADPVGAURIKSOQGRFTRV,ravqrqsilcncnejsltrqnh,lqirngozmb,NWNJPNAU
OCT13166,United States of America,60.0,M,,CH2M Hill,ID,9.0,,S,2.0,OCTOZPRYCTPMLKC,hutbxqcivgpqhcztaljkkblxoh,Hmwkhsfiucahemxxd,cnnbfw,Wmosemieeka
Ods13167,,66.0,f,1-848-485-3473,Genzyme,RI,4.0,,W,5.0,Odsvcbxki,FQXNPCDPRKCKWCXPPEWAFKRFF,LKWRDIFGFTDGNUBMN,VNDAAGPDAJQRIGRCCWECHMPWITCSAPUVXMKQCPN,Gthhotpov
cqt13168,United States of America,82.0,,1-121-489-5725,ABM Industries,NM,4.0,,M,2.0,cqtsaddujuqlpfctqh,Bjadxrirzhcjgm,QOKXCTAPJLVAUUOLXXSIATODQGUOZMGCALDU,Vircvuoskkaefnvrnxgzckfnegfcewqbre,YEMDSYONJQ
Chd13169,United States of America,,,1-129-256-8269,Applied Industrial Tech,AL,1.0,H,D,4.0,Chdpheqaqzhozbpmsbki,twpjxzhbwsohlosyatvojgpxugx,Vdgrsbhimygfukxjpklthorigcrvhdlxzensaqahsingwaqrbp,mahszktxfxpyybjsmlpgnwzppesd,Zixtbvzmly
Dpd13170,Canada,45.0,f,1-932-739-0978,LSI,Nova Scotia,0.0,F,W,2.0,Dpdwgiorgarjfilsocwgbtm,sccwdplycylkkkxppbxg,FCRKESHLXV,,ZKYFWHZGF
Vxy13171,United States of America,,f,1-127-907-9663,Global Partners,ID,1.0,P,D,5.0,Vxyiqxmygjvmnoagtisxgpyytlfj,Vmbcvvqosyhyywhjwnxaauufuldrzx,PBMAXTIISJKXC,Pyzoamlxkqrmhfqjtatclcsiichfavinwhlmpcqgzwemaxvjxzqqfbafktmsoev,Zpdavvppg
Wcf13172,United States of America,64.0,F,1-558-311-0580,Commercial Metals,ND,10.0,,M,4.0,Wcfibv,ZTOULOXXNTWCYTNKXOJSDVHSKGCVJU,Nwgongbargrrncdnguragfjhqlnjqmqdvnotknehwiocfjpgqohkezqmh,,mmxnmfqc
vdm13173,Canada,56.0,f,1-795-802-2220,Kinetic Concepts,FL,4.0,,D,0.0,vdmlzsrttg,PDWLCIHTJPITZ,Hptayomfgnjonec,cvknbushsalyxjxqsuqtqvkrztpjjykmkvnkorgicbirzlqfisvlum,SJTRA
rfw13174,United States of America,69.0,,1-419-406-4608,Newfield Exploration,PA,8.0,X,U,4.0,rfwuambeoqaflfc,Lplywpk,YLJHGOQPBQCDQHATZEHEOIPCUCADCILITFAENC,Ketxmiblqhkhzmzznhdlpvqsftpjofntwhoruftmwbldjvsetoivrclkofowtgkkvdsexsiywsrbwoz,Qekdxptz
Hcu13175,,33.0,,,Saks,CA,,,U,4.0,Hcukrede,Srchfqvavredwfmfxlhigjszqfi,Cddacpmuhaxitsknpwvvdlgfzcwvti,Gzjnupauealfoheviaoscckjxzzwtrzaytsv,
Cgf13176,,19.0,,1-914-317-4033,BMC Software,ND,8.0,,M,2.0,Cgfxwxwxdbpayv,Qpqsubnnltaqgqumiv,Aocjqyt,Nedcpow,
afm13177,,,F,1-829-866-3775,StanCorp Financial,MD,10.0,,M,4.0,afmtcsrklv,Wybwvgus,RUDGREKTNBVBTQXRMSVJCHMRDODGINQILBNU,AADGNBNRDNNVBVOLEVAKKOBFBCHNDGLWJZVKDYFYYDKNBAELROBZHIYGUFQKSZWRDSGUMZY,UARDAKDQGTHW
NHS13178,United States of America,45.0,,1-538-021-4761,Delphi,DC,5.0,,U,3.0,NHSKWVWOZUWHMIRJZHEYBIICNBOK,ZREIVYTANVHYMTOFWS,Eukittwjihxxqomeeyafwotlbqndvgmocesoqqu,Nciaqmihwwmbcfxkfoyvvsdssljafqcrxjo,Mwdpm
uot13179,,70.0,,1-570-239-6719,R.R. Donnelley & Sons,Quebec,5.0,,U,5.0,uotlendizlbutlmoefxg,wublzitqvignalyvjz,FBVMQRRVCXSXOWNORTPOGCRSBMHAPTTRM,TMUFXXPIASGYCBIJJLGZDKGVSEJDEPMOJNIUVOTMPEJKTONXXTTEJTASAZBIPCAHSEBUOISXTM,hroixvm
Lwd13180,United States of America,17.0,m,1-873-851-6954,Spectra Energy,Prince Edward Island,1.0,C,M,1.0,Lwdhmmlnpkgxnekm,ydfgjlxhvmpiovfdeslhxp,Tsyznudzlmgfpksmmsqqojvgmhfwlkjkqqseactjvksyceygqgy,Gmwitffehmggwacnonvlftyyfbelatldqccswbfazgoy,lejmmd
Fqt13181,United States of America,82.0,,1-868-852-9003,Nash-Finch,NM,,I,M,2.0,Fqtbj,Espkknw,VWVTMGCZUULSPLWAAPVXCQVQGTFRYYDFWQA,jmdmgk,Lkrbgzg
OLO13182,United States of America,19.0,,,TRW Automotive Holdings,ID,,,U,3.0,OLOQBTKRKDKVDZBVQSPCBSYU,Kjewcexz,Seidmc,MRXMGBAPNEZ,BGPOLWXEUE
MNF13183,United States of America,62.0,,1-469-343-8923,Pentair,LA,10.0,g,M,1.0,MNFLLEJIFRRMKKUITUORDEGRUDVC,Upurkcaguqjmdqizwyo,vciisemitkalscczfctnksflgncqnkokxhbnoiocrwlezbbibjqvexxfesixvcouglx,Bavuawhgjivsloucxr,Xnfipitdtw
alt13184,Canada,20.0,F,1-931-663-9608,Schering-Plough,WI,2.0,,M,2.0,altoofrlohnaiqp,uvqwdnbmfxtiorhh,AIGFOKNVJMCKICTKJHYSAWWUWJKSRXKXRSWAGALJYKYBJMNKLNHWY,Nxcabnqrvjirfoydfowjpmsrvlckakcualcnbhyalox,Wnjtdpx
WTS13185,United States of America,9.0,,1-409-410-8688,Hasbro,NM,10.0,,M,4.0,WTSUHNGBZSCTURQZUENWURBAQ,Pudevrpkkexu,Krhjlqhurmsdftegqpnzeiqblljuaomiohjdywzkxaegxtnxgukcwsdgdonedh,HOEEWQGBDBCNUVLQLOOLZDNLPUDKNJNIKXULHFVPZXBJWXCAAVOODBREJJCWHGR,IJHJKGXLS
Mly13186,Canada,82.0,,1-958-238-7048,Xcel Energy,WI,3.0,M,W,,Mlymmrpn,Vxateaaooolgozmqpdo,ewwidcimkxkgqc,,okebktoem
xse13187,United States of America,41.0,m,1-074-848-3718,Bed Bath & Beyond,NV,1.0,,M,0.0,xsedfpfdckemwxwizxlaruwa,Akytywglpfvisbkbc,INRJTEMRTXXCHGXXWWCMFMQUZTSHEAZKQROVFNVYH,CWIODUGYHWEODTJXXCOSBEUMOCOYPXJCKXRHIVXUZQYM,ffnxmryx
IMW13188,,15.0,M,1-757-832-3230,Sun Microsystems,HI,3.0,g,S,5.0,IMWXKUGBEJAKG,hgejyoesgalbwcnsnhsrqimweutzjr,,Pwskraninvnllazlopncuycmtljxscszpmqytlhglxrgjyncgzuiwfwspnptukjmqaowbcekjaywdui,
gpz13189,United States of America,35.0,m,1-779-566-4023,Medical Mutual of Ohio,Nova Scotia,6.0,N,M,4.0,gpzzbvrwdhaohaaxrrrbebhxpz,Munznbngdlrrhtmycdugtomimhttcb,eteiyijoncxfsyl,tuloimaywraiuptkssjyvbvaiwskxbipzwzwsqsuohrwkpwkjconwtoeykagkjombqniurxisx,Wjuqpkfvjyg
Ame13190,United States of America,2.0,M,1-916-941-7217,Texas Instruments,VA,9.0,q,S,4.0,Amemharhxdz,Mjdjimn,dzyjutdwralkarocnvavarjgmbspjoynrx,FGECMCUIAUGPFBRDHTFZJTAXMAUJZBCLAADGVAFMREUBZPJVAOGTSOIDXXLDJVOIXAAMZMJAPMYHOBZ,anbieoj
Llj13191,United States of America,83.0,,1-656-133-2922,Bed Bath & Beyond,Manitoba,2.0,,M,5.0,Lljqxzbakxkiqgxfo,sidknlictch,Zalchbsfgjqkorguhiajrbyzpzvrujshsoobbvehowgp,VXOUPRLGOSZKDZROOOHDPXMAIHJEEMXVBRRTYMVWOX,Epwhsuq
Cbm13192,United States of America,52.0,m,1-675-283-8915,Ford Motor,GA,1.0,,U,4.0,Cbmvvabsqrrfuixodiwdniz,Klogeexseiynuz,dedvuygllxmlophfowvkg,BBGWXAUWI,vzokflsulgq
fvo13193,,,,1-607-982-0727,Priceline.com,Newfoundland,7.0,b,D,1.0,fvojsztjksdmxstosdsdwutjrubf,Ltphajbcrahsuwfnwqwuqock,rusgvvnobfmthwkjqhccrpeogdwdmjduv,Geyxpznekyivqsjpxuzlbnsyoajkcevkttssqytitbllnaoytpyjgfz,Xpgxd
LHM13194,United States of America,62.0,,1-712-708-5284,Steelcase,UT,8.0,,S,2.0,LHMZXUIMA,irikaepn,VDGYFRXIEFQJYZWXQDPYCNOUMKLUZTZJCHCMGEXMFKOYVZBZKAYDJCZDWNLAVGKDCAAPJVFI,Fxlizaeisanausk,Kitjjfbcl
Mic13195,,29.0,M,1-262-187-9170,,AZ,2.0,I,,4.0,Miconlrszpjfsfbvwigjbspelmkk,Mpvvbbffqnquuuyhtuiiwq,Nsyddtvqbxkmgnvgmtxfietqyieufijuwohwskmxfpoipowqmbrsqyxcmuljemlkygkphcsxjdovjv,Aemntsbqjckyvnzxekakvrixpyekxyjgwiwykyalbpclilewapnuefxkvmhz,BOIWE
KZG13196,United States of America,90.0,f,1-517-436-8618,BB&T Corp.,Ontario,10.0,,U,0.0,KZGGRHRJLLAHYXKWQEWMHQ,BNVIVMIRDKU,PBWQVEGXXMLEKUCXMIOFGPKWTVABBNKAYXGMFZPWVVR,Yvzwveolldmevcobhmrzvzafojezgvcc,
Vlp13197,United States of America,72.0,f,1-435-159-7048,Dana Holding,New Brunswick,10.0,L,M,4.0,Vlpoqchbu,clcmzcbgxffpdpvpsbsmstqwnvw,fytvzmwggwedwrqrehqpdaxoyzsmusqmpoxbaksjqv,Ipxdofqbayoqxglmgpwbicisjxammgcxecdfozolhnrrubmvhblhupaplmlvdnckkrilatnijpqqczv,jvtnpsmudz
HLY13198,Canada,10.0,,,Harris,VT,3.0,,U,4.0,HLYDZMKUQVIHOATQVHKXOEHTMX,dysbynjvyphlzjiocl,Dvcjudxhopcz,zqapqgnr,BZJAUMHIQK
YGV13199,United States of America,70.0,m,,Collective Brands,AR,5.0,,M,0.0,YGVIBCEYNASXPZPSAVLLBLSMXS,Plzaytno,Xhhiujjabvnytmxpwtxynochmoomhs,Eesailgotrhxezmbhzefkmcwyvbcxxyodub,Djmgfbap
KQB13200,United States of America,54.0,,1-058-127-2953,Flowserve,IA,6.0,o,M,1.0,KQBFABUETBFQHEVJUGDMOSDLEXVOE,IBGNVPCL,aubkacilreewnxvrwdtbuxtvixzpgvucxbvjwhmtcxaofwqhsehnhqbafvyftmtsj,VZBKIJMFVSDGXUCFNFVVTDRKUMR,
GFV13201,Canada,18.0,F,1-920-765-1351,Huntsman,RI,1.0,Y,S,1.0,GFVEIWOTZAAJJ,Lyiworugq,Gvfnlglcilceqbemgfwyxhuisvrianozdarpqkxrzokutcduewrnxancptzx,Ozdfmjljjvhzrtguooheytljdauveictoldphmozztqoredhsxjfy,Cknasnum
nwz13202,Canada,,m,1-994-597-7988,Northrop Grumman,FL,5.0,t,M,1.0,nwzgactaotxnn,PRHROPUV,Iqqfgquprryntrwuicinplrdjounpzndsqtmdmcdgsuck,Xqwqpddhr,wvfeceea
Xey13203,United States of America,30.0,m,1-756-962-0456,Expeditors International,Saskatchewan,5.0,h,S,0.0,Xeymkyjpu,yftpyx,Jzoxaniof,GJCXWUPGRAUFAHRTYSNAXBLFDVBPNJG,auozaavpvb
Vff13204,United States of America,69.0,F,1-750-058-1197,Cliffs Natural Resources,NE,4.0,Q,U,0.0,Vffoqosykcdzsjydbeclmazbslixg,SKMDCL,bjrttsruevaicpdhyadrbhzmeojtvpocdgaehfsopkjwlniqcloaxxasprqfdiiuqgrljnr,pndckklnohsldvufvtfzuvcmlvcltngjpqopktxbajhlnauyqmdgnnueyxnimprp,QCPRSFM
oxb13205,United States of America,49.0,,1-261-089-0337,Biogen Idec,CA,6.0,,M,0.0,oxbuopyy,tvadaqpfbkpfdzbgbfnhcvpc,DFYUXYYHOW,Rfuswopmfrkogskxkzfibirobdozsjapkiktriobjnevnepisxwaghfklygemiomoabnapqabrhwslw,ELMMWFGC
Yci13206,United States of America,,,1-824-722-1105,Forest Laboratories,OH,8.0,d,M,2.0,Ycijfu,VYUJJOSABGAVRJBJ,Zyafdwiaaryzymlxliimjifcqtnmnzwpf,Yjiox,SCHMP
Ioi13207,United States of America,30.0,m,1-634-440-2679,,VT,9.0,,M,3.0,Ioiijhhzzjwooryotyoghaasgnem,Qgmrgfqasivsawfzl,Qwbzqmguzubjtfoaolcdspaqvbxzdojizwpfgvttfnbfzajdktvoluvghrwtpzqvkls,igzheapldcvgbhcbqdkuviuqttfawvedkcfqtv,Tsqhhvdq
Yvp13208,United States of America,36.0,f,1-125-418-9986,Lithia Motors,KY,,K,M,5.0,Yvpdcawsvsdhwmlfzjpzxpn,umezrfw,MTDWMVEPCPAWIXICDDIFOCFQMSAEPZBWIDCUTRGVQFWEXE,Zdnmiuotdchudxgdojqvlsdwyraxesokzdgcwoapewkeklapptlzxny,VJDDKMWHYD
bua13209,United States of America,89.0,,1-201-025-1202,UnitedHealth Group,LA,3.0,y,U,1.0,buajifkqk,Aogsrqatisqylrc,LFVWTCPNIDRJUVWLEBIAJVJRIIUUOKDJPRQIGWOFZOQICXSLZCKOWQWGCEXR,Vbfhrgsucorkgvjrmankrgwtvflganmivfadwypfypsezmwofmol,xcqsdhsbuspq
UTZ13210,United States of America,11.0,,1-091-647-4882,UGI,NH,5.0,k,S,5.0,UTZFMXXWQQCBU,Nvduvrfukvdnbvomxelmunxpiuc,RQBZWUDBPTNXNWGIUFFDICTDR,lyhmletkjswrpyqwbkuojiqucjrwby,pxdvrddgueoc
LZK13211,United States of America,22.0,,1-373-651-7265,Xilinx,MA,5.0,,S,5.0,LZKXQQC,Kwopixtqvo,,Twwejkigdngjpgozskarrrpg,Pkknkmu
czi13212,United States of America,3.0,,1-454-939-5074,Fred's,WY,5.0,z,M,0.0,czinieaidjqctskghlwftezdz,cnjycdtzixqgnnabisq,Hvghesrnhrimhgocsuoaqghjxihorforvkbakuweuq,Frxvinuvoiavymirneamoqppaegrtrrntptxmdbvkgqwerhqzcwkvoll,
EMD13213,United States of America,46.0,M,,Amerigroup,MO,3.0,,S,0.0,EMDFTWSLAXNMG,Dbmhjqskihb,lglhcfesmpycjbaxndnqrjcwgtziuhxwpvvtclemanhioklswlcrnzhgfbefhenrqkphlx,lxjpysgnrlyhcbcvxnrvnqsrybsjznmswzknmpbxyykn,Rcviwaukwvee
Ydn13214,United States of America,60.0,V,1-617-897-4085,Sanderson Farms,CA,4.0,B,W,5.0,Ydnnaatamejkqfu,soyyiullvzfnibdr,BTAHDXCOLPBVPZBCYGAALDCZHROHCNGCWRVSNAHOVFGWYTRRNNBVLYLATBMZZWNPUWNX,asioouoldxhx,Vsgaynzv
DYL13215,United States of America,15.0,,1-989-499-1969,Great Plains Energy,AK,9.0,,S,1.0,DYLRAMGOLQTKAQQHGCXVYPJGQBQ,GYDMRSMJACJUKIXSXBAIDDQDUYWANX,Vzvxvptwoownxluvhhxmsgxvotgihfttxxahmsmdexovpwscvfxffpkmqoakg,akiuaayytfeouptnweqjwrhigxphvrdtcfrzwvvqndrovb,Psnko
zqc13216,United States of America,87.0,m,1-558-276-2476,HSN,AK,,I,M,4.0,zqcymhnbkpawpxgcdrrkhkbteflq,Hwrrzadpajccswn,Wtpftaovnqfpjgowuuobyxcevyjmhu,soxzmqdgkagnbmtnkwmpouyhggcvli,KCPKQX
Tgg13217,Canada,99.0,m,,Terex,RI,3.0,,M,0.0,Tggovpktn,QWYHEVVO,vddvedbahgmjxkaywxawczhwdxevnfely,DVJTJFWXKIYIKHKNMTKGTVF,MHHOKBF
WPV13218,United States of America,4.0,m,1-272-432-5472,Expeditors International,Alberta,0.0,M,M,4.0,WPVFPQBCQEPOPFZ,Qrwvog,xvmyenuhkwodiasuxgsxhgvnclmvuyiyvfvegvtxcsvuqcaaujlsjhnr,lmrkgxnmyqrxxybfwzavagtsafidxftanxyuwxismshaxuokhtyg,Yptcomjeu
drg13219,United States of America,13.0,F,1-204-487-1931,Ingram Micro,NC,1.0,,M,5.0,drgbinbhgldayzprw,Ivyasgpqtgucswlbghud,xkzukawnbxqviqnusllnycbspoprqtncsxpjvpvvthmsfgnxvtcnrihhkmvmwgxi,GLSSDTKTNORBUXVLIXSBFEBJDDBZGMABGHOINRRRFLWTIR,NMIPEVTN
Pal13220,Canada,,,1-007-463-5895,Patterson-UTI Energy,MT,7.0,,M,4.0,Paltwmmrhnfltbpapimexrto,Mgxasclaoxzfnhdvndv,licmqahqkcsnaadl,pebcizwbscnejrlubvvhbfqfjacxuibcypaylkruawt,Zrundf
CLG13221,United States of America,76.0,m,,YRC Worldwide,FL,,,U,5.0,CLGWBC,Alfnxcuzjsnevbxcelhayesvpreuk,Lmdwmnbovkutejpklznwzenuxocznqhqyivnekepjlcmracmkgrfzlnq,Qngwupzufumkwoqxgvsgezuvjeghapbbsqingkiubaidzjvpsoqgmpxlxkiwmylxcoalbwccvejw,Sufnjb
Oki13222,Canada,47.0,,1-679-079-9995,Airgas,KS,7.0,u,S,1.0,Okibhyncdldpakflgo,Epzopogjhemmitobebxydnfxngpcke,oizlgjyufvmpfyckcfboqjzvbkviofvzqukkkwsanftyxvcsofsftbaiesaatfdzzogtcrnkfoofc,LXSBOHQS,bzpuk
tjc13223,United States of America,70.0,m,1-402-088-8461,Core-Mark Holding,NJ,4.0,m,M,0.0,tjcbautruaowontp,ZCBTJFA,ATXNQUJRHEKCICABTLXEAIWOMPVJZENJOYUASSPQZKYQPLY,Eptpeslvkkhjzxn,czyda
Ptq13224,United States of America,75.0,F,1-170-379-3020,CVR Energy,TX,4.0,,D,0.0,Ptqdffvcdfa,Dklnff,Hkfgsxkuqokunlvhdvaz,JKQBYMCEZUQSHFYMMRVTPRCSSUXPDSEOTKWQUGMABBIFRGGPN,ZDWKNTW
KMU13225,United States of America,92.0,F,1-883-422-5936,Exterran Holdings,OR,5.0,T,M,4.0,KMULXIEBMPGV,LROFAXPFFCRIOSCJDQHMNUPLGEX,Etfwouvdvkjv,wjqmtxhvrznjugmriaufnsrzlgpewrjuiodtonashpfusuqtufnfhkuliwprfspzdlwpiilclgfflwc,pmcjlxxmnkx
Rlq13226,United States of America,51.0,,1-212-320-8925,AutoNation,RI,5.0,Z,S,3.0,Rlqspsfzukoruj,Qrwswdqnvqlfizppxjdwqb,bauchraluqphamesjjqmgppklpebhyehzfznincxcpigz,Bvshinmypqm,Bsxbjkixkqmg
Wqi13227,United States of America,38.0,M,1-882-808-7773,Merrill Lynch,RI,6.0,,M,1.0,Wqiznzxvznsrlxvcqiodh,Eslukxgqngitwhepkwrsvma,Olwiytjpircbtajynrgplsuktbikftgwmjsrtqnixd,TTDRFEAZKADPFEC,Qhahudiqlub
IKR13228,United States of America,53.0,F,1-179-348-8927,Weis Markets,OR,1.0,,M,,IKRJCVKHAYPTLEVZRH,MBKRUZNXHAXXVUZEFHWMG,TZXWRHQSOEGPNIUSUXTAQSGNPECAUCXENWFPIY,Srahkquntnteafnnxtykjtcubamzkpffuiymhqqwdmeckjwuovzuvckaeklrzu,
Wwn13229,Canada,,F,1-275-891-3717,Ryder System,Saskatchewan,1.0,,U,2.0,Wwnmgeqxsj,Nruygwzsqlvjvpmn,Zyxuoxeemjhitmpchwppponqqojjleaepzhdjbecwjbvpc,Loitlhcbvomgds,Evdno
kwm13230,,29.0,F,1-922-869-0543,Borders Group,WA,6.0,T,M,2.0,kwmlbunklr,wicwpferrdpaynjosobybft,JIVJMXNAGZXLQGGZFTNLLCAIXWBJTTPEIXG,QMGNLICDPRRNOBDR,Sfwhe
Fis13231,United States of America,2.0,,1-698-141-8448,Nordstrom,NE,1.0,,D,1.0,Fislzbekjrdhgrioqcxoe,Lhutdtllqtsdnoggtsctihdmxkq,Kxniruigdbnxorcbyopwwoeaanzuzcgkxqkikafatrwppsbwcrabycljkfxkxklazq,Ypbvumnshonhmi,Qibymbigua
Uqb13232,United States of America,61.0,f,1-476-483-9684,US Airways Group,KS,10.0,I,M,5.0,Uqbdrpsf,uommjxdfhiidkysw,BXVDTUODOBKMBEDWFETMMJVTCACZOISOQORVMTOX,eorqisohxezajqaswfqynwgsrutkqfroeawywmqkgwnqho,Eetrvrljlv
Eqz13233,United States of America,37.0,f,1-215-899-7204,Gilead Sciences,OH,8.0,P,M,1.0,Eqznrzvmnhqnktzovcbt,Ygxrdyltqtytb,,AIQIBHEFMDXLCVILLDEWXVPEZPQTYYBTWBSGNDHR,DNMYGDLM
