AgencyID,Gender,MiddleInitial,Employer,State,Age,AddressLine2,OwnOrRentFlag,Income,City,NumberCars,NumberCreditCards,NetWorth,MaritalStatus,FirstName,LastName,AddressLine1,PostalCode
Dua14305,F,r,Enbridge Energy Partners,Manitoba,61.0,bjxlhvtbsnsxtkdtjuwnxjbxpwgnyobdtmsrjfwtbkyrnotgsxwtjnjgcntcqeoqb,,189915.0,Dawson City,1.0,0.0,3727747.0,M,Ecmemcllwh,Duafohalqyofmxwzjoe,wpmacg,uohlpsuqoop
Ioa14306,,,Universal Forest Products,TX,77.0,Twdhckqbgciaqstyffmvi,R,,Idaho Falls,0.0,1.0,170430.0,W,Zuxanmetumhjwjjonesplgaf,Ioawuwfgbsqmbbqytjnrtecxha,Pgorsuicgojdubjdzwkadpcfgnqkemrcpmbr,Fcosbwdquvgp
Ehv14307,f,,,CO,52.0,Uvholxtwnyalilwrpmvqifpoxqecdlvieohnewjerv,O,104305.0,Sioux Falls,5.0,5.0,3890558.0,U,VZSEDYGIHYATQKGFPREGPMKCBGAVT,Ehvtbrbthzzvgskntahvfuhqoh,ISFQXGGTSJWPRFUTXLHOXBKLQGBTDZUHPGZDSVDRVPEOABAJTRKFPNSQKPHV,Fajfodp
bem14308,M,,,VT,47.0,Oqmsqnwkuhjesurxhwfuogxakznsieqsthzuisujqcrl,O,488881.0,Orlando,3.0,,1250010.0,U,ykrazdajvpswfwpihtzggtwpbokla,bemlaffpagszsgtclde,Wrcavolafjtojcsoamioestjqywhcbypentbdocxcwik,eljgzsdexw
Hth14309,,,Liz Claiborne,AZ,77.0,hwsbiuowpmsjymjgdnld,O,,Huntsville,3.0,9.0,3297141.0,U,jxlzikmpyxioqjslbnwfkhwxjdoxh,Hthfhylc,,mftatyry
JXI14310,m,,BJ Services,MO,38.0,,R,,Lewiston,,8.0,1486747.0,M,KYEFB,JXISGQKMDSXJHJMSMKLWZCTJGNXU,Opkerkfvxmjmtpioevigavcjize,Mqujkfon
Cwk14311,F,,Expedia,PA,38.0,hnrybjlimnferqinyopmxrdkyvap,O,395131.0,Lansing,5.0,6.0,1137672.0,U,Jzknvjhvgqbmrcbyt,Cwkohvevwabejob,XZDSNRBPPMDLUN,
YFI14312,f,B,PepsiCo,ND,97.0,nsjkqyinmsevhplhtvmddkwaenagubspfdpurmpyoktvbrj,O,76368.0,Escondido,0.0,0.0,3682552.0,M,dwrroplltlk,YFIYBIWILWPOTECPWJURVQPJNF,Prscbvpzkrhtfojftxxlrczibopeuoadgpuvljcaowxmnmsmhk,bupkmcujnh
Uck14313,,f,Phoenix,UT,91.0,Rklogy,R,281155.0,Baltimore,3.0,2.0,,D,JMVMARMOVVBXSXTDCUEKX,Uckpipvzijkfgsdvbr,Zchglkkwgvjgivzmhjzpwucxmwywixbmfujwjyuuqrfskxcsyxkxvgnawjcchmifvabmzrsai,IFJUNDEWF
KXE14314,M,,Allstate,DE,40.0,xghclbvdybjkzkmvfgwpdu,O,239023.0,London,5.0,9.0,272940.0,M,gntpwoncljzl,KXEKO,BAIEQRCUGPMERGBSBCUXTWTAERQQUFTKPSYWBNCQ,TVHHEEMOVIRX
bcy14315,m,M,McClatchy,ID,31.0,Czyfnnluwqhqmtivnhipureoodolorauerrneeapsrhjndn,O,220595.0,Dallas,3.0,7.0,,,Ngtccbomwrlmfgjezpw,bcyngjukvgapzmsyyqgtfdayhr,Vsxjfgrbmuxpcvncobofaswlcmohvd,swvuhmnctpeo
OZS14316,f,,Helix Energy Solutions Group,British Columbia,8.0,Sphbwzpwzljflrudnfivympmodvvbm,R,49702.0,Rapid City,2.0,6.0,473652.0,M,CCKEXKWEMWXVGMDLVGPTKLQB,OZSPSAZSVXKNDSPQPYDRLFDKU,Qmwwinsortkzcwqiowdcvjggpynd,jkebxjl
Ipr14317,,,Scholastic,CA,50.0,OMMREKDDNDJAJIBAWFTNLGQQXTCBGVKCEVQGJ,O,23367.0,Peoria,0.0,5.0,2382860.0,M,uizvvdmtsmvzcvvnqakkpl,Iprsrgyi,RWBIUPAGANJLRHVTTRLXWYUWOMTGOVEM,Wureizygtxh
mfs14318,,a,MGM Mirage,Alberta,43.0,Xudmrpphglvcymygzxvelvnoukdpxfoxmx,R,399303.0,Frederick,2.0,3.0,2025087.0,M,Cnnjqsnqzcp,mfsrqdvwzolkpesrgyafiq,Ojclvubzbqucwzwqmru,Pagcgtomy
Npm14319,,,USG,SD,9.0,OOWYOFOCPHCXQEKOYHNISQZBTEOUCBRNVHTMQCOUIOZXK,O,47756.0,Nashua,5.0,,3435641.0,W,hedpuzwhis,Npmuu,Dufqmhljevfxsvgsnfchpymqwh,
Erb14320,,Q,Cablevision Systems,HI,75.0,Eristnpbkirzfzpbvliqmoruy,O,231626.0,St. Catharines,1.0,8.0,3921893.0,M,dzmrcxt,Erbbgvkazwf,NDYCXOC,Eqqgesewogx
now14321,M,R,Protective Life,Saskatchewan,85.0,yqernxamrqymtenqhmosjnaijlefrntewjohdgfbsjsfopnibigaiuxwvryat,O,53642.0,Plano,2.0,1.0,23463.0,,Vuxryyepnyjqwuxawvpzfrttgfk,nowevgkkfxpmkhzijfzijewmd,Rnitgqbckvbmacapggnqlpspmhhbamepvbnigjbm,Shwejqcjqrh
Koc14322,,,Assurant,NM,44.0,fxiifsg,O,51067.0,El Paso,2.0,2.0,3400991.0,U,Wgfrgypku,Koctfiwlpgfqtvyksjdhbmdkxfkl,JSGNSNZBERNSMZNOEMQSLIFSPRGIDKCSVAEEJTJWMVUXKMARCRNPCKHPHKOOMDTZEPWJ,IVAIJEMBKL
VCT14323,F,,United Services Automobile,AK,66.0,Kxbuxvwjcdcsghyjkixwjwlrlffqkblgivigqbtthrrrxjsrnndblmqdphnqmsmojmwgfjnwg,O,,Modesto,5.0,8.0,2045175.0,M,shqrqqmqbwfhrzhr,VCTHLENGSMVNKXHCKPGDMIBJSHEQT,MCJUIHUYNFBWKCGKJJTPCEBZGDCKKP,Lvlbxcve
ATH14324,,S,Select Medical Holdings,VA,43.0,iwuozzhnlypmhrlgtvlcaolxmzgnsbynydocflwpsmnczibwhrtcknkqqtskpxar,O,482621.0,Salem,4.0,,1501916.0,S,AKSHJPSZRLRDUTXWGRT,ATHJYOVUSO,pliaqwunlblhjcegyxnbmrulrzevoygfacxvrtkkfoawrbkvpnzrsrvrqothsmutvs,Kpizupb
Wzi14325,,P,Quiksilver,IA,22.0,VPVKRXGZAEWVSVUVEDVGBMCHFDMVQGLVXKVMDVJIMOWZR,,75916.0,Victoria,3.0,7.0,1225797.0,M,Xfspavtvxylv,Wzizrldxpfllqecqkrakzkpktbff,wibtfmmtlvwkrstqaowcgofsuppfhfmxoklsroapvowkmiabwdemkklqxaqblawrovpcmpornswvew,Jbanhfhyoaa
Ytf14326,F,,NuStar Energy,WA,,RCSCIFKTPDSTISVGIPUBJNHORNTAZBRCMFWSMMSUJBLNBKNCJ,O,360863.0,Fairbanks,1.0,10.0,75912.0,M,CYNQQ,Ytfdgoxzyetqpqagxs,eniwhcawlpmuexugsmcolhlknqdfmwfoysvywghasbysbnfpkqmisdbetxwrm,MMJQJ
erq14327,,v,SAIC,VA,82.0,kcuarazshlpnjieaqakmogrnhbwadahvvgarmgrqdwosovxtslbizypvziwuihxrhdt,O,99177.0,New Orleans,4.0,10.0,2377185.0,D,rdsignfir,erqogngd,Dlwoslxmfxrlvwkikzfifhnmmctccxoihfilniuxcmcnmfpptxepxgrlcfe,Cbyfjoljiqin
Tzz14328,m,,Tiffany & Co,NJ,36.0,Ifwexhoegellsvryzojqzhejitzxxiislhuuqnokmz,O,30780.0,Seattle,5.0,6.0,48862.0,U,fyrusrmsjzpwyktbsxuhfyosvljuqa,Tzzinouvwgrtmrobddjnjgw,PUNFJ,Mvzogol
NSD14329,f,w,Southwest Airlines,MO,57.0,Hsvuokbkqptmzixonwpjoxwljhipgasjnplwsjsfshaeewyzbpiucmfuzoiydnbicbqspmrd,R,434785.0,San Jose,,8.0,1829664.0,M,Ckaadvxjenfvtxggeokemlprpaa,NSDWECVQE,nttkoueov,sbhnh
Qmd14330,M,,Masco,WI,29.0,xxdvsoefkv,R,404943.0,Carrollton,3.0,6.0,1073646.0,U,Xwcbghnuwkksljfqpqautvmasmah,Qmdqjjdcynpexwmbdlsirrioaqqfkf,Bsdujeoaqfaskmtduqxojbtnilvpmgwxdgurrdquwqflu,Stgcqurnzhz
cti14331,,K,Exide Technologies,AR,41.0,Jwfpmaomgepuzkbkqcwtiszrlvgaesaeyzfkgxmofhgudiryecokqesdbrdyxocg,O,116366.0,Colorado Springs,2.0,,1723913.0,S,Cafwojmeenaqjenbcfmnypvqzec,ctiqhwyv,Afqemsscdgzrrukthhgdfmpoxzyvjkmxyrmutzuxa,Uogut
uvb14332,,e,Harman International Ind.,RI,31.0,yizugxvuqrnstitpltw,R,267173.0,Reno,5.0,8.0,1063839.0,M,Mhhebmqfwyysypkhmeqhzyfkxxmr,uvbzbrjkkgx,sttpvlsdxxhywnrygtlortgmepwfszvjhwclzh,nmvangfqf
qqj14333,,,Brown Shoe,MI,72.0,NOIIUIFGZIURHNTPUFJSUPNYCIXQJBIOAWPKMOELLBTIXIDBNWFIQUEMIRVYRFIOCO,O,322445.0,Des Moines,5.0,3.0,1070991.0,M,fzcjzfvmsbzoxkeu,qqjobeciyrqcqq,dinvlfjgdsdyiijef,Cvwjlfijnqoi
mhh14334,f,,Brunswick,KS,65.0,Oxkkkj,O,319200.0,El Paso,3.0,0.0,,M,Rtljkubntbstihgyknzyiekxjrpa,mhhsiqfbjarmngjg,,aozfxaajoejj
zbk14335,m,L,Eagle Rock Energy Partners,TN,16.0,cdzlqbie,O,277469.0,Pittsburgh,3.0,2.0,,M,Tgkqvwbbgghylpt,zbkggxaayqanfchswffyljgrs,Eoudntomjhusoomtonuhkigbgigibijivjfufcysemhkaaihclafxtyfjnpdgad,Hxhawt
jcj14336,,Q,NBTY,MD,32.0,DJDQPSAAIQZFROXDPORMXJRAIDXRMWZTFRVQ,R,462515.0,Mesa,5.0,5.0,351485.0,S,nxupkfqlmyceidhasjfcvdcrjz,jcjcponwrrazz,ZKSFSGLPYSHISOYMYVYCZBIGLGOILDAZJTXKRWITKLOEMHKUTYTJJMRWXEYDIOD,Ycdnf
erb14337,M,n,Paccar,KS,39.0,rnwmgbjyqgizuielzzenpkuirexqcqzxmmgiosisgljyrffmdzlgxqmjxqxmbmwbtgtxpluscsquulda,O,,Lubbock,3.0,7.0,2510378.0,M,Zlqgkudxsrctfzeldlfhtdypoxvwhd,erblxbbedaigwlnjsjdvrklxmgp,baaadx,Tjdpaybhd
exd14338,,,Granite Construction,New Brunswick,7.0,Tdogaggbwsbpuiogypdduvsnmsreglumddvqhuctlbhmbpqezovjzytlxvcsyyryyruqrknlowdlgish,O,35561.0,Palmdale,,6.0,268764.0,W,vckhjpoekoiddudehmaeffbv,exdjtmnneaivqj,Uklxjvwmjnznjfjleryfuctlhavcnoazwvwhabpndk,Ekthoxbbcsx
IWX14339,,,Flowers Foods,LA,56.0,cdbhjkilacxcfkddgxrli,O,370801.0,Augusta,4.0,3.0,634180.0,M,tocqkpetugfsngbtmuxeqrdyll,IWXRRUFAJHXRSH,fcwtcnhgvvdetrvrwcxy,Eztsudebhc
Amh14340,,,Jones Lang LaSalle,Prince Edward Island,46.0,,R,360406.0,Little Rock,5.0,9.0,741713.0,W,Wbcxxecw,Amhvifssua,Vllqhtcagmdibgmxolzbkxhlnuti,RXUNBJC
VNU14341,f,,Affiliated Computer Services,GA,47.0,Zifqrdallabqqdhkqafwsdedtbjvcskalqgwvpaxbgrrfjwc,O,495672.0,Lansing,0.0,10.0,3312281.0,U,Jmbye,VNUTSMVFGINRBGEAFQNYJUKTI,Hejjtsjcwzexyiixnl,Xoxkhmw
Kef14342,,,Eastman Kodak,MS,67.0,Bhcglisimgbtqviqwloyrdrmovxfqialwcklousvtmldpbogxwhesasdfamjsielipha,O,95371.0,Nashua,,10.0,1181115.0,U,WSKJKUORGYUCVRDRAUKSKXUWMX,Kefjpwrfnqehlvrzvod,Lngznrfasanaxbnwnctgvhdqnbxz,GRUKP
zmg14343,,,MSC Industrial Direct,AR,74.0,Qpmunwhrcfmkjoffucsrkflwrzwbyhaxgqehljygfdqmlhnustkdxofoltjwszhexv,O,123369.0,West Covina,1.0,0.0,3555262.0,M,QHDLUOE,zmgfzyzgzwtappxa,xiazcqdrxfkkxwwarvrsybirwghtmmeqetvlhruddjxbghudhsc,Kvezidlpkxf
Klc14344,,,Aventine Renewable Energy,OR,23.0,Sodmqzdvxvxwpvvwekmahpsgzg,R,,Salem,5.0,5.0,3492950.0,M,zpmxxmdxrjiikcfqebf,Klcrqddaqgzwisrdh,twexxzzxkqnaaxdafsmbkgwmtbpqknbyhoszmipouadriehgpnan,kfqcierv
qox14345,,L,Comerica,AL,69.0,rowdvweumdptdewntleb,O,367473.0,Missoula,0.0,4.0,546227.0,S,ugjffyztnmzuvcchh,qoxtadonvzwjefhdgth,qpywnvpuskvnrjhutwjrtcumm,Yaxooyzpr
Fih14346,M,,Constellation Energy,TN,88.0,ZUZVUBICWELGVJBUIOV,O,159505.0,Cedar Rapids,5.0,3.0,3943292.0,,EMXWJJNGCVVV,Fihuafsb,Nagpmotucxoqihbnktbepexgwlpnwubfhguuggmuhxudhicpbxsysthrjddv,cumtqqjaol
Wla14347,,g,Wesco International,ND,31.0,IVDPNUDHJPOBZQMMJMEVMESMMPQKDCOOLBQPTVBFODQGNFHTTUY,O,73697.0,Escondido,1.0,,1814873.0,U,Vfrczmppgwha,Wlaskykfijcgfflwmxr,Vxaxofjygxjwivpkukfpbftfzfzoxwatuurvlrmipjbw,bluxx
YHN14348,f,S,Neiman Marcus,Alberta,13.0,eaeybfkbxnkqgekxjftt,U,,Little Rock,3.0,9.0,3626487.0,U,owfnqflvracluzxpu,YHNFGWGBLAALQDDNORYEJRXUIDUUO,Jouremutmxemkqxgjvmcl,
QIJ14349,M,P,Mercury General,OR,45.0,Lhvzikmjoozosvfiwwwbbpefqaykpgvgvorgyjhgywzrneigvksyuarresdqruolhgqsfrtxlvdkr,O,307020.0,Santa Clara,4.0,3.0,2109166.0,M,Cujslftynacbnsngepi,QIJSJHIMKREED,Hkfgzvxavwgwasrmzrdovtuqsbsvgnoajlvxrakcomaaxnyfiprlxxixmelbsvqhhtcrltsjerazri,Pswaxar
USM14350,f,,Intuit,NJ,9.0,Dvhaoqgyurcndvjtobtgxkudpnvrhsqtxvt,R,320661.0,Oakland,5.0,3.0,242007.0,U,GYXTKEYFHE,USMICCVRTQZCJY,Zodefqumlptgvwuapxcsikojewwwd,icalfawfhp
Lea14351,,M,McGraw-Hill,UT,79.0,Qdullie,O,322224.0,Palmdale,2.0,2.0,1491431.0,S,Ynbhpqgsnnytd,Leaoydvpypdihpruxreemzmlh,kgejedyoyuxwtfrjcatfbnxzoilhwincluhywejpkyakxgnmkawuqh,mtssxeoer
Stf14352,f,,Energizer Holdings,OR,30.0,TDURPSLNGQRXBEDLMBFMGIHQVGLHRCCVFTXKBYSJUIGWJBHLEW,O,480261.0,London,5.0,7.0,2342083.0,M,scnoqbfwgmjcyqg,Stfkvlayoj,Cospsryjm,Bgfmvfgaot
WKZ14353,f,N,Intel,HI,12.0,hpvptsnjiijimkdkwlewxqkjattliqmttvkgzujoavrpnemdzsldjagcaxjvfwzpzmvsszqnujxkb,R,366909.0,Savannah,5.0,10.0,385957.0,U,pgrwloanurqauscg,WKZXFVPDTDAEYVGUWA,,Ddkwsvasubz
lsd14354,,e,Sonic Automotive,MD,14.0,CXRTIMRHDSPNOAXJUMGN,O,478958.0,Tucson,5.0,1.0,3302731.0,U,Yunsifljyfhbebdyqjgxdjqg,lsdmhejcpwsikot,Ueccnfmfffnvfnteojsacgunpqfbvbjbcyihbylwnf,QFCQD
Qhp14355,,J,Symantec,CT,54.0,UXVISTGGSFNAPBDWNUGYCDZPBGIBUSTBWNMNPIQYPKBTC,R,266268.0,Springfield,5.0,1.0,173992.0,U,Wqfcpcmxsjkpvgbqprd,Qhpubxoaswy,Acjugchdjygulznemslpreeqsqkcisgamtyoqusqxvjdgyqhwsbjjpkidhfwrrkgrhvz,Svntmlnxqlkb
Ozz14356,,u,American International Group,OH,88.0,Diqdfkubaobqgmopblxliqapdtpvul,O,405417.0,Fargo,3.0,10.0,980268.0,M,Jubvcqgapplbjsohylaijuxec,Ozzstmwvaqdrfe,Fpksmnsemunilmwiwbrolhwdykpfojskdcgukshdtlqomcscoiocwilysehamgrunmxsiwdmpqszcurg,
jna14357,,,Perrigo,NM,2.0,Wvqakhqejamchueaqtomqekubzbjbdyrtwpghqjnnahcxkuiacwcxy,O,132516.0,Bellevue,3.0,8.0,662673.0,U,wpvbgvkfvxpetzqpqxepdcqeqnkuwd,jnaseaiqlgfhdcqiqwnurahscjl,awauyjbtdmigcquoyhinnijerpbrlsalqhqtcshbdfpotwfkuhtasgslvdheoczpzuezhonbfupwplwk,UEQMMEZVLG
Lpb14358,m,,Cracker Barrel Old Country,MS,61.0,Zsoydvmvolkvjzeh,O,429271.0,Birmingham,4.0,3.0,498358.0,M,dvldsdb,Lpboyjkcgumzrejefeqeweausclc,Rtuuyvnecqpwgvpiniufcygxzhgltpenqxdcfvozwcwycpvindhuifmjjafi,Mnfuvdrqd
UEP14359,,X,,NC,14.0,oxwhvinfcgilspwvxtabjusdswc,O,184507.0,Orlando,1.0,1.0,3623607.0,W,Gafwsfwimxqjbrk,UEPRDRNMBCSHMOBOJY,Zcrozcwfxxwabmnirtrvenkgesqriljkhezlk,Vdxxwwzjcss
dmx14360,F,,Helix Energy Solutions Group,Alberta,27.0,qobhzzthjahyosrmgcxxzsgfbrprexlphnznaousytbeypphojemume,O,,Sydney,1.0,6.0,2141106.0,U,hccbewcnmkblsineoexelptfpqeivl,dmxnkqxqfxwidfykquqngfuvja,Fytofeheitglnyithufajrktguodjjlzntlrkrfcyszavlonqnscvhlelmzwtcytr,Afwhlzwcfdtd
Xsl14361,,,Iasis Healthcare,Newfoundland,20.0,Eaxhzfuhoctynojhkr,O,225023.0,Virginia Beach,5.0,3.0,1477561.0,D,UTRMQNRRLSQRGABPBEQSOIB,Xsljjoc,Iszramhqnxqpzoqkarwhyxiaowwcybortvfcuxdczwjxcifwcvpdgwvzmgyjqwphbczqlhijpgb,hdawehfjths
KGT14362,,,Hertz Global Holdings,British Columbia,65.0,Vjahrpujegvvajngtxddz,O,438811.0,Columbus,2.0,9.0,2909566.0,M,Rbxrwzeesvfgocfuyfx,KGTXTFLV,PKSZVKWYVFVH,Gtwzmqczrxds
Jpo14363,,,Northwestern Mutual,WV,17.0,Klhsxlcwzoxivxwicdjmvn,O,227468.0,Alexandria,4.0,,1178597.0,S,tsrqmvtfzdcesbyxism,Jpoprdyjwqwbtbzpgscgxbviln,cidyypqabrbkclyhmylotvovecjcvqdqgkdbcjnzbstioemgfazlk,rfdohulval
guo14364,F,,DTE Energy,Prince Edward Island,82.0,Icioajaolennvwhxwjvcpwhoewbhrktzjtdxsgvsmatkjqdwqvzvzej,O,456512.0,Brownsville,2.0,0.0,2831005.0,U,Tulhtjpupfaebyxhyoxtayclo,guordmzuiugjetjrklg,DLDHGOOSUQQBROKFZKBAGRWRAYGCKAWDPONJMNGGMMVPOWVNDIV,MUJGYVRACRZ
WRC14365,,s,Joy Global,SD,41.0,Jiapscqkypbwdygqfanxfdkjvktnorafggv,O,460160.0,Pittsburgh,2.0,4.0,1858460.0,S,Ngfyigcrgpdjauiaafe,WRCIJVWEYPZ,oiplyhijrdyvcuicsocwmpypbappfdlmcugjlpastkdeidcdsovseecuklszobqbenvakdjwh,RUXBE
Vij14366,m,,Snap-On,NE,58.0,Hfmissdvcrlndkjzwxnykjwnzllpeckjkomwismkhrzsuvvjhmdfbf,O,187618.0,Philadelphia,5.0,7.0,3317213.0,S,tzrgirdnvtckbwuyelspbe,Vijktgqncgwarzrlryk,ZTZHVCQPGSRHRQBVPLDKIVDQFCGVIQLQCTAOEZSSCYECFIQKXKCEHQINKFRSSKXKFJQ,Ftybz
Qej14367,,,Plains Exploration,NV,50.0,Jwcmptxfucckpzjwfrihbeycyvnppyztnynkmbcesfxffabcfckafk,R,488866.0,Lubbock,1.0,2.0,3980017.0,S,Umzakqtwthdgrs,Qejjhiobshocmflafkayjxixvlg,,KOOZODNWRCM
Tqz14368,,F,Coca-Cola Enterprises,RI,89.0,Okbzgexrfmmfhlzxomdznbnrymxdhcnownveupnujtplqmjbpogndjqdzvpjdaraubvaiy,O,444962.0,Lincoln,2.0,6.0,3457866.0,W,Ookittcxwhpibrgcsdhgqlppqg,Tqzffzuthdlilqsqekwosdcdkinpl,bipwyjbyrvbuvmrampeicbhxvqklwxintjc,BOXQOHS
CLH14369,,,Buckeye GP Holdings,IL,12.0,pmimvufgdbanbksbfkxkwdnnskixdwmjxrnhwubnofunrb,O,499056.0,San Bernardino,4.0,1.0,278585.0,U,Fwbgcbkoe,CLHFJEVCAMWPUTVYM,Emgyjixvmfqefnxvljdcrpktfkqrjynaaosjgwengprfdadwrehrshsxjphjhldkzqvn,KFTQJPA
Fct14370,m,g,Integrys Energy Group,OR,82.0,Jcnrdzthexoxhaiisrdfvrlryhrsjwulfzypodnxhuqyerhllbsyfepdalifodcpbjtsmoucat,,98267.0,Pittsburgh,,2.0,1459764.0,S,odawzxrmsiinew,Fctklzmgeaichvsorshkfhfusmwq,Vykygjpqqfyookxbntuyafgnqrrzpwxcnrdsxenjwajmkjaoapfotefqwp,orfqqtzxzhmn
cru14371,m,,Cooper-Standard Holdings,AZ,38.0,URLJWWFARIZJLLWYTOJSXGBWEXXVJYCCCTKSJDVULOYVUKBPTEPDEDUGT,R,358619.0,Washington,5.0,4.0,2679173.0,S,Jgsgcggc,cruqlxotdbyjj,Tzfekutogmwowsshojsjlodxt,HJLQKJ
JEF14372,,,,MN,17.0,DSFCBQUQDOSWSMAZKCHGJJPWASYBVCDLVFTQISTIQZXYVQHPPQDSL,O,474392.0,Hull,1.0,3.0,,S,Dqqjjfrmdgdvelugij,JEFQNMHQCMZB,,EPLTNC
Sox14373,F,,,GA,32.0,sndavpqzrukoeqlhgdxdxmbuleqkfaorqhvsgmjmtevsvffjuscwrjmrjuruxrh,U,402628.0,Lafayette,4.0,,3223339.0,D,Zhhqitajsvcv,Soxpkabxh,kkutspcnyjjefyftxviokozayiglxllf,jiruagetr
Xll14374,f,N,Marriott International,New Brunswick,4.0,EIGVDDSGLPNVDVSUQOBQSW,O,302042.0,Las Vegas,3.0,4.0,485851.0,U,Hxcjwoigako,Xllnvbrixtvrcmhxkrvt,AUDXOXUCCVFCGYUKXHMRYLGSONPVERHW,Defewgue
Lsp14375,,,BB&T Corp.,WY,72.0,ehxtgrzqgljieciwvbzybeivoblervdkbgdcsgpaoayjuzfxgcmf,R,439973.0,Jersey City,0.0,2.0,3877401.0,U,tizwlqdkukowxvpsmhnqucingwkxld,Lspxpmojrelsdhwqgkoopycqty,Rpnmhlhoikiqfxqqaxibez,Gerdl
Civ14376,,h,Plains All American Pipeline,DE,7.0,hydswztmvnexlrlzyeolzfmhrxnvgjbyxccblahapewkq,O,153370.0,McAllen,4.0,5.0,2113722.0,D,Rxdmuudoqzshdwhnnnwauenn,Civzzshubrnaxjdw,Vacfeiriranflubzheljmsuxfuerrfbudztpoxyhejskd,ulwwr
Dct14377,F,,Mettler-Toledo International,RI,99.0,Jnmgshzupivnujapxwobkihnwdqscrejwknjwbnoklmxrgyvut,R,186181.0,Rancho Cucamonga,2.0,4.0,1052651.0,U,Lcyeallibgqhb,Dctnsouvyhauidwbvnjufoue,,Zvnryhihcl
Ggy14378,f,,PG&E Corp.,KS,53.0,Vhdmfpqsekdxaawkdyznfvrbqfq,U,493663.0,Lubbock,3.0,7.0,2843892.0,S,Sbyqoaxoomneg,Ggybjalvjdkbriqfrytuocm,vrneljkpeqxxcjxbe,LJURWLTSLK
IZT14379,,b,HSN,UT,5.0,HUQXFPCURTPFUOLYPHDBWKWSERVNONFJLVNTNXJVQVJDXHQBLEBXCYBZLAUXSIRTNJAVANQJIKQHFAS,O,377463.0,Livonia,3.0,3.0,3964811.0,M,cszencyribasvbtpikdqrk,IZTGLTSI,HJFPPTFCUNXDCXZJTCZPJKBIMLZUGQPGBBQEDKZPMKGDGQZKRHJSWKZSSSH,Qvvqxctzv
Hsz14380,F,s,MPS Group,AZ,64.0,Ecshcgeihz,O,411899.0,Stockton,5.0,8.0,447743.0,U,Ovcrzqtzxiyo,Hszetex,Nkqlhartabft,PQJPNLPWY
jyt14381,M,,Lithia Motors,SD,43.0,Phmuveakabsdujixtfruaurjwvxvwru,O,447763.0,Baltimore,0.0,7.0,3982933.0,W,Wdjcga,jytlmbuzshe,PEIACXZVBKEXSSVMVCPMLUOKQTPCHDIFSSSNKACIXSCUEAABGCSFYPPXDATVEROXMYSEG,esulf
Llj14382,F,,H.J. Heinz,OH,71.0,rabwqpjihqpruqflcijocriv,O,484770.0,Santa Clara,5.0,9.0,1059550.0,M,UCNBSOKBPLQJMNBNKOZSEBEOSMLKJE,Lljrhavjuycjjopsrheuccy,VPIWIYDJEFXAHMMSNFKOOYQNPVGEUYIETLOJQXCTPRP,Phwcykdsxsb
QTP14383,,E,Danaher,VA,87.0,Iensjorwjwaumgpizpfvmsbuuptfhltmkmxxqamtieagweqcamyauwfifrvfilfn,O,73639.0,Chula Vista,4.0,8.0,745124.0,,Ujrroi,QTPJVKNUFY,Ewaijbktrzdjiifnmbdiwbptdhtbphytuvhowbzsypbrnzkleqqcqxhrzjomgdbgfro,Xynqavwu
jwy14384,,d,TECO Energy,HI,48.0,fxeybodyekybbhzlakmorphyhrmkgjthlqgyhknnxazwxabokrhjdomdteooeumvyeklizi,O,174467.0,Dawson City,0.0,8.0,1922274.0,U,Ejqvllcoeclvhpqy,jwyfxwqbiqdfwkoeytyk,,MQUWTPNEWB
Pxv14385,,B,Mirant,WA,,Yzrhpjxcwcgwdokldrtylxipwhsibvwaenilqhmhynspfztrlqyhnyacolszblln,O,197132.0,Houston,4.0,1.0,,U,Bgplojzxacuhmpbg,Pxvljkszcrvtaesmfwnvtq,Vvzfubuenwrvjpuvcqmrbwfppduvrfgnbwrwxwzvrfleuablmdkldhwetitnznzbuk,quwif
Ijh14386,,i,Autodesk,AK,86.0,INRNTWVMATIRXFSZXXMSDOWMAQYMGYPHQETSWAPRQNYFP,O,467114.0,Sherbrooke,1.0,4.0,1316528.0,W,LYVDDO,Ijhxeherchgn,NYRRLXSXXBKYFNUUDDFBEVDLACELEZDRVVDJPLX,DXOETR
Sen14387,m,v,Textron,DE,1.0,MWAWNXLNTEZFBAGNICEPWMSVLQMTXOYOLJWBJDJILANHNOVOONHEFEOLJYVLMRBYGTY,U,317019.0,Alexandria,4.0,8.0,3996579.0,S,Cuvajwjkhfkfgjocewookzwqsjba,Sengomeyhvrorbtk,HJXGKIAZAUJBEW,Hchwi
Gxr14388,,Y,URS,IL,55.0,Todigsmgotnlygwfvkehktzpebxlowoolmfjfqjgyzddmclvhfrtgleggbsjndunvbwjxvy,O,382645.0,Riverside,1.0,2.0,1190286.0,S,Pkjuvl,Gxrrmpnn,Zkiambhfctzcloewsddegqrjztcvxfdpvkuhbwkhughuwbxtfkfxwpa,Kklnehgbmu
TGW14389,,c,Spectrum Brands,CO,15.0,QHRPRCMCCFHYYCFGXRBPPUBOJPFWCNZPEIFNMLQWCFJZRHSONQFWCXSFHHPCA,O,441559.0,Santa Clara,4.0,4.0,3731400.0,M,HEOLGDX,TGWGSWTQAMBNJ,Lscneataehiobxqhuxvsaskgswzjwkctbzpxvceyyjgfmevpjagusgddbianryiwldqnse,WCPKIUZEN
