NeWo,FiN,Ci,Ag,AgeID,AdLi2,CrRat,MidInit,Ph,NuCreCa,Coun,PosC,NumC,Inc,NuCh,Ge,Em,Sta,LaN,MariSta,OOReFl,AdL1
3586237.0,Gyitg,Mesquite,77.0,ZQT12760,apucpymiwsopltyvguysdvqunbdirsijwkqduwq,670.0,,1-209-813-9558,5.0,United States of America,tttvebfnbo,2.0,458654.0,4.0,f,Complete Production Services,Newfoundland,ZQTKRIOSMHDMEVFWTMIIZP,M,O,Hwwcjaqiibbohcdoljpzvgeneppwadutfdehouxpevzrgc
2982659.0,Otzcevervjmx,Oceanside,57.0,LFK12761,fdmxzvqbfyzhpcknkbsaslhujhbtvhzhbvtnubevzgfupwqhmyzoddf,705.0,,1-668-654-9009,6.0,Canada,gbelcoicug,3.0,267700.0,3.0,,Eastman Chemical,Nova Scotia,LFKXBYQOVSNJHHCNQWJCRUXXDKYAB,M,,Uzqqqeekvtic
1636130.0,Zzphros,Omaha,2.0,tqn12762,Jplkmxicynvykglgzctnczhmvehxikqnzbpahasqssthxxltps,499.0,,1-177-983-9264,10.0,Canada,Pfzodhuq,4.0,209935.0,1.0,,Ingram Micro,KY,tqntscfchcakmekow,S,O,Osbgwzxrn
1832841.0,MICKKMMUMMMWTUEOTDXSDVCZPWFHGR,Escondido,14.0,Coh12763,Gmuuejqpxliitqfxwsdouyhjirbqnxoovpaouyswfg,557.0,,1-613-095-0102,9.0,United States of America,Ozbrv,0.0,154622.0,2.0,,Rowan Cos.,Newfoundland,Cohcrxazgu,S,O,Wfulgbbjhkmxxxcegpmkfhfudjhjrnnlemvbuzlc
225911.0,Dsanlvrzkctcsekvwrad,Winnipeg,70.0,CXG12764,duzhtzsfjhrtqpqglgvpqwxcfrbxtlwneqjxmcttznblpryuirvrgjezvbtbbucwofv,556.0,,1-821-587-5082,1.0,United States of America,,4.0,227526.0,5.0,F,,AL,CXGUSOWUHAVKWUTWEMLKIVQAQEXGWS,S,R,lhnltereuehhprlnjwmprwaeaspwdmhmxgzgktxtabuvhje
735034.0,Mkplmvpixduynufditjhau,Ottawa,,Ayl12765,Yevvarjxrfnilrhggabksfmrocxsldxqoitovjdybmkecaozmxlqqgudanyuxllk,807.0,,1-209-511-6391,,United States of America,iqxzh,1.0,248490.0,2.0,f,Brinker International,Quebec,Aylpj,D,R,
2233050.0,JWEDZJOEIFIDQTQ,Escondido,41.0,DGO12766,dxktvphdmqurspdqyarbqpg,796.0,,1-369-310-4013,4.0,United States of America,Eeonvr,3.0,250533.0,,,Solutia,OR,DGOPZCSKEEPVRJDHXAGDUR,W,O,QUKTUOKCBFYHEXPBGPNDMINXQVNVZFNGWKSBECENJRIJUCICUWTSFVNWILTLJVNTAXIWSAI
1655028.0,Ztzllrziwscuppvyzwfmwbyz,Fort Lauderdale,35.0,WVC12767,Vdmdq,303.0,z,1-613-835-4312,9.0,United States of America,Wncqamsoyjz,2.0,322757.0,1.0,m,RadioShack,Alberta,WVCUMWEXMCSTTAJGI,M,O,
1898862.0,Tjkmsusgudupuqz,Santa Clarita,56.0,KDB12768,sfuauiwucvyipqzvlylalkheumaqkrbqowydr,341.0,,1-493-632-6618,4.0,United States of America,Oiwtbhdqb,0.0,36959.0,5.0,,Fastenal,AK,KDBDCGDQB,S,R,QPARQRDBOMTNEWADIFEOJNQNXIRCTMEJEGAYSXQZRVHELKSNATTVGA
277576.0,gflirskkctl,Salinas,36.0,AOR12769,jkpxfwolagcvbanffykyjhdmfompvkjhodldxb,688.0,a,1-402-483-7811,5.0,United States of America,Gsstgydplonv,2.0,,1.0,f,Duane Reade Holdings,NM,AORYYFWLNWIRPZ,M,R,Nkqfuheznfyhddrzzijatxnmcbfdqgihbmicwno
1813911.0,Mssccgnczpvq,Windsor,82.0,Uve12770,Mcjhkwqbnbtl,512.0,a,1-442-268-7194,1.0,United States of America,jrxqvvs,2.0,427664.0,4.0,f,,KS,Uvejigaoeclmpde,U,O,Pwfujsevwchezgqunzesh
2731708.0,AVKSGPT,Ann Arbor,79.0,ZQB12771,Oaggnlckpcgmciyoopqsezphrbntmobtcrjwredc,578.0,,1-616-719-0774,0.0,United States of America,Abalmfy,4.0,466745.0,2.0,,Darden Restaurants,DC,ZQBNBK,,O,yzottfivuzilhvgsvfaciv
1614600.0,qlgdoaccz,Long Beach,98.0,qic12772,Sanwksylqtekayhepegwhpxpqzumslbxpuq,333.0,B,1-278-623-3360,4.0,United States of America,WLOIJOMSD,3.0,479844.0,1.0,,Cognizant Technology Solutions,PA,qicuqo,M,O,odvdustmfikndbkzyvyqigyromnibngsencu
2932536.0,Wpdtbjpoiyskmxpvipofoqyjakncjn,Escondido,33.0,SLM12773,kbnqqtwedfjgrnywwlhshwhrftm,612.0,C,1-290-786-2222,5.0,United States of America,Inwpiwwv,,303821.0,5.0,,,Prince Edward Island,SLMKDAKE,U,O,NXOFGUFQYSISMKGYXZY
340111.0,Xcdynwcgthqcabqeqpvfiuypl,Mesquite,39.0,BVK12774,Kjcrofbqbxbfddffffhumawjvbxrygdjabssyxwjtvr,562.0,t,1-683-878-2530,3.0,United States of America,Gpkzewe,0.0,425556.0,0.0,M,Family Insurance Group,FL,BVKTYWHSMGXPGSKS,S,O,XDKHLKTNHQPWRBJMCFNPSMUJTENFRRPTKVSFUZLLF
2069640.0,ajugjrckrl,Columbus,87.0,TSS12775,umpazwflxjbhzctwchhldnymxxpmanggevfxnwcfjqogctbweanzpmjltn,733.0,J,1-722-895-6426,7.0,Canada,MWOEKYGACE,2.0,124447.0,4.0,,Micron Technology,British Columbia,TSSUMYFHA,M,O,Sgssicfrnziwxbjqcxphewfqpkxzvtawgflnzjuxpptlqcybqutvgrbibwokpezdazezwtujw
2902304.0,kdavfndsc,Detroit,,Izp12776,LFNJIKYACBSGTVTGUWFPCTSQGSHNN,684.0,,1-835-130-7813,8.0,United States of America,WESRXOVHCVEJ,0.0,,4.0,M,Boise,Ontario,Izpgn,S,U,YOHZBWVXBWXDDEVJMEPXWWBLQKJXXQ
2348577.0,GLPATWVVVUTGSTMHASLXMYB,Tallahassee,99.0,Hnk12777,aulsxiqjvwtevnfnot,306.0,,1-666-832-7147,10.0,United States of America,VIRQXWLX,5.0,41396.0,3.0,f,Cracker Barrel Old Country,OH,Hnkdjmxtzfjwmegatyyhvdzrqcrgj,S,O,KJLGHZHL
2768481.0,wxqbmyv,Santa Ana,98.0,ezn12778,acoop,307.0,A,1-445-710-0394,1.0,United States of America,Yzdziwbgkx,3.0,18611.0,3.0,F,Verso Paper,IA,eznglxduttemusmelvksp,U,U,Xkwmb
3416147.0,BISBOFEAZCPGZWSVGW,Lewiston,,AQP12779,ZIOYQ,500.0,,1-188-419-4234,10.0,United States of America,vkrdywzhu,0.0,230345.0,2.0,,Sovereign Bancorp,ID,AQPYPZAATXRWOAQDG,M,O,SAWFONENHSCOONDVPRDBSTMQAOPPTWLKSIHFNNPFHJYRXWQ
2178505.0,Gdcmzkjmwqwalekhflgpwrwaj,Tacoma,31.0,bjo12780,ISAFEPFCHOJCWWASAIRVDZGMKLKPBLYMDBGIICMFLSXAW,314.0,,1-496-715-5710,9.0,,Wlvhwm,0.0,194995.0,0.0,,Thermo Fisher Scientific,MO,bjozixpty,S,O,Sdnqvxjraktvcfsuqkjggldrdilukknlitpncwznrfanst
2714350.0,ipqnosmo,Wilmington,86.0,Kbu12781,Rxdnlegskgvjdtpgucuadycgheoerpusuzwhewohanjbmmssllliknqurnijqsqroprjqcjjjjwkvve,723.0,n,1-594-317-5227,8.0,United States of America,Btkvmfofyn,0.0,57767.0,4.0,,Raymond James Financial,UT,Kbuxjq,W,O,Lmahhhkcloqmiquinxymtuoscwzpbwfhlnhoyhbldqozwjlsfpviiujnowqanxnytshhezggavaad
1075163.0,Bblqspnfvqlqjilh,Virginia Beach,22.0,Tck12782,ipqlsgqknfqflhyqisqpclvkoavyzehbqrvsnisfzqsoebggdrslsqzq,379.0,X,1-341-056-4412,7.0,United States of America,Emgvhkugip,3.0,282775.0,0.0,F,Cephalon,KY,Tcklwykdai,U,O,Gkyauiswljucxsshyupastpatazexqewojihcqgbacstlokvqdtkt
3337628.0,Oxnrromgkhcwj,Kitchener,48.0,tff12783,Dczicnoxamxlnaolvgwwn,507.0,j,1-353-500-1708,5.0,Canada,ivzbpq,1.0,106492.0,2.0,f,Merck,Prince Edward Island,tffhjjwtwcrd,D,R,Kzqhmnurnfdaencwefpcjhgpvzcnzvbqkhlr
3377688.0,Tirxinnvanttgjz,Independence,40.0,Vmj12784,UFKSSPETGOJBXYRRVUZRYCRZZURJV,709.0,,1-680-600-9909,0.0,United States of America,Owpzebfpifku,2.0,417140.0,2.0,F,Genworth Financial,AL,Vmjubnktwpfggwqvqyekew,D,O,efedxrfrjatwux
1647699.0,amdbpabyghknkpfxrrogi,Pittsburgh,96.0,iog12785,MNICTIRYT,735.0,C,1-561-281-4862,7.0,United States of America,nmohdnv,5.0,463553.0,0.0,F,Apache,CT,iogdwckfjm,W,O,RWTWGOHJYUHVWDVYHXBOEOHCUWCPCHHQPDJXVBWCJBXTRYJRJXEVBO
139049.0,PQEZKEMUQVBLPXDTJXGJBDDKXOZED,Fort Wayne,0.0,OXX12786,BVIDMALLJKRGHJBILCHEOGXCGVAZXGGXSENXLETWVZJAPCRMXWSKDSNVMOSOTDO,390.0,Y,1-015-958-6543,1.0,United States of America,Pwnuwn,4.0,47424.0,5.0,,PNC Financial Services Group,KS,OXXSYUHUNOCQWR,M,O,NYZFIDTOQZWGLAGCRBLUC
1256678.0,Hnlnmoezpzhiuwmzykegedynzb,Salem,6.0,Nnh12787,rvjjoyrcsrqtfxlxqokguappukaufuhbvqrubjmcgna,764.0,G,1-213-819-4291,5.0,United States of America,Iuwjystxegl,3.0,254769.0,5.0,,eBay,Nova Scotia,Nnhcvwphujqstjnktbbrazf,W,O,Dgovriphitkyedvvnmldpxefapnxw
151006.0,Tolxjugrp,Alexandria,85.0,Jqs12788,Fxidy,691.0,,1-721-818-7576,10.0,United States of America,NMDPFRHUNZ,0.0,97811.0,1.0,m,DynCorp International,GA,Jqsehxsxlgwji,U,O,YFNKBVBAJPQPNMVUYYNYGBAVWAEKBTCMPKHFOXAXPCOGFFQHEQIYRZGTWBF
2456971.0,Xiwosrxuaeowoiaknoaffuhuydfyx,Miami,99.0,hqd12789,foclwsnuvxebhbyojsccncvfwdpprdkrlq,324.0,,1-915-805-3120,7.0,United States of America,kihrpgycicn,1.0,196081.0,2.0,,Con-way,Saskatchewan,hqdphdc,S,U,Hfgcmfhegsejhkliwrvessrhmvtwamxudcdioxlxwjrgovebjo
,Jazosupd,Augusta,10.0,Quv12790,Dmfvfsfckmphncocttvajwahayhlh,790.0,F,,10.0,United States of America,Fchduygshipo,0.0,84836.0,1.0,m,Cintas,AL,Quvzgqipjxypcfuubylumiarxlg,W,O,Uzpepwsabqxitskjeqimqdpvtitfuetduggucjedejxkhmud
93054.0,PGGSUHBEIRFDYENWGYSIH,San Diego,13.0,Gwh12791,Dtqlpbxiqplpripanvafpsjhtfklmlfxumhsjmdefsfcidynbpezpdnhplxrkeebawhjezvdrz,,,1-033-950-8629,10.0,,Pjhfmxonjvh,1.0,325582.0,,,Telephone & Data Systems,KY,Gwhvhlgswdcpqlwrdoroi,U,O,Bnerrkytuecphcqkptnlhjxgmxblhqarhacjmar
3004510.0,Myaklwwnkhchmhkepww,Iqaluit,99.0,Fjw12792,Tphgglsdpvwrfjhuxrfsbaxbgkumnpvhlxcckrhfagprbbplz,761.0,,1-159-276-9627,5.0,United States of America,rxookeym,0.0,237593.0,2.0,,Estee Lauder,British Columbia,Fjwdhh,M,O,Ljncglqtygipvjsndmlrfltzebqfeedkneztmmhkiqtkzalanxlejocmkcqopgenbpmb
661782.0,Fjkiijqcctezdrrkasftk,El Paso,24.0,Dnr12793,grptwtpwcbqiyghqsilwyyvagvmbbzwyxbgbinxmsttzfiuijfgdkfibwtxajyzbbbu,805.0,k,1-565-444-3707,2.0,Canada,uxyhfgist,,20584.0,3.0,f,IAC/InterActiveCorp,WV,Dnrdykztwpr,U,O,Fsvbodszlvfvvsjoeckkmbwsxpsyqbwn
754597.0,JEBYIYSIS,Colorado Springs,21.0,Bks12794,Rgdslhqcwpzzqpseekwifwizylvqomjbpmzvczehjctwiaghosvn,340.0,H,1-974-632-2473,2.0,Canada,Swoowaibyui,0.0,277371.0,2.0,,Questar,New Brunswick,Bksxpofiszutahqxlmixxbplsbdhb,M,O,Fpquuefvumiijhuptsiubgbbxlropcwdkmwn
1121803.0,Tydrdelhh,Whitehorse,30.0,Ipk12795,nzeulzvkdplzwilpidltektxmmfcfjxn,580.0,,1-935-511-9233,3.0,United States of America,Jfkvp,0.0,18527.0,0.0,f,Annaly Capital Management,KS,Ipkpddgzemisarekn,D,O,Sjkaga
3790711.0,Eworaozsjwgov,Rancho Cucamonga,62.0,Seg12796,LECGJREKMXCXOHISXYNJCGYYFDMXWLRHYEPSKQKQEGMQHEJMFDDZJDMGV,392.0,t,1-116-325-3727,1.0,United States of America,Qnidegbs,5.0,232525.0,,,MeadWestvaco,CT,Segjlwfvypy,S,O,Idqqtjnqftxmjbamjunztdgknetfkoscslvgnhqcmyvaxohqzrcmzxnlhoimihjkqd
2358798.0,JIGOXJPXBNWWEIXSSVYYAQGZ,Sherbrooke,83.0,Dcb12797,Mwilkpaokmkhlqazsgdthmystigoqurdvehkuswokmwdo,465.0,S,1-707-542-5564,5.0,Canada,Wafrud,2.0,348317.0,2.0,,Modine Manufacturing,WV,Dcbfdimiyemsmkofbro,U,O,eprdtjmknnjqozwirlsfinypwuefepyrpxgppakyvnxgngrkltfaawrbjdaazkjmpy
3792177.0,Ocmjqibz,Rapid City,75.0,hso12798,Wtcjerwadtcbdvjclmvrejrqnhpxnmmskpfjrhkixnmwaoovhcujcpglzzviskqwq,612.0,,,6.0,United States of America,,1.0,17172.0,,,International Game Technology,GA,hsoclfugecxm,M,O,tnsykunzbxenvyhimmlkusgujfiqoubdrsmmvtrmrbwdvqsxuiqblshjsrhkrife
217123.0,wbfleija,Fullerton,84.0,Hvc12799,hofmdjmkoibeexkglfmjespvkgpaens,386.0,g,1-831-137-8231,5.0,,IIWTES,0.0,101538.0,3.0,,SanDisk,WA,Hvcoxsthrifcbhicazovt,S,O,Dgrvzplsvrqhjmcvimwsropwtdfeyfacacqqmgpnjbgzgpepkfgmjffbnvzdfwpbqgewmqtxbbpn
3461827.0,Bhqaiw,Lewiston,36.0,OEV12800,eqjfksnsccnvrwpedozimfqbxcqy,821.0,n,1-662-507-4820,7.0,United States of America,Oagfsprje,5.0,207633.0,4.0,M,Cintas,MO,OEVZKEMSCWWIRCVAFXJKGBQ,U,O,bebhsdmnxjsbvhayeupgollhezapssejbnocvxfkvxnotxkmdbkgdwcebvrf
2413480.0,Uvfbbix,Lansing,74.0,Clj12801,Ltnqdmjzgvdtoiigtvnqnfedooklzonvzilkyyak,688.0,,1-859-886-7117,7.0,United States of America,Gxqmxesgh,2.0,471030.0,4.0,,NewPage Holding,KS,Cljabrqzfsvtwbqop,S,O,
234759.0,GLJZMNFJYM,Oshawa,20.0,axh12802,Edjazpfivpmnxjbpydhkdfmecjblxqiekaplg,663.0,,1-820-176-5181,4.0,Canada,rutyp,0.0,354182.0,0.0,M,Analog Devices,NJ,axhlcxxpdovisramnfioczkan,M,O,Eqfyixckgnacbjspdgpmzuzyrnrrtejekgun
726934.0,SAKZNWVCAHPL,Providence,52.0,tvp12803,,501.0,m,1-322-170-1937,5.0,United States of America,,5.0,449544.0,0.0,,NII Holdings,New Brunswick,tvpgqewuboqqjiapxaow,,R,SGGGWLOSAQORRNUCWNKQNBNSVRLROGDHIOXIEOHLDCHDTTEABIFJIIAQRQHKRGPVKSOBVPMDFAWHRA
1566133.0,DCARBFJSIL,Fort Lauderdale,69.0,Egl12804,hbpjskpg,337.0,,1-802-284-2869,5.0,United States of America,GHLQGVG,2.0,474564.0,5.0,m,Jones Financial,KY,Egluk,W,O,Eoonewfeqccgghixhwrwtnxfobiqemdtnkstgsyfkfczeeuwlepgabxpzqqhnh
3534013.0,bkuhv,Halifax,47.0,MGE12805,ECNLHANLKBQQVXVCOZMKTCNRRYGNYSKJVJJGCNS,567.0,V,1-236-473-3668,0.0,United States of America,Znejrbbj,1.0,348607.0,3.0,F,Lowe's,SC,MGETL,U,O,uhffrvqswguyxauuocymebxyzyqehjoqqtqjkejlgkwsepopzpiilzfirikrzjkqrahiqmwwugpl
2657465.0,Rboxyycvmlvlzladyesebkibu,Salinas,6.0,Bla12806,vdzsyckojmuoxkurmcq,392.0,,1-285-361-1299,10.0,United States of America,Tpsdll,0.0,172472.0,2.0,,TravelCenters of America,AL,Blanrsiuucrjgkk,M,U,
3972575.0,UUHHOEEZAXPPJNIPLNDNMC,Indianapolis,30.0,Fjj12807,Mtnjdzgftxbnzawjlmjirvkcthasvfebualhmtstvfcolxtcvedyaomptocospdohxjdt,670.0,,1-990-991-4392,5.0,United States of America,Ghvcfcuge,0.0,440512.0,1.0,,Liberty Media,British Columbia,Fjjbrgikauxawfnkv,M,O,Mhofqtditxsmkrciypvgzchntngnffrusbrhob
569710.0,eliqdimzntw,Huntington Beach,6.0,Pdr12808,Nkatbekqniugyfkkvbruchyiwhfsncnbstjjrnkpywk,787.0,A,1-645-678-6379,3.0,United States of America,Mxeddvie,1.0,240823.0,4.0,,Kla-Tencor,ME,Pdrvpfugzngjgwedgllvziyiocaf,S,O,wayxbytgaljtvmhzplnyyhkxboxovlam
2674656.0,HBGVICLOAWNCKNB,Charlotte,4.0,xiq12809,eovdsdcwqlpvvuiflmadizwhksbzfpvzr,,,1-955-194-4817,5.0,Canada,scrsccd,5.0,448404.0,,,ScanSource,WA,xiqguiacrhvqxrgwt,W,O,RKUXTCJKAKCRUTYOLUSMCJKVOSBMHVWUFMWEYTTBEJOLCBUTLNOJISCPUOQRRLVBQVWTUJAHZXFE
1451357.0,Tvhshpiflgdyvnummfogjj,Jersey City,69.0,zec12810,Qvxjpekkzqfibmoaqfecorwmbvrxsufssffrjksyttqqhtxvucmezotdyszjull,802.0,,1-705-923-3280,10.0,Canada,aysift,3.0,376049.0,5.0,M,Unum Group,LA,zecsldldxfincixmgukd,M,O,Kfxshbfszvaajnjrbtbztbpfvlzoqgreu
3569009.0,dwgsgwdocunuxfupvixko,Columbia,83.0,Mdg12811,Vpdjtmeaxtopntkzfsrqtudgklxuklwticjmkptvgfwznnitnaskovwtgovwtpvuqyccxnya,320.0,,1-557-200-9900,3.0,United States of America,xcwriecb,0.0,40608.0,0.0,f,Tech Data,DE,Mdgbcff,,R,yenibjfpsgvbfqgvuxvsxyxotcanyddtedmcyzrrplslfhtbs
1045251.0,Gyoqvimmpi,Hull,34.0,Djn12812,Swbqmussipeqvhrwwkyztavazcofvaeatdokuaczqckh,506.0,O,1-485-516-5768,6.0,United States of America,Qlzzdlwu,4.0,157166.0,4.0,,Dollar Tree,AR,Djnhhvoupofew,S,O,GUCSE
1557374.0,Gbqoj,Wichita,86.0,ept12813,KJGYPPTOJDUJJVRMQQUYVBKLZWXTUYRMWVU,640.0,,1-159-045-7057,7.0,United States of America,ivdzpfuve,5.0,492420.0,0.0,F,Alliance Data Systems,MA,eptzbzlsgkwhzar,W,O,Ttarnnxfayeqrmgpdrzzuyxx
3716113.0,Hnkhpm,Edmonton,,xlt12814,gcttdsutugzppapqdwsoaxasdswvenifcfkwdfvzjtksvwkbtodcrekokbhcvdujmal,,,1-654-049-9995,3.0,United States of America,,3.0,178022.0,1.0,f,Emerson Electric,AZ,xltcspdhqt,M,O,XNPTQCIBNYPWFSSHQWDPQNAIIJLVAEDUQYTPIZPSBXNXCTGW
2710340.0,rbpqllm,El Paso,67.0,Sfs12815,Ebtmxdxedsjnssceesslqowgdibhdbtfkkgafaet,616.0,,1-930-134-4705,0.0,Canada,ECVKM,1.0,238253.0,5.0,,O'Reilly Automotive,WV,Sfseogkwwcimccbozphvsw,M,O,Myuovimqhubhtnkgfxvhlqngnadxedtuitpginyoib
2728067.0,Carppugrrmtlvocqfgowdraill,Lowell,10.0,lxw12816,NETQKSVLXPACUDXWIOKWIHMDOZVLSEIYCBYTDLHNZLHWS,827.0,,1-494-642-2744,4.0,United States of America,twcgic,,362259.0,0.0,,PPL,TX,lxwmxoptpvrnrqwmjxjnydexzjce,W,O,rfddzooiqwycfguvlorytlblublhgkcsptfjmiowvutmjvbrr
568080.0,zmgxzqrlvouhsrrzjfjsgiddkxpjhc,Charlottetown,46.0,DVD12817,Veogtegkcgumzjtppmedlhihahrhawirmnsmgmycutbwjprctsejogikkenxb,600.0,,1-815-217-1481,8.0,United States of America,Kffvlpysz,2.0,92401.0,1.0,F,Energy Transfer Equity,Nova Scotia,DVDHKBXAMV,M,O,Dmqvywcxqonomesmdtgrcxgrnvwvmcozrslmdgsg
358790.0,Klywfvn,Denver,64.0,GLC12818,gmhueumferolfaxibvsivnjsqnvpoeum,502.0,K,1-944-331-7754,3.0,United States of America,Mynyqfb,1.0,86006.0,1.0,m,Polo Ralph Lauren,MO,GLCJFCWD,M,O,ERSZGPHIEDNFAVOQTFBNAVLKLIZHWOQEIHEPKPQPGPYLDZFWRWLWENWNSOAEPLEISIDM
2918098.0,MIWLRS,El Paso,41.0,Ppj12819,HBVDLFZADLXQYAICWAULTUDJSAXXBFSDUNAPTNVHWGBCTFRXUTGJHACDUGLPRRUUVP,320.0,v,1-415-898-5346,0.0,United States of America,ctbuaom,,403817.0,4.0,F,,DE,Ppjdxpybztxtwztbyjszpcwiwziupm,S,O,BERLBOWGGFTFFFNUJGEDLERGSLCXYDWVKWRVCTLTFJX
302848.0,HMBJXPOITLGO,Charlotte,29.0,Jsm12820,Sgqtkswubegnvulxnvtapbfmozyybypeowazzunlxlqxsicgq,,,1-508-816-1520,6.0,Canada,Zquzdqgtpfp,3.0,20449.0,4.0,m,Ecolab,VA,Jsmzwcmewknfeby,M,O,XXNBFBHALWDWPUHVLGXFUXYWQYNUJVSDSTSLHDQHOVAPDMFZLTHKDLMISUYPSLFGWVUSGPSBPA
2132086.0,wedvvogzjvthdvzhgkcvtqq,Mesquite,92.0,JLI12821,Gsaxeg,649.0,,1-456-198-9654,1.0,Canada,Lvhbhrsda,,339958.0,5.0,,Penn National Gaming,IN,JLISWIVFHZEFVHUODEH,S,R,Gluei
733214.0,embwfjhgmozdufyfxitsdrbnkddfld,Fairbanks,4.0,WGO12822,Urmeocqwqytfhiyanywuqwbedealjroygzgstpuoofcikcbidgm,482.0,,1-505-788-3867,10.0,,Xhgoi,5.0,452258.0,5.0,M,Qualcomm,IL,WGOOQPPT,S,O,IRZRBIUCKGPZWDNFPDXJACZWOCIQDULGASLIWPJVVYCOPPGRBNM
2857093.0,Kfoyqggkbcxzk,Lansing,25.0,nyk12823,HOSVMPVPGIB,589.0,,1-668-722-1036,4.0,,Gikddslxxefh,4.0,234378.0,1.0,n,Roper Industries,NY,nykpsr,U,O,GRQMIVHFQLMMSJILISLZDQEKPFRVFAKNK
1960738.0,fojdpermiblkrup,Independence,12.0,DCX12824,Mosxwqmadggfgnxaqrkacxkgbnyabjhgwdselsiqsxxupstvoofakdjvhticntiyqbnaolyfjp,317.0,,1-050-687-3753,3.0,United States of America,Toqfli,3.0,446427.0,0.0,,Charles Schwab,Prince Edward Island,DCXMJAZTVHICHDTDIYJSUKLS,D,O,Lcvhcbbhqmuxykuannltbnunqrl
28764.0,UKTXXUHVXWIBGIBXURAZWNUQOM,Baltimore,,prk12825,Eytaugbtzzvn,764.0,,1-351-871-2269,5.0,Canada,eypchvym,5.0,,0.0,m,Valero Energy,AR,prkmxalpdjyzots,U,R,htbehtvhndesuxnxqzoxbueyxkiwykcdcksccpfrsfofaahymwtfqi
2778082.0,Swjbltfvupktmgk,Rapid City,63.0,Keq12826,CAIDDGVUZEIUZZDSUMCDQMWVZHCENCBKIIHCIOLLVCAPFBHQUSXSAOPYUKZBOAJHYH,737.0,,1-344-055-9285,4.0,United States of America,,4.0,249143.0,2.0,m,Dun & Bradstreet,GA,Keqmqvjh,U,U,Hkboxqgcyrqfztdmrcdvhxvckxpaafvdzvzzastjzjymcmghanxclxftqbybdvadnnnefkhyll
3017214.0,ZEAZGFDLKKUKXHU,Regina,34.0,Pik12827,mbtrlcsgemconlbjlgurpumoawq,453.0,,1-002-743-0185,0.0,United States of America,pphkdmxpe,1.0,440389.0,3.0,f,Nationwide,KS,Pikhhovay,U,O,qdevbefgoelfhjqtktploibdeswvwmmsggmkspsoditoolwhdjwpshizno
,kxhyhlwdfntlu,Tempe,12.0,aqi12828,mppansifctjwqamhooetardbmbpqvihqduf,300.0,,1-770-549-8737,2.0,United States of America,aduxvhigia,1.0,402172.0,2.0,F,Scotts Miracle-Gro,IN,aqimpnjfydokuokghmzjeojowl,W,O,Dwdfcalnptcmnsceulqjdhgm
547605.0,BKKVEROPNGDGSIABPXYWTL,Sterling Heights,23.0,tzl12829,tycyvegvomleihjetimcgxsjmqabgvplrpwgvhjatwy,458.0,Y,1-837-600-2003,4.0,United States of America,bfcdaq,2.0,424026.0,5.0,,Northrop Grumman,Quebec,tzlwnjnoyzifbddw,M,O,Tgtgdqfsapjnioanznaigsfcajwgepxhdbnpcqkvuwf
1923491.0,UAUQPNTMABRSSDEWJNOM,Edmonton,73.0,ool12830,Gdlrhztlzzjomkvkhmblvuxqwsewdr,,P,1-007-407-1539,10.0,Canada,Xsebnbazzuxm,4.0,444330.0,1.0,s,NewPage Holding,UT,oolkgiwlrskrehzbko,M,O,YYWJHRLJXNAGXMQKIJVBYDVZBYPQBZAHVLDGPSEMCLQVRLQUQNZEWTKOXDHRQMVIDECBPYLHUFQ
274597.0,tkalfzzb,Pasadena,36.0,Gcs12831,GFEFWBMOBPYUJIPLQFDJ,317.0,,1-107-786-1764,7.0,Canada,Ceiqkpxsimo,0.0,305897.0,4.0,,Celanese,NV,Gcsoskmqpaksnrsvztuyi,U,O,Qfmzrnbmeasnthrowltjzlrlnefjmznwgmmbpyqna
1016413.0,FGCXVONIH,Little Rock,51.0,Tqd12832,Titaolimoqtdrcnftjyieiovugfuzkosz,828.0,a,1-584-108-5822,5.0,United States of America,JHRNKTOCX,2.0,377098.0,,,OGE Energy,AR,Tqdvleqz,U,R,uedypxvkaplaaglosj
2712645.0,lnbkaj,Tallahassee,53.0,Imt12833,Lwxlvyeszplrsrjpxohrjnaehooxsicearryxgdrnewjyhk,676.0,,1-893-081-4706,6.0,,,4.0,18397.0,4.0,m,Pepco Holdings,OR,Imtzjjxqnr,U,U,OPXIRPJZAVHBPGUNREW
1977750.0,yzubkaygflgti,Independence,35.0,Onk12834,Yjklnfwybbdpcrnkiwhtmxaieufrcanllplnxiaxvkfephktqgdsl,499.0,,,0.0,Canada,ulkxftsqu,5.0,43751.0,2.0,,Ruddick,VT,Onkigmi,S,O,ielymlvvlrvifqfsmpjdzghnvazptepymajkdndrhyhfzokkclugef
1703699.0,Iwlcgnwmopnrtlwyngfgqrmsij,Tucson,39.0,Vmo12835,dkcchdlcvsfdroyjmhzsfqslqraknnjnzomflggnvayzihgxuooivyfmscmdhevzswxpgjmwgnobz,695.0,,1-241-945-9443,4.0,Canada,Khnjodjytb,1.0,406351.0,0.0,f,Cameron International,WY,Vmojgpkpeqzbaztfbyrfjhtw,M,O,
757938.0,ITJLLZEFPXELSRQVCTMP,St. Catharines,89.0,Xtp12836,ZEPBADUISWKJMOXDKDFIN,426.0,O,1-801-732-3027,7.0,United States of America,Cictpwoytnm,4.0,490101.0,4.0,m,Crane,WA,Xtpvdibljuauvinrbfsfqzuxl,U,O,Kdkiqskqosklrbzmxnse
