AgencyID,NetWorth,LastName,AddressLine1,NumberCars,OwnOrRentFlag,FirstName,MiddleInitial,Gender,AddressLine2,PostalCode,City,State,Country
Isi6332,3760936.0,Isiqxwcbeuvmsxnyksxxdo,Hlrqfxnfexaybvqjdzztrzgmwpjcodfyfrxyuxsmhbisrxdgbrjcwjjblriagupxvjnxatjcamfhaxq,1.0,O,MAPNSIEAATOBRZXOSUUQ,n,,Faogyklrhjpupoafo,,Coral Springs,Manitoba,United States of America
Dfg6333,1047939.0,Dfgosmwuc,Euqadhq,0.0,O,Cegqacwhfkpyowfgxgstdnawkucnfh,I,m,xmeexwvywjdndywzehsv,NJTNIHDETL,Frederick,HI,United States of America
yih6334,3621143.0,yihczzjjzaeuwqy,uzlakehorhvddexusnknhhcanmspzbcheurzpoucpjedexczizvtcuhnabdqfsabovukojndvfx,1.0,O,JGFYCREKMFCIDADNEOXTK,,,QANBAXSFAAVGBVICPPAORNLOQXFSFBPBVPIZCWWQXYGHNWEC,Pnwnbtk,Oklahoma City,NE,United States of America
Pzd6335,2998280.0,Pzdtipghncnqquslhawq,DPYDYUWSOLUOUPACULNGCZXBKIXBHWUFNQULXWIOCXQLRCKEDJTNHIDFUGRTNLDINXASEH,2.0,O,ylszltatijsmuu,U,F,Itwwgqzipqfuknlgibkknpqtrob,Uopbpbu,Hay River,WI,Canada
Icl6336,1772953.0,Iclhcsbbps,Idrgaxhvzvflqmxcaarjdrvwzxcukp,1.0,O,Miimipxdzllxoqxtespxmssszg,,f,creyifuckklufgunnkfcjhimnveagareavnbveujpkbmrembdiqfisaarxtcfnulujlxianmtbtem,ejwyfj,Tempe,VA,Canada
Pdv6337,1419226.0,Pdvlfyc,JHULISCQDQLFOCWKX,0.0,O,Aomxbqntxr,,,Lhwgtmwygewthedvqvubnkocdcryavegzmyzojebsnpo,Nyikcqhgfjt,St. Catharines,TX,United States of America
Leu6338,2134583.0,Leujnpecufclap,Lfdatvxdpbzlphl,5.0,U,vdupknsqsptfgqqetfjauc,,M,KQHUVJAXXXPBOEQPMOGJL,RWKVAEHKKN,Spokane,RI,United States of America
Hui6339,2566328.0,Huiooiutjsxyfuhvqisgcet,Idxfuvxjhfbbtwfnslyxugcggcwlkoljuigpuyhad,3.0,R,qxbnefzkbnhumargagy,,f,BXEGCMORCLOWSDVHEUPCCJMDWLGO,Lecoe,Spokane,Saskatchewan,United States of America
Yzr6340,2248958.0,Yzrdvdctvrnyydrasljzwgaadtcli,Ojnfsdbplowtfcekzotjxhejtx,4.0,O,WKTPKKHTWILXDG,E,f,isccdaliiykextoluimhabqojhoefcgknhfjorxsqozscdhjulkxhpiqqidw,jvncowqgnd,Fullerton,AL,United States of America
ufp6341,1181474.0,ufpsol,gquajwtkdprqytdbjeyeqofyoxxlrbqeiyvpwwvnjhpzhdzwpepowcaxgdhxdmsmucstdrssblv,3.0,R,TETWMLQXYQHIZAJNLNL,u,,Ptklvbywvba,Bezufzk,Riverside,NH,United States of America
yeg6342,2292473.0,yegutqmqdfaaqjjurfmgnewu,npdkfigyqpkkatqyhqcwzmjwxwgjezfuhkjecekwwhqt,5.0,U,vsjba,R,m,EGVCROMNSVPNTQTLNTEVAUL,Lqwzsaikpyg,Rochester,Saskatchewan,United States of America
Coy6343,2018753.0,Coylohgmlnzpjxcdjksg,alwfkgxenbhunqmjbvclffqsfkhueqfnsmrriupvbewe,2.0,O,dvgkpicbtyaibfjirr,C,,Utfvvvguvabanlcppaoijvfrdfqjyrfbfgrsdicwiypxkodhhxpqiv,irovzjj,Erie,KY,United States of America
LVW6344,2129614.0,LVWCAOMWPLEJ,Sdixpwicduzh,5.0,O,xuegqngvmtsvmzlhymwqjcshroisi,,,Vzmcfpnvyhhxlpqrbmq,,San Antonio,MA,Canada
nsc6345,2216127.0,nsciksllfhwkrwdkcidmmh,Tcmiliveudlynhsgnseoctchnuluvkqjhhnhzgpwhpupgoqdqwmfdzqpg,3.0,R,aogkvjqdpaqerkuer,Q,m,Bagbmzlmheabtsgvxbybuadirernp,Kdywgzru,Mesa,TN,United States of America
XSF6346,2607282.0,XSFOEAATGDNVFINTAKXICN,Fmnjuhshdggnoyhdiosnyoihlgcpafaimkwodgtumovokcbtrxwzeubfniopqbqfiduevxvaw,1.0,R,elqalfpkv,,m,fyfvgejdutnucwfblwdysobfojqnntbcfwz,DLUTIW,Lansing,MO,United States of America
jqi6347,954510.0,jqikedaxaq,Dhpnsbxtgynokcbhwgtcerwawdefobpnhgfwxnwwcreixgkqeryutqapyafgzgnbfsqdluqu,1.0,O,lzgqsft,,,wyueyphpiuocwsrttklxeoxvxzoofmtmwadqvcpjigjovxouvdgaepjpnfbubhpyvycwozhl,Cvllkvdgcco,Oshawa,MT,United States of America
XQR6348,3467244.0,XQRIJB,Wqidkevdhisvlumpb,3.0,O,Erfoxijqffkibpbucoyazin,,m,Cbxskuhpxflbqcfsognpmhibelcm,airurgwd,Norfolk,Saskatchewan,United States of America
zlw6349,208412.0,zlwaeeeewxunfglchjkobl,Okhopl,0.0,O,Fanodcilmxwiftcenkbiy,R,m,MWSGDCLOVDGGYLS,Ocfxmeftgd,St. Petersburg,Nova Scotia,United States of America
BBR6350,,BBRWQPHJIIEBHU,kauutzydvqdxgcpyurrsvdxmhllzpqgaawmsgupqfzbq,1.0,O,Xnjwm,C,m,Cgyiivaytehvcximac,Uglucddx,Nashville,LA,United States of America
Och6351,1385264.0,Ochudvhyvnwmrajsxexslddqswxks,Hgfgdwasvqdsyhbwbdxxqjoiytjqxanbzuylp,1.0,R,Hgfesnkmgqfrebovgepmtrwd,,M,DQHDZOGABXVNMPFCRYYIFCSERYIMHKJEDEQCBIVBOOUMNUVXUII,Qstvmnuhdvm,Providence,Saskatchewan,United States of America
ZBV6352,3742720.0,ZBVAICTPG,jaibezhjgxgycclezhhgnbilvkhiyzxllffnuemkylluhacgvcwznbebswu,5.0,,quyqrqzygkojql,,M,Nhafprxhwtbbepnkpjiexfzoqzdxhmsep,Jleonklmum,Hollywood,NH,United States of America
zyy6353,79524.0,zyybhunrudtpiqbgti,Gqlytviupjzpdycoeixmdaposgrlehnsoyqrnwaeboscblhaeieccm,5.0,U,dbprokdcldhztegxgbvvvqeanovzn,B,m,Dznkuowctkujkdlvtfvrkroxfszwahnyuclfatx,Wtvtvkkt,Denver,Ontario,United States of America
LSS6354,3425829.0,LSSTYLSISFXXKWP,Nysqejew,0.0,R,Uasiuhfamftzbpnuuhmo,j,,Liptnwwseyfmmownkobvojydxwovknsfifvstndjmoxff,ftxxzlxlyu,Chesapeake,NJ,United States of America
Tcb6355,3466413.0,Tcbjsvjwiadrjsudvodolnsysb,Pjfxrdvieumufbvqydbvdvzqjgi,2.0,O,fqaqrhjmc,m,,RTLIOQAHUSAOVZIOHAEQINNREJMSAFCIVIRVWDECNSNOSZXBNWKJMQXRU,Kqgcvbxolnw,Windsor,CT,Canada
FPJ6356,1959394.0,FPJDECXBJPTTHMMVFWCPSXX,uvluaimbpksfclnkqcuopztgetdbeimckieevdqhldvvlamjcchtaqcexnimaxjqtkbvo,0.0,R,vncwancltclndhy,p,f,LVMOEJTTSOXTHXNOJZDZQGBLIPUGJDRKTHLKXVQXKDHYNKODTEGJIIJPGWUFQAFJWELXSSCVJXX,Bbctwwdoisz,Seattle,NJ,United States of America
UOP6357,2581808.0,UOPFIUOKLBYBZSAZKXHM,Lqowgcvyahiaertydezgtukfafxdvtwcpdqwbxvvpqqewuqnnofibchhkvehsrxhfrqvbdfsd,,O,Ivuzrahcog,,F,Jnesjbskidkpcyrmbwanftncmlnhagfkxdiaexqsnjwqguvubeuaurmaxpbg,PCNNQLQSW,Biloxi,MN,United States of America
Zyf6358,3357198.0,Zyfwjxefsbvohdeajddhkup,RJXGXWBXKPCUFVQJEJIDHKXXGWPIMWCGKHRAKXRK,2.0,O,Hhqsasxiaiohzqhufwrmxloum,F,M,vmxvijktrnj,Jnflatclz,Knoxville,IA,
QQQ6359,505361.0,QQQHRZPSTW,Fvmechdoacwwligkafpsslwunbvupmkbas,0.0,O,QNYPRDKSQWREHGEXEDNLXNSX,X,M,Dzrnqgihuwn,Dbjsfrajdqw,Sunnyvale,NC,United States of America
Rtn6360,,Rtngyqtzxznneqxdtjspdme,NJCSLCUPIZEGASGQZDPQRQIIKARYSJS,0.0,U,nympdbdurgcpkjampn,f,m,Ejzxeswmgpwgmrnnbhprdjgegzseqlsdeuoyvlanamqintutfgmmduzpotypvfhytvk,owjtjpk,Vallejo,NY,United States of America
Fwf6361,756510.0,Fwfianhaoblyob,GVPLLRGXNMBNHSHSTUPGKEMERMORYPSLIQKGB,2.0,O,Ssexf,D,f,Vuowbwgflcdpdxkepvjdgnopixxpshdwcjr,Vnsstrnlzl,Mesquite,LA,United States of America
gyf6362,2667533.0,gyffvgoblxedrscoibkkrzbtdusaww,Ddddsqunqcygkalgtjtbcglulsaqpdakctrfal,1.0,O,UDSXIMHJNCJ,A,,Fdzvupjbyyafclkajmabqlvvsfaculskxzncqswqiiwyrhfunnoppldh,nxhaztzt,Kitchener,WY,United States of America
Eue6363,1836680.0,Euertlvzzttmsgykadtcns,axksfjjgruiclsfqokozrnwixvacqqtkizxvffmfxiwdpotlststpuxqelvdt,,O,pvvcecexjiakeunienyxpgajbggost,J,,,Hixwx,Lewiston,DC,
Lsv6364,3708276.0,Lsvfhahxetp,RVKSEGQEXOTRKKP,4.0,,Pxxwocduiwxcyotaknktzlraaopu,O,,Urxredyffjxcsdecqqjapcfqnclucngddmtjjixvpwkmfrbpdxkrxfheqominvfeplgzaods,ppxrikhop,Hampton,Alberta,United States of America
Nvb6365,,Nvbgeokdwtzuufsztdqjl,Zamhrrftkjxnvwuohejytiip,3.0,R,iijeromovgqkeueash,C,f,twexhgemkruzzwodtvnodnchldpgnsvuxrfh,Ncgvcmttwyr,Yonkers,New Brunswick,United States of America
Rsp6366,3843791.0,Rspjobfykespapafxxllqwwmtyo,,4.0,R,Rzadokcqt,L,F,Gvkmebknqk,PZVXSJSPJWA,Vallejo,NY,United States of America
ghc6367,1295967.0,ghchski,Gcmcvvcswoyxshbhxtxhwdguronerhbnihnstcwtszofusstas,5.0,O,Unrxsjrnbexwh,,,GBTVXFQMWFTHZDMLEZDGAWDABMESVEOHIKPJ,Yvpaqkk,Stockton,SC,United States of America
LDQ6368,1832086.0,LDQGALDWPATIAASJNFUWDVJQBA,Ppvrxjvghmbvpjpqujmovwh,1.0,O,BIUGDRECUE,,F,Wxcskpuxtycch,opcpidlikz,Worcester,NH,United States of America
TGJ6369,3517892.0,TGJIRAUTWGP,lufurcpsovfjvlbedesifumluicvfcrzbwmophwyxnciwjrgcmowoctgcrrtrahn,1.0,U,Nuxsw,,F,Nqzcrizltowfdjxgijdwvntyjkslafbovmwqqwogzp,ZWTOEZX,Warwick,Manitoba,United States of America
Lbt6370,203769.0,Lbthbjhnysnsn,Mnjnqpkrtsvfcfqibjsiopwmgxudivkpegtoyhfwtymonghbbllbpuxmmy,0.0,O,tbwxrslxacfsddqgglgnbn,,M,swdviedujykcjwdfkpdlfwbc,XHBAGICWFUZ,Toronto,DC,United States of America
zhk6371,281723.0,zhkgiwehfrbgmavpuwbjkbey,qhbndjro,0.0,O,kijoq,,M,YDVYXOIREUMVYEAPNCVEESSSIIMOJOLDQTZZW,Ekteezekoy,Pueblo,NY,United States of America
uzd6372,3836215.0,uzdvnfyhjpuetkv,Vzfbtahakwpowtimwagrgzmjgskwe,5.0,R,Krcpczgwjaajawbqflezbussdyhvoe,w,m,MSRVIKQKZANELYOWACKDUMLLCDKACNIPEFBE,FHVBK,Reno,SC,United States of America
Dhd6373,1924515.0,Dhdhodzyhyok,LDRFJPUQLAVZJGEOKLDSIUJMVWXZJLQZDGBJETWNIXC,1.0,O,fmbgbxvbehdrqmcpdtpxv,K,,dexmmapfvokstuxielhikoiodoca,Jdixljx,Garland,TN,
cbb6374,3942126.0,cbblebvspobde,Opptrqvbsnedkqcacronnksnrnvnvaeswfiou,4.0,O,Qxmjfrpoesuwqhxtdzljm,,,xwpmchvamuncrzylfxgewcajupoemnvvdtievibpagcgrybhkrxntiamejxkldrgtvwemaod,OTIUEPOHY,Dayton,DC,United States of America
Ksn6375,,Ksneojk,lyuikjviplpvzuifocozkiflfyqkpkmumqgupjvkhpsonb,1.0,R,Lmqduflra,,,tqdgaxroedzfpdwtuehnzgoqwvwvcjtqlgcwwtaakfbhmwuqmr,Wihdkwuvdvm,Anaheim,VA,
Mno6376,2768948.0,Mnolihymumbitiyojabpyemj,Ohqezgkrbcwifdrrvogkrgamygedyrwrwgsfgplcdanreewhkprkccyuftrxlqpxetdprtpyjyvjgb,,O,Ldhefqzvmjstrsqyfictygmx,b,,TSTTTHFTVIXILTNAKGYESQPZQBLPJNFLUKWXDHQTFQ,Jlimkyyovw,St. Petersburg,MN,United States of America
caf6377,3798627.0,cafatgquxhlzgvrihyl,QETZRNPMNZBWIOWFNPXNRULQQKEFUCGTKFCVOZRGBJATQKFAYBZSYQXENNXLSIRZEJGXCMKFTUBGNPQE,5.0,O,Ylzextpkbgypiuipogipuuhhjzymbu,,,Jhdggymjdkxcurgfcwarddxhreqxgicelidtuplyvdrcrsbmuzogjusivgryqdipucnyj,Idalnoaoroq,Hialeah,Prince Edward Island,United States of America
Qeu6378,1633291.0,Qeugzx,Abdakqiovqybzzsflbvuwudptjqcfwwdicqqgvgqre,0.0,O,Xloifnobhkblsdvrkeockqv,,M,LCXCFDWELULXNHNMQZCTEFNIQOANOWOSDCZXCEKUXOKPSKUQWEYJOOMUNNLMUGIBEPXF,rwhct,Fontana,Alberta,
Hsi6379,921698.0,Hsiqxlhqozixvvcnciegwff,xzndgscvihuddageotqkvqdbhfjksuib,1.0,O,kvvcqceu,,f,Sgrofcppziuclxhiezqqcfvqjlbnkrskzldpjnprxhsywjf,pgfnh,Hialeah,VT,Canada
rgc6380,3041479.0,rgcuxwreovfdbkucruzgooviri,lgvkysbenknbixkkiwnudmgzebxsqmnxjyoxfgvizxwdcciavwlkowqnbujrrguqandpdqnlkswgs,1.0,R,pshjikyrgvqxqeoclrxmd,,f,Faippcqddfkxwwvizlpcyylsyiluftvebrgspsdtqvbeg,Aungnx,Durham,VT,Canada
Ung6381,3547387.0,Ungyvnpcdeemousvrk,djhvuqcragxoeilkgiidteksdtlcvorjnrogtxuggvdqafnaedoeuwppczugncz,4.0,O,UGJPIDXOENJUWOAWRKDHQSPVUIVU,,,Gtvbuxdfrncgdjsiuofrtkpimifbgmgtmcofcktxjrxtwdotywhyyqktdvqkgdvaofviugphssrl,wnfrkxwlmvv,Lakewood,AZ,United States of America
Dig6382,2859826.0,Digdsaifwqkkfshjkrljaz,fteikhgkvnommrwxaunaiyxtpotaapdjpuvuvxmiyaepuvramca,3.0,U,Gnjwei,,f,Oumejiytbariyaxgdgpsoaqeodqeg,DEYQLDZYXQYG,Newark,Newfoundland,United States of America
TQN6383,2502724.0,TQNOXNSXAX,emjcbmqteeppppuufagzzipyeilrjvwbktdhhdhngrpnxmr,4.0,O,HPVUUQXW,,f,WWQFMYPSTEPQUDYERNOJVZANLFHAA,zeszga,Hull,Newfoundland,United States of America
ESV6384,3575106.0,ESVTNIWQITSCNAK,Vmqvwuxaynzgwsvmgzyczchgihybjbmsvc,1.0,O,doxirlll,L,,jvbnbjtlsaimrikjgxduxxodddcqwhcmztvafwfxuhrkindps,ITJPOKH,Louisville,SD,United States of America
Jfg6385,1071416.0,Jfgtwvirnljnczjhxkxgxchkwsme,tuxkbcfkiifhahgzcliukxtwwfilfebmzoczcjjjebcqwsishxnqgohcveelcye,3.0,R,effvreojyiko,o,f,Dnwlcsjuhemhjusiocbzsfsztoefxepmnxgimhkkiwrqqoywpc,CAGFJHEOOSM,Topeka,MA,United States of America
Gyg6386,3554424.0,Gyglxgjrbbwjchvsupwsgvbd,Oyrzdnjmtwrjqyncoiipnvdfqajsgukahd,0.0,R,NABLGQTTKOZDVJBYPSVQEFX,,M,JURQHNUQKAOBSTEYKBUNEQDZJMWBBXVQEUWIUUECZQWMFZBTYODQOTDWMNNGOMRNXFD,WYMLDTWAL,Hialeah,MO,United States of America
jsp6387,2755406.0,jsppejmvsfljeeffrcuhc,Kjevumqbamivhkoukkanbfewhaagatompecmingfpxpzkzcvifcsiatdaikwlwjpbvqdsnvd,3.0,O,METQXPWANOY,,,Ifhwoypulnurlxrnjvudossapteemuwhunpbmbipnmostbmqmonvnddzhkkbvdqcsdknzka,fzqpe,Sudbury,IL,United States of America
Olf6388,103535.0,Olfdptnihftrdkulokpf,DLFTFRBMOUJVMTRHKNAALACBIKSYMPCVVGWZVOOMQOPXBQZCAPFQCSMAXXMGOQWFDEQZDOCFI,,O,ocxsykxrxdalwxtayjxramy,,f,Wyhfjezmrlsrtvybiatjrlzhhnklkxspwhvbjryccuqfjxijblrehxhkotbikjhudnxbwmqnyxhn,Hvnkqmjxw,Fort Worth,DC,United States of America
Hqe6389,2733822.0,Hqehqpi,DFLVISAWCUDEUEACNTYXZRVKKAIFFJT,3.0,O,Wsbylosurgn,A,,jvwbzinmgehwb,,West Valley,AK,United States of America
Jaw6390,512411.0,Jawowhpleqtorbyrcbexj,cqgdvqrlfdtqjdwokzrotpfuxujjbhtukszpthwuzbzyexyprwxejjlzxhradkfkgts,2.0,R,xskrzsrnx,,,Ztwdmjwuayqbkjqrqcahjyjlotszoj,Hmmwsmpnvv,Macon,PA,
Fhg6391,1734480.0,Fhgxvgwx,Spxtzwvsomsnlmnquyneapqxpooqjyuesktrhksepayxv,0.0,O,BVJCKSQAJMEELGJX,,,CDIRQJMSIYXMWYDXBZYZPEEOT,ULNUPWHRCC,Pittsburgh,MO,United States of America
Yxf6392,1189957.0,Yxfiibuhflyrvwqkcfeouzyq,SMWXQSEKGSSLFYPGQQDW,5.0,R,GCTKROFUDJVQWD,n,F,MAWAVXVNMFNE,Qqlxec,Huntington Beach,CA,United States of America
Dft6393,695069.0,Dfthdrzzqspobwhkjgfhe,Tavwmjbqcuhwpojyxvtflbafiicjaxfkbwbehqlpsgdggvdvzxkplkiuiixnlsfoer,4.0,,Auusnkystfmtz,P,,Rdmoigkcfqjrjhtheldhqqgketlnxqsaeowagepheiygciwxppjqvnkbkhruodlhhabirqscewszrx,Mxeuhesn,Tallahassee,VA,United States of America
Xpv6394,649714.0,Xpvmwmf,etrauoxrsaazakffsrgkrhfkxpprnkvsrunmfiauoqzcadny,0.0,O,tdnwampovccafzjzgi,,,Viscvobzcgnmgoclrrumpwdbanblg,rcleq,Colorado Springs,New Brunswick,Canada
Mfn6395,413307.0,Mfnobhrwzmkyb,,1.0,R,JNKQXLAFDLFNXHYAJEM,G,,WGRAFTAZWCICUCPUHCXHHVGUNASDNXOLUZXLAMFFRYDVGYEIBRZEUMKBHCUFMBD,XBQZRYS,Biloxi,Ontario,United States of America
Bha6396,1369625.0,Bhaqkk,UYBVGVLGLACJINFFQOSDQAPLAWKHLPDJEX,2.0,R,Lixyqefnrdlfjtawgrja,,f,Joofqqtqojkujfedjcxdehdjyvtikoyjvyybhbehrtnexjsvpeigpwyrqbriiqfw,gaetvbnelpl,Huntsville,FL,United States of America
kfj6397,216391.0,kfjifsxcybrwewfd,Inhvnkrfndhzkcfnyxdadwwdzqxysqkuzkknlhiepzpvgugoipxkqkkztgwlszfedxbkgogktjtua,4.0,U,zryernxsysbfdwtsstmrbutd,l,,Swvzwjadtcnmllvmtqfzuiist,MJSMVKXROR,Fairbanks,Alberta,
KYX6398,1390049.0,KYXWETCHPQEPCPZTWHCM,wtlarqhqjmxwwowrttqhmbnycqtrxqyzapuk,1.0,O,QHBZUACHSZ,C,,JNZZZYCIKLQULQYASMDQMRDFADAWBXEDHKUEPJFNUESXLXMHNJXBMMFAKBDBTXWLE,Xgkgpedhll,Lowell,CO,United States of America
Tfq6399,2723849.0,Tfqkwgeiuklbtmqujgvztlqrri,OICMUSCQEFFPEEALPLWELVHPAIWFGONCZPSJMOBKYOIFDVDHHXICNCC,2.0,O,MKOPKJANPR,,,Ezdxlccgeuutvyeadmkeqpfrduqkughdhyrpgfmeoquaxyrkjljcfsuggsmfhejtjfgtoekuqpqk,jdfsphtgsbcy,Virginia Beach,NV,United States of America
mpl6400,3950210.0,mplendvsswqvxb,Edfwsmzltgbxgowytoqmvbxilzsfsiwsyhvi,1.0,,Mxukubhiuulolz,,F,HIZGVANUQZMOYQLOZZX,DEWHUF,Concord,AL,United States of America
Bke6401,3370483.0,Bkezlcydkxiikmcobiwjii,Uvhtb,4.0,O,Shogwexo,j,m,blgxnvuzneyfcgdyqeceoiczdbyhgcfp,FLLLTEFZJ,Santa Rosa,ID,United States of America
Otr6402,3109410.0,Otrjdatdwzcoiftsnxh,Isbaooaiugvbqbfitbzqciljxqtuhsprtskgfqmeeoqpvtrlqzgcethjyu,2.0,R,ttedzgddjqxxzqpruwtvmzxemul,T,,Msnvmqqmrtjrmalolnulhtgtlnjahmmfohnsxhjetiosduaqalrizcgqhregpebmxbqmwmrilcrrhdct,IVWFMFBCL,Casper,AL,United States of America
jkm6403,2864002.0,jkmsvsljwgh,GVDWULRHPYJVCSYGQSDSFJZMVSGOXAKRMPJOMNENNPGLGUUGMFVBKEJEBYKDKKKZZLVADWAA,3.0,R,Qatalkxmphqlmjecuimvwsrsrgvh,,M,Ancoloqxzbhhwcxwxfaiowzj,HMHKLTOO,Newport News,AL,United States of America
Faz6404,324575.0,Faznidwqrnpzwc,Wsnuvie,5.0,O,Kwivhgaccazmrqthsm,A,,qtboicukbhuxeudpujzygovfvhsloxkgrnbymkkqsmosmdyhvdahuzfwkgqdsfmylqoveowa,Imtos,Tallahassee,NY,United States of America
Eik6405,3265205.0,Eikwxisrcrfsuwotwiuhnstwhqee,Jirnkxomarhwcwtkfvbhsjchgrefujljzjhgzg,1.0,R,vkykcismrlcirvbbqyfdqbh,,,BPXCYDOQBPXOXLITITRQ,Bckknaakuf,Chula Vista,WY,Canada
PPP6406,3622880.0,PPPGMEVTIYM,Xdvdvdoaawqzwkueatrhiworruangpsewscdljtiuanbkferectqarz,2.0,O,Bivnjglozgwxxkzsaunpfsyurtxt,,f,WOMRQEBKFIWSINJOGJGPXWTJDNNXXWPAPBUKPMICJYZULONUOZUPURSQNRTK,Grquiwlseb,Charleston,CO,United States of America
VID6407,2033016.0,VIDTMEUAA,dhhcswllksmymwfftufpeqajasekaxigduwdq,1.0,O,Xabwwfxalypywzwofmks,,M,Pmzxehognipwncfkwiodfqdvbgefmyjqdqsij,Butwhjprq,Inglewood,PA,United States of America
qbm6408,2975356.0,qbmpfewbr,RTWEXGPVCMBDSFXILQQEMETLMKLGXYNSPEPDWOYTUBVZKUXVUHVBEXUWUNGEJA,4.0,O,fteonubouiw,u,M,,XFHNGD,St. Petersburg,WI,United States of America
Vyw6409,3207252.0,Vywecfofpja,Owevksbfuqakvqxfkmfopukueurebvfzlahwytdaifvztvcgsoqiy,,O,QMCGF,,M,xauenxgqaoqwglbtbclcvguggseqzdlnhybavybeow,jmjqmacxpo,Santa Clara,GA,United States of America
sbe6410,2331671.0,sbeirkedkvcxo,CUBMCVEADWCXCCWSVAWHPMHBRGWGAEQOGOLJMCPYDQHMUQTKCDHQODJSPAVDDDCZAKT,0.0,O,zcwywjubxfegu,,,YSCFPUMCMZKAHJTOJNGGQIUAJQGQWPHJTQQQPJCEARMINZEVGKJ,,Evansville,Saskatchewan,United States of America
Rae6411,740222.0,Raedoduqhgzgtiyngowstlvelxprja,Uxxqarwmhkfsytehftuanupzomqnxcec,5.0,O,cnxsfsudkbxmtrnftyfnv,,M,hitmfopjieadiaksrllwgovaacbzumrpqirhctusobcbpklhvuiyctni,Ytjbmgin,Tacoma,Saskatchewan,Canada
QGH6412,2795704.0,QGHKULVNXMKCHUWTXFTOT,MZFKVISLTVVJLMSWSRZIFLBHZRHQJXTPYXMPRDHUONOTOBNPVRDBXAQEVCPXFXTZAUFXBUBNKWRIZVXD,,R,Lpudhasijwbmpx,o,,qamehfvybgggshftblzhodrufzdddkoiwibrguvsxtdjljftazwblatcjfeqhyhja,,Colorado Springs,GA,United States of America
ccx6413,2488379.0,ccxkoogxzpxqicdd,EWEKCDA,2.0,O,EBIBGSMACKNEAIEPZYFYORKP,t,,Mblvluxztlhzxpirqytmhthrbjqferwfejakdxkopncphtidiqfpywftblzhdzssjnjshwtptmmfihlk,GRCCWJHIL,Shreveport,PA,United States of America
CSP6414,2948180.0,CSPLUWTMPHCCKULMOMSTXMG,Eeqsjozcbytvkrshqxcphiegvwgwljnmatncjkyyjwhaovqdmonhwoworlasmquvhieszbj,,R,QENLUGSIN,,,Jpceuxlxxdv,Bwipbnshokl,Ann Arbor,FL,United States of America
hxk6415,1865727.0,hxkorxyiuvis,UWWIBIFUPTYFYXLWCEKNJBCPKDVUBPJODSMRTDUYNUVFOIFNWVRFSBKUIQGNKRVAPWXTH,2.0,O,MYNDNBCSFBFVENOFUGEJXGTZQ,,m,Foptsnixriwutxfwkbpveqcxxeeeqemuswwlqavcemocbdbhgzmnacagiytg,Pqojsyrlvpb,Thousand Oaks,ID,United States of America
Xqf6416,2966165.0,Xqfjbcvuu,Aksluttntymjgexqaawszfasdcdwkaolcvcjvklg,0.0,O,Fgqazqcbeyninftnlwxvd,,,FCQWCKKTTLQKGRLVDKLULFISYNLLENAXURMACBBMETHZYQNRWRL,hduhconj,Madison,HI,United States of America
LXG6417,3271180.0,LXGRBPS,Qqvuatevjyidonvchg,4.0,O,Abywhsmai,,,yrltfrwmrsipfjwejfaeugwfqecvcpupgpldxeqgyefgojefpgdwdfbaopb,Meuafmdsk,Chicago,CA,United States of America
STX6418,2124291.0,STXQCQEXWMHTQNDFPOZZOYMVH,Vbugn,3.0,O,QYOVHOPDSAOEBFMYCDNVABREDEF,,M,zyjhssestphbxxqctqwnrnzprk,qiqdyv,Overland Park,DE,United States of America
Ecu6419,3221485.0,Ecuhdmyvwzukrhw,,0.0,O,Bvqfmugdzcebwdrkiz,z,f,Sbeomsohqccaegoelpxkxcykdpoolwpiksxebwlavuqiluqrzdrysrewtpoivdtgfgfpytfmkc,yhfmstesp,San Bernardino,Saskatchewan,Canada
Xtn6420,2005775.0,Xtnaitbxqplwffotxmwxifgiecat,Kakimltudrxvmadkzlicsizp,2.0,O,qlktspukbh,,f,sztsvmngakydgsltcxjszablqlfrkubnhlpdifosyfximpxqajbknmdnvyevqgvd,FUBXRNN,New York,Manitoba,Canada
Yuk6421,2014555.0,Yukdiootvtihio,venrqwtfhnnyasdgapzokeserqghvom,1.0,R,Qaoswhfwrhbmkvdcczvqvsbjsz,V,,hkyczkjwuzquvnzpegaoamiyerwyqirrj,Twuuoq,Charlotte,MO,United States of America
Chh6422,670898.0,Chhfwgvkauevhgqtaezedbhzlxhoz,Wnckqgytumasqpghnpoygnqxagczfhhzmillzewndwniaprtlkyuuqosutxlemnsnlyrraywypvo,5.0,O,Ouwimiibqewuqicjnfodro,,,Jlwylnphyejbhypullajycosqgjjmmfclztgmviicnfzjv,Agjxouzwu,Pembroke Pines,WA,Canada
Uoe6423,1666773.0,Uoesjlzn,NGAIICOHPPESNPKFBLTSFSXXEYFAUECLNDQMEPJWFLTYIWORBEBACYEHWDBZUUHBZNT,3.0,O,Mrckmcbzsswokxfzqmbf,O,,iewmlbyebunelfvpmyucfkmxwfkanhfskzuekgqtawgslwvizuvbymwbl,lkutnr,Little Rock,AR,United States of America
Ift6424,1921347.0,Iftvolzwekcs,zediqkvaogj,3.0,O,Agwzsdi,,,zqpbrzjwhlpflmflwd,Zqejizkfx,Hialeah,AZ,United States of America
