AgencyID,NetWorth,Age,AddressLine1,CreditRating,State,Employer,MaritalStatus,Income,PostalCode,NumberCars,LastName,FirstName,MiddleInitial,Gender,AddressLine2
xsv6327,1475499.0,76.0,Hfkdwxxphizgrarasqoipfnqbftdfbwexihvjglagrwry,338.0,AZ,Target,,88399.0,Hsufhpciqrw,3.0,xsvpngyvqxrwwowae,Khzogcgflvsrzhrkerhhygbwugata,,,JWLEPIGSPMDDKTDTCUMEFDXBRWQZURWKQTMIVEJOHMCXQVHTSUBIVCSOPY
Tqj6328,,72.0,Zekwiiitpanegqvutqjplrdvazxprowfsknkyvgdfkrfbjfvttsokrkiglhtygw,802.0,SC,,U,58453.0,Wyhxrpulwv,3.0,Tqjtvqasqpfolqitgggykqhjvxjtw,vufojgtnu,c,,XAEFESUPUFLHDGIIPKKU
Kmj6329,3030054.0,33.0,FOIPVAEFOZTFGRCNQOPEZMOMMJZGVRZHZBTM,601.0,Ontario,CBS,S,48611.0,fekuw,1.0,Kmjfrdegeobrtocmxwyyeexbumhopx,Mipyiwyvztn,,F,qdnxpanilttttvkitkjyjul
Cpq6330,1702557.0,5.0,CVECRKONBUDWYNDVLVADU,414.0,CT,Cardinal Health,M,283736.0,Wacgbjlq,3.0,Cpqloj,MVJEJAEACXPCQVHGEMYMVVRAC,,f,Vgpixsayqdfnfjnglpnfhxwdubtmqjuchmxilflbfthqxtjpghpetnfdfshpfzihrjpuljfft
ipw6331,1001357.0,46.0,Wdrqtbvxuqaxpkwftaibbqmvyijqbcdobsloxavmlexkqbbudxtegghiihqtrbwjzpwrhy,512.0,SC,YRC Worldwide,M,281760.0,Bzamqwebzjb,2.0,ipwdlbbukxk,fduikwbvfdwlfxcbnrcub,,F,oyikcrfurammnpausttgpnuobzktainfwgluqmeyqfibwurxdqipebllejfkkkbaeibxzsi
Isi6332,3760936.0,28.0,Hlrqfxnfexaybvqjdzztrzgmwpjcodfyfrxyuxsmhbisrxdgbrjcwjjblriagupxvjnxatjcamfhaxq,450.0,Manitoba,Simon Property Group,M,173971.0,,1.0,Isiqxwcbeuvmsxnyksxxdo,MAPNSIEAATOBRZXOSUUQ,n,,Faogyklrhjpupoafo
Dfg6333,1047939.0,40.0,Euqadhq,571.0,HI,Masco,U,303656.0,NJTNIHDETL,0.0,Dfgosmwuc,Cegqacwhfkpyowfgxgstdnawkucnfh,I,m,xmeexwvywjdndywzehsv
yih6334,3621143.0,77.0,uzlakehorhvddexusnknhhcanmspzbcheurzpoucpjedexczizvtcuhnabdqfsabovukojndvfx,420.0,NE,Markel,M,252491.0,Pnwnbtk,1.0,yihczzjjzaeuwqy,JGFYCREKMFCIDADNEOXTK,,,QANBAXSFAAVGBVICPPAORNLOQXFSFBPBVPIZCWWQXYGHNWEC
Pzd6335,2998280.0,49.0,DPYDYUWSOLUOUPACULNGCZXBKIXBHWUFNQULXWIOCXQLRCKEDJTNHIDFUGRTNLDINXASEH,312.0,WI,,U,5284.0,Uopbpbu,2.0,Pzdtipghncnqquslhawq,ylszltatijsmuu,U,F,Itwwgqzipqfuknlgibkknpqtrob
Icl6336,1772953.0,50.0,Idrgaxhvzvflqmxcaarjdrvwzxcukp,446.0,VA,Icahn Enterprises,U,252883.0,ejwyfj,1.0,Iclhcsbbps,Miimipxdzllxoqxtespxmssszg,,f,creyifuckklufgunnkfcjhimnveagareavnbveujpkbmrembdiqfisaarxtcfnulujlxianmtbtem
Pdv6337,1419226.0,59.0,JHULISCQDQLFOCWKX,,TX,Chiquita Brands International,M,195876.0,Nyikcqhgfjt,0.0,Pdvlfyc,Aomxbqntxr,,,Lhwgtmwygewthedvqvubnkocdcryavegzmyzojebsnpo
Leu6338,2134583.0,48.0,Lfdatvxdpbzlphl,315.0,RI,Synovus Financial Corp.,M,286498.0,RWKVAEHKKN,5.0,Leujnpecufclap,vdupknsqsptfgqqetfjauc,,M,KQHUVJAXXXPBOEQPMOGJL
Hui6339,2566328.0,19.0,Idxfuvxjhfbbtwfnslyxugcggcwlkoljuigpuyhad,301.0,Saskatchewan,IMS Health,M,334019.0,Lecoe,3.0,Huiooiutjsxyfuhvqisgcet,qxbnefzkbnhumargagy,,f,BXEGCMORCLOWSDVHEUPCCJMDWLGO
Yzr6340,2248958.0,57.0,Ojnfsdbplowtfcekzotjxhejtx,563.0,AL,Ruddick,M,354046.0,jvncowqgnd,4.0,Yzrdvdctvrnyydrasljzwgaadtcli,WKTPKKHTWILXDG,E,f,isccdaliiykextoluimhabqojhoefcgknhfjorxsqozscdhjulkxhpiqqidw
ufp6341,1181474.0,88.0,gquajwtkdprqytdbjeyeqofyoxxlrbqeiyvpwwvnjhpzhdzwpepowcaxgdhxdmsmucstdrssblv,781.0,NH,Tyson Foods,M,25394.0,Bezufzk,3.0,ufpsol,TETWMLQXYQHIZAJNLNL,u,,Ptklvbywvba
yeg6342,2292473.0,90.0,npdkfigyqpkkatqyhqcwzmjwxwgjezfuhkjecekwwhqt,841.0,Saskatchewan,Teledyne Technologies,D,131065.0,Lqwzsaikpyg,5.0,yegutqmqdfaaqjjurfmgnewu,vsjba,R,m,EGVCROMNSVPNTQTLNTEVAUL
Coy6343,2018753.0,71.0,alwfkgxenbhunqmjbvclffqsfkhueqfnsmrriupvbewe,369.0,KY,Sears Holdings,M,4213.0,irovzjj,2.0,Coylohgmlnzpjxcdjksg,dvgkpicbtyaibfjirr,C,,Utfvvvguvabanlcppaoijvfrdfqjyrfbfgrsdicwiypxkodhhxpqiv
LVW6344,2129614.0,64.0,Sdixpwicduzh,314.0,MA,Bank of New York Mellon Corp.,U,97542.0,,5.0,LVWCAOMWPLEJ,xuegqngvmtsvmzlhymwqjcshroisi,,,Vzmcfpnvyhhxlpqrbmq
nsc6345,2216127.0,70.0,Tcmiliveudlynhsgnseoctchnuluvkqjhhnhzgpwhpupgoqdqwmfdzqpg,833.0,TN,,M,,Kdywgzru,3.0,nsciksllfhwkrwdkcidmmh,aogkvjqdpaqerkuer,Q,m,Bagbmzlmheabtsgvxbybuadirernp
XSF6346,2607282.0,69.0,Fmnjuhshdggnoyhdiosnyoihlgcpafaimkwodgtumovokcbtrxwzeubfniopqbqfiduevxvaw,590.0,MO,Walt Disney,W,349935.0,DLUTIW,1.0,XSFOEAATGDNVFINTAKXICN,elqalfpkv,,m,fyfvgejdutnucwfblwdysobfojqnntbcfwz
jqi6347,954510.0,,Dhpnsbxtgynokcbhwgtcerwawdefobpnhgfwxnwwcreixgkqeryutqapyafgzgnbfsqdluqu,605.0,MT,Reynolds American,M,190064.0,Cvllkvdgcco,1.0,jqikedaxaq,lzgqsft,,,wyueyphpiuocwsrttklxeoxvxzoofmtmwadqvcpjigjovxouvdgaepjpnfbubhpyvycwozhl
XQR6348,3467244.0,78.0,Wqidkevdhisvlumpb,668.0,Saskatchewan,Thomas & Betts,U,414398.0,airurgwd,3.0,XQRIJB,Erfoxijqffkibpbucoyazin,,m,Cbxskuhpxflbqcfsognpmhibelcm
zlw6349,208412.0,21.0,Okhopl,317.0,Nova Scotia,Rock-Tenn,U,340547.0,Ocfxmeftgd,0.0,zlwaeeeewxunfglchjkobl,Fanodcilmxwiftcenkbiy,R,m,MWSGDCLOVDGGYLS
BBR6350,,56.0,kauutzydvqdxgcpyurrsvdxmhllzpqgaawmsgupqfzbq,302.0,LA,Avon Products,U,372065.0,Uglucddx,1.0,BBRWQPHJIIEBHU,Xnjwm,C,m,Cgyiivaytehvcximac
Och6351,1385264.0,95.0,Hgfgdwasvqdsyhbwbdxxqjoiytjqxanbzuylp,337.0,Saskatchewan,Donaldson,M,52544.0,Qstvmnuhdvm,1.0,Ochudvhyvnwmrajsxexslddqswxks,Hgfesnkmgqfrebovgepmtrwd,,M,DQHDZOGABXVNMPFCRYYIFCSERYIMHKJEDEQCBIVBOOUMNUVXUII
ZBV6352,3742720.0,74.0,jaibezhjgxgycclezhhgnbilvkhiyzxllffnuemkylluhacgvcwznbebswu,484.0,NH,Flowers Foods,,147719.0,Jleonklmum,5.0,ZBVAICTPG,quyqrqzygkojql,,M,Nhafprxhwtbbepnkpjiexfzoqzdxhmsep
zyy6353,79524.0,76.0,Gqlytviupjzpdycoeixmdaposgrlehnsoyqrnwaeboscblhaeieccm,527.0,Ontario,MPS Group,S,291081.0,Wtvtvkkt,5.0,zyybhunrudtpiqbgti,dbprokdcldhztegxgbvvvqeanovzn,B,m,Dznkuowctkujkdlvtfvrkroxfszwahnyuclfatx
LSS6354,3425829.0,8.0,Nysqejew,318.0,NJ,Stryker,W,310471.0,ftxxzlxlyu,0.0,LSSTYLSISFXXKWP,Uasiuhfamftzbpnuuhmo,j,,Liptnwwseyfmmownkobvojydxwovknsfifvstndjmoxff
Tcb6355,3466413.0,18.0,Pjfxrdvieumufbvqydbvdvzqjgi,316.0,CT,PepsiAmericas,M,349355.0,Kqgcvbxolnw,2.0,Tcbjsvjwiadrjsudvodolnsysb,fqaqrhjmc,m,,RTLIOQAHUSAOVZIOHAEQINNREJMSAFCIVIRVWDECNSNOSZXBNWKJMQXRU
FPJ6356,1959394.0,80.0,uvluaimbpksfclnkqcuopztgetdbeimckieevdqhldvvlamjcchtaqcexnimaxjqtkbvo,611.0,NJ,Waste Management,S,417674.0,Bbctwwdoisz,0.0,FPJDECXBJPTTHMMVFWCPSXX,vncwancltclndhy,p,f,LVMOEJTTSOXTHXNOJZDZQGBLIPUGJDRKTHLKXVQXKDHYNKODTEGJIIJPGWUFQAFJWELXSSCVJXX
UOP6357,2581808.0,91.0,Lqowgcvyahiaertydezgtukfafxdvtwcpdqwbxvvpqqewuqnnofibchhkvehsrxhfrqvbdfsd,452.0,MN,Service Enterprise Group,D,467242.0,PCNNQLQSW,,UOPFIUOKLBYBZSAZKXHM,Ivuzrahcog,,F,Jnesjbskidkpcyrmbwanftncmlnhagfkxdiaexqsnjwqguvubeuaurmaxpbg
Zyf6358,3357198.0,40.0,RJXGXWBXKPCUFVQJEJIDHKXXGWPIMWCGKHRAKXRK,769.0,IA,Emcor Group,S,81184.0,Jnflatclz,2.0,Zyfwjxefsbvohdeajddhkup,Hhqsasxiaiohzqhufwrmxloum,F,M,vmxvijktrnj
QQQ6359,505361.0,10.0,Fvmechdoacwwligkafpsslwunbvupmkbas,374.0,NC,Brown Shoe,M,444221.0,Dbjsfrajdqw,0.0,QQQHRZPSTW,QNYPRDKSQWREHGEXEDNLXNSX,X,M,Dzrnqgihuwn
Rtn6360,,,NJCSLCUPIZEGASGQZDPQRQIIKARYSJS,767.0,NY,Moog,S,392976.0,owjtjpk,0.0,Rtngyqtzxznneqxdtjspdme,nympdbdurgcpkjampn,f,m,Ejzxeswmgpwgmrnnbhprdjgegzseqlsdeuoyvlanamqintutfgmmduzpotypvfhytvk
Fwf6361,756510.0,13.0,GVPLLRGXNMBNHSHSTUPGKEMERMORYPSLIQKGB,392.0,LA,United Parcel Service,M,462464.0,Vnsstrnlzl,2.0,Fwfianhaoblyob,Ssexf,D,f,Vuowbwgflcdpdxkepvjdgnopixxpshdwcjr
gyf6362,2667533.0,100.0,Ddddsqunqcygkalgtjtbcglulsaqpdakctrfal,507.0,WY,Aetna,S,188037.0,nxhaztzt,1.0,gyffvgoblxedrscoibkkrzbtdusaww,UDSXIMHJNCJ,A,,Fdzvupjbyyafclkajmabqlvvsfaculskxzncqswqiiwyrhfunnoppldh
Eue6363,1836680.0,4.0,axksfjjgruiclsfqokozrnwixvacqqtkizxvffmfxiwdpotlststpuxqelvdt,459.0,DC,Freescale Semiconductor,U,333181.0,Hixwx,,Euertlvzzttmsgykadtcns,pvvcecexjiakeunienyxpgajbggost,J,,
Lsv6364,3708276.0,95.0,RVKSEGQEXOTRKKP,765.0,Alberta,NBTY,,380753.0,ppxrikhop,4.0,Lsvfhahxetp,Pxxwocduiwxcyotaknktzlraaopu,O,,Urxredyffjxcsdecqqjapcfqnclucngddmtjjixvpwkmfrbpdxkrxfheqominvfeplgzaods
Nvb6365,,28.0,Zamhrrftkjxnvwuohejytiip,838.0,New Brunswick,US Airways Group,M,451123.0,Ncgvcmttwyr,3.0,Nvbgeokdwtzuufsztdqjl,iijeromovgqkeueash,C,f,twexhgemkruzzwodtvnodnchldpgnsvuxrfh
Rsp6366,3843791.0,,,590.0,NY,RPM International,M,3984.0,PZVXSJSPJWA,4.0,Rspjobfykespapafxxllqwwmtyo,Rzadokcqt,L,F,Gvkmebknqk
ghc6367,1295967.0,14.0,Gcmcvvcswoyxshbhxtxhwdguronerhbnihnstcwtszofusstas,312.0,SC,Fidelity National Information,U,397904.0,Yvpaqkk,5.0,ghchski,Unrxsjrnbexwh,,,GBTVXFQMWFTHZDMLEZDGAWDABMESVEOHIKPJ
LDQ6368,1832086.0,64.0,Ppvrxjvghmbvpjpqujmovwh,405.0,NH,A. Schulman,M,275567.0,opcpidlikz,1.0,LDQGALDWPATIAASJNFUWDVJQBA,BIUGDRECUE,,F,Wxcskpuxtycch
TGJ6369,3517892.0,63.0,lufurcpsovfjvlbedesifumluicvfcrzbwmophwyxnciwjrgcmowoctgcrrtrahn,384.0,Manitoba,Black & Decker,D,181465.0,ZWTOEZX,1.0,TGJIRAUTWGP,Nuxsw,,F,Nqzcrizltowfdjxgijdwvntyjkslafbovmwqqwogzp
Lbt6370,203769.0,26.0,Mnjnqpkrtsvfcfqibjsiopwmgxudivkpegtoyhfwtymonghbbllbpuxmmy,591.0,DC,Limited Brands,D,128534.0,XHBAGICWFUZ,0.0,Lbthbjhnysnsn,tbwxrslxacfsddqgglgnbn,,M,swdviedujykcjwdfkpdlfwbc
zhk6371,281723.0,75.0,qhbndjro,,NY,Adams Resources & Energy,D,204104.0,Ekteezekoy,0.0,zhkgiwehfrbgmavpuwbjkbey,kijoq,,M,YDVYXOIREUMVYEAPNCVEESSSIIMOJOLDQTZZW
uzd6372,3836215.0,51.0,Vzfbtahakwpowtimwagrgzmjgskwe,597.0,SC,Sanmina-SCI,M,143199.0,FHVBK,5.0,uzdvnfyhjpuetkv,Krcpczgwjaajawbqflezbussdyhvoe,w,m,MSRVIKQKZANELYOWACKDUMLLCDKACNIPEFBE
Dhd6373,1924515.0,13.0,LDRFJPUQLAVZJGEOKLDSIUJMVWXZJLQZDGBJETWNIXC,345.0,TN,Owens Corning,M,448243.0,Jdixljx,1.0,Dhdhodzyhyok,fmbgbxvbehdrqmcpdtpxv,K,,dexmmapfvokstuxielhikoiodoca
cbb6374,3942126.0,56.0,Opptrqvbsnedkqcacronnksnrnvnvaeswfiou,,DC,First American Corp.,D,331095.0,OTIUEPOHY,4.0,cbblebvspobde,Qxmjfrpoesuwqhxtdzljm,,,xwpmchvamuncrzylfxgewcajupoemnvvdtievibpagcgrybhkrxntiamejxkldrgtvwemaod
Ksn6375,,53.0,lyuikjviplpvzuifocozkiflfyqkpkmumqgupjvkhpsonb,347.0,VA,Sprint Nextel,M,474099.0,Wihdkwuvdvm,1.0,Ksneojk,Lmqduflra,,,tqdgaxroedzfpdwtuehnzgoqwvwvcjtqlgcwwtaakfbhmwuqmr
Mno6376,2768948.0,1.0,Ohqezgkrbcwifdrrvogkrgamygedyrwrwgsfgplcdanreewhkprkccyuftrxlqpxetdprtpyjyvjgb,373.0,MN,,W,287777.0,Jlimkyyovw,,Mnolihymumbitiyojabpyemj,Ldhefqzvmjstrsqyfictygmx,b,,TSTTTHFTVIXILTNAKGYESQPZQBLPJNFLUKWXDHQTFQ
caf6377,3798627.0,,QETZRNPMNZBWIOWFNPXNRULQQKEFUCGTKFCVOZRGBJATQKFAYBZSYQXENNXLSIRZEJGXCMKFTUBGNPQE,436.0,Prince Edward Island,LSI,M,,Idalnoaoroq,5.0,cafatgquxhlzgvrihyl,Ylzextpkbgypiuipogipuuhhjzymbu,,,Jhdggymjdkxcurgfcwarddxhreqxgicelidtuplyvdrcrsbmuzogjusivgryqdipucnyj
Qeu6378,1633291.0,83.0,Abdakqiovqybzzsflbvuwudptjqcfwwdicqqgvgqre,365.0,Alberta,BorgWarner,M,149946.0,rwhct,0.0,Qeugzx,Xloifnobhkblsdvrkeockqv,,M,LCXCFDWELULXNHNMQZCTEFNIQOANOWOSDCZXCEKUXOKPSKUQWEYJOOMUNNLMUGIBEPXF
Hsi6379,921698.0,97.0,xzndgscvihuddageotqkvqdbhfjksuib,486.0,VT,Atlas America,M,78559.0,pgfnh,1.0,Hsiqxlhqozixvvcnciegwff,kvvcqceu,,f,Sgrofcppziuclxhiezqqcfvqjlbnkrskzldpjnprxhsywjf
rgc6380,3041479.0,,lgvkysbenknbixkkiwnudmgzebxsqmnxjyoxfgvizxwdcciavwlkowqnbujrrguqandpdqnlkswgs,687.0,VT,NCI Building Systems,W,458710.0,Aungnx,1.0,rgcuxwreovfdbkucruzgooviri,pshjikyrgvqxqeoclrxmd,,f,Faippcqddfkxwwvizlpcyylsyiluftvebrgspsdtqvbeg
Ung6381,3547387.0,96.0,djhvuqcragxoeilkgiidteksdtlcvorjnrogtxuggvdqafnaedoeuwppczugncz,771.0,AZ,Lexmark International,S,442072.0,wnfrkxwlmvv,4.0,Ungyvnpcdeemousvrk,UGJPIDXOENJUWOAWRKDHQSPVUIVU,,,Gtvbuxdfrncgdjsiuofrtkpimifbgmgtmcofcktxjrxtwdotywhyyqktdvqkgdvaofviugphssrl
Dig6382,2859826.0,54.0,fteikhgkvnommrwxaunaiyxtpotaapdjpuvuvxmiyaepuvramca,703.0,Newfoundland,Carpenter Technology,U,332370.0,DEYQLDZYXQYG,3.0,Digdsaifwqkkfshjkrljaz,Gnjwei,,f,Oumejiytbariyaxgdgpsoaqeodqeg
TQN6383,2502724.0,27.0,emjcbmqteeppppuufagzzipyeilrjvwbktdhhdhngrpnxmr,308.0,Newfoundland,Aon,M,166662.0,zeszga,4.0,TQNOXNSXAX,HPVUUQXW,,f,WWQFMYPSTEPQUDYERNOJVZANLFHAA
ESV6384,3575106.0,18.0,Vmqvwuxaynzgwsvmgzyczchgihybjbmsvc,452.0,SD,National Oilwell Varco,S,387198.0,ITJPOKH,1.0,ESVTNIWQITSCNAK,doxirlll,L,,jvbnbjtlsaimrikjgxduxxodddcqwhcmztvafwfxuhrkindps
Jfg6385,1071416.0,49.0,tuxkbcfkiifhahgzcliukxtwwfilfebmzoczcjjjebcqwsishxnqgohcveelcye,613.0,MA,MeadWestvaco,U,373585.0,CAGFJHEOOSM,3.0,Jfgtwvirnljnczjhxkxgxchkwsme,effvreojyiko,o,f,Dnwlcsjuhemhjusiocbzsfsztoefxepmnxgimhkkiwrqqoywpc
Gyg6386,3554424.0,,Oyrzdnjmtwrjqyncoiipnvdfqajsgukahd,740.0,MO,MGM Mirage,W,95916.0,WYMLDTWAL,0.0,Gyglxgjrbbwjchvsupwsgvbd,NABLGQTTKOZDVJBYPSVQEFX,,M,JURQHNUQKAOBSTEYKBUNEQDZJMWBBXVQEUWIUUECZQWMFZBTYODQOTDWMNNGOMRNXFD
jsp6387,2755406.0,74.0,Kjevumqbamivhkoukkanbfewhaagatompecmingfpxpzkzcvifcsiatdaikwlwjpbvqdsnvd,687.0,IL,Kelly Services,U,232945.0,fzqpe,3.0,jsppejmvsfljeeffrcuhc,METQXPWANOY,,,Ifhwoypulnurlxrnjvudossapteemuwhunpbmbipnmostbmqmonvnddzhkkbvdqcsdknzka
Olf6388,103535.0,47.0,DLFTFRBMOUJVMTRHKNAALACBIKSYMPCVVGWZVOOMQOPXBQZCAPFQCSMAXXMGOQWFDEQZDOCFI,806.0,DC,Quanta Services,,260546.0,Hvnkqmjxw,,Olfdptnihftrdkulokpf,ocxsykxrxdalwxtayjxramy,,f,Wyhfjezmrlsrtvybiatjrlzhhnklkxspwhvbjryccuqfjxijblrehxhkotbikjhudnxbwmqnyxhn
Hqe6389,2733822.0,,DFLVISAWCUDEUEACNTYXZRVKKAIFFJT,850.0,AK,Ryland Group,M,436067.0,,3.0,Hqehqpi,Wsbylosurgn,A,,jvwbzinmgehwb
Jaw6390,512411.0,29.0,cqgdvqrlfdtqjdwokzrotpfuxujjbhtukszpthwuzbzyexyprwxejjlzxhradkfkgts,768.0,PA,Duane Reade Holdings,W,229411.0,Hmmwsmpnvv,2.0,Jawowhpleqtorbyrcbexj,xskrzsrnx,,,Ztwdmjwuayqbkjqrqcahjyjlotszoj
Fhg6391,1734480.0,24.0,Spxtzwvsomsnlmnquyneapqxpooqjyuesktrhksepayxv,850.0,MO,Sempra Energy,U,62145.0,ULNUPWHRCC,0.0,Fhgxvgwx,BVJCKSQAJMEELGJX,,,CDIRQJMSIYXMWYDXBZYZPEEOT
Yxf6392,1189957.0,63.0,SMWXQSEKGSSLFYPGQQDW,433.0,CA,H&R Block,U,450601.0,Qqlxec,5.0,Yxfiibuhflyrvwqkcfeouzyq,GCTKROFUDJVQWD,n,F,MAWAVXVNMFNE
Dft6393,695069.0,7.0,Tavwmjbqcuhwpojyxvtflbafiicjaxfkbwbehqlpsgdggvdvzxkplkiuiixnlsfoer,822.0,VA,Valassis Communications,D,307100.0,Mxeuhesn,4.0,Dfthdrzzqspobwhkjgfhe,Auusnkystfmtz,P,,Rdmoigkcfqjrjhtheldhqqgketlnxqsaeowagepheiygciwxppjqvnkbkhruodlhhabirqscewszrx
Xpv6394,649714.0,83.0,etrauoxrsaazakffsrgkrhfkxpprnkvsrunmfiauoqzcadny,781.0,New Brunswick,West,,432912.0,rcleq,0.0,Xpvmwmf,tdnwampovccafzjzgi,,,Viscvobzcgnmgoclrrumpwdbanblg
Mfn6395,413307.0,94.0,,650.0,Ontario,Pinnacle West Capital,W,102119.0,XBQZRYS,1.0,Mfnobhrwzmkyb,JNKQXLAFDLFNXHYAJEM,G,,WGRAFTAZWCICUCPUHCXHHVGUNASDNXOLUZXLAMFFRYDVGYEIBRZEUMKBHCUFMBD
Bha6396,1369625.0,32.0,UYBVGVLGLACJINFFQOSDQAPLAWKHLPDJEX,359.0,FL,Moog,W,,gaetvbnelpl,2.0,Bhaqkk,Lixyqefnrdlfjtawgrja,,f,Joofqqtqojkujfedjcxdehdjyvtikoyjvyybhbehrtnexjsvpeigpwyrqbriiqfw
kfj6397,216391.0,91.0,Inhvnkrfndhzkcfnyxdadwwdzqxysqkuzkknlhiepzpvgugoipxkqkkztgwlszfedxbkgogktjtua,613.0,Alberta,Molina Healthcare,U,303766.0,MJSMVKXROR,4.0,kfjifsxcybrwewfd,zryernxsysbfdwtsstmrbutd,l,,Swvzwjadtcnmllvmtqfzuiist
KYX6398,1390049.0,99.0,wtlarqhqjmxwwowrttqhmbnycqtrxqyzapuk,737.0,CO,Hess,M,168425.0,Xgkgpedhll,1.0,KYXWETCHPQEPCPZTWHCM,QHBZUACHSZ,C,,JNZZZYCIKLQULQYASMDQMRDFADAWBXEDHKUEPJFNUESXLXMHNJXBMMFAKBDBTXWLE
Tfq6399,2723849.0,28.0,OICMUSCQEFFPEEALPLWELVHPAIWFGONCZPSJMOBKYOIFDVDHHXICNCC,320.0,NV,Dole Food,D,462043.0,jdfsphtgsbcy,2.0,Tfqkwgeiuklbtmqujgvztlqrri,MKOPKJANPR,,,Ezdxlccgeuutvyeadmkeqpfrduqkughdhyrpgfmeoquaxyrkjljcfsuggsmfhejtjfgtoekuqpqk
mpl6400,3950210.0,98.0,Edfwsmzltgbxgowytoqmvbxilzsfsiwsyhvi,344.0,AL,Valmont Industries,M,241603.0,DEWHUF,1.0,mplendvsswqvxb,Mxukubhiuulolz,,F,HIZGVANUQZMOYQLOZZX
Bke6401,3370483.0,57.0,Uvhtb,616.0,ID,Barnes & Noble,M,401775.0,FLLLTEFZJ,4.0,Bkezlcydkxiikmcobiwjii,Shogwexo,j,m,blgxnvuzneyfcgdyqeceoiczdbyhgcfp
Otr6402,3109410.0,91.0,Isbaooaiugvbqbfitbzqciljxqtuhsprtskgfqmeeoqpvtrlqzgcethjyu,765.0,AL,DuPont,M,314018.0,IVWFMFBCL,2.0,Otrjdatdwzcoiftsnxh,ttedzgddjqxxzqpruwtvmzxemul,T,,Msnvmqqmrtjrmalolnulhtgtlnjahmmfohnsxhjetiosduaqalrizcgqhregpebmxbqmwmrilcrrhdct
jkm6403,2864002.0,94.0,GVDWULRHPYJVCSYGQSDSFJZMVSGOXAKRMPJOMNENNPGLGUUGMFVBKEJEBYKDKKKZZLVADWAA,823.0,AL,Boeing,M,,HMHKLTOO,3.0,jkmsvsljwgh,Qatalkxmphqlmjecuimvwsrsrgvh,,M,Ancoloqxzbhhwcxwxfaiowzj
Faz6404,324575.0,18.0,Wsnuvie,339.0,NY,Pioneer Natural Resources,M,72302.0,Imtos,5.0,Faznidwqrnpzwc,Kwivhgaccazmrqthsm,A,,qtboicukbhuxeudpujzygovfvhsloxkgrnbymkkqsmosmdyhvdahuzfwkgqdsfmylqoveowa
Eik6405,3265205.0,0.0,Jirnkxomarhwcwtkfvbhsjchgrefujljzjhgzg,538.0,WY,Broadcom,D,119562.0,Bckknaakuf,1.0,Eikwxisrcrfsuwotwiuhnstwhqee,vkykcismrlcirvbbqyfdqbh,,,BPXCYDOQBPXOXLITITRQ
PPP6406,3622880.0,22.0,Xdvdvdoaawqzwkueatrhiworruangpsewscdljtiuanbkferectqarz,579.0,CO,Genworth Financial,,407879.0,Grquiwlseb,2.0,PPPGMEVTIYM,Bivnjglozgwxxkzsaunpfsyurtxt,,f,WOMRQEBKFIWSINJOGJGPXWTJDNNXXWPAPBUKPMICJYZULONUOZUPURSQNRTK
VID6407,2033016.0,91.0,dhhcswllksmymwfftufpeqajasekaxigduwdq,598.0,PA,Michael Foods,M,,Butwhjprq,1.0,VIDTMEUAA,Xabwwfxalypywzwofmks,,M,Pmzxehognipwncfkwiodfqdvbgefmyjqdqsij
qbm6408,2975356.0,15.0,RTWEXGPVCMBDSFXILQQEMETLMKLGXYNSPEPDWOYTUBVZKUXVUHVBEXUWUNGEJA,776.0,WI,Cytec Industries,M,97999.0,XFHNGD,4.0,qbmpfewbr,fteonubouiw,u,M,
Vyw6409,3207252.0,99.0,Owevksbfuqakvqxfkmfopukueurebvfzlahwytdaifvztvcgsoqiy,813.0,GA,Spectrum Brands,M,110881.0,jmjqmacxpo,,Vywecfofpja,QMCGF,,M,xauenxgqaoqwglbtbclcvguggseqzdlnhybavybeow
sbe6410,2331671.0,64.0,CUBMCVEADWCXCCWSVAWHPMHBRGWGAEQOGOLJMCPYDQHMUQTKCDHQODJSPAVDDDCZAKT,453.0,Saskatchewan,Windstream,M,254910.0,,0.0,sbeirkedkvcxo,zcwywjubxfegu,,,YSCFPUMCMZKAHJTOJNGGQIUAJQGQWPHJTQQQPJCEARMINZEVGKJ
Rae6411,740222.0,92.0,Uxxqarwmhkfsytehftuanupzomqnxcec,591.0,Saskatchewan,Toro,U,218714.0,Ytjbmgin,5.0,Raedoduqhgzgtiyngowstlvelxprja,cnxsfsudkbxmtrnftyfnv,,M,hitmfopjieadiaksrllwgovaacbzumrpqirhctusobcbpklhvuiyctni
QGH6412,2795704.0,73.0,MZFKVISLTVVJLMSWSRZIFLBHZRHQJXTPYXMPRDHUONOTOBNPVRDBXAQEVCPXFXTZAUFXBUBNKWRIZVXD,603.0,GA,Phillips-Van Heusen,W,189454.0,,,QGHKULVNXMKCHUWTXFTOT,Lpudhasijwbmpx,o,,qamehfvybgggshftblzhodrufzdddkoiwibrguvsxtdjljftazwblatcjfeqhyhja
ccx6413,2488379.0,88.0,EWEKCDA,725.0,PA,Becton Dickinson,S,189091.0,GRCCWJHIL,2.0,ccxkoogxzpxqicdd,EBIBGSMACKNEAIEPZYFYORKP,t,,Mblvluxztlhzxpirqytmhthrbjqferwfejakdxkopncphtidiqfpywftblzhdzssjnjshwtptmmfihlk
