Age,NumberCreditCards,AgencyID,MaritalStatus,LastName,Country,CreditRating,Phone,Income,State,AddressLine1,OwnOrRentFlag,Gender,City,FirstName,NetWorth,Employer,NumberChildren,AddressLine2,MiddleInitial,PostalCode,NumberCars
46.0,7.0,HLH6287,S,HLHRQHFGZPRUQHPBAOEODLVNW,United States of America,741.0,1-009-301-7925,195164.0,MI,FPFVZKWKAURBLTJOXQEZPXTRIAQUPSVJDUHHPHEZDLWTMVJWNZWAGJQBGRVLSELRDSDGUUNDJSIKD,R,m,Lowell,Ewlhojmgbzhwbticc,262527.0,Nordstrom,3.0,Lkizlmghbhuzjfgcbnengkmqqitmwwskegfwrmiyhbuslqevfzjawcknpkxiqznjggbxnuttnmaceag,,SJATQUSQSW,1.0
38.0,7.0,LQV6288,M,LQVTYSJCMRQHEQUBXFXYVZAXABGTDE,United States of America,686.0,1-329-141-0642,9622.0,WY,VSEEJFKITARSYCLSYHXCPNJWMGEU,R,f,Fresno,LNMQD,1489216.0,Mutual of Omaha Insurance,5.0,Ouxxoboor,,umovrutic,1.0
,5.0,Whs6289,W,Whsvnkxmfmwgpktkqzcsdg,Canada,733.0,1-191-574-2271,385144.0,HI,Gaswnx,O,,Toronto,hkzonebjphkuj,2241346.0,Biogen Idec,5.0,Bgyuwzdcakymmdvykkblzncznymwcnfavfrehoivikvyjkhptchjllyklneeqcukz,z,Pbamyztimcza,3.0
47.0,2.0,elq6290,D,elqseajuqjqd,United States of America,669.0,1-293-076-8500,420044.0,CA,hyagffcxyvusvxjvrewucupqtvumblegnehaduuwmdjjwaxhvqsaytshgmpwfwphf,O,M,Hartford,ykgqmpi,3904529.0,Mettler-Toledo International,2.0,Wurjcyvhxsdhotfovwvvokkbpblx,w,Grmrsp,2.0
99.0,6.0,Krn6291,S,Krntjltttsrknfmurcxaa,Canada,420.0,1-280-789-2909,401974.0,SD,enqznuvdwdbvmvolkjzbyzbhxzvqhtcbagfdirujvqcnnbsvsbgodaocgfqxxduksrk,U,f,Iqaluit,Xbllrqoamopqpuglsxavfh,1909421.0,Kellogg,1.0,Dzowkgnjmrwbio,G,Pkxmwj,1.0
79.0,5.0,SLD6292,D,SLDCXT,Canada,599.0,1-513-406-0297,274138.0,FL,mjulhosiuvunmheqapkokixrprwmtemlxabakloizfjn,O,,Santa Ana,WRQRVCQWRKWUAFHJWRUJFYCEGAJH,1935375.0,Patterson,2.0,lcaozmvgftkmqphiviwbhssegmwukrmedbqnpiasqnqxlnqujfjtvzozxljjlpmpimiqjgurgdcov,,Ckyunyfu,2.0
2.0,10.0,gma6293,M,gmaerwmcbydvhsaenfjabbfxzp,United States of America,745.0,1-191-702-9644,290045.0,Ontario,HJFIPBBXWBOOITCMELUWHXOITETWRRPFULWSFSOXGDNCQWRNOGLIYKQOTYWQQNGGTWHGFRZGUUP,U,,Eugene,OWKXDXKJECMZXGYKIPULISBWZMFRL,2511480.0,ConocoPhillips,4.0,JWXTPVWTVLPTDWUNSOQCWKGNUVXDNXABCJAJKQODHXPQMMCAFEBBFTNKMXPFEPZJUINKRRY,o,HKTGCWBEDK,
93.0,1.0,FWR6294,M,FWRWOWJTMOK,United States of America,482.0,1-899-248-8916,389768.0,KS,ZJKOACBFMSCGIOTXHLZOKRMPTYUGCDDDLGMAYOZMMUJKDFDOSKTVNMYVVNB,O,,Abilene,jstox,786125.0,,4.0,EMGUDQHYFZMNGFV,,Vjvxxgl,3.0
69.0,8.0,Mde6295,M,Mdemxe,Canada,405.0,1-443-166-0314,132259.0,MO,ueqlwocsxpexiaeoroarhblomjucvybvaknnmitokedpkojubxkxdbqcxchjkfuehowdul,,,Garland,Xmcswuwsiklzksc,2415523.0,Psychiatric Solutions,0.0,FSXHDY,,Vizmhbprixxh,4.0
11.0,8.0,EST6296,M,ESTBXDJUFNUBZ,United States of America,547.0,1-955-387-5747,380954.0,MI,meazklsyvkqmpxiarpkjkpnlpjqbopmjlqgiplvegvumxmaabtervcqhdbtrpezktnknv,O,m,Washington,LWAHUSNQXLAJICLURYMKRITCLJCK,315091.0,Buckeye GP Holdings,4.0,Fpvlgdqycdwdfbkefjysdwjueehhgyiazczncgmhtby,p,MJRKHMLSNEZF,1.0
47.0,10.0,DKC6297,S,DKCSXHXYBKWSXSSNZRRCOMXPTYA,United States of America,848.0,1-754-412-9717,258710.0,Prince Edward Island,Fufeioaxqjsjqanhdpzuoyhggvoqgztupkteiyjzllgkeovwnfgaudemmzhujzuuo,O,,Tucson,Bojvmqphazqinmi,810911.0,Cimarex Energy,0.0,ZSSRLXCKMJWXJNCRRSFSGNMBQNGXNZVUBHAMGGIVMFLTIMRPVHJOKQSRWTLSTADEHUUNFXHJ,,Vgoppxku,4.0
80.0,9.0,krn6298,W,krnnpvfrddfqaqafkt,United States of America,696.0,,410893.0,NJ,Lbvmqbxnqchumpxjgljzowmfjvwnxotaisfgepeslaivezxkfjdotkdbdzwfkmufin,O,F,Arlington,xawpbwdacpsshauofqxgfrb,144852.0,Winn-Dixie Stores,2.0,RJFTDKFQGSRHNGSEHQBPKENLXDJSCSJP,,miequiss,2.0
28.0,6.0,nsd6299,M,nsdbsxaqhtdwnyspuwjqwrwqfvu,Canada,658.0,1-238-481-2477,21695.0,AL,Bintmalkmqquewxdichceyvfnrzfuzyvufumlbuugzknzduvdwxggyu,,F,Kansas City,syruiy,516455.0,McDonald's,2.0,QBLEYFUSTKNWWBRTSYKRDEDTYQVFPYJGRZNCGCUDNBFTQUFMANIGHHRMLWCSCNCFKIGNZ,,eugvi,5.0
95.0,8.0,QKC6300,M,QKCKYCQGXWBFCIVTMECHFJMK,United States of America,410.0,1-021-474-3956,173170.0,NH,XYNFICNSCBXKXFNKWCRBWMRHAUAAYPOZPVJKUVIPBYUQRCRZWAQFIWASYHDVFUPPHWTOSOHGXA,O,,Sterling Heights,yrsmgooaswsryabprxigupkevbpycq,315619.0,Ashland,1.0,Mokaswmhhl,,CBYEYC,1.0
55.0,6.0,XIL6301,M,XILBYSANWQWCTYHWVOWEP,United States of America,604.0,1-444-031-6512,437848.0,MT,Kierahlrbfaqqvxgibrvqfliroztdeffitmjdlvgbvejvoatmggicfanzlaglo,U,F,Independence,tnxtqdpegnglwlealwromu,3460137.0,Magellan Health Services,4.0,Zlrkqssrpaehnrlnok,L,Dnsmed,4.0
12.0,10.0,uzj6302,M,uzjdyzeggxrcayqvbslwf,Canada,384.0,1-667-372-3768,308864.0,OR,eksqzfraikrrhpumuvlvbdempjozhhthjifcdtsnmxuclsgzxlpjrwmypuckcjfkqcncrfdbcqfkvq,R,,Newport News,Awuxusfalawbkscwjcyo,1899246.0,Paccar,5.0,EEOJOGKLMSJHQCVKHQRSGANTQIVGBDKGFRJLP,m,jbksllftkm,5.0
60.0,10.0,Txj6303,M,Txjjopwlgdqegfvwrndhqn,United States of America,453.0,,94097.0,UT,Wklgqqyjtugipbxzpwxnnjvevennoostuxanomufcvdjmcrobvxgpgflhyoqlngoocn,O,,Nashville,Ulfmnlpbsumzenexllwdd,231212.0,First Data,4.0,JDGCHLTWJAMXLNDGAREKBFWJFR,,zejstdxv,5.0
19.0,0.0,Xew6304,S,Xewpjyqsevaojazwtjcemcspqcev,United States of America,744.0,1-382-875-7422,279590.0,WY,Gfsnoswznwndopldmhynqwjzagchighjbpnqdcqjlfrnntcyyyogouwsehdrjdeaytrsacesysi,O,,Kansas City,VAVQNVHPZNSJEPIMKOJZXJNKJRXBTC,3548895.0,Oneok,5.0,Xxcballjjzhiqacysqpftulnmlanwklvfvpjhfprhvlxeefxmiktcnfptvecxizlqokmjpcadtoa,,Idxhdjho,1.0
26.0,3.0,Hfu6305,D,Hfuhghbingalszdpoggtunpcxl,Canada,482.0,1-266-820-1272,396486.0,NJ,,O,f,Bridgeport,Esbfdhpldiiafxbxoxzgsgkge,3447298.0,IMS Health,2.0,Wpepsmiccmtkmixjlandmqfnoixrakbffvajeoynsvzgsaccsvqzqqorxlouldndhfrulexd,G,Vazwsj,1.0
88.0,1.0,Rqd6306,D,Rqddodzowbbmsgjut,United States of America,548.0,1-153-373-5079,43592.0,NJ,jvanbdhwkbemf,O,,West Valley,gixsaetnds,,Centene,1.0,Bwapvmixsnkmtkxlqf,,ISSVJ,0.0
43.0,3.0,Tbc6307,M,Tbcthnabztqcdbcqjmurtdxbzxpabx,Canada,676.0,1-026-244-4380,115550.0,WI,pedblirrl,O,M,Rochester,TKRNMXZWMSZOXDWEEHIIFLJWNOMF,2889597.0,Oshkosh,2.0,Cbfremrxcximkgorjbbvuvcqustkomjcvlwltdcfspthecwbjac,,Iedildyr,5.0
19.0,1.0,bzu6308,W,bzuzojhmjqjpcjdzlbcapervksvf,United States of America,822.0,1-653-692-2918,401981.0,MI,Jijtlqoxinqemxabn,R,F,Costa Mesa,Wxprrvjiv,3672441.0,United Stationers,4.0,Vtpkjfkjcgfraedkxhudl,B,CZYELMN,2.0
70.0,6.0,MSU6309,S,MSUXGYJEJCVIQVGMOAWXGIHYMT,United States of America,830.0,,254739.0,WY,gjydni,O,,Toronto,NUQZUSESRCRTW,1637811.0,Dr Pepper Snapple Group,3.0,mlrphrhesfptctgrbtnwpleniivpmfsmop,,vhfucm,3.0
77.0,1.0,Iyn6310,U,Iynvhqjjwefrfnhzdjglqw,United States of America,504.0,1-064-997-8477,263908.0,WI,Favojvhceclsizzngmaxmlnxovuckkaevnzkokwzltjeshz,O,,Warren,Upmqjbtdow,718794.0,Western & Southern Financial,2.0,Ghicrrzbldlzmqsgrobzsgcehv,B,PULEXASN,0.0
89.0,6.0,Qsg6311,S,Qsghvfmcp,United States of America,638.0,1-351-000-6725,417267.0,MN,VFKMNMDAC,O,m,Winston-Salem,LXXOJXPYJFHLPVVDYLKFYDLLMEBS,973678.0,,1.0,Fbxjdmkrrpnmcjysypuugfrpiiyvtkbhhjxkkgbdvslyiylklikhgufpdyfcnsekchdldoebkwhxq,,SKZPIXE,1.0
19.0,5.0,DHI6312,M,DHIPA,Canada,436.0,1-777-398-6733,380290.0,SD,,O,m,Inglewood,Dlkkhjy,39772.0,Interactive Brokers Group,5.0,,,eihaijqhmob,5.0
,,Wzg6313,S,Wzgsdpzblyuv,United States of America,457.0,1-419-674-8819,202370.0,NY,lgmcodebgrkvjdtpaxfpsxpcktjug,O,F,Pueblo,Upqeoyvajjxtbxpbojvsllhx,1339078.0,A. Schulman,4.0,PBESHYTJRQAZVRCAIC,J,XENPCTWORFP,1.0
12.0,9.0,SIY6314,M,SIYNSRJJBQZKSZXOLTKFMH,United States of America,811.0,1-389-714-8451,125033.0,NY,Mxfzwiucqeyaodkajyuxifriiudfkjqfjrppxmmtoffixezi,O,m,Coral Springs,Fdauh,2105415.0,Adobe Systems,5.0,Rbopcppughwpulkxbvpryssbbzzgkwofovarzpumrxqifbhbdqwarzbcdlumuwfuazqi,,xdkfev,3.0
9.0,3.0,CJB6315,U,CJBLWOSESSRRQMAHLNXRMSABF,United States of America,380.0,1-713-436-8875,254648.0,MN,owvvgxaajszobclfdjbxdaxwvo,O,f,Topeka,pagjdbjdhfuddjcfmknpkvbve,3728529.0,Xerox,4.0,Wwsjlwmmhopevayrustzwpvsygrvuwtqjbxre,y,Wmrgbxx,4.0
75.0,3.0,HLB6316,M,HLBRQTFXTWNMRXWEXWGHOHSU,,665.0,1-257-123-9490,28768.0,DE,NXNMHCIMQDPWGBOALLODAWPUBI,U,m,Columbia,Vkpzskkdmiwpfuacvvos,1788023.0,Solo Cup,5.0,BREGNFPGTGDLMXFARZWWKQBZIVDZTMACIUSIHXPTQVXBHBKSPINNO,N,Ncqomp,3.0
,2.0,jwf6317,S,jwfjupdxpixw,Canada,595.0,1-138-720-9903,198416.0,ID,elcvaocgiyqyhmvyajpxrfegjzzrlgsuwcvweqlebhjvooajmrjqqrsflz,O,,Norfolk,Kjafh,1589879.0,HealthSpring,1.0,Fdkmtyonsykbnrjvfmwqzouaxmltflralxeflgmvsmvxypipyxncdyxpkbeyivszx,N,Flaxbxedjet,4.0
7.0,3.0,QUA6318,S,QUAWBDYRNDOTBVAGTKHIPV,United States of America,386.0,1-547-682-0573,71391.0,OK,Txfiyxtfgzgzuoymzofyjvfaunxwyraeccceaketjk,R,F,Yellow Knife,Orqkyddmlynmasfbcdudjlf,1426149.0,Newmont Mining,4.0,TZWWDDFOQVOTGXYQTRBZXNOUPAXQXHFL,Q,EMOZCCTB,4.0
96.0,8.0,Cxa6319,U,Cxahcqohmchhaiscvlligh,United States of America,392.0,1-597-470-3310,260725.0,OH,eofntdssdvohxlesdhhbasjfierjppwdkgvkranbkwzvlugdpkigkvmov,O,,Burlington,Vksekvrmtkukpowvekyjsvfvvd,3140627.0,Lithia Motors,2.0,Xtfvqe,,PRBPKGC,1.0
14.0,3.0,Wuz6320,,Wuzgmisxlyx,Canada,821.0,1-182-908-1231,180176.0,VA,Kafpmmsdmwflcykgdkgxtdgmsupkztqiloagf,O,,Chula Vista,Vpjbfvnhy,2740569.0,Int. Flavors & Fragrances,4.0,ISULUOFEJJMHYLKSQIUEQRKIYWOOCDHWNBTALNPJAGSXKSIDJRCVPNGAIQQELBFRVWENIIIHAZMKFR,S,Etcreotgf,0.0
78.0,3.0,xqj6321,S,xqjdlmuialmnkezokbayvnuvwdrvbm,United States of America,556.0,1-743-494-8114,7977.0,CT,Qlhovipzspumprolkkphmbfhpvldrqwuyemfffgfpotevdarwjhzsp,O,,Newark,EDXVMEXIFRRL,627441.0,CarMax,4.0,Fpqiiawadojsmznhezuvvqelvauops,,,1.0
96.0,7.0,Zbu6322,M,Zbuysmntplgiynvywov,United States of America,393.0,1-828-832-3692,354186.0,MT,Ujakgggahdwfrswcqrqhhlensvqsjjkcnoaatphatdpvlgljgzzmjchqmufpijqm,R,f,Oshawa,Qxesgcagbbfbrspii,2128130.0,Avery Dennison,3.0,Cnorpjhlxgkqwwcyvbcuiqbv,h,Cdqpjurxtve,2.0
12.0,6.0,Dvs6323,M,Dvsqnwhnkhxluzbattrwqfrlfd,United States of America,566.0,1-904-541-0348,490990.0,CA,Xwsiamgjqkyalnwnbblhlgc,O,m,Saint John,ADFUSJGKNDEAHJXUILXJTY,2910800.0,Great Plains Energy,2.0,Efgnpawomugxjcmochjlvpbujmuijvofneuijeyiqofwgtrqsrfuulozrtoiddassjayaudr,,Fabioicllp,3.0
76.0,1.0,Ivd6324,W,Ivdsnczibwapnjkpkkrvzkti,United States of America,843.0,1-270-927-3144,206661.0,IA,MKWAMVEKDNJXQJBLGFGCSWERURHJGCGQNYNQDYVDPDQUGLKVGQHGABOQCKPT,R,F,Iqaluit,Gsrqhqacbjst,2960776.0,Target,4.0,vjznufuucccevaasldpwnacxgrjzjgrwijpidaxvicoyhermhnmltqgmytvopuqxsgbkchqsebucxh,d,unxjvh,5.0
54.0,9.0,Pol6325,,Polmmlhoeiduejtkslzbjhxyh,United States of America,608.0,1-035-003-1888,267218.0,Saskatchewan,Bnuyutstcotvmlmefohvohzvtrsehwremnunopflmuvhhtfbxgbk,O,f,Rochester,SFVNVFKUHVLUMXAP,3632356.0,StanCorp Financial,0.0,trfmwrglhsbvextkysheivv,y,Fmzme,2.0
72.0,9.0,Ooo6326,U,Ooocyvxihuoamlskqzi,United States of America,,1-899-802-0712,259695.0,New Brunswick,NUDZAVLTUEHGETN,R,,Columbus,ghykbvw,1718607.0,Interpublic Group,5.0,Irmybqphykqgacjqkgobualizforaxslcdrnaojhvoutckimsfubhmnbtgqlgnfscpwvubsxmnak,h,Jbrjhgx,0.0
76.0,7.0,xsv6327,,xsvpngyvqxrwwowae,United States of America,338.0,1-477-181-7636,88399.0,AZ,Hfkdwxxphizgrarasqoipfnqbftdfbwexihvjglagrwry,O,,Gary,Khzogcgflvsrzhrkerhhygbwugata,1475499.0,Target,2.0,JWLEPIGSPMDDKTDTCUMEFDXBRWQZURWKQTMIVEJOHMCXQVHTSUBIVCSOPY,,Hsufhpciqrw,3.0
72.0,4.0,Tqj6328,U,Tqjtvqasqpfolqitgggykqhjvxjtw,United States of America,802.0,1-476-528-3562,58453.0,SC,Zekwiiitpanegqvutqjplrdvazxprowfsknkyvgdfkrfbjfvttsokrkiglhtygw,O,,Costa Mesa,vufojgtnu,,,1.0,XAEFESUPUFLHDGIIPKKU,c,Wyhxrpulwv,3.0
33.0,2.0,Kmj6329,S,Kmjfrdegeobrtocmxwyyeexbumhopx,,601.0,,48611.0,Ontario,FOIPVAEFOZTFGRCNQOPEZMOMMJZGVRZHZBTM,O,F,Dayton,Mipyiwyvztn,3030054.0,CBS,3.0,qdnxpanilttttvkitkjyjul,,fekuw,1.0
5.0,4.0,Cpq6330,M,Cpqloj,United States of America,414.0,1-887-612-7923,283736.0,CT,CVECRKONBUDWYNDVLVADU,O,f,Louisville,MVJEJAEACXPCQVHGEMYMVVRAC,1702557.0,Cardinal Health,1.0,Vgpixsayqdfnfjnglpnfhxwdubtmqjuchmxilflbfthqxtjpghpetnfdfshpfzihrjpuljfft,,Wacgbjlq,3.0
46.0,4.0,ipw6331,M,ipwdlbbukxk,United States of America,512.0,1-022-564-6870,281760.0,SC,Wdrqtbvxuqaxpkwftaibbqmvyijqbcdobsloxavmlexkqbbudxtegghiihqtrbwjzpwrhy,R,F,Richmond,fduikwbvfdwlfxcbnrcub,1001357.0,YRC Worldwide,2.0,oyikcrfurammnpausttgpnuobzktainfwgluqmeyqfibwurxdqipebllejfkkkbaeibxzsi,,Bzamqwebzjb,2.0
28.0,1.0,Isi6332,M,Isiqxwcbeuvmsxnyksxxdo,United States of America,450.0,1-360-409-8583,173971.0,Manitoba,Hlrqfxnfexaybvqjdzztrzgmwpjcodfyfrxyuxsmhbisrxdgbrjcwjjblriagupxvjnxatjcamfhaxq,O,,Coral Springs,MAPNSIEAATOBRZXOSUUQ,3760936.0,Simon Property Group,5.0,Faogyklrhjpupoafo,n,,1.0
40.0,2.0,Dfg6333,U,Dfgosmwuc,United States of America,571.0,1-482-734-0729,303656.0,HI,Euqadhq,O,m,Frederick,Cegqacwhfkpyowfgxgstdnawkucnfh,1047939.0,Masco,0.0,xmeexwvywjdndywzehsv,I,NJTNIHDETL,0.0
77.0,8.0,yih6334,M,yihczzjjzaeuwqy,United States of America,420.0,1-686-660-8502,252491.0,NE,uzlakehorhvddexusnknhhcanmspzbcheurzpoucpjedexczizvtcuhnabdqfsabovukojndvfx,O,,Oklahoma City,JGFYCREKMFCIDADNEOXTK,3621143.0,Markel,2.0,QANBAXSFAAVGBVICPPAORNLOQXFSFBPBVPIZCWWQXYGHNWEC,,Pnwnbtk,1.0
49.0,5.0,Pzd6335,U,Pzdtipghncnqquslhawq,Canada,312.0,1-009-596-8114,5284.0,WI,DPYDYUWSOLUOUPACULNGCZXBKIXBHWUFNQULXWIOCXQLRCKEDJTNHIDFUGRTNLDINXASEH,O,F,Hay River,ylszltatijsmuu,2998280.0,,0.0,Itwwgqzipqfuknlgibkknpqtrob,U,Uopbpbu,2.0
50.0,3.0,Icl6336,U,Iclhcsbbps,Canada,446.0,1-294-585-3578,252883.0,VA,Idrgaxhvzvflqmxcaarjdrvwzxcukp,O,f,Tempe,Miimipxdzllxoqxtespxmssszg,1772953.0,Icahn Enterprises,1.0,creyifuckklufgunnkfcjhimnveagareavnbveujpkbmrembdiqfisaarxtcfnulujlxianmtbtem,,ejwyfj,1.0
59.0,1.0,Pdv6337,M,Pdvlfyc,United States of America,,1-241-796-4665,195876.0,TX,JHULISCQDQLFOCWKX,O,,St. Catharines,Aomxbqntxr,1419226.0,Chiquita Brands International,0.0,Lhwgtmwygewthedvqvubnkocdcryavegzmyzojebsnpo,,Nyikcqhgfjt,0.0
48.0,1.0,Leu6338,M,Leujnpecufclap,United States of America,315.0,,286498.0,RI,Lfdatvxdpbzlphl,U,M,Spokane,vdupknsqsptfgqqetfjauc,2134583.0,Synovus Financial Corp.,3.0,KQHUVJAXXXPBOEQPMOGJL,,RWKVAEHKKN,5.0
19.0,3.0,Hui6339,M,Huiooiutjsxyfuhvqisgcet,United States of America,301.0,1-424-489-3206,334019.0,Saskatchewan,Idxfuvxjhfbbtwfnslyxugcggcwlkoljuigpuyhad,R,f,Spokane,qxbnefzkbnhumargagy,2566328.0,IMS Health,5.0,BXEGCMORCLOWSDVHEUPCCJMDWLGO,,Lecoe,3.0
57.0,10.0,Yzr6340,M,Yzrdvdctvrnyydrasljzwgaadtcli,United States of America,563.0,1-064-026-5707,354046.0,AL,Ojnfsdbplowtfcekzotjxhejtx,O,f,Fullerton,WKTPKKHTWILXDG,2248958.0,Ruddick,2.0,isccdaliiykextoluimhabqojhoefcgknhfjorxsqozscdhjulkxhpiqqidw,E,jvncowqgnd,4.0
88.0,9.0,ufp6341,M,ufpsol,United States of America,781.0,1-736-279-0553,25394.0,NH,gquajwtkdprqytdbjeyeqofyoxxlrbqeiyvpwwvnjhpzhdzwpepowcaxgdhxdmsmucstdrssblv,R,,Riverside,TETWMLQXYQHIZAJNLNL,1181474.0,Tyson Foods,3.0,Ptklvbywvba,u,Bezufzk,3.0
90.0,7.0,yeg6342,D,yegutqmqdfaaqjjurfmgnewu,United States of America,841.0,1-057-996-7808,131065.0,Saskatchewan,npdkfigyqpkkatqyhqcwzmjwxwgjezfuhkjecekwwhqt,U,m,Rochester,vsjba,2292473.0,Teledyne Technologies,4.0,EGVCROMNSVPNTQTLNTEVAUL,R,Lqwzsaikpyg,5.0
71.0,8.0,Coy6343,M,Coylohgmlnzpjxcdjksg,United States of America,369.0,1-713-243-3825,4213.0,KY,alwfkgxenbhunqmjbvclffqsfkhueqfnsmrriupvbewe,O,,Erie,dvgkpicbtyaibfjirr,2018753.0,Sears Holdings,0.0,Utfvvvguvabanlcppaoijvfrdfqjyrfbfgrsdicwiypxkodhhxpqiv,C,irovzjj,2.0
64.0,0.0,LVW6344,U,LVWCAOMWPLEJ,Canada,314.0,1-476-422-3258,97542.0,MA,Sdixpwicduzh,O,,San Antonio,xuegqngvmtsvmzlhymwqjcshroisi,2129614.0,Bank of New York Mellon Corp.,1.0,Vzmcfpnvyhhxlpqrbmq,,,5.0
70.0,8.0,nsc6345,M,nsciksllfhwkrwdkcidmmh,United States of America,833.0,1-889-606-7641,,TN,Tcmiliveudlynhsgnseoctchnuluvkqjhhnhzgpwhpupgoqdqwmfdzqpg,R,m,Mesa,aogkvjqdpaqerkuer,2216127.0,,3.0,Bagbmzlmheabtsgvxbybuadirernp,Q,Kdywgzru,3.0
69.0,4.0,XSF6346,W,XSFOEAATGDNVFINTAKXICN,United States of America,590.0,1-994-392-4147,349935.0,MO,Fmnjuhshdggnoyhdiosnyoihlgcpafaimkwodgtumovokcbtrxwzeubfniopqbqfiduevxvaw,R,m,Lansing,elqalfpkv,2607282.0,Walt Disney,5.0,fyfvgejdutnucwfblwdysobfojqnntbcfwz,,DLUTIW,1.0
,3.0,jqi6347,M,jqikedaxaq,United States of America,605.0,1-293-302-9458,190064.0,MT,Dhpnsbxtgynokcbhwgtcerwawdefobpnhgfwxnwwcreixgkqeryutqapyafgzgnbfsqdluqu,O,,Oshawa,lzgqsft,954510.0,Reynolds American,4.0,wyueyphpiuocwsrttklxeoxvxzoofmtmwadqvcpjigjovxouvdgaepjpnfbubhpyvycwozhl,,Cvllkvdgcco,1.0
78.0,7.0,XQR6348,U,XQRIJB,United States of America,668.0,1-172-397-0878,414398.0,Saskatchewan,Wqidkevdhisvlumpb,O,m,Norfolk,Erfoxijqffkibpbucoyazin,3467244.0,Thomas & Betts,,Cbxskuhpxflbqcfsognpmhibelcm,,airurgwd,3.0
21.0,1.0,zlw6349,U,zlwaeeeewxunfglchjkobl,United States of America,317.0,1-485-478-0998,340547.0,Nova Scotia,Okhopl,O,m,St. Petersburg,Fanodcilmxwiftcenkbiy,208412.0,Rock-Tenn,0.0,MWSGDCLOVDGGYLS,R,Ocfxmeftgd,0.0
56.0,6.0,BBR6350,U,BBRWQPHJIIEBHU,United States of America,302.0,,372065.0,LA,kauutzydvqdxgcpyurrsvdxmhllzpqgaawmsgupqfzbq,O,m,Nashville,Xnjwm,,Avon Products,5.0,Cgyiivaytehvcximac,C,Uglucddx,1.0
95.0,9.0,Och6351,M,Ochudvhyvnwmrajsxexslddqswxks,United States of America,337.0,1-504-385-7350,52544.0,Saskatchewan,Hgfgdwasvqdsyhbwbdxxqjoiytjqxanbzuylp,R,M,Providence,Hgfesnkmgqfrebovgepmtrwd,1385264.0,Donaldson,5.0,DQHDZOGABXVNMPFCRYYIFCSERYIMHKJEDEQCBIVBOOUMNUVXUII,,Qstvmnuhdvm,1.0
74.0,2.0,ZBV6352,,ZBVAICTPG,United States of America,484.0,1-899-893-2777,147719.0,NH,jaibezhjgxgycclezhhgnbilvkhiyzxllffnuemkylluhacgvcwznbebswu,,M,Hollywood,quyqrqzygkojql,3742720.0,Flowers Foods,,Nhafprxhwtbbepnkpjiexfzoqzdxhmsep,,Jleonklmum,5.0
76.0,0.0,zyy6353,S,zyybhunrudtpiqbgti,United States of America,527.0,1-818-518-7469,291081.0,Ontario,Gqlytviupjzpdycoeixmdaposgrlehnsoyqrnwaeboscblhaeieccm,U,m,Denver,dbprokdcldhztegxgbvvvqeanovzn,79524.0,MPS Group,3.0,Dznkuowctkujkdlvtfvrkroxfszwahnyuclfatx,B,Wtvtvkkt,5.0
8.0,7.0,LSS6354,W,LSSTYLSISFXXKWP,United States of America,318.0,,310471.0,NJ,Nysqejew,R,,Chesapeake,Uasiuhfamftzbpnuuhmo,3425829.0,Stryker,5.0,Liptnwwseyfmmownkobvojydxwovknsfifvstndjmoxff,j,ftxxzlxlyu,0.0
18.0,9.0,Tcb6355,M,Tcbjsvjwiadrjsudvodolnsysb,Canada,316.0,1-193-727-5445,349355.0,CT,Pjfxrdvieumufbvqydbvdvzqjgi,O,,Windsor,fqaqrhjmc,3466413.0,PepsiAmericas,1.0,RTLIOQAHUSAOVZIOHAEQINNREJMSAFCIVIRVWDECNSNOSZXBNWKJMQXRU,m,Kqgcvbxolnw,2.0
80.0,7.0,FPJ6356,S,FPJDECXBJPTTHMMVFWCPSXX,United States of America,611.0,1-701-193-1076,417674.0,NJ,uvluaimbpksfclnkqcuopztgetdbeimckieevdqhldvvlamjcchtaqcexnimaxjqtkbvo,R,f,Seattle,vncwancltclndhy,1959394.0,Waste Management,0.0,LVMOEJTTSOXTHXNOJZDZQGBLIPUGJDRKTHLKXVQXKDHYNKODTEGJIIJPGWUFQAFJWELXSSCVJXX,p,Bbctwwdoisz,0.0
91.0,6.0,UOP6357,D,UOPFIUOKLBYBZSAZKXHM,United States of America,452.0,1-397-916-2687,467242.0,MN,Lqowgcvyahiaertydezgtukfafxdvtwcpdqwbxvvpqqewuqnnofibchhkvehsrxhfrqvbdfsd,O,F,Biloxi,Ivuzrahcog,2581808.0,Service Enterprise Group,4.0,Jnesjbskidkpcyrmbwanftncmlnhagfkxdiaexqsnjwqguvubeuaurmaxpbg,,PCNNQLQSW,
40.0,4.0,Zyf6358,S,Zyfwjxefsbvohdeajddhkup,,769.0,1-700-224-1806,81184.0,IA,RJXGXWBXKPCUFVQJEJIDHKXXGWPIMWCGKHRAKXRK,O,M,Knoxville,Hhqsasxiaiohzqhufwrmxloum,3357198.0,Emcor Group,0.0,vmxvijktrnj,F,Jnflatclz,2.0
10.0,3.0,QQQ6359,M,QQQHRZPSTW,United States of America,374.0,1-252-712-5178,444221.0,NC,Fvmechdoacwwligkafpsslwunbvupmkbas,O,M,Sunnyvale,QNYPRDKSQWREHGEXEDNLXNSX,505361.0,Brown Shoe,4.0,Dzrnqgihuwn,X,Dbjsfrajdqw,0.0
