prospect_AgeID,prospect_NuCrCa,prospect_AddrL2,prospect_CreRat,prospect_Pho,prospect_A,prospect_MidIni,prospect_AddrL1,prospect_St,prospect_NuChi,prospect_PosCo,prospect_In,prospect_NumC,prospect_MariSta,prospect_OwORF,prospect_Em,prospect_NeWor
De 2214,9.0,,516.0,1-843-065-9804,100.0,,23070 waldemar road,CO,2.0,M6s 1h9,293105.0,0.0,M,O,Ross Stores,2416064.0
Mox2215,2.0,,345.0,1-585-867-5513,,,23477 vessey way,KY,0.0,M8c 1x5,226478.0,4.0,U,O,St. Jude Medical,1190422.0
Han2216,2.0,,847.0,,1.0,,22133 wesleyan way,OR,3.0,60615,144259.0,2.0,,O,Host Hotels & Resorts,828465.0
Zad2217,8.0,,703.0,1-852-025-7769,,,16701 pearl drive,KY,1.0,M2R 1D8,212364.0,1.0,U,U,Cummins,3079265.0
SUG2218,8.0,,443.0,1-330-767-6947,29.0,,8157 puckett court,TN,2.0,43650,50136.0,1.0,S,O,Noble Energy,3832103.0
Cos2219,0.0,,,1-834-894-3498,22.0,,6341 charlotte court,AR,1.0,T5a 1z5,274124.0,2.0,U,O,Macy's,2668580.0
LIN2220,6.0,,301.0,1-957-862-9149,42.0,,13342 cecil way,DE,0.0,32258,147109.0,2.0,D,O,McClatchy,1482017.0
ols2221,7.0,,496.0,1-966-695-0102,20.0,R,4482 EDEN AVENUE,Ontario,2.0,90306,66281.0,2.0,M,O,,2850059.0
Fer2222,2.0,,414.0,1-265-318-0830,99.0,,1297 GRAY FALLS CRESCENT,VA,4.0,13212,211254.0,1.0,S,O,Markel,2638386.0
BRO2223,0.0,,468.0,1-762-750-6665,38.0,,18716 GREENE DRIVE,British Columbia,3.0,63157,106807.0,0.0,S,R,Discover Financial Services,2747300.0
Tar2224,4.0,,542.0,1-162-818-2180,48.0,N,7609 josey street,WA,4.0,60720,15654.0,1.0,M,O,Piedmont Natural Gas,557889.0
Buf2225,2.0,,672.0,1-312-087-4943,53.0,,8813 olympia north,MI,0.0,93706,398145.0,3.0,S,O,Wyeth,3329855.0
Cur2226,0.0,,328.0,1-212-528-4839,99.0,,4382 WISTERIA AVENUE,NV,5.0,63147,356110.0,0.0,S,R,Duke Energy,1393026.0
Ver2227,8.0,suite 393,445.0,1-090-403-2801,26.0,,3695 SILVER SAGE DRIVE,DE,1.0,T6b 1j2,54815.0,2.0,M,,Penske Automotive Group,408633.0
Sch2228,7.0,Apt. 309,327.0,1-591-408-3139,24.0,,8830 saratoga east,AK,5.0,30307,339019.0,0.0,W,O,Interstate Bakeries,1984436.0
Cre2229,5.0,,489.0,1-581-209-1534,62.0,,10331 round lake upper,Saskatchewan,4.0,22325,93925.0,5.0,M,O,Ryland Group,1404547.0
LAS2230,6.0,,413.0,1-449-824-2582,46.0,,2023 REYNOLDS STREET,Quebec,5.0,98404,230037.0,0.0,D,O,Universal,1761507.0
BOG2231,8.0,,704.0,1-938-998-9622,10.0,B,5740 PINTO CRESCENT,Manitoba,4.0,H5j 1p2,461496.0,5.0,,O,Neiman Marcus,2227297.0
PRO2232,10.0,,375.0,1-617-823-2859,65.0,,18675 calhoun lane,MO,0.0,36659,273162.0,2.0,W,O,Tech Data,967270.0
Nao2233,9.0,,681.0,1-117-974-9493,98.0,W,24399 rollingwood crescent,British Columbia,2.0,15232,172115.0,,U,R,CHS,747031.0
Gri2234,2.0,,575.0,1-688-568-2577,69.0,,3909 marcus road,OK,1.0,23505,36882.0,5.0,W,O,Administaff,3172177.0
Lav2235,8.0,,,1-647-875-1852,3.0,,10302 BASSWOOD SOUTH,Prince Edward Island,2.0,43611,299947.0,5.0,M,O,Energy Transfer Equity,326172.0
KRE2236,4.0,,359.0,1-594-362-8351,0.0,R,11183 wilshire avenue,CO,1.0,19025,12288.0,5.0,M,O,Zimmer Holdings,1134832.0
Td2237,3.0,,655.0,1-881-272-2852,17.0,E,10534 milam north,ID,1.0,85269,280713.0,0.0,M,O,Procter & Gamble,2940157.0
VRE2238,1.0,,576.0,1-987-801-6707,44.0,B,6590 yohan upper,Prince Edward Island,2.0,35279,201411.0,5.0,S,O,Tupperware Brands,2623046.0
pbx2239,8.0,APT. 690,493.0,,60.0,Y,16096 burnham park,TX,3.0,14603,,2.0,W,U,Pitney Bowes,1128811.0
Lac2240,9.0,,715.0,1-940-312-2282,90.0,,17362 coffey upper,Alberta,4.0,M3W 1L2,130185.0,4.0,U,O,International Paper,1236194.0
Mei2241,2.0,,639.0,1-608-729-2555,30.0,,20827 clint way,Saskatchewan,2.0,M5A 1W2,104271.0,4.0,M,O,Tiffany & Co,3767930.0
Cum2242,7.0,apt. 573,733.0,1-034-240-6539,79.0,,15336 shadowbriar east,WY,2.0,98118,491280.0,4.0,S,O,,
Bro2243,2.0,,385.0,,23.0,,3234 pasadena boulevard,New Brunswick,5.0,94220,182489.0,0.0,W,O,Home Depot,3041308.0
Bru2244,8.0,,484.0,1-663-253-7765,90.0,U,2201 cone avenue,OH,2.0,93776,,0.0,U,R,Supervalu,3873645.0
Kik2245,,,831.0,1-413-077-1895,2.0,,18123 CORMORANT CRESCENT,NC,3.0,85235,301456.0,5.0,S,,Insight Enterprises,1653673.0
Dan2246,6.0,apt. 13,557.0,1-940-584-7789,58.0,R,3234 PASADENA BOULEVARD,CO,1.0,85267,160217.0,2.0,S,R,YRC Worldwide,2992277.0
Sev2247,,,543.0,1-952-017-3541,69.0,O,19453 WISTERIA EAST,SC,5.0,90331,218278.0,1.0,W,U,Southwestern Energy,3264333.0
Man2248,5.0,,307.0,1-266-082-2325,15.0,A,7766 brown rue,New Brunswick,2.0,99779,51626.0,1.0,M,O,Estee Lauder,3994013.0
NAU2249,7.0,,460.0,1-146-030-0334,55.0,T,12449 KNIPP COURT,NE,0.0,21701,446209.0,3.0,M,O,Caterpillar,3575154.0
bor2250,2.0,,583.0,1-275-990-6211,65.0,D,22282 bramblewood park,ME,0.0,59803,202504.0,0.0,M,U,Equity Residential,3930784.0
hug2251,6.0,,751.0,1-749-352-4215,4.0,,11976 halms upper,SC,5.0,A5e 1b5,268782.0,2.0,M,O,Brink's,2620437.0
Syd2252,3.0,,,1-131-600-7324,37.0,D,12773 linden west,MN,0.0,99723,293569.0,0.0,M,O,Allegheny Technologies,574754.0
EAR2253,6.0,,719.0,1-784-178-6214,96.0,,15613 PAINE LOWER,HI,3.0,T5a 1x3,109482.0,1.0,S,O,Apollo Group,398547.0
sha2254,6.0,,318.0,1-252-859-6160,70.0,,20394 macon avenue,TN,2.0,77068,36620.0,5.0,D,O,Newell Rubbermaid,
DYB2255,6.0,,841.0,1-992-454-1686,26.0,U,19551 alexander way,Ontario,0.0,35299,354302.0,0.0,M,R,McGraw-Hill,2630153.0
Whi2256,5.0,,,1-812-756-0264,48.0,,12957 midway park,HI,2.0,99533,373145.0,4.0,M,,eBay,707793.0
CAM2257,2.0,,835.0,1-378-592-8978,42.0,,11376 KNIGHT COURT,VT,1.0,t6c 1k6,405984.0,3.0,U,R,Protective Life,1417934.0
Gav2258,7.0,,429.0,1-815-961-0727,4.0,,13327 darlington drive,WA,1.0,T5a 1j6,55640.0,5.0,S,O,Bristol-Myers Squibb,1289312.0
KUR2259,7.0,,540.0,1-459-942-4608,80.0,W,24717 midland lane,MS,4.0,90775,28337.0,1.0,W,R,Hewlett-Packard,2108279.0
MUL2260,7.0,,586.0,1-157-045-8689,28.0,W,4966 westpark south,AL,3.0,35815,121726.0,2.0,M,O,Staples,3266194.0
Law2261,1.0,,467.0,1-769-759-2465,39.0,,23686 king lane,Manitoba,2.0,30357,481904.0,4.0,M,,Modine Manufacturing,652363.0
HEA2262,9.0,Apt. 459,819.0,1-450-626-0411,21.0,,5462 knowles court,RI,2.0,V6Z 1Q6,13808.0,0.0,M,O,Jacobs Engineering Group,1883004.0
Hum2263,3.0,,599.0,1-332-222-1549,84.0,K,10534 milam north,DC,5.0,V5C 1N4,80614.0,4.0,,O,Nucor,3893078.0
Hel2264,9.0,,412.0,1-933-511-7116,25.0,G,7820 harrington park,VA,5.0,72917,214149.0,5.0,U,O,Belk,1390265.0
OPE2265,6.0,,548.0,1-139-977-6060,72.0,,3450 dunbar avenue,WI,1.0,H2c 1z2,381996.0,2.0,M,O,Vulcan Materials,
Ess2266,9.0,,692.0,1-335-498-3368,53.0,,17976 jack avenue,WV,,H7f 1u9,447390.0,0.0,U,O,Amerco,2038893.0
Mun2267,3.0,,768.0,1-231-079-8786,11.0,V,14506 abbott west,MO,3.0,19133,229848.0,4.0,U,O,Praxair,
Str2268,3.0,,448.0,1-423-266-4675,21.0,Z,10484 HARLEY DRIVE,IN,5.0,02902,264281.0,3.0,W,O,Gardner Denver,3305120.0
POR2269,,,796.0,1-983-170-1196,66.0,,2132 meadow lake upper,IL,3.0,35818,248054.0,4.0,U,,Dick's Sporting Goods,3279204.0
dev2270,1.0,,830.0,1-132-447-2050,72.0,,19015 chennault lane,MT,2.0,76112,94612.0,5.0,U,O,Mosaic,51515.0
Dik2271,4.0,,794.0,1-144-274-1118,67.0,Y,20387 fox grove park,IN,2.0,92415,391600.0,0.0,U,O,Southern,3395383.0
PIZ2272,8.0,SUITE 464,416.0,1-733-974-3086,12.0,,14830 EDGEWOOD ROAD,TN,2.0,55403,73933.0,5.0,M,O,Genzyme,2810972.0
Mar2273,10.0,,372.0,1-970-244-5115,38.0,R,12064 alonzo street,Prince Edward Island,5.0,e7n 1l9,41919.0,5.0,S,O,Tyson Foods,2340572.0
FOG2274,1.0,,667.0,1-692-512-1932,56.0,,23274 beatty park,CA,4.0,45219,447666.0,2.0,M,O,CenterPoint Energy,1470592.0
luc2275,8.0,,,1-873-367-6426,6.0,,6976 parkinson court,IN,0.0,94373,,3.0,M,O,CC Media Holdings,202727.0
Rot2276,4.0,,405.0,1-567-074-6165,,,19611 mesa lane,Prince Edward Island,0.0,46231,73642.0,3.0,D,R,Aleris International,2529122.0
TRE2277,5.0,,541.0,1-936-053-6470,95.0,X,5291 market avenue,Prince Edward Island,3.0,V6W 1Q9,204354.0,4.0,S,O,Brown Shoe,2681930.0
Tra2278,2.0,,432.0,1-990-669-9359,38.0,,21247 sandpoint boulevard,CO,1.0,38129,489505.0,3.0,M,R,RadioShack,3231612.0
Gon2279,9.0,,504.0,1-285-100-0429,87.0,,15768 crestline east,IA,5.0,77072,121694.0,3.0,W,O,Genzyme,3514932.0
TEE2280,0.0,,,1-952-134-8145,23.0,X,15339 mccann road,ID,4.0,20016,194556.0,3.0,M,O,Insight Enterprises,2224454.0
Nos2281,1.0,,364.0,,51.0,N,22506 shelter drive,Saskatchewan,4.0,60725,98424.0,0.0,D,O,H&R Block,
DEE2282,8.0,,698.0,1-577-967-1174,41.0,,428 emerson west,AZ,0.0,V6D 1V5,475499.0,4.0,M,R,General Cable,3924427.0
Zbu2283,8.0,apt. 511,756.0,1-592-198-7912,,Y,12716 lexington street,KY,4.0,E7n 1f5,282310.0,3.0,,O,Unified Grocers,115798.0
O'R2284,10.0,,592.0,1-713-758-9842,,,13121 wise park,NY,1.0,43216,60104.0,3.0,S,U,Cooper-Standard Holdings,3637801.0
Bre2285,6.0,,458.0,,40.0,U,22609 REAGAN DRIVE,WY,1.0,V5a 1o6,316804.0,,M,R,Discovery Communications,814000.0
Kum2286,4.0,,441.0,1-389-539-0292,68.0,,17962 COLUMBUS EAST,WI,3.0,53749,269740.0,2.0,M,O,Applied Biosystems,3294853.0
Moo2287,0.0,,759.0,1-886-179-5840,14.0,,19068 coventry park,IA,1.0,94144,119158.0,5.0,M,O,Convergys,3398170.0
KAT2288,10.0,APT. 926,695.0,1-821-821-0324,24.0,,10792 trail lake road,WA,0.0,V6p 1s7,6965.0,5.0,M,O,Sempra Energy,2620242.0
Mou2289,3.0,,634.0,1-628-893-2322,5.0,,4679 furr avenue,PA,3.0,h7h 1v4,,2.0,W,U,Fortune Brands,2441656.0
ero2290,0.0,,585.0,1-879-888-6649,80.0,,14569 VOSS NORTH,PA,,33139,220392.0,,M,R,Cummins,2878456.0
Hol2291,7.0,,767.0,1-620-567-5053,3.0,,20166 presido park,GA,3.0,04118,471016.0,,W,O,Northern Trust Corp.,2658916.0
RIT2292,2.0,,717.0,1-814-919-4804,35.0,B,13309 windsor rue,MI,2.0,38171,52045.0,2.0,S,O,ConocoPhillips,
BLA2293,0.0,,706.0,1-471-080-6427,50.0,,21811 SILVER NORTH,Saskatchewan,2.0,92182,355829.0,5.0,M,R,Nash-Finch,3704935.0
Mcm2294,7.0,,757.0,1-097-612-2439,27.0,A,20900 marchmont west,KS,2.0,43634,75149.0,3.0,M,O,Pool,416153.0
lin2295,0.0,Apt. 290,690.0,1-675-770-8177,73.0,,10386 bellflower upper,ND,5.0,30357,474316.0,0.0,M,O,LandAmerica Financial Group,1723082.0
cho2296,2.0,,356.0,1-535-872-6753,27.0,,13175 halifax lower,ND,5.0,93305,112638.0,3.0,M,O,First American Corp.,429379.0
dzi2297,,,632.0,1-092-609-1274,78.0,,23956 sheriden way,TX,0.0,A2c 1v5,303430.0,1.0,U,,Kellogg,1047754.0
DUP2298,0.0,,483.0,1-424-387-9820,84.0,,9625 allen boulevard,FL,1.0,02901,37937.0,0.0,U,R,Magellan Health Services,
Bar2299,4.0,,722.0,1-674-954-5505,38.0,O,482 lamar lane,Quebec,5.0,77144,284757.0,5.0,S,,,3912108.0
Boy2300,8.0,,,1-987-867-2561,74.0,,20025 routh crescent,VT,4.0,T6b 1k7,242727.0,5.0,U,O,Clorox,3998775.0
Che2301,6.0,,319.0,1-090-113-7984,,,19342 WYCLIFFE PARK,WY,3.0,46411,134606.0,2.0,M,O,FirstEnergy,970582.0
ala2302,4.0,,423.0,1-830-949-2676,3.0,,21448 HAMPTON BOULEVARD,Manitoba,1.0,92122,292291.0,2.0,,O,McKesson,
Gat2303,0.0,,624.0,1-574-233-8774,43.0,P,3367 FOUR WINDS STREET,WA,2.0,38130,293566.0,1.0,S,R,Hayes Lemmerz,2818031.0
Van2304,10.0,,688.0,1-689-818-6215,80.0,,13725 CENTRAL LANE,MA,2.0,H5k 1o4,443983.0,1.0,S,O,Centex,834838.0
pel2305,8.0,,329.0,1-519-579-4274,14.0,R,24200 north crescent,PA,0.0,r5g 1m8,184998.0,2.0,M,O,Fortune Brands,1401306.0
Wic2306,4.0,,774.0,1-083-472-8591,51.0,A,9941 briar forest street,OH,4.0,T6D 1H3,348409.0,4.0,U,O,Wendy's/Arby's Group,1949038.0
Sta2307,6.0,,511.0,1-955-659-2891,74.0,,10881 bellaire avenue,DC,2.0,90373,340287.0,0.0,S,O,Las Vegas Sands,1178413.0
Mcg2308,2.0,,413.0,1-894-967-3044,,,21665 gemini east,TN,2.0,T5A 1Z6,127452.0,2.0,U,O,OM Group,3048799.0
jan2309,6.0,,554.0,,16.0,P,17687 denton lower,Prince Edward Island,5.0,H6d 1z2,42707.0,2.0,U,O,NCI Building Systems,3135220.0
Tan2310,5.0,,821.0,1-791-626-6291,100.0,W,8980 orinda east,OH,0.0,94655,366758.0,2.0,U,O,National Fuel Gas,1739318.0
O'g2311,5.0,apt. 711,512.0,1-963-052-2393,29.0,,14827 PAINE UPPER,SC,1.0,35825,75183.0,,U,O,CHS,2825750.0
DEM2312,6.0,,423.0,1-527-012-8580,84.0,,16897 TANBARK LOWER,ID,3.0,06113,493454.0,0.0,W,O,United Rentals,1956967.0
RUD2313,10.0,,549.0,1-378-957-7414,77.0,,20857 HOWARD PARK,MT,,85211,216137.0,1.0,S,O,Watson Wyatt Worldwide,3675083.0
Gab2314,8.0,,778.0,1-883-221-7877,12.0,H,6106 ashland east,WV,4.0,V6s 1p8,252633.0,4.0,M,R,Baker Hughes,1966185.0
Hil2315,5.0,,665.0,1-382-801-0608,42.0,,5993 NOONAN LOWER,Quebec,4.0,40505,477451.0,0.0,M,O,BE Aerospace,3943075.0
bam2316,2.0,,535.0,1-822-747-2746,97.0,,14930 griffin upper,OH,2.0,H7H 1V5,374480.0,4.0,S,U,Briggs & Stratton,1635014.0
sch2317,10.0,,698.0,,42.0,,2297 amsterdam court,WY,3.0,V6G 1U2,489398.0,3.0,M,R,ConAgra Foods,3266869.0
Cro2318,0.0,,766.0,1-671-063-0805,75.0,,8400 polaris west,WY,5.0,23267,58340.0,2.0,U,O,Land O'Lakes,2308190.0
Lom2319,9.0,,770.0,1-643-923-5060,99.0,,7661 grant way,LA,4.0,H5L 1R4,151060.0,5.0,M,O,Aramark,908999.0
Slo2320,8.0,,746.0,1-671-729-3733,33.0,,21437 whitman south,NV,2.0,T5a 1j8,259012.0,4.0,,R,Laclede Group,3457876.0
ANN2321,1.0,APT. 99,559.0,1-828-980-5660,31.0,,22818 candlelight upper,NM,0.0,94287,443274.0,,W,O,Northrop Grumman,1165375.0
tes2322,7.0,,737.0,1-957-263-6977,46.0,U,14770 juniper drive,OR,4.0,T5a 1x6,159601.0,3.0,M,O,Rent A Center,3794304.0
Ric2323,8.0,,301.0,1-249-217-8911,53.0,,4370 vessey avenue,NH,2.0,37212,152019.0,3.0,M,R,ON Semiconductor,1610195.0
Gra2324,5.0,,605.0,1-377-269-8952,76.0,,18464 ashbrook lane,DE,4.0,V6u 1s8,397390.0,2.0,M,O,Harman International Ind.,2958408.0
loa2325,1.0,,,1-695-380-8059,71.0,,22326 colonial lower,KY,4.0,H5l 1r7,487336.0,4.0,U,O,Calpine,612598.0
GOO2326,7.0,,504.0,1-940-413-6357,,,2747 conier lane,Alberta,3.0,47704,363511.0,3.0,M,U,Plexus,691904.0
Bea2327,9.0,,741.0,1-544-940-2396,11.0,V,232 LYLE PARK,MD,2.0,m3x 1j9,39038.0,,,,Consolidated Edison,565745.0
Sid2328,7.0,,533.0,1-904-825-9084,82.0,,3259 beningus west,UT,5.0,t5c 1n7,120729.0,2.0,W,O,US Oncology Holdings,2782013.0
Mtl2329,9.0,,490.0,1-890-935-4484,37.0,,12709 wycliffe crescent,CO,2.0,94607,7960.0,4.0,M,R,Scotts Miracle-Gro,377933.0
O'k2330,10.0,apt. 157,700.0,1-642-030-6482,7.0,,22019 lyons avenue,WY,5.0,V6e 1v7,171442.0,4.0,,R,Dr Pepper Snapple Group,622766.0
Tse2331,7.0,,661.0,1-859-386-4203,56.0,J,10526 doheny rue,MA,2.0,60622,221743.0,2.0,D,O,Lockheed Martin,2574160.0
VER2332,9.0,,578.0,1-623-001-3636,58.0,,24996 ROBBINS EAST,OH,,T5b 1j1,268622.0,0.0,U,O,Silgan Holdings,2745664.0
Col2333,7.0,,845.0,1-623-185-2496,1.0,B,8220 ledgestone street,AZ,0.0,28212,441542.0,,S,R,Equifax,1272244.0
YOH2334,4.0,,406.0,1-974-960-3197,26.0,,14754 woodview east,MO,0.0,M5F 1X1,261285.0,3.0,U,O,Greif,
Gha2335,4.0,,449.0,1-116-132-8445,57.0,L,855 havenridge avenue,OH,5.0,02888,78272.0,2.0,U,O,Old Republic International,454794.0
Nat2336,3.0,,505.0,1-146-027-3178,,,18165 pecos lower,SC,4.0,27610,488193.0,2.0,M,R,Weis Markets,1972544.0
Dun2337,5.0,,577.0,1-126-299-3126,71.0,J,12873 WILLS EAST,VT,2.0,T5a 1u7,44720.0,3.0,M,O,VF,3141638.0
het2338,8.0,APT. 670,342.0,1-172-211-4820,74.0,G,9078 nealy lower,GA,2.0,90056,187267.0,,M,O,United Rentals,270573.0
MIH2339,3.0,,753.0,1-695-479-4290,58.0,,8101 clifton drive,UT,1.0,X1H 1T3,262800.0,5.0,M,R,Lockheed Martin,3528893.0
And2340,3.0,Apt. 471,449.0,1-811-329-1124,15.0,,12194 julian lower,IN,5.0,h5l 1q3,332790.0,,,O,General Motors,2376305.0
Mau2341,9.0,,397.0,,55.0,,6244 HAVENRIDGE BOULEVARD,GA,4.0,v6u 1s5,327836.0,2.0,S,O,Warner Music Group,2691761.0
Ben2342,3.0,,395.0,1-788-823-6224,94.0,,20263 APOLLO DRIVE,Alberta,1.0,T5b 1l4,131708.0,2.0,M,R,Atlas America,3371037.0
HOG2343,5.0,,774.0,,4.0,,24422 bellflower street,FL,2.0,V6x 1q1,462132.0,,W,U,Lithia Motors,462163.0
HEI2344,6.0,,393.0,1-784-151-0924,55.0,,10117 COLLEGE UPPER,MI,1.0,53745,403260.0,5.0,U,U,Noble Energy,2187582.0
hei2345,5.0,,301.0,1-143-623-7343,71.0,,16354 sand rue,DE,0.0,44145,233147.0,4.0,W,O,Western & Southern Financial,577090.0
Red2346,2.0,,467.0,1-630-123-4511,77.0,,3685 copenhill crescent,Ontario,2.0,T5d 1t3,221488.0,0.0,U,O,Carpenter Technology,2718934.0
Irc2347,8.0,,478.0,,45.0,L,3556 kerry avenue,AK,1.0,C2B 4X7,246262.0,5.0,S,O,First Data,2350901.0
lon2348,8.0,,357.0,1-569-021-1477,100.0,,10716 LAVENDER EAST,CO,2.0,10185,,4.0,M,O,General Dynamics,2794359.0
Roh2349,7.0,,753.0,1-208-480-3349,26.0,,22174 blalock east,LA,5.0,78752,335103.0,4.0,M,O,MPS Group,2478439.0
Ana2350,2.0,,456.0,1-509-515-7154,38.0,,22140 CONLEY CRESCENT,MD,2.0,78274,2931.0,3.0,U,R,Western Union,687807.0
Gow2351,10.0,,601.0,1-057-467-8281,66.0,,14460 TOSCA LANE,CO,0.0,31406,374108.0,3.0,D,R,Brown-Forman,2663439.0
Rod2352,6.0,,500.0,1-798-809-3981,22.0,,3918 shadowbriar street,KY,1.0,45230,156049.0,0.0,M,O,SanDisk,1424315.0
hu2353,7.0,,744.0,1-863-216-8721,88.0,N,22607 atlantic rue,NC,4.0,t5a 1k5,121334.0,0.0,W,U,Newmont Mining,577523.0
Cir2354,3.0,,841.0,1-329-803-9678,20.0,M,17727 ashbrook lane,NH,,03107,155327.0,0.0,U,R,Rowan Cos.,261743.0
moo2355,6.0,APT. 660,696.0,1-757-654-1077,90.0,,20091 whistler north,OH,4.0,78041,383268.0,3.0,U,O,,2093607.0
Afk2356,9.0,,724.0,1-213-833-7580,85.0,,21477 WARREN PARK,SD,2.0,73153,61649.0,,M,R,NetApp,777552.0
CLA2357,,,828.0,1-003-702-3020,6.0,,7075 GLEN LOCH DRIVE,CA,0.0,M5f 1w2,298064.0,3.0,S,O,Southwestern Energy,766339.0
MAU2358,6.0,,819.0,1-048-728-0449,20.0,,2082 gemini court,MS,5.0,T6a 1k3,172965.0,5.0,M,U,Universal American,259703.0
BAL2359,5.0,,436.0,1-409-603-2135,70.0,,15655 OAKMONT CRESCENT,GA,0.0,91349,,4.0,S,O,Hormel Foods,1956151.0
MUR2360,7.0,,690.0,1-888-468-3449,41.0,,15069 dillbeck street,IN,2.0,55116,483310.0,0.0,U,O,Solutia,1275379.0
Mck2361,10.0,,575.0,1-198-881-4667,44.0,,24059 meadow haven lower,NE,5.0,31419,497702.0,3.0,U,O,Cypress Semiconductor,439741.0
BED2362,5.0,,689.0,1-198-326-3264,94.0,,9270 leaf south,CA,2.0,60565,,5.0,M,O,Burlington Northern Santa Fe,2039127.0
Weg2363,1.0,,469.0,1-887-985-4478,64.0,O,24573 BEDFORD WAY,GA,3.0,V6g 1t8,300843.0,3.0,,O,Oceaneering International,515069.0
end2364,5.0,APT. 77,642.0,1-756-065-8973,70.0,G,24223 HUNT BOULEVARD,NV,0.0,35878,419266.0,3.0,W,O,Walgreen,2214018.0
hei2366,8.0,Apt. 373,360.0,,46.0,,19734 greenspoint boulevard,LA,4.0,T6c 1g9,325857.0,3.0,M,O,AMR,50584.0
Coh2367,3.0,,479.0,,85.0,O,16942 SUMMER CREST CRESCENT,NY,1.0,90323,304835.0,0.0,U,R,Caterpillar,817367.0
mik2368,7.0,,457.0,1-321-965-6960,27.0,,428 emerson west,UT,2.0,63163,155646.0,4.0,W,O,Oil States International,1590880.0
Lau2369,10.0,apt. 791,635.0,1-718-353-9859,26.0,,14709 panther creek avenue,KS,0.0,99738,317265.0,5.0,U,O,United Services Automobile,2019232.0
MAR2370,4.0,,800.0,1-492-075-7947,60.0,,21074 mallory lower,TN,0.0,22220,456824.0,5.0,D,O,Ecolab,826989.0
Rob2371,9.0,,306.0,1-336-060-3965,,,23719 MCAFEE UPPER,WI,2.0,10018,206795.0,,U,R,USG,2453454.0
ell2372,6.0,,780.0,1-382-212-7905,3.0,Y,8601 kempner lane,LA,2.0,19077,300837.0,2.0,M,O,Regal Entertainment Group,
Bil2373,6.0,,328.0,1-829-201-6408,93.0,,23923 POTOMAC ROAD,ND,2.0,h2f 1w4,65955.0,4.0,S,U,Pilgrim's Pride,3871733.0
SHE2374,,suite 267,324.0,1-980-766-6957,87.0,,493 day lane,TX,3.0,h2f 1v9,321730.0,0.0,S,R,Coca-Cola,3255930.0
Bur2375,6.0,,773.0,1-666-159-0027,25.0,,11744 WHISTLER UPPER,MN,2.0,33307,208518.0,3.0,M,O,United Stationers,
OFF2376,2.0,,832.0,1-402-589-9308,,Z,20903 HANCOCK CRESCENT,FL,2.0,T5C 1O5,297838.0,5.0,M,O,Cabela's,1779671.0
Mcd2377,0.0,,777.0,1-066-498-4813,48.0,,1633 ALTAMESA COURT,NC,5.0,85209,389438.0,4.0,W,O,Flowserve,976785.0
SAL2378,,,449.0,1-652-826-5634,43.0,,3571 porter lane,GA,2.0,V6I 1R7,91681.0,5.0,W,O,Colgate-Palmolive,1171861.0
kor2379,6.0,,552.0,1-409-378-9629,84.0,,13005 BRAMBLEWOOD SOUTH,MA,3.0,23323,341542.0,5.0,U,O,Vectren,2340594.0
Bij2380,,,687.0,1-012-369-5503,26.0,,12586 post oak west,VT,5.0,91131,114373.0,1.0,S,O,Energizer Holdings,3018200.0
wae2381,9.0,,377.0,,98.0,,18688 BEATTY BOULEVARD,ID,2.0,84116,458117.0,4.0,M,O,Bio-Rad Laboratories,1733755.0
Chu2382,0.0,,426.0,1-868-375-4968,56.0,,5653 worth drive,VA,5.0,32804,117699.0,5.0,M,O,SLM,2999873.0
HUE2383,4.0,,372.0,1-930-316-4358,96.0,U,8626 midway road,LA,1.0,91103,475792.0,4.0,M,O,NBTY,2266021.0
Mon2384,2.0,,583.0,1-678-719-7426,4.0,,9521 bailey east,Prince Edward Island,1.0,92866,363406.0,5.0,M,O,Catalyst Health Solutions,495921.0
Wan2385,10.0,,663.0,1-405-469-4769,38.0,,8914 ROSEDALE COURT,WY,4.0,v6q 1q3,286062.0,,M,O,Oshkosh,1390408.0
EFL2386,4.0,,584.0,1-172-801-3988,4.0,Y,5398 COLLIER CRESCENT,VT,1.0,H2f 1v4,378333.0,0.0,U,O,Morgan Stanley,1094684.0
Mok2387,2.0,,567.0,1-938-684-4166,0.0,,22376 burton upper,Newfoundland,5.0,X7i 1q4,210066.0,1.0,M,O,Ingles Markets,1177509.0
JOS2388,9.0,,640.0,1-136-131-3005,46.0,,11173 VANCE JACKSON NORTH,British Columbia,3.0,95215,264065.0,1.0,M,O,Graham Packaging,307391.0
Run2389,4.0,Apt. 690,,1-560-985-7252,60.0,,20143 8th crescent,DC,5.0,76155,77859.0,1.0,S,O,Express Scripts,1654065.0
sha2390,6.0,,543.0,1-253-554-0978,96.0,,14518 westheimer avenue,Manitoba,0.0,75023,344724.0,5.0,D,O,Verso Paper,476567.0
HAV2391,0.0,,772.0,1-776-465-5292,92.0,,8251 SARATOGA UPPER,AK,0.0,V6S 1S1,68202.0,2.0,S,R,Robert Half International,2923115.0
mcd2392,0.0,Apt. 527,406.0,1-579-954-6605,73.0,E,5007 SANDPOINT STREET,OK,1.0,V6w 1r9,19561.0,,U,O,Merck,3191341.0
Kee2393,6.0,,466.0,1-277-626-7340,88.0,,24444 strass upper,NE,5.0,V6v 1u3,290416.0,5.0,M,U,Kraft Foods,1825169.0
