AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,Gender,AddressLine1,AddressLine2,PostalCode,City
KRN11771,tqrsxaxsxjhyzwzgmstxrp,43.0,i,M,5.0,2.0,O,KRNEAUTTHVAYQRXLQJERJTJJHQT,316.0,3.0,F,voxzsncaotwzxskhywiwatmydoiubvxgutldvktqlfrdfqygq,Kajwdbyxpcbnotgmvvgfithwesyi,OOMVRSYBQNLX,Pembroke Pines
ofi11772,PFFXOZBDJIUCSSPHDTUFJF,70.0,,M,1.0,4.0,R,ofidw,,4.0,,gdhuippdhpoiwxhaww,Gpazgedpjgeevxrmqwmueloonpuiheubaduj,Wpcmivs,Irving
Xnr11773,XYZXRGZONS,,,M,0.0,2.0,R,Xnrloiadpjcltbljlxwgwfxk,412.0,0.0,,Uxsvuttimmzjptmxxzjsluk,Mpvrlcsdbenfel,Dgiohbhdbfdn,Hayward
Opf11774,Yyuyaiamddddtvqqqcgswwowfxc,1.0,f,U,4.0,0.0,R,Opfqg,,2.0,,Gvfhljblgcfwkybmmfbsawhnlmxvsmqubqus,Aslptvkjplsuhlbrlvpgdyvfmnaaqdijlnhwvpxetkhqsnnwnuxhasniydfgqstjxauiijlsavdbha,zjnrzmlj,Spokane
Yyq11775,VNNQBRGA,58.0,,M,6.0,,R,Yyqathqnzebrdjalsnpmfvjcekayss,,5.0,m,Upkgpfnzowzxxnkcyinixhcppsivksjsbnzpganfzrrwoolygd,Qaltcooktkbqnnfdbdhniufvbsugfkyssjfzffxfcyazflfyshpz,Shqrdlnh,Windsor
PRT11776,Vwohkdooahihxczidomsfbsed,60.0,,U,6.0,4.0,O,PRTQDVQGOTDSYREIQUVGUF,814.0,2.0,F,Sdvejmvuogsffqjqyyadwtoexkahccqlho,,CWJYVXH,London
Fks11777,Udpfcivirrtrwnl,2.0,d,M,7.0,1.0,O,Fksavtwfzvbdrzjs,465.0,2.0,,YYBKCOGMZCLSFCLQDAKUKLOFTZZPBAHNCURXEAM,vtipamxuon,gfenenr,Modesto
pvw11778,qeyzo,100.0,,,1.0,0.0,O,pvwteb,682.0,5.0,,Kkiiqtwhrnauqxiatzcvictgwxaylbvukwicfybhhlxgcwzrshtu,Yhqtzlvhxriemfkhwcqbwdgkytktkulkdzhoknzpiusodrpjfutplq,Wkegkdhurkl,Hialeah
nep11779,GKYYQQX,61.0,,M,3.0,5.0,O,nepdvmjjjuvmwbzlcdyuja,687.0,5.0,M,UFPDSUTGKOIPXM,Ssdheubzijqmlpilvcqelzsicswvoztvuhdotpgvqhwhuindxkgpdhwmqkctzau,qmsfauhaqw,Greensboro
Krw11780,jsmzbkfawplbycw,94.0,,M,2.0,1.0,O,Krwpsmxmytjqywevzzblfchhx,305.0,,f,CIZBXPGPYNDUVXOQZOIODZEVKWDRHDPCQWAZBI,Cevjimofcvcfllaptfxxpakjifiacybfivlqploqrbcldedbxwgzmqolctxkofipp,Mtfkvgxvhglh,Richmond
Veg11781,Dnbcnkgmqdlksakflpoua,74.0,W,M,1.0,4.0,O,Vegixpxevfmqchrpzoqanifnygeq,737.0,4.0,,Epzbwhuskwttowwzzipfgubfrpclqvzdarvdwujdmgrecmcpnskzmqmlvuemck,,IRNMSUSC,Garland
Fub11782,BNSOIELNSU,34.0,,U,8.0,4.0,O,Fubhxxqsgevapgapzovlrqqfi,789.0,2.0,,HJEJCHOPCLOHLJBFJNBYSAXTWHUJNJSIFHQHVCTBGDANXEBHZUG,blkqohlvwlxksxmkveaqczpvywkanqxplmvpwxauybijcqrmhyuebcsdllzi,,Independence
jvv11783,Rliuelgaexnbsccmmssqltd,95.0,k,M,3.0,3.0,O,jvvpcdttkcy,805.0,3.0,f,crwgtrnkmf,UGAWWEMQYDXSIZOJQGOBFSXWZCCFG,iwjlhzkfy,Biloxi
RGN11784,coqwy,66.0,T,S,1.0,5.0,O,RGNOBIPU,518.0,0.0,m,bfjdmymbdpvbwllggzlukfzxotxwefoea,Lphuahacyawksoqicvlnuluqcdt,Nmrsuasasfb,Sterling Heights
WVH11785,IIEHLIOOTNQKQKXGWJCQNMWI,86.0,,U,6.0,1.0,O,WVHVLVGJLLDGKBSNGEWMZRM,777.0,1.0,,KWMMAENVJUIDYXANJZTQQENK,bazzcowksbpbueggwjfyymprfnblvxgbtfbnbsmktkaspsvyiojxreetpxnkkdsuuh,DWTBQFM,Scottsdale
iju11786,Zkfend,61.0,I,S,5.0,5.0,O,ijuvwmsomibdtngxwqxi,364.0,5.0,,ttacjeffjmniuorduedfsscodziwsvifiwar,Pjlhnmrnpkmhywreatbhzq,Qhsobcmvnnbi,Orange
ifo11787,FXGRDAVNRFOVCOCPMNUUUTGQXLX,62.0,Q,M,4.0,2.0,O,ifomkbifc,334.0,5.0,,Heihkxrsvgrguntgycfgjisvrcqebjmtwrcag,WBABPQRTSPWUDIIGFRSWXUPHSHUQUJBRGK,jmtesubft,Erie
pbl11788,HLFMSABBPKQQKRUDPTXRJU,89.0,,,0.0,5.0,U,pblgqexqszjgyasgas,321.0,0.0,,,Imwpgmdxvxgvsrswbyypsdpvkyjnjkbnkze,Gfehgwwomkff,Reno
Ztr11789,Ftqlbcvxlgvk,99.0,F,M,3.0,0.0,O,Ztrisvrvotxefn,612.0,0.0,,atfnpmuqbnskbmjdbmermwxfppklwhgbuvtvtalwdpqjvponflwopxoxrlgbq,Pglwhjpebjnzldvtkblkvzqzyoondcqagccaojurvgxnkcazwdonduizif,qyvfd,Victoria
Exc11790,Vejeicpmwkpekafvetvwlf,94.0,t,W,10.0,1.0,O,Excjelejpzswccjwbbyy,608.0,4.0,,TSJICREVNAABIUOTFNQAWUFPOKOQEGJSLFXPRWRCLBTQYXLWJNRVEHFUTKXFFTOIELBFSBE,wlwkcqbqzidjowjmxcp,UTQLRIEGB,Frederick
Ypl11791,ekabykhcrxdfzvbxrbwtpnayjygyuw,95.0,a,M,7.0,2.0,O,Yploo,362.0,0.0,m,Fsmcsianclwbyjsrpytley,mqcgqehfldnchwvcnfurmzgblickfvffkejcithjnhshrnuhlmrufwafqrojsvphumfufm,Uhvzxeud,Lewiston
RGK11792,Wioinritvnganibh,22.0,,W,1.0,4.0,O,RGKIUNLZEKWOJJNCFBCVIO,720.0,0.0,,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,HXJGVWLQLRKALHJTBESMCFXTSF,Htwsqd,Sacramento
Pli11793,Rsgrjlsfxrmfv,85.0,M,M,7.0,1.0,U,Plipjqnvmfzwzkhegjsqxotwn,400.0,5.0,,,oapsawehnitjmwnksxqxqptdcmdhicawuppftkzoxcyhuegxkcpw,NYSVLFPKPQ,Kitchener
Eji11794,Xxherikpogvmjaq,81.0,,S,6.0,2.0,R,Ejitepbgi,446.0,0.0,F,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,Xizcrlqyrfasazc,hernxbink,McAllen
Ywy11795,jmqyqub,42.0,,D,6.0,,O,Ywyzu,402.0,0.0,F,Nrrfnjughqqrvgxrdth,Uyipikpapsxwjaeluwbpczfxtmflfpocjcgjxnaxzccerlhlyyfcppdeglqlwonyab,YSMNGXUK,Mesa
GPV11796,Dmyqtrp,25.0,,S,9.0,4.0,O,GPVJN,609.0,3.0,,Pctnxzodjqoabd,Tqcbbtzgwngpljakjuhlqutmoepvkdqprfwdwcrsmifopvqasnzorjmjqumeikiokpxgok,ORJBLFTRB,St. Johns
PNX11797,Ynqykgvkaoje,78.0,,M,3.0,0.0,O,PNXPANAHTYZNCTSQQMSZCEBQDE,486.0,1.0,F,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,RPSIMQKFCSUUEJKENEXKKMTBAWTUYTKQHETUHWZVMUDVFHXWTILDNYUWCYVWFRK,ohquntxgg,Houston
Fop11798,Fpohuxjuvcusfpclgbhqfzsdoukg,59.0,,M,8.0,1.0,O,Fopqwdpjyvmtrcsmujdlv,308.0,1.0,M,mowvvoiefuzouenhpmqiptunmngeeabtoq,CLXAB,Fdejkln,Salinas
XDC11799,HCKJVKLQQFHIUKRZVTL,39.0,W,S,0.0,1.0,O,XDCQIZOCYIJVGMMLVIXCDZEM,748.0,5.0,,Nercvnkctkpoynvmric,Bhiyptkrglceftdtzzlnmbnsvqosufimhustjphwedyonylcnebxpmtijtfclelbofuchdmjhdrkjkp,WRBGZW,St. Catharines
fly11800,YPDKXGEDP,92.0,R,U,2.0,3.0,O,flycnrsoiyhcheucphhuzkrwtv,712.0,2.0,f,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,xksuazvkwwnmngobuwohlogpmnminuqwx,LYYRXHUPEKSN,Lubbock
Cju11801,urqkmrwnvai,71.0,B,S,10.0,0.0,U,Cjumhksbpynlejvbbpb,523.0,5.0,f,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,Feeovhlwynycmuhznxcjortxsrcunlbixjfkbotogpymusykzegmzklpkyie,Cbwjwmbuuisn,Chula Vista
Xli11802,Ufwaueuhjamyqjlmf,74.0,,U,2.0,3.0,O,Xliyxtvpcbhqnzoqpkt,593.0,3.0,f,pobyqpgrkrzlpynxiiqb,vlakziwwdnpyzoognmwtofxskopmcqqzudbfcxmuhjhpcljpr,WJZHWWQ,Sunnyvale
Jla11803,VMRANUZ,34.0,B,S,4.0,0.0,O,Jlahpuhzlpycxwqg,,2.0,,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,Yxfamnslosyhvtynddvktqawajjivpbdbas,Koagp,Sherbrooke
Odv11804,Cnttjlkiuqxqvyesdkw,24.0,W,M,1.0,5.0,O,Odvjpdiiasszapjzhjdb,732.0,,,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,epummmtoewdiegxnuzvsfhdiibdvoqmvvedxguuevqujwvjpqghzivkhhaxiknzdmqdmnciehae,OJRCIYSSWKKI,Honolulu
Grw11805,Ydxerbfqxhotthuxgtvmnxfxbt,84.0,,S,,0.0,O,Grwglpsffdcizwmbm,712.0,1.0,F,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,,dxqrm,St. Louis
Prx11806,dgtnpzkxo,62.0,,M,2.0,4.0,O,Prxnkweedkacwoqggyinlv,794.0,1.0,f,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,buucikfhapevancimmtzkscpkmjjclvdjlydfvumy,xqggirzkjxg,Cheyenne
Pbw11807,Efodqanzjoqtxjrzwpxhqs,34.0,J,S,1.0,1.0,O,Pbwgivsnklfnxpqmtpx,543.0,1.0,,Vfetnfskbjmr,ubeukbhhoipuooalftqiweqykebskjdpijvgaisnewqimbghfngc,ARSEMVQ,Boston
Tyd11808,FDVMCHBHWIH,76.0,M,M,8.0,0.0,O,Tydprpyls,,5.0,M,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,hrgqzduuosqaymdu,pktmr,Paterson
Yoc11809,Vsnhygxiwnav,30.0,n,,0.0,3.0,,Yocsqegklejmwbmdrmb,370.0,0.0,F,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,Jfelkxhlfgcwggwwnpoekbvulpesjiwesebvlamtgogezzcjvkdkgkurmikvdryogvou,Moddarsr,New York
eiu11810,etywdcewbrsktkpbgetruusctc,48.0,,M,6.0,5.0,O,eiupzgnvtuvgnscrvadlauixndftsc,437.0,5.0,M,pptap,IRMQNLQLLK,Qsikwotaof,Alexandria
Lzb11811,Thcdos,98.0,R,S,,4.0,O,Lzbzrpvmuouuislw,568.0,2.0,m,WIFUOXBATPAWSA,,INUVWJQDTD,Lincoln
Ehf11812,suftkitsqaqadg,54.0,f,M,0.0,2.0,O,Ehfzd,315.0,5.0,f,Karuvjlolziffmefkawadkih,hgqhbxiwobgyhlnsoeicpgijwlluberknhcp,Qecmb,Milwaukee
TZJ11813,YBSBCAHXGHHBN,,,S,3.0,4.0,O,TZJGXHXMVXWEFHGPGKEPPSSWIRPE,619.0,1.0,M,Kxtyvxsxswtrghctddcsvqfvifulbhogscxvxbfgjzvbnkmgsnmujcoubmqlmxxxegfad,Mkxbnsexlqxpifacsyykrrglxypkoocfswinxin,Qglimeduimd,Rochester
LOE11814,Igmstqcsdj,37.0,,M,5.0,4.0,O,LOEVZI,576.0,3.0,,Pwvsabkxkvffvfbudmwhjordcqihryvdlbyhfhw,Kohbybldftfpjnhvbtsfdpxngsdliohviemswdstpvztemyqzlijhraqkhkeqhasbnrwohvpj,Fljbadymrb,Anaheim
Hgi11815,Eqopxdpurpnxtiweskzvpziq,51.0,I,M,4.0,1.0,O,Hgitluuuezanucatfzqlewevovnvgg,510.0,2.0,f,CEKTJLWIUEUIUEZDPTPVULJVDUCHCVGVIDADVXVHUFMFQFUM,Dujkhxxdaxwhvjyanzidww,OAHAAB,Edmonton
Ffm11816,uhanjbjidjjytrihcmvprxwp,98.0,,S,9.0,0.0,O,Ffmdtjvjsilynfbgjgfvsph,430.0,1.0,f,wmpelmmitaxiacljhvekyiykskuivpgt,oawoawknalzsisiwltjo,,Lewiston
Ecf11817,oxdorros,62.0,,S,2.0,0.0,O,Ecfexp,464.0,4.0,,ZNQAFEDKXDXKATXRNVQBXNPPOATBNKULPGTCFQFNEDEQMSLTTPSAPGQYONEEVBUIKDRGBXXOUF,xxyxljfwwthdbphrvbhbskspmgeqsdibhojjcpgwechfxumfzsacconoiwrxlbarkfwlyhbloah,tdjqmslajmy,Baltimore
MXJ11818,KEUFQVELDPWSH,42.0,u,U,1.0,5.0,R,MXJAQDU,572.0,3.0,,ixvktmdezuvapraypmsejjqtodfhyjknwrjjlaqbujgroqjyxhmqv,Pktygfdjlwqrvotayonxnqcapzdibuktnwriayhttnmg,Ymgeisafak,Montpelier
tbb11819,Tlmstoohheeemeyydnirtlew,62.0,,U,10.0,5.0,R,tbbkwlln,695.0,5.0,F,WEHQXOKXMUYVACOSLCEEFMAVUKFLZTCEEPUOGUJGCERVMVQTHKBHVWOVYTLHHQPAVMU,Dpxrhnfwcqzuuxlitympaxhocatnbaohvtglhuimiokkohpwlijdckubgznsgeyef,ejetvkned,Santa Clarita
umi11820,KYUAFMDIHSBQQPP,88.0,,D,8.0,0.0,O,umitxp,454.0,5.0,f,,Ulgzeioeisxyllwflqohdevbiprwdigsvngqenwaofivdvyhpgyozk,Tfaxp,Pomona
Omk11821,zqfeibeochqdsaontzlmrhexgvqzhz,35.0,r,M,9.0,0.0,R,Omkjzaqvlybjtrciurl,466.0,3.0,,hspzqlfdatslsqcozqmkrfdoppwwsxqfx,tjjirqaclsuvsdxtxfhsjnxdarwnfvznccazsbhjtyvksmra,bdwlwxsphqn,Costa Mesa
uau11822,QMGZVEUR,71.0,,U,,2.0,R,uaujplgtzfddinhfdswegp,387.0,0.0,M,Quqxhwxhjwacyccnexwhmoowwqxscgqyifvprvylfbfnli,,Wmqjxempib,Dawson City
Gwo11823,Jbnkt,98.0,,M,8.0,5.0,O,Gwohmudjxtgishtarldwjzvnlc,429.0,4.0,M,Hjchkhtoamckcnnpsylnstctatosshglbknh,Hxhrtwyjyxebmfftsxaxpkwpbmyuqe,,Casper
Jdh11824,YIRCYRJEBDIUZVRLJCVJHCHYIPHM,6.0,K,W,3.0,0.0,O,Jdhhavjsewcijhwzotfqvj,827.0,0.0,,ymraymqpjwzsdavrlskdtkqmmrvaimidcpxvfqcujrsncumedzwdaebkyypnhuevzo,aakdwiogzkvxivcevsonwenspldnwknqippoivrylxjuhahszepjlceiwtdjslwnvbguihgjnhg,Wmibrdtmmhqz,Sandy
Irk11825,jwffhxyzwfbznpgurupqjz,40.0,,D,1.0,5.0,O,Irksuldkwpamezwhlejld,493.0,2.0,f,Tdfqbnicfbviyjvdojlqmckfwflxusygnhnlrnkabjomnbnpdztzmw,Oziikhomhsqvrilraaoqjwcncstilylkznjnlcttrpbyaoeziumvyb,Rpbvqmv,Vallejo
Nek11826,SPIFMASXX,11.0,e,M,0.0,3.0,O,Nekth,787.0,3.0,M,Slaaomapxhwuseuhwuvifqitleizldzjgbjiqfhcnvgkkzqpyilunovveii,Aqtwin,Xdqvweyhbeye,Pasadena
Yua11827,MLVKZVHOBJSVJULIBDLEZNSIOEFRAY,34.0,g,D,4.0,0.0,,Yuatkbgccglprlypbqa,774.0,3.0,,DRDTJBUMVJFRCBYWNUOWEHGWUVZTQQGDHDTUXMTPQGXBSWKNZCEJISRTFPEYJSKM,Rfpiwshvgmbqkwfwv,,Plano
JNI11828,Mdogkbcjgdrfiukvrrjhwp,27.0,,W,7.0,1.0,O,JNICWVCKKRMZ,475.0,1.0,F,BNQNVRPJGMPTVHLYVEKICVT,Mwhqoppeebvvrvxgzpuhgwfbnuhemnsvwvjirnmuq,Auhvc,Mobile
Zxe11829,CNTAECFGPOVUCI,4.0,J,M,9.0,4.0,R,Zxelddfhpuhaenvnljbnytumh,487.0,2.0,,Yewlfwbjkdknsyugtqf,znfvkeuvptwbtaxwylubvjbvxruuoukkhsjssvqwjnbhfawgeprpuyiphcvnph,Hyttluvufc,West Valley
Qqn11830,TGYNNONCIVTDHBCHTZVRGW,78.0,Y,M,,2.0,O,Qqnrfvorejuhrljclwn,395.0,2.0,m,Ocrnrbaauctmbztxtdxasepykotbtmuc,jvpfdgyraeczax,Piqnxr,Detroit
quy11831,Zttgonwhdxenpykzcemjgyy,89.0,G,M,6.0,0.0,O,quyarjtyxjteloy,352.0,1.0,,sjowbqcfgzfndrcaraafzstsgeutbicgebdtwlpbfdjnzsrltlqtarmgghngbtxscbzkbptlxvcqsp,,oppmsozrlzzr,Montpelier
Dlu11832,Abqcimi,34.0,Y,D,5.0,2.0,O,Dlunlpepwgpmbsf,673.0,0.0,,Czxlvdygucgwaodmhunjamicircxodrervevvfqcxzxgljuzbdffud,YLDKVELOEDBMRAFWTFOCRSDTSAVTSQHCFMGQJXVWKOYWBJSTDCCJSRXXAS,Qbzagfjpv,Vancouver
Akh11833,viarhxbchykxlhywqsxmjgxxrpitmx,20.0,,D,10.0,0.0,,Akhuisbdlmti,624.0,0.0,g,IGVEWVEWBQZUIIWOIZISBLOSXFCPGUFDQZQBDSYWBLRAUMMSQFRERGVFDRNVFH,wgntteahoqbwhvysabzcrviolqmqtn,Aghaxhce,Dawson City
YUG11834,USTWFYGTRTUIGCNAWNSCTJIBI,86.0,,D,3.0,2.0,R,YUGJSOHRLPT,653.0,2.0,f,,Vteeitdvtut,rlscgqqkbl,Dayton
Sly11835,UMZUYTZXSZJOJS,61.0,,W,0.0,4.0,O,Slynfmxlkbqiqyy,488.0,4.0,M,Emfzujkaiuzgjpvgamlhekpgigckobufqxxdndrkkyvemufbpnntripmayubcvyrsdgmnxacw,MTEFULAORKGBYAKRVKAFSAEGKQUXAYSDHDNIBNYAZMZUBDDGFGCTXIGWGYCJMQTXJ,Gxqnspfpu,Lewiston
Prd11836,Ohxfhikbtatmiircelh,66.0,,M,1.0,2.0,O,Prdfcnwtikzwcivnwlyizxdxda,644.0,0.0,,LQCUWJSIRIYYMAACRY,DWUDECVXFBKNSSGGEZDABOQDQMWUBUBEFHKF,FZVQFBVAWP,Sandy
yej11837,IOSXPXOWNWWJUJVQJQIBSSOGUIWLT,40.0,I,S,10.0,1.0,,yejuwhstpunhfcjfxoqpglllrdi,,3.0,,hagrbugsqhldkvscdgwaefreombti,Vydywvsnkjlrsozzplitauufuttpsededlovppfnmhtt,GYQHWAB,Yellow Knife
acu11838,Iuqzoacvldoafqussolr,74.0,,M,0.0,0.0,O,acumcryqdafikvdsniodzeu,613.0,5.0,,lvrjtyluafaxwkmixlbmorvqxiynbbp,MSPKKZXRXHXAJFGCTYTSTUUJBNTMIJARE,Ocltexjdyc,Irvine
Wyj11839,CGLZAPEQBFXLTQREEXNQCYNETGZ,13.0,O,U,10.0,4.0,O,Wyjir,812.0,3.0,I,Nvbnztrcimfuynvflj,ABZQTQVMOTQYSFWOFTYBYWYXRCFOQSUYJZGEKLK,NVWRJNSNTBHR,Mesa
Vqt11840,Kjlijqlttwckpbnaklrzaehlebaggn,97.0,w,,7.0,1.0,O,Vqtws,423.0,2.0,,CKMKUEMQXNMWWAZTFUTPWEVHX,Srvlwxnzqcdulruvilocrlnslrrnmmuhzupxrfhruleruulnut,Jjbcyeic,Lowell
Wwj11841,Tezjfsnskybwygqmwara,90.0,G,W,6.0,3.0,U,Wwjzbpjnscntmv,767.0,5.0,,,TGQTKET,BERDCJUJSM,West Covina
Zlv11842,Qvvrpogqdjhrfssmsulsexhv,94.0,f,M,3.0,5.0,U,Zlveeloh,670.0,1.0,,Izumqacftnvboeylqmowapgfzwbfnjwswvlsncfprjqdmwwinxlrnxmmtaqbswymptbqtriwbjb,YCOAOMHCRRKUVCPZHROGNLJYUORINXVSZPGXLLSQBSJKRYUHQZHGJBWCDRHBGGOFDCWFXJEMJEOPPBGV,Rsoiz,Huntington
Zup11843,Ufmvvwdbcrcd,17.0,S,S,4.0,,R,Zupoqxtuvniecblncfzmvx,736.0,2.0,,tphtwnxjxosdtdtafgyfednhmcuwpjpsmrmxiaupyatednrhvamsguqb,Mbsegibrdcrnbaguajwfevfupjbnhecmklbfjvzmnfisjyxbow,Inujcgy,Cedar Rapids
MBC11844,Rnfeuhguisyrfedkxvzoayzfgvan,45.0,D,M,1.0,1.0,R,MBCEUWECSJACLMHDXTDDWFORBUOIH,372.0,5.0,M,vmkjvgnonrhpkzrtskccoknqimay,Qdfigjnzrmuvhowwdetbkxyik,adsaupzroy,Sydney
Uiu11845,Sgsusnsvtbzxnslpeb,99.0,,W,2.0,1.0,U,Uiuoiaqkwqe,347.0,0.0,m,UIPWOYSUSCHNNUITSXKEJQWENMSFEIAHKUJQBVHNMFVKGTBNKNFPSRFDXPEF,Ukucmdidpkwwczrbnwvmrlknjmnhsskroof,hhwgeabczw,Santa Fe
UDK11846,Fxfvfeidusbtkalnqfjbruffhfkv,60.0,m,D,2.0,4.0,O,UDKPMWUDZIMSITASHTO,378.0,4.0,m,,Gcuzrljxxcdotutocqgohxmuxgnptczxwuzcedgevfoxvqrqoldnbberkewgxielultuutoarh,Bipbhrt,Idaho Falls
Bxx11847,QUOXADLDKKWJSZ,84.0,,W,,4.0,O,Bxxrvt,653.0,1.0,F,FBNQLCPCJBVXHFWIRXWRC,Vuyvzezrbylofsvenicamwygqcbdejgsllkqhewvypgfyftcdjuqntiojurxxmpmprqbb,Plfgtlvd,Fort Worth
TFR11848,Dpapnaszcettvbgzrwrxigbuuotio,79.0,F,M,1.0,5.0,R,TFRJWEMGSSVK,449.0,5.0,,,svynfxcupjnpiuvzietgrhllrtpcrwawmkeyawapgiixdwjrgwuxjmbzxjaeghei,qizgjmmib,Montreal
Cqh11849,Igzhwlmkdbh,54.0,,D,6.0,4.0,O,Cqhfwnceps,342.0,4.0,m,,EKVMZXNWOQIXSDWYCXARXJTRJBUPIFHEUOTZRIVXLVKXPWZJOP,Gtulpsdzgx,Memphis
Flm11850,molathxnbwgjeqlbaotmmjnmz,74.0,a,U,10.0,5.0,O,Flmusqdvboldnuerqhoviny,718.0,4.0,m,Dlscnluiihddedyygewvzvwecrasrvmbxildzilelfioqyshrqhggntlwtttxzlusvd,Inuihljuqxeipvdodcaxwbbkwmkzztorbxxtfssadxuruetnlbcqpljiosjwgytbxprmphvwhttk,Gmbkor,Bakersfield
Axh11851,bijrvsgu,78.0,,W,0.0,1.0,R,Axhbmduoxqspthhgxduiop,848.0,0.0,,Jkuimwlhgnercixztqtflcxogcafkcrszeynttsjauazvlbeteliqy,LQWTKKXVPXVFBIEWVFUPTOIJPKRVNX,cqmqxmtshxpi,Santa Clara
Pgm11852,xwcrdxmppzrbcrbavkskhpa,96.0,T,U,7.0,,O,Pgmaumdauyryybh,463.0,4.0,M,Anyvnmvvtuoixvokkgftbjhbcxqeqvabqwjkffohfimhgztmswoxxno,Ycjxkgtgqgivcdbjtmkzzsdkdnahfnaaupugygmktwjbvzzxxxiyov,KYVUTFENGUF,Huntington
cyk11853,Kikzpcqcgbdtrnmvzbpbinszre,66.0,,U,9.0,2.0,O,cykcgbszzqjkp,587.0,4.0,,Atcibwzzydjxnybzhfjvayzkvrbkhzgmwwbcppqb,ypapzskkzsqgijnklfgjjhdpedr,,Richmond
Gpa11854,srhkbujzx,36.0,w,M,3.0,5.0,O,Gpaixjmulfjxffsjq,711.0,0.0,,Sfmuq,ymsytnbqlcltgrhhuhuax,jwqusn,Evansville
GQD11855,Goudlvlspyepcskjkxp,88.0,z,,8.0,2.0,O,GQDPMIXRWAXPPOSODDEXBALRJ,816.0,1.0,,Bhdklnuwmofuvyimubadoaldbvvvzxtgmuztoqbwhtloughnfcnmvsxhtksdnrpumyfgs,Rkqdsitfnekifazqej,,Manchester
QMB11856,Atqmwymdxehmigaqvesj,61.0,,D,4.0,5.0,O,QMBNSJLGRBKAALVPAJWCNDWBQHV,348.0,,m,Aeldvdfzmyqjalusetzlqcvon,TCBAROELZVSBYGDLFEYJOKPDAOYINNEYKNNSTYIHSJ,Uepeox,Mesa
NYC11857,VRINTOXXXZAMLOTJGPVYPGYRZBS,66.0,,U,0.0,3.0,O,NYCVJQETWP,737.0,4.0,m,palgjhcpgdvpbtvinuqpgrwxirbmdwxxcmvlkchnkkcr,INLKUVDFZKAZMJFGUPOUHYWLVZIIECUQUECACEMPUTNANDXNPGKKVBGHXOOVHGFRQEJVXBCG,Eirezeuarxp,Columbia
TET11858,Iqoqfc,33.0,F,M,7.0,4.0,O,TETCXZEGAKUTIJTYLRLDMFYKNQH,775.0,3.0,,DLMFYFEBJUHAYZOGVQDLVZMVAAPVBIDEGNMLLCIBHYENGXEVYLJUQFFNIXWBUNNLNTENDKHCVVFV,vefbhudkbdlvun,Buegtcgfbg,Durham
Sef11859,VXDCB,94.0,,U,,0.0,O,Sefdpknkckohsqsymluwddtqqnm,713.0,1.0,f,kexpiscimbotducermdhgdbrawfkynuhijtlhhceitntldvxpnbjykgqordhycaobzmkcdxnvpjcf,Jpyxcfppyjbcjeibcutmselhtknstcnjedocaguhvtnbokjmqcxwixxifycchcq,xpxuyqve,Seattle
gxc11860,Xccvonztsmkfpyikpiqkdyuaacovgh,96.0,,S,,4.0,O,gxcnxmdvubekmyz,568.0,0.0,m,VIUTCYJOSCKEWPXARHUVZKQJAMOSOTRPPJYQENMKOPMPMJOACGEJZGXSLJZQGOYQLLP,Huhvclreonpnctpewjveluzyptlvewcgnslppaq,Urgsdkocniws,Beaumont
Rcq11861,Avcrqkbns,19.0,Z,,10.0,0.0,O,Rcqowcdaotydamnin,478.0,5.0,M,Cggsjsmtcsecjfqhzofonayzlxxepabd,,xqdkxra,Palmdale
JRS11862,Yolineilkcdgpraalobalt,31.0,,M,4.0,1.0,O,JRSOPURVIEF,472.0,1.0,M,UAJQLCMSWFKMOYQOWVWJDCVQP,Nafxfpjeotdqvgiwurlflcdrdqxtiybptyaulrozizrgrktgpilqffewvceimnrwocfawycusuwrdol,Qdntrhy,Costa Mesa
gng11863,cappwrbjzoeujf,91.0,,M,9.0,,O,gngacrjwmwjekfqliimxngcvzk,638.0,2.0,,XRACAXWROETCHXGULQSKTYIGZ,Ggfqhleztcgugwlefordydcjcgzhvdgcutgriqvgqpbfyowdwzzdwthhhsxmzoiglgreupleewsu,Nyudjmqet,Torrance
