prospect_AgencyID,prospect_Age,prospect_Income,prospect_AddressLine1,prospect_CreditRating,prospect_NumberChildren,prospect_Country,prospect_AddressLine2,prospect_NetWorth,prospect_OwnOrRentFlag,prospect_Employer,prospect_City,prospect_State,prospect_Phone,prospect_NumberCars,prospect_MaritalStatus,prospect_NumberCreditCards
Cks13928,,150259.0,Wmnlhsukffwlxwrcqjyqyxeunnmpfjefcbrmlqojhzapayasyfohpkrdr,684.0,3.0,United States of America,Kqzokztgnvcvvtpuyojityuoalfvyskoawqxfgugdvumlypjveeiewwr,935867.0,O,CIT Group,Scottsdale,MO,1-006-822-2837,0.0,W,3.0
Hvl13929,81.0,299551.0,GSEPSRJQDVRKOHTGPHOHVIETCXDAVQYDKHAHOGLBLDFRGMXAMSCUAYZDLLWBJCQF,571.0,2.0,United States of America,QKMUJLNPMC,3563344.0,O,United Refining,Sterling Heights,CO,1-463-667-7034,1.0,M,1.0
Dyf13930,61.0,237611.0,SIPNAXGCRDVVSBMQS,327.0,1.0,United States of America,XJKJJWFDEELNJDDHTNTGBXUDGTUYARBUEWATMMRCEYRCHJIWLCBFHFDXQSEGCOMRPOFAGPQT,3066261.0,O,Mutual of America Life,Inglewood,NM,1-934-003-6736,5.0,M,6.0
Pgg13931,20.0,70603.0,DAVTDN,441.0,3.0,United States of America,Agqnkfvbercfijrwsyahsixjduglrwipagfgamtwnefpkmg,3807256.0,O,Rowan Cos.,Bridgeport,WA,1-072-328-3081,4.0,M,6.0
Yua13932,74.0,274140.0,Rntxgucujitxakpkrpjtvspbatirgomxfofvqmksiuuoinbofsy,502.0,3.0,Canada,,741335.0,O,Joy Global,Philadelphia,VT,1-091-805-1357,2.0,D,4.0
Dav13933,13.0,77661.0,lvhugoxjqzwvwrkgolootsqrluzymomaxkjrjkozykqlegjubcdmakaqgmllceqcjzyxn,390.0,,United States of America,VRPBGUFNZFDJWOSSEQYQVLTTKGKQTQWDGRUCR,3298590.0,O,OGE Energy,Corona,CT,1-173-267-3080,0.0,M,
GBS13934,44.0,29331.0,pvfnpelnucdqbmcwpgunysbqcdsfqmqyidovredjwsyjgksmtvqyzgbrtitktsxcsynmdhlkmiq,561.0,1.0,United States of America,RCPBQQTUUJERUSTSRQAXZCEXQFBLHTHWNCCEVOLQIRCWBRDARLCDMRWFASCAZXNWTMPKLRABWQC,2674364.0,O,,Oxnard,AZ,1-957-386-1745,5.0,,
Kbs13935,62.0,475895.0,lussqosugdgkusdtmtkbdxnhwqbmxelbohsimmpnfpljbexdi,390.0,2.0,Canada,Ffenfxwjsifyyhukbpferoensyslndypzivjhfpvicnoqbpnfsrckghu,781172.0,O,CenterPoint Energy,Los Angeles,NM,1-397-956-4678,4.0,U,7.0
Syp13936,4.0,493225.0,Wlmgkupaxdxpzcdpatpjvpcfigsvxdwatfgkslegifcarxpezgmndolyateffvbwzepzexppgkr,817.0,0.0,United States of America,Ysgufpznyqrexznmehxihtvgxjrojjtb,1435588.0,O,"Toys ""R"" Us",Cheyenne,IA,1-205-182-3341,1.0,D,5.0
EME13937,58.0,207302.0,emqzyxxqjssqiqcyfsjfcsnxgcskftaozvihauxpmzkvhnjddbnqfnboqfgaelknv,,5.0,United States of America,Tqgeximluhgrdvjwqydmsaszqmutpmlrnocekzoi,2214468.0,O,AGL Resources,Charlotte,WY,1-908-313-8382,0.0,W,7.0
jqp13938,97.0,266103.0,afsalklcxthtmfp,622.0,2.0,United States of America,Jbfewdbovtoimqwjkajzyvdasrynfqguqhgiuktgjffthxinwfnhhuaqhrciqxgsi,1445007.0,O,Fiserv,Lakewood,Prince Edward Island,1-019-115-8599,4.0,M,0.0
Zbi13939,33.0,425127.0,UIVJTVSGWCRMLPYMQSETTJSZJSXPSDNGFPCQESBIWJSMWMUNOZO,618.0,1.0,Canada,Ylrgjkrffkjb,3113183.0,O,Berry Plastics,Sherbrooke,WV,1-339-158-7109,3.0,M,3.0
DYO13940,69.0,393247.0,Erjixgvztepdrifpb,359.0,1.0,United States of America,Ihctpqeaiajopyqwjke,2384449.0,U,US Airways Group,Garland,KS,1-272-243-3337,1.0,W,6.0
NHK13941,7.0,223579.0,sbsqjfgedvpipcjospdrrbrfc,756.0,4.0,United States of America,MAOLNEYXOLCZOAFSEGXRBKUMZHUVVJKPOAVEPKCGPUSWDERVFHYFBUP,3703130.0,O,Targa Resources,Ann Arbor,WY,1-688-252-4384,5.0,S,5.0
Glq13942,81.0,360982.0,KSYJZNYYPIKTKJKJOJBXQCFVFV,756.0,3.0,United States of America,rwhbseypgrocijoitmexsomnokftwxssatngatsemtdqakdczccejhongzgqtrjzzrd,3636029.0,U,Regis,Augusta,WA,1-842-517-1117,0.0,D,1.0
Drq13943,65.0,435755.0,Tpprhkeuijrajjlgouuvjirxxfeqmudeaoqrtesjnpmdlsbemjvjhpwcnpuqdskdmjxln,803.0,1.0,United States of America,CFVPTLFDBSTZB,313134.0,U,Tesoro,Columbia,IN,1-239-570-1064,5.0,S,2.0
PDS13944,75.0,496164.0,qypbxiavuahdlrizhztemlyjkpaaiglxhjenxpawvyxvqnszbjtwakrbgbvjk,846.0,3.0,United States of America,tlzscjhfgxcsbvguwdwcocwfyoduhekbpqfcfmetwbhauxadixoqbifsswqsoakpmesgss,3263583.0,O,Eastman Chemical,Newark,ME,1-670-707-4129,0.0,M,0.0
Eyu13945,86.0,356209.0,vkwqrvvaoqqrqypdxfxtlimpqnshwsbhuxpusznadrhyumaeqtlhqlzkiokqjsojcfuovsidkryi,603.0,3.0,United States of America,Cnlfalwrgyqmfj,,O,Smith International,Phoenix,VA,1-758-914-5524,4.0,M,7.0
lmf13946,60.0,225121.0,Fztfebuekghewtgwdgqijwehyjpiekdixlhixezpupzbokzttmxgksujiwpcvlgjprvtqvawceecu,468.0,4.0,United States of America,Cmzdeaovdkmspmyojewiodzkvkjncbcqiotbnzeidgfncxefbxuxyxrsbkmxswianvhxkggbmsmn,1749360.0,O,Cytec Industries,Chula Vista,CT,1-694-360-6361,0.0,M,2.0
ASM13947,52.0,141818.0,ONTIDGF,542.0,5.0,United States of America,CIXEDJJNAZYVZXGMBULLDTPWOARAAGHMKIHB,1180119.0,R,CVS Caremark,Fullerton,Newfoundland,1-404-703-0017,,M,5.0
smd13948,62.0,337693.0,Ridbgbfuvhadpxfuvmdsapcfdocowfchswdadizhgsgazygxbxzbnffslrtko,763.0,4.0,United States of America,Nwnjgbluqkhtuvnhzkaxjwstcoouucejgdldftbpetyrfusjnrugtpefc,78819.0,O,Newfield Exploration,Orlando,OR,1-951-294-4836,3.0,S,8.0
Bhx13949,38.0,95943.0,,364.0,,United States of America,Cvzcxyjducyriizxfiqfrrszpdmcckjxyuj,3458085.0,O,Tellabs,Ontario,New Brunswick,1-940-882-5583,5.0,D,6.0
kdp13950,1.0,257089.0,WBEIXNAVNECPZISXJUTJFKIYLEQZHOCRECJOMNOJKTVIGFRZIAJFOWPANNADNAHPWNCFLAVOQYF,649.0,0.0,United States of America,Arsbsbxipkcmmqdhtcjkktabfboeekdpearxbfuitlajvtjuxejaxkqmrpyhrulworgntylzuf,1210682.0,O,Quanta Services,Garden Grove,MA,1-831-635-0465,1.0,S,8.0
khn13951,62.0,93773.0,UPHMZMIUNQQOBHHDBRI,433.0,4.0,United States of America,xxacq,3285571.0,O,Wesco International,Mount Pearl,KY,1-399-017-4256,5.0,W,8.0
Wug13952,46.0,69037.0,nixcauvlr,379.0,3.0,,Gpyevvehphzhakrsscorjkqwunbdivnvxcvtcvebvhuhmxbtkn,2454306.0,O,United Stationers,Nashua,Alberta,1-557-870-4652,1.0,U,3.0
BFD13953,98.0,114593.0,flnewkxxugmuxdiaobngweeymkakrqymjlphuftqelxhaouwdacchhdlkhocqzuvkwqjdzfokvaif,622.0,3.0,United States of America,Ciqwovttsarbdmokyeumtvvinjllledheryceednvnrjimjtmbovpuippaghwxjvg,462067.0,O,Hill-Rom Holdings,Plano,Saskatchewan,1-181-612-7216,1.0,W,10.0
Hrs13954,99.0,,Azbteamroiymibjnypercuomsvzkfusouptrqxxqckvkyimo,536.0,1.0,Canada,wtqdmibbfqqkragicnmxnevhwtkhskqntdnuubsrczd,2624430.0,U,Jarden,Victoria,AZ,1-423-934-7237,3.0,,7.0
Pxy13955,100.0,459831.0,askclqoynnembelmxhvzr,805.0,5.0,United States of America,JURVTIOYKJCHVYEORBULGDGANMTMWOULDFEIFTQAYIYTOOCNFOVSGYGSQL,2418267.0,R,Ryder System,Memphis,Alberta,1-904-788-0117,0.0,M,7.0
ups13956,95.0,169145.0,ZFAXJAGGJXHIRKMKBOJTGIDXYPSMAQTAIDKBCZIXZBQRWTXPMQRIZDGWCRFBGMMTFCGQDITWCDJ,614.0,2.0,Canada,MOARIOYLRUWMLZDCDLFVXFUJGELKQVFHJKPXGONANVWMKXFQBLIBYHGWCOVVNOQ,3885556.0,,NCI Building Systems,Missoula,RI,,0.0,M,6.0
Qql13957,29.0,244172.0,rfzhoksaeazencubdtaryvoiqumtgtxuhodkleeygoxbtmsnxeazjodmnugslhavwvdvtwjrs,641.0,4.0,Canada,Fqekvhjymhvjtsijzjemhrmqwpejqopxbwybxonoojmnfkdnuydmymcecsrhqcpihegkqrabxzohp,3152565.0,O,State Farm Insurance Cos.,Tacoma,Nova Scotia,1-974-185-9652,3.0,S,8.0
Ygg13958,27.0,130486.0,RLGIKIPXQTDHNEJOKKKJJLR,391.0,0.0,United States of America,djtmgbmhztucpuwlewnksrlebhocqcoapmzbwvmterripemlkxtpedoivie,3273594.0,U,Kimberly-Clark,Windsor,HI,1-802-011-4447,2.0,U,10.0
Yuv13959,38.0,360431.0,Eaiegxcjiamnapmjamniolkeupdspxticwdzbxhiz,375.0,3.0,United States of America,Wfgtigxbblaqqyqkxhrphgsjtiljbbtpwtodgcbnnezkddbwer,3932499.0,O,Scana,Huntsville,British Columbia,1-012-539-6416,4.0,M,3.0
Sid13960,39.0,211586.0,Ehdsaboznhmnvwyhilvmxnxuxijzlukusaknwwf,621.0,4.0,United States of America,EGGZOMTKLIBAANIEWBDMNOTMRFQQOQAJEEVYTKBYNXPPTKXQSGALPNFUDOHRQUARVFGOAIBDJO,2045905.0,R,ENSCO International,Huntington Beach,WY,1-519-551-5834,5.0,W,
Odr13961,22.0,393945.0,gseaufgqagmrawfjhrmkmyvemxwrwejwnoudtjrdgrjpqjjltxtczcqnmvfpr,757.0,1.0,United States of America,okiflgntqxukzbnqhhsuupafloqmetstnpvpmrrbfjtmsywmckimsdtlwxqpywkkuxmcurljpkib,1118147.0,O,Enbridge Energy Partners,Milwaukee,NY,1-019-004-8482,3.0,S,
Sjx13962,,272451.0,Afdmugbjibkuqcklonkurvvnvfrkyygodqedtqsgcgfqtbuxcjdy,479.0,3.0,United States of America,Udvomhjxitavdvchtidqlawuhmxzjfwzljsibdsjijtkunydpzysdrzyatqjybmhvoijrdhp,1927138.0,O,ManTech International,Hialeah,MO,1-085-175-0598,3.0,U,6.0
CTN13963,20.0,157752.0,KOMAOCFEEHVXEFLTPXKVHFXDZFCSRELZBFDLCBUFEIQEUHUEXEEMSKDWFGTZKXOYCBCZGX,333.0,5.0,,Monkmtgmnkotgvrqqvwjbpux,556264.0,O,Zale,Saskatoon,WY,1-428-402-8208,1.0,M,5.0
Lam13964,1.0,135566.0,HPEFRVGFOZDGAKUVXZBQDLZWWTASJTKSPUHFUECAWLKGK,386.0,5.0,United States of America,JTKGOJGDOFGVLLKFTBDOUVRWO,1608422.0,O,Dillard's,Charlottetown,CA,1-069-479-4001,1.0,M,9.0
Ueb13965,,419154.0,Lrkppwlzvtefzvuzqzlporcdmmwmjgifmefrvzxmxstqcgnk,457.0,,United States of America,apfphrsctyhpwtenreslvpkryfxozubrorgzkqppkvyygn,341421.0,O,Vectren,Vancouver,CO,1-902-255-6844,5.0,M,7.0
xit13966,52.0,459459.0,huyodzeopeepyudxubfnfzbfzkxrnvqxngcbedtnyvngsxbcqpynybcwmcnizcxhrnbchp,732.0,4.0,United States of America,,2965033.0,O,DST Systems,Regina,Manitoba,1-884-113-9591,1.0,M,2.0
vqa13967,13.0,22081.0,dkyvpfcdrvyxzwtzhhyikjkzsnyhosbdbrxkooucu,536.0,3.0,United States of America,,1636999.0,R,NYSE Euronext,San Antonio,DC,1-307-872-9233,2.0,M,9.0
aro13968,70.0,112579.0,xdiqrlaynnjsqagkttpzywsdupiqijjldsumxetrxssh,757.0,,United States of America,Boosrzjohzrkdkjeirbgmpczaxdqnersdgocvx,,O,Icahn Enterprises,Evansville,NM,1-988-740-8444,4.0,M,2.0
hrs13969,14.0,19784.0,Ngjzwrriamjgoqcfdvndjffiarpf,680.0,3.0,United States of America,Wgzidkbgbqqbfbrobtkwdmdextmyx,2079032.0,O,Quest Diagnostics,Iqaluit,Saskatchewan,1-138-877-1669,,M,
Srl13970,14.0,38086.0,Nngcknoixkz,492.0,0.0,United States of America,XOZLSNTBRARJNBUUPYSMTXGAAZZTUIERFVAXT,3511953.0,O,Borders Group,Columbus,Prince Edward Island,1-972-479-0625,2.0,W,1.0
Dae13971,44.0,21725.0,IFJVCKOXHFOAOANGSYLWUEFEULIMLGUZMQFCZKUNLYHDOBAAIQOVNTSONUHKAJFWEOP,710.0,1.0,United States of America,Szxpijrirrdembxwfmsywitpjvyjasyhghplx,1392884.0,O,eBay,Chesapeake,GA,,0.0,M,0.0
Zkm13972,96.0,369095.0,Jxiklbyogcozysidlmgxxlvlsmodkotjjlmxnzpbqtxooxhamhbcnjpyifpm,352.0,2.0,United States of America,Bifqujkdzyinqklztrjcfaktioikfs,2478055.0,O,Coca-Cola Enterprises,Toronto,IA,1-329-048-1947,0.0,M,7.0
Iej13973,14.0,92474.0,Dvpbjqfsmznlcbjyexxizrxvertoqmfotwwbinhfhcjtrvjwyoamwikwdecmbh,588.0,3.0,United States of America,,,R,Hill-Rom Holdings,Missoula,UT,1-152-520-5771,2.0,M,8.0
Kjv13974,38.0,190473.0,Euyps,589.0,2.0,United States of America,YFIUJQBZTYCXEMCPAY,1133913.0,O,AK Steel Holding,Windsor,VA,1-142-958-8821,4.0,M,9.0
Ebc13975,65.0,220143.0,cyxgaijbelbthstdovrbvbmxztpcsdmpelkbgmcbttfzewlwkwbveglupa,,,United States of America,Blcnevikuuft,1894984.0,R,Huntington Bancshares,Chula Vista,IA,1-242-893-5657,0.0,D,9.0
Rqf13976,26.0,4662.0,Sghuhfqvigoxfisojxwgwssfpohiskolcerwlmfyoddtnutaizsoxjylrweejbft,800.0,2.0,Canada,,2723987.0,O,Burlington Northern Santa Fe,Great Falls,UT,1-440-810-7914,4.0,M,1.0
Eqq13977,3.0,458033.0,Irnttwmr,661.0,0.0,United States of America,Ppejioibcwdwrppudtxkxsawkgfpjnxfxrsstxiuyetskvyzjldjlfsekm,1600240.0,O,Travelers Cos.,McAllen,WY,1-069-921-3482,2.0,S,6.0
eyy13978,51.0,369252.0,iooibkrybqkkgwedmwmespgwuvpwpjycrdfexwvvchwtdsgmrewszhtncaf,572.0,5.0,United States of America,HNBSYDTHJCWQNFTTURZJXLRXZPNQCYXWQZBZBITBJYG,2924669.0,O,Dominion Resources,Buffalo,NV,1-950-437-3988,3.0,U,6.0
fnl13979,10.0,363605.0,Knzcevyskpfnbbewpzevjskllifcbzjxghrpotsrczkafckgwvhotokfjpc,479.0,1.0,United States of America,Oxblgebmgscmtpfzmhcnatxhtjvizoykmdumrqdujnlpevqlzbjhmxykbyx,,O,Halliburton,Chula Vista,TX,1-494-222-8356,5.0,U,6.0
Lol13980,51.0,5313.0,SCIYTWDDXHFOVMZHUFNENWHFWGYMWMECWXGVXKKQQXCSOOEYOGOCTCIFLHYLDIUXRG,591.0,2.0,United States of America,Xymozlfha,2057569.0,U,Metals USA Holdings,Lowell,NE,1-099-824-6833,0.0,M,7.0
Qde13981,37.0,174584.0,ZWMVUPYQWXVZQVSCQRXFDEDAESSBZPGIXCRPXPRSAJVAQNDXFLQADFUFT,566.0,2.0,Canada,favtbzpgsyykojghpxdwgugwsylchjczcunmxhjrsoswhy,2948381.0,O,Southwest Airlines,Torrance,Prince Edward Island,1-802-307-4045,0.0,M,10.0
Rcg13982,87.0,348502.0,AJDTRDRMOTXEHWOA,693.0,2.0,Canada,Twzzhthpksbjuwhobipfadcdwcqndaconueilgegqfbdokwnljylchahwljpykcsdcfyjouz,1365779.0,O,,Phoenix,VA,1-181-269-3341,,M,1.0
rve13983,75.0,190130.0,Skbnrqjgtivoijixmphvvrncqweoizhcuhqnrbnrlsrmcey,585.0,3.0,United States of America,Crvtdkhzdgjfuvvxlvzvogipjordcymwulqf,2681971.0,R,Precision Castparts,Boston,FL,1-345-572-1060,,,1.0
Mfq13984,45.0,23136.0,Veyrmsvtovgmvpfftvshgafjioijzfumjqfdwszbietfklssbuyrnmodwtbrajectkbkknobunezrv,842.0,5.0,United States of America,Nrsrxbgcbxqypkshlgfrbosnuxhwqiafkcuettmwwuhfhnhodxn,781495.0,R,Kelly Services,Paterson,MD,1-743-843-8791,5.0,S,3.0
amj13985,66.0,436751.0,rccgxuipzcy,689.0,4.0,United States of America,bcmmfabrmfpqqnmronrvonjvxcjcjhcknzkbwtdqwibfylbfdixgsnvrlxnzhuvcerdacguaiws,2939519.0,O,McKesson,Iqaluit,WI,1-359-252-8672,0.0,M,3.0
qhc13986,47.0,426593.0,Dwsijxahafeokxcxnflhybuyufxdcommtrgkwhwojjebvaealpjijgxtwtswppsldegppttvoqwlt,631.0,4.0,United States of America,Lrquqrbrzdxfjdhycowtnuwwbfqjacxbcqdrkknxvgflqjvxronnnizourmbovv,1659632.0,O,Univision Communications,Garden Grove,MO,1-120-103-6754,,U,2.0
Ahk13987,33.0,303231.0,ZJDELCFSWTLPVNHFJASPODMPOWPXTESRHOTYBVQTCSACXSXC,711.0,0.0,United States of America,Puhppfjxoxpsuuowlhwoswkhvytipillfvmmrgstblntqkz,2799883.0,O,PPL,London,MO,1-236-166-7204,1.0,M,6.0
RPG13988,75.0,265908.0,onbbhspwwogcueonxrfimkrnohbjwshtt,377.0,0.0,United States of America,Orxtnaxajatbjkoqcwyevpevknsumlxnoehqhpbjyrobfpvugbk,2021398.0,,Aleris International,Greensboro,DC,1-472-226-0277,1.0,U,7.0
Mwv13989,,442006.0,Ctrsjbfpxocbomnhixoxppr,452.0,4.0,United States of America,LBFBHTJSYTIYNQAUQHCTSXL,3951038.0,O,Anadarko Petroleum,Tulsa,NH,1-032-583-7718,1.0,W,8.0
Ozt13990,29.0,347405.0,Nynceebaruhdicamupijadstpfnfvrtztrrvkophog,601.0,4.0,United States of America,cbnrpk,2673643.0,O,Allegheny Energy,Pueblo,NY,1-708-464-0481,4.0,M,3.0
CID13991,79.0,412007.0,ugvqsdryxnfrnjswssvdrkuebk,512.0,0.0,United States of America,Lkqodsezednmudnhpqjfcrsnai,3815100.0,O,EOG Resources,Edmonton,UT,1-143-234-9886,2.0,S,9.0
ate13992,54.0,228548.0,hksurrpzwstvuywvcyjrtecxrusqlhukoxqtfkqagxhdlnzygvcdylsyn,823.0,3.0,United States of America,Ldrfjfasboaklx,952118.0,R,Cooper-Standard Holdings,Riverside,ID,1-760-583-6186,4.0,D,5.0
ftv13993,39.0,275615.0,gmpbweskzavacktqnfjbrxieodnquaxbicjsmncuaihjsew,644.0,2.0,United States of America,Jmvtgnhnzwrogvlqjwiensesmfttlnagdclppshlvwmd,2217978.0,O,Expedia,Richmond,NH,1-706-240-8374,3.0,M,0.0
OSH13994,82.0,277335.0,RBXSEFUVGQYTWTGRXAEDYWGINGVSBCXXVGZFX,744.0,4.0,United States of America,zhzrldpaoklqciibuycallwikhrobuwnflxefkiqktxuburskgjjwmaxvnjwkkeis,1971360.0,O,Devon Energy,Montgomery,WV,1-788-095-3707,0.0,M,4.0
Ull13995,40.0,218571.0,Senlhfxtlezmwrflpjguxdbtfurlkjjdlawfnspaonz,417.0,3.0,Canada,Qsaiomh,2328228.0,O,HCA,Las Cruces,TN,1-625-204-4179,,M,
Baq13996,21.0,,Zpxamsrvcipjuefrqnmtkkmxhnffhmskloawplsnqywfnkgkojmdmfgmhvmdkvapp,546.0,4.0,United States of America,oobbkormscdrbpwqduhxgrqstxqfhcohrhdwsvokzztkzblahujrdhpkepai,3878977.0,O,CVS Caremark,Flint,WV,1-043-971-5865,1.0,M,2.0
jqs13997,75.0,191370.0,YJZTFDHJRRFQILANGPVEIMIMANETXDJTNIWG,408.0,2.0,United States of America,edxmeinqvznozkqmqpnukuuovtmerftriwdtxokkvsuwjbcxmbgsvxjzzzfytxlr,2701362.0,O,Limited Brands,Lancaster,British Columbia,1-307-517-2232,5.0,U,0.0
QMB13998,24.0,178702.0,ageglrhdxhtzsigsblofyzewfsvfdwixhumwdshzanopexwshvfmdohafsanplpkplwetrnr,462.0,2.0,Canada,Xomjzqybwcianctqgxtfaswshxdydgy,1216718.0,O,Nasdaq OMX Group,Ottawa,Nova Scotia,1-858-657-9676,5.0,M,5.0
Beq13999,56.0,165911.0,Hvdslnohiirkpipfghldavxbmddxtfoqjjiobhmoefhstnuzwjvsfnpiufwyfjk,623.0,4.0,United States of America,Ibytxzajrxlmtnzirzatubpqqnvcajxcogtfcqrocxsaacfdrv,2616138.0,O,Pioneer Natural Resources,San Bernardino,NM,1-422-164-0484,5.0,M,8.0
UOM14000,85.0,35174.0,Kdcoksarxklchsmrtjlravmdjg,630.0,3.0,United States of America,phkorlwgamlbjkxrkcieq,3040939.0,O,E.W. Scripps,Salem,Prince Edward Island,1-139-278-6021,2.0,U,9.0
yhl14001,64.0,219488.0,Koxnjmkexzkwjsslaqspycoyhrvziokwwz,613.0,1.0,Canada,Mzflbhfcnjcesbmciwjgmzfifaeyqilqnvlmpaxatmxusdedzbucejdolfnwgmojraelkidgwsskwdf,3376874.0,O,Ametek,Toronto,CT,1-188-040-8614,4.0,M,1.0
qul14002,12.0,80709.0,hbotdvtk,846.0,,United States of America,Pidixgnfbjp,,O,Advance Auto Parts,Fremont,NM,1-002-595-6555,1.0,S,8.0
INC14003,69.0,,zicednsvpmklcisspofvqddacpbxygrhfkxqobvpayhdkjsqjoicweazjkyhopaztdawhdnukfi,642.0,4.0,United States of America,YHSUKITZHAZOEXADWIZUVJIIPJEXVHZZIBTWUS,1536376.0,O,Sauer-Danfoss,Tacoma,TX,1-550-688-1027,3.0,M,5.0
Xlm14004,68.0,329731.0,ssqffoysxxqmlgssojlbxdfatchekealyrcbdbcvnijidpstukobn,573.0,2.0,United States of America,Aouefjofbbkszfmvwjugibgm,1317319.0,O,Oracle,Santa Clara,MT,1-081-457-8721,5.0,M,2.0
JQO14005,49.0,148789.0,Xycdjhxtublpbrkagokrlmajhuokrhxkgxbglfxezhgcecxjupvevrtuvixkxyoxuygyjohnffqub,556.0,0.0,United States of America,Alphskslwuhqykzaejrkgqvonqcsmojlejgtfqxrkvjrcygpne,,,Crane,Elizabeth,WY,,2.0,U,4.0
IWJ14006,26.0,10682.0,ZQCFPHMXFDNICZV,820.0,4.0,United States of America,Plpeygjlisdfanfwnpcdcjizsujsljkxolcvr,,O,Maxim Integrated Products,Overland Park,OR,1-262-642-2503,,S,4.0
QIQ14007,81.0,340570.0,RPTGDXGIXCECVSCIKTVYG,546.0,0.0,United States of America,Gxeubzpwvsgjrpzrcqcetdrfnvqofrinkjrnhntrchgbtcrw,2883380.0,O,Synovus Financial Corp.,Warren,PA,1-911-660-6612,0.0,D,2.0
BTN14008,99.0,138118.0,Swfaxoheqmljjekeehrndwwaeldxtqmleogselurheniykdtgn,460.0,0.0,United States of America,wkfivxplxibiucuvrjswjzuhcgicphlhgqtsvqetecvcpkovnkevwbvy,1923574.0,O,Carpenter Technology,Salinas,DE,,1.0,W,6.0
Axh14009,64.0,,Zarvxvdeidfnnsyzdndxzjqwwxh,333.0,4.0,Canada,uyari,385536.0,O,Colgate-Palmolive,Mesa,DC,1-916-329-6146,3.0,U,1.0
Zpn14010,97.0,381098.0,SBWSGQNPPFMSQKLSXGOSDJWEOZFFMFIXNSLXVIEYOXJEYQXETZSQMUJTCJHOUHGAVJNMORJA,304.0,2.0,Canada,utfkabrtjdqcgqtgpckywzoimbgwoejrzrjlsuzbtggeelmjdgrhvavf,515037.0,R,Urban Outfitters,Waterbury,NC,1-225-363-5497,4.0,D,4.0
tks14011,,37499.0,kvvqt,413.0,2.0,Canada,aomlxlmptlakknkmfkmnowinmvlvmlacvwaapwtw,3445024.0,O,Peabody Energy,Lexington,Saskatchewan,1-892-137-4452,1.0,W,7.0
Ltn14012,1.0,77899.0,fqrrkutzyxntbrni,593.0,4.0,United States of America,xnlwwkuaqevidjwrhgflsesgrkfvarupbecajhfpgftevydqqv,3543580.0,O,Gilead Sciences,Greensboro,Newfoundland,1-141-797-1761,5.0,M,5.0
Qtb14013,60.0,85356.0,Podbankrdksrhhojmfjoyfesdfanolyjrbsrzir,804.0,1.0,Canada,qsftvcsryshxrzwbaxjgvzgjyzlywiz,366143.0,O,Service Enterprise Group,West Covina,Saskatchewan,1-679-875-4062,3.0,W,7.0
Tvw14014,18.0,496998.0,zplyeqreg,648.0,0.0,Canada,Gcxqgqqofgig,2763821.0,O,CME Group,Oceanside,Nova Scotia,1-506-981-0928,1.0,U,0.0
Ktu14015,52.0,34660.0,,451.0,2.0,United States of America,eajieptivwaqrjoyoukkdmptlwmpimyeqqtbnxlaltvssjbpwsnhyegybduievjmrckypadu,,O,Snap-On,Atlanta,DE,1-544-772-6481,3.0,M,2.0
XCG14016,100.0,221754.0,cspzzxklbcqvuml,786.0,0.0,,,406077.0,U,Walgreen,Denver,WV,1-469-965-9906,2.0,M,2.0
AZM14017,87.0,,bsfeterzqbykfwticmwtuamakiwstfaqrpamsxsotlfopxonhpouedkfishy,312.0,2.0,United States of America,oldhgjyyfxhjvsdmqfmvtgmwufhaiorruxnuqnguxcav,1148518.0,O,AutoNation,Raleigh,MO,,1.0,S,9.0
Jvd14018,28.0,442235.0,BKVRCXOGHAXUPDIXUOVBKDBCXOJPEEQEIRBMLHTHNOCXD,516.0,0.0,United States of America,Qnkubhlaszqeaitfracrorvcwmq,2978022.0,R,TD Ameritrade,Corona,CT,1-906-813-5785,4.0,D,1.0
dvs14019,6.0,267103.0,,815.0,5.0,Canada,larxnbmyfdcmhyzhjlvzemw,3386526.0,O,Safeway,Albuquerque,ND,1-150-277-8672,3.0,S,6.0
RJR14020,100.0,487372.0,Wlbdbekgdevlesmcunlgmexunlzcaohaigumrvjtvbtethlnayjuogrtd,401.0,1.0,Canada,Jgyniayufpke,2198459.0,,Jo Ann Stores,Tempe,British Columbia,1-947-823-2014,0.0,U,2.0
Fjj14021,19.0,100344.0,agrblebilskksikkczhvxanajrwsqdaboddboputkuieaonxocvxcfystcqz,686.0,1.0,United States of America,Zqzjspgmboqdgxgbuyqhfbmsexvfhhtnbpzoslevjrmrhkjebzqc,724120.0,R,Total System Services,Cleveland,FL,1-520-321-1202,,M,5.0
Tvd14022,93.0,476652.0,EJKBKCWOCWYDKAOQHHNBFIXXAZQTCOCADUEBBPVY,468.0,3.0,Canada,Hxlwtfkiqmlvwnsuuphkvhqukumaejaoxobjrudnivdejnexxdfxwrfgkfcmowmgipbidogzmutqnrbu,2380553.0,O,Granite Construction,Cincinnati,British Columbia,1-175-222-8712,1.0,M,8.0
ZEF14023,87.0,182768.0,Jbadfpztaukvjjzydwxtkmbonknjrzmtjemfnbhmivmxcfmilegwjdkfjjxowknnssuugkdi,668.0,5.0,United States of America,RUBTZFEWCNDJJGHQQJWVSULTWBHRBDWXDUTGEPLLOBMCTNWCVNEGMZQEPIQNCAUUVXBQJRCK,129849.0,O,Walgreen,St. Johns,AL,1-445-311-5146,0.0,W,9.0
