NumberCars,OwnOrRentFlag,City,Gender,Phone,MiddleInitial,Employer,AddressLine1,AgencyID,Age,NumberChildren,MaritalStatus,Income,NumberCreditCards,NetWorth,PostalCode,AddressLine2,FirstName,Country,State,LastName,CreditRating
4.0,R,Lansing,,1-423-064-5903,,Lincoln Electric Holdings,pkwmzawrzomdbhhxochzp,Teh10664,76.0,2.0,U,17335.0,2.0,2225957.0,IJNVXSFGD,Ydjrqzepgodfescoaiecdirqfgofiecsahjdohxhxlfqglfxqvciptfup,TWXKGXUITVXNEXAK,United States of America,SD,Tehsxatrbdavtdqzkeil,
5.0,O,Abilene,F,1-086-332-5382,,Regal-Beloit,WLSASRLTUWWCTYSACNIWPPVMRWRCTDMEDILMBYDJKKLZUMZFQFM,uam10665,6.0,3.0,U,247974.0,4.0,3361201.0,tqzgkovqshnk,Lavojmxmasljdtidnyefhsgqegqem,FCBVWBHMKFYPDSHORYNX,Canada,GA,uamifgdhmsohhiclzywfqezrzosr,303.0
0.0,O,Pittsburgh,M,1-814-761-4371,,Calumet Specialty Products,DQFDPZIRFVZVARTYDBON,Knr10666,47.0,1.0,S,,10.0,2018684.0,GTGTGMWAQW,Ywnuhoepmplengunlezngajdyf,ycdbmrmnmisexkpxlfifukknwxlw,Canada,MD,Knrdccg,711.0
2.0,U,Glendale,m,1-321-501-1792,q,Jones Apparel Group,bzwhyqqlddfktopqvjt,Mup10667,15.0,2.0,,349814.0,1.0,1401703.0,Twpndxljwun,Vnqjpkszlvpngmtqxhhxvbqeymjkpvxcpootsdoliidziizisit,ALAMUBJXAMPDKLASLHBOR,United States of America,AK,Mupqektqzfmqwr,524.0
2.0,O,Arlington,M,1-048-715-0056,F,American Financial Group,Etnpwpcuetzoxhjbzngnneofndupjlzguapeewhnlvummtdxvllrxmenfgwtondy,Mxk10668,22.0,5.0,M,466843.0,8.0,2042865.0,Qefsr,Wrmojqkegqxsyhovhotgaxmwksclgijwzl,Dqcxlefgcbudfkafttufjopupgclta,United States of America,NJ,Mxkcbgrsviouinogdxnhwsrdno,370.0
5.0,O,Albuquerque,,1-152-192-5308,,RSC Holdings,Fwhcvl,Izn10669,73.0,1.0,,295174.0,,1128183.0,Kypbaktuvt,Uekfuxeqzwvsfs,Ipsxpvrunmluwffmuqkecxlmtlbfyp,United States of America,AZ,Iznbxaeevoyhvxkskqsjdzvtpxpqb,441.0
2.0,O,St. Catharines,F,1-729-218-0882,,Northrop Grumman,Jakgpeidnnicnmxfdtjuetnveodystwuczxqapkvjzryofwrrtunexi,Rye10670,97.0,1.0,M,99833.0,7.0,2806790.0,otonr,Ihxcajkeldmpyofdsmlzpsnjykoenzajuiwsxlngmeakuxoqx,Vpgmgtkxrjudcxtjxfuxy,United States of America,NM,Ryeuraucwbpw,382.0
4.0,O,Columbus,,1-669-137-3153,L,Navistar International,Yquamxsbzceyrtcscfgke,PJI10671,4.0,3.0,S,459514.0,10.0,1376620.0,Dshhsg,Tktlnspep,Mkwwah,United States of America,TN,PJIBGQXCAGDZA,
1.0,O,Brownsville,f,1-643-020-7470,e,Piedmont Natural Gas,GOOXAVHPHJFBBDGSOKXCWULXHTNOWBBTKFEQEBYVBFNQQPKDUD,NZT10672,43.0,1.0,M,,6.0,1753851.0,UBSVIQGQYNTX,Cufgccevodvcncryxerjwunawnlfgqmxfpoxualbkkpfalpczpnpx,Fljmcudmjrlcbfhcuiougtqffr,United States of America,VT,NZTMLEPNKYGYMOMCFKNBC,565.0
2.0,O,Scottsdale,F,1-846-415-7854,,RBS Global,VQWJWDDWSGDBYOTGWLLKNRJFQDDNWNEQXZGD,Tzp10673,0.0,0.0,U,118421.0,1.0,3902623.0,Hucycim,Sttvplbhnrtksrrefgfhqhsibvlnccdvekufsadsvaglhbgnqifsmesyxdoten,Yfdcyhzwfwc,Canada,TX,Tzpnmpbenpvxp,784.0
4.0,O,St. Louis,,1-236-050-0499,,Children's Place Retail Stores,ZXWMOMLPQU,YYC10674,20.0,1.0,U,431261.0,3.0,,GAEPBDZEDGR,npvirzxkkcvitmamghfaxsxankivqycvblmyerwuhtjgpoudwiamryhfskfzea,xsdgxzrccwlrfmcsvcmapfq,United States of America,MA,YYCGFROVBRMARDTVORSPLANMCJP,321.0
,O,Knoxville,m,1-168-318-9718,,Nash-Finch,Ywnzwurzuowmwctfncnmyxroj,KVU10675,88.0,1.0,D,266065.0,9.0,3195125.0,Xfhyhqhnc,Avihhpqlvpofpbatakrcxnmxlfxbqbzhmyeqirbfeuqxifwtsrffejjzqrundniuaamrfabvvyxnavix,jbbnjtnqafxhsxrcjsdq,United States of America,TN,KVUSZKCA,510.0
,O,Regina,,1-711-107-9064,,Aleris International,RXUTCSNGLNMXYDSJYWGQHSWRTKEQFXWIFKOQQYALJGURGUHCYUPY,tdp10676,100.0,3.0,S,138491.0,4.0,1551443.0,ijeuxfzcfyp,CBHXKRQBBYPQKJWALDOEQTQIBJJOHUN,KHDBUUNSSDJFWGEYHCSENJP,United States of America,DE,tdpktbpbnhkqgzwqcpar,
0.0,U,Raleigh,F,1-513-040-9068,,Graphic Packaging Holding,IRCXVKOWIIPTOYQBBTRABFLQXYEDPTNJUFOQNGDTVYBDEESDUMSJOKTFVMQRN,OJF10677,81.0,0.0,W,125888.0,6.0,2385003.0,tqmdity,Peorstsbzhymmildksxhshoilhpgebqkpqpytsuehw,Ynnyxcrbuwmxx,Canada,AZ,OJFZGKQJURJKJDMTJUTMKYYBWDUCWM,605.0
0.0,,Hollywood,,1-391-163-5523,T,3M,Flmlrusdnxxpwgermryglzvokkiszkxveqoebphbvrvuzgiagxbdzvthlufidecgoaayskvwffuarhy,Oij10678,31.0,3.0,M,399369.0,0.0,1277355.0,viffeql,KYOSVIXEDDUNRTYDWVZBTURAPPMOR,Chekdwothvouorjlvjwmjaz,United States of America,DE,Oijdxlnwxbya,581.0
1.0,R,Lowell,m,1-212-034-5995,,Del Monte Foods,iiyfklpbfh,Okg10679,54.0,2.0,S,456632.0,2.0,2545601.0,NLEMVC,CMMDNHPZXGKLQFBNYYEATFNOODYJNNZNIJTGVIGKJUAYWYKALBPVLKHFUHUHGVIKPKE,HBVHDKASKMDNNHHVHYYKOIGYRT,United States of America,CT,Okguwtyjcjhgrabqhgkhxn,359.0
0.0,O,Simi Valley,,1-306-753-8017,,Valero Energy,Yzrlnynzvsknfhpujbrxsh,Uxq10680,4.0,4.0,W,86230.0,8.0,1569151.0,ehqlrhq,Njgrnrkrfjtuudnrctdbfeopbxumdweeqfebvowugvpafltg,niqfvzkgntuq,United States of America,IN,Uxqhgzobcdecjuiwcwviwf,741.0
,O,Sandy,,1-823-215-6486,,Amerigroup,Vqqhobur,ntz10681,45.0,1.0,S,180310.0,8.0,937850.0,ncbztgerhvwc,qjilkhcuxlksifbomsnekpoejwggsujnaxnwwtprpkokxcwxka,kwxquxilvpyhdmxqfhghv,United States of America,WA,ntziitsjcjbssybwbe,579.0
3.0,O,Simi Valley,,1-894-589-0111,,Covance,ohnukfkormcdezazlbdxj,IXV10682,0.0,1.0,W,254789.0,7.0,2832973.0,Ztdkmisaj,SPGAAZRJGWHFTAMXFDNKVUWYRFH,Wsrtbbdz,Canada,NC,IXVDSFYTKGNLJI,815.0
0.0,O,Pueblo,m,1-128-563-3489,E,Coca-Cola,Xnjmmgdiodxmpyigwrwfobjuzvpabwonafofvjhbglrkxiamaqfxpqclreryzhdv,Azf10683,1.0,3.0,D,21722.0,10.0,2354556.0,gxfddfos,PSADQSMEENHGVDRQRBEUABMLPOGDYKJJDVQSVCDTGICKTTPGHBYUJEOSC,Viteyvplcaxbnmnhvvitpie,Canada,MA,Azflakyjfky,384.0
0.0,O,Salem,F,1-391-772-5485,Q,Dollar General,Rylpknmvqdxkxlsirelnomaheolawmktpflslqgjkppcnxunhgpoabmtor,Dkt10684,13.0,1.0,M,385325.0,8.0,2808378.0,fgbuli,yjttcqvzwpdtdqwtvvfjepeqwjaoamcbpsaylrihseywewpiicxyjnylgsnhxqhpltximuaiky,Cmvbitpkbbotzsqdinvv,United States of America,SC,Dktffymrljirakfmokfijnpvd,486.0
5.0,O,Sudbury,,1-331-058-2688,o,Benchmark Electronics,vpktiwspmeinmudstvjwwzlswpvcveqxhreksqpcptkkdbtmnslnocwxaxxs,PGY10685,73.0,0.0,M,,2.0,3482900.0,ncdokituiqtx,mlwpcaxetetjysnhlmmvpugymzsbhavddzibcjjhewdtdreontppkcwcochlpsziybfprirrmbsctwdm,FVVRBZP,Canada,NM,PGYDO,680.0
1.0,O,Charlottetown,,1-983-709-6709,J,Molson Coors Brewing,Rotqkgitnhzxhjtkipounoohlwuzylcsfzmmvxjwvmbbvryxyufhcdaeraptrceuyhgy,Eew10686,87.0,4.0,S,224373.0,4.0,,Fjkdwamhzexp,urwpuybpcaucsizhtlqkoggvzuviuqamsshusvtqxcvxjvbjexwbgg,Uwziripwaabobpvhmhbagbpeprjvpq,United States of America,CA,Eewutkghdxgdgyosmtryonjr,374.0
0.0,R,West Valley,,1-189-529-9082,,Beazer Homes USA,HJHNJPHPUOUYBEOGNXYFBWCLYEMZDGHDRGEHRGMKUIHHPFKOOPWJCNMQPYTDZSIVNSACYDKJO,CQF10687,57.0,2.0,S,385033.0,1.0,2645217.0,,QYQLZKVMWONSUHJT,Tscru,United States of America,Quebec,CQFYRLFXDNVAK,754.0
2.0,O,Fresno,F,,S,AmeriCredit,JWFGKKNNWOYR,Iuw10688,31.0,4.0,M,152857.0,7.0,696462.0,KPNBARXTFOO,Vdbtvniliyioduzcuwvzros,afkeilkpbrenflvcozywtwcbcirgkr,United States of America,WY,Iuwdbvpcdelwg,396.0
2.0,U,El Paso,m,1-217-508-0897,,Winn-Dixie Stores,ARUFWRQLLPOKHM,KVG10689,67.0,1.0,D,474898.0,3.0,71100.0,Nwcpgb,Uqpganlnqeqmtxm,YCRXNZXLNJFSBNDZOOHYDXIOO,United States of America,NV,KVGOEAQ,736.0
3.0,O,Hay River,,1-395-324-5814,P,PG&E Corp.,GKWDZZRKPMUJ,ncr10690,57.0,1.0,,196896.0,10.0,3563168.0,Lwceflq,WFOPXORGZHJNBOQZLMOT,Susadfjfcay,Canada,WI,ncrizal,625.0
1.0,O,Oceanside,F,1-281-182-9210,t,AnnTaylor Stores,Mkzenvhkkirtxivtkvpcwrpcxqodbndky,Oiu10691,,1.0,M,92602.0,2.0,1732845.0,Mpsbslru,Gyjqtoprbmoolooknjvynaqiyiuizkvchjijjtsymwcofwgzvb,pwoqdvmttsmdbvurqcdijtunqvoctl,United States of America,WA,Oiuhxtsmlmdmxlfh,718.0
1.0,O,Chicago,,1-984-968-6365,,BMC Software,Pavbnhu,Veo10692,19.0,0.0,W,252395.0,10.0,61753.0,CNGFHDW,gvmbzeaxnwbqcllpbqxtmpcwppnnulibqdiyrtwhfdfqacxmebrgkmvxyzrxuqik,TJIZMGRNVDYQDBKCCKWFABHGGW,United States of America,RI,Veoskzrtzcnwj,636.0
1.0,O,Riverside,m,1-072-245-7888,,Kellogg,,euj10693,91.0,1.0,W,54769.0,4.0,3864531.0,Axyleo,DEBZZCCQOJI,Rfcma,United States of America,WI,eujpzodoopraktslonylhcsazqp,800.0
3.0,O,Portland,,1-744-563-0007,o,,,Wyh10694,44.0,,M,49681.0,7.0,774607.0,REORLF,CHEHDFRXRFBMEIVEMNMJEYQTYVCGXWKUWIORITSZASQYUGRTNPNLFQZLFNEVPIS,Kdemuvddosactji,Canada,VA,Wyhpztdfosncoyu,567.0
2.0,O,Chula Vista,F,1-441-189-1047,,R.H. Donnelley,Lhwlpxdflaolgcemahfvgzqw,Oka10695,47.0,1.0,M,417102.0,8.0,3965693.0,OBFCPSNMRC,lricxcowwntsrcztbroatytuabuodvwheq,zcefsrpgecgusvwfmtelsdptbst,United States of America,MD,Okajmmxrvpamgugkwidhylpnrx,318.0
1.0,O,Hay River,,1-425-610-7722,,VF,Jpbiphkoagsobrik,nae10696,86.0,4.0,M,336306.0,7.0,2617902.0,Iyjzlsm,yyrxfijytghunshtyouzpfubqkjvgfsgtxrjsvoxq,PPOOBNXSBN,United States of America,OK,naeubeazanp,829.0
3.0,R,Warren,,1-313-113-8513,,McDonald's,Ejwdpgqasrnjbijaeppfpxlitgtndcxtgil,Kij10697,81.0,3.0,M,244927.0,2.0,2951800.0,RZVWEKSK,Lrpxyabhltirtbzixmwchvfjyudgpgpgshyuldldhfghdsoffuhjgclcccqfqzundzk,Rqystpvdazn,,Alberta,Kijlvtwcvotnjtjyescejhbzc,355.0
2.0,O,Shreveport,,1-853-449-7377,,J.M. Smucker,RFSLTRZBCJKOGQTYKKMIIPSJRUVFSJH,KRM10698,43.0,4.0,D,152035.0,9.0,695719.0,ssplccb,bslwivetiyjesftzpmzifqqouikuwxfeheeeewumglfcpxnj,DYQDSBEHXBYOLQRVFLSDHU,United States of America,OK,KRMEAPNSSSMYLW,307.0
1.0,R,Syracuse,f,1-039-266-5296,F,Cisco Systems,ZNUOONDMPDOBXQFENKTLXKASSTGHMUHZASNMUMINYTPICJBAJPHLFZSHQL,Exm10699,90.0,2.0,M,289616.0,8.0,1723542.0,Oecaf,CHDKDFBDTOCARLTNYQZHPVMVBUCDVHQTCJWBISTFEIU,Nedalptqztpzqwvodopohpcmbevxj,United States of America,TN,Exmrcfcbafyjf,460.0
5.0,O,Escondido,,1-262-935-4061,,FPL Group,Nncqhaxbkevezuydeqsanoialvmoktaxuwbbesqiyajaomifovbzfurwphnvckdbd,Hla10700,69.0,3.0,U,270430.0,0.0,2163859.0,Fuirpbqyn,Buhdugzrcgkcaibxqsmgxaoecbotuaymtwbxngecmjukfiuqrcthlhhaemqa,Pvurnwtqscspb,United States of America,Newfoundland,Hlabhsbpfiftugugscrlmslv,665.0
5.0,R,McAllen,f,1-852-215-4850,F,Granite Construction,vypqvycwfrrxatewoxphbwxchrvvosyyiekchzuqwvtueyunaxdcl,htz10701,9.0,4.0,M,327799.0,6.0,981461.0,Dcjliwx,Czwnvetgldvsgbtienbromqcrinwriwvcxhapwwafrwxi,Ptungabtfanrpgtndostrvnstrlkn,United States of America,AR,htzemggdnuopg,671.0
4.0,O,Mesa,M,1-951-631-2877,w,NCI Building Systems,Rqaqfdwckbpeuysocdokjfccvmwgtknliiptegltqnemtrfcogsoaquuwbqpmkzbjumvfqyxwvvj,LYO10702,60.0,2.0,D,274201.0,5.0,368450.0,ixheywwfoo,DOQRZAHQOWNUDBERORKGEJMNZNREHNLVTEWJOSJFUFMJMVHNDCBILDGKVPQLECN,Tnbwlnoxlepynmfqkljhtvq,United States of America,Ontario,LYOKRUJTBWICLQENXGXXMFXVBSIA,784.0
5.0,R,Hollywood,m,1-486-622-5360,X,Level 3 Communications,ehmabrkfspvaixvmxhdunjmlhpdznkiqsw,Fea10703,89.0,4.0,W,429490.0,8.0,652886.0,Glnduti,Tcifxpxcuharguxbmmadrznjdlvnpibxoephhohefpsssbqqeipmhzhmfqskqhys,Ogxgehvrlbf,United States of America,WA,Feapfpzgksxxqzgcn,765.0
2.0,R,Mesa,m,1-681-256-0710,,Granite Construction,Jdlfwxpeszggippkuqbjmnuiuwgfvacdntnweoasgraupuzbe,yrx10704,,4.0,,471840.0,10.0,1160944.0,KJOWNM,tphauq,Irtwayadlmyltlvvwohfinueolwu,,DC,yrxiznvstrirmqsflcxhe,810.0
2.0,O,Miami,f,1-367-832-7143,,Big Lots,,Pfr10705,61.0,0.0,M,77378.0,2.0,3104664.0,ISLXTHHOLE,GRQQMNTIGHHLBG,Rulfeidatrokbwmlowaql,United States of America,KY,Pfroozbxlkkfezvgvzgpsfba,331.0
0.0,O,Fremont,F,,,Wells Fargo,Fewekrvssmpgwjqxbbwpftczgopxypgftelsopynmyxnodqsxfcub,GNX10706,18.0,4.0,U,432869.0,0.0,2049112.0,GIZJZCSYXO,idwspvwuerrhnpcdepspicworxkntztpbb,Jxjavpalxtfmyytjlwfwxjbttpvxa,,Newfoundland,GNXNXCHCENFTCDTLKGWXTYI,839.0
4.0,U,Dawson City,,1-685-130-0084,,Synnex,Qqrwdhiljycncvrvcghzoamtjignowixbbtn,Djt10707,50.0,5.0,M,152563.0,5.0,2024417.0,Adsfqowdoy,Thdhwuvdepdowvjxeuqnvwpde,JHVQDGPHNIZILOHSBRRHCRU,United States of America,HI,Djtuutceel,824.0
5.0,O,Yellow Knife,m,1-589-307-0718,,HCA,OLPBCVDJJXYBXCZ,Kzf10708,61.0,0.0,M,278503.0,0.0,1256576.0,Oljrcno,Qiucnzfawwt,FGQUXMGMEJAVYXPPOFMOZEPJNIN,United States of America,VT,Kzfutrdsxhzloqgsrxi,555.0
1.0,O,Boise,f,1-145-623-6121,i,Johnson Controls,bfmguzikoxrrmcsyijynuloxnocwygeoukjxb,Xal10709,99.0,4.0,W,301318.0,1.0,,nmpfqby,,NYCUAQKZQ,United States of America,OR,Xalklkhkivgcfjtxxhcrltuxysi,626.0
0.0,O,Mesa,f,1-566-205-9306,,WABCO Holdings,dmfsiqerjjkcrxee,JKU10710,24.0,4.0,S,453493.0,,,Dxxon,Frnldzczcltlxvoylrrqtsxpsrtrwvpgzmwnicelmwqez,Hihhzh,Canada,DC,JKUMWNLZUCCRAEPINBCXACVBVIC,311.0
3.0,O,Jacksonville,,1-062-960-2563,a,Bob Evans Farms,Jercjaublanaaxclqdusettaqbcglsxphlhhfzoeplhctfsfxmrbxjjvgp,Chl10711,91.0,0.0,S,242476.0,3.0,3804324.0,YIENHFPJ,VQJCOOKYQSGRMVTSIJUAP,Xrphgmlxbdfhsqcb,United States of America,IN,Chlkpowogfacpsmdr,
3.0,O,Whitehorse,m,1-203-571-9392,,Capital One Financial,Ucjjintsbqizluwivommjvsydlrdeftuoyejqsjtjzfffltxkwpoquug,RHQ10712,88.0,1.0,U,372124.0,4.0,1863409.0,Unbilmuzf,Wfsjumnflzknyglxhzjsmgsowgge,Ydfnxjhp,,OR,RHQWZRJJYKVFWGEBYVMAX,742.0
3.0,R,Des Moines,m,1-914-921-4230,,Core-Mark Holding,dmtrbqsmukqubmiqxtcsevcfkcoizuyauw,WKD10713,21.0,,M,187039.0,4.0,108511.0,krdhje,HZGECFUGMSJTQROY,Vrnburqkiutkntvnwoak,United States of America,MI,WKDQQEQZJKWCCONYMUZRZUDBREMHL,694.0
2.0,O,St. Paul,,1-523-831-0382,,AbitibiBowater,Pwckjychfasdgmkexrmgvqgycjhumtrhnoqo,cik10714,100.0,5.0,U,357994.0,0.0,969264.0,Ldclzth,Bgnejnxeswfodnivjrnzsragaalrcuyydptbkyglyzqiicdkvwhgnefmnzpqfsxps,Ycipulyxxlkugro,United States of America,TN,cikvequqouyjpdorq,435.0
2.0,O,San Bernardino,,1-334-487-9213,O,Raytheon,rklbdw,tji10715,51.0,1.0,W,,3.0,60014.0,Nemfhxpxeef,CIWFIGFAFVFYDWENKVCROOHRPEUXBDFHLS,Dtrebbwvkmjidqrcd,Canada,KY,tjiqjrcu,654.0
1.0,O,Brownsville,,1-395-158-2149,,Northeast Utilities,Eusxuidjhpblqizdbcuqoawtonuawevgkcsycvamrtluoockkquwd,Jrp10716,44.0,5.0,M,266012.0,0.0,576906.0,AMXWMBZPYG,Obklrqbjjwtnq,LSQFWPYFFUTJWJNGMPSDFYEVUELTP,United States of America,VT,Jrpled,692.0
5.0,U,Garland,m,1-110-280-6639,e,Chemtura,Hljxzpnzjhfgqgisjjjjpstjobxbdbdkntkidmvmsrruqvbbjh,Odm10717,38.0,2.0,D,85620.0,10.0,2352148.0,Zcafc,Mfhoywzqmbpjyudtddstybihnoltgicdidduhebjzpoulensakuwxpxrdmkcctr,kacddbnfokyrfsygkvbzubsactmv,United States of America,MT,Odmzvfdmpjasmkgomgcawxn,635.0
4.0,O,Jersey City,,1-283-299-0312,,Lennar,eipbdctszdrhaocvcdnegk,Wxc10718,42.0,1.0,U,151845.0,6.0,1093757.0,WQXOLBMKYMA,Gpednxvkttnqfomqkpsoai,Gxkjuffurx,United States of America,IA,Wxcxlevuowqbybimmpxkbr,465.0
1.0,R,Huntsville,M,1-294-601-5009,B,Peabody Energy,cogopxykxtswjywclbgndzmhktccenwrhaelwjtmbnqzfptf,HMK10719,36.0,0.0,S,402959.0,1.0,2672519.0,OKGNIINFLW,Vddzkuuw,EYKXG,United States of America,ID,HMKHLFHAGVOUFPJWSPOTLCQWGER,615.0
4.0,O,Garland,,,,McClatchy,Igcltcu,Oup10720,25.0,1.0,M,306303.0,,3934330.0,Yrldidqa,Ywqcyouvxrmaksbkupmtvuadkfmfdmfzkpvutwfyngluumilpfhgxrsjesgim,Ecenebxwvlszhaedsnqhfbt,United States of America,FL,Oupdxpdwkamrfbcvlpaynxkrsmjlrt,777.0
,O,New Orleans,,1-015-854-8264,Y,KAR Holdings,astlzaxjbjcchsbswfjqbihdxhgvuhlweleatmgrcncresdejyoxplmvhnahdtjysdhzqqupmv,jcq10721,57.0,,M,285455.0,8.0,805347.0,Dveokdmfgnw,IERMCT,Chhjqnldzd,,DC,jcquezxwei,848.0
5.0,R,Independence,f,1-877-809-6666,,Cigna,Pmeajokdbtoti,RJD10722,75.0,0.0,U,437267.0,3.0,2881988.0,Eignrzgot,Tiuomkujbmleyrlvwvavzbchsdnukf,ARFLDGTVGYMGFSXDKHLVDMUKX,United States of America,Saskatchewan,RJDFZVUWTXSCKDJNOHXWCLIJHTN,363.0
1.0,O,Baton Rouge,,1-330-654-9510,E,Macy's,meskbesskuiaodenhqlvcmqyovbbywfgdxurutieepwtebi,Uul10723,77.0,2.0,S,127466.0,1.0,3208641.0,Ztwgmpxwjkte,GUBQKOQPDIWGFJXKFSWPTUBUTSITCFBCWFRJLFWFPXWUJKMVSBXCBUYPVNTSTTJCQAXPU,Ylhjvkywhltbcfc,Canada,ND,Uulhrgkcjcnmamdresvlivwr,772.0
2.0,O,Cleveland,M,1-663-132-8861,,General Growth Properties,Hucadefjudtnjjmzoorlwakghjomhvpaektreramijeagjgxjdtljnaqcuubqzikmzdznxfxzlhhw,Dks10724,45.0,1.0,M,374018.0,8.0,503064.0,Ccaexmf,Ogoduzjjtkowrwphdrouqdhaqenvsnqfwerqj,Hkmsfduug,United States of America,Prince Edward Island,Dksuakkqvhxwdojubmd,530.0
1.0,O,Macon,,1-249-953-8341,,Sonic Automotive,,MHQ10725,15.0,2.0,M,1468.0,8.0,3195180.0,lotvbdpwg,,limudwi,United States of America,ID,MHQGBEBEQQNIKUOGKIPHRQXHYJMLA,534.0
2.0,O,Charlotte,,,e,Southwest Gas,iasdhqtwhnktokwkeejvqwmrbfgplzorytnflpaxjziyictpylyqfdlnhvfwmfet,OZM10726,3.0,2.0,M,450040.0,9.0,1044054.0,LIYYROQGQ,Vximficcgjawstyjdlhttsbkizbkmqnkzqclrxasxjtvceegdd,Zlmtyhsodw,United States of America,AZ,OZMWPTDERG,717.0
2.0,O,Charlottetown,,1-584-645-0903,Y,MeadWestvaco,UXBMBLDYBFPBFTTKJZVHAFRTRGMBVZVFARCGSWALCTCPNOZWPQHZSKJMPOWCBGWGJF,dhc10727,14.0,3.0,M,351830.0,6.0,881584.0,,kccssevyztvilrspwhqxalpqzpywfvovgxfbubimhbievclrsxd,Qaajjvtpgdkx,United States of America,MD,dhcsjmvaeedkwjjxcf,493.0
0.0,O,Oceanside,m,1-089-686-7300,D,Baxter International,Rybwezumvwnizshtevhecsbgxaavutsjwwoxfsxuuafcwbu,Yvf10728,12.0,2.0,M,365119.0,9.0,1849521.0,FTHMCJITI,Btiibpepokjillmbwmblngwgpqouzjgcilewskynkdr,ppoug,United States of America,WA,Yvfdkzfblrsjhwbyn,789.0
2.0,O,Santa Fe,,1-273-877-8284,f,Pactiv,Obwnjkeuxgsunhnkp,Vlb10729,23.0,4.0,M,239852.0,3.0,3625828.0,Ovlizd,Kqmveuwwsjheewhzbpbajtlzramatfcnwmiuxyylkkhoqgkjnklfvywevgvuhnpalbwkmpc,bswbf,United States of America,VT,Vlbokmoxgbaxabvidvn,440.0
5.0,O,Rancho Cucamonga,,1-727-261-2642,,GMAC,Lybqpiqoclgmyjxnixxpjkpmsnjoukmappstjdfqpm,nbf10730,46.0,0.0,M,22805.0,10.0,2943929.0,fjieqdd,TBRXWZOPJSVDDQAVMYDTGONPQBJDKECXLJBEVYENNFUDCIF,Oimmcmssmumghuajg,United States of America,TN,nbfixlkvxgwrfsvpllsxhuft,568.0
4.0,O,Santa Rosa,,1-931-146-3503,q,BlueLinx Holdings,wphmagvdjpefqfczbyrk,BXH10731,87.0,1.0,U,344647.0,0.0,659284.0,Ksltx,EFUZSLQOGAJOVOXHGTIPXJBCTFXQXRFHIETPNPGZXOZEFJNIEGYNEUGATLZT,Duwsyustszephzrspihmtugkja,Canada,MA,BXHDVTJTIVR,424.0
2.0,U,Mesquite,,1-148-846-2578,,NII Holdings,,NND10732,29.0,3.0,U,79461.0,3.0,2203511.0,Iuvxcwqwxbr,Xkunuagrjhtbqvazuaonzgratzkajgvymgbloddoffciltsmumkjvmcpvn,Xqolnorrhjnwqrwfm,United States of America,ME,NNDVW,582.0
0.0,O,Yellow Knife,f,,,Owens & Minor,,dui10733,78.0,,U,481235.0,9.0,1773544.0,NDHZOO,ajgsaayhvszrfijqacjlrxukuq,yyhhdnnsxuenqwqspqvjwmcbbcoukx,United States of America,WV,duieqpgmbmpsprcqjitkyhar,821.0
3.0,O,Philadelphia,F,1-191-710-2437,T,Alcoa,ztaaoamgfqdkzjincgipdckmobrycglklbrthlymqui,pdo10734,96.0,3.0,M,72336.0,0.0,2253227.0,Tekjifpydsa,Fgwhpv,Ghwhelkbruz,United States of America,ME,pdodoc,763.0
0.0,O,Salinas,M,1-844-591-9133,N,Hexion Specialty Chemicals,OLKJGNGLNECU,sha10735,37.0,3.0,M,395245.0,9.0,2139352.0,sefznloai,TDITAHFNWUUTHVMSZDSOOLZDIRHABRLOXCWHXWKKEVUTTQZUHGGXJFKHOPLCFD,idyfuqgtvbwdqcliukxuq,United States of America,NM,shazjdnfpo,448.0
,O,London,,1-332-992-0161,U,ConAgra Foods,tyuodrllnvcmniep,jpw10736,,3.0,U,156674.0,4.0,1001997.0,Svbhjttlhm,ibisejodnuodhutmkxuwpujgfoqgomhcanrsqvjuzuwkqrvivixpxcvxvmvsaiqneeoffjjivxmcaxq,ucewmwwblnsyjctzbp,Canada,Manitoba,jpwxqwafqccxwcdbartieaf,451.0
4.0,R,Fayetteville,f,1-699-301-7674,L,MPS Group,INZRXLRHDAFMDEWPVSGHW,Wpn10737,25.0,1.0,M,498757.0,4.0,1550816.0,Ikchmqrkelis,lyukwkgwkjixdpwnxubycvzahvikegjwuwoscrzuuuart,Mmulvgwcuxuqxcopopugtkxa,Canada,AK,Wpnrqlpbsnprwsmih,352.0
2.0,O,Mesa,F,1-769-310-8210,,Precision Castparts,ijblbsslk,cbk10738,28.0,5.0,M,238026.0,0.0,3843181.0,QFILRGBJEP,JCNEXTMAMKBGAAFZKDSRPAZGVEHBDQJWRAHTZMUECQQGMPBPBLLRSFOBOTAHX,njahg,Canada,TN,cbkkwwpkakehndcsehzoditydm,558.0
3.0,O,Fort Worth,,1-507-161-2043,,News Corp.,Pxdaligtkbveilrgqbvtsonurheesbfmtqawujrlizijmy,kcr10739,98.0,1.0,M,139569.0,4.0,,Cqxxmwaqww,PMJVNWBHZPULXXSWJGKZSRRSEUKBENRPXSOPQLWJGPCXVYJXJGAJUCPASBPSLTTPXJAJJDWTAL,ppietxhybtiuwadpuchxrxvrt,United States of America,GA,kcrhndvuqwubmyhjecjfhvidasd,330.0
