AgID,Pho,C,LaNa,In,NumC,NWo,FirN,A,MarSt,NumChi,Sta,Coun,CreRat,OwOReF,Em,NuCrCar
Kie449,1-658-160-2015,Hollywood,Kiebel,202658.0,5.0,744412.0,Julita,46.0,M,,Saskatchewan,United States of America,630.0,O,Western Refining,8.0
mor450,1-028-495-8866,Moreno Valley,moroz,212833.0,3.0,234398.0,dorthea,2.0,W,4.0,AR,Canada,757.0,,,9.0
Mas451,1-898-707-7853,Tucson,Massingale,493326.0,0.0,3576329.0,Ulrica,68.0,D,,Ontario,Canada,847.0,O,Avis Budget Group,9.0
tho452,1-680-532-0074,Modesto,thoms,51832.0,3.0,143729.0,KARIE,17.0,U,0.0,VT,Canada,389.0,,Applied Industrial Tech,0.0
Sob453,1-098-485-2128,Biloxi,Sobiesiak,498023.0,1.0,2710947.0,Eadie,91.0,S,1.0,KY,United States of America,810.0,R,Great Plains Energy,1.0
CAS454,1-086-133-0355,Dallas,CASTRO-HERRERA,310857.0,3.0,1054420.0,Kristen,62.0,S,4.0,OK,United States of America,791.0,R,MeadWestvaco,4.0
Gab455,1-843-331-7144,Warwick,Gabriel,85788.0,1.0,604158.0,suzanna,71.0,M,2.0,CO,United States of America,836.0,O,"Toys ""R"" Us",0.0
SYL456,1-734-373-4158,Chattanooga,SYLVESTER,,0.0,304729.0,Gerrard,20.0,U,4.0,Manitoba,United States of America,308.0,U,NVR,7.0
Das457,1-712-161-9883,Orlando,Das,376334.0,1.0,2629774.0,GEER,72.0,M,,CA,United States of America,,R,Northern Trust Corp.,9.0
Chu458,1-442-095-8959,Manchester,Chummun,419994.0,3.0,1539610.0,XU,45.0,U,0.0,WV,United States of America,770.0,O,Graybar Electric,
Pap459,1-485-980-2592,Inglewood,Paperno,164193.0,4.0,695204.0,Jirina,38.0,D,3.0,WI,United States of America,679.0,O,MEMC Electronic Materials,0.0
skr460,1-165-490-5909,Wilmington,skruber,486399.0,4.0,2061858.0,rafael,14.0,U,1.0,ME,United States of America,495.0,R,Wesco International,3.0
Mia461,1-860-066-0638,Aurora,Miao,238480.0,5.0,223131.0,jocelin,23.0,D,0.0,WI,United States of America,479.0,O,,8.0
Jew462,1-232-974-7178,Kitchener,Jew,298035.0,4.0,267988.0,bambie,,M,4.0,NH,United States of America,838.0,U,Norfolk Southern,1.0
Dar463,1-379-533-4527,Hollywood,Darcie,74811.0,,914656.0,Alb,62.0,U,0.0,DE,United States of America,774.0,R,CIT Group,0.0
Net464,1-109-943-5976,Ann Arbor,Netdbs,,1.0,138885.0,Swact,47.0,U,4.0,MS,United States of America,443.0,O,Huntington Bancshares,6.0
HIC465,1-016-804-7282,Victoria,HICKMAN-MIOTT,113676.0,3.0,3756665.0,AYN,10.0,S,4.0,AZ,Canada,543.0,O,Cooper Tire & Rubber,2.0
Arc466,1-024-357-9663,Kitchener,Archibald,237438.0,4.0,1253224.0,Chloe,80.0,M,0.0,HI,United States of America,559.0,O,Embarq,4.0
Rud467,1-700-321-4289,Bridgeport,Ruddle,3050.0,5.0,3978208.0,LAURENE,63.0,U,1.0,NM,United States of America,396.0,O,Harley-Davidson,1.0
MOR468,1-609-359-7561,Inglewood,MORRIN,407509.0,2.0,2610979.0,Natty,15.0,M,3.0,Newfoundland,United States of America,,O,Pride International,5.0
ras469,1-326-009-9751,Charleston,rastelli,188569.0,1.0,885854.0,Annabal,74.0,M,4.0,British Columbia,United States of America,653.0,O,Old Republic International,9.0
Bov470,1-967-930-9715,Mount Pearl,Bovat,40764.0,,130442.0,Florance,41.0,M,2.0,NJ,United States of America,848.0,U,Mohawk Industries,0.0
vel471,,Denver,vellino,331388.0,2.0,172409.0,Emer,63.0,M,0.0,SD,United States of America,709.0,O,Dole Food,5.0
Mit472,1-180-205-1719,Seattle,Mitrani,,2.0,1443338.0,Sally,,M,5.0,NJ,United States of America,668.0,O,Penske Automotive Group,2.0
van473,1-991-584-6106,Provo,vandenheuvel,20788.0,1.0,2212253.0,Brier,99.0,W,3.0,OK,United States of America,351.0,O,WGL Holdings,0.0
Til474,1-740-019-0768,St. Paul,Tilson,193702.0,1.0,1621145.0,TERESE,15.0,,0.0,MI,United States of America,824.0,O,News Corp.,9.0
Lar475,1-112-406-5452,Mobile,Larche,348826.0,1.0,1030748.0,KRISTINE,34.0,M,0.0,IL,United States of America,624.0,R,Newell Rubbermaid,6.0
tro476,1-794-515-5519,Fargo,trojak,447160.0,2.0,2099326.0,Rick,26.0,U,0.0,WI,Canada,348.0,U,SunGard Data Systems,9.0
WAI477,1-810-489-5250,San Buenaventura,WAINES,,4.0,725432.0,doralyn,84.0,S,1.0,KY,United States of America,620.0,O,Aleris International,10.0
TOT478,1-940-535-8420,Concord,TOTINO,225668.0,4.0,959416.0,SHINA,41.0,U,0.0,NE,Canada,809.0,O,Autodesk,8.0
sue479,,Boston,suer,459394.0,1.0,3426171.0,ARIADNE,24.0,U,3.0,VT,United States of America,412.0,O,Bon-Ton Stores,10.0
Yau480,1-150-314-8384,Norfolk,Yau,368744.0,5.0,2979891.0,Annice,,S,0.0,NE,United States of America,316.0,R,Equity Residential,7.0
Den481,1-527-891-6106,Riverside,Denley,480862.0,3.0,1741992.0,vmbackup,20.0,W,,IL,United States of America,692.0,R,Beazer Homes USA,9.0
kot482,1-121-175-8485,Rochester,kotler,178589.0,3.0,3141622.0,Petra,37.0,,3.0,NC,United States of America,642.0,U,Select Medical Holdings,4.0
trp483,1-322-259-5626,Baton Rouge,trpisovsky,154122.0,3.0,3210202.0,Tak-wai,22.0,S,3.0,ND,Canada,830.0,R,Tech Data,1.0
Baz484,1-100-380-3680,Wilmington,Bazemore,479326.0,0.0,557419.0,Ruchi,,U,1.0,OR,United States of America,692.0,O,Target,6.0
New485,1-798-318-5538,Simi Valley,Newnam,353490.0,4.0,3753669.0,Isl,81.0,U,3.0,Nova Scotia,United States of America,788.0,U,Diebold,6.0
Row486,1-344-712-8905,Evansville,Rowan,345585.0,1.0,501768.0,Leanora,51.0,W,1.0,CT,United States of America,,O,Omnicom Group,
war487,1-615-959-4421,Rochester,wardrop,255989.0,2.0,338572.0,pamela,55.0,M,4.0,MI,United States of America,349.0,O,Fleetwood Enterprises,10.0
ELZ488,1-395-843-4853,Elizabeth,ELZER,30460.0,3.0,82808.0,Karlene,24.0,S,0.0,KS,United States of America,424.0,O,Watson Pharmaceuticals,4.0
jan489,1-383-692-8650,St. Paul,janaratne,35034.0,5.0,2630125.0,steffie,82.0,S,5.0,British Columbia,Canada,616.0,U,Discovery Communications,5.0
cre490,1-068-008-8134,Elizabeth,credico,113707.0,1.0,,America,29.0,U,4.0,VA,United States of America,713.0,R,Coach,9.0
hug491,1-495-940-4436,Chandler,hugo,409858.0,5.0,616958.0,De,27.0,,1.0,NJ,Canada,617.0,O,MetLife,7.0
fee492,1-651-861-9932,Omaha,feeley,461517.0,2.0,2467938.0,Joke,38.0,S,3.0,IL,United States of America,347.0,R,Dillard's,8.0
Het493,1-674-406-0880,Whitehorse,Hetzel,124103.0,2.0,927087.0,perri,,M,3.0,CT,United States of America,341.0,O,AGCO,5.0
LAB494,1-751-193-8798,Winnipeg,LABERGE,203100.0,4.0,1666089.0,Catharina,54.0,W,2.0,Ontario,United States of America,553.0,O,Fannie Mae,5.0
Sem495,1-231-104-2909,Berkeley,Semeniuk,20522.0,5.0,,Dalip,40.0,,3.0,CO,United States of America,762.0,O,Warner Music Group,6.0
COP496,1-491-041-2580,Colorado Springs,COPLESTON,,2.0,3338312.0,JASMIN,81.0,U,2.0,Saskatchewan,United States of America,644.0,O,Ball,10.0
SER497,1-381-499-8556,Washington,SERAPIN,446106.0,2.0,1146941.0,NIKOLETTA,52.0,M,3.0,AL,United States of America,,O,AECOM Technology,9.0
Kin498,1-544-635-3295,Hilo,Kinsella,45114.0,4.0,3417623.0,HILDY,2.0,M,,MO,United States of America,476.0,O,Aramark,0.0
GUB499,1-436-565-8622,Winnipeg,GUBENCO,389025.0,1.0,2663647.0,LIAN-HONG,35.0,M,3.0,TN,United States of America,692.0,O,Century Aluminum,2.0
WES500,1-237-713-9761,Lexington,WESSELOW,371860.0,5.0,,Dasha,51.0,U,4.0,VT,Canada,384.0,O,Sentry Insurance Group,6.0
HRU501,1-950-580-4904,Inglewood,HRUBIK,110216.0,5.0,3518237.0,FLORINE,24.0,S,5.0,KS,United States of America,519.0,O,Becton Dickinson,8.0
Mce502,1-790-859-7281,Raleigh,Mcelrea,375963.0,1.0,2491413.0,Renu,4.0,D,4.0,OK,United States of America,343.0,R,Thor Industries,9.0
Fab503,1-564-581-2354,New York,Fabrizio,90670.0,2.0,1747292.0,Raye,,M,3.0,CA,Canada,554.0,O,Foot Locker,6.0
mus504,1-126-565-6600,Richmond,musclow,458822.0,5.0,766607.0,Thuong,51.0,D,0.0,WY,United States of America,693.0,O,Flowserve,7.0
Akh505,,Hayward,Akhtar,431213.0,1.0,2550326.0,bernie,67.0,S,2.0,ID,United States of America,489.0,R,Big Lots,0.0
BLA506,1-650-351-6048,Jersey City,BLAIS,397902.0,4.0,3065726.0,TANDI,,S,,Nova Scotia,United States of America,702.0,O,,5.0
CHA507,1-346-684-3754,Ann Arbor,CHAVEZ,477901.0,0.0,,Wallie,40.0,U,3.0,MD,United States of America,764.0,O,Snap-On,9.0
Ker508,1-759-327-9618,Kitchener,Kernodle,147703.0,0.0,1231455.0,Karissa,16.0,,0.0,OH,United States of America,364.0,O,Neiman Marcus,8.0
Tas509,1-058-987-3833,Las Vegas,Tassi,298828.0,0.0,2353700.0,Gerta,32.0,M,5.0,AZ,United States of America,814.0,O,Biogen Idec,
DUL510,1-036-511-1895,Tucson,DULA,226606.0,5.0,2390250.0,fanni,74.0,U,0.0,SD,United States of America,651.0,O,WGL Holdings,
Cro511,1-014-162-4086,Halifax,Cronkwright,422094.0,4.0,1932141.0,lilli,88.0,M,5.0,KY,United States of America,,R,,10.0
TRU512,1-398-865-1259,Idaho Falls,TRUSSLER,190333.0,2.0,907688.0,Renelle,10.0,,2.0,Nova Scotia,Canada,549.0,O,Sovereign Bancorp,4.0
zal513,1-105-612-6126,Independence,zalite,272311.0,3.0,,herbert,49.0,D,3.0,Prince Edward Island,United States of America,550.0,O,Altria Group,10.0
MCE514,1-910-098-3485,Thousand Oaks,MCELREA,314786.0,3.0,2454342.0,TERESINA,65.0,M,4.0,CA,United States of America,804.0,R,Valassis Communications,5.0
fli515,,Oklahoma City,flickinger,180293.0,0.0,3769983.0,Cristian,20.0,M,3.0,SC,United States of America,616.0,R,Warnaco Group,10.0
Bul516,1-447-531-6947,Norfolk,Bulkovshteyn,668.0,1.0,1587898.0,Femke,35.0,U,1.0,NM,United States of America,453.0,,Merck,2.0
Nap517,1-037-739-7056,Cleveland,Napper,237432.0,0.0,101620.0,Vax,99.0,W,0.0,WV,United States of America,527.0,O,Xerox,
lop518,1-606-351-7202,Rancho Cucamonga,lopes,329405.0,3.0,952103.0,gwen,62.0,M,3.0,PA,United States of America,709.0,O,NYSE Euronext,1.0
Boc519,1-283-417-0933,Salem,Bockaj,302949.0,5.0,1681238.0,Tarah,5.0,S,,CA,Canada,465.0,O,Exxon Mobil,
Afk520,1-795-749-2788,Wichita,Afkham-ebrahimi,182243.0,2.0,1602794.0,Envoy,19.0,U,4.0,KY,United States of America,412.0,O,Dentsply International,8.0
lef521,1-723-711-3831,Regina,lefevre,201721.0,,13330.0,Freida,41.0,W,2.0,NV,United States of America,334.0,O,,6.0
Swi522,,Pittsburgh,Swick,49502.0,2.0,2641323.0,KATRINKA,8.0,M,1.0,AR,United States of America,634.0,R,CB Richard Ellis Group,9.0
Pee523,1-529-080-3124,Abilene,Peebles,84071.0,0.0,3525047.0,Lu,71.0,S,5.0,SD,United States of America,323.0,O,Starbucks,9.0
Rch524,1-283-966-1620,Overland Park,Rch,248462.0,2.0,1963830.0,zaneta,88.0,U,2.0,HI,Canada,734.0,R,US Airways Group,8.0
Sat525,1-827-078-8625,Bismarck,Sathe,362216.0,2.0,3902828.0,Glennis,88.0,S,2.0,NE,United States of America,739.0,O,DynCorp International,10.0
Riz526,1-718-715-3801,Montgomery,Rizewiski,,5.0,1022007.0,Walt,52.0,S,5.0,WY,Canada,831.0,O,Nvidia,9.0
Cru527,1-794-769-9566,Huntsville,Cruzado,238750.0,5.0,3761200.0,Kaile,23.0,U,5.0,AZ,United States of America,607.0,,UnitedHealth Group,0.0
Pol528,1-715-238-9616,Warwick,Pollinzi,,3.0,793012.0,KENNA,,M,2.0,TX,United States of America,831.0,R,,3.0
Ras529,1-382-519-9897,Allentown,Rashed,492844.0,4.0,2652808.0,Lowell,72.0,U,2.0,AL,Canada,678.0,R,BlackRock,9.0
JAM530,1-224-423-2090,Grand Rapids,JAMSHIDI,11305.0,4.0,1480644.0,Gerardo,61.0,M,4.0,OR,United States of America,815.0,U,Snap-On,0.0
Slo531,1-614-791-8498,Calgary,Slobodian,90849.0,2.0,100994.0,KATHY,93.0,M,2.0,VA,United States of America,788.0,O,Icahn Enterprises,3.0
MOM532,1-033-589-2168,Stockton,MOMBOURQUETTE,126601.0,2.0,2893267.0,Vivi,54.0,D,3.0,SC,United States of America,759.0,O,,7.0
Gys533,1-346-219-9253,Durham,Gysel,38075.0,1.0,598011.0,Lane,22.0,U,0.0,Newfoundland,United States of America,670.0,R,Men's Wearhouse,1.0
Cac534,1-767-228-3814,Charlotte,Cachero,329843.0,1.0,937911.0,BALJINDER,90.0,W,3.0,ID,Canada,757.0,O,First Horizon National Corp.,1.0
HOW535,1-705-436-1228,Cedar Rapids,HOWSE,281530.0,5.0,164701.0,Yvan,79.0,W,4.0,CT,United States of America,534.0,O,CIT Group,10.0
Kra536,1-913-763-1929,Waco,Kratz,52416.0,3.0,3713485.0,Barbe,73.0,U,0.0,Nova Scotia,United States of America,601.0,O,NSTAR,2.0
may537,1-988-516-9915,Las Vegas,mayne,18887.0,1.0,3190886.0,hor-lam,27.0,M,4.0,MA,United States of America,431.0,R,SkyWest,
Bau538,1-637-900-3659,Philadelphia,Bauer,221749.0,4.0,3828091.0,NALIN,13.0,U,1.0,TN,Canada,713.0,R,D.R. Horton,5.0
MCC539,1-039-245-7279,Sherbrooke,MCCREANOR,488465.0,3.0,2196012.0,Ofella,20.0,M,2.0,CA,Canada,669.0,O,Vought Aircraft Industries,9.0
GAR540,1-777-844-8481,Cheyenne,GARGUL,425742.0,3.0,688599.0,CLOE,,D,5.0,AZ,Canada,499.0,O,Office Depot,9.0
Wal541,1-757-436-8653,Houston,Wales,126394.0,4.0,374344.0,Sherrie,,U,5.0,IA,United States of America,786.0,O,Molex,3.0
CHA542,1-590-750-3187,Macon,CHARETTE,236385.0,5.0,2128295.0,chiu,31.0,D,2.0,Prince Edward Island,United States of America,,U,State Street Corp.,4.0
PAL543,1-530-766-6655,Brownsville,PALERMO,12749.0,3.0,765927.0,Cosette,22.0,M,4.0,Saskatchewan,United States of America,757.0,O,Manpower,3.0
Zou544,1-620-591-2887,Birmingham,Zou,130369.0,3.0,825727.0,Derrik,70.0,M,2.0,KS,United States of America,623.0,U,Seaboard,6.0
Kar545,1-890-642-9374,St. Catharines,Karolefski,59415.0,1.0,1003330.0,Inquire,46.0,M,5.0,AZ,Canada,390.0,U,Rockwell Collins,3.0
Bas546,1-518-006-4680,Oceanside,Bascombe,358142.0,2.0,2828054.0,Nalin,68.0,M,0.0,LA,United States of America,394.0,U,Applied Industrial Tech,3.0
rit547,1-662-149-8461,Sandy,ritz,489823.0,4.0,665662.0,Franciska,38.0,W,2.0,FL,Canada,427.0,O,Popular,
typ548,1-671-417-7863,Boise,typer,193546.0,3.0,74977.0,MARYLOU,8.0,U,5.0,Manitoba,United States of America,814.0,O,EOG Resources,4.0
CHE549,1-162-283-6673,Huntsville,CHESTERFIELD,372888.0,2.0,1641257.0,joya,84.0,U,2.0,FL,United States of America,,O,Great Atlantic & Pacific Tea,10.0
Bea550,1-784-304-4388,Bismarck,Beavis,340144.0,5.0,2100680.0,poh-soon,55.0,U,1.0,NH,Canada,521.0,O,SLM,2.0
TAK551,1-019-479-1325,Milwaukee,TAKI,90461.0,3.0,2933699.0,Ag,37.0,U,4.0,WA,United States of America,339.0,,BearingPoint,
lee552,1-844-746-1067,San Francisco,leenher,14053.0,4.0,3118613.0,Ag,37.0,S,3.0,CT,United States of America,642.0,O,Kansas City Southern,10.0
Ras553,1-102-108-4401,Savannah,Rastelli,259822.0,3.0,507288.0,SELINDA,65.0,S,4.0,NY,United States of America,347.0,U,Schering-Plough,0.0
Bal554,1-205-973-1756,Sherbrooke,Baldwin,44865.0,4.0,,Takashi,53.0,M,4.0,NY,United States of America,461.0,O,U.S. Bancorp,8.0
MAP555,1-264-639-0727,El Paso,MAPES,49449.0,3.0,1447642.0,Angela,28.0,M,3.0,WV,United States of America,465.0,R,Arch Coal,0.0
Ham556,1-988-548-0547,Pembroke Pines,Hammond,355613.0,5.0,3810843.0,Trenna,63.0,U,2.0,TX,United States of America,419.0,O,Burlington Coat Factory,
sha557,1-722-272-4914,Jackson,shackleford,59658.0,2.0,945156.0,kary,76.0,S,5.0,ID,United States of America,752.0,O,FedEx,8.0
bur558,1-610-586-4684,Costa Mesa,burdett,34855.0,,792813.0,Steve,18.0,S,2.0,NC,Canada,548.0,O,Medco Health Solutions,9.0
SHA559,1-012-449-0747,Mesa,SHAMSHIRI,372830.0,4.0,459855.0,JACINDA,6.0,W,1.0,MD,United States of America,451.0,O,,9.0
Ven560,1-839-508-0901,San Jose,Venier,336857.0,1.0,3616962.0,Tierney,84.0,M,1.0,British Columbia,United States of America,481.0,O,,
Eve561,1-147-165-3646,Evansville,Everitt,472518.0,5.0,1843310.0,carolle,29.0,M,4.0,IA,United States of America,759.0,O,Zimmer Holdings,4.0
GLA562,1-630-305-9147,Henderson,GLASZCZAK,405694.0,,3756835.0,Bcspatch,21.0,S,3.0,Quebec,United States of America,443.0,O,Urban Outfitters,7.0
Mat563,1-071-894-6279,Bellevue,Matsuzaka,85791.0,5.0,1612815.0,Feng,90.0,M,1.0,MD,United States of America,529.0,,AptarGroup,4.0
CON564,1-995-658-8433,Kansas City,CONSTANTINESCU,,4.0,2872238.0,Rhetta,3.0,M,1.0,AZ,Canada,434.0,O,Albemarle,5.0
SCH565,1-114-481-6095,Garland,SCHICK,442960.0,5.0,3541254.0,Jai,12.0,U,0.0,WV,United States of America,836.0,O,AGCO,5.0
Ste566,1-162-938-2089,Boston,Steffy,58898.0,4.0,152437.0,Anna-diana,94.0,W,1.0,Saskatchewan,Canada,360.0,O,Energy Future Holdings,9.0
ene567,1-667-787-7227,Burlington,enet,97701.0,4.0,934103.0,Marieka,81.0,M,,VA,Canada,605.0,O,Johnson Controls,5.0
gol568,1-650-795-9539,Charlottetown,golia,5.0,5.0,1448651.0,ANGEL,70.0,M,0.0,MD,United States of America,307.0,O,Agilent Technologies,6.0
min569,1-682-888-4469,Santa Clara,minetola,57679.0,0.0,1237484.0,Prudi,36.0,U,0.0,RI,Canada,531.0,R,Leap Wireless International,2.0
Too570,,Fargo,Toothman,142598.0,3.0,2689466.0,Hortense,82.0,U,2.0,MI,United States of America,,O,,9.0
Kin571,1-150-419-9838,Windsor,Kinrys,177419.0,3.0,2475923.0,Gennie,76.0,U,5.0,ME,United States of America,731.0,R,Assurant,
SCO572,,Tulsa,SCOTTI,160620.0,2.0,2099647.0,Jaya,16.0,S,2.0,WV,United States of America,572.0,R,,2.0
INT573,1-528-492-1214,Fort Worth,INTEG,64464.0,1.0,3552832.0,TABINA,69.0,M,,NH,Canada,555.0,O,CBS,1.0
Gab574,1-671-646-8226,Rapid City,Gaboury,442460.0,3.0,3468821.0,Jenson,40.0,U,3.0,DC,Canada,305.0,O,Pall,6.0
Kun575,1-235-809-9318,Independence,Kuniyasu,285673.0,4.0,3679758.0,KORRY,9.0,D,3.0,SD,United States of America,304.0,O,National Life Group,1.0
Gra576,1-466-001-9662,Missoula,Grauer,439451.0,5.0,3049183.0,euphemia,2.0,U,2.0,PA,United States of America,444.0,O,American Eagle Outfitters,7.0
DAR577,1-819-322-7863,Worcester,DARR,43404.0,0.0,2014126.0,AHMET,23.0,S,2.0,MT,United States of America,791.0,O,,2.0
Edm578,1-205-296-6131,Cleveland,Edmondson,289432.0,1.0,961115.0,Nevsa,29.0,D,1.0,CA,United States of America,404.0,O,NuStar Energy,0.0
laf579,1-241-523-3947,Pasadena,lafata,321953.0,2.0,,lauretta,1.0,M,0.0,NC,United States of America,685.0,R,Dollar General,2.0
lai580,1-027-673-6141,Dawson City,laitinen,155004.0,4.0,2737745.0,Simona,,U,4.0,IN,United States of America,343.0,O,Qwest Communications,
SAL581,1-277-583-4235,Hayward,SALIM-YASUDA,86231.0,0.0,2964605.0,Yehuda,58.0,M,2.0,IN,Canada,825.0,O,Bon-Ton Stores,1.0
Spa582,1-619-627-1128,Fort Collins,Sparksman,168457.0,2.0,3750226.0,Thakor,14.0,M,2.0,IA,Canada,539.0,O,NV Energy,8.0
ING583,1-786-797-5637,El Paso,INGLIS,385314.0,,409120.0,SHELA,76.0,M,5.0,MD,United States of America,757.0,O,Ashland,7.0
RYD584,1-325-198-9893,Houston,RYDHAN,92764.0,1.0,2421341.0,Rayna,15.0,M,3.0,MN,United States of America,573.0,,HCC Insurance Holdings,0.0
kau585,1-755-995-1932,Fullerton,kaufmann,51638.0,1.0,2670385.0,GUY,27.0,S,1.0,ND,United States of America,347.0,O,Olin,1.0
ROU586,1-140-299-7292,Omaha,ROURKE,447260.0,4.0,3796266.0,AUDRE,,M,0.0,MT,United States of America,509.0,R,OM Group,7.0
Fer587,,Indianapolis,Ferrara,13330.0,4.0,1838022.0,YC,71.0,,4.0,British Columbia,United States of America,598.0,O,Merrill Lynch,2.0
Lap588,1-687-203-0414,San Antonio,Laporte,393861.0,2.0,1590036.0,Tabitha,8.0,S,5.0,Quebec,United States of America,402.0,O,Washington Post,
roj589,1-354-912-8380,Colorado Springs,rojas,259584.0,4.0,1753725.0,sandi,30.0,S,5.0,NM,United States of America,,,Molina Healthcare,6.0
Rey590,1-589-647-7287,Alexandria,Rey,60207.0,1.0,1268467.0,JACQUELYNN,86.0,M,0.0,WV,Canada,724.0,U,URS,1.0
RYD591,1-626-636-9138,Montreal,RYDHAN,94138.0,2.0,2211356.0,Simonne,,,1.0,KS,United States of America,564.0,O,Wesco International,3.0
PRE592,1-355-229-9369,Tacoma,PREVOST,189145.0,1.0,2405858.0,DANYA,2.0,D,1.0,WA,Canada,687.0,O,Realogy,1.0
LOH593,1-666-578-4413,Hayward,LOH,333823.0,4.0,3594760.0,Petronia,37.0,M,1.0,IA,Canada,769.0,O,Integrys Energy Group,4.0
hor594,,Dayton,horianopoulos,130829.0,2.0,3999612.0,Hing-fai,96.0,W,5.0,MS,Canada,631.0,U,Allstate,5.0
Wol595,1-041-700-8943,Orange,Woll,270387.0,3.0,1300026.0,Maryam,53.0,W,2.0,PA,United States of America,542.0,O,Asbury Automotive Group,6.0
Fre596,1-698-867-6712,Arlington,Fretz,,1.0,81839.0,Fernanda,84.0,U,0.0,Saskatchewan,United States of America,729.0,O,AmerisourceBergen,0.0
Jes597,1-132-222-2767,Lowell,Jesty,332475.0,2.0,3223103.0,VINAY,1.0,M,4.0,WV,United States of America,705.0,R,Pepco Holdings,9.0
Mar598,1-851-858-2068,Irvine,Marcus,21696.0,2.0,2398170.0,meridian,,M,3.0,IA,Canada,494.0,O,,9.0
ORD599,1-032-740-1799,Pasadena,ORDWAY,190989.0,4.0,1633428.0,LYNDELL,47.0,S,4.0,New Brunswick,Canada,738.0,R,AutoZone,7.0
kur600,1-806-243-3954,Lansing,kurtz,292796.0,1.0,3095721.0,GUINEVERE,87.0,M,1.0,British Columbia,United States of America,525.0,O,Kla-Tencor,0.0
Ber601,1-206-903-5021,Calgary,Berthelet,262729.0,,190658.0,Betty-anne,73.0,W,5.0,AL,United States of America,836.0,O,National Oilwell Varco,10.0
kas602,1-737-964-0514,Lowell,kastelberg,272471.0,5.0,491246.0,Kwok,84.0,M,3.0,Quebec,United States of America,304.0,R,T. Rowe Price,10.0
fre603,1-846-424-3916,Santa Clara,freire,181819.0,5.0,1365339.0,Leendert,79.0,M,1.0,MS,United States of America,526.0,R,MPS Group,6.0
cro604,1-040-888-9076,Dallas,croom,152473.0,1.0,1539981.0,HENK,0.0,M,3.0,TX,United States of America,388.0,O,Kelly Services,8.0
ZWI605,1-052-394-0740,Burlington,ZWICKER,,,402682.0,Klarika,95.0,S,5.0,KY,United States of America,326.0,O,Vectren,8.0
wil606,1-596-802-8125,San Bernardino,wildman,455408.0,0.0,3448654.0,hin-wai,94.0,M,2.0,NE,Canada,667.0,R,Mylan,0.0
Tar607,1-865-096-5320,Topeka,Tarquinio,322044.0,1.0,2544553.0,Jenica,44.0,D,5.0,IL,United States of America,713.0,O,Affiliated Computer Services,1.0
Shu608,1-551-238-8521,Lowell,Shuman,295623.0,4.0,1123566.0,Fifi,75.0,,5.0,TX,United States of America,480.0,O,OGE Energy,2.0
cou609,1-828-300-6291,Rockford,couture,160307.0,4.0,1661058.0,marilin,,M,0.0,KS,Canada,386.0,U,PepsiCo,8.0
VEL610,1-375-911-3758,Norfolk,VELASQUEZ,114617.0,5.0,1170215.0,DENA,36.0,M,4.0,OH,Canada,402.0,O,,10.0
Gou611,1-649-312-6593,Hialeah,Goudreau,356398.0,,3260047.0,kacy,92.0,W,2.0,CA,United States of America,623.0,O,Apple,9.0
jah612,1-048-721-7771,New York,jahromi,446000.0,2.0,1048069.0,clair,32.0,S,2.0,KS,United States of America,712.0,O,Southwest Gas,10.0
Nas613,1-512-267-6586,Hialeah,Nasir,431503.0,3.0,2808970.0,Lurline,20.0,S,5.0,Nova Scotia,United States of America,509.0,U,Cognizant Technology Solutions,9.0
jee614,1-127-638-5108,Plano,jee,251222.0,3.0,3984043.0,Ree,78.0,M,3.0,MS,United States of America,315.0,R,Owens & Minor,5.0
her615,,Pasadena,hermanns,472110.0,1.0,2350714.0,Horacio,43.0,M,0.0,OH,Canada,403.0,O,Erie Insurance Group,6.0
KAP616,,Tucson,KAPADIA,397624.0,,1366941.0,KATHARINA,97.0,M,3.0,Prince Edward Island,United States of America,745.0,O,Varian Medical Systems,7.0
Buc617,1-162-772-9913,Garden Grove,Bucklin,23389.0,0.0,404849.0,Layla,88.0,,5.0,Prince Edward Island,United States of America,847.0,O,Host Hotels & Resorts,
SHE618,1-852-101-8873,St. Johns,SHEWCHENKO,270757.0,0.0,1792647.0,Rozelle,30.0,S,3.0,MS,United States of America,769.0,O,Advance Auto Parts,9.0
Laf619,1-058-291-8670,Chula Vista,Lafrance,439470.0,1.0,2560690.0,Dhansukh,44.0,S,2.0,AK,Canada,504.0,O,Puget Energy,0.0
MIN620,1-266-265-8779,Warwick,MINKUS,321967.0,5.0,2799617.0,Pardip,8.0,M,1.0,ME,United States of America,307.0,U,Western Digital,4.0
mai621,1-315-652-5167,Ottawa,mainville,233598.0,4.0,3183858.0,Wilmer,,D,5.0,WA,United States of America,,O,Alaska Air Group,5.0
Thu622,1-187-553-9722,Mesquite,Thurman,44740.0,1.0,1171732.0,dorelle,24.0,,3.0,Newfoundland,United States of America,727.0,U,Fannie Mae,10.0
