prospect_AgID,prospect_Coun,prospect_Ag,prospect_Ge,prospect_Pho,prospect_Em,prospect_Sta,prospect_NumCrCar,prospect_MiInit,prospect_MarSt,prospect_NuCa,prospect_Ci,prospect_Inc,prospect_NumChi,prospect_CrRa,prospect_OORF,prospect_NWo
MDP10601,United States of America,72.0,m,1-533-073-3233,Helmerich & Payne,CT,9.0,L,M,4.0,Kitchener,260885.0,0.0,366.0,,551970.0
Nav10602,Canada,94.0,,,Hospira,OH,3.0,,M,3.0,Vancouver,244725.0,4.0,321.0,R,2215503.0
woo10603,United States of America,99.0,,1-401-694-5342,AECOM Technology,GA,,n,W,5.0,Ontario,129719.0,1.0,539.0,R,2840124.0
Cyp10604,United States of America,15.0,,1-766-245-1682,Biogen Idec,ID,2.0,n,M,4.0,Bellevue,434635.0,5.0,546.0,O,686187.0
Axe10605,United States of America,0.0,m,1-543-183-5093,DISH Network,IL,5.0,,S,4.0,Corona,225290.0,3.0,503.0,R,959242.0
qas10606,United States of America,95.0,,1-607-692-1878,Automatic Data Processing,AZ,3.0,,M,2.0,Tacoma,210971.0,0.0,816.0,U,748268.0
gli10607,United States of America,3.0,F,1-619-063-0861,,AL,1.0,V,M,3.0,Washington,420130.0,0.0,533.0,U,2376575.0
Uvu10608,United States of America,,f,1-375-119-4595,Duke Energy,WI,3.0,p,M,,Evansville,60606.0,1.0,414.0,O,376695.0
Pvi10609,Canada,37.0,,1-882-663-9182,Foot Locker,PA,1.0,,D,4.0,San Buenaventura,167910.0,2.0,795.0,O,1105667.0
xxk10610,Canada,66.0,m,1-465-676-6139,Country Financial Services,WY,8.0,f,U,4.0,Chula Vista,324127.0,3.0,727.0,U,1731320.0
Hwx10611,Canada,84.0,,1-509-860-2326,Office Depot,MT,2.0,n,M,1.0,Tulsa,4817.0,,812.0,,730338.0
Ras10612,United States of America,53.0,f,1-705-134-8323,Valmont Industries,IL,10.0,M,W,4.0,Milwaukee,468354.0,4.0,700.0,O,103106.0
Pux10613,United States of America,61.0,,1-868-957-2371,NCI Building Systems,CT,4.0,,M,1.0,Pueblo,460865.0,4.0,700.0,U,3833270.0
Rlk10614,United States of America,50.0,f,,Microsoft,AK,6.0,P,M,4.0,Milwaukee,388562.0,2.0,787.0,O,3085705.0
Xiy10615,Canada,,M,1-087-846-1491,ServiceMaster,AR,2.0,Q,W,2.0,Naperville,172623.0,,764.0,U,3121707.0
Gzi10616,United States of America,87.0,F,1-646-574-2915,Iasis Healthcare,CT,5.0,F,M,1.0,Tallahassee,68630.0,1.0,,U,2789453.0
MXO10617,United States of America,30.0,,1-425-468-1496,NV Energy,PA,0.0,w,S,1.0,Grand Prairie,72600.0,3.0,500.0,O,86821.0
gfn10618,United States of America,,,1-906-976-1705,Enersys,ID,0.0,,M,3.0,McAllen,308111.0,5.0,661.0,R,3527914.0
TEC10619,United States of America,37.0,,1-764-125-3914,Baxter International,CA,9.0,f,M,1.0,Amarillo,444158.0,5.0,339.0,R,3027065.0
uln10620,United States of America,20.0,,1-922-378-8089,RBS Global,TN,6.0,q,U,3.0,Aurora,15411.0,3.0,483.0,R,
rli10621,United States of America,45.0,,1-405-040-9966,Citigroup,WA,3.0,M,W,2.0,Fullerton,489699.0,0.0,380.0,O,2282106.0
ruz10622,United States of America,14.0,,1-293-554-7479,Pactiv,Prince Edward Island,1.0,,M,5.0,Columbus,359140.0,5.0,338.0,O,3704438.0
cii10623,United States of America,24.0,F,1-532-893-6824,Anixter International,SD,0.0,,D,0.0,Tucson,247589.0,5.0,392.0,O,108400.0
gse10624,United States of America,74.0,,,OGE Energy,AL,8.0,E,,5.0,Montgomery,119695.0,2.0,433.0,O,3010887.0
Rpb10625,Canada,35.0,,1-635-678-8473,Polo Ralph Lauren,WI,10.0,N,S,1.0,Charlotte,,4.0,482.0,O,676920.0
Klg10626,Canada,46.0,M,1-005-629-9706,Frontier Communications,NM,9.0,,W,1.0,Yonkers,140457.0,4.0,520.0,R,
alv10627,United States of America,22.0,f,1-693-047-4731,CB Richard Ellis Group,PA,2.0,l,M,1.0,Rochester,422599.0,5.0,605.0,O,1362516.0
FRS10628,United States of America,,F,1-404-373-8064,AK Steel Holding,MN,6.0,,M,1.0,Lewiston,211521.0,4.0,367.0,O,2290724.0
Erd10629,United States of America,87.0,F,1-060-435-8227,Hubbell,OK,9.0,D,U,2.0,Lafayette,95603.0,1.0,366.0,O,
QDV10630,United States of America,94.0,M,1-112-534-3114,Micron Technology,RI,4.0,B,U,3.0,Biloxi,482299.0,2.0,745.0,O,125651.0
Yps10631,United States of America,6.0,F,1-868-742-4510,J.P. Morgan Chase & Co.,MN,8.0,Q,W,4.0,Fairbanks,114219.0,2.0,414.0,R,3885388.0
KOE10632,United States of America,69.0,,1-721-286-4219,E.W. Scripps,Ontario,0.0,,,3.0,Dayton,152214.0,1.0,414.0,O,1303527.0
Qpr10633,United States of America,95.0,m,1-307-981-4112,Intuit,AR,5.0,,M,0.0,San Buenaventura,423890.0,3.0,686.0,U,2373456.0
Lfm10634,United States of America,,f,1-587-309-6760,CA,NC,3.0,D,S,5.0,Dawson City,382458.0,2.0,615.0,R,3848232.0
Dly10635,United States of America,88.0,,1-098-011-2223,Ball,GA,4.0,g,S,3.0,Newark,192268.0,0.0,545.0,O,1310885.0
dut10636,Canada,42.0,,1-425-647-5852,Hub Group,CA,2.0,,U,5.0,Seattle,228425.0,1.0,493.0,O,2733440.0
Bpc10637,United States of America,49.0,,1-363-500-0905,Kellogg,Ontario,8.0,,S,4.0,Edmonton,155536.0,0.0,342.0,O,1668048.0
Kdp10638,United States of America,96.0,,1-402-022-1763,Jack in the Box,CO,0.0,,S,1.0,Sudbury,250855.0,0.0,679.0,O,
exz10639,United States of America,33.0,f,,Rock-Tenn,OK,5.0,,D,1.0,Tucson,314819.0,1.0,697.0,U,3475119.0
Isx10640,United States of America,28.0,,1-061-507-8062,MetLife,WY,4.0,U,U,2.0,Dallas,24568.0,1.0,507.0,O,131516.0
jfj10641,United States of America,6.0,,1-500-536-1997,Circuit City Stores,Saskatchewan,5.0,,M,3.0,Baton Rouge,432780.0,4.0,717.0,O,318373.0
Sgg10642,United States of America,27.0,,1-001-097-0990,Cenveo,British Columbia,9.0,,M,1.0,San Jose,370083.0,5.0,620.0,O,1772755.0
JYB10643,Canada,23.0,,,Autodesk,Ontario,3.0,k,S,0.0,Little Rock,50628.0,0.0,485.0,R,1225860.0
Qlf10644,United States of America,30.0,,1-598-777-2070,Raymond James Financial,WY,10.0,F,D,1.0,Hilo,486319.0,0.0,445.0,O,348085.0
jjx10645,Canada,59.0,f,1-465-720-4472,,MT,1.0,,M,0.0,St. Catharines,38046.0,5.0,476.0,O,2299258.0
Ttg10646,United States of America,62.0,F,1-965-445-5546,Scotts Miracle-Gro,WY,6.0,,M,1.0,Charlotte,388741.0,3.0,317.0,U,
Jng10647,United States of America,63.0,f,1-416-579-6276,General Growth Properties,IA,10.0,,,0.0,Evansville,418661.0,1.0,420.0,O,43275.0
Wpt10648,United States of America,69.0,m,1-797-998-4391,Reliance Steel & Aluminum,VT,9.0,e,M,0.0,McAllen,138265.0,4.0,639.0,O,1123645.0
Qka10649,United States of America,36.0,,1-465-308-3979,Superior Energy Services,WI,0.0,S,S,4.0,Cincinnati,178701.0,1.0,593.0,R,1746003.0
Ywc10650,United States of America,75.0,,1-622-406-8301,New York Life Insurance,Ontario,0.0,M,U,0.0,Rancho Cucamonga,,1.0,459.0,O,1826851.0
Zgi10651,United States of America,52.0,,,Aon,Nova Scotia,7.0,F,D,3.0,Shreveport,,4.0,569.0,O,3902659.0
hot10652,Canada,45.0,M,1-449-181-5155,Hubbell,IL,5.0,D,M,4.0,Cedar Rapids,457485.0,1.0,383.0,R,756473.0
gub10653,United States of America,68.0,,1-586-917-3804,Automatic Data Processing,NY,8.0,,M,1.0,Boston,159744.0,0.0,343.0,O,2375970.0
Qnt10654,United States of America,38.0,M,1-126-841-1247,Peter Kiewit Sons',Alberta,0.0,,S,0.0,Des Moines,330854.0,5.0,460.0,O,3820831.0
vcw10655,United States of America,29.0,M,1-583-724-0654,Penn National Gaming,PA,5.0,,M,3.0,Washington,157184.0,3.0,553.0,,2131915.0
kog10656,United States of America,75.0,F,1-009-083-6592,Verso Paper,SD,8.0,i,D,,Garden Grove,171004.0,4.0,713.0,O,3417961.0
Twk10657,United States of America,28.0,f,1-678-570-6535,Western Digital,British Columbia,4.0,E,W,5.0,Albuquerque,335409.0,3.0,669.0,O,3937892.0
Zdi10658,Canada,32.0,,1-277-150-2005,Texas Instruments,IN,9.0,L,S,3.0,Mesquite,314789.0,1.0,812.0,R,2140609.0
bjr10659,United States of America,94.0,F,1-640-918-7641,Nacco Industries,AL,2.0,,U,5.0,West Valley,277189.0,2.0,465.0,O,2762936.0
Jgq10660,Canada,93.0,f,1-934-194-6264,Huntington Bancshares,WY,10.0,u,W,5.0,Paterson,10687.0,0.0,509.0,,2766792.0
uof10661,,11.0,,1-335-554-2472,Int. Flavors & Fragrances,DE,2.0,,U,2.0,Coral Springs,427259.0,4.0,543.0,O,1302869.0
Nti10662,,59.0,,1-283-127-7368,Clorox,British Columbia,2.0,,U,5.0,Cincinnati,322299.0,5.0,432.0,U,1964514.0
hqf10663,United States of America,20.0,,,Pacer International,DE,2.0,,D,,Santa Fe,343723.0,3.0,501.0,O,3207419.0
Teh10664,United States of America,76.0,,1-423-064-5903,Lincoln Electric Holdings,SD,2.0,,U,4.0,Lansing,17335.0,2.0,,R,2225957.0
uam10665,Canada,6.0,F,1-086-332-5382,Regal-Beloit,GA,4.0,,U,5.0,Abilene,247974.0,3.0,303.0,O,3361201.0
Knr10666,Canada,47.0,M,1-814-761-4371,Calumet Specialty Products,MD,10.0,,S,0.0,Pittsburgh,,1.0,711.0,O,2018684.0
Mup10667,United States of America,15.0,m,1-321-501-1792,Jones Apparel Group,AK,1.0,q,,2.0,Glendale,349814.0,2.0,524.0,U,1401703.0
Mxk10668,United States of America,22.0,M,1-048-715-0056,American Financial Group,NJ,8.0,F,M,2.0,Arlington,466843.0,5.0,370.0,O,2042865.0
Izn10669,United States of America,73.0,,1-152-192-5308,RSC Holdings,AZ,,,,5.0,Albuquerque,295174.0,1.0,441.0,O,1128183.0
Rye10670,United States of America,97.0,F,1-729-218-0882,Northrop Grumman,NM,7.0,,M,2.0,St. Catharines,99833.0,1.0,382.0,O,2806790.0
PJI10671,United States of America,4.0,,1-669-137-3153,Navistar International,TN,10.0,L,S,4.0,Columbus,459514.0,3.0,,O,1376620.0
NZT10672,United States of America,43.0,f,1-643-020-7470,Piedmont Natural Gas,VT,6.0,e,M,1.0,Brownsville,,1.0,565.0,O,1753851.0
Tzp10673,Canada,0.0,F,1-846-415-7854,RBS Global,TX,1.0,,U,2.0,Scottsdale,118421.0,0.0,784.0,O,3902623.0
YYC10674,United States of America,20.0,,1-236-050-0499,Children's Place Retail Stores,MA,3.0,,U,4.0,St. Louis,431261.0,1.0,321.0,O,
KVU10675,United States of America,88.0,m,1-168-318-9718,Nash-Finch,TN,9.0,,D,,Knoxville,266065.0,1.0,510.0,O,3195125.0
tdp10676,United States of America,100.0,,1-711-107-9064,Aleris International,DE,4.0,,S,,Regina,138491.0,3.0,,O,1551443.0
OJF10677,Canada,81.0,F,1-513-040-9068,Graphic Packaging Holding,AZ,6.0,,W,0.0,Raleigh,125888.0,0.0,605.0,U,2385003.0
Oij10678,United States of America,31.0,,1-391-163-5523,3M,DE,0.0,T,M,0.0,Hollywood,399369.0,3.0,581.0,,1277355.0
Okg10679,United States of America,54.0,m,1-212-034-5995,Del Monte Foods,CT,2.0,,S,1.0,Lowell,456632.0,2.0,359.0,R,2545601.0
Uxq10680,United States of America,4.0,,1-306-753-8017,Valero Energy,IN,8.0,,W,0.0,Simi Valley,86230.0,4.0,741.0,O,1569151.0
ntz10681,United States of America,45.0,,1-823-215-6486,Amerigroup,WA,8.0,,S,,Sandy,180310.0,1.0,579.0,O,937850.0
IXV10682,Canada,0.0,,1-894-589-0111,Covance,NC,7.0,,W,3.0,Simi Valley,254789.0,1.0,815.0,O,2832973.0
Azf10683,Canada,1.0,m,1-128-563-3489,Coca-Cola,MA,10.0,E,D,0.0,Pueblo,21722.0,3.0,384.0,O,2354556.0
Dkt10684,United States of America,13.0,F,1-391-772-5485,Dollar General,SC,8.0,Q,M,0.0,Salem,385325.0,1.0,486.0,O,2808378.0
PGY10685,Canada,73.0,,1-331-058-2688,Benchmark Electronics,NM,2.0,o,M,5.0,Sudbury,,0.0,680.0,O,3482900.0
Eew10686,United States of America,87.0,,1-983-709-6709,Molson Coors Brewing,CA,4.0,J,S,1.0,Charlottetown,224373.0,4.0,374.0,O,
CQF10687,United States of America,57.0,,1-189-529-9082,Beazer Homes USA,Quebec,1.0,,S,0.0,West Valley,385033.0,2.0,754.0,R,2645217.0
Iuw10688,United States of America,31.0,F,,AmeriCredit,WY,7.0,S,M,2.0,Fresno,152857.0,4.0,396.0,O,696462.0
KVG10689,United States of America,67.0,m,1-217-508-0897,Winn-Dixie Stores,NV,3.0,,D,2.0,El Paso,474898.0,1.0,736.0,U,71100.0
ncr10690,Canada,57.0,,1-395-324-5814,PG&E Corp.,WI,10.0,P,,3.0,Hay River,196896.0,1.0,625.0,O,3563168.0
Oiu10691,United States of America,,F,1-281-182-9210,AnnTaylor Stores,WA,2.0,t,M,1.0,Oceanside,92602.0,1.0,718.0,O,1732845.0
Veo10692,United States of America,19.0,,1-984-968-6365,BMC Software,RI,10.0,,W,1.0,Chicago,252395.0,0.0,636.0,O,61753.0
euj10693,United States of America,91.0,m,1-072-245-7888,Kellogg,WI,4.0,,W,1.0,Riverside,54769.0,1.0,800.0,O,3864531.0
Wyh10694,Canada,44.0,,1-744-563-0007,,VA,7.0,o,M,3.0,Portland,49681.0,,567.0,O,774607.0
Oka10695,United States of America,47.0,F,1-441-189-1047,R.H. Donnelley,MD,8.0,,M,2.0,Chula Vista,417102.0,1.0,318.0,O,3965693.0
nae10696,United States of America,86.0,,1-425-610-7722,VF,OK,7.0,,M,1.0,Hay River,336306.0,4.0,829.0,O,2617902.0
Kij10697,,81.0,,1-313-113-8513,McDonald's,Alberta,2.0,,M,3.0,Warren,244927.0,3.0,355.0,R,2951800.0
KRM10698,United States of America,43.0,,1-853-449-7377,J.M. Smucker,OK,9.0,,D,2.0,Shreveport,152035.0,4.0,307.0,O,695719.0
Exm10699,United States of America,90.0,f,1-039-266-5296,Cisco Systems,TN,8.0,F,M,1.0,Syracuse,289616.0,2.0,460.0,R,1723542.0
Hla10700,United States of America,69.0,,1-262-935-4061,FPL Group,Newfoundland,0.0,,U,5.0,Escondido,270430.0,3.0,665.0,O,2163859.0
htz10701,United States of America,9.0,f,1-852-215-4850,Granite Construction,AR,6.0,F,M,5.0,McAllen,327799.0,4.0,671.0,R,981461.0
LYO10702,United States of America,60.0,M,1-951-631-2877,NCI Building Systems,Ontario,5.0,w,D,4.0,Mesa,274201.0,2.0,784.0,O,368450.0
Fea10703,United States of America,89.0,m,1-486-622-5360,Level 3 Communications,WA,8.0,X,W,5.0,Hollywood,429490.0,4.0,765.0,R,652886.0
yrx10704,,,m,1-681-256-0710,Granite Construction,DC,10.0,,,2.0,Mesa,471840.0,4.0,810.0,R,1160944.0
Pfr10705,United States of America,61.0,f,1-367-832-7143,Big Lots,KY,2.0,,M,2.0,Miami,77378.0,0.0,331.0,O,3104664.0
GNX10706,,18.0,F,,Wells Fargo,Newfoundland,0.0,,U,0.0,Fremont,432869.0,4.0,839.0,O,2049112.0
Djt10707,United States of America,50.0,,1-685-130-0084,Synnex,HI,5.0,,M,4.0,Dawson City,152563.0,5.0,824.0,U,2024417.0
Kzf10708,United States of America,61.0,m,1-589-307-0718,HCA,VT,0.0,,M,5.0,Yellow Knife,278503.0,0.0,555.0,O,1256576.0
Xal10709,United States of America,99.0,f,1-145-623-6121,Johnson Controls,OR,1.0,i,W,1.0,Boise,301318.0,4.0,626.0,O,
JKU10710,Canada,24.0,f,1-566-205-9306,WABCO Holdings,DC,,,S,0.0,Mesa,453493.0,4.0,311.0,O,
Chl10711,United States of America,91.0,,1-062-960-2563,Bob Evans Farms,IN,3.0,a,S,3.0,Jacksonville,242476.0,0.0,,O,3804324.0
RHQ10712,,88.0,m,1-203-571-9392,Capital One Financial,OR,4.0,,U,3.0,Whitehorse,372124.0,1.0,742.0,O,1863409.0
WKD10713,United States of America,21.0,m,1-914-921-4230,Core-Mark Holding,MI,4.0,,M,3.0,Des Moines,187039.0,,694.0,R,108511.0
cik10714,United States of America,100.0,,1-523-831-0382,AbitibiBowater,TN,0.0,,U,2.0,St. Paul,357994.0,5.0,435.0,O,969264.0
tji10715,Canada,51.0,,1-334-487-9213,Raytheon,KY,3.0,O,W,2.0,San Bernardino,,1.0,654.0,O,60014.0
Jrp10716,United States of America,44.0,,1-395-158-2149,Northeast Utilities,VT,0.0,,M,1.0,Brownsville,266012.0,5.0,692.0,O,576906.0
Odm10717,United States of America,38.0,m,1-110-280-6639,Chemtura,MT,10.0,e,D,5.0,Garland,85620.0,2.0,635.0,U,2352148.0
Wxc10718,United States of America,42.0,,1-283-299-0312,Lennar,IA,6.0,,U,4.0,Jersey City,151845.0,1.0,465.0,O,1093757.0
HMK10719,United States of America,36.0,M,1-294-601-5009,Peabody Energy,ID,1.0,B,S,1.0,Huntsville,402959.0,0.0,615.0,R,2672519.0
Oup10720,United States of America,25.0,,,McClatchy,FL,,,M,4.0,Garland,306303.0,1.0,777.0,O,3934330.0
jcq10721,,57.0,,1-015-854-8264,KAR Holdings,DC,8.0,Y,M,,New Orleans,285455.0,,848.0,O,805347.0
RJD10722,United States of America,75.0,f,1-877-809-6666,Cigna,Saskatchewan,3.0,,U,5.0,Independence,437267.0,0.0,363.0,R,2881988.0
Uul10723,Canada,77.0,,1-330-654-9510,Macy's,ND,1.0,E,S,1.0,Baton Rouge,127466.0,2.0,772.0,O,3208641.0
Dks10724,United States of America,45.0,M,1-663-132-8861,General Growth Properties,Prince Edward Island,8.0,,M,2.0,Cleveland,374018.0,1.0,530.0,O,503064.0
MHQ10725,United States of America,15.0,,1-249-953-8341,Sonic Automotive,ID,8.0,,M,1.0,Macon,1468.0,2.0,534.0,O,3195180.0
OZM10726,United States of America,3.0,,,Southwest Gas,AZ,9.0,e,M,2.0,Charlotte,450040.0,2.0,717.0,O,1044054.0
dhc10727,United States of America,14.0,,1-584-645-0903,MeadWestvaco,MD,6.0,Y,M,2.0,Charlottetown,351830.0,3.0,493.0,O,881584.0
Yvf10728,United States of America,12.0,m,1-089-686-7300,Baxter International,WA,9.0,D,M,0.0,Oceanside,365119.0,2.0,789.0,O,1849521.0
Vlb10729,United States of America,23.0,,1-273-877-8284,Pactiv,VT,3.0,f,M,2.0,Santa Fe,239852.0,4.0,440.0,O,3625828.0
nbf10730,United States of America,46.0,,1-727-261-2642,GMAC,TN,10.0,,M,5.0,Rancho Cucamonga,22805.0,0.0,568.0,O,2943929.0
BXH10731,Canada,87.0,,1-931-146-3503,BlueLinx Holdings,MA,0.0,q,U,4.0,Santa Rosa,344647.0,1.0,424.0,O,659284.0
NND10732,United States of America,29.0,,1-148-846-2578,NII Holdings,ME,3.0,,U,2.0,Mesquite,79461.0,3.0,582.0,U,2203511.0
dui10733,United States of America,78.0,f,,Owens & Minor,WV,9.0,,U,0.0,Yellow Knife,481235.0,,821.0,O,1773544.0
pdo10734,United States of America,96.0,F,1-191-710-2437,Alcoa,ME,0.0,T,M,3.0,Philadelphia,72336.0,3.0,763.0,O,2253227.0
sha10735,United States of America,37.0,M,1-844-591-9133,Hexion Specialty Chemicals,NM,9.0,N,M,0.0,Salinas,395245.0,3.0,448.0,O,2139352.0
jpw10736,Canada,,,1-332-992-0161,ConAgra Foods,Manitoba,4.0,U,U,,London,156674.0,3.0,451.0,O,1001997.0
Wpn10737,Canada,25.0,f,1-699-301-7674,MPS Group,AK,4.0,L,M,4.0,Fayetteville,498757.0,1.0,352.0,R,1550816.0
cbk10738,Canada,28.0,F,1-769-310-8210,Precision Castparts,TN,0.0,,M,2.0,Mesa,238026.0,5.0,558.0,O,3843181.0
kcr10739,United States of America,98.0,,1-507-161-2043,News Corp.,GA,4.0,,M,3.0,Fort Worth,139569.0,1.0,330.0,O,
Kha10740,United States of America,83.0,M,,Arkansas Best,WA,7.0,,U,4.0,Ottawa,309433.0,5.0,689.0,R,862766.0
Vgi10741,United States of America,65.0,M,1-353-856-9754,URS,Alberta,6.0,j,U,1.0,Fairbanks,328976.0,1.0,765.0,R,2882674.0
XTJ10742,United States of America,73.0,m,1-106-293-4006,Plexus,WI,8.0,a,U,1.0,Grand Rapids,240436.0,5.0,627.0,O,398997.0
smn10743,United States of America,9.0,F,,Oneok,WA,4.0,P,U,1.0,Newark,108929.0,4.0,490.0,R,2444841.0
ADL10744,United States of America,39.0,,1-924-640-2319,Pacific Life,OH,4.0,,S,3.0,Riverside,369083.0,2.0,533.0,R,335347.0
Lup10745,United States of America,100.0,f,1-181-085-8685,Western Union,Ontario,3.0,,M,2.0,Ottawa,337809.0,,641.0,R,3782643.0
Xua10746,United States of America,2.0,,1-011-738-5208,,Quebec,,,W,2.0,Boston,268059.0,1.0,510.0,O,2285956.0
SLO10747,United States of America,83.0,,1-985-144-7335,US Airways Group,New Brunswick,1.0,v,M,5.0,Tucson,443817.0,0.0,416.0,O,377971.0
dra10748,United States of America,83.0,,1-163-829-7379,NTK Holdings,NC,1.0,V,D,4.0,Charleston,465516.0,4.0,391.0,O,325843.0
mav10749,United States of America,32.0,M,1-396-846-6935,AMR,AK,0.0,,M,5.0,Bellevue,368247.0,5.0,656.0,O,1910979.0
SPR10750,United States of America,,f,1-934-970-1624,,FL,2.0,,U,1.0,Regina,162103.0,,405.0,O,1411715.0
bxj10751,,52.0,m,1-436-305-5414,Continental Airlines,CT,3.0,,W,5.0,Calgary,479067.0,5.0,507.0,O,1049873.0
Btd10752,,85.0,F,1-929-227-9183,Anadarko Petroleum,CO,4.0,,M,5.0,Columbia,216160.0,4.0,445.0,O,1401810.0
XUH10753,United States of America,76.0,f,1-976-545-8805,State Farm Insurance Cos.,HI,7.0,P,,2.0,Peoria,301138.0,0.0,669.0,O,2971933.0
nja10754,Canada,59.0,f,1-396-905-1794,Paychex,Nova Scotia,6.0,v,D,1.0,Jackson,237470.0,5.0,483.0,R,2539385.0
YBW10755,United States of America,99.0,,1-910-772-9656,Community Health Systems,DC,2.0,,S,0.0,Hayward,175033.0,2.0,486.0,O,2797149.0
ojr10756,United States of America,32.0,,1-807-561-3794,Merck,PA,5.0,,U,4.0,Winston-Salem,130402.0,4.0,415.0,R,
Jxc10757,,67.0,,1-375-227-4309,Dollar General,SC,1.0,,S,3.0,Halifax,47190.0,0.0,577.0,R,3813587.0
HHQ10758,United States of America,6.0,,1-149-645-1017,Hudson City Bancorp,CO,0.0,X,M,2.0,Whitehorse,344616.0,0.0,601.0,R,2954169.0
XNO10759,United States of America,22.0,m,1-192-640-6430,Darden Restaurants,NV,10.0,,S,3.0,Montreal,186412.0,5.0,504.0,O,1193300.0
Kjn10760,United States of America,21.0,f,1-594-840-8081,Murphy Oil,LA,8.0,M,M,2.0,Lansing,113792.0,3.0,413.0,O,574347.0
Vqk10761,United States of America,87.0,,1-163-124-0211,Jones Apparel Group,SD,6.0,,D,5.0,Independence,289307.0,0.0,778.0,R,3744118.0
XZB10762,United States of America,96.0,,1-943-519-0717,Marriott International,ND,1.0,C,,1.0,Chicago,6882.0,5.0,308.0,O,3583201.0
ldv10763,United States of America,3.0,m,,WGL Holdings,ID,0.0,,,5.0,Charlotte,311727.0,2.0,446.0,U,2748619.0
Ili10764,Canada,88.0,F,1-060-784-9249,Praxair,WY,6.0,,U,1.0,Tucson,494245.0,0.0,398.0,R,2383008.0
syu10765,United States of America,18.0,,1-502-155-7767,Briggs & Stratton,AK,5.0,,D,2.0,Idaho Falls,298683.0,5.0,695.0,O,
Xac10766,Canada,67.0,,,Capital One Financial,NM,8.0,,M,2.0,Los Angeles,419170.0,3.0,806.0,O,2137214.0
Cti10767,Canada,51.0,,1-782-212-0077,A. Schulman,ND,6.0,,S,4.0,Glendale,348664.0,3.0,340.0,O,1031354.0
Nzr10768,United States of America,48.0,,1-054-375-4644,RPM International,ID,3.0,,S,2.0,Oshawa,427181.0,5.0,678.0,U,499467.0
Mtw10769,Canada,5.0,,1-471-294-4279,,UT,5.0,,W,3.0,Tucson,474270.0,4.0,359.0,O,3514240.0
phx10770,United States of America,44.0,,1-084-800-8751,First Data,MT,7.0,A,D,3.0,Vancouver,88560.0,4.0,501.0,O,1876487.0
Vmy10771,United States of America,15.0,,1-275-225-1907,Domtar,MD,9.0,I,U,4.0,Norfolk,457134.0,3.0,460.0,O,1952058.0
Xsi10772,United States of America,89.0,,1-486-197-6241,Applied Materials,CT,10.0,D,U,1.0,Oklahoma City,6358.0,3.0,728.0,O,909405.0
uxr10773,Canada,50.0,,1-057-356-3119,Kansas City Southern,SD,10.0,B,S,2.0,Iqaluit,418302.0,2.0,659.0,,
Mxr10774,Canada,22.0,F,1-351-634-7023,AptarGroup,CO,2.0,v,S,3.0,Lansing,139285.0,1.0,411.0,O,3700638.0
Cvf10775,United States of America,28.0,,1-858-200-2319,CC Media Holdings,HI,6.0,,M,3.0,Lancaster,292021.0,1.0,369.0,O,1306319.0
Suy10776,United States of America,46.0,,,Interstate Bakeries,TN,6.0,d,,,Aurora,210830.0,0.0,394.0,U,150233.0
GLY10777,United States of America,36.0,,1-273-760-4510,Levi Strauss,WI,3.0,K,S,1.0,Lancaster,109434.0,,339.0,O,
Ape10778,United States of America,50.0,m,1-472-941-5670,Merck,UT,10.0,K,S,4.0,St. Catharines,12476.0,2.0,547.0,U,3155265.0
vpq10779,United States of America,16.0,F,1-449-416-2015,Vought Aircraft Industries,Alberta,9.0,q,W,2.0,Warren,84193.0,3.0,702.0,R,2143598.0
pxg10780,United States of America,,,1-628-488-5001,Apache,NJ,1.0,,S,4.0,Huntington Beach,326571.0,1.0,679.0,O,1675682.0
Qyp10781,United States of America,54.0,,1-697-392-7320,PerkinElmer,MT,8.0,,D,1.0,Winston-Salem,134879.0,4.0,618.0,O,1032754.0
Fyu10782,United States of America,8.0,,1-231-031-8002,Comcast,VA,7.0,,U,4.0,Columbus,238275.0,4.0,727.0,O,3097622.0
Vbp10783,United States of America,,,1-111-043-1212,Hexion Specialty Chemicals,IA,,k,M,5.0,Norfolk,,0.0,406.0,U,499178.0
Gld10784,United States of America,59.0,,1-975-997-5812,,DE,1.0,,U,5.0,London,78862.0,4.0,302.0,O,3254375.0
kbn10785,Canada,53.0,,1-996-419-5614,,NY,4.0,q,S,0.0,Hilo,13674.0,4.0,818.0,R,1919672.0
XZA10786,United States of America,78.0,,1-116-549-2473,Humana,Saskatchewan,10.0,J,M,0.0,Baltimore,,5.0,359.0,O,642522.0
CXS10787,United States of America,65.0,,,Donaldson,FL,9.0,F,M,2.0,Rockford,353310.0,4.0,610.0,O,1676788.0
jrr10788,United States of America,12.0,,1-440-004-1195,TECO Energy,MN,2.0,,,5.0,Oshawa,218161.0,5.0,526.0,O,3923020.0
yiv10789,United States of America,49.0,f,1-300-448-6758,Stanley Works,PA,2.0,I,S,3.0,Vancouver,319643.0,0.0,521.0,U,3517029.0
Fnx10790,United States of America,57.0,M,1-141-705-9606,Roper Industries,MO,9.0,J,M,1.0,Scottsdale,496302.0,0.0,586.0,,2118554.0
Axv10791,Canada,10.0,f,1-320-963-5571,Fortune Brands,IL,6.0,,M,1.0,Madison,394626.0,3.0,433.0,O,757375.0
