AgencyID,Age,Country,Phone,NetWorth,MiddleInitial,OwnOrRentFlag,Employer,NumberChildren,NumberCreditCards,City,PostalCode,State,Income,NumberCars,MaritalStatus,CreditRating
lyz14071,0.0,United States of America,1-557-201-6341,1300177.0,,O,SPX,4.0,6.0,Oklahoma City,Bnmpsurkbe,SC,449649.0,2.0,U,829.0
syb14072,,United States of America,1-625-773-7076,1345813.0,A,O,Gilead Sciences,1.0,,Vancouver,ppabxbcadogg,NJ,68924.0,5.0,M,842.0
Ivn14073,48.0,United States of America,1-889-470-5986,3342615.0,d,O,,4.0,5.0,Lansing,Wslbp,TX,215115.0,,U,486.0
Oaq14074,39.0,United States of America,1-420-732-1453,2363788.0,,O,Crosstex Energy,5.0,1.0,Amarillo,cwzqhg,Prince Edward Island,24629.0,0.0,M,
tvt14075,14.0,Canada,1-467-639-2868,281516.0,,O,Molex,2.0,,Oceanside,edcbsxchrxba,PA,362493.0,5.0,U,621.0
Eiv14076,43.0,United States of America,1-684-490-9329,3155454.0,,O,UAL,1.0,5.0,Brownsville,ELFYJQF,WA,17505.0,3.0,M,480.0
Loi14077,44.0,United States of America,1-155-377-3959,,w,R,AbitibiBowater,4.0,,Norfolk,Fsrvbnbuk,FL,214408.0,1.0,M,341.0
KDF14078,27.0,United States of America,1-810-184-4795,3539888.0,,R,RPM International,3.0,9.0,Toledo,Zcmkjniabym,IN,,5.0,,
PDM14079,11.0,United States of America,1-744-550-4205,36275.0,,O,BearingPoint,2.0,9.0,Toronto,Oskxkggm,WY,424208.0,5.0,M,340.0
Lvd14080,,United States of America,1-818-958-8263,3686605.0,f,O,Sanmina-SCI,2.0,2.0,Lansing,Gzslvspyvf,Prince Edward Island,33285.0,5.0,M,751.0
IGW14081,7.0,Canada,1-544-801-4049,3912850.0,N,O,Alliance One International,4.0,5.0,Amarillo,LFYUXHIJPQWL,DC,321975.0,4.0,M,809.0
Llu14082,99.0,Canada,1-174-730-1026,409804.0,,R,Owens & Minor,1.0,5.0,Bridgeport,acnov,UT,495204.0,3.0,S,843.0
Xyk14083,6.0,,1-618-285-0117,3202073.0,X,R,Procter & Gamble,5.0,7.0,Eugene,Tgrvdibhg,CT,170452.0,4.0,S,393.0
Ndz14084,15.0,United States of America,1-817-877-1510,3857000.0,H,U,HealthSpring,5.0,5.0,Topeka,XZSMM,NY,15155.0,2.0,M,589.0
fud14085,60.0,Canada,1-567-050-9859,3595017.0,,O,Progress Energy,3.0,6.0,Fargo,Quiaxucs,RI,329977.0,5.0,U,528.0
jgd14086,4.0,United States of America,1-099-805-6613,812543.0,,U,Varian Medical Systems,2.0,8.0,Tacoma,RTIBKZDT,Saskatchewan,328569.0,2.0,D,783.0
Jhu14087,14.0,United States of America,1-439-684-1514,1871789.0,,O,Illinois Tool Works,1.0,6.0,El Paso,dijmv,WV,315713.0,1.0,D,565.0
Rut14088,14.0,United States of America,,896162.0,,R,Consol Energy,5.0,5.0,Moreno Valley,,DE,65430.0,3.0,S,609.0
nub14089,99.0,United States of America,1-874-856-4318,1219898.0,u,R,UnitedHealth Group,3.0,5.0,Casper,Afqbrqtnv,Nova Scotia,196149.0,5.0,S,664.0
oah14090,25.0,United States of America,1-570-494-2931,1155592.0,,O,Men's Wearhouse,4.0,8.0,Milwaukee,YAJUL,TX,,4.0,U,
wnh14091,26.0,United States of America,1-887-042-1623,227361.0,,,Iasis Healthcare,5.0,9.0,Bellevue,FQRZKA,IN,371853.0,5.0,S,348.0
Ega14092,76.0,United States of America,1-377-777-0896,1861642.0,,O,Winn-Dixie Stores,1.0,7.0,Peoria,AUVPRWNV,OK,489339.0,4.0,,482.0
KKZ14093,55.0,United States of America,1-603-456-2525,1032498.0,,O,RSC Holdings,2.0,3.0,Newark,Aywmdujflc,GA,304918.0,5.0,U,397.0
ZGU14094,71.0,,1-119-560-2780,3752188.0,B,O,,0.0,,Simi Valley,Ytauybhuw,IN,159273.0,2.0,W,624.0
Vqx14095,20.0,United States of America,1-844-474-9630,2857758.0,o,O,Texas Instruments,0.0,6.0,Overland Park,pblybsd,SD,31843.0,0.0,U,561.0
Fnf14096,35.0,United States of America,1-971-976-9476,,U,O,Cimarex Energy,0.0,9.0,Hilo,ajiolaok,NH,240799.0,5.0,U,732.0
Oak14097,21.0,United States of America,1-104-261-5631,1405527.0,z,O,Pulte Homes,4.0,4.0,Mobile,,ID,431328.0,4.0,M,740.0
Tot14098,99.0,United States of America,1-343-706-6211,199612.0,V,R,Spartan Stores,0.0,3.0,New York,Jzcsuglrjr,RI,450832.0,0.0,S,819.0
rhh14099,70.0,United States of America,1-935-982-9438,1172645.0,u,R,Northern Trust Corp.,2.0,9.0,Simi Valley,ryxngphzqu,VA,131821.0,3.0,U,513.0
HQT14100,53.0,Canada,1-006-285-0736,3969954.0,,O,Sonoco Products,0.0,10.0,Fort Wayne,vmeivtflenf,ND,,4.0,U,634.0
FPZ14101,96.0,United States of America,1-351-357-1755,973831.0,,O,3M,,9.0,Sacramento,kttfajkq,WI,267765.0,1.0,S,301.0
Gnp14102,14.0,United States of America,1-779-874-4039,1844096.0,,R,FMC,1.0,0.0,Regina,iidgqqqwmf,Manitoba,480035.0,,U,756.0
FYU14103,53.0,United States of America,1-698-527-3235,2577362.0,,R,CenturyTel,4.0,10.0,Kansas City,Oytxa,NE,77461.0,3.0,M,763.0
Ojb14104,32.0,,1-970-545-6577,,G,U,Centene,2.0,7.0,Philadelphia,gmsoiqaz,SC,422123.0,1.0,M,342.0
Wxc14105,,United States of America,1-109-567-0866,3195888.0,,O,R.R. Donnelley & Sons,5.0,4.0,Milwaukee,Rwxlvgw,AK,128619.0,2.0,U,308.0
Peg14106,28.0,United States of America,1-777-035-1753,1078699.0,h,O,Dun & Bradstreet,3.0,4.0,Hull,MPPLQ,Quebec,17787.0,4.0,W,763.0
vjz14107,61.0,United States of America,1-015-324-9370,1886268.0,,O,Kla-Tencor,2.0,,Raleigh,PMQLGXFR,ID,154482.0,3.0,D,382.0
luk14108,75.0,United States of America,1-206-183-7770,299452.0,,O,Dollar Tree,2.0,1.0,Indianapolis,Nonus,AL,61643.0,0.0,W,450.0
Aks14109,24.0,United States of America,,2365844.0,G,U,AutoNation,5.0,1.0,Sunnyvale,Kklbript,HI,58462.0,4.0,M,697.0
Zyj14110,77.0,United States of America,1-247-194-6140,764357.0,,O,Leap Wireless International,5.0,9.0,Reno,Mgmbbv,SC,128265.0,4.0,,575.0
Udh14111,9.0,United States of America,1-744-650-2982,1919220.0,N,O,First Horizon National Corp.,2.0,8.0,Sherbrooke,JKIRHHMULP,WA,269886.0,2.0,M,347.0
Ggx14112,63.0,United States of America,1-085-883-4819,1028944.0,,O,Stryker,1.0,1.0,Seattle,TNCINLEKOK,Alberta,60295.0,0.0,,742.0
NWU14113,90.0,United States of America,1-896-914-4339,1313564.0,H,O,Sunoco,1.0,5.0,Richmond,Tzibna,OH,459560.0,4.0,S,764.0
KOZ14114,59.0,Canada,1-590-263-4915,2060107.0,,O,Time Warner,5.0,4.0,Glendale,FHTJMW,CT,238318.0,4.0,M,622.0
Ohf14115,62.0,United States of America,,3085727.0,,O,PNC Financial Services Group,3.0,10.0,Raleigh,vssnybb,CA,304853.0,0.0,U,671.0
Yvg14116,38.0,Canada,1-676-021-9338,1473233.0,o,O,Tyson Foods,1.0,5.0,Saint John,,OR,335885.0,2.0,M,450.0
wic14117,62.0,United States of America,1-845-850-4066,3710866.0,,O,Jack in the Box,,3.0,Hay River,UGGPQO,AZ,301414.0,3.0,D,544.0
fan14118,,United States of America,1-617-031-7441,2172013.0,,O,Joy Global,5.0,9.0,Winston-Salem,fallhfovfb,WA,432069.0,1.0,M,753.0
WES14119,72.0,Canada,1-597-679-3971,3377971.0,Y,O,TIAA-CREF,5.0,8.0,Sydney,BIYOQHFGI,HI,380411.0,0.0,U,451.0
Nzi14120,58.0,United States of America,1-282-940-3562,,,O,,3.0,2.0,Louisville,Oviclipugc,MI,38601.0,4.0,D,417.0
Smp14121,48.0,United States of America,,3924886.0,Y,O,Packaging Corp. of America,0.0,4.0,Oceanside,hgweu,AZ,132652.0,4.0,W,376.0
Joc14122,30.0,United States of America,1-577-627-8472,3275251.0,b,O,Hanesbrands,3.0,4.0,Fargo,EFVCYMXDLKOM,Newfoundland,323607.0,1.0,M,
Qoc14123,26.0,United States of America,1-260-488-7646,639853.0,,O,,3.0,4.0,Fargo,ssjmqe,MI,256693.0,4.0,U,764.0
Ioy14124,42.0,United States of America,1-060-659-0115,3969200.0,,O,Blockbuster,4.0,6.0,Cheyenne,lvvfpsbka,WA,23932.0,0.0,U,442.0
FJL14125,42.0,United States of America,1-994-497-8231,3285925.0,I,O,Beacon Roofing Supply,3.0,1.0,Denver,jtsdihwuyzhn,MO,187406.0,0.0,M,803.0
Iej14126,14.0,United States of America,1-245-949-7744,390891.0,s,O,Snap-On,1.0,4.0,Lewiston,Uqvyti,MT,286454.0,0.0,M,470.0
ykj14127,36.0,United States of America,1-245-339-4518,1841018.0,T,O,Ferrellgas Partners,4.0,8.0,Indianapolis,fecmevgi,IL,33208.0,2.0,M,591.0
Auc14128,47.0,United States of America,1-957-734-7592,1413338.0,,O,Charter Communications,,3.0,Livonia,,Prince Edward Island,337948.0,5.0,S,768.0
Ltd14129,,United States of America,,1333361.0,,R,MetLife,0.0,1.0,Little Rock,Ckfbhq,SC,367824.0,5.0,D,708.0
Mtt14130,,United States of America,1-213-933-1501,,,O,Huntsman,1.0,0.0,Worcester,AWTMAPYAJIC,Newfoundland,390004.0,1.0,D,777.0
bjk14131,56.0,United States of America,1-341-236-6023,2263475.0,k,R,CC Media Holdings,3.0,8.0,San Diego,wkqyvbrrxnhu,OH,361776.0,2.0,M,641.0
gnf14132,42.0,United States of America,1-650-026-7737,2477765.0,q,O,Johnson & Johnson,1.0,9.0,Worcester,Npiqzwxob,MT,149153.0,3.0,M,565.0
Qjm14133,18.0,United States of America,,,,O,FM Global,0.0,7.0,Boise,dqwlh,AK,24093.0,2.0,D,397.0
Pxa14134,52.0,United States of America,1-480-383-8807,1434758.0,,O,Exide Technologies,5.0,6.0,Colorado Springs,egenmncs,NC,161923.0,4.0,W,538.0
BMM14135,11.0,Canada,1-949-886-5971,2973996.0,,O,CarMax,,2.0,Inglewood,MRKDWYJD,NC,322096.0,0.0,M,642.0
Alj14136,35.0,United States of America,1-969-637-0084,3773204.0,V,O,Pfizer,,8.0,Fayetteville,Rjmvu,SD,,0.0,S,778.0
mjo14137,100.0,Canada,1-653-400-1492,2415923.0,K,U,Michael Foods,2.0,6.0,Irvine,PQMHJQPVJ,IA,,3.0,U,679.0
Vpu14138,98.0,United States of America,1-260-412-3655,947543.0,B,R,Noble Energy,3.0,10.0,Philadelphia,Blokejpyvmxz,Saskatchewan,442339.0,1.0,D,767.0
Izq14139,48.0,United States of America,1-021-982-9151,1966217.0,,U,Biogen Idec,0.0,6.0,Sacramento,EISFDJIBNH,NY,92933.0,3.0,S,395.0
Nff14140,75.0,,1-530-997-6158,2541538.0,,O,URS,0.0,3.0,Toronto,nivhxc,Quebec,175350.0,1.0,D,790.0
Xnx14141,35.0,United States of America,1-005-648-0748,1072231.0,k,O,Nalco Holding,1.0,5.0,Hartford,Rvueiijn,MA,383925.0,2.0,U,786.0
ANS14142,20.0,United States of America,1-603-645-5490,1692318.0,,R,Airtran Holdings,3.0,0.0,Salinas,tvqwjvbpxv,SC,280817.0,2.0,M,451.0
Tqq14143,97.0,Canada,,3041568.0,y,O,Westar Energy,3.0,2.0,Anaheim,Ddkesvdub,LA,220.0,1.0,W,584.0
hnw14144,97.0,United States of America,1-240-515-1059,1624471.0,a,R,Edison International,3.0,0.0,Flint,,IN,21134.0,1.0,M,548.0
DWU14145,95.0,United States of America,1-211-080-4392,,i,O,CSX,2.0,1.0,Durham,CUCRE,WI,262332.0,4.0,,372.0
ave14146,2.0,United States of America,1-800-031-4588,1052293.0,G,O,Prudential Financial,3.0,4.0,Lubbock,jdbdhg,New Brunswick,498706.0,2.0,M,331.0
Xki14147,45.0,United States of America,1-448-505-2155,616825.0,d,O,Spectrum Brands,4.0,2.0,Garland,Auhqmnc,MT,156503.0,2.0,W,777.0
Bok14148,86.0,United States of America,1-702-679-7275,1998704.0,,O,Apollo Group,2.0,8.0,Salinas,Kguniqwnq,ND,195780.0,3.0,U,649.0
Ipq14149,95.0,Canada,1-434-705-3876,557646.0,c,O,Targa Resources,2.0,8.0,Vallejo,kbtrchx,TN,270793.0,4.0,M,343.0
kfz14150,31.0,United States of America,1-371-598-4003,1317280.0,U,O,Cephalon,,10.0,Jackson,Uzbsqkoi,UT,37636.0,5.0,S,613.0
Weq14151,36.0,United States of America,,1223790.0,,O,Itron,0.0,2.0,Charlotte,fynjggmihg,OR,192118.0,,M,341.0
UZK14152,72.0,,1-382-426-5222,900737.0,r,O,Acuity Brands,4.0,,Tucson,Sapzbiicfrn,SD,109648.0,1.0,U,777.0
BXG14153,16.0,United States of America,1-369-029-3774,3568897.0,,O,Nalco Holding,1.0,0.0,Berkeley,Dqvfeqozcpgv,CT,,3.0,W,434.0
Tcs14154,49.0,United States of America,1-957-427-7232,185453.0,,O,Consolidated Edison,2.0,10.0,Anchorage,wuhizjohbzj,TN,113453.0,,U,348.0
JUL14155,,United States of America,1-591-405-8493,1418830.0,,R,Covance,3.0,4.0,Lancaster,,HI,469141.0,4.0,U,720.0
Rvx14156,51.0,United States of America,1-072-724-9136,3468326.0,z,O,Ball,2.0,6.0,Allentown,Ztsbbvhshnid,Newfoundland,471784.0,1.0,U,561.0
SHD14157,64.0,United States of America,1-052-808-5260,2463251.0,,O,CBS,3.0,2.0,McAllen,FTPNLNKXG,OH,475364.0,3.0,W,547.0
Nax14158,24.0,Canada,1-673-046-8498,2378661.0,l,O,Arch Coal,4.0,5.0,Glendale,Etyrinfjpr,NV,242308.0,3.0,U,345.0
VVF14159,68.0,United States of America,1-420-469-0723,3880240.0,a,O,Navistar International,0.0,5.0,Little Rock,IBSIMSVQ,TN,374874.0,1.0,D,495.0
ASE14160,36.0,United States of America,1-732-213-8449,2358187.0,,O,Chevron,4.0,8.0,Fort Worth,Jswtbar,IL,19483.0,5.0,U,366.0
Tqi14161,23.0,United States of America,1-912-657-2015,1574690.0,d,U,VWR Funding,4.0,4.0,Paterson,MOAQJ,RI,373805.0,3.0,U,564.0
ZID14162,87.0,United States of America,1-315-430-3809,3497837.0,,R,Kindred Healthcare,5.0,1.0,Edmonton,AMUANKGBRRZO,Saskatchewan,478489.0,1.0,D,
nki14163,77.0,Canada,1-563-935-0116,3496962.0,,O,Lennox International,4.0,1.0,Lexington,SAOUD,AL,35061.0,5.0,M,597.0
Sjo14164,90.0,,1-865-960-1836,1021762.0,F,O,Mutual Life Insurance,2.0,6.0,Calgary,WEWOZ,KS,315463.0,0.0,M,651.0
Eyb14165,29.0,Canada,,1255970.0,,R,Newfield Exploration,3.0,10.0,Chandler,Zgyecgnnbpmi,NM,204678.0,5.0,U,650.0
Jku14166,92.0,United States of America,1-939-805-4959,256534.0,T,O,MeadWestvaco,2.0,3.0,Independence,OQDRHYE,NY,69237.0,5.0,,434.0
Pnv14167,20.0,United States of America,1-559-250-7287,1940841.0,Q,O,Systemax,5.0,5.0,Pembroke Pines,Cknjuw,MS,,2.0,M,718.0
Mkr14168,97.0,United States of America,1-284-865-6946,1688750.0,,R,Ingram Micro,4.0,1.0,Tucson,Vagrrrrjvvr,Prince Edward Island,258401.0,,M,653.0
HVK14169,89.0,United States of America,1-751-676-8648,3564379.0,,O,RPM International,5.0,6.0,Miami,Llpto,AR,245949.0,1.0,M,451.0
Ues14170,66.0,Canada,1-233-578-3884,288581.0,,U,Dollar Tree,3.0,10.0,Memphis,Bxtlsh,NH,452063.0,0.0,,474.0
PZR14171,23.0,United States of America,1-486-451-9219,39155.0,D,O,Eli Lilly,2.0,0.0,Moreno Valley,onlljnjksnaj,MA,388929.0,5.0,U,639.0
Mpa14172,68.0,United States of America,1-164-320-0476,356125.0,,O,LifePoint Hospitals,4.0,8.0,Irvine,Ttbxulroobnd,ID,354421.0,,M,685.0
Txx14173,39.0,United States of America,1-288-712-8602,1154201.0,,O,Constellation Energy,3.0,9.0,Salt Lake City,,SC,377631.0,2.0,S,649.0
Vsq14174,59.0,Canada,1-325-824-9671,3464091.0,,U,ManTech International,3.0,5.0,Jersey City,nkbgzywh,LA,198260.0,1.0,M,531.0
zis14175,84.0,United States of America,1-602-111-3672,2912440.0,d,U,CommScope,4.0,6.0,Chandler,NBQWHANET,DE,160026.0,5.0,W,838.0
Sdf14176,32.0,United States of America,1-727-193-3984,1832149.0,D,U,Expedia,2.0,4.0,Lewiston,JGFXCZTGXA,Saskatchewan,253863.0,2.0,W,596.0
ANE14177,90.0,United States of America,1-638-470-9765,2860424.0,D,O,Southwest Gas,0.0,3.0,Charlotte,qwsvitg,WY,495574.0,3.0,M,
Ayc14178,93.0,United States of America,1-828-090-4159,158334.0,Y,R,Biomet,5.0,3.0,Albuquerque,yhxanzb,NJ,147928.0,3.0,W,795.0
FFL14179,56.0,Canada,1-525-921-3253,2391666.0,x,R,Applied Industrial Tech,4.0,10.0,Vancouver,,TX,300862.0,5.0,U,447.0
YKJ14180,77.0,Canada,1-605-084-1644,827138.0,,R,,0.0,8.0,Naperville,ijelnbbb,TX,432840.0,2.0,M,460.0
AQM14181,62.0,Canada,1-057-528-9684,3180451.0,,U,Anixter International,3.0,1.0,Lexington,Qwtyifg,VT,276239.0,1.0,U,837.0
Zcc14182,54.0,United States of America,1-642-523-7136,2034019.0,M,,Benchmark Electronics,2.0,,Charleston,hcuhm,MO,,0.0,,546.0
Iga14183,47.0,United States of America,1-113-597-7777,,,R,Ford Motor,3.0,6.0,Buffalo,Oespguc,RI,342416.0,5.0,U,542.0
Zzi14184,100.0,United States of America,1-964-360-5012,3932513.0,H,O,Halliburton,1.0,7.0,Cedar Rapids,usaqz,GA,,0.0,D,717.0
Kgu14185,,United States of America,1-766-008-8296,47742.0,M,O,FreeportMcMoRan Copper & Gold,,6.0,Sydney,mdncddxuw,OK,50135.0,2.0,M,523.0
xhe14186,12.0,Canada,1-249-796-3368,861502.0,J,O,Annaly Capital Management,0.0,2.0,Columbia,Pouwemythfx,KS,481814.0,1.0,M,625.0
Duu14187,93.0,United States of America,1-922-758-6085,3949136.0,d,R,Graham Packaging,3.0,4.0,Albuquerque,Aszncceqzig,MS,450582.0,3.0,M,687.0
VHD14188,,United States of America,1-303-530-2243,1109813.0,V,,Metals USA Holdings,3.0,2.0,Windsor,Vrtirnbgpl,TX,5303.0,2.0,M,759.0
Qkf14189,30.0,United States of America,1-569-869-5904,3125796.0,,O,U.S. Bancorp,3.0,4.0,Frederick,Ftcyvink,New Brunswick,371076.0,0.0,U,666.0
jvb14190,87.0,,,88835.0,,O,Computer Sciences,0.0,3.0,Knoxville,ATLEOX,VA,213149.0,1.0,M,300.0
bzs14191,74.0,Canada,1-002-687-3335,37220.0,,O,PPL,4.0,1.0,Las Vegas,Swryqckdhqo,MT,121682.0,1.0,U,487.0
jvk14192,21.0,United States of America,1-797-200-6406,1740592.0,n,O,Mattel,1.0,10.0,Montgomery,CUFUZMYB,KY,400033.0,0.0,S,336.0
Kdu14193,,United States of America,1-863-418-5969,449787.0,F,O,Southwest Airlines,5.0,7.0,Louisville,hpyvacrx,ND,383276.0,1.0,D,476.0
Gxh14194,99.0,United States of America,1-369-827-0324,3626042.0,,O,Cigna,2.0,6.0,Garland,pduktozpeb,LA,59413.0,1.0,S,
asa14195,14.0,Canada,1-964-808-2199,1796405.0,g,O,Warnaco Group,4.0,1.0,Thousand Oaks,QEQREVCOAHW,LA,495880.0,0.0,M,637.0
QZR14196,46.0,United States of America,1-455-805-5083,2434780.0,,R,Unisys,4.0,10.0,Las Cruces,Ccbtkgdllwj,MS,77282.0,0.0,S,538.0
Mgb14197,99.0,United States of America,1-328-430-9726,1859130.0,o,R,Viacom,4.0,9.0,Windsor,Hcvntln,CO,392776.0,3.0,,
Ddc14198,93.0,,1-612-934-1844,654196.0,,O,Computer Sciences,0.0,4.0,Billings,iqpiukuccxle,WV,315141.0,5.0,S,829.0
UQS14199,87.0,United States of America,1-712-666-2181,1787225.0,N,O,Sonic Automotive,5.0,8.0,Austin,POSXTRTRLJKH,MO,236459.0,0.0,U,778.0
ODS14200,,United States of America,1-823-572-0556,221227.0,,O,Hudson City Bancorp,4.0,0.0,Great Falls,zfgxjvc,UT,494597.0,2.0,U,465.0
frq14201,71.0,United States of America,1-426-545-3970,2940814.0,O,O,Gap,5.0,7.0,Nashville,EMIUBAXSOI,KY,367053.0,4.0,M,553.0
cue14202,41.0,United States of America,1-962-903-0202,3312932.0,,O,,3.0,3.0,Seattle,WJWNE,IA,204320.0,3.0,U,460.0
jxv14203,74.0,United States of America,1-592-626-8024,3964795.0,t,O,WGL Holdings,0.0,0.0,Dallas,Jqqchxesvpyz,ME,16936.0,3.0,U,517.0
Lkt14204,83.0,United States of America,1-387-767-4138,1460314.0,,R,Liberty Mutual Insurance Group,5.0,1.0,Warren,Zvwyfgumshy,PA,244117.0,0.0,M,744.0
Ooe14205,15.0,United States of America,1-210-338-0396,2310096.0,Z,O,Retail Ventures,0.0,6.0,Chula Vista,Sutxhkww,Nova Scotia,378435.0,0.0,U,564.0
Rxl14206,38.0,Canada,1-698-366-0032,3072118.0,j,O,Duane Reade Holdings,,6.0,Wilmington,Ncirtypeq,OR,226966.0,4.0,M,407.0
wtt14207,59.0,Canada,1-365-471-9350,529525.0,,O,Autoliv,0.0,2.0,Saint John,dnnxakpm,OK,250761.0,2.0,M,368.0
Eez14208,14.0,Canada,1-850-946-5437,1058953.0,,O,Hub Group,4.0,3.0,Milwaukee,Tsnwujtvpz,AL,286579.0,3.0,M,696.0
MPG14209,15.0,Canada,1-669-931-7303,3211842.0,,O,MeadWestvaco,3.0,6.0,Jersey City,Gbqwys,LA,293423.0,5.0,M,571.0
Ndu14210,36.0,Canada,1-013-662-9950,2777645.0,T,R,Discover Financial Services,0.0,1.0,Fairbanks,ghbzqchqzs,NM,328571.0,4.0,D,673.0
moi14211,91.0,Canada,1-221-083-6199,2592667.0,,O,Energy Future Holdings,2.0,8.0,Hialeah,Tioorqhly,VT,4388.0,2.0,M,
Azo14212,41.0,United States of America,1-500-358-3744,93014.0,,O,Dole Food,1.0,3.0,Idaho Falls,imbpqkb,AR,320649.0,4.0,U,302.0
zvv14213,95.0,United States of America,1-966-813-9095,2161260.0,Q,O,Fluor,5.0,3.0,Carrollton,Twfobm,WI,,1.0,M,493.0
Mjm14214,87.0,Canada,1-412-906-6379,516513.0,,O,Buildings Materials Corp.,4.0,0.0,Durham,Qiljttoejqmv,CO,382520.0,4.0,S,346.0
Mjg14215,64.0,Canada,1-395-107-0050,3322554.0,,O,Supervalu,2.0,3.0,Pasadena,Retjehwwtmaw,OH,166669.0,4.0,,348.0
Kal14216,27.0,United States of America,1-899-412-2095,1845124.0,,O,Wendy's/Arby's Group,1.0,10.0,Idaho Falls,Cxrmjhjak,NJ,398815.0,2.0,U,359.0
Epx14217,87.0,Canada,1-109-317-1324,1726735.0,x,O,Teledyne Technologies,3.0,0.0,Oceanside,MJTXQV,Nova Scotia,332747.0,0.0,D,763.0
Eio14218,73.0,United States of America,1-536-517-5996,61200.0,,O,Health Net,2.0,10.0,Colorado Springs,Mjgwyrotvwfc,WY,319115.0,5.0,M,558.0
Jjj14219,19.0,Canada,1-693-597-8444,1983697.0,,U,US Oncology Holdings,5.0,1.0,Garland,gfvdihkqxy,SC,298080.0,1.0,S,536.0
YUB14220,40.0,Canada,1-709-777-1118,2769292.0,,O,Plexus,3.0,1.0,Washington,Whixwgjew,MN,48712.0,2.0,,314.0
ehj14221,18.0,United States of America,1-924-883-3692,3035246.0,w,O,Illinois Tool Works,1.0,2.0,St. Louis,IXMDJS,NC,299249.0,,M,379.0
yys14222,75.0,Canada,1-977-925-6424,1832820.0,,R,PolyOne,4.0,8.0,Manchester,pdhgouaezpcq,NE,64590.0,1.0,U,578.0
exq14223,72.0,Canada,1-135-376-8167,1737584.0,A,R,Universal,3.0,2.0,Hialeah,CVTFDRPH,WI,275890.0,4.0,M,734.0
DMV14224,14.0,United States of America,1-122-810-8888,194157.0,,O,National Semiconductor,4.0,1.0,Salt Lake City,NVPJQX,Quebec,497839.0,1.0,,621.0
NUD14225,9.0,Canada,1-473-339-7117,124372.0,E,R,PHH,3.0,8.0,Boston,vbhlnyheoox,Saskatchewan,84024.0,0.0,S,678.0
Tio14226,64.0,United States of America,1-811-842-3532,1217113.0,,O,Ashland,0.0,4.0,Seattle,Lhloj,NJ,441717.0,3.0,M,393.0
kxb14227,43.0,United States of America,1-903-780-6290,2332247.0,,,Bank of New York Mellon Corp.,0.0,1.0,Toledo,Kconindx,SC,163710.0,0.0,M,335.0
Svq14228,95.0,Canada,1-266-050-6191,322854.0,,O,Devon Energy,1.0,6.0,Fairbanks,Ytjgrfd,NM,139376.0,2.0,U,705.0
Tnq14229,48.0,Canada,1-508-789-7958,2978048.0,,O,Best Buy,,3.0,Santa Ana,Oelhl,ND,297058.0,3.0,M,445.0
Rfz14230,1.0,United States of America,1-696-817-0490,1721750.0,T,O,ConAgra Foods,5.0,8.0,Santa Clarita,VTZZE,NM,369231.0,5.0,W,783.0
aur14231,8.0,United States of America,1-817-949-2173,2691114.0,,R,Enersys,3.0,6.0,Toronto,nwlcz,Quebec,,1.0,M,
Owh14232,20.0,United States of America,1-883-789-1239,3847292.0,B,O,Brown-Forman,2.0,3.0,Charlottetown,dfzpjtkxxf,PA,368012.0,2.0,M,605.0
AIR14233,82.0,United States of America,1-639-233-0138,3487148.0,b,O,Franklin Resources,4.0,1.0,Moreno Valley,zmyvidyxho,NM,306832.0,5.0,U,340.0
Gvc14234,85.0,Canada,1-374-347-4023,,K,O,M&T Bank Corp.,4.0,2.0,Knoxville,Hhauyejqn,UT,,0.0,M,561.0
cep14235,,United States of America,1-320-449-1283,94947.0,G,O,Kennametal,5.0,9.0,Allentown,Xjuroakjch,Newfoundland,483214.0,3.0,U,464.0
ZTL14236,46.0,United States of America,1-761-790-0824,3341326.0,,U,Urban Outfitters,3.0,10.0,Raleigh,Ieaglfm,MO,127514.0,2.0,S,521.0
oxl14237,1.0,United States of America,1-263-759-3695,687399.0,i,O,Lennar,0.0,6.0,Burlington,ecjazpebgaf,OH,2106.0,2.0,U,346.0
Qcg14238,14.0,United States of America,1-113-289-4735,3779858.0,g,,Furniture Brands International,5.0,0.0,Fontana,QVNPTJICYPAV,MD,161464.0,3.0,,319.0
ZRE14239,20.0,United States of America,1-925-398-7849,3392308.0,,O,MDU Resources Group,2.0,10.0,Aurora,Hkwrawoilal,SD,121423.0,1.0,S,427.0
MGA14240,88.0,United States of America,1-980-489-4713,2695225.0,E,,Altria Group,2.0,4.0,Las Vegas,jbibk,New Brunswick,420041.0,2.0,U,698.0
NAY14241,44.0,United States of America,1-815-496-5162,2493944.0,M,U,Oil States International,4.0,10.0,Newport News,Kveekarids,OH,299851.0,5.0,M,523.0
Kgp14242,35.0,Canada,1-688-450-0456,,,R,Vulcan Materials,4.0,7.0,Phoenix,rwunrxjf,CT,78705.0,,M,639.0
Mau14243,53.0,United States of America,1-532-604-2766,1460426.0,X,U,New York Life Insurance,1.0,2.0,Lancaster,ejfsyb,OK,89485.0,5.0,D,438.0
AMB14244,36.0,United States of America,1-680-188-6384,1203234.0,,O,Toll Brothers,0.0,10.0,Denver,Vgjnb,NV,376881.0,1.0,M,724.0
Tbh14245,34.0,United States of America,1-042-708-1097,3378118.0,C,O,PerkinElmer,4.0,2.0,Lakewood,Kawpytq,FL,255269.0,3.0,D,715.0
