AgencyID,CreditRating,AddressLine1,MaritalStatus,NetWorth,LastName,MiddleInitial,Age,FirstName,PostalCode,OwnOrRentFlag,Gender,AddressLine2,City,State,Country
Ifp5921,318.0,STRORDQDYSKGQP,S,2361651.0,Ifpxhxrifkf,,2.0,Zakwiovxxfg,Eepjsfyaloi,O,,tgrcrproiaqvqzajrrhylixvqdwmlgrmrfwzrgfqwgbhkdckritcmztdrdyirwmffwakfdluokrkvllg,Casper,Nova Scotia,United States of America
Swo5922,405.0,wtyfu,S,3586893.0,Swovmqbdthpnqmdestdiitsmew,,27.0,OQRZE,ypprnqsiz,R,f,Jfwdopujjxvhvnkhaodeazawxgswznkjgcl,Corona,IN,
Wsz5923,378.0,UVZBBLYHPREJTYJGVAFEUGXYV,,3328666.0,Wszgqtju,z,94.0,Zgerdlqjh,KRNXLK,O,f,Jykifcdhmdphwnslvmduvirlkbyjqparphshvzgioglympgzr,Flint,RI,United States of America
Epw5924,356.0,oybepwfufbomlsioqikhicoktvbndirsiweyzjvnvfvoxlzdgmmnlzpzpjwvlgmwwfvbbflmrk,U,3610292.0,Epwdnzchjpuxrakemsjy,Y,83.0,Osfpdechhytizlji,zgwbjovnbcva,O,,,Macon,TX,United States of America
Uzr5925,495.0,WAVVWRGLUCBIXNDOIJIGASUFEVWTBQBKHDUQSHJTTGLBSELENWIJOQAJKOGUXYPDOBZF,M,1762172.0,Uzrzbnfysbafb,E,63.0,Rhwxokpvatgngtrsgvqegnowzl,ESFZWEIA,O,M,Undlnijjarwjtbjqtsvpeumdvxpsuhojkkqnroqqhfxergozkpuzviixvcgxrniptnrolqsk,Escondido,NV,United States of America
RUY5926,812.0,ulkqshnsksayjpzbbrzvlrljviomcpqavrnwsddditmgrxkswrxyljagbaqissfrxexknryuekqpvnj,M,422435.0,RUYDJOUMQQRQRRZKLEAFOLRIOEWQ,d,64.0,Nubwrqhouxdyaboaioqvluokcimw,gkbhqvhi,U,,Mpplf,Omaha,TN,Canada
Xhn5927,644.0,BQQHUJSUKELOPAQHVFZULANRGEDUHVHQVLNGBEWNDGEFYGNKJFHWWC,M,2853653.0,Xhnft,e,67.0,Quhvq,JLMVVW,O,M,Apxdemitxchtpmgbafhpxqcarsyuwugiztoqwzkutvxmmljxujqyehxyjyxqljqqyyuelrnefhcdi,Boston,MO,United States of America
tlb5928,651.0,,U,641353.0,tlbjodvodubwgjb,v,72.0,JVXVQCPWOYJNNBPLFAMTVAHSSHFWIP,Bgybh,U,f,Qjzmjuymws,Philadelphia,VT,United States of America
qii5929,382.0,Qajwjkhhwjvvr,S,424023.0,qiiticobwnqnmaaqutmstxhjhaidqw,,1.0,UZJECQJLR,VOIIXKSTTH,O,,zpdvrqtrfghbixj,Fullerton,MN,United States of America
Lth5930,466.0,Mdfvlfcmvtzbvsxwlrxpghrwqameqqiirldjdvrrpntmxemdhhjwqzilbijzcioatto,S,1841840.0,Lthgsibecosgv,E,43.0,Qplevsrkkvhkxekpndwohu,OWAKRNU,O,j,qmlgzqaiuhkopavujduwcvufexf,Savannah,DE,United States of America
Ypo5931,650.0,wvzruzvoipqnijunzokojqlwdmqiybaiiw,D,,Ypoipuwrrccnzucdgbiiycjuzotomz,,1.0,Jtrgwajfahiiiohtkjfgim,WKHOMA,O,,Xhwtjujhenwgotzvzthjejnkzbqekpggsjbyglebkeh,Idaho Falls,NJ,United States of America
ofk5932,682.0,WTPKPGBEHPMDRLDAEJUKGXEZCRTRXWDIGXSRASWSTPXABRLPN,D,3423926.0,ofkjlesqissicxankyeiiod,,4.0,Msgryoqukjkdkctvbotxctbanhh,Izmpkjcrc,O,F,Nfbibtsockhpgpetbmbpvjqxbmjokoupnmfhsnbjqkncsnlfbdpldrrighzlidheksuzbxldmob,Grand Prairie,NC,Canada
Ycc5933,457.0,Ipgxahsrnjybcdklqngvnwedjgvjvlusiwonuhtwwioeefxyrjcmml,S,2232690.0,Yccqpjebgtexnnxph,,59.0,eaynp,,,F,Sxgznktzbvojtbmpblkfppknfxuvu,Overland Park,OR,United States of America
EOF5934,542.0,vooppztdyxavbmukzjhnipn,M,3870887.0,EOFBWQKJTTV,S,92.0,HZFVQYQBBQRJGNWBUBMOMZGF,Dvjmascgoi,O,,zlatcpigubwlrlyetephdjdalyrvfdwjvwrcxozwkdrwnfazogmwahoigsghemlkhlv,Scottsdale,ND,
Jrh5935,615.0,hvvuvkipdkremixapyrurdapsnjnaxa,M,2447095.0,Jrhgthelag,,82.0,Wdyxctqclutrq,cdsebof,R,,Ysifcuattwlgtgzwgsxtfzfxfxcvonlgtqzrudedjcfmtgaicjwlsekwpwaocdqcwulyjsblvah,Boston,MO,United States of America
msc5936,417.0,Owamyerobxjbnacnoqwlfgkmdmpxocegqsppgpufmizdyxlbrthrpgyivqzbuscdmfbajqlmu,D,3333556.0,mscvprdyltzft,u,67.0,clvxoxlkguvrwxallobektbl,tmwdwwxsrfct,O,,Urmwadhqleyifqzepqjwjbywlnsgoanztlirtpcxirkpfafvlrse,San Diego,Ontario,United States of America
Qwi5937,841.0,dqidbvnzdtbgwwweqvvakkxmejdzbhlbkenqxkeeconnehqzvcl,U,3078698.0,Qwifbhkpkrjgounitty,x,71.0,MHITG,euogt,R,,Efqkeidurjerbltjenscrnukxszurnuddzmjakmivqttctnkut,Colorado Springs,AR,United States of America
DQA5938,761.0,Ouepyfhjcrpyvtouwvckjmmpqpjomfnqipsdvotjxwsztxrolmtkwqybycbqykdqwimzutx,M,,DQAWTBSEYOPXD,,59.0,WGXDVJLELRLMBGB,Rpsgurq,U,f,wxtvuailnngakggweoifhihnvtvuutzwmcrlmlkynakcxlohww,Moreno Valley,MI,United States of America
Wnw5939,476.0,Frfkyttjrmsqjyxksawjwijhnontyrimelwxerislyabvuvhsemd,M,2205447.0,Wnwjojq,F,6.0,Cxgdckgddjcrvajh,xpktfcd,U,,Hsmormtzxmcmdelnkqdk,Hayward,TX,United States of America
ldv5940,745.0,hkbldjxfgoscbhomlwgqmocrelrgovelanxmakpkxkseacgqbjqjpdveoiqcbpkzpyx,S,2450744.0,ldvwrb,,58.0,Beoiafbrongy,,O,M,Buyobdhpkqqwyohmvknyckulmjwcupfvtxnsexdve,Lowell,Quebec,Canada
Kby5941,578.0,JCKLTRFOBSLHGVOXADKVCJWJDUHYRZJSZMJUWKXWDAVHRLVKETYBGABAGEYDXKGGJQOJHHDHFAX,S,3198812.0,Kbyjkczhoragw,,98.0,Tsjnvfteodcmhrlxxzdwhfub,Uwokovtjz,R,,RJHCOJDGKPAIXLIQUYFUVOUXAVVEOIIWFQWHLPFWAFMVDNHMKQMCFUTNUKAHEYXHVEMDOFMZCVVM,Santa Clara,Prince Edward Island,United States of America
Oqz5942,,Gaklolzmfcwvgfgtrsynwtyodrrbcljykamccdvgqnvmncscbhjhcqxt,S,2751693.0,Oqzxfnf,,52.0,Iqmsxfndziahqgmo,QUMGDWDRB,O,f,adckmgudpzefmmiuigrtashjnpbmsvwacesrvuqxvwqzigzuzyjdwsnseyjqjxcxvejcxwzaqmegrisy,Pomona,IN,United States of America
Hvn5943,825.0,Emocofvdrqvnrzwjnceaomlmamzidcijxunhmititguqegkjtutrwyuyeiuvlapx,S,3987700.0,Hvngvppuyulao,,53.0,Fctematoykjgwwqjcixjxfl,Slgheh,O,,Ehkidgnnhopwzqrtrleyqefngzbwjxxqnvynrydgstwulyelbyucqijgtiqmjnyzpgszvmkccpd,Milwaukee,AK,United States of America
Ils5944,398.0,,M,2409429.0,Ilspjuthljthrnhrejfjmwimh,,20.0,RELVEBNNMAESFGUCCAMAPSE,Anqkrrz,R,F,Hlalwzljxmzunoiskjecthnvfnikgprfydmrhwtcgnjuqytriwgfgsynrztddmodkhtftwzg,Madison,NY,United States of America
Oqb5945,480.0,Xtyidkxafeohnyzdgagrjiooomsretxiezfnkzvsrumfkgsimilfpbdxakszcqp,M,3333724.0,Oqbnggp,u,0.0,Gackjiotb,MBWXRY,R,,Ubsyrrgbimlemcemunhetmtsygydlemfpzfvt,Nashua,ME,United States of America
owf5946,423.0,Isoqxqdsbskq,U,3034930.0,owfukjs,r,33.0,Wyjyxhnlnuff,huwkxvra,O,,CXDJCRXYKWHCETWQCCMZSOYEXUITTXDEHXTRQRIGNXJDRPYRIOVLXHFNER,Dayton,Ontario,United States of America
Kut5947,411.0,FTIVANVXFNMKJDMOJRWVXLONPPMRDGKTQZMXGUBATSUGNQJIRIVABCDUTRLBRBETQRFAERUASOJQPQ,M,379271.0,Kutpppfpvwdtklthto,,50.0,Rgovduwgpqolcqfegauoujtcbthyj,adysyy,,,qumybscpibxzcqkczhxdowzoznoirotjwac,Hayward,OR,United States of America
Fus5948,428.0,,W,1473848.0,Fusipm,,87.0,MEMTEBPOQOV,Vguwmebprd,O,m,recfltwrpx,Provo,IA,United States of America
Drh5949,357.0,ziqssaubka,M,2082081.0,Drhgrbmgexpvzrsnmukctxjuwkvuq,o,4.0,Rjphhiiiesllbonyautmlklipejtxk,smosurdx,O,,,San Antonio,NC,United States of America
ILH5950,798.0,dwwumikarwwauifdqjwvfhriirokmsctgmgrbkpgdwjwrzpdrdyunxgjoblpsotnwex,U,1798223.0,ILHXSTPCBIYETPZBOF,t,92.0,Aymulqopfvfony,Vupixaw,O,,Byyntcsrunmgdxtwgotm,Fort Collins,KY,United States of America
lzv5951,626.0,,,970591.0,lzvnibuluubhsxxrt,,95.0,Cwwhzwjonoqvrfrakfkibirkh,oqahkwd,R,,JNJOCWMSSFBIQEUQQAKYRETRA,Kansas City,NE,United States of America
tpt5952,578.0,rvwyuocpuaiy,U,3243366.0,tptuqasjjinzhjixf,D,90.0,IIKSBKLISLDUVUB,Spegq,O,,psinwjljaksyyfcngqjenonrnvsb,Santa Clara,Ontario,Canada
Yox5953,749.0,UTJVYALDFYXAWGBNJMLTJUNGKPXBHCDJPTMDCYVIJFTHVXQSNHUSDPEMKFTXQMGMDESIJXFDQRGOHIY,S,327516.0,Yoxyzvzzonauhycswkcqngblv,L,81.0,Jxkudssbhhidrcbfgundam,JOZFSNEH,O,,Xvfhcohpjplvmsrffztwlfajoauydhxwxvidtltmnejhvagnvmndeqyhmpsoiyixtih,Spokane,Quebec,United States of America
Xom5954,417.0,OFVDRJKISDABFQRAY,U,1061036.0,Xompamwiyhlkezo,B,11.0,Ddkexu,Iksxnn,U,,RBXZCDYEOKBCKGWRTHLPTPMZXYUTPGSMOBFTEEODQYQEE,Albuquerque,VT,United States of America
ktw5955,392.0,DAVYOOENKCSDKOZZETGGR,U,1883495.0,ktwzprislvbbplwiz,,,Ococtfzbfvzpkdtjmkzwyccpf,PIWYJ,O,M,Tsawhjnvfiknfzmscajmjspefcowmrrtkolnuhwvpabhedhmuuikexnmhidxwrotgvrtfjbuulvscj,Fontana,MS,United States of America
WCU5956,498.0,,W,196939.0,WCUEIVPNSJJBYPSL,,,Txkndcqpcxscjd,Hytuxjynr,O,,WBWCUNUJBGVQDHIB,Provo,NH,United States of America
Ohx5957,508.0,OSBNIFFLRVARTQZTWXAJGWZRFBPWHSKBMJTZHZL,M,,Ohxpwnezdgckeeaifid,f,47.0,qmlbpflvhcasyungqxqbjguelngso,Wgylxbusgc,R,,Rydrdgulicxqzoepdgwuq,Jersey City,TN,United States of America
sch5958,660.0,Cyzzicsfbalupmwicobwmkhbgdebuxhpheyfibb,M,3142047.0,schnwytwqobdfd,,23.0,Jzhuaisigeutdip,ofarezn,O, ,ngtkvdehfqjangjolfiiwfrgrjy,Charlotte,VA,United States of America
RXJ5959,656.0,Kghbmafyxdwvhfhwaavokmmwnigpcalnarotsulkplmlntbomqmxhrgfvadrnlqcrfdexnds,U,1457542.0,RXJBUUZMSPLHFEZVLD,A,84.0,Lyqbxctirjudumaaujvtfvgkfprs,Lpflt,U,M,Qmfxryebxetjvwheupxuzt,Pembroke Pines,MS,United States of America
YWF5960,483.0,Eaxsimyuczqeeuoxqnjxlelwvjropslhshqzgjoxzqhu,U,2848079.0,YWFLFNKSQLUWPEKXRZYIJWCRZMVG,g,63.0,ahbmxwwhn,xfwibewjfd,O,F,lwodtdgywmamtgpaagsthnmspajowjccvhgvgvrokkubilwuremhobejynsxtwiadejkitjqnxbb,Riverside,Saskatchewan,United States of America
MMP5961,810.0,Txitrgpgszhhhwtuztldqjlenzoxqomfzyxnveergkqsxbgqlbl,,3004831.0,MMPHNVPLKUMXB,p,93.0,Wnfpatuooierqdxvpyvv,Qioziiufrbj,O,,Ayqpyxrnwbhcmqnmdqwaavspxwhohabvebrjrgapjsjaiobafmrbziqffagvuejvqztvhvpvttoa,Rapid City,British Columbia,United States of America
Vgl5962,668.0,lbmetwbhamnpjhwchwmpmdtmlytr,,1413496.0,Vglghvmpgunkvdnqdnxhfta,J,25.0,Rqbzcjw,YBGMRO,O,m,Lrqryhzdupu,Casper,Prince Edward Island,United States of America
Vwl5963,379.0,Krzbhsvm,,1993953.0,Vwluwjwlhgvkqhsaqfipnirbttbf,V,19.0,Qbnhpamgco,EFZAT,O,,YARXSNTUFMERCCDOGZVE,Akron,Saskatchewan,United States of America
ujh5964,318.0,Uayohtaojnpnbsdwrfrcdfsmmdiyttgcrrpodjlpifojuccjzjju,M,1642445.0,ujhuvptankxf,,13.0,Oryirfgsbadajlfeoexneedlccfzy,jkuglqgo,O,,MGPBVXWIHTBDCDOITKUORFIVMOSUUXMGCNCUYYRFZMTNKFDYRNMLLZADIYVHYPIASDYW,North Las Vegas,KS,United States of America
Son5965,379.0,EVRYGAUHRVRGYILGXHHLSVVKQXOVL,U,2061264.0,Sonitvkjiyoqmzvfg,,44.0,Iwsiszocotpl,XXLOOLNKN,U,,QOLRHURRNUPRRCKPRIZZPUTKDFCGACOYOYKZQDQZEWORSOCTPOEMUNRCXCRDBAJDPBWMQUEEYVTD,St. Catharines,NM,United States of America
Eoa5966,338.0,Xtprpxehalgzrugeldfajbtbinhkltvlqgnkzlpkmtmktkiyfawafkdtfymwlibhb,S,2306366.0,Eoatdxoqpuwfsr,z,28.0,Eukhlnqnopaniwdk,plboyj,U,M,Xbojmiayfdlwculkuofzjvydxvhhqcqhnubosucgbgelgzvxfmocwwgjhmkqyoy,Detroit,NH,United States of America
ASX5967,792.0,UBDGHVIAJFVUHPHVVBEVTMLSCDVPDHDCSCAKDNPYPFD,S,861581.0,ASXGYVKEBULIOS,S,2.0,doawhbdnogkehlugbjmzfn,Kvrlsbbb,R,f,Nbcrsvzfyzqhwftqltleqkiztdnjwncwjoejvqxborpeaznrtacgreeyqvfprh,Orlando,Newfoundland,Canada
Mfa5968,683.0,Yakpbjmlujzlrubybdqjudww,M,2539880.0,Mfaewqhjjhoaa,N,,Waixmimu,BFDNQHQHTMN,O,,VMINUPNRUCWXSYMZ,Shreveport,Newfoundland,United States of America
Qyo5969,757.0,,M,3096592.0,Qyovbbkqknuwbwzg,,93.0,eirofykxuvyzskiktiixjq,Holdbnho,O,m,Xpzefztxwuhwflgnprleedgosphsdufpglsfekispysafodskruujouawggcatqzmazn,Ann Arbor,ND,Canada
dcm5970,844.0,Smmppyerbjryhkzzjbqkyataqwgbjvdlcguvkttojzxrjfffmxiglitzhxldsaquwbxeqo,U,,dcmskuidcgvkcvhdywcmn,,23.0,Bgbih,Lnqova,O,f,fyiloinramssdzuhrivrtuhblivqlfkshrgterpgcvltnactrneweluibmjilzpxnunajr,Chesapeake,ND,United States of America
byu5971,788.0,Gxkkbknojfkzpbziwsogtbhivelsokboiybfvzilmmnuxwaxhasc,M,2746190.0,byuknnlbttidojpkmiwatic,T,9.0,TBZKVXLVXXYXJKUGHSVVVQHJKXWJE,usvyyxy,O,,Luzrrolmbwavkkwd,Madison,DC,United States of America
Hkq5972,301.0,Yollmnlgfvtpndwedzbfpimzygwhwqgsdubnscnrblcfkywgdrb,M,2046756.0,Hkqhlnzuakxssndwfbgolsyobgqns,,39.0,Zpvhlxgpwypjwtjevdxnsuodesyin,Bfcxcxcjnr,R,F,IKNCKTSJWSFSPSFZLAHDTSGFZPAPYPEEQQGMFSOTEYRMEVEMRXHEGWM,Brownsville,NC,United States of America
NIB5973,557.0,qibsivwbwmgwmrkkeklsitdotwufrqbeibbfwuwnpwdwskmbssrgxzkjzrrmkcjkwkiheisudxm,,66281.0,NIBXTRKDNYDQVIJLBYJNACEDNBVWD,,92.0,Ptqapmaasemcvflsvhlliclmmwpfup,Lkanctvmpt,R,,gharxgdppxigqlstpyrgzlvmqmxyt,Dover,British Columbia,United States of America
Ejj5974,351.0,Erijbbxlrbjgncfwrusmasbhzkdsgzlralelfogwo,S,123996.0,Ejjhuthomcrfugicvdeajiaaiv,,7.0,Hnqzpvvrokyovvsmtl,Ueouekdt,O,,Vvxkddrdlwmvibxewrpueeuuuxdytc,Greensboro,Alberta,United States of America
Gbf5975,398.0,arnsaudvqsbdjtnxz,S,2076251.0,Gbfrfbeufakynawcls,,38.0,Nrxxywrgco,ubgolfrvho,O,m,YOCHBBOPDIUVKECHGVCCNMOFMUCSJTJTLMATESRCWBTDBIOSYQRQWKDDNVBFGWHPDMVXUVKBNGXHQ,Bridgeport,WA,United States of America
WPE5976,659.0,pcrscdeycpmlgeydxrxwtzxcngwxuhtnrxvepytuo,M,2779364.0,WPECTSIYDMNGMDU,A,63.0,JDECCYCVMGKKNPCX,Fjskeviptf,O,,Iwbskwhruzunpdrgpniukcdrjmkuohhy,Saskatoon,ID,United States of America
Del5977,792.0,wexdqpnyjobswxpjeruzebhubbmrvedfmqzwvsvpoqrnzzslymlpckqklbwjxtjubmfmgqbgwqdictl,S,3587100.0,Delcodfetqqqauckqerr,,70.0,Uuzdnbdajqdlrayavnkpxio,Aowqd,R,,zyfbhwdygxfsywlmroimjztqshbqznbehfaxlmfoyamjixfsxbtngpzdogsorsgxaoyogqdt,Tacoma,Nova Scotia,Canada
Lqv5978,379.0,MBHYWBIQKMMXHLUNETEBANDQRTWZLHEEEOKYYGDFDIO,W,2598043.0,Lqvsfrtxuqtdftzmlbmvd,,84.0,TFDVRUKESZMQVJHMQRAVH,Vvxatkjfmo,O,,rikxlonxoyamsjciibuizgcgcacteltuxvtfcagiivhpliicz,Miami,HI,United States of America
Jrf5979,313.0,ocfbmaclflemawbuzhsqpcucuv,M,2372204.0,Jrffoirmiiwrtrjdvlxsrlhnxyqi,,66.0,Kqdsesd,Fdfbdngw,R,F,kzzhpemxvxkakrvlpchcdykloxplwqoegumqishxvhkqfnnizeshecmlrfsibsftufjofb,New York,VT,United States of America
Ezl5980,730.0,Wtwhmzffbq,,2907997.0,Ezluhhkivcxnjvtdwxjbjofmmtmkg,,,CBYDJBPOFKZAWX,Kmlzwxooumk,O,F,Fhbiugyswihvluakpsa,Phoenix,New Brunswick,Canada
Msk5981,396.0,Rkrgtxestunxyntzybdgfsfduaqsreypijavlofubpklhjramrendj,M,3140679.0,Mskhlhtk,,35.0,Fhsuqvzn,Vwlhrvvwti,R,f,Eyvtcmsykxx,Mesa,WA,United States of America
Qom5982,577.0,BFRTHJUWLYUMXYVHKILWQGWZBVXWABOLIEV,M,2127143.0,Qomdnkgtcmguvcyxumeeziipa,X,1.0,sjsctppqlcipttgyijtr,qaacgxnfbg,O,,EHJPKHR,Lubbock,OK,United States of America
smq5983,572.0,GHWPPUAEXEZIQLYTXVPKQTOD,M,2554413.0,smqxqwyvnqdepmrjuqdyvftjkmrto,,12.0,Guifnrqklvfglxqln,Vqbtjfj,O,,UCZYEIHFKCLQQKEPDHJBIEPUZGTWXCVXJJJJNWEHI,Stamford,NY,Canada
sxx5984,447.0,Jyziilffauwdbzonntmssszlbtvxofymfuvbucc,U,3316849.0,sxxnfcsh,,38.0,Iddgpd,Rjvuke,U,,fguubqptotgfjnxfjjhwzrxbivrsorafhlytkiok,Simi Valley,NC,Canada
kkx5985,726.0,Pctwqwyqskapesqifwhkemizmbnlzyaitpuldboei,D,,kkxamohwoyailmbj,,83.0,yewixmdus,Rklhgkdq,O,m,NQCLPDCDGVGBEFEFZBEECFNRWWMZCELT,Berkeley,UT,United States of America
Ysq5986,394.0,ppwfyeawvampoxlmygvwmahllkjxdbazoolxqqladm,M,1833344.0,Ysqiq,,2.0,Fcnvwmmjdxdbcbhhg,Mjftvuinjgvm,U,m,vvpmjnurcuduuvjxldekbfdomskvtlxhtukcaxdqisxjygr,Rochester,WI,United States of America
UIT5987,604.0,MJGCACAGJUMSZTRQWQVWFOQNCJZSSAVBUPZZGCUXTKQXJLMVXJRI,M,2573011.0,UITSUJCDNWCQELLBRSEXECE,,57.0,Iiyeychnfdezauxiqxkjl,Eugqo,O,M,Biriqfsyvsmmqechmdpdwddiv,Wichita,Manitoba,Canada
hof5988,707.0,wxuwzrficunrszkueektrpdwvqqfsopsuakrvuc,M,1565653.0,hofihst,,64.0,nkcguwykqbaxoapgrqmlyuqfolbv,Kjdilkweld,O,,GCYCBLNBRNCJCFERBV,Brownsville,WA,United States of America
Pqy5989,590.0,RUMTIZDPCYZGQUDYLUWSCUMQTTTWIZBQNEA,S,3905275.0,Pqylaqdxajfla,,61.0,Owdehfbiy,Awqgnxpxx,O,,BRSNYXOUCBFDKPDFHOHAWYIQZIA,Modesto,TX,United States of America
xvv5990,795.0,iggwvgpzttnvgkjxlsrumoj,M,2037467.0,xvvxmaycqqnnfjmivjmazeyxve,,37.0,Vqflbankoghoqtwdxqitj,Eokxqkhtcv,U,m,Jshfcrjpaqksurflfwvykagjkemxucjkrilwhnrqsdrudkvgnidxxnadefgwhnn,Fort Smith,Saskatchewan,United States of America
oxm5991,,htweblocgqzectpdwcnfnl,M,905402.0,oxmheprjlgpwltjqjaatfrtttmneq,U,79.0,Ssrqcmzgbgrbckmhiwyplmll,Ksghjycwrvog,O,M,,Arlington,WY,United States of America
Vbe5992,397.0,Hpsvbdnosvkmnxqpgkvsaxtatabwxbrjpneejkcijnrzcuvbuxqncfuinkiqnymkifjicruevkuy,,3038822.0,Vbejnkqqjw,W,80.0,Mfyewjxbnwwsjpodknstsu,Dxwfjbfsq,U,f,Glucjtkqgggwmjewxmiuqmhvewvkqadomwvcvustgjqyjop,Alexandria,ID,Canada
WVJ5993,625.0,Vxekkwjtvcdjkqmvwqwtopmchfwibkadlxgcsbscsodrfgean,M,3522067.0,WVJTIPYYNUTMYLYUFYCKX,,92.0,Shnohkodh,Eutrznx,O,,VTLETIGQSYQOJQFBLAUOJCMIOHSPHCGCLNGZUXNVSLGDROQGJVIHASOVNASXEBAOHHASKVZD,Newport News,British Columbia,United States of America
Iic5994,453.0,GUEJOZVFIPVWWHNCIFGYAVSRIWCGGL,M,1239983.0,Iiclzeilxkbcoaklkza,,,ELTCKRGRKKTDXLONAOWALHDWFNFJNT,muubxh,O,F,Aialdinojxfzktuzsivhdygbhbujjmhhjukfjfjulatphfxakwacsiknhdcppzboaqqmj,Lancaster,MI,United States of America
Opg5995,845.0,Jszhxmqbqilrbzdjmibxaaynfirjqueojoqlgnstgjnhbtumrnfbxawrippc,U,378235.0,Opglumlboiclaojyvcfhcwekenw,R,16.0,bubohctpgtrlemakomwy,Qdbynmturlc,O,,Ceykwsqhhmuidiyrabthovmmzyhrkpfrnqnor,Raleigh,ND,Canada
iwe5996,439.0,Ivwgmqfhrikqtvnizypwbmjj,M,2878167.0,iwexwtnhpfcdldcaxshgal,,15.0,ZIONDXJWGYBRXWTPJWTEEYAO,Evqqtgc,R,F,Fyqimtrwzydufxgkrvyyqqwsmyewdbelbtcrkeutkwloenejtolhldpzifqsxuriezticzwkzlqjis,Topeka,OH,Canada
axa5997,,HBLAMOBLCRQVITNDELEMYTBAAORCBTPOSGJESARBNYQNYQVZEQJ,M,2521201.0,axakqciulfugdvxa,O,66.0,Cshlawaauwao,Vsdwocdotql,R,,WKBSTXRWJAUSFCQPFG,Sacramento,NC,Canada
Uxe5998,666.0,ogsqxbxgurkaopxwpwqgkljsvbzotoqjubnzakzcanbhvfypszbfogp,U,2856880.0,Uxexk,,84.0,qfsburnvgpagtyylrhakvnzuzs,mjanwkt,O,m,Uysadjrwtbvfas,Alexandria,WA,United States of America
Yvq5999,409.0,esgbzscbjmrhfegqepllqcdhhftfqkjawtpwfvhdttugjtpvqah,U,1465139.0,Yvqbumvpojeeytsttmdjaok,P,3.0,Krgjfwmetudmmynhllvotelcl,Qgfbchfphj,O,,Ubphcpjkuj,Pembroke Pines,TX,United States of America
esu6000,840.0,Fyusiygkzoeqtlczufg,D,1874496.0,esuubynkf,,36.0,YPFIBJOLYSPASZNQGAQLDCE,parkaprpzz,R,M,scouihtvnobcbgystdmahxhjvfwl,Tacoma,New Brunswick,United States of America
Knb6001,605.0,Ypaiwjsmveqeollt,U,3139472.0,Knbktnjjsyftiekpvsxpsalgkrwhp,I,42.0,Znfighdcfdtze,Wxtrpnkei,O,,,Richmond,MD,United States of America
Ssf6002,674.0,Lxvorkfvp,S,1429822.0,Ssfghwptaupgcbbifcoswr,,42.0,BJJPRPBZNGSAYEKKTFHFMJCECFXK,ygbyehantr,O,m,WIGVBJKHXXTKZHJOSNGKKPQ,Pittsburgh,SD,United States of America
Fnb6003,404.0,uocmpkxtpunpoycjxrifqiknplutuoqua,M,1149885.0,Fnbgmgxd,j,27.0,JQLKIZASIOVLFJKBSXCUCBLLBT,Xvgpehxrdyxw,R,,quomqpqcwudexfeerkcucxoxqasqghpktluavamikoxxt,Chesapeake,MD,United States of America
HVN6004,680.0,obhkcrvovfoqyznm,D,3904902.0,HVNGVYLIZXECKRAHBDCUN,M,18.0,Qxuernei,ytcfg,O,,Suhddmxkletxpoqefxdgzmtfnjjeixcfdcskuxizbthrtmcfrpvvqrknoze,Livonia,SD,Canada
XMA6005,670.0,AWOGSTMSDUJIMLVUKSKJTUSDCYFNQQCGMMBZPWHDHXCFSCDOZHNHZQYGEOKWGQLQ,,1242860.0,XMAWQ,e,15.0,Irspdh,Xqjep,O,,eipehbvfcwzabjraizxkkbkrioqgqblwwrvtednnvjvrphxratuylzmzafeymthqtgfxbulvx,Missoula,SC,United States of America
Fpi6006,382.0,szxcbkxupkgrhjmdnkgutsrdesyudj,M,2081209.0,Fpifrccvnrqtcsgdffmklhqtqmt,M,20.0,dxerpufwgzxxl,YNJCJINJSX,O,,Bytrgcqmhipnlismnimmobacatxqtozcyv,Flint,FL,United States of America
Zpb6007,568.0,FYBIRKLAPHIVXHYVZISTFTORCSQEHMMPBBBGAVVDCTNDOZLRLWHPVQZTGOKQNKJHKTSREDFG,M,2347440.0,Zpbpklhvwmkhrwclzxcrvvy,,88.0,VJNBHUENSNLDSBGJX,Tjffsdstjd,O,,Lstbtzybcywwvslqjejmwqdrtfqysepqfgpclihwsklttceabmqzwetqqxuzpehhxawpaz,Costa Mesa,Ontario,United States of America
qgm6008,597.0,Zzfecspobazyrctcosxlzyhcsyxcmycqccyvgeckzfggxfxbiwrjm,S,2856187.0,qgmhajxjhpvvouaoeq,z,65.0,IFBAVHUKPPNUNJDMLQWCSWW,FPEPDF,U,m,kfjlacxeibtbjzhltyloprxljhwavjqwipkjmlgenutrlsmyffevegptdttyatz,Glendale,AL,United States of America
FTU6009,397.0,Inhxldlhbmqkkfjpelsvctkzbqqdjlamqcjiveixvuvrztijxvqjpgnxoenjctljwj,D,2403596.0,FTUWV,,46.0,DHXAJXJCTK,RRTFXVWVH,O,,Poholcsjejzbygybqlkofbzcmblvjttrvjukdozcopuugslelpqtloegvjyepvjszffwypbhks,Salinas,IN,United States of America
rtl6010,758.0,Ujsgmwlyhnpsxqanjonpynaiftsemqnlubhuufrvzhqbqzgmtg,M,996659.0,rtlyjekzwbxwhchbjsaj,,18.0,Veibanl,Huptsuutwyv,U,,xhbsnwcexfdieewxxfbnkisdyyibdpxbrilmrwplgusgxjotzrhspf,Cincinnati,Manitoba,United States of America
