AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,State,Country,Phone,Income,Employer,NetWorth
Ghd12322,Kvjrpkkibkbhofchuzefehqor,23.0,,M,,2.0,O,Ghdftq,633.0,4.0,VA,United States of America,1-284-247-9149,316315.0,,2335832.0
Qlo12323,Kesnujgzhvfijhgiboldqilscau,43.0,q,U,0.0,2.0,O,Qloxwpgatfrflfatkrzolvbpnpyv,,5.0,WI,United States of America,1-413-399-2535,329949.0,Boston Scientific,3956551.0
JQG12324,QLMPOEVZBASCVVTWHOBBV,33.0,Q,U,2.0,5.0,R,JQGNTKZDRTMOG,626.0,5.0,MD,United States of America,1-823-570-8842,449560.0,Guardian Life Ins. Co.,3483920.0
Qmw12325,PMKLTBSNEWSOOUROUAWNYTGXTQTRB,69.0,,U,1.0,2.0,O,Qmwmxkyqqycmqtnlnhmsfrfbeou,770.0,1.0,AL,United States of America,1-591-654-1502,12309.0,New York Times,1518520.0
Jol12326,nkrienwtmhzxxs,60.0,,W,3.0,5.0,O,Jolkvnjhdknadenwbs,361.0,4.0,VA,United States of America,1-404-280-1115,212767.0,ENSCO International,3226297.0
Txg12327,korotn,27.0,,M,4.0,1.0,O,Txgxfohageof,640.0,2.0,AK,Canada,1-688-267-9579,67204.0,Norfolk Southern,641413.0
Jnx12328,KZEFOWHAO,21.0,P,S,1.0,3.0,,Jnxfe,775.0,0.0,FL,Canada,1-532-620-4621,89239.0,Yum Brands,1189583.0
Ktf12329,Okcautpfalcksjcpwtedma,73.0,u,U,10.0,2.0,O,Ktfcxtusfyqlsqrfus,549.0,0.0,UT,United States of America,1-088-509-5188,232462.0,Crosstex Energy,2637883.0
rwt12330,HAYSOANHSDRNTCVSMLCPSONBAMVR,99.0,b,M,9.0,0.0,O,rwttwbmwlofsyspdhvhekhkssaxanb,818.0,3.0,KS,United States of America,1-102-532-7926,144710.0,Apollo Group,2987017.0
Dwn12331,AZYZDHRDCZGXVBWVBM,100.0,,U,1.0,4.0,O,Dwnmbglahmqdepusrbteguepet,720.0,,MD,Canada,1-526-411-8040,276109.0,FedEx,623033.0
FEQ12332,Tdsoerao,13.0,,U,10.0,4.0,O,FEQWDETZZHVCS,486.0,5.0,CT,United States of America,1-606-362-0155,102687.0,Icahn Enterprises,1763040.0
kfq12333,MRPIUYTIJVZIUTHDSSLPWTCQ,9.0,,S,6.0,1.0,O,kfqvdbmaorgialrpvuioj,614.0,5.0,SC,United States of America,1-376-354-6327,286230.0,Source Interlink Cos.,2412526.0
WAQ12334,Kqmdbwlivxbfoadttnxz,40.0,H,S,5.0,5.0,O,WAQLYSMVZN,616.0,1.0,NC,United States of America,1-994-456-3763,374311.0,Sun Healthcare Group,1967771.0
Yyq12335,Ppxjcmbsundhyjvexf,11.0,X,S,2.0,,O,Yyqzkqrkwljvqhqtzvoolqksezk,581.0,4.0,CA,,1-451-246-5046,340354.0,FMC Technologies,3926121.0
jpi12336,Anejs,59.0,,,4.0,4.0,O,jpiercitwbmlqjrmxju,592.0,5.0,SC,United States of America,1-071-040-9433,391742.0,Northwestern Mutual,3507757.0
TXS12337,Qxrdpgnoutlnkadeq,65.0,Y,S,9.0,0.0,R,TXSHCSDX,532.0,3.0,VA,Canada,1-777-537-6703,234033.0,Dick's Sporting Goods,1189997.0
Wzq12338,Gdipizcexjtbmenpvtehebtwltsjhj,16.0,,M,3.0,4.0,O,Wzqjpvffwivslntflmnptdnm,367.0,0.0,Nova Scotia,United States of America,1-456-828-2283,77427.0,Cracker Barrel Old Country,
Zoq12339,Vjpsmdxcfdgyejzgrq,4.0,,D,3.0,0.0,U,Zoqyuscp,429.0,0.0,MS,United States of America,1-376-399-5665,172000.0,D.R. Horton,1118649.0
YBB12340,uirvtpykxpstnuybrnmd,66.0,,M,5.0,0.0,U,YBBVAAKXTENFQSASL,384.0,,NH,United States of America,1-368-057-7078,91479.0,State Street Corp.,1333706.0
Qoi12341,Vsaahurlpmhuegssyojhxlpyrpzm,94.0,,W,2.0,0.0,O,Qoits,561.0,1.0,RI,United States of America,1-860-372-0824,465301.0,Equifax,
Seu12342,WILPKGVKWSS,33.0,d,M,2.0,,,Seuqozk,777.0,3.0,KS,United States of America,1-021-429-1355,187951.0,Urban Outfitters,2710824.0
Amj12343,Uczdmjjet,0.0,b,S,1.0,0.0,O,Amjctwnyfub,,4.0,OH,United States of America,1-065-885-3472,329347.0,Oneok,219055.0
Udk12344,Uzagiyuprdsdvxobkrli,78.0,,M,9.0,1.0,O,Udkcpwc,619.0,2.0,DC,United States of America,1-064-681-3668,395829.0,Avnet,1564393.0
xax12345,UPNXMAPJZSMASMMOOODPUEJPJTOHDU,18.0,,S,2.0,0.0,R,xaxbdgycowuigobgsxksrhmcxdu,720.0,2.0,DC,,1-156-133-8390,182499.0,Hanesbrands,372900.0
Reh12346,Doymbabesfhkmedvr,7.0,m,W,2.0,4.0,R,Rehdaubkilu,785.0,2.0,IA,United States of America,1-033-843-1781,390516.0,Terra Industries,475767.0
Biz12347,Oqhddebvprlpbohvsq,58.0,y,,6.0,3.0,O,Bizbmjegzgvwkuvpkrgaulriseexdl,830.0,0.0,WY,,1-658-506-7867,219352.0,Guess,2231232.0
HLG12348,Hwqbwwgtshddjikufplhptsnasq,52.0,K,M,10.0,2.0,,HLGNNSPUBSCAV,599.0,1.0,CT,United States of America,1-564-816-7458,201633.0,Arrow Electronics,1876944.0
Hht12349,PFSCRXQKVMRHW,25.0,Z,M,3.0,4.0,R,Hhtlusdgwqijbecehpmuermlhuji,367.0,5.0,MD,Canada,1-271-319-4927,265623.0,Verizon Communications,3644601.0
Nbw12350,Dirzdsvn,2.0,y,M,2.0,0.0,O,Nbwunq,468.0,,AL,United States of America,1-689-967-3402,273768.0,XTO Energy,3532868.0
Kcr12351,vxqnbofycgkiaj,6.0,e,S,8.0,4.0,O,Kcrybioqnr,,5.0,IN,United States of America,1-627-690-5332,349125.0,Live Nation,943201.0
nfn12352,Nqpezukmhpqfvxesm,14.0,g,M,6.0,0.0,,nfnofqdbhvpveoacsc,559.0,,KY,Canada,1-078-269-4827,49634.0,BlueLinx Holdings,3621543.0
lej12353,WVTKPSQ,85.0,,M,7.0,3.0,O,lejuppqyvdutxvxieoezhvvdyx,438.0,5.0,UT,United States of America,1-981-819-0226,397349.0,E.W. Scripps,1437447.0
Dkh12354,zigzdeydgaxsawftuu,88.0,,U,2.0,4.0,O,Dkhjfgwjogetdl,673.0,2.0,RI,Canada,,487256.0,Kimberly-Clark,1855555.0
Jmu12355,zroxxdfin,89.0,,U,6.0,1.0,O,Jmuffbuuyyilww,515.0,3.0,CO,,1-869-240-7368,134758.0,Alliance One International,608023.0
UET12356,Nhtbcugpiktuzrqcfl,85.0,m,M,2.0,4.0,O,UETHMGVNVGKKFIWE,622.0,3.0,WV,United States of America,1-005-825-0378,138928.0,Marshall & Ilsley Corp.,3844035.0
HBD12357,athixgspqttjeotrukxbghvasedrtx,28.0,,M,5.0,2.0,O,HBDXKL,450.0,5.0,MD,United States of America,1-550-232-7095,468204.0,Weyerhaeuser,760980.0
CVP12358,Lipngrhxiaptwsnsryzbobfdxg,50.0,,U,4.0,2.0,O,CVPYJVMILBGZAQAUTJOER,322.0,4.0,NC,,1-441-183-0203,366485.0,Total System Services,1447499.0
Crt12359,XZDFDACNBEPXVNXFTUUGVB,38.0,M,M,3.0,4.0,R,Crtiqeneghioe,320.0,1.0,PA,United States of America,1-722-499-0904,421887.0,Catalyst Health Solutions,3638596.0
Wpb12360,Xvrvokyj,95.0,M,M,6.0,4.0,O,Wpbmybggnwly,517.0,0.0,TN,United States of America,1-053-812-0000,303550.0,Bucyrus International,
Rxl12361,Uizoeqlhvoyputpyxtugkhc,43.0,y,S,1.0,2.0,O,Rxlecrkxhjohslmzrzmkcjn,847.0,1.0,WY,United States of America,1-342-699-7081,385748.0,,1948905.0
Lrr12362,gtcmkmtoxzpnhlnfo,25.0,,M,6.0,0.0,R,Lrrewkquvs,377.0,4.0,WI,United States of America,1-229-296-6636,275089.0,Goodrich,304815.0
Bfb12363,JIGRDOPOXTCYBTTEWWWYBJ,15.0,j,U,5.0,0.0,,Bfbfkiclawslqrpqpryjaw,640.0,5.0,NM,United States of America,1-343-075-0765,,Patterson,558307.0
gpu12364,Hpvtxskyyewoltlhiiyepgohfmkru,48.0,,U,4.0,1.0,O,gpuzvvihxpsmfvxdvfvef,562.0,4.0,OK,Canada,1-895-511-6738,79502.0,National Semiconductor,3234886.0
Ymp12365,Cmhsyjkkyv,60.0,,M,7.0,2.0,O,Ympheievd,795.0,2.0,MO,Canada,1-014-076-7861,184945.0,Macy's,
qxf12366,QUWKWIRORCPWCULFCGBXBMLIXSNMWM,27.0,B,S,10.0,1.0,O,qxfspb,786.0,4.0,Quebec,Canada,1-957-233-0645,232156.0,Amerigroup,2773715.0
MIT12367,Hnjvph,69.0,,,3.0,2.0,O,MITAROPXQQWLQOVACLXQTZBMUKXJO,755.0,2.0,AK,United States of America,1-149-424-0447,89307.0,PharMerica,1110617.0
Tjw12368,EREZORHSQMWIQ,,,U,,3.0,O,Tjwjdgejptthus,343.0,1.0,UT,United States of America,1-352-408-0065,135666.0,ArvinMeritor,621973.0
Noh12369,Sivkkweqpyiuptazbejoymciqlsswr,68.0,,M,,5.0,O,Nohroawabnikijp,602.0,0.0,CO,United States of America,1-739-817-4187,323531.0,ServiceMaster,1623310.0
Spc12370,Qauyrruvaszarsm,46.0,,,6.0,1.0,O,Spcodxaweheidtrg,821.0,2.0,NH,Canada,1-324-156-5529,339361.0,Hasbro,776607.0
igo12371,Xjkomktkvfnlmbpegvsmozorx,93.0,,D,5.0,3.0,R,igojjqaufwtuuwkbdutbbgwimcm,459.0,,AZ,United States of America,1-266-320-6902,423104.0,American Express,2625256.0
uzz12372,jjoejmnjciqphogemuqzgfxlyix,46.0,,S,6.0,5.0,O,uzzfwdgkzcfkgspzlr,381.0,2.0,KS,United States of America,1-357-350-5117,44160.0,Verso Paper,3043190.0
owt12373,crdxqblkslqcjulzfrejfcw,,K,S,,1.0,U,owtzvzaxbcumcxfvetxmmd,590.0,4.0,IN,United States of America,1-802-031-7820,70979.0,,99348.0
Ild12374,Cbakfkatjqwpnl,62.0,D,U,3.0,5.0,O,Ildqhogrrfcsm,791.0,0.0,HI,Canada,1-541-114-9961,277820.0,Assurant,3510081.0
PFB12375,Zettvip,24.0,,M,6.0,0.0,O,PFBWURMPNBFP,478.0,1.0,AL,,1-279-756-7413,86177.0,LandAmerica Financial Group,853025.0
blg12376,IMOJWHIRQAWBL,9.0,,M,8.0,4.0,U,blgcxpxtlpmegitcuwlicwince,676.0,5.0,KY,United States of America,1-403-537-6350,205337.0,"Toys ""R"" Us",2285622.0
Bnr12377,PZLFZRIBEGIMBZPUDMFZLD,74.0,S,W,1.0,5.0,R,Bnrjtmuozfubcr,807.0,0.0,AR,Canada,1-636-886-1002,,Enbridge Energy Partners,549301.0
SLS12378,Glniufudp,23.0,r,M,5.0,4.0,R,SLSUTSPQJF,546.0,3.0,ND,Canada,1-666-885-8284,155551.0,Clorox,3029297.0
ELV12379,Hdjhjpmjpdvbbngefbuvi,98.0,,M,2.0,,,ELVKI,842.0,2.0,Saskatchewan,Canada,,,Pacer International,3389391.0
WHJ12380,APBHBMURWBRCDXAKLDC,1.0,,S,6.0,3.0,O,WHJOQJCHAKAWGPJPV,337.0,3.0,AK,United States of America,1-531-384-7290,,Deere,
Ezu12381,igbnale,34.0,q,U,6.0,5.0,O,Ezucjdpanbooxfotopbhkwtwwrmwyw,374.0,5.0,ND,United States of America,,372517.0,General Dynamics,446365.0
Fdz12382,Qrkqvpeblmjvcjtqcjfzto,99.0,,S,1.0,3.0,O,Fdzbxk,497.0,1.0,MA,United States of America,1-751-601-1791,270701.0,Apple,3767300.0
BOZ12383,OZWYWXG,87.0,l,D,2.0,0.0,O,BOZIQIZVSGHANCP,728.0,1.0,MN,United States of America,1-596-454-7271,322871.0,Fastenal,752869.0
ula12384,LYOBFKWYNWHSSGIGNCUN,38.0,,M,1.0,5.0,O,ulatwdogwuwmucwp,446.0,1.0,HI,United States of America,1-464-722-1476,193123.0,Regal-Beloit,3299323.0
Eio12385,JUTTNYQTPDWHGCRI,47.0,S,M,4.0,2.0,,Eiohhquxkqou,362.0,2.0,Ontario,United States of America,1-260-886-5844,139131.0,Commercial Metals,1687635.0
RNW12386,Pcnevmpjccvjjaywpkkbjnhufabs,33.0,,D,5.0,4.0,O,RNWOJCWXQDBGNFUVHINOHY,558.0,1.0,NH,,1-126-576-6517,389575.0,RSC Holdings,493499.0
iqc12387,Vyutrlsflfugf,18.0,j,M,0.0,0.0,O,iqcguivcobomouakccaszdx,737.0,5.0,CO,United States of America,1-310-382-7239,124757.0,Acuity Brands,1524819.0
Uvu12388,Jgguaomvqonqunkeworeobwsdc,54.0,x,M,2.0,3.0,O,Uvumwnscwznsbqmulxchbzqhpw,423.0,5.0,IA,United States of America,1-973-649-2770,187241.0,Franklin Resources,799865.0
RMU12389,Qpsvcgfmrdfxnehjqdupbfxiae,92.0,,M,2.0,0.0,O,RMUFATWJGBYEOYHYSGCXRLU,437.0,1.0,Saskatchewan,United States of America,1-603-254-1193,412946.0,Toll Brothers,137128.0
Qol12390,Nsgyddxaxwyncl,46.0,,U,10.0,4.0,O,Qolzvi,,2.0,TX,United States of America,1-738-319-9493,231999.0,State Farm Insurance Cos.,
Amf12391,Hszniywtjimdlbtflwntoxoeq,35.0,,U,,0.0,R,Amfaebjncwtkwfjcfrtspteqnrp,431.0,5.0,FL,United States of America,1-913-322-1646,329973.0,Applied Industrial Tech,3002992.0
Pjr12392,GHQTAGTBNWRUYJHHGQQE,40.0,D,S,5.0,2.0,O,Pjrxeklurkyglspikusgxk,,0.0,FL,Canada,1-613-013-5722,83777.0,Rockwood Holdings,2854988.0
RXQ12393,trperwisdvnfoq,33.0,n,W,7.0,2.0,O,RXQMKEFEPOETWLVWVOZWHOXSQDV,571.0,2.0,AL,Canada,1-994-822-8114,360115.0,American Express,728117.0
Ayv12394,Zgqtpdknjdthxsvurngaobfyymm,12.0,s,U,7.0,3.0,R,Ayvohqcisuapmhkklhlcdbxhjbs,673.0,5.0,Quebec,United States of America,,393739.0,,2977729.0
Qvq12395,VAXWVJQ,44.0,,S,0.0,2.0,O,Qvqyveinozoksulnxaa,651.0,4.0,FL,United States of America,1-564-974-0346,213439.0,SPX,2974231.0
Msc12396,Wstslmngmhsw,86.0,,M,3.0,1.0,O,Mscjcwaopfibpzfdcttwiobf,477.0,2.0,British Columbia,United States of America,1-320-612-8246,215466.0,National Fuel Gas,1781654.0
AAD12397,LGCGLROSLUZCPXABGELP,84.0,r,S,7.0,3.0,O,AADBRMFITNBSFYVSDKKAM,574.0,3.0,UT,United States of America,1-033-327-5291,367039.0,Legg Mason,3947222.0
Ksd12398,CTRGPOP,35.0,R,S,3.0,4.0,O,Ksdxmkkuzvsxs,598.0,4.0,UT,United States of America,1-251-092-1822,414092.0,NiSource,789121.0
wje12399,AVSWHRB,66.0,,W,2.0,1.0,O,wjezpkgphof,696.0,1.0,KS,United States of America,1-817-953-2568,488857.0,Superior Energy Services,1694479.0
Toj12400,YCSSCDJMGVTURSAMHNEROPQM,14.0,,W,4.0,1.0,O,Tojlexcrqrgcesri,680.0,2.0,VA,United States of America,1-717-243-4473,,Amgen,1826295.0
LLM12401,Cwabjq,54.0,K,S,,2.0,O,LLMHBGYJYSIFRWMBJTNIFKI,439.0,5.0,NJ,Canada,1-995-136-3052,430729.0,,713387.0
emz12402,ARDURAOGWJCXMLRQHAOEZGL,70.0,,M,6.0,,O,emzfuhdfftrurfshbutjjpuk,376.0,,Saskatchewan,United States of America,1-456-742-3894,344388.0,Colgate-Palmolive,702411.0
Kax12403,Fgckfpdstupzcnziibmahpswos,60.0,L,W,1.0,0.0,U,Kaxvatuueop,620.0,2.0,DC,United States of America,1-841-417-3688,353243.0,MPS Group,3262570.0
LCR12404,Olbktovupclzolfssmrzyknlxpskt,29.0,C,U,9.0,2.0,O,LCRPENWKCHAZWWXJHNQBBQMNYF,322.0,5.0,CO,United States of America,1-827-234-7172,482367.0,PepsiCo,1674162.0
Xvw12405,SPNLKGFSEHENALD,29.0,H,U,7.0,5.0,O,Xvwzyziowjzhkttt,404.0,0.0,KY,United States of America,1-346-974-4455,111328.0,Enersys,2749267.0
KLS12406,PFVKVOHWOBBJNDBTIES,88.0,,S,4.0,2.0,O,KLSMYDGADH,615.0,5.0,HI,United States of America,1-092-864-9544,258347.0,ConocoPhillips,2044557.0
ymw12407,Acwlaixpvgbqvfrdf,48.0,e,S,3.0,2.0,O,ymwjeuwbetwubvgcrdnobyqnykh,311.0,5.0,WV,United States of America,1-201-722-8658,213457.0,Exide Technologies,3648336.0
Qlz12408,Fcffkxvirdgoi,50.0,,U,10.0,2.0,O,Qlzyjplz,,2.0,TN,United States of America,1-587-542-6495,279946.0,Dow Chemical,1619437.0
Ron12409,Hnvzpfjucosdgthlns,98.0,z,D,4.0,2.0,R,Ronrc,454.0,,ID,Canada,1-883-450-0305,278730.0,Knight,
Pak12410,Urxtwhbehdzo,2.0,,M,7.0,5.0,R,Pakfinjkfvhsk,726.0,0.0,MO,United States of America,1-166-112-8083,345862.0,General Growth Properties,3103571.0
zru12411,Yohcetucnpg,32.0,,,8.0,0.0,O,zrumsfthyrksnjzznjtcuikw,630.0,4.0,MI,United States of America,1-030-060-2840,80008.0,Hewitt Associates,3082143.0
SPF12412,Vmacpuftsjwee,20.0,,M,4.0,,R,SPFYIDBVLPLXZSSRQMYLUR,568.0,0.0,MS,Canada,1-443-628-4342,112907.0,Inergy Holdings,2350906.0
Jkv12413,Ptxfhdswhjwpevvia,72.0,B,U,8.0,3.0,O,Jkvcckrde,661.0,3.0,AZ,Canada,1-661-029-8310,456503.0,Rockwell Automation,2329279.0
KTR12414,Nfdwnngbq,,,M,3.0,0.0,R,KTRJERXLV,427.0,0.0,New Brunswick,Canada,1-698-663-8884,357698.0,SkyWest,3979805.0
WJW12415,Pnloulfskkkxlgoug,19.0,,U,7.0,0.0,R,WJWUXW,381.0,1.0,ID,United States of America,1-726-842-9666,161512.0,Aramark,1523307.0
AXC12416,njaxixescgnir,20.0,,D,7.0,5.0,O,AXCNSKHEXWQQYEARMSQPETOFDOGF,372.0,1.0,MN,United States of America,1-099-891-4141,227873.0,Mutual of America Life,2238235.0
Bed12417,WASZCX,90.0,I,S,3.0,0.0,R,Bedqdmebfnll,346.0,5.0,PA,United States of America,1-474-949-0000,325506.0,,1277080.0
xuc12418,STGQZC,68.0,m,M,,4.0,O,xucwhdypxctcipqzetcetsmafizth,583.0,4.0,KY,United States of America,1-184-973-3783,137062.0,PNC Financial Services Group,1193309.0
tcx12419,TYFRFKPAAILOFWRGVCLSLLCMSMPSM,18.0,,D,7.0,2.0,U,tcxqrudjuscfwbkqzziqxxxvip,394.0,5.0,LA,,1-673-342-0803,119234.0,First American Corp.,1256050.0
HAZ12420,GOUIQRAUFDINMRYXHYAOTZJBNO,40.0,,U,1.0,1.0,R,HAZIHXRJGSSAHCOINXGZP,409.0,3.0,UT,United States of America,1-735-043-9322,85840.0,Universal Forest Products,3440147.0
Ryx12421,Oaaog,,,M,0.0,5.0,O,Ryxbchdixwlpaer,655.0,1.0,IA,Canada,1-964-240-8322,415986.0,Capital One Financial,3989521.0
Vdl12422,Spvjiycdrqttjqinfmsozchqjykvwt,46.0,z,M,9.0,5.0,O,Vdlqabwdfucyaabcsylxbbjaw,618.0,1.0,AZ,United States of America,,93177.0,Regis,87565.0
Bcw12423,nrchqyskvcpoowmtzratdb,35.0,,W,5.0,3.0,O,Bcwihxkcwuqgcmfepqnylgimr,318.0,2.0,ID,United States of America,1-222-507-8002,387754.0,IMS Health,666818.0
GOD12424,OCDIXRUSZEDUYEMKWURLLJVP,72.0,,M,5.0,1.0,U,GODYTIHGD,698.0,5.0,OR,United States of America,,222277.0,Automatic Data Processing,1224779.0
dcq12425,Ivzhthl,69.0,N,M,2.0,1.0,O,dcqcncncrkcdaosoycaih,804.0,,AL,Canada,1-886-101-3767,499204.0,Brink's,1693605.0
Tyy12426,Oydhpvcyyxxin,35.0,z,M,2.0,,R,Tyyxkdt,780.0,0.0,RI,United States of America,1-138-175-4136,466116.0,Halliburton,26450.0
Dqn12427,Gxbxvjnwjxsfkaswotuqjrcqsdf,63.0,,W,1.0,2.0,O,Dqnulzdzjtotkwligdxnfdkgigbry,785.0,2.0,PA,Canada,1-116-320-2545,101915.0,Commercial Metals,1882813.0
xjo12428,Bstynfebhyxfbwivzbjrsy,72.0,,D,9.0,0.0,O,xjooavdsgkligxicsflnhmrhkon,811.0,0.0,Newfoundland,United States of America,1-775-067-8160,474135.0,Cameron International,2710179.0
ONE12429,WXJVBLHYWWXS,,,M,3.0,0.0,U,ONENVUNIIYKBOZFEGS,628.0,3.0,MD,United States of America,1-709-001-8747,180533.0,United States Steel,449416.0
ium12430,Bmhulzcjtwhepjy,85.0,E,U,9.0,3.0,O,iumdjlqvvmtsndwsgsjymycgmby,814.0,5.0,GA,Canada,1-742-438-3289,185369.0,Windstream,632566.0
qbv12431,Gcwsdizyslozysedbwqueenjbhu,93.0,,M,9.0,1.0,U,qbvmsshlwwacbvymlrlosretvpd,617.0,3.0,IN,United States of America,1-632-171-5767,188850.0,ConAgra Foods,672540.0
uap12432,fqaeqyhzc,54.0,,,6.0,,O,uapyabfpjfcxnwood,344.0,4.0,IL,United States of America,1-523-392-6348,367264.0,Jones Apparel Group,131613.0
KWY12433,DVFSEJPDRRUFTUYXYGPDP,23.0,l,W,,4.0,O,KWYLBU,843.0,4.0,British Columbia,,1-849-942-8931,50713.0,Vanguard Health Systems,3425795.0
Qph12434,Arqyinoq,82.0,H,W,3.0,2.0,O,Qphfngkxgfxxfvu,628.0,,DE,United States of America,1-562-382-9482,274112.0,Ross Stores,1354073.0
LKC12435,Oluwtwbalmdytdwjokjgszltndpxm,56.0,P,D,5.0,2.0,R,LKCBKKRADGOWTJ,344.0,,Nova Scotia,United States of America,1-426-755-9487,15485.0,Lockheed Martin,2362576.0
AYT12436,Qqrdbmrucqtljazgqq,93.0,t,M,2.0,1.0,U,AYTRWMPNVWHNFKZW,516.0,5.0,Alberta,United States of America,1-927-383-4329,254665.0,Smithfield Foods,2656479.0
KVE12437,Ijuyqvkgyskxiegluy,54.0,W,M,1.0,4.0,O,KVELJAZMHDSLMBXJVFSDNHFDV,382.0,4.0,NY,United States of America,1-322-181-5121,33699.0,Herman Miller,3771914.0
NHC12438,uqwfypvwaxdgmaptnoynvkft,50.0,B,S,9.0,2.0,O,NHCOT,489.0,5.0,New Brunswick,,1-957-447-9049,194510.0,Great Plains Energy,410340.0
Mim12439,AFBNJJIBGVQXALKUMMNXTNPVVHXO,96.0,,M,1.0,1.0,R,Mimgtfhedzsrgsnrtqzahvmren,544.0,0.0,CA,Canada,1-264-614-1727,439923.0,Commercial Metals,3343842.0
JDU12440,FPTEJDWZWEHDFAEUZBKJEMID,82.0,w,D,3.0,0.0,R,JDUKDPDWJANMMW,769.0,2.0,IN,United States of America,1-502-235-9420,379217.0,First Horizon National Corp.,3939423.0
ugf12441,zqegsyfculpappxs,21.0,,S,3.0,3.0,O,ugfuojkolo,525.0,4.0,IL,Canada,1-031-389-2989,,"Toys ""R"" Us",2814442.0
Cir12442,Tppegsjjhyfnthl,55.0,,M,3.0,4.0,O,Cirlkmx,599.0,3.0,NY,United States of America,1-047-995-6407,478841.0,Crown Holdings,3853170.0
Bpd12443,SMLEPVUYPRBAOMWGDBKZVWQGN,88.0,,M,3.0,5.0,U,Bpdgac,725.0,5.0,NY,Canada,1-080-723-1466,331912.0,Newmont Mining,2017205.0
CXN12444,Hcjrxhaogzvdmvsgchss,88.0,A,M,,3.0,O,CXNMHFICGDFUWEJS,430.0,,Manitoba,United States of America,1-273-670-6736,188675.0,Plains Exploration,1521933.0
Qrn12445,WWGAIFRPLXNRXLBRGLJTVIGF,56.0,G,U,6.0,1.0,R,Qrnwn,702.0,4.0,AZ,United States of America,1-804-070-2908,250216.0,Leap Wireless International,535441.0
Zqf12446,Epwgengvbvehdwpavwmmp,32.0,,M,8.0,5.0,O,Zqffbnnfwhsrwcvnagvt,701.0,2.0,NV,United States of America,1-197-060-7227,166983.0,AMC Entertainment,3693277.0
Geo12447,Wwvslueanbtgzplsikqwuilipaitp,49.0,V,M,1.0,5.0,O,Geoejmiduhbguoqedstbhmobhats,535.0,5.0,Ontario,United States of America,1-726-767-0135,236012.0,Computer Sciences,1396132.0
RSD12448,yfpxcfdorfmarxjjmspx,63.0,h,M,7.0,4.0,O,RSDINJVZIMQAMBSVFRWHPBRCRVE,686.0,4.0,Saskatchewan,United States of America,1-847-435-4108,298487.0,Varian Medical Systems,3324359.0
SRA12449,Mtshhxqbtgsubcszafjphueiz,50.0,l,M,7.0,4.0,O,SRARNJZYU,377.0,1.0,WA,United States of America,1-350-932-7991,285226.0,Nacco Industries,978388.0
Lav12450,Jzlmcyetmejrxodzrffv,63.0,,M,0.0,0.0,O,Lavmdednaayakdeqbzvmqr,749.0,1.0,AZ,United States of America,1-951-004-2363,90545.0,Occidental Petroleum,2730068.0
Hbp12451,yglxudbgbbnjcctz,69.0,,W,1.0,,R,Hbpbw,662.0,0.0,UT,United States of America,1-414-817-0783,483667.0,Hudson City Bancorp,2866093.0
ujh12452,Qwnpujgfjnqafmtnoar,1.0,,U,9.0,5.0,R,ujhhkbtwwivky,364.0,5.0,ND,Canada,1-530-716-1092,162969.0,Ford Motor,210992.0
ZOP12453,OTJDPSKKSEYLWBWJCJPHR,68.0,,M,6.0,1.0,O,ZOPFCUEYHNLNEFDFDAMCKWJUPGH,679.0,3.0,MS,United States of America,1-684-783-1718,175356.0,URS,3000419.0
Uwv12454,zavcsxxwdehgoohrzgunbbar,75.0,a,M,5.0,4.0,O,Uwvzkxymp,627.0,0.0,NE,United States of America,1-587-072-6671,400852.0,LSI,1221300.0
Rza12455,Oxxglnuyvkwzjqfnyqnenjuvltv,93.0,U,W,0.0,2.0,O,Rzanxnohahbgsjpfbgqktu,304.0,2.0,WV,United States of America,1-600-489-1136,183441.0,BlackRock,2257345.0
hof12456,Exwjtuwihsixyx,,,,9.0,5.0,O,hofychyudulsrfjw,740.0,0.0,British Columbia,Canada,1-018-092-7488,278772.0,Berkshire Hathaway,3123600.0
Vms12457,tchujapeopqhlcoacpzm,60.0,P,M,9.0,,O,Vmslmeazugtzskceyfn,781.0,,MN,United States of America,1-318-776-3976,,PepsiCo,840391.0
Svu12458,XVWPMXFLL,65.0,,M,7.0,1.0,O,Svukhajsomdmftxwftmaaorhemb,365.0,3.0,Nova Scotia,Canada,1-706-298-3116,499389.0,,1073099.0
TVP12459,Dvgkpsahqc,74.0,,D,9.0,3.0,O,TVPIEQWLKHQCXHFXGLGUHGXK,780.0,1.0,CA,United States of America,,188605.0,Goldman Sachs Group,1546917.0
Que12460,Hescngoapvzbtkdawwclzqexqdfa,65.0,I,D,6.0,4.0,R,Queudqjrbepblvwckcetecvr,739.0,1.0,IL,United States of America,1-735-498-8002,1992.0,,
gai12461,JJUBVKKGJ,80.0,b,M,5.0,3.0,U,gailifhfhh,357.0,5.0,MN,United States of America,1-729-885-9852,310718.0,,3988446.0
Fof12462,YGXCNKSMZVMTILWOHG,92.0,y,U,4.0,3.0,O,Fofbgsvptdgajvqmo,667.0,4.0,WA,,1-835-029-2381,121122.0,Estee Lauder,931589.0
