Age,MiddleInitial,Employer,AgencyID,AddressLine2,Phone,OwnOrRentFlag,NumberCars,NumberChildren,Income,NumberCreditCards,FirstName,NetWorth,State,CreditRating,Gender,AddressLine1,MaritalStatus,LastName,City,PostalCode,Country
25.0,b,Dresser-Rand Group,ALV7378,qbhjvrippdg,1-836-641-0519,O,0.0,3.0,116484.0,5.0,hkflbolm,2741098.0,WI,850.0,m,Elefgvwasfoogntjw,M,ALVUWPVDXPNFLDZBOYOAO,Hampton,EEXTBEOORZ,Canada
99.0,i,Lam Research,Ghh7379,Iidulz,1-649-029-9865,O,2.0,5.0,484812.0,3.0,KHLVSJXUXQ,,VT,737.0,M,ABTOUAVGPBHJHJTWRONTJQOMKKUNFXLSSVSLIHIBBCLATDXMDDIA,M,Ghhennsxtetjnkklldmsxtrwg,Salem,,United States of America
70.0,X,Modine Manufacturing,Sss7380,QBUBUDAUHIMSBWHNWFHWOLGOAUOKCCNTYFTMHUXIAFBKMZDUXQRXHWQQNOFSRUEI,1-007-234-4876,R,5.0,0.0,,5.0,gkgjyqpejwhjlwkyhbijo,897754.0,Alberta,343.0,,Rcucmpctc,M,Sssyukxdwwiybotbvzm,Stamford,XSEPIUFLE,United States of America
55.0,L,Catalyst Health Solutions,aic7381,Vfnitfdlyaaxmpmvppigomrr,1-960-341-2572,,1.0,1.0,174113.0,6.0,Cuizluprry,3359299.0,OH,575.0,M,crjedjiuhw,W,aicjvnfhntyyhohsetn,Dayton,jldpw,United States of America
4.0,,Sherwin-Williams,Udj7382,UEUSASCDDKTSLCBOEVGOGYILFVXJHKZQGCCNJESDRHYPWRSAEVNNDCVMZLSFXECFYLDUJKN,1-701-349-8651,U,4.0,0.0,496504.0,2.0,Fyzelvwpk,3096389.0,CA,367.0,F,GMUYIMTRQKQMDDWLS,U,Udjgjpuhvzvoayxeesmfqwh,Gary,nehgjesd,United States of America
51.0,W,United Stationers,avj7383,Wawixwkkfkjpaojajedeacd,1-130-598-0452,O,5.0,4.0,393921.0,0.0,NXKDHIONQSXCRKLQIGFGMKGUJBHIAI,251066.0,OH,771.0,M,Gfvxpesfnafsodhbzpouqloojmjvnlbwgylhfzxghjcujsmvjfhpfefdoixamvcccfml,S,avjpnze,Spokane,Qnwcubkeuc,United States of America
97.0,,Virgin Media,Phw7384,Kmeneqsxxgiimgtutpjspypolmsoqswgoolqpbyyjvumalxgbkrlxtoqqlumngvbo,1-725-962-7637,R,2.0,2.0,483730.0,3.0,nthffhxptvgccmsyvzq,443462.0,OH,534.0,,PKCGWOLAHCTQKHSQRZSTNPYXKWWJYRPLCBSYMLFKYTJNGHOOAVRSIFYBMUKDHX,S,Phwnyjwxyxstcetumk,Pasadena,iglbfjzgo,Canada
87.0,M,ProLogis,ujq7385,Trpqurbpoijtzlnjexgptjqgmmqgukvvzxkpezamyabbnj,1-953-952-2687,,2.0,2.0,,9.0,Lxnoa,1228161.0,WI,534.0,,Rfssiayfwvkvwnucjaruttun,S,ujqhddbvvqoncibc,Durham,Rikxkfuyyt,United States of America
64.0,s,Lear,Tlj7386,Echwbaebdwvnwgfodncpvpzphcjebbhpqvbsakrsfytdefxwxmflrjldp,1-989-640-6035,O,4.0,1.0,174675.0,1.0,Bjnojklwectspqcdusclqskpghjrs,1984675.0,Quebec,481.0,,cysdywitotniyjupzpitfirswaxqunao,U,Tljetqdlp,Fontana,ymksilggut,United States of America
85.0,,Boise Cascade Holdings,Gmq7387,OPOVRXADBUFNESATMZLWHVAPCVIMWONNINJEDRPVLTWFDJBXNVIMCOMYYAVQJQXMC,1-707-782-7133,O,2.0,4.0,198273.0,5.0,Mhxyaeumi,2500442.0,WY,609.0,m,qmfnfdzrdkwlwvrzhucilmswswnmirjdrafokneuwgrluqklgpuwss,U,Gmqsiregoyxsxwxhoeoylyxnolac,Long Beach,zjdqposnccz,United States of America
0.0,,AGL Resources,Axu7388,ivhtjcykotqfpsbjlxggqrujxwnnglbedqn,1-709-149-0007,O,2.0,5.0,474105.0,1.0,Wceixamirldkwfokpfrdpofutmsgcu,1082435.0,HI,795.0,M,LQYLSHPJCUK,M,Axuhudlukjfmayimtpvuybxcizv,St. Paul,Gwbomjkzvc,United States of America
,,Mylan,slv7389,,1-250-422-1215,O,5.0,1.0,30830.0,8.0,ORGPEOJWROEOTSFPKHSQRMFL,3584410.0,IL,817.0,,Jvgbzeejygwnfsukkucemmikzvdevzchxhjxxtceta,M,slvcnuyibgodcmgpknedi,Washington,KPURBPXA,United States of America
60.0,W,Lennar,Wvp7390,bqiwuulvmikjsajcqrsjilipfpvwurjqiwpecwzeqhxufa,1-350-507-9531,O,0.0,4.0,420450.0,9.0,JVLCJLZRQTXVS,2049719.0,MT,688.0,,Hcianuarwpgnlywjbwljeyxbwxriggucnnlufxqoobbrakxmuhumcbeggkmtbaskplaxwllguxdun,M,Wvpnvlsrlcylfxcqydjhz,New Orleans,Hwssa,United States of America
10.0,,,Njj7391,Alkdxqxunrdrwnrdklasapvhxttpwvxdmzlqb,1-166-958-2960,R,,1.0,1498.0,3.0,SHJVOSTFAAHCCVWKYSRIPIRZTL,1488299.0,OK,421.0,,Cslnegwfzmcjwzawbzlrqsvnxjhsfgafqrzforxolmrfwfmhdhesvdcvhkdmrblwgm,,Njjjwjlopyhrduruhwrij,Irving,Kedkvwcf,Canada
7.0,a,Marathon Oil,lko7392,ugbddgvwfwgrjioezculvtitexxnvtgqhzndruewupfun,1-829-156-7142,O,5.0,2.0,415613.0,0.0,MEOZNAQWNQLDPU,255663.0,Saskatchewan,782.0,,cctpjsvzrddt,D,lkoxpdn,Manchester,OCCUB,United States of America
7.0,,AT&T,ezv7393,vflixcfyolavyzscu,1-913-763-5041,O,1.0,3.0,403284.0,0.0,Psztvkvychpwxzjpzjcwmcgvmox,,MD,330.0,,eizocueoszktxvabtwplrnwihxoxbjwrlxyhkbxosndyhaaxncpuvrkrfqlzkgkgnovdgzemwakljrnv,M,ezvutlamlreanpgbg,Hamilton,lhtszqwisxzx,United States of America
22.0,a,Tellabs,Jok7394,zvfxblebmlntbitwwuqhrtkfzmwqllbcjtjt,1-950-087-7180,O,2.0,1.0,386167.0,5.0,Qcrapyzcuzxtdgjptuxle,3070659.0,GA,582.0,,Baxqgfdc,M,Jokfdhw,Fort Worth,DLPFMLHM,United States of America
12.0,t,J.B. Hunt Transport Services,Vzx7395,Jqvnftguiaznhvqscavbduisxychtoznswkpdjyejivwwrcda,1-561-613-6765,O,5.0,2.0,292639.0,10.0,Psdwglx,3824946.0,PA,323.0,,Dpfvtpthktbzttvjqezlldeqcvycxnzmbgfzdntnt,M,Vzxqwl,Amarillo,obktchnuzr,United States of America
40.0,,Sanderson Farms,ZFE7396,,1-653-425-5379,O,1.0,1.0,172418.0,1.0,lfqayf,2906540.0,AK,744.0,M,Atgdmccfnogolporiwzplztlqicixyyauquxiljruntkzhhbdobkfxdqeulseajkqnhlsobjmzu,M,ZFECGFUOAAOADNXD,Mesa,NKNPSNEILRIS,Canada
60.0,Q,Northern Trust Corp.,Sql7397,Zhqkaueqazrgzbwjlzerdivhyiqiqjnipygdkirdhwlsgrkocrivxjtnc,1-407-348-0391,U,5.0,2.0,354308.0,0.0,Btuuxvalqwwdobqcdhrfqxk,,Ontario,813.0,,Linppgsemiumhhornfsyjuedkyqhsfyuduktqhziojqvopezvmhmwosdhe,,Sqlhygkqqngadjgzdtkpijafzrs,Houston,jkopdlus,United States of America
81.0,,YRC Worldwide,ljs7398,LDWKGDAWGRKCAGLCXYMXBEVQRJQZJMPCL,1-299-903-7350,O,1.0,4.0,217802.0,5.0,Pjhbkbhetakktfdhlqpwsggotxcmv,698307.0,VT,606.0,F,QCIAPNOEBQSWZOETVXWOFZRBOOCHSXDXSDVO,M,ljswzfwkpcbnc,Iqaluit,Ilwgsh,United States of America
10.0,,Jones Lang LaSalle,Zzm7399,Ojhetrrdcgchbxuxrcgexwhtglinbepqglzzfviynchkliggrqsdkbsrarskr,1-873-736-6567,U,5.0,1.0,146200.0,0.0,Ogltgnrcnnn,2301266.0,AK,453.0,M,LNJPWEMHADNPNEUILCETZOHDMTLDKYE,M,Zzmbsqrqocp,Rockford,sxtcznlr,United States of America
11.0,,Omnicom Group,osx7400,Pivyibaxwypaeqxnpvrhnafrkdhxcoexydnarqrymbbyxjamqoebvgixfpztafzwzborhwtfnbobhhpr,1-367-827-4513,O,4.0,5.0,45892.0,1.0,Gfgoiexhinjvmupbrlidnruh,3075663.0,NJ,833.0,f,Hnthjhguvsaviauicintamlgevpggdb,W,osxkq,Mount Pearl,OPHFZRWLBZNH,United States of America
95.0,,El Paso,Vwu7401,Lfbrbziaoxrgytgv,1-894-365-0931,O,2.0,1.0,309314.0,5.0,Qmjgjerojbnbcsqmbaodtautqaeb,272387.0,NH,376.0,,Zuyxtd,D,Vwutbkowqxbrnbobpstfjeorozqdgs,Salem,Nqbcmuvhb,United States of America
8.0,N,Consol Energy,Abp7402,HOGMHYYMAVRJCVZARFC,1-281-417-8267,R,2.0,0.0,370046.0,5.0,JTBSUCG,118864.0,Saskatchewan,538.0,F,Vwqvjhgq,M,Abppxigcwfapkkhcvsynl,Miami,Pgmqop,United States of America
7.0,,Western Refining,WBM7403,Qifsrlnbgfwrwhjooscppqmfnqwtlggyz,1-037-570-9352,O,2.0,4.0,10429.0,6.0,FCCRLACRASQGZBWNCWNKJIIGSAM,1005467.0,KY,705.0,,mgthgkjvghvbdwsvthllaverxhhalrafhmlaorziojaesnnqwzuyha,,WBMJEFRWHAAFY,Simi Valley,Elgofgnggf,United States of America
22.0,,Frontier Oil,RPF7404,Xfblutg,1-241-002-5421,O,3.0,0.0,46849.0,2.0,Fbotdbyxnobkjpynoawlwqkdlfle,1297042.0,CT,314.0,F,Mhvtvfredfyvellttiiblgmrvyvqqmofavikkaial,M,RPFOMZNNSFSCCSQPMBXDVIXPKIJQ,Thousand Oaks,OBTME,Canada
85.0,,Hill-Rom Holdings,wme7405,EKRYEIODBYPDL,1-482-688-6524,O,2.0,5.0,,0.0,Tckadysujwqpbamccritatwv,1411144.0,IL,402.0,,wwnflbjqrjvhimgidrenlyzixohkxyhqqg,W,wmevagwmkmcadjnwt,Moreno Valley,,United States of America
9.0,F,Automatic Data Processing,AZI7406,Udgmktoitdytzcxcezidqevtqsbjpzmnmqzvsxvd,1-416-824-3772,O,0.0,3.0,307198.0,4.0,Psyvqjbykkkgw,1032902.0,Newfoundland,591.0,,surhehbepjknfipcnhjcyabkb,S,AZIMNBWWTIXXTUXIKYUPG,Simi Valley,qyjqfpkyicb,United States of America
52.0,T,Ferro,Hxe7407,gutnrudorxpwajwnzbog,1-144-011-8528,O,0.0,5.0,271040.0,6.0,akfrxhlgdbysp,2127373.0,Alberta,598.0,,Fvmskbmvgdgcwabjyqjquonigaxycluljitfqjnagbmynsfahudnrueeofkfikvnplfeuigbepfmmrim,U,Hxehppiyu,Nashua,Ucmmmwfo,United States of America
49.0,,Molina Healthcare,Wws7408,Lchztucvhjpwgstrqbxfwdoqfykngreyqcckgxqv,1-257-084-2687,O,1.0,2.0,426800.0,6.0,Vwvagrgngrolqdagjir,1244998.0,WA,541.0,F,HBUENIRYVVGBJZOOPODTSICLSZSFFRAVPJYLIXQNTYLDYYSASZQJVAPLRIMUFZQTMJGFRPHPGCGPQT,M,Wwsmipckveothzfqtzkbjplibl,Henderson,muotqqhyo,United States of America
62.0,,eBay,Quf7409,GOHFZGFHNYUEFGFMSADMHDWZN,1-567-038-8613,U,1.0,1.0,327407.0,1.0,Mgoxbmdvnyol,3426028.0,MO,417.0,F,Iksglhchsawltzulcoqovkxahjksoxfesktrerc,S,Qufqqokwqm,Sydney,GNFPXMUCSK,United States of America
75.0,,IMS Health,Fce7410,wbsjinojalmjvwtmxychwgqsjggotiskgkepwrfgrrckxfktkwrvunelppsiz,1-478-221-0175,R,2.0,3.0,87300.0,0.0,wzyvxpylinb,1444650.0,HI,658.0,f,Kplifdglhtxhcreigqwsaajekebgolqomeeuqwmxngmbhhg,,Fceiac,Providence,ditkwufjg,United States of America
58.0,,Polaris Industries,Xap7411,Pbeiqvsdbnbnctcfqhrshctaqkrimmhjvxgucfuwqjywdegfd,,U,5.0,4.0,475890.0,10.0,pufyzrorpqbegamfqpshekuwveuhg,3092238.0,NV,419.0,M,WQVEOJIWIBCSZEBVBUCCC,M,Xapajvhiafqdutlptvmqahsirzw,Virginia Beach,sgddgcfxdis,United States of America
1.0,,New York Life Insurance,mmg7412,JNRURZLHOBH,1-113-890-0174,U,3.0,4.0,489098.0,5.0,Nwoxzzuvc,3148010.0,Nova Scotia,,M,Yegemjeogtjvtqhcovoxcnbypwrhbed,M,mmgfbzjybklwbdlwy,Hialeah,thvcq,United States of America
71.0,,NBTY,Vth7413,Hlqahshneiycjxntvuoxvfaldxgzmbxybqwrr,1-950-134-5979,O,4.0,2.0,214166.0,3.0,dfaujsuemlkdc,1371259.0,HI,702.0,,Pafwsuwegahycbihzhnalpdsuxkxjjjwpaipeaucatksuklyqvptnxsoqtvunnjdaydqebfhfqqexgrx,S,Vthrbrsnh,Fresno,Lvdhibdqjho,United States of America
,X,Activision Blizzard,Uaw7414,AWUCCIVPANSLYVJXDYPVISAFWMCMGMZF,1-067-822-4493,O,,2.0,452108.0,1.0,Aajgylxcvgebsqpi,3065717.0,MD,573.0,F,Qxuxwujrkqfosfaqitddwnagdhnqixptvwxhs,,Uawagsejhacsnlojnnmetmpbaqddu,Springfield,IEALTPFCI,Canada
,,,Foa7415,Kmouahkwncvtjhclqyuqajgqqdtgomsfdtreikyl,1-427-263-4229,R,1.0,0.0,433674.0,4.0,nazaifcoyzquujpbklwqvfwpncvpsr,3018014.0,ID,330.0,m,Womffudkcpwremrpbdwnxwfmhccmkjvfqcwljxklmiixiriitcwnpftiqgp,S,Foahdx,Hay River,Zfbfopnqpfy,Canada
1.0,,Applied Materials,GYP7416,EMEPLBJEXKQUXQSGKXVFQDMGYXKMSXSESUHMDCDHYIWIP,1-721-850-1937,O,3.0,1.0,329521.0,4.0,SVIEKSWRVIDLBCPBJ,626573.0,NY,355.0,f,WEVLIPAADSJPBRIRAANNRCPBVPFHVCFSFKUXYUHBFZHEHTVFVWMNL,M,GYPFCXFQOHQ,Carrollton,Jpmhcvumazji,United States of America
55.0,,Precision Castparts,ted7417,VROSHROPHHGAHNGADFRFWYGPOBPZFLHIBOJEWRDB,1-196-016-3477,R,4.0,5.0,210246.0,1.0,EZWGVYETAWIWFTBNXWJVGLTVHJC,1497077.0,DC,645.0,,ufrlzdhkvflspvyegyljsmejrve,S,teddufaekcsvuglbnyowpl,Irving,Jehahwezqpz,United States of America
91.0,Q,Ferro,Kdh7418,efztsaewxkngckrkmfrrxltpvekcrd,1-476-266-9400,O,3.0,3.0,128787.0,5.0,wjtglyimchbowbkbelfh,3919306.0,NC,467.0,,Xcaxziedmganimvumuwkcsqpjjwsxwqbtqkshjlukrwwp,U,Kdhxlmcbtxgxzjygmsfm,Beaumont,rmnpkga,United States of America
13.0,R,Energy Transfer Equity,Ugv7419,Jtxuufxds,1-897-763-5401,O,1.0,3.0,225816.0,0.0,Qqiqhsiyhhbrvw,1590861.0,RI,732.0,F,xkwygcgmckvm,M,Ugvooi,Brownsville,Htmqtn,United States of America
17.0,r,Praxair,imy7420,VDBKIYUKKJXRWXOASCRBCLLCDQDEPTZGD,,O,5.0,,127499.0,2.0,Vovihsl,3554044.0,AR,636.0,f,Fhpegbhkvjtfwqzpeoicjpoawcbacwayjwupaiyrfcbateevbnohzhuszsuvbhowanqlihmhbeo,U,imygovkplmnxcsgjr,Orlando,IGHAS,
37.0,,Fleetwood Enterprises,fle7421,briuawdaqjwtwyehyruplfcnnjvpycllwopuetqpcnki,1-718-627-0146,O,3.0,3.0,281660.0,6.0,qqlswk,743399.0,AZ,482.0,,Vxstcjzblnmizil,S,fleizkijajdtvftonqs,Milwaukee,Huctmoulc,Canada
35.0,,Harley-Davidson,BDO7422,Bfnaj,1-181-601-2150,O,3.0,3.0,158359.0,4.0,Mmcnlnlhizwjbjquljad,2723539.0,NY,414.0,,Uefclisxdsnsq,,BDOEYXVPJNCHGBCFIVWLOJ,Nashua,Javaycjfjm,United States of America
95.0,C,Peter Kiewit Sons',Uvs7423,EQYUVLVDKYDQQELIBUBIVGJAPSLHWEPFKCBXFFSURQHNNILOB,1-798-811-3705,O,3.0,3.0,272078.0,2.0,imuldufkvygorjgz,2108195.0,KS,568.0,M,Xqhsghpoojphtdklxowegvyskazsjesxkqmbzy,M,Uvsfinwcftprgodydqegtubzwfsf,Nashua,Inxpxb,United States of America
46.0,p,Barnes & Noble,Ynk7424,DRBPUWGUODSKAFWJICHUJBAFNXUTWAKPAUHFEVPAWOFLLJPNOJIOOPAK,1-276-942-7879,O,0.0,5.0,344626.0,9.0,Lqzdwhcf,2123273.0,TN,397.0,,jycelwyt,U,Ynkbzkhubz,Macon,MEKGCH,Canada
26.0,,IMS Health,nex7425,Obrwefddchqqctyznjhqkhswiswajwsshfaaucybcvbbhbhixzngxkspwhjkmdauaspfiuvnqckmjrix,,O,0.0,0.0,100480.0,6.0,gmyvfw,2697929.0,IA,471.0,,Orplbyysdjbuwoonb,M,nexdsvxveuewzmrstulp,Victoria,Ignbvj,United States of America
66.0,,Dick's Sporting Goods,Hvp7426,IRRZRHMRRRQCLVVKDRHR,1-706-353-7542,O,,2.0,,6.0,Gbvvdekvrv,1242693.0,MT,,M,IGOFIHCSWKDWQMJBOLSOESNFTDQBGEEKWYHJFHPEHPHNKDIKRO,M,Hvpegiprfefydzst,Sydney,Mnznxsf,United States of America
89.0,K,Johnson & Johnson,Dvr7427,Yacxblamfkqfwzwlwvxexmfxnacsgqkppvqmuemhdfrjjkyqloapxeydg,1-320-927-9768,O,4.0,2.0,484505.0,10.0,PBXLOAUUUGYNRGC,1935494.0,MA,,,Miefoyvqdsq,S,Dvrfganbjkggq,Charleston,Knuwwc,United States of America
19.0,K,Windstream,Lce7428,Fadteoclpzfghtwdbwhoggvssqddkknfhvfgbkwchbylfowgvmnxvhddiilgzaafeo,1-315-051-1180,O,4.0,0.0,351592.0,6.0,BBSZLDAXUWOASOQMOHDXMKPVAKDY,3437768.0,MD,799.0,,Awdpqhpkzbpvojgccahcswjnxbcforocmaxswdloakcctgeqcefoavigsnctoju,M,Lcebgapekljlllelbtgmw,Vallejo,IGPULWQEMWI,United States of America
48.0,,Dow Chemical,Ryw7429,WRITSBGNATTWXAFRTSOEORQZICMWXVNLBPAUXJRXPMBTRTFJIFGEXSXRPVMWCKVDDLFAG,1-317-468-7397,O,5.0,2.0,412712.0,6.0,KMXVYEFGXWLBZOLTXWBGLRQPDZORQ,3328669.0,SC,,,LOGMUIFLQUNFFFV,U,Rywciqogcrjalb,Hialeah,gtnnqaqsntq,Canada
63.0,x,Wyeth,ZZD7430,OTVFIOGXBVXZFGDUMHSOFHDEXCRHTXNNIFVKNKUIBECBZCORCGVQXQCEH,1-634-280-6312,U,4.0,4.0,212246.0,7.0,xqdjroy,262379.0,IL,531.0,,Dijlonppoahbjartqjihjljpcttmulwwfrajzyjzlsduttvuibmwuiscqqyeadi,M,ZZDYCARHMZ,Oakland,RFWAG,Canada
,D,Blockbuster,Qep7431,Bhyrvmkgacjicmrsdlw,1-675-895-7448,O,4.0,5.0,18728.0,10.0,jvckhuvfnvo,3414148.0,AK,840.0,,mnwghrdgbwwddmciefskvgxjaxxnwfu,M,Qepqza,Elizabeth,Irhrd,United States of America
36.0,,Vectren,Ckc7432,ghtyvwbjvcclroriqdvqwczxhdcofbl,1-380-354-2358,O,5.0,0.0,,7.0,VMYXBLBSWRXDN,2006457.0,PA,770.0,,Jwcxtcfyeuicrcvpnfd,S,Ckchauvozlaaounuarteltyeyc,Irving,FVJQNW,United States of America
30.0,,BearingPoint,Uty7433,vvvsehzsiwqhyrfozlafewpinf,1-494-852-4882,O,0.0,1.0,328032.0,4.0,Zubqrznhgwcxwi,1285910.0,ME,694.0,,evwynuuirkzimevawrbvzgckpfjhqoxsfyeioifnp,M,Utyeeillpo,Washington,Ylwfwtdlnm,United States of America
52.0,,Exxon Mobil,nlh7434,Xdcwqxnoyejzosiaffoqjuuu,1-027-509-2538,U,0.0,4.0,340001.0,5.0,Naejzattexbgbfncmqyeocabuieiz,760977.0,TN,311.0,,AOENTBERPVYSLWJQCQVGGHRDEMA,S,nlhsgjwniogorchytxd,Oakland,HOUDVXV,United States of America
21.0,,J.B. Hunt Transport Services,Oht7435,,,R,5.0,0.0,450418.0,3.0,YOQESYYONRNDPECX,2965150.0,NY,729.0,,RWAPEJWQNKPRUJFVZLSTBRISUQKSNCEHVEQRUXBFNBQXNL,W,Ohtqwaajovhpq,Durham,Lprfzzvyehh,United States of America
73.0,a,BearingPoint,Umo7436,CMDXTFWGCMKGWLUSLRLCNMMJCFZBRWJN,1-398-718-8920,O,3.0,3.0,140094.0,9.0,uikxanjtsumwaoihxzlvujbabqasg,3241791.0,AR,537.0,m,sxvpwrotnbjbjhsexpuleddmryefgnzbmxtaghrmjrilacqbdgjd,M,Umoptyglovqsnqjmljfraoc,Bellevue,msevekwn,Canada
,s,National Oilwell Varco,NXP7437,wslqbbazfswcunwxwbnyhhmyzyqumijrawrmpfabxwvtzuhuefoniqgiswykdcvxytidjkjorthtwcp,1-388-670-6575,O,4.0,,84981.0,7.0,Ypiojudggnkzylnoxtkopokenhdqc,1464902.0,VA,465.0,m,Yistkxjwdbwdiecfupcocgnmqniabavkixgnqjjkhetlgtofkpnxllsfozeyqcvdelwc,D,NXPIIRTIMCLYUOOUEATSNZ,Bakersfield,BFZYXJSLJ,Canada
96.0,,Whole Foods Market,njd7438,Tqplusvioosqegfpjqkqjqxkqrzcozhwxdyhchoejakelezevgclabxlcnltaua,1-520-887-0892,O,0.0,,396495.0,5.0,nwbtyzlhorfuvkhgwbzqivrgi,878906.0,MS,365.0,m,Fbdgohwjhsmgvquepltsghwruqigfizchulgjrxcdkhqshtpjlt,D,njdmplvncwvrjxekxiscdw,Thousand Oaks,,United States of America
,,Service Corp. International,Hqx7439,rwkevaiwufpfcviiewruwybbctgzvnuuhpctoeacsuoxbdtxbxjjmirhrhtckqldfmvgwiivppor,1-059-895-7403,O,0.0,5.0,93028.0,7.0,Eekwncfaonptpnbxbqpgcjaf,1072809.0,WA,411.0,m,Miqultawzcctozdvwvbzlirhiifk,U,Hqxvcwrcjtpeqstbiauwkyjushlhr,Sherbrooke,ABWWYE,United States of America
34.0,B,ProLogis,OUQ7440,Wltlfrqdbnslberhetcwlbsftkbcptagqldhzdhupxhipkoceiaajltdrifjreftife,1-162-603-2385,U,2.0,2.0,329493.0,10.0,Aqwrrdu,2928246.0,NY,757.0,,LFPDYVPHKYSECPYBLTIOEROKYBWNEFZYGKWXHQIZUHLSBQUMLMKXGLOTDKNYTATDCBZMQZO,M,OUQFTBKQKKKMCRQEJXT,Pueblo,FSTIXJ,United States of America
58.0,x,Autoliv,wsj7441,Xtwdxjbagicbwafrycezlbjamnljpixtbiyzlpedlcrwamyknlibbdekjttlce,1-125-506-1856,R,3.0,3.0,,1.0,Otdexocdedjusnetueqpukenv,,NJ,791.0,M,YQOIBCYDALKAQUOJOEIQDVCVLXBOIWBIBT,,wsjqwmiprrtkekdfcd,Portland,aystd,United States of America
2.0,,Synnex,Slg7442,Zkpqcevraswivgdjbqbdaxhcthaebgoxljnymrsk,1-209-995-1631,O,5.0,,27414.0,8.0,Jlxbppfmnecadalqeztqvqizoohpd,3908043.0,IL,514.0,,Qivpzbetjfjcfebjsftbrrscmurbkeocafgpbytnbkpkgucgdskgnqjihhfrwkepomdgmzmtgolpnht,U,Slgexqveuquvxn,Gary,Odfutqgle,United States of America
25.0,X,,Hnd7443,GCKTIDDGIPUAZKNNRGCOWWFYBIATBKARVEAHGMHMQSSV,1-549-808-9199,U,4.0,3.0,23129.0,9.0,Nhpbptktlvn,1834374.0,WI,593.0,,Ptnzzgusdgcadbeokymaiwpyflnuidoeyetmzegxeylfbibigid,M,Hnduw,El Paso,hezzj,United States of America
60.0,,LSI,QJH7444,GSDCEJKOGAPYIGBPVPDIXMEWHJBKLEIEQMHMTRHFDCNTTTVZLVTMVRSX,1-998-809-4005,O,5.0,2.0,375674.0,7.0,Xjvvrucphmmaucrfe,3577081.0,MO,830.0,m,CPNYEFFZXAFFUEGIHJIDWAOGMMPDAUSPDJRRZMMWCLGQBFOYHTLVTPLOTEKKVPIHLXVFTSHXQVUDB,W,QJHUTABMZALADIXPC,Tempe,Krhtewguqkk,United States of America
36.0,q,PSS World Medical,Snu7445,,1-860-619-6858,O,4.0,0.0,418823.0,2.0,Icecnjbmfvviytpouocdgj,2180372.0,Ontario,341.0,,Tycxetqeakhcamaibbaoslrgoxiqg,M,Snumxbcsrgnijfwl,Columbus,,United States of America
30.0,M,Computer Sciences,Nzd7446,QHOMXGNKHDTIPRDKWZEXYESDSMXVIUZCGBPCO,,,2.0,1.0,190236.0,0.0,Etevqugaxgavqrcjnjzljnrjsuq,2941342.0,NV,664.0,,Nbelpooybvkjameypqjpqdaqqmnczbnuwvimmwbfzo,M,Nzdskamukb,Lubbock,YOWUGEVGIJ,Canada
67.0,H,Hanesbrands,MKM7447,GKJCVIGJLIXEWTICBRX,1-072-105-7970,O,,5.0,294269.0,5.0,Htzvxzvsabixzogzvpahtw,3737602.0,IA,716.0,f,Azkifuobweqlbaaoberkxzywtbspvuafvirwkjsvmviivtbjlqwlarfryt,M,MKMJLMCYELGLFTMOTBAGBZWOVFGI,Santa Rosa,LBFWIIU,United States of America
99.0,Z,Polo Ralph Lauren,Jjh7448,Zdbphvwzypxgetxczdufvfefuintxjajdflbijpa,1-271-305-3258,O,,3.0,334576.0,10.0,JDSKQKBKUDEGFFBE,279746.0,IA,675.0,m,hagswnhvch,W,Jjhpqlslaqbpxgoqllqlduq,Des Moines,Zptuk,United States of America
87.0,,VWR Funding,Ugc7449,,1-644-133-6646,O,3.0,0.0,24578.0,2.0,Udjonj,,CO,385.0,M,Ynnkfbzzonbfabyizese,D,Ugcrqweksghtkmbrrxkjnhs,Santa Clara,cggvvzqcxh,United States of America
31.0,N,CenterPoint Energy,Htd7450,Ymqqlprmjxnnnygbdrlaunefjjvsclskcbifyfq,1-686-577-3393,O,0.0,5.0,339136.0,1.0,Uvpvbdsdzktzpvctifmfx,2934411.0,DC,463.0,f,rhqhzdhoxyzbsibpzidrxngkidukkriwrvmfjixpebfttepytgkfjbzonieozuesqeolexlrkizfjpej,U,Htdhugbpnxumgxhjmkyphimwnknv,Escondido,Xvywsctl,United States of America
38.0,,Interactive Brokers Group,Njm7451,tiwwfhrqmfruexnqxxbsurdcsaxhhkuaytwqpnlomtyvnao,1-751-603-6724,R,5.0,0.0,436564.0,10.0,lgvkc,1072764.0,LA,475.0,M,ZKQCJLRCCOIPWWUBIGVVIN,M,Njmttgd,Edmonton,Zctncjkged,
30.0,J,Intuit,RFV7452,Zdtfum,1-165-260-4814,O,,4.0,436205.0,10.0,AARMBQCHPZSBBUMMQQHFIKFAWYQIUN,2887437.0,DE,694.0,F,Vlpmkrbhugmcq,M,RFVEOGRTH,Orange,Lhyvuac,United States of America
53.0,W,Deere,QUC7453,tcwafanqgvtydekdofqhpykhrzhjalybkuvbrkjyrzyheglngobbmlc,1-308-709-8447,O,0.0,5.0,255890.0,5.0,JBQMEZXTOGSHEKLYRHI,3967580.0,Manitoba,576.0,,Vfkrrehtwalwuvlijgntsu,D,QUCCMENPCZFDCMSEBQNSVLFAXXUMYM,Coral Springs,ETQMIGJDW,United States of America
