Age,Country,AgencyID,NetWorth,Income,FirstName,NumberChildren,LastName,AddressLine1,NumberCars,OwnOrRentFlag,City,Gender,MiddleInitial,CreditRating,AddressLine2,State,Employer,MaritalStatus,Phone,NumberCreditCards,PostalCode
75.0,,Nff14140,2541538.0,175350.0,bxjjprduqucexkadpcgoc,0.0,Nffhgm,kceucvvltghbsztcdkabjprvadfokgfsudnnbqzlflittuociqadzhkmyrbhqpnuws,1.0,O,Toronto,,,790.0,AHZFTYGLBXHWBLAYWUVONWZXWCOCJJSCETUYVEOWCLGTAUXUFFEQWGJNP,Quebec,URS,D,1-530-997-6158,3.0,nivhxc
35.0,United States of America,Xnx14141,1072231.0,383925.0,Ccflvuonztbwzdfzdof,1.0,Xnxptmtcurpnvkfmldmectd,ZAENSZFBESFBFUYLVEVLFIWBCGICHPHTRRMRH,2.0,O,Hartford,m,k,786.0,TXKRKSQHNRG,MA,Nalco Holding,U,1-005-648-0748,5.0,Rvueiijn
20.0,United States of America,ANS14142,1692318.0,280817.0,Yduvutrqljsnnotsj,3.0,ANSRLXEJYRVRACJQOBXKC,bimhgoqznolzenggwzxtisnxylskcjxfwygvzfmhjgr,2.0,R,Salinas,,,451.0,CXBVFFEWQNMEF,SC,Airtran Holdings,M,1-603-645-5490,0.0,tvqwjvbpxv
97.0,Canada,Tqq14143,3041568.0,220.0,Uozzf,3.0,Tqqevfvnumvowxmqjzs,Oezrwljdzjeorirpmhwonuillljxewjnnosvolrzwxiuhzqhoztkwcxqzramnerewjyebyizlpnpe,1.0,O,Anaheim,M,y,584.0,Iawkfderffwhxecskbffrlodsmudymtfxlrffukpdiqrhfzmmecfcxkzjwiqwdec,LA,Westar Energy,W,,2.0,Ddkesvdub
97.0,United States of America,hnw14144,1624471.0,21134.0,Jzsmpo,3.0,hnwljaaptvbgaerenhypua,Rpxtzzozdmjqlhfhzkwmdyipjccnhvwticvzckpxoneqejzufodynrctxhmbuavbynquxiduyba,1.0,R,Flint,M,a,548.0,Mthzrsavv,IN,Edison International,M,1-240-515-1059,0.0,
95.0,United States of America,DWU14145,,262332.0,ouzjpkw,2.0,DWUZGR,YPVRCSNYEXHDLPOBNHJVHSNJSVVNKPSAU,4.0,O,Durham,f,i,372.0,Jcnghevgdknxrrvcdlgaspweeqowftgxtrwllhfmsumxfunenwgkafjfunulabosyyzkanswyekbyh,WI,CSX,,1-211-080-4392,1.0,CUCRE
2.0,United States of America,ave14146,1052293.0,498706.0,wkiqfznrib,3.0,avempywhnvnhvnsdpov,,2.0,O,Lubbock,M,G,331.0,Kspejlzilzjsjvuomhbyaqgzxosftnpswmsjlblgvtxveugesercafrqjbsmevwkolavfvsencdei,New Brunswick,Prudential Financial,M,1-800-031-4588,4.0,jdbdhg
45.0,United States of America,Xki14147,616825.0,156503.0,Ygponjvpdu,4.0,Xkivognawsuzqtkglur,Cdgvl,2.0,O,Garland,,d,777.0,Kwxvayccdxwbgghjdqlniiepvcvguuxwoniwrrbfufyblvqys,MT,Spectrum Brands,W,1-448-505-2155,2.0,Auhqmnc
86.0,United States of America,Bok14148,1998704.0,195780.0,Bpxccidganvvcw,2.0,Bokdfmmate,Cxszqjfboxatiwcglxwjeufxzdmchlohqycjzjofdiahfmqqdpjfpb,3.0,O,Salinas,,,649.0,eeopmtvgl,ND,Apollo Group,U,1-702-679-7275,8.0,Kguniqwnq
95.0,Canada,Ipq14149,557646.0,270793.0,Dazcnxhouuv,2.0,Ipqdelothbtbbdamau,Mdclhxtqrbawwjkbnbiywefiosbudduairnxjmokrfidcjqaksgxpifbwqtehflzlwjsseecgaog,4.0,O,Vallejo,m,c,343.0,Lixytyehuibuksbvymrxrfooolagmzunmkvujqiai,TN,Targa Resources,M,1-434-705-3876,8.0,kbtrchx
31.0,United States of America,kfz14150,1317280.0,37636.0,VPBODWEYSPFWXDZGALNOA,,kfzpguogihxrsgos,acqdekgrsl,5.0,O,Jackson,,U,613.0,wipzwrapvezrkkfzsxwmvuprhxf,UT,Cephalon,S,1-371-598-4003,10.0,Uzbsqkoi
36.0,United States of America,Weq14151,1223790.0,192118.0,IIMUGQDSYJ,0.0,Weqxoxeqil,OEMGTWFMOJBVAHVELQPCKUEALMAKFIDBXANTHFVPMLINLEMPSKCJOMIXWXWQAMODRU,,O,Charlotte,,,341.0,WQAFY,OR,Itron,M,,2.0,fynjggmihg
72.0,,UZK14152,900737.0,109648.0,Vngrit,4.0,UZKYNMXWP,Enfamukajefjrjrfyfu,1.0,O,Tucson,,r,777.0,IYRVBISCWZKSGHAQGOHCRVKKSRMABOBFCDDCSDTSJFKEOPRTSSKE,SD,Acuity Brands,U,1-382-426-5222,,Sapzbiicfrn
16.0,United States of America,BXG14153,3568897.0,,SXTZRZQTDSCXNNXECLWHZCXLV,1.0,BXGSDPGGMXIFFBQ,rkycazinev,3.0,O,Berkeley,,,434.0,Tytungpmlsmoeafbwdjvlzouttgwznuwjmsudnsbhcktfvfrgeztodcxfebu,CT,Nalco Holding,W,1-369-029-3774,0.0,Dqvfeqozcpgv
49.0,United States of America,Tcs14154,185453.0,113453.0,Ysmfkedkhcrxehpja,2.0,Tcssskrqwdqoswqgskpkuuaobfq,Azxhpvbacfbhucrqpvwavwarindblcihttxx,,O,Anchorage,,,348.0,DACLUUQEALQMOHBQURIKDOY,TN,Consolidated Edison,U,1-957-427-7232,10.0,wuhizjohbzj
,United States of America,JUL14155,1418830.0,469141.0,Mucgelrmliobhkcasxwzmo,3.0,JULAM,vkxajademhsgjypullaeucwortkbgmcryfcidyxuyexusuns,4.0,R,Lancaster,f,,720.0,,HI,Covance,U,1-591-405-8493,4.0,
51.0,United States of America,Rvx14156,3468326.0,471784.0,lnqjzpxacdlefeophsxkmbolgpsu,2.0,Rvxlgxjphqwiruxycg,Fofrqkzmqkfkwsdjnypdchyjhmwqbjdigycdirbvaomuheasxwblhtve,1.0,O,Allentown,F,z,561.0,Odprtbwlupdmwgpcfrqlkukaxpi,Newfoundland,Ball,U,1-072-724-9136,6.0,Ztsbbvhshnid
64.0,United States of America,SHD14157,2463251.0,475364.0,Xulqolnqzhticy,3.0,SHDHDMOKPSIHXTGBIIPVMJKDTI,avthpbeidhxfnoibouxycv,3.0,O,McAllen,,,547.0,dygjajqespvopllcphqpydolcyetxefjajpmwshwwqtstgntpllhuioaqjqdhuoqttrnav,OH,CBS,W,1-052-808-5260,2.0,FTPNLNKXG
24.0,Canada,Nax14158,2378661.0,242308.0,sxljvvukoauu,4.0,Naxrribxkdmrmxef,Fnevbhrxebcwgfndizg,3.0,O,Glendale,,l,345.0,Pbkgdcqklrqbflpimgwrmgwbyqchbsz,NV,Arch Coal,U,1-673-046-8498,5.0,Etyrinfjpr
68.0,United States of America,VVF14159,3880240.0,374874.0,Dgnsfmvfveusydf,0.0,VVFECDRBECXACUWUG,Yqbsxwd,1.0,O,Little Rock,F,a,495.0,Bisfixmfglvvzejeddpvuapbontrkucvmsxgbeloktrfmaxsxuycddmnnfx,TN,Navistar International,D,1-420-469-0723,5.0,IBSIMSVQ
36.0,United States of America,ASE14160,2358187.0,19483.0,ymmpbhhbmivfrxwwkusrypodgm,4.0,ASEBXQJXSOPGRCQHMJWNZNRQBUZF,ngrhmwidpeikqjtsmqsggubgseivgqllbrjpzxfowmrucviyccawodwtgizivpbzujvorjltjo,5.0,O,Fort Worth,,,366.0,Ozlrmzpjsvepsjxztfcitfvkubzrvqwxtncikszrylkxdsuwuwlfbdrfitu,IL,Chevron,U,1-732-213-8449,8.0,Jswtbar
23.0,United States of America,Tqi14161,1574690.0,373805.0,olnplhsoig,4.0,Tqijpeuqjpowpml,Embblrhrpmotsgptsoaujjwepbydcrbczibkexompdvnpqrnwegnlzk,3.0,U,Paterson,,d,564.0,dckoymyhyivrgfcfsqnnnvplvcjxgjfjxctkabyhctefdgdbhnqdywitkhu,RI,VWR Funding,U,1-912-657-2015,4.0,MOAQJ
87.0,United States of America,ZID14162,3497837.0,478489.0,olaftrrq,5.0,ZIDVJRRMLSBCCNGPG,Pqzjtcqsrjzouguwmdfsgeynmbedcdmsrkfzipnebiwydexte,1.0,R,Edmonton,M,,,Sxxygjpsbmruvfzcdznndbbsoxwhukpdeqpubhxfgugulmcrbanknxopowxlun,Saskatchewan,Kindred Healthcare,D,1-315-430-3809,1.0,AMUANKGBRRZO
77.0,Canada,nki14163,3496962.0,35061.0,glgoaubunplmheep,4.0,nkidwl,Ngmohoarxbldbdxchdymqkfayfpqbjazvfpmkrivauhh,5.0,O,Lexington,F,,597.0,JVLFSQRQMAQCCWIHNUWKUNAHCOZWSQUGNKASYUUVQOHEIWRWTSXCIKKBKMZAEHKSSIW,AL,Lennox International,M,1-563-935-0116,1.0,SAOUD
90.0,,Sjo14164,1021762.0,315463.0,yylyzjlbbzzuigcygrph,2.0,Sjogrkszlibobvcbsmxoayft,JHIPWMGOIOFCMDI,0.0,O,Calgary,,F,651.0,Bkcwywbmyfnoisrjbmnvvhffiggbskbohsshtyeemimtgiihb,KS,Mutual Life Insurance,M,1-865-960-1836,6.0,WEWOZ
29.0,Canada,Eyb14165,1255970.0,204678.0,THTZOWCDUYPNLTMXJSMQBT,3.0,Eybyvtikaw,Holuyejp,5.0,R,Chandler,,,650.0,Tzpaiksnmaycnqxac,NM,Newfield Exploration,U,,10.0,Zgyecgnnbpmi
92.0,United States of America,Jku14166,256534.0,69237.0,IJALTZSFHADFQVEOQRVJEISWBE,2.0,Jkudsihtzndkwnrntljyuzp,,5.0,O,Independence,M,T,434.0,Kqcscdmffbphhcipighuaoodlbqwqswslhdyahzgcksn,NY,MeadWestvaco,,1-939-805-4959,3.0,OQDRHYE
20.0,United States of America,Pnv14167,1940841.0,,quxsdosbfemwbsbnaooiqmf,5.0,Pnvebxrdtxayjz,Fuxqdsrsjdrbpjtjnnqkekw,2.0,O,Pembroke Pines,m,Q,718.0,Vkyifprhjvfrpmuetjfoivkgrjkcsn,MS,Systemax,M,1-559-250-7287,5.0,Cknjuw
97.0,United States of America,Mkr14168,1688750.0,258401.0,Kvdnnuutdsostvegcrt,4.0,Mkrll,Hwgeleuwmiwpstklkbsqequkgcpdhkhmxtkxkmgwejlmsbgtmiedgx,,R,Tucson,,,653.0,,Prince Edward Island,Ingram Micro,M,1-284-865-6946,1.0,Vagrrrrjvvr
89.0,United States of America,HVK14169,3564379.0,245949.0,Qljfzeomf,5.0,HVKWVIBFJXDFPBSKEQTPSFYEEEVDE,Smznuerlntrfhumooshszciqzyonmglcumbplhmmjatdfrzagpvigklkwfdxaxp,1.0,O,Miami,,,451.0,Ufhyjqlypgraexqzshgnivlbnshkozkovvedihbvdpsdkjcqgtqbzrpnqgiumwd,AR,RPM International,M,1-751-676-8648,6.0,Llpto
66.0,Canada,Ues14170,288581.0,452063.0,fgmtmfhpef,3.0,Uesmeofqmcheeuxsipexvcobbfxkwv,VDPSBTDCGZSYAQ,0.0,U,Memphis,,,474.0,JARPFLQNVDRHLBUYGIDCKHEIUCNDVFFGHFCLSJ,NH,Dollar Tree,,1-233-578-3884,10.0,Bxtlsh
23.0,United States of America,PZR14171,39155.0,388929.0,Sgfiwauonvwteu,2.0,PZRCVMVPXVMUHXVETPIIGPPODWCWD,Ojftmzujjpfrjukvvewcalaljcnispfjdmr,5.0,O,Moreno Valley,,D,639.0,Uxjlmbmhqlheemxtxpzucyjgkfgqhlfdjdijycgdcxnxvpudznamdxicogctle,MA,Eli Lilly,U,1-486-451-9219,0.0,onlljnjksnaj
68.0,United States of America,Mpa14172,356125.0,354421.0,Mbicorlubc,4.0,Mpagxdhohcvsnpwqbmbjnvscylp,rzisgbfvjdcutktwqwilxmcfdsvcfywrrqjqsdrqbslicxgldlaimcqr,,O,Irvine,,,685.0,ksdpuxifpgvjoomwugobvwbjzgzhbskpagpafexidhanwrppmikbcdteouhczrq,ID,LifePoint Hospitals,M,1-164-320-0476,8.0,Ttbxulroobnd
39.0,United States of America,Txx14173,1154201.0,377631.0,Rsbjdpxhulotwvfae,3.0,Txxragxej,RCVQVHZQOGVFZFYMZYCHQWKOS,2.0,O,Salt Lake City,,,649.0,VKIFMGCKUJWWRUKSVVTFRZ,SC,Constellation Energy,S,1-288-712-8602,9.0,
59.0,Canada,Vsq14174,3464091.0,198260.0,Fxdvjsosvjz,3.0,Vsqchavmpqlwpvmuso,Gtvghigwdnervmwoahbwhsflbgofprmecguhsqpnxypgsszpwmjjjeqanvdckaetxtr,1.0,U,Jersey City,F,,531.0,Kvdgchmddpqzbpnrf,LA,ManTech International,M,1-325-824-9671,5.0,nkbgzywh
84.0,United States of America,zis14175,2912440.0,160026.0,Fbfbjqqskewgwocvjnwvlgjmqqba,4.0,zissqjcp,TOQSJXZTYAMHOYKMDLLYREELVKPRRMXUYJDRZYBEYEHXJCERDFUUECIEPBKMEGNYRWKV,5.0,U,Chandler,m,d,838.0,Zvdmcsaascaricmxmusojnkaslcub,DE,CommScope,W,1-602-111-3672,6.0,NBQWHANET
32.0,United States of America,Sdf14176,1832149.0,253863.0,gdxqiiwgqljvyjdxplgl,2.0,Sdfvzmlfvmhhidqtgdqpub,sfppcypinldvanjvvcqkomlfucipxhgxnevqhihoscfegypornrtxmshuzojiphkowsowzmgpvu,2.0,U,Lewiston,,D,596.0,Sthiwcgrmvnlwipowxmgpckoxsjpajfouirwehbjcehxlwipmnbtexfkqbjgpcadpwnoccchk,Saskatchewan,Expedia,W,1-727-193-3984,4.0,JGFXCZTGXA
90.0,United States of America,ANE14177,2860424.0,495574.0,Wsaxwdouispumdjcz,0.0,ANEQVYSQOTRKLEQSTBL,Pegtxgirqnwvxnusvthsjunflhxquljaveeuhaeluevgdef,3.0,O,Charlotte,f,D,,aqswxgyzyviqpnfvnsl,WY,Southwest Gas,M,1-638-470-9765,3.0,qwsvitg
93.0,United States of America,Ayc14178,158334.0,147928.0,Rnzpykdjalsprf,5.0,Ayctdgm,Maeifskfgconkgmvjvesgbxrxmnojhkfvbmwxpangseadbnluf,3.0,R,Albuquerque,M,Y,795.0,plohylwzfob,NJ,Biomet,W,1-828-090-4159,3.0,yhxanzb
56.0,Canada,FFL14179,2391666.0,300862.0,CDIWZXRVKBOIRGMAMKHN,4.0,FFLIQOYYTJKDXIJWERF,Tqkljwilwucwzvduqejxfvuizmsafgiecsoudvhcqcoxrfdbwowcpumkzeylgiiejc,5.0,R,Vancouver,,x,447.0,JLEVFJPFBDSRNHMBYLNTETNUHCADKFZDGQLUGGCWTHVQHVWCEDKKICYNEEHORGF,TX,Applied Industrial Tech,U,1-525-921-3253,10.0,
77.0,Canada,YKJ14180,827138.0,432840.0,Gwvvrrjp,0.0,YKJRAWEVCEP,XMZWQGHXESSFMPEKLKIP,2.0,R,Naperville,m,,460.0,Jteehinxjzjtxybxxbjpskciwrokbsidvtzrkuph,TX,,M,1-605-084-1644,8.0,ijelnbbb
62.0,Canada,AQM14181,3180451.0,276239.0,CUURMLRPWMQ,3.0,AQMONMDDAAVE,SIOCWRTPJCYASZHBIXOXJBRARFRZOGTKUB,1.0,U,Lexington,F,,837.0,Leymcpzbthkzqvhtuejbxfivqbohtlfkpacmaueyrnlenahcwrtqcuiqsnafhlvdyxrqmpkd,VT,Anixter International,U,1-057-528-9684,1.0,Qwtyifg
54.0,United States of America,Zcc14182,2034019.0,,Lncqn,2.0,Zcckfukewdhfqxka,Zjqazbbvzkvusyuinxucpgwcntqxguvtacnndsycpvtjp,0.0,,Charleston,,M,546.0,HPVZOFNFMKOHDFIKRKGCL,MO,Benchmark Electronics,,1-642-523-7136,,hcuhm
47.0,United States of America,Iga14183,,342416.0,xpudc,3.0,Igavhiccsovuhhjhkm,grqfbav,5.0,R,Buffalo,,,542.0,pqfplpdrpscaxfpoevhfetietovuexbpcfhwancvvw,RI,Ford Motor,U,1-113-597-7777,6.0,Oespguc
100.0,United States of America,Zzi14184,3932513.0,,Dqvuaecewnsllftsckxknc,1.0,Zzickkkeqan,MELNHFHBHOPRYZTTQVEYGHIBBNYXDPQNTWR,0.0,O,Cedar Rapids,,H,717.0,XIBJPWVTBIASPSENFDXYCYXC,GA,Halliburton,D,1-964-360-5012,7.0,usaqz
,United States of America,Kgu14185,47742.0,50135.0,MYOUGABDOVI,,Kgujvpekrjttaogn,Htoqkpurxqmw,2.0,O,Sydney,,M,523.0,SSWVSXYZMFLMLXQUGDCOKDSTSCFV,OK,FreeportMcMoRan Copper & Gold,M,1-766-008-8296,6.0,mdncddxuw
12.0,Canada,xhe14186,861502.0,481814.0,Llnpwurgwgddxley,0.0,xhewzyasylwtan,iudzavgjeuegggeekvw,1.0,O,Columbia,,J,625.0,Hwfrgigmxovxeduwizxqykcqwdss,KS,Annaly Capital Management,M,1-249-796-3368,2.0,Pouwemythfx
93.0,United States of America,Duu14187,3949136.0,450582.0,VLYJAKCHOQDBYBEWUPELYUXN,3.0,Duugt,JUFBSCSOQDRLTCWYRZTXSLOVAYMSBXHEZBOXCDCUFNNXQZHDGMKIJU,3.0,R,Albuquerque,,d,687.0,BBYPGANHYSRXEXRYBZJMBFT,MS,Graham Packaging,M,1-922-758-6085,4.0,Aszncceqzig
,United States of America,VHD14188,1109813.0,5303.0,uuxhblxnpajinjrokudslfdhfgzuab,3.0,VHDMRFMMOEIWLFBRMALCNOPJD,QHSEKDHHTRBGYRYGCBMKDOWIZTIGQAIPCQI,2.0,,Windsor,,V,759.0,,TX,Metals USA Holdings,M,1-303-530-2243,2.0,Vrtirnbgpl
30.0,United States of America,Qkf14189,3125796.0,371076.0,DNSEVRTHMEGMFTTLRCNUGRDKGZO,3.0,Qkfpkjuhfpqatfsv,Cdake,0.0,O,Frederick,,,666.0,Jdrcnsovrzuxkmwuefewqtafjdbnwdkpepjzzwnkxppk,New Brunswick,U.S. Bancorp,U,1-569-869-5904,4.0,Ftcyvink
87.0,,jvb14190,88835.0,213149.0,YBEAUGXITZZJBMJ,0.0,jvbcmbvp,,1.0,O,Knoxville,,,300.0,ROPPBFNLEBWLJC,VA,Computer Sciences,M,,3.0,ATLEOX
74.0,Canada,bzs14191,37220.0,121682.0,jnakreept,4.0,bzsicbkkufaqpng,nhqoibpjvolnrfqmaqebpzvekugsacosxttjrvvjnajizelrukdismyno,1.0,O,Las Vegas,F,,487.0,Zipblbmxartnjhlgredccayxsgitlyujvhykfnsdaqqhynxdjhoewoyudcgwjvafugwe,MT,PPL,U,1-002-687-3335,1.0,Swryqckdhqo
21.0,United States of America,jvk14192,1740592.0,400033.0,Xxenbjxetczmylnkwdu,1.0,jvkorsjsbueq,ypypjaiddejeucfogvowgpjkrjsmkgxyqylhhxbrla,0.0,O,Montgomery,M,n,336.0,Eoeoczbpbgqihbaqcwhgscluhsejzeuliplkuvsoergifqxymuwumcpuimapyrgv,KY,Mattel,S,1-797-200-6406,10.0,CUFUZMYB
,United States of America,Kdu14193,449787.0,383276.0,Dtuwxrql,5.0,Kdugijesroigutortudeztuxklkm,Ikrwcmxlraxgbjdiwkhsrqiquwfbgaaopjvucfqorwmmaffjghyitzei,1.0,O,Louisville,M,F,476.0,MOEHJRTNITAOCUPWXGPOZGPJMYJQVJJHADLXDBGLOUPHRKDJDTADOGSTSDHD,ND,Southwest Airlines,D,1-863-418-5969,7.0,hpyvacrx
99.0,United States of America,Gxh14194,3626042.0,59413.0,Hsypp,2.0,Gxhqpusjtbbhhnyupyqzlraebop,Ijojizrewqzqpkusrxlquqfpdtaymidbauvvoknemdravamfzjqmtvkjcgvfdrsppz,1.0,O,Garland,,,,Zcmwfepmoxmwrwgijxrra,LA,Cigna,S,1-369-827-0324,6.0,pduktozpeb
14.0,Canada,asa14195,1796405.0,495880.0,Ewpfw,4.0,asahbdeepnotfvsdckhlccsuqygbw,Veidqtmlfbsoqdjeihkstmbnqwqwavauzoc,0.0,O,Thousand Oaks,,g,637.0,teehkvuyzuvisadfurvxatlcbamzqaehmfavwhddnkefhlwqhvmuiergxo,LA,Warnaco Group,M,1-964-808-2199,1.0,QEQREVCOAHW
46.0,United States of America,QZR14196,2434780.0,77282.0,Mmwdgdgnpbmuuscuckjsulr,4.0,QZRXMUZBTUYNPJQBW,iteuaycdzijgvtntwvnuzkgsts,0.0,R,Las Cruces,M,,538.0,wqfmwjidrjutfdizzkdooczklxxkacbgbuwllytvgkuujhownyujewbgpw,MS,Unisys,S,1-455-805-5083,10.0,Ccbtkgdllwj
99.0,United States of America,Mgb14197,1859130.0,392776.0,Vvhikzjvgwcyrajwxrdyaidwqippv,4.0,Mgbscvvvfhuxrbqsdqalbuhportk,Uepfpursaxhleaqfojbpxkfwya,3.0,R,Windsor,f,o,,Iaxsriwffgzvhrjtezwqrngvppvoibnzfibs,CO,Viacom,,1-328-430-9726,9.0,Hcvntln
93.0,,Ddc14198,654196.0,315141.0,bzleak,0.0,Ddcgfrwpfcqloiqzscejncgmr,Mngoxazccxydzxhkvyjswhpahloyyzhbuhbcc,5.0,O,Billings,F,,829.0,Cjputmzztdcjtlqdhduhrki,WV,Computer Sciences,S,1-612-934-1844,4.0,iqpiukuccxle
87.0,United States of America,UQS14199,1787225.0,236459.0,Irjbbrnupyovpgoozqe,5.0,UQSKXXPJCIKREOYJSTZ,Rblocdqpfdgnsjcukjbxrmpwxsmos,0.0,O,Austin,f,N,778.0,qhivorknwnxwxbpjjylxhrrtamvegpe,MO,Sonic Automotive,U,1-712-666-2181,8.0,POSXTRTRLJKH
,United States of America,ODS14200,221227.0,494597.0,Jyafqgelnrhelxobo,4.0,ODSTCBDVJWVH,YIKOUZRCGLPHIEGEFLKOAYDEPEVSNR,2.0,O,Great Falls,,,465.0,HHQMEOVJGUMXBQAARXQTSTRMKWHZWXTOWVLYAKIQEOKLNSPNBLBBYI,UT,Hudson City Bancorp,U,1-823-572-0556,0.0,zfgxjvc
71.0,United States of America,frq14201,2940814.0,367053.0,Pewsapsjgndzyokz,5.0,frqivlpmfxhuesrvydbviq,Clvgkqnhp,4.0,O,Nashville,,O,553.0,Ggayfixpbnkbrikcuzhmnomiqewvhzonelodktetfwhtizbtcwqgkgp,KY,Gap,M,1-426-545-3970,7.0,EMIUBAXSOI
41.0,United States of America,cue14202,3312932.0,204320.0,Mtcdwinwwkesfggewwjzq,3.0,cueqysbcq,grwadwuhbhdwrgdjtjbsrgdbmyycwveuwntqhhphggiw,3.0,O,Seattle,M,,460.0,WQNWQPAAOGYXUFTZXEEVGUDXQWT,IA,,U,1-962-903-0202,3.0,WJWNE
74.0,United States of America,jxv14203,3964795.0,16936.0,Mhlbmdooabtlusgqfdx,0.0,jxvmdmskciqdmeveplwgfzdkk,Bqqykzutspsivyqoxdlgdjhlerbjtdfpftoasrwqegiqpvzxhycfeevsongntegjweyqxwwqel,3.0,O,Dallas,f,t,517.0,IXQIVSULIQP,ME,WGL Holdings,U,1-592-626-8024,0.0,Jqqchxesvpyz
83.0,United States of America,Lkt14204,1460314.0,244117.0,Aaxjujsrnllbjqiwcxkyyymz,5.0,Lktdofqabc,wipohxhnnregmfksxwhub,0.0,R,Warren,,,744.0,NIQAUM,PA,Liberty Mutual Insurance Group,M,1-387-767-4138,1.0,Zvwyfgumshy
15.0,United States of America,Ooe14205,2310096.0,378435.0,vnigxcsjruqjelhr,0.0,Ooenvdwvmtclhv,Qnvttsrutosiquj,0.0,O,Chula Vista,f,Z,564.0,PPXFQAXHVPMFTHMPUMQHRFSQOEQEUJNCXKRI,Nova Scotia,Retail Ventures,U,1-210-338-0396,6.0,Sutxhkww
38.0,Canada,Rxl14206,3072118.0,226966.0,ODJPEHNIUMRURREXVMCPSERMUWAE,,Rxlmbdkgbntokrbppbmnffh,ONHKGFH,4.0,O,Wilmington,f,j,407.0,Zbxoerafuhjcslopbkodfuvlydpidqlkynkqfcjmyodivrkppepspioqcwpgebftibwr,OR,Duane Reade Holdings,M,1-698-366-0032,6.0,Ncirtypeq
59.0,Canada,wtt14207,529525.0,250761.0,Xeeksjd,0.0,wttrb,KLOLZBSZJDNMVIVNWFOZRCFMNKWMEVZAXEM,2.0,O,Saint John,M,,368.0,SWFIFTKFKVJRGIXNSQCSFDKRVUEIDCCUOJKFMVFOFQGLS,OK,Autoliv,M,1-365-471-9350,2.0,dnnxakpm
14.0,Canada,Eez14208,1058953.0,286579.0,Yacxympkkzbqcun,4.0,Eezsaahdgyxnkqwtpotxnmaaztpg,Mzswkebojmrdhlcqgbourkp,3.0,O,Milwaukee,,,696.0,SVKRZEJIJHQVPUFCZTCYFBQCITJQVHICSMNHSWTAVHEVICORTREKIEL,AL,Hub Group,M,1-850-946-5437,3.0,Tsnwujtvpz
15.0,Canada,MPG14209,3211842.0,293423.0,DUVRWRMC,3.0,MPGGDZNGNZTAOZNCVTQXHDE,ubhcmwaalgchtrndijujuygsucpwenqlhucfpem,5.0,O,Jersey City,,,571.0,Pswmyjungaxulksbrw,LA,MeadWestvaco,M,1-669-931-7303,6.0,Gbqwys
36.0,Canada,Ndu14210,2777645.0,328571.0,coxpnoamvudgc,0.0,Ndubncodoqfnfpuwoylhppy,Rvhiahfh,4.0,R,Fairbanks,f,T,673.0,wriuqlnljosxuogsrdcrqzpwnnzxblugorhxfakudmx,NM,Discover Financial Services,D,1-013-662-9950,1.0,ghbzqchqzs
91.0,Canada,moi14211,2592667.0,4388.0,Ocrgmlgjnsry,2.0,moinjqwkouofjeiwbaeezsqxgsqdzv,jqgfshnsmgudodgjgkicipywmenybolermsgiypoudvbwsp,2.0,O,Hialeah,,,,Nibiuvpmpwkgwpjvybuwpcikgdufjzysdhotsguozsbjqhibpkooozoqvuihriqbutf,VT,Energy Future Holdings,M,1-221-083-6199,8.0,Tioorqhly
41.0,United States of America,Azo14212,93014.0,320649.0,ssbcntxsvdngysinuvbv,1.0,Azohlaqjfstop,,4.0,O,Idaho Falls,,,302.0,Yvgpocecjmfmywwsgkygueevhltfzddftdbczcutqzxazxnsskublyzckkaxvmzxht,AR,Dole Food,U,1-500-358-3744,3.0,imbpqkb
95.0,United States of America,zvv14213,2161260.0,,Fwoinzhgazorqcunfvfilhs,5.0,zvvfkqvqwqnvowcwunjbtgdbz,Ctkxjkvgvqgepyybklwrwylbesuumikyomnzswsfrbnqqeruwddsmkd,1.0,O,Carrollton,f,Q,493.0,Pxamrvixhcviyherozgulgnrojsvsligwxmghhvkvmrhezrknhmjfknittlqheibwskrukqdsat,WI,Fluor,M,1-966-813-9095,3.0,Twfobm
87.0,Canada,Mjm14214,516513.0,382520.0,Lmpvkuvdchwchj,4.0,Mjmgcimkvtaxaficehhnkqvj,Zdkdplpoglrszpejejtoijwfngibqpzy,4.0,O,Durham,F,,346.0,Dqxisrrsclnkeqryoxfjzbp,CO,Buildings Materials Corp.,S,1-412-906-6379,0.0,Qiljttoejqmv
64.0,Canada,Mjg14215,3322554.0,166669.0,ocsetnam,2.0,Mjgstahvfsfddodibjx,sivillmplpdkvhghqxsmtzdefqbmvoxba,4.0,O,Pasadena,,,348.0,KRUJPSAQFTGFRITGIUVCL,OH,Supervalu,,1-395-107-0050,3.0,Retjehwwtmaw
27.0,United States of America,Kal14216,1845124.0,398815.0,Eooubkhivkufav,1.0,Kalwd,Qzgwvbsdmxnpiesgylwrjxjjdvgjyxhyroxoyzebxbhbusirdavysbspaxkzh,2.0,O,Idaho Falls,,,359.0,MAEMIPPSRUVSSCGFODSQGHZYHKOFFWJSZEYRFRFPSJCCYUJBXD,NJ,Wendy's/Arby's Group,U,1-899-412-2095,10.0,Cxrmjhjak
