AgencyID,AddressLine2,NumberChildren,NumberCars,Gender,PostalCode,Income,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NumberCreditCards,NetWorth
ujh12452,vdpgxgohgeaitouxlvzdbywzdakdlyviiwuwleucnmtihacshgdntypm,5.0,5.0,,Qmbjm,162969.0,U,1.0,364.0,R,Ford Motor,9.0,210992.0
ZOP12453,Nwqzpjyd,1.0,3.0,,Dvnvxz,175356.0,M,68.0,679.0,O,URS,6.0,3000419.0
Uwv12454,jgururcwcyobyeadejhbifediqftrrgmnioskfvwijvnqrxiigvqxnhxkribtynaj,4.0,0.0,m,mifpqfblkufx,400852.0,M,75.0,627.0,O,LSI,5.0,1221300.0
Rza12455,Dhqccqumuzcfhowgtxkvmppk,2.0,2.0,,gjnqnnqqfrcs,183441.0,W,93.0,304.0,O,BlackRock,0.0,2257345.0
hof12456,EOIYQXHJVJJPGBITCDZIGZLWWIJOAUSCEHUTD,5.0,0.0,,Cnwahqxvofb,278772.0,,,740.0,O,Berkshire Hathaway,9.0,3123600.0
Vms12457,AJATLLBAJZDMRXYIUOAMCGCWPAXAABCTAKXWVVRUMYKGDSSNJTPHGZLQBRXTCXROSLXZRREC,,,,,,M,60.0,781.0,O,PepsiCo,9.0,840391.0
Svu12458,,1.0,3.0,f,Kgxwf,499389.0,M,65.0,365.0,O,,7.0,1073099.0
TVP12459,Cnsdcwqutlhdpwgwojxvbipzolipqwueshusxrkhhrl,3.0,1.0,m,Qaboojgo,188605.0,D,74.0,780.0,O,Goldman Sachs Group,9.0,1546917.0
Que12460,AKZVDAXSBMPCBWCTEJUJVA,4.0,1.0,M,KOBJTHIP,1992.0,D,65.0,739.0,R,,6.0,
gai12461,,3.0,5.0,F,mfunhaqkr,310718.0,M,80.0,357.0,U,,5.0,3988446.0
Fof12462,,3.0,4.0,,,121122.0,U,92.0,667.0,O,Estee Lauder,4.0,931589.0
Kbl12463,Dhyckgwfufushqmqcqknhigtkzkyjsaulhaqfdnolchgrgnbiorrvzqeejqfylhbdfbnhdn,2.0,2.0,m,zgxtkcjpr,66785.0,D,22.0,463.0,U,Washington Post,7.0,1187661.0
fev12464,ZFOVPAYQZWUUGDALEUOBGNALHYPULP,1.0,0.0,,Qifgglm,222723.0,U,88.0,740.0,R,Dynegy,10.0,
HID12465,Xacvdrhykkubbhlhzfyuhcfjawukvxuxexobusrzhkx,2.0,1.0,M,Ehbrmimcpqq,475452.0,S,52.0,412.0,O,Westar Energy,9.0,429737.0
WOX12466,eoxvsblbjputewelui,0.0,0.0,m,Dddjvjdjo,146946.0,M,87.0,,R,Land O'Lakes,9.0,
lue12467,imrkpferwivqesyxtashmagrqmxocixgtfldsamxylbmfvjtjthltoqgkkeohbeiuxjbf,,2.0,f,Xxkuqp,407106.0,M,72.0,584.0,R,Air Products & Chemicals,6.0,98587.0
LXZ12468,qbzwwlpcndzrvphefkdcslotsbglwhcsqdpuiebeofxqitmnbwyigilnhazti,0.0,0.0,,Satqooul,328470.0,S,83.0,586.0,R,Centene,,2322018.0
Sje12469,Vhhdm,4.0,5.0,F,PEALKRYXPD,128628.0,M,93.0,398.0,O,Exxon Mobil,10.0,338648.0
Nsz12470,Pjmcsgkcqvmauiejgvebkeokwpzkyayigbwxzuqincphrkpaieczqezw,0.0,3.0,,tokmsupn,261883.0,U,87.0,690.0,O,Viacom,5.0,1868366.0
MCW12471,iiybqxu,4.0,5.0,m,OLFREDNSQDB,95440.0,M,56.0,,O,Perrigo,,139799.0
dzf12472,Hjdpmqsc,2.0,4.0,m,tvlmnrwtfiqg,327567.0,M,26.0,388.0,O,Simon Property Group,10.0,3607501.0
ags12473,LBHUJTZHGNQWJFHMXDGDMYVYKNEYHCKXXVBSRZEBMFWMSEWQRIDL,0.0,3.0,f,klboou,356713.0,M,17.0,540.0,O,Watson Wyatt Worldwide,1.0,1464723.0
Zlp12474,Wtnhlxvmgeyjpjirtwuwodsaqgtdopcxdizjyigukgvzpxtj,2.0,3.0,M,EGDFBLDXVVSW,493437.0,D,54.0,768.0,O,Pepsi Bottling,1.0,370946.0
Pud12475,sfbbpnqmauqschznzfuhwcbmhfpzxfcqsvnsoxntsmzuhxupewwqzty,2.0,3.0,M,axpdpeepvq,439177.0,U,20.0,324.0,R,Laclede Group,5.0,1829102.0
LCV12476,Hppadyperaas,3.0,0.0,M,VICXDCJSKUSG,277333.0,U,80.0,656.0,R,Core-Mark Holding,10.0,561809.0
ucu12477,QJVLAISLAXMESTOKQLRZOMPDSJMRHGLMSGDCDVXKLJEF,5.0,1.0,m,QTDOWUEJ,437002.0,M,34.0,610.0,O,Bucyrus International,1.0,3649216.0
peq12478,Mbbfdojmxeetxpdguvllehdyp,3.0,4.0,F,Appomk,417551.0,U,16.0,492.0,O,Chiquita Brands International,5.0,369200.0
gaa12479,Jbzxfsqcar,2.0,,m,,75928.0,U,23.0,664.0,O,Dr Pepper Snapple Group,7.0,1649206.0
Ers12480,eolaygtbzjlziayngulpvi,0.0,2.0,,Xcjbnaahuvfn,161520.0,U,6.0,588.0,O,SanDisk,4.0,3901306.0
rci12481,svpemsg,2.0,5.0,,osuqhf,96642.0,S,58.0,419.0,O,Neiman Marcus,3.0,931513.0
Cdt12482,udezwputcbunnqdgxxtgijcojczejytd,0.0,2.0,,Zqvqibyclkw,20571.0,D,44.0,789.0,U,Service Corp. International,1.0,1236486.0
MRU12483,soegvylmhhsoudajivqyqvoh,2.0,0.0,,uuvtpg,269449.0,W,86.0,662.0,O,VeraSun Energy,3.0,3642785.0
Uum12484,,2.0,,f,Jmwkssvbrgpu,2632.0,S,60.0,634.0,O,Darden Restaurants,5.0,
Btw12485,eovqnfokbwjexfzbumdiwgynlsbrgqdqgprxfhxdue,1.0,1.0,,ikoyktkeepa,308506.0,M,32.0,568.0,R,Brinker International,1.0,1742482.0
pjm12486,sonapqdsnotyzylsvbmhextnqtvlkesbvvnqdprnnhhxbvj,3.0,2.0,F,Zkshvw,141012.0,M,24.0,422.0,R,World Fuel Services,2.0,2484247.0
Wpk12487,RJILAYVGMKDAVFWHTQCBWTGWIZQOYAGNDJVRUOMBVULQMPHRVM,3.0,1.0,M,Ljepar,206064.0,U,66.0,704.0,O,Sealed Air,7.0,1667821.0
Ddk12488,EXIKKVPEBNELOPUAKYSGALROZGQFXXNQGGZMXWDXGEISDFXXIEVXMQWPDUUDWBGBQ,3.0,3.0,m,Nuicpemsmn,269407.0,M,84.0,416.0,O,Commercial Metals,5.0,912280.0
Luy12489,ADIXSNVZWTBYHZBFVYDOQCGFHDMIJ,3.0,3.0,m,zwkeg,142996.0,M,53.0,395.0,R,Boeing,8.0,3202439.0
Krc12490,QPDCOAYRVRJFEHFSUCUPDDQWNMSFVAWXEFYLSEEWRZZWJMNDLIBBXINTVAXHCEPFIMRFBJV,4.0,0.0,m,zfjxs,187614.0,,71.0,730.0,R,Southwest Airlines,3.0,1256308.0
UQO12491,RDWVOHCWXFRXLLBKESBVZMQZRRNOKFPUNLYHLEUGAAFCXHXUEUMVXNQK,0.0,3.0,M,IEFLQD,54669.0,U,48.0,428.0,O,Sally Beauty Holdings,7.0,929428.0
OMX12492,Mxzyasrdudfgnbybbhzvguaczlmyunjcxrcrxpmicirmictcjwuildnfazqetdn,2.0,,m,Znittrismted,293903.0,M,71.0,676.0,O,Herman Miller,8.0,2860591.0
ZVW12493,Lgctcqrpemqsszhibiapbumgvlfnovokgqscihtliydpceraxvdr,0.0,4.0,,Vgnlutrav,119959.0,S,61.0,549.0,O,Western Union,10.0,1121081.0
Ojd12494,Vfpdrcxjhouvgrkqlumvtgvcutaxjqkccymjivwvyrs,0.0,2.0,m,Uqsewo,443612.0,M,37.0,486.0,O,Liberty Media,,1983203.0
Gvn12495,Wffqjgpjdrbycfarhjhdgmbnpzfomqbhmymtjcrqjqaabxctwjomjrgar,4.0,0.0,,tyxagewp,405101.0,U,28.0,569.0,O,Kinetic Concepts,6.0,805316.0
KHD12496,arrhmgpvwyvmleikdbqfwrmeudzguspjojwhdzoankvnnxhogyjixlepmtlehifimmerqkawjo,1.0,0.0,F,GALRMBUVPQTQ,97526.0,S,51.0,616.0,O,WellCare Health Plans,6.0,2277805.0
fxn12497,rojgozyyeoucxkubmcfthczvgokjetyohzxsx,1.0,4.0,,qxsfvkhsbkdt,253381.0,W,21.0,667.0,U,US Airways Group,8.0,1591558.0
tps12498,Gzkerumfnoifggptilaivvpavwqcsdaroegziagvxbkiawcneirtgyrtlviubnznabao,4.0,5.0,m,Qisjxoejj,473646.0,S,20.0,624.0,O,Xcel Energy,9.0,1534910.0
Qru12499,XQYFSZVTQLJGFENPOOOPLZNUTJWEEAUIVPUFUNZAOIPQNNEXQMNCJIHG,4.0,1.0,,Dugguz,405616.0,S,78.0,327.0,,OGE Energy,3.0,750335.0
xzv12500,,0.0,3.0,,Lurmzquzgian,117435.0,S,11.0,692.0,R,Terra Industries,4.0,
CGX12501,Yxfptosivgbjjekebgxfliwk,,,,ORWRI,330036.0,S,36.0,799.0,R,Freddie Mac,7.0,2995650.0
Xmv12502,CQZPJDNVCKTGRRSOPQYYVOUBAOLFAZNPLIRZ,2.0,5.0,,nsnkfqzx,465971.0,M,25.0,,R,,8.0,3211155.0
RAJ12503,Hlufprrmhtrabqitgfbtckcmmdjr,4.0,1.0,F,LWMNWD,,U,6.0,566.0,O,Psychiatric Solutions,2.0,1733226.0
Pxp12504,gmieqdsfahpxjuvcjbbhuofjpikxzobvcfhzvahnsxkn,1.0,5.0,F,Bshboska,44127.0,S,81.0,449.0,O,AT&T,9.0,1845664.0
Eau12505,Floimluvgfoukpkyemgrkbqbotcoetyddpmwmcwbqj,4.0,5.0,,Wggbkktrg,499967.0,M,77.0,796.0,R,Cytec Industries,8.0,2019272.0
fdn12506,Zpdlbhyvkinietvopnvqmzlzbueituhrzkvxzuwfinbfzcyyjkvfo,4.0,5.0,f,Uzwlisneke,267267.0,M,72.0,810.0,O,CSX,10.0,2763821.0
Tja12507,Kofipjyqoizkwllynvprpwxxzgkekaajqdwudxn,2.0,3.0,F,OXBVNQWW,75246.0,S,92.0,559.0,U,Penn National Gaming,2.0,673099.0
Gre12508,dzcruhdrvrdmwksqceo,2.0,4.0,,twwbwndh,491781.0,S,48.0,349.0,R,,9.0,2859607.0
cni12509,ESOCHMEIJXXTJMWJKJYFCDAVXUVAEDTPCSNCQEVRPEMELVEKBEXODKSRPLIBYAKHK,1.0,4.0,,Htnysoxa,417524.0,,93.0,571.0,O,Arch Coal,7.0,699330.0
ujj12510,Dnqltxxovzvbiqvpgqupzuofsrhvcqnnbahbshpxyszocqoudyuyuhknuvfrmrvelabmpgugtqie,1.0,1.0,f,pqjdpmtsft,213338.0,M,37.0,,O,Ingles Markets,1.0,1520421.0
wau12511,Ktohblfnoabdyhoawizpzqkahhujlskhyakydcrizsqgjnessztqgranrvpfhgxxbouqjukozsc,2.0,0.0,,,38473.0,M,80.0,313.0,R,Tellabs,8.0,3157974.0
Ngs12512,hafpflzooqetfsmcmkwtecxjrloqsdhdjokdgpisiwfxbezbmzfaxibbxeqqobanx,0.0,3.0,M,TUDSQCICVX,140233.0,M,38.0,788.0,R,Northwestern Mutual,2.0,1710452.0
bln12513,Uyidykefjwlwubnjshwysimsdtgzkgxcwzgjudjsvpijjtgvilquwtlxuajrddrnqzccmvrzrakcutk,,2.0,,whfjkib,411764.0,S,53.0,696.0,U,Arkansas Best,4.0,3650044.0
wgc12514,dremhtlqgccbwp,1.0,1.0,,bffpfjz,62825.0,M,,326.0,O,Brown Shoe,,1699252.0
Bbw12515,IPLIJLMTZCDRPPAXQSMIZKPUIAEZSKZSGTMPEQEBVCTTJCRODLVTGORZEDMWUQXPYBBFSSHWKGOGGBD,0.0,0.0,,,61501.0,M,34.0,786.0,R,Nucor,10.0,1220738.0
Lsq12516,WNZYQRBFNSWUVEUOYVQTYACVIWJARKR,2.0,2.0,F,Qjfcnmgcfrd,174483.0,D,93.0,511.0,U,Torchmark,0.0,227602.0
bwc12517,dyojrnxtgqjkbsudorbqvvbkaprdxudrrpfrxgg,3.0,5.0,m,srjygkavnjie,421990.0,S,13.0,458.0,U,SunTrust Banks,8.0,1570909.0
Fbn12518,cvtnfftsrslngcmxm,4.0,4.0,m,Fxcjqfj,255851.0,D,13.0,628.0,U,Leap Wireless International,6.0,3261890.0
Qme12519,Hkmxqbrroksio,1.0,0.0,M,JQAMBKTQCG,331338.0,D,27.0,804.0,O,R.H. Donnelley,10.0,2617995.0
wqv12520,zbbqunspceuogjtynfbbvoxnldawpwxohmkgsdufrcheldpxey,,1.0,,HAASRFIKSBOH,481496.0,W,80.0,737.0,R,Penn National Gaming,3.0,2050516.0
ACV12521,Czjmfbffahgvjguhf,1.0,3.0,m,Xpyfgefyvt,96414.0,U,30.0,600.0,O,Regal-Beloit,8.0,1397858.0
Xaz12522,uddgyimuiddjtrruhpnjesiffdihazlofttgkbvqglgktadwgelygdiyblgxcklu,0.0,3.0,m,Wxskwmmt,470266.0,M,72.0,594.0,U,BE Aerospace,4.0,3898741.0
Slh12523,sxjkgmustcujebabzitikwnstuvotydgwrrnqixjqjnvhkufiravlwaogthbuevubtmovrduacpmn,2.0,4.0,f,bfnogtsvg,280395.0,M,39.0,365.0,R,Vishay Intertechnology,6.0,225847.0
jnr12524,Qkeqguhiwwxorruewtindo,1.0,4.0,F,nayasqmlwh,42303.0,M,4.0,,R,Toll Brothers,6.0,2391953.0
qvj12525,Lblmjmhrcehhjbvioruibkfodfykuirdftuhkivqi,3.0,3.0,,Xwlomtrldlkw,431228.0,M,93.0,798.0,R,,8.0,
Dik12526,Wnubohlyakzuvmjlssntifbrsnuxxfeopxebupzhqlesgpwiiseolooncxgjjwi,3.0,4.0,,qnhijejanftk,353645.0,M,1.0,819.0,R,Coca-Cola Enterprises,3.0,230782.0
Ape12527,Efctsuzqgedlspyfpulpieqdtvsnexnpmutocsmdwxngznyanetqcltxqtwk,5.0,5.0,,DGSZFOKVSA,19317.0,D,40.0,839.0,O,Regis,2.0,390480.0
Xgb12528,Cwjdhaxdyjhxiilklmkfmhkjzzmswqtmovmmizthuvtiwektlpyoznedcbu,,3.0,,paxjkdyrmfg,61455.0,M,1.0,510.0,,Pantry,7.0,1101594.0
kvh12529,EJSFOMCDAJJHTRQNSQPFURSNVUGPQGWVXPFGNMTDSJGURRDVPWZEJARFINJDHFQLCF,1.0,0.0,,sjgusgjyizt,114896.0,M,98.0,671.0,R,Warnaco Group,6.0,
kku12530,conmjyxrcilyiomsnvxvygaihhwtnarxmneglxtskmnwwivdzxcrsmtpgyhmzd,0.0,5.0,m,Qnybtym,473766.0,W,79.0,364.0,U,American Financial Group,4.0,934296.0
OPK12531,Qhukrrhgjuwttpnme,1.0,5.0,M,Yxvzfvm,34056.0,M,81.0,318.0,U,Sally Beauty Holdings,1.0,3637162.0
Szp12532,roghbqeujfradxxvdrr,4.0,4.0,,VUDYN,90972.0,U,6.0,580.0,O,TECO Energy,6.0,3030586.0
Mad12533,Yiotteuoaurmjfcmqftqcsxtphdtupblghfqcabzewssgcuimjomigvjrmrohqejufcth,4.0,5.0,,XODMIOXW,448288.0,U,33.0,434.0,O,Supervalu,1.0,1093828.0
Krb12534,Ndmrrbottqwulvvhiupaiwnspmrjwtpcsdzfihvfldqlundyxsec,3.0,0.0,,Kakthlqt,75260.0,U,96.0,379.0,O,Walt Disney,6.0,2796235.0
KOZ12535,Ifdotdlcptbznndigzazxshfbhfnjrvnsaavyyzvzzersfkocljtwxkxxlxazp,1.0,1.0,M,Atadp,341909.0,M,41.0,431.0,O,DST Systems,8.0,2003365.0
CRK12536,hvgqziwymyokgsvvcqagchvyhzaweggfzdzbhqviqnnegfnvrncfxhdnlevxjhppnjbnpmztppp,2.0,3.0,m,Bobgwm,456108.0,M,93.0,691.0,U,AmerisourceBergen,9.0,2700893.0
Svm12537,LPMTUUDFEUFDGZSEBSKENSCTGBGYESNGAKBIUJLGCMEMDHSIKMAJGGNMFJBOHUBAWCVBNTEPRM,2.0,0.0,F,qfbiuxt,229737.0,S,46.0,449.0,O,Comerica,0.0,33134.0
Ooc12538,Mlaaxbzayntfgppecvmbqpmplczppotldaaxkerean,3.0,3.0,,NHCESP,,,80.0,698.0,O,Entergy,5.0,3868119.0
hdt12539,,5.0,3.0,,Fgdfnt,349506.0,D,61.0,484.0,O,Saks,8.0,2723792.0
Boi12540,Mdmeciihqhcyhpisfesyofsnrosrpucrrgtetafqrjwxxsrckjv,2.0,4.0,,nhmhdutm,207655.0,U,27.0,596.0,,Tenet Healthcare,6.0,3635105.0
WYW12541,,0.0,2.0,,Igjjkjd,17267.0,U,23.0,577.0,R,Leggett & Platt,8.0,717095.0
Esa12542,EHVYCWCKJBBXWFRAIAHWZWWMIDYNE,4.0,4.0,,Lmgahnpckow,288427.0,,56.0,690.0,O,Noble Energy,8.0,2084525.0
dpl12543,Rqvheeeivljpxrelfbquaexqj,,1.0,,Iehthg,121824.0,U,89.0,599.0,O,ITT,1.0,2698363.0
BHM12544,HOBBWBHCAGYBCEATXQAIRMQTSOVOUWKIJYHUMBJQESHMSBMIDJTQPABSPZIFKWGZGVSM,0.0,3.0,F,Ccucxara,293039.0,M,63.0,316.0,O,Raymond James Financial,0.0,3529434.0
jku12545,Sdzjprtkinmkxvpqloedosvtkibiccugupccbngwctn,4.0,3.0,,SMTLQ,23229.0,U,27.0,320.0,O,Forest Laboratories,5.0,2779987.0
YKB12546,qthazfdojplkkmckkfgbptymoanrkwacrfvgqwojfrutjucxaqkthzcdupwl,2.0,5.0,,gtsos,115051.0,M,59.0,456.0,U,Penn National Gaming,10.0,2096946.0
Ice12547,Nslyuennqmrkokiidqeiinrhbtjzjjjfhzriiodpudzmgecrbmu,0.0,3.0,,uhblkvfvp,64989.0,U,,481.0,O,PPG Industries,3.0,2188192.0
fuw12548,Bqozgcicsgidoctorijrlhmpeqrdvlhpkalwsomewxvixj,2.0,4.0,M,,262418.0,U,84.0,582.0,O,A.O. Smith,,680319.0
Ogp12549,,3.0,2.0,,KMTCLUROI,136172.0,M,30.0,453.0,R,3M,1.0,1344062.0
eok12550,Gssyrzapqhwjpszdqchaopfoqnjawwacfqebsmyvkdpw,5.0,2.0,,,240764.0,,17.0,646.0,O,Harman International Ind.,4.0,
Rrb12551,Wguep,5.0,,m,Gbysatjbi,173889.0,M,20.0,651.0,O,National Life Group,,3689334.0
ODX12552,kcgfgqxdfwngabzglgszvjentujep,5.0,5.0,,Rraitngcnef,237431.0,M,76.0,333.0,O,HealthSpring,2.0,663420.0
yqg12553,Fsawewgkwquvvwrtjdngvqt,1.0,5.0,F,Nqkfcgqcugu,222483.0,U,43.0,510.0,O,Raymond James Financial,10.0,3645026.0
Rzg12554,HNWEJDOXUQWJDSSGBFDWKKAFORDQVOLIVDBLQKNJO,2.0,0.0,,Ywjigj,363575.0,M,69.0,492.0,O,Buckeye GP Holdings,5.0,637399.0
Kxu12555,gyoffeligklwhfendftoisijgwtrogdsvjgkkzmqlvjmrcxbztfbazftscbhksanxaobmkkqmhfbjkxz,0.0,1.0,F,Wqgzgnvt,,M,64.0,453.0,O,VWR Funding,5.0,3744513.0
mkg12556,OJNYXLUAAESIEKEJNEBJOGKYMAPTTDLGIDGVSKGKSJXZVTJS,3.0,1.0,,Rtpamrassr,196206.0,M,83.0,484.0,R,Allegheny Energy,1.0,3848272.0
fuc12557,jvxruvabmndzgnpbtnjf,1.0,5.0,f,Tttoqav,116233.0,M,41.0,413.0,O,Sunrise Senior Living,9.0,922728.0
Ocg12558,Vesrrxrsxkanevjnlvnbbghvglrixvxxswdnzaxanwb,3.0,5.0,,Oeovt,267953.0,M,68.0,471.0,O,Leggett & Platt,1.0,3841021.0
Fen12559,sjqdujournzswmuhivtetjsx,3.0,1.0,f,Gcohqtbotxo,393024.0,M,34.0,792.0,R,General Dynamics,6.0,238188.0
Cjv12560,Vhkahyhzjmpjvqhvkarldkydoqjfpagnjnhlohaonmryllegcfljjlpsuwxjhcfrxbpmcuuvkf,2.0,3.0,,,194321.0,M,45.0,541.0,R,New York Life Insurance,9.0,884907.0
xmz12561,,4.0,3.0,,uspcff,443012.0,M,87.0,765.0,O,Cognizant Technology Solutions,0.0,1215255.0
Oky12562,RXCUJECXNWSBOTB,3.0,4.0,M,RZICEBBG,6750.0,D,13.0,822.0,O,Constellation Brands,4.0,3256683.0
Ink12563,FTGDEPOQQEROEZYVUDTSVSSZLUUDIFNUHLXFQZVTEZYAQKF,4.0,5.0,F,Djzdxtthv,173849.0,M,30.0,519.0,U,PepsiCo,9.0,3497183.0
Lhu12564,Lystfaiwnuzvqsudtenljrxjkdyqilmcpblymvnthtdhghuygz,,0.0,K,yttqauxa,220663.0,U,54.0,675.0,O,Landstar System,9.0,1940279.0
UPF12565,,4.0,1.0,,Xwdcy,333897.0,U,7.0,526.0,,Con-way,4.0,1334267.0
Vpi12566,,2.0,5.0,M,Yrmqbxsxuda,495261.0,U,69.0,580.0,O,Realogy,0.0,1283474.0
mks12567,vwboxoiawgclozypggiqxdbwowieokjerbhgvpneilulcitfolyhhxqv,0.0,1.0,,XEPANQAFX,435356.0,U,35.0,,O,Coventry Health Care,7.0,3171044.0
Gmk12568,Oiuzxyqgsflpqkicdcye,3.0,4.0,,Etjollppsq,37181.0,M,97.0,434.0,R,Mattel,1.0,2738348.0
pwy12569,Lswymcnpbluhwlgyjgbntuwwwgpslwp,2.0,1.0,,RZKOAZOXSUMA,493106.0,M,3.0,639.0,,AMR,10.0,2910703.0
Srq12570,KPIHTEMVIKQFOFFGJYDSMO,1.0,5.0,M,Utvmp,351010.0,M,58.0,561.0,O,United Rentals,1.0,890057.0
zdu12571,Fzmknjopnjdexsaoqknkmnqactkktoxkjfhgx,1.0,1.0,m,CXNTBVZAAI,85203.0,M,24.0,,R,Best Buy,,2767971.0
Wor12572,Dncxicbjleuvqxugkmwcaoarndsatqrccpdtinxfkckvjalnaivofjfmvynove,1.0,1.0,,fqlohjpwwap,229137.0,W,34.0,541.0,O,Del Monte Foods,7.0,2522336.0
ZDH12573,Abbdooiqvutooumnmsbtgfftzqxwpzmwsxcfsccvnflxraogofuxokprlshdbaxgivttmwgmh,5.0,0.0,,,200050.0,W,67.0,,O,American Express,7.0,3187303.0
Hcv12574,Zxjwpkflkukauftmbuivpnztqgsiwikedfmesojai,2.0,0.0,f,XCVVASVKF,457321.0,U,79.0,605.0,R,Solutia,10.0,1559844.0
Lsl12575,pntkxkvryodjhwfckch,4.0,1.0,,Lavovreqtud,190888.0,S,74.0,825.0,O,American Financial Group,9.0,3192558.0
CXQ12576,Qfhboj,1.0,2.0,,Yxmabs,474457.0,M,3.0,694.0,R,Kinetic Concepts,4.0,1048198.0
Ckq12577,nulbjtisjwhcgndynggclqxkssefyporscqukphwfrgjslflahooyvazlecojdtklhmarlnspvshiv,3.0,3.0,,eknbojzlp,459802.0,S,81.0,459.0,O,Fidelity National Financial,5.0,1234705.0
LUB12578,kvihzsdvbirgbtqlmuxhhftheptnfainwgxynjsy,3.0,,M,Oemostvyj,67361.0,M,4.0,663.0,O,Integrys Energy Group,8.0,3425721.0
Gls12579,SDLEHLKCWVXEIBTXFLTUOBDEUWTHWYLVSDOEDTZSGJWO,5.0,3.0,M,Chqhk,101866.0,S,33.0,690.0,O,Affinia Group Intermediate,4.0,2306517.0
Ucd12580,Thfypznnwxquqgdzffteotgvmorwsfcdrxtfxyxhyscjkydfhptckmvrgsggfwfpjvsgnpexeemxto,0.0,3.0,F,trewkcvqnr,208048.0,U,49.0,526.0,O,Unisys,5.0,3615643.0
Ydx12581,EVVQRHERQKUPENVPUYNMBDYHJGZISBMVSNCYJNADQARBIQMP,,5.0,f,Lwcethju,251378.0,,82.0,515.0,O,Lear,4.0,1669939.0
Oji12582,Uyrctkjoptnkgwngygorubvybgxdwjwfgmkmkrzkwrrmqhtaqyiqrpwvp,2.0,2.0,F,Tfeccfove,108855.0,D,,,U,Cablevision Systems,6.0,3237041.0
BLG12583,Ivhmfohjlajrghcugdupvejenndwueicvfmicscgxbrhsciv,5.0,1.0,F,Svgkocc,357919.0,S,62.0,337.0,R,Schering-Plough,6.0,2961346.0
srv12584,,3.0,5.0,,Ndzubncethe,329957.0,M,100.0,470.0,U,Consolidated Edison,6.0,477384.0
fhh12585,Npmchhoovqisgdioadlqbafrmqhydojretwdgxwonhdujukwqeujkdpclvguwlesvuoygwhwehc,5.0,0.0,,ykynpgqyxea,412329.0,M,79.0,711.0,O,Jones Lang LaSalle,4.0,742273.0
lud12586,Hhigmkqlxxnimegvbfowijepkmjhgretxu,,3.0,,Mysclrrnfl,123143.0,S,,434.0,O,Valmont Industries,4.0,473475.0
Amv12587,Qsvyivdigbvjjsyubbxzyc,5.0,0.0,F,Cxmcaghzkxr,142525.0,D,35.0,475.0,O,Loews,0.0,2373874.0
Rae12588,RMOFWFO,0.0,1.0,m,Paebzmmxafr,383708.0,M,,366.0,U,Raytheon,9.0,865468.0
Pls12589,Ftxchifqucaf,4.0,1.0,,Iplal,279533.0,U,21.0,717.0,O,Paychex,1.0,1599055.0
Xhs12590,ysqopbgb,5.0,0.0,,YNSNEDUR,92425.0,M,36.0,611.0,O,Thrivent Financial,10.0,3368872.0
YPU12591,TEHJDJKUKAOUZPJWGVFZUHOCBDNPEOHVHLJDSQXGFPOSRWZHCFUGFONOJT,2.0,2.0,,gqrwxezu,356026.0,M,98.0,504.0,R,Reliant Energy,0.0,3880160.0
AYD12592,Rulekvfxpaslakxcbeilnasrgreysqykranxcylasclgjnfvxipdyznvseimlyqqizck,1.0,3.0,f,PLOBS,380676.0,W,33.0,,R,Insight Enterprises,4.0,3702688.0
Hha12593,qpkjokmxcrptgusfbinttruijpsbxhhcpmfoeyzjkmnlvbtbhzxyvfewnhplbcnt,5.0,4.0,,Omsnh,305934.0,U,87.0,524.0,,Diebold,7.0,380560.0
CFK12594,Ycjswdsqlegmofbkxnefdbkpuvqdydmgcn,5.0,5.0,,Limgdhknewed,,S,86.0,660.0,R,Aventine Renewable Energy,1.0,2491448.0
Umi12595,isvkphwzwuphsivqajzcmpcdvokssxbjazzhioot,0.0,3.0,f,UUMGEOEJJMT,286868.0,S,22.0,714.0,O,Eastman Kodak,0.0,
Kar12596,iyopmqzjsnbvzhjjdzxddyttjgkxnvlhihcihjatpskfn,3.0,2.0,M,VIOCKJILY,214687.0,W,55.0,439.0,,Sally Beauty Holdings,7.0,771824.0
VWW12597,Bbygrckfujywztzwptqwpwzeoupgegvftjrbuaouyicscwlgkpx,0.0,4.0,f,rsvklgso,495690.0,M,82.0,847.0,R,FPL Group,0.0,596419.0
Gaq12598,acyekhknfclxwhfymflnqvzwugworvrvtppphjn,2.0,3.0,,Vidixmbmnj,230961.0,M,91.0,782.0,O,NuStar Energy,,2550527.0
Dfy12599,insulpgjeocxvmwcjodw,1.0,0.0,M,Edqbpocuyee,292276.0,S,12.0,,U,BearingPoint,0.0,2556730.0
KQO12600,Whjvehnzzkfsmbhlas,0.0,4.0,F,Mvclgli,20767.0,M,74.0,848.0,R,Nucor,9.0,3151534.0
qyl12601,Jmcyepflquminxpewckzjljmpetjtyakcjtciskyegvttomhmvijribm,,2.0,,Ejliri,52871.0,M,15.0,501.0,O,Juniper Networks,,3534808.0
Tnv12602,Rssxilpsvw,2.0,0.0,M,Pjjayzzlhwnt,77876.0,D,53.0,546.0,O,Liberty Global,10.0,1777378.0
Ays12603,Gsamezmxlhxogbqrjkasizwkyjiuvjwgeuuephiwztzhmyzkwy,,2.0,F,Vxvjazpp,,M,8.0,625.0,O,PNM Resources,10.0,1056588.0
