AgencyID,NumberCreditCards,MiddleInitial,Phone,OwnOrRentFlag,NumberCars,AddressLine2,LastName,City,NetWorth,State,FirstName,Gender,AddressLine1,PostalCode,Country
Dfy12599,0.0,l,1-534-346-8980,U,0.0,insulpgjeocxvmwcjodw,Dfygxpzzkjntfcrbshr,Moncton,2556730.0,Quebec,Xcnjlqcgrocjrvztmjhxgmguoww,M,Sgacdfyyifjwjiycj,Edqbpocuyee,United States of America
KQO12600,9.0,,1-102-001-6022,R,4.0,Whjvehnzzkfsmbhlas,KQOLCJFRSEKGMODFZVRVNKHGFLWUR,Sterling Heights,3151534.0,TX,Ifwtm,F,HCHMFBOBQSIJXJHNZBLNJTNPKMKFJOXVPXQYJTJMYXTUCKHXTISKQVKFAXPIHMCCK,Mvclgli,United States of America
qyl12601,,l,1-277-881-4721,O,2.0,Jmcyepflquminxpewckzjljmpetjtyakcjtciskyegvttomhmvijribm,qylllhqsjlfgqymde,El Monte,3534808.0,Prince Edward Island,Udwooluiuafne,,Gzkxcltqmgcviohatgxtb,Ejliri,United States of America
Tnv12602,10.0,Y,1-792-725-8657,O,0.0,Rssxilpsvw,Tnvpnpol,San Bernardino,1777378.0,KY,Mfvwjmh,M,PASXXMELAEIMMUQIKYWMQGKMFBLKTOPGSVVBWHZNUIAEGCVUAAAH,Pjjayzzlhwnt,United States of America
Ays12603,10.0,,1-162-144-6001,O,2.0,Gsamezmxlhxogbqrjkasizwkyjiuvjwgeuuephiwztzhmyzkwy,Ayswzhzahqac,Akron,1056588.0,AL,gzooxjkelijrlovys,F,qlmmjihkszjwvntjcmkmcqjlrtzhzwucuvrqrstgsbpjwcluaxqueydsrvmcpddvzcmzkjrququqmo,Vxvjazpp,Canada
VEG12604,3.0,,1-055-300-5019,O,3.0,Cqhzrbvithukgumuxirarvelbzwsueg,VEGDPDCGVULYHSSGGGVSWUQF,Saint John,2388554.0,WA,Smrubmmksemcgzxpyzjgzkeikjk,,MWHTVFCMRLQTDWWSUJIVVJDUXHBETNZOIEUZLRLEPOOYAKZYY,Iyzutm,United States of America
GHO12605,6.0,f,1-176-507-8179,O,0.0,Hmeguqbanfsekuzztozu,GHOYGIPSTADPWIUWC,Wichita,214901.0,RI,NBXCCG,f,VIGRD,MHIXVIHGPKKS,
YBR12606,9.0,,1-260-961-9336,O,5.0,VCSUUARAPKUIJTAGJNKERIWSTT,YBRKDQIPEPRGUZEYBD,Modesto,1409447.0,Prince Edward Island,Uttlggmaswxloeqlwfop,m,dbqzneexjlkfwtutyrdnvygsdyhszlzcwokggfikfswvjcohoizfmtnojqwfhbjiisofxh,fwucwbias,United States of America
Jtw12607,,,1-122-549-5637,O,3.0,Fkwkakxfwedqhsomnpcvffrjppqvbbsfgqcrpuumhkcjmkrpcqdaaxf,Jtwzwkjwmyeadrb,Anaheim,2104652.0,NH,njppyvawiapeagirv,m,Jtofdxhlbfswguscxtqbxudrmxzyfnzeupwctehhavitbtpohrhgzjsakloomwojfxzkxaotey,Wpasr,United States of America
Gxg12608,8.0,,1-741-476-5373,,3.0,Jujtmtmapumotztvbyaehpoklcicickufimxmsmswshmbmpnefvpjyclomeozzmpxqxmaaphm,Gxgzofqmblulxiwaasyni,Glendale,680511.0,MO,rkjxuxfdcusuxjaivwtksfivqjyecn,f,Nebudlnukhsibjwpxwanvhodjewvvuhkeulmiazgufusverawukpllvhnnwltngghehbcpom,Ujtvaduos,United States of America
Nbg12609,4.0,f,1-696-139-0609,O,4.0,Vjxjkrtirigjkutchknbfhuueqqkvaixirxheovbrpxhnojwtcrwdxjbmlgolwhklxrfck,Nbgxwchroqkjvskjxedckohfgxwgt,Kansas City,2744187.0,GA,uuxihbsrcrirhwmsescip,M,TWHNKUP,Enqjo,United States of America
MPS12610,2.0,,1-852-579-6556,O,1.0,JXIAJNGODQUREGCZGXMQQQVAJUCSNRAHNGNCPZIHLFVRVLKIAKW,MPSSSA,Shreveport,1549533.0,Nova Scotia,HBLSQQG,,MFKEINXXQEMAMNDHMYRXBQKJFIFBYWINYPOHPJXFPWFPHHYSAGBWDEJCLOFKRS,FNZVMFMOMZXM,United States of America
Zjk12611,5.0,K,1-796-873-7488,U,1.0,Ztsdotwvfcajtlhkfyygmgwwahupvgnjrtxhbcjhdlakmxkkzdbtvtlwmqgtfrdmvoyxf,Zjkbxutclofekfp,Irving,1498341.0,AZ,ONPNWGEAYJAUJXYQBW,,Eyupqxypvobmntfllgpbvghzrgvgcdpeurdjdwgnimkjqcbexbtehygxqxoqknclzpmq,Wmvrnmasolt,United States of America
VEL12612,10.0,h,1-093-203-8629,O,0.0,Anqtvkyeuemfldlwntwtpbysrtnsckepraqajffwsjf,VELBGPEPWSHLWDASYVT,Idaho Falls,1946343.0,TN,damttwthwn,,MAMNEKSKCLAYKFAPHMPQBYSBHIEDZRWOQSVE,Extjfhvnnf,United States of America
Zuv12613,7.0,,1-184-969-1729,O,5.0,tnkbrpyjdzscfucqxxfcududkgigplysldepzyfefeaonnwmlftjcuqgijwximapcczlqzzajvcx,Zuvvuicmqozuxeubrpkedbdk,West Covina,2741737.0,LA,Ecmdkzyboqcxoqvuvgqxqxz,,Umcttndnvmwihcy,Rfxqaixepq,Canada
QCU12614,2.0,R,1-148-747-4407,R,5.0,GMAUAZLXTCBALBDPKRRBQTQTOAGZGJY,QCUXGPJZQMNJOBIEFMHJKTWKK,Boston,1840018.0,NE,Rvbxehvuqlpcfedj,,Vgmxdwrmjkrmdfrvdnzdezlrcubgvojpdrvrinaspbt,ROAJDFF,Canada
Uri12615,3.0,,1-378-654-1218,O,5.0,wzrtdojwnkvvteyqatcvavvgbqemcayqszdvgyecnyjprqddasybtsdxvtgsikys,Uriffgpqngdce,Dallas,854252.0,WY,Qkxjqfluftzslbgoh,,KTXVLLTAJREALVRKXXQSZBMEOMQBBTHXWPGZECIECDTZ,npkvlqhmub,United States of America
Abq12616,5.0,,1-198-133-7587,O,2.0,zulzbebkhjphhonxfrnuprvljdsl,Abqrncvcaygyasjhvaz,Thousand Oaks,533211.0,Alberta,Jeddw,V,GOVXSJWGXJUQOIMQBKXIVASVEPEBM,Aetvlogk,United States of America
yrj12617,0.0,,1-829-737-2683,R,3.0,Tuhqjsrwxolymqviqsiqwqwyntosnpksehfvekuqdqflunuqoavtklkqj,yrjqpjctbuqcsjw,Oshawa,3323163.0,OH,DKKRPIRGXIIMKVULIWH,,TLHCLN,Ynmogjaqlic,Canada
Imf12618,7.0,,1-254-390-9241,O,1.0,Ivtcuecyoqrbewprdbnotqowsnpmzudwguqjcd,Imfxazqbbymibajb,Augusta,2931426.0,NE,irsadetmwanngaeqkz,,vzffeqoastdkukesqijvcyyqmsoouvbrumpelawgbmdtzfpvciwbchlrycvaaslicsvmmodtpijebqjw,bxgwfiyya,United States of America
Jgh12619,8.0,,1-976-770-3245,O,1.0,Npmywokrbzralligbvpbprgdoegch,Jghrkscalpg,Torrance,3770282.0,WA,rvmrtkzvwii,,GJMOEHUBQLGGWEPKLOD,WEEHK,Canada
mjb12620,5.0,,1-304-538-2815,O,2.0,dffmkqqyffnuyeiwrkyllvbasqvpgslwgcthbrptmmmjtqhwnmarowqceaebhckkewks,mjbxj,Waco,3075381.0,MT,XGORJ,,Kegcqnej,Xbkaxgty,United States of America
qjn12621,10.0,,1-819-406-2196,O,2.0,Dngym,qjnjuietuflahakk,Anchorage,,WY,Cttbbobezuillrmwmtlkoxxi,,wmhufnyirbxjozrjtithuvosggmwepjbeewdcmerymvf,Szbxcgeukhxb,United States of America
Qhu12622,7.0,q,,O,0.0,Zpxhmemvaqe,Qhuhrceuqvunpgdcdrwbo,Great Falls,3102055.0,UT,AJFCFVJZFYUXWVVTVOZOPWCOJFOPP,,LXGQEQDKJKJCGIWVQSDKZKHVJHULYWDEWJHHQJOBXTYDPCNSLAGUI,Jzhoane,United States of America
Lcx12623,4.0,E,1-782-090-6397,O,1.0,smtevyuydhwxapamrfqqelnvrtsgjxuxsvpbhqevfcuftsblavmlerapxojixjfnimcoeefwocjrny,Lcxirghosoteogshjuphoxulk,Chandler,3409322.0,NJ,Wshmhyxbafcsck,M,Wghbzlohjlbtwsfhpaphbghvxcbknjiwwylgvztwfrbzdomrxq,NVPMHF,Canada
Pjj12624,10.0,,1-977-711-4848,R,2.0,,Pjjigefkrvbkrhuujweoljurjk,Palmdale,2021753.0,MI,FTFEVFCIWXGYMTIESTHFX,,QVQEQCIGPWLAVXRLKVAFXTQZDSUXIZPOEYKENHVDFJWTTHVPVDXQAJAHFSCMIBOHEYGGV,tiyro,United States of America
wka12625,10.0,,1-130-451-9030,O,4.0,Nhlwsqcmftfwkeacvdkplbsfkouxgbeebthrbxsovtcwzsxffauishkvgxainymuprdunfql,wkalfepskceqrix,Lansing,769512.0,British Columbia,Teibm,M,xmptqlgnyzyumgmfrhngomvhixmqhrdzbomrvdtetpoveo,hctlzklgy,United States of America
wwp12626,8.0,,1-583-419-3411,U,2.0,Btqvrpupmdwfiiaolzjpnrdlmhapisxslpdvfhbhkcqavzpebgmvcn,wwpvavvhfhoshuzuuzleazj,West Valley,3223787.0,Quebec,wvccoaxluhxeqg,,Bmkumphplfhoxtunswqozqqugepyvcarfhuhxfzydsorpunhmwq,TCLKOICCG,United States of America
Itf12627,0.0,,1-278-542-6457,O,5.0,Bjircut,Itfyqpvzgnhutzqezvc,Garden Grove,,KY,Jiibgstcvgxgy,,IQWTDKXEFFXRWBHJSMZVIHFEWSXFRCEUAOLRZMTHAIHDEROUA,Bgrsm,United States of America
wee12628,1.0,,1-168-427-1876,O,0.0,Hixjloffnampjejldjcsstczofdecbcjqwynwamovzprcguijqgunkxdiaiccwtlpezsgavqbz,weehgwiudurjxbiieqxsbxtmu,Chattanooga,3976620.0,NV,PGJFCIXHNGEAOLAYOOGGC,M,CRUWZNIPZXFPNCIINECUZDLTL,YWNRUQPNAEUT,United States of America
NGL12629,2.0,m,1-065-193-7202,R,0.0,peuknpkyxegqmzyyzkbmyfdbluz,NGLKXNPDVTTPVCB,Bellevue,1231877.0,NH,BOAPOTDANW,,Dehgjjhffkphreypkepuvxlfekblrjsqhgjmlkacifwrccvpng,akdyxiprhy,Canada
Lua12630,5.0,O,1-136-195-8513,,2.0,Dslsatamrzrreliotjiefiolurscgtkhzcuwjjoaw,Luaqcdygm,Little Rock,1493572.0,SC,qkkoowpjljgs,,,,United States of America
Sze12631,5.0,H,1-198-701-6944,O,1.0,,Szepgrdqdjhuakpqalrxtjcxxzvvl,Milwaukee,2466177.0,FL,Xulyzhpnyjliavvalh,,gueqberbhhnzqqaklopcjnmemqjiljpaxcdqnivte,miwirpvbm,United States of America
Nei12632,2.0,,,R,0.0,clpiq,Neihviowmiucgyyk,Rochester,3498970.0,WI,pphiahyufxqnqprlhdlbgac,,CEBTAUSTCJVQHVNSQAJI,Abhbh,United States of America
Jgy12633,1.0,G,1-233-212-3813,O,0.0,LFMGTOGKAZHWFRVDVQDYDGSAEMRUKKJYNMQNQJL,Jgyvk,Wichita,,AZ,Fephxlggofpvxsdibipd,,opzfnbjbgqh,Brvjfpqdp,United States of America
Xip12634,8.0,,1-711-662-6937,R,2.0,Awroiebkdywibjl,Xipwf,Norfolk,3236911.0,NJ,Tjqhkbud,,AHJVUYBRCYLTMQICPNJOXDGSP,WFAWC,Canada
Nhi12635,0.0,W,1-299-512-7471,R,3.0,Ttwxniaahmgzmirwsehbwfdsdx,Nhixuxmdrvhnhi,Wilmington,2476046.0,DC,Zgkhspmkrhepculmgpqsqhsuekap,M,Iwbpqgtyxgxocajvsyjpoxypnvrrtnieuaadivmpgheozeyhhduauoesv,imkzwjhky,Canada
UJE12636,5.0,,1-976-892-6383,O,5.0,Idvkrdfuoxhzvmrccvdmowiurmwlkyr,UJEVMPDSWRCJRGUSFKFXV,Santa Ana,858358.0,ND,qspulfwzma,,Boridjqqbmndmlnnyexnsdalukterclsvaoudzygdagmptlnrbaqvbmxansfw,Vvdhlo,Canada
Zus12637,2.0,,1-283-879-2927,,4.0,cnxjixgfbxgdsduhbbpgjotgdpipdftroujbzbzuiargcdtduvqlndxbjygcrug,Zusmqiwpldgkiwwscfirgyvspd,Evansville,3105502.0,IA,dreyjoa,f,wnejkhteoketddloyxzavmqx,Wgtmswu,United States of America
qjx12638,2.0,,1-828-010-3240,R,1.0,Bfyownxdutbt,qjxlliuxlffj,Las Cruces,1404809.0,OK,xbvgjxgkvsqnyisaekfzc,F,rzyjjaizzhizewmhmgckxurqtxrtyjzpynrwexvbjbjewkdfgrvpvepniuwojqnkxlqpbd,Xosvxzrag,United States of America
COQ12639,0.0,T,1-155-599-0811,O,2.0,RYGOHNNXWTJNGHHELNZOOMUWOAQWJUHWPDSSPNSSLQMMVHLGNIALYNSYKPZQEDP,COQSYMGNAYDQMLJDBWRVCSNVNZP,El Paso,2581468.0,IL,Dylkvlapkz,M,Xscnpugwgwtumxogtbbrexuysloffadgpozdyjyrkkozm,Pbwdmgyv,Canada
vtz12640,10.0,W,1-606-375-1294,O,4.0,Rxkblipbpypto,vtzrrqmhglhnjhgvat,Hollywood,2631012.0,NH,Cgjrvwp,,,Bgihv,United States of America
Rcd12641,5.0,,1-564-757-7840,O,4.0,TLXRSIBBAXYOTHNGKDWLWJNNJPDFQGHSFVRVDHPCCINHRRMFZBXSEMKSPNM,Rcdao,Pueblo,1035377.0,ME,Hxldmstjeee,,Sfazfmqaalalruraqpsfqiowjulraflowaaxrhquqrbtqvawrwmuvfmkajkfperrvuqfbyl,Drojqyqfan,United States of America
SHW12642,7.0,N,1-007-227-7349,O,0.0,UCHDCTOTLLDLKPZMOJIWDADDXZYWQAOIFRJSCAGQCDFYXDZMISDJHVOIX,SHWNI,Pueblo,3361053.0,Nova Scotia,Pueiemhvvsxqrgafjfinwaqy,F,luaprojckid,Zgaajtm,United States of America
Gcj12643,7.0,,1-166-883-3084,R,3.0,MMVDZCGAWINMB,Gcjrnsvpfihmbscxnhuhgzp,Mesa,310683.0,DC,Hbzdlvuqybrz,,TCWYPTBHWDUA,Fkbaxpy,Canada
OJI12644,3.0,q,1-527-199-6675,O,2.0,Xbaxwrrhisbvuqnhhdgmsgfdugvmfknhgvmtgwiylicsoyagnyjdhpaeavcmkmbho,OJIVTPGWBPNZTOQTZZAGIHFWWPGZHU,Fairbanks,3422417.0,Nova Scotia,Etnbaazxfqxi,,vugnfmjustawtuzqmlchrplcekejynawxejvjkfdwtffr,bnskjmkl,United States of America
BHW12645,,S,1-516-970-4709,O,5.0,Axppuwdzjbsjmszauycanuhnpdjhbqkauilixcvdllguvjrlliddsmbopptfrogexexgvca,BHWOFSRAOPVHMLNMAENVMFUGQXUIV,Corpus Christi,2374028.0,SC,Qevlwjt,M,Tcxxqlximhfpwbtvzgewcjireklupskohjjonhscwssfzzmkmnhq,OCKLVTESU,United States of America
YBD12646,9.0,H,1-351-335-6485,O,5.0,MOZQLEI,YBDHXXVPHMEEOWKCANCBQNOQ,Rochester,1313599.0,MI,HSLEAAW,F,Ephoawwrcvkknmpgpsymwfyosetgglvz,Iddyuhqmt,United States of America
Ztp12647,4.0,,1-630-914-2946,U,2.0,Mruxaecljekixwiqkqjjsxujxvaaba,Ztphvgtwwtgkqnyghocmbymikvdi,Fort Lauderdale,267716.0,AL,IRUTHLIZSOZCSO,M,Huscjtfowrdwiolqzdrbqxrtodzibbwktjjorqbcq,wdqsaalhk,United States of America
Psf12648,,,1-957-095-9892,O,3.0,Yidxwaukisgxyjvwhloechbgjpjfreiqnpnmrdnggdhduipxje,Psfhtchpljuljxtp,Newport News,2730746.0,OH,tgupaiijrywyidodqk,,CJVLMDXKHEFLCRCTKHBDJKEUDSWYLUDDCPXUOXIUPQQZMILKAUCP,Smoso,United States of America
Spx12649,7.0,w,1-898-104-9173,O,3.0,Koqtyuohdbroetxtpcldtxswiifvfjjncxmqurdmfbvnyekbqiaelrhrameuvdbnp,Spxuugkwrsoryvgkuxlwqrtvqyr,Hampton,2392060.0,AL,CSRYSNLZXJAGOWQPOQE,,Ycagynymhlarelxbxghdwamoojmscpjhkkrhkoozzrhsekbxljjlupnmetsmcqzowa,Apovxnkdbl,United States of America
owm12650,9.0,,1-438-476-4109,O,3.0,Giouvjuhvtmqdjmpwwfsuxhlxyqsuopdudgh,owmkogydqwbrz,Thousand Oaks,11694.0,AK,lwtvlhbongwosluwj,F,Akudrduyoviozrnwjqrvxonacgvr,Ddhoxj,United States of America
uun12651,2.0,,1-832-753-9764,,1.0,Afsehspviovizggzsqxdzphtduaprggyk,uunifmxqdlbwkfp,Worcester,1595504.0,MS,MRKCUINZHGDJIPWKFLVGH,F,USHMMQDFDJLHIMPBHSEQGIZGJVSTRAF,Wjfknky,United States of America
Rkh12652,2.0,d,1-164-334-2885,R,1.0,Isuotgekensadzkbkitpqvlaikwtecljhef,Rkhoswxpfhbtjyfhxgwnf,Vallejo,1858156.0,VA,Lpcjfvfeyhact,,Itrvvuwctxbbgrabhztqsqvwkbturfujonthcquundnrpnx,Euyavdkk,United States of America
Iix12653,0.0,B,1-249-364-9405,R,2.0,EMVRXATSMODFWFVGV,Iixsqnnx,Vancouver,2408413.0,MS,Ytdymqtuykljmjsblwslhsqhg,F,Wqwqpwgnlc,Otrjiee,United States of America
Yqj12654,2.0,U,1-135-293-9391,O,4.0,vxbigwvzprasltqktprfdlhqknexfoqhxuffmitnynoospmsxmqsbnmxpceatxelcvnsf,Yqjsbtqugtpkcgq,Columbus,2316667.0,TN,squeukwyfqxrlkgexfsqbfaqsejrn,f,YOJIFFMNPSRLBPSWGBWIIOMBDH,trwsuzftjr,United States of America
Osk12655,2.0,,,O,1.0,SONRQYYNZCIOGMMBPEIHVUOJECTOXYVIFYVMFCRXSZXLXPHSPUUUMREHAFZXMTSJSM,Oskvuxlzemfpvvg,Lansing,3440540.0,CO,Otiqcqhtl,,Qtytkxwpirnurhrsdnip,Akffzcr,Canada
Keq12656,3.0,,1-992-084-8892,O,0.0,jkkaialoyjjadqtesdfwwfttwgvjjrazzfgpkrqkuvtirlmcbtxxphfqotqygbscixgy,Keqvxvdbcmisekhcvxjl,Sydney,3718526.0,RI,udkqkvraokxkzgbbrhbkzogn,M,Gfgzjnooukcgcdnhhntljjekktubkpucjxorujulsbvsxvkylevjuzgp,,United States of America
TRQ12657,9.0,Z,1-978-608-5101,U,,Uovunkbqlrzgwscduyxhurwtbfqcnknhuibetcetfbzqn,TRQRAXQAANWLAKNMRQJVMRNGXPC,St. Johns,1019061.0,DC,SYHFJEKPPDTIYDKIOAFODKE,M,gvqhkm,Xtnwrykajwod,United States of America
vin12658,4.0,A,,O,3.0,Yvzjrldukebfxglbjboweljrshpdxvqpwswzywibpeuphkyqtelwfofkbagllmtcwxlbqbvcvnfyb,vincqcdi,Hollywood,1530929.0,CT,zklexxsvwhxszsdzyt,,swfouxhnniwjtiebxhxjmbbjgfjajqxlfdndolddfvbxvbahudtbgtoaqsyoyoeyukztfblwutyqkf,,Canada
Bar12659,0.0,Z,1-225-894-7879,O,0.0,wlkjewgcgmubtvlktwbubzdicstelfowmgcttwzxnuwgbmbcxrxcfvbsuqkkcnssgqpgveka,Baroxyqsvqyftbxiqnghvqotfm,Cheyenne,3162544.0,AK,Fhojgqjkswbp,,qsfgkldtyzeqjpjcvuputapbco,ylthqvpvrpmd,United States of America
Qwr12660,4.0,,1-828-223-8454,O,5.0,Qstuifaohcezhgakychmklrvjvkocafjqezhvuchulpbfdqxgnejnepkazarnujmjokkhcpa,Qwroeygddajqvroxbw,Atlanta,699486.0,DC,FJKBGLPTOEIIJWJ,,vxeggluvxwdxddyewxrxercljezdoxaoymdgcjsfxlbtnrjbasuer,Odtkkiwrnl,United States of America
TCK12661,6.0,a,1-831-324-5837,O,3.0,Npgljwkcujtuovbkuszmgovhkzcggkxijogtxupvbaetvfmvxiyhacyrsaeninxlhwupbciujnjb,TCKVIXZXOXESADNOE,Augusta,2833795.0,MD,Fzvtsd,M,qsncyvdiszpehbnojcyjwlgehhudvrrotygwiituenl,Vrbsgpkobo,United States of America
Ddy12662,1.0,,1-214-443-7026,O,0.0,Udlvariquvppgpwbrppgibpspfremdmvtsayhsuwoinklgpwilgzn,Ddywgrsclmhkkdvsxpoq,Worcester,3983787.0,MT,QQXALKEFWOYRNUACPEIFRZNRW,,Cbkhpuvnqvkjglfdhsthsbyrncrktlgegvjjurbyovngscloxavupegoodhjneilmzmf,LGZFR,United States of America
Hlj12663,6.0,,,R,3.0,jpmwuiwamdosbjhnmszumprvkewspyumbvypodfgmsecnskoyygftrvuoo,Hljvhpqoazueartrraxmhps,Windsor,2410919.0,CT,hkqltajnimahvpgvhrqhr,,lhhhniprivdgplolibuvggdzsvcxbfdcjcrfcrhtqpmkagmgtahzpffjhuryrnnvoxcfqduaarcco,Qekxu,Canada
taf12664,1.0,,1-345-783-9119,U,0.0,Gnclzlquoemsscahdqeekeqtuzlquu,tafbbd,Louisville,3515508.0,KS,rxgncdx,,aonhicifpjaqhxhawygoumbnhngfbahnuylapwdtgnp,ihbqm,United States of America
urk12665,4.0,,1-092-385-9957,O,4.0,,urkgqilys,Mount Pearl,,WA,Gocfaxckxicrthg,F,Ezfauvblstcelmsiusasiafruhqiejlzplysusbsfryvhccqwjmwcngkqcgzgliiba,Ggqsctd,United States of America
Weq12666,9.0,,1-480-103-2286,O,5.0,OUOUILR,Weqjrzvcwpygdxhfrwiaddgzqsadpb,Washington,2115766.0,AK,CMWKBSFOKV,m,,Tltfio,Canada
wtn12667,6.0,v,1-436-153-2535,O,5.0,DWKXHFLKUBTJNPAGAGYOUAFNGNAKWCYCDTXBQZTXAXMA,wtnqxixrtwkzfuuzuup,San Francisco,560152.0,Newfoundland,wyzqklssjfrnsjunxlo,m,Xyewfhhcozagpdyuafrguhnmyxfwcdsqnkhgbogkknptrvxpkanftohoqmxcqtkcpsg,Whrdffavdta,Canada
NBY12668,6.0,y,1-680-715-8462,O,0.0,GWFUJJHDUVRPQXFAHDGJTSXUWCGIVAPOXGNPTKQZPOJSBOBLJSTFGQCFWLQT,NBYTRSNBQFWXBXEYE,Montpelier,,Saskatchewan,txulnokibyuvwxjrfttbc,m,,Jatrydvvssc,United States of America
fao12669,5.0,x,,O,1.0,Bcnaeservpvkiigliqpo,faoqxmjpdgcqpcovqlgferpyzihhi,Hampton,2551467.0,WI,Vhkykgrykpekgnnbsybofpwx,,Tlvwiaiznwyefqitmkooxjqsnxelxmojri,Ftyonihb,Canada
ZII12670,7.0,g,1-574-764-2311,O,0.0,wfjwaoxfhimowwttllvobqmvguyooodsgxktgykjwxzrclnbmhpt,ZIIKRL,Sacramento,1820395.0,AR,Hbtjsvfonkyluhfrsdcfiqa,f,OOADNHTCAZSKKQREQZKQDYOJRMMDMOHULSRSQXHIDUMOARZSSSGCHFNPFDWLCSXBKJ,Nislxximub,Canada
Usr12671,,,1-212-120-7998,O,4.0,Fwpuvkfdmfasylkgumkgqgrlgafyhxfrppsbnyivzshflsfkozustkvrkvwylcfytncoxuma,Usryzeg,Tallahassee,,ND,Ttondotvkhdrafornnl,f,hgmmvbvmblruhaczmodvpbnjigiebijsexntmcorengqdgejtrnora,Svjdwmlundid,United States of America
Edd12672,3.0,,1-423-613-5964,O,2.0,Tbhwfduwqgxlarspfiokkcjcpocnmldztqibttavcmogdibltofgbhfdxovvlbopfbo,Eddyxgqa,Huntsville,2556151.0,NH,Natwcost,m,HDSONAGLXCIPAGJFPLJOCBWLOZITQBFKPDKDYLUUQEMKHICCZQBJRVVQNHRRBNEKDPGO,ookaoit,United States of America
ber12673,4.0,i,1-989-915-3207,O,,Lpdyz,berhbgnfcpluhw,Sacramento,2376379.0,GA,TLTFMENRSOLJPIZIBBXPQU,f,Swjmahrmpasjvpmsezijjjrirbncmnchkjnrmcjnfdsl,zbqqzh,United States of America
Ruc12674,7.0,P,1-472-735-6937,O,3.0,Snszpsyqbjsqdziuukmzsexvjkxl,Rucrvmxxgvpzkec,Salt Lake City,2394348.0,Quebec,Bebyyvamcjggbancf,,TLSJLTIYFHMDUKMGADRBNLJCWQXMEHLEGMNDNZJHXNXPQPJRZEG,Xtpence,United States of America
Ldj12675,5.0,F,1-180-277-2838,O,1.0,Nryrkiumsegxbsdbmbvnesiyrsuwmdjokadvoxbpa,Ldjqql,Tucson,1771397.0,Ontario,Rxqysujnnmbog,,Sqhaoo,palyvcni,Canada
Olx12676,10.0,,1-172-554-2831,O,0.0,Djcwlvqgcjcqygfliyxelxapos,Olxazqmjkxlqgoxnllxyujfnqxkvc,Baton Rouge,3881408.0,MO,Uhlaoajbfbvspnnjqacil,f,WZBSWXNEHVZWUSVZZFZOOISJKMEVGAGUGNYNQSHTVWFQRDXLCVSKVKZWELY,,United States of America
PSQ12677,,,1-170-383-2382,O,0.0,jmqwtnoqrroaqrmrluoroj,PSQURRMPBQDYZABJSODUYWRCBFPNWR,Tucson,1894706.0,CT,Kqdbebjof,,HGBVVYFYODDPTSIWZX,Nbwgijhhinz,Canada
ura12678,1.0,,1-754-989-3445,O,5.0,Rnphkkrfuggpanbznkozbxdmcupepmvnumnefapdqfbcsur,urakcghiratbitfkfvdmkesimgts,Montpelier,2036747.0,New Brunswick,IYRUXXHUQLNGQJ,,,ljcmhdvxqtzo,
DNP12679,0.0,G,1-409-903-5965,O,5.0,Idpnv,DNPHHOMIGVOCKSQRKN,Laredo,2817563.0,ME,Rdzisposqokikwnhspqmelurzgs,,LFYMQBYSGVVYGBLARFXOPRQ,Feulqquxhe,Canada
Ssb12680,9.0,B,,O,3.0,Jibvfamtybgwiatzlpfwbvhrdajvcoqthfcuwnqrmecpzhhthp,Ssbipyhunvhwxrzxius,Hayward,13255.0,ID,JMOZWDTQXXMCOE,,XUDWEOOSWVBAMLOVCUR,Yfvrfh,United States of America
RTZ12681,2.0,,1-784-657-5164,O,5.0,Kewwqhkyttgujoapqocvfsjodxcnzcaciz,RTZIKNVFUCXEU,Fort Lauderdale,384474.0,WY,Sgkzxdhnelvcyvvdt,M,Vpcfigewphysjoijqnovbieemrnycaqurqtbwczynsmusgdaivuglsfazfycwsuwgxr,tkimxbae,United States of America
blt12682,10.0,u,1-883-575-2377,O,5.0,FRKHCLUNTDRPCXDJPXVWWKQCZVPECZEECPQDDIBDHJHAEPXLKD,blthstqtktzgqrtt,Bellevue,842697.0,MN,Wnqszyh,,Ohmaruhvpeejsshuqrgvfbwpnbjgkzjesxobgcbjztsazksyiqbutdrbfrtbmcxdbyecokg,Kybaqrar,United States of America
Ncv12683,3.0,F,1-228-829-1418,O,2.0,Atdpydwtchqltyzyermlumhypvjijzqroh,Ncvitkle,Allentown,1615869.0,GA,Whqpsfoowcqtfqooauyi,f,ESSMCHGILGRTNSKUYZYUDMIUFZVMLVEXJGDCORIWBPHBMHGNKQPWNBQUHZAMQBTTP,IYHXATWNPPYX,United States of America
Xxu12684,8.0,,1-746-384-5333,O,5.0,cioabtrmpqlkcviewsuyzoekfaakuqhhksemdemfnv,Xxujdi,Fresno,2806028.0,NH,PTVZGMFFRHEUJLIITCXVKLJM,m,NBNRBXRTHAMGQCZKFAWCZUEHSUQEEQPCGZZTZHZQUTMNLDJFQGWKQPJBMMFIIKEELWJE,Inkmwlgoxhaq,United States of America
ZLP12685,3.0,c,1-598-289-0069,R,5.0,Dcwigiwmcxghcf,ZLPNLXPEWRAM,Jacksonville,2327223.0,AR,TBDMTNNMMVNBQVEL,,QJWZXKJDNONHTULITSTLRDGSMTOSPLLRKEHMNBWNLZAQVZMHFGRFZGSWIUUPHKJIEE,Jlncgficw,
