AgID,OwORFl,LaNa,Ci,CreRa,Inc,MiInit,Empl,Ph,A,Cou,AddLi1,NumChi,PosC,NumCreCar,Sta,NuC,MaSt,NeWor
Lsx13380,,Lsxgjvwtohzosauhniz,Denver,335.0,329266.0,,Weyerhaeuser,1-474-113-1268,22.0,United States of America,jmrpvglnmzufmlhqulmccdzmkhcctuaxiyynaxjdijovlzuztbnvgahliykdramsgkkmmjkyiewg,3.0,AWPLH,7.0,WV,1.0,M,
Orq13381,O,Orqmveinxeejtovxs,Louisville,565.0,354447.0,G,Ferrellgas Partners,1-874-351-7940,81.0,United States of America,ZCHDIRJECIMGPPSGGH,4.0,Vaosgqsntav,5.0,CT,5.0,S,3195999.0
Mgm13382,R,Mgmatxd,Biloxi,779.0,167267.0,,BJ Services,1-495-665-6827,100.0,United States of America,Qbczhettcinpzrymmobkplihfmeedlqal,3.0,Tgzqiaujwggp,6.0,MI,4.0,W,3553455.0
Prv13383,O,Prvdqabwkuem,Corpus Christi,488.0,220486.0,B,,1-235-170-8142,44.0,United States of America,LIZPLRYOKQ,2.0,VADVBBQ,2.0,VA,1.0,S,509494.0
gyt13384,R,gytnukcebxydngfkk,Richmond,778.0,116629.0,S,Ashland,1-369-558-7545,30.0,United States of America,npofrkxwealxljjcjyp,4.0,HJXFSIVPWUMK,9.0,MD,5.0,M,
Jet13385,R,Jetlmelvspljoinyq,Jackson,377.0,282630.0,,Belden,1-295-194-7736,23.0,United States of America,Himkzwzfoomhcmihuqvwbwjovlrsstbbjvpgztxkarspwdtamu,3.0,Emwlp,2.0,MA,5.0,M,386006.0
suw13386,O,suwckrajbvcpsabjfjkxocwhqw,Syracuse,813.0,371263.0,t,Express Scripts,1-645-782-4441,26.0,United States of America,Agfbtfqkivonmx,0.0,ETZCA,7.0,NE,4.0,M,1370651.0
wku13387,O,wkungmgnppi,Little Rock,760.0,175688.0,,Land O'Lakes,1-216-849-6129,3.0,United States of America,Bghiwkstewcxxbavmuvomyalehyyokonzdpacnuxmfpvdvzkonvlbgmauxk,2.0,WLNOSTV,10.0,AR,2.0,M,
Rmr13388,O,Rmrxemsliwgyxsxnceocgnkelip,Concord,592.0,302608.0,F,Sealed Air,1-473-375-4650,31.0,United States of America,siziuczlifbmxysgzaxxiu,5.0,Yahzkqxoyxq,4.0,AR,2.0,M,1609839.0
ddt13389,O,ddtjavew,Rochester,445.0,108647.0,,Delta Air Lines,1-697-301-1194,79.0,United States of America,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,4.0,RZUCKCTDXI,3.0,MO,1.0,W,
JRL13390,O,JRLWCLNSGYIRLOSSHSVZKDL,Rochester,379.0,19981.0,B,Constellation Energy,1-313-704-1996,28.0,United States of America,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,4.0,SBOQGBFOPEB,2.0,Saskatchewan,4.0,D,1721796.0
Bfo13391,O,Bfofuykl,Fremont,532.0,205609.0,s,Amerco,1-259-052-6744,85.0,United States of America,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,1.0,smujptierddj,3.0,NM,0.0,M,2574915.0
Oey13392,R,Oeyydhnvwxtoqeoqgusjqi,Santa Rosa,817.0,462711.0,A,M&F Worldwide,1-852-185-0965,2.0,Canada,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,2.0,fwusl,,ME,5.0,U,2511005.0
SCA13393,U,SCANXGHUWEWFTQYLMXFT,Salt Lake City,332.0,203178.0,,Plains Exploration,1-604-441-3147,93.0,United States of America,Yzubfpymrvchhhzgbizuwspag,1.0,Nfrlqn,0.0,OR,4.0,S,93460.0
Xnq13394,O,Xnqyrdcjvxmrxsgqjkn,Nashua,563.0,22115.0,P,Group 1 Automotive,,82.0,Canada,,3.0,EXTOQRFXZ,4.0,Ontario,0.0,S,3040224.0
Pzo13395,R,Pzoyzubxtkfvuippcgdpf,San Francisco,498.0,127226.0,e,AbitibiBowater,1-090-904-5607,15.0,United States of America,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,5.0,Yztji,10.0,NE,0.0,U,1436222.0
Kgl13396,O,Kgljthvkoyfkjdcxg,London,555.0,224927.0,G,New Jersey Resources,1-148-241-1124,91.0,United States of America,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,4.0,JASIPBCSU,8.0,NH,4.0,M,2449616.0
klm13397,,klmbyncfioengqeiz,Fayetteville,654.0,451825.0,O,Zimmer Holdings,1-660-380-8759,41.0,United States of America,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,2.0,DEBEGNFQ,,WI,4.0,M,3605944.0
Jax13398,O,Jaxpaxfskqojzrwcjklrbfrdgpqttg,Lafayette,565.0,307321.0,S,Great Atlantic & Pacific Tea,1-384-402-1415,33.0,United States of America,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,5.0,QVEBOPVQQ,0.0,Prince Edward Island,5.0,D,3394119.0
njf13399,O,njfxdxbiaywlvstqvgjdfgvaqijiq,Montgomery,655.0,423890.0,g,Valassis Communications,1-604-532-5809,87.0,United States of America,OOAJDQYMG,4.0,LAJKXA,1.0,WA,4.0,M,1881401.0
Zop13400,R,Zopfbkbssibr,Philadelphia,482.0,116423.0,,AMC Entertainment,1-532-039-7354,3.0,United States of America,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,3.0,hxgiakwax,4.0,Saskatchewan,4.0,M,245470.0
GLJ13401,O,GLJAGOOLAEWAFEKTAMQQVKOIHO,Boise,717.0,13303.0,,Motorola,1-646-023-5699,13.0,United States of America,yiexiygyzvtmpmxddnwnv,4.0,ODYWPWJAGUZR,,Saskatchewan,4.0,M,152152.0
FYF13402,O,FYFTQMGMGOOWWMTHFBGTBDM,Hayward,655.0,482538.0,,Capital One Financial,1-164-229-5432,92.0,Canada,,2.0,Bhgeqldm,8.0,MS,0.0,U,
Jmi13403,O,Jmihumtmtaavzyba,Salt Lake City,429.0,140683.0,,Fidelity National Financial,1-719-532-9288,28.0,United States of America,jdnadafgl,2.0,Qitpmrtey,0.0,Alberta,2.0,U,841653.0
Atb13404,O,Atbzf,Winnipeg,398.0,329852.0,,KAR Holdings,,47.0,Canada,Keznkuizulukwjuftqflikcoxvxm,3.0,upfhfefybatk,10.0,RI,,W,3448653.0
Eyr13405,R,Eyrsfwxzrbiggoxad,Hamilton,803.0,428171.0,,Manpower,1-157-946-1584,79.0,United States of America,alcfru,5.0,Uwecartthmv,0.0,NE,3.0,D,2162717.0
Iih13406,O,Iihbjnnfxdtarey,Sioux Falls,792.0,10374.0,,Smurfit-Stone Container,1-618-434-9274,76.0,United States of America,Faugitjpd,1.0,Isswoec,6.0,CA,2.0,M,3952132.0
Knm13407,O,Knmpomiobnpg,Anaheim,653.0,,,Dole Food,1-970-109-2998,45.0,United States of America,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,2.0,Iydrs,3.0,CO,3.0,M,
Azh13408,R,Azhfazkuje,Toronto,785.0,290998.0,N,NVR,1-531-787-8427,51.0,United States of America,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,0.0,FBAKDLF,6.0,WA,5.0,S,3152909.0
KJK13409,O,KJKPEXOVMJTPNRSL,Augusta,761.0,112950.0,,AMR,1-160-193-8577,93.0,United States of America,Bexqwpnhwf,1.0,IBHVZ,2.0,IN,1.0,W,2323724.0
Kgy13410,R,Kgyhataota,Fremont,735.0,291467.0,,A.O. Smith,1-799-089-8076,40.0,,WGDAE,4.0,tnicjxwtc,10.0,ND,3.0,S,3444615.0
Lbo13411,,Lbokrorasezzwayyqredetmwkfg,Corona,636.0,358258.0,l,EOG Resources,,57.0,United States of America,Wxugjoashygcgbstzdn,4.0,FFXESDNGRMZ,8.0,NJ,1.0,D,2157760.0
Ohs13412,O,Ohsfx,Idaho Falls,704.0,445423.0,,Emerson Electric,1-609-039-1034,59.0,United States of America,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,3.0,Ubauiwvpwwi,2.0,AR,0.0,M,2626950.0
JNP13413,O,JNPTQLCWWDKCJJZAAVUGSV,Independence,500.0,241742.0,n,FirstEnergy,1-870-031-6697,67.0,United States of America,Tcrnmhwaszkzxxqnohgszxxvocpwwj,2.0,Bivyebbb,,GA,2.0,S,1965855.0
HFW13414,O,HFWJUQGYWTZWPMSCPTOFZJREBT,Vancouver,343.0,150120.0,,Vulcan Materials,1-711-748-0815,31.0,United States of America,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,0.0,UMLXV,10.0,MT,0.0,M,1011053.0
gta13415,,gtagduovowff,Nashville,304.0,418826.0,I,AnnTaylor Stores,1-076-910-4384,84.0,United States of America,pqrzssn,1.0,NGEVQULUZ,4.0,UT,3.0,M,1126425.0
prc13416,O,prcneoggghmopeyldmayrh,Tulsa,652.0,299696.0,,Baker Hughes,1-693-431-7315,79.0,United States of America,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,2.0,Xaldqso,1.0,MT,0.0,S,
MSL13417,O,MSLGWLKRJJGLJSL,Bismarck,748.0,74767.0,o,Packaging Corp. of America,1-989-570-9954,28.0,United States of America,,5.0,EHNWUQLJM,3.0,Prince Edward Island,3.0,M,3677625.0
Tqo13418,O,Tqoejabxkeoxggrpszlpbsmifbbwqu,Syracuse,541.0,208571.0,,,1-297-207-8118,58.0,United States of America,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,1.0,Qtdlfu,7.0,Saskatchewan,5.0,S,2552839.0
Cey13419,O,Ceyfudj,Concord,484.0,309813.0,f,Avery Dennison,1-388-290-8649,98.0,United States of America,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,5.0,TKAIT,7.0,AL,2.0,M,3065927.0
Srg13420,R,Srgilgorzijqtel,Memphis,368.0,116410.0,m,Wisconsin Energy,1-967-807-8632,80.0,,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,5.0,Maqvwsjlyel,2.0,CO,4.0,D,2895331.0
Hks13421,O,Hkstuliil,Durham,411.0,64370.0,,Spartan Stores,1-861-295-0096,11.0,United States of America,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,4.0,Smxopeneo,8.0,ID,1.0,U,1408826.0
UST13422,R,USTOFAXAJPTLDQXCAFASVN,Casper,554.0,131067.0,B,RPM International,1-335-283-3406,63.0,United States of America,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,0.0,MZVVUZ,8.0,MD,5.0,S,3131250.0
KLY13423,R,KLYVMJIEKGHR,Salt Lake City,739.0,386836.0,,Henry Schein,1-170-534-0918,60.0,Canada,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,4.0,ICJISWALFKDS,9.0,WV,1.0,U,2235242.0
CYX13424,O,CYXAZW,Jacksonville,651.0,66911.0,B,Nacco Industries,1-001-537-4016,70.0,Canada,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,5.0,Rhvycl,1.0,RI,1.0,W,486589.0
qtl13425,O,qtlyfqaefl,Fairbanks,447.0,482853.0,W,Publix Super Markets,1-397-619-7234,7.0,United States of America,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,,,0.0,FL,3.0,M,1866492.0
ZQE13426,O,ZQEAQU,Biloxi,833.0,77290.0,S,Interpublic Group,1-529-272-2423,50.0,United States of America,vsqjkmgdjwoebgbocogurl,2.0,qimevbixnqef,10.0,MN,2.0,D,3448699.0
jid13427,O,jidjtyifchwezuzjifciijrgkm,Hay River,727.0,330330.0,I,Southern,1-326-090-5395,13.0,United States of America,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,3.0,Gsnnxcvitu,0.0,GA,4.0,U,707707.0
VPC13428,O,VPCTJSWWSVVBLP,Berkeley,760.0,190039.0,L,MetLife,1-860-217-2112,62.0,Canada,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,3.0,Npgog,10.0,CT,0.0,M,3812236.0
TFJ13429,U,TFJMKHOXFMZ,Bridgeport,309.0,61833.0,C,Flowers Foods,1-212-775-9379,52.0,United States of America,OSFNSVKWNQMTQLV,0.0,Dgollrsgbfl,3.0,NY,1.0,U,3822989.0
dfb13430,O,dfbeunqwmmjyvbdtktucnoalwtjydh,Erie,811.0,237325.0,u,Celanese,,84.0,United States of America,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,1.0,Lukqq,1.0,NM,4.0,M,3702672.0
szv13431,U,szvubfaevmjmoobjrwxtmbhcctdxq,Columbia,671.0,469609.0,,Neiman Marcus,1-630-259-2524,63.0,United States of America,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,4.0,Wybjb,3.0,MA,3.0,M,3491822.0
Nqn13432,U,Nqnzgya,Orange,771.0,,x,Wesco International,1-703-607-6123,98.0,United States of America,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,2.0,Wsmxsayflwns,1.0,PA,4.0,,598057.0
Kbk13433,O,Kbkxvetzfadwebatigemaxqsdi,Huntsville,801.0,147261.0,,United Technologies,1-712-937-5358,54.0,United States of America,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,1.0,Suzblnial,6.0,British Columbia,1.0,M,3698115.0
nxv13434,U,nxvenwawaqnqkkugfohrzhe,Alexandria,445.0,247255.0,Q,Hovnanian Enterprises,1-131-342-4998,54.0,United States of America,orjamuffjsberigbctzuepbtmhtosajzi,5.0,NIJTHUMEM,1.0,CA,5.0,M,3967662.0
QBZ13435,,QBZCVY,Sterling Heights,518.0,390143.0,,URS,1-184-197-2194,,Canada,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,2.0,WMLNBTOOA,9.0,TX,3.0,W,301398.0
NYZ13436,U,NYZJRYNTTKVULXLKLYR,St. Petersburg,349.0,167512.0,,Landstar System,1-633-405-2644,41.0,United States of America,Zajkqsjjfgdascjyuqcx,3.0,Bhkxnhj,1.0,AZ,5.0,U,2637018.0
IPW13437,R,IPWSHJOCNBFGAGLEIITWECYXR,Winnipeg,473.0,334967.0,,Danaher,1-342-711-3090,10.0,United States of America,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,0.0,Fiynyliewa,7.0,FL,5.0,U,2295132.0
Coe13438,O,Coedkbbchfejgjayxzsrvyerfu,Vancouver,507.0,88882.0,,Maxim Integrated Products,1-320-699-7650,58.0,United States of America,Zysfkfvycclegmocqyfqprytbomxwom,3.0,Wkvjbknw,9.0,OR,5.0,S,598436.0
azn13439,O,aznyabjymtdyiz,Cedar Rapids,479.0,398372.0,,Vornado Realty Trust,1-462-078-1849,83.0,,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,4.0,axnqbea,3.0,TN,4.0,M,3057888.0
CMI13440,O,CMINTENTOLEJDU,Plano,646.0,408036.0,,Mutual of America Life,1-928-999-6405,24.0,United States of America,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,0.0,FKYDD,4.0,MN,1.0,M,2289608.0
ncu13441,O,ncupvrchwdbgainzwanbglivzhd,Toledo,550.0,468846.0,,,1-510-554-3465,,United States of America,Kwvrsfgm,3.0,iwlaodxw,4.0,IN,1.0,,3970770.0
Ivg13442,O,Ivgzjpnfnt,Windsor,631.0,232318.0,,Nucor,1-504-774-7073,32.0,Canada,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,2.0,QSVCOEQZQDA,10.0,CT,2.0,M,1511924.0
SJJ13443,O,SJJWKKGKZPWETULFUJXXULBRDECWUW,Biloxi,833.0,23408.0,,HealthSouth,1-014-919-1324,25.0,United States of America,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,1.0,wplswe,8.0,UT,2.0,S,2906143.0
ngl13444,O,nglppljxomsfxgxstzrixrehhjccas,Peoria,505.0,377165.0,F,A.O. Smith,1-705-544-0667,32.0,United States of America,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,2.0,cycfngceol,9.0,UT,,U,2327430.0
Bcm13445,O,Bcmeefj,Huntington Beach,543.0,62663.0,,Reliance Steel & Aluminum,1-478-984-2218,43.0,United States of America,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,,,0.0,NH,1.0,M,1557527.0
Ovd13446,O,Ovdjhzjevtxhxh,Tucson,394.0,45422.0,D,Pioneer Natural Resources,1-788-269-9102,33.0,United States of America,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,5.0,nilnirczrje,1.0,MD,2.0,M,222067.0
HIE13447,O,HIEUIAAYMEXBEKIWTSLOB,Pasadena,615.0,325513.0,,ITT,1-374-484-1176,5.0,Canada,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,4.0,hszvu,0.0,TN,5.0,U,2595162.0
Rhd13448,O,Rhdfa,Bismarck,,123854.0,,Markel,1-002-355-1726,70.0,United States of America,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,5.0,FVCXHPAI,5.0,WV,5.0,S,1158457.0
Vcx13449,O,Vcxljuwzgrhfdisuonmlvpino,Mobile,498.0,30507.0,o,Autodesk,1-318-816-6959,36.0,United States of America,xvgbhzqzbjgheecfw,1.0,TAKSF,8.0,British Columbia,3.0,M,1563046.0
PII13450,O,PIIWHOUU,Provo,457.0,240713.0,M,Sanmina-SCI,1-542-369-7662,76.0,Canada,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,1.0,Odpdr,,AR,5.0,S,3920394.0
Ddm13451,O,Ddmqvvmiauklwdwrhiegcjlbd,Stockton,543.0,,,Lam Research,1-688-437-0856,67.0,United States of America,Ettbreerdmyytsmubqbadtivpvdhocu,1.0,pwdevenldzlm,10.0,PA,2.0,M,454249.0
hch13452,R,hchgjtkhmeqadbhx,Sunnyvale,685.0,230870.0,,,1-385-994-7972,88.0,United States of America,Mvljrtwlllfajfndegvdvfzcods,4.0,Tzxqqkktgevs,2.0,ND,1.0,,663834.0
JRK13453,O,JRKTUDOPXCZUUIHDAMDDPSK,Amarillo,453.0,87590.0,R,Enersys,1-358-691-6605,95.0,United States of America,,0.0,LFITTBW,2.0,PA,0.0,S,416618.0
fjh13454,R,fjhhsa,Columbus,571.0,423148.0,,Unified Grocers,1-173-080-2680,22.0,United States of America,Fcnirnkfblcxkxzrjbjvzgsiwfflm,,ROGPW,4.0,NH,4.0,W,663678.0
Pdd13455,O,Pddadbeckwmrlqdhahsgwzbqquxu,London,833.0,245484.0,g,Warner Music Group,1-842-716-1253,85.0,United States of America,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,3.0,Ttdurdlplcd,9.0,MA,4.0,M,815814.0
Ubm13456,O,Ubmjilzq,Los Angeles,722.0,362660.0,,Cephalon,1-740-513-2725,53.0,United States of America,rqcoipinaezcmsfrrieqxebvvaojt,1.0,jvqmw,8.0,AL,1.0,M,1728168.0
jvk13457,R,jvktenfn,Mobile,687.0,456181.0,,Kansas City Southern,1-433-707-3224,10.0,Canada,Rcdmzdjbsfdfjoryqbodffqsddpxj,,ndpah,2.0,MN,0.0,M,52670.0
Ugp13458,R,Ugpfzbohxhjqlvxhaphnqmusd,St. Catharines,690.0,427837.0,A,Hexion Specialty Chemicals,1-242-204-6374,16.0,Canada,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,0.0,ZZNJDGYIKD,7.0,DC,5.0,M,3263655.0
Ivt13459,O,Ivtuyvtpehfocquyumpgo,Hilo,647.0,142920.0,,SanDisk,1-015-160-5580,,United States of America,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,1.0,Xmttgwxwb,2.0,MS,5.0,M,508888.0
APE13460,O,APEXRFQQF,Columbia,548.0,94906.0,c,Sealed Air,1-704-943-0689,22.0,Canada,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,1.0,Vlkzphdxyec,2.0,KS,5.0,M,280461.0
Oti13461,R,Otidgfoorutmwrlbmshahjontyod,Hayward,849.0,304697.0,F,Office Depot,1-556-434-4034,57.0,United States of America,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,3.0,Fvweshcwpxxk,7.0,HI,1.0,S,1265398.0
EOT13462,R,EOTAGKXQGHRTGMZNTCY,Hialeah,,116852.0,O,Questar,1-837-151-9912,10.0,United States of America,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,4.0,Ffegtheqbp,4.0,ND,1.0,M,3820275.0
Rvl13463,R,Rvlcyoyya,Overland Park,778.0,239502.0,N,Levi Strauss,1-149-598-8491,32.0,United States of America,nxedtrjignhvdshcidho,4.0,uizvyewnejs,1.0,NY,0.0,M,1873597.0
AHG13464,O,AHGPCY,Paterson,359.0,219726.0,,Chesapeake Energy,1-036-971-0352,54.0,United States of America,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,4.0,fwkochmo,2.0,AK,1.0,M,575291.0
OOX13465,O,OOXJUCGVHDUQRVQ,Rockford,591.0,262854.0,,Starbucks,1-697-829-7072,70.0,United States of America,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,1.0,shervv,7.0,CO,5.0,,3767157.0
SSU13466,O,SSUHTUHREECIVCVOIJNAMIPWZGPZM,Lubbock,,459503.0,,Xerox,1-216-988-5304,71.0,Canada,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,2.0,,4.0,NV,1.0,M,538962.0
bid13467,O,bidlggpdse,Palmdale,458.0,462105.0,,Textron,1-256-106-4282,75.0,United States of America,Evvgqdqlvmdyejrflnwksgiogmc,0.0,,9.0,TX,4.0,D,1961830.0
Wnm13468,O,Wnmifqajhorbgbrkbjrvitamd,Salem,301.0,198464.0,,,1-096-718-5768,53.0,United States of America,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,0.0,RZQZSOW,2.0,Alberta,4.0,M,2415608.0
Xtf13469,U,Xtfkjg,Peoria,655.0,,H,National Fuel Gas,1-722-764-8131,9.0,United States of America,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,0.0,VFIGH,0.0,CA,0.0,S,3943144.0
KIC13470,O,KICSFLWEJUOVPLUZ,Colorado Springs,525.0,106151.0,J,Express Scripts,1-424-631-4720,63.0,United States of America,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,5.0,DUUAKXTSJXXT,4.0,GA,4.0,M,737530.0
Jex13471,O,Jexeyuurmblwciiy,New Haven,606.0,328781.0,d,Fidelity National Information,1-267-551-2342,69.0,United States of America,WXEJZIIDOWDOMHXLFWSGFBDAZITPOSHOUMGLKNFBGBPWWR,2.0,QLUCWCKGOIJ,,ID,0.0,D,1998384.0
yfz13472,O,yfzslslqjljliieouudspx,Alexandria,772.0,956.0,n,J.P. Morgan Chase & Co.,1-847-816-0514,97.0,,EEBYAWKQKD,0.0,GSGHOJSP,4.0,ID,0.0,W,
UKP13473,O,UKPVIZDGEVBDKMSAD,Boston,776.0,133028.0,,Brink's,,23.0,United States of America,ZYEZIAWPLGPPXDQNTPAJNWRJWXKJXRUSEQFDKFEJJTIHVKQHSJBTTHGCPQS,3.0,Xkinwjceqm,9.0,AK,3.0,S,1334410.0
Rqa13474,O,Rqaxowfkgtbps,Toledo,655.0,123423.0,c,Lender Processing Services,1-111-736-2325,81.0,United States of America,Hbybvrjpeedxc,4.0,Ktvitaiul,2.0,IN,3.0,S,3738739.0
SVC13475,O,SVCDYUP,Fayetteville,811.0,244414.0,,Mercury General,1-473-506-3410,95.0,,xjpnhnjgyhmxnxenhudegmlcvfct,1.0,NGIWK,5.0,NV,,U,3352677.0
Jrk13476,O,Jrktrpahfgopgmkhrspjrsj,Gary,315.0,182062.0,,Marsh & McLennan,1-544-797-1619,73.0,,Xlzcpwbhlcxugrkb,2.0,Qpkzpdpuzjfm,,ND,4.0,W,2588787.0
fdu13477,O,fdumuaqmqoclpd,Los Angeles,487.0,478801.0,K,Marathon Oil,1-689-680-0006,42.0,,QKSRREWKNODZXWWQELQVCTQOJXCQWNHXBGKSPIHISZDWHQCUCCCD,5.0,EPAAC,8.0,ME,4.0,S,1057130.0
EZU13478,O,EZURNGUKQRVSMEEQHJO,Raleigh,777.0,376367.0,,PC Connection,1-162-496-2739,59.0,United States of America,LPCCBLWEQNMLMSO,,zwwme,3.0,CO,3.0,S,2378969.0
Jbd13479,R,Jbdnsqjgkovqhggedppprp,Garland,439.0,63705.0,k,Marsh & McLennan,1-486-955-5715,93.0,United States of America,,3.0,Xxwvjffwmejx,5.0,MN,4.0,U,1829485.0
QJB13480,R,QJBNAOKQYFCKBQPCTSNNOSQBKXMU,Chicago,576.0,170476.0,D,Delta Air Lines,1-494-238-6555,5.0,United States of America,Ojugshxfbunbpuqgykrurlfcylbrgqrfmksgrwruckcrwpnjqbysrllivslyiaobwkpupovrvlsreuqc,2.0,Bkmkoursg,7.0,NJ,1.0,U,739478.0
Uuj13481,O,Uujrcemf,Billings,599.0,71613.0,s,Bemis,1-586-441-2602,56.0,United States of America,Tmfigelrrvnmfsekrsznwbk,0.0,WHJIXDVVVS,5.0,AK,2.0,S,891465.0
Gsp13482,U,Gsplxkqctylpylolslm,Lincoln,837.0,246457.0,Z,Sanmina-SCI,1-733-849-4403,76.0,,Qktmsquwhpmefx,1.0,VODCRWFG,2.0,NC,4.0,M,166571.0
qhp13483,O,qhppllixlwtcpoooauyicjhed,St. Petersburg,680.0,138594.0,,Goodyear Tire & Rubber,1-979-182-6216,51.0,Canada,Jcsudnvqpznkwwoswtspzavqfejivteouafbvixwhzcuasidgiftidofpyanxztpyxotdqacuqtilmg,2.0,Qolecjav,8.0,CO,2.0,D,2872636.0
