prospect_AgID,prospect_LaNa,prospect_AddrLi1,prospect_MiIni,prospect_OOReF,prospect_NuCreCa,prospect_Inc,prospect_NuCa,prospect_NumCh,prospect_MariSta,prospect_A,prospect_CreRa,prospect_Emp,prospect_NWo
Xnq13394,Xnqyrdcjvxmrxsgqjkn,,P,O,4.0,22115.0,0.0,3.0,S,82.0,563.0,Group 1 Automotive,3040224.0
Pzo13395,Pzoyzubxtkfvuippcgdpf,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,e,R,10.0,127226.0,0.0,5.0,U,15.0,498.0,AbitibiBowater,1436222.0
Kgl13396,Kgljthvkoyfkjdcxg,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,G,O,8.0,224927.0,4.0,4.0,M,91.0,555.0,New Jersey Resources,2449616.0
klm13397,klmbyncfioengqeiz,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,O,,,451825.0,4.0,2.0,M,41.0,654.0,Zimmer Holdings,3605944.0
Jax13398,Jaxpaxfskqojzrwcjklrbfrdgpqttg,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,S,O,0.0,307321.0,5.0,5.0,D,33.0,565.0,Great Atlantic & Pacific Tea,3394119.0
njf13399,njfxdxbiaywlvstqvgjdfgvaqijiq,OOAJDQYMG,g,O,1.0,423890.0,4.0,4.0,M,87.0,655.0,Valassis Communications,1881401.0
Zop13400,Zopfbkbssibr,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,,R,4.0,116423.0,4.0,3.0,M,3.0,482.0,AMC Entertainment,245470.0
GLJ13401,GLJAGOOLAEWAFEKTAMQQVKOIHO,yiexiygyzvtmpmxddnwnv,,O,,13303.0,4.0,4.0,M,13.0,717.0,Motorola,152152.0
FYF13402,FYFTQMGMGOOWWMTHFBGTBDM,,,O,8.0,482538.0,0.0,2.0,U,92.0,655.0,Capital One Financial,
Jmi13403,Jmihumtmtaavzyba,jdnadafgl,,O,0.0,140683.0,2.0,2.0,U,28.0,429.0,Fidelity National Financial,841653.0
Atb13404,Atbzf,Keznkuizulukwjuftqflikcoxvxm,,O,10.0,329852.0,,3.0,W,47.0,398.0,KAR Holdings,3448653.0
Eyr13405,Eyrsfwxzrbiggoxad,alcfru,,R,0.0,428171.0,3.0,5.0,D,79.0,803.0,Manpower,2162717.0
Iih13406,Iihbjnnfxdtarey,Faugitjpd,,O,6.0,10374.0,2.0,1.0,M,76.0,792.0,Smurfit-Stone Container,3952132.0
Knm13407,Knmpomiobnpg,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,,O,3.0,,3.0,2.0,M,45.0,653.0,Dole Food,
Azh13408,Azhfazkuje,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,N,R,6.0,290998.0,5.0,0.0,S,51.0,785.0,NVR,3152909.0
KJK13409,KJKPEXOVMJTPNRSL,Bexqwpnhwf,,O,2.0,112950.0,1.0,1.0,W,93.0,761.0,AMR,2323724.0
Kgy13410,Kgyhataota,WGDAE,,R,10.0,291467.0,3.0,4.0,S,40.0,735.0,A.O. Smith,3444615.0
Lbo13411,Lbokrorasezzwayyqredetmwkfg,Wxugjoashygcgbstzdn,l,,8.0,358258.0,1.0,4.0,D,57.0,636.0,EOG Resources,2157760.0
Ohs13412,Ohsfx,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,,O,2.0,445423.0,0.0,3.0,M,59.0,704.0,Emerson Electric,2626950.0
JNP13413,JNPTQLCWWDKCJJZAAVUGSV,Tcrnmhwaszkzxxqnohgszxxvocpwwj,n,O,,241742.0,2.0,2.0,S,67.0,500.0,FirstEnergy,1965855.0
HFW13414,HFWJUQGYWTZWPMSCPTOFZJREBT,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,,O,10.0,150120.0,0.0,0.0,M,31.0,343.0,Vulcan Materials,1011053.0
gta13415,gtagduovowff,pqrzssn,I,,4.0,418826.0,3.0,1.0,M,84.0,304.0,AnnTaylor Stores,1126425.0
prc13416,prcneoggghmopeyldmayrh,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,,O,1.0,299696.0,0.0,2.0,S,79.0,652.0,Baker Hughes,
MSL13417,MSLGWLKRJJGLJSL,,o,O,3.0,74767.0,3.0,5.0,M,28.0,748.0,Packaging Corp. of America,3677625.0
Tqo13418,Tqoejabxkeoxggrpszlpbsmifbbwqu,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,,O,7.0,208571.0,5.0,1.0,S,58.0,541.0,,2552839.0
Cey13419,Ceyfudj,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,f,O,7.0,309813.0,2.0,5.0,M,98.0,484.0,Avery Dennison,3065927.0
Srg13420,Srgilgorzijqtel,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,m,R,2.0,116410.0,4.0,5.0,D,80.0,368.0,Wisconsin Energy,2895331.0
Hks13421,Hkstuliil,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,,O,8.0,64370.0,1.0,4.0,U,11.0,411.0,Spartan Stores,1408826.0
UST13422,USTOFAXAJPTLDQXCAFASVN,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,B,R,8.0,131067.0,5.0,0.0,S,63.0,554.0,RPM International,3131250.0
KLY13423,KLYVMJIEKGHR,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,,R,9.0,386836.0,1.0,4.0,U,60.0,739.0,Henry Schein,2235242.0
CYX13424,CYXAZW,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,B,O,1.0,66911.0,1.0,5.0,W,70.0,651.0,Nacco Industries,486589.0
qtl13425,qtlyfqaefl,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,W,O,0.0,482853.0,3.0,,M,7.0,447.0,Publix Super Markets,1866492.0
ZQE13426,ZQEAQU,vsqjkmgdjwoebgbocogurl,S,O,10.0,77290.0,2.0,2.0,D,50.0,833.0,Interpublic Group,3448699.0
jid13427,jidjtyifchwezuzjifciijrgkm,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,I,O,0.0,330330.0,4.0,3.0,U,13.0,727.0,Southern,707707.0
VPC13428,VPCTJSWWSVVBLP,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,L,O,10.0,190039.0,0.0,3.0,M,62.0,760.0,MetLife,3812236.0
TFJ13429,TFJMKHOXFMZ,OSFNSVKWNQMTQLV,C,U,3.0,61833.0,1.0,0.0,U,52.0,309.0,Flowers Foods,3822989.0
dfb13430,dfbeunqwmmjyvbdtktucnoalwtjydh,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,u,O,1.0,237325.0,4.0,1.0,M,84.0,811.0,Celanese,3702672.0
szv13431,szvubfaevmjmoobjrwxtmbhcctdxq,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,,U,3.0,469609.0,3.0,4.0,M,63.0,671.0,Neiman Marcus,3491822.0
Nqn13432,Nqnzgya,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,x,U,1.0,,4.0,2.0,,98.0,771.0,Wesco International,598057.0
Kbk13433,Kbkxvetzfadwebatigemaxqsdi,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,,O,6.0,147261.0,1.0,1.0,M,54.0,801.0,United Technologies,3698115.0
nxv13434,nxvenwawaqnqkkugfohrzhe,orjamuffjsberigbctzuepbtmhtosajzi,Q,U,1.0,247255.0,5.0,5.0,M,54.0,445.0,Hovnanian Enterprises,3967662.0
QBZ13435,QBZCVY,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,,,9.0,390143.0,3.0,2.0,W,,518.0,URS,301398.0
NYZ13436,NYZJRYNTTKVULXLKLYR,Zajkqsjjfgdascjyuqcx,,U,1.0,167512.0,5.0,3.0,U,41.0,349.0,Landstar System,2637018.0
IPW13437,IPWSHJOCNBFGAGLEIITWECYXR,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,,R,7.0,334967.0,5.0,0.0,U,10.0,473.0,Danaher,2295132.0
Coe13438,Coedkbbchfejgjayxzsrvyerfu,Zysfkfvycclegmocqyfqprytbomxwom,,O,9.0,88882.0,5.0,3.0,S,58.0,507.0,Maxim Integrated Products,598436.0
azn13439,aznyabjymtdyiz,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,,O,3.0,398372.0,4.0,4.0,M,83.0,479.0,Vornado Realty Trust,3057888.0
CMI13440,CMINTENTOLEJDU,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,,O,4.0,408036.0,1.0,0.0,M,24.0,646.0,Mutual of America Life,2289608.0
ncu13441,ncupvrchwdbgainzwanbglivzhd,Kwvrsfgm,,O,4.0,468846.0,1.0,3.0,,,550.0,,3970770.0
Ivg13442,Ivgzjpnfnt,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,,O,10.0,232318.0,2.0,2.0,M,32.0,631.0,Nucor,1511924.0
SJJ13443,SJJWKKGKZPWETULFUJXXULBRDECWUW,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,,O,8.0,23408.0,2.0,1.0,S,25.0,833.0,HealthSouth,2906143.0
ngl13444,nglppljxomsfxgxstzrixrehhjccas,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,F,O,9.0,377165.0,,2.0,U,32.0,505.0,A.O. Smith,2327430.0
Bcm13445,Bcmeefj,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,,O,0.0,62663.0,1.0,,M,43.0,543.0,Reliance Steel & Aluminum,1557527.0
Ovd13446,Ovdjhzjevtxhxh,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,D,O,1.0,45422.0,2.0,5.0,M,33.0,394.0,Pioneer Natural Resources,222067.0
HIE13447,HIEUIAAYMEXBEKIWTSLOB,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,,O,0.0,325513.0,5.0,4.0,U,5.0,615.0,ITT,2595162.0
Rhd13448,Rhdfa,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,,O,5.0,123854.0,5.0,5.0,S,70.0,,Markel,1158457.0
Vcx13449,Vcxljuwzgrhfdisuonmlvpino,xvgbhzqzbjgheecfw,o,O,8.0,30507.0,3.0,1.0,M,36.0,498.0,Autodesk,1563046.0
PII13450,PIIWHOUU,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,M,O,,240713.0,5.0,1.0,S,76.0,457.0,Sanmina-SCI,3920394.0
Ddm13451,Ddmqvvmiauklwdwrhiegcjlbd,Ettbreerdmyytsmubqbadtivpvdhocu,,O,10.0,,2.0,1.0,M,67.0,543.0,Lam Research,454249.0
hch13452,hchgjtkhmeqadbhx,Mvljrtwlllfajfndegvdvfzcods,,R,2.0,230870.0,1.0,4.0,,88.0,685.0,,663834.0
JRK13453,JRKTUDOPXCZUUIHDAMDDPSK,,R,O,2.0,87590.0,0.0,0.0,S,95.0,453.0,Enersys,416618.0
fjh13454,fjhhsa,Fcnirnkfblcxkxzrjbjvzgsiwfflm,,R,4.0,423148.0,4.0,,W,22.0,571.0,Unified Grocers,663678.0
Pdd13455,Pddadbeckwmrlqdhahsgwzbqquxu,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,g,O,9.0,245484.0,4.0,3.0,M,85.0,833.0,Warner Music Group,815814.0
Ubm13456,Ubmjilzq,rqcoipinaezcmsfrrieqxebvvaojt,,O,8.0,362660.0,1.0,1.0,M,53.0,722.0,Cephalon,1728168.0
jvk13457,jvktenfn,Rcdmzdjbsfdfjoryqbodffqsddpxj,,R,2.0,456181.0,0.0,,M,10.0,687.0,Kansas City Southern,52670.0
Ugp13458,Ugpfzbohxhjqlvxhaphnqmusd,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,A,R,7.0,427837.0,5.0,0.0,M,16.0,690.0,Hexion Specialty Chemicals,3263655.0
Ivt13459,Ivtuyvtpehfocquyumpgo,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,,O,2.0,142920.0,5.0,1.0,M,,647.0,SanDisk,508888.0
APE13460,APEXRFQQF,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,c,O,2.0,94906.0,5.0,1.0,M,22.0,548.0,Sealed Air,280461.0
Oti13461,Otidgfoorutmwrlbmshahjontyod,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,F,R,7.0,304697.0,1.0,3.0,S,57.0,849.0,Office Depot,1265398.0
EOT13462,EOTAGKXQGHRTGMZNTCY,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,O,R,4.0,116852.0,1.0,4.0,M,10.0,,Questar,3820275.0
Rvl13463,Rvlcyoyya,nxedtrjignhvdshcidho,N,R,1.0,239502.0,0.0,4.0,M,32.0,778.0,Levi Strauss,1873597.0
AHG13464,AHGPCY,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,,O,2.0,219726.0,1.0,4.0,M,54.0,359.0,Chesapeake Energy,575291.0
OOX13465,OOXJUCGVHDUQRVQ,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,,O,7.0,262854.0,5.0,1.0,,70.0,591.0,Starbucks,3767157.0
SSU13466,SSUHTUHREECIVCVOIJNAMIPWZGPZM,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,,O,4.0,459503.0,1.0,2.0,M,71.0,,Xerox,538962.0
bid13467,bidlggpdse,Evvgqdqlvmdyejrflnwksgiogmc,,O,9.0,462105.0,4.0,0.0,D,75.0,458.0,Textron,1961830.0
Wnm13468,Wnmifqajhorbgbrkbjrvitamd,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,,O,2.0,198464.0,4.0,0.0,M,53.0,301.0,,2415608.0
Xtf13469,Xtfkjg,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,H,U,0.0,,0.0,0.0,S,9.0,655.0,National Fuel Gas,3943144.0
KIC13470,KICSFLWEJUOVPLUZ,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,J,O,4.0,106151.0,4.0,5.0,M,63.0,525.0,Express Scripts,737530.0
Jex13471,Jexeyuurmblwciiy,WXEJZIIDOWDOMHXLFWSGFBDAZITPOSHOUMGLKNFBGBPWWR,d,O,,328781.0,0.0,2.0,D,69.0,606.0,Fidelity National Information,1998384.0
yfz13472,yfzslslqjljliieouudspx,EEBYAWKQKD,n,O,4.0,956.0,0.0,0.0,W,97.0,772.0,J.P. Morgan Chase & Co.,
UKP13473,UKPVIZDGEVBDKMSAD,ZYEZIAWPLGPPXDQNTPAJNWRJWXKJXRUSEQFDKFEJJTIHVKQHSJBTTHGCPQS,,O,9.0,133028.0,3.0,3.0,S,23.0,776.0,Brink's,1334410.0
Rqa13474,Rqaxowfkgtbps,Hbybvrjpeedxc,c,O,2.0,123423.0,3.0,4.0,S,81.0,655.0,Lender Processing Services,3738739.0
SVC13475,SVCDYUP,xjpnhnjgyhmxnxenhudegmlcvfct,,O,5.0,244414.0,,1.0,U,95.0,811.0,Mercury General,3352677.0
Jrk13476,Jrktrpahfgopgmkhrspjrsj,Xlzcpwbhlcxugrkb,,O,,182062.0,4.0,2.0,W,73.0,315.0,Marsh & McLennan,2588787.0
fdu13477,fdumuaqmqoclpd,QKSRREWKNODZXWWQELQVCTQOJXCQWNHXBGKSPIHISZDWHQCUCCCD,K,O,8.0,478801.0,4.0,5.0,S,42.0,487.0,Marathon Oil,1057130.0
EZU13478,EZURNGUKQRVSMEEQHJO,LPCCBLWEQNMLMSO,,O,3.0,376367.0,3.0,,S,59.0,777.0,PC Connection,2378969.0
Jbd13479,Jbdnsqjgkovqhggedppprp,,k,R,5.0,63705.0,4.0,3.0,U,93.0,439.0,Marsh & McLennan,1829485.0
QJB13480,QJBNAOKQYFCKBQPCTSNNOSQBKXMU,Ojugshxfbunbpuqgykrurlfcylbrgqrfmksgrwruckcrwpnjqbysrllivslyiaobwkpupovrvlsreuqc,D,R,7.0,170476.0,1.0,2.0,U,5.0,576.0,Delta Air Lines,739478.0
Uuj13481,Uujrcemf,Tmfigelrrvnmfsekrsznwbk,s,O,5.0,71613.0,2.0,0.0,S,56.0,599.0,Bemis,891465.0
Gsp13482,Gsplxkqctylpylolslm,Qktmsquwhpmefx,Z,U,2.0,246457.0,4.0,1.0,M,76.0,837.0,Sanmina-SCI,166571.0
qhp13483,qhppllixlwtcpoooauyicjhed,Jcsudnvqpznkwwoswtspzavqfejivteouafbvixwhzcuasidgiftidofpyanxztpyxotdqacuqtilmg,,O,8.0,138594.0,2.0,2.0,D,51.0,680.0,Goodyear Tire & Rubber,2872636.0
fjj13484,fjjsgaldcctjddxdh,rnbtiefzkswsxompkqjpyrbvgwydehwdzdevgcyrkbdmjlxrtuxlkqzaag,,R,8.0,55141.0,0.0,1.0,S,72.0,362.0,International Paper,2567551.0
Cel13485,Celzxcyrjih,FQUPDFVFSCXHMJORATTJEYYHEELRFBXKRBWYGTDZNPAMPPL,m,U,7.0,157678.0,0.0,0.0,U,13.0,471.0,Eastman Kodak,2602632.0
Yar13486,Yarnjefbkcdplvdocpjznriemhb,xocvoclnbslivwxfvdjzcuqhqhllmhqaugmtc,t,R,0.0,412324.0,4.0,4.0,M,25.0,749.0,FMC Technologies,1070957.0
FVD13487,FVDFPQVWGACP,Xawmcbqqcqbroqsyfffxnfreihstlvgodsjavbelywjloci,t,O,5.0,37291.0,3.0,0.0,M,32.0,,Analog Devices,3918351.0
dss13488,dssbv,,,U,6.0,128730.0,1.0,4.0,W,,586.0,Hawaiian Electric Industries,2864164.0
wqv13489,wqvdctnqejjbpxquuhixej,PKSYCQOZW,,R,1.0,370457.0,4.0,2.0,W,56.0,619.0,Bemis,1929674.0
Aax13490,Aaxadshdseyqrexilr,QLYRRXWFPZSLJOBQEYZOURHNCUEJWGPWGZCYEHBJLM,O,R,7.0,,4.0,4.0,M,68.0,498.0,Pool,1389537.0
Hyd13491,Hydwosczbhvrsquaauzfxqshbasmyk,EYIKLYUXLXWDWCANYGTKJFEQIKQBRCCUAPGRRXHOQOUAHZHSGIQGDLDDDKEFYN,,O,9.0,74242.0,2.0,2.0,S,37.0,651.0,American National Insurance,2921462.0
Nwm13492,Nwmvvkmvcvzotok,ncsyopzkrhnktoxoyldnmt,b,O,6.0,179487.0,2.0,2.0,U,96.0,484.0,Ametek,2908407.0
Mpy13493,Mpybauxvuwhwooakmmmfgmafvie,Shrbtxeaxqnjtzqcpiejksnblnldjdwfqokktsvnnysgexltfevbmpyxvtqaxaetambdmwvmaz,g,R,,244651.0,3.0,4.0,M,85.0,,Bob Evans Farms,1406827.0
Ctv13494,Ctvfh,uvqyowugmraiufinppvzofmplaynaakbtmzzfqrlcetooxfmpgmvlzctnixxxxa,,R,6.0,100346.0,5.0,3.0,,60.0,841.0,Carpenter Technology,
SZN13495,SZNSUKZYNAWMGGUZPX,Fxaeghvdomawcvvfeekyonucptbegzmozxobdjfwsolkfbigoafike,E,O,10.0,491593.0,0.0,3.0,D,96.0,319.0,Watson Wyatt Worldwide,1518821.0
Jiz13496,Jiztrc,Wtalksicvvautsrgtegbmniiiwimnte,c,O,6.0,380249.0,0.0,5.0,S,65.0,718.0,Abbott Laboratories,
DLT13497,DLTQTYMWLRFI,Eamsoinjwbvyjweahyajlmrbzzfgjfkeomwvmsjbelpbiqf,H,O,7.0,187814.0,3.0,5.0,S,0.0,506.0,Emerson Electric,1650458.0
kik13498,kikcmvjew,WPKLBUTQNQBS,,O,5.0,74208.0,4.0,0.0,S,97.0,833.0,Host Hotels & Resorts,707359.0
Ttk13499,Ttktfuildblyxzc,Rajthwqcivphfsjacdrlgiadgjjl,b,O,2.0,118005.0,1.0,4.0,D,61.0,,Northeast Utilities,1761663.0
lsm13500,lsmnphahoubidmgczfw,Bfbwoomkrzkududbpspjlruborxkaqbedcequdvuerlq,F,O,2.0,191030.0,4.0,1.0,W,58.0,766.0,Dillard's,3543735.0
Lxd13501,Lxdctcnplohusgddkmvswdmyaod,Clsqwhftjjadxitrpciwqjrbvbeiuiizwpcodizfdwfwwsvbksfakwfzjfztys,K,O,1.0,58702.0,1.0,4.0,S,7.0,844.0,Pilgrim's Pride,3895099.0
OCN13502,OCNRFIWRDOON,Cmcmqazvwaufgvy,J,O,4.0,4782.0,4.0,5.0,M,73.0,320.0,Comcast,845840.0
WBV13503,WBVFRJHHMH,Eurtfneelbftpcqsiclgqrggfirdrmajowycrzmlntlpyggwuhmelyzkphbbqzrzgylhrhycrzbjlfha,t,O,3.0,351608.0,5.0,1.0,U,18.0,485.0,Procter & Gamble,1872635.0
nyd13504,nydbjbkjixh,Bvqroumjgiapzyharllligxicatvskm,v,O,7.0,51088.0,1.0,1.0,S,83.0,745.0,Brown-Forman,1884289.0
ITV13505,ITVTXUPU,SENWLLJFFMFBPVHAHEDMLCKWXOZ,,O,8.0,168224.0,0.0,2.0,M,5.0,730.0,Whole Foods Market,3866617.0
Fes13506,Fesfxrhxbtie,Pvgxkouyvzb,,O,5.0,455656.0,2.0,0.0,M,23.0,662.0,Pitney Bowes,3888621.0
Jbi13507,Jbiwziuoctkx,Lrnnijl,H,O,1.0,353881.0,3.0,2.0,M,94.0,833.0,Mattel,2039174.0
lbw13508,lbwfhrdmgugil,,,O,4.0,299320.0,1.0,0.0,M,20.0,358.0,Lennar,1357803.0
GSN13509,GSNSOCKC,nieblkcogyeegxyuftnl,V,U,4.0,381525.0,3.0,3.0,S,90.0,511.0,Sherwin-Williams,778633.0
Qeu13510,Qeunziuhsqwphwrbt,Fkzhwychbeqioyercapozzmqeebezcueanjbgkgsjrujlyejmqmbevgerjsqjqmm,,O,7.0,450394.0,2.0,5.0,U,35.0,513.0,Masco,2728861.0
adw13511,adwcrpqmartcxyqixnsow,KIVOBHCCBJRJMXPJNLHQMQAKGGXDLBXTVOYNUSXJKNZJSTNNPHUZYMVKAJWGEKBOJAWFTDA,,O,2.0,362507.0,4.0,3.0,M,29.0,689.0,3M,3806206.0
WUE13512,WUENSJHTEASJVIMXZ,PXKBOBPVKVSXUJJXHHXUBLCHEYYHMHNQBGSWHFIDMFDEESSBRAMEPXVCCHBWB,,O,4.0,406881.0,5.0,2.0,U,10.0,799.0,AMR,2431184.0
Gpq13513,Gpqidedjo,Rmmazbvkdppxhddkeygebpxdpibmxmjobjnkkqdpvcsfpjdrumjwbgbarljfjmclwzrmcm,k,O,5.0,4446.0,4.0,4.0,U,17.0,678.0,Radian Group,2941410.0
Vyt13514,Vytiy,Jolvjbrtcsethgnzgyhewbrkzxhrdzxvufnsehutvfinkhatalawdttguzrjoliohnoypcikkjcrwcpj,o,,3.0,,0.0,3.0,D,14.0,666.0,ArvinMeritor,84480.0
yls13515,ylstzdexzsqu,BWUPCWTLEHKLYPGMDWMKFAEHNSKGOPUHVYKMAVSKYXVNLQYWTELIEBU,B,R,6.0,52963.0,0.0,2.0,M,98.0,354.0,,2939892.0
dca13516,dcavdgrqmgxyugifo,Lxabxteyjjlidkaqvejolgsjctgfeehcqhadqcayifqldvimh,N,O,4.0,48624.0,3.0,3.0,M,7.0,442.0,Bon-Ton Stores,1141828.0
OGA13517,OGAUVSRATGUNZ,cvevebpyzjjccjriyfcq,b,O,8.0,127598.0,5.0,0.0,M,92.0,808.0,Autodesk,
Ubt13518,Ubtvyvkeoahhmmdkrlrawzjvuxxb,Aweskwrywrcvaawatmjnplxwwlugagifcncwagjvkyzthifpgkljdmfnlknbggwuwrovjrqtelhzrghw,,O,3.0,394393.0,5.0,5.0,S,59.0,615.0,Devon Energy,1032884.0
Ckh13519,Ckhkssmqp,pthlzndkcoortgsjjcjxqvanybfgdbballaqwbvngcacmltdvpy,,,5.0,,5.0,2.0,M,98.0,672.0,Airgas,2677195.0
VEX13520,VEXVKYRHCJSLOCWKVTQKEZXS,yjqmmuucqappabmsdqibviaelyziutdkalsdzdplubmhmefedwjkimcdffkiwqpkhqgtbhswo,,O,6.0,475668.0,3.0,1.0,M,45.0,371.0,Curtiss-Wright,2533105.0
Wzn13521,Wznermsgev,IXVKRGDBZMMBUBEDXNPCMIWPBCPXFQBBMQGYRXRUNNTYQMPHNSXGKUCOOAAB,,O,3.0,433266.0,3.0,5.0,,8.0,463.0,Newfield Exploration,3216748.0
Bqa13522,Bqavqulgmfjzdkxsrzn,DDHIRJEYEKNQYSRVCPMYULZWRVMYFITVJPJ,Q,O,2.0,354223.0,3.0,2.0,S,23.0,679.0,Avon Products,1104090.0
ovv13523,ovvuts,XHVDEJDFDWKIIGZOUSPJSRTO,,O,4.0,19152.0,4.0,5.0,M,46.0,547.0,Entergy,2997988.0
Qvs13524,Qvshd,Tljgxvlusdtddrdataq,,O,8.0,,4.0,4.0,D,86.0,,R.H. Donnelley,2056015.0
Rec13525,Recvzwrdbjmnywklnrzaxqifr,VHYBJYWLRSOVVNIKIOGYQIRVJFCDWDOHXOOOWPKWTU,,O,10.0,,2.0,5.0,D,,,NRG Energy,3379610.0
TVD13526,TVDWPIGYG,pbixxaskycccdfnqceqkfrvxrgwedklckle,,O,8.0,158014.0,0.0,5.0,U,5.0,747.0,BorgWarner,3482102.0
CHF13527,CHFBDYYRPKSPCUNCXNA,,y,R,6.0,127297.0,3.0,4.0,U,95.0,599.0,Coca-Cola Enterprises,358575.0
MOY13528,MOYPODXAPACLRMLHOGDI,CHBBFFHELRGCEARE,F,O,9.0,253770.0,3.0,3.0,M,26.0,365.0,National Oilwell Varco,2967131.0
TAR13529,TARLOMXMO,ftnmgmwoqmen,b,R,2.0,283051.0,,0.0,U,,,Pantry,3932625.0
