AgencyID,MaritalStatus,NumberChildren,Age,AddressLine2,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,City,State
cdt6150,,5.0,,KRCGJWGFFGRCTDMOIDRQGQFPHTQGSNJZQSRLPLXGKOJUZKCUQWGEGQQIVRIQDCI,1180825.0,cdtzoyhcpilaijknqvqmf,Csrkpivwwcxmgmuclgczsw,,m,Szulmyiwmildfaqgvypsevcutqgivatmnfxjqmiwmgd,GUHPZIZK,Fort Lauderdale,IN
Lsw6151,D,4.0,,qgbsmpktxofmoseqapxkeutjhubvptllmdwzpimjecwdimbhtdqmgljmyoezdfyqqmlmhf,1984002.0,Lswdfsppmjkjoybvbfdohkdtv,Unxrcq,,m,PZPACZYQOFBFGBWBKQJDWJNMSDTHJICWHFXVKXDLKTKKNQCZMYTJ,Pkflpsbxh,Las Vegas,New Brunswick
AAI6152,M,3.0,16.0,mgavnktqrpyiinbdhepkkklskmkekhyrcbsrdbxs,158135.0,AAIFVPICABR,rkfadwcoxdjjhgpeokngrlwqsjq,I,,DIERIQRQBMPJSEXRFLTCUMLCTAOUCWENLJBURCTYBSMTPSXEKGBXKWDDXWSFIANFRPAXOKAZBCM,Meanrse,Akron,Nova Scotia
Oph6153,M,2.0,7.0,CVILRIONNUYGGGTHIEARMMWVVTOZFAREQY,2045823.0,Ophcfpkqvunptwiqdii,PCABEL,E,,Kpxzigpfsqeygknofryacapffpxdataiiqyvkaxlspgcghusfow,Frawh,Lansing,NY
Glx6154,U,2.0,96.0,Qvamaucznsyfyvbeajbtrokwktdfuohktpxfumeblwctvwtewtugxnlpvirevhdnfzhy,912419.0,Glxoqmctchq,jetolortcwsxofhlslaukwrlimdavn,,,Cortyhkehoxeollwmnemrvfmjdklcwbucnfvcqwuaoplogwryktebglop,gooww,Saint John,TN
Imz6155,W,4.0,84.0,BVNXQQPBYUKZMIYTVMDWRNSPUTRZEBYZLCAAGWPJCIWAXKTXABFUYYZKP,1620043.0,Imzqtluwfxkaevhescoc,MYMLACPGYOKSAFCDHLZO,Q,M,Ymbwzprsgkefvyggrtjdigyipanlzwnllvihqwxbkghricnthcubobxjyzogkijbtmilknuvczpybk,utewfmndqz,Rockford,NV
ggg6156,M,2.0,11.0,Cnpipsrdzkeieheowezmhpdejldaacuqwltsnudkruuoci,1863968.0,gggedjyrsviexqeljvbh,HDTEZUOZFPUVRLIXOENJHHFZAPKR,X,m,MJPRCWGWPY,Gsnldzpqhaq,Sydney,Manitoba
jjm6157,U,4.0,80.0,,909198.0,jjmerqjiqy,DXVTNVXAMR,m,f,Bpaffljfityltquwkuzzlliiozpbbjkahnpdafapodbxjhszdgl,Aasbhhsv,Cedar Rapids,ME
Eba6158,U,1.0,68.0,MMCBOKEPMPMEKHDCUIEQILGBVKJDHIZTPXGHDRYOZDLZTLEN,3821639.0,Ebaumecw,Fsynludtoivvbes,b,,Uvpgwuaxvnmzahkowtzcjimocdesqvaf,Tiwiszltcz,El Monte,British Columbia
KHK6159,D,4.0,72.0,Tfexmpngcnyedykleggnyhexglzcrsehnaewucsmtbaplspmitcxzbvpwqebvqmijimoc,1516831.0,KHKJQVEVBEKUAUT,Jipddviglvz,B,,Qbxnhxhhnlxdxrg,Sjmvxqenc,Inglewood,SD
ajd6160,M,1.0,58.0,ERGOHHSVZBKBJIBQRZAECXTGZBAXUHJHOIOXMTFHDEHFEKTJEFPPWOXZNST,3957966.0,ajdawpkxbkxccixgcirozxj,Yxxmkmeg,,,Xyviqxhnbc,Jnqwzeoyu,New Haven,MD
Mar6161,M,0.0,90.0,kxjsexfnbubylvsgudmwikannctjkncfxbdxckedtxcdkyse,2341574.0,Marpbxtfqgtkdxewvfqumrwitvc,Mpgnnvpjvbcehhmtjipclikpfc,q,,Ppnkkiswjfenccdyevyaikdjibkxfedjzhhbvtsobxbdij,Qrzcm,Santa Clara,KY
fdr6162,M,4.0,22.0,Jcdmdcfwfbolawmkkwvmhdqgdrsttfsnilxnai,2066365.0,fdrcbxf,Rbpcnwbjnddd,,F,Mmqlfrovo,,Rockford,NV
fbw6163,W,5.0,31.0,npwbiffqrrjfkuuiifbfosqjhtlukrjpjwnionneqtyghukiucjzfvmehxxjrszhztnh,2543836.0,fbwgkzan,Bocohyhnftzcdmhdvxjckz,G,f,RSJGQTBIXFZQXUMHTGZMDDXGREDHFOXBUZCLCPJDMRSWLAXNRSEDASWZGGKMGRIMENO,Xsbqor,Santa Clara,TX
aty6164,,0.0,,tiuyrvanccplncmmuiibpppdpqkecvbhdzbzhpikpoazvrgvqlohbrrpfeieuetxfszsmixkd,3897991.0,atykzxpxdnkxfehdumewjwipr,Bgrkwdnrietueejpk,L,,mrvccrkvndwgpikawkaeadhtybffnrvobnupgv,Tniux,Hialeah,Alberta
Gur6165,M,,32.0,Emaiqgfnmkgrelrynpmrarumpnkjgyouvxeybchhedqpdsmhpgeieoxv,1293298.0,Gursjghatmcrtx,Tdrbketa,K,M,Rktwztfpkoidsgkkjqljuldmouzyfbepfywnqytimvcvnjdcrcyssnzicfuwxzrduwrnkpysgrdlgep,ectvh,Oshawa,MT
cjw6166,M,3.0,8.0,ziqxleqgeo,1214296.0,cjwnfyykfbtyrkloivlkqtpb,IVONYOLXDA,,,Awpxjnsuomamanhaoc,pkjkkybqqpw,Mobile,CO
Fmx6167,S,1.0,73.0,ividkmuqhsatvkrbjxwxgpysueiwfmhalsrzchnqyiwoqyovzyrmnwhumrojdjomcp,2290354.0,Fmxwgkthdgwpdrwnuonlmmb,kcezpd,k,,vuaaxqmpojqbqvybfrnrqhpcojarmzwxzfulpppruajvo,Pkhqgjls,New Haven,SD
zmg6168,U,2.0,21.0,Crymcprxjnhruiqlbnizaaieyhynsijbwkkyuoinnuzrfiojxsidaodkllkjjkro,603902.0,zmgxrlggdmbdulujshdaqnnttjkttx,Zwdestxzoihmm,D,F,nnkblvjsmhdpfflxjyjrdjkzrwqkdtjclmxftspiqsjbqbqsljeoqmnpu,dytkgsj,San Antonio,Quebec
BQS6169,M,5.0,43.0,IWWOECUBNHLJHXMSAWNRPTZLJWOSLJT,,BQSTUEEFADGYVJBZXGG,IWARJFZSJDZKUQUGIHO,,m,UTXSHTQRTYHWMLJTGESEHLYTTTBAVHSQYAQOZOXRTWGCNKBEOHBRDMILCSXFCUOKIRUOHVZTDRDRN,mqmtymqyamvs,Reno,SC
Mzm6170,U,0.0,65.0,BIBEAKUXUGRCYWEIJQZACXOTEEIFSEHYAKSBR,3450568.0,Mzmiljlarzqglqxsuqhku,Wikkpljiyidewxwavfuieaduipmots,R,,Exhrqjacjgcicjvrmenorzqmqqtxpvyzmxduelrmjudwxxwxasnozgfrcsqbnnxpnezntadnwgch,Frniso,Costa Mesa,NM
JKK6171,S,2.0,52.0,Fydkggugrsmzecklfqqfqcfzrezeiebcmfffoskmjtzxylhspisaqzzqzwipfhnzuvwzixsppbbnv,2353978.0,JKKCNGSXJKCYAEPKHPN,filzoceoggohuvrctayhlekv,K,m,fqtsnxzvqkpkkyplwtoptcjisfevo,Mdmwsaanhr,Mesquite,MO
DQI6172,S,1.0,20.0,ptkdsnlozysdxfgwgxujjujyybudkdbivgljtmuqhqrkvueyoiebccfjvvkk,2158046.0,DQIEONSPGNETVRFVRQAKLZUOE,Dsnnx,,F,FHPKIXPQEFJLBNCQTGDMSQPYCDATRQSCDOQTDAXHMNOHWDESDDTWQIQJEKSEGMNP,rkadfbi,Louisville,NH
vfo6173,M,3.0,75.0,Dcdjkpdwxjxt,286492.0,vfocoqjieidnufawhabfekhydstkk,xlhzhxogd,f,,Gqeaoftdotfqqsmevrpvytfzgjklrvfxbsllrdshcxksnrhbzolgnohectbtdqnlokehg,wdefjeca,Ann Arbor,Nova Scotia
SYJ6174,D,2.0,69.0,Dqfcxkquwpfdmswkobuvvmokodvqcmxcpofmqtfdsegqoky,3052092.0,SYJNPW,Armpfblqlxmcfipmby,z,f,tcfczqqipcezirhbcihdiqsfqf,Ymtnwjbownj,Grand Prairie,PA
Eqc6175,S,2.0,75.0,,714113.0,Eqcmmxi,RUNUGAXSAFQOCTQYVRTUOMOGVWQPXB,h,m,ugxkcqlrlbvvvdolormpzomlfaudpuamgrtirjutlojjwu,Skmadykbukql,West Valley,OK
CJR6176,D,3.0,31.0,Qogzjg,2822716.0,CJRAJOFNCDYDMGEXJGHATDMN,Cvncmtfskhnmuemhbjkxkgoee,,,Uiayeptjvxfwciyufepplyypelozhclxvagkbjizxuzhjho,Jsbqrfet,Cleveland,Prince Edward Island
VMP6177,U,3.0,8.0,DEEVXBCZQKWKOZLMNDSXZ,2676122.0,VMPPQMVUJFCGHJHAMIQDTF,ZXJZIDJDHDGGIHTZF,,M,UJQBYSMDXXQYQSTTJLEEHTSVMWLIDPCR,nhexv,Windsor,NH
Chh6178,U,1.0,17.0,Dqreeksasurapwvevfuvjdev,1273823.0,Chhojbsoghauobmqsscaxbxffb,gfvmetko,,,mnsevrxsifkfklvjfpfsxritqvrcnhoylasmnxjjgkjirklhilytbxgbxkpwuvtvhbqpbopreuun,Dvjmzmgp,Edmonton,Saskatchewan
Ylh6179,S,4.0,,Vifdscyraicqohaqzyqjddqeuxeaeacdjywubtjouxsvt,2959521.0,Ylhtqnq,Ljohleasasy,J,F,Urkrfyakumrahujwvwmo,GINJFDDSYVS,Toledo,SC
Ufv6180,U,5.0,22.0,snmcrgvigctxwqtpwroasrbnnunqymnpdwhwpbczdunn,2192377.0,Ufvvsrrhzlluv,Rwshztvgtedt,r,,qevkomnqrrzxkegjusbmpmusjvquhcydygicz,crvlwidjug,Regina,VA
pxx6181,M,3.0,24.0,KXTLNQTDJZCUIRJAUWNOZIPILVUITZRBQGOKCXMAYVUPPYOJQGABLIJOPNGHCGMG,2153684.0,pxxfixyqe,JCSTTEDHGEXIDRULVOB,,,Hmyydsclxryxjjzznfwkrzdvomnuefkddwakchlccyuxbjmofhcl,Nrujrsdxbzh,Vallejo,Alberta
Bkg6182,U,3.0,50.0,HDNCTTUKWQRUZUNXPIHLXPEAUKOBXNZTTRRYEEJMWSILVHULXFPSRKFM,170703.0,Bkgtyovmtaxivdkulroscu,POKUJTAFHC,,,atiomjjumyedlgamachaq,Uesbepw,Santa Clara,ND
Nqj6183,M,4.0,51.0,hpiygfkpswttspzjvqlfragejmnefhgdsjhjrilqrgtoszlhsydxuztuvczyyk,2818355.0,Nqjotpfasvimnycrkwzh,Ldpjgrfkrufaxhzbjtyepvmttzjc,b,,NHSPYSJTTIJJXKGIDMNBSDYZESKANSVHBVIQKGFUHPXXLSCGHH,zalqeyw,Knoxville,TN
iat6184,W,3.0,90.0,Fqfpabuhoqnagzdpvauccbumwbhofvtzjdecfwiumpbhlqcutyrqvllqavs,3870650.0,iattsugaz,XWSIBVNWQKFJMFXJZVBVOGX,,F,Wkjzmfonqodacdosjnuidtqrrnqotffagasrvrxennvegjdcixiatobudosehbjeyqs,zjttdvnjjy,Corona,CA
Vbr6185,W,0.0,3.0,Olwtunrzdownjrwsmjorhzhwguobwu,2539905.0,Vbrllashut,rrmifwbbeoybcnosvjepl,,,Odqjyksbxmvanjpbafxrgchxkvpfwqswhxtzlurermdrqqoybzamggwugief,Cbbugazoecep,Fort Lauderdale,TN
fcj6186,U,0.0,78.0,GYTQSUZBGOLFCVUZSEVDRZNCFCIDILWQSARGIQNLFNQNSZJXIVRXYKXZD,2295888.0,fcjhzhtxqrasqukklnjgbgrebhgguw,LRWSEABEGOC,,,,Dbaeelx,Akron,HI
IRU6187,M,0.0,16.0,Bpubw,2910300.0,IRUGETWAXWBKYVUMORNCYJBA,Atiqnpiutelavievtyoguwrvf,I,,Czavzyrddejsondqwpwlfikbibxgbbmj,ktpwruv,Waco,MI
BER6188,U,5.0,93.0,Atyds,758382.0,BERLPVIKOPN,Mqvqmsrhpnrxobafjgdhlssfqrc,,M,Gosqelmjrpbd,awgub,Iqaluit,WV
GKH6189,U,3.0,79.0,Dcriivyaweeslragfvhduivmxepfujkgmsdpsqywlnlkhubqrkvnlhsbahxbomslut,675656.0,GKHWLXBBBWWIYNHP,IXZUDTQOOQZVBVVBGHNMMFVXFQRGQ,,F,Oyfhl,LHKBUVBU,Halifax,KY
zfr6190,D,2.0,57.0,SACXMASKQSIHSCPVEXSSVMGRMUFUTBUJIORJQNZFFKQZDXOECPWOWEADPCPAZNNFWRPVAPNQPVMBF,1341482.0,zfrehlkamcaxxwafpbkygvairtgee,Kocwfkhwdfu,,M,prippnqieswaiwdf,KPEDFJTKWJ,Peoria,CO
Jxa6191,S,5.0,57.0,habnts,2468050.0,Jxazhyquszfnueaybpqaqdi,Fqwrbliwbttsctslygit,,f,Yknbqklzulhrkhlm,pchlntfuzi,Oshawa,Saskatchewan
SEY6192,U,,89.0,,1027810.0,SEYTAGTDJALAKVMQDPIBPULQWXIF,Pospngpxojxd,,,lksiecd,VAXZQEVRPG,Salinas,MN
Nxe6193,D,4.0,11.0,iydstjkmkffpyuxriwvvuibxpizchhwmmkxjugvbpuamyzvkmucaexpjbsyruj,1712654.0,Nxesbierylbuxushqeblgcbmugqo,OUMMTNU,,F,oekteiunfvgkuuuvljnuctfaofjvntoxhaxwlrqs,,Pasadena,OK
Ost6194,U,5.0,63.0,WRGIHCIJQFDJAJSMNOODGYQAYPRDXRDNCSQMPMOGZLHMRN,2010371.0,Ostnstpsjjiedhrqmpvpiepogmtao,Andiftbnpvrhexuwsr,H,,JWVMW,,Quebec,RI
HMM6195,M,4.0,14.0,,539914.0,HMMVYHKOXQNTENQFCZUNITHL,WJACHHMZYOSPJBJULCDMNZGBCEOIQT,Q,,MMVOFAIQHWIOQNHGXDLFNLNE,pwjdk,Durham,KY
DOM6196,M,2.0,86.0,mjcrswnrojbxuttokipxpzmxfqfvajfsmghca,3208276.0,DOMOREVPWHEMSBLI,opgxczs,,M,bdriosrhuriiylcughexuehikqcptrsvrnkuxawdkegppdqrlrhoyprenqdsarj,vgbrvdjp,Fremont,ND
rzi6197,M,5.0,62.0,fkghdzskrfmyudnvabteqrudrwvtzacbkaqqevsllopuackapsmaqwvxqeptqjblgcsk,1649890.0,rzikof,csfkhsdowszzpo,T,M,Ubijamhihxvfsmaobdswkgzagwndmlnlg,EBEDDKALC,Cincinnati,MS
xuh6198,U,0.0,32.0,Rqjmkgdneusyzxttfvtjpmnnmxuvsxpfpiwnslphuuvusdjohfhhgu,2303135.0,xuhtpemeqrk,Buqpikeuakrsccqxoekk,,M,Gtnicwrnepnszjfctcwavyundwcinasqqgdjhpjqjxqkzgjqtizqkcdsrbamwqmgywemtbao,CNDNC,Mobile,WY
ezr6199,M,5.0,4.0,bjhxsapwpzxomqlgeeftlbumzhdufjnwsh,50405.0,ezrsh,Ybmnjrijtdbwxdzchizfweb,v,,XRNBUWGBUSF,GEHGJQK,Huntington,HI
Sqz6200,D,2.0,94.0,rgcquowwiniubipvattuoreqmsvgmlusbaohdruhyknxvsybrsbesjxsdlx,,Sqzrjtjwcerizli,LKSFGDMTUFFA,O,,dshpukplaxencvqvzyndlpuusuf,Zyxfuvmkma,Fayetteville,NE
Jnq6201,M,1.0,82.0,Nzxrphxlrywwymkacxqpflaxkqxambzefweqwouwauouevftoaequbriufmrdeiqriwbrf,39992.0,Jnqqdfhjkplltzcmmjx,Ifugfbmslssvupfdmyyxwqlsvms,,F,lmkesnzlbixndmwmqmygdikqscemf,,Amarillo,Prince Edward Island
NVG6202,M,0.0,8.0,Rtkdnkrdggzfqrprlkjzrlypfmenvpnvmarshixolownrlpgqvrv,,NVGXVRYPMHCQRFDWOOQYMUKD,GBDZX,,F,pjgofb,adhnig,Shreveport,AK
DWK6203,M,,24.0,Wcbkpa,2882906.0,DWKWHFATGV,adjob,,,DEMEVSARYWMWNMIJBDWBAHZGYRLNKRLWTVPLZURYVWSTNLAFFRAOZQUVFB,THGTTVVU,Amarillo,ME
Luz6204,D,0.0,21.0,VXLTJJKFQXMCYVXLNABUYCTSDOVUCV,,Luzfieqenymphybjzglljslffdwh,tkuleqzksn,i,m,Nwwhqkzzeehgriewwjcxncabrknhx,Mqsoufwbw,Torrance,MA
vcv6205,U,4.0,,IHFNMMDIUMNDIQBQXHQWJSTEDJUAKQATUQDCINWPRQIENSPZNOMIOQRXEUIXFARNDSAH,1144985.0,vcvppqweo,Lneegrticlhnzkexxedlaooit,,f,ensfqkdzyuvccwrdiklvxuvqptvxxinvhllhao,WUOSYSCJTJH,Lancaster,MI
Sup6206,U,4.0,17.0,KZXLDHQQYYEEXRPPCPJXYLSVSGOTLAANRQWBVUNRMGRXDCCOXVX,,Supzvt,Pivcioomhosmibuug,,m,Hfdueraobxjltuhpbirxligbsuwa,Ctrkf,Brownsville,WA
Kvh6207,M,2.0,33.0,Txpzkthtdaspghavxzjfclncsllqwlcmqrqzsmhndhrkdsigdwgnbxrmkbib,2646464.0,Kvhrmo,MOGRLZFUSWCXYUIUZIDBCZNNUX,i,f,Tfpbpphzapbzfujjrcdtvlxpfqymmfqj,DJAIBFOHR,Fort Smith,PA
Otn6208,W,3.0,50.0,Kvbrqcnlqvimfmcgj,40875.0,Otnbwglmswlabgavipk,Yfgwviwirvduuvnuwu,,M,GEJJBWHHXFRFSQICEFJHWASNJCVRNUGXIINNFHTMYZSRKXHHO,Pdgol,Charleston,British Columbia
fwt6209,M,0.0,25.0,IOFYCPTLXZFUDWEHTRYFNOBXJHWF,2017089.0,fwtcltsfotonbo,Immltexdahvibbsb,J,m,emcnvdnyjwqsdaelvunvqkreijdlbwggsukouptprehiugsoduqwbxptmutajfld,imupj,Montpelier,Saskatchewan
GDJ6210,U,3.0,,alihjekbftrmihqpdzgpbhluvvowwhwikkevnsbsabfmnwivvuwxnudaxmuwioazxpfcgauceiu,2387807.0,GDJJTPEUDXVYAQ,gapnqanjpfsizfdzkdboscutf,K,,Ibfjfwecvdvquryfxcidyfyidbaomdreg,Ccqbehzvmy,Hayward,DE
LBG6211,M,1.0,39.0,Fqxuabpwiqjmlgrxpixnilibzrbqkarihuujgpkknbpvnyvhgiolnzsbviudhktnapb,1388302.0,LBGXNNLQNIMNWLFJCFJSDWIFOEES,Vpwwnvagrlcrwh,Y,F,Ojmzgbgyovljcvrmvflmtknhcapnqfmciyfsnahnalpybn,Cosnev,Colorado Springs,NM
Mut6212,M,3.0,87.0,bvwattrtykimflyddrmlcnmmdrpkeyqwhppvxwqmwqhrazxujoqr,2823060.0,Muthfsfgwii,cdrtjvlbiyiylcefhby,i,F,Btcktauxavbtjmcdgttoteyhak,lazfrezqjsxh,London,MN
Ome6213,M,0.0,45.0,Ekyjovmenayokladaozglvgjaxlsrqaqepqybsneravdzrweuhbumvnxbyfywtyqpjuohzhthonrplk,3302003.0,Omeuyrzkgoedfmy,TGBDGXFN,N,,Aqipoaylrieotkkmuouetjdchetlaisagwdhwvddixzdkvdpgrukiotqdzpkhjuj,Bmlkryfqa,Vancouver,IL
EWJ6214,U,0.0,33.0,PNQNVJHTRBCLIHTRKTWBGLLVWLJIUKVPWPOYHHHHVFCYMUVSIEKOLVEE,2780004.0,EWJNVT,Slfdk,,,,boibwjzk,Salem,AR
Oqn6215,M,2.0,100.0,uezgtcjgwrdpvysylnlzdpxbgqehnwblgpawjeykf,2694785.0,Oqnrhzeepgwmqbyui,Thawjt,,F,ZYDDWCPNMJBRUKJVNLJKCVFKDBOVKFHNHHUNIZZOIHXWRSCJBKXWHGXZWGWJKGYCAPENOPQVPGW,Ybhjuyoxukv,Little Rock,IA
Fvz6216,U,4.0,21.0,vdwjkyiielzmeapdr,1711616.0,Fvzdc,WJMFIKPSWVCCOSBLHU,f,,JTSEVEAXCOGLDWGXSLBERHLHOIOPARPMSFKMU,Dykevnnm,Frederick,OR
Ecr6217,,3.0,20.0,tsqcmtklhauciyoeebkzehdjgsmnmbmjkmiqietuxnkdgpzfvkpf,397414.0,Ecrvgpdlueybsekykbeawpwfwxg,LNHQVKSNVKUCFTXJXMWSAX,G,F,ikcoyrmtvkzyuexwrvkwlzqxreltatxknyeodojjeh,LRZIBE,St. Petersburg,ND
Nxz6218,S,5.0,44.0,ESXBTXCZHKGSSHJQUXFWKMMMRDOXTXIKUXSBXPCAPDQO,712434.0,Nxzxydohzvwyhwbtuoq,rrtociroleulkdirxvql,h,M,Brtynmhrkwrlujsef,,Dallas,TX
Wvd6219,S,,38.0,bmbdxxvrgwhvndcbzmxvayraaxuxajndblkxtlalydlbhcvrauyyeavgvndvdpurtbz,604208.0,Wvdclcavzyjucisnmqbrbwfwpq,Cqvhonkhhppmpxjakngboum,M,m,hzwiqasyadqycapjiceakdyghtpplvlgbuswhtffil,hygdxdxqwic,New Orleans,KY
Hvk6220,M,4.0,35.0,JMZWBDHKYVPHNQAOWFUTCRAYEFFBBULFEUZFTJALVLEPHYVNQSFYQJZPFINUFWAOSIQXDS,1909845.0,Hvkbapjvmwxvy,Ooapjnfgllqxebncnmqoowf,,,ecryofddsopzqxcegvxjlshlnovbmjnbfcmqve,lpzhghg,Fort Wayne,Manitoba
Kdv6221,U,5.0,42.0,Ssgug,568325.0,Kdvcir,unyjuehapdiijkvrc,,,Hshchhdarxjmyngaccvnjrbwxgaysbumzki,ODIIYUDIU,Nashville,KY
VFD6222,M,3.0,37.0,Wigwxzwd,3020963.0,VFDEJXW,QKLIZSP,,f,Epbskpsvldgxbpkhulmnupjickybyoebkapqkuiaqqjsatkuzgxndbcnvzshca,PLMJLH,New Orleans,DE
jgn6223,U,,89.0,,1481735.0,jgnrrmtdggocitkhzeazk,Wrweftsbduoukgrte,,,gykcbsqtacompeciljkkoplzxag,Zhmuyilz,Augusta,IL
CYS6224,U,0.0,70.0,pzdvvhubdlpmrbytaesdmldr,2863560.0,CYSUTBSQHXYUKVWKH,Xhahvfxwppyhdgwxwldedianntfbi,N,,RGHJAXXIKPNMXCDTFVJOIAILIGAEZLBWTRKCUFCTSWSWEKKSOFDNPVCPCJNEWV,Carez,McAllen,PA
Xuc6225,M,4.0,,GZHJWJXSSFHUL,904387.0,Xucbgtynarvqvgbortywovilwi,ytizmtfhbrwygkcpiuixsy,,,AFNTVBLRGELSZGBQBPEKIHWPZEWTODEQRRP,nrlhr,Providence,VT
BBQ6226,U,5.0,2.0,vvaspfpipixvtsrgwhsgvcszdcncvuuhitfhbsxgxsndlzschrdqbymmkxdixdgjedeujk,,BBQQFDAHDFTAOWVHSFVS,GDTEVAONZ,v,m,XPADYWPJIHNKLC,Fbhpnhlvhpoc,Biloxi,MD
gom6227,S,1.0,85.0,Vngcnuemvxoxac,802571.0,gomghxnileublbuncnwxkaztws,MCRXSKBWVGSANBNEABUI,,,TPQGAJHWJEFVGIEQMXLKOHXIUTIJHDEBY,Fxavke,Wichita,AL
Rcs6228,M,2.0,24.0,Mmmqbycktsrg,1226319.0,Rcsnjt,uvjpobbgssu,z,,Qsanmjwszckrijexhuejvaawndcmxckyecduvaitlszdtvfe,selkglbsdlb,Idaho Falls,CA
kxp6229,M,5.0,10.0,mrlzr,2427827.0,kxpxfskbofnhtkmetvyufrxwmdx,ANHYOAAUOIXRKT,,m,Cmmgeaexvkh,IRHNIQIAFLX,Hollywood,SC
Ksj6230,M,0.0,19.0,ROTOVUBILJZCHVNTOJOPVNYEUKQXKTLMNEOITJQTRXTRKWPROHORQDXCCCMDHAY,2046678.0,Ksjpnpymelpjbqwpbxw,Grfpf,n,M,Imdyokwylipnasubxrnhfesidgqicuzwmimlwkditk,Rzlwmyfj,Warwick,NY
lko6231,M,5.0,79.0,bspwpsdkkzileihqlqnwlaftlfzickdtxjbfzwidwxvttzxuwccpuepyfaqifdowjamnfajcxnyg,2345397.0,lkotufeuagjebngsw,EJROHPDRBXJLAUYBTUMKUWLAJKDU,B,,JUJSMMJOASKCVBKGRKQWMNCHZUCWOOFWSYLZVVDOCMSJUKVD,Uxwtt,Evansville,IA
nku6232,W,1.0,82.0,Njrqgjposvkvqeanysglqhdnir,1439585.0,nkuktcdweub,Ykincbzkouelaizcxeipd,d,m,UAKZUWPOODTSHHXDFEXQCNNRLAIHOPHKYPAW,Rznbdzevtp,Casper,Saskatchewan
WXY6233,,0.0,39.0,Bzcpxgenlfgkxgdbxykezmwslhskrlxgwiabkeokrcbxfrqycieeipxevhoixkgtmcbmlsnqsnpwwh,1477753.0,WXYKDAVVEAYSPPGNQEDPSBCMF,Gdcdfwhe,,,YOMPYEXGALONPGTRETZGBXYJBMRAVNGWVEETEOBDUWOSBEGHKDSJQWPCLBQFLYRDDOPQO,SAWOEL,Irving,HI
Eah6234,S,5.0,2.0,Yrnausobgamaalqlusvhgecutfzicnbxrt,598666.0,Eahxnbrctncxuom,uwxhwtxsbz,z,f,Frezlftzlghphipfekrpimr,Bboos,Sunnyvale,ME
Kno6235,S,2.0,5.0,,2067368.0,Knojnbuwtwzsywhuausazefwlwqqu,Gocyeydrjimlaruyb,,F,zapaxbidqbqasosksdaftxnchxdmftmiskxokdcunlku,pzhol,Fairbanks,MD
Lhr6236,S,4.0,57.0,Emfjpsfrtgopmvtscnxviatidmqhtvdqqutxqsaukgb,,Lhrlplmcaldfyhhufjeia,HESDVQAKNWJJMHDZQUSSZZSQ,,F,Mvonxmrtkfsantfgestyymrtdnhxevcdipepfawhrdziuvoptrzbkuxoslrvpycsgbao,Urgeldbgrml,Arlington,IN
Pgf6237,,0.0,19.0,Sdrhigxaqrqlsaxlzslvbkajpecseycmxtinouvuskftntx,2778640.0,Pgfsltr,Icxoffsawvuzqamutqvgb,,M,Kxfblzktkxqjacgwpxbniijgndahkccyrhiflbhsyqhmqinsxqjln,Kbgttlijab,Idaho Falls,Newfoundland
RFH6238,S,5.0,4.0,LLETFAPGAGCIANEZDYSNXTCFHDXCPEOSHOGKGVYZGLUUZWNAFPUGIWTHMRGENZVACLFBDNXWWHZRA,2856159.0,RFHRAEWEWD,Wldcevtpnxwj,,f,RUYDVRXLEUGDDECYAEIXQPCESKJHOPPGCRCWAOVZJA,LHBKIPDE,Bridgeport,MA
WFS6239,M,4.0,37.0,IQFRXZGVZYSYFKLKRVDQGVWK,3232636.0,WFSXCIDBV,Khveczbqhvdfxhah,R,,Vnxtcwpyqmykkvyisbwxtksc,Lwsvbqgjebzb,Austin,MD
Qhm6240,U,0.0,11.0,XPSXXAFRPTMGCLNWTYFGPAUSE,3012195.0,Qhmhxtsjsosomeskihxjacrrdkfsf,flrltrf,,,ZVFBGVMMQLJYTCIQOZUALPFHOPHKI,DMWLOTQTW,Toronto,MA
Kxz6241,U,3.0,95.0,VBUSUAOZWSITGBEGIFXBGPSFNMWTQRNEPOGKXRDAYDOGQTFUSFIDMAFOAR,2013971.0,Kxzkapamns,LPDLBULMHDLFVVM,K,f,Cpxtcjkvigyfuf,Hllklhgwsc,Fontana,RI
Adf6242,W,1.0,76.0,HFNMDMPQVNAZUUPHUBPQCVZAXDSKZYAGIOQFFHUFZADJOPPEWTWTHWCFPT,821185.0,Adfhmbpwax,Dluxdhhoornskmwcclovx,G,,GDBBLIBOWCKXISPQNTURKOQAPDRMSPJYRLNXFMVFQZILJGHOZGYMGVCJKSELGNNHFGZBGIAXAI,Hqdgcwdw,Chicago,AR
Zeb6243,W,5.0,36.0,Uobiusfqppjefanksgwfwquddmtrnzwjtvyhmywzremavatwshamchsjfiltjtzmdttretidtwkclhsc,1457409.0,Zebqwuprqliofkrv,Xiyrdivcxddoavethwjspglkselxh,,,qcocnvmgbrglepemkvpxpabplesbuhohniapldn,SBZKYVG,Yonkers,New Brunswick
