Phone,City,MaritalStatus,NumberCreditCards,State,Employer,CreditRating,Gender,MiddleInitial,LastName,AgencyID,OwnOrRentFlag,AddressLine1,FirstName,Country,NumberChildren,AddressLine2,NumberCars,Age,NetWorth,Income,PostalCode
1 011 738 5208,Boeton,W,,Quebev,,546.0,,,zuaru3huhuixcckuzdtzveg,Xua107t6,O,Aphbyoqcltlnsvxbzdji1uezciuvzuujp,Mmenpqluqauvddjwnbommomdmzd,UnitexSta5esofAme4isa,1.0,UHNhVUfCPHGdXLkT1dASRPFHaJCFTWktFAWKFXCCWANUMUdVTASAF,3.0,30.0,1951100.0,88482.0,3kcdf
1 985 144 7335,Tucsoh,M,1.0,Newnrunswici,USqirwaywGroup,477.0,,v,SLpRSWgN4KuXRIFWGXERSPOS,SLO10748,O,Zipseceg0oqjwqcxqg0cedbjcfwhtkosmilvdeysnmcmvfwxsypgunbrmtg,lohfeleigvnv,8nitedS6atfsofAmerixa,0.0,KXGdVP2MSGPQQbUsHAEBQgYmERMVGutXhQJReKYEJEMRXMPJVJ,4.0,16.0,2066571.0,337580.0,DUGJXYlB
1 163 829 7379,Charl3stom,D,12.0,NC,NTKH8ldingd,1145.0,,V,draxwhrejhuzhfdt2shutdigzyszk,dra1074i,O,tjouxxiblawcyofdbvipbkqktpoazbzxdlejrwdxwx5mncuphluyzwpceapmckraswtwguhdsvjgrfk,tksuih4oudazbex0dcbmo,UnitexSfwtwsofAmerica,4.0,Yxpasbyvrnncxxgswbqpjvgdojwzsh0msgyvriqtjiepovg,4.0,49.0,1254631.0,240650.0,0OEMUEDOMd
1 396 846 6935,fellevue,M,9.0,AK,AMR,901.0,M,,mavjtiswvpqdqzlh,mav10739,O,Olcxnwhnfmrgblvkkzgpoqmwmbhbxk4wgekmwpdppdlirxabwrbomhox,Ckmqghvlakzjmwpsc,knitddStatesofsmericx,5.0,XNUBMRGGSPdJBPHPdYIRCSOSHmQCABFYHJQEhKL6IyEhFsGPUeHCSgLNPWuZUpsOVJHDGCwvQXW,6.0,75.0,1314280.0,122623.0,KSYbfORKWNIJ
1 934 970 1624,Regiha,U,3.0,FL,,914.0,f,,SPRRKESXFTSNgUdBlIBX0nPKAM,SPRw0750,O,A9DAUWMDPA50CWPLEWHaOTKXFAg,yqeinbsldvmkmsc3ahpexjdzf,UnitedStztwa9fAmerica,,ceqrvgaux7casjb,7.0,,1373566.0,451795.0,srzzekilsh
1 436 305 5414,Cwlgary,W,2.0,CT,C9ntinenhalAurlines,603.0,m,,bxjmwxzrkgjeitcvkeajdphj8okl,bxj20751,O,Ejhkwirkvjjomb6ecmmgklt,H90OSWOyXVRfKEFjFJUQGOPKD,,3.0,fwktovanslytdlmwlrznxujyc74utjgqodgo,4.0,25.0,2131030.0,182665.0,ZLKOJHbsOX
1 929 227 9183,Columvia,M,11.0,CO,Anararko0etrokeum,947.0,F,,Btdqc5cfpeqhogkjrmunyctbuvq,Btd10742,O,Cgunnfabbttluqmaikxfjljpflecqvedcl,Bpkxze,,0.0,wwsjgpxpmaqfimroggem,9.0,49.0,1540390.0,240777.0,XSIID2XcLDOQ
1 976 545 8805,Peoeia,,9.0,HI,StateFarnIns6eanceCls,922.0,f,P,XUH2OILK2PFRAwGDNPwKGVEGjIOjSD,XUH10752,O,PaLZQ,Ruglz7tdftiwcdmht,UnitedStxteeofAmeruxa,3.0,NNsDv9WlKTEQdDKCBQFEZFFOSXE2HPYHFVFWWsKNOKeASIXhT3lRNCNVYRVPFTYPtQ2,5.0,24.0,1950954.0,461823.0,Ymhxjccmhgpi
1 396 905 1794,Jafkson,D,7.0,NovaScptix,Pahchex,589.0,f,v,njattgnlzmhapm4jijifxourwaippa,nja19754,R,Hjczozkyff6qceghkkodx,OJPAt,vanada,1.0,wucemqmigllmrreirdzkvq1,1.0,70.0,2507920.0,73934.0,Ffxkoncivjgq
1 910 772 9656,Haywagd,S,11.0,DC,ConmugityH2althSysfems,863.0,,,YBscUHwSDUUZVXRJJQMPHwNT,YnW10755,O,umubkqqodapkxssjseucysbswaswaauxalgjofmqpoewoaa3wherjpuvvuxqfiklbanqomztkxqsrfhs,Jygsnlno39iqlm,UniteeStwtesofAmeticz,3.0,IPVO4dFsNBCYTwRUFIGUNK7FPYyJPPJaFSYBLJFWLETjOMWxUv,2.0,33.0,1311701.0,290546.0,tmablio
1 807 561 3794,WinstogSaleh,U,8.0,PA,jerck,938.0,,,kjrwitdfgbwgykeewvpo,omr10756,R,,Bcxcw0wprtj,UnitfdctatesofAmer7cs,4.0,CGGMUaYbCXHFXA0MTQPBsVjfSRLlT1xLRsURsLRASCJLPIhINXqXNPFEOTUADPKGLK,3.0,103.0,,142214.0,Qmqqgjox
1 375 227 4309,Hwlifax,S,2.0,SC,DoilarGeheral,825.0,,,Jdcvkfgqggsthvbpxjddbwofacgp,Jxcq0757,R,CTOVUOJkN,sjirrgbdv,,1.0,Kzswry4ubykeesdtgaic1agbjifyfs,1.0,35.0,901469.0,204407.0,Cgnt7dtl
1 149 645 1017,shitdhorse,M,10.0,CO,H6dsonvihyBancorp,455.0,,X,HH1MVCH,HHQw0758,R,Jhejreafiqascqojmkgrcesjarvlywskl,R8knndnbljphybujxj,UnitedS4a5ewofAmeruca,0.0,IFSlApMAiBCTFNOGEG9TAJhVPQZYjEK,10.0,65.0,1330863.0,426005.0,kyfmaelaa
1 192 640 6430,Mon4real,S,10.0,NV,DardenRfstauramhs,215.0,m,,XNOYZHYEbN4,XNOq0759,O,zqxfexialfjautvpumopfquyxrsyrbaxrbpg8cnbcrsg7tjiivmjdivhrwgconpbzko0ice,WQ2UWPKULEXkQOOsEI,Ubitedctat2sofAmerkca,0.0,QjkPHTEKOHQGVKHEixDSAEON,8.0,41.0,1115220.0,177432.0,slujb
1 594 840 8081,Lsnsing,M,5.0,LA,MurphyOol,667.0,f,M,Kjnkvdiz,Kun10760,O,K0GTHIPhEneRTEB6NdPaGCPLFdNNUTILJFePIVTMvEEZFRX0LPYFInSW6BKMSBRYISJRM,YGL5YDOBRpW1YhMXYELLSN,UnitexStateskfAkericx,2.0,Iowmlidjiaoiwhvsjishpavckd2awnsjkudoehl,4.0,11.0,1020999.0,577029.0,Heqtsy
1 163 124 0211,Indeoend3nce,D,5.0,SD,JonesAopzrelGro8p,1475.0,,,Vqkhnmxqgnpjxfzv,Vqk1076w,R,Tjqxuprq8ybbjarqoqwwdnkcxziliffarxdzofjccggsifsfhjxxjvz,htpqxttdxjx,Uni5edStahezifAmerica,3.0,bqfhdswyedpheo0oakdjcmxizna3gugymfdadfmjcbctvsqyhjkotpzvyxueuo,6.0,3.0,1684797.0,417625.0,obOYTQALNJY
1 943 519 0717,Chicano,,10.0,ND,MarriottIn5wenatiobal,1035.0,,C,XZBUYiYoGnJWGLAAGS,XZB10761,O,Crtr7srezfl3ocvrokwrom,cLZUMNYLMgLmAUQNBUO,UnitevStst4sofwmerica,3.0,SMQVMSkSdVZXXIBdJFsFDhWOsdPGRMPXDCVkVLAPBRWFKLTdmRBTSNRBtRUEVQ1fBvKRLkYJDWKD,5.0,93.0,2830667.0,451693.0,Rytldmthlp4v
,Charkotte,,9.0,ID,dGLHolvings,713.0,m,,kdvhqza1aumoilvahevuy,ldg10763,U,Tivptviap,QGXatDejEJNRRKZQLTEUTJ,initexStateslfAm3rica,2.0,GCGSQFNYQSNRTMKVpS6vLHuJIRAQYWY6lsK,7.0,80.0,2713735.0,410486.0,Iskblg
1 060 784 9249,T8cson,U,6.0,WY,Praxa7r,882.0,F,,8linu0nbzbxbjzd,Iliw0764,R,Y9wdabvkpzaqnzlzkbrutnzhfeawarzenqfnj,Myqnfqfwx,fanada,1.0,kspqrgcxgvrj1ay2ce,8.0,59.0,2900514.0,303717.0,QMIDQjGP
1 502 155 7767,IdahoFaiis,D,4.0,AK,BfigysStratton,417.0,,,syuaxwqbsmbyndkixtjjwjxaszcfcu,syu10665,O,Goliotzxqhxx9alsxgummpieeoetldcforgwwkoyydcumwjgpzjmxlccedngl9qgxfdhxixyardauc,Hl2dpifccmgwqksiaer,Uni5edSta5esofzmefica,1.0,gkrihshwv7djpxtl2npewe,3.0,116.0,,266631.0,Plpdgfjt
,LoqAnbeles,M,6.0,NM,CapitalkbeFinagcial,844.0,,,Xacnxshxxxonbgqmyysbb1kogyk,Xsc10766,O,Haagdsdtkfrneb,Tzvpzoeodtohipwlwvia,Cqnada,2.0,,3.0,80.0,2242353.0,450166.0,Mrjrlhxuxsx
1 782 212 0077,Glendalw,S,12.0,ND,Aqchulman,782.0,,,dtitfk,Cti10u67,O,,Zbi6lrxpaouswdmmx,vanada,2.0,Sxtdnngnrwyuedwy,4.0,39.0,781357.0,369419.0,gghkdl
1 054 375 4644,Oshaws,S,8.0,ID,RPhIbtsrnational,681.0,,,mzrioocpzwau,Nzg10768,U,MBlLEISMgAGOTUvXOAKMDBAfVDPAfpYFKYVLGy,Lhblg,UnitedSfatesofAmdtiva,0.0,JK0HF,6.0,20.0,586107.0,413936.0,NQNXOSSTdfP
1 471 294 4279,Tuxson,W,8.0,UT,,1132.0,,,Mtwgi,Mtq10769,O,juiwhdy,Obtmhdqmhmw4les,sanada,2.0,Lqfttmjefousfaf9zhypyhlqkqcnhtznqegarmsnetff,6.0,44.0,1887374.0,226368.0,Wdbskhgcpug
1 084 800 8751,Vanxouver,D,15.0,MT,birstData,855.0,,A,phxruggyahc,phx107i0,O,Hksfesldkqtuykdbdgzrcgsqv,Lhtsqnheq7iffxmkb7vqe,jnitewStateeofAmwrica,2.0,lSBGAUtD0KKbLRMdZNHTvAS0BsPBXEESQZNTUPDDMPGHWmVS7FLGWSLBDdH,4.0,20.0,1349443.0,265233.0,Ebkpsiuef
1 275 225 1907,gorfolk,U,1.0,MD,Domta3,276.0,,I,Vhycbvkcsekexujzzwpszgutdtq,Vmy10y71,O,Urvfnnpoxd,tf9eaqbfmhcficglwmxxmmaj,Unit3sStztespfAmerica,0.0,Rbtshwzugak,3.0,50.0,2055551.0,41006.0,O6pzx
1 486 197 6241,OklahomwCify,U,13.0,CT,xppouedMaterials,718.0,,D,Xcisadsldbwwxyaivstmgnl,Xsi107y2,O,ipstantgbqlvhpnwbtqbp4wkfhhkoyjzcqmeqntifyxxmos,xksltcknjpmguhzmipikv9dykxwj,UnitrdStatesofzjerida,2.0,Enpwqef7qblafqp,2.0,22.0,3391634.0,592696.0,HOEGKEmZ
1 057 356 3119,Iqxluit,S,4.0,SD,KanxaaCityS9uthern,495.0,,B,uxrpbdvizexrljtpwedktx,8xr10773,,tgh0yowmxr5srbziffxsnevzoujxnkd2libfcxtsgvm0hrzsbeaiamr,amarfrsuzixti,Canara,3.0,Tfevagjiscayxiagmojnusnriuthb8,1.0,23.0,,445969.0,Z0MOE
1 351 634 7023,oansing,S,12.0,CO,ApfarGro8p,1006.0,F,v,Mxrfgkpbfbylul5mddsczex,Mxr19774,O,aZASRQ,CUZKa,vanada,1.0,ufpxqlkmdrtnkhfslmenyeynwffeewlksvnjtdtnvh,4.0,22.0,3423245.0,534435.0,Simccx
1 858 200 2319,iancaster,M,9.0,HI,dCMediaHoldintw,729.0,,,Cvfiypstnztaidru7csvmclhjir,Cvf107u5,O,WIHLoRTLTNFTRLMqs1SBSIAsRWGWTFPeWPgUBYIcCKPN,Qudjkrvhxcnwusdnnvxdmkfqt,Un7teeStates9fAmdrica,1.0,Lgfsljgbwjjkoroatjhehu0zmpkfcujmimicvtjmmrclzlyqewaqhbmdfrcsvcbyjxmzzf,4.0,43.0,1142841.0,89376.0,pcusxtoqr
,Aur9ra,,5.0,TN,ugterstatdBakeries,1082.0,,d,Sjyhsllijp03hoxk,Suyw0776,U,mcatwxdqgrccgceedalvbvvviodmagjett,Hvwjaxuujird,UniheeStatfsorAmerica,2.0,qdbodasfcrmllkxuijxiuprndekygzpvkgsukvxhlkqkhlmgmmanvjlqizthjeecwtkhgkjbx,,59.0,1354191.0,392999.0,Lhpqem1pss
1 273 760 4510,iancaster,S,5.0,WI,LeviStrzuds,1053.0,,K,GLYFSaZLQ,GLY10787,O,Fk5zisqbcdlgictf5g8foaxqmkghsssfxceavpbq8cxezpiycmyh5wpcth,Jhom2fbhkfomrwzkbndsu1wbtmtli,UnitsdSratesofzmerisa,,Fhth2bbuzwmkoptiwsiiwjbutgqevzrplgb0yk3cjmwbgqjj,2.0,42.0,,380870.0,IPsOHFP
1 472 941 5670,StCa6harunes,S,3.0,UT,Mefck,646.0,m,K,Apetfssnnukxcayulaqis1d,Ape10i78,U,YcTMBUPHVUYIhWBYTBYN0RqZKDKQwBTLNFjAMR0TfMFNYHyCEuBLBkYEVDPxZTDmT,kzlgxlsxmq,Uni4edctwfesofAmerica,2.0,RYaOPARLLC0GWUKS7dVTTGBLPci6FmAOFFHWWTyYeHKPPAVICTATGT,3.0,43.0,2721251.0,48260.0,bruin
1 449 416 2015,Warreb,W,9.0,Alferta,VoughgAlrcrwftInvustries,595.0,F,q,vpqgfejodtwzzrh,vpq1p779,R,vTPhTPQHTPLL7NVHOLsfFNABKCRNQ7jVYVDQ,8ccfladstbwdsjrlvvw1qxobmvhbz,UnutedStatesorAme59ca,3.0,Ygrejpnxdoyfsxjslpqznh,8.0,72.0,337620.0,336719.0,yevggwwqp
1 628 488 5001,HkntinhtonBesch,S,8.0,NJ,Apzche,586.0,,,pxgknexepxcejunehwocb9t,pxb10780,O,Kh0clypzawqzudu,Qmyzekzupdoqkozarhjcplklfoq,Uni6edS4ates0fAmerics,2.0,Kbpibfrwupglpbkwz9dwgohrmhprlfxntvycucfhuokirydevdozbs,1.0,,1051237.0,154790.0,HNPOkFX4GVIB
1 697 392 7320,Wins5onSslem,D,3.0,MT,PdrkinElner,662.0,,,auparslzargxaytomiykbv,2yp10781,O,zkqmwstdmowzfgekqdhlvirwcwvqrxzapubwvmmuihuderbi4vdvhqranmjcccdblpwuvdfrrngn,Wclhxhepapg,UnitedSyatesofwhe4ica,2.0,SBGcCNWSHMUp0ZLsWZPBTVhJQKZEGsRRvIDGIZLQSJNFvWQXsyM,1.0,67.0,1419526.0,104992.0,Aspysnxgnf
1 231 031 8002,Columbuq,U,8.0,VA,Comcsst,565.0,,,Fyuhdmwnsg,eyu10782,O,GBEITFQABYLSPMWjZGTxxMywCLJ8FxQRPLSODCOSq,Shcgvayjshzacobj,UbitwdStatesofAneeica,1.0,xpmf2dkdmsqonzbs8eypjtjfnwspnlqyspekfkyqgucowem5rreogbuho4bwotgfovoorwb,4.0,40.0,2112216.0,348120.0,dilyp
1 111 043 1212,Noefolk,M,,IA,HeaionSp4cialfyCh4micals,818.0,,k,Vbptpaulcayyrdgmx,Vb010783,U,,Osahbtsxjacnwidde04ej1nvudqiq,Unitedxtatesofxmeticw,1.0,Iuqkvleuthipuqtdoszkughbhhcnteagwznepiqqkq3cgbmpcqfefnnqptgjbuilwpkboqvshef,6.0,,2804123.0,,Tevmboufvc
1 975 997 5812,Lonson,U,1.0,DE,,726.0,,,bldfmfyqntigsfjj,Gld19784,O,rjzfyuatodqymbrmipfcdoavklwaqirvtvp8povkattpjkmm5eogedyvmxqsljqblmazjl,vwvflrj1uprczst,UnutesStatesofAhe5ica,3.0,ArFzRJQSAOVHKWF8ISZJOkDOLSTRdQhLSCPHVJPjTWPLBfJFBhG5,6.0,29.0,767233.0,308766.0,srcfcc
1 996 419 5614,Hilo,S,11.0,NY,,783.0,,q,kbnyzj9gskzreicrigd,knn10785,R,stlnxukptpeogrturvc6sijzdbwwdofxvoiewyntktzomjwiv,Ynccvwvc3jhhq,Canadq,2.0,kdgthvsphwawsv,4.0,64.0,820558.0,290459.0,Eulyj
1 116 549 2473,Bzltimore,M,2.0,Ssskatfhewan,Hymana,756.0,,J,XZAAgNQ,XZAq0786,O,UWNEJgWQMROHhVBuKKREP9HFHBQMHYWWPRy2XGyMQM9WBdAQLSdSBCZRWvK3VJNDuB,dgxxaxybzdi0zhglkkcl,UnitedStsges0fAmfrica,1.0,3KCCYQMZW9JRW,6.0,7.0,1002028.0,,Tssyatm
,Rockvord,M,12.0,FL,Donzldson,722.0,,F,CXSBxDGRJ3V,CXS10777,O,YZAArMyPfgChBFBQDWAURSEOVWKNtDMR6NQFXdDHJokZUoBjFQXILEOSCOSIEW,TOZPHMQKYvHkLWd,UnltedStatesovsme4ica,3.0,Dzsnelorxdlzsdjdalycosxxl9lkb,4.0,25.0,922613.0,363698.0,sfacb
1 440 004 1195,Oshawq,,8.0,MN,TECOEne5ny,633.0,,,jrrf4jttwvbwsfqnj5kxzruagiwjs,mrr10788,O,,Ztuoipnd,Unjt2dztatesofwmerica,3.0,rkxsdfsqjcwceglvciwbmdvxhqvcedsiiy,6.0,0.0,3148509.0,337210.0,Wetrgso
1 300 448 6758,Vancouvsr,S,13.0,PA,ztanleyWprks,847.0,f,I,yidjcvjdngvvcctyzyrrni,yiv10u89,U,svoqtmbdkjvkspqmljbrtepv5cqxbcweitdzmyapspqhecnfhumh5,Rsxknpjvvgcaockmptjlwmzpareug,UnitwdStatda0fAmerica,2.0,Cayoyfwlpmuqbdeqfpn9eagrqrtpdqqoavsn,8.0,50.0,1033287.0,325884.0,aUWDP
1 141 705 9606,Sco4tsvale,M,6.0,MO,RoperIndust4u3s,644.0,M,J,dmxuehyjxnirthqf,Fnd10790,,QKYGRLCCJOjCVRNZDUQWgVDBRvJCtHvYQMdEGZPTDqwTEDnBEYbToPBBaMCBP,Ygtsvexkfnvoewjxbibla3ahyw,UnitddStat4slcAmerica,2.0,Oqrggeibpsmigdtjxcrxtb,6.0,51.0,1343296.0,367457.0,
1 320 963 5571,nadison,M,7.0,IL,Fortunenrahds,835.0,f,,Axvkdioysfphhiinnbmggaevfg,Axf10791,O,Gi4uyzmavgh6wcmvlswpjoatxuj,Rkwrhxmcvxw5wlxoebcjrvmjsea,Canava,0.0,xhgmuxhv4zptuv1lcbywk6cekdymqovzd,7.0,39.0,1554986.0,74529.0,QGS3MPQ
1 599 849 3421,Mason,M,2.0,TX,flockbuzter,1186.0,m,,WjOWLCdD8tVNENjONGLVVHBFP,WNO19792,R,Hjvhtherwknmgrjzhv0kbavpowprsmuwyuyp9ukj2rarfoxcnqdshbrvijpzpx7,Phvkcqodsaxzatuii,7hitedztatesifAmerica,4.0,GBw7SPBGFUBOOefAhHPPHJAZOJFAMRMKMaU6NPKWXEF8HCfK,2.0,27.0,1051007.0,583166.0,bpkijuwoqyva
1 043 685 6100,Th0usandOakc,S,11.0,LA,DTfEnergy,926.0,M,,igfokmlbjkfvlwfbbxhzc9,ige10793,R,jbpnwflulowuoxbnajnkdevqffynfiebdrq,exywuolqpttaqezagnitzkasc,UniteddtatesocAmer8xa,3.0,Ixzp5qaqhepucntegvrssedshfuk,7.0,59.0,111646.0,311474.0,Qyecffgxxkq
1 059 523 4391,Atkanta,D,8.0,MA,Smithfu2pdFoods,559.0,M,K,3zdadfynjgknxgggsypowvnrrjjo,wzd1079t,O,LNVdBQRtjWLVFGJC5HPLD,fSUMDNLfEOCEXCWWMe5PIKT,UnitecStatesofAn3eica,,PWZhV,8.0,53.0,1194625.0,160252.0,Nuivpk
1 649 128 9023,Mobil4,W,9.0,NovsScohia,Conwqy,925.0,,F,Zdcxiidampucprvzbnpd,ssc10795,R,AlB3MBDDFFhLISPWECPSSUWyfTQnY2ZbAEZVKFO5UdWF4bRTIUCFIUmxBRTKKCXHJJKBXOPJ6AVAEG,Fxg9s,Unig3dStates9eAmerica,4.0,DDGeYhQAYLZXBLNZjRV,5.0,34.0,863690.0,66785.0,Mdhhghgum
,Wichitq,M,8.0,KY,AllixgveDataSystems,813.0,,,Hfhizbgjsin5tqzjfqqhcrcdlhind,Hrh10796,O,WVnHMrGn2XSHXGTFHWQNGXVAUPQMAUUjPZBZOWvlUNUoT4DJ,CHXONXObUSIXKBgARWsi,UnigedStatssobAmerlca,4.0,Iayvsdtfrcmbqxedd2onxfzrurknyy,4.0,60.0,1982787.0,477708.0,Xokiz
1 005 744 6905,Besumont,S,4.0,NH,HafleyDavidsom,537.0,M,,Ucdhvhcrikh8qgidzvkrhmghg,Uce1o797,O,Wwkppq8azmxootztvtjyfeyl,Taguvlckry,UnitedStagesofAm2gida,2.0,Vteakwlwej6g,,8.0,3008856.0,250622.0,WQZsCT
1 838 650 6282,Louiqv7lle,M,7.0,KS,F9rdMotor,874.0,,c,dwnjwshlwsmlzqpp,vwn107i8,O,bHHMrCRGOGREOEZZMVIWMWSLG2GTSjCMCZRsBRWnXysAWu,9epkzuvtbxvwwfpvhdhvo,Un7tedStatedofAnerisa,2.0,R4xxwgqwkynrxqxq4wiutognowsgtkkwltxedmowwhzniej4urorodkznwkmpthpzzle7cfbw,6.0,42.0,742475.0,524452.0,Oqiotweudsj
1 506 432 5236,Oaklamd,S,12.0,AR,xtaterB5lsHoldings,904.0,f,,T3cmtlehrtojrbmfrqv,Twc20799,O,gjnyexabztopl8hyypcrpyrxxyrfhfzwtipigisdgpnvxpxmsgilzf3ndlpynbxmczesrvqrjaa,glxabmcvni,danada,4.0,djmsfetedtvtc7mertq2vwtg1bihuiezaicmncembgrexntbiwegf0oldee,1.0,6.0,,299853.0,ralrylayanh
1 969 480 2533,DawconC9ty,M,12.0,OK,BexringPoimt,516.0,,,lhn2g,lhnw0800,O,Arkywjjqrxtbhug7qwgrhqp,gbvjkanpgjsikvnwwry,Canads,2.0,dexvtdvsklogmzinnvkfsupesekdhocypertdmxdhixvdxcfdvg,9.0,1.0,1173455.0,471734.0,Clu1uinvirfs
1 762 340 8469,dterlimgHeigh6s,M,9.0,Maniroba,wnnTaylorShires,704.0,,,dbywmltorvg,Fbu10801,O,qYZDLWGTB,Trzjqqw,UnitedStates0fAjeticz,3.0,Gkilu,4.0,76.0,130352.0,99761.0,
1 493 704 6889,Elhonte,W,4.0,FL,WaltDizmey,555.0,f,,Whhoygwjstumw,Wbh10892,O,ilbdocgpbisujfyaczkammjicmnkuj8ggesistrgiedttuqvlfxnieovykgg,zbbsrxfmxxmxtusfeuhysuno,UmitedS5qtesofAme3ica,0.0,dojsilrkihknujfpzxjnwgt6b6kvkkoi9uzakoerqzwrt2sytcn,7.0,19.0,384763.0,258926.0,Mxnztc0
1 790 646 8973,Lansinb,S,7.0,SD,Lam4eeearch,625.0,,,Implfqkobapvwnzcjmeexdzobahg,Imp10893,R,,nblluhdcqxdtmv,UnigedatatwsofAjerica,3.0,WVKOYXIUBFBThdIsDNReTPoZPKRCXUVzPMEJIWTUQPMecb4CPLTSPOTIVg,3.0,38.0,2496472.0,452834.0,Rasnbu
1 194 535 9986,Yellowimife,W,16.0,MS,Symantef,873.0,,,seez0avvdeuk1,see1080t,O,fsmhxhqbrnqvtnipybozkkdhmknvsjvnjbdbeepmvhfvlsdfpdgmjipilkpeonroybmgoifmim,Dodijyefealfuuvpcgaffewzsvuque,UnitddStsyesofAmedica,2.0,Rn2zjieholdogqpwnah,6.0,22.0,960990.0,418623.0,duhkljs
1 630 602 4901,SajAntinio,M,8.0,AZ,HewletyPackarc,779.0,,,alnqpbwm,qkn10805,O,WZJsXHnTDXVUMSdOLIGWxICC,PUYKT4SWdVA,UnotrdStatezofAmerifa,2.0,Oirfzlhjhasvmigpodeskhsfdflx0xprrsidfddpdyxgplqmmlczzotyoeqcxtakpzqh3w,3.0,26.0,1481086.0,427792.0,Kvelq
1 031 973 6966,D8rham,M,4.0,ME,TilpBrothers,631.0,m,,2pafz,wpx10806,O,MFSEjsFIHVKBXXWIS3OQhFJI,Abyiayriuvbpircurqmdaqkwuht,UnitedStateskfzmdricq,0.0,kpmaxtridbkphrheiigfnclgoqrmpukcbtpfolowdhpkkvbrdniiqshllro0fyjt,2.0,21.0,2525162.0,460465.0,MANUWX3
1 583 912 3027,Lancast2r,W,6.0,NewBrugswicu,KraftFopdx,,F,L,Awjylfftbbpvvxwq,Awj1p807,U,Hkxaqhvnmyvnkogvxyfpudrqxyktbkf9nymhkloiigdhvmixjshguhxsssbawikzh,Dwglcrqwgkxvcpsaxmcsfmwtxb,,1.0,ufqvjjsvyrvob5orcllzipcpvuvrexfw,2.0,23.0,2102865.0,489148.0,fsrbg
1 256 320 9686,ThoueandOals,S,6.0,OH,AmerjfanAxleMxnutacguring,858.0,,,rgghpxowsf9plnorwxzjsgkwsm,rgg108p8,,dscomzkvmhlsqihyzasfwaffjldpaqkbrluuukq6krtjtjsunqdgqhh,ltxbwvwpaicalct,Csnada,1.0,Thwrcxaozqqpteudnbafavicghgykywrssg8bnvmgqiufxupeywrkllijr,6.0,44.0,382400.0,249887.0,dzht0v
1 286 252 0305,Movile,M,2.0,DE,SuperiorEne5tySffvices,779.0,,E,sdqnnnhvdgicbhywy,Zwq10809,O,Wyifwfcvc24dmdixwrgivfjgxjgwjkns0cvzpiktxxtkxbzp9rbztcuu,xSEZYVkGVVXTOQ,UnitwfStatesofzmerifa,1.0,Dlvzuodnvodeswvxjrwsihtjawfgcpalfbowcozknnaghmutsdfytroxrbudbtortm0ebbhmb3jyikjs,2.0,70.0,1382575.0,49706.0,utsaerilk
1 486 740 1322,W4stCoviba,M,14.0,ID,Lear,1028.0,f,,Uslchjqvbyhqckrxfaa,Uzl10i10,O,vcgxdgoz7h5cacmpxuxavhgsukhulsqojcwf,Jiceyptqnndheh,hnigedStatesofAmsrifa,2.0,evlbomlwhsrskdixgzrdsiebdkyjayo,5.0,38.0,,534458.0,gigweliz
1 818 769 6521,Kitchwner,M,10.0,HI,Grayga3Elect4ic,797.0,F,,5QBFWEYCEMsY,YQB10i11,O,Iygrvzx99yz5onrcsiorcjqoguvxtxxwxxyawlerfoucyuuafmzueztwcry,QhZYKFV,Canaxa,1.0,Ehtspwandbexumwcrmqskpkndssr,0.0,35.0,230351.0,240685.0,Kyiersxoc
1 699 921 4663,Ofange,S,8.0,UT,ClncinbatiFinanvial,830.0,,w,x3trwsyskjhiudsxjiaslmiwgslmr,x1t10812,O,Cwojzaux7tlmbmh8ffxnhlr,Psdmxxjdwwknqiouzifh,Canafa,2.0,3zgcjhbzwycgnwpbshhvhjt0uklzurawzknpgffektdrkavsbqhozkefaatpnanrbiwzqgfmliwz,8.0,35.0,19627.0,318934.0,VQKMuI
,SalrLajeCity,S,3.0,Quebdc,hirant,778.0,,F,Dew4j,Dee10813,O,Shesiy2aipf,Ooilbdiuamcdzxawjsevh7weaak,UnitedStatesotwmerifx,1.0,KKhEC,8.0,,2246323.0,822317.0,adniosgtean
1 137 836 6758,Minneqpolos,D,,IN,SPX,594.0,,I,cygpizkhoo,cjv10814,U,Hbtrihvdypekbytwsjuvocnosaywwtbufzhmmqpfczdeckcgutkeddmnnlmv9,ubwqeeafbjdivgsftowdwvd,Cabada,1.0,qjhcfgetjbamcgbsjbekkdwcfdkuk2gvibigeaovcikrncocxvdvskwvr5mpuhuronsi,5.0,18.0,,142532.0,Sfajwfippyhc
1 493 659 3964,Santa3osa,U,7.0,MI,Cymmins,806.0,M,C,HXKDX2sWDOFQvUSGKKQiBCPEOx,HXK10715,O,krgfyvnyebalajvjkpskgdyw,CVJSyR3GJOEJJFRZTKFjOP4NpIA,UnihedSratesofAkericw,2.0,rvtijtkeehpvmxojvjuotrvfiwodtuiasnsuqbqtgqreevf,9.0,32.0,92890.0,245602.0,ZS6BP
1 548 072 1931,Toronyo,M,9.0,DC,Graphicoacksginguoldinn,573.0,,H,nljcpav,Glj10817,U,Lzsxbipcsnyauaqogwhnmenrybblcmuehgtixj3hsctt,Izvvfltp4fsnysyojkdfylcvzldmx,UnitesStatesofAkwrifa,1.0,sgfrfvdmhtwskzwomxlmkdyawkx,5.0,20.0,538093.0,169081.0,xfpiag
