City,LastName,Income,State,Phone,NumberCreditCards,Country,MaritalStatus,AddressLine1,Age,AddressLine2,Gender,OwnOrRentFlag,NumberCars,NetWorth,Employer,PostalCode,NumberChildren,CreditRating,AgencyID,FirstName,MiddleInitial
San Buenaventura,ejrvjbvhphkqdehuuunmzlsdfibvg,285716.0,NM,1-154-681-6410,0.0,Canada,D,UETALRPVUROWOXFHRCRDKZLLKUMPKKUWFGUMAPBDSVWAVPFNXMUGYSWAN,65.0,LHTDEWHBSTLCPF,m,,4.0,2287116.0,ScanSource,twaojstrzyhi,4.0,725.0,ejr13326,Axlayducdriiqc,R
Las Vegas,PEXHH,492831.0,NV,1-108-812-3106,6.0,United States of America,M,Cputopy,27.0,Wwecuwkqkatpseujjilh,F,O,3.0,3959338.0,Dr Pepper Snapple Group,ERSDPKSNBDDN,1.0,513.0,PEX13327,REOWCQDOUBDFWX,D
Brownsville,Hxnscfwbnrzqfzobf,27955.0,IA,1-911-364-9127,10.0,United States of America,M,SITWQONUFSJOIDCGMSQECVMXHSPIPMIABMEFVPTROVFSBV,85.0,Touhtjrlfwbbjmteketaqdslrstjcsdvergtndvlvrucvuyegeyiuxogiiiy,f,R,1.0,165621.0,ProLogis,Gdjthpivol,3.0,409.0,Hxn13328,ojxehjjuekij,
Mobile,XVCWACTIYXZPRCYPWINMJ,252676.0,NE,1-619-099-4890,7.0,United States of America,M,Vopeutxnbsqojdjwmgtxmojknsoqhuqklkkqqkmiqo,100.0,VFVYBWMVHJLGGIHQGXQNCFGWBPHALCRVIXSQDXVEJTIHSZTJIJZOBOQBRMTJFIMIUYKYXMOWRDFXQAQ,,U,1.0,3359850.0,Sovereign Bancorp,Hpsabxc,5.0,604.0,XVC13329,PKMBFLEIG,
Halifax,Yojpefoojskooyiljqsttf,270966.0,SC,1-479-553-2230,5.0,United States of America,M,Asggzqjcgknqezgxevzqetlxnrcqvssoeelnrgcqyrcgqccdcoztufwq,,Qdozfdkxedtdmryehjloucsxomzydwbtjdkhdeuuypx,,,5.0,2720565.0,Virgin Media,Uqpbm,2.0,523.0,Yoj13330,pqckealkbhk,o
Rochester,RUPPQYEXPFUIUI,241791.0,PA,1-889-751-3110,7.0,United States of America,M,NBSCTYJDBOAJDZWSZOYJVWVDUYREDFJMBRUPHMCIMGHMXNCJFGKZB,20.0,DMTGWEXXQVXLECSHTDOHBOWFQRMILVBWGFVRECKKW,,O,1.0,746033.0,Dun & Bradstreet,Tcynuaqpanv,5.0,440.0,RUP13331,Vxnjlhpflnltgctynscbgkyalzptne,N
Minneapolis,opzwjnicxmcnuclekkmujtyohtqel,203728.0,Ontario,1-870-249-6201,3.0,United States of America,U,TVDGPRPMQXDQCFROASL,20.0,Jphmtxfqejewdzhorhjpryeuxwfdtgjkpxqximpiwfoxfnseaahhwbpehffwbohtioundnoi,,O,,1644198.0,United Services Automobile,qrvrasw,5.0,800.0,opz13332,Gxcwaejkklqgqkucqiktsvtec,
Salem,Ejlhhvsoamsdpngdjgeouojqmx,381874.0,Nova Scotia,1-812-145-7818,6.0,United States of America,M,,51.0,Vbayqssuoyifclbgdcbrbaitmoiwoqmobssreyepauwetxajbargngmnealxrgoypcqlgezvdv,,O,1.0,2433474.0,Harsco,EDDLLKXPXY,4.0,453.0,Ejl13333,NGFFXUBEGHGLUVQBH,
Santa Clara,dshzqgdcvcoalbsf,272565.0,OK,1-918-240-8283,5.0,United States of America,M,,66.0,JXXJMUSAWXRDPMAJUSCXYDSORKOUHWMPIRTHRZBVEIOGJEXMBJFEPFKXFJNXLORNVCQKV,m,R,2.0,253844.0,Hershey,Btppu,4.0,753.0,dsh13334,Jddkalzlosepxecx,Q
Wichita,gmpabvzddhuxkevrl,204894.0,Ontario,1-847-007-3615,,United States of America,M,Cgkwblhu,89.0,MMGIHXUUIOYQAFEDCFOBBJXGVBSMSDUZZE,m,O,4.0,64519.0,First American Corp.,UWAIUHDXU,0.0,775.0,gmp13335,Vhocyote,z
Spokane,Wthjs,333852.0,PA,1-273-931-8849,6.0,United States of America,S,Hsemknaoabsvxvbcedkqjcnmhmxjskadcxjaxsiwbzrvrskpurvmbryhtgurarbcespyowjcffhh,15.0,Ipuxhzfisuikfsspphyqadjkelunmnnhllugzzihlbwkokvdoefdxxmydlesdjkttomabqphwva,,O,1.0,598414.0,Solo Cup,fwikqqlhi,5.0,778.0,Wth13336,pcejxakvlxtlsswh,
Albuquerque,Fibrgvhlacrszdrfvwnpwwslbted,48703.0,NJ,1-729-085-6870,6.0,United States of America,M,pbsxhvzebggm,14.0,,f,O,2.0,3226370.0,Tyson Foods,XTOQNNWH,3.0,520.0,Fib13337,Eqrktjuypilrgtfkgfvktxtpos,r
Norfolk,GGUGRPQWOCLCFFWHXPKUTDTOSC,260091.0,MI,1-757-722-8461,5.0,,S,Hejclmucqdm,55.0,kpnltuwdanbgotewpambhfkclpdjsqmaegccyzyuj,f,O,3.0,358781.0,Buildings Materials Corp.,XWVIZDIIKM,3.0,827.0,GGU13338,Ohqaccacftjubtt,m
New Orleans,kzuzhwvmmfumplmixt,21794.0,PA,1-484-181-9036,7.0,United States of America,,Rlmtnrkgmmypicixrwztjqglaz,86.0,Lwfngsmccpadpaeaevxezfyuwpxcbryybeqtvolceimstumgchuzzxtewafbjjfddunjtjhpaddenhwr,,O,2.0,1873831.0,Sentry Insurance Group,Rueeca,5.0,661.0,kzu13339,VETYRVPVSOIBQPUDSC,
Laredo,eyqpqxauxuyodaifygubmvqssn,363193.0,LA,1-742-962-2001,6.0,United States of America,W,Jqawevlzspwu,68.0,Csvroaauujsdcpumlyfcijiardtnltfggdtkplh,,O,3.0,626234.0,Advance Auto Parts,NBGUODS,2.0,310.0,eyq13340,ookpckorggkbbuytsmokgokujlcgnw,F
Cheyenne,Tcaafafjnnfuxeedgivbucwuf,369519.0,CA,1-879-424-6284,1.0,United States of America,M,Ucjrcsgxfnngg,10.0,pmlrkracmoiv,m,O,3.0,843518.0,Alpha Natural Resources,Kvafkjfnge,3.0,350.0,Tca13341,GJVTTUVJJBLZJLTFZG,
San Francisco,ksggwvvcmvhskqhqrsncjxox,365806.0,NE,1-542-205-7502,3.0,United States of America,M,WPAWDVIWDWELBECLIJOJTNVWHPFRFRSAOVB,50.0,ckchwnwlgza,f,O,4.0,549065.0,Medco Health Solutions,stfanolwrxp,3.0,434.0,ksg13342,Apcuuoyzlcxdtmtkoqbjfluwwcxvmu,e
Durham,YAFFVBTWJLJJKUSZSVFHJXRDRQUV,157902.0,VT,1-848-198-8135,4.0,,S,Bskoinocmrvxyulgbkjxjkynhhpljrrpjekfbpquacxrzrpgdzh,67.0,RLDFIJACQHLOWVHNXFAAVPKKETFDARKRPRTCMZTXXONLYKSVJTTFSBBVWEUYCOGS,M,R,5.0,3384796.0,American Electric Power,VNUTPO,2.0,735.0,YAF13343,Aedwlitpdjvt,
Sandy,Agyymxsvahmjgjng,318463.0,CT,1-900-495-9209,6.0,Canada,U,wdjhcvivlumkhqheynhncmrjzdydmtxbalaewufbwjas,54.0,Dgggaxaeiiwfcaovo,,O,0.0,793150.0,DirecTV Group,ujeyzxsimmid,0.0,609.0,Agy13344,DCIMMOACYIIZ,D
Aurora,ZVGFEVPNHUCBKH,166958.0,SD,1-549-916-9929,0.0,United States of America,S,nnymc,19.0,Vummdmhbujbvyzzvdnfgnopgpgnexkxg,m,R,1.0,1048082.0,Harman International Ind.,Dyhvjia,1.0,405.0,ZVG13345,xngjms,
Vancouver,Qpxhwfgqjtiunfehqriiqqacdxmj,486577.0,British Columbia,1-461-826-5108,6.0,United States of America,U,,48.0,,,O,4.0,2537091.0,Roper Industries,,3.0,838.0,Qpx13346,Nkzgtuxnmhhtndapyohja,
Newport News,Gtuqagjiyxjrlfoaldikfepols,161659.0,British Columbia,1-827-263-8166,2.0,United States of America,U,IYDFYFNLCQFBDTLFXPAFAMVBVMRTTJUV,62.0,Cokgvpoosxxosqqxftjbfnjutzqzjllfczcxb,,U,4.0,3490055.0,Ryland Group,WSSPKM,0.0,,Gtu13347,Anjntguhuvvzpdpdvd,s
Palmdale,Subumifdtmxqhclsgrtawezsqjqyv,137427.0,OK,1-259-197-0305,0.0,Canada,S,tauslktxpjbtbzxmpfdsursiqprzgnafgcxhjewzak,73.0,nclutzvufghzzvcxvsqcvqzstojqgwimgxuhcuvdhzetgoy,,O,3.0,1608362.0,SAIC,gzbelc,0.0,338.0,Sub13348,XLCFAZJPOAKCSXMUPTPFQEGFFEOTX,
Frederick,Bbpljgugfrumtix,235313.0,HI,1-638-796-3439,10.0,United States of America,U,cfwltofzlcvhymnawmvqohluxuudomspszinkcueln,69.0,sfocqiwcgvvmynuttvawyqytphwhbnstnrsiebengnvvmga,F,O,0.0,1289122.0,Navistar International,ZQWDVZH,1.0,379.0,Bbp13349,Dxdxuybhaereobqcnoqm,
Huntington Beach,Hoandadkvfczxtvzzk,339231.0,SD,1-665-005-9897,10.0,United States of America,M,vbrjfefhbicyvfbcgkwprfaojasjjcejjvvrpgtxtmwgjpezmmu,53.0,Luoapzmv,,R,2.0,2183732.0,Shaw Group,Bfavkjcbhvb,3.0,490.0,Hoa13350,gtggpjnzjismpdryryoond,i
Fullerton,qzsnffvwa,399198.0,WI,1-179-695-2168,0.0,,S,,2.0,Cacicfcdblqldstwsgrwdtupwpulqezwylagnyiyxvdpjujqojvnwhmsmtwcxhzouj,f,O,5.0,648748.0,Beacon Roofing Supply,xhbxskj,4.0,376.0,qzs13351,Vtgjknrttaziuutisefuhou,
St. Johns,PQOGATNSIPRVKGECRCEQWKQOIDU,262395.0,AL,1-102-008-3392,5.0,United States of America,M,Wrdqczwhdifvjgqqyjqsghylkplgmmr,89.0,OITKMSWGAFYSPEKTBOXVNBNLE,f,O,5.0,362205.0,ENSCO International,Jatiieihkp,3.0,762.0,PQO13352,rykjmatjwouoxznuftu,
Bellevue,Wnuwzdemldxsbkapujxcxdmwjfg,340377.0,OK,1-820-952-7781,6.0,United States of America,M,Ilkgdiqbkrpvoqkjtlvoahlkzjldduaeinkedqblaopsjtdgrmq,82.0,Ojpootxbpithcujymrdqcotfdwcaaww,,R,5.0,3458696.0,Convergys,TKULUUHCYN,1.0,316.0,Wnu13353,Lbrhgyisioojncjyx,
Fullerton,Fuoxqcwwcteyggh,331416.0,ND,1-375-585-8507,8.0,United States of America,M,nhsrxkqqelitdsraofzketitcnnvkmbmjnvjlnrkgzan,57.0,Lbhkuhiimbmpesusrqxnhvozcukwkgubt,,O,,1350822.0,TRW Automotive Holdings,oancszpym,1.0,422.0,Fuo13354,HOFVFQBURXHVIQQAKDV,N
Oshawa,Yerultdzapqrafqsmzwhmfts,349824.0,IA,1-384-370-2066,9.0,United States of America,U,AOOVTHWVCUOZTQBPEAPEOHXYLQISCTRELWOZWQEXDYN,33.0,Llsdexzdirxoxpafnfmiyhnkhyntdgipdxpqwkxheybfnkkppkcxvxbhmrzixtqitavruocqurehomy,M,O,1.0,3823161.0,Land O'Lakes,PUSTUFZYSP,3.0,689.0,Yer13355,OIFASAAHMAWDMAGCNXKGHGGK,
San Bernardino,Ohxqnjpklzg,60959.0,ME,1-276-729-8464,0.0,United States of America,D,Nczsassfbeplkokibwichrwwyrufacfnbn,46.0,nvrjqt,,O,5.0,1675641.0,Domtar,,2.0,434.0,Ohx13356,Dweouxjwqqubbugtxu,
Eugene,tovrseekvdetgerqyjrdppplmht,112793.0,Alberta,1-705-456-8781,9.0,United States of America,M,MTSGIABCHEPQDINVGESWIXYFFFNHYHO,46.0,Xblqqpzyomekmw,M,O,1.0,3757165.0,Pacific Life,Trzbiebncbu,5.0,458.0,tov13357,Thsfffo,
San Buenaventura,lsbytddlptslkuuenzxpxi,236397.0,VT,1-639-734-7749,0.0,United States of America,D,Pfdwzhqqigpypvgxelfcstgseqcahymndqudsqoyscuzjhxneyxhzahtafeuqlqwptrwldscb,45.0,vphzigkbqfuwccjrtviwafkhl,,O,1.0,2836186.0,eBay,AJFGFVGDM,3.0,763.0,lsb13358,Eosseujmkpxmchuhohouiuxkj,W
Fort Collins,tajjjaopn,183171.0,KY,1-806-219-8331,,United States of America,M,Scwtxbkfzyag,,HIEPIZGVWJGFQROGIRPMKJYTTASSQHYPQAWVZIXDWHMGAUETJCIZKOWLRUOSOGGUSUUKSMEESU,F,O,4.0,3789067.0,BMC Software,RPKNOVALSKFI,4.0,816.0,taj13359,hwvdwifgtwghxahiixgo,j
Santa Rosa,qczmmvpducbbda,390375.0,ID,1-897-966-2354,3.0,United States of America,S,BTFHGQCEZUYMNYVWNCV,50.0,Tzhnsyjfppmrzjouwkk,m,U,3.0,3823618.0,Puget Energy,Gftmhycuj,4.0,731.0,qcz13360,Qfdtnrswodhqapsjjoklkvdkqi,G
Dallas,Yrzmtgvqsnrmbmmuqpowpfqs,100336.0,CO,1-983-658-4608,,United States of America,U,ERTNQJHIYS,46.0,mwmnwmpsibmvynarpxvyxmgqezitikeavfostxlwokjruupljoatbdmyeuovpqwnfkaecjliem,M,O,4.0,3697223.0,Holly,Rreflir,5.0,595.0,Yrz13361,Vwtvjueieva,B
Cincinnati,Susrbmfavflycoqtkxhnqguidrmwjk,14658.0,AR,1-217-758-1131,9.0,United States of America,U,Suuhbswvbsnxer,75.0,xbtjaxltbrxqnbfldrmokuimojkufdoxwygwuidmfspll,M,O,1.0,3225259.0,Ingles Markets,Rbxmyybrcv,5.0,732.0,Sus13362,caoueizvdbkcxkggbihryspmqpmsgf,Q
Tulsa,Qgzusyptdjsay,7124.0,SD,1-993-790-8630,5.0,Canada,U,Sxnpqdntefclrukdlkfkmqmblsluevwfjkkifvlzkewyjqefcflhubjpfpxufvhbfvdiysmg,,qhycvrjhxkcmlppkbrycbgkzdlloudntcfovllayf,,O,0.0,2303361.0,McCormick,NTAYMED,5.0,568.0,Qgz13363,Wvxghdxbv,V
St. Johns,BDAWKOHNUMTZ,329910.0,MS,1-815-683-4774,9.0,Canada,M,Dqwdmzfxrebkppbbadnxhnjjezveobdkvbaeojtownakwwquespzyoqlphavtouypdbmxxiao,51.0,Gjsfayybfzkgcunjxzmucocyxldtaawomwribxfq,,R,1.0,249878.0,Tellabs,jxtiq,5.0,844.0,BDA13364,Ndcveb,C
Austin,Sbffjr,264203.0,DE,1-492-409-5837,9.0,Canada,S,Clewirshjdwmmzdsbudakxbrestoplatsjesssuttrxfjzs,57.0,Iyvjypcfjosfongmvthrxadqmukyvfncotfavgwdvlyrm,,O,1.0,2082068.0,Raytheon,Oskvr,5.0,702.0,Sbf13365,Zvupjvcxgo,
Richmond,RCFBTJBINAEVBBBLFFXYMMMQTQS,228938.0,SC,1-844-370-2961,4.0,United States of America,,vupthyufgneyryiujcnhgawuewkmorkvxftinoqtonayzfzjxispkarsjlkffauisxyphkkjzcr,33.0,Sbxgzuthjngw,F,O,0.0,2208589.0,Massey Energy,Gdjpmkauupcj,0.0,,RCF13366,nkkxcle,T
Austin,Nxhppmwyesqhwpgyoqqkoitijs,491594.0,WY,1-524-628-3861,10.0,United States of America,M,Rditlxdygitmcqdhrbokmig,33.0,Plmsovkkhjadsif,f,O,2.0,1492441.0,"Toys ""R"" Us",Usslbvjqvlxt,4.0,565.0,Nxh13367,piyzoo,S
Huntington Beach,UXSAAINRNBVQIKYMGDVSOYUKL,71628.0,VT,1-226-019-8060,1.0,United States of America,U,uabmruoejdqowvvtegbyuloqjwavfq,88.0,kvmcvgxdpcerogdnegavlpbqrahpngfufipmrxsstgdrmrip,,R,5.0,3845994.0,O'Reilly Automotive,Hlwilbcaypix,1.0,615.0,UXS13368,HYANHOTVDDNOBAHUKWNYX,E
Charleston,WOEMAMSDHXBPGUAL,46563.0,MO,1-687-161-3010,3.0,United States of America,U,Cubuyjbyntqmfukecwhjddjnvmyxevolskuneabbraoxldigcvpexrwnpgmnokefoaag,69.0,Jacxxqmzdeededsbsfxgnbpwhuzfaxbtckzuzapvisqzdtc,m,O,4.0,3039054.0,Cinemark Holdings,Mefzlgvihjb,2.0,648.0,WOE13369,Yajfdotxhpowvuklvjkr,R
Kansas City,Noeqoutvgftnzgycle,8641.0,OH,1-628-853-3357,3.0,United States of America,M,Xfnwjrvonysghqzjitxdcgariqtxzpjibktlclyjuszeyszjwsmblkvhtteppvtfwyt,90.0,CPSKZDFDBHUALRDSOWUHTGJDSORYMMSKNEUT,F,O,4.0,1588379.0,Priceline.com,OLCWRMHZKV,5.0,416.0,Noe13370,Ntivebijgcckvxyvle,
West Valley,Zsiksrxmdmebngxtylzhgooyrene,483217.0,WI,1-885-888-8635,9.0,United States of America,M,UTCZYNGNZIFXLTWUOSYMDTCXRDYLVYGQDEU,99.0,Bjuycrnccvupjiaeroutobggflzoghabjroiaecioxpxkndotedzfzmlyiofmqpa,,O,5.0,2417178.0,Source Interlink Cos.,Rkedjpttijoo,,629.0,Zsi13371,Xgohllqwakbwoh,
Palmdale,SJMUCN,435229.0,MS,1-448-229-9207,6.0,United States of America,M,eebfeognrwuqfjcjoui,22.0,bfrrnqaputesruudlmcobxgucntv,,U,5.0,2650526.0,Men's Wearhouse,smmoe,1.0,836.0,SJM13372,BBVXZVNGXJ,
Fairbanks,Gryyl,76119.0,SD,1-486-940-6841,2.0,United States of America,M,WBXEXGDCXOSDCJKCXDPBVKRSVZIZS,31.0,Jvabmvpglhjadswhfiqka,m,O,0.0,3206805.0,,IHHVUIIMSMUW,4.0,467.0,Gry13373,LHTIIANWGWDFHXIDMW,
Minneapolis,COXXHKPOXBKKGHMFUMMPQVNZZOPX,291399.0,Manitoba,1-659-481-4849,3.0,United States of America,M,MUCMJJWADXWNP,6.0,Rvmrocymanfwofjhnqejtcvsfvbphfqftswenlgacxehrluqw,m,O,2.0,3685584.0,Magellan Health Services,LCKJII,0.0,789.0,COX13374,Pkitqoproknehqnirkqbfzevshwo,A
Vancouver,Ssjfhckbawgprqzslecbitnuc,92459.0,ID,1-613-819-8161,9.0,Canada,M,GRYFIOCAXUHZCUTLKTX,72.0,OETIVUFADYFDHXYVMEMMUPWKOWKYVQJOLBBJVDYMFKGKNWDMQGBMFIQEVNFMWPBSIOWPCJUOVCW,M,O,1.0,1658297.0,Cracker Barrel Old Country,qsvfop,4.0,827.0,Ssj13375,Mzrydtjwraruddpy,
Fort Lauderdale,SJVHDNDNXMUTVVPKVTMYRIUXEXDLUU,336158.0,TN,1-366-879-5441,4.0,United States of America,S,Jjncgrvpikcrrizbzaffqqnoyqhaqfesnguyxmelpiwnodnhtqiiynwwjtjcluacxpbxbt,57.0,lgftcqyyrjroucuhmhligqyqepwjybenbwaijojfgaywzvyf,M,O,2.0,1236802.0,Winn-Dixie Stores,Oiclju,2.0,452.0,SJV13376,xvshmsvndiatvfuh,
Regina,cqhtefxspflbbkdamvqqoznbs,494412.0,CA,1-198-804-7194,1.0,United States of America,M,Idmfbkbhfhhbgwexqxkptlgshluwiyahapnnusynflidtkcxcsjasphtvvv,4.0,Ekitccosrlslqgxgxjfoxupmgmhafvuucgmdgtl,f,,1.0,3232894.0,TIAA-CREF,csexvhyiuve,5.0,655.0,cqh13377,Ykryyqjfbjb,
Dover,Wfjexdxtsesqfuknqduvsnxfvna,302602.0,Manitoba,1-740-912-1382,2.0,,M,,38.0,Izxloydufovvblsgxe,F,O,4.0,26822.0,,Iwvava,4.0,521.0,Wfj13378,Ramzqffai,s
Wichita,Fraxp,494222.0,Manitoba,1-446-324-2547,7.0,Canada,M,ASSBAYLBGMBFNKZGJLRKOASHTSIBQQCNJQBQXGPAYR,20.0,Vvqydbwdhsaseecjwtaigwyevzayhkzfvxwfuhuidqeynhvomt,m,U,0.0,1630569.0,BearingPoint,nrwrrufbybtf,0.0,420.0,Fra13379,zeexhnsdqgtugixs,w
Denver,Lsxgjvwtohzosauhniz,329266.0,WV,1-474-113-1268,7.0,United States of America,M,jmrpvglnmzufmlhqulmccdzmkhcctuaxiyynaxjdijovlzuztbnvgahliykdramsgkkmmjkyiewg,22.0,Lujyfgnseylmqdvsdtxtelhauxpcfy,,,1.0,,Weyerhaeuser,AWPLH,3.0,335.0,Lsx13380,Ylrcearfbroedbieoklmdenzcswx,
Louisville,Orqmveinxeejtovxs,354447.0,CT,1-874-351-7940,5.0,United States of America,S,ZCHDIRJECIMGPPSGGH,81.0,Przmhyzzunmtazvslulkejqvqydrohqmneraojbxkjzbcayptwmszlfrcyslpeoeumqpbwdgfphslfo,M,O,5.0,3195999.0,Ferrellgas Partners,Vaosgqsntav,4.0,565.0,Orq13381,zddqcaevwofodjeshdowhtbijl,G
Biloxi,Mgmatxd,167267.0,MI,1-495-665-6827,6.0,United States of America,W,Qbczhettcinpzrymmobkplihfmeedlqal,100.0,Pmaydloycyvjhffpxthfhfwhkmkxwwoycijcsivnydxcjoordscffaxiiaulagwunswdtrpilvbx,,R,4.0,3553455.0,BJ Services,Tgzqiaujwggp,3.0,779.0,Mgm13382,MLITEUBDRFTNMSNMRIEDUUUFKBG,
Corpus Christi,Prvdqabwkuem,220486.0,VA,1-235-170-8142,2.0,United States of America,S,LIZPLRYOKQ,44.0,Bqwkoipakjnikrymzvsfsutzcuteubieksyleuuakvecptrdptekzyfstowphhe,,O,1.0,509494.0,,VADVBBQ,2.0,488.0,Prv13383,Fadmtmkaxqspeezl,B
Richmond,gytnukcebxydngfkk,116629.0,MD,1-369-558-7545,9.0,United States of America,M,npofrkxwealxljjcjyp,30.0,uuityaossjtvbsgydx,f,R,5.0,,Ashland,HJXFSIVPWUMK,4.0,778.0,gyt13384,Yfkivbafneejng,S
Jackson,Jetlmelvspljoinyq,282630.0,MA,1-295-194-7736,2.0,United States of America,M,Himkzwzfoomhcmihuqvwbwjovlrsstbbjvpgztxkarspwdtamu,23.0,ygonyypwsuvvvihiasxrafiubecfcdgmtyhxrwlynfe,,R,5.0,386006.0,Belden,Emwlp,3.0,377.0,Jet13385,rgkyr,
Syracuse,suwckrajbvcpsabjfjkxocwhqw,371263.0,NE,1-645-782-4441,7.0,United States of America,M,Agfbtfqkivonmx,26.0,Xiveiadlfatwzhhnvxaj,,O,4.0,1370651.0,Express Scripts,ETZCA,0.0,813.0,suw13386,bnomtohitqmw,t
Little Rock,wkungmgnppi,175688.0,AR,1-216-849-6129,10.0,United States of America,M,Bghiwkstewcxxbavmuvomyalehyyokonzdpacnuxmfpvdvzkonvlbgmauxk,3.0,exbycwpiaaaqoagrarsnbmllaxarfngqdsjhgmslzoqamobdpxxryoikagxycqjsccsetdivfwfh,,O,2.0,,Land O'Lakes,WLNOSTV,2.0,760.0,wku13387,Xlqvbhwvksggqp,
Concord,Rmrxemsliwgyxsxnceocgnkelip,302608.0,AR,1-473-375-4650,4.0,United States of America,M,siziuczlifbmxysgzaxxiu,31.0,Gxjdxzyofarnerfdyfkapebhiehbxafaocmbowpipix,m,O,2.0,1609839.0,Sealed Air,Yahzkqxoyxq,5.0,592.0,Rmr13388,Uwtyrenhzyjarebi,F
Rochester,ddtjavew,108647.0,MO,1-697-301-1194,3.0,United States of America,W,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,79.0,Msnqzgenlmgkvdvrncoiqderefmpuxsajedsckiirbcgl,,O,1.0,,Delta Air Lines,RZUCKCTDXI,4.0,445.0,ddt13389,cfshkdyakiepfddjhxvy,
Rochester,JRLWCLNSGYIRLOSSHSVZKDL,19981.0,Saskatchewan,1-313-704-1996,2.0,United States of America,D,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,28.0,YEEKSRCOTXCULSUTNURIRJCQQXGNZEQCWOAQDFRXUTJTDLIOTPYNWUAFGAAZ,,O,4.0,1721796.0,Constellation Energy,SBOQGBFOPEB,4.0,379.0,JRL13390,Lufuweccds,B
Fremont,Bfofuykl,205609.0,NM,1-259-052-6744,3.0,United States of America,M,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,85.0,drrrijzkwogelnrlxmrgvtwldvciwjhiskku,M,O,0.0,2574915.0,Amerco,smujptierddj,1.0,532.0,Bfo13391,XSNODSQUGEN,s
Santa Rosa,Oeyydhnvwxtoqeoqgusjqi,462711.0,ME,1-852-185-0965,,Canada,U,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,2.0,Lvspybkolxqwblrwubvmhiazgorwxembgufobhdy,M,R,5.0,2511005.0,M&F Worldwide,fwusl,2.0,817.0,Oey13392,Xhcprxjmlb,A
Salt Lake City,SCANXGHUWEWFTQYLMXFT,203178.0,OR,1-604-441-3147,0.0,United States of America,S,Yzubfpymrvchhhzgbizuwspag,93.0,,M,U,4.0,93460.0,Plains Exploration,Nfrlqn,1.0,332.0,SCA13393,WXSRPJKAPGPZNDIETMSIHWSJSSTO,
Nashua,Xnqyrdcjvxmrxsgqjkn,22115.0,Ontario,,4.0,Canada,S,,82.0,htlqgdzldphyuvjwcetnrwnemamqjflotkhfhne,M,O,0.0,3040224.0,Group 1 Automotive,EXTOQRFXZ,3.0,563.0,Xnq13394,Yeznbzzgsfrohfc,P
San Francisco,Pzoyzubxtkfvuippcgdpf,127226.0,NE,1-090-904-5607,10.0,United States of America,U,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,15.0,eimusxaybdqgfolasghmisfgm,,R,0.0,1436222.0,AbitibiBowater,Yztji,5.0,498.0,Pzo13395,XPCCUARBKZQGSBGVOERP,e
London,Kgljthvkoyfkjdcxg,224927.0,NH,1-148-241-1124,8.0,United States of America,M,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,91.0,VIKALMPAHFNDIYNZKWLTKSKPLZNVLTYEOZUSXWMATMNHQZOKYFZEUBZT,f,O,4.0,2449616.0,New Jersey Resources,JASIPBCSU,4.0,555.0,Kgl13396,yxuezsguxmfctsahnsnezhsdgopvet,G
Fayetteville,klmbyncfioengqeiz,451825.0,WI,1-660-380-8759,,United States of America,M,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,41.0,twdeqwvcgdmxrhiwtjc,,,4.0,3605944.0,Zimmer Holdings,DEBEGNFQ,2.0,654.0,klm13397,Uhpciixkg,O
Lafayette,Jaxpaxfskqojzrwcjklrbfrdgpqttg,307321.0,Prince Edward Island,1-384-402-1415,0.0,United States of America,D,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,33.0,Pyhlwufayscfvdoqxnlzxammm,F,O,5.0,3394119.0,Great Atlantic & Pacific Tea,QVEBOPVQQ,5.0,565.0,Jax13398,ooevko,S
Montgomery,njfxdxbiaywlvstqvgjdfgvaqijiq,423890.0,WA,1-604-532-5809,1.0,United States of America,M,OOAJDQYMG,87.0,Ryzydioywcam,F,O,4.0,1881401.0,Valassis Communications,LAJKXA,4.0,655.0,njf13399,oblwnpxxqxgssnotyabhydxxaf,g
Philadelphia,Zopfbkbssibr,116423.0,Saskatchewan,1-532-039-7354,4.0,United States of America,M,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,3.0,Ilbyglsxelrvbgjqvhi,,R,4.0,245470.0,AMC Entertainment,hxgiakwax,3.0,482.0,Zop13400,Ziaukga,
Boise,GLJAGOOLAEWAFEKTAMQQVKOIHO,13303.0,Saskatchewan,1-646-023-5699,,United States of America,M,yiexiygyzvtmpmxddnwnv,13.0,Skpsozqpxlmluklvessltsgkvqj,f,O,4.0,152152.0,Motorola,ODYWPWJAGUZR,4.0,717.0,GLJ13401,hdtdjmwfroklyxfl,
