AgencyID,Country,NetWorth,AddressLine2,Phone,Employer,Income,NumberCreditCards,MiddleInitial,OwnOrRentFlag,FirstName,LastName,Gender,AddressLine1,PostalCode,City
ZJT14768,United States of America,142077.0,Wkgxbbyvvgjwequbagxtzrqyhpbdptpvcrrmmkctdoushtpssafzifimoheckoobpumz,1-108-632-9293,GMAC,104719.0,5.0,s,,JRGNYAXTHJZDHYRQFRXGACGCBXDWZ,ZJTBLJAVVAGO,,Lyzaeagocsqzhtqxaxlhrxehczakzhrsthjb,CPPNR,Idaho Falls
Kbb14769,United States of America,3299091.0,fkvkuhyfpmdesupglmvtiedlob,1-223-131-7827,Reliant Energy,189937.0,2.0,W,O,KIXMVUIEULYNVXJLOAHFEAP,Kbbjmuvxzgm,f,Vvuvpfxqghkbcwwxsgviqlaspntqfgczovmdgadmt,MBABFAN,Nashville
Piz14770,United States of America,638983.0,GESCYZMEUASVRMIVOWSVIBFCZXTSIXMZXYZGRSX,1-287-880-2107,Domtar,369907.0,1.0,,R,Evfimcllyvh,Pizzgnyuwykf,,bvysadjwhmvqqupzhabclcwuejhvvlcemknreovmlcwarbmzpwlyqivyoegks,,Spokane
Ugu14771,Canada,2547891.0,Umetgrvvaegpfintftpixnedfsiefnfjbpohlvvzwujsgnfkoyqtba,1-632-689-5028,CUNA Mutual Group,144616.0,3.0,,O,GLDHWDAAACFGQMGJXASLQAWIVIR,Ugupuijxphnq,,ZNOHJMGPXRTZAIGVGDPRZLCJVDCP,FKHLZKF,Modesto
FER14772,United States of America,410926.0,Ttiswwijtjidnfnsifdbxeontpoycex,1-587-586-1649,,365598.0,4.0,t,U,Yyzfddnouvumuavwpnsixbdwdnk,FERHAJIXIHGMOCOFEXOIJSI,m,Tgmnfkbgihvghvmggclnslgghvrnhyxmffruuidqslixphdddjipeemuszuteeb,SPUZWZJEXD,Columbus
Qks14773,United States of America,2132241.0,Ugepxt,1-439-526-1837,Toro,,9.0,l,R,IBVVKJPYGZCOAPKVXKHNSUU,Qkscnlunckcjbbamkne,,rhoxwlzvytitfpzjjxvdpzobajqeijmunksbhfokucoemuoivgbvelxqptkr,DDJPCPSLW,Fort Lauderdale
Pte14774,United States of America,672636.0,WPWKPJFHUSVPFEKCGDLLIKWTBIOXOHQQDUOJQLXKBHECKLJFAQYTQISXFKHWE,1-802-267-4648,Belk,332819.0,4.0,,O,lhitzephfax,Ptextzin,,Zmnyoj,Eaojafslko,New Orleans
Men14775,Canada,3183584.0,Udolwiqiajbibcjxpayksnhrbatdvqkvhgopacbnrbltbliilkrqjjwakuewasiwjapfqngdrjk,1-381-106-6173,Spartan Stores,443947.0,2.0,,O,ZDPVJEIAMQAJGMBOXVHTZBH,Menrdedcbqnhylzqrivhzdlz,m,duusrijpwwpluxoptjiujuuaovjlt,JROQTKP,Norfolk
noe14776,Canada,1074577.0,OGNWQKJORWKUNDOEDVWFUIKBAFNG,1-259-645-1451,Telephone & Data Systems,418640.0,6.0,,R,vtjfzbyhsjbxycbpexufydb,noexsdvilzekhfpv,,YRKCCGHKHZDQQAHDLAWYDWMFXYZTBDECQCVARRXUNQTAJUZIYBDGYMBMJDAOYJECYOIJ,Itbpqdgmu,Grand Rapids
Ydo14777,United States of America,1994014.0,wwbtssuamwcyqxdftbuhvavnqqghojargveuxmakkmveongyvxfcgwikavssygvskkabhtjm,1-670-390-6865,CSX,340445.0,10.0,W,O,Qjcwvsozq,Ydotxmorbhqlsiigqtwmtjenlznowv,,lkqiemuwxymhcrnvdlrddivxaftauccfxbokycfequvlxsxpvzpwdbjngjmitbjyxjpxajifezqubl,Egtexugpiim,Moncton
JSC14778,United States of America,2961433.0,Bcmkietnvox,1-541-026-2054,Qualcomm,,3.0,B,R,hakcyvhbhqfdbxoxerde,JSCQJPDUHICGTXIOPNLCTNJEDSAC,f,Zlhcspqhevwezknzzjvenadkdswjurtkuftlnagbakbnjnuxdiczsccuemtsczodj,ESBZXZQTWNS,Costa Mesa
nwa14779,Canada,418274.0,Kqqfgvgqfomtjoejvetkvvlbzpkmwxibcngtzqbfbhntebxovrxakdsplohbllnjwmwughseyvdo,1-620-891-2165,NVR,313809.0,6.0,,R,Trqvkcsrqjoaxbxkumo,nwabnsszdpwbrxyqnalic,,PCSKBRKXUCAOOMWZHIQYKXBGYNBTUXIPJCOASZVAUJECNRMQBXSJWSZJMFOVDJFXUXSVHKWSPZT,kfybzv,Boston
Jfp14780,Canada,1404653.0,Jazcqfsccnquabkpgtzggkczpoynikxkdvcwjtmijqchhgeqkaxkfhzjes,1-880-159-9954,IDT,142809.0,4.0,,O,wyvfadpa,Jfporftmrcnrnaiputhro,F,Uudzq,Ldtldiyapv,Fullerton
Gbv14781,United States of America,,GFMMEOCFGCNMPTUTIEOIJDKXJZNEOAEUETFFEJKTNTSRKDFRXCMMWRS,1-031-582-8272,Starbucks,353455.0,,a,O,Eegsffxladvbcdugmm,Gbvxqg,M,Sughkvdfbzlkk,Htkidwghun,Pembroke Pines
LRI14782,United States of America,3061861.0,Gnzqngzbrrxpbefjwwimcpsyihocvbugjeu,1-826-929-2487,,399605.0,1.0,,O,Ibhdfqjopbiitolhfcjipinoo,LRIBWBXSOAVFDLIQ,,Exttvuxgtbbgugyzjeobisogbaqa,Pdsojsok,Chula Vista
Zkx14783,United States of America,3443904.0,,1-467-571-3122,Adobe Systems,,4.0,,U,gnlvgvoclxhlr,Zkxamyhoytlzulhsj,,ILPLLEDIETRWKBOFRQOYVGQHH,EDIAXD,Irving
kyh14784,Canada,2402545.0,Mdkwelvgpdnzphbxmueadigljzjswhpmprwvhgczdajxoyuugnhkriyoxbnrslubnusjeffjrnptgtw,1-469-332-6329,Parker Hannifin,25088.0,10.0,,O,kxjbzaushrpukltctyngrro,kyhksqfofsuyhbswsvdqchsowql,,dqzsnldivctausuqigiejpvzj,WVLLHI,Charlotte
Zyy14785,United States of America,3282936.0,Ejilqylurpgnqeokgiiusc,1-663-341-0236,Century Aluminum,96829.0,7.0,Q,O,IBWDVUKTJRMVSOHLFKFSTEPOXUJU,Zyymjhaquocngairbjrgsqyxcq,F,Fposuqrdtuajvjjaftnhozchqbqwiapvvhcfh,,Chesapeake
Aey14786,United States of America,795124.0,Ghkuc,1-548-881-9261,Brown-Forman,386422.0,8.0,,O,BAMBMEWMWUPADBFQAMEUFUUK,Aeyjmwelkgmaiwqplwpmko,,RFJJTKTZEFDLLIENLRXCAKSYIAGBMOCJJUUVFT,Budjda,Warwick
VUD14787,United States of America,1795274.0,NXVQHJBYMJSEOGCNZGIBJWETKWGNFIODROZEZNIBIOCUPAADQFFIPHHEGJ,1-206-769-9102,ProLogis,250718.0,1.0,,O,uhhvqtjriatpxiahhgxsks,VUDRFXB,,ISZXFQGHRKGEFVOEGLXMRBQJMLRJIDLZMJAKVNROOWKD,obeogiguhkur,Fort Wayne
tgw14788,United States of America,872044.0,BYCDMSRVOROGBFRIKOAAX,1-955-515-1976,Brunswick,359950.0,9.0,,O,ENFBNBNESAEDOSO,tgwumoukkoyu,,Qodbzvqldrmczgqsrbdyicxaleoqoialathfpcincqkzchnxtdtapox,BLOOTONCBO,Omaha
Nqn14789,Canada,1761409.0,Gtsvtqurzhqhddnwyzluvtplkwhemjzwryhvfzfgxuqxquskssmacvmsscrhedrgavqfiwsdnlvxfta,1-830-389-1030,Burlington Northern Santa Fe,390135.0,2.0,,O,Tsjouswasaexqtkgkamjykecjjsp,Nqnalivpkdbgrg,f,Tesrvqzfuiy,Xshjspz,Hampton
psv14790,United States of America,559581.0,Bcjryntbksvoedjmjhafbhykqxfkptqbvirnjgwhqgvynugybrtsholjcodpuevhmtoogftmxopzd,1-203-170-1658,Old Republic International,321587.0,6.0,,U,tzdbxuvlox,psvaebfqqxvgyzrdyfnytmsxb,M,qlctrssvfvvezechmlib,MEBYLYXG,Dover
QVC14791,United States of America,,xrrvodzjqiicjqjqfbzryhgwbqyupwjvf,1-368-566-6896,Baker Hughes,347712.0,7.0,,O,KIFBSJYGGQLXMNDNSTB,QVCYKTVSQXAJ,F,Xwoxjhywcnuqyuhkvtjtxduquazuhbhwhddvztawsljiuqgoxdgeztffqwvhc,FJMIYJTF,Newport News
TNN14792,United States of America,1675606.0,Csyrchguxmfleqnnrohgqeqstjrxrklvurfyrurdhc,1-725-776-7560,Comerica,267014.0,8.0,O,U,Oraxwbnsqnx,TNNSDVNLDCWQJDBSZBAV,m,SAPTTAPNAVJDWQHQLSGEALJGKLEUPLMGBSGDQGBRIXXWY,Crcjzqc,Sioux Falls
slx14793,United States of America,,Nbhdgurdbhvwtuguczvefogqplmdvxiciclcpfqthwxcejgfgiflpchivp,1-526-566-8041,Northeast Utilities,418359.0,8.0,,R,WNGQEHMARCATNCMGQEOKY,slxreiyqgsuqfbocolte,M,Lxpguxtdjfdsotkzrycytunpqnmmifzsq,Okznkyma,Rancho Cucamonga
qrg14794,Canada,2137079.0,ITATRHTQLAGYPJSOQAFFSPLPLZHTSVTBADGVDDYXJ,1-906-082-3947,Rowan Cos.,171163.0,7.0,i,R,wdwirvyr,qrgqrntassrkeztnxexiecfisk,,Lkcfpisctgvbbicgbrsoqonbggtiyvqwvyqnkrxubfubohffberctkidwiofdgmrzetbjbbrwwsxnwu,,Little Rock
NSS14795,United States of America,1985439.0,rguwixnrfwekzrgzkqbpgwzvufmtplaalaaznphwhdkhuycaevcfiabjsif,1-818-947-2119,Omnicom Group,28767.0,9.0,,O,LBVNAHODQHQWXBHPRZ,NSSOYHCTUZDNPUXOMCDIJX,F,Kylzgnuhykwgkssovaqttluotbebyrrwawd,Epndvgv,Lancaster
gqb14796,United States of America,2448354.0,Cecdmbzzocmdphgvtvoocve,1-688-598-5096,AutoNation,490338.0,0.0,k,R,rcucdppefcay,gqbuhewqobqski,F,hrcsvjxiqhxntldloallenshpjwqjcf,ZUOAKYH,Ann Arbor
WLS14797,United States of America,3895579.0,EXFGLFYNDUIBQHABZQMXNIWZEMQCXLKBWDGFKMMJJSHLZQZHBPYALGQKWJHIYXNOUPYJYIRZNH,1-254-486-3279,Sigma-Aldrich,127706.0,6.0,,U,mqoczbmpocwrjgerqgnjhnspmtbpoe,WLSRUSTKJWIB,,,XKMVSP,Tempe
vbk14798,Canada,790017.0,jcdgdrupkgilsfdrugtj,1-816-773-1898,Iasis Healthcare,113513.0,1.0,v,O,Gkedmwsvsayibdld,vbkkpgfsosnwhyiigypanot,,jjuoyvckbzfpjtanipclpayqpooeiaencdbswmlrmbrfdnfuqmxcrz,Vyyjo,Santa Ana
Izr14799,,3653320.0,Vltaxqspivpmxxqyvbvaedvvoyibahapancqjmy,1-316-428-1641,KAR Holdings,66843.0,6.0,,O,xevnxjdk,Izrqqbhnndgrnxiqzijzaiubnlhnpj,,Talhyjyjoxzqjeclssktsekucjbfitym,Dtpzvhuh,Tulsa
YJM14800,United States of America,1600752.0,NMQNEZMTQRCXAF,1-221-269-6710,Burger King Holdings,433555.0,2.0,,O,ZWLHRPTOMVHTWYCUMTRL,YJMGTCH,,KXGRMFHETVKURIYCNWLFPLIXTCSBATCWIYNLIHEJRVM,HVXFXJOB,Pembroke Pines
Kfo14801,United States of America,3406630.0,Wtutmmfskkhvoglvbbmpyyifbibwqekdewuzpbxazjfaxvnyslyj,1-059-107-1736,Career Education,416398.0,1.0,r,O,yfmlzzyy,Kfowsnmjmlvmh,,PWIBSFVXUMZLEQJYNNBORECSCBVUGNXXNKABCSBQGIICPNLVXUVGQINKYVPLYSCSPIATUJV,Eevcysrwe,Vancouver
Ayk14802,United States of America,3157994.0,Rtfcajnleubnaujnepjlfwsmytogbfsffglsqcvbjifiiaayahcpnpbbgdlbjdngpghjbxgzznst,1-633-467-3204,ITT,368152.0,4.0,,R,Stgodw,Aykzhhfmwubjogxijrtnfmjyz,m,GPWBDYANERJVYGEOKOCEGBMOOLUJGVWVFAWSIIUGNTCVGBUCJTOPXX,Xqbosdw,Quebec
Hqv14803,United States of America,827990.0,QXBSLWJWKXSBSJT,1-713-111-6936,Bank of New York Mellon Corp.,338882.0,,B,O,Ehyrdzkylfyjmpobszoiwecuuvev,Hqvarhbveyzddh,,Ifgndhupuvab,,Phoenix
AUJ14804,United States of America,3794134.0,tjxiftijakr,1-403-157-1580,Berkshire Hathaway,439144.0,3.0,F,O,Aeojinhqgdtxxxwhptvu,AUJLLG,M,EJVUXMEHWWBOCAWXPMFZNFRQAP,Dnwfvlrsf,Miami
wwx14805,United States of America,598390.0,ASPQUE,1-040-068-9793,Bon-Ton Stores,52866.0,3.0,,U,Lncrflhxwdqwxufevgu,wwxereootocfpnfzxniybgjupxl,m,Vvsipkwfwcdtvnzwenxu,oxcodrgbiw,Irving
vjw14806,Canada,3388949.0,Wjeqqunpqxxjfxmjsqidofwpbyjpvvmzgpy,1-371-374-6911,Landstar System,341459.0,7.0,,O,fciqqulxcxf,vjwhaqlkhbuiflixfdlgzmf,M,bcpmwnxkfsntpetevqokfraeyssdikxgrvhvimemtiixfiwsrpwjddojoqmmikqxrajdwffmxl,MWWXBHS,Minneapolis
Eju14807,United States of America,470375.0,HVMMIYZHMOFSGNZ,1-309-989-0101,Molina Healthcare,324200.0,4.0,,O,CVSEUTPT,Ejulzrwjlxwegvrqruxdtfp,,Fyqpxgygiikyoatwrtuaermtgyqvejgblrcb,Ndaszksqhkn,Coral Springs
AZG14808,United States of America,1544427.0,Jvjyynlimtdwsqqdtywdextphhkwblvbwfgehjs,1-723-728-4686,Robert Half International,177864.0,7.0,y,R,HGATSXLS,AZGVQTTDFNNZRRECUIFO,F,Meihloiklrahinaaexbjckcpveaeojifyumd,SLNKJH,Pittsburgh
pyc14809,United States of America,3304686.0,RYVYYAWFIPCSSTZXNDZSGWEYAZYWABRAKWMAIUJLKJP,1-894-806-8826,Graybar Electric,147491.0,6.0,,O,tjsydplwwueyu,pyckoqbcfecchlghm,F,IAGVPMUHXETLSMGQGOILEIPEPFTSQPRQZTQDPQP,Juumtokwk,Springfield
GJN14810,United States of America,2243962.0,ukdglfwqckqthbv,1-945-044-3448,W.R. Grace,484231.0,10.0,W,O,Vxxolrrwhmxgj,GJNFYEWUZBKK,,wwmmknaedmtvsqpnfmniqtyayislcypytccjnkwukypnmxelptqixwjdezhdmootsvysbdy,OYSBT,Berkeley
Hvx14811,United States of America,1658003.0,Ftrdjblvkw,1-161-253-7834,Becton Dickinson,497949.0,0.0,g,,nqsnwhbkdlpkgx,Hvxlngecldpvhidvjlxkdlg,,MMFCCQNGGVFQNCUZDMAOZXUEUKZZGYGWWB,ceiakqnxzl,Idaho Falls
Acw14812,United States of America,1535831.0,Eswzybuhfmsgkqaakkshlpdyrxmcjluuegmgsndgxffnjztriztulzpcsd,1-370-316-2697,Sherwin-Williams,486557.0,7.0,,R,Sjpnjkhzmtjrvbzjkllidzdybrf,Acwpkjdixwocmwyvjgsgsneff,,Hojrimlilyujgstd,adywhhupxc,Dallas
kjx14813,Canada,246535.0,hnfoqntjlklinetsigvlxjwahbivpxzrdgkhyknpzfsfbxxxujbiiwourspwjv,1-875-426-5630,Xerox,,1.0,,O,IEZNJFLHPWOIMPLTLTEFE,kjxbszojzwyrgyzdkkfuieua,f,owfzsfnsltmmwlhggbxgkomghp,Sujoreubmn,Santa Rosa
DFS14814,United States of America,972938.0,ggtwlvwnzjqggmvcexlxnoztdogypzqeeqmscpxnnhsikwcqeuumfowwhctffalyeszvyxx,1-156-017-0135,M&T Bank Corp.,44717.0,2.0,,O,Ivkqctkffdolmahzhkhjvytvxjnba,DFSMCVAJLAGLTGKAAKDP,m,Qfschojfyyehzviqrajsjbdowlboirjrvcfiejfkbiqqnrtvzinsrzeysu,TCRDAUM,St. Petersburg
Tpb14815,United States of America,578485.0,Usmdsaeqxrffdfklxwlcvvlzsvozbgybkqzljslxoijcipj,1-672-864-9591,Weyerhaeuser,461314.0,8.0,,R,VZKLHDILCYKUTZFTB,Tpbcpoamrrtioyusmue,,Rbkijresctrsldkslarmiqabqbxxwniytajkpcouunyqbuclhehewrhtooykjiauodb,Kfajlylrrgqs,Chula Vista
AAI14816,United States of America,996390.0,nwukpfqhcmxkzkxb,1-520-298-5232,OfficeMax,278408.0,6.0,E,O,Ryoxxtsmmtglaysaygoekbvaju,AAIFAGXAZCQA,f,VZPSWNDKDAGAVJCALNZGYAHGYOJGMVACZAEV,Fxqnc,Denver
xqi14817,Canada,2212260.0,Koohibmnfxkmygbfjiyithsscqgkeauemiordhczbbpocobktc,1-743-227-7590,Pacific Life,19288.0,2.0,,O,Elkteiprlvf,xqiucc,,orqmllosfghepvriilaqbnvsjfnmxiubdvadqsbjwqcx,JRPRLEPIQZ,Ottawa
Beq14818,United States of America,2729992.0,Roxwbrkioucelagqttspcseg,1-659-386-1598,Fleetwood Enterprises,275836.0,2.0,,O,Jvlpogbj,Beqzcwkmrt,,Xbpxaqzkwveyityit,Venrlnx,Memphis
lha14819,United States of America,1536650.0,Qclvn,1-796-053-1382,Anadarko Petroleum,429646.0,3.0,,R,mriuitstcdamqrdumhbljeslsz,lhaudfvtavw,F,Vdutooawylxjxorqyovkdhomdsqymjhymgbyckmlgrcdkxtzsvpoqjlvlxaub,Yqczkdxfoe,Dayton
Fak14820,Canada,1774358.0,IZFXHVMWDUKFUNMCFQARWHWTGGHHNRTXYDE,1-249-711-5981,Flowserve,20209.0,8.0,Z,O,namdmnhaa,Fakkrattghvxazwqask,,Umecwvebpmdzeictuudyxprudprtjlilqaiugupfdvu,ftywyf,Livonia
Mpg14821,Canada,3830785.0,uuborcaexgkhsmlceqoibeskdexwumooiwqumpvqzpnz,1-855-323-1232,Western & Southern Financial,251127.0,10.0,o,U,Cgpaszvajsxojlcaocibupw,Mpgsibvs,,WDWRBFRYXHWFSCJLUGUFKGNENHVOWWGRFHWEBBUEYGFBOMMREWIBKIQWZQOXAP,Cqvzglagz,Lexington
TPI14822,United States of America,3455675.0,,1-267-869-9618,Mohawk Industries,,10.0,,R,qhjztmhlzaoywvwnygzvpoofioq,TPIZOGCZGK,,uhgkumgxrjbfqnfgwqgunmallahefpbjeyhfmdprrxqidacphfqfyowgpxqrkpmxkr,Wdttloekow,Henderson
Hgt14823,United States of America,1772888.0,zvwuqmbivzgtgydlk,1-474-637-6197,United Parcel Service,106539.0,9.0,,O,Gztvdjgp,Hgtahrbwmfaoucdgpifziggqeajdk,,Obclaepf,Vxnnw,Lansing
rwp14824,United States of America,583338.0,Ofnowujegtnjxdpsdrntrmstwohtifigaaiiwnmxarsfb,1-096-951-6780,McCormick,125787.0,7.0,,O,Rsqekvapweeniqvrikz,rwpdbvhlixbntamn,,Higwtkjwoqhhensixqhhiufgobgaztgtjkhlmdzjsoomomhtxjapoccysmcwdkgznmugvdwgmiajep,nnyysldwqkq,Provo
zuy14825,United States of America,2875149.0,CKWBJACCMHSWNNFZ,1-842-567-4986,,328609.0,7.0,O,O,Tqhclfmcidxtnwwosrxfqql,zuycd,f,Zonvbmhqygfskdelxictoihltqlfqiwchcebnkpdaqtbefaod,Xlxayokg,Charlotte
VYU14826,United States of America,2299583.0,XZYSEIGTJREHGKCBTIAELIFZEHRKOVRHTHZYNGJVLVODMJJEEEGMYDBZAGXQTSHYKLI,1-127-349-9258,Georgia Gulf,164438.0,7.0,,O,Fjvplltdc,VYUBYYPBCCGHHBECZEYSSD,F,,Pkwlwljskmvt,Vallejo
gus14827,,3697743.0,XHJUAJJHTLYYBHNGLWTKOIOWMPASVAQMHDJDRVMUSLWYSBRWNZSYRRVEKTPRKBDBEUKJZZBKM,1-196-046-0706,Target,282560.0,3.0,,O,Zhwlqazbscgxyrnvhereywt,gusrqchhvxwgvbtvqdsycigrcifacs,f,SIUIPDHMPPVMEGXIPUPNFTMURDCPPEUPUDIIOVGQLKAYYCAYPMJIWC,Vchvqtoutkny,Toledo
zyd14828,United States of America,58363.0,zqrzsbeawpejbzoqxvjabqdy,1-882-184-4674,Nvidia,409217.0,0.0,,O,CUMGMXUZZVUIOFSBH,zyddaaiuwxymudyzufitshlsxm,M,aakdpgiqadvviajquthadovkxjpqsvqvydxbeqiprkmjtcvcmkidgaxplij,msrchud,San Buenaventura
Ibb14829,,181453.0,Nbdhrkgrzfwpiedfqahjpeaovipqwpvtgmbknemdkgottrlcwtmxqspsxqmu,1-428-793-7267,,493203.0,,,O,Rdhjewfpwbnqneaebfqqflwekdf,Ibbziawnqesohsfzwdztwijiv,,CIVZQAQGBCSVRBFMUMQDHORPFPBXAVIWQFGQYRMQITTNPMFCONDQAWEZBFARIXMLW,KWCZVYXSSJVK,El Paso
hpk14830,United States of America,3280538.0,IAXNIFVOOZXVROGMUMJOREOAFQIKUTHFDOLLIBUAZSELSXWSCBKU,1-517-295-6203,McKesson,76530.0,2.0,,O,Tbeotsefxfedcasqkhzumbvmanvewa,hpkoxep,,Viajgmsyhitwithbsoivzbuhcnfebsygefryeqqofydiphcwtaapvqdtstwhmknseremepjwntycujdb,ugeojvw,St. Paul
XSZ14831,United States of America,1558108.0,Jyfndnqvsszlplcbsefpqdmrzjo,1-807-769-1220,Cracker Barrel Old Country,331552.0,2.0,,U,Euasdjsdhuc,XSZUVZBPKI,,Oepkklkcmfqimvkevftlztdrhuaipkmbqkaqikxjxisfiavihdkffyqcuphhbqwxzzovvbf,Ddxciljvtix,Aurora
Npz14832,United States of America,668106.0,Vcynruxcdheuegcubbwulfgwmvqzrikggunuuijilmtg,1-342-267-4888,Albemarle,294754.0,7.0,E,R,inkmagpkbfjvqideba,Npztr,F,TJPMPKNJBC,Fvgjwe,Hollywood
Rel14833,United States of America,2495162.0,FBNEGKBVKNRMPNFQLZ,1-121-107-2661,SunGard Data Systems,201193.0,10.0,,R,Edpqwytlltuxj,Relvpssqjcvgkhkgpweiqyvw,F,Upqfk,agdxevcire,Newport News
Fxo14834,United States of America,2325725.0,Bzjoocrlstybmztlrswvfiibokpwxdff,1-367-247-1029,Owens & Minor,51037.0,9.0,Q,O,vdwlsqabggbhdxkxjugfmcieg,Fxoumjsvkw,,smbmnheczbvzmzskhipztxqpwuircoogcvjwhknlnathtvoefuvcaoxqke,PUDTUAVI,Sterling Heights
zaj14835,United States of America,2929510.0,Vxgkdxfynuwdhgprwloxqjitqrkboylarypkjbsddveleo,1-304-027-5558,Archer Daniels Midland,12029.0,7.0,d,O,SPAQQPZPVWQX,zajpocklqizaoep,f,Jbkhcrjstjdkwkmrndmouqhfgagrherkpisuzunsrmzrcphhzpjmyzgoeewdtdvphdg,TQNON,Louisville
Dhr14836,United States of America,534930.0,Ovgolptntvksnkeiwdjzvcfrrt,1-555-824-3136,Spansion,440843.0,10.0,P,,RGNZTYSNVYSXHPXHXFRFOGCAKHX,Dhraolo,,zxmgxxgexihmeh,WVTEHKTQ,Windsor
Mtg14837,United States of America,1527616.0,cjbpkf,1-342-488-3327,Franklin Resources,304338.0,10.0,,R,IIOQLKDUPFEUQYAK,Mtgjrrnvjwvcluvtbxfaosdor,,,Kikor,Paterson
Aot14838,United States of America,3756164.0,OVTVPLYSVURHLOZRSVQFWPRKDQCRBIYUQGWLMXAZMNQEND,1-371-735-0492,Lam Research,452142.0,0.0,,O,GNLWSQAPJHINM,Aotpcmrbdrxhugkmklzerxuipstdj,,Yzshlktjmv,,North Las Vegas
Ykl14839,United States of America,875709.0,Epiejkxkq,1-842-980-3885,Valmont Industries,287536.0,10.0,,O,gxeomlrliqlsf,Yklnpmbtwssw,,Hrxavglecdxshwrquikfjezaolpxrnennperrygbclvlbtkrqvwyary,SRVGF,San Jose
Yob14840,United States of America,1657187.0,xnufehvssmkapvhtlgers,1-666-084-8101,Sanmina-SCI,1708.0,5.0,,U,Oobkxbio,Yobmxyhnsf,M,LQNTEMRWTMOIHVGAUYVUEHXRALEZCSPROONZKTWLFHVXKKOFQDPTJJQGBRVWWPFLEKEK,Fhldqksqgbne,Edmonton
HTT14841,,1206487.0,Ptexfwbrqynanelmzuhyrusfqxdncjj,1-005-283-1969,PSS World Medical,452248.0,5.0,,O,ttzsmoagwsjkbxcpmlvmcnxljo,HTTYBUTUBJRYFCHNUNUSTMUP,M,hbgjfkxsqacvgrzfbokigt,Yryqmlakzza,Durham
bhr14842,Canada,2934765.0,INMDAHRHWOHNVIRZPGEUOECQUBR,1-884-072-6995,Cimarex Energy,451147.0,8.0,,O,xxucxbxrkzobfbhwshtircl,bhrwuxayuhuixe,m,Ukjvopsgrepbydcmfsvkuosnxnhxidcpoj,Wftrjaohctnm,Sioux Falls
Ipi14843,United States of America,3414077.0,Xbdnjteuwtusptmiagqnvamuhjantsrpcvqnpqccirdp,1-317-401-8137,Mutual Life Insurance,451067.0,,,O,IBAGFRRVFJCHNBLB,Ipilttypaawhineqqcuxpgm,f,QHQOUXTDFIJKCUNCFICKSYZSTAIJNSPJNDIDCYBVKNHVTQH,Dccvnkijhpb,Raleigh
kjw14844,United States of America,400069.0,Cghoxrzqcgttn,1-738-941-9456,Abbott Laboratories,114196.0,8.0,F,O,Vlmdwfycqtzjgeissbybzukjo,kjwvqaxqbxwutdhzhvceojhxkpv,F,RKDZMBVMYDXISYDHGFMVJRSBYNQBLWMKDDVCJEBCIKEVAJMKFMJFHDLWI,nhvatfb,Lewiston
Xwu14845,United States of America,1623346.0,YWPITLZGRUVBCUAIHVYGGBZOPSFAVCPRWKJAECGLXDXMQSUMVZUZJZJQYGJ,1-365-359-7793,Flowserve,19501.0,6.0,,O,UAZXSUDKQBZUMWKLKCFEPEQI,Xwummvmsxoshdxoiufagzirb,,KRNRWOHMWKXTCA,HPLXBGYXPDY,Ottawa
JGV14846,Canada,71732.0,Vhicqbntqdwcocmpxveoyvnchvtbyslvbgxllipckdhbvuxqgstol,1-214-034-4632,Collective Brands,,7.0,,O,EHABSYBIYSJFCBFSDWQGWY,JGVJIKNIL,M,Iqxcfaqupmngsjtmoidszsctytnvjbukshpalglsbuyjeocjonvhjrbyhyzijyzwxcsuzlgietj,JHGTSSIOUTTN,San Buenaventura
Dhz14847,,317880.0,Bfwmqjjzsuyusngincvhhhhraaivckyjrgsewgcnovyzvreeafndmuniatuhskfgformnppltvi,1-473-302-5749,News Corp.,203251.0,10.0,w,R,dwssjqe,Dhzzhmzyvocrbcfoxgdxhpj,,bodvbqebqggpxrbhnooisestnwqynssqo,Agukgcllvts,Sunnyvale
Skm14848,United States of America,2668608.0,Jryidrwkfyzurloasrflppnwxubpfmlksitxoqmq,1-342-900-4554,Ryder System,229214.0,8.0,,O,asjqdsgrvvuyasu,Skmcedwvp,x,Rhcugvxqlarxwmuqiztxzzicpzyutvftpyiavorktirquhdomerppnslrculgic,Dyhddaoaa,Albuquerque
Tff14849,United States of America,3649304.0,DYCSDKRSDTMWAZQMBVXPOEESEWLABUGWJMDQABMFFTE,1-618-854-8212,Precision Castparts,409645.0,3.0,B,U,mjrbwkjxiputknqyccjowy,Tffyhngevhmwdkh,,vkvbdnqbavoklabafpnvwze,FVVNQDUXDH,Charleston
Rmk14850,Canada,214043.0,DSGUSNCJGSPSEVWKIRMOGLELXHBGEKGPBUZBUAVOGARUGNMLHIECSHMUCQPBMMUIZ,1-026-475-8329,Hertz Global Holdings,218187.0,3.0,P,R,liwpyjustwanyckvocl,Rmkexwhxachol,M,ZSTMUQVGBPTEXPSUWDQHATJFLCITRQYGEDRTCIF,Btdglvcxm,San Bernardino
Yyj14851,United States of America,3166280.0,Ftdosqo,1-506-614-5182,Laclede Group,216277.0,2.0,Z,U,Bfrttdmtsmudirmrt,Yyjqjohfxwgslxbuzzrszbbx,,EMCDGFDRPYKZHUDXWNTGQDSKAEVMHXGVYVKSPPSTLUFPVVZZBTVMEJUMR,TLNKV,Newport News
