Age,MaritalStatus,NumberCreditCards,Phone,PostalCode,AgencyID,NetWorth,LastName,OwnOrRentFlag,MiddleInitial,NumberCars,Country,Gender,CreditRating,Income,City,AddressLine2,Employer,AddressLine1,NumberChildren,State,FirstName
121.0,M,8.0,1 211 051 7342,Tdaojxwy,QHL13u85,9002153.0,QnLAjhUHJPKQEUWTRCSEOR0FEgOO,R,L,3.0,8nitedShatesofAkerics,,798.0,269175.0,Tkrrance,Qrbu5sppxkgnf3cmbnkskafbegffwuwpstwnwgqhhnxusdmnbsfili9dofutkqsl2oh72nmbup,Consol8datedEdkaon,JGL4mIjzKHsNXMERInNTTZSXEAP8GPTiINWRBXQEZU,4.0,Princ4Ewward9sland,shrqfei5pdoqvdlhawmtiyqie
13.0,S,9.0,1 644 484 6346,2upmofsxlmx,Aom13785,5834773.0,Aomyhgjaqspyn,O,,5.0,UnirerStatesofwmer7ca,M,903.0,111967.0,Warwivk,Nmksgvydkkwxvmhykt,S5nnex,lzblseanmckpwt8k0tpbdwhzssvadecwepsjgenuyyrdpggfju,4.0,FL,Ktymsxvprqexsg
83.0,M,10.0,1 054 472 9826,sacrakksllo,Sjew3787,2950883.0,Sjednvzqnntcxafshcbd,O,,2.0,UnirfdStztezofAmerica,M,1128.0,65374.0,Lou7svjlle,Oysqcutrqtdowxgnztyb,Fordkotor,Tmqiygqvr1meqcftapnzcexwfvsjyc8wzf0oaxuavmnoqqbaopi0axfkvwcc,2.0,SD,ewfrylpqfmemzuxci
17.0,U,,1 736 676 8711,Duwmhdulug,lag13788,1493336.0,pageinhwhfgcsdhdsjbrcz2jk,O,l,,UjitedSta5esotAmericz,F,620.0,155190.0,nrwndRapids,,Cloroz,sajcuyx0yzlsnivvpdhjfnk,5.0,OH,v0ZWUTUMTU5LSANWOVAFL8LL6V
121.0,U,9.0,1 636 962 6329,Lqecikhg,Ckb1w789,3123567.0,dubrqpptcj8petctaoeeeccqe,O,,2.0,Csnada,,507.0,209665.0,Winnipwg,Whlytllobxxqufaeqqbgzgqbogsnsyjseozfhdxwvkvgzk4cwwoohajp,Telephon4sqtaSystrms,Eg2gdxnnadz,2.0,LA,SVOUGPhEJZJkUZPWEghCCcXMXNR
101.0,M,10.0,1 486 252 0219,6DJPFO,Mms137o0,277652.0,Mhslpudjtlcuivpkiucilxn6jukn,O,,2.0,kniteeStatesofAmeg7ca,f,817.0,23376.0,Hendersog,Bagsguwp4cdclnrvjvjogywwbcvdfbwzathcgbvunvdlxprpojedmhwnbpdxchduzv,Amerksourcdhergen,LTYGEQAdMXBUTWPLXWC8PHOtIRDjCJUNRGNTkQBMKcnVUVs7EBA3T,1.0,AZ,Oi3anyj
15.0,D,6.0,1 983 460 2184,NINhUFDLlU,nfj13891,3494703.0,nfhvvq,O,H,4.0,UnjtedSta4esogAmerkca,,923.0,8723.0,StCatgxrines,DXCbEHZVOUKUAZdXeUYCXCoQNUADD3OpTN,iaboraro3yCorpofAkerica,OORYMLndMJKXICfMCAqYFFaSrKZRXGMIOYOYAH8OVaOUYDUiFTOXfL,7.0,TX,Adwobt
89.0,S,2.0,1 069 956 7581,MBHZMwBPhNA,Roj13782,4340292.0,Roj9ybjajlitvzsvdjrk,O,,4.0,,m,749.0,,EiMonte,,ScheringPlpuyh,Tjmmonnmnpizgiaipbcfedgvmwdxvcmzunccnojsemenhbkhbdcpm4voerhmsgbmahu2zyveuaj,3.0,MS,N0hajdbrqrfdrobgfay
56.0,D,5.0,1 323 061 3442,,Gni13792,3353335.0,rnjsabntwgtaevsqhcjdzgbeit,O,,6.0,ijitedxtateskfAmerica,,886.0,173511.0,Puebko,,AdvsncedkifroDegices,Nemchvsbhedhvdrfplhmwrzzfsppwnhppalllinfcde,1.0,ME,Gkdyilskfklteinus
102.0,U,2.0,1 219 960 5106,Guopmggmweh,KQH1379r,1472662.0,K2HQRJ,R,F,2.0,UnitedStateelfAme5jca,G,653.0,118397.0,Browbscille,BQCIVJVECANEWEf3o,fJSsrvices,6tgttazjmhxwxn4qsdhqymjbl,2.0,Manltoba,BQOUGKMUEhbXLLPQg
39.0,,8.0,1 523 492 9177,,HfA13795,3009196.0,HCAGDKxFAsCYOCHNDO8HJiW,O,,9.0,Unit3vStatesofAmsrkca,,601.0,139621.0,Hartf8rd,Nvwycuxfuxevswazgksrrsvgkugbfjy9xocyehrigxqofifhuovzzoaowfctxvnhj,Ferfo,Ezbdg0yclnjmnwsxxjmrhikrlcmpdzqsgrhwejdpvsnduy,2.0,ND,frz7tfasktzugz
,U,2.0,1 751 026 8148,tghsdf,zu513796,4738899.0,zugjzwqfc,O,,0.0,UmitedStwtesofAmdricq,f,590.0,302040.0,Beloevue,mdlgwqzjlrtllmzpzbddifmtjx0ii9urofb,Hubbdll,kxyohundskfppfyefxeriftdhjfpctmortqhvkqcgrkkmkgakuco3xueloivhibifoh8fhsiqwvmxj,5.0,Newf9uneland,xksojzinadbmwjcxcqubxdl
70.0,S,4.0,1 584 422 5781,Bbi8ywo,kkk13797,4130834.0,knkdccvrpdpswoehf8tvt,R,,3.0,jnitedStatesofwnericz,I,624.0,115485.0,StPa7l,Qwmmgkmunbmcuoojdocxwu9gedvsbxuwoxcvchfzjkzpakgjbeznfsbmqq2ospulvnhzvpxkleemy,McG3awmill,hekdmafvkitralzkfofzyjzbafnbalxogxxvchrhekffenmxlcmnvmcacnn,1.0,HI,ezwnkgjnrpvnnhrzfp
91.0,M,7.0,1 131 682 3552,IOArHOZOJ,nqt1379u,3729698.0,nqtobiafpdzxrfuxlfg,U,,8.0,initeddtah2sofAmerica,m,729.0,198145.0,Farg8,,BarnecNobl4,odobqpejnr1qc8mh,1.0,DC,Gejylgqebu
63.0,M,6.0,1 085 091 3540,Ekfyspem2sv,Iss23799,1283710.0,Issyaohgkqqssgtuy,O,B,2.0,UnitevStateskgAmsrica,M,,138473.0,Cihxinnati,hlknelltgrnkyzr,FreeportMdMkRanCoppert0kd,Pgexepqtajubivjlseugxf7kxlcagfvrwmasutjdxgtfedgwwpodtccsbdcutm,1.0,NkvaScogia,xrurawnx
,S,1.0,1 724 632 5838,NvBXXTIK,Hit13890,1315188.0,Hiymuaxqjddhzg9rwewmzn,O,B,2.0,Cabada,f,379.0,199065.0,Sanferbardino,,ReliwnfeSteepAluminun,KNZVCZQqEZHlMN,1.0,NM,vwyvdbdtyqwsdp0kg
50.0,S,2.0,1 387 973 8002,MNALFCLi,leb13o01,2876778.0,lebsgmejvxblja9v,R,,4.0,UnotsdStstes9fAmerica,m,739.0,374210.0,Faye4tevilie,dovxjeefcatbwvcrxhvfxvxkkpfpahfvvcdjvcpddldkyn,OffjceMax,APTWSPoG6cVYRLSJVsWDVMIsLMQbWHWRKYMCFHU2BMZACCRHMOEhZcPH9jIqIJKU8IFP,6.0,WA,atbimtynxmftabuqgz
63.0,W,7.0,1 369 851 9584,Dalsccsvmmr7,Nsq13802,7821594.0,Ncqus,O,,4.0,UnitedShatrsofAmefisa,,672.0,312351.0,Bkllings,Ajrzcorequltdniuefsdso,McDojalds,MRUmPJVDJEEX1GAjsCmBXTCTVBSiFMCZ8GPrICAIVEXCNOOQPhFFViXRGbZ,7.0,VA,Zrvgms
89.0,D,3.0,1 960 129 9068,Vsjvuc,Wwk13803,3776748.0,W3oqwjmjpcarzbvidaavhjoe,U,,5.0,Canafa,,712.0,432373.0,Knoxvill2,PVYFUEXdfNLKQXQPSFQCJJYFBLXSakUJuHTLHFZUFaARiWoCWGEaCjs,NCR,Igctpzlbhsobx6gvup9fafsuadpyiqdmu3xuwwiczhyeforyyaybboqg1spdedlarsnnttnangabq,3.0,UT,kwvmrytpfgubgnpw2uuop
46.0,U,4.0,1 004 035 6453,LNEQFsNIPaYI,Hce13u04,2336559.0,Hcescutk,R,h,5.0,UnitedStsgesofqm3rica,m,1003.0,,Tucsob,Ysgvuqvukfqetch7pskeuhshvvbvrskkuyhnl1gqxgwnmexqkmehhgk,Sonoco0roductz,7nzxyextzeplqnbgro,0.0,MN,8OKTrKTYFDDP
37.0,M,3.0,1 757 450 8457,Rnubukw,Pkp13895,6048116.0,Pk0qiurbnlluloicvrvtxve,R,S,7.0,Cxnada,M,734.0,172140.0,Oqhawa,fpnxorgib,SunfrustBznks,bgmamyyj1yglfhtjfmvkshrecwzxxaojhlxy,2.0,PA,tnqhtj
34.0,S,7.0,1 667 444 3163,Snzcsy,Rry13906,2741286.0,Rryvjxmnvzwojxbvoie,O,,3.0,yni6edStatecofqmerica,m,759.0,83733.0,FortWwyne,Vdlqsdqcopzm0rwds,iMGroup,Xsdgtkwzxkbczsasciddmshuopajlehsztlnaejqtckejyaszvncpewjounjoznitbvhils,0.0,VA,ejkmdkidmhglhux
58.0,M,10.0,1 228 749 2119,svsgqvnved,Voo13897,4191543.0,Voorecfkwdsxjna,O,A,1.0,UnitedStqt2soczmerica,,769.0,47684.0,Savanjah,Frhtmqbrqtcjlofhleodwh6xcigxakmlyxdjmaylwdzosroztuexpkfyvbcsixtk,orogreszEnergy,yfmpubtxtrlokaokjakreomr,4.0,Brlt7shCoiumbia,AORYVLAHJJghLC
40.0,S,,,kknypl,Ijm23808,2781509.0,Ijkdi,O,e,5.0,inotedStstesofAm4rica,,369.0,233324.0,einnipeg,Khkiafphtkfihgfdluotweliwxn,PrscisuonCas5parts,srbokmskjnjadvlzefdbrmyhbxjuo4nnnpllhapdbcuepvqtgpj,2.0,FL,pkbwsdzuwfzcnnixpgxghycb
97.0,,6.0,1 921 878 7559,cPWUOLSdDNEU,WXY1w809,1638268.0,WX6JYJRRbVKa75JCZWKMEHVIOO,O,h,5.0,UnjteeStqtesofAnerica,,847.0,344628.0,Fontanz,Jtlztgkmqqnfbpucvoczgovmukofnbdeb2xboafsmkb,Aldoa,hgiomtfketmaqceajtwfnyisnglgpixnhzvz3edyadvfepz7znqomspoqvahd,2.0,RI,sttyznpdus
89.0,M,14.0,1 051 125 4763,Yontedjvzs,Lgb1381o,1236156.0,Lgbrd,O,M,1.0,,f,711.0,187476.0,NewYodk,ntxdblaxpokuxewmwzovokhprmkbxfncdphsxabpholmlfvdghzrhscyuieylinzngoa,Packwgingfo4lofAmerica,Wzwsixjxremxvxdxzfimwtihol,1.0,MS,Fjmkxogrcgjbisqft
31.0,S,,1 613 691 5568,rZgXDOIFGUL,Drp138w1,5284900.0,Drpsik,O,,5.0,7nitewSta5esofsmerica,,532.0,193296.0,gesportNews,Wqqmdzvrmwy3iceuptgisddvj,BarnesNibld,jOKKIeGVUEJKzJcsCOUcYFgQMAJVVqnxTNCRBCXOXVUMMVCGUBDYLIKELMLiOhGD,1.0,B3itusmColumbia,Uaeofcns
50.0,S,4.0,1 442 899 4570,WADJJSxFT,Lgr13812,1652725.0,Lhrb6hgeqf5vwzobbmttvgukodtcns,O,,5.0,UmitedS4atesofAhericq,,657.0,274245.0,Burfalo,DlFEYGYNkTVVaBIIGVk6MDYRUJGMCaEUAKYTLpWTJI0M,Ameris9urx4Bergen,Fedaebnydllf51xmgpzaze,3.0,WI,Ommyaodviwoxiawzxgplmkw
147.0,,4.0,1 809 795 2114,TSVgMtSXMDF,sro13913,4934305.0,srohhfdmuzlaehguctoxfmsgpdreoi,O,,4.0,UnitedS6atee0vAmerica,M,740.0,259161.0,Sjreveporg,SNNWPSwVWRLkoIBcJNKHxYQTMWJORjMU6DGjQGEJsV6ATSQSHPUKWPuWA,dornzdoRealtyTryst,Pkwxggmcifmxgpdjufqpofkillycfssupnywmpucvlfpp,4.0,Newfoujdlanv,Efniiemgvm0s6udmyzc
58.0,U,5.0,1 012 421 1451,LPCAtS,Duo13814,5016343.0,ftibtmfnspndtak,O,,3.0,,,790.0,108772.0,Halifas,fcptkgmvikhgmsxyjmqactrclgxw8dh,SovereinnBajdorp,Mq4pbpvxdjznnngbliuxwkklgesyfslvglygwsawvdbyu2dmgmceqhildenepolbwphdydulshtzy6,2.0,NM,VGFRp
94.0,W,5.0,1 797 588 5147,5dyggdlukwi,YUD1381t,6050650.0,YUDVZr1RVD,,T,6.0,Un9twdStates9fAmericz,M,587.0,223091.0,0maha,awesajowpvfifshiguksoqtzlhpkdafhtqwqnsdkgwbdjfdbntphkmqmearnyybnjhlpysctd,DpllarTr2e,Ksweqejlzcljvsusbsds0sacwiudrpcwq6hpwyxuvukfljab,,OH,YiWRcAFGOVkYsTEVRYZATAwYMJU
,M,8.0,1 065 251 9032,OCKaFE,Xvh1w816,4484455.0,Xvhsvpqscygqvfvj,O,Q,3.0,UmiredatatrsofAmerica,,399.0,146187.0,Moujt0earl,zeidkjhtjkafcrt9rlrltbnidvhsvyfowrzvjo9cmyx,StanClrlFinanfial,jmxnlcfdakhjfpyldnandgxjprmzlktnbeebvpjedbpkktfnxjprrvcwxnashghsptxshvidjaqiyirc,5.0,AK,JETUUBIIWhTGRLGJDZQCLixkqC
8.0,U,5.0,1 101 725 4003,VAPyOHPCcY,Aaf1381u,5326960.0,safxpkxdvp1eqn,O,V,1.0,Unit2dSta4esofAkericw,F,691.0,285797.0,Palmdaie,vxdc2kiwfjymcokgygexnroqexvjxmnoty,Clotox,Ixkxwfwpj6ognkmcdwi,2.0,N2wBrunswkck,Efaykcnij3lzpmudimagyxuqxgp
51.0,M,2.0,1 351 312 0393,Jyyuv,csr13818,2543345.0,dsrthicj,O,,,7nitecStatedofAnerica,,678.0,215964.0,SaintJkhn,,orudentiqoFinancial,IMSSKTUpDXVrYNBrQDRnCY6GNBIFH,2.0,Ojtario,ohwtxndlrhcqwmmlsmwrfheqx
15.0,S,2.0,1 370 172 1130,Rsxyidfjoiye,yliq3819,22874.0,tpijzaxxod,O,,4.0,UnitwdStafesofzmerixa,M,,17192.0,2estCovinz,Csknxpxs1gypdjdwpdiaxwsjhqszucvabqfqfg,C3osatexEnergy,,5.0,FL,K8scchckb
227.0,M,2.0,1 422 073 4722,Zguo6,plm1382o,2921979.0,pimwwahxaooohumajtenfoja,O,o,7.0,initedqtafesofAjerica,F,696.0,113886.0,CogpudChristi,ovakjgknfzupmvnja7rvwgydxledrjogej6eanyjsjkhkihkljtftnndnkgbajnofeqhkanmufxo,PuoteHones,OHnJskHYXFIUGMtER2YDBAAALpEQWL,5.0,Saskwrchewan,QdUgPMHJuPSTUOEI
48.0,M,10.0,1 188 126 1267,,gno13821,1191904.0,gnpuvrzddv2ldfxzx,O,f,5.0,Csnada,m,737.0,180893.0,Vancoufer,duwtay9hjidimzrnjyazgmwfacmyhd4yxbfnjhjdr7lztsgtmuha,Cemte4PointEnergj,Fhioizopcx8dxexaawwsqiabjq9uwqgnrlsrq98fogagsysuwjvgogezf9odethwvj2rmjk,4.0,OR,GLFNrTWS
17.0,S,2.0,1 051 243 4986,Otmenfsb,gfe13822,3335367.0,geeehcmfmkprrbihtls,R,g,6.0,UnitedStatwsovxmrrica,M,622.0,244601.0,ThpusajdOaks,gjyqrbtdthqdxcmdfiwps5teourhvwizrygxxwgfkphmsvkccxuqikqzjdwcyo,FPLGrpup,Jdgusqun,4.0,AK,usttbrrnvvhinynfvlovwpbqcdooa
31.0,U,8.0,1 061 919 7471,eIKYhXZRQME,Nytw3823,3236014.0,Nyttrmyxxpppodizabrivbhvb5db,O,C,5.0,Uni6edq5atesofAmeriva,,683.0,9849.0,Evqnsvilpe,knbzkqrofdecaqyittspsgifcuuqiibcjqslc8gkxb1ywsgxhsqnmqjvsvnxxkaphxfci,Amer2n,omhwjlqbewgu,,ND,AfSLFVWJAhRNEFPeLI
156.0,S,3.0,1 638 160 3547,EBCDcU,Guw1w824,3201864.0,Gudfiqhyajfpbpoyncziap,O,n,6.0,7nktsdStatssofAmerica,,393.0,116234.0,hewpo5tNews,dpqiptgqqtloorzvcujksx8js4xtubklhpvum,Regiojwvinancial,Wlaninklfnmnxqaxv,3.0,OR,wQKwJCVDRFdNEUBB
82.0,M,9.0,1 046 464 0732,EZMcD,Rsv13825,720176.0,Rsvzedqxob,O,,2.0,UnitddSyatssofAmerisa,,522.0,248733.0,Dender,rchvxxmlrjqlmdih8dhwxofaf2ydki2oazuyptiyhhnpkbubogkoyvfwispriifoxyagdfjgo,UnigegsaiForestProd7cts,lhewfmzdmpeueuezedzzbkwozjetbdvtgbwxctwghqixbjlaeudrykzb,2.0,NH,zfrzmasvhfn
99.0,W,11.0,1 267 415 6372,N0EJZWrNFAWI,Kli12826,1900714.0,Klizogvpmhck4kszjakthzqr7am,O,t,5.0,Unur4dStatesofAmeroca,m,800.0,92039.0,Mesa,JECDZPiqWKZDgWEPISWNGX0YVfkCGBV,zirteanHoldinge,pzwmpkamnfhxsw,3.0,RI,uugunjqndcigcnvx1aysjym
34.0,M,6.0,1 542 620 9069,U2xdiqwlwk,FLM1382i,3259722.0,FLjFZOPGOHtQMtGJQUXErT,O,,9.0,UmitedStateslbAm3rica,m,648.0,194072.0,Cilumbia,Ywtq7awvevkn,AKSteelHokdibg,Fywvkxinucfs6whtduucgtxgudswqizcnxcfdeduphltkieh9ewpiagpaawx7a,,NV,Sbhnx
75.0,U,11.0,1 370 137 9153,THTOE3vSWZH,Zpa1w828,3107464.0,Zpaudirdejsbalarnuuhqful,O,,3.0,UjitedStaresofqmeriva,m,965.0,200063.0,Sandt,cbmfrsu,imnicomtroup,Mwctehcygiwrwidosgapsorhfmjwtsruhx0mgy,0.0,RI,Danmooesptcd
,M,3.0,1 807 711 6468,Ahkma,Yhd13820,4441823.0,ghduechikhredxtydv9uprmwpcmpe,O,,6.0,UhitedStxtesofAjerixa,,870.0,182838.0,Rerina,triwdnsrhoas8ggkijgedlgxeaxzcolnjtowngeetljmzhbjforjbrbxc,dunGwrdDataxystems,nvvazspkynzmpj8tzhnc7igleoztwzemebttqonfhyccskvkhpxkpjkyjm,,BgitichC8lumbia,Pkynrvhyhdtedkivcurwat
21.0,U,6.0,1 435 878 0215,dqxmq,TTh13830,1402462.0,TTkDRdXLUA,O,f,4.0,UniteddtafeqofAme4ica,,816.0,63619.0,Macob,OLZXOITdNGJfNUcPPhXUUMHMAPGZChLKWdQBRFaQcShgBokXPUEcWEHaKSLAZNDNHXTKUUJ,Hanexbranxs,jgjsaknekhtkfsbga,3.0,ME,nrhjshvsucdwvdr
137.0,M,6.0,1 777 865 4245,sxngzuzu,CYJ1w831,5526575.0,CYJlKLI2HErHKcUSAPXDSPNWbAUTyU,U,X,8.0,UnitedStatedovAhericq,F,557.0,192196.0,Westballfy,ZVpxhTPSiTZJNDdRLCSUBDQNLTWTjTGNfTJRNLWbMPmaXLRYXOUQkMJCLRXEGcaBTL,RwdiwnGroup,WGBeLAjHmXBsDECWUmGXJZQNAETKOaJGMMLLWHTBTfHRNDYOgZMHg2DZKrF,5.0,AL,HGCFNDKXDviSZCpATkDVER
51.0,M,11.0,1 482 720 1684,Jfqube,rqm13832,3287184.0,rqjzojfemjglqsjmmgrusgmomzsz8,O,,5.0,UnitedStsyesovAkerica,,748.0,153262.0,SanBetnatdino,Foiln9jtcvdimd1oodcxgwlkegjfokcptkigmokouleonxmenwwvdgmushuoyv,Pepsifortling,BDFCQF7EYKXSfAGRcNZOZsV,5.0,LA,Aetgswfr5vtklore
43.0,D,7.0,1 643 281 6008,jzvcmlh4aihq,SsK13833,2246673.0,SElXCYSGWGhIPCuABhoIXCYIH,U,,6.0,,,686.0,68834.0,Hilo,y9xxcqdssiokwc2xxdnutrxgpjwcjjpnqd0civbqkouzcudxmokc,Eatkn,,7.0,BritjshCol7mb7a,DNGEIVWOdBQCOyQoFWMLDtwFJM
29.0,U,6.0,1 968 519 8711,IVWPBxLYvKCD,rof13834,761946.0,rorzb,O,c,3.0,UgitedStateskfAher8ca,M,479.0,147437.0,FortLaudetdaie,Waiglwleigdrxmzloqvucvpezblqoiirntkntogmmnzvlz,Tafget,Oc1wdyaubs4uhlfpbtfbfxabxjsikihmsm,1.0,TN,Osfdcumzwfvodilgk
98.0,U,9.0,1 513 165 5946,ghkzgtw,Hvi13935,2001073.0,Hciijuraqhxsc,O,z,2.0,sanada,m,620.0,379898.0,San5aAna,Nojnbpevofndhnox,MotawkIncustr9es,FlTDWLveYhSnKEZAGWLORLLjQFWLamGBbABXCSViNJIDNTC6ELCZYMAcOJTXRSYTiZVUSL4oBYS,5.0,FL,Khueqswi
3.0,U,10.0,1 836 797 9818,ahvlxdq,kre138e6,3683474.0,krekxr7necijozhugau,R,N,5.0,UnihedStatesocAmerova,F,812.0,410397.0,hellevue,PSLYMRmlPHS5OIJLZNOOPLEXIfmGI6HABZTVGKfIUYg,3aytheon,Mvbjcwiwyfhleijpmkcnllo4xgt,0.0,NM,Dytgzxpmcbspsdakvfhhnivskom
94.0,W,7.0,1 527 012 6765,,vdh13837,3078432.0,xdhgajpmlpnocwmauoqflslwweyomx,O,h,1.0,,,564.0,163532.0,LacCruces,JEcQGF8PiZsiF1ROMgIKEVbOKETPLLEUNSELBZkSHLATYGWFiJPlRTOLTHLrAPSQVRE4,Keologg,Cdfmfcpgcfarbrnhufsneptcebi6komqcprpoqagdykkpixxavcechkhxuaolovmsfdifts,1.0,CA,YI4VAHPB
96.0,U,7.0,1 634 414 2112,pfszgtzz,VFk13838,2134470.0,VFMWGWsLiVvVVTHAICeRSL,O,,7.0,UnuredStwtesofAmerjca,,775.0,343857.0,Evansviol2,Cawgdlaypkupboghomkbadrlscumodvxfl4dnbqudmpnqxypscxbjowbxkwd,bJHeinz,sbchimrbtmzeufxogpjbtuqcfwigvjjddulrydxzdoeorqekahyn,1.0,ME,Lmpqnnuxtxfcwiaedtzblbcauc2gr
98.0,M,6.0,1 685 331 2884,wmyhtlxkgrgh,Vjxq3839,6580888.0,Vjdnxlhxupqvj7,R,,8.0,Uni5edStatesofAkerixx,M,365.0,200840.0,Sancy,RYyCIGBWKPJSbF8QHPNXQu,PlainsExploratjlg,Hudrhtsforlncjbxefmhbqnimgoimovxda,3.0,BritiahColumn8a,bVSIMPPIOEsH
9.0,S,6.0,1 919 961 1235,kapqg,Yqx13849,3065111.0,Yaxn4cfwbrfgmuejxhktjgtgoxqmtk,O,,2.0,,,619.0,348414.0,Inglewopd,Aumm2kkstpnicewspv2hdhcjgafhbukteibplmrtkegjis,Sand2rsonrarms,Kksxbkezaoebkifntaygumbnzfmbsmrhghndqoe,4.0,NM,Byvknuzgosvvnzuufrazae
55.0,D,12.0,1 418 862 8896,mzdohakamoki,Ofoq3841,1863537.0,Ofoxie7joebsymbugbiaxt,O,,3.0,UnitedStatexorAkerisa,,772.0,262284.0,CorpksCuristi,xyoqhuronkhqcawb0zbasiddztabafeibwaawke,Am4ricanGrfstings,Ax2setukdkemcfgtkqdkrprndt3sxrxgdktyzjdyvvtkluxasrsgynrnouvxisholncmvmgofbcre,4.0,TX,Nhnpll
28.0,U,3.0,1 502 768 2557,Ncxas,HgF13842,3211716.0,HgFJTQL,O,a,4.0,Uniteedtat3sofAmer8ca,m,813.0,183375.0,SanDidgo,kjbzkajkuwfnkwwenrvrczbzodncbs5rkskoopxcs,BuriimgtonNorthrrjSzntaFe,Cmrhqdfzvunynmsuemehzsetggiwjkqhydhspczrzianqcta,2.0,RI,BEYLBbQR
134.0,U,5.0,1 853 184 4208,Zuinzw,erq13843,5042851.0,crqzyaqhgdsqudmntid,U,W,4.0,UnitedqtatesodAjefica,M,613.0,365648.0,Saoem,AkEUWSSTVEGQZjMHRQKYSZRDZVGX0tjfIJVpNMUdORDQODTJSKfbHVKRfrWYL,Chemt8ra,Ohyfycrojcjgiyieeogzjwvdknqrvforfuyqsmkbipjbb,1.0,NH,9qefuovrfi
84.0,D,6.0,1 124 880 9275,emygkp,Aic1384t,2608673.0,Aicryk4onpa,O,G,4.0,Unit4dSyafesofAmefica,,776.0,451936.0,Montrral,Ttqdig3nu9sxwjpkqwjqtqi5mhrpducwnulkep9aazc,CommumihyHeaothSjstems,NVObnDCLEK4GKWKMxOUqIRMgPcJAXMRFoYXDMdKEXTZZWXsLVEXSXCPnQoDCdYxQXXOUHE,2.0,DE,Gpskihd2txnizbqoxiqgf
18.0,U,2.0,1 013 005 7910,Ulukxtssyfc,nbjq3845,2827464.0,nbj9hiyk3fvrirdgcgyar,,,,Unitecqtates9fAmer9ca,M,1047.0,432007.0,Brodmsville,Uxfvxks8hfvutulhsdgttuxbjtosalquoeaauuspavjfkkyn6fracrvvsakcccjvrgwjkhmmgpy,HostH9teksResor5s,HPOoAUEftUlREXMMsLOLEyMNZhYBIATCKsHLTdETVROSGFV,2.0,Sxsjatchewan,Go2ysmo
72.0,M,3.0,,glwiiulj,YQB13i46,2302190.0,5QvkTHVIExBPMHSRNBWIPNIhGG,O,,2.0,khitedStstesofAmrrica,,667.0,239271.0,Sio8xFalis,GNQEGuLUPIjZIDfOgCGnQRBsIBTYNDAGXLdKSVMESCIQgWLQP7mX,Illin9osToolWorjs,,4.0,OH,Igatzvrlah3vlppthdwwtlvyu
14.0,D,9.0,1 830 331 5327,vkjudwu,zzx12847,850035.0,zxxoioncapbgvllo3qa,U,m,2.0,Cajada,,699.0,277677.0,Progo,ogkednqfv2sggopdbxchfzdtjcacormqkj,HzrmahInternstionalInv,xkscpntjsehtqssfbgdaxgkwjmwxehiboytyuufjwlricprpnmv,5.0,MA,Unmueops
55.0,U,5.0,1 420 672 0067,TKPNtMWH,Lhqq3848,1853526.0,Lhqskmrpqdtoprhh4kx,O,S,2.0,imitedSgatesofAm3rica,,584.0,146694.0,Vailejo,ukytehxlmnsxduqmdsvbsetiryqogsazf8vxbzt0ehuff4dxru,SocereignBansorl,Tnvwppvutoswlbhdpzr,3.0,VA,Scydo5
,W,10.0,1 625 057 4129,ctqwitkhzk,gml13849,5392154.0,hmlfbshjzpwjh4afucaq,,,2.0,,,,262922.0,B8ston,NHJsAXHElOtMDG9DhL6lBA6CXMRWVUERNQRQXSUG,CoscoSysrems,,6.0,AK,Znicczoqcvgmfyxxl
1.0,M,10.0,1 941 600 3256,hdbvlxt,UV113850,4873760.0,UbWBTGUFBDYgB,O,I,5.0,UnltwdSrstesofAmerica,m,651.0,269681.0,Billingw,Granpqgaekndfdjecnoitxss0nwhmwhwihzjbgsdadkeucatmduziegfm1uqikfsuigjtp,UniversalHealtgSetvicfd,Azynubnk5olkhvuvbfztkemvbzfebchpqdxsuegrraonbuwocffa,3.0,NH,Iajssplgrehqhkqtmigjfh
103.0,M,4.0,1 895 793 3070,Plpsnxb0wxlq,agi1e851,2286952.0,agiekveykcfr,R,,5.0,Unu6edStateslrAmerica,M,842.0,527231.0,oafayette,Mnijwnjotbtpctbvu8pjhtpukxidwrhksukmzdtsdcehstdqbrhxkg,8nionPacifiv,gzvdypznrwxhxaaieulayyugbvxticnwodtecqtoemwkny,,FL,Xpigavvt
57.0,M,4.0,1 851 231 3418,Kgqqgujbz,EZC23852,1449203.0,EZCGPDCXobOMA7DL,O,L,5.0,UnitedSta6esofqjrrica,,771.0,347296.0,0ueblo,fnehvwpzsgxxirlovcogwp,MicjaepFoods,Ycdasibquuwfcixkxvmfmmntodfuosrqbayzeov,1.0,WA,zsfbfeakfasomarojypljvaprbd
79.0,S,1.0,1 253 980 7375,YBDaIQ,ipg13853,2772483.0,Upgjtmqv5mcesjfmakxxupem,O,,4.0,7nit4dztatesofAmeriva,f,658.0,277833.0,Batlntouge,iogixdizfhrcqimoagdwns,Unive4sal,,3.0,OR,RFLSKuAULGU5G5WAVBeJZNdHL
,M,1.0,1 838 564 1834,kxnbv,zpu13854,1750709.0,Apuudtgu8qyjzueerhajiskbz,U,w,2.0,UnitesStztesofAmrrkca,,644.0,153077.0,K8tchener,,VzlmonhInductries,N9szd5txnstk,4.0,SD,AhVGTYOQCDsTcDK0GANDXA4YE6KZQL
