nmbrchldrn,ddrssln1,mrtlstts,gndr,ncm,g,lstnm,wnrrntflg,ntwrth,nmbrcrdtcrds,ddrssln2,mddlntl,crdtrtng,pstlcd,ct,nmbrcrs,phn,cntr,gncd,stt,mplr,frstnm
4.0,Zpxamsrvcipjuefrqnmtkkmxhnffhmskloawplsnqywfnkgkojmdmfgmhvmdkvapp,M,F,,21.0,Baqysiiasjud,O,3878977.0,2.0,oobbkormscdrbpwqduhxgrqstxqfhcohrhdwsvokzztkzblahujrdhpkepai,S,546.0,Khdeitib,Flint,1.0,1-043-971-5865,United States of America,Baq13996,WV,CVS Caremark,ITIFNPQVYBLMBUVEOQIRSPO
2.0,YJZTFDHJRRFQILANGPVEIMIMANETXDJTNIWG,U,f,191370.0,75.0,jqswpmkpgpvduft,O,2701362.0,0.0,edxmeinqvznozkqmqpnukuuovtmerftriwdtxokkvsuwjbcxmbgsvxjzzzfytxlr,h,408.0,lzvoq,Lancaster,5.0,1-307-517-2232,United States of America,jqs13997,British Columbia,Limited Brands,Yemapaikt
2.0,ageglrhdxhtzsigsblofyzewfsvfdwixhumwdshzanopexwshvfmdohafsanplpkplwetrnr,M,F,178702.0,24.0,QMBKXQQARJOJWXL,O,1216718.0,5.0,Xomjzqybwcianctqgxtfaswshxdydgy,w,462.0,cjinvttuz,Ottawa,5.0,1-858-657-9676,Canada,QMB13998,Nova Scotia,Nasdaq OMX Group,Inxgdfrcbljwdtbrfaoldkatohb
4.0,Hvdslnohiirkpipfghldavxbmddxtfoqjjiobhmoefhstnuzwjvsfnpiufwyfjk,M,M,165911.0,56.0,Beqahi,O,2616138.0,8.0,Ibytxzajrxlmtnzirzatubpqqnvcajxcogtfcqrocxsaacfdrv,h,623.0,HRPAGHB,San Bernardino,5.0,1-422-164-0484,United States of America,Beq13999,NM,Pioneer Natural Resources,Mzhkdhzpptsglal
3.0,Kdcoksarxklchsmrtjlravmdjg,U,f,35174.0,85.0,UOMNGBRFPBCVTCIX,O,3040939.0,9.0,phkorlwgamlbjkxrkcieq,,630.0,Odepzupkuo,Salem,2.0,1-139-278-6021,United States of America,UOM14000,Prince Edward Island,E.W. Scripps,Sxwpm
1.0,Koxnjmkexzkwjsslaqspycoyhrvziokwwz,M,M,219488.0,64.0,yhljxwsetkkxup,O,3376874.0,1.0,Mzflbhfcnjcesbmciwjgmzfifaeyqilqnvlmpaxatmxusdedzbucejdolfnwgmojraelkidgwsskwdf,,613.0,Givpxkq,Toronto,4.0,1-188-040-8614,Canada,yhl14001,CT,Ametek,Bhsdmozvrjjibrpd
,hbotdvtk,S,M,80709.0,12.0,qulgqnkepfaliwocqp,O,,8.0,Pidixgnfbjp,H,846.0,JTXDLATVSA,Fremont,1.0,1-002-595-6555,United States of America,qul14002,NM,Advance Auto Parts,qpehgsuoluxqbksqmpoimjrshxtro
4.0,zicednsvpmklcisspofvqddacpbxygrhfkxqobvpayhdkjsqjoicweazjkyhopaztdawhdnukfi,M,F,,69.0,INCOMOISEOGFMQHEFPHTXNBX,O,1536376.0,5.0,YHSUKITZHAZOEXADWIZUVJIIPJEXVHZZIBTWUS,,642.0,Aqlxi,Tacoma,3.0,1-550-688-1027,United States of America,INC14003,TX,Sauer-Danfoss,Dzzqprjcgvkmnigae
2.0,ssqffoysxxqmlgssojlbxdfatchekealyrcbdbcvnijidpstukobn,M,M,329731.0,68.0,Xlmclskj,O,1317319.0,2.0,Aouefjofbbkszfmvwjugibgm,V,573.0,kmlaudqos,Santa Clara,5.0,1-081-457-8721,United States of America,Xlm14004,MT,Oracle,Ejpzuaqtfpusmwsmyxmf
0.0,Xycdjhxtublpbrkagokrlmajhuokrhxkgxbglfxezhgcecxjupvevrtuvixkxyoxuygyjohnffqub,U,F,148789.0,49.0,JQOQVTZDREO,,,4.0,Alphskslwuhqykzaejrkgqvonqcsmojlejgtfqxrkvjrcygpne,,556.0,tsknihlbdclc,Elizabeth,2.0,,United States of America,JQO14005,WY,Crane,Qimyzqkmpdjigtiq
4.0,ZQCFPHMXFDNICZV,S,f,10682.0,26.0,IWJCTXDRLKDUGHQVPQUZ,O,,4.0,Plpeygjlisdfanfwnpcdcjizsujsljkxolcvr,N,820.0,Lpimnjqtmxvw,Overland Park,,1-262-642-2503,United States of America,IWJ14006,OR,Maxim Integrated Products,Ftlbmwkqoqgbkpttukdigfkvf
0.0,RPTGDXGIXCECVSCIKTVYG,D,,340570.0,81.0,QIQFKAPJBQVO,O,2883380.0,2.0,Gxeubzpwvsgjrpzrcqcetdrfnvqofrinkjrnhntrchgbtcrw,,546.0,Xshxzv,Warren,0.0,1-911-660-6612,United States of America,QIQ14007,PA,Synovus Financial Corp.,RNMLXBHLTIP
0.0,Swfaxoheqmljjekeehrndwwaeldxtqmleogselurheniykdtgn,W,,138118.0,99.0,BTNDOMEAJNRPGGDBGFAPAQPLEGNJBR,O,1923574.0,6.0,wkfivxplxibiucuvrjswjzuhcgicphlhgqtsvqetecvcpkovnkevwbvy,V,460.0,ilcgjbkkrl,Salinas,1.0,,United States of America,BTN14008,DE,Carpenter Technology,Piyazddetqnaggadtxnaryfqyf
4.0,Zarvxvdeidfnnsyzdndxzjqwwxh,U,m,,64.0,Axhzhtvhq,O,385536.0,1.0,uyari,,333.0,agtvlzy,Mesa,3.0,1-916-329-6146,Canada,Axh14009,DC,Colgate-Palmolive,Ciiyzoysrihicjfo
2.0,SBWSGQNPPFMSQKLSXGOSDJWEOZFFMFIXNSLXVIEYOXJEYQXETZSQMUJTCJHOUHGAVJNMORJA,D,M,381098.0,97.0,Zpnrsjhlwgjtqqvdf,R,515037.0,4.0,utfkabrtjdqcgqtgpckywzoimbgwoejrzrjlsuzbtggeelmjdgrhvavf,,304.0,Ckrkdr,Waterbury,4.0,1-225-363-5497,Canada,Zpn14010,NC,Urban Outfitters,Fqyqyzzuxbopnhjjddmpmxc
2.0,kvvqt,W,,37499.0,,tksbjkyyavfznhcrrgpdwgsgyftjw,O,3445024.0,7.0,aomlxlmptlakknkmfkmnowinmvlvmlacvwaapwtw,L,413.0,Xfmdsp,Lexington,1.0,1-892-137-4452,Canada,tks14011,Saskatchewan,Peabody Energy,cbdgxznuhzrzkds
4.0,fqrrkutzyxntbrni,M,M,77899.0,1.0,Ltnkutxbbpgd,O,3543580.0,5.0,xnlwwkuaqevidjwrhgflsesgrkfvarupbecajhfpgftevydqqv,,593.0,Bfpxca,Greensboro,5.0,1-141-797-1761,United States of America,Ltn14012,Newfoundland,Gilead Sciences,KXPQFGIUB
1.0,Podbankrdksrhhojmfjoyfesdfanolyjrbsrzir,W,,85356.0,60.0,Qtbrhoxinbhm,O,366143.0,7.0,qsftvcsryshxrzwbaxjgvzgjyzlywiz,O,804.0,lgxvjwcujspi,West Covina,3.0,1-679-875-4062,Canada,Qtb14013,Saskatchewan,Service Enterprise Group,Mgbvfclerpvwcejxaj
0.0,zplyeqreg,U,,496998.0,18.0,Tvwda,O,2763821.0,0.0,Gcxqgqqofgig,,648.0,Xdkmzqhpialj,Oceanside,1.0,1-506-981-0928,Canada,Tvw14014,Nova Scotia,CME Group,SGLGMPXT
2.0,,M,,34660.0,52.0,Ktukgygumebnxjuokr,O,,2.0,eajieptivwaqrjoyoukkdmptlwmpimyeqqtbnxlaltvssjbpwsnhyegybduievjmrckypadu,E,451.0,jygkkvhk,Atlanta,3.0,1-544-772-6481,United States of America,Ktu14015,DE,Snap-On,ATYHUJQVLMMRSAM
0.0,cspzzxklbcqvuml,M,m,221754.0,100.0,XCGOVARTIZOAYXFHHJRQDTQZQVL,U,406077.0,2.0,,,786.0,HPKLZNZJI,Denver,2.0,1-469-965-9906,,XCG14016,WV,Walgreen,Nthembwnotixgvcalbedcoonfagywh
2.0,bsfeterzqbykfwticmwtuamakiwstfaqrpamsxsotlfopxonhpouedkfishy,S,,,87.0,AZMBLTZCMSJJWTLPRV,O,1148518.0,9.0,oldhgjyyfxhjvsdmqfmvtgmwufhaiorruxnuqnguxcav,Q,312.0,Opaazvj,Raleigh,1.0,,United States of America,AZM14017,MO,AutoNation,NPKQUAFXWOITVHJOXO
0.0,BKVRCXOGHAXUPDIXUOVBKDBCXOJPEEQEIRBMLHTHNOCXD,D,m,442235.0,28.0,Jvdfvzmehjuie,R,2978022.0,1.0,Qnkubhlaszqeaitfracrorvcwmq,h,516.0,Dwpkscalyu,Corona,4.0,1-906-813-5785,United States of America,Jvd14018,CT,TD Ameritrade,AMXVOEESUGIVDKUPYQRGIFRDLIB
5.0,,S,,267103.0,6.0,dvskuqmwsanghrvsbcbpq,O,3386526.0,6.0,larxnbmyfdcmhyzhjlvzemw,,815.0,Xvuyvqvg,Albuquerque,3.0,1-150-277-8672,Canada,dvs14019,ND,Safeway,dhtrviad
1.0,Wlbdbekgdevlesmcunlgmexunlzcaohaigumrvjtvbtethlnayjuogrtd,U,f,487372.0,100.0,RJRBWJLXOMWSQWXZRPVVJIGIRGTD,,2198459.0,2.0,Jgyniayufpke,r,401.0,kyheuck,Tempe,0.0,1-947-823-2014,Canada,RJR14020,British Columbia,Jo Ann Stores,Uwczyxvip
1.0,agrblebilskksikkczhvxanajrwsqdaboddboputkuieaonxocvxcfystcqz,M,,100344.0,19.0,Fjjoveokfaqrqmteykt,R,724120.0,5.0,Zqzjspgmboqdgxgbuyqhfbmsexvfhhtnbpzoslevjrmrhkjebzqc,,686.0,,Cleveland,,1-520-321-1202,United States of America,Fjj14021,FL,Total System Services,Ayadvnogemplsb
3.0,EJKBKCWOCWYDKAOQHHNBFIXXAZQTCOCADUEBBPVY,M,,476652.0,93.0,Tvdcyhhf,O,2380553.0,8.0,Hxlwtfkiqmlvwnsuuphkvhqukumaejaoxobjrudnivdejnexxdfxwrfgkfcmowmgipbidogzmutqnrbu,,468.0,Jkiqybf,Cincinnati,1.0,1-175-222-8712,Canada,Tvd14022,British Columbia,Granite Construction,Pjhwvppitef
5.0,Jbadfpztaukvjjzydwxtkmbonknjrzmtjemfnbhmivmxcfmilegwjdkfjjxowknnssuugkdi,W,,182768.0,87.0,ZEFUSWFMSYDWZXCFQFOTUM,O,129849.0,9.0,RUBTZFEWCNDJJGHQQJWVSULTWBHRBDWXDUTGEPLLOBMCTNWCVNEGMZQEPIQNCAUUVXBQJRCK,N,668.0,vvbfgseost,St. Johns,0.0,1-445-311-5146,United States of America,ZEF14023,AL,Walgreen,Hauuhw
5.0,Pmcuqgjnwfrzkoag,S,,,,Xkryt,O,1392765.0,6.0,Zyrrlxefkpgyimcrwcdqnclmwurigjyxffdgnddvsmkfh,,519.0,REOIQ,Whitehorse,4.0,1-544-663-5204,United States of America,Xkr14024,CO,Dover,enwndumczyuo
4.0,XJDLRGCBQJDGEZYSDMVMRGZZMCDDGECSJCUMCEKYLUHQVNFPXZOSYWHFAWMXZSSOMZEBDPPPVVEF,D,,290450.0,50.0,WMNATRFDRJQAIHTQIVSCSPJFJ,O,3350670.0,0.0,Bznuhvgokoceazxlqnpexjxoevunlcsntdsuuuerydrvbgrda,,696.0,gcnitfystfi,Abilene,3.0,1-771-267-4658,United States of America,WMN14025,KS,Cablevision Systems,euhdnsrthaohhdsviptgvpb
,Puvuzzytornbdblo,W,,298718.0,78.0,RJJWQW,O,434759.0,6.0,Bxyngwrqyitlrlaajsqjcagbmparpivposxmszjxxhxjhxbmuyk,o,739.0,Ufcvjo,Laredo,0.0,1-337-071-5834,United States of America,RJJ14026,AZ,Mylan,Hwmiwi
2.0,lknpgukgkiwzrrtelfbhqndoaogltxzvsqicmzgxppeazvgcwtn,M,,,30.0,Fekymvuhjpgiavanzrjnbfhsvebwb,R,2719005.0,6.0,DDXJSLBAOOGNURMGYYOAOONOJMZUBKKJGYZSXOHBGDOFITLHEPTGDUOZBVLSKDA,l,417.0,Wjhznhgt,Nashville,1.0,1-353-921-8281,United States of America,Fek14027,KY,General Cable,Agbdcucmvt
3.0,rwqtxbjyekrkeugounusoncibncyesliqkglkda,M,m,68027.0,91.0,Wolmkukyidsjptzulvpshgniaq,O,971708.0,2.0,Hajhzriagifbikqptbszafngyfuppurnpjpbjaqaqombwypejntbnxvtfwms,,808.0,Hlezgm,Hialeah,4.0,1-315-297-7863,Canada,Wol14028,SC,Visteon,Ohnyrkshqpgjdnrbaialjrlfnd
3.0,lrjwqfdqephrwzkekkfdgipiqxsvxgsafyjjgorckigbkuk,S,f,43055.0,61.0,QESRCWPEAKLIFESFEZAWOS,O,2069735.0,10.0,Vvwhfhoribrvboxqironhlzjsmncsglsndebjwxrhggwklfmmrgtzqapuozflcgptabl,N,412.0,Opiovnso,Chandler,5.0,1-693-318-9637,Canada,QES14029,NM,Caterpillar,Osqvaexqkrodxsmtfsplf
,Kdmxatiwedgitjxmejsrslgoda,U,,201507.0,3.0,GUBGVOOFSQDCVF,R,32033.0,8.0,Mfsquwplgtboihzvqildnxdrfokbwigvygjlwqnc,,686.0,zydkcnmmr,Pomona,5.0,1-974-947-9947,United States of America,GUB14030,Prince Edward Island,Supervalu,Numeihpwex
4.0,Hdvwlpseozhgbmjtsveezbzkaqwppjvqtxaprpjjgvtxufajjncpcwwrmggkskjui,S,,126276.0,,Gubijckvs,R,2429720.0,8.0,hdbdughjxsfjmaygehduadijndubhtdtvvxpsnjtwmafako,,725.0,Qjriazlhrx,Sherbrooke,3.0,1-755-800-0848,United States of America,Gub14031,Manitoba,Valmont Industries,Ropthvdfauyjjjyqlhhevcyopre
5.0,Fjlbjrgkspecbsgsrlktvgxkalbweogqdml,S,,114940.0,76.0,Lmjquokvsblpf,O,1278288.0,2.0,RIWUMBCVSWEFBWZNMKFUCHAHPNAZRMVHCUWBPCFTNU,F,417.0,Sstllcmqtq,Las Cruces,0.0,1-041-664-8561,United States of America,Lmj14032,KS,Univision Communications,Sgbfrxgqkhkszfsowdx
5.0,Hmcogwzltjejlpj,U,M,361588.0,79.0,Tobrqlldfg,O,3842046.0,7.0,Yqzhitboovfdyfm,E,324.0,Bwoimzrirob,Overland Park,1.0,1-646-533-4010,Canada,Tob14033,NV,Briggs & Stratton,etzznvp
1.0,cgtdhnughfwiemofiswgzymnsrkyhtnhksmcqlaidgnsdkcvbfdkgjhdw,M,m,133002.0,32.0,hrfbywjiqcr,R,1856763.0,0.0,TTLNBPKTU,t,305.0,aqprna,Victoria,2.0,1-802-083-5248,United States of America,hrf14034,British Columbia,American Greetings,Pkdupeoytvpgdaovdkfnbss
1.0,Wgeztvsesuanbiwmthvfqojuwxcuxrcsnetkalxkaihlbgdnhjvlgodxudt,M,,94849.0,77.0,ICSINFKSJCKBWVROXQP,U,2880304.0,,Ksdepcmyxjhmdnjjublxqqkzcxnkknjlkkqpebjghrsmxamumkranfxovodwutnbuv,Y,567.0,,El Monte,2.0,1-249-508-1613,Canada,ICS14035,Alberta,Omnicom Group,WLLDQJIGGASZXV
4.0,Lazbgmguxxxbncncwiflzdmduuuzlucxfgewffmbzouc,U,f,211821.0,33.0,Jubdnxksaciggsia,O,,10.0,Qegkjbhjhlpwvcoadrlibwtdttpbchjcumduvvtgbvfniuqti,,322.0,OQGMBUIU,Berkeley,4.0,1-236-642-3891,United States of America,Jub14036,WV,,Tvekcouvsolebkljgsylkdifojg
3.0,khzxguyakpxpynhuaibmlmgkvclaiddtmrkswpivjwjldkisgowcdpslxftqaquggsvvofuxtdbzjw,D,f,286514.0,90.0,Parpd,U,526135.0,10.0,hvicumfebcekfcftixgvqdjazlcpihnegerwjvqop,I,487.0,Ptpukvrfbqy,London,1.0,1-676-946-3534,United States of America,Par14037,Alberta,AMR,Dhqrluadrmyzdhnbnejuria
3.0,Nldlfxkfffjwztplqnvuexdhrftdotu,U,,235934.0,55.0,OJOHJVJODCSP,O,1728719.0,6.0,Vwvjzgrryhhcxfyfxmtaedzqhiesmlhotnuwwihh,,723.0,BPCHTIOR,Jacksonville,1.0,1-412-854-8284,United States of America,OJO14038,AR,URS,KGGVWDESCSCPTKFXJI
3.0,HWEWYIPKEJNQQZUVZNS,M,m,136093.0,28.0,NOMLQYLOIUBZUOAJT,O,3017962.0,2.0,Ocmfyzoh,,786.0,Oghqmokzvoe,Huntington,2.0,1-678-785-5196,United States of America,NOM14039,New Brunswick,SunGard Data Systems,VFZLPTNIWSUHMVOMBJKB
0.0,Fvqbgpwsugkykyujbhcgqcyxstf,U,,403307.0,11.0,efrxqpcyc,O,3206832.0,4.0,Jxvbnwrlkkapiruwlnhgktoeajrsaetqsgqaswnzvoszwmooqfujbaxjubxyzrssvilwxhijjxxfnd,,815.0,Ifywg,Torrance,2.0,1-171-087-9699,Canada,efr14040,DC,Mirant,uapcilypbvcfmmt
4.0,Vzqqnirthopaoxinrffcjvejzyuimu,M,m,191112.0,33.0,RHJEP,O,3429955.0,3.0,GAHEXASGJIGRVAMEDRKYJRDRJQSRFSJDGPGBMOXHVDPZVHM,,806.0,Aeroelktqw,Reno,4.0,1-945-359-2880,United States of America,RHJ14041,SC,Regis,kacekkbb
5.0,TKRMNMLPBPMNPWZINXMAGING,D,M,11909.0,64.0,bzdzmircoohxqrwpnnj,R,3946226.0,1.0,GQGSJSRBCTLWGRHPHQKXJCIRMAZYWMSVXSOCZRJCOHDOF,T,357.0,Zzetzymduvso,Wichita,0.0,1-867-030-9435,United States of America,bzd14042,MT,Eagle Rock Energy Partners,CXZTBXDKEMQBIAEBLJFIYUJWQBO
2.0,cmfblybdn,W,,117280.0,100.0,IUFTDCSVBSFTO,O,2423280.0,10.0,Bwxraxxgzfswuaughdlwbxojiqpjpcliryntxrb,m,443.0,Sdalctcaz,Lexington,3.0,1-767-517-5645,,IUF14043,Manitoba,Pacer International,Ileaapmhdtusxtrnntm
3.0,Majstxln,U,f,341616.0,13.0,Jliepmk,O,480727.0,1.0,Rofcgqxhvejyaivuywhkbcrvixldxlmdewwbsmhnlbrwinuuoxctkghhhfglovafxcsoft,W,771.0,JPEAYZV,Omaha,1.0,1-409-984-0277,Canada,Jli14044,TN,Werner Enterprises,Ujovaynbfkjazulhtfwt
5.0,gveifmezjeegansjfxvthdpmsxeqyxhncwygccfruymhdoemjlmhimulvrgknussawrwdh,W,F,298687.0,91.0,Nwalzslesxrznzrninz,O,876048.0,6.0,Gespuotspqmvvyaduvwesnaiabmakar,,478.0,Ebmfkj,Springfield,2.0,1-117-510-8229,United States of America,Nwa14045,TX,Lennar,iucjonpwmxsvbhelrrhxbsnhoqyvbw
0.0,Ijierekpzetiou,U,,386966.0,24.0,Toqgiruokinwctwvsm,O,,4.0,nvehya,w,337.0,DEEGDNNQC,Hayward,1.0,1-952-132-2240,United States of America,Toq14046,ID,Thermo Fisher Scientific,Rotsgmogivtjk
1.0,,U,F,447326.0,100.0,YCJBIOASEFWJCLXVVLOAWEFBEA,O,3917478.0,0.0,Znggbacljfcryxmtkutmiakh,D,,Ixjrnqugo,Jacksonville,0.0,,United States of America,YCJ14047,MI,Domtar,yxvegitoizxopkscdyfzwkmpygpwzb
3.0,useam,D,,460342.0,68.0,ZLXYXDHOSVFOXIYPDMPTWKRRGB,O,75862.0,9.0,lxpdkqahwvswsdjblqpfnxefmkgidufvbfjlhohnnpdaabmjprconmdnchlbkppxrzutphfjftm,Q,482.0,Yleiks,Irving,3.0,1-633-915-9888,Canada,ZLX14048,Quebec,ENSCO International,Nlzzrozwgfg
5.0,BGKCBNOSNLQDACLNQWXWDMGNVFDXMZDPZCHCEXPMQBOGPPTYBNMABHQHRVHKZSBGDIEHURCHATBG,D,,372175.0,72.0,Wavtcdbwtztyjqhuqtgrjeajsote,O,2719402.0,1.0,Lghuskxhaniaxfiommiuixmtunibkqodnckeabvxsuppeqqxjkridovupygrrbtovb,o,575.0,Cardr,Eugene,4.0,1-882-035-4926,United States of America,Wav14049,MT,Harsco,Ggnhgdnrvv
1.0,Gykube,S,f,440698.0,47.0,Sfqdhmzpyqwuiobupkqyuscgq,O,,4.0,,u,526.0,Nzieqxu,Buffalo,1.0,1-237-516-0438,Canada,Sfq14050,MS,Rockwell Collins,DZSGBCKCMVIJOPZATXKSKLDGLFF
4.0,Hpdnvrnclvawawdpmmobkitmoeuicznvfblhwfpkjntteeoanq,S,,161159.0,94.0,NMVVLA,O,2701531.0,6.0,LXMRLURRMQXRIBHNJDOXPJQLHGQILZYRJMUWOXI,,835.0,tnpiqrqi,St. Johns,2.0,1-509-341-1473,United States of America,NMV14051,Saskatchewan,Johnson Controls,KTJEFBAPJSBKVEWZIFMVKMEYNSZ
0.0,joiboqc,S,,310777.0,31.0,xupausveguvbdpecsyostncyxoma,U,1955044.0,3.0,Pgfymkcumvwdlsmeqaewavngdrecbfaszfacllxoealsiuixxgmjcoffnmfpv,,396.0,vrypavgx,Sioux Falls,5.0,,United States of America,xup14052,NV,Phoenix,QTOZJFAOAJXMD
1.0,KSUICMPYIFSZKMJOMZVLRNVMXYHHBYKLNREGHJS,M,,414227.0,42.0,Xlqmqnowvtvhj,O,3393889.0,10.0,DEUHQORTZBWLJSGNIAFIXVHVGUDSROQQNBO,,695.0,QULAI,Vallejo,0.0,1-582-387-0906,United States of America,Xlq14053,NM,Health Management Associates,wkccnxsynvhlvakp
2.0,Wforhlzlotivwnesmdcwgjldrcdnlufgyuutekxdmaftmhktowrdfsdthlhbdmxnvoitljcsw,U,M,2734.0,46.0,yxojzlue,O,342781.0,1.0,kygmpgbtjcwhmvuhjqngtzbchzaknfjmgoblzqktxqpg,,741.0,ryvyc,Irving,5.0,1-878-362-7467,Canada,yxo14054,OK,TravelCenters of America,Ulnywix
3.0,Kugnxhmhzqf,M,f,128814.0,80.0,BGSSSBBTTRJGZSUJ,U,2631258.0,1.0,jxewamrdjmeoeljsqqrjtvqvzegkmnijqlkcdttalgrzhoktsryxfstpiitbrcnvccfo,,,OGNFHZPOLH,Vallejo,3.0,1-707-426-2005,United States of America,BGS14055,LA,Joy Global,Qqcrrdpovmobfaqlucvcki
4.0,TFQUCUPXYLWECDUPPNIPNFODMVPHREJPQTEQWRJNKKMLGYLCLKKKJGCRAVGYERTTXQQWIYVDUAGEDQ,D,F,248735.0,46.0,Ckyaxvcovaohhrkqfeq,R,627723.0,4.0,Nhrrycuynzwrluhfhfonkimsyorykkpuiehgwm,,391.0,DKWNU,Huntsville,2.0,1-165-121-1253,,Cky14056,FL,Paccar,Mbkwbt
5.0,Qihkceplatekrums,S,,217375.0,43.0,VNDBLSWIVSEMMZCIWCZTGBNV,U,1731121.0,4.0,Ysldnukmcbxjralvugpwkvlcjfeq,,,cbjhvbqxf,St. Louis,3.0,,United States of America,VND14057,NH,Celgene,Gewmzcpfrkfvkmvjmmqoqbz
4.0,Gavqelegjnrfjrxdlmjwltwsraqxljudfuuvoocmzhvjbhzndpzifvntqeohxmeufivlkzajpxod,D,M,464982.0,64.0,ophbcikxuflpoyhcacjj,O,2684036.0,8.0,Ireetvjtkixyfjzriuoxxnsoxvjalpcvmnshxhoqmmensfqshdwgwscxoytcdvfqtvilzbwpebnf,,598.0,Ppijnie,Manchester,1.0,,United States of America,oph14058,ID,Pilgrim's Pride,Nlxdbgkwlmlxlaeqauth
2.0,Zbvxqvvlaaamlzocpbmdmvdmsgbwh,S,f,181562.0,91.0,Fwuqnu,O,2175391.0,9.0,Ytmuzvwrrkhmlogqkvlsfotiyrrtqguqspqmgjbmuclsrwoofbdscngvapqgkwglpd,F,435.0,cvvfgndplcxh,Mesa,1.0,1-964-404-5864,United States of America,Fwu14059,VA,Wesco International,VYXJLKKFQZTW
4.0,,M,,311648.0,43.0,WYUIRWOPDFGVSOHMRNILJOO,O,1648694.0,3.0,EDAMJNPJZX,,551.0,ZXEDHWDKTHA,Ann Arbor,4.0,1-767-193-2118,United States of America,WYU14060,MS,Manpower,Qdigelmzsybmnayvheyc
0.0,Hxxgvweccfhiilwedoptjtezenreyhzjpztmmfurachcgsahznkbsrf,W,,47139.0,35.0,yhoqomjfxawtfzbdbmsmbn,O,2982403.0,4.0,Qfiekqrpvslgvtdlogjomuyxsjokkkzlujqtuaffffcifatrtdxgronlgrxxqugnijky,M,634.0,cekvto,Boston,,,United States of America,yho14061,Quebec,Allegheny Energy,Gfahn
5.0,Pyuyjkdztiuickquumctauljwjphprcxogvu,S,,62663.0,61.0,Oydmdylmpccbfofzqmmiuewf,O,1429788.0,0.0,Sgrcquzmbppuajjwkhtjsgyfqhpjoumnqmkjagpzsspdofqwjbp,c,462.0,Muskqahtr,Kansas City,3.0,1-022-122-1229,United States of America,Oyd14062,WY,State Street Corp.,Nlospyivaazfzkpdneiixqitftzbd
5.0,Fvrnkfyaodfmwpjc,U,,144390.0,25.0,Zaxuhglefdovfmfkfupaermtzuusqs,O,2028752.0,10.0,MRQQGDDMPETHDLSICPXQFAJ,,614.0,Xbjpbncyz,Indianapolis,1.0,1-629-959-4382,,Zax14063,Saskatchewan,Ferro,Egidcjgtjrvqgczsmlyzcl
1.0,Rggaoruwnasrrxzxmmo,M,f,276053.0,80.0,Neyirjcpijrvqiuxkwvhzix,O,3681997.0,1.0,Eecjujjcxixpgbhporxzkmtfxsvwfquzqpxdwlwqbfstkkb,,430.0,Rzdkpencycxf,Hilo,0.0,1-886-943-3382,United States of America,Ney14064,WY,Black & Decker,Texfktokegumaeqvtlqqe
0.0,SCTFOENDVVU,U,,377604.0,93.0,DOZIHBQB,U,3007487.0,0.0,Zqwsaaapsdcpisnsfdsmmqcevcgiurjvpydhlsczcrpkpajwvd,D,401.0,Bqpcexbe,Cheyenne,1.0,1-114-360-9928,United States of America,DOZ14065,CA,Helmerich & Payne,pccnoyapwbmxgl
4.0,Qiektbzzy,M,,73115.0,81.0,gllmdoxfvppzqjbzzsmkrxivjrtcci,R,1681544.0,7.0,Putdqetxjzjpcsv,,849.0,Fskeotjm,Hialeah,0.0,1-632-437-7416,United States of America,gll14066,GA,Total System Services,Sftpohrfwfuzpjevhaodndoekjj
1.0,Qknbwoaokjmcqvenqrwawsabhxyxbnp,W,,227020.0,12.0,Ovrlpgmucvsdnmlgmakwe,U,3706841.0,3.0,Hdrjviveuwtyfzpwvtjiyfdevthfucz,Z,760.0,Vwhvsqwkujn,Sherbrooke,0.0,1-793-673-2434,United States of America,Ovr14067,OH,Exelon,NAIDEMPTYF
1.0,Hnrzofafqntmbhciqxnzawyitjipa,S,,361656.0,98.0,svcenckvazokhauar,U,548016.0,7.0,wnnqqmhlzbdibdgl,q,535.0,Ndhzawv,New York,1.0,1-909-248-7891,,svc14068,DC,Advance Auto Parts,QRJIJAMPGCMSVITFUHYDDH
2.0,ermyggmbbjj,M,M,357045.0,25.0,TXPQKDJNFZADICAQSV,O,2571364.0,,lcvfmlkcqvkqmixwfurahtlisc,i,646.0,QBQCQNZ,Laredo,0.0,1-854-865-6100,United States of America,TXP14069,LA,Allergan,cjnguozdymqcww
5.0,Ippogbggqtxryzvddswkefjecceksqedrliadhgkpptmxtq,U,,348618.0,65.0,zfavhymksrjaa,R,232423.0,7.0,Dkddjyttbpkccinju,o,437.0,Nmlcxsres,Irving,0.0,1-328-522-9488,United States of America,zfa14070,TN,Dana Holding,qwxyvdswhpfleawgxfdtu
4.0,UGATKYPUEFPIWDLBFANBBDSWPKMYISRIUEJEMJG,U,,449649.0,0.0,lyzoghkgzdtsclo,O,1300177.0,6.0,FXWPIMZFIJOQNKQCXXEBKXH,,829.0,Bnmpsurkbe,Oklahoma City,2.0,1-557-201-6341,United States of America,lyz14071,SC,SPX,WZXQQOVDCVTPFTOUNSLMMKW
1.0,Tzirakxvdsadqsaxxjcrmmotqqh,M,M,68924.0,,sybagcckbybynmslczuhlqmjyt,O,1345813.0,,,A,842.0,ppabxbcadogg,Vancouver,5.0,1-625-773-7076,United States of America,syb14072,NJ,Gilead Sciences,TNLWPWUNOJCNFUQBMGEOKQLXIEP
