AgencyID,NumberCreditCards,NumberChildren,OwnOrRentFlag,NetWorth,LastName,FirstName,Age,Phone,NumberCars,PostalCode,CreditRating,State,City,Gender,MiddleInitial,AddressLine1,AddressLine2
GAGy819,2.0,,U,444304.0,GAGHQIDLaQYUpJ,Uafsbobbjmi0xvvytqztu,38.0,1 184 565 8795,2.0,Rmixgvh,167.0,AR,JefseyCitu,,,Kmaypafhwmyiovynhcawtxkrbwoxgrpaqblklftxnmllsmulukmpansbvztanbyqfouchzmkqfckzms,Gzqolbiuwlauoynuqskjfiamrvgxveziogxwdxcwavbsjcpqmtoakgzhbjs
Jrv6810,6.0,6.0,U,3617169.0,J4vemgpetqpgdcscwwsipbbogcispc,FTGHU3NE,,1 196 153 3083,2.0,wjtibudocq,280.0,MI,Poano,,B,Njaurguncrexdbyuuddkfjtsatqajod,jagjgccnxpbgfuchezgurgtimweyswnkhtjccfkkfslkmtaimsuqgpvnwioncubckjggoy
Soh68e1,2.0,3.0,O,2044924.0,cohplkwrq8z,aTHXINVGNf,51.0,1 615 289 8433,5.0,Vpmym,398.0,OR,Ontqrio,M,,hvuwfnwcpkqifmsjazukbkws,XGIYCMRDSIBJSEQPTRALIPJKQXNOSWFLLQHAKNMOSLYEWTSYOXYWFYIBNGXBJDGOFHRMCUJTERGGKOCI
dtb6822,6.0,2.0,O,4674598.0,xtbnh,LDWIYOBvZ,54.0,1 186 732 6722,4.0,Cywvadidaw,401.0,PrinceEdwarduclanf,Modrsto,m,,fcmmcmpzzkrhigrjvobwzvnjn,Mwqoyjdevniwbkcewmkgfgjzpxkxpawwiizwgeslednbxhihybibsnuwhpktgdpxkzjwvvaofqmi
wdq68q3,0.0,1.0,,1523048.0,wsqba,Akrcux,85.0,1 252 954 5896,5.0,Qbqhklbxz,,WA,Houxton,,,PLICNDBFOEM,XLHKQCPJDASMJWJMISNCCFAIFUOBVGZEMGSGAIGY
Oxk6824,8.0,7.0,O,2938596.0,Oajsgoyhqehmcxjqggerltbm,jduoqstrcquv,159.0,1 188 603 9617,1.0,GTKkJEGI,523.0,OR,Orlanwo,,,lujlzpmkxbczkixdjrjwuyxwogjpxwevdmeqbrfps,SESUKHILCOEBTTFDYMGHJWTCBVLWM
iga6925,4.0,3.0,R,4482292.0,igabdbppgpfjmbjpgpqpb,MPAUCiaMAQ,8.0,1 646 539 2441,2.0,Edbwvqnupi,582.0,ID,zanBuejavenrura,,,Hrffhuwrottzmlgbveomeolisudvoybdhfnyxkozyeeacrrmffpxpnhmgauavn,Rdfwujlqcxkzfjbfvniirqipwzbssajcxzypqibg
nox682t,1.0,2.0,O,3325196.0,noxdnpegcrpqdboqmlhact,Wupfbkpucbcz9djtjnjk,110.0,1 902 196 4812,4.0,QTWCKc,,MS,StPe4efsburg,F,C,BXDEZTEBYPXIYDIMXXHPPQUMLJAKGKWPJCLPUIREVDFTNCSVMHZHYKRGRWEDQYMASKLU,Bbgmjgnzpamkyc
ysc6827,6.0,6.0,O,2552217.0,jsctrf,r4b8plxggsutic7plqppj,99.0,1 073 720 7500,,wddxp,418.0,IA,Independehc4,,e,Kxfeophalgprdrdcralwecoliuqdsbrlvuwuul,FIQDXGLWBRCIVUEXQPJOUTEWYREIVFEIJCAMBOCZHAIEVDSVKOJWFIBYT
Rlyy828,1.0,8.0,R,4395291.0,Rlhftfaootenvdsado,Hthubkpyrsafjuymucsft,73.0,1 444 491 9611,1.0,yinzbnk,555.0,NV,9hiladelpnia,m,,jkqihzplpieutlaajknsrhyqjqrweviqwpkztdmtaybgvz,
cda6829,2.0,4.0,O,580636.0,cd1xmxscdlprn,kirzeusdppzpywvcnslsa0yrrmtdj,70.0,1 341 680 9720,4.0,lcyanqi,597.0,WY,Anfhorage,,T,UTJSMHNYJEJBFNEUNWV,Nbmnwsqnnt
Ysfy830,3.0,5.0,U,2767216.0,Ysfaqhzcfibggfhd,Qjtisvscodefjqo,12.0,1 650 625 1032,3.0,CDHUItHGL,363.0,KY,oansing,x,u,GGBXCAXIMLNZUAWZUUKRFXELVGDDHMXWAINFBLGKKENZNDKWCRCQDZKQNKO,Wsjkilhgtgnngwtyqirizapwwwkzhtwwrovpbxwnfdyhjemdcsicclpqcwkiwgen
F2u6831,2.0,3.0,R,2042115.0,Feumgawyhoqnrdoahsy,Unhuzcomqylcktarssqupw,93.0,1 889 621 5647,3.0,Ikvxmoyug2,683.0,NC,Tempd,,Z,,YCCKSKGHQISQANIBBYAGIBMVSRRXQGNUWLZNJXAIAVDKKNGDXN
IQUy832,2.0,1.0,O,2640467.0,j2UQDJEIXXWO,Oxwmn,28.0,1 514 680 9847,1.0,Givpnivfh4,370.0,HI,Spokan2,,,AEDLMRWBPTGVRFNDSXOBTRAIBPRLGCOKCMAGVONHFWSAUBPHTVDHURTXKB,kiiwsvxhcffxwitxrsczqojzvpar
MVD6843,6.0,3.0,O,4199503.0,MVvUQN,AVMDdMElYSfXEBhOHKdBNGTZBQY,117.0,1 161 789 0238,4.0,Csgrh,652.0,AL,Weztdalley,m,m,jlexnfjkfzw,RIOWJVYJBNSYNYHLHA
Mmq6i34,3.0,3.0,O,2590936.0,Mmqagsxtny,cangeyt,70.0,1 313 528 6070,2.0,difducwqhn,367.0,NH,Riversidd,m,,,jtxxmrgwfbrcthkiclkmthn
Xhl6835,0.0,,O,1934937.0,Xnlcihcjez,Icywfskvjsrjggvnxmpfa,94.0,1 910 244 7336,1.0,Y8lkkdc,486.0,NE,Mesqiite,m,,Wmhiwalhpcozfzpudkutosd,Phmhplkyxdidegzwteuojxsqeasqpdauabksvpitoyehdagp
aii68e6,2.0,3.0,O,,aiikkrnoh,M9WPYwRQRJYQ,3.0,1 988 875 9114,2.0,Ilmnnpyc,445.0,KY,Fortxollihs,M,,TGDMSSYSAALACQEFNWOCGGDAOMAYSEVWJMARU,cfxlcfkrpskldvogcfehkufeyfmiwbrvxsle
VZb6837,8.0,1.0,U,1213826.0,VZHDFNMUDAMTNOi5xoTM,Znnoigpjfoph9ufcbjkitvvpmsxatd,61.0,1 738 666 2567,3.0,dbtbbigki1,441.0,NH,Denve4,,e,tpvmphgaebvhtfngvdpfcajckuigvvybfvuamwnnwkbvvodssattwqmcktgrwtpgdlh,DXOAAIVGCNYLQPGRRTRTH
jia6838,4.0,4.0,R,291785.0,uiwhzvsrk,cttmwafbdkknpuijvptfizkar,133.0,1 720 957 1453,4.0,Brejqlmckom,334.0,MS,Aust7n,M,M,Ozhbfgfcfp,LUOGNCUNGUHXVPRISUAGCGTKVAVKJIFUQGKFUHPGEJFFUBWRCYBYHRTUJHIKNIKRAOTYFVHEAL
Gwc683i,5.0,3.0,O,4679771.0,Gwcphygsoaw3qduvfzqspsmjyezft,Hscosspbdlfjsghpkno,75.0,1 265 241 5352,2.0,Ls1vq5yexstt,496.0,GA,Columbuw,,r,,gbkgtrqyrlnvhchslbrrovltirldpxzqobueiabjhrdkfdrbbnthmjitfqevqavyeexehbnwh
Dqs68e0,4.0,2.0,U,1919331.0,v1sb6pkrjbebrqhqhhiamf,B9hueotivedpweprhdavowdjbpdg,19.0,1 017 255 4007,0.0,Qohtqrla,461.0,WI,SahtaFe,m,X,,Muhyprnpkmjlskna
Dfr6841,0.0,6.0,U,1734522.0,Dr3tl2rmadzwgqmgevpgts,sRDZSGCKA3fYQHPsPLNBQ,47.0,1 572 058 5243,1.0,scivx,554.0,MA,Hujtsvillw,,,HMXFSGCZ,nzpihqnwamunaixuosvifpfictpmjtnnvuihfawdolvqnztyfwjdqc
Wmb6843,4.0,3.0,U,,2mbyq,Wtfviviljgenqjd,21.0,1 584 224 0824,,XXYXsW,524.0,NC,srlington,f,A,nxmifmlsjguvynypcidpuhpntpvspssoejnqitbugpvmqaonxzc,ISZPCOFKPXDZCHZPCGYMRIQH
Pwk6842,1.0,5.0,R,2216426.0,Pwkwde8lqcdsrcghxhvqaenhcj,GQWXXZOhR,97.0,1 314 865 2937,2.0,,542.0,NJ,Gl2ndale,M,,Rdhugeo,Iofxvvvfhypsrtwphrrjmiyomcivyeqkqafqkbnxzvvtuxbdsfbxmduhnsctecdfzoyvnqf
Gil6844,3.0,6.0,O,2359521.0,Gkllgdlbrro,Cbkwhpuwdxtibpjf,147.0,1 555 395 5537,1.0,,479.0,MD,Aigusta,,T,Lfmahmksevzblxra,Yjchxhimmbip
swn6845,3.0,6.0,,3419936.0,Zwndhmkgmhzpanzav9ndmps,GHkFVE,73.0,1 267 033 9920,5.0,Ckawdyenoy,403.0,KS,Pomonw,,,LSOVWBOZGCOALJTVDVZQHXQHOWDSCNOKMGXSRMPVJILKWMWFZCFSKCTMRMVNKMYEOIEPLIIWMPPCAU,Yybnwekwxryga
QCE6u46,6.0,3.0,O,2088318.0,Qs2I8YAVXYAMVXRjOHAVD,hhalnhdkaavpxyt9olx9uijvo,,1 231 568 4467,3.0,IuP3UXDENWGL,322.0,LA,Durbam,,G,QACQUJPLDBCRHLSAIHFAZIVOJHKEKVZAPLOZFFGHLDJTONKPCKMJIWHHBGI,UQCBICKVKHGTEIDIVFCPLKHRWSEDOBAJMQUYYEKRHHPGLHEZKRXRPJASLGBYRXIOBCNKAJLH
lss6847,4.0,3.0,O,1529642.0,lqspe,imptq,19.0,1 096 765 6302,2.0,enngv0tgwbd,472.0,PrinseEdaardIdland,LasCr7ces,,,Cquzpuuecetpokeckjflqhfurgtbsurcdwciwuna,INNFEKCTXMHOJILORJKQETAWP
xwd6848,5.0,3.0,U,219471.0,Z2egfkvewjyptey,5tcqc4phpochhwzpwdjmtheorxcp,149.0,1 140 953 6860,1.0,Yjeabhz,340.0,LA,Detroot,F,n,dmuaimflckuxlhevcyhrwwkxkcaaypisvwizbdbquyb,kmbsiakvhptdupwhujeggdmffsmigzbzkhmfvwxazxbggknli
tnou849,3.0,5.0,O,422747.0,tnotmijtk,GUJNUMGSTDAVJrSK2TCK2Uo,74.0,1 832 934 0260,2.0,hcnxion,572.0,MN,Dober,,,Tcmfsedjcimbxprqgggh,WJUTEQSHQDTDSMFXOOVOCGYBDSRXZMTUPUWYKXLFPZLNYECSSTBPCLRFZKVPJUBLAXL
khu6859,4.0,,R,1154624.0,khuadhgwaenwsplxyvalxpdudlm,Tugrhbgknrli,86.0,1 638 539 9671,1.0,Xdrxvmllha,501.0,SD,Kitdhener,,j,Agtxdmdntjhahahpcafmzalafsseeutgokrhxpfspodixtqdkysimb,Fudxqucetexjphocwi
Yzwt851,1.0,2.0,O,1882694.0,hz1eawkvptbehtxgosmkniotkuqxi,Cfervmwa5zjgaqkhdeqmns,129.0,1 329 364 3177,2.0,ZNkNVJYKZ,326.0,WI,Waco,f,x,AMVOKTMWPEPACXHMEDCBOMSHHBOTYBQUCYWTJZCQHFCPTZLGDQYGRURLRFGYZDJSWKWBEULBVPSUCURI,Azphlpgmsuzlicixnpgntmxqdoontlpkqquofvynwhvjqir
Fmx6853,3.0,5.0,R,1455334.0,Fmxs6qd,EiIXTuIQuKIWWRGGMDEHOHMe,,1 591 503 8463,3.0,Osuwop,317.0,AR,Sudnury,f,,JJYHSKYAOMBSNDWNYHAHELNPQJQKYVAXVVBCKAHEJCRDJQLO,hflatbjfcnrxzimufbqkb
msd6853,5.0,3.0,U,3641133.0,madlexb,KQRY4KI8JD8FFVSQGQU,,1 083 006 4942,4.0,Wvhhod,469.0,TN,Garlanv,,Q,Sdznnzmkcggucmziglwlekrafrgprm,cunthvtwkwhdaipziqfkiaqwjbptkeisjvbnm
eaj6854,2.0,7.0,U,3796553.0,eak6sjwjhytqxrdylrecgd,VHWXoKNUM,122.0,1 295 619 1013,3.0,gqtclib,434.0,NY,Lamcaster,F,,Zijlwguxxm,
LNP6u55,4.0,4.0,O,1327632.0,kNPAPF,OLJNxF,62.0,1 109 867 6544,1.0,MWIZCRFk,277.0,MN,SaltkakeCify,,,apxxxjogcwdebndtdljijvmtiwkyxemexjuxtsryclejctckvd,Uimtdtzyhooxuquiojdcsbiibxrzcsjlmcandozmlomlcvcvtavgpkkfnpwvf
x3u6856,4.0,3.0,R,5992665.0,x3uihnhwenfn,RTdNPILFGLBKZFUotUXb,,1 352 217 2805,2.0,Asrtnj,642.0,WY,Greensbkr8,,N,Acctrglqmtcmfcaqybzejqetxtcxzs,Tojjdkmrjullt
Ujo68t7,5.0,0.0,U,,Ujoulgizbeerjfpzmitduinazp,teh5twvcoxjiszrggzk,,1 503 397 8841,1.0,ihxybeya,,KY,Tucsoh,f,,Dsasumuashf,usesdlturcstwfbjqkyjtreoezthumjqguskorogpsvcmcuptwsmgcndhjciep
rvc6958,4.0,,R,2701016.0,rvccrv5echsmlirunhbg,TJISZCimBUEgVOAC,155.0,1 200 077 5789,2.0,Ocysx,347.0,HI,Madisog,,k,jcoudlfzjrirwqsbhmpxcwruoxaxzoipqordayyifersaxiovjtifo,AVIDGCEYHYPHCBTAUFXFJAMPVJEUJXUTWICQEPSKGEKFSPLPAIOL
2od6859,1.0,0.0,O,,wodjd,afucwl,,1 797 098 3303,2.0,gsdzpjzn,537.0,AK,SaitLak4City,f,,Tjsvyfcasgxnxfhpomrcdtcerkgwmxabxuuhqtezmbzbwilylatnaphedmhwwru,hsjhllhfgsxoxsljbxkpigeotgxugmvn
PbS6860,3.0,7.0,O,2078034.0,PNSXIJXDOWsEwIUKnMAOWOY8Vb,L9FVAPUBKdBXYG,18.0,1 894 949 0510,3.0,lktacznc,309.0,MO,Madis8n,,,,Wpvxwbidmmghngsqvadhrubreitiluxaumjpoxpcmokhmefbtgdvwyreoe
3NA6861,2.0,3.0,O,5591537.0,RgALOthQuWYtTNVJUWAFUTIWN,T7XhPWDXUISD,116.0,1 456 396 6843,2.0,zqsspaie,,CO,Mob7le,M,y,LMUCPLTGDLWY,Scfgpvktleyfprhrhao
LeQ6862,3.0,8.0,O,1603281.0,oWQDMYaQOVURPyQ4OKDK,Fordon,,1 946 217 2465,3.0,gpulvqaghb,461.0,g4wfoundland,Greatdxlls,,R,gadmqazohfkaiwvljftuwxgyeriaiajoch,Iurnlicuhbbt
Ylk6863,3.0,5.0,O,3570826.0,Ylmakbqmuhqa,xzaysowegegplvmmspwgjtjnse,27.0,1 057 980 5406,0.0,Oafpnudbuu,234.0,B5otishColumbja,Ijdiznapolis,,q,nxqdfaobmwpxgnqnrmzrkuadnlexznnzhrei,zjvrlln
Ajx5864,4.0,4.0,O,2288329.0,qjssbbiknghocukwblxmbajlu,Svnjgjxdqkyucxp,34.0,,3.0,Gpbilpkws,478.0,WI,Cha3lotte,,,ziadbrgweaavcvwoianumhxaqbbzlaafaurouuboe,Kdtrtpxhjosmlhzdpngsjlhptfbiohrnxkmutuhmocffejqgpowfkttwxtqwdtth
gem5865,6.0,3.0,U,3242502.0,gencsezwmumnjmdqrueb,ecYKYYTUENVzZWHI,25.0,1 589 564 0231,3.0,NCyBC,,WY,McAplen,m,B,Pvlqphptyfhtwvckjugujzzctnxpniaffsmrxuqkcuppulwuefosnnzkwdmoruasxncibwtjbqfkglg,XGTUPRZPMLXCRZAWUVICZEMOBVIYVVPHNFCJWVFKWIJKWUVFUWWSPNMZLNJUOYQDDKXRDMDR
mfw6u66,7.0,3.0,O,166511.0,mfwtae0awasffqwjcugnjdzm,Weyueopwwxozswljxlymgypqdgu,126.0,1 195 130 0495,0.0,Nmshkt,332.0,ND,Mil1aukee,M,,EJSJXHTSJKERFOTTNHCBJCSBPOB,Hmoqgcdwiyawtxptihogphmiwtfrwlaqjffiezwtspgaqeyaawuxofzuebltukhdbcg
avf6867,2.0,6.0,O,834773.0,acdompdvfhltt7fmv,H7ghvneamfqsgqjkpxeg,66.0,1 854 171 6430,1.0,Wjucmdqjcll,296.0,jewBrumswick,Houeton,f,,JBKKMPEHYCZEWWEPCEXHJP,Jkgfgyztualjfkmhearerohmh
OoS6868,7.0,3.0,O,5316044.0,OiSTMhAIIIZ,MWWRjNGNfKQPPuGNPQFMcA,41.0,1 254 945 4089,2.0,ylidc,457.0,MT,Winds0r,f,,dponejgmxtcaytijrykbaketupykepubjazponllzmkhrclpwd,uetcfjhezvlykbkyawlfmgkgthhrbjzjczwieruwenhntrkujqaycvxvvs
Rkn6u69,0.0,4.0,O,257543.0,Rknwmji,GAIWWRCJTIZsGYqEfFjLIMTvE,86.0,1 201 233 7307,4.0,FRnZWVNP,404.0,OR,Halifas,f,,bkghmdsczdjvsnocmfdmgukumylxujiaqaizfwxflexxjqqebnayzandr,bqbfaujweibltriatijjcr
numt870,,3.0,O,2492840.0,nhmmuavefzilmddtwbvrsm,Agcaavxduf4lqarubqrscbaqnslv,92.0,1 263 291 4582,3.0,Xgs5ntaeraxf,,UT,Billkngs,M,v,JQLPFRZLKTWGVQCJONSJARQCJPTXWNGCFDVSLVKWYXPWCEVBFSCKSHHKAGDNTFXNMLPTDMIM,Yvrhmrsnydiiolsmbyaontwnrzyup
Mpf6872,2.0,4.0,O,3670241.0,Mofvul,m3i3x2tlmjdumhsmdwjtugrtnrm,107.0,1 463 195 3071,1.0,,364.0,Qhebec,Mogcton,,V,,cdamkbwyfeevixnqijxpjeevagukqhuslocgzqdgdfsvpehmgynyhavkjidaenaronnjayyvdomcdl
ijc6872,6.0,8.0,O,3221737.0,lycmkqrhx,Lrshdwlzc,74.0,1 786 557 2854,3.0,Tqsdgmaaus,443.0,WV,Sydmey,,b,Aumderbftuclqaprgftrhhmhkbzshnkvafqqlhbprjdzdwsdjhtbdrahs,Hlyzrdqx
txo7873,2.0,5.0,O,2389797.0,tsooevucuktvl,pysgrxosj,2.0,1 143 144 5537,2.0,BCHGHGUo2PLP,541.0,NewBrunzw9ck,YelloaKnifs,,d,AWJRCPIXUDJSKDPIATJHSXQZFCGWQU,Sshcutwbnlzkvqgrbupxrstlq
Hux6o74,1.0,6.0,O,640498.0,Huxwupbdgmsdkqxmqfh,hPXVMMGXFKRdIFsBUCML2JX,,1 466 794 1630,2.0,yfikkeufc,339.0,IN,niloxi,,,heedcdempzq,Aoqaqttwrvroacvpxcsnofumirtnqalwznpxzft
FUDu875,2.0,0.0,O,,FUsXTIKQN1NgGYGOQK,Crpcgijn,108.0,1 526 651 8275,2.0,ywshd,345.0,Albertq,E6gene,,,yghnxfibwshjsovzfxsubepzfxkfixqsuwflvkzxpohsofagxgjfzdvdgwvlgjsocxqbxbseciw,
KTH68i6,7.0,1.0,O,5189118.0,uTuGILISEMG,Bokmxt,141.0,1 303 320 1678,2.0,Ykcixzc,407.0,NY,xpokane,,C,tfnbbiutuvhdlpguaewbsaczmj,Modghjwqolfvbylpmbvglis
Ilt6877,6.0,7.0,R,2572148.0,Ilynzduuylrbrarxqt,iejdfr,81.0,1 328 496 7282,3.0,OUNoKXAT,,Manit8ba,SiouxFzpls,f,,alqvslbrbqirhyvpqmwgx,Jmehxuaexmtcovs
Apx6868,2.0,3.0,R,3825479.0,zoxubokfyspviuisrifjgsonp,NIMJCBNo2ZnYTRA,,1 859 809 4796,1.0,PLHXy,267.0,RI,Stkouis,,,Xvqxlz,PSTOXCAYCAFOOVCIAFAXSAMSTFCYXLPDRECYRWWRXWAOZMONCDXONNJBVORJMODFU
L2v6879,2.0,1.0,R,3043157.0,Lsvhddykzhbbypfqwxli,LLoVXQOXTDhG,81.0,1 792 455 6252,1.0,ODYvFESrJS,350.0,KY,SimiValoe7,,M,YGOXEDPPOJDAPCVDGOABUUBI,dihenkofjeydufvwmpgidmtatepvgmuzwbeynqqllrjtqgelcilwnbqpaftpwpofkre
Nrs68o0,1.0,4.0,O,2597408.0,Nrdzcfjgcjlithfwl,Xlotoesknkjsecte,114.0,,4.0,Mfmeniog,207.0,DE,bewOrleags,,,Nnyueokougrqqvqn,Sqqronjnhioaselitrwpannnejqqxolncxvktguumvhtabevfviukvytmrqvjbbnvfavvvhlagp
Hxp6881,2.0,4.0,O,4666681.0,Hxldvvpmnxozkikp,Iqodyofeaw,,1 360 177 0557,3.0,Pitkkb,309.0,ME,Pr9vo,F,,Uelvaihiahwgdlhopbfkd,kdbsmnvcwfhhxgbevkyejnxtxrotetasttgwpdmtjbsilrxujbmvkoimsugkkswwmbsecjvvlndkdhzn
emm6883,5.0,6.0,O,,ehmvypbdt6bgxdmexuuoa,4CEAGHCDbZDUXUQKzY,69.0,1 508 441 7754,0.0,Hknahsty,452.0,WV,ElMonts,,J,Oxqizvjqsezdmoykmzjhujnnxtvdcezipdhbffagreawfhs,Ukuchnenxunlnjpconifvhbgtocincoxjmrqusiiwdzlzxyvhufvczj
npd6783,1.0,4.0,O,3790747.0,npdwhzwdcypfudzuelihraseilzjat,A2kwokstvrsbjaqzxtychwuhtqd,25.0,1 779 953 7483,2.0,prqca9q,357.0,CA,SaintJohj,,,FMKJQTAU,RJWBBEISAXFQJMGOXKZASPNPHRNJPNBDJMQJVLRJGDZEXARUPRYORFXLZNCULFOFW
VLT6885,2.0,2.0,O,1851468.0,VkTDNWDZlUFFUB,Jzcimeldqhtmcpbsnhghgkkgz,47.0,1 042 507 9102,1.0,Oqupwjyeik,274.0,WA,Tacomq,,w,ZAJHDIZRHAYEKSZEESAZCFCDUDDKUVGEVZMTYRSIRZXRTQYPYSNVVPVSUCOQMQXSLORDDKFJSQCDKXXY,Dppjxvc
Tgc6985,9.0,0.0,U,3242533.0,5gcjknzzfy,Tnjorbhtomuonsnuav,111.0,1 676 241 3034,2.0,gxwfe,323.0,Manitkba,Warw9ck,F,,,Asehpcxwotctqzkjzovwnoihexgczbvti
JZK688u,4.0,9.0,O,1844691.0,JZKLcIRxSAW,Yyfhpcy8lpighkrv,9.0,1 726 622 0123,2.0,Vudaks,417.0,PA,1uebec,,,snkdsimjxceoatqtmkrtqyt,Mkhdotokqwevcmqpzeicswuxouvaq
DYLy887,5.0,2.0,O,3138582.0,wYLKNPRJoXYHLTSSNMVNXgFKMKlQs,Pylppbinckkaahbkkokgjch,73.0,1 085 088 0514,1.0,Guhkcnbil,,NJ,G3qndRapids,x,V,fxpcbavnfsnljajhebohrhrgnnetwbni,lbruifidngfkeqlxaiforbashcuenarhgijodfnvnazutcx
WIEu888,3.0,2.0,,887070.0,aIEWAHKARdTCwJGEFvJMK,Bgiixtcgzqz,73.0,1 690 126 3634,3.0,Xnrwlri,467.0,SD,NewHsven,M,,TOWPDKNIVLBYIHVTTKEHGJMQQQKABKKVNKV,lsxddpsleiigbxlqdcuwnwumymgz
Lal6888,4.0,3.0,O,8507.0,kalhdakgpvermwbrkweo,ovkcnwbozb,98.0,1 345 008 1472,1.0,Ywmnfqqdft,625.0,LA,Macog,,,Naaeqlwgiqutjjprhvtzelr,Irqagjxzhkhzhcet
Vkj689p,5.0,5.0,,3693669.0,Vkjffb,pmfghesk7qiggapnljxhec,76.0,1 012 055 2996,4.0,,345.0,Newfoubdlabd,Allen4own,,,FFZORIPONWKFJNXPZNPLJOKMAZNUMJVEPBYYFBBINLUVPFOYJHJPKVAPQKLESIOGBCJJNRJVFBFST,kztfdsbgpejmzpxonatpryuftweydftokfjaiblavyg
vaw6891,6.0,5.0,O,3665499.0,fawgwoueybabes1eiravvsh,Jdcsnlbs3,96.0,1 921 371 5267,3.0,RMKUXVk,384.0,TX,Kifchener,m,S,PCMPWSRBDOCQNZVTEWUAIHNCPBACDGWKWHTZOFEUEMNHVIJHCFPEOFRQ,RXBCCEUXQCQDOKGXXMCTKJOANBECRGMPXFQMUYMB
Xjk6891,4.0,3.0,O,2769841.0,Xjksftmunbizndiah,xxg3bhxe,46.0,1 188 292 0096,2.0,bryfdnm,402.0,UT,Wilmlngt9n,F,,nejfefybxagqyhctasbgowoiaduj,Gslzufbajiactrkkmuaxhsxttheusqvltrkcuaorpangcnpkcocyw
kmv6893,3.0,6.0,O,3889703.0,kmfhedwireiehmjnovxccmnkhuok,oejbxaqor8sgxbjrefgaoodrxfhcqk,61.0,1 641 726 2598,2.0,OOLSVGXSn,500.0,CT,Wimnipeg,,,qdwqqexrtmmhcwegtvvishtupfif,YGYBQ
H3q6894,4.0,1.0,O,639284.0,Hdqwuko,CACEN3QZtqK3BMLZQOZMG,,1 427 062 5389,3.0,Vyxs6,357.0,orinveEdwardIsoand,Clevfland,,u,Dtprqdzfimzsfcbjfszerdcnkhawwfguniaibbnelwxijapdq,JJSXDPVZXENEPNY
Iqk6u95,5.0,6.0,O,2937594.0,jqkibtkx,caowkedncfjnr,33.0,1 104 919 1054,1.0,,467.0,PA,Yonkegs,m,I,,tighejcrvdazcvcmqhfnvncjlv
tgx6i96,,5.0,O,2410950.0,hgxt9sbuhndlwlmhbjopjce0g7otsb,FUQPbwCMIBOMRU,77.0,1 714 934 2920,2.0,jhqdbzmlatvh,526.0,IL,Aus5in,,F,Onhvkkcpciveifobneezecmorfxgejkjfadufibnhgobeaiyaxsuyqpi,njvguqajhtt
Icy6897,1.0,7.0,O,1622329.0,Idycmrlotronwxkhwjdwp,QQeDBATZO,47.0,1 158 734 5221,2.0,Qgkwoox,502.0,WV,Mzdison,F,g,vabqfrwsnmchusshtirmljtusgiavrmdqlwwmbvxlnmepmk,Wgtnkkqnkgarnehfaoctoeimgtomkhwverklltdrjrislwdyiipnazjvehgiairkwuzxdayop
YAS6o98,7.0,1.0,U,1757105.0,YwSLF,vvssnfiniswzzbjgjf9,47.0,1 126 816 7839,,ifugbsumndpl,551.0,WV,Erie,m,,yzmljgbjlowulztcvardlbdkhuqbbxucnshckqcrqqwajaknkuyrbrrlexagifublohtfijagkgmqrze,LCERVHSCQWRIMQUHJUSWGWGP
RFH689p,2.0,4.0,O,,RFHkYRIWQoPJIXjYPHJz1MJWEQdNGM,fqsdvkoyzoxcct,86.0,1 775 227 7224,3.0,Pjzsk,505.0,MN,Scottsdak4,m,D,lnquwyovjwepqhhiujdvnuefuzarvytawdfhpfdexihxwoq,Aywsr
CVI690p,1.0,6.0,U,1404997.0,CVIZl,Aadxejflzukweu,42.0,1 336 018 0726,2.0,TqVIT,542.0,MS,B7rminghaj,,M,Schvdogxhypaedoptqybohlsjvxlcshgublhovq,Gubxhhxunw
Ysm6901,3.0,3.0,O,1815867.0,hshpixanvdxqtakmsa,Qvouincrtmrfbo,50.0,1 909 023 1845,1.0,Xjqgqmjrg,490.0,BritishCplhmhia,JereeyCigy,,p,bsastmgxrpqanxsxckgkwcpiwglptgzxtqeqyxfzbrdjcxikuwuuluidfygwjqxqyktwxgtdyuputvf,IFVEIDCRYFKBFM
kfo69o2,3.0,3.0,O,3184673.0,kfoljfunfiehlixzhbtfouablrc,qdsfb,40.0,1 922 573 2555,2.0,Mrzclglkh,564.0,IA,Iqal8it,m,P,RRFSIFAPUOBUJTFUNBCCYIKSRK,Ldkulnebllmmrbhavpfvzoisebyfwrytnsoabtwpfnrxjxukscrdurwsjjrddwdmmec
Dig6902,5.0,2.0,R,3349916.0,Digqbihzjkaaw,imnjice5vsxkenmkmmhiwasadwmlef,109.0,1 211 549 3645,1.0,Xoejmat,419.0,VT,Br9wnsviile,f,,,Vwhgggyvaavkkpyjeyutyhoalkesqxythswnfutxsdozrjjxuyqkagzhrtbcdzlcjvuysgajoggn
Quy69p4,6.0,7.0,O,145420.0,Q6yipckczt7fjvjar0cqxwvrtlfd,Etiyqrokbrjwkfbpu,99.0,1 609 901 0741,4.0,Krfzqh7iqvh,561.0,FL,San5aClata,,,Ktbxeorxrwqnbdonywwyrokoqucnzm,nygjbsebepjfdvpdnkmoleokyzoummmkkmwhh
Wrt690t,3.0,0.0,R,5276829.0,Wgtsxpo,qotffjnnveyltfkcckaauyjq,60.0,1 655 640 3395,4.0,AEKSATh,415.0,AL,Hollywlod,m,,Hvxrgbtsuaf,uzhgaxjdfbiwuidneryhmrfrkxwz
