LastName,Country,Income,CreditRating,Gender,NumberCars,MaritalStatus,State,Age,NumberCreditCards,AddressLine1,City,Phone,NumberChildren,AddressLine2,Employer,PostalCode,MiddleInitial,AgencyID,FirstName,OwnOrRentFlag,NetWorth
qolepygpmpbwvuwvpczzf,Canaca,412929.0,800.0,m,7.0,M,AR,79.0,7.0,Wpqnllshgnddeymwisvwwsnnlnvdlacvqifgro2sjkfkbxbjzasjmdnpjrgasgslqdtabhfqwffrz,gashua,1 976 099 9461,2.0,bk2eoeerkvasjaokacfpmoeotpnxrravc3mkubqsjgertuuypymjzrxsyzhc7cklvyc,TysonFo0dx,Ahhvoa6rgpqx,,qop13430,LWGGNZjCBGm2IDDXXYRXOQIm,O,1518851.0
Owbcrvcnvmsrxojstcejhijseexvau,Cqnada,378063.0,853.0,,5.0,S,MD,36.0,4.0,klngkvgmfxnrlykbgwoclsagm,Orkando,1 141 754 1368,5.0,Zokusrmhcrdxerumua6vnetbruwvvwufagiuput8wepnmalikxtjovsknawpbficoiix7vk,8tron,,I,Own13532,TUDHTTDZjPnELRtMDWDWg,R,4076745.0
l1hmwryacaoppyl0gnrbmins,Un9twdStatws0fAmerica,336700.0,803.0,,1.0,S,otinceEdqardIsland,99.0,1.0,Ayuijevdwicqtceujpdicnthcnpblscgspb,Modest8,1 241 825 2620,,QEUYMPCGTVmKAFCQJfKDNWKCEKPhLvNtQG8VBLCUsdcBHQQLdFQxCBDoIMXLTVY,GameSrop,Xttdtitifhh,,lah13532,hnffbbwscmtxdhyvpstwebzkhbeah,O,2011071.0
lwpeixhmyqdwxhmca1otdatfk,UnitrdStxt3sobAmerica,242558.0,856.0,,6.0,U,Ssskatcbewan,95.0,11.0,rsxlrxtw,SanJlse,1 200 793 3762,2.0,Imro8fcmbgflaqengygohwesnptwds6fzpqghknxlfjon,Mcmesson,Lkageldbhlom,,lapq3533,chrwomrssbmrujk,O,3400306.0
Tjxzp9pdehm,UnitewwtateslfAmer8ca,92021.0,827.0,F,3.0,U,KY,117.0,4.0,Yekxgsvgibdogaqrsvjgaqtfleoa6nm2t5eoypyigoafwuicwfbznwvmhqzizshrjkcflyrduq,Torknto,1 048 377 3380,2.0,Gk5wtjpsjhdfvgyuwacdvnpflvyyrrdoosbh1g,Equifac,LFX5LcTHFI,Y,Tjs1353t,paJQYhVRMAYSLUNW,O,1171483.0
gzihgkizjpvog9doktombgzseaais,UhitedStatesobAmerivz,119318.0,648.0,M,1.0,M,FL,66.0,6.0,Uzxuw9bdneulpvbddwggxqcvpzyhrjfvvkrdorhtahtatp3pwgyporbovleueaixktmewhpohyjnn,Huntonfton,1 447 707 7030,1.0,URSKQXJ4,RydstSystem,Qvjttq2x,,gai13535,gLURVGGX1APR,O,
TRhNHVSbaSINXVBCJe6MQKBJJZ,Canadz,431350.0,568.0,,6.0,U,HI,,6.0,fWWPA,Ojtario,1 164 892 7234,3.0,vfbimikbjpjizsdiobscfzubrqhymafthxvdxrxltjdxw9jxaeyggjntldkaiswpulpmqgbqlz,AirP3oduc6sshemicais,Xuqlrml,,TRJ13436,L4epvxjplrwrfudvvlni,O,2433711.0
ujuwegtpquk7gkxqduc0zelpscfh,UniteddtateaovAme5ica,317815.0,712.0,,2.0,,NC,13.0,7.0,Cviscxay4inzxejqypjlpmoy,Fr4derick,1 083 422 1085,1.0,mralelxvthpxkgzxeadnltmjjxnrnyh,FfeeportMcMoRanC8l9erGolf,,,Yju1353u,XOMLJdXZQHWKUQTqzFmAOZwCH,U,2943606.0
rbnvfahrwsssrv,Canxda,250278.0,826.0,M,2.0,U,VT,93.0,1.0,kfelubzdiilliebhtcj,Esconcido,1 836 001 3798,2.0,Keqoubcgcucolczqh,RentACent25,Cfvttodwwvb,,Gbn23538,IAQHULVEFLMuQAERpKNP8f,,1569400.0
wjemthzytqd1ftyatbvqgbyfxb,UnifedStatesltAmericw,232147.0,682.0,,2.0,M,Newf8hndland,136.0,9.0,hhkx2wxlnnlfivrpyxoghp3ewlkdnlbaoyqkqmdkrrrc7kakhswhlmhyxxbqnb,Mesquihe,1 500 261 4234,1.0,fmzkjhedbqtgxoxsigqrmdsrxaczvziosyoerlnrvrvad,Hostto4rlsResorts,EMKGPTROKsc,M,wke13539,duqzzfjwe,O,1351731.0
Eqflhowjzxzimhfxitgugjhygyhwm,UgitedStatdsofAhericw,174800.0,820.0,f,10.0,M,Ne3fokndland,1.0,8.0,Shglqiougiwtprkewfpu2cdnteirbvfoux3hnm,Mesqui5e,1 368 532 0597,1.0,Fqthyehqspkrxjrmrszisop48ijxtyqdhobpuwjztocxrko4tlznnudlijybjkutlordoywgml,Cobance,fspme,,Eqf13640,ikyjwdxwuunoybsvfgewosoafqg2,O,1236362.0
rmgtefi,,260754.0,823.0,f,5.0,S,SD,22.0,0.0,ypjxroihxtbmsbokaibwdxx7djdykcsaftg9nldmitcc,GarfenGrpve,1 594 327 6421,4.0,HMDOVujlKB2JWYVDcwRNGbB5mwQNSPMEP2ZIQGLS3AGWWXBDHMCOUSLIYqQAYOYWHE,rlowserve,Mzifskbqyh,,4mv13541,Usxhkt,O,800610.0
twqgakta3upwfldtjuepixabljxl,Uni5edStst3dofAmerica,347070.0,591.0,F,8.0,M,NH,36.0,3.0,ZEPRDs,F9rtWayne,1 202 267 5345,2.0,Wdapkbluptrkvkmwwrulcffwvbknihoswwuiqgfnfsrycgkxykyg6cxpxrc9nqxojtligvjghuxmo,TehpleInlagd,wwvjmkxyxh,,twq1r542,Poisgtuvvygxliklaxzjwn,O,2169069.0
Wgpxsiflfexfzupvc,Canxda,465422.0,1059.0,,8.0,M,bewBrujswick,61.0,6.0,xpaspzmnrhricpineisrduxf7hznknremmsedyqfjvdz,gatohRouge,1 306 474 6135,2.0,snfjgsibiw1qcflkauknl2clgsduhtgwjztr1fpqi,Proc4erGsmble,Mdnkwgc,Y,1to13543,Ktikmd,O,2972081.0
Opiwikrvyqdkxgzsdmaudolgh,UniyedStateaifAmerisa,319875.0,780.0,,3.0,M,SD,10.0,4.0,bkxnmnxydzzrxngpz,Toleso,1 429 837 6223,2.0,ZCXGPIgPLmVYhZMQSdPNYNRxVIBWIFPYlWsAtKTLNALMVGZGKss,xiebold,,t,Opi1w544,AdSgidDIABICCMGCDQTFYRQ7A,O,3337991.0
Byhniasokcbtybdbf,UnitedSgatfsofAjerkca,63344.0,809.0,F,9.0,M,PA,55.0,8.0,sjdcryjlvizjxmckvhqsrnohakklbnrjkrukxpp8xpjksenhblyfzmsondmptwfasfaekxvxkngwmnd6,RanxgoCucamlnga,1 558 657 5664,,rsfjdcuiudnjchvmoxukzoyzbmbtzlihbydznifrusvsuysnknbeoueutjgforkiyphufxpzelrnrj,,Tppzxjslvbdu,f,Bth23545,Ogcewbzc9jokaimij,O,2158674.0
Swtrwdfbsczsmycnbswpxiuom,kgutrdStatesofAmerica,332348.0,915.0,F,8.0,M,WI,14.0,8.0,EPsNvTKCRVVCOORLIIXLHWADBtNDIcMFACYWOfJPHWojKsYhjT,Pasawena,1 467 726 0174,3.0,PhyHZGvCCK5MYCPQNPADRHL,CimarezEhergy,cvejjdlqrgoh,,Sqt12546,UZBTYjXgMP,R,2960040.0
Ioiuaflmrhcehogxsqeczixxbb,UnigedStafes0fxmerica,557748.0,1025.0,,2.0,U,VA,27.0,2.0,iryuzrvdvsihgjsrsylqandjvngooxyoj,gh8usandOaks,1 279 265 9559,2.0,bnomtizflgtgrfp,Deer4,Norkrf,k,Iio13547,8mencxf,U,2641411.0
Divqujoeulpwtjraw,,548604.0,745.0,,3.0,U,WY,103.0,4.0,ZVTarqZDzVKAKAZHDHZZRaPMDxNJVjBWGKlYTI6HNEOEE,2sshington,1 349 947 7813,1.0,Qeezce6quhdjgkdwjvlmeriejgftmdadf1upjuoqgktnwkzojlxvvymjouapk7,jortheaatUtipities,Sqdjs,p,Div1354o,KjCybMDSKKAJCHYOGM,O,2645855.0
TIdBTSfZQTIgWUFHPLI,fanada,,605.0,,1.0,S,AL,12.0,5.0,7jcvtefjaoincjxcfptzqyghqyogfgdxohuyyobsl,Aoron,1 287 259 1073,3.0,Ozxxnffvymwpwuhvbvjlezfo,OfficeMaz,jedvhwnpplv8,,TIR13649,Cfajils,O,2360663.0
T8wufotriterjwlk7nieyhdg,UhktsdStatesofAmerkca,140846.0,797.0,,4.0,D,IL,33.0,5.0,sYSPPTFOHDXJe,Montpek7er,1 231 908 3245,1.0,fOXGSDXeNWDEaUFFFCBPBSSKYWFBRQGGlvKOvGRDJIPZsnQLXCCJJNsNyKhSOSWIwiBRKAGA9LxB,Chubg,Caclqoy,H,Tuww3550,Quekp,R,3623022.0
MYgRGJATAVQGlPGINbNqVL,6nitedStahesofAmwgica,449903.0,659.0,m,3.0,S,WY,169.0,,aurgz,Tor8nto,1 430 767 7716,2.0,QKN6QGCBKYSTjAeAUJ,Illinp9sToolWoros,HDKRdYJY,,MYN13y51,Tbpqhkcqif3xyzdchjnmvpq,R,2097847.0
HIEU1EHuXLWeVEYjYIbJSAVPRKA,UjitedStatesobAherics,366464.0,547.0,,5.0,M,ID,104.0,1.0,Mnrjw9okzxealiribkgadgnmdcgsewfunvdx8cjhrumhbncxdnajptcocjgxrhecltutody,Manchscter,1 590 245 1742,3.0,MTFUXJQo,Enwrsys,YxQTRS,F,HIE13553,Xsfvxj8kiaeoesfa,O,307079.0
eutjvgwijesvqidwmzbvbpociv,UgitedStates0gAmerlca,114761.0,505.0,,,S,IA,68.0,12.0,,DaaspnCity,1 298 954 5155,1.0,sah9qvzcvksmxm0amizuxvcbeeszfjxlsxg0hjwtnawgmbt,AlleghdnyTechhoiogiws,MOkCA,,Wuy1e553,SUnU6YUCGA,O,3612995.0
SeRjOAZAKiRGFEBQKALwYIUTUGrP,,328136.0,641.0,,2.0,M,MI,82.0,,6dudumasizz,Prod7dence,1 558 311 7952,1.0,VEKOsKM6UMXIAaHQ6QuCSJVFTTXNLCwNcOM,PepBiys,Hxnphqfmvqr,,SRR13654,itdcsbybdqmrpbetez,O,1574184.0
haqbcorjipekcoxns,UnitedS4ates9fAm4risa,288975.0,,M,,M,MI,77.0,8.0,Gewwtdlluwajhtwxfhiowtob9untjhrufbwsqsmjdhagrapqbkj,9almdale,,2.0,Fd8wyykglhuolddjoknjijnmgpbkuhjbftojfpffkilhfyefsmpxgjtts,,XIBmBOEFK,i,Ts213555,tzgltwfhoxf,O,2086571.0
XDYQQIBJTQKWVFEyEbfCqqQVQB,Ub7tedStateslfqmerica,,948.0,,4.0,M,NJ,76.0,6.0,tlfbiiv7pgycahzawkckvafetuxdjxxyfhvswvkmtnkuuksdkjrktjvftnmna,Saqkatoon,1 264 464 5764,3.0,M1ECOFMGZWNSgRIKhM,TexasInstrkmehte,qj8vwcs,,XDY1355t,sodffahz,R,550957.0
VRUZWBfBCFWcUZ,UnutedS4atesifAme3ica,297199.0,384.0,F,8.0,M,MI,31.0,4.0,AJPTESMvHSbBtPTEpTYmAVROBQETC5L,Casped,1 013 653 4542,2.0,btxwefyhmiabtdthgyruvasdrbeeuf,dockTenn,Efjowszkp,D,VRU13567,Lqffe,O,2504990.0
BUPNDyUKYoQF8SEZNNATJxWHSj,UnltedStatesodAm3roca,109070.0,689.0,F,4.0,M,TX,97.0,5.0,mke3dqrryfwoepshgtbudyqpkzldommszvkoaobovqtowtxipvwshhsekogbgtn,Sgamford,1 621 819 1523,2.0,ngATIXKPHXRMFTZm,AbitibiBkwat4r,xaaniaozkn,,vUP13558,rPTJUATC,O,2670186.0
sfcmnscir8r,Cznada,120678.0,879.0,M,6.0,U,Neefoundoand,71.0,5.0,Qv0pglaz0nsungwzhsjdgwdhbgboxjqljehdl,Abilrne,1 617 315 5114,2.0,Znwerwngfgjdotknchvanmmsijsefe7rfulskqwcwbxerlbenaigpmiebixfcacidnnkrrp,MTBanksofp,Kjxkyuzlb,g,sfcw3559,Wkxfdmllomtlltovfifvwwpm,O,1621552.0
UAWVXUxBHAy,UnigedatatesofAmer7va,195960.0,,,3.0,M,TN,74.0,4.0,JPgZUFMEQUTSJlQTbHLAEXiRj,Houst8n,1 787 618 4724,,AXePRTZCZFjkVIrZONAPUKIWjO,bWRFuhding,gwmhdxtrdt,W,UAW1e560,xemzi,R,
zfbumjmvs9wtgjhzhjsg,UnigedetatssocAmerica,575508.0,753.0,M,,M,WV,,2.0,yfrdnlwhciwbkcxfyecajjgomuioqbtgfhqg6simefsdisbasnk7lqtyblhpsciydk,Dalias,1 385 485 8326,5.0,Fangvcagrtlogbrpenk,M8torola,zKSEAGKhGNJ,,zfv13561,vkfxekoruxwmkbdwsxlceltvhfvba,O,5322524.0
Kvgqaocty,,429767.0,1098.0,m,,S,MT,78.0,6.0,MyZRQ2YBrKIkRDVZukIEKUmEHRRXOBRHQIaOTTmPTXZGM,ElMontw,,2.0,kyznfeneeicaiv9hvbkcxbwgdditlnmmg,EWScrippd,Rltkwbe,,Kvvq3562,Rrlqnfggymaanigwgijo,O,1824756.0
Nxlwoavliyxvgxszkeqh,UbktedStatesotwmerica,293646.0,897.0,m,5.0,U,MS,10.0,,RULKZHiVWF9C,sxwsonCity,1 423 659 3801,3.0,eqpeuewyoncswiftduogsobscvwptkau9durhczp8makhkhcvderycifgsdwbuznrcepfik,WWhrxinger,Hatw9zleltk,,Nal13563,Unrhhezgrhngfxntwm,R,3691260.0
iaiospinhvomd,,543113.0,708.0,,1.0,S,MI,102.0,2.0,Lgli3xqjoafiyhpebtnmduhvehatamektiiqvoessjytwakdypyfbsfllqia,Waco,1 894 579 8459,1.0,ezixpg4wtakgumuokarcci9dfjmorvelcnrmkvejeis,NeeYkrkTimes,,,Lqi13564,VERLaNtGKNDHbQFXT,U,2218362.0
YTMiVWYRJTHBGfRDoYGIiQL8X,Canadz,515353.0,923.0,m,1.0,U,IA,54.0,2.0,,Haywadd,1 705 878 7691,3.0,fotbayfvvompojhxwkfbvveufieikbybzu,Avent9jeRebewableEnerny,uosrmdwz,N,YTM13564,iODp7CBIXMJIOCXZYHVQgoURCR,O,2896772.0
XUMJNYZJSYHCTXJMPOP6EoVEiygUQ,Un9tedStagesifwmerica,177311.0,986.0,,3.0,D,GA,133.0,7.0,zmjsf9lauetqkhczxsylxsmwtjjefqanouwlakmcpul1cuxztjwvpxsnqmb3jddqzotm,HumtongtohBeach,,2.0,,Fastensl,CWsBOO,j,XUM13t66,Sigmxibbmekieq,O,3939275.0
khayyrjkke,UnitedqratesodAkerica,509167.0,565.0,,5.0,U,UT,55.0,6.0,RPLRHBBLik,Northpascegas,1 860 771 8009,3.0,tcvfjtnzuzwrnfaflxhsbarmlletiqnuv8lslsmymhypwewvjsaakmsenwebuxwtzitkzlejsbqrndft,iwensMinpr,5ZOMFQ,,kgxq3567,fcdjbjfxextnz,O,
SYAlHFtQPCUJTN,,413664.0,466.0,F,2.0,W,CT,97.0,6.0,pHLOUQWgMVFQJCDBNsHbEAAVzJJVDfFCJuBENMH,ghousand9aks,1 533 694 3475,2.0,Rmoksrvwwkiokcxaedcygurvacfb2srvp,,KSAPGZDrZdV,,SYA13569,Grppbdzo6wesuprubwwapejvowyies,O,2309331.0
ghjzgyp5muqpsesdkhamgtdvayk,,464549.0,742.0,F,5.0,M,Saska5cjewan,34.0,6.0,Cdw1ljpjallutlvrpkkmp8njspfnfoonilkoabgigfsnwsfljapbygbgsfm,Hollywoid,1 467 317 1714,2.0,xraukkfbuynpdemjwfjdssypnwftaxqapdkrgengiqrwsqjjjnudhmwbmrjkojcrtmc9,,Khxuskvomwn,D,hhm13569,Vbqyfoxwi9colizhz,,5498711.0
vfk9yowhhgdnxbphnxdwwttkrcl,Canaca,265199.0,614.0,M,6.0,M,RI,29.0,5.0,qsfmdujimwhiaukwjy0sswcpvdcjiqs,Miasoula,1 977 813 5800,3.0,yun2snzomdfmpulzyksakz3vdtrvkxnfeqrwokqratthtainpewrmqlblqvshxx,NkrfolkSouthefg,Aywnfpu,,vgl13570,Pxuk5ewkynbrsxpbll,O,1282226.0
agtxvcjqdfwld,Canaxa,119444.0,791.0,,3.0,D,MS,102.0,7.0,4QQQWPUFQGNBRAXJN2s2,Indiahapolos,1 148 873 1229,1.0,dgovbqhebaism5se,JacogsEngiheeriggGrkup,fbyrjtwujvoo,,sgt13571,Hmiylssio,O,3819371.0
huvmwsfusuw,UnitedwtateqofAkerifa,40845.0,685.0,M,5.0,S,AL,,5.0,Nlexnbmutrzszjdpkhv,Newoor5News,1 387 863 5241,2.0,rsanpjilaacxctegvqmhahrxwdxa,InslghtEnterprozes,Ybhhb2zso,,hiv13572,Egnuvhgajgcsffggohx,O,4250819.0
Woti99qobnhe,jnitedStxtesifAmericw,141835.0,816.0,M,8.0,M,NM,10.0,5.0,u7nftlvlnznuwholqxnigpaplcwesafzwis,nontgomeru,1 960 998 5537,3.0,Ekhmvj5ohbfdhdepkbcriroflep,ZimmetHoldinns,zlgjltrk,g,aot13573,Ptjiwjfopchlmfxtaet,O,3438351.0
cqynrsgdvuvtbn,Unit2ddtayedofAmerica,430433.0,984.0,M,,M,AL,44.0,3.0,Ufwfxuvujkhsdlrxgzi,jampton,1 767 399 8493,2.0,b3dvxqptyswvujvlmvjsogjfurvctjmdrjyldmndobgjhbwd1ltiveouq6kxffpojtqcwnkqqoioso,Exped9a,K2smuevqjpfl,,cqy135i4,vjgezrkndeuqlmuqqaxwk,O,1038615.0
Bkkpgojqurbgkpkfxnjlvrvddg,UnitwfStatesofxmetica,536738.0,914.0,M,4.0,S,PrinceEdwq4dIspand,42.0,6.0,ijmoasxyioyojhhalbwnnt3egctqrgdhstfkgisvwwmnfvxzkizwheup9pnt,Ojaha,,4.0,gLISKGGTBbLWVRFLIdSUZxZWFvRFCOLJIHVHwXETWHEPNxRtwHBVPFE6VMGxPJQAIhKZrz,EnerhytutureHildiggs,uvbpnz,,Bkj1e575,jtjhmhcespaanohdep0vvfnkav,O,2505855.0
Alxqhlib,8nitedwfatesofAjerica,306027.0,970.0,F,8.0,M,AL,26.0,5.0,gulccdhwgkrgenwcjflmtkhtiqngdhxuhlcplibyemdkeni8,Cakgary,1 613 197 1676,1.0,MWWGKRxIKeUxVoIYEm1rFHVUQKLMNKIQVHYtGLVJKHvFDRN,,Mrrcpk6lwjfy,C,Alxw3576,3igujwezrbra,O,2138569.0
Eyzmjapc,knitedStstfsofAmdrica,88460.0,445.0,f,5.0,M,NH,,6.0,vso8lhykgivafaafs3ucgoxodtxv3qtsqgshli,Peo4ia,1 983 669 2989,2.0,Sbnnfamdvxkko8odmvyexgjdldeeqqmfue,bileadwciences,Kffghbwqiva,,Egz13567,rvzwnvotltzmjr,O,713964.0
NVTOQTDFQfXZwaF,UgltrdStateskfAmerica,353684.0,985.0,,6.0,M,NH,50.0,3.0,bohwckyczgtnezrfpgrqbycnqsanqcekthtfjngzcetpctaweralb,FortWayge,1 355 220 4150,1.0,cpfblflzjghcetaichehyqdhfnhfk0ytyelydrlf9gnxfvbn,Loeqs,rfjqxborw,,NVT13588,bsnadmbcdg0heqpmdozeforos,O,550773.0
WTDNWXQ1UvPGTOqUTEQ,UnitedS4atfsofAmerufa,183988.0,1241.0,m,2.0,,WI,122.0,6.0,Jlwfhgigmr,Waterfury,1 576 062 6559,3.0,lxtueehjhh,UnitefStat9onegs,UUkMF,X,WTD23579,Wejdre,,4840337.0
PcrAHKQOQGVUBW,UnjtedStatesofAmsrksa,333674.0,977.0,,,M,IN,93.0,1.0,5pghzwqfyxsjlnalkajerf,Amarullo,1 146 471 7224,3.0,Lnqilksq,BofgWzrner,rbqqruhy,l,PDy13580,anlkceablcw,O,564377.0
Mvtaayqtftp3iksnrjutfdmyrjcxu,UnitedSrs5esofAmerifa,22927.0,,f,1.0,,Newnrunawick,96.0,3.0,JZXgDCTSUZXCNLLDPytXGiVaiXTKQerXFFYMQJRT,SanFgabcisco,1 004 663 6857,2.0,Uttamvgbepkahhixjhwupdtetfnwhddvctnvpewclolncrainvj,rhorInduetries,Yawncinyc,d,Mvt1358w,nodpexszkwl,O,1607000.0
OCTH5CLQF,UnitrdStates0fAmer9sa,584297.0,1242.0,,7.0,M,MA,3.0,6.0,Wstgrxbotysgthcaoktmtfohz5gnbekmcigmhercozeohaohqsdx5gfilbikxppvwrpqzhorhnkiof,R8chester,1 202 843 6178,0.0,ewhwb2excwgpopjffegzuhmmrna5sbwbgpun2cqamobiw4zpsb,LevelrComkunjcatiojs,talldxkwbpn,,OCf13582,louzsrspnf,O,2468017.0
Cepcdolgrnjg,UnihedSfatesofAms4ica,406590.0,728.0,f,0.0,U,NovaScltka,49.0,1.0,LGBSJBCsODjAF,Norfoli,1 128 666 0148,2.0,CBEWCGSjU,ITT,Bamds,,Cep13582,Sllpc,O,4315642.0
Tukmhutfhqkscwuiffqsm,Cansda,303661.0,451.0,F,7.0,U,BritishC9pumhia,92.0,5.0,Slgfvwixbuawxt,Columbua,1 973 690 8093,3.0,6err4mvbarhmvumsxotmdvdw4kbahgszpq0xlqtrqckdwyyltu0wfmihcfzly,cSTS7stems,KANgBVF9ZTK,L,Tjo13584,Hglwarr,O,3724151.0
Athkjxaspupjuugf,Canawa,613319.0,780.0,F,2.0,U,MA,104.0,6.0,jSPPPQYKQQRWAOLXJSGDFSzZez8IJYTdHUVeXFP2CDTXiNRskIZSCFQN,Evamwville,1 013 985 8994,4.0,zwlzuqsfyupnvnxzhjysgcpsrhtntxqqxvvg0wbbwyfabozvgfuxbwmoqhkf,tedEx,Lobkifif,,Ath135o5,Couxjjjo,R,3008454.0
Gjehdwxjr6skmn,Ubit3dStqtesofwmerica,153199.0,968.0,m,1.0,S,AZ,145.0,3.0,Jqnikjqlncoqasqgq2vbzuwnkqyfa,Hyntsvilpe,1 983 326 2085,4.0,qewkbntgssgxyxaqrefsxwjmzgdheyfiqlmgujscbikurenhxqunnjtqhdmwmefahynpthpmptpeh,,Rgladov,,Gje23586,Aj2jwjgdlos9qfumccuhgpe,R,2430188.0
iixeqoyqeedfsfshhuormov,jnitedStatesoczmerkca,297940.0,903.0,F,4.0,U,KY,48.0,6.0,Q9ancmwruoatk,LasVegss,1 515 551 5869,3.0,rywrm,,Nxngjrzrtph,,Uix13t87,ukzxj5wklwxaortmia,R,1843287.0
Ywhoo1cqznneroslclhmcnzkjut6h,Canadz,363015.0,978.0,,2.0,S,VT,77.0,3.0,5btvaljmlqbspduycivjc9rmtaxmeheq4coepjxihsjsdyfsonfexmfsrqo,Durhxm,,3.0,yrrzxiopnadgbylkkixszsnemwhfkknc,TuppsrwareB4andd,Rnvcxdrp7g,K,Ywh135o8,LxXWTJHCPBWFxWjE,R,1223225.0
BIDIFtLDAT0K,UnltedStxtesobAmer7ca,282308.0,494.0,,5.0,,VA,49.0,4.0,MOUaX,Omzha,1 248 970 5614,0.0,PHjeUKPUOZ4I8I3KJXSZDwgRRLBVKgKFDNlAPRCQnKMLPBMHQDZQ,S6gMicrosysrems,BQSSxDUP,,BID13599,LBYVuLaHUDCJEG0SREfTgLBRQHH,O,5084627.0
fqconvnlabnirp8hpjgfn,ynotedStatezofAmericw,402321.0,785.0,F,6.0,M,TX,9.0,,hrxvhnlqtsfc,cantaRosa,1 022 673 9492,3.0,,Patte4sonUTIEnertg,jzinrisic,,fqc13599,Shwdiwanwukpmyusbskbvyqzlkxw6,O,1884156.0
ahdmhi9rueqgieoiukquzcmtn,UnitwrStatesofAhe3ica,347721.0,671.0,M,,M,RI,40.0,5.0,Lkxvbzywknfgxgnbuheimhnanyhyymevrnperqg0dhfoehplzswumasjcwpv8oosyrgabiirtfvpatoh,Tacomx,1 397 196 6241,4.0,aketxmjwd5fkqdgnugcuinxrf0tdujviyducogtdpigvpcpyeho5rhqgsfazlymstqqnnr,DuPojt,btkkmo5ya,P,atc13591,DTdHOJV,R,137896.0
OFVAEHJihhPBIQYZFiXSFtGYA,UnifedStztecofAmer9ca,347452.0,513.0,F,6.0,W,LA,76.0,3.0,Weorqpdwktfvnrtcizkkefsqbswzbksxeshsukaehqvklwlmbhumcsdwllfbxa,Ak5on,1 119 491 9274,4.0,hcnix,iNSemickbductor,qoczr,B,OFV13y92,WvXBQXUWDwE5KQvPBWHPbZGYN,O,89762.0
GQUMEuL,Canzda,175233.0,550.0,,2.0,U,Ontarii,17.0,5.0,Pixcckcipfvdasusevlgjwclalnnaqfpjzgynsvaliuyzwsxmsnikcsdpxzqibbhhwrnayhkhbgwskxl,lhiladeiphia,1 629 016 0483,1.0,pujmzivdhpoeyviaqvsmptfogkzzdtyetsxunof,Cross5exrnergy,ptnxh,,GaU13593,y1wreqqqdonvijlkwfvnms,R,2069394.0
Widhkmrxobvdd,Canaea,159655.0,837.0,,3.0,S,Man7toba,50.0,2.0,kxzuaiewrbvpkpxlciofagxzmlmfauiuwhtixfkfndnoqqpxusorprhirtkz,Libcoln,1 505 025 7287,4.0,SWiQMBCNYt,,BMCaAC,,Wid1e594,UDMDZuS2aHJSWUPWA,R,3805930.0
Bqogm4gvhubqfn,UjitedStated9fAmegica,403488.0,617.0,,2.0,,VT,69.0,5.0,gdwkcwqpszbntglfzehswze5vytxxprzpqejnfs6ezrro,Sexttle,1 231 741 6519,2.0,Chehlnshwdryfaatdwwgitjcdqokytbedkifmbslbtvog,,Myqpd92webu,,Bqo23595,tmzkxtolsveqrejy,O,1590699.0
Ejcolosmrpmlx,fanada,441615.0,1028.0,M,4.0,M,CA,24.0,2.0,ccqreqotduuxidtbwfvdzw,El0aso,1 165 523 0884,,Grvhsjifxarzcnrqupvfwuqcjjevacgrswtfvoggzdefyzawptqcgd1wjcxnoxq,Hos9ira,udvfx,n,Ejx23596,Qunkcutstzugpn2xtjtybgyimz,O,3009308.0
OLV65CQVWVXWcIQQI,initfdStatexofqmerica,449315.0,779.0,,,D,CO,120.0,1.0,bdykzolhwjfgdjdcymmigdmprpnmknsbdyuqckivjasssrfhejdrggovqckqunxqdcjahbcthv,S6dbury,1 587 395 1125,2.0,ygsoh8bobts,nCCInxuranceupldings,qaeny,,OLV1359u,mee6lkuncprklxn9caqdadieb9,U,2795064.0
Hibauxom,,49001.0,912.0,f,1.0,M,VT,27.0,8.0,lngwdqh,Seattpe,1 817 702 4619,4.0,ILbZOpC34NRGYXYVHPZVFYTGv,,Dyrlht,,Hib135o8,DqAHCTSAKVsZHS6PBsSI,O,1370292.0
WDHjRTU3V3JTLDFODUFkIWJZThG,Cahada,,866.0,,7.0,M,waskatchewsn,142.0,3.0,LDRCYns7HQPFVY0q8vCHDYaTFIAUIVTKUTHCJRDPLfKSNWWEM,Fortvolpins,1 006 777 6725,2.0,,yarris,Nbdoys,V,WDH135p9,Nsegbcuhrcvxnsblir,O,3525035.0
zjogppqbuknjdftda,Un8tedwgateeofAmerica,92301.0,897.0,,3.0,W,TN,68.0,5.0,Ivfgrc7nqhqwuxkydegraywmqokbtqfxthdtctttpjjrugpfuyaphegduoozzcqj9vipniiqnvbn,Faywtgeville,1 112 159 0371,3.0,Uivsxpfrtfiuympfgkttrjmgsgqzgfkmcvuxavhrgifrrwefinxvjvharpskqumhdbid,Bo5gqarner,Itbfbbpnqrq,,xjo13600,blakkgeshlcaw,O,2510617.0
Ffmbd,UniteeStatesorAmerksa,,702.0,M,4.0,M,IA,83.0,4.0,aipkpilxmuftkmegovoxcsfgbnaxxcxtfqqynp5dshlereetyplx9nhwvc,Toronti,1 903 682 9177,,awoqikwzw2vbjnrofogmikffhigtzmabdkeanvjel5fxwtboopwd,DirecTVGro79,Hufariz,,Ffk13601,HUMVKpuDRRXgLJLDDMUBSqVICQ2CN,O,1647691.0
