AgencyID,CreditRating,NumberCreditCards,NumberChildren,FirstName,MaritalStatus,LastName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
Ypl11791,362.0,7.0,2.0,ekabykhcrxdfzvbxrbwtpnayjygyuw,M,Yploo,a,m,Fsmcsianclwbyjsrpytley,mqcgqehfldnchwvcnfurmzgblickfvffkejcithjnhshrnuhlmrufwafqrojsvphumfufm,Uhvzxeud,Lewiston,Saskatchewan
RGK11792,720.0,1.0,4.0,Wioinritvnganibh,W,RGKIUNLZEKWOJJNCFBCVIO,,,rvqgolwbvbxphzlrmfeiykifkleakniduomjsnhdduiupmspzouaiktbpzuubvdrqm,HXJGVWLQLRKALHJTBESMCFXTSF,Htwsqd,Sacramento,WI
Pli11793,400.0,7.0,1.0,Rsgrjlsfxrmfv,M,Plipjqnvmfzwzkhegjsqxotwn,M,,,oapsawehnitjmwnksxqxqptdcmdhicawuppftkzoxcyhuegxkcpw,NYSVLFPKPQ,Kitchener,GA
Eji11794,446.0,6.0,2.0,Xxherikpogvmjaq,S,Ejitepbgi,,F,Ggshafxipjpfdhkvylnltgqyqyuyerrcd,Xizcrlqyrfasazc,hernxbink,McAllen,British Columbia
Ywy11795,402.0,6.0,,jmqyqub,D,Ywyzu,,F,Nrrfnjughqqrvgxrdth,Uyipikpapsxwjaeluwbpczfxtmflfpocjcgjxnaxzccerlhlyyfcppdeglqlwonyab,YSMNGXUK,Mesa,VA
GPV11796,609.0,9.0,4.0,Dmyqtrp,S,GPVJN,,,Pctnxzodjqoabd,Tqcbbtzgwngpljakjuhlqutmoepvkdqprfwdwcrsmifopvqasnzorjmjqumeikiokpxgok,ORJBLFTRB,St. Johns,OH
PNX11797,486.0,3.0,0.0,Ynqykgvkaoje,M,PNXPANAHTYZNCTSQQMSZCEBQDE,,F,ALVVUWRPPMWSXEWMBZANBHKZXPJKLYEXUG,RPSIMQKFCSUUEJKENEXKKMTBAWTUYTKQHETUHWZVMUDVFHXWTILDNYUWCYVWFRK,ohquntxgg,Houston,WA
Fop11798,308.0,8.0,1.0,Fpohuxjuvcusfpclgbhqfzsdoukg,M,Fopqwdpjyvmtrcsmujdlv,,M,mowvvoiefuzouenhpmqiptunmngeeabtoq,CLXAB,Fdejkln,Salinas,UT
XDC11799,748.0,0.0,1.0,HCKJVKLQQFHIUKRZVTL,S,XDCQIZOCYIJVGMMLVIXCDZEM,W,,Nercvnkctkpoynvmric,Bhiyptkrglceftdtzzlnmbnsvqosufimhustjphwedyonylcnebxpmtijtfclelbofuchdmjhdrkjkp,WRBGZW,St. Catharines,AR
fly11800,712.0,2.0,3.0,YPDKXGEDP,U,flycnrsoiyhcheucphhuzkrwtv,R,f,HZWFNKUCVXSISNUOMZBNKWUZRAUESHTKJLAKFTAUSIOXLUDROEKXLYMVAXVPQXKHRQUJOHQ,xksuazvkwwnmngobuwohlogpmnminuqwx,LYYRXHUPEKSN,Lubbock,WI
Cju11801,523.0,10.0,0.0,urqkmrwnvai,S,Cjumhksbpynlejvbbpb,B,f,nlzhkosnriuvkfnfavjwborgrjkxjjrwvmpyfwgcvcgevqtswgbpxgssqvuxmnab,Feeovhlwynycmuhznxcjortxsrcunlbixjfkbotogpymusykzegmzklpkyie,Cbwjwmbuuisn,Chula Vista,MN
Xli11802,593.0,2.0,3.0,Ufwaueuhjamyqjlmf,U,Xliyxtvpcbhqnzoqpkt,,f,pobyqpgrkrzlpynxiiqb,vlakziwwdnpyzoognmwtofxskopmcqqzudbfcxmuhjhpcljpr,WJZHWWQ,Sunnyvale,OH
Jla11803,,4.0,0.0,VMRANUZ,S,Jlahpuhzlpycxwqg,B,,SFXWJFOFTYELHFXTONGPEKGXTDLPHQ,Yxfamnslosyhvtynddvktqawajjivpbdbas,Koagp,Sherbrooke,MN
Odv11804,732.0,1.0,5.0,Cnttjlkiuqxqvyesdkw,M,Odvjpdiiasszapjzhjdb,W,,dcpqmlertouuaaougykiymutiyukfvdpxjlcwzfssvxvubygoverzzwfjopcbkicplnuube,epummmtoewdiegxnuzvsfhdiibdvoqmvvedxguuevqujwvjpqghzivkhhaxiknzdmqdmnciehae,OJRCIYSSWKKI,Honolulu,SC
Grw11805,712.0,,0.0,Ydxerbfqxhotthuxgtvmnxfxbt,S,Grwglpsffdcizwmbm,,F,Xrqdqwwipnqrguqvmmtxkukbxaoesluwuwpmmvawbdnorstflhh,,dxqrm,St. Louis,CT
Prx11806,794.0,2.0,4.0,dgtnpzkxo,M,Prxnkweedkacwoqggyinlv,,f,XACHDRJVWCIKZSAEZLLOBMRWEOSOZ,buucikfhapevancimmtzkscpkmjjclvdjlydfvumy,xqggirzkjxg,Cheyenne,UT
Pbw11807,543.0,1.0,1.0,Efodqanzjoqtxjrzwpxhqs,S,Pbwgivsnklfnxpqmtpx,J,,Vfetnfskbjmr,ubeukbhhoipuooalftqiweqykebskjdpijvgaisnewqimbghfngc,ARSEMVQ,Boston,DC
Tyd11808,,8.0,0.0,FDVMCHBHWIH,M,Tydprpyls,M,M,Rjykmacvegpoulyrbexoojaozxwskrzspoeiycgyyrevulqismxvmblbjmgvubnzdrpcchhj,hrgqzduuosqaymdu,pktmr,Paterson,NE
Yoc11809,370.0,0.0,3.0,Vsnhygxiwnav,,Yocsqegklejmwbmdrmb,n,F,Matrqsiilggqqfqbwadqcibecvduxbkjfjcxwuzkjippzsbepqtfbuuxeeqkynmmbhbcidxfga,Jfelkxhlfgcwggwwnpoekbvulpesjiwesebvlamtgogezzcjvkdkgkurmikvdryogvou,Moddarsr,New York,FL
eiu11810,437.0,6.0,5.0,etywdcewbrsktkpbgetruusctc,M,eiupzgnvtuvgnscrvadlauixndftsc,,M,pptap,IRMQNLQLLK,Qsikwotaof,Alexandria,ID
Lzb11811,568.0,,4.0,Thcdos,S,Lzbzrpvmuouuislw,R,m,WIFUOXBATPAWSA,,INUVWJQDTD,Lincoln,HI
Ehf11812,315.0,0.0,2.0,suftkitsqaqadg,M,Ehfzd,f,f,Karuvjlolziffmefkawadkih,hgqhbxiwobgyhlnsoeicpgijwlluberknhcp,Qecmb,Milwaukee,ND
TZJ11813,619.0,3.0,4.0,YBSBCAHXGHHBN,S,TZJGXHXMVXWEFHGPGKEPPSSWIRPE,,M,Kxtyvxsxswtrghctddcsvqfvifulbhogscxvxbfgjzvbnkmgsnmujcoubmqlmxxxegfad,Mkxbnsexlqxpifacsyykrrglxypkoocfswinxin,Qglimeduimd,Rochester,WI
LOE11814,576.0,5.0,4.0,Igmstqcsdj,M,LOEVZI,,,Pwvsabkxkvffvfbudmwhjordcqihryvdlbyhfhw,Kohbybldftfpjnhvbtsfdpxngsdliohviemswdstpvztemyqzlijhraqkhkeqhasbnrwohvpj,Fljbadymrb,Anaheim,CO
Hgi11815,510.0,4.0,1.0,Eqopxdpurpnxtiweskzvpziq,M,Hgitluuuezanucatfzqlewevovnvgg,I,f,CEKTJLWIUEUIUEZDPTPVULJVDUCHCVGVIDADVXVHUFMFQFUM,Dujkhxxdaxwhvjyanzidww,OAHAAB,Edmonton,FL
Ffm11816,430.0,9.0,0.0,uhanjbjidjjytrihcmvprxwp,S,Ffmdtjvjsilynfbgjgfvsph,,f,wmpelmmitaxiacljhvekyiykskuivpgt,oawoawknalzsisiwltjo,,Lewiston,MN
Ecf11817,464.0,2.0,0.0,oxdorros,S,Ecfexp,,,ZNQAFEDKXDXKATXRNVQBXNPPOATBNKULPGTCFQFNEDEQMSLTTPSAPGQYONEEVBUIKDRGBXXOUF,xxyxljfwwthdbphrvbhbskspmgeqsdibhojjcpgwechfxumfzsacconoiwrxlbarkfwlyhbloah,tdjqmslajmy,Baltimore,FL
MXJ11818,572.0,1.0,5.0,KEUFQVELDPWSH,U,MXJAQDU,u,,ixvktmdezuvapraypmsejjqtodfhyjknwrjjlaqbujgroqjyxhmqv,Pktygfdjlwqrvotayonxnqcapzdibuktnwriayhttnmg,Ymgeisafak,Montpelier,MI
tbb11819,695.0,10.0,5.0,Tlmstoohheeemeyydnirtlew,U,tbbkwlln,,F,WEHQXOKXMUYVACOSLCEEFMAVUKFLZTCEEPUOGUJGCERVMVQTHKBHVWOVYTLHHQPAVMU,Dpxrhnfwcqzuuxlitympaxhocatnbaohvtglhuimiokkohpwlijdckubgznsgeyef,ejetvkned,Santa Clarita,AK
umi11820,454.0,8.0,0.0,KYUAFMDIHSBQQPP,D,umitxp,,f,,Ulgzeioeisxyllwflqohdevbiprwdigsvngqenwaofivdvyhpgyozk,Tfaxp,Pomona,NH
Omk11821,466.0,9.0,0.0,zqfeibeochqdsaontzlmrhexgvqzhz,M,Omkjzaqvlybjtrciurl,r,,hspzqlfdatslsqcozqmkrfdoppwwsxqfx,tjjirqaclsuvsdxtxfhsjnxdarwnfvznccazsbhjtyvksmra,bdwlwxsphqn,Costa Mesa,MI
uau11822,387.0,,2.0,QMGZVEUR,U,uaujplgtzfddinhfdswegp,,M,Quqxhwxhjwacyccnexwhmoowwqxscgqyifvprvylfbfnli,,Wmqjxempib,Dawson City,WI
Gwo11823,429.0,8.0,5.0,Jbnkt,M,Gwohmudjxtgishtarldwjzvnlc,,M,Hjchkhtoamckcnnpsylnstctatosshglbknh,Hxhrtwyjyxebmfftsxaxpkwpbmyuqe,,Casper,WY
Jdh11824,827.0,3.0,0.0,YIRCYRJEBDIUZVRLJCVJHCHYIPHM,W,Jdhhavjsewcijhwzotfqvj,K,,ymraymqpjwzsdavrlskdtkqmmrvaimidcpxvfqcujrsncumedzwdaebkyypnhuevzo,aakdwiogzkvxivcevsonwenspldnwknqippoivrylxjuhahszepjlceiwtdjslwnvbguihgjnhg,Wmibrdtmmhqz,Sandy,Alberta
Irk11825,493.0,1.0,5.0,jwffhxyzwfbznpgurupqjz,D,Irksuldkwpamezwhlejld,,f,Tdfqbnicfbviyjvdojlqmckfwflxusygnhnlrnkabjomnbnpdztzmw,Oziikhomhsqvrilraaoqjwcncstilylkznjnlcttrpbyaoeziumvyb,Rpbvqmv,Vallejo,VA
Nek11826,787.0,0.0,3.0,SPIFMASXX,M,Nekth,e,M,Slaaomapxhwuseuhwuvifqitleizldzjgbjiqfhcnvgkkzqpyilunovveii,Aqtwin,Xdqvweyhbeye,Pasadena,TN
Yua11827,774.0,4.0,0.0,MLVKZVHOBJSVJULIBDLEZNSIOEFRAY,D,Yuatkbgccglprlypbqa,g,,DRDTJBUMVJFRCBYWNUOWEHGWUVZTQQGDHDTUXMTPQGXBSWKNZCEJISRTFPEYJSKM,Rfpiwshvgmbqkwfwv,,Plano,MN
JNI11828,475.0,7.0,1.0,Mdogkbcjgdrfiukvrrjhwp,W,JNICWVCKKRMZ,,F,BNQNVRPJGMPTVHLYVEKICVT,Mwhqoppeebvvrvxgzpuhgwfbnuhemnsvwvjirnmuq,Auhvc,Mobile,NH
Zxe11829,487.0,9.0,4.0,CNTAECFGPOVUCI,M,Zxelddfhpuhaenvnljbnytumh,J,,Yewlfwbjkdknsyugtqf,znfvkeuvptwbtaxwylubvjbvxruuoukkhsjssvqwjnbhfawgeprpuyiphcvnph,Hyttluvufc,West Valley,Quebec
Qqn11830,395.0,,2.0,TGYNNONCIVTDHBCHTZVRGW,M,Qqnrfvorejuhrljclwn,Y,m,Ocrnrbaauctmbztxtdxasepykotbtmuc,jvpfdgyraeczax,Piqnxr,Detroit,AR
quy11831,352.0,6.0,0.0,Zttgonwhdxenpykzcemjgyy,M,quyarjtyxjteloy,G,,sjowbqcfgzfndrcaraafzstsgeutbicgebdtwlpbfdjnzsrltlqtarmgghngbtxscbzkbptlxvcqsp,,oppmsozrlzzr,Montpelier,VA
Dlu11832,673.0,5.0,2.0,Abqcimi,D,Dlunlpepwgpmbsf,Y,,Czxlvdygucgwaodmhunjamicircxodrervevvfqcxzxgljuzbdffud,YLDKVELOEDBMRAFWTFOCRSDTSAVTSQHCFMGQJXVWKOYWBJSTDCCJSRXXAS,Qbzagfjpv,Vancouver,DE
Akh11833,624.0,10.0,0.0,viarhxbchykxlhywqsxmjgxxrpitmx,D,Akhuisbdlmti,,g,IGVEWVEWBQZUIIWOIZISBLOSXFCPGUFDQZQBDSYWBLRAUMMSQFRERGVFDRNVFH,wgntteahoqbwhvysabzcrviolqmqtn,Aghaxhce,Dawson City,Alberta
YUG11834,653.0,3.0,2.0,USTWFYGTRTUIGCNAWNSCTJIBI,D,YUGJSOHRLPT,,f,,Vteeitdvtut,rlscgqqkbl,Dayton,Ontario
Sly11835,488.0,0.0,4.0,UMZUYTZXSZJOJS,W,Slynfmxlkbqiqyy,,M,Emfzujkaiuzgjpvgamlhekpgigckobufqxxdndrkkyvemufbpnntripmayubcvyrsdgmnxacw,MTEFULAORKGBYAKRVKAFSAEGKQUXAYSDHDNIBNYAZMZUBDDGFGCTXIGWGYCJMQTXJ,Gxqnspfpu,Lewiston,MN
Prd11836,644.0,1.0,2.0,Ohxfhikbtatmiircelh,M,Prdfcnwtikzwcivnwlyizxdxda,,,LQCUWJSIRIYYMAACRY,DWUDECVXFBKNSSGGEZDABOQDQMWUBUBEFHKF,FZVQFBVAWP,Sandy,RI
yej11837,,10.0,1.0,IOSXPXOWNWWJUJVQJQIBSSOGUIWLT,S,yejuwhstpunhfcjfxoqpglllrdi,I,,hagrbugsqhldkvscdgwaefreombti,Vydywvsnkjlrsozzplitauufuttpsededlovppfnmhtt,GYQHWAB,Yellow Knife,VA
acu11838,613.0,0.0,0.0,Iuqzoacvldoafqussolr,M,acumcryqdafikvdsniodzeu,,,lvrjtyluafaxwkmixlbmorvqxiynbbp,MSPKKZXRXHXAJFGCTYTSTUUJBNTMIJARE,Ocltexjdyc,Irvine,AL
Wyj11839,812.0,10.0,4.0,CGLZAPEQBFXLTQREEXNQCYNETGZ,U,Wyjir,O,I,Nvbnztrcimfuynvflj,ABZQTQVMOTQYSFWOFTYBYWYXRCFOQSUYJZGEKLK,NVWRJNSNTBHR,Mesa,RI
Vqt11840,423.0,7.0,1.0,Kjlijqlttwckpbnaklrzaehlebaggn,,Vqtws,w,,CKMKUEMQXNMWWAZTFUTPWEVHX,Srvlwxnzqcdulruvilocrlnslrrnmmuhzupxrfhruleruulnut,Jjbcyeic,Lowell,Saskatchewan
Wwj11841,767.0,6.0,3.0,Tezjfsnskybwygqmwara,W,Wwjzbpjnscntmv,G,,,TGQTKET,BERDCJUJSM,West Covina,NH
Zlv11842,670.0,3.0,5.0,Qvvrpogqdjhrfssmsulsexhv,M,Zlveeloh,f,,Izumqacftnvboeylqmowapgfzwbfnjwswvlsncfprjqdmwwinxlrnxmmtaqbswymptbqtriwbjb,YCOAOMHCRRKUVCPZHROGNLJYUORINXVSZPGXLLSQBSJKRYUHQZHGJBWCDRHBGGOFDCWFXJEMJEOPPBGV,Rsoiz,Huntington,NV
Zup11843,736.0,4.0,,Ufmvvwdbcrcd,S,Zupoqxtuvniecblncfzmvx,S,,tphtwnxjxosdtdtafgyfednhmcuwpjpsmrmxiaupyatednrhvamsguqb,Mbsegibrdcrnbaguajwfevfupjbnhecmklbfjvzmnfisjyxbow,Inujcgy,Cedar Rapids,ME
MBC11844,372.0,1.0,1.0,Rnfeuhguisyrfedkxvzoayzfgvan,M,MBCEUWECSJACLMHDXTDDWFORBUOIH,D,M,vmkjvgnonrhpkzrtskccoknqimay,Qdfigjnzrmuvhowwdetbkxyik,adsaupzroy,Sydney,AR
Uiu11845,347.0,2.0,1.0,Sgsusnsvtbzxnslpeb,W,Uiuoiaqkwqe,,m,UIPWOYSUSCHNNUITSXKEJQWENMSFEIAHKUJQBVHNMFVKGTBNKNFPSRFDXPEF,Ukucmdidpkwwczrbnwvmrlknjmnhsskroof,hhwgeabczw,Santa Fe,WV
UDK11846,378.0,2.0,4.0,Fxfvfeidusbtkalnqfjbruffhfkv,D,UDKPMWUDZIMSITASHTO,m,m,,Gcuzrljxxcdotutocqgohxmuxgnptczxwuzcedgevfoxvqrqoldnbberkewgxielultuutoarh,Bipbhrt,Idaho Falls,WY
Bxx11847,653.0,,4.0,QUOXADLDKKWJSZ,W,Bxxrvt,,F,FBNQLCPCJBVXHFWIRXWRC,Vuyvzezrbylofsvenicamwygqcbdejgsllkqhewvypgfyftcdjuqntiojurxxmpmprqbb,Plfgtlvd,Fort Worth,Saskatchewan
TFR11848,449.0,1.0,5.0,Dpapnaszcettvbgzrwrxigbuuotio,M,TFRJWEMGSSVK,F,,,svynfxcupjnpiuvzietgrhllrtpcrwawmkeyawapgiixdwjrgwuxjmbzxjaeghei,qizgjmmib,Montreal,WY
Cqh11849,342.0,6.0,4.0,Igzhwlmkdbh,D,Cqhfwnceps,,m,,EKVMZXNWOQIXSDWYCXARXJTRJBUPIFHEUOTZRIVXLVKXPWZJOP,Gtulpsdzgx,Memphis,PA
Flm11850,718.0,10.0,5.0,molathxnbwgjeqlbaotmmjnmz,U,Flmusqdvboldnuerqhoviny,a,m,Dlscnluiihddedyygewvzvwecrasrvmbxildzilelfioqyshrqhggntlwtttxzlusvd,Inuihljuqxeipvdodcaxwbbkwmkzztorbxxtfssadxuruetnlbcqpljiosjwgytbxprmphvwhttk,Gmbkor,Bakersfield,Nova Scotia
Axh11851,848.0,0.0,1.0,bijrvsgu,W,Axhbmduoxqspthhgxduiop,,,Jkuimwlhgnercixztqtflcxogcafkcrszeynttsjauazvlbeteliqy,LQWTKKXVPXVFBIEWVFUPTOIJPKRVNX,cqmqxmtshxpi,Santa Clara,MS
Pgm11852,463.0,7.0,,xwcrdxmppzrbcrbavkskhpa,U,Pgmaumdauyryybh,T,M,Anyvnmvvtuoixvokkgftbjhbcxqeqvabqwjkffohfimhgztmswoxxno,Ycjxkgtgqgivcdbjtmkzzsdkdnahfnaaupugygmktwjbvzzxxxiyov,KYVUTFENGUF,Huntington,NV
cyk11853,587.0,9.0,2.0,Kikzpcqcgbdtrnmvzbpbinszre,U,cykcgbszzqjkp,,,Atcibwzzydjxnybzhfjvayzkvrbkhzgmwwbcppqb,ypapzskkzsqgijnklfgjjhdpedr,,Richmond,VA
Gpa11854,711.0,3.0,5.0,srhkbujzx,M,Gpaixjmulfjxffsjq,w,,Sfmuq,ymsytnbqlcltgrhhuhuax,jwqusn,Evansville,Nova Scotia
GQD11855,816.0,8.0,2.0,Goudlvlspyepcskjkxp,,GQDPMIXRWAXPPOSODDEXBALRJ,z,,Bhdklnuwmofuvyimubadoaldbvvvzxtgmuztoqbwhtloughnfcnmvsxhtksdnrpumyfgs,Rkqdsitfnekifazqej,,Manchester,WV
QMB11856,348.0,4.0,5.0,Atqmwymdxehmigaqvesj,D,QMBNSJLGRBKAALVPAJWCNDWBQHV,,m,Aeldvdfzmyqjalusetzlqcvon,TCBAROELZVSBYGDLFEYJOKPDAOYINNEYKNNSTYIHSJ,Uepeox,Mesa,WY
NYC11857,737.0,0.0,3.0,VRINTOXXXZAMLOTJGPVYPGYRZBS,U,NYCVJQETWP,,m,palgjhcpgdvpbtvinuqpgrwxirbmdwxxcmvlkchnkkcr,INLKUVDFZKAZMJFGUPOUHYWLVZIIECUQUECACEMPUTNANDXNPGKKVBGHXOOVHGFRQEJVXBCG,Eirezeuarxp,Columbia,NV
TET11858,775.0,7.0,4.0,Iqoqfc,M,TETCXZEGAKUTIJTYLRLDMFYKNQH,F,,DLMFYFEBJUHAYZOGVQDLVZMVAAPVBIDEGNMLLCIBHYENGXEVYLJUQFFNIXWBUNNLNTENDKHCVVFV,vefbhudkbdlvun,Buegtcgfbg,Durham,VT
Sef11859,713.0,,0.0,VXDCB,U,Sefdpknkckohsqsymluwddtqqnm,,f,kexpiscimbotducermdhgdbrawfkynuhijtlhhceitntldvxpnbjykgqordhycaobzmkcdxnvpjcf,Jpyxcfppyjbcjeibcutmselhtknstcnjedocaguhvtnbokjmqcxwixxifycchcq,xpxuyqve,Seattle,MN
gxc11860,568.0,,4.0,Xccvonztsmkfpyikpiqkdyuaacovgh,S,gxcnxmdvubekmyz,,m,VIUTCYJOSCKEWPXARHUVZKQJAMOSOTRPPJYQENMKOPMPMJOACGEJZGXSLJZQGOYQLLP,Huhvclreonpnctpewjveluzyptlvewcgnslppaq,Urgsdkocniws,Beaumont,PA
Rcq11861,478.0,10.0,0.0,Avcrqkbns,,Rcqowcdaotydamnin,Z,M,Cggsjsmtcsecjfqhzofonayzlxxepabd,,xqdkxra,Palmdale,AR
JRS11862,472.0,4.0,1.0,Yolineilkcdgpraalobalt,M,JRSOPURVIEF,,M,UAJQLCMSWFKMOYQOWVWJDCVQP,Nafxfpjeotdqvgiwurlflcdrdqxtiybptyaulrozizrgrktgpilqffewvceimnrwocfawycusuwrdol,Qdntrhy,Costa Mesa,GA
gng11863,638.0,9.0,,cappwrbjzoeujf,M,gngacrjwmwjekfqliimxngcvzk,,,XRACAXWROETCHXGULQSKTYIGZ,Ggfqhleztcgugwlefordydcjcgzhvdgcutgriqvgqpbfyowdwzzdwthhhsxmzoiglgreupleewsu,Nyudjmqet,Torrance,ME
Hpl11864,317.0,8.0,,GHDVMSFCNMTNPJHQWTCXPJFARCQTEP,M,Hpleek,,,Bipdwdemuwlkbdvvdttlpjbmxdofuhkarlupkxqwazfuugltvujhuixegpli,Ykdwulkaduwvbadueeyurejr,Otgerheeqgo,Lubbock,VA
Nbv11865,805.0,5.0,3.0,GZPFMSGTTWA,S,Nbvpddjyujfvifiaqxp,,F,xfymihxmkfozwgqjbozroeoumyqmtup,WNSEATQSTZYCZTMHAIJVXXQNG,Nqkfo,Glendale,MT
Amt11866,549.0,8.0,5.0,NWACGSSBGVRLAO,M,Amtncdwhohysjuezl,L,F,edltpbqgdazrcupiydcmqxuboqjvegugjpbohepgmwrohhjadqzrofysuhxdbst,SYPPDESAVRMZBKSLMPMILXJTJQCZAXMOEAWUAIKIRVYLPZXKGTFIIOQXSKO,Uioplkyorz,Alexandria,MI
WBA11867,509.0,9.0,1.0,fltwppdjaumjwgadsuntdnbtst,M,WBASBLQFRPQEAJUKYADJUKBLT,O,m,Lfxrobndwofvwpwqdatsjeuhsi,Epkosdlztxaiyemkneavgnxaeonlapequwftoxtzjvangxtjvszrnklspuc,Cnaltebmqcmv,New Orleans,KY
muq11868,818.0,8.0,1.0,NHWJFJCUVXCTZVW,M,muqqeotytvbztgjlkpiphgkwclsls,,,cpgzbepqakpezwokupduriudnbnvxjgcinbvibmhupicoyhjeeeudbthpyvhqmnbtfbw,vppajapcdklacignsgcilorjqhkodqwivtpijmjdwskfqxvtrawhlpclzgjndmrfjds,ONREJNL,San Bernardino,HI
zhz11869,706.0,5.0,3.0,bvzguvdleddvncfgehmdctpiwgvlhl,U,zhzuclsswmskslzxlcjljrojup,,,Kcfogp,Armoujyetoczxbxyvxrulbmuvvkbehhpocr,OACTBNCTWBYS,Tallahassee,OR
Jdg11870,837.0,6.0,3.0,QJLJQMOFVVREJWDVICGLOTCXW,W,Jdgicpvhkzajynkqncbwbnhrwl,,f,OUPPMBCTDQEIPTMOMSAAGGXDQAWBBTRAYBDTKYWLHQBDVUTAKTVMZPDJ,Illipvvynexcrtuauetlzfwxjfiuszimmwmelk,,Irving,SC
Wkm11871,395.0,8.0,4.0,Aeidwhatcicdbuznjumlsfh,S,Wkmjeatjlhslfipgregvsjtkrivd,,f,Znobxjidqbofgzimqlh,CFGQAPKFWTYAJPOQXEJEPAXOQRXQUPCE,sycwhwopom,Corpus Christi,SC
UAJ11872,402.0,9.0,3.0,QJWROBIANTBHTIGVPNV,M,UAJIZTFTKJTFBMJC,W,F,PSQELTFQIDMAQWYXSOLSMCEJBVQFWUTLRTGPEXZEWQKJQBMCZORUGFQZL,gpfdzblwabbtzanohunwebeqhnainpxzidvtmooeimpvyeinwhecgigzbkfdklaolmpqdkudk,,Independence,SD
Wdd11873,412.0,,4.0,QRTLZAXHTKROCPOQYDPKXMB,M,Wddbrftnoulmfvppnpnjlctayuzw,O,,vknvmxuiuabiqbuaywdfhzasnjvchgibxywgazjqyphmpnqxvxeglg,GEQFIIUGB,pitjwvgafqil,Livonia,AR
Bxi11874,407.0,7.0,,vdrwpleumfphsfbjtuqk,W,Bxiqydrxsfohrfek,N,,kwpomvhtrfrsabfwjfhhesq,IOYKWJORJJGDPG,ZEXLGZIDJ,Sandy,DE
bip11875,708.0,9.0,0.0,WXNCGPCCGHQBCGLLLWKU,S,bipxywqcerdaiu,,F,Xwidpvulaywnmgnmtyxuxwvvugmltgahxldtdksxuba,Fsnsxxrftbnrfnlkozcjhljqcvvfecfiitensasgvlpkaosrcdwssgkdxliljsihg,Exiwu,Vancouver,IL
Uvt11876,469.0,9.0,1.0,fpjtznd,M,Uvtivhevduorkdppurceerknstrp,e,,syryaohntxwvjpyptvotjbikycupm,koopbfieleemahwcixxjbigstjwrsxcxjtcjjidatiq,ULRJQSMVX,Billings,Saskatchewan
Bzf11877,368.0,4.0,0.0,ipqthksmvljftliwkxahplfpxrx,U,Bzfyqnbocy,x,,aislfvinhnbahylyggrlxgcprolfweqvgtbxbcwnbmxtiallywyhwzjivgqjjvxujw,Jimvqdahppoftidzdmtywttdstendzkchezojwomttrvieafjkueilvwowe,Qdgkqtmq,Oxnard,AZ
Smq11878,818.0,1.0,3.0,YOXHURTNGLIGZLSDYMITONCRE,U,Smqknisagevcjciaibmgmvm,q,,Wdziwkljnvsmcnhnvsvhvqzjvauxcnlatewmyvrwylgnbsdae,Yknxoyzwubkhawrzuyfrjthhvdwglgzxundhsseotevkoatqluhta,doptg,Milwaukee,TN
WFR11879,734.0,6.0,3.0,zxntkmllufjftzmptgglvbcxdpxe,M,WFRHNQPHXRQYRB,,m,Xmlrberanrwlbrdrmzpwodiyxnofsnrfboiieasuqhkjpldbqdoizykfxeudmbd,cxptuulhbqmbmclapapqkkrhpvezkdvdshoiqujmhijcjswcahhmsppsp,YMIPETADSBL,Colorado Springs,NC
qxh11880,694.0,10.0,0.0,Jbgkkiinzryslgyspkrzjvpuwf,M,qxhzqa,,,FIDXWJPWAJFMHSHTFKFATOOPKJWMAGWMRGOYQXVHAIDSJRHAOTDQBIJ,Oiweuavgvnkonabnwpkjtpvsgeqcwnqcuwcandoktkmqrodqgahbosx,Xlridqwfdpfz,Shreveport,Newfoundland
Ztn11881,751.0,8.0,5.0,CZDPFIZNVOYKQXAR,U,Ztnnquu,,,MYOPNPFATSFFSDCJYUZESJDVSULHNELMOG,Ipoolekqwxazexsdbzoxqjiwuejfpguuufdzbvtlwdbuixteleyuuigqknie,Okfaydkue,Biloxi,KY
Stj11882,472.0,8.0,5.0,DUEVFIZOQ,U,Stjnmjedtetqstrzfxzcieoxjiw,,f,Xhzklvrdiutozsvvcvgtmp,dcubkxeauvssygwvdsolqxccmthntcasdwtwnzkljlbt,bfablbwhtg,Ann Arbor,Quebec
Xao11883,390.0,5.0,3.0,nucjykpqrzkxuggwdcehncdcmq,S,Xaoupgaqv,D,,Zommflmlnkkpeapnwjaaqpgdjytqrfluhbcyxndhehmravllgyrlskcmz,Ggpcjvvibtgyewemoodlnhxnckmctxfjbfmvwgvmkwnpwthnucvpppcggbxafwdgx,Hgwsjn,Paterson,TX
Lkx11884,447.0,1.0,0.0,Hzboycarrkbtrymij,U,Lkxte,B,F,rrdhfcvxxgbnmejppdaprcipgbbyzawdawxuvalhsnrkdytfrkescgjicehsaksifuhuliimgehsu,qkornikvnaoyylahxmtvlsqzuurlhb,fenfhxc,San Francisco,Newfoundland
Pvy11885,540.0,7.0,1.0,gstnytf,U,Pvyiiy,,,Zwzvcwth,Tfufpfvtxlqadqjfiwgbfqqxfirnabj,Ccnpfxlwi,Regina,VA
